0.203325-0.00223783j 0.00212124+0.184993j -0.0632272-0.0126151j -0.0377546-0.0237368j 0.0293798-0.0195863j -0.0319957-0.109614j -0.0999137+0.0151046j 0.0192895+0.0205089j -0.0151935-0.0960613j -0.0528372+0.0372186j -0.0491839-0.0251543j -0.177365+0.0276312j -0.0833075-0.0356855j 0.000109149-0.119298j 0.0540149+0.114915j 0.0887799+0.112654j 0.141124+0.0405923j -0.310571+0.141727j -0.0251771+0.0683601j 0.165894-0.0944881j -0.0789998-0.032337j -0.0687342-0.101615j 0.0168234+0.0981397j -0.0593084-0.0618276j 0.108209+0.222286j -0.119947-0.0881965j -0.0251903-0.0136073j -0.242068+0.0593585j 0.0557057+0.225509j -0.204193+0.00812567j -0.00315442-0.0443608j -0.081368-0.0144482j -0.0299505+0.0967637j -0.0273716-0.0781109j 0.0155556-0.0959586j -0.0212398+0.11268j -0.012307+0.306658j 0.00619715+0.0920842j 0.0386108+0.0189838j 0.00167049+0.0332605j -0.0378172+0.00960473j 0.0593945-0.0179636j -0.00399935-0.0606967j -0.0466722+0.00963799j -0.0341616+0.0285603j 0.00483626-0.0299314j 0.0292239-0.00593835j -0.0112346+0.0521195j 0.0572254+0.0334999j 0.0225787+0.0379122j -0.0269021+0.00825715j -0.0367249-0.0175786j 0.0236998+0.00709518j -0.00518145+0.0215083j -0.0322284+0.0230431j -0.0104291+0.00156496j -0.0375658-0.0389523j -0.0111601+0.0151903j -0.0145132-0.0317263j -0.00555324+0.0425231j 0.00248513-0.00661337j 0.00114964+0.00907647j 0.0198391-0.00534986j 0.00697972+0.0232338j -0.00895508+0.0163808j 0.00651008-0.0319066j -0.00149382-0.0224814j 0.0424811-0.0463448j -0.00857535+0.0392206j -0.0493027+0.00723669j -0.0180257-0.00174453j -0.0185099+0.0185921j -0.0134478+0.0271242j -0.0242146-0.0244549j -0.0471304-0.0170588j -0.0302472+0.0217592j 0.0125326+0.0222912j -0.0322328-0.0160332j -0.014877-0.0241643j -0.0211328+0.0498435j 0.0131645+0.0206224j -0.00418807+0.0143404j -0.000855365-0.00376099j -0.00833823+0.0150133j -0.00243711+0.00289721j 0.0152071+0.0109099j -0.0166165+0.00849178j 0.00207903+0.00812615j -0.00154852+0.0106258j -0.0102354-0.00751333j -0.00311513-0.00826034j 0.0175164-0.0162484j -0.0226377+0.0369808j 0.026647-0.0214938j 0.0095867+0.00524426j 0.0103482-0.0108863j 0.00435244+0.00731481j 0.00710712-0.00927029j -0.0109034-0.00611992j 0.0175646-0.00671345j -0.020446+0.0260338j -0.0123623+0.000285562j 0.00363422-0.011643j 0.0143359+0.00242122j 0.0234293+0.0188468j 0.00698643-0.0265399j 0.0137583-0.00705547j 0.0757885+0.0309477j -0.00335249+0.00650226j 0.00688857+0.0139935j 0.00100333+0.000681533j 0.0202814-0.00912711j -0.00486828+0.0328951j 0.00288421-0.0230586j -0.0219018-0.00969039j -0.00242458-0.017941j 0.0119586-0.0129028j 0.00938577-0.0311743j -0.00874403-0.00853545j -0.0190076+0.00385659j 0.00984017+0.000102209j 0.02142+0.0106388j -0.0060901+0.000437103j -0.0339932-0.0145798j 0.00276799+0.00177238j -0.0100918-0.0126969j -0.00432743+0.00361336j 0.0032918-0.0137587j 0.00609638+0.00828172j 0.00684146-0.0121953j 0.0300587-0.00814981j 0.00270537+0.0065902j -0.00839239-0.025917j 0.00922145+0.00385271j 0.0150377+0.0058677j -0.00709488+0.000838483j -0.00600699+0.00610712j 0.00934146-0.0158292j 0.00818527+0.0173801j -0.011363+0.01863j 0.00224637+0.00103567j -0.0190695-0.029365j -0.0176121-0.00266189j -0.00791345-0.0134358j -0.00440539-0.0223064j -0.0135168-0.00799103j 0.00312594-0.00165373j 0.00660571-0.00738744j 0.0053223+0.00416173j -0.0405883+0.0354061j 0.0386454-0.0264704j -0.0220829-0.0394307j 0.0209474-0.0146691j 0.0268742+0.00715436j 0.0128713+0.0168532j -0.0643448+0.0572637j 0.0563087+0.0622969j 
0.0332572+0.0139314j -0.0197427+0.0263555j -0.386975-0.0282153j 0.143921-0.0627959j 0.00666041-0.250881j -0.0956623-0.208816j -0.210668-0.0387387j -0.0261359-0.168982j 0.0753306-0.460022j 0.0411342+0.160826j -0.227597+0.0722734j 0.051472+0.0587588j 0.084837-0.121218j -0.000973467+0.0799635j 0.0074102-0.0919265j -0.124543-0.0516633j -0.074836-0.101868j 0.104384-0.0912094j 0.168722-0.153282j 0.228971-0.0577996j 0.0989437+0.0143695j -0.267047-0.13696j -0.110191-0.130175j 0.00407684+0.0231764j -0.0461389-0.0805921j -0.0290489+0.00658437j 0.0263613+0.00473916j 0.0453227+0.0130708j -0.0562272-0.0155979j 0.0263125-0.0440621j -0.0155663-0.00952045j 0.0160959+0.023797j 0.00687066-0.0115006j 0.00599833-0.012321j -0.0126522+0.004285j 0.0285442-0.00473854j 0.0251991-0.0176227j 0.0206059-0.0370582j -0.00487062-0.0122222j -0.014618+0.0200126j 0.00978137+0.00844604j 0.00587769+0.00895553j 0.0131802+0.00680705j 0.0127688-0.00646397j 0.00989736+0.00141139j -0.00913541+0.0169008j -0.00328065-0.0178502j 0.00884422-0.0190197j 0.00123459+0.00234161j -0.0128864-0.0109754j -0.0260524-0.00455113j -0.00143164+0.0320352j -0.0274079+0.0159502j 0.00501179+0.00256762j -0.000802375+0.00475649j -0.00441175+0.00933444j -0.00932222+0.0105554j -0.0129802+0.0021492j 0.0262151-0.0169448j -0.00676198-0.00958243j 0.000670298-0.000801004j -0.00140732-0.0020907j -0.0157432+0.00428235j -0.0106087-0.00939807j -0.00215886-0.00350235j -0.0213531-0.000386333j 0.0255778+0.00501666j -0.00640998+0.0182557j 0.00554981+0.0104366j -0.00205937-0.00230508j 0.00010791+0.0123523j 0.0107383+0.00271747j -0.0333281+0.00671225j -0.00352169-0.022317j -0.0225049-0.0129086j -0.00272194+0.00820934j -0.00515367-0.0284139j 0.0211028-0.00432839j -0.0047994-0.00277727j 0.0047547+0.000563268j 0.000805843+3.09358e-06j 0.0111244+0.000766898j -0.00065643-0.00167001j -0.00743086-0.0113876j 0.00654898+0.0133521j 0.000162152+0.00286395j -0.00694431+0.0178499j -0.00130273-0.00468018j -0.00179674-0.0104658j 0.00702379+0.0123104j -0.00126211+0.00969977j -0.0161176-0.0107391j 0.00589845-0.00340234j -0.00164826+0.00466306j -0.000730573-0.00262121j -0.00121287+0.0158648j -0.00559565+0.000599416j 0.00946278-0.00340098j -0.00439813-0.0129096j -0.000121283-0.01549j -0.00524461+0.00595796j 0.0031177-0.00515154j -0.000902956-0.0184092j -0.00900818+0.011499j -0.00859673+0.0158772j -0.00643276+0.011313j -0.0039752-0.0108817j -0.00732732+0.0018762j -0.000779686+0.00258913j 0.00641951+0.000642482j -0.00870723+0.0033j -0.00775589-0.00261684j -0.00717842-0.00403313j 0.00560249+0.00171358j 0.00222666+0.000766884j -0.00093449+0.00706565j -0.00484804+0.00333618j 0.00392561+0.0034922j 0.00193714+0.00442649j -0.0101885+0.00696998j -0.00270789+0.00414604j -0.000283907+0.00667904j 0.0135183-0.0186902j 0.00760611-0.00313881j 0.00280247-0.0166453j 0.0103265+0.00320567j -0.0021944+0.000459018j -0.00372341-0.00493462j -0.00401276+0.000640417j -0.00628717+0.00416881j 0.00792012-0.00137305j 0.00539188-0.00421951j -0.0106331+0.00445014j 0.00731744-0.00255059j -0.0114931-0.00239949j -0.0053329+0.00255728j 0.0065173-0.00277648j -0.0135701-0.00338251j 0.00817846+0.00364844j -0.0130064-0.000297584j 0.0142333-0.000570894j 0.0108869-0.011764j 0.0019458-0.0112947j -0.00128768+0.0126152j -0.0222583-0.00890123j 0.00230938+0.00357982j -0.00380534-0.00565038j -0.00251033+0.0020452j 0.00349253-0.00048128j -0.00693777+0.0031741j 0.00987016-0.00162889j -0.00377894-0.00275531j 0.00212201-0.00627747j -0.000742396+0.0103959j -0.00805446-8.72673e-05j 0.00306368+0.0010415j 0.000918086-0.00346611j 
-0.0420044+0.046754j -0.0563202-0.0352375j -0.0470826+0.0244293j -0.0918061+0.0168692j -0.0133727-0.0876895j -0.042526-0.0248881j -0.0541996+0.0125771j 0.0180575-0.000592377j 0.000997807-0.00606718j -0.0410192+0.0442403j -0.0140019-0.00411851j -0.0912418-0.0367909j 0.0012937+0.023988j 0.00962637-0.0492468j 0.00538141+0.080313j 0.0461397+0.0149243j 0.0738179+0.01425j -0.11826+0.0608965j -0.0154716+0.0369464j 0.0612242-0.0276204j -0.0541954-0.0180168j -0.0270192-0.0423282j 0.0168538+0.0512506j -0.0493063-0.0105307j 0.0774424+0.11649j -0.0215062-0.022214j 0.0150032-0.0763427j -0.0808374+0.0588851j 0.0381854+0.0663221j -0.132199-0.0431475j 0.0180726-0.0430229j 0.0341158-0.0166086j -0.0346889+0.0550764j -0.00842063+0.00271772j 0.0770258-0.0737813j -0.0264379+0.0579047j -0.00562801+0.117142j 0.0548893-0.037435j -0.0447692+0.0211006j 0.0226047-0.00341969j -0.00886829+0.00748401j -0.0498244-0.0981443j 0.0140205+0.0102251j 0.0438811+0.0538241j -0.0115795+0.0589524j 0.122524-0.0109683j 0.0190846-0.0780627j 0.0656143+0.073798j 0.063905+0.030074j 0.0794684+0.0290832j 0.0190378+0.0132833j -0.00838488-0.0613871j 0.0102379+0.0403566j 0.00958175-0.0213836j -0.00391395+0.0567884j -0.0145972+0.0620658j -0.0138475+0.00917889j -0.0534439+0.0504302j -0.0232612+0.0654225j -0.0537492-0.0182827j -0.00627794-0.00349785j 0.000522902+0.0181274j 0.0111492+0.0295187j 0.0255666-0.01432j -0.00147747+0.0132459j -0.00742871-0.015055j 0.0172475+0.0120069j -0.00150447+0.025355j 0.00247795-0.0446628j 0.0692895-0.0888247j 0.0536478+0.00869086j 0.010517+0.0158168j -0.0152301+0.00600759j 0.0278381-0.0347849j 0.0332725+0.0112858j 0.030719-0.0176954j -0.0508517-0.0117622j 0.0258962-0.00232911j 0.00461554+0.0524443j 0.00655058-0.114626j -0.0425141-0.0249645j 0.0623952-0.0312099j 0.00628972-0.0242424j 0.0582031-0.0265529j -0.0257067-0.039553j -0.0320698-0.00704686j 0.0155052+0.0117147j 0.00513403+0.000170153j -0.0356287-0.0155127j 0.0078326+0.0193438j -0.00767622+0.0179938j -0.00269824+0.0126858j 0.0236188-0.0502627j -0.0366622-0.0317217j 0.00914633-0.0299562j 0.00475592+0.00696452j -0.0101666-0.0128989j 0.00201862+0.00970135j -0.00319162-0.0006329j -0.0184557-0.0343097j 0.0196867-0.0427032j -0.0080455-0.011872j 0.00312777+0.0162745j -0.0216075-0.015682j -0.0253358-0.0248766j 0.00508956+0.00909988j -0.0186187-0.0324808j -0.0583714-0.0128078j -0.0124515-0.0221822j -0.0136813-0.0363086j -0.0146741+0.0173j 0.000648054-0.0204283j 0.0284776-0.0506389j 0.00817141+0.0469421j 0.0522186+0.000741718j 0.00241628+0.0152125j -0.00277083+0.0130412j 0.00371341+0.0215171j 0.00923036+0.0700613j 0.0411227-0.00538936j -0.00080488+0.0143798j -0.0542351-0.0430094j 0.0160045-0.0316156j 0.0618217+0.013623j -0.0242672-0.00728657j 0.0296362+0.0061008j 0.00554397-0.00345795j -0.0303227+0.00301179j 0.00427233-0.0294118j -0.0188842+0.0188791j -0.0579755+0.0100335j -0.0147251-0.00293405j 0.0044518+0.0289337j -0.0204057-0.0126667j -0.0281242+0.00143036j 0.000278099+0.0046678j 0.0250177-0.00785108j -0.0357241+0.036534j -0.0113577-0.00953869j 0.00791851-0.0211967j -0.00382872-0.00725895j 0.0034141+0.0318088j 0.0385853+0.0117875j 0.0469771+0.0208435j -0.00751557+0.0406096j 0.0216925-0.00453689j -0.0024981+0.00042708j -0.0126073+0.0376816j 0.00428283-0.00309252j 0.014245-0.0404054j -0.0456319+0.052107j 0.00579767+0.0187905j 0.011928-0.022149j -0.0442504+0.0738031j -0.100358-0.036493j 0.108475-0.0442728j -0.0473726-0.106033j 
-0.0825103+0.0184902j -0.0100861-0.0945067j -0.0130757+0.0158446j -0.00730504+0.0473273j -0.0404815-0.00866266j 0.0205016-0.0248445j -0.0292447+0.000621151j -0.00475643+0.00150617j 0.0125906-0.00576217j 0.00656838+0.00799848j 0.00264146-0.00195344j -0.0576649-0.012451j 0.0150126-0.048664j -0.0287257+0.0103571j -0.0103394+0.0370857j 0.0119315+0.018675j -0.0188344+0.0234486j -0.0117408+0.0160196j -0.00130949+0.0135757j -0.00632236-0.00903264j 0.0113699+0.0117504j 0.00298525+0.00727386j -0.00192771-0.00643042j 0.0196248+0.0280404j -0.00516565+0.00126583j 0.000538785-0.00212793j -0.0194939-0.00738554j 0.0181374-0.00334334j 0.0214896+0.0596062j -0.0396689+0.0418284j 0.078129-0.0236927j -0.0436454-0.00965655j -0.00534762-0.0219595j 0.0528229+0.00968779j -0.0370647-0.0132711j 0.0325044+0.0181619j -0.0132281-0.0258668j 0.0140949+0.0797653j 0.0192318+0.0267318j 0.0511334-0.0239492j 0.0535146-0.0081003j 0.0579097+0.0296574j 0.0651615-0.0416529j -0.000975755+0.0148387j -0.0273513-0.0911184j -0.0697068+0.0393705j -0.0412817-0.0105753j -0.0192082-0.0519944j 0.0312699+0.00973358j 0.0459803+0.0355597j -0.0336074+0.0128515j 0.00276229+0.0497675j -0.0332454-0.0247732j 0.0221591-0.0178761j 0.0276049+0.011147j 0.0156383+0.0252781j 0.0364628+0.0292999j -0.0145059-0.00895033j 0.00190685+0.0442312j 0.0104914+0.0202839j 0.0171187+0.00714337j 0.0423507-0.0161524j 0.0381199-0.0375354j 0.0690248-0.00868818j -0.0253197-0.0379682j 0.0236866-0.00509189j 0.0352541+0.00949056j -0.0472148+0.00764688j 0.036303+0.00530516j 0.00984071-0.021933j -0.0523823+0.0618505j -0.0226843+0.0381264j -0.0165758-0.00571667j -0.0490991+0.0220376j 0.0637666+0.0173617j -0.0102243-0.0197177j 0.0157348+0.0316053j 0.0130206+0.0345038j 0.0302393+0.0292915j 0.00038566+0.00725338j 0.00385076+0.0265943j 0.0334105+0.0188384j 0.0338877+0.0174894j -0.0275249-0.0276552j 0.0353239-0.0441471j 0.00748432-0.054627j 0.0174998-0.00849796j -0.00157656+0.0051216j 0.00953791-0.0299041j 0.0464666+0.0164989j -7.13952e-05+0.0124723j 0.0169095-0.0280305j -0.0145106-0.0333605j -0.00217156-0.027291j 0.00251535-0.0153385j 0.014365-0.0177165j -0.020193+0.01521j -0.0261454-0.0125595j 0.0220282-0.0356056j 0.026409-0.0481699j -0.0130731+0.019j -0.00331788+0.0521578j -0.00700919-0.0029145j 0.0181581-0.0149424j 0.00914272+0.0317604j -0.0533165-0.00145808j -0.0166131+0.00228175j 0.0514218+0.0485147j -0.0262705+0.00631781j 0.00938151-0.0326351j 0.0232563-0.0420326j 0.0395625-0.0366187j -0.0215846+0.018797j -0.00963968-0.0425266j 0.00423435-0.0491126j -0.00426977-0.0522477j -0.0109404-0.0132211j 0.000590372+0.0257494j -0.0504933-0.0370773j 0.0041652+0.0191422j 0.0404516-0.0281639j -0.0724975+0.0392385j 0.00478367+0.0178197j 0.0213838-0.0296344j -0.0162423-0.0054426j -0.00354234+0.0125046j -0.00270359+0.0054619j 0.0196734+0.0106668j 0.0257708-0.0248316j -0.0175819+0.0111305j 0.015147-0.0126938j -0.0241602-0.0390913j -0.00570937-0.0739215j 0.032288+0.0322812j 0.0703606+0.0151725j -0.0270169+0.00692045j 0.00297385+0.0236196j 0.0137659-0.0550997j -0.00625987-0.031201j 0.00226695-0.00124467j 0.0220665-0.0277997j 0.0301774-0.0620076j -0.0356081-0.0018864j -0.0169683+0.0461223j -0.0115641-0.014021j 0.0793944-0.00724504j -0.00663236-0.00929158j 0.0637403+0.0863322j -0.0483963-0.0295484j -0.0476693+0.0143542j 0.0484941+0.0408365j 0.018533+0.0506759j -0.0698416+0.03537j -0.00758328-0.0605397j 0.067295+0.0290807j 0.105408-0.00537748j 0.00506329-0.100006j 
0.00923739-0.00203086j 0.00392319+0.00853116j 0.0368809+0.00509753j 0.0859458+0.0367059j -0.0423889+0.069911j 0.0784577-0.0506732j -0.0380367-0.0118975j -0.00241269-0.00523656j 0.0112366+0.00145355j 0.0382596-0.00684002j 0.017867+0.0159252j -0.0749633+7.07172e-05j 0.0152786-0.0614324j 0.0129946+0.0769887j -0.00388539-0.00393001j -0.00788186+0.0549474j -0.107066+0.00494249j 0.0145398-0.0602512j 0.00861163+0.030842j -0.0154862-0.00439597j 0.0138737+0.0210343j -0.025499-0.00728006j 0.0523862-0.00805262j -0.00410653+0.0318722j -0.0470212-0.0268402j -0.0766407+0.0230889j 0.0252987+0.0141339j -0.0223489+0.00646039j -0.00792366+0.0683508j -0.091594+0.0291938j -0.0538404-0.0725446j -0.00238553+0.0787303j 0.0293511+0.0990336j 0.0593166+0.0848324j 0.00962+0.032562j -0.0182184+0.110279j -0.0149642-0.00532421j 0.109674-0.04156j -0.0788402+0.0353557j -0.053948-0.0129157j -0.105698-0.0947289j -0.0685558-0.0474862j -0.0908677+0.11184j -0.0265474-0.0388344j -0.0991818+0.0214587j -0.0677017-0.0209087j -0.0264735+0.0274363j 0.00531387+0.0677947j -0.113756+0.0154661j 0.0355271-0.118618j 0.0635423+0.0751551j 0.0665644+0.0399441j 0.062521+0.0771806j -0.0158116+0.011642j 0.0508636-0.0817601j -0.0105121-0.0568074j -0.0374642-0.0432667j -0.102083+0.0398014j -0.0871297+0.0635684j 0.0174782-0.0395765j -0.04081-0.0238246j 0.100048+0.0267715j 0.0803523+0.0687438j 0.0310074+0.0260561j 0.00286129-0.0357381j 0.017918-0.0190549j 0.0268052-0.022865j -0.00246603-0.136314j -0.015947-0.0407663j -0.0837168+0.0963057j -0.0395415-0.0239819j 0.0772615-0.0187606j 0.036152+0.00919222j 0.0383872-0.00542071j -0.0815457-0.0615137j -0.092927+0.0400855j 0.0289067+0.000358837j -0.0133928+0.0616719j -0.0216984+0.0848811j 0.0558381+0.0925781j -0.0546869+0.0979778j 0.0796192+0.0455414j 0.0300986-0.164718j -0.0362624-0.0299576j -0.140246-0.130191j -0.0466047-0.031428j 0.0376014-0.00538013j 0.0562436-0.0124101j -0.0588543-0.121615j -0.0325253+0.0717814j -0.00114067+0.0153918j -0.0850233+0.0769306j -0.0150864+0.0167062j -0.0441002-0.000424928j 0.120059-0.0773263j 0.0615412-0.00333439j -0.0292459-0.0518742j -0.0254895+0.0226234j 0.0310859+0.129833j 0.00413285+0.0337738j 0.0197569-0.0504576j -0.125334+0.0674718j -0.082313-0.0107355j 0.0647524-0.0324026j -0.0185053-0.0147054j -0.0105644+0.034678j -0.00414346-0.0304229j -0.0101212+0.089707j 0.0150239-0.0483532j -0.0280831-0.0479031j 0.0271378+0.052632j 0.146763-0.0323957j 0.117188-0.0169734j 0.0555234+0.240102j 0.0378202-0.0219046j -0.0403643+0.0387772j -0.000183466-0.0199213j 0.0161274+0.0248767j 0.0703002+0.0639217j -0.0289571-0.0110811j -0.0543768+0.013117j 0.000408711-0.0249907j -0.0420538-0.0357393j 0.0510573-0.00859231j -0.019075+0.0145689j 0.017465+0.0158216j -0.0095547-0.00655491j 0.0323266-0.00729395j -0.0281298+0.025919j -0.0108207-0.0178612j -0.0648497-0.00332017j 0.00339632-0.047656j -0.00566267+0.042661j -0.0153522+0.0024099j -0.0266903+0.0336401j 0.00194918-0.00503859j 0.0223183+0.0272214j 0.0104341+0.0507267j 0.0437632-0.0820829j 0.0284145+0.0366034j -0.0368397+0.0347101j 0.0503702+0.0696426j -0.0473815-0.0687872j -0.0166858+0.0473809j -0.0440944+0.0610931j 0.0385625-0.0126173j -0.0165125+0.00180042j 0.0405483+0.0252013j -0.0460321-0.0114149j 0.0648678-0.0329788j -0.0589769+0.0106183j 0.0775527+0.0469832j -0.0702461+0.0722917j 0.0497197-0.0563857j 0.0444368+0.0672897j 0.0203076+0.0218532j 0.02032-0.00836583j 
0.0407615-0.0575645j 0.0675622+0.0319842j -0.0170764+0.0389785j -0.0314127+0.0824963j -0.0589349-0.0578773j 0.0319119-0.0393316j -0.0511267-0.0347377j 0.0033435+0.0203976j 0.0324444+0.00567001j 0.0101667-0.0330885j 0.0336504+0.01516j -0.0783927-0.0747168j 0.0686871-0.048059j 0.104169-0.0955441j -0.0958141-0.00215859j 0.00540989-0.0343155j 0.0179465+0.0532759j 0.00432647-0.0205895j 0.0126548+0.00738096j -0.0128936+0.0284506j -0.0092112-0.00908241j 0.00313992+0.0139574j -0.00691867-0.0319196j 0.0650602-0.0549957j 0.0503654+0.00963317j 0.147437+0.00654346j -0.0714666-0.0429717j 0.00971846+0.00632716j 0.0211322-0.0733473j 0.0107753+0.0186008j 0.0999208+0.0362793j 0.00662226+0.122127j 0.0299946+0.0603547j 0.0331406+0.0273766j 0.0458786-0.106909j -0.0506158+0.121933j 0.0602725-0.0853025j 0.0950231-0.00707186j -0.0194256-0.0234281j -0.0931559-0.0888283j 0.00850029-0.0508614j -0.109317-0.0466497j -0.101176-0.0289198j 0.0301647+0.0339977j -0.06651+0.0225302j -0.0410104+0.0598685j -0.126303+0.018631j -0.0664345-0.0967739j -0.0505922+0.0208908j 0.0214206-0.0215021j 0.0288515+0.125965j 0.00546653-0.0475282j 0.0418293+0.0623784j 0.010944+0.023904j -0.0239165-0.000164938j -0.000684041-0.0933399j -0.113215+0.0253358j 0.0291772+0.0244047j -0.0812585+0.148016j -0.0821677-0.0390151j 0.00651032+0.0212696j 0.00791705-0.140275j 0.0920055+0.0694432j -0.0777081-0.0322823j -0.0024299+0.0915138j 0.0362023+0.107424j 0.169097-0.0460441j -0.190427-0.18112j -0.0128537+0.0675843j -0.0628792+0.0275062j 0.0535074-0.0802804j -0.091469+0.0253694j 0.0178636+0.040705j -0.0194975-0.0119152j -0.0560252-0.0810274j -0.0967849+0.091949j 0.0577146-0.131536j 0.0990381+0.114354j -0.0595001+0.10302j 0.137578-0.076764j -0.0481845-0.00601625j -0.115518+0.018622j -0.0601478+0.0767531j -0.0135948+0.0264872j 0.0480776+0.0161068j -0.0148745+0.0351489j -0.0557098-0.00764683j -0.036835+0.00308094j -0.0221282+0.0482207j 0.0170678-0.0266728j -0.014358-0.0334312j -0.0284133+0.0797843j 0.0558321-0.0253787j 0.0935256+0.0912062j -0.0300819+0.0765111j -0.00608906+0.0440079j 0.0621476-0.0203948j 0.0189686+0.0040661j -0.124157-0.0243705j -0.0859834+0.000334181j -0.0179747+0.0863579j -0.0132645-0.0775415j -0.0446338-0.0482024j 0.0202611+0.0705028j 0.0465121+0.023471j -0.074591+0.0568126j 0.0226421+0.0478776j -0.00750836+0.124841j -0.0413147-0.00496496j -0.0314302+0.00141826j -0.0198085-0.113646j -0.0745866-0.0209032j -0.0271136+0.0454269j 0.0260208-0.114585j 0.0139666-0.00843531j 0.0374776-0.0318351j -0.0302627+0.014867j 0.00260563+0.00411069j -0.0880611+0.00429251j 0.0047406-0.0175739j 0.00642146-0.00183492j -0.00923159-0.0259936j -0.0250076-0.03356j 0.0329463+0.0286544j -0.0307209-0.0103629j 0.0214051-0.00850639j -0.00555192-0.0210224j 0.023946-0.000895957j 0.0238874-0.0050094j 0.000622085-0.00670511j 0.0530046-0.0297117j 0.0114244-0.0171472j 0.00716283-0.0606539j 0.0100092-0.000899948j -0.00824046-0.000819189j 0.0116714+0.0114543j -0.0168248+0.00515789j -0.00727329-0.0131111j -0.0104239+0.0251686j -0.00551304-0.0323044j -0.014211-0.0431174j -0.0639714-0.0231321j -0.0195121+0.0364593j 0.00725848-0.0265342j 0.0163275+0.00629336j 0.0193792+0.0300955j 0.0130422+0.00246692j -0.0568601-0.018613j 0.040538-0.0230934j -0.0371337-0.0254271j 0.0335512-0.0123774j 0.0619427-0.0536374j 0.0471726+0.0364022j 0.0243491+0.0973002j -0.0713281+0.0154368j -0.00510358+0.0131567j 0.0126746+0.00355735j 
