-0.00809605+0.00471244j 5.44637e-06-0.000890823j 0.0180277-0.0247184j 0.0275152-0.0126433j -0.00486741+0.00296929j -0.00178295+0.00892665j 0.00110694-0.000515323j 0.00394127+0.0025896j 0.00414172-0.00299396j -0.0132517+0.0142364j -0.00117381-0.00209655j 0.00106475+0.00351093j -0.00641884-0.00676135j 0.00595496-0.00269963j -0.00324848+0.0134672j 0.00200826+0.00290676j 0.00892733-0.00504319j -0.00196154+0.00923207j 0.00397178-0.000449531j -0.00508671+0.00123529j 0.00796942-0.0116964j -0.00226683-0.00839507j -0.0165466+0.0105569j 0.00385997-0.00106187j 0.000284236-0.00414761j 0.00942022+0.00926884j -0.00122453+0.00288282j -0.0125196+0.00664335j -0.003459+0.00353235j 0.000457653-0.00271396j -0.0057952+0.00117461j -0.00119702+0.00739172j -9.10259e-05-0.0092661j -0.00100391+0.00249557j 0.00235268-0.0219879j 0.00834875+0.0112176j -0.0261477+0.0164468j -0.0163345-0.0175806j 0.00468428+0.0117792j 0.00107365-0.00322021j 0.000852835-0.0341815j -0.0123061+0.0130295j 0.00365436-0.00921353j 0.00300323+0.00406644j 0.00509668+0.00761655j -0.005949-0.00282932j 0.00591778+0.00409759j -0.00666884-0.000695912j -0.00215849+0.00104785j -0.00640068+0.00904574j -0.00586827-0.00964337j 0.00328738+0.00834373j 0.0143155-0.0130251j 0.000267639+0.0016924j -0.00282156-0.0105375j 0.00186432-0.00233338j 0.00243294-0.0068264j 0.00183514+0.0130627j 0.00196561-0.00530003j 0.000354627+0.0011709j -0.0039234-0.000311057j 0.00744496-0.0048056j 0.0021742+0.00304708j -0.00407962+0.00350002j -0.0130844-0.0138603j -0.00947442+0.00870378j 0.013254-0.00532916j -0.000333113-0.000476039j 0.00869486-0.00415921j -0.00665444+0.015699j -0.0049933-0.00892681j 0.0116567-0.0141545j -0.00116078+0.0133575j -0.0097988+0.023394j 0.00660462+0.0273921j -0.00453273-0.00841791j -0.0223163+0.00503171j 0.0102519+0.000982244j 0.0163836-0.0163915j 0.0204615-0.0229924j -0.0143613-0.0133051j -0.0155857-0.00846729j 0.00543214+0.0145946j 0.00578733-0.0120066j -0.0107718+0.0227296j 0.0011891+0.0116834j -0.00974364+0.00395406j -0.000875762-0.0012767j 0.00404015+0.00257234j 0.0179105+0.000601538j -0.00817781-0.0117401j -0.0159663-0.0263072j 0.00389244+0.014199j 0.0130976+0.00892779j 0.022529-0.00640098j 0.0170108+0.0288304j 0.000917227-0.0170641j -0.0146018-0.0125081j -0.0202623+0.0133261j 0.0291849-0.0307856j 0.0192726-0.00977184j 0.00361222+0.0320085j 0.0228724-0.0058839j 0.00427952-0.0232096j 0.00908639-0.00228097j 0.00296003+0.0166432j 0.0218544-0.000802981j 0.0127082-0.00967639j -0.0112107-0.010428j 0.00851647-0.0028737j 0.0175797+0.00257974j 0.0227921-0.00921843j -0.017149-0.00224594j -0.00264279-0.00436824j -0.0100979+0.0077566j -0.00329169-0.0119576j 0.00950505+0.0042607j 0.00184261+0.00126007j 0.00035304+0.0106746j 0.0346564-0.0301498j 0.00913772-0.0180966j 0.00338541-0.00790479j 0.0211323-0.00663638j 0.000586315-0.000789115j -0.00460635+0.00744216j -0.0294479+0.0316013j 0.00248561-0.0127958j -0.00805833-0.00568463j 0.00335138+0.0155269j 0.0105733-0.0110348j -0.0189889-0.000726063j 0.0152261-0.0156144j -0.00961857-0.0117219j 0.0273239+0.00806143j -0.00933591-0.00581002j 0.00530829-0.000941495j -0.00602331-0.00330683j 0.00328984-0.02154j -0.0343356-0.0262407j 0.00469817+0.00833718j 0.0029457-0.0173482j 0.00240291-0.00121322j 0.0090052-0.000840101j -0.00174441-0.00258973j -0.00692417-0.00389902j -0.00445272-0.00706336j 0.00832809+0.00514486j -0.0143891-0.0136894j 0.00253863+0.00402432j 0.0310266+0.00621308j 0.000825526+0.00223782j 0.00709856+0.00173263j -0.00676067-0.00644106j -0.00247406+0.00123571j -0.00253884-0.00115856j -0.0243879-0.0095572j -0.00136776+0.00275126j -0.00149386+0.000216811j 0.000865012+0.00547047j -0.00666604-0.0100615j 0.000213256+0.00158636j -0.00218053+0.000972799j 0.00499816+0.0037177j -0.00244446+0.00315393j -0.0120964+0.00404742j -0.0105105+0.0298649j 0.00343677-0.00681259j 0.00455514-0.003121j -0.0024667+0.000591953j -0.000737992+0.00425652j -0.0093376+0.0318022j 0.0158864-0.00833215j -0.00656007-0.00619883j -0.0134172+0.022351j -0.0141407-0.00118686j -0.011552-0.0129012j -0.0297674-0.0247279j -0.00257067-0.00410002j 0.0104697-0.0178008j 0.00409871+0.0097497j 0.0341989+0.018991j 0.00125328-0.00505376j 0.00424436-0.00523984j -0.0030114+0.0155187j 0.000220476+0.00973796j 0.00476207-0.0112886j 0.010731+0.0275584j -0.0132537+0.00896039j 0.009902+0.0365366j 0.00751059+0.0320718j 0.00154801+0.0113415j -0.00200951-0.00462095j 0.0191268-0.0168262j -0.000186669-0.00302993j 0.00319421-0.00538763j -0.00567462-0.00876617j -0.00251898+0.00407634j 0.00732187+0.00912856j -0.00197607-0.00307242j -0.00237289+0.00529609j -0.00200746-0.00857316j -0.0050849+0.0108229j -0.0150225+0.0325109j -0.0295809+0.0108643j 0.0478847+0.0157152j -0.0222255+0.000414773j -0.015796+0.00386301j -0.00198797-0.0220329j -0.081375+0.00837973j -0.00121962-0.0815611j 
-0.00936799-0.00734546j -0.000415918+0.000408928j 0.012907+0.0168401j 0.0151721+0.0213902j -0.00440883-0.00403404j -0.000878313-0.00106985j 0.00187166+0.00234846j -0.00517791-0.000461304j 0.00158027+0.000328185j -0.00911616-0.00673645j -0.00458732+0.000996079j 0.00331467-0.00261837j 0.00683901+0.00459521j 0.00313427-0.00648222j -0.018218-0.0056482j -0.000521181+0.00357297j -0.00277382-0.00113081j -0.0163427+0.00422829j 0.00718429-0.0003377j -0.00744248-8.63681e-05j 0.00055534-0.000257991j 0.00791808+0.00420509j -0.00845102-0.020262j -0.000461701+0.000965488j -0.00223578-0.00130423j 0.00404214-0.00362986j -0.00415551-0.00174286j -0.0120029+0.00322139j -0.000591403+0.0025884j -0.00419371-0.0026483j -0.00409587+0.00597031j 0.000451099+0.00542023j -0.00735604+0.000240421j -0.00476877-0.00482274j 0.000160368+0.00242807j 0.00391844+0.00908381j 0.00371865+0.0133216j 0.0207649-0.00552578j 0.00106434-0.00291886j -0.000252828-0.00340912j -0.00248117-0.0079513j -0.0140424-0.00216174j 0.010516-0.000580167j 0.00337285-0.00187468j -0.00883038+0.00168719j -0.016776-0.00568226j -0.00727129-0.0124785j -0.00261363+0.00973594j -5.22321e-05+0.00557188j 0.0082587-0.00185318j -0.00276315-0.000588841j -0.00359979-0.00926405j -0.00719765-0.0166959j -0.00559502+0.00940381j -0.00131939+0.000693531j -0.00135091+0.00439395j -0.00593131-0.00315683j 0.0122049-0.0113614j 1.11511e-05-0.0202075j -0.00387965+0.00326114j -0.00203811+0.00521373j -0.0121557-0.00112512j 0.00796541-0.00159916j -0.00530144+0.0074066j -0.0103601+0.0101991j 0.0105586-0.00783291j 0.00605584-0.00726744j -0.00893352-0.00106703j -0.00371653-0.00493415j -0.00545489-0.0124439j -0.0144555-0.0134097j 0.00753565-0.0200423j 0.00347909+0.000433762j 0.00155906+0.012724j 0.0121641+0.00587028j 0.00113495-0.0156227j -0.00485473-0.0124665j 0.0112187-0.00495768j 0.0235843-0.0089118j -0.00297135+0.0113966j 0.00441555+0.00474471j 0.00141099-0.000843649j -0.00584622+0.0011015j 0.0104456+0.00156185j -0.0131715-0.00267453j -0.0030846-0.00311873j 0.00215301-0.00577013j 0.00184736-0.00151652j 0.00189312+0.000466327j -0.0207928-0.0122029j -0.0103313+0.0104788j -0.00854762+0.0272212j -0.00739968+0.0015831j 0.00450873-0.00730547j -0.00296054-0.011393j 0.00207408-0.0275098j 0.0125991+0.0217318j -0.0148742+0.0191132j -0.0178471-0.0298377j 0.00460572-0.0293768j 0.000439397-0.00804258j -0.00399611+0.0228844j -0.000717504-0.00830502j -0.0186714-0.022829j 0.005677-0.00780677j -0.010447+0.00888674j -0.00210987+0.00514192j 0.00824218-0.00192152j -0.0209986+0.00776418j -0.00752839+0.000623614j -0.0273818-0.0101184j -0.00575534+0.0216243j 0.0622075-0.00628617j -0.00344937+0.00528519j 0.0314219+0.00270312j -0.00905052+0.00158127j 0.00406065+0.00752969j -0.00043538-0.00594413j -0.00015108-0.00697594j -0.014143-0.00528522j -0.00493049-0.00298729j -0.00704429-0.00699175j -0.00253346-0.00458495j -0.000713409+0.00041803j 0.00582641-0.000276192j 0.0222891+0.00966995j 0.0245571-0.00459158j 0.00293307+0.00931195j 0.00189639-0.00205017j -0.00163972-0.000706612j 6.54479e-05+0.0103257j -0.000793608-0.0117115j -0.0241714+0.0017653j 0.0215423-0.011948j -0.00151517+0.0135032j -0.00447844-0.00376575j -0.0150734-0.000896294j -0.0111024-0.00147046j -0.0276395+0.0262146j 0.0252567+0.0154663j -0.0222792-0.0329982j -0.0293546-0.003126j 0.0171966-0.0138142j 0.00998705+0.0165659j -0.0155118+0.0100427j -0.0104509-0.000989363j 0.0129295+0.00318146j 0.0134533+0.010994j 0.00472262+0.00927237j -0.00975657-0.0311523j -0.00250013-0.00862221j 0.00330872-0.00166649j 0.00830569+0.00978385j 0.00201802-0.00112109j 0.000711803-0.00410809j 0.0159402+0.0300596j -0.00394137-0.00499405j 0.00129109+7.23712e-05j -0.0152104-0.0132985j 0.0182671+0.0118622j -0.00506287-0.00552469j 0.00285355+0.0043512j 0.00347398-0.0132225j -0.00156861-0.000545512j -0.00347208+0.00924138j 0.0158966+0.0226209j -0.00252255+0.00471595j 0.000775304-0.00773913j 0.00773983-0.00397048j 0.00900869+0.000880581j 0.0138752+0.00761102j 0.000749396-0.00225031j -0.00162112+0.0114795j 0.00982563+0.0188868j -6.32054e-05+0.00507904j -0.0111043+0.0274262j -0.000158564+0.0211165j -0.00774617+0.00395296j -0.0222614-0.0228804j -0.00347947+0.00583895j 0.00375111-0.0310633j -0.0149709+0.0176619j 0.00781428+0.0151873j -0.0265932+0.0148583j -0.0106257-0.00400386j -0.0129362-0.000807322j 0.0393446-0.0225793j -0.00363485+0.00474221j 0.0293006+0.013273j 0.0241132+0.0125323j 0.0139326-0.00027429j -0.000405109+0.00359784j 0.00110948+0.012032j -0.0112588-0.00389605j -0.000866066+0.00401593j 0.00432809-0.00236108j 0.00409407+0.00722127j -0.000734449-0.00638309j -0.00367364-0.00679587j 0.00615051+0.00740312j -0.0063595-0.00615897j 0.0122479+0.00336515j 0.00131164-0.0185318j -0.00435574-0.0400609j -0.0342434-0.01923j 0.0240079-0.00839417j -0.0257592-0.0459991j 0.0465213-0.0310232j -0.00550841-0.0703188j 0.0652561-0.0110047j 
-0.00610933+0.0224212j -0.00340114-0.00135737j -0.000908872-0.0337633j 0.0219984-0.0412634j 0.00671619-0.0466861j -0.0172069+0.0227148j 0.00259066+0.0100014j 0.0131136-0.00412861j -0.0164139+0.00257829j -0.0257878+0.00441084j -0.0433873-0.0132848j 0.0199506-0.0126415j -0.00585345+0.0145702j -0.0128991-0.0266245j -0.0316261+0.0226428j -0.0236744+0.0350947j 0.0116287+0.0569578j -0.0254444+0.00379396j -0.0282696+0.00976213j 0.0253737-0.0147649j 0.0296298-0.0123331j -0.00869003-0.0221493j -0.00766567-0.0207848j 0.0188452-0.022937j -0.00564+0.0302283j -0.0299461+0.0383537j -0.0343048+0.00238178j -0.00537544+0.0354755j -0.00792817-0.00320259j 0.0327697+0.00600529j 0.00402952+0.0312067j 0.0168901+0.0243253j 0.00435606-0.0287857j -0.0160174-0.0175519j -0.00205534-0.0638969j 0.046156+0.0259995j -0.0195454-0.0356327j 0.0109647-0.0223479j 0.0156818+0.0829315j -0.0135095+0.0132201j 0.0722674-0.118069j 0.0201112-0.0793807j -0.00601348-0.133038j 0.0309256-0.0703225j 0.0526972+0.0117237j -0.024288-0.0721168j -0.0348822+0.0233258j 0.032517-0.0220893j -0.0415245+0.0793957j 0.0384153-0.0420512j -0.0280504-0.0618117j -0.0281626-0.0245902j 0.0570422-0.14681j -0.0128592+0.0823875j -0.00498075-0.0932266j 0.0159181+0.00774494j -0.00207622-0.0415023j 0.0257684+0.0207953j -0.00394709+0.00419829j -0.0128339+0.0398592j -0.0186725+0.000263245j 0.0172936+0.028286j 0.0178962-0.00745297j -0.0600089+0.0966371j -0.0183101-0.0375152j -0.0119604-0.000427344j -0.000653377-0.00515634j -0.0200915-0.00129066j -0.00567693-0.000308789j -0.0568541-0.0261325j -0.100034-0.0233275j 0.123362-0.00859236j 0.112796-0.0900423j -0.0233785+0.0647429j -0.049083+0.0482381j 0.0311046-0.0957329j -0.221558-0.0407586j 0.0563517-0.0252728j 0.0883593-0.0291804j 0.149136+0.0343255j -0.156542-0.0770365j 0.00511924-0.0229626j 0.0321146+0.0391401j 0.114321-0.109613j -0.0390532+0.0112802j -0.0644435-0.00372707j -0.0349693-0.00746013j -0.0189284+0.014454j 0.143735+0.0343472j 0.000481229-0.00185017j -0.0728487-0.0287408j -0.147616-0.00986949j 0.0137662+0.00593225j 0.00498457-0.000553762j 0.0478105-0.0144015j 0.101445+0.0420043j 0.126258-0.0342364j -0.0845061-0.0168669j 0.104917-0.00193833j -0.0250767-0.0545569j 0.0887147-0.0128381j 0.00496245+0.101412j 0.0100296+0.0381386j -0.0757022-0.163762j 0.012536-0.0859026j -0.0225618-0.0250477j -0.0104941-0.00703163j 0.00106438+0.0811135j -0.00151806-0.0230555j -0.0363745-0.0418004j -0.0109246-0.0152358j 0.0203627-0.0099058j 0.00759471-0.0412178j -0.00788876+0.0225335j -0.0173485+0.0254443j -0.0764128-0.133556j 0.0780882+0.172065j -0.0524791-0.0404213j 0.00455853-0.0367036j 0.00206313-0.00262113j -0.0255518-0.0888374j -0.00629797-0.103238j -0.0203335+0.00146275j 0.00737412+0.0121314j -0.0037147+0.00709952j -0.0254781+0.00501599j 0.00387252+0.0132348j 0.0227313+0.0247593j -0.0377821+0.0854626j 0.0114501+0.00627681j -0.0111016+0.00706755j 0.062266-0.0712937j 0.0383862-0.150481j 0.104857-0.0446296j -0.148235+0.0557101j -0.0424583-0.0179327j -0.0109225-0.0914186j 0.0677118-0.0835659j -0.00958395-0.0341648j 0.0460731-0.0676569j -0.157456-0.0646354j -0.0457011-0.0263896j -0.0146179-0.0441625j 0.00580878-0.00590351j -0.0170434+0.0234646j -0.00773979-0.00517515j 0.02045-0.00496843j -0.00675805+0.017714j 0.00649713+0.0463272j 0.0257361+0.0063694j -0.00125276-0.0199028j 0.0202569-0.0207429j -0.00549454+0.0214258j -0.00550648-0.00854115j 0.0058517-0.0109989j -0.0126348+0.0177138j -0.00204825+0.0109222j -0.0121817-0.00464241j -0.00977305-0.01014j -0.00633313-0.00888824j 0.000623359-0.00834895j 0.00223547-0.0103022j -0.00632581-0.0409359j -0.0222516+0.0471566j 0.0121985-0.0112159j 0.0356732+0.0374172j -0.00818444-0.0160789j -0.0216217-0.00517958j 0.019849+0.00658001j 0.0224734-0.00713627j 0.0163515+0.00581511j 0.0236511-2.71953e-05j -0.00775803-0.0142067j -0.0250305+0.0205381j 0.00950331-0.0232528j 0.0172277+0.0235894j -0.0364177+0.00531374j -0.0286457+0.0281507j -0.0259337-0.030885j -0.0226529-0.0124627j 0.0144767-0.0416659j -0.0404563+0.0443673j 0.00545445-0.0210271j -0.00286369+0.0158861j -0.0267806+0.0250577j 0.0323077-0.00344431j -0.0110692-0.0300605j 0.0200886+0.00435278j 0.0246798+0.0313215j 0.0208761+0.0292627j 0.0012199-0.00547673j 0.0109421-0.00256858j 0.0113656-0.0347918j 0.00413157+0.0057015j 0.00373585+0.0037466j -0.0120438-0.0165014j 0.00081881+0.0110548j -0.0254663-0.00382439j -0.0146432-0.00010945j 0.02008+0.0163624j 0.0243284+0.00938018j 0.00214082+0.00046475j -0.0795436-0.0451988j -0.0291863+0.0218101j 0.00437708+0.0408818j 0.0215204-0.0582041j -0.0381991+0.0368263j -0.0340274-0.0275359j -0.0215309-0.00154087j -1.83707e-05-0.00742563j 
0.0198291-0.00765158j -0.000285399-0.00212431j -0.0282682+0.00344833j -0.0408921-0.00835136j 0.00132204+0.0241743j 0.0102262-0.00736695j -0.00283366-0.0055245j 0.00939882-0.00410073j -0.00163367-0.00313839j 0.0256777+0.00654125j 0.0197271-0.0117323j -0.0120515+0.0156357j -0.00674042-0.0117442j -0.00215864+0.012219j 0.0192943-0.00726853j 0.0024005-0.0201174j 0.00514362-0.0155265j 0.0148673-0.0113394j 0.000733136-0.0036544j 0.00306427+0.00546378j -0.00971961+0.00225512j -0.000446868-0.00292783j 0.0211861+0.0234228j -0.028915+0.0123185j 0.01704+0.000775729j -0.0043882-0.0225206j 0.00785023+0.00152327j 0.021218-0.0299925j 0.00177514+0.0148359j 0.000478515-0.00946603j 0.0136369-0.018707j -0.0149489+0.00323846j 0.0117429-0.00284301j 0.0123759+0.0176801j -0.00715103+0.0198093j -0.0189724-0.024274j 0.0061991-0.0361053j -0.0176017+0.0250383j -0.0210016-0.0336992j 0.0156165-0.00327793j -0.0144147+0.0481115j 0.00497424+0.0210887j -0.0286137+0.0350769j -0.017013+0.00856994j -0.0102349-0.00796582j 0.0163298+0.0164283j 0.0147656+0.00724682j -0.00195495-0.0025801j 0.00883895-0.0159959j -0.00139326+0.00565859j 0.00676969+0.0256811j 0.00893617+0.0113859j -0.0117699+0.0520811j 0.0137973-0.0220253j -0.00551008+0.0324498j -0.00371813-0.00129866j 0.00966087+0.00913397j -0.0287813-0.00357114j -0.000696023+0.0193091j 0.00603453-0.0155931j -0.00148162-0.00269087j -0.0234865-0.00956824j -0.00379015+0.00682967j 0.0159041-0.0258655j 0.0263441-0.00473547j -0.0131496+0.00573035j -0.00482671+0.0200384j -0.00275995-0.00597205j -0.00607009-0.0087551j -0.00190342+0.00997195j 0.0177093+0.0319367j -0.03037+0.0138952j -0.0304208-0.0188418j 0.00717433-0.0228424j -0.000682557-0.00756982j -0.00755537-0.00511516j 0.0691183+0.0278304j -0.0306091-0.00979565j -0.0509107+0.0105915j -0.0175077-0.0209273j 0.0420026+0.0049373j 0.00933944+0.023069j -0.00063346-0.010683j -0.0597524+0.0275053j -0.00499862+0.00469866j 0.0455987-0.0078724j 0.0097572+0.00140508j -0.013813-0.00882285j -0.0380124-0.00730209j -0.00630716+0.0113273j 0.0235663-0.000579534j 0.0404969-0.0100116j -0.00562086-0.0138182j -0.00954864+0.00916355j -0.0305207-0.0084114j -0.0265638-0.0212863j -0.0415405+0.0229925j 0.0288301+0.0116701j -0.0260086-0.0188669j -0.0155716+0.0366982j -0.0438553-0.0187624j -0.0283799-0.0223802j -0.0271756-0.00461037j 0.0374776+0.0163301j 0.023038-0.00561531j 0.0124465-0.0274408j 0.00435132-0.00165567j -0.0118717+0.0204583j 0.0323822-0.000473675j 2.23677e-05+0.0087379j 0.0315114+0.0192616j -0.00934723-0.00357767j -0.0102473+0.00367035j 0.0116011+0.0268834j -0.0317052+0.0133245j 0.0366399+0.0549447j -0.0301717-0.0710421j -0.00442752+0.0171117j -0.0174892+0.0329912j -0.0285486+0.0245279j 0.0133347+0.039121j 0.00371497+0.0228787j -0.000649744-0.0209208j 4.54412e-05-0.000722551j -0.00883579-0.00181632j -0.0245386-0.0223947j -0.00267235+0.00418201j 0.0416672-0.00563765j 0.0395589-0.0347799j 0.00518439-0.00301928j 0.0120481-0.00550987j -0.0312483+0.0473456j -0.041136+0.0625291j -0.0115303+0.0588132j 0.0280511-0.046032j 0.0240227-0.0323819j 0.00509949+0.00660406j -0.0247699+0.020921j -0.0167066+0.00279801j -0.0316135-0.0152242j 0.0306902-0.00462534j -0.00560974-0.0241119j -0.0099724+0.000874577j -0.00277747-0.0172291j -0.0172203-0.0164951j -0.0139882-0.0106546j 0.0122111-0.00586179j -0.00126073-0.00679164j -0.00536044-0.0100758j 0.00733426+0.000237946j 0.00587335-0.00858247j 0.0113391-0.0060626j 0.00468462-0.0113042j -0.000983247+0.0206532j 0.0040948-0.00290088j 0.00435556+0.00937597j 0.00601858-0.000168537j 0.00559184+0.00128451j 0.00627799-0.00472454j 0.00468787+0.000565105j 0.00761517+0.00679819j -0.0023843+0.00354958j -0.0175545+0.00929258j -0.000566355+0.00948473j -0.012688+0.00258667j -0.0153458+0.0133791j 0.0136608-0.0100633j -0.0100865-0.0185108j -0.00309333-0.00114214j -0.00229797+0.00307265j -0.0124214+0.0246787j 0.0033862+0.0120243j 0.00547506-0.00929813j -0.0263816-0.00244267j 0.0241913-0.0109612j 0.00486569-0.0154393j -0.0304467+0.0117411j -0.00777964+0.00203213j -0.00481248-0.00677169j -0.00125386+0.00370778j 0.00752089-0.0120857j -0.000883458+0.0388054j -0.011623-0.0287412j 0.00018675-0.0183596j 0.0159022+0.00248201j 0.0358111+0.011227j -0.0156319-0.018771j 0.0085872-0.00673373j 0.0148533+0.00229996j 0.016436+0.00731967j -0.000537778-0.000123325j 0.00669082+0.0116593j -0.0123622-0.00679425j -0.000118844+0.010272j 0.00526932+0.00409479j -0.0227663-0.00365525j 0.00323358+0.0036337j -0.0162336-0.0108234j -0.00595273+0.00301196j 0.0185308+0.000394273j 0.0141727+0.0104199j 0.0023218-0.0049373j -0.00966655-0.0498373j 0.00125033+0.0223296j -0.0199858+0.00169595j 0.0476169-0.0313839j -0.0248747+0.0543599j -0.0595672-0.016978j 0.0495224-0.0124979j 0.00900838+0.0609299j 
-0.0114163-0.0095857j -0.0022137+0.00149684j 0.0112811+0.00321152j 0.0158843+0.0267858j 0.0134071+0.0266416j 0.00523048-0.0279833j 0.00209552+0.00157513j 0.00122825-0.00224899j 0.00891681-0.0134684j 0.0195713-0.0176579j 0.0101863+6.48938e-05j -0.00488915+0.00131095j -0.0278636-0.00792693j 0.0245842+0.0559133j 0.00268717-0.00600088j -0.0375041-0.0223178j 0.0341876-0.00543551j -0.0128193-0.00591263j -0.0159476+0.0101129j 0.0171503-0.0138423j 0.0103004-0.000860606j -0.0149625-0.01307j 0.0314948-6.59827e-05j -0.0318755+0.0477568j 0.0147052-0.0147916j -0.0377798-0.00326705j -0.00425422+0.0188014j -0.00604501-0.0316745j -0.000540254+0.00800167j -0.0172792-0.028066j -0.0152132-0.0113185j -0.00576659+0.0258841j -0.0168399-0.00240282j 0.0228457+0.0162201j -0.00280654+0.0266735j -0.0353343-0.00783777j -0.00859174-0.0114402j -0.0077579-0.00746076j -0.0230837-0.0419823j 0.0381172-0.00469942j -0.0124391+0.0183513j -0.0253361+0.0275757j -0.0189876+0.0214056j -0.00942626-0.00323674j -0.0391869-0.000659685j -0.00534721-0.0180969j -0.0147027-0.0268519j 0.00814885+0.0153343j -0.0237671+0.0076711j 0.0358764-0.0342341j -0.0147669+0.0351058j 0.0164628-0.014453j -0.0328913-0.0196206j -0.00826404-0.000672306j -0.00675602+0.0264039j -0.0162268+5.6954e-05j -0.00961543-0.0072994j -0.00680392-0.00679426j -0.0129435+0.0186221j -0.00717634+0.0034215j 0.00636138+0.00425072j -0.0383214+0.000442114j 0.00154002-0.00734427j -0.0037887+0.0195082j -0.00564837+0.00533949j 0.033724-0.0307352j -0.0189363+0.0340428j -0.00907382+0.011554j -0.0244352-0.0149275j -0.0198587-0.0233596j 3.92022e-05-0.0162425j 0.0143152-0.0581183j -0.0215416+0.00744586j -0.00285148-0.00619999j 0.0117948+0.0468419j -0.00550995-0.0667816j 0.0729654-0.081038j 0.0222457-0.0761555j -0.00773166-0.0301002j 0.00887227+0.0152547j 0.0385039+0.0517588j 0.0191494+0.0222653j -0.0115362+0.00414396j 0.0176758+0.0362361j -0.0185691-0.0061523j 0.0176394+0.0128684j 0.0166424-0.0253883j 0.0051538-0.0215716j -0.0243504-0.0141698j -0.0599025-0.0232141j -0.0196974+0.0349426j -0.0114861+0.0605994j -0.0540856-0.0322707j 0.0150695+0.00722073j -0.0374944-0.0223119j -0.0211116-0.0499822j -0.014528+0.0591067j -0.0635002+0.0414301j -0.0385509-0.0557879j 0.040515-0.0424344j 0.0130676-0.0711597j -0.0187242+0.0106684j -0.0236454+0.00242711j -0.02324-0.0152j 0.0660036-0.0118797j -0.0178787-0.0302271j -0.00495151+0.0373199j -0.0124373-0.0258525j -0.118775+0.0408286j -0.0127294+0.0330541j -0.0236396-0.0594255j -0.00833984-0.0280676j 0.116487+0.0267306j -0.0255232+0.0258623j 0.0621032+0.0147623j 0.0111611+0.0299437j -0.0579627-0.0312388j -0.0549239-0.0346252j -0.0313396-0.0239937j 0.0100762-0.026052j 0.0398632+0.0163038j -0.0490683+0.00286235j 0.00403615-0.0119747j -0.00949883-0.00326451j 0.0222373-0.00258102j 0.116584+0.0420496j 0.0246882-0.00700719j 0.00731647-0.00426379j -0.00586296-0.0218982j -0.0286901-0.0247965j 0.0185489+0.0526304j -0.0205125-0.00484154j -0.0778634+0.0150872j -0.00321344-0.0204789j 0.046413+0.0550932j 0.0238539-0.0120504j -0.118861-0.0102827j -0.0315864+0.0300705j -0.0419891+0.0124726j -0.0256923-0.0185059j 0.0497224-0.139125j -0.05581-0.035948j 0.00335845-0.0520993j 0.0249795+0.0268557j -0.000922555+0.034162j -0.00989099+0.015146j 0.0133727+0.0109532j -0.00122658-0.0100693j -0.00855733+0.00871733j 0.00851138-0.0319094j 0.00181597-0.0118192j -0.000846088+0.0324765j -0.000529016+0.0201941j -0.00817259+0.0235754j -0.0143773-0.039253j 0.0289233+0.092257j -0.0170735-0.0454942j 0.00230682+0.0164817j -0.0505086-0.0767873j 0.0196733+0.0126733j -0.00917785-0.019323j -0.00242516+0.0320245j 0.0171984-0.00380621j 0.0162231-0.0193972j -0.0148333+0.00763245j 0.0465511+0.0560366j -0.0213939+0.0403017j -0.00825346-0.0481103j 0.0506291-0.0115569j -0.0110564+0.022586j 0.0548827-0.0485132j 0.0158303+0.0151037j 0.00607355+0.0119499j 0.0510307+0.0286374j 0.0063343-0.00623011j -0.0347001+0.033382j 0.00214707-0.012416j -0.042277+0.0232879j -0.0629904+0.0129816j -0.069769+0.0117767j 0.0172294-0.0736722j -0.0297533+0.0213397j -0.0087059-0.0291447j -0.0735028+0.0833708j 0.0144001+0.000984797j -0.000861689+0.00527838j 0.0325202-0.0784794j 0.0310602-0.0841999j -0.0578549+0.016252j -0.0591133+0.00208144j -0.0140476-0.0126754j 0.0138735-0.0147601j 0.017797+0.040402j 0.0140084-0.0079957j -0.00598481+0.0201471j 0.0103569-0.0310262j -0.0138386+0.0202057j -0.0259987+0.0113399j 0.0266923-0.0188612j -0.0113166+0.0141579j 0.0212715+0.0250187j -0.005527-0.00514364j -0.0247465-0.116778j -0.0586198-0.0325034j -0.0899646+0.0691289j 0.0883538-0.0477614j -0.0179211-0.00793202j 0.00777653-0.0319748j -0.00946786-0.0568387j 0.0457051-0.00231128j 
