-0.0152507+0.00352497j 0.0046353-0.015829j -0.0235657-0.00313954j -0.00812173+0.0214171j -0.0106252+2.65584e-05j 0.0117165+0.00519112j -0.0232736+0.00725219j 0.00549583+0.0192614j 0.00121738-0.00477341j 0.0108014-0.00957613j 0.0168833+0.00190291j 0.0101541+0.000688234j 0.0125498-0.00521563j 0.00545678+0.00710653j 0.00250475+0.0183237j 0.00723984+0.00173525j -0.00313672+0.00201539j -0.00872861+0.0073909j -0.00428919-0.0125676j -0.0114898-0.000615776j -0.00601528+0.00946734j 0.00114252+0.00478907j 0.00217882-0.00686352j -0.0118816-0.0127917j -0.00402439+0.00523498j 0.00109525+0.00585963j -0.00646148+0.00969663j -0.00707299-0.00702329j 0.0078795+0.00293432j 0.00050741+0.0150483j 0.00113349+0.000200119j 0.00903574-0.00407154j -0.00136009-0.00719812j -0.00107078+0.000667446j 0.00822203-0.00248489j 0.00873174+0.000268879j -0.00167408+0.00700234j -0.00534484+0.000365018j -0.000165703-0.00780225j -0.000529716-0.00944704j -0.00066722+0.00605384j -0.0110141+0.000205961j 0.00184191-0.00208887j -0.00620121+0.00929334j 0.0149335+0.00261314j -0.00258054+0.00904494j -0.00869572-0.0075963j 0.0034057-0.000691122j 8.56038e-05-0.00391172j -0.000317762+0.00177018j -0.00297013+0.000866241j -0.00250628+0.000672853j -0.00200129-0.00209717j -0.00341219-0.0061008j -0.00247931+0.00196044j 0.000146583+0.00499556j -0.0028069-0.00013431j 0.00437244-0.00329411j 0.00933444-0.000176851j -0.00109707+0.00336095j 0.000938788+0.00173521j 0.00149962+0.000611198j 0.000344054-0.00629077j -0.000493349-0.00018282j 0.00101046+0.00611118j -0.00318977+0.00336078j -0.00851414-0.00285202j -0.0063393-0.00136967j -3.8753e-05+0.00546687j 0.00179203-0.00821207j 0.00119966-0.00777262j -0.0013552+0.00326525j -0.000822652+0.00405274j -0.00218525+0.00361552j -0.00633834+0.00291926j -0.00114696+0.00488452j -0.00120831-0.000873699j 0.00123479+0.000356378j -0.0014329-0.0111307j 0.000870746+0.0020175j -0.00260349+0.00858168j 0.00327412-0.00972793j 0.000516594-0.00204356j 0.00327006+0.00180197j 0.00162009-0.00218366j 0.000155571-0.0015551j 0.00403361+0.00158245j 0.000106475-0.0044162j 0.0019102-0.00323968j -0.00697061-0.000603213j -0.00296079+0.00790316j -0.0110938-0.000650714j 0.0025502+0.003095j -0.00235595+0.008289j -0.00189323-0.000915028j 0.00543359+0.000690929j -0.00149769+0.00159053j 0.00240075-0.004261j 0.00789731-0.00535113j -0.00507965-0.00613968j -0.00407713-0.00337325j -0.00626688+0.00161404j 0.00350565+0.00509914j 0.00630355-0.00945328j -0.0096706-0.00693568j -0.000306868+0.00901744j 0.00567728-0.000681067j -0.00270585+0.000638736j 0.00657788+0.00221413j -0.00192827-0.00621382j -0.00961316+0.00653293j 0.00862288+0.000180057j -0.0156186+0.0014675j -0.00408432+0.00444381j 0.00582236-0.00175868j -0.00591898+0.00141788j -0.00249155+0.00359723j -0.0123305+0.0024366j -0.00593916-0.00822432j -0.00284565-0.00035453j 0.0130435+0.0175308j 0.00181925+0.00915113j -0.0141909+0.00253746j -0.00435087-0.0018094j 0.00191947+0.00189864j -0.0145843+0.00464282j 0.0250075-0.0104623j -0.00698008+0.000769765j 0.0111+0.0214702j 0.0295061+0.0106957j 0.0316196+0.0277948j -0.00932606+0.0215713j -0.0117408+0.00851059j -0.000824185-0.00985081j -0.0458611+0.00662166j 0.00725358-0.0553874j 
0.00645654+0.0233172j -0.0252529+0.00926411j 0.0140954+0.01259j 0.00984529-0.0169772j -0.0119829-0.00353182j -0.014364+0.0103585j -0.00102636+0.00269158j -0.0121928+0.00187349j 0.0054802+0.00791367j 0.0119914+0.0121445j -0.00201283+0.0065331j 0.00943987-0.00354598j -0.00176258+0.000243519j 0.00573923+0.00284953j 0.0012729-0.00246923j -0.0115538+0.0138821j -0.00988178-0.00754164j -0.000788827+0.00291073j 0.00687356-0.00330473j 0.010198-0.00917436j -0.00502919-0.0120012j -0.00521151+0.00180407j -0.00301453-0.0100065j 0.00154324-0.00897008j -0.00588439-0.0109921j -0.0215351+0.000165677j -0.00400929+0.00401378j -0.00153202-0.0036722j 0.0126597+0.00455178j 1.29007e-06-0.00515678j -0.000708423+0.00117946j 0.00341181-0.00715815j -0.000445331+0.0106469j -0.00816162-0.00244477j 0.00215511-0.00485349j -0.00614078-0.00478379j -0.000425899+0.00205655j 0.00797796-0.00440022j 0.00320024+0.00347602j -0.000904713+0.00274847j 0.00021105+0.00471718j 0.000284536+0.00187118j -0.00187985-0.00374252j -0.000260528-0.00859256j 0.00120572-0.00594814j 0.0038081-0.00220972j 0.000983537+0.00611834j -0.00256923-0.00491381j -0.00180757-0.00187462j -0.000651581+0.000127322j 0.00996523+0.00313197j -0.00120806+0.00105734j 0.00312456-0.00536975j 0.00139018+0.00781389j -0.00160704-0.00695642j 0.00213991+0.00127454j 0.0023844+0.00174087j -0.00614649-0.00606626j 0.0100822-0.00272377j 0.00029361+0.00200189j 0.00430215+0.00102535j -0.000948234+0.00358421j -0.00766309+0.000465304j 0.00166038-0.00364629j 0.00590816+0.00500616j 0.000377274+0.00132778j -0.00586799-0.0040579j 0.00261108+0.000857856j 0.0059761+0.0116147j 0.0001699-0.00503987j -0.00330152-0.00345651j 0.00213548-0.00494745j 0.000194711-0.00592296j -0.0110805+3.43516e-05j 0.00338059+0.00343386j 0.00340078-0.00619336j -0.000708366-0.000200578j -0.00780358-0.0017884j -0.00462227-0.000967797j 0.000625753-0.00786981j 0.000230884+0.00210127j 0.00137939+0.00380767j -4.15793e-05+0.00298976j -0.00382847+0.00436712j -0.00481076-0.0041956j -0.0116727+5.8965e-06j -0.000271911+0.00120333j 0.00513485-0.00570748j -0.0021039+5.57353e-05j -0.00398474+0.0119883j 0.0014181-0.000785082j 0.00787157+8.99842e-05j 0.0030036-9.26586e-05j -0.00250849+0.00242928j -0.00506959+0.00210742j -0.000959772+0.000847498j -0.00296811+0.0014551j 0.00460871-0.00210362j 0.00171689-0.0119912j 0.00324867-0.00667824j -0.0102154+0.0106679j 0.00168363-0.00510336j -0.00535262-0.000498608j 0.00911442-0.0101894j -0.00464892-0.000191551j -0.00352773-0.00298373j 0.00148631+0.00890775j 0.00255412-0.000282311j -0.00285945+0.00340787j -0.00281394+0.0035427j 0.00079828+0.00266715j 0.00720255+0.0087987j 0.00895112-0.0095407j 0.00899911-0.00745097j 0.00688973-0.00387927j 0.000519577+0.00649411j -0.0104308-0.00374408j -0.00998679-0.000995613j -0.000611242-1.92833e-05j 0.0247977-0.00439578j -0.00995509-0.00186943j -0.00458287+0.0107011j -0.00533812-0.00304047j 0.0172671-8.24481e-05j -0.0105012-0.00753319j -0.0161868-0.00715851j -0.00163379+0.0240517j 0.00673243+0.0116251j -0.0285324+0.00771497j 0.00991349+0.0117957j -0.0132522+0.00416466j 0.0068671+0.00507247j -0.0375153-0.0267232j -0.00699202+0.0361898j -0.00424432+0.0362052j -0.0333642-0.000808795j 
-0.00164229-0.0370366j 0.0381126-0.00248312j -0.0182167-0.010034j -0.000984297+0.0219912j 0.0183381+0.0149917j 0.0282055-0.0210225j 0.003061-0.0036877j 0.0182263-0.00353507j -0.00160301-0.00822467j -0.017118-0.0145243j 0.000960698-0.00620447j -0.00483645-0.000979993j 0.00607811+0.00193471j 0.00223005-0.00585925j 0.00450695+0.00285176j 0.00991813-0.0153586j 0.00322422+0.00732575j 0.00238627-0.00666218j -0.000905912+0.00278865j -0.00310907+0.00928402j -0.000874124+0.00646516j 0.00208569-0.00476561j 0.0068663+0.012412j 0.00183765+0.00499129j 0.0121934+0.00207091j 0.00504631-0.00019865j -0.00222481-0.00292758j -0.0014064-0.00169909j -0.00399577-0.00407964j 0.00374599+0.00263454j 0.00104366-0.00632108j -0.00328648+0.0110597j 0.00630144-0.0031229j 0.00655251-0.00159576j -0.00811722-0.000878254j -0.00246224+0.00248477j 0.00299649-0.00493371j -0.0109051+0.00140486j -0.00393819+0.00164025j -0.0080844-0.000184714j -0.00434159-5.09853e-05j 1.27365e-05-0.00146188j 0.0032087+0.00213097j 0.0121662-0.00634567j -0.0106468+0.00568651j -0.00250575-0.00648362j -0.00177817-0.000965091j 0.00085656+0.00142067j -0.00189667+0.00427213j 0.00106354-0.00135585j -0.00137397-0.0030538j 0.00466164-0.00259798j 0.00200039+0.00759775j -0.00100652+0.0101049j 0.000221405+0.00179729j -0.00114545-0.00744721j -0.00167821-0.00138483j 0.00663447-0.00331726j -0.00671174+0.00731099j 0.00190708-0.00563561j -0.000453309+0.00409557j 0.00195125-0.00328207j 0.00454281+0.00509159j -0.00289731-0.00962304j 0.00313348+0.00233078j 0.00729404-0.000385668j 0.0029024-0.00511808j 0.00470967-0.00512958j -0.00535146-0.00438877j 0.00226997+0.0100037j 0.00258367+0.00328826j -0.00287942-0.00309315j 0.00375478-0.00191017j 0.0115958+0.000290119j 0.000746613+0.00904025j -0.00131001-0.0016259j 0.000136182+0.0024553j -0.00443835-0.00446785j 0.00335649-6.57482e-05j -0.000238762+0.00456886j 0.000396894-0.00143512j -0.00210676+0.000165727j -0.00225759+0.00432588j -0.00334308-0.00501218j 0.00187049+0.00342157j 0.0102886+0.000594427j -0.00265529+0.00403434j 0.00345826-0.000274235j -0.000559279+0.0023896j 0.00582054-0.00352793j -0.00266415-0.00362609j 0.00576747-0.00566923j -0.00529753-0.00653392j 0.00175808+0.00203826j 0.00365126-0.00225878j -0.00352805+0.00400262j 0.00230077+0.00611432j -0.00297766+0.00943131j 0.00148348+0.00130183j 0.00678938+0.00349727j -0.00104661+0.00085055j 0.0086932-8.1096e-05j 0.00382111-0.0035042j -0.00624216+0.0100118j 0.00705993-0.00110954j 0.0151962-0.00866951j -0.000951696-0.00449164j 0.0106586+0.00461081j 0.00405974-0.00656212j 0.0106863+0.00369419j -0.00904253+0.00468243j -0.00315092-0.00980422j 0.00288255-0.016056j -0.00932886+0.00606253j -0.00537832+0.00793104j 0.00318475-0.0104483j 0.0205364+0.00883352j 0.0179206-0.00731743j 0.00477961+0.00469713j -0.00448708+0.0145042j 0.0254901+0.00402675j -0.0109687-0.0128132j 0.000413517-0.0117762j -3.72739e-05+0.0114397j 0.00895836+0.00371433j 0.0117872-0.00672719j -0.00920603-0.0109497j -0.00240845-0.0124157j -0.00839306-0.0191957j -0.0204856+0.00937915j 0.0123666-0.00533173j -0.00938163+0.0166728j -0.0170935+0.0438436j 0.0450569+0.029515j -0.0204004-0.0113133j -0.000764643-0.0295432j 
-0.0138992-7.15937e-05j -0.000447624-0.0170084j -0.0119492-0.0230978j -0.0236226+0.0148799j -0.0207236-0.00673935j -0.00424593+0.020532j -0.0149873-0.000264516j 0.00370958+0.016172j -0.00265944-0.00236314j 0.0154278-0.0151061j 0.0190639-0.00166137j -0.000285197+0.0094465j 0.0128062-0.00619189j 0.00237055+0.0102165j 0.0174743+0.0161859j 0.00694944+0.00523794j -0.000725194+0.00601269j -0.00753322+0.000894908j -0.016616-0.000289864j -0.0114009+0.000738135j -0.000498127+0.016252j 0.000890921+0.00439587j -0.00520745-0.000994895j -0.00807036+0.00505158j -0.00928274+0.0157389j 0.014729-0.00548417j 0.00155408+0.00280403j -0.00581894+0.0117234j -0.0124585-0.00360974j -0.00255721+0.0058038j 0.00352356+0.0005326j -0.000559165-0.0101707j -0.00142346-0.0184804j -0.000714642+0.00905309j -0.00194206+0.00166067j 0.00862464+0.000216277j -0.000292652+0.0079129j 0.00458843+0.0126721j 0.000238579-0.00429679j 0.00860549+0.00307564j 0.00171902+0.00104665j -2.9614e-05+0.000262259j -0.00335592+0.00309723j -0.00733263+0.0143299j 0.00431372+0.00132821j -0.0046421+0.00747592j 0.00113986-0.00750187j 0.00519735+0.00163129j -0.00572631+0.000266533j -0.0019624+0.0082882j -0.0146246-0.000329508j -0.00172714-0.000358215j -0.0104574-0.00210865j -0.000748629-0.0115895j 0.0026705+0.00627898j -0.00512684+0.0104439j -0.00112202+0.00737824j 0.01043-7.14392e-05j -0.00793531-0.00179278j -0.000499102+0.000101719j -0.00316211-0.00898867j -0.00177457-0.00230086j 0.00682163-0.00826235j -0.00338266+0.00930203j -0.00693605-0.00832601j 0.00188766-0.00210992j 0.00021005+0.000113677j -0.0155117+0.00459783j 0.00270399+0.0011677j 0.000192885-0.00737006j 0.00877612+0.00582251j 0.00375647+0.00343779j 0.000651462+0.0121105j 0.00804282-0.00475197j -0.00767195-0.0130198j 0.00254548+0.00667428j -0.000254501+0.00765548j 0.0160097+0.00266873j 0.00536331-0.00484358j 0.00194954+0.00383464j -0.00606311+0.00798907j -0.00258992-0.00488007j -0.000806567+0.00154121j 0.00999888+0.00820288j -0.00120331+0.00208721j 0.000236719-0.00116233j 0.00881691-0.00771868j -0.00806736-0.00430206j 0.00575021-0.00824192j -0.00437741-0.008022j -0.00487311+0.0117899j -0.0163602+0.00036487j -0.000657987+0.00393689j 0.00426399+0.00512704j -0.00343419-0.000804468j 5.08773e-05+0.00560067j 0.00109752-0.0036358j 0.00300181+0.00122641j 0.00539697+0.00617362j -0.0102816+0.0048844j 0.0113376-0.0121542j -0.0123541+0.00409715j 0.00127908+0.000824063j 0.0158941+0.00282912j -0.0124921-0.00323394j -0.000360709-0.00146856j -0.00485636+0.00488306j -0.0201706+0.0127593j 0.00732939+0.0126674j -0.0158126-0.00571791j -0.00222249-0.00786207j 0.0174098-0.00195157j -0.0085947+0.0183744j 0.00628475+0.0107616j -0.00418161+0.00753286j 0.0091558-0.0013785j -0.0080786+0.00070703j -0.000965012+0.0124428j -0.00780751-0.00565567j -0.0103922+0.0135438j 0.00136897+0.0180436j 0.010433-0.00072132j -0.00568418+0.00465453j -0.00957053+0.00439909j 0.0272531-0.000316192j 0.021353+0.0164453j 0.00547863-0.034435j 0.00393576-0.00506859j 0.0147495+0.0152033j 0.0172651+0.0167229j -0.00150204-0.0109251j -0.00626075-0.0189091j 0.0210999+0.0103199j 0.0295867-0.0183951j -0.0320141-0.00594076j -0.00299934-0.0232703j 
-0.0237429-0.00278039j 0.00381334-0.021684j -0.018603+0.0022865j 0.00326339+0.0230812j -0.00646441+0.0134494j 0.0241774+0.00947672j -0.025299+0.00528168j -0.012615+0.0334686j 0.00933817-0.000720734j 0.0176432-0.00114157j 0.00870316+0.0153869j 0.0274516+0.00361174j 0.0100625-0.00570868j 0.0246215+0.0164719j -0.0161526+0.0174427j 0.0131349+0.0139475j -0.00445835+0.000264377j -0.014996+0.00573911j 0.00924009-0.0217088j -0.00501399-0.00246733j -0.0191698-0.0054039j -0.00353233+0.01004j 0.016903-0.00696772j -0.0132148-0.0416103j -0.00845037-0.00209013j -0.0249183+0.00438126j -0.0175545+0.0103301j -0.0115637-0.0289374j 0.0285451+0.00790015j 0.00494764+0.0155271j 0.00646041-0.000110684j 0.0222001-0.00522564j -8.95021e-05+0.00799027j -0.00895506-0.00353952j 0.0109395-0.0073721j 0.00485434-0.00509093j -0.0034068+0.00753082j -0.00514314-0.00868595j -0.00616479-0.00980435j -0.00264149-0.0151637j -0.00403027+0.0106447j -0.0148763+0.000500414j 0.00106727-0.00772638j -0.00758356-0.00604427j 0.0184804-0.0076561j 0.00276757+0.0097605j -0.0104601+0.00633075j 0.00368285-0.00772844j 0.00491869-0.00684317j -0.0016167-0.0035358j 0.00570367-0.000195893j 0.00196771+0.00315823j 0.00416912+0.00163169j -0.00527654+0.00424309j -0.00994179-0.00422229j 0.00511964+0.00901647j 0.00331375-0.00289178j 0.00451166-0.0114762j 0.0113849+0.00561692j 0.00427951+0.00768876j 0.00121863+0.0109668j -0.00398178+0.00408371j -0.0044038-0.0065936j 0.0046216+0.00454503j -0.000352134+0.00773834j -0.00603414+0.00904928j 0.00348642-0.00377965j 0.00283642+0.000559548j -4.73293e-05+0.000382233j -0.00590342+0.000477903j -0.00217762-0.00537999j 0.00293256+0.00212956j -0.000942892+0.00329072j -0.00977266-0.00045169j -0.00136707-0.000950468j 0.00276155+0.00260627j 0.0027413-0.00321505j 0.000190065-0.00823259j -0.00404425-0.00643937j 0.00545815-0.0006355j 0.00943543+0.00635812j 0.000328081-0.00627846j -0.00340415-0.00695242j -0.00878752+0.00161279j 0.00261494-0.00560249j -0.00908015+0.00115392j 0.000382771+0.0129274j 0.0111062-0.00568274j 0.00326963-0.00133215j -0.00596714+0.00915015j 0.00227486+0.0051467j 0.00405328-0.00314257j 0.00833346-0.00253214j -0.00548376+0.0015176j -2.60277e-05+0.00476182j -0.000114785-0.00145468j -0.00181048-0.00199946j -0.00444368-0.00643785j 0.00956668-0.0095716j 0.000152911-0.0127055j -0.013277+0.0131214j -0.00506993-0.000808384j 0.00419166+0.00661801j 0.00905277-0.0184738j -0.011577-0.00865368j 0.00432934+0.00432854j -0.001001+0.000668203j 0.011899-0.00118146j -0.00683646-0.00408601j -0.00517778-0.00839227j 0.0038647+0.00864632j 0.0161272+0.0206845j 0.00493449+0.00330063j 0.00695522+0.0033137j -0.000445368-0.0136329j -0.0063291+0.0182336j 0.0084512-0.00305187j -0.00894171-0.00269616j -0.0010769-0.00730138j 0.00955224+0.00244699j -0.015623+0.0250478j -0.011612+0.0117386j -0.0118336+0.0154404j 0.00654812+0.0170523j -0.00798664-0.0153201j -0.0313945+0.00364639j 0.0345922+0.00140648j 0.00296847+0.0243565j 0.00620832+0.0123805j 0.0181425+0.0113412j 0.00784478+0.0508129j -0.0510534+0.00538707j -0.0252072+0.0159871j 0.0125106+0.00955497j -0.0330389+0.047323j -0.040788-0.02914j 
-0.000398109-0.0405509j 0.0350075-0.00220325j -0.0182569-0.0116701j -0.0118629+0.0328319j -0.00235639+0.0101065j 0.0231015-0.000404046j -0.016823+0.00104883j 0.00277499+0.00508979j -0.00426554-0.0064387j 0.0010617-0.0128875j 0.00082145-0.00509727j -0.00292755+0.00299283j 0.0118689+0.0114435j 0.00686274+0.00754553j 0.0099847+0.0201512j 0.0161216-0.00780353j -0.00275617+0.0105227j -0.0043551+0.00236782j -0.0132112-0.0121701j -0.00895777+0.00543789j -0.00348137+0.0111781j -0.000999374-0.00187901j 0.000353244+0.00584471j 0.00216159-0.000989858j -0.000215909+0.0067927j 0.017002+0.00340894j -0.00953329+0.00215895j -0.0022261+0.00897767j -0.00744477-0.00447211j 0.00587875-0.00108407j 0.00375794+0.00512247j -0.00572438+0.00329883j -0.000700388-0.0148723j 0.00157635+0.00234898j -0.00439249-0.00152808j 0.0051436-0.00541256j 0.00517041-0.0024359j -0.00246286+0.0111149j -0.000117233-0.00347619j 0.0082278-0.00178617j -0.000145461-0.00378084j -0.00859796-0.00398366j 0.00289401+0.00216057j -0.013021+0.0113877j 0.0016795-0.000565618j -0.0023401+0.00517905j -0.00351078-6.48877e-05j 0.00124585-0.000279268j 0.0039702+0.00490922j -0.00200044-0.000924052j -0.0212485-0.000551081j -0.00963587+0.000294544j -0.00100602-0.00691874j -0.000832162-0.00860701j 0.000393026+0.0075188j -0.00371128+0.0036856j -0.000556888-1.72561e-05j 0.00506892+0.00067845j 0.000752322+0.00500767j 0.000910409+0.00334168j -0.00713985-0.000663008j 0.00100888-5.92556e-05j 0.00573767-0.00368845j -0.00456282+0.00727288j -0.0024792-0.00594144j -0.001445-0.00321804j -0.000336639-0.00514044j -0.00737418-0.00304202j -0.00237111-0.00296448j 8.10834e-05+0.000350897j 0.00177604-0.00251875j 0.000307914+0.00717082j 0.00118222+0.00725584j 0.00520533+0.00778948j -0.00532556-0.00965792j 0.0018919+0.00692561j 0.00333398+0.000454096j 0.000935696-0.00619067j 0.0068694-0.00120395j 0.00370744+0.00539784j 0.000512194+0.001443j -0.00266749-0.00389415j -0.00157322-0.00399483j 0.0168909+0.00667353j 0.00278306+0.000536125j 0.00507482+0.00228932j -0.0020043-0.00455225j -0.00645009+0.000295358j 0.00693376-0.00447087j 0.00244835-0.00390841j 0.000332681-0.000370694j -0.0092859+0.00104903j -0.00609911+0.00623739j 0.00126987+0.00027873j 0.00228623-0.00249419j 0.0017682-0.000643177j 0.000337513-0.000836167j -0.000594926-0.000681548j 0.00873758+0.0034415j -0.00234396-0.0049386j 0.0130836-0.0064185j -0.00457688-0.00768913j -0.00868273+0.00240016j 0.0039233+0.011548j -0.00385382-0.0106301j 0.00286906-0.00258996j 0.00281611-0.00172226j 0.00258665-0.00538178j -0.00205429+0.00923821j 0.00320649-0.0006933j -0.0125357+4.75386e-05j 0.0127285-0.00648837j -0.00568288+0.00650811j -0.00679306+0.00986052j -0.00248704+0.0107543j -0.00717557-0.00379789j -0.0026893-0.00132426j 0.000443542-0.00732342j 0.000166971-0.0045767j -0.00590775+0.0141632j -0.00233055+0.0116635j 0.00954905-0.0255365j 0.00156913-0.00334422j -0.00875606+0.0032542j 0.00215901-0.0108666j 0.00115277+0.00749296j 0.0172794-0.0237701j 0.0146226-0.0117989j 0.0367377+0.0163273j -0.0073414-0.0148337j 0.0171486-0.00101288j 0.0253983-0.00227328j 0.0267943+0.0187606j 0.0114559-0.023266j -0.040774-0.00926227j 0.00271075-0.0297075j 
0.00273057+0.0130744j -0.0159452-0.00160028j 0.00396069+0.0207904j 0.015423-0.000857506j -0.003459-0.00160808j -0.00394349+0.00532041j -0.00586174+0.0037664j -0.0108697+0.00468294j 0.00169789-0.00443056j 0.0118551+0.0171959j -0.0171524+0.00467164j -0.00422336+0.000644522j -0.0141597+0.0141405j 0.00541624+0.00351393j -0.0166786-0.00603138j 0.00470599+0.0100301j -0.00900874-0.00114104j 0.00358231+0.00586871j -0.0075877-0.0110461j -0.0056237-0.000241612j -0.00630709-0.00342152j -0.00445866-0.0010005j 0.000194283-0.00294598j -0.00747519-0.0142612j -0.00714453+0.00307693j 0.00400683+0.00461113j -0.00893697+0.0014293j -0.00232858-0.00560834j 0.00868825+0.00515787j 0.0101056-0.0039679j 0.00413391+0.00884554j 0.0090651+3.28771e-06j -0.00849477+0.00414987j -0.00704614+0.00398438j 0.00416109-0.000163631j -0.0013218-0.00407809j -0.00241295-0.00122137j 0.00411472-0.00297172j -0.00281915-0.00598869j 0.0045053-0.0117368j 0.00381614-0.00593169j -0.0105454-0.00214149j 0.00418346-0.00439526j -0.0200416+0.0163596j 0.00771764-0.00355563j 0.00333554+0.00911547j -0.00387258-0.00184677j -0.00193789-0.00236829j 0.0112593-0.00686718j -0.00412529-0.00808283j -0.00271373-0.000151464j -0.00802064-0.00237816j 0.00351407-0.0087276j -0.00289489-0.011273j -0.00383965-0.00130927j 0.000914094+0.0151941j 0.00542053-0.00440276j -0.00283297+0.00272753j 0.00773286-0.00128761j -0.00210815+0.0113459j -0.0061075+0.00285049j -0.00102673+0.00691071j 0.00454501-0.00755506j -0.00198565+0.013293j -0.00375886+0.00157488j -0.017812+0.00207488j -0.0114129-4.42195e-06j -0.00406561-0.00598952j -0.0004098+0.000432814j -0.00399019-0.00979018j -0.00391701-0.00444708j 0.00272473+0.00766791j 0.00242617+0.00471474j -0.00256503-0.00544121j -0.00659974-0.0141519j 0.00858389-0.00254072j -0.000978871-0.00234958j 0.00444995+0.00731633j -0.00406308+0.0059928j 0.0099188-0.00230826j 0.0061392-0.00259811j 0.00854281+0.00179481j 0.00234244-0.00835297j -0.00710866+0.00689075j 0.00740572-0.000865259j -0.00646245+0.00860786j 0.000787416-0.000497527j 0.00504905-0.000325376j -0.000777347+0.00101006j -0.00215911-0.000251905j 0.00247708+0.00418385j -0.011398+0.00805856j 0.00732537+0.0147269j -0.00597962-0.00951219j 0.00327461-0.00263999j 0.00147778+0.000403927j -0.00786715-0.00258647j -0.017041-0.00106964j -0.0016563-0.00573573j -0.00333094-0.00157981j -0.00325646+0.00803259j -0.0147157+0.00666408j -0.00810317+0.00318394j -0.00485317-0.011031j -0.00884842-0.0133195j 0.0022392-0.000350117j 0.00324643+0.00749647j -0.00145747+0.00532155j 0.000867047-0.00360914j -0.00504491+0.0020378j 0.0125528-0.00886937j 0.0110171+0.017451j -0.0201821+0.00426274j -0.0124138+0.00723234j -0.00775323-0.00409426j -0.00386621+0.014009j -0.0142907-0.00347404j -0.00308063+0.000495948j -0.00714144-0.00571272j 0.00881572-0.00448523j -0.0126276-0.00795286j -0.0130334+0.0070465j 0.0170035+0.0233047j 0.00399657+0.00186541j 0.0048907-0.0105267j -0.000155738+0.0217384j 0.00953201-0.00555344j -0.000845203-0.014479j 0.00716873+0.0295507j 0.0341498-0.00481305j -0.0225404-0.00735254j -0.0259145+0.000519352j 0.0109604-0.0248329j -0.00522847+0.0119574j 0.00958595+0.00319879j -0.0085886-0.00879192j 
