0.0181079-0j 0.0233125-0.000329505j 0.0354322-0.00352303j -0.00249944-0.00867671j -0.00994669-0.00432632j -0.00542777+0.00118124j -0.0253028-0.0135909j -0.0214191+0.00063415j 0.0243951+0.00221548j -0.0221424+0.00816063j 0.00537352+0.0109804j 0.0116653+0.00510873j -0.0238235+0.00222036j -0.00515282-0.000405449j 0.0107455+0.0182074j 0.0068229-0.0179081j -0.0151378-0.00119232j 0.0219987+0.00287603j 0.0180115-0.00117896j 0.0259028+0.0164399j -0.0195233-0.000657698j 0.0174538+0.0106147j -0.00202331+0.000888433j 0.00456528+0.0202171j 0.0161804+0.00478144j -0.00137957+0.0144743j 0.00220811-0.00247474j 0.0196759+0.0143514j -0.00390231+0.0185761j 0.00263322-0.00367034j -0.018836+0.00134726j -0.00835+0.0106775j 0.0151354-0.0118662j -0.0198841+0.0060191j -7.58541e-05+0.00542649j -0.00044222+0.00665932j 0.00566798+0.00954198j -0.00302647+0.0121114j -0.0119433+0.0057593j 0.00797707+0.0110492j -0.0131951-0.000948311j 0.00613435-0.0163543j -0.0219647+0.00499929j -0.00151085+0.0045663j -0.00847245+0.00158918j -0.00886373+0.00485987j -0.0117536+0.00190294j 0.000743811-0.00883097j 0.00162769-0.0077114j -0.00118697-0.00631899j -0.0067017-0.0124707j -0.00248886+0.0161096j 0.00719078-0.00200002j -0.0126216+0.00740713j 0.00246259-0.00113991j 0.00863638-0.000883337j -0.00955962+0.00344254j 0.0149507+0.00922661j -0.00415478+0.00502277j -0.00578664-0.00391154j 0.00587641-0.00440421j -0.00711449+0.00415924j -0.00108413-0.0119599j -0.0148085-0.00913855j -0.0114173+0.00255635j 0.00873962+0.00878704j 2.82591e-05-0.00412356j 0.0101716-0.00126139j 0.010148+0.00107046j -0.00531784-0.0156833j 0.00484698-0.00629486j 0.0083801-0.0117533j -0.00371834-0.00846928j -0.00112552+0.00310944j 0.0142339+0.00300026j -0.0077209+0.00275979j -0.0033688-0.00528083j -0.00582639+0.00165138j 0.000289117-0.010127j 0.00287045+0.00216772j -0.000744536-0.0108782j 0.0148766-0.00930235j -0.00351614+0.00155211j -0.0092099+0.00281855j -0.00516263-0.00476893j -0.0136014+0.00044876j -0.00157609+0.00914708j -0.0132416+0.015031j -0.00127933-0.00665568j -0.00453527+0.012776j 0.00689764+0.0040829j 0.0086889+0.00309475j 0.000472204-0.00216056j -0.0139747+0.00702361j -0.00480749-0.0170156j -0.00626047-0.0168865j 0.00322839-0.000582322j -0.00617205+0.00691916j -0.000660064-0.00463992j -0.00859715+0.0147968j -0.0216898+0.0223438j 0.000942347-0.000568077j -0.0178462+0.00352023j -0.00564088-0.00395179j 0.0125195+0.0110273j 0.000969564+0.00270191j 0.00364411-0.0148953j 0.00857247-0.0115603j 0.00677504-0.00240173j 0.00842276-0.00583517j -0.00389683-0.00740358j 0.00425955-0.0112071j 0.00362448+0.00614597j -0.000111051+0.0148853j -0.00325356-0.0111223j -0.0232514+0.017501j -0.0235284-0.00027479j -0.0206737+0.0128909j 0.0194435-0.0106067j 0.00325136+0.0111703j -0.000435281+0.0113123j 0.000351865+0.00481405j -0.00396814+0.0205604j 0.0230662-0.016483j -0.0182013-0.00692152j -0.00445509+0.00386764j -0.00108815-0.0211483j 0.00449555-0.0117176j -0.00752593+0.000907132j 0.0129343+0.00144732j -0.00398629+0.0087142j -0.00304351+0.00840828j -0.00110421-0.0112234j 0.00523073-0.000954208j -0.0119904+0.00446752j 0.01572-0.0331954j 0.00906964-0.00653237j -0.0107634+0.015517j 0.00137187-0.000163524j -0.0271176+0.0176309j 0.01849-0.00696845j 0.000235097-0.00908477j 0.0283618-0.0288524j 0.00237629-0.00396101j 0.00729581-5.98387e-05j -0.0172411+0.0247553j 0.0145825+0.0162166j 0.0112776-0.00635679j -0.0201242-0.0109157j 0.00228605-0.0132798j 0.0194177+0.0012154j 0.00417243-0.00355814j 0.0223263-0.0257146j -0.00631438-0.00919932j -0.0104789+0.00255444j -0.00649035-0.00216642j 0.00309791+0.0109594j -0.0238747-0.00888542j 0.025056-0.024018j 0.00459125+0.00265269j -0.0335208+0.0239718j 0.00695338+0.027332j 0.0670102-0.0161587j -0.0245052-0.0656929j -0.0271299+0.0350435j 0.0305145+0.00662731j -0.0214061+0.00570293j -0.0310439-0.0323516j -0.0246665-0.000271808j -0.00867236-0.0209983j -0.00366848+0.0347811j -0.0062263-0.00593816j -0.001005+0.0236406j 0.0323358-0.0353526j 0.0782745+0.0648043j -0.153685+0.0607911j -0.0137774-0.0167123j 0.120464+0.0865876j 0.10669+0.0872946j 0.00177701-0.0122889j 0.036051+0.0620091j 0.107007+0.0575732j -0.0015111+0.0574057j -0.0730133+0.0192691j 0.103166-0.347349j 0.102551-0.0356058j -0.110851+0.220509j 0.0218344-0.00268875j -0.485738-0.204686j 
0.0233125+0.000329505j -0.00982141+5.55112e-17j -0.00378536-0.000677363j -0.0236025+0.00165769j -0.000639531-0.00989037j -0.0245869-0.00767141j -0.0243986-0.0109465j 0.0127579-0.0062916j -0.0104453+0.0181665j 0.00209825-0.00748418j 0.0117481+0.00275878j -0.00841934+0.00893837j -0.0219444+0.00958941j -0.01339+0.018433j -0.00985157-0.00431228j 0.00383828-0.00250783j -0.0110073+0.00717587j -0.0128018+0.00676081j 0.00627886-0.0110628j 0.00489289-0.0079385j 0.00756622+0.00596919j 0.0153567+0.00550829j 0.00576805-0.000501098j -0.0072114+0.00069762j -0.00758851+0.00844223j 0.00439843-0.00484558j -0.00196749-0.00865901j -0.00659823-0.00252918j -0.00375562-0.000458432j -0.00796215-0.0119399j 0.0104591+0.0124903j 0.0042786+0.00583332j 0.00503907-0.0238704j 0.0104338-0.00206106j -0.0113519+0.00285041j -0.00597947+0.0122149j 0.00474345-0.0068957j -0.0133474-0.00427826j -0.0174531+0.013451j -0.0239769-0.00917032j 0.00569281-0.0103407j 0.00485708+0.000476544j -0.00384542+0.00302392j -0.015711+0.0111485j 0.00177639-0.00740195j -0.00921868+0.00292846j -0.00160584-0.00593111j -0.0215684+0.000574994j 0.007065+0.00649293j 0.00660118+0.0111557j 0.00239519-0.000844796j -0.00262023+0.00143544j 0.00695937+0.0165091j -0.00923677-0.00403535j -0.00365006-0.00688665j -0.000196113-0.00525887j 0.0207856-0.01205j 0.00750696+0.00693247j 0.0129289+0.0148477j 0.0127753+0.00373444j -0.00391181+0.00107807j 0.00833858-0.0058302j 0.00239999+0.0118459j -0.00273367+0.00569915j 0.0123111+0.00417536j -0.0149748+0.0051878j 0.00631854+0.0145738j -0.00978027+0.00323411j 0.00489161+0.000793837j -0.00628611+0.00196347j -0.0201081-0.00409514j 0.0116249+0.00815572j 0.00306396-0.00109266j -0.0258599+0.012588j -0.00336905-0.00323255j 0.0122961-0.00441292j 0.00790383+0.0132319j 0.00936728+0.00947262j -8.67987e-05+0.0020409j -0.00382507-0.00279138j 0.00969854+0.000175661j -0.0100617-0.000139702j -0.0202408+0.00266764j -0.0176956+0.00166656j -0.0108691-0.00112339j -0.0225902-0.00538475j -0.0127769+0.0130376j 0.000806565-0.00257936j -0.000704407-0.00555142j -0.00418342+0.0117682j 0.00720263+0.00550561j 0.00696615-0.0103546j -0.000594439+0.00389214j -0.00338336-0.0112707j -0.0140744+0.00417302j -0.00385419-0.00605174j 0.00637999-0.00572891j 0.00704541-0.00522803j -0.00281076-0.0165569j 0.0118475+0.0040028j -0.0253884+0.0121211j 0.0109837-0.00231284j -0.00621638+0.0138183j 0.00590806-0.00400501j -0.00639562+0.0117258j 0.00395701-0.0112896j -0.00708404-0.00194588j -0.0147274-0.00635497j 0.00662935-0.00846868j -0.00719347+0.00612983j 0.00704416+0.00351859j 0.00754954-0.00103337j -0.0167395+0.000614712j 0.00181482-0.00788735j -0.0128015+0.0171212j -0.0047141+0.000949388j -0.0199418+0.014537j -0.0010381-0.00408337j 0.00949176-0.00969852j 0.00994941-0.00365911j -0.00597015-0.0125195j -0.00455948+0.000507871j 0.0226218+0.000579562j 0.00100518-0.021277j -0.00111125+0.00525829j -0.00460468-0.00108999j -0.00644253+0.00843709j -0.00990039+0.000128365j 0.0229684-0.00728666j 0.00136933+0.00118595j 0.0241471+0.0109928j -0.0159662+0.0172026j -0.00413014+0.00603254j -0.0131072-0.00466046j -0.00242938+0.0122616j 0.00211108+0.0121736j 0.00805504-0.0127277j 0.00489382-0.00275118j -0.0170858+0.00218654j 0.0153446-0.0157689j 0.0174775+0.00442343j -0.0169438-0.00465957j -0.00343617-0.00967259j 0.0161355-0.024916j 0.0291393-0.0170952j -0.00192794+0.0048931j 0.0100523+0.0206031j -0.00466572+0.00203325j -0.0261579+0.0332775j 0.0132816-0.00603568j -0.00477304+0.0124897j 0.00527523-0.00157186j -0.000537836+0.0171377j -0.000361285+0.00547196j 0.0156161-0.0250526j -0.0106981+0.0105956j -0.00561121-0.00297255j 0.027774-0.0377168j 0.00338022+0.0117265j -0.0122481+0.00403214j 0.00972921+0.055155j 0.0360121-0.0411691j 0.00978689-0.0130898j -0.058782+0.0093384j 0.00304737+0.028073j -0.0266825-0.0492005j 0.020474-0.0110654j 0.0082209+0.0132273j -0.000720982+0.0266781j 0.00644531-0.0234452j 0.0234178-0.0136363j 0.00571726-0.0279083j 0.0239486+0.0268743j 0.00827972-0.00952705j -0.135331+0.0690013j -0.086274-0.0814053j 0.131559+0.0452515j -0.0522936+0.0128784j 0.000570456-0.0396291j 0.110954+0.0317812j 0.106939+0.134819j -0.0141833-0.0483479j 0.0187402-0.00129241j 0.0227154-0.204734j 0.129665-0.0412365j -0.142924+0.359943j -0.0352461-0.0028086j 0.498822+0.180786j 0.0173793+0.00352486j 
0.0354322+0.00352303j -0.00378536+0.000677363j 0.0287712-0j -0.0287239-0.0014485j -0.0198272-0.0113128j -0.0247227-0.0227824j -0.0642488-0.0277456j 0.0118503-0.0178857j 0.0141774+0.028739j -0.0424049-0.0077782j 0.00848672+0.0025919j 0.0159987+0.016766j -0.0216812+5.16507e-05j -0.0467984+0.0181718j 0.00349281-0.00371213j 0.00144904+0.00360807j -0.00403048+0.00131952j 0.013869+0.00448601j 0.00466384-0.00546446j 0.00889367-0.011313j 0.00839034-0.0039851j 0.0418521+0.00587407j 0.00594836+0.00297711j -0.0123904+0.0206868j 0.0248597+0.00223192j -0.0174893+0.00643029j 0.0111075-0.00212908j 0.00497587+0.00444886j -0.017182+0.0100077j -0.00581027+0.00362971j -0.00546552+0.00666316j -0.0037038-0.000475875j 0.00582486-0.00740755j -0.0252287-0.0105479j -0.00410797-0.0112525j -0.0195426+0.0123535j 0.0205156+0.0114313j 0.00898735+0.00962364j -0.0244796+0.0223926j -0.017049+0.0300605j -0.0115171-0.00677556j 0.0100769+0.00361426j -0.0261441+0.00400855j 0.00413511-0.0183049j 0.00733616-0.00766694j -0.0154433+0.00705563j -0.00356368-0.000614967j -0.00806856+0.0111077j -0.0238746+0.0154208j -0.00849101-0.000481348j 0.00346701-0.00772882j -0.0135935-0.00471908j -0.00804289+0.00242057j -0.0138626+0.0222024j 0.0159232-0.0111091j 0.00120281+0.00432549j 0.00998434-0.0043535j 0.00473963-0.0095177j 0.0125203+0.030794j 0.0101754+0.0116608j -0.029469+0.0033494j 0.00220803+0.0113424j 0.000647915+0.0124868j -0.011283+0.0147598j 0.00827259+0.00160664j 0.00530731-0.000883946j -0.00513957+0.0269545j 0.00483311-0.00615864j -0.00244796+0.00759041j -0.00214604+0.00960275j -0.018856-0.00445079j -0.00505997+0.0160181j 0.0201097+0.00225425j 0.0041299+0.0179974j 0.010409+0.0104029j 0.00730299-0.0107385j -0.00935197+0.00711295j 0.00130842+0.0161888j 0.00468078+0.0194713j 0.0125961-0.00619361j 0.0117111-0.000384659j -0.00389903+0.00401831j -0.00625156+0.00434655j -0.00900724+0.0116242j -0.012471-0.000311948j 0.00138915-0.0136452j -0.00574171+0.0203604j -0.00355736-0.00212319j 0.00713759-0.000607425j -0.00190899+0.00401433j -0.00718691+0.00235948j -0.00770961-0.0255784j -0.00658271-0.0137924j 0.0159512-0.00154073j -0.0156932-0.00301419j -0.00655921-0.00478246j 0.00892759+0.00331453j 0.00435388+0.0111676j 0.0135493-0.0153914j 0.0107742+0.00379032j -0.0199447+0.0208561j 0.00220137+0.0152616j -0.00273098+0.0208727j -0.00378036-0.0118011j -0.0168873+0.0080203j -0.00101267+0.0101827j -0.0143013-0.0126441j -0.00148765-0.0186144j 0.0107852-0.0136617j 0.0142058-0.0150098j 0.00579592+0.00294448j -0.00383576-0.0061909j 0.0046195-0.0036887j 0.00925845+0.00689432j 0.0090336+0.00732303j 0.0112482+0.0138481j -0.0389667+0.0124206j 0.0189831+0.00712403j 0.016024-0.0203274j 0.0191293-0.00157367j 0.0321098+0.00380954j 0.0124945+0.00416904j -0.00449914-0.0088457j 0.02222-0.0177766j -0.0275802+0.00940458j -0.0128464+0.0182397j 0.00428641-0.00654637j 0.012774+0.0278619j 0.0173673+0.00131298j 0.0114162-0.00056946j -0.000693836+0.0142018j 0.00282507-0.0269682j -0.0154047-0.0206882j -0.0208541-0.0352659j 0.00488513+0.0175394j -0.000535328+0.000774163j -0.00124731+0.00726087j -0.0104525+0.00642026j 0.021597-0.0149345j -0.00272435+0.0176987j 0.0198002+0.0567446j -0.0362392-0.0331014j 0.0323868-0.012568j 0.0191199+0.00637904j 0.0139057+0.00296659j 0.0131227+0.0248953j 0.0315214+0.0269936j -0.023173-0.0137094j -0.0053585+0.0276056j 0.0195302-0.00114927j -0.00376133+0.000488315j 0.0173962-0.0134077j 0.0129794-0.0120594j -0.0353652-0.0213866j -0.00229865-0.0274805j -0.0178961-0.0154453j 0.00891495-0.01227j 0.00311014-0.00705671j -0.0210922+0.0118946j -0.0105489-0.00541899j 0.0619401+0.00713097j -0.0548762+0.0208381j 0.120242+0.063627j -0.0726017+0.00681356j 0.0177824+0.0289976j -0.0150082-0.00731669j 0.00522544-0.0824497j -0.0655746-0.057394j 0.0317116-0.015355j -0.0693173-0.121067j 0.00863819-0.07032j -0.0302602-0.0409434j 0.0170084+0.0547281j 0.0129453-0.123507j -0.00950766+0.034618j 0.0615719-0.135147j -0.0307346-0.0784888j -0.0706343+0.0205688j 0.0132657-0.0783274j -0.012813-0.0704477j -0.168237+0.0444413j 0.12656-0.123181j 0.126192-0.284638j -0.0132991+0.0864738j 0.132339+0.104026j -0.001364-0.0137342j 0.381138+0.210842j -0.0554125+0.00901372j 0.0944856-0.200607j 
-0.00249944+0.00867671j -0.0236025-0.00165769j -0.0287239+0.0014485j -0.0166472-6.93889e-18j 0.00201976+0.00247373j -0.0166277-0.0154738j -0.0116721+0.00257222j 0.0306962-0.00364286j -0.0221565+0.00107286j 0.0144781-0.00681839j -0.0181492+0.000765035j -0.0110386-0.00575775j 0.0233462-0.0101571j -0.00404644-0.00620811j 0.0152779-0.0177806j -0.0284228+0.0183357j 0.0263831-0.00477534j -0.0234872-0.00539189j -0.00386225+0.000879887j -0.0549046-0.00972291j 0.00712441-0.0025912j -0.0270667-0.0139227j 0.0199286+0.00289906j 0.014704-0.0136908j -0.00965139-0.0150341j -0.0120733-0.00881657j 0.0113944-0.00277404j 0.00948047-0.00823372j 0.0116582-0.00928269j 0.00771266+0.00119376j 0.0059097+0.00202283j -0.00503843-0.00965405j -0.0168141+0.0185513j -0.00885927+0.00676815j 0.00795213-0.00301508j -0.0194158-0.0111949j 0.0113554-0.00970127j 0.000852595-0.0103267j -0.00737354-0.0168516j -0.0092698-0.00627315j 0.00652467+0.00637876j -0.0103086+0.01618j 0.0114022-0.00277668j 0.0116286-0.0187671j 0.0194701+0.00275583j 0.00177163-0.00730279j 0.00855886-0.00259104j 0.00406326+0.00108366j -0.00857213-0.00964302j 0.000660333+0.0032035j 0.0175393+0.00852579j 0.0135854-0.0103436j -0.0095048-0.004426j 0.00255069+0.000963905j 0.0168157+0.00186772j -0.0158465-0.0115207j 0.0230356-0.00468617j -0.0152018-0.0170964j -0.0142613-0.00966065j -0.0104283-0.0056997j -0.0195993+0.00556664j 0.0109934+0.0062272j -0.00660848-0.00276842j 0.00829626+0.00346117j 0.0101178-0.00697241j -0.0143564-0.00296602j -0.000160467+0.0124025j 0.0036812+0.0177029j -0.00887871-0.00262324j 0.00147191+0.0274377j -0.0112727+0.0019417j -0.0186483-0.00605261j 0.00619903+0.0160583j -0.00491031+0.0136812j -0.00817682+0.000190809j 0.0168827-0.002572j -0.0108925+0.00475851j 0.0170109+0.00109831j 0.00752417+0.0228417j -0.00156872-0.00903988j -0.00443622+0.000624354j -0.019197+0.00841592j -0.000999703+0.00506252j 0.00912085-0.00571116j -0.00391415+0.000536201j 0.015104+0.0133392j 8.65804e-05-0.00830527j 0.0205219-0.0209042j -0.00219636+0.00326292j 0.00106054-7.75123e-05j -0.00963104-0.00766014j 0.00658893+0.0112567j 0.00642017-0.0104041j -0.00153213+0.0141852j -0.012205+0.0170439j -0.0236345+0.0124327j 0.00964751-0.00414448j 0.0133078-0.000960854j 0.00165956+0.0143058j 0.0101656-0.0145908j -0.0135903-0.00859913j 0.0168879-0.0130392j 0.0159667+0.0303491j -0.00779066+0.00384913j -0.00277627-0.0266587j -0.00350315-0.0101415j -0.0139085+0.00150676j -0.00753833-0.000163256j -0.00692835-0.0167931j 0.00421865+0.0195868j 0.00266733+0.0120279j 0.0152479+0.0224406j -0.00762167-0.0314743j 0.00369225-0.0044124j -0.00329268+0.0262545j -0.00571101+0.000868626j -0.0190035+0.0265182j 0.0186875-0.00367076j 0.00969922-0.0160946j 0.0196648+0.0123833j 0.0128236+0.0341264j -0.00137294+0.00354869j 0.0284382+0.00172092j 0.00484327+0.0107905j -0.00495544+0.00578463j 0.00822365-0.0138708j -0.00163535+0.00599052j -0.00770371+0.0210176j -0.00418333-0.00588111j 0.00386417+0.00632275j -0.00644734-0.004571j 0.0145314-0.0355638j 0.00529736+0.00154058j 0.0173053-0.00132791j -0.00279055+0.00109219j -0.0162559+0.0129275j -0.00265092-0.00557866j 0.00191358-0.0136128j 0.0286243+0.0142643j 0.01343-0.000262561j -0.023705-0.000300491j -0.0134009-0.0280017j -0.0197216+0.0192501j 0.00194007+0.0394829j -0.00245547+0.00391337j 0.00603351-0.0334775j 0.0100084+0.0149429j -0.0258103-0.0345442j 0.016846+0.0177648j -0.00721775+0.0185964j -0.00649326-0.0102647j 0.0127215+0.00785001j -0.00959533+0.00529094j 0.0128576-0.0163298j -0.0106019-0.00217723j 0.00547619+0.0106535j -0.00362863-0.0418229j 0.0107989+0.0264088j -0.0132212-0.00418471j 0.00274675-0.000112649j -0.00692589+0.0390894j -0.0598908-0.0177048j 0.0201479+0.0648917j 0.0605315+0.0102739j 0.00938122-0.0172933j -0.0315134-0.0447279j 0.0564039-0.00343394j 0.0743595-0.0125733j 0.0538646-0.010587j 0.0239552+0.0478008j -0.0201957-0.113674j 0.00174174+0.00893576j -0.0177251-0.00163473j -0.0598359+0.0569715j 0.0270716-0.2055j 0.0916937-0.214551j 0.0322067-0.0254655j 0.15988-0.0174976j 0.136558+0.0737121j 0.0844396+0.0300884j 0.115918-0.276757j 0.00166328+0.177671j 0.166975-0.0694084j 0.0910709-0.0374655j 0.0322982-0.0258083j 0.218364+0.122499j -0.0319202+0.0472625j -0.102013+0.354173j -0.153936+0.092363j 
-0.00994669+0.00432632j -0.000639531+0.00989037j -0.0198272+0.0113128j 0.00201976-0.00247373j 0.0131415-1.38778e-17j -0.00556176+0.00323166j 0.0224364+0.00964391j -0.0128056-0.00306688j -0.0290491+0.00314239j 0.0303941+0.0122235j 0.0159859-0.00117022j -0.0189263-0.00811524j -0.00618431-0.00450651j -0.00964951+0.0020377j -0.0247137+0.000584905j 0.00498818+0.00406675j -0.00827311+4.43977e-05j -0.0707084+0.00292993j -0.0130187+0.009421j -0.000900402-0.00335203j 0.0329757-0.00219468j 0.0114715+0.00120198j 0.00144563-0.000462137j 0.0127489-0.00233938j -0.0157235-0.00172935j 0.0146328-0.00267346j -0.0167685-0.000706462j -0.0222096-0.0116302j 0.00567514-0.00218369j 0.0110344-0.00684787j -0.000306687+0.00659245j -0.00993417-0.00783972j 0.0168123+0.00523788j 0.0112699-0.00239515j -0.00297234+0.0090225j 0.00425302+0.000202354j -0.0125772-0.0211598j -0.0102376-0.0161435j -7.83084e-05-0.0127191j -0.00361793-0.0340152j 0.0253726-0.00825297j 0.00400575+0.00600183j 0.0213294-0.000590389j -0.013133-0.00382679j -0.00481702+0.00402007j 0.00487847-0.0153524j 0.00982184-0.00755674j 0.00515298+0.00573622j 0.013949+0.0116394j 0.0114656+0.0286045j 0.00450985+0.0134681j -0.0217337-0.00478768j 0.00538634+0.0279912j -0.00349387-0.014189j -0.00286331-0.0115878j -0.0160913+0.000542974j 0.0163108-0.0109602j -0.00935809+0.00318368j 0.0155883-0.00315085j 0.00173083+0.0135108j 0.0150633+0.0119706j 0.0200366-0.0207619j 0.0181386+0.00824411j -0.0014611-0.00445104j 0.00824546+0.0143732j -0.0131986-0.0227094j 0.0180548-0.00410303j 0.0120857+0.00552925j 0.0184217+0.00689848j 0.00691858-0.000156915j 0.00578815+0.00168196j 0.0199802+0.00736726j -0.00383299-0.00886926j -0.00337365-0.0166875j -0.00555331-0.00452636j -0.00967616-0.0196985j -0.00657032+0.0152177j -0.0122431-0.00235706j -0.00194954+0.00893639j -0.0024686+0.00357685j -0.01785+0.0102072j 0.0172144+0.00204858j -0.00811416+0.0061205j 0.00658501+0.00211228j -0.00250626-0.00561767j -0.00617603-0.0170117j -0.000606588+0.0186645j -0.0199107-0.00326322j 0.00578394-0.00577947j 0.0117165-0.0093978j 0.00374291-0.00917412j -0.00718738-0.0156521j 0.00157731+0.000976905j 0.0139536-0.0114652j 0.00862074-0.00241039j 0.0111579+0.0119086j -0.023176-0.00813413j 0.00440158+0.00660561j 7.90709e-05+0.00908544j 0.00427562-0.0077463j 0.00518578-0.0173213j -0.00378285+0.0111135j 0.00445947-0.0174377j 0.00374906+0.00478973j 0.000875964-0.0323805j 0.00823575-0.00161589j 0.0161042-0.000774348j 0.00431123+0.0125481j -0.01212+0.0154294j -0.00702479+0.00261777j -0.00844223+0.0229375j 0.00281988-0.0184158j -0.0148195-0.00714365j -0.00353173-0.00990748j -0.00827459+0.0271382j -0.00785952+0.00585591j 0.0117507-0.00566844j -0.012091-0.0447504j 0.00165352+0.00819488j -0.0153135-0.010761j 0.0122624-0.0423644j 0.0020264+0.000399201j -0.00312482+0.0131925j -0.00182147-0.0100132j 0.0333172-0.0135209j 0.0146021-0.0121702j 0.0140554+0.0107277j 0.0104532-0.0302732j -0.0141338-0.0187616j -0.00763449+0.0127539j 0.00335493+0.0174543j -0.0377286+0.0134737j -0.00982481+0.00489732j 0.0111954-0.00861484j -0.00798381-0.00449589j 0.00369301-0.00613345j -0.00677339+0.011551j 0.0239304-0.0247041j -0.00131668-0.0088425j 0.0142134-0.00545438j -0.00883767+0.0127478j 0.00427879+0.0134123j 0.000984838+0.0216992j 0.0181514-0.00796441j -0.00233313-0.008986j -0.0356575-0.0321591j -0.0328137-0.0018342j -0.0155615+0.0214032j 0.0280334-0.00802296j 0.0106915-0.00481896j 0.00714792-0.012241j -0.0453465+0.00361069j -0.0239489+0.0248223j 0.00519466-0.023872j 0.0158242-0.00402793j -0.0108645+0.0198201j -0.0363642-0.00974316j 0.00658105-0.00424586j -0.0103934+0.0313477j 0.00168884-0.0247306j 0.0762855+0.0381477j 0.00978007-0.0452983j -0.123842-0.0452212j 0.0155317-0.02936j 0.022115-0.0032431j -0.0234546-0.00981133j -0.028643-0.0336886j -0.0152115+0.0442419j 0.0319582+0.0460593j -0.0183134-0.0147129j 0.00323011+0.0335687j 0.0251536+0.00969377j -0.0240957+0.0285233j -0.01587+0.203715j -0.16479+0.257282j 0.0167533-0.204912j -0.153969-0.0716312j 0.123626-0.128574j 0.139671-0.199272j 0.0215391-0.0535264j -0.0661041-0.0860106j 0.0638084-0.0276658j -0.0593557-0.0105672j -0.129958-0.0767206j -0.205469-0.220757j 0.00399744-0.0144965j -0.0709162-0.115115j -0.173753+0.161157j 0.0463703-0.30648j 
