0.0362761+0.0226789j 0.0206578-0.0345826j 0.00630799-0.000926277j 0.0136095+0.00173834j -0.00556804+0.0265064j 0.0252622+0.00870552j -0.00178635+0.0066062j 0.00300842+0.0134477j 0.0173564-0.00224433j -0.00242521+0.00957124j -0.00494418-0.00408888j -0.01149+0.0073732j 0.00516556-0.00687273j -0.00180305-0.0125723j -0.0032524-0.000130215j -0.00148266-0.00727156j -0.00437156+0.00120783j -6.49081e-05-0.00401331j 0.00134062+0.00127716j 0.00290331-0.00219672j -0.000898557-0.00467424j 0.0162996-0.0103854j -0.00231171-0.00211324j 0.0041867+0.00281771j -0.00664748+0.00304096j 0.00234425+0.00334927j -0.00589581-0.0014955j -0.00237129-0.00576433j 0.00298209+0.00392459j -0.00140032-0.00761066j 0.00066102-0.000848837j -0.00014508-0.000704201j -0.00581256+0.00290111j 0.00240374+0.00113076j -0.00595016-0.000525035j 0.00175595+0.00341587j -0.00022267-0.00014368j -0.00303537+0.00130064j 3.28137e-05+0.000315069j -0.00052782-0.00332529j -0.00155241+0.00422992j -0.0018714-0.00202511j -0.0102126+0.00751353j -0.00114335+0.00264348j 0.00504105-0.00961932j 0.00208832-0.00237056j -0.00235746-0.00359301j 0.00352657+0.00593856j -0.0012322+0.00525934j 0.00100769-0.00688909j -0.00020105+0.000664122j 0.000358416+0.00976693j 0.000527735-0.00238318j -0.00354877-0.00606358j -0.00175044-0.00111212j -0.00231658+0.00245089j -0.00644674-0.00180693j -0.00505425+0.00159323j -0.00274001+0.000806312j -0.00270156-0.0011991j 0.00220622+0.00259544j -0.00800247-0.000875255j -0.00771295-0.00436107j -0.00209107+0.0122878j 0.00109093-0.00214669j -0.00112084-0.00387684j 0.00359072+0.00233811j -0.000145734-0.00311934j -0.000938548+0.00299752j 0.00279229+0.00357456j 0.00525957-0.000558954j 0.0023257+0.000572802j 0.00151168+0.00153433j -0.00245373-0.00363646j 0.00232147+0.00270135j -0.00260492-0.000732766j -0.00174286+0.00125407j 0.00853994-0.00147345j -0.0031929+0.00277434j 0.00459818-0.00176301j 0.00245717+0.000879811j 0.000968179+0.00018966j -0.00227208-0.00178868j 0.00816828-0.00208484j 0.00117253-0.00127352j -0.00676211+0.00346169j -0.00155527+0.00137307j -0.00561421+0.00389411j 0.000209592-0.00165733j -0.00295856+0.00182749j -0.00266681-0.00117234j 0.00087265-0.000739857j -0.00388553+0.000903336j -0.00140024-0.00209135j 0.00647684-0.00258976j -0.0038963-0.00491615j 0.0125562+0.0004187j 0.00238342-0.00264305j -0.00137507-0.00681586j -0.0109751-0.00558463j 0.00165836-0.000531385j 0.00268776-0.00130764j 0.00349053+0.00159024j -0.00338019+0.00512123j -0.00290739+0.00379299j 0.00142926-0.00195617j 0.000167853+0.00712744j -0.00645411+0.00125907j 0.00342554-0.00188236j -0.000704353-0.000910386j 0.00423369-0.000186245j 0.000562575+0.00233533j 0.00563101-0.00284352j 2.34762e-05-0.00276659j -0.00340823+0.000364606j 0.00228091+0.000395589j 0.0045408+0.00153437j 0.00422942+0.00199716j -0.00245308+0.00201276j 0.00364471-0.00106304j -7.34839e-05-0.00208897j 0.00047687+0.00468058j -0.00284718-0.00243126j 0.000784571-0.00855344j -0.000948578-0.00477478j 0.00314457+0.000570266j 0.00337735+0.000937434j -0.00458305-0.0122208j -0.00333088+0.00631749j 0.00362496-0.00162649j 0.00393536+0.00393615j -0.00170787+0.00520638j 0.00459129+0.00135748j 0.00564472-0.00405045j -0.0181464+0.00439748j 0.00947229+0.000818152j -0.00322747-0.0035694j 0.00167488+0.011744j 0.00338557+0.000860111j 0.00594551-0.012166j 0.00388423+0.00713229j -0.00645555+0.00819664j -0.0203988-0.00682352j -0.000172526+0.000364222j 0.0075241-0.00439154j 0.00837918-0.0110863j -0.0077295-0.0170134j -0.00108846-0.0035123j 0.024454-0.00731604j 0.0060384+0.0174429j 0.00202418-0.0181684j 0.011477+0.00528375j -0.0115737+0.0150871j -0.0193558-0.0106215j 0.0128501-0.0135793j -0.0331833-0.0432667j 0.0430594-0.0331976j 
-0.0141965-0.0248731j -0.0252042+0.0120402j 0.00486375+0.00233647j -0.00585954+0.0149399j -0.0161245-0.00109853j 1.1493e-06+0.0115301j -0.00122993+0.000710714j 0.00063305-0.00814101j 0.00111443-0.000876182j -0.00493826+0.00224739j 0.00237386+0.0100401j 0.000988081-0.0106403j 0.00910549-0.00176251j -0.00545097-0.00313174j 0.0103489+0.00563128j -0.00313708+0.00394869j 0.0065834-0.00117453j -0.00278897-0.00510494j -0.00360083+0.00399755j 0.00282551+0.00668513j 0.00864538-0.0039539j -0.00142229+0.00428541j -0.000221318+0.00254146j -0.00865755-0.000135393j 0.000140591+0.00039763j -0.00137417+0.00547235j 0.00856112+0.000633234j 0.00103031-0.00710222j -0.00191529+0.00440237j -0.00266584-0.00164668j -0.00172843-0.00365319j -0.00259927+0.00384741j -5.96965e-05+0.000709903j -0.000611369-0.00251532j -0.00268358-0.0022488j -0.0038284-0.0022033j 0.0025874-0.00293101j 0.0039188-0.00207573j 0.00036609+0.000938854j 0.00332414+0.000823463j -0.00173452+0.00121045j 0.00024537-0.000546198j -0.00289091+0.00275166j -0.00234482+0.00130346j 0.00506315-0.000903556j 0.00590679-0.00678779j -0.001599+0.000108967j -0.000463848-0.00343383j -0.0047939-0.00218687j -0.00294151+0.00147578j -0.000670915-6.04966e-05j -0.000127865-0.00254644j 0.00959493+0.000718199j 0.00561876-0.00244804j 0.00488591+0.00700708j -0.000909506+0.00377725j -0.00105399-0.00472802j 0.00474529+0.00075653j -0.000369771+0.00194455j -0.00154808-0.00294368j 8.56114e-05+0.00202031j 0.000942747+0.00209311j -0.00266583-0.00283346j -0.00211084-0.00190217j -0.00319252+0.00424746j 0.00711413-0.000913287j 0.00255278-0.000838966j 0.00129354-0.000998514j 0.00194597-0.00410991j -0.000278019-0.000445867j 0.00147977+0.000112894j -0.00893875+0.0035542j 0.00134056+0.00161819j 0.00287359-0.00232833j 0.00146295+0.00131143j 0.000298058+0.000670105j 0.0020051-0.000740106j -0.00150806+0.00378374j 0.000827332+0.00196211j -0.00210651+0.0022198j 0.00226476+0.00335996j -0.00471802+0.00264778j -0.00564833+0.0014181j 0.00112498-0.00100932j -0.00177261+0.00686426j 0.00121857-0.000840608j 0.0084114+0.00178893j -0.00171539-0.000486571j 0.00248799-0.00379513j 0.00229642-0.00320513j 0.00217001-0.00242221j -0.00520247+0.00356138j 0.00156047-0.000785316j 0.000873483-0.00440217j -0.00365714+0.0019602j 0.00140535-0.000671976j -0.000382113+0.00247353j -0.00683811-0.00434632j 0.00277013+0.000934755j 0.000563563-6.57861e-05j 0.000796083+0.00229154j -0.00129636-0.00130536j 0.00231646+0.00155138j 0.00280152+0.00354564j -0.00163189+0.000335374j 0.00690493-0.0018733j -0.00119891+0.000595915j 0.00266365-0.00222287j -0.00229147+0.00401022j 0.00213465-0.000874136j 0.00146541+0.00679395j 1.33734e-05-0.00115159j 0.00165772+0.00687217j -0.00136732-0.00464513j 0.00591153+0.00173372j 0.00262571-0.00286265j -0.00288986+0.00303949j 0.00638064-0.000478262j -0.00243761+0.00302186j -0.00142843+0.0039944j -0.00878026-0.00356044j 0.00295289-0.00383103j -0.000488994+0.000180204j -0.00399773+0.00168253j 0.00163661+0.000220392j -0.00529416-0.00427509j -0.00787832+0.00462733j -0.00226502+0.00989169j -0.0010451-9.77239e-05j 0.00354732-0.000425351j -0.00102814-0.000272425j -0.00564116-0.00433546j 0.000309432+0.00508022j -0.00321722-0.0126908j -0.00315748+0.000724877j -0.00640236-0.003028j 0.0078571-0.00148923j -0.0106101-0.0108242j -0.000787816+0.00813288j -0.00310061+0.00382211j 0.0114443-0.00878739j -0.0003988+0.00472597j 0.00944024-0.0139545j 0.00304804-0.00474764j 0.000743715+0.00621037j -0.00514988-0.0117184j 0.0105134+0.0127449j -0.00846265-0.00331033j -0.0153124+0.00665684j 0.00125424-0.0189157j 0.0120086+0.00178406j -0.0152778+0.0193759j -0.022711-0.0100573j -0.011775-0.0122065j 0.00808979-0.00782332j -0.0100298+0.00976136j -0.0106563-0.014559j 
0.00755765-0.0113837j -0.012665-0.00869552j 0.0103687+0.00645481j 6.07053e-05+0.0145852j -0.0223132+0.00538652j 0.00873037+0.0182597j -0.00146759+0.00984593j 0.00173381+0.00810732j 0.0119968+0.000977639j -0.00652444+0.0103473j 0.0011179+0.00504657j -0.00867617-0.00246281j 0.00364614-0.00727732j -0.00242469-0.0058253j 0.00511308-0.000832166j -0.00290992-0.0106556j 0.0055501-0.00223383j -0.000242022-0.0067989j -0.00145453+0.00352664j 0.00538594+0.000980589j 0.00204586-0.00306501j 0.00939015-0.00633273j -0.00196398+0.00066607j -0.00564109+0.00125199j -0.00738113+0.00447247j -0.00054946+0.00403498j -9.93105e-05-0.00166883j 0.0011234-0.00807412j 0.000600792+0.00442286j 0.00103167-0.00465348j -0.00536229-0.000566094j -0.00171691+0.00098924j -0.00661647+0.000266553j 0.00131623+0.00303516j -0.00168392-0.00661654j 0.00321399+0.00190289j 0.00380956-0.00389795j -1.67989e-05-0.00247013j -0.00121211+0.00173935j -0.00103982-0.00124942j 0.00201632+0.00479337j -0.00399319-0.00147891j -0.0063623+0.00299392j 0.00467065+0.00356275j 0.00615181-0.00562887j 0.005182-0.00194689j -0.00441707-0.00247927j -0.00256527+0.0025091j -0.00295277+0.00447152j 0.000206805-0.00751561j 0.00278679+0.000686055j 0.00288434+0.00487211j 0.00575623-0.00114836j 0.00153456-0.00366717j 0.00354097+0.000220804j -0.00683136+0.00282594j -0.00432009-0.00558613j 0.00056639-6.03658e-05j -0.00100107+0.00366606j -0.00446614-0.000873545j -0.00156131+0.00118793j -0.000733707+0.00302315j -0.00352885-0.00593107j -0.00476483+0.00487181j -0.00574185+0.00229132j 0.00329953-0.00411607j 0.00156654-0.00379936j 0.00286752-0.00361007j -0.0077703-0.0022232j -0.00128512+0.00188093j 0.00464073+0.00218906j -0.00645681+0.00291006j -0.000361741+0.0022325j 0.00134871-0.00673983j 0.00418845+8.22642e-05j -0.00192876-0.00273848j -0.00269115+0.0022183j 0.00686671+0.000965779j -0.00219828+0.0019952j 0.00151295+0.00191083j -0.00119912+0.00241587j 0.000768849+0.00326775j -0.0065814-0.00141635j 0.00625412+0.00282092j -0.00111331+0.00226445j -0.00367956+0.00190728j 0.00520943+0.000270473j -0.00431518+0.00291794j 0.0048331+0.00381405j -0.00282918-0.00046542j 0.00143899+0.00129091j -0.00586793+0.00238203j -0.0006848+0.00284093j 0.0033015-0.000431073j 0.0017179-0.000852724j -0.00154576-0.00463081j 0.00688283-0.00285237j -0.00171167+0.00327063j 0.00053033-0.00683806j -0.00610333-0.000222627j 0.0028743+0.00130487j 0.00254894+0.00210527j 0.00367267+0.00285645j -0.00331601+0.00184363j -0.000989739+0.000757098j 0.00735889-0.0016335j 0.00137184+0.00417342j -0.000378779-0.00466804j 0.000221276+0.000773419j -0.000749586-0.00525998j 0.00183718-0.000560555j 0.0023278-0.00118432j -0.000909102+0.000623416j -0.00292443-0.0010801j -0.00338238-0.00345164j 0.00220266-0.00573531j 0.000703514-0.000969245j 0.0101674+0.0028686j -0.00248945+0.00129598j 0.00231151-0.00107846j 0.000340745-0.00505521j -6.11419e-05-0.000840375j -0.00581532-0.00450273j -0.00269585-0.00238021j 0.00287942-0.0110748j -0.00358322+0.00377723j -0.00134834+0.002484j -0.00339142+0.00249764j -0.00664499-0.0039873j 0.00476781-0.000409509j -0.000839183+0.000538111j -0.00676076-0.000572362j 0.00326897+0.0143154j -0.00281904-0.0130323j -0.00738369+0.0047537j 0.000362679+0.00663791j 0.00556589-0.0039419j -0.00150815-0.00437753j 0.00842858+0.00319202j 0.00523521-0.00639771j 0.0115278-0.000671183j 0.00361166+0.00664504j -0.0064703-0.00930421j 0.00224233-0.010401j 0.0133174-0.00166469j -0.00152236-0.00629529j -0.0056166-0.00653427j 0.00412538+0.000180364j 0.00100544+0.000176906j -0.00949454+0.00424351j -0.000119065-0.0149277j 0.00410527+0.0106445j -0.0118851+0.00202074j 0.0129405-0.000674385j 0.000361012+0.0211916j -0.0179578-0.00208975j 0.00209011-0.0135886j 
-0.0439644-0.0485778j -0.0517799+0.0391713j -0.00939658+0.0050823j -0.0194012-0.000859261j -0.00454889-0.0200171j -0.0154796+0.0049705j -0.00794929-0.00915248j 0.00756072-0.0240448j -0.0194306-0.00354332j -0.000888289-0.00695934j 0.00259602+0.0110188j 0.0152882-0.00843169j 0.00334465+0.00697779j 0.00153895+0.0108738j 0.0131563+0.00490841j 0.0129905+0.014107j 0.00411402+0.00307274j 0.00021114-0.00216354j -0.00360773+0.00350668j -0.00212536+0.00938398j 0.0128928+0.0030447j -0.0155944+0.015005j 0.000252348+0.0082836j -0.0044902-0.00884129j 0.0071722-0.0013518j -0.00671578+0.0023525j 0.00573585+0.000572747j 0.00179329-0.00409085j -0.00790028-6.34367e-05j -0.00171842+0.00302696j -0.00120795-0.00215242j 3.52659e-05+0.00968685j 0.0063463-0.00560586j -0.00329809-0.00246463j 0.000719059-0.00159945j -0.00203951-0.00453666j 0.000798563-0.00175455j 0.00299533-0.00722894j 0.00327518+0.00200168j 0.0035891+0.00578485j -0.00179223-0.000845229j 0.00329048+0.00373018j 0.014359-0.00259175j -0.0103364+0.00288782j -0.00494142+0.00687841j 0.000983805+0.0030414j 0.00877636+0.00270644j -0.00347422-0.00636181j -0.00761977-0.0124866j 0.000155792+0.00660278j -0.00270728-0.00945778j -0.00361352-0.0100482j 0.00263729+0.00313483j 0.00924874+0.00625683j 0.00476695+0.0123804j -0.00194787+0.000644324j 0.00721787+0.00225337j 0.00939619-0.000937722j 0.00166305-0.000860954j 0.00353725-0.00239405j -0.00130974-0.00142251j -0.00403419+0.00314179j 0.00624293-0.00489984j 0.0114863-0.0187019j -0.00665898+0.00533487j 0.00012187+0.00373824j 0.00142597-0.00371198j -0.00362249+0.00465933j 0.00953019-0.00633393j 0.000563116-0.010071j -0.00186006+3.69394e-05j -0.0105459-0.00407053j 6.42334e-05-0.00114423j -0.00513347+0.00621125j 0.00141615+0.000142838j 0.0021616-0.00350293j 0.00358015-0.00496261j -0.0110935+0.00863422j 0.00404946-0.00139442j -0.00722857-0.000833011j 0.00424866+0.000167973j -0.0100307+0.0071476j -0.00477256+0.00682652j -0.00909032+0.00452782j -0.000982039+0.00184632j 0.0120768-0.00973759j 0.0138792-0.00148269j 0.00464776-0.00228204j 0.00508308-0.00195975j 0.00832674-0.00222562j -0.0024344-0.000132054j 0.00469785-0.000527073j 0.00401483-0.000830483j 0.000755689+0.00028405j -0.0153512+0.00364989j 0.0120067+0.00193009j -0.0100195+0.00167538j -0.00411832-0.00417353j 0.00516851+0.000725142j 0.0108134+0.00249998j 0.00472536+0.00179608j -0.00685581+0.00300354j -0.00117744-0.00292734j 0.00982024-0.00631735j -0.00158765-0.0023519j -0.000467645+0.000556423j -0.000216719-0.000590411j 0.000596509+0.0039026j -0.00145911+0.0063773j 0.00949095-0.000623805j -0.000654+0.00738312j -0.0107154+0.00922493j -0.0043114+0.0076875j -0.00734961-0.00130376j 0.0108093+0.012577j 0.00744162-0.00218165j -0.00530716+0.00189844j -0.00236759-0.00243131j -0.00384332+0.000560381j 0.000965079+0.0161545j -0.00927839-0.00245932j -0.00271699-0.00338597j 0.00482329+0.0010343j -0.0125258+0.000766148j 0.00843412+0.00408367j -0.0200684-0.00512643j -0.00882417+0.00331461j 0.00134099+0.0116668j 0.00769084-0.000415864j 0.00326496+0.000769201j -0.00588167-0.0010353j 0.000437573-0.00861863j -0.00366381+0.00833247j 0.000602167-0.00259348j 0.0139276-0.00290505j -0.0148077-0.0044889j 0.0250094+0.0130755j -0.00692795-0.00429266j 0.00136035+0.00938857j 0.000216195+0.013011j -0.0097448-0.014987j 0.00708367+0.0115677j 0.00962022-0.0150385j 0.00726863-0.00949577j -0.00128559+0.012661j -0.00795844-0.00256034j 0.00664593+0.031106j -0.0025455+0.00560737j -0.0169179+0.00184043j 0.00978138-0.0241212j -0.00610194+0.00481716j -0.0151801+0.00483942j -0.00515255-0.021032j 0.0185174-0.0100664j 0.032506+0.00921909j 0.0410476+0.0446534j -0.0453855+0.0395254j 
0.0104915-0.000825211j -0.000359572-0.0108355j 0.0122105+0.0165122j -0.00909353+0.0228506j -0.0287843+0.0125211j 0.0188593+0.0210164j 0.00201471+0.0102521j 0.000153361-0.00312496j 0.00744093-0.00364168j -0.00402057+0.00350822j -0.00599031+0.0116034j -0.00287906-0.00473875j 0.00841156-0.0072367j -0.00954448-0.0132588j 0.00801841+0.00257469j -0.00777339-0.0065115j 0.00406717+0.00394168j -0.00117671-0.007808j 0.000767526+0.00244881j 0.00346331+0.00108543j 0.00156836-0.00521197j 0.00945647-0.0083543j -0.000544355+0.00026848j -0.00649029+0.000959863j -0.00793344+0.00494489j 0.00245118+0.00442428j 0.00298369-0.000226289j 7.34802e-05-0.0076405j 0.00555504+0.00219058j -0.00182753-0.00765146j -0.00199747-0.00245456j -0.000536661+0.00164181j -0.00482892+0.00317316j -0.00235944-0.000169835j -0.00269573+0.00102215j -0.000144069+0.000728305j 0.000873902-0.00212841j 0.00037079+0.000265967j 0.000452099-0.00107134j -0.00257223-0.00341081j -0.00012667+0.00519837j -0.0040862-0.00248555j -0.0104346+0.00690635j 0.00388309+0.00166273j 0.00782099-0.0060051j 0.00460071-0.00718987j -0.00615986-0.00193555j 0.00379169+0.00319372j -0.00170718+0.00363153j -0.00306239-0.0047664j 0.00353825+0.00362431j 0.00474554+0.00223363j 0.00862374-0.00312205j 0.000456303-0.00228589j 0.00346591+0.00272309j -0.00423293+0.00331078j -0.00916836-0.00611443j 0.00112977+0.00387409j -0.00180181+0.00422323j -0.00725775+0.000992392j 0.000402389+0.00251417j -0.00317044+0.00116203j -0.00841074-0.00119492j -0.00235253+0.0102436j -0.00363732-0.000559592j 0.00650031+0.000307052j 0.00245193-0.0014822j 0.00365972-0.00899027j -0.00209472+0.00121132j 0.0051944+0.00728662j 0.00461233+0.0031233j -0.00583216+0.00638185j 0.0019964+0.00443815j 0.00404629-0.00983803j 0.00327858+0.000957712j -0.000752311+0.000264349j 0.000615381+0.00237924j 0.00292609-0.00261419j -0.0045857+0.00751724j 0.0028187+0.00277153j -0.00136975+0.0042001j -0.00317604+0.0015846j -0.011365-0.000382172j 0.00850219+0.000233638j 0.000313958+0.00547319j -0.00236305+0.00773851j 0.00374207+0.00201086j -0.00649281+0.00499276j 0.00406603-0.00160572j -0.00335868-0.000963552j -0.000521489-0.00145324j -0.0074896+0.00344554j -0.00492706+0.000536083j 0.00195117-0.0059322j 0.00705663-0.00205934j -0.00317-0.00378511j 0.0070823-0.00367844j -0.00328794-0.00268797j -0.000526917-0.00464968j -0.0105377-4.21882e-05j 0.00114632+0.00627968j 0.00280339+0.000968315j 0.00638775+0.00208436j 0.000567572-3.94325e-05j 0.000748513-0.001166j 0.00839591-0.00326986j -0.000922415+0.00608795j -0.00254336-0.00391867j -0.00174995+0.00126008j -0.00553636+0.0024385j 0.00327405+0.000716217j 0.00532097-0.00609157j 0.00158887+0.000808373j 0.000945219-0.00691114j -0.00241004-0.0109794j -0.000915196-0.00584501j 0.00152404-0.000250049j 0.00975873+0.00893789j -0.00359683+0.000970077j -0.00154273-0.00818735j -0.00159764-0.00239133j 0.00545983-0.00452282j -0.00730688-0.00562088j 0.0078862-0.00125507j -0.00444431-0.00656412j 0.00989326-0.00301245j -0.00335921+0.00379933j 0.00208754+0.000247491j -0.0131898+0.000769068j 0.00400759-0.00615024j 0.00195744+0.00121003j -0.0082123-0.00806941j 0.00100978+0.00893757j -0.00761685-0.00846624j -0.0102766-0.00424739j -0.00115252+0.0134076j 0.000949484-0.0150086j -0.012002-8.34265e-05j 0.0045277+0.000420856j 0.00305846-0.0143676j 0.0134392-0.00416749j -0.00327121-0.000557657j -0.012462-0.00094485j 0.0075074-0.00518536j 0.0116366+0.00107945j -0.0113924-0.0152602j -0.00486747-0.0069477j 0.00308271+0.00475184j 0.0138247-0.00582953j 0.00793918+0.015668j 0.00225311+0.00262745j -0.0171565+0.0189785j -0.0216925-0.015448j -0.000865329+0.00688431j -0.0147726-0.0100241j -0.0137109-0.000998936j -0.00123158-0.0156575j 
0.00912642-0.0249738j -0.0262198-0.0115477j -0.000695039+0.000894124j 0.00899923+0.0083601j -0.0398696+0.0153716j 0.0199899+0.0381869j -0.00840034+0.0055071j 0.00747741-0.00198789j -0.00335109+0.000455151j -0.00385129-0.00088353j -0.00996163+0.00786861j 0.00131902-0.0120321j 0.0287601-0.0059407j -0.0026651-0.0177927j 0.0162057+0.0178171j -0.00375519+0.0065895j 0.0101387-0.00211275j -0.00877933-0.0080176j -0.00679141-0.00229166j 0.00390062+0.0173521j 0.0199963-0.0104009j 0.00843706+0.000484914j -0.0031194-0.00178386j -0.00710425+0.00944313j -0.0137285+0.00670482j -0.00288217+0.0147904j 0.0150855+0.0042098j -0.00166396-0.0198691j -0.0073076+0.00313267j -0.00704399-0.00780671j -0.00159152-0.00702569j -0.0151891+0.0106243j -0.0031962+0.00559019j 0.00106233+0.0063584j -0.00756014-0.0158009j -0.000379901+0.000358461j 0.00821766-0.0121714j 0.00482727-0.00990942j 0.0029436+0.0039641j 0.00352479+0.00244273j -0.0018914+0.00900189j -0.00597972-0.00634122j -0.00649228+0.00531086j -0.00911639+0.00824621j 0.00918442+0.00114842j 0.00705412-0.00713439j -0.00267054-0.00399004j -0.00477477-0.00220765j -0.000153267-0.00217512j -0.00565398+0.00306893j 0.00414785-0.00372423j 0.00284556+0.00303703j 0.00888259-0.00216385j 0.00862514+0.00149254j 0.00736094+0.0124624j -0.0102198+0.00274395j 0.00536511-0.0135966j 0.00407739-0.00166458j -0.00782945+0.000142784j -0.00280802+0.000105171j -0.00023568+0.00647665j -0.00980307+0.00786948j -0.00192375-0.0163302j -0.0024672-0.00619019j -0.00694095+0.00766022j 0.00581553-0.000605423j 0.00800741-0.0130886j -0.00220823-0.00942743j -0.00614896-0.00141267j -0.00463999+0.00778196j 0.0154861-0.00704421j -0.0130695+0.00445483j 0.00115351-0.000435677j 7.55237e-06-0.00522306j -0.00155746+0.00170719j -0.00271943+0.00568151j 0.0055267+0.00696046j 0.00191044+0.00212173j -0.00168039+0.00494438j -0.00217043+0.000638505j 0.00922322+0.00476871j -0.00541864+0.0069234j -0.0145119-0.00520186j 0.0068655-0.00432484j 0.00187339+0.0116553j -0.000455548-0.00947099j 0.0178775-4.67979e-05j -0.00298972+0.000848403j 0.0154973-0.00784835j 0.00954657-0.00899619j 0.0028932+0.000196515j -0.0195517+0.00461337j -0.00400525+0.00857721j -0.00294569-0.00360415j 0.00331027+0.00386356j -0.000284823-0.00106369j 0.000829984+0.00387567j -0.00829959-0.00642812j 0.00566843+0.000910407j -0.000349528+0.00403591j 0.0110273-0.00108554j 0.00160298+0.00266807j 0.0174753-0.000378722j 0.000473405-0.00163364j -0.00423014+0.00143199j 0.0151869+0.00511144j 0.00207354+0.00997803j 0.00180656+0.00572013j -0.0098705+0.00202951j -0.00158725-0.00818188j -0.00890638+0.0125141j -0.00493874-0.00135988j -0.00483001+0.00616626j -0.00716289-0.00698834j 0.0126452-0.00117977j -0.00161226-0.00543968j -0.00124762+0.00755514j 0.0133333-0.00320862j -0.0111168+0.00938636j 0.00548138+0.0041248j -0.0168978-0.00289412j -0.00975249-0.00931779j -0.00202072-0.00271977j -0.0152277+0.00280134j 0.00598795+0.0012842j -0.00437057-0.000321651j -0.0200171+0.00324466j -0.00770332+0.00614706j 0.000391834-0.00238379j 0.00531811+0.00142359j -0.0114096-0.00262365j -0.0123513-0.010156j 0.0174586+0.0222831j -0.00771695-0.028056j -0.0105041-0.00020867j -0.00102378-0.0001815j 0.020617-0.00511134j -0.0130471-0.00171414j 0.00205394+0.00562136j 0.00242113-0.00852851j 0.0155128-0.0119021j 0.0119826+0.015773j 0.00359321-0.024874j 0.00706549+0.00160555j -0.00280947+0.01306j 0.0193858-0.018482j 0.0104103-0.00187934j -0.0169024-0.0166979j -0.00501322+0.00217524j -0.00420139-0.00361615j 0.00413891-0.0126323j -0.0136624+0.0622836j -0.0675964-0.00910702j -0.00664685-0.0238791j 0.0054097-0.00462572j -0.0242158+0.0148672j -0.0142851-0.0198905j 
