0.00166949+0.00328457j 0.00786168+0.0473061j -0.00482461-0.034868j 0.00930158-0.0534157j -0.00532716-0.00943491j -0.0155295-0.00688029j 0.0105365-0.0255825j -0.0122815+0.0220138j -0.037402+0.0716306j -0.00447753-0.0108684j 0.0126953+0.0170135j -0.0212485+0.0153722j 0.0313904-0.00713798j -0.0089556-0.031762j 0.0247656+0.00476792j 0.0134088-0.0129061j 0.000528548+0.00547032j -0.0372935+0.0653746j 0.00188551+0.0109023j -6.5575e-05-0.00420863j -0.0193723+0.00162611j -0.0278644+0.00329461j -0.000774191-0.00979745j -0.0163193+0.0355942j -0.0120357+0.0030411j 0.00895488-0.0133064j 0.00148309+0.0277484j 0.0152437+0.031569j -0.0187911+0.00972231j 0.00403658-0.0149333j -0.0190588-0.01131j 0.0288196-0.00262769j -0.000203666-0.00983188j 0.00747364-0.0222494j -0.0128718-0.0179677j -0.00826532-0.0247946j 0.00214291-0.0172865j 0.0035143-0.00898425j -0.00782804+0.0160829j -0.00187608+0.0166392j 0.00236347-0.0235082j 0.0160802+0.019287j -0.00817811-0.0234276j -0.0214108-0.00921751j 0.00770729+0.009957j 0.0694548-0.0433946j -0.0278838+0.0467519j 0.00950178+0.0277906j -0.0304426+0.0204187j 0.0490077-0.0482936j -0.0628628+0.0680137j 0.00352838-0.00428753j -0.00636953+0.0481059j -0.0168533+0.0193095j -0.00564022+0.00613193j 0.0195626-0.0088209j -0.0108148+0.0382087j -0.0229456-0.032932j 0.0164153+0.00300033j -0.015678+0.0206089j 0.00243163-0.0254779j -0.0113459+0.0187781j 0.0343692-0.0310469j -0.0169035+0.0397284j 0.0150763-0.0177611j 0.00527946+0.0105625j -0.0113168-0.000272814j -4.11699e-05+0.00715174j -0.0141891+0.0254754j 0.0124958-0.0367326j -0.0054294+0.0266989j -0.0161346+0.040006j 0.00899703-0.00942877j -0.0310934+0.0268534j 0.00278995-0.0214003j -0.00541438-0.00597875j -0.00249384+0.0150318j -0.00194681-0.00884234j -0.0138964+0.0154085j 0.00693738-0.0142349j -0.00157045+0.0200337j -0.00833327+0.00861738j 8.96874e-05+0.00257337j -0.00135246+0.00565232j -0.00545917+0.0102765j -0.00248843-0.0018751j -0.0210839+0.0105029j -0.000325651+0.00431373j -0.00533945+0.0138159j -0.00431806+0.00727676j -0.00577951+0.0017579j 0.0093142-0.0138827j 0.0148864-0.00642014j -0.0103816+0.005172j 0.00730587-0.0253211j 0.00431506-0.0106479j 0.0240875-0.0109625j -0.0180094+0.012022j 0.0136283+0.00299683j 0.00203478+0.00161914j -0.00562024-0.00640031j 0.00288906-0.0104721j -0.00647671+0.00248206j 0.011267-0.0228677j -0.0108751-3.83878e-05j 0.0137551-0.0105036j 0.0275138-0.0216758j 0.00497404-0.00385151j 0.00643293+0.00239751j -0.00762605-0.00775217j 0.00708402-0.0144683j -0.00602402-0.0110745j -0.000575297+0.0041428j -0.0200907+0.0369756j -0.0261033+0.0219014j -0.0209764+0.00478545j 0.0120281-0.0144843j -0.0026116-0.00658737j 0.00862388-0.00287431j -0.0266798+0.0352285j 0.0134808-0.0178464j 0.0211129-0.0348933j -0.026607+0.0328158j -0.0313966+0.0627692j 0.00256507-0.00231053j 0.0403479-0.0451429j -0.0142838+0.00891983j -0.0172798-0.00998262j -0.0180862+0.0124711j 0.00266902-0.0243776j 0.0457276-0.0290182j -0.028202+0.041562j -0.0245983+0.00552987j 0.00842578-0.0271329j 0.0479883-0.019938j -0.00362881+0.0127798j -0.00352157+0.00367494j -0.00194799-0.0033786j -0.00781545+0.0193513j -0.00548162-0.0129232j -0.0103114+0.0289917j -0.0523479+0.0365347j 0.0234645-0.00123852j 0.0125361-0.00922071j 0.0143865-0.0156497j -0.00972772+0.00156546j 0.0266513+0.000630144j 0.0235299+0.0351708j -0.0295744+0.0320825j 0.00423033+0.00455326j 0.00658924-0.022846j 0.0121043-0.0110142j 0.0316532-0.0623929j 0.0260618-0.0367224j 0.0172688-0.0383579j -0.0451833+0.0953254j -0.0634136+0.0525461j 
-0.0068166-0.0506472j -0.00531917+0.00841451j 0.0085286-0.0504752j -0.00155557+0.0485941j -0.00854342-0.033307j 0.0102809-0.000905055j 0.0194836-0.0531374j 0.0102533-0.0328129j -0.000655531-0.0157334j 0.00917798-0.0457117j 0.00861274-0.0231803j -0.00350012-0.019532j -0.0167792-0.013571j -0.0312757+0.0399599j 0.00761572+0.0326434j 0.0379662-0.0375031j -0.0359127+0.0130593j -0.0353276+0.0238659j -0.00641091-0.00471797j 0.0288736-0.0337895j -0.0265672-0.0381625j -0.0176318+0.0337123j -0.00583645+0.00782274j 0.0283096-0.0132815j 0.00894932+0.00896739j -0.0129973+0.00883095j -0.0111253-0.0197479j 0.00208539-0.00245768j -0.0265443+0.0372301j 0.0235855+0.00251676j 0.0258145-0.00714378j -0.00323364+0.0100462j 0.0181281-0.00370913j -0.025271-0.0245994j 0.0239096+0.0199836j -0.00211704-0.0068126j 0.00150647+0.00522025j -0.0434804+0.0105384j 0.0556065-0.0383558j 0.00883905-0.012325j -0.00589453-0.0304204j -0.0263435+0.0407047j -0.00261884-0.0172076j -0.0233866+0.0294389j 0.0266113-0.0163318j -0.0232131-0.00167189j -0.0106682-0.0305407j -0.0335371+0.0552069j 0.0209168-0.0462795j -0.00344592+0.046945j -0.0109584-0.00915053j 0.0265115-0.0151677j -0.0565936+0.0478071j 0.0111413-0.0066907j -0.0434258+0.0124665j -0.0130377+0.0329691j -0.0200528+0.0275194j -0.0393181+0.00542466j 0.000387966+0.0223188j -0.0105299-0.0267811j -0.05282+0.0399623j -0.0345526+0.022269j -0.027108+0.0393448j -0.00649382-0.0445978j 0.0547289-0.0321021j 0.00349283-0.00608099j -0.00148356-0.0289119j 0.0531822-0.0474279j -0.0320145+0.0163425j 0.00426759+0.00202311j -0.00127762+0.00295979j 0.00290924-0.0119126j 0.0101059+0.00713724j 0.01564-0.0196504j 0.0217692-0.00316839j 0.00924747-0.0130756j -0.00828185+0.00261392j 0.00303957-0.00484729j -0.000104758+0.0109553j -0.00293427+0.00275668j 0.00779734-0.00645952j -0.00237015-0.00287133j 0.0277558-0.00782609j 0.0189326-0.0137799j -0.0110741+0.0126104j -0.0150602+0.0309069j 0.00487531-0.0194128j 0.00422307+0.0225364j -0.0306506+0.0285591j -0.00618674+0.00636946j 0.00255796-0.00819135j -0.00486328-0.0064459j -0.00661277+0.0234279j 0.00132312-0.00114989j 0.0233498-0.0170321j 0.0214796-0.0132776j 0.000938319-0.000714875j 0.0217359-0.0468262j -0.00882807+0.0234253j -0.0213704+0.0494021j 0.0248024-0.0290329j 0.0201378+0.00154777j 0.0213603-0.00604449j 0.00983611-3.34101e-05j 0.004997-0.0182957j -0.00170268+0.00367268j 0.00517709+0.0248823j -0.0180543+0.0190495j -0.00762965+0.000816445j -0.00397242-0.0172546j -0.00548207+0.0135129j 0.0173124-0.0224837j -0.0117562+0.0141053j -0.0192862+0.00250892j 0.00977794-0.0291039j -0.0114675-0.0110168j 0.0207234-0.0147904j 0.0259961-0.0144355j -0.00126825+0.0184347j 0.0123227-0.00306886j -2.92398e-05-0.00206422j 0.034595-0.00669348j 0.0144629-0.0287315j -0.0635382+0.0391588j -0.00761237+0.0145481j -0.00380839+0.0366421j 0.00369654-0.00703599j 0.0716145-0.0634035j -0.000155214-0.0184794j 0.0117149-0.00693611j 0.0211098+0.0158526j -0.0458017+0.0206214j 0.0249366-0.012561j 0.00372364+0.0076959j -0.0172383+0.0469095j -0.0068106+0.00827061j 0.00153725-0.0133107j 0.00612793-0.0131522j 0.022601-0.0354174j 0.0186615-0.0156878j -0.0557776+0.0418646j 0.0018749-0.0239887j 0.00587894-0.019404j 0.0247783-0.00829178j -0.00684084+0.0168027j 0.0309093+0.0132668j 0.0134625+0.0201113j -0.00695344-0.00694181j 0.000728254+0.0138989j 0.0121814-0.032706j -0.0364687+0.023784j -0.0269436+0.0541452j 0.00768325+0.0111367j 0.0315016-0.0657247j -0.0259714+0.0314489j -0.0700984+0.0538912j 0.0479379-0.104684j 
0.0143322-0.00707374j 0.0360638-0.0387103j -0.0116259+0.0199735j -0.0501301+0.0228318j 0.00657941+0.012904j -0.0140222+0.0153615j 0.0216969+0.0109919j 0.0237429-0.00685576j 0.0839046-0.0402723j 0.0115201+0.0202071j 0.0206085+0.0371517j -0.00289517+0.0205836j -0.00488796-0.00904741j -0.0532927+0.0112359j -0.0267405-0.00892511j -0.0132116+0.0258865j -0.0220766-0.0239913j 0.0533264-0.0520864j 0.000422511+0.00898529j 0.0237771+0.0156811j 0.0094657-0.0174116j -0.022519-0.0198707j 0.00416364-0.0137156j 0.0302702+0.00704598j 0.0255486+0.0124956j -0.015744-0.0210675j -0.001484-0.0223408j 0.0258523-0.0300624j 0.0142431-0.0202599j 0.0151493+0.0121519j 0.00550897+0.00895727j -0.00425866-0.000975136j -0.00823133+0.0125041j -0.0265789-0.00471968j -0.047596+0.0386591j -0.00455685+0.0199758j -0.0179226+0.00218596j 0.0269009-0.0202036j 0.0449339+0.0570289j 0.0196789+0.0107934j 0.0042357+0.00360513j -0.0262122-0.0393275j 0.0216858+0.0221699j 0.0244822-0.0246694j -0.0277538+0.0462548j -0.110861+0.0259733j 0.0769366-0.0180712j -0.00262268-0.0563615j 0.0171324+0.0151725j -0.107548+0.0146605j 0.121574-0.0382339j 0.0250457+0.013216j 0.0434457-0.0794613j 0.0277195+0.0101068j -0.0144524-0.0525062j -0.023902-0.0233433j 0.0462217-0.0522493j -0.0345805-0.0633854j 0.0045305-0.00602088j 0.0334568-0.00393671j -0.0596748-0.0627836j 0.00799402-0.055903j -0.0503389-0.0259642j 0.0675416-0.0156762j 0.0126842+0.0911395j 0.0100397-0.0177151j -0.00523059+0.00848439j 0.0497905+0.0823427j 0.0130331-0.05779j -0.0591898+0.0113609j 0.0526807+0.00288288j 0.0549251-0.00976868j -0.00901018+0.0156518j 0.0499969+0.0152897j -0.0339435+0.0199795j -0.00382604+0.014324j 0.0294293-0.00888437j -0.0322183+0.00497747j 0.0100452-0.00598898j -0.0291933+0.0052079j 0.0369588+0.00646441j 0.00581238-0.000792868j 0.0136165+0.0220437j 0.0281456+0.00149027j 0.0121284-0.0158592j -0.0101245-0.0257693j -0.00614845+0.0100281j 0.0142084-0.016764j 0.0194999-0.0281668j 0.0110747-0.00970429j 0.0115276-0.00381935j -0.00436354-0.00655599j 0.0103498-0.0144994j 0.00494882+0.00296368j 0.00584085+0.0108606j 0.00272953+0.010757j -0.00939843+0.0110658j 0.0126083+0.0207604j -0.0225617+0.00175407j -0.0255306-0.0149295j 0.00977159+0.0152322j -0.00187364+0.0183241j -0.00386982+0.0163694j -0.0169983+0.0140281j 0.0192367-0.00504553j -0.0223809+0.00697328j -0.0282485+0.00116909j 0.0147473-0.021823j 0.00701321-0.0255891j 0.00348505-0.00988526j -0.0124194+0.0017234j 0.00840819+0.0282238j 0.00530607-0.00706149j 0.0388108-0.0190764j 0.0300554-0.00412163j 0.00386114-0.0221735j 0.011593+0.0122767j -0.00628326+0.0328435j 0.00162169+0.00382596j 0.0376554+0.00833593j -0.0326679+0.0143509j -0.011748+0.0235346j 0.0344563-0.00119549j 0.0267456-0.0397149j -0.0113933-0.00270513j -0.0476932+0.0116475j 0.0307954-0.00902882j 0.0129724+0.039405j 0.00133849+0.0116711j -0.0103927-0.000563774j -0.0281065+0.0289362j 0.00747938-0.0388058j 0.0449145+0.00963483j -0.0360943+0.00717596j -0.0422268+0.00711355j 0.0124151-0.00545437j 0.00301126+0.00592434j 0.00308109-0.0113652j 0.021791+0.034453j -0.0262372+0.0129695j 0.0095153-0.0358055j 0.0658964-0.0286215j -0.000897915+0.0291657j 0.00177924+0.0341923j -0.0274425-0.00561311j -0.00535574+0.000577663j 0.0144286-0.00899455j 0.0528678+0.0213503j 0.0527951-0.0311617j 0.00544577+0.00886415j -0.0272528-0.0152002j -0.00817296-0.0548169j -0.0638883+0.0529453j 0.0138013+0.0406461j -0.0544479-0.0125846j 0.0523685-0.0794256j 0.0678612-0.0125008j 
0.0423656-0.0338644j -0.00564762+0.00312998j 0.0244386-0.00824028j 0.00365778+0.0404927j 0.038577-0.0250448j -0.0168961+0.00028974j 0.0655842-0.00698942j 0.0156092-0.0439024j -0.0244747-0.0202362j 0.0197846-0.00857802j -0.00610294-0.019043j 0.0020423-0.0202178j 0.0532221-0.0213611j -0.026256+0.0275413j -0.0193198+0.0112957j 0.0431443-0.0148479j -0.0240762-0.0116919j -0.067398-0.0421906j -0.00335583-0.0141706j 0.0588152-0.0104242j 0.0192064-0.0244637j -0.0477472+0.00360113j 0.00302443+0.0335782j 0.01841-0.0465581j 0.00829676+0.00223562j 0.0115378-0.00205479j -0.0355488-0.0118388j 0.0289615+0.00865424j -0.0526938+0.010635j 0.0558711-0.00488719j 0.0309629-0.0236096j -0.0057125-0.00254703j 0.0260632+0.000463895j 0.0214183-0.00127795j -0.0611306+0.00903799j -0.00802213+0.0110449j -0.00977935+0.0242599j 0.0185058-0.0112624j 0.0560718-0.0324314j 0.00618849-0.0103446j 0.0561663+0.0157345j -0.0659343+0.0478329j 0.0519829+0.0018103j -0.0183529-0.027718j -0.0131273+0.0114709j 0.0714822+0.0931144j -0.0117865-0.0587877j -0.0827244-0.000670216j 0.0148639-0.0655993j 0.00270643+0.0900632j -0.0488139-0.088142j 0.0266751-0.0112886j -0.0897219+0.00533759j -0.0137302-0.0341757j -0.0157386-0.00764053j -0.00472988+0.033103j -0.0533621-0.0218199j 0.0171667-0.000683282j -0.0103891-0.00708681j 0.0130913-0.0387475j -0.0422724+0.0274724j -0.0251132-0.0163835j -0.0138167+0.0414389j 0.0419426-0.0508589j 0.0579498+0.0109272j -0.00123423+0.0004617j 0.010232-0.00953794j 0.0839912-0.0149842j -0.0305931-0.0167468j 0.00022429+0.0353092j 0.00192055-0.0286307j 0.00397794-0.0442846j 0.00332666+0.0177651j 0.0215126-0.0350746j 0.00830461+0.0189708j 0.0116584+0.00315802j -0.0182509-0.00800532j 0.00494727+0.0064962j -0.0137921-0.0407836j -0.00774568+0.0220567j 0.00715352-0.0201152j -0.00964507-0.0215533j 0.0254886-0.00259971j 0.0279153-0.00549427j -0.0236992-0.0131224j -0.0313019+0.000723182j 0.0016072-0.0321253j -0.0103786-0.0195174j -0.0441062-0.00703293j 0.00298594+0.000329477j -0.0143179-0.00970763j 0.00590474+0.0104945j -0.00797446+0.00571287j -0.0103173-0.0134726j 0.0172575+0.0177437j 0.0203333-0.000110842j 0.0333718+0.0255813j 0.029972-0.0358093j -0.0245888+0.00489416j -0.0361138-0.00118896j 0.0222723-0.00739927j 0.00281072-0.00273678j 0.00970469-0.000863974j -0.000343853+0.00239016j 0.00454576-0.0149638j 0.0101031+0.00792347j -0.0160999+0.0363961j -0.0185988+0.00104409j -0.00362857+0.00269765j 0.0051047+0.00645331j -0.00719264+0.00521487j 0.0247156+0.00202586j -0.00456893+0.00506919j -0.0142338-0.0318813j 0.00713245-0.0152549j -0.0139975-0.0099903j 0.027379+0.0030859j 0.00240682-0.00720183j -0.00431417+0.0100761j -0.0373057-0.0214561j 0.0155127+0.00940925j 0.0116678+0.0180296j 0.000775817-0.0338636j -0.0422453-0.00737613j -0.0194773+0.0163545j -0.0124866+0.0345069j -0.0114269-0.0181032j 0.0536374-0.0296826j -0.000423205-0.00388365j 0.016562+0.0127598j 0.0106768+0.0221293j -0.0349256-0.00777393j 0.00706262-0.0148016j -2.63702e-05+0.0138234j -0.0118497+0.0201126j -0.0150771-0.00328027j 0.0389333-0.0100768j -0.0159664-0.00560524j 0.0109616-0.00342797j 0.0113766+0.00236168j -0.0672603+0.0143754j 0.00283589-0.036087j 0.0418692+0.027845j 0.0280368-0.00533357j 0.00297435+0.0404449j -0.0462664-0.0482042j 0.017336-0.0136478j 0.0190416-0.0122636j -0.0121729-0.0156708j 0.063059-0.0189801j -0.0058162+0.0132209j -0.0334745+0.0438246j 0.0143036+0.0699797j 0.0760941+0.00981202j 0.00531979+0.0244362j -0.0588732+0.00178894j 0.0421689-0.0726986j 
0.00164216-0.00715025j -0.00325683-0.0221833j 0.0363917+0.00378086j -0.0559078+0.00687619j -0.00585658+0.00613742j 0.0201004+0.015796j -0.0202432-0.013186j 0.0143933+0.00940788j 0.00790413-0.0340304j 0.053562+0.00700215j 0.0430629+0.0137073j 0.0195621+0.00875785j -0.00105873-0.0113323j -0.0354949+0.00356211j 0.0134795-0.0308416j 0.0285681+0.0193683j 0.00463907+0.0035676j -0.00231513-0.0266334j -0.00135661-0.00507606j -0.0132584+0.0011126j 0.0112544-0.0267135j -0.00486988+0.0131759j -0.0135194-0.0566926j 0.0123263+0.0121652j -0.00697224-0.0199993j -0.0141447+0.00458184j 0.0406868+0.00393373j -0.013067-0.030248j -0.00297434-0.0349036j -0.0594476-0.016594j 0.0156631+0.0145841j 0.00544627-0.030495j -0.0256675-0.00689991j -0.0104981-0.0142876j 0.0226301+0.0352219j 0.024699+0.00538558j 0.0233274+0.015123j -0.0443357-0.030716j 0.0270942+0.0304119j 0.0224389-0.000437036j -0.00513713-0.0155562j 0.00500053-0.0157542j -0.0452842-0.0128782j -0.0274751+0.00921785j 0.0522943+0.00785058j -0.0702703-0.0838804j 0.0396925-0.00217026j 0.000477415+0.00200816j 0.0796018+0.0360274j -0.0518413-0.0388348j 0.0511106+0.0229492j 0.0203646-0.00263752j -0.0114032-0.0420453j 0.0316425+0.0266682j 0.00973884-0.0263653j -0.0292053-0.0384642j -0.0348954-0.01489j 0.0269623-0.0352854j -0.00580687-0.00136898j 0.0264072+0.00791456j 0.00903485-0.0433241j 0.0433024-0.0261356j -0.0337364-0.0247909j 0.030696-0.00884575j -0.040674+0.0390345j 0.00101208+0.00137293j 0.0311762+0.00249213j -0.0194088+0.0313117j 0.0260353-0.0251573j -0.0178425+0.0103081j 0.00965851-0.00138344j 0.034181+0.0055257j -0.018107+0.00229304j 0.0177446+0.00745142j 0.000571426+0.00527382j -0.00196857-0.00463557j 0.0126428+0.000355137j 0.00437214+0.0119583j 0.0404489+0.0199696j -0.0056863+0.000452435j 0.00786911-0.00166197j 0.0311512+0.0195466j -0.0114057+0.00723553j -0.0162641-0.0039029j 0.0178544-0.000452145j 0.00180616-0.00470473j 0.037553+0.017599j -0.00118016+0.00283425j -0.000802993-0.0120009j -0.0118372-0.00549335j 0.0227657-0.00249313j -0.00744227-0.0102903j -0.0365583+0.00327849j 0.0133386+0.00714846j -0.0189833-0.0052806j -0.000364508-0.00178137j -0.0246245-0.00664597j 0.0390291+0.0112819j 0.00196848+0.00908238j -0.010737+0.00950667j 0.00674839-0.00104843j -0.000442798+0.00634159j -0.00537034+0.00623567j -0.00640527+0.00773932j 0.00808447+0.00518825j 0.0115318-0.00188054j -0.0304911+0.00208654j -0.00374122-0.0128923j -0.00777884-0.011949j 0.00431981-0.0168634j -0.00673233+0.00220174j 0.00197312+0.00807729j -0.0106461+0.000880806j 0.0196559+0.0079674j 0.0079349-0.00329337j 0.0160164-0.00530924j -0.0214316-0.00523543j 0.00809952+0.0224036j -0.00374157-0.00959404j -0.00234026+0.0167105j 0.000414509+0.00918039j -0.0359575+0.000218874j 0.0314919+0.0147448j 0.029603-0.0123263j 0.000262599+0.000245718j -0.0249728-0.00830334j -0.0032968+0.00817956j 0.0105808+0.0301527j 0.0163361+0.0110512j -0.0058307-0.00429093j -0.0215222+0.0120328j -0.00794102-0.0312464j 0.0253143+0.0190013j -0.0152062+0.012137j -0.0253856+0.00426667j -0.000794005+0.0169359j -4.77088e-05+0.00384413j 0.0027816+0.00269363j 0.0233311+0.0220482j 0.00338222-0.00981826j -0.011316-0.0151333j 0.0135172-0.0082597j -0.0294345+0.00652392j -0.00146205+0.0144259j -0.0350286-0.0168581j 0.0267827+0.0194618j -0.0124194-0.0319974j -0.0257957+0.0167699j 0.00207539-0.00597588j -0.00910845+0.0259735j -0.0207727-0.0338659j -0.0445273-0.0224955j -0.0507562+0.0129645j -0.0364221+0.0165588j 0.00159482-0.000504379j 0.0129853-0.0385133j 0.0505882-0.00198888j 
0.0149402-0.0369042j 0.0176537-0.0351814j -0.0457707+0.0270005j -0.00585153+0.00584926j 0.0185156-0.0267354j 0.000975496+0.0394287j 0.0180894-0.0315252j 0.0680219+0.0143816j 0.0324693-0.0045819j -0.0446344+0.0252262j -0.0157857+0.0125659j 0.0275369+0.0461485j 0.0193953-0.0308929j -0.00376385+0.0514849j 0.0302943+0.0621045j 0.000364817+0.0216843j -0.028383+0.0389257j 0.0418427-0.0209304j 0.0285283+0.0518116j -0.0200709-0.0182964j 0.0466077+0.00444994j 0.0471609+0.0675652j 0.0254263+0.00121589j 0.0328232+0.0116694j 0.0253997+0.0540818j 0.00928108-0.00758299j -0.0230066+0.0556812j 0.0631625+0.0305717j 0.04105+0.015076j 0.0684196-0.00923617j -0.0271904+0.00850948j 0.0312585-0.0554474j 0.0273107+0.00972811j -0.040144-0.000724554j -0.046449+0.0725525j -0.0327209+0.00102507j -0.0161707+0.0156373j 0.0660695-0.0236311j 0.0228672-0.0554811j 0.0492302-0.0228336j 0.056811-0.0477127j 0.00182017+0.0310538j -0.00644714-0.00790026j 0.0737593-0.0105797j -0.00668987+0.0945872j 0.0989609-0.0312943j 0.0353448-0.0265387j -0.00721516-0.0325236j -0.0470893+0.118397j 0.0351727-0.00385311j -0.0264932+0.0200477j -0.0111552+0.00558139j 0.0013806-0.0599634j 0.00934573+0.0571939j 0.0530186+0.0507946j 0.0363704+0.0270319j 0.0655238-0.0628054j 0.0281298+0.154695j 0.0268398-0.00350905j 0.00527111+0.000769209j 0.00491475+0.0965457j 0.0115937+0.0858435j 0.0227279+0.0115301j 0.0354436-0.0140464j -0.0308063-0.103712j -0.0105434-0.0338194j -0.00203924+0.0381952j 0.003986-0.0734077j 0.0452364+0.0612222j -0.0261919-0.0298022j 0.00711903-0.0241585j 0.00629588+0.0139722j -0.0157634-0.0261313j 0.0148308+0.00329529j -0.00788894+0.0171599j -0.00309536-0.00547538j -0.0160825-0.0223013j -0.0184091+0.0439302j -0.0210541+0.0508504j -0.0229517+0.0163795j 0.0114687-0.0455806j -0.0230565+0.0259304j 0.00834987-0.0215816j 0.00761138-0.0330638j -0.000366936+0.0426843j 0.0113077+0.0512271j -0.0108363+0.0404527j 0.014188+0.0237002j 0.0155291+0.00505983j 0.0108436-0.0196459j 0.000802883+0.0111172j 0.0182098+0.000483814j 0.00295483-0.0320797j -0.0285638-0.0114652j -0.00881209-0.0558628j 0.00794039-0.0109355j 0.0104544-0.0186202j 0.00383879+0.0517312j -0.0192907+0.00306994j -0.0194728+0.0149772j -0.00664826-0.0360823j -0.0211161-0.0108347j -0.0284921-0.0094835j -0.00479909+0.00642138j 0.0242901+0.0178275j -0.00230384+0.0316425j -0.00716143-0.042365j 0.0117192+0.00613629j 0.0300726-0.00626053j 0.0160562-0.0041242j -0.0124664+0.0074146j -0.0159745-0.0054198j 0.00498382-0.0195761j 0.0139916-0.00198663j 0.0192879-0.0153927j 0.000657298+0.0183154j 0.0107029-0.0253286j -0.0333197-0.0174175j 0.00291808-0.00584334j -0.0281624-0.0329487j -0.00867785+0.0452477j -0.0162326-0.032065j -0.0122993+0.00487663j 0.0339924+0.0357088j -0.00772374+0.00170865j -0.0225354-0.00761657j 0.00306068-0.0153248j -0.00712254+0.00188678j -0.0177692+0.00749752j -0.00145415+0.010615j -0.0135379-0.0174054j 0.0334875-0.0060318j -0.0310033-0.0263786j -0.00336052+0.00401645j -0.00931719+0.0102671j -0.0233268+0.00919479j 0.0365563+0.0100971j -0.0208992-0.00532874j -0.0312901-0.0237289j -0.00633093-0.00126644j 0.00795005-0.021238j 0.0412432+0.0054255j 0.00456965-0.0519156j -0.0402773-0.0293914j -0.0216556-0.0307759j -0.0542172+0.0866033j 0.0254475-0.0118298j -0.0261549-0.069024j 0.00884832+0.0225769j 0.0349415+0.00636162j 0.0344179+0.0256807j 0.038371-0.0443396j -0.0253033-0.00611625j 0.00886581-0.0537094j 0.027753+0.042066j 0.0425627-0.0438697j 0.00248069-0.000260711j 
