-0.00367717-0.0265478j -0.0673784+0.0225056j 0.0443673-0.00201694j 0.0513448-0.00788915j 0.00506612-0.0016896j 0.0208282+0.0042863j -0.023848-0.0113753j -0.0439134-0.0202954j -0.0551891-0.0184432j 0.0109424+0.00556021j 0.01383-0.000410367j 0.0308555+0.0281457j -0.00645609+0.00438187j -0.00406391-0.00886714j 0.00493005+0.0130006j -0.00621101-0.00738918j 0.0270004+0.00808992j -0.0100323+0.0071549j -0.00431947-0.018387j 0.0438153+0.0165898j 0.000844123+0.00670482j 0.00736146+0.00215722j 0.0129827+0.00302671j 0.00018427+0.00580813j -0.0111109+0.000310493j -0.0086082-0.00695878j -0.00257542+0.00915023j 0.0043761+0.020776j -0.0159513+0.00334771j -0.0070031-0.001856j -0.00276342+0.00341793j -0.0231808-0.0122132j -0.0240928+0.0212365j 0.0031928-0.0141499j 0.0219253+0.0112655j 0.0065922+0.00748367j 0.00663172+0.0199296j -0.0183247-0.00196862j 0.00998381+0.0115178j 0.00220871+0.0174153j -0.00658902-0.00320161j -0.0144709-0.024659j -0.00634212+0.00249346j -0.0014068+0.000917165j 0.0218748+0.000292872j -0.0108823-0.0140242j 0.00379918-0.00272364j -0.00129467-0.0139251j 0.0138238-0.00377122j 0.0164378+0.0262103j -0.0190433+0.0124985j -0.0220861-0.0122422j 0.00234251+0.0244199j -0.00359455-0.0129249j -0.0231437-0.0355193j -0.0298895-0.0228233j -0.0246944-0.0111703j 0.0121505+0.00814565j -0.00713762-0.027181j 0.0149435+0.00769913j 0.0461053+0.0289879j 0.00108559+0.0102846j 0.00772239+0.0258561j 0.0130498+0.0166441j -0.0370154+0.0162783j -0.00976694+0.000168928j -0.0336922-0.00177974j 0.0111974-0.0165772j 0.0269683+0.0215158j -0.0388863-0.0339914j -0.0476698-0.0481292j 0.00686183-0.0118305j 0.0176573-0.0121716j 0.0162701+0.00342859j 0.00137981-0.00938208j -0.00507781+0.0130007j -0.00555213-0.00406147j 0.023928+0.000120623j -0.0219836-0.0270048j -0.00579163-0.01812j -0.038826-0.0309898j -0.0270367-0.0399987j -0.0038135-0.0115451j -0.00971418+0.00880039j -0.050826-0.0247034j 0.0084664-0.00156657j 0.019263+0.0147862j -0.0366324-0.0429174j 0.0240795+0.0210192j 0.0285537+0.033311j 0.0179666+0.0117895j 0.0326701+0.0339716j 0.0241874+0.00627324j 0.00747279-0.01487j -0.00247096-0.0040316j 0.00396456+0.00885184j 0.0110395+0.0143342j 0.0152409+0.015432j -0.0268741-0.0288843j -0.00952077+0.0145991j 0.00890632-0.000325464j -0.00756973+0.015347j 0.00149913-0.0115503j 0.0121813+0.0188138j -0.00387946+0.0145817j -0.0228837-0.0238773j -0.0226513+0.00590418j 0.0351981+0.00597748j -0.0152986-0.0171249j 0.0380431+0.0181765j 0.0326269+0.0414403j 0.0477354+0.0308062j -0.204937-0.116965j 0.0695464+0.14097j 
-0.0742308+0.0200177j 0.00090267+0.0183242j 0.0628805-0.0116106j -0.0537464-0.00787733j 0.000793655-0.00791894j -0.0337286-0.00986702j -0.0648602-0.00945334j 0.0172888+0.00483539j 0.00142274+0.00198484j 0.0107965-0.00309354j -0.0156226+0.00109196j -0.0012631+0.00298762j -0.011837-0.00700749j -0.00430281+0.0103728j 0.000698208+0.00727259j 0.0111051-0.00132555j -0.0208445-0.0184804j -0.00090259-0.00302773j -0.0205725-0.0230685j -0.019141+0.0138106j 0.00294972+0.0195792j 0.0166913+0.00933737j 0.0166825+0.0153237j 0.0271419+0.00864976j -0.00953862-0.0222058j 0.00244541+9.94802e-05j -0.0288379-0.0206684j 0.0280804+0.0183491j -0.00297556-0.00981878j 0.0156483+0.016895j 0.0158921-0.00757777j 0.0064394+0.00399123j 0.0255422+0.0164035j 0.0081326-0.015687j 0.0116432-0.020002j 0.0231593+0.0183977j -0.00662241-0.0150434j 0.0180917+0.0186135j -0.0190299+0.00423695j -0.00847434+0.00599097j -0.0113369-0.00741287j -0.00672406-0.0134816j 0.0143914+0.022011j 0.00655005-0.0124883j -0.0274247-0.0196101j 0.0120775+0.0281451j 0.0104907+0.00439624j 0.0286106+0.0267104j 0.0148457-0.0211304j 0.0183663+0.00517251j -0.00440995-0.0314768j -0.0206523-0.00217286j 0.0273235+0.0109772j 0.00379868+0.0344081j 0.027265+0.00771738j 0.00326547-0.0185277j -0.00577155-0.0349172j -0.0302431-0.0268227j 0.0120007+0.00334227j -0.0234041-0.017119j 0.00102945+0.034675j 0.00971072+0.000461776j -0.000468279+0.0250436j -0.00797965-0.00333749j -0.0361832-0.0381984j 0.0351812+0.010928j -0.0270944+0.0062096j 0.027458+0.0259818j -0.0454524-0.0181584j 0.011777+0.00185679j 0.021976+0.0182395j -0.00588169-0.00865193j 0.00524358-0.042839j 0.0141299+0.00526475j 0.0305958+0.0128922j -0.0412886-0.0392675j 0.00816746+0.0369369j 0.0386046+0.0406427j 0.012351-0.0282421j -0.01693-0.0407488j -0.032572-0.0224616j 0.038034+0.0288j 0.0427245+0.019108j -0.00974403-0.00327475j -0.039319-0.0540303j -0.0124859-0.0187587j 0.00012497+0.00508919j 0.0241723+0.0022482j 0.00235274+0.0344097j -0.0310403-0.0301207j -0.0273627-0.0232746j -0.0451182-0.0142839j -0.0112407-0.00191109j -0.00654377-0.00252267j -0.0418655-0.0309503j -0.00869979+0.0128883j 0.00255607+0.0110095j 0.0154538+0.0429346j 0.020042+0.00109759j 3.17161e-05+0.0119753j 0.00122619+0.026323j -0.00674033-0.0180967j -0.00420008+0.0189129j 0.0295737+0.0158767j -0.0111172+0.00565727j -0.0118357-0.0056272j 0.0270613+0.0215171j 0.00159188-0.030411j 0.0226057+0.00706289j 0.0126037+0.017111j 0.0592536+0.0307938j -0.0464515-0.0545162j -0.06787-0.15492j -0.217734-0.121124j 
-0.0263987-0.0209242j 0.0495378+0.0627339j -0.0208986-0.0160067j -0.0033496-0.045867j 0.0107776+0.00386315j 0.00262373-0.0109365j 0.00818814-0.0376867j 0.0152512+0.0161999j 0.029796+0.0648948j -0.0160966-0.00181981j 0.0294953-0.0239137j -0.0119508-0.0245163j 0.0352142+0.0084425j -0.0203675-0.00457101j 0.00248008-0.00328917j 0.00400052+0.0128857j -0.00471215-0.0231479j 0.007054-0.011669j 0.0227538-0.00860315j -0.018228-0.0314386j -0.0192941-0.00175372j -0.0125552+0.0102161j -0.023193+0.0117602j -0.00861552+0.0115768j 0.0244483-0.00308614j 0.00478796+0.0224353j 0.0115722-0.0162694j -0.0127724-0.00149201j -0.00232248+0.00703159j -0.00223022+0.00726407j 0.00539435+0.00388234j -0.000706862+0.0205649j 0.000155074+0.027903j -0.00549376+0.00174565j 0.00580727-0.0254554j 0.00282725+0.0106231j -0.00553868-0.0234472j -0.00577003+0.0139602j -0.00091314-0.0343758j 0.00602413-0.0222312j 0.0138742+0.0183707j 0.0119609+0.0299207j -0.0105532+0.046766j 0.00664208-0.0125462j 0.026234+0.0196418j -0.0297927+0.0180666j -0.00287304+0.0368163j -0.0205223+0.042644j 0.00889084+0.0129989j -0.019282-0.00494024j 0.0298204+0.0173316j 0.0191402-0.00101553j -0.0179013-0.0166539j -0.0234523+0.0118309j 0.01218+0.0735101j 0.0365065+0.0330982j 0.0484801+0.0315001j 0.0241901-0.0147076j 0.000795305+0.0150513j 0.0279872-0.00694715j -0.0667473-0.060184j -0.0148586-0.000975383j -0.0379565-0.0147674j -0.0207017-0.0167106j 0.0659243-0.00536172j 0.00168834+0.0633573j 0.0120642-0.00642249j -0.0280897+0.0293405j 0.0101128-0.0550328j 0.0236008+0.0679649j 0.00834046+0.0981786j 0.0245643-0.00435643j 0.042645-0.0468462j -0.0131133+0.0246967j -0.0225106-0.00416912j 0.0453062-0.0258403j -0.0411909+0.0443399j -0.0268577+0.00488221j 0.0449384+0.0269053j 0.055726-0.00892659j 0.0506735+0.0405415j -0.0176774+0.0597101j -0.03373+0.0106973j 0.0137946+0.0209456j 0.0772142+0.0405753j 0.00502186-0.037756j -0.00900159-0.0158493j 0.0125101+0.0615987j -0.0364829-0.00781767j 0.0140576-0.0571182j 0.0315443-0.0343443j 0.0142857-0.0602088j 0.000394233-0.00313169j 0.0155297-0.00953099j 0.0330735+0.00699051j -0.017684-0.0253014j -0.0187374-0.032325j -0.0517292-0.03072j 0.0093602+0.0645512j -0.0210992+0.00695893j -0.0187909-0.000120156j 0.0115784+0.0132567j 0.00106192-0.0217021j 0.00493658+0.0230644j -0.00683992+0.0268605j 0.0470159+0.0722872j -0.0241868+0.0256468j 0.0170336-0.0281724j -0.0552923+0.0134507j -0.0401479-0.0287313j -0.0263715+0.0647414j 0.0410369-0.0647728j 0.14701+0.0948957j -0.00195538-0.143737j 
0.0516653+0.0712732j 0.0247849+0.00289408j 0.000629201-0.031344j 0.0286815-0.0126905j -0.00425305-0.0317419j 0.0337247-0.00711762j 0.00819767+0.0753608j -0.0409881+0.0167308j 0.00897948+0.0220465j -0.00145774-0.0123887j 0.0155124-0.0157511j 0.020455-0.0110802j -0.00151022-0.00153507j 0.00526689+0.0137233j 0.00530701-0.0107226j -0.00785412+0.0190894j 0.0122739-0.00216904j -0.0126436+0.0111869j -0.000186002+0.023258j 0.0479165-0.0144232j -0.00683683-0.00566377j -0.0125746-0.0224306j -0.00401337-0.0367671j -0.0303364-0.0388303j -0.0211203+0.0210222j -0.00655262+0.00582647j 0.0408873+0.0432337j -0.00386982-0.0384785j -0.0217636+0.0298901j -0.00174355-0.014016j -0.00439157+0.00327653j -0.0182598+0.0215623j -3.42283e-05-0.017018j 0.00513495-0.00159483j 0.00175017-0.0171686j -0.0158829-0.0355315j 0.01608+0.00116225j -0.0449045-0.00743926j 0.0147382-0.00220885j 0.0118141-0.0172674j 0.0174+0.00873462j -0.0204422+0.022344j -0.0158849-0.0302562j -0.00764668-0.00343347j 0.0309227-0.0241091j -0.0152247+0.010091j -0.0189658-0.0560613j -0.0305909-0.0613398j -0.0229793-0.0157845j 0.00198995-0.0305224j 0.00542612+0.0166358j -0.0121552+0.0628017j 0.0289666-0.0321783j -0.00701083+0.0155811j -0.0526155+0.0117314j -0.0255988+0.0288445j -0.00904113+0.0372215j 0.0251095+0.0188358j -0.0287697+0.0673403j 0.0112863-0.0233997j 0.031035-0.0596934j 0.00129665-0.039144j 0.0354482-0.0333426j 0.0187006-0.0212791j 0.0338103+0.0509005j -0.0212829-0.0520833j -0.0224456+0.0503391j -0.0426499-0.0420789j 0.0252541+0.0454143j -0.059427+0.024716j -0.0792993+0.00936241j -0.00674995+0.0017306j 0.0159664-0.00588513j 0.015519-0.0098235j -0.0122275-0.0164021j 0.0297207+0.0412237j -0.0260265-0.0117693j -0.0123285-0.0650162j -0.0314995+0.0082368j -0.00115931+0.00890013j -0.0326354+0.0723022j -0.0577851-0.0230422j -0.0237933-0.0297859j 0.0130254+0.014717j -0.0174505+0.0846521j -0.00369967+0.0245729j 0.0210412-0.0146926j -0.0554951+0.030005j 0.0227301-0.0278201j 0.0487623+0.0249385j 0.0249115+0.0243012j 0.0466364+0.0057069j 0.0280107-0.0019322j -0.00963279-0.00550645j 0.0146547+0.0398642j 0.00279197+0.00878383j 0.0297231-0.00570514j -0.00513446-0.0537032j -0.0413949-0.00896242j 0.0124904-0.0151451j -0.0222625-0.0164642j 0.0325579-0.00422203j -0.0195985+0.0145641j -0.0036666-0.0606025j -0.0165491+0.012273j -0.0158994-0.00345089j -0.0344722-0.0631674j 0.0266455-0.0501949j -0.0324116-0.0127738j 0.068467-0.0450972j 0.0369696-0.0804083j 0.0422903-0.031593j -0.00649295+0.146542j 0.14771+0.076295j 
0.00663934-0.0158568j -0.00525415+0.00558744j 0.00297502-0.0359148j -0.0248731+0.0314083j 0.0328627-0.00237244j 0.0268312+0.0159477j -0.00521797-0.0191162j -0.0158479-0.000811561j -0.0124123-0.00763051j -0.0586359+0.0132245j -0.0341381+0.0179011j 0.0156565+0.01406j 0.00513676-0.00881626j 0.0144488-0.0089469j -0.0173568+0.0119122j 0.0556577-0.0217632j 0.00625343+0.0210071j -0.0240121-0.0206569j -0.0191684-0.00652983j 0.0222205-0.00304035j -0.00219724-0.00496977j 0.0218081+0.0139174j 0.0122942+8.72353e-05j -0.0183283+0.00115611j -0.0457755-0.00350906j 0.0335598+0.0209409j -0.0119544-0.0158389j -0.00850245+0.00412213j -0.0186392-0.0150447j -0.0171587-0.00594533j 0.00246286+0.0133367j -0.0205553-0.0142856j -0.000158383-0.0110285j 0.00014417-0.00400931j 0.0243918-0.00278859j 0.0340983-0.00398468j 0.00238893-0.00371136j 0.0122938-0.0270899j 0.00298205+0.00557874j -0.00161086+0.0129859j -0.0146844-0.00905917j 0.00808142+0.0110406j -0.00413303+0.0298455j 0.00329456-0.0223333j 0.00423761+0.0236397j 0.0157275+0.00564111j -0.0239666+0.0125305j -0.00592699+0.0176652j 0.00843998-0.0071305j -0.0101143+0.00392056j -0.00579064+0.00773306j 0.0497717-0.0173588j -0.0116875-0.0110354j 0.0401344-0.018644j 0.047665-0.000453047j -0.0178656-0.00827418j -0.0281114+0.0106526j 0.00423966+0.0106947j 0.0207946-0.0194492j -0.0239642+0.0222623j 0.00311097+0.0214881j -0.018703+0.00945285j 0.00282635+0.0160777j -0.00706149+0.0216323j 0.00699284+0.0387841j 0.0705105+0.0795741j 0.0157841+0.00153825j -0.0322385-0.0277406j -0.0662046+0.023548j -0.00613773-0.0369047j 0.0340356+0.00119658j 0.0407951+0.0521923j 0.00333775+0.0295948j 0.00661934-0.0251847j -0.0236347-0.0270708j -0.0178669+0.00564653j 0.00938323+0.0020247j 0.0485266+0.0189807j -0.0255581-0.0349734j -0.0561852-0.0555589j 0.0290616-0.0146258j 0.0101266-0.031948j -0.0745819-0.0393529j 0.00456006+0.0175239j 0.0104929-0.00264999j 0.000444933-0.000298406j -9.2654e-05+0.00277032j 0.00136472-0.0220896j 0.01513+0.0140354j -0.0103703+0.0203788j 0.00406218+0.0143104j 0.0224197+0.0220564j 0.00647947+0.0124418j -0.0217736-0.0058591j 0.0357346+0.0225085j 0.00855169-0.00930542j 0.0293622+0.0170135j 0.00991052-0.0145628j -0.0214391-0.00554324j 0.0237135+0.0111283j -0.00208648-0.0161964j 0.0289351+0.0225698j -0.00123854-0.00498621j -0.0309571+0.0338541j 0.0536338+0.0273016j 0.0060971+0.0119809j 0.0381812+0.0113157j -0.0311082+0.0149073j 0.0723893+0.0512289j -0.104529-0.0137428j 0.0667647+0.091783j -0.0284659+0.0379197j -0.0139357-0.00469101j 0.0296649+0.0662232j 
0.0170836+0.00883112j -0.0260669+0.0029876j 0.00703858-0.0172354j -0.0216826+0.032712j -0.0471145+0.0144601j 0.0239054-0.00605206j 0.00159683+0.00110693j 0.0474838-0.0111383j -0.00287715+0.0120789j 0.0120165+0.008281j -0.0172498+0.00641413j 0.0318676-0.0119196j -0.0310264+0.0104091j -0.0175116-0.00527104j -0.006125+0.00640405j 0.0190104+0.0154501j 0.0180747-0.000568374j 0.00986128-0.00675261j 0.0275832-0.00168329j 0.00297249+0.0189093j -0.00750621-0.0174643j -0.000968514+0.00984977j -0.0117021+0.0138757j -0.00199356+0.0178858j 0.0196109+0.026016j 0.00233675-0.00955721j -0.0112359+0.004577j 0.00623562+0.0061208j -0.0327238+0.00504082j 0.00327933-0.0250216j 0.0287573+0.0067231j -0.00200467-0.00307654j -0.0417651-0.025379j 0.0102817+0.00551153j -0.0228366-0.0274343j -0.0362548+0.00514374j -0.000154769+0.0111709j 0.00596541+0.0253294j 0.0391668+0.0124761j -0.00788269-0.00795274j -0.00815257-0.0175023j -0.00779376-0.0194459j -0.0131371-0.00147338j -0.0495738-0.0198864j -0.0159554+0.0124538j -0.000641376-0.0108712j 0.000624694-0.00342697j -0.0185314+0.00844349j -0.0425373-0.0334533j 0.0126324-0.00846963j -0.00585244-0.0413745j 0.0218608-0.0156804j -0.0307562-0.0173538j 0.0355168+0.00365435j 0.000675356+0.000797497j -0.0171131+0.0167108j -0.0471927-0.0179755j -0.0159783-0.003046j 0.0149138+0.00460367j -0.0179225+9.42404e-05j 0.00443553-0.00168088j -0.00470888-0.0077441j -0.0300984-0.00737745j -0.0180745-0.00266278j -0.00573185+0.0253709j -0.0601862-0.0325965j -0.0299972-0.0150622j 0.0391846+0.0205053j -0.0425031+0.000501722j 0.0176524-0.00169355j -0.0154496+0.0111806j -0.00674107+0.01349j 0.0479719+0.0314215j -0.0630493-0.0697263j 0.016779+0.0207511j 0.00547409-0.0143951j 0.00827997+0.0677902j -0.0609472-0.0315079j -0.0259126-0.0705348j 0.0259408-0.0275784j 0.00592805+0.0156986j 0.0210384-0.0202479j 0.0619434-0.0209093j -0.0270966+0.0102959j -0.0443715-0.0286284j 0.0135586-0.026755j 0.0173889+0.0219363j 0.00609242-0.0321792j 0.0366285+0.0322833j -0.0273509-0.0178545j 0.0142217+0.0131009j 0.0202683+0.038434j 0.0202978+0.0127433j -0.0153568-0.0105733j 0.00707724+0.0225304j -0.0211904-0.00716307j -0.00551648+0.00558395j 0.0276017+0.014516j -0.0123454-0.0191642j -0.00207572+0.011212j 0.0379882+0.0240968j -0.0188333+0.00527923j 0.0274129+0.0220419j -0.0182652-0.00387112j 0.0230194-0.00102571j -0.0131357+0.00261201j -0.0215636-0.0261767j -0.0253115-0.0364202j -0.109542-0.066016j -0.0634564-0.0561994j -0.0439792+0.0346211j -0.0247666-0.0447971j -0.0698856-0.0453494j 0.000281345+0.0440584j 
-0.0243916-0.0143064j 0.0398464+0.00607951j 0.0114374+0.0514584j -0.0325825-0.0590375j -0.0150496-0.0281595j 0.0289679-0.036694j -0.0149172-0.00514141j 0.026612-0.00038604j 0.0505784-0.00321211j 0.000683112+0.00966329j -0.0118647-0.0322209j 0.00870584+0.00075005j 0.0125792-0.0142945j -0.0212197+0.00582814j 0.0130884-0.00167365j -0.0126576+0.0305561j -0.00222943-0.00972142j 0.0194831+0.02308j 0.0134824-0.0303784j -0.0062404-0.0234816j -0.0132141-0.0158309j 0.00265719+0.0153985j 0.0131009+0.0189626j -0.0166954+0.0172959j 0.0415882-0.0228242j 0.016508+0.00889226j 0.00860806-0.0095875j -0.0350309+0.0228944j -0.0231454+0.00811294j -0.0106485-0.0142065j 0.0171015+0.019809j 0.00445035+0.00588604j 0.0170128-0.00404333j 0.002314+0.0127783j 0.00187319-0.00925211j -0.0087285+0.0117409j 0.00711114-0.0289051j 0.00963584+0.0219244j 0.0290933-0.00362042j 0.000233226-0.0218466j 0.0148856-0.00273849j -0.00547449-0.00705092j -0.00340315+0.00251257j -0.02492-0.0299417j 0.0600594-0.0580175j -0.0131666+0.0194979j 0.0199924-0.00733465j -0.01182+0.00170647j 0.00122871-0.0060365j 0.00502432+0.0359249j 0.0262964-0.00546973j -0.00745648+0.00548099j -0.00513433-0.00640489j -0.0160952+0.0121568j 0.000136609+0.0388196j -0.00349632+0.0153664j 0.00380544-0.014388j 0.0075125-0.0224051j -0.0188041+0.0369612j 0.0169281-0.0233876j -0.0035253-0.03269j 0.00956313-0.0123179j 0.00935792-0.00322549j 0.00391919-0.00209084j 0.0601372-0.00240639j -0.0049018-0.0241216j -0.0369017-0.0149295j -0.0334663+0.0147011j -0.0561551-0.0374809j -0.0071645+0.0419052j -0.0207459+0.0564582j 0.0211036+0.0424887j 0.0666582+0.0487908j -0.03116-0.0220673j -0.0167457+0.0172482j 0.0361971-0.0184606j -0.0248816-0.0195354j -0.047677+0.00755396j -0.00450489+0.00624245j 0.0262556+0.0114546j 0.0217786+0.036303j -0.0118425+0.0368412j -0.00665317+0.0105468j 0.00640697-0.0293209j 0.0271623-0.00800457j 0.000633309+0.0171683j 0.00924779-0.00105927j -0.00544645+0.0431721j 0.00387759+0.00767899j 0.00397795-0.0435198j 0.0152338-0.0172191j 0.0206626-0.0344951j 0.0256786-0.000675971j -0.00916976-0.0132418j 0.0362726-0.0171022j -0.0157016-0.00623103j -0.00736866-0.0106795j -0.0105895+0.0108922j 0.00103791+0.00966132j -0.0103783-0.0244645j 0.00211928+0.0198879j 0.0118989-0.00918083j 0.00604373+0.0176514j 0.0347895+0.00814752j 0.0121495+0.0229833j 0.00670496-0.00941024j -0.0528687-0.00112716j 0.037602-0.0258636j -0.0693248+0.0287554j -0.0733204-0.118738j -0.000923323-0.0145677j -0.00157321-0.0300097j 0.0671707+0.0174901j 0.0122539-0.10119j 
-0.0763479-0.0112332j 0.0467035+0.0231535j -0.0398202-0.0550973j -0.00521302+0.00754354j 0.0286237+0.0225946j 0.00722377-0.0316161j -0.0375402-0.0350376j -0.0170126+0.0794969j 0.0051604-0.0102301j 0.0252205-0.0317621j 0.0407806+0.00998775j 0.0311853-0.0530191j 0.0284953-0.00638232j -0.0379832+0.00673402j -0.00128047+0.00516029j 0.0238185-0.0268819j 0.0203401-0.00940893j -0.0326448+0.0405365j -0.0178933+0.0175392j -0.000753609-0.0147304j 0.0396095-0.0465512j 0.0251627-0.0285437j 0.0155201-0.00448208j 0.0195588-0.00949699j 0.0146765+0.0391234j 0.043691+0.00183381j 0.0245626-0.0200944j 0.00551726-0.0075642j 0.00131886+0.0365925j -0.0220553+0.0187611j 0.0117519-0.0140641j 0.00594047+0.0256386j 0.0207705+0.030279j -0.0716567-0.0152634j -0.0132882+0.00588698j 0.0585078-0.0233245j 0.0123538-0.0213071j -0.0316946-0.0542195j -0.0753967+0.00840744j -0.00814218+0.00930674j 0.00413878+0.0505982j 0.0251507+2.09715e-05j 0.0470377+0.0259631j -0.0132136-0.0159783j -0.0017629+0.0647121j -0.00537153-0.00335308j 0.0362159+0.0346046j 0.0346326+0.0497438j 0.0289502+0.0769607j 0.0476189-0.0348278j 0.0301069-0.0221801j -0.0201319-0.0425917j -0.0134525+0.0120129j -0.0152831-0.0436699j -0.0307+0.00381422j -0.0232648+0.0183559j 0.0060691+0.000229278j 0.0324116+0.0120639j -0.00643108-0.0771035j -0.0235007+0.0575346j -0.0250442+0.00583417j -0.00501382+0.0309693j -0.00358969+0.013082j -0.0358545+0.0412526j 0.00838925+0.11655j 0.0831695-0.00980566j 0.000962559-0.0396239j 0.0220565+0.000636555j -0.00508796-0.0441746j -0.024816-0.022151j -0.0276351-0.012483j -0.041178-0.0126874j -0.0808618+0.023746j -0.034145-0.0446008j 0.00853233-0.0318488j -0.0142517+0.0140882j 0.117317+0.014789j -0.0525759-0.00149079j -0.0797366+0.0105604j -0.107324+0.0208223j -0.0122469-0.00970877j -0.038387+0.0236961j -0.00075586-0.000394265j 0.0677236+0.00391933j -0.0289281+0.0385355j -0.105268-0.000288787j 0.024144-0.00156145j -0.0459293+0.004818j 0.0447867-0.0126567j -0.0110486+0.0076751j -0.0343099+0.000902584j -0.00488803-0.0103978j -0.0180579+0.0185132j -0.0189488+0.0180593j -0.00567229+0.0160437j -0.0182629-0.0290833j 0.0169549-0.0278149j -0.00876309-0.0242195j -0.0182503+0.0529678j 0.0359376-0.0197741j -0.032387-0.0303104j 0.100053-0.0122481j -0.0685497-0.0294131j 0.0371724+0.0801563j 0.0110415-0.0706698j -0.0388096+0.0376738j 0.00375454-0.0127149j -0.0520328+0.0891252j -0.0591275-0.0773707j 0.0917255-0.0276057j 0.160881+0.0371317j -0.0786837+0.0916041j 0.0205136+0.0707914j -0.00463464-0.00754284j 
0.0661126+0.0130539j 0.0947526+0.0145711j -0.00669528-0.0560775j -0.0303418-0.00150089j -0.0454935+0.0240063j 0.0183604+0.0381287j 0.0381603-0.0176865j -0.0262199+0.00601834j 0.0388723+0.0342498j 0.00599647+0.0209231j 0.0394621+0.00242848j 0.018552+0.022822j 0.00345182+0.0477915j 0.00272657-0.0366345j -0.022228-0.00610302j 0.063959+0.0351882j -0.0558029+0.010583j -0.0127231-0.0374704j -0.0468884+0.0134962j -0.0232894-0.0129163j 0.0232725+0.0374786j -0.00804539+0.00482466j -0.0264568-0.0114103j -0.00983919+0.0185169j -0.0321739-0.00266498j -0.0126825+0.0488385j 0.00205367+0.0313758j 0.0134734+0.0127324j -0.0122317+0.0324176j 0.0122682-0.0390837j 0.00102017+0.0410666j -0.00398701+0.0170425j 0.0021302-0.0158367j -0.0116557-0.0128438j -0.0140841-0.00274439j -0.0099194+0.0290089j -0.0333188+0.0466644j 0.0674007-0.0293088j 0.0100769-0.0653154j -0.0107121-0.00923669j -0.0319599-0.0193008j -0.0119768+0.0307386j -0.0138995+0.0101301j -0.0288453-0.0046798j -0.0674792+0.00299675j -0.000479169-0.026767j -0.0416515+0.00641857j -0.0432974-0.0114302j -0.0812981-0.0369929j 0.00427433-0.0194787j -0.00558967+0.0329658j 0.0733548+0.044142j 0.00464537-0.00248547j 0.0740552+0.0313445j -0.0313761-0.0316459j -0.0208644+0.0122449j -0.00881179+0.0413145j -0.0129525+0.0388629j 0.0194038+0.031661j -0.033283-0.0508222j -0.0236468-0.0368655j -0.0305221-0.0367067j 0.00554789-0.0263321j -0.0441525-0.0437963j -0.05758+0.0438432j -0.064503+0.0100096j 0.0595617+0.0428988j 0.00325516-0.0166026j 0.0596664+0.0405609j 0.0548537-0.00412713j 0.031298-0.0314306j 0.00677011-0.0581414j -0.0462951-0.0904119j 0.0313775-0.0150505j 0.0106924+0.00232902j 0.0150738+0.0156551j -0.0197352+0.0783923j -0.017141-0.075005j 0.0242535-0.0519769j 0.016744-0.0673126j 0.0383855+0.0308409j -0.00787833-0.046321j -0.00284807-0.0034171j 0.00105456+0.0730015j 0.00890231+0.0177824j -0.0106216-0.0797586j -0.004572+0.00679414j 0.0189841-0.0272676j -0.00277713+0.0233602j -0.0157904+0.00640828j 0.000946185+0.00554698j -0.00727892+0.0279946j -0.0191164-0.0196507j -0.0087592-0.00686612j -0.01052+0.0177771j 0.0160612-0.00665402j 0.000779781+0.0120488j 0.00838783-0.0195501j -0.0260238-0.0262923j 0.0135299+0.0596538j 0.0483392-0.0376681j -0.0187191+0.0688204j 0.0268346-0.0426049j -0.061328+0.00272664j 0.0384313+0.0337184j -0.0157823+8.40567e-05j 0.0216033-0.0116267j -0.10316-0.075807j 0.0169123-0.0618244j 0.022864+0.0607529j -0.104398+0.0594816j -0.0948911-0.0875746j 0.0497206+0.0636893j 0.0676161+0.0592567j 
