-0.0370819-0.0287904j -0.0291764+0.0361047j -0.00921748-0.00983105j 0.0123782-0.0164242j -0.0117271-0.013648j -0.0115528+0.00717243j -0.000912406+0.00188773j -0.00369884-0.0103217j 0.00926614+0.00234559j -0.00339978+0.00276263j -0.00832652-0.011281j -0.00819696+0.00922987j -0.00185471+0.00737846j -0.007268-0.00598842j 0.000118403-0.00568984j 0.00324605-0.0110758j 0.00442425-0.0086236j 0.00584828-0.00877964j 0.000596426-0.00736922j -0.00155708-0.00107262j -0.000754628-0.00199097j -0.017511-0.00424935j 0.00402163-0.00172167j -0.00268112+0.00275832j -0.00226016+0.00304196j 0.00177242+0.00190943j 0.00131886-0.00652125j -0.000229382+0.00712474j -0.00573574-0.0021598j -0.00299012-7.77427e-05j -0.0039835+0.00601083j -0.00568399-0.00599521j 0.00270352+0.00115852j -0.0029813-0.00926664j 0.00744873+0.00650382j 0.00379136+0.00742064j -0.00186372+0.0033641j -0.000358364-0.00392079j -0.0022512+0.00333435j -0.00996316-0.00113912j -0.00421362+0.0042995j -0.00149773+0.00163862j 0.00835184+0.0028932j -0.00370819+0.00111731j -0.00368945-0.00403247j -0.00650409+0.000675029j 0.00467277+0.00398239j 0.00263067+0.00185862j -0.00533405+0.00337412j -0.00161281+0.000102539j 0.00226257+0.00127441j 0.000197628-0.00238869j 0.00279825+0.000743564j 0.00256089+0.00282848j -0.00428241-0.000485831j -0.000269182-0.00128808j -0.00630871-0.00183374j 0.000370762-0.00408515j -0.00217854+0.001996j 0.000238049-0.00338593j -0.00281443-0.00484174j -0.000634027-0.000906604j -0.00511833+0.00579296j 0.00341434-0.00447333j 0.00435749-0.00161662j 0.00669955-0.00471949j -0.00274489-0.00458983j 0.000170508+0.0068162j 0.00843857+0.00314384j 0.00212954-0.000386012j 0.00128896+0.00119071j 0.00293727+0.00164697j 0.0023322+0.00287358j 0.00602646-0.00160951j -0.000474998+0.00241435j -0.00136599-0.00119945j -0.00825867+0.00429684j -0.00651893+0.00407641j 0.00303808+0.00466655j 0.00507921+0.00277952j 0.00481497-0.00122863j -0.00282817+0.000999293j 0.00646548+0.00382442j 0.00332053-0.00129141j 0.000720802+0.00377527j 0.00105832-0.00136369j -0.00340126-0.00351989j 0.00204374-0.000783009j -0.0103433-0.00121366j -0.00328224+0.00496272j -0.00534726-0.000581589j 0.00661631+0.00381113j -0.00645741+0.00187145j 0.00190136-0.00419058j -0.00534386+0.000287525j -0.00449728-0.00364126j -0.00173992-0.00196078j -0.00496782-0.00197341j 0.00205978+0.00484845j 0.0023178+0.00201987j -0.000800275+0.00971978j -0.000802347+0.00375723j -0.00266334+0.00628156j -0.00328472+0.0104059j -0.00990709+0.00582843j -0.00121974-0.00256776j 0.00404168-0.00220941j -0.00339789-0.0111925j -0.00670227-0.00632551j 0.00148676+0.0125767j 0.0027709-0.00398619j -0.00315291+0.00176599j 0.00117738+0.000561882j -0.00087789-0.000391319j -0.0126465-0.00445823j -0.0102696+0.0113534j 0.00499176+0.0011124j 0.00655388+0.0102506j -0.00689651-0.00442254j 0.00452524+0.00762895j -0.00561314-0.00125793j -0.00213072-0.0196964j 0.00985306-0.00429133j 0.0133932-0.000690571j 0.00986844+0.00999107j 0.0101905-0.00677661j -0.000789325+0.000936864j 0.00628881-0.00537961j 0.00999464+0.00541203j -0.00025682-0.00951729j -0.00187041+0.0105698j 0.0154908-0.0067981j -0.0261992-0.0102678j 0.0144023-0.0170874j 0.025629+0.0415777j -0.0427142+0.0285972j 
0.0134562+0.000754434j 0.000415443-0.01465j -0.005585-0.0135043j 0.0145416-0.00605329j -0.00326421-0.00417819j -0.000422467+0.003882j -0.00847748+0.00572344j -0.00448706-0.0110061j 0.00295594-0.00427863j -0.00276056-0.00743103j -0.0077824-0.00647334j -0.00721099+0.00597784j -0.00369904+0.00556022j 0.00127907+0.00341369j 0.00398461-0.00139121j -0.00400916-0.006916j 0.000203596+0.00222299j -0.00444837+0.000646555j -0.00382459-0.000324905j 0.000443196-0.000891024j 0.0013728+0.00299036j -0.00333893-0.00436443j 0.00248063-0.00190417j 0.00493487+0.00252966j -0.00128165+0.000327873j -0.00153108+0.00176143j -0.00205618-0.0015694j 0.000316652+0.00236043j 0.000733183+0.00144867j 0.000677503+0.00241937j -0.0035398+0.00171558j -0.000173815-0.00384872j 0.00364073+0.00181005j -0.00519614+0.00121485j 0.00100592-0.000296322j 0.00195577+0.00408071j -0.00038175+0.000188006j -0.000720253-0.003465j 0.000576216-0.00260234j -0.00392743+0.00338928j 0.000809253+0.00117463j 0.00165987+0.000700732j 0.000184313-0.00135897j -0.00408318+0.0039197j -0.000344417+0.00278906j 0.00137643-6.61879e-05j 0.00147323-0.000524659j 0.000420942+0.00367128j 0.000544286-0.00060726j 0.00159171-0.000277396j 0.000831439+0.00171574j -0.000574393-0.00437091j -4.75126e-05-0.0020987j -0.00195766-0.00235296j 0.00200676+0.000895404j 0.00116191+0.00136448j 0.0021287+0.00220608j -0.000905535+0.00283071j 5.95058e-06+0.00111844j 0.000958579+0.00553718j 0.000335914+0.00460753j -0.00183837+0.00250026j -0.000731179-0.000791518j 0.00130247-0.00268177j 0.00107691-0.000129042j -0.000909719-0.00156988j -0.000667212+0.0040102j -0.00115105+0.000117583j -0.00287584-0.00261678j -0.00109411-0.00146781j -0.0020236+0.00116484j 0.00476872+0.00181389j 0.00407227-0.00594927j 0.00049116+0.00130746j -0.00198623+0.00317744j -0.000707708+0.00129624j 0.00242217-0.00161527j 0.00202884+0.000231015j -0.00100172+4.93812e-06j -0.00147471-0.0027535j -0.00318957-0.0014128j 0.00153588-0.000613659j -0.00393196-0.00169929j 0.00397055+0.00059314j 0.00151779-0.00433059j 0.00111071+0.00505962j 0.00228751-0.00121731j 0.00187676+0.000963299j 0.000778043-0.00653593j 0.00154508-0.0012806j 0.000431804-0.00669852j -0.00110182-0.00192928j 6.4497e-05-0.00465992j -0.00119684-0.00139565j -0.0011043-0.00426574j -0.00369151-0.0041654j -0.00452407+0.00201925j -0.000526852+0.00247985j 0.00455697+0.00145265j -0.000396967+1.70893e-05j -0.00149818+0.000473643j -0.000376671+0.000535135j 0.00478306-0.00389064j 0.000252751+0.00236498j -0.00351948-0.000295808j -0.00107867-0.0040271j 0.00059591+0.00102048j -0.00431203+0.00327898j 0.00230486+0.000355946j -0.00167249-0.0030632j 0.00145123+0.000845961j 0.00565119-0.000556881j 0.00607775-0.00493842j 0.00138833+0.00159213j 0.0033838+0.000917017j -0.00192584-0.00352831j -0.00435484-0.0025423j -0.00821547-0.000599844j 0.0108233-0.00604494j -0.00235316-0.00206866j 0.00924542-0.00658841j 0.000757126-0.00563258j 0.00636322+0.0113729j 0.00285596-0.00163963j 0.00667258+0.0112954j 0.00960136-0.00551171j -0.00533039+0.000421956j 0.0166925+0.00531011j -0.00275011+0.0151561j -0.00484307-0.00645732j 0.0010439+0.00386682j 0.00531341-0.00576074j -0.0174617+0.00283459j 0.00323502-0.00734601j 0.000159677-0.0179508j 0.0180993+0.00230741j 
0.0269111+0.0206613j 0.021763-0.0273021j -0.000241471+0.0142294j -0.0163539+0.00293388j 0.00365652-0.00297777j -0.00624672-0.0036546j 0.00584372-0.00720124j -0.00107659+0.0116534j -0.00619339-0.00662964j 0.000467178+0.00175971j 0.00628282+0.00723994j 0.00622207-0.00362557j 0.000379951-0.00384131j 0.00449925+0.00593456j -0.00252425+0.00778435j -0.00552519+0.00910831j -0.00202282+0.004891j -0.00322249+0.00986608j -0.000723918+0.00517695j 8.95332e-05+0.00300257j -2.79584e-05-0.000358116j 0.0107333+0.00514126j -0.00317063-0.00191205j 0.000645794-0.00259455j 0.00355481-0.00256607j -0.00400837-0.00603101j -0.00214504+0.00778265j -4.7844e-06-0.00465585j 0.0049211+9.34044e-06j 0.00144675+0.00114339j 0.00682215-0.00897055j 0.00396079+0.00627822j -0.00749534-0.00249494j 0.00192816+0.0023738j -0.00558994-0.00516038j -0.000906575-0.00470249j 0.000257167-0.00185659j 0.00103412+0.000599732j 0.00331303-0.00271115j 0.00585913+0.000693039j -6.00328e-05-0.0054743j 0.00134519-0.00150274j -0.00606783-0.000763769j 0.00320806+0.000151678j 0.0027298+0.00307593j 0.00504104+0.000544129j -0.00283306-0.00430638j -0.000821481-3.61161e-05j 0.00575566-0.00398783j -1.73097e-06-0.00074977j 8.61965e-06+0.00116826j -8.22984e-05-6.56205e-05j -0.00401256-0.0010867j -0.00347939-0.00495373j 0.000697881+0.00124415j 0.00116372+0.00283684j 0.00190928+0.00134166j 0.00140981+0.00437275j 0.00241297-0.00228121j -0.00110033+0.00483298j 0.00253814+0.004587j -0.00239532-0.0021649j 0.00252808-0.00779921j -0.00121863+0.00481974j -0.00239968-0.000118056j -0.00350881-0.000698158j -0.00123207+0.000901716j -0.0024598-0.00753064j -0.00780498-0.00780699j -0.00361546+0.000262463j -0.00293597-0.00553492j -0.000785654-0.000219221j 0.0031378+0.00125743j -0.00454076-0.00155229j -0.00180163-0.00401125j -0.0028774-0.000215937j 0.0104059-0.001902j 0.00610927-0.00444751j -0.00578412-0.000534304j -0.001669-0.00105089j -0.00439077-0.000585122j 0.00581936+0.000496257j -0.00696452-0.00291037j -0.00594557+0.00139082j 4.94492e-05-0.00395972j -0.00402302+0.00473095j 0.00375075+0.00234932j 0.000827759+0.00123014j 0.00989705+0.00222343j 0.00284473-0.00229159j 0.00553968-0.00024303j -0.00452611+0.00169472j 0.00449938-0.00571224j 0.00168441-0.000237627j 0.00514912-0.0006106j 0.00491423+0.00272121j -0.00117334+0.00191852j 0.00130373-0.000677777j -0.0011173-0.00276212j 0.000279155-0.00246068j 0.00225703-0.00575203j 0.00365035-0.00327505j 0.00627432-0.0137492j 0.00296624-0.00690098j 0.00797532-0.00334188j 0.0002991+0.00242982j -0.00249279-0.00305358j -0.000241156+0.00652629j 0.00667588+0.0055395j -0.00181074-0.00136177j -0.000871325+0.00506044j 0.00489293-0.00268438j -0.000226252+0.00632131j 0.00249309+0.000762782j 0.0102275+0.00829991j 0.0141334-0.00667823j -0.00325429-0.00244309j -0.00228825-0.00777038j 0.00390149+0.00505843j -0.00187674-0.00562989j -0.000702764+0.00674858j 0.0068503+0.0128138j -0.010879+7.06935e-05j -0.00175474+0.00140377j -0.00858342-0.00996519j -0.0038916+0.0066092j -0.00376133-0.00990688j -0.0156878+0.00434765j 0.00425285-0.00821033j 0.000184021+0.00879461j -0.0145013-0.000996334j -0.00285354+0.0217991j 0.000483608-0.000232372j -0.00426632-0.0133059j -0.0198178-0.0213641j 0.020193-0.0172896j 
0.0244239+0.0267698j 0.0286839-0.0247374j -0.00051294-0.00170544j -0.0031285+0.000484362j -0.00207358+0.0138603j 0.0131124+0.00660765j -0.00282722+0.00458869j 0.00103904+0.0120803j -0.0143182+0.00368283j 0.00728956-0.0102817j 0.0124571+0.0166473j 0.0119365-0.00935628j 0.00437181-0.014411j 0.0129561+0.00585244j -0.01133+0.00094026j -0.00600129+0.0123776j -0.00407704+0.00468092j -0.00985835+0.00975355j 0.00733305+0.00533525j -0.000632789-0.00423643j 0.00418824+0.00141643j 0.0164936+0.0111472j -0.00853921+0.00484351j -0.00111472-0.00835795j -0.00132925-0.00357352j 0.00284614-0.00270247j -0.00201103+0.000415051j 0.000627854-0.00909185j 0.00397208+0.000671787j -0.000923341-0.00031279j 0.00639045-0.00199219j 0.00556858+0.00683647j -0.0039793+0.000840282j 0.00757857+0.0134733j -0.00792815+0.001795j 0.00130271-0.0113127j 0.00445745-0.000523635j 0.00110717-0.000619287j 0.0059297-0.00286093j 0.0112812+0.00202547j 0.00501969-0.00403629j 0.00402981-0.00326883j -0.00596272-0.00223952j 0.0131021-0.000422109j 0.000958389+0.00569771j 0.0025301-0.000866322j -0.00637878-0.00820407j -0.00244102-0.00360371j 0.00446116-0.00433857j 0.00536743-0.0038611j 0.00558038+0.00234712j -0.00496825+0.00247112j -0.00678575+0.000209503j -0.00778206-0.00760582j 0.00718392-0.00318287j 0.00420069+0.00460085j 0.00618486+0.000710701j -0.000159165+0.00650306j 0.00483576-0.000260482j 0.0016401+0.00649194j 0.00698552+0.00740125j 0.00115778+0.00210507j 0.00308996-0.011501j -0.00490319+0.00445432j -0.0099712+0.00175264j -0.00723506+0.00135362j 0.00190399+0.00100106j 0.00559063-0.0116413j -0.0108506-0.010104j -0.00271887+0.00450347j -0.00253812-0.00354281j -0.000256622-0.00330183j -0.00498666-0.00598231j -0.00294286+0.0010852j -0.00417553-0.00534868j -0.000197928+0.00299925j 0.00940066-0.0041062j 0.0143242-0.0114267j -0.000503828+0.00109805j -0.0111861-0.00941121j -0.00682971+5.47498e-05j 0.00656652-0.00789863j -0.00340433-0.00429549j -0.00521699-0.00214121j 0.000536122-0.00666808j -0.00133879+0.00203014j -0.00248895+0.00104176j -0.00448561+0.00626814j 0.00239067+0.00474827j 0.00856079-0.00812981j 0.00188044-0.00379464j 0.00118399+0.00060621j -0.000696193-0.0066912j -0.000829461+0.00317896j 0.00254479-0.00568799j 0.0080406+0.00868771j -0.00226879+0.00175567j -0.00105161-0.00171171j 0.00285521-0.00586963j -0.00120843-0.00448786j 0.00424146-0.00902806j 0.00674281+0.00427709j -0.00709888-0.0100819j 0.012299-0.00629016j 0.0123323+0.00269889j 0.000481539+0.0026459j -0.0089998+0.00487307j 0.000279929+0.00565885j 0.0155497+0.00511873j -0.00276014-0.00276095j 0.00088487+0.00890647j 2.95777e-05-0.0088883j 0.00555415+0.000318336j -0.00518183-0.00313064j 0.00238131-0.00653125j 0.0128722-0.0123396j -0.00883484-0.00191683j -0.000243992-0.008105j 0.00192212+0.0117445j -0.00823566-0.00712332j 0.00260368+0.00452244j 0.00668793+0.0074847j -0.00409843+0.00491691j -0.00816159+0.00494745j -0.00470029-0.017135j -0.00957521+0.0113507j 0.00562654+0.00182188j -0.0148733+0.00941958j -0.00282136-0.00374632j -0.00865633+0.00584386j 0.0118741-0.000653341j -0.00574081-0.00882138j 0.0258032-0.0110158j 0.023114+0.0226461j -0.025051-0.0313795j 0.027687-0.0257733j 
-0.012909+0.0111576j 0.0124404+0.0129783j 0.0154865+0.00553462j -0.00434232+0.0135487j 0.0066457-0.0044399j -0.00785033-0.00650465j 0.00419338-0.0106848j 0.0150612+0.00652364j -0.00278041+0.0142214j 0.00806575-0.000108737j 0.0138531-0.00516948j -0.000827948-0.00707366j -0.00698761-0.0127733j -0.00429086-0.00172528j -0.00547625+0.00393825j 0.00980118-0.00110563j -0.0010131-0.00135271j 0.00389996-0.00580526j 0.0046052-0.00907224j -0.000164027+0.000317522j -0.00403804+0.00166754j 0.00225269+0.000257128j -0.00205168+0.00143663j -0.0100504+0.00182078j 0.000567533-0.00434098j 0.00193035-0.00364037j -0.000343849-0.000675312j -0.0019253-0.00204661j -0.0054072-0.00195385j -0.00419506+8.2862e-05j 0.0025331-0.00549621j 0.00454719+0.0035011j -0.00437032+0.00364029j 0.00251298-0.003526j 0.00227162+0.00310897j -0.00388711-0.00151003j -0.00177503+0.00106437j 0.00336866-0.000242419j 0.00100879+0.00118561j 0.000407055-0.00373935j -0.00249013+0.000199113j -0.00177035+0.00162519j 0.00147809+0.00291379j -0.000985778-0.00386239j -0.0059772-0.00158858j -0.00504058-0.000139031j 0.00119155+0.00117093j -0.0020502-0.00222698j -0.00132761+0.00080417j -0.000969807-0.000385226j -0.00110829+0.00221134j 0.00460048+0.00181324j 0.00098304-0.000258902j 0.00317623-0.00421796j -0.000875372-0.000341254j -0.00268287+0.00226483j -0.00171034+0.00167424j -0.00393776-0.00246342j -0.000772364-0.000404855j -0.00431388-0.00496388j -0.00213046+0.0010505j -0.000276718-0.00190998j -0.000915945+0.000325285j 0.00229862+0.00298341j -0.0013495-0.00286225j 0.00229747+0.00177699j -0.00435362-0.0040043j 0.004333-0.00229954j 0.00703112-0.00308078j 0.00414477-0.00203089j 0.00119067-0.00669875j -0.00450428+0.00272643j 0.00155387+0.0062811j 0.00330539-5.77576e-05j -0.00221848-0.00449009j -0.00236554-0.00465277j 0.00215515+0.00563439j 0.000357552+0.00165212j 0.000184136+0.00247018j 0.00328714+0.000854684j 0.00714611+0.00156847j 0.0025552+0.00194889j 0.00287128-0.00132474j -0.00543056+0.00253526j 0.00208256+0.00437222j -0.00573047-0.00438264j -0.00348842+0.00262897j -0.0042278+0.00680259j 0.00220979+0.00225166j 0.000620854+0.00600792j 0.00430033+0.00154985j 0.00377875+0.00479334j 0.00396752+0.00150288j 0.00631003+0.00195564j -0.000426803+0.00145875j 0.00395861-0.00108406j 0.0015183-0.00564318j -0.0103481-0.00537388j -0.00955337+0.00412527j 0.00299813+0.00190872j -0.0006266+0.00223396j 0.000964152+0.00371881j -0.0062072+0.00300355j -0.00265629+0.000810068j 0.00270771-0.00649759j 0.00809154+0.000692982j -0.00495815-0.00224764j -0.00385238-0.00699668j 0.00292598+0.00258642j 0.00576055+0.00789264j 0.00226104+0.00375962j 0.00313309+0.00429654j 0.00630554+0.013911j -0.00429976-0.00100675j -0.000401024-0.00656897j -0.00282034-0.0030922j 0.000427825+0.000547081j 0.00781184-0.00528236j 0.00331702+0.00637601j 0.00539139+0.00202414j -0.00175021+0.0146031j 0.0046181-0.00983349j -0.00220095+0.0058216j 0.00272626+0.00765602j -0.0143839+0.00466461j 0.00102193+0.00684433j 0.00674071+0.01028j -0.00989718+0.0131345j -0.00627804-0.00249061j 0.0151544-0.00561748j -0.00507822-0.00642428j 0.00287388+0.00592387j 0.0155007-0.0069843j 0.00520751+0.0253615j 0.0119046+0.00290791j -0.00693411+0.0119811j 
-0.0144294-0.0119062j -0.0127905+0.0134318j 0.00709647+0.015949j -0.0200446+0.00637712j 0.00824845+0.00947251j 0.00207977-0.0113072j 0.0154377-0.0080523j -0.000554441+0.0210159j -0.0179951-0.00574565j 0.0102179+0.0103975j 0.00501464+0.0122761j 0.0140884-0.00391453j 0.0162123-0.0081195j 0.00220455-0.00712235j -0.00472188-0.0034117j 0.011152+0.0107741j 0.00058887-0.0103836j 0.00830862+0.000488105j 0.0116315+0.00317801j 0.00172802+0.00156276j -0.0026466+0.00169517j -0.00112098+0.00830566j -0.00600015+0.00623111j -0.00374936-0.0120676j 0.00596542+0.0024313j 0.00700441-0.00025125j 0.00833491-0.00249561j 0.00228427-0.00278627j -0.000762801-0.00330933j 0.00128512-0.00236019j 0.0081546-0.000122675j 0.00018122+0.00486844j -0.00487036-0.00194827j 0.00156973+0.000530966j -0.00147455-0.000862887j 0.00241981-0.00700042j 0.000262128-0.00178206j -0.0053752+0.00670096j -0.00122056-0.000955376j 0.00718316-0.00174035j -0.00343631+0.00267488j -0.00229476+0.000839611j 0.000148305+0.000561596j 0.00879161-0.00294978j 0.000966959-0.00694651j 0.00211171-0.00258964j -0.00283241+0.00148676j 0.00159684-0.00504892j -0.00425751+2.55017e-05j -0.00408949-0.00234819j 0.0014764-0.00447947j -0.00262281+0.00297231j 0.00284995+0.00192189j 0.00852414+0.0086425j -0.0010472-0.00260435j 0.00134651-0.0023282j -0.00626698-0.000259589j 0.00261383-0.00317796j 0.00117343+0.00272041j 0.00519424-0.0104386j 0.00260629-0.00453662j -0.0011703+0.000133671j 0.00143336+0.00117532j -0.00372232+0.00395626j 0.00359681-0.00214924j -0.00564916+0.00727269j -0.00160011-0.00390844j 0.00111184+0.00241035j 0.00239026+0.00464449j 0.00438948+0.00287095j 0.00331819-0.00603911j -0.00666813-0.00306677j -0.00963165+0.00907474j 0.00113999+0.00755865j 0.00441226-0.00521513j 0.000389062-0.00256847j -0.00254724+0.00241652j -0.00490564+0.00205927j 0.000689267+0.00235775j 0.00162822+0.000555688j 0.00200834+0.0125511j -0.00322547-0.000621554j -0.00232029+0.00303392j -0.0108665-0.00622333j -0.00702665+0.00602109j 0.000720048-0.00950152j -0.00343857+8.85328e-05j -0.0091384-0.00123307j -0.00170081+0.00566018j -0.0070404+0.00268531j 0.00121413+0.00326172j 2.8138e-05-0.000126868j -0.00608946+0.00903493j 0.00525477+0.00519894j -0.00286192+0.0084302j 0.00388088+0.0076322j 0.00134115+0.00568886j -0.00471125-0.0056323j -0.00890098-0.00583495j -0.000912023+0.0031685j 0.00236453+0.00433748j -0.00510887-0.00314169j -0.00642595-0.00412289j -0.00347553+0.0026084j 0.00824425-0.00476205j 0.00241278+0.00492031j 0.00124967-0.00625791j 0.00197798-0.00211929j -0.000184855+0.00898134j 0.0040497+0.00512108j 0.00169378+0.00361447j -0.00780222-0.00200772j -0.00966858+0.00772054j 0.00286568-0.00663314j 0.00136197-0.0046585j 0.00129384-1.42023e-05j 0.00531162+0.00339389j 0.0107932+0.00732651j -0.00964331+0.00433449j 0.00691457+0.00413638j -0.0115476-0.000174142j 0.00773006-0.00243071j -0.00204214-0.00997108j -0.00110624+0.00530708j -0.00713313-0.027039j -0.0223309+0.0135988j -0.00920811+0.00804671j -0.0262957-0.00143571j 0.00160777-0.0304048j 0.0103002+0.00837841j 0.00355886-0.0176698j -0.0196431+0.00164143j 0.0128102+0.0135281j -0.0154194+0.00504184j 0.00214663+0.0218705j -0.0186395+0.00240831j 
-0.00666538+0.00267838j 0.00125374+0.00781742j 0.00748551-0.0216272j 0.0219554+0.0103155j -0.00291536+0.0283965j 0.0339519+0.00855942j -0.0118254+0.0129198j 0.0107862-0.00202724j -0.0103288+0.0127547j 0.00703858-0.0105782j 0.000288129+0.00730521j 0.00287158-0.00579966j 0.00402804-0.00333572j 0.0054141-0.00129982j -0.00522756-0.0121961j 0.00307658+0.000148096j -0.00080494+0.000146706j -0.00348954-0.00292417j 0.00382469+0.00346292j 0.00117881-0.0058398j 0.00398989+0.00234261j 0.00739254+0.00299753j -0.00316934+0.0106952j 0.00147301-0.00293116j -0.00289293-0.00163838j 0.00439895+0.00680162j 0.00433526-0.0095614j 0.00170292-0.00560866j -0.00101419+0.00290027j -0.00187704-0.000109903j -0.00456569+0.00984498j -0.000547537+0.000735934j 0.008694+0.00439475j 0.00540805+0.0118185j -0.000704321+0.00311041j 0.00196963-0.00913301j 0.00404685+0.000221182j -0.00254222+0.00296852j 0.00277291-0.00108719j 0.00109199+0.00182136j 0.00705491+0.00349213j 0.00102122+0.00166348j 0.0020298-0.00317168j 0.00309909-0.00213073j 0.000345449+0.00180325j -0.000477647-0.00177191j -0.00483289-0.0018152j -0.00344862-0.00362333j -0.00152062+0.000910542j 0.00876321-7.16556e-05j 0.00207326-0.00185834j -0.00306414+0.00401381j 0.00241511+0.0031572j 0.000771874+0.00193438j 0.0050536-0.00219907j 0.000803285+0.00232605j 0.00424343-0.00222156j -0.00395216-0.000881054j 0.000620916+0.000974309j 0.00295468-0.00188287j 0.00123772+0.000628323j 0.00473774+0.00453044j 0.00232569+0.00152248j -0.0025343-0.00254342j -0.00688108+0.00363934j -0.00423554+0.00507289j 0.0051158+0.00150872j 0.00953391+0.00385484j -0.000678386+0.00218125j 0.0018441+0.000918177j 0.00284205+0.00752663j 0.00216341-0.0056163j -0.0137532-0.00850742j -0.00470906+0.00154538j -0.00141156+0.003358j 0.00604514+0.00427572j -0.00842819-0.0036885j 0.00336273-0.00676905j 0.00633743-0.0060788j -0.00590472-0.00482957j -0.00308938+0.0031889j -0.0061147-0.00603317j 0.00432388+0.00512896j 0.00501868-0.00802289j 0.000206865-0.000530479j 0.00630722-0.00731259j -0.00288525-0.00282696j -0.00577318-0.0015558j -0.00296078-0.000904772j 0.00558914-0.00649167j 0.0026909-0.003145j 0.00370109-0.00172928j -0.000761484+0.00297431j -0.00668025+0.00352717j 7.06968e-06-0.00535795j 0.00443572+0.00681951j 0.00336005-0.00222169j 0.00810678+0.00186123j 0.00985444-0.00389364j -0.00412996+0.00270247j 0.00734489-0.00167909j -0.00189395+0.00414056j -0.00424601+0.0128488j 0.00723424-0.00183908j 0.00507949+0.00525874j -1.62461e-05+0.00492374j 0.000242663+0.00273799j 0.00347651-0.00161272j 0.0101447+0.0015072j -0.00486715-0.0177704j -0.00116947-0.000239345j -0.00868685+0.00296464j -0.00560333-0.0104714j -0.00137853-0.000938912j -0.00321799-0.00437363j -0.000269049-0.000151519j 0.00231621+0.00447722j -0.000277465-0.00181473j -0.00849103+0.00805603j -0.00357857-0.00707853j 0.00626828-0.00849178j -0.00489326+0.00874174j 0.00285314-0.00117305j -0.00357965-0.00106138j 0.00405016+0.00429395j 0.00219997+0.00222263j 0.00531544+0.00636791j 0.0124779+0.0136012j -0.0181708-0.00334163j 0.0137285+0.0177223j 0.0351704-0.00461196j 0.0027296-0.0278056j 0.0225362-0.0218846j 0.0039261+0.0178008j 0.00130881-0.00106966j 0.00715348-0.00150185j 
