-0.00854237+0.00244758j 0.000175884+0.00658176j -0.00423301+0.00351865j -0.0024796-0.00116388j -0.00301892-0.0022813j -0.00167351+0.0020047j -0.00595065+0.000582321j -0.00234191-0.000659401j -0.00394688+0.00446955j -0.00145172-0.0026345j -0.00173439-0.000609013j 0.00272862-0.00123043j -0.00321115-0.000745109j -0.00110072-0.00301336j 0.0034052+0.00185674j 0.000587674-0.00154531j -0.000622626-0.00437227j 1.59572e-05+0.00074294j 0.00192781+0.000161657j -0.00326747+0.00247754j -0.00212663+6.2744e-05j -0.00228314-0.0055512j -0.00177633-0.00057603j 0.00069021+0.000695501j 0.00183381-0.00145246j 0.000912131+0.00260884j -0.00182959-0.000990487j 0.000573295+0.00558626j 0.0014317-0.00227389j 0.000289971-0.000432683j -0.00123348-0.00252642j -0.000748392+0.0030606j -0.000352552+0.00267737j -0.000629328-0.00209974j -0.000535756+0.00128948j -0.000237132-0.000960358j -0.00114793+0.000311276j 0.00119035-6.84244e-05j -0.000850656-0.00190956j 0.000887382+0.00408242j 0.0014486+0.00155816j -0.00127245+0.0026292j 0.000396455-0.000436895j -0.00159281-0.00280506j 0.000615746+0.00208047j -0.000925177+0.000596106j -0.00141101+0.000223784j -0.00106278-0.00301883j 0.00128247-0.00182331j -0.000491151+0.00175648j 0.00169264-0.00154777j 0.00161733-0.00317501j 0.00164449+0.00195906j 1.75979e-05+0.00192841j -0.000858835+0.00180447j 0.00424506+0.000670634j 0.000767672+0.00198477j 0.00108487+0.000531094j 0.000129697-9.26155e-05j 0.000184614-0.00311035j -0.000655769-0.00325861j -0.000322459-0.000706827j -0.00116062-0.00701515j 0.00252446+0.00283094j -0.00111272+0.0021888j 0.00124978+0.000380192j 0.000342532-0.00210368j 0.00334025+0.00447005j -0.000738989-0.00332721j -0.000428156+0.00152059j 0.00168433-0.000251235j -0.001018+0.00211917j 0.000956406+0.00447855j 0.00255749+0.00418822j 0.000438607+0.000950197j 0.00107842+0.00183909j 0.000500869+0.00225321j -0.000563711-0.00138188j 0.00152394-0.00278571j -0.00135014+0.00148001j 0.000455548-0.00524991j -0.000927259-0.000879002j 0.000352389+0.00179249j -0.00114851+0.00298219j 0.00181054+0.00103874j -0.00125012+0.00202285j -1.09583e-05+0.000927846j -0.000524604+0.000714402j -0.00198653+0.000463283j -0.000262421+0.000792811j 0.00258724+0.0021006j -0.00255473+0.0012859j -0.000673732+0.000495098j -0.00152711-0.00167452j 0.00300396-0.000858725j 0.000857111-0.00435356j 0.00260601-0.00425932j 0.000179334+0.00139762j -0.00132424+0.00185007j -0.0017858-0.00222048j 0.000680552-2.45753e-05j -0.000206163-0.00277182j 0.00090148-0.00257689j 0.000100098-0.00164862j 0.000894172-0.00479127j -0.00235646+0.00217938j -0.0045248-0.00251247j 0.00545496+0.0045224j -0.00500044+0.00365568j -0.000849191+0.00169906j -0.000917855+0.000501429j -0.00355798+0.00493723j -0.000366684+0.000202506j -0.00228276-0.00462901j -0.00113363+0.00195438j 0.00471066-0.000831117j 0.00252011+0.00169328j -0.0032211+0.00332281j -0.00140917-0.000490883j 0.00284505-0.00720071j -0.00397215+0.00114475j 0.00308087-0.00114193j -0.00357341+0.00423678j -0.00515446-0.00593874j 0.00186491+0.00469771j -0.00286856-0.00220042j -0.00402326+0.00294942j 0.00385854-0.000212283j 0.00578168-0.00810069j -0.00201903-0.00483138j -0.000476231+0.000247553j 0.000449795-0.0010945j -0.00544554+0.00400468j -0.00361259+0.00612251j -0.00951692+0.0206294j 0.0234845+0.00521985j 
0.00209024+0.00872725j 0.00627919-0.00103673j 0.0019851+0.00362759j -0.00112987+0.000747677j -0.00239098+0.00476859j 0.00304322+0.00162985j -0.00169941+0.00145323j 0.00231916+0.0025979j 0.00329904+0.000165796j -0.00345892-0.000978697j -0.000443468+0.00302147j -0.00221907-0.000703908j -0.0012749+0.00181373j 0.0017211+0.00414466j 0.00212868-0.00121737j -0.00142828-0.0027912j -0.00479667-0.00167263j 0.000106827+0.000770954j 0.000645955-0.00034384j -0.00252337-0.00231582j -0.00214927-0.000503048j -0.00321012+0.00297013j -0.00232671-0.0041634j 0.00182883+0.000805128j 0.00150397-0.00193351j 0.0027484-0.0027644j -0.00212139+0.000415613j -0.000401911+0.000243719j 0.00180023+0.00082874j 0.000764989-0.00244977j -0.00220682+0.00409783j 0.000571022+0.00273338j -0.000742807+0.00187354j -0.000631509+0.00227179j 0.00211511+0.00257505j 0.0010417+4.47953e-05j 0.000580641+0.00332317j -0.00275098+0.00172003j -0.000400238-0.000917077j -8.04666e-05+0.000668493j 0.0026106-0.000826293j -0.000469271-0.00239711j -0.00207175-0.00473479j 0.00127782-0.00307427j -0.00502543+0.00160421j -0.000166266-0.00128019j -0.00160313-0.00225921j 0.00414854-0.0024795j -0.00165733+0.00251484j -0.00135864-0.00176817j 0.00218756+0.00319207j 0.0012312+0.0032607j 0.000150164+0.00170176j -0.0012721+0.00248765j -4.11301e-05-0.00358751j 0.000875669+0.00331881j -0.00222372+0.00234427j 0.00177941+0.00177158j 0.00162881+0.000881923j 0.00206422+0.000142498j 0.000395504-0.00700799j 0.00170926+0.00337203j 0.0020362-0.000438777j -0.00012531+0.00475133j -0.00103782-0.00200443j -0.00114289-0.000656472j -0.00168275+0.00138739j -0.000883655+0.00184113j 0.00071116+0.000115368j -0.00360065-0.00170158j 0.00209655+0.00482256j -0.000272517+0.00282801j -0.0023001+0.00206185j -0.0025085+0.00214385j 0.000722453-0.000529917j 0.000135825+0.00152419j 0.00356291-0.00121107j 0.0010134+0.000695522j -0.00197537+0.00156292j 0.00279551+0.00110075j -0.00036056+0.00264409j -0.00286467+0.00249957j 0.00289029-0.000647586j -0.00189002-0.0038451j -0.00100178+0.001153j -0.00134407+0.00169178j -0.000284665+0.00218629j -0.000489431-0.000105906j 0.00336251+0.000394643j -0.0013649+0.000484833j -0.00289671+0.00320482j -3.46367e-05+0.00237886j -9.60052e-05-0.000737026j 0.00115537-0.00324373j -0.00438956+0.00113172j 0.00294274+0.00170629j 0.00174236-0.000311769j 0.00295452-0.000208683j -0.00257003+0.00094679j 0.00110189-0.000991422j -0.00243979-0.00120037j 0.000148665-0.00299167j 0.00256614+0.0023597j 0.000359579-0.000826411j -0.00541355-0.000823494j 0.00131187-0.00381132j 0.000734072-0.000218454j -0.00208947+0.00357227j 0.00191173-0.00428838j -0.00232326+0.000692137j -0.000312775-0.00095719j 0.00073181+0.00294929j -0.000217413-0.00377269j -0.00322131+0.0034475j 0.00378589+0.00381953j -0.00195895-0.00392749j -9.31339e-05-0.00215204j -0.000906362-0.00374151j -0.0080233-2.61232e-05j -0.000441288-0.0013915j -0.00115443+0.00368445j -0.00613165+0.00154539j -0.000367396-0.00173921j 0.00182543+0.0043582j -0.00107373+0.00319524j -0.00660675-0.00490795j 0.00466435-0.0009433j 0.000555501-0.00179335j 0.00380189+0.00410651j 0.00512817-0.00749925j 0.00198951+0.00286992j 0.00193526-0.00817998j -0.00308106+0.00197029j 0.0113356-0.00404096j 0.0210916+0.00810143j 0.00411649-0.0245156j 
-0.000529406+0.0060696j 0.00414014+0.00368062j 0.000694449+0.000106918j 0.000897996+0.00205047j 0.00145875+0.000113263j 0.000429792-0.00104166j -0.00192873-0.00405481j 0.00487814+0.000636236j 0.00168099+0.00157873j -0.000738071-0.00066745j 0.00170214+0.000215458j -0.0011483-0.00119437j -0.00102222-0.000229755j 0.000152675+0.00509373j -0.00455861+0.00182524j 0.00141001+0.00172176j -0.00349215-0.0017441j -0.00212044+0.00106571j 0.00104477-0.00286574j -0.000281542-0.00141277j -0.00217115+0.00331442j -0.000861308+0.000315391j -0.00236375-0.000644528j 0.00254079-0.000711198j 0.00168125+2.62944e-05j 0.00101151-0.00230848j -0.00124022+0.000865578j -0.00153205+0.00201814j 0.00269841+0.00032064j -0.00133307-0.00102291j 8.51995e-05+0.00338745j 0.000500915+0.00399689j -0.000913144+7.05881e-05j -0.00106273+0.00100101j -0.00399151+0.00247169j -0.00111016+0.00119948j -0.00310677-0.00154139j 0.00130399+0.00370377j -0.00246891-0.000201169j 0.00392946+0.00153772j 0.000317135-3.96504e-06j 0.00141376-0.00032352j -0.000577666-0.000572495j 0.00189618+0.000347536j -0.00214273+0.0015185j -0.000859342-0.00228166j -0.00119908-0.00227259j 0.000619345-0.0026389j 0.000616581+0.000975545j -0.00110235-0.00278878j 0.00249559-0.0025401j 0.00416481-4.84441e-05j 0.00136799-0.00184771j -0.000826409-0.00464008j -0.000161208+0.00239344j 0.00249161+0.000949553j -0.00205999-0.00352751j 1.25689e-06-0.00363467j 0.000790521-0.00288661j 0.000768786-0.00104128j 0.00200241+0.000864734j 0.000434124+0.000366468j 0.00121348+0.00554277j 0.00283227+0.00235661j -0.00165053+0.000154858j -0.000232519-0.000230101j 1.85607e-05-0.000901645j 0.000260239-0.000374952j 0.000728562-0.00274385j 0.000565225+0.00310593j -0.00046796-0.00221305j 0.00139115-0.00342018j -0.00219385+0.00318794j -0.00132587+0.00117488j -0.000663965-0.000134702j 0.00228636+0.00268603j 0.00229758+3.60447e-05j 0.00353162-0.000889992j -0.00149296+0.00191078j -0.000368129-0.00412908j -0.00193584-0.00417037j 0.00058658-0.00288709j 0.00144912+0.00233986j -0.00137507+0.000767152j 0.000442338-0.00108437j 0.00159865-0.00163236j 0.00252354-0.00221433j -0.00163731-0.00278735j 0.00215226-0.00214492j -0.00176621+0.00162715j -0.000774529+0.00112376j -0.000787144+0.00194488j -0.00456734-0.000183792j -0.000923658+0.00214407j -0.000386261-0.000346192j -0.000880017-0.00141709j -0.00375401+0.0034626j -0.00418685+0.00471038j -0.00211043+0.000595042j 0.000152526-0.000860414j -2.2116e-05+0.00179871j -0.00159761-0.00326559j 0.00175868-0.000642931j 0.00014615-0.000461424j -0.00366035-0.00168918j -0.000816871-0.00314416j 0.00233984-0.00177317j 0.00897973+0.000753397j 0.00133447-0.00228674j 0.00375916+0.00163635j 0.000286228-0.000519073j -0.00154564-0.00118274j 0.00355865-0.00183406j -0.00120435+0.00150424j 0.00340949+0.00316344j -0.00110991-0.000395888j -0.00328737+0.00444619j -0.00526643+0.000950057j -0.00281288-0.00531138j -0.00148206+0.00180428j 0.00138793+0.00202307j -0.00184031+0.00183629j -0.00270698+0.00100391j -0.000200467-0.00545563j -0.000590242+0.00371137j -0.000766903-0.00256413j -0.00331521-0.00447624j -0.000927351-0.00422082j 0.00553671-0.00579479j -0.000519922-0.00553199j 0.00716321-0.00539349j -0.00256276-0.0170968j -0.0145033-0.00690695j 0.0126247-0.00481528j -0.00450211+0.00906029j 0.000354171+0.00469834j 
0.00687919-0.000242336j 0.00467073-0.00542183j -0.00162572+0.00113131j 0.00435057-0.00345263j -0.00375342-0.00117601j -0.00105213+0.000510883j 0.0019002+0.00638064j -0.00073276-0.0028928j 0.00543164-0.00236691j 0.000848325-0.00020287j -0.000456894+0.00200447j -0.00348165+0.00278815j 0.000518839+0.00145543j 0.00280055-0.00186279j 0.00154609+0.00172858j 0.00272688-0.00177292j 0.000561001+0.00603417j 0.00341481+0.00125841j 0.00127943+0.00434769j -0.000239602-0.00106451j 0.000595602-0.000372015j -0.00353794+0.0016801j -0.00193281-0.000285283j -0.000264724-0.00194742j -0.00217385-0.00449905j 0.00262086+0.00299884j -0.00186654+0.000385466j -0.00363416-0.000669448j 0.00257135-0.00213677j 0.000105379+0.00257264j -0.000838072-0.000270523j 0.00128953+0.000834204j -0.00101524+0.00299259j 0.000974014-0.00221226j 0.00123666+0.00294744j 0.00181717-0.00018206j 0.00250609+0.00187407j -0.00146916-0.00140298j 0.00139073-0.001589j -0.00141566+0.00192048j 0.00339192-0.00263327j 0.00110848+0.0013604j -0.00330224-0.00279201j -0.00182406+0.000750038j -0.00201603-0.00143664j -0.00116413-0.000375681j 0.00159669-0.0033671j 0.00341039+0.00373727j 0.000207315+0.000699512j -5.5667e-05-0.000960365j 0.00159594+0.00361549j -0.000326109+0.00500577j 0.000252146+0.00260715j 0.000785502+0.00138798j -0.000317284-0.00473603j 1.09362e-05-0.00135558j 0.00103332-0.00300151j 0.00219766+0.00348233j 0.000946911+0.000558351j 0.000795515-0.000361813j -0.000267103-0.00034631j 0.0022048+0.00282033j -0.000583972+0.000575979j -0.00307437-0.000515317j 0.00217093+0.00185469j 0.000570521-0.000349258j 0.000831518+0.00255383j 0.000662229-0.00205131j 0.000963186+0.000940165j -0.00347307+0.00056027j 0.00282122+0.00197764j -0.000856738+0.0050289j -0.00205963+0.000526342j -0.00198624-0.00406219j -0.00134679-0.00186151j -0.000719135+0.00162033j -0.00010675-0.00320368j 0.00011508+0.00362059j 0.000337128-0.000822776j -0.000568187-0.000959487j 0.00204603+0.00252719j -0.00075308+0.000888285j 0.00126401+0.000646471j 0.00333628-0.0047726j -0.00135488+0.00226927j -0.0012748+0.00261501j 0.00240742+0.000275006j 0.000674313+0.00305113j 0.00143811-0.00176024j -0.000534384-0.00232891j 0.00128146+0.000150696j -0.000172567+0.00100774j 0.00417275-0.0029283j -0.000544509-0.000677953j 0.00183865-0.00173082j 0.00389705+0.00224911j 0.0013991+0.000929834j -0.000823594-0.0015619j 0.00233958+0.00096841j 0.000190416+3.04285e-05j -0.00163637-0.00340195j 2.77432e-05+0.0025764j -0.000419318+0.00149873j -0.00125705-0.00512554j 0.00394283+0.0043781j 0.00231443-0.0012082j -0.000741301+0.00148177j -0.000586221+0.0036472j -0.00376131-0.0065297j -0.0078454-0.00308012j -0.000289621-0.00264699j -0.00391997+0.00269423j 0.00389987-0.00245555j -0.00215141-0.00308527j -0.000579477+0.00240947j 0.00461193-0.00179541j 0.000918293-0.000435749j -0.000256501+0.00257799j -0.0035686+0.00540592j 0.00189019-0.00339297j -0.00411658-0.00251179j -0.00398234-0.00393557j 0.00266181-0.00758817j -0.00333963-0.000714818j -0.00222348+0.00712828j 0.00136735-0.008039j 0.00390239-0.00346455j 0.00480076-0.00436871j -0.0025094+0.00146375j 0.00168831+0.00614042j -0.0103569-0.0110657j -0.0209646+0.0116838j -0.00890576+0.0129091j -0.00859097-0.0125036j 0.00465542+0.00744494j 0.0104576+0.00363861j 
-0.000114804+0.00275459j 0.00661208+0.00392205j -0.00415871-0.000456685j 0.0037994-5.00782e-05j -0.00109409-0.0043076j -0.000873656-0.00171296j -0.00416606-0.000528751j 0.00360602-0.00247519j 0.00536169+0.000486868j 0.000980345+0.000410436j 0.00213155+0.00088267j -0.00107955+0.00108219j -0.00262132+0.000305037j -0.00113162+0.00325661j -0.00257745+0.00419571j 0.00471158+0.00121948j -0.00110102+0.000686071j 7.40547e-05+0.00165048j 0.0023017+5.8136e-05j -0.00260778-0.000717719j -0.00377755+0.00539051j -0.00141225+0.000911262j 0.00233417+0.00415559j 0.000683527-0.000631633j 0.00120252+0.000232338j 0.0031039+0.000244238j -0.00265617+0.00140267j 0.00246129+0.00368342j 0.00334055-0.00257228j 5.67277e-05+0.00337515j -0.00124512+0.000446131j -0.00180543+0.00541775j -0.000637966+0.00155505j -0.000582742+0.0017243j -0.00230579+0.00263134j -0.000568824+0.00417727j -0.00241577-0.00105276j 0.00133937-0.00011513j -0.00262388+0.000421813j 0.00342475+0.0021529j 0.00140205+0.00040578j 0.00225903+0.00194137j 0.000221448+0.000732385j -0.000213075+0.00370616j -0.00111116-0.00293432j -0.00383959-0.00184512j -0.00282416-0.00374624j 0.00295037-0.000110129j 0.00307257-0.00126445j -0.000963048-0.00307207j 0.00394377+0.000345562j 0.00410231+0.00265619j 0.00248144-0.000651843j 0.000744247-0.00172248j -0.00133122-3.99933e-05j 0.0021829+0.000705188j 0.000854881-0.00193535j -0.000747046-0.000549636j -9.9534e-05-0.000413093j -0.0021516-0.00372073j 0.000747928-0.000321905j 0.000560496+0.00288995j -0.00231118+0.00344964j 5.58683e-06-0.00272921j 0.00128772+0.00130142j 0.000865607-0.0014818j 0.00215123+0.00198172j -4.47353e-05-0.000891546j -1.20667e-05-0.000959303j 0.0018166+0.00331854j 3.20697e-05-0.00256647j 5.79358e-05-0.000899897j -0.00185045+0.00210133j -0.00076428-0.00247057j -0.000352086-3.07578e-06j 0.00555202+0.00462679j -0.00124922-0.00242555j -0.0014927+0.0012294j -0.000740826-0.000529899j -0.00238533+0.000324481j 0.00150138-0.00100572j 0.00184693-0.000738747j -0.000505725+0.0010073j 0.00477329-0.00368983j -0.00288332-0.00368355j -0.000903973-0.00042527j 0.000938578-0.00488521j 0.00242826-0.00442375j -0.000253995-0.00415678j 0.000933332-0.000910259j 0.00021428+0.000842902j 0.00302973-0.00227661j -0.00168959-0.00395035j 6.0778e-05+0.00278749j 0.0048645+3.2282e-05j 0.00029556-0.00354899j 0.00294886+0.0021328j -0.0011089+0.00374845j -0.000379285+0.000374744j -0.000866192-0.000734066j 0.00154622+0.00142082j -6.80651e-05-0.000300354j -0.00281858-0.00501155j 0.00210601-0.00475696j 0.00416101-0.00339386j 0.00229245+0.00306221j -0.00237216+0.00253313j 0.00287493+0.00402356j 0.00107189+1.76241e-05j 0.00472446-0.000319648j 0.000881462-0.00239879j -0.000986632-0.000418996j -0.00212025-0.00545525j 0.00214122-0.00326396j -0.00588528+0.00152839j 0.00303758+0.000777631j -0.00633132+0.00285175j -0.000570305-0.00468029j 0.0046688-0.00350292j 0.00233021-0.000783362j -0.000395669+0.000489342j -0.00201769+0.00180962j -0.00283729-0.00692154j -0.00612281+0.00709388j -0.00907129-0.00150006j -0.000804265+0.0166411j -0.00786852+0.00336408j 0.000451824+0.0103804j -0.0223684-0.00898042j -0.00570701+0.0153988j 0.0162051-0.00418332j -0.000311873-0.00602237j 0.00683919+0.00480809j -0.00326312+0.011916j -0.00684514-0.00768221j -0.00379122+0.00912838j 
-0.00122048+0.00373327j 0.00397494-0.00224159j -0.00429419+0.00438143j 0.000547816-0.00104969j -0.00337365+0.0005517j 0.00272857-1.96435e-05j -0.00145734+0.00812882j 0.00124866+0.00190464j -0.00259018-0.000794832j 0.000361687+0.000776478j 0.00407826-0.00176402j 0.00235068-0.00229575j 0.00228429+0.0016273j 0.00423253-0.000648253j 0.00401391-0.00187957j -0.000775082+0.000275543j -0.00265481-0.00221542j 0.0021428-0.000386562j 0.00335144-0.000978414j 0.00124643-0.000293109j -0.00195824+0.00174725j 0.000856747-0.00102748j 0.000424577+0.00180794j -0.00296516+0.00583074j -0.00124603+0.000218252j -0.000959815-0.000366653j -0.00107517+0.00310254j -0.00518685-0.000656754j 0.000533925+0.000299526j 0.00147529-0.00134492j -0.00132721-0.00363711j 0.000201566+0.000921336j 0.000580262+0.00454941j 0.00100007-0.000737063j 0.000570146+0.000385463j 2.39755e-05+0.00347488j 0.00176978+0.00347145j -0.00212445-0.00450687j 0.00306526-0.00324013j -0.00179584-0.00416376j 0.00438663+0.00234596j -0.00217622+0.000881486j 0.000759426+0.000155095j -0.000737275-0.00257705j -0.000294937+0.000390009j 0.00116991+0.00170122j 0.00303521-0.00048189j -0.00102754+0.0014684j 0.000211913-0.00143045j -0.00219507-0.0038431j 0.00181067+0.000750378j 0.00028794-0.0010868j 0.00246084+0.00773514j -9.03615e-05-0.000268009j -0.00146264-0.00400964j 0.00370165-0.0019154j -0.00325587+0.0030023j 0.000434856-0.000881508j 0.00118131+0.00406939j 0.0029006+0.00575215j 0.00355461+6.08136e-05j -0.0023934+0.00296334j 0.00238424-0.0083419j 0.00214734+0.00429282j -0.0013236+4.66045e-05j -0.00283636-0.00379963j -0.00204006+0.00142529j 0.000887817+0.00124263j -0.00408244-0.00398491j -0.00314615-0.000371017j 0.00231714+0.00199332j -0.000705762-0.00699389j 0.00283182+0.000735379j 0.00153496+0.00220659j -0.000422099+0.000159564j 0.000275283+0.00116765j 0.00421126+0.000698478j -0.00191858+0.00204069j 0.00233149-0.00234127j -0.00281868+0.000138497j -0.00166399+0.000785919j 0.000341763-0.000751635j 0.00244639+0.00229668j 0.00134875-0.00244862j -0.000796465-0.0071103j -0.000983424+0.00216495j -0.00143381+0.000720031j 0.00254159-0.00120766j -0.00147569+0.00333564j -0.00184904+0.00245819j 0.00546047-0.000230995j 0.00146906-0.00326385j -0.000624831-0.00178136j 0.00221916-0.0045885j 0.00145582+0.000552632j -0.00273536-0.000853282j 0.000530666+0.000737474j 0.00182823+0.00792537j 0.000841528+0.00493746j 0.0022252-0.00050362j -0.00304887-6.09991e-05j -0.00263328+0.000287309j 0.00140802-7.4088e-05j -0.00231164+0.000177666j -0.00107139-0.00439526j -0.00420881+0.00221249j 0.000208212-0.00237616j 0.00689939-0.00175478j -0.00137579+0.000538627j 0.00192713+0.001136j 0.00619842-0.000945514j 0.000246627+0.00691923j -0.0022454-0.0049586j 0.00533532-0.00558515j -0.000461766-0.00118936j -0.00112488+0.00416881j -0.000154311-0.00454179j 0.00323716+0.00164865j 0.00274951-0.00470837j -0.00358399+0.00168054j -0.000678721-0.0018977j 0.00461786+0.00567511j -0.00165852+0.00417495j 0.0043821-0.00260625j 0.00389802+0.00990522j -0.00213148+0.0101577j -0.0171027+0.00288787j 0.00621506-0.00716194j -0.00821562-0.003323j -0.00503318-0.00480925j 0.00239712-0.00261422j 0.00133855-0.00182339j -0.00191201+0.00694729j -0.000588014+0.0058419j -0.0102773+0.000949909j 0.00421362+0.00494647j 
-0.00562902-0.00150279j -0.00078022+0.00221452j 0.00159588-0.00300099j -0.00383422+0.00324694j 0.00125109+0.00291574j 0.00256502+0.0041057j -0.00525706-0.00408766j 0.00018512+0.00356637j -0.0027987-0.00279752j 0.000780985+0.0073273j 0.00547562+0.00123567j 0.00577213+0.00126014j -0.00122318+0.00370043j 0.000737203+0.000499386j 0.00194173+0.00201938j -0.000864604+0.00110652j 0.00143386-0.00393103j -0.00123685+0.00189474j -0.00129065+0.000172421j -0.000921568-0.00271914j -0.000508277+0.00266503j 0.00956575-0.00221639j 0.00227995+0.00321723j -0.0015602-0.00293382j 0.000544718+0.00298883j -0.00245005-0.0016273j 0.00226435-0.00209309j 0.00360163-0.000512371j -0.000892971-0.00115829j 0.000724694-0.0032059j 0.0001784-0.00156618j -0.00181199+0.00158133j -0.000379227+0.00238309j 0.0029177+0.000879625j -4.84182e-06-0.00038818j 0.000954233+0.00232762j -0.00100853-0.00186209j -0.00234089-0.0038024j 0.00291435-0.000153638j 0.000155594-0.000926778j -0.0058694-0.000476127j -0.0012295-0.000656686j 0.0033332+0.00353935j -0.00136317+0.00413787j 0.00417793-0.00298628j -0.00099486+0.000881377j -0.000790719+0.00149363j -0.00119848-0.00358022j 0.00218055-0.000134766j 0.000237649+0.00230719j -0.00243518-0.00288906j -0.000128116-0.00263675j 0.00018523+0.00092444j -2.62584e-05+0.000242252j -0.00117476-0.00212464j -0.00162523-0.0017116j 0.000996417+0.00369739j -0.000387351+0.00048804j 0.00194668-0.00118292j -0.000170516-0.000179324j 0.000354004-0.0012465j -0.00366168+0.00216397j -0.00152425-0.00224668j -0.000541721-0.00150406j -0.00359366+0.00151285j 0.000414766+0.000766393j -0.00368299+0.00154446j -0.00332159+0.00201666j 0.00181226+0.00487381j -0.00164838-0.00058813j -0.00117358+0.00054024j -0.00172188-0.00414541j -0.000640454-0.00731896j 0.00122635+0.00229803j 0.000820319+0.00352867j 0.000395741-0.00394124j -0.00347423+0.000580761j -0.0027401-0.000996166j 0.00319658+0.000556348j 0.000238679+0.00122667j 0.00331311+0.00289139j 0.000461335-0.000901754j -0.00160932+0.000552921j 0.00863435-0.00257333j -0.00169401+0.00322086j -0.00428635-0.00457874j 0.0028307+0.00393677j -0.00270088-0.0006921j -0.00184495+0.00347556j 0.00422654+0.00393995j 0.00495353-0.000523454j 0.00173149-0.0070283j 0.00514164+0.00179074j -0.0020589-0.00642759j 0.00389664-0.00154807j -0.00199552+0.00394617j -0.00716047-0.00234413j 0.00202425+0.000326056j 0.00254167-0.00093327j 0.00300909-0.00154078j 0.000317331-0.00117406j -0.00208039+0.00136671j -0.00618025-0.00109421j -0.000732127+0.00198599j -0.00032795-0.000875045j 0.00435523+0.00400009j 0.000354134-0.00324157j -0.00291714+0.00416828j -0.00291559-0.00125598j 0.000862527-0.0102478j 0.00267696+0.0019029j 0.00686524+0.00136209j -0.00695569+0.00219324j -0.000741466-0.00846431j 0.000754779-0.00461388j 0.0030432-0.00183759j 0.00032282-0.000260264j 0.00584946-0.00459546j 0.00176362+0.00812815j -0.00120201-0.00372739j 0.00926107+0.00399327j 0.00686664-0.00574113j -0.000247765+0.00928178j -0.00207256+0.0136946j -0.018465+0.0040695j -0.00795093+0.00041337j -0.000701459-0.0120323j 0.00584333+0.0123283j -0.00473173-0.00344922j 0.0125758+0.000745054j -0.00504703-0.00291509j 0.000220821+0.0099974j -0.00264125-0.00385065j -0.00432418+0.00174011j 0.00102043-0.00661961j -0.0034838+0.000149494j 
