0.0576674-0.0419963j -0.0399867-0.0510167j 0.0386532-0.0356557j 0.0342534+0.0436705j -0.0375857-0.00703182j 0.0211126-0.027064j -0.0192239-0.0189948j 0.0128206+0.0111534j 0.00428156+0.0140428j 0.032297-0.0382995j 0.00839803+0.0203077j 0.00982734+0.0289228j -0.00979125-0.016021j -0.00384064+0.00302295j 0.0161142+0.00134067j 0.0259071-0.0315216j -0.00862574-0.00687743j -0.00876024-0.00674857j 0.00312078-0.00816231j 0.0187648+0.00399496j -0.00644833+0.00991417j 0.0130203-0.00567611j -0.000422108-0.00231596j 0.0038496-0.0158964j 0.0181888-0.00159824j -0.0211573+0.00101895j 0.0131827+0.000463598j 0.00707619+0.020668j 0.00411643+0.00943477j 0.00507536-0.0161847j 0.00118845-0.0190455j 0.00774041-0.0233027j 0.0122782+0.00610923j 0.0135447-0.00157246j -0.00917702-0.0147201j 0.00911806+0.00231416j -0.0103939+0.00262118j 0.0118017-0.0170735j -0.0099603+0.0175138j 0.00122603+0.00629689j -0.0143644-0.00280429j 0.000514378+0.018614j 0.000727227+0.0108046j -0.00516522-2.8418e-05j 0.00158732+0.00844496j -0.00872921-0.00197957j -0.0050288+0.00651485j 0.0133148-0.000802355j 0.0069391-0.00470939j -0.000630555+0.00267902j 0.00339986+0.00532922j 0.00908649-0.00189194j -0.000108364+0.00303928j 0.00721478+0.00197887j 0.000771366-0.00887285j -0.0128969-0.00623437j 0.00503599-0.0105365j -0.00879718-0.000528461j -0.011113-0.00481446j 0.00214873+0.00346074j -0.0123514-0.00272383j 0.00420288-0.00305822j 0.00609182-0.00999782j 0.00355965-0.0102425j 0.00441048-0.000426097j 0.00733669-0.0183125j -0.00904233-0.00144923j -0.00448183+0.00770382j -0.00686475-0.0115004j 0.0164625+0.00109925j 0.00767136+0.00234151j -0.0100754-0.00191987j 0.00448648-0.00807648j -0.00578419+0.00552271j -0.00973412+0.000942922j 0.00127559+0.00302609j 0.00453484+0.0063686j -0.00156415-0.00163198j -0.00109856+0.00743296j 0.00332756-0.00131959j 0.00716733-0.00309625j -0.00243882+0.0236373j 0.00706163-0.0195184j 0.0109631-0.0106505j -0.00170489-0.0170563j 0.00299429+0.0030004j 0.000789598+0.00132694j -0.00286313-0.000197312j 0.0016119+0.00423532j -0.00114818-0.00223031j 0.00788188-0.00104971j 0.00413392+0.000776057j 0.00913225-0.011952j -0.00528473+0.00436517j 0.00523209+0.00945936j -0.0079966-0.00515675j -0.0127032-0.0257088j 0.00180056-0.00665098j -0.00368123-0.0137829j 0.018268+0.0150255j -0.00245995-0.00060251j 0.00632065-0.00510572j 0.00805959-0.00323356j -0.00709172-0.00519931j 0.00601895+0.00968424j 0.00415863-0.00562623j 0.00709376-0.00652008j -0.000114576-0.00199174j 0.00693056+0.000284799j 0.0157477+0.00880965j -0.00180302-0.0103525j 0.0145366+0.00687711j 0.0117434-0.00957059j -0.0136737-0.0196844j -0.012516-0.00809377j 0.0110333-0.0029105j 0.0227847+0.0153792j 0.0146103+0.00586983j -0.00509517-0.0114627j -0.000554803+0.0127052j -0.00761235-0.0126936j -0.0030862+0.0120937j -0.00783588-0.00947239j 0.0158763-0.00121737j 0.0114093+0.0102626j -0.0211443+0.000804342j 0.00604167+0.0129739j -0.00228828-0.00250082j 0.00570067+0.0122968j -0.00726684-0.00621168j -0.0031359-0.0192454j 0.00976361-0.0191394j 0.0117266+0.00858507j 0.00689384-0.00612127j -0.0190005-0.00304253j -0.00317442-0.0108947j -0.0138579-0.000199682j 0.00458556+0.0150722j 0.00356278-0.00330257j 0.0102133+0.0139351j 0.0338934-0.00575856j -0.00855695-0.0187904j -0.00294064-0.0179154j -0.000476749+0.00432321j 0.0127089+0.0264345j -0.00907293+0.00275942j 0.000489357-0.00566058j -0.000525593+0.00803321j 0.0127409-0.0177761j 0.00187201+0.0228871j -0.0198039-0.0355931j -0.000744686+0.00588456j -0.0142497+0.00593223j 0.0448972-0.0179886j 0.00346894+0.0058218j 0.0204307+0.00860969j 0.0425978-0.0542382j 0.0643523+0.0127539j 0.0498349-0.0536308j 0.0551326+0.056981j 
-0.0196242+0.0259924j 0.023343+0.0231782j 0.0262543+0.00750239j -0.0158721+0.0181044j 0.00261972+0.0104975j -0.0109119+0.00138455j -0.0275858+0.0309179j -0.000601797+0.0141814j 0.0389813+0.0137862j 0.0227403-0.017259j -0.00417392+0.00450892j -0.000422945+0.0145278j -0.00662012-0.00880728j 0.00388178-0.00913387j 0.00181086-0.00680632j 0.0175723+0.00402568j -0.00204891+0.00458503j 0.0101285+0.00138089j 0.0196946-0.0288401j 0.00757693+0.0198759j -1.86373e-05-0.00680184j 0.0157732-0.0158177j 0.00733098-0.00714642j 0.00782536+0.0105216j -0.00127375+0.0025505j 0.00660983-0.0102259j 0.00327526-0.00390013j -0.000852847+0.0244237j 0.00159729+0.00653979j -0.0047398-0.016356j 0.00836246+0.00373429j -0.00724627-0.00978831j -0.00338022-0.000675821j -0.00377274-0.00764376j -0.000953316-0.00391456j -0.00974891+0.00133414j 0.00476001-0.00659035j -0.000293445+0.00123453j 0.00630714+0.0151585j 0.00306598-0.00192679j 0.00298178+0.00241817j 0.00415491+0.0107626j -0.00553203-0.00996564j -0.00580816-0.00387739j -0.00275542+0.00342319j -0.00101331+0.00762082j 0.00240795+0.00167592j -0.00791247+0.00235713j -0.00687112-0.000789568j -0.0101976-0.00739811j -0.00404003-0.00504458j -0.00308343-0.000330705j 0.00618459+0.00173557j 0.00147402-0.00324644j 0.00516373+0.00162415j 0.00722893-0.000914534j 0.00661923-0.00507801j 0.00519962+0.00390365j 0.00627414+0.00683924j -0.00189798-0.0145508j 0.0100422-0.00136712j 0.00269545-0.00328633j -0.00115298-0.00417274j -0.00143311-0.00956078j -0.00477397+0.00190586j 0.00471457-0.00550904j -0.00524815-0.00105719j 0.00857243-0.00796632j 0.00970337-0.00502877j -0.00493858+0.00557242j -0.0110271-0.00175621j 0.000113438-0.00274043j 0.00277256+0.0196895j 0.000767609+0.00327704j 0.000941776+0.00280221j -0.00354873-0.00201383j -0.00882782-0.00235052j 0.00750462+0.0104294j 0.000441998-0.00481793j -0.00305463+0.00652202j -0.0103621-0.0132607j -0.00242301-0.000937904j -0.00892884-0.00271896j -0.00617683-0.00719783j 0.00179847+0.0035029j -0.0110714+0.00495912j -0.0098472-0.00200049j -0.0025814-0.0194032j 0.00599613+0.0129492j -0.00226446+0.0106144j -0.00392026-0.00729288j -0.00881972+0.00460686j -0.009169+0.0134449j 0.00566189-0.0100476j -0.00663107-0.00455476j 0.0155644-0.00570955j -0.00751854+0.00277707j -0.000121313+0.00465792j -0.00612449-0.012314j -0.00595673+0.0141883j 0.0050104+0.00335381j -0.018148+0.000554885j -0.00419255-0.000565502j 0.00194166-0.0104434j -0.00178922-0.00673118j -0.00802503-0.00509174j -0.00283234+0.00128355j -0.00742595-0.00910501j -0.00889898-0.00282335j -0.00578333+0.00922646j -0.00515474+0.00238924j 0.000920644+0.00421438j -0.0147974+0.0015023j -0.00483608-0.0044836j -0.00284082+0.00247544j -0.00455901+0.00677015j -0.00242504-0.00466525j 0.00551429-0.00259211j -0.000510537+0.0128069j -0.00545307+0.00534143j -0.00302025+0.00687338j 0.00583426+0.00292622j -0.00659949-0.00400817j 0.00571403+0.00636976j -0.0101516-0.00937155j 0.0141764-7.69203e-06j 0.00553356+0.00325247j -0.00684806+0.00176883j 0.00745839-0.00705116j -0.00198437-0.0204307j -0.00017563-0.00372115j -0.000458837-0.000257779j -0.00239785+0.00972652j 0.0114007+0.0159043j 0.00236043+0.0124536j -0.00659321+0.00823717j 0.00317759+0.00268717j 0.00840834+0.00386254j 0.00146597-0.0253648j 0.0132157+0.00566797j 0.0111505-0.00658758j -0.0184722-0.0254077j 0.00302082-0.00128177j -0.0103998-0.0110247j 0.00432397-0.00409458j -0.0279651-0.00381296j 0.00389446-0.00638267j -0.00617934-4.11976e-05j 0.00161745-0.0122083j 0.0169046+0.000748304j -0.0201038-0.0355589j -0.0322891+0.0190439j 0.000148736+0.0208698j 0.05401+0.0259915j -0.00678192+0.00442962j 0.00215488+0.0104715j -0.000375182-0.0199587j 0.0372654-0.0205254j -0.0349552+0.0185567j -0.0213748-0.0304511j 
-0.033667+0.0282424j 0.0302538+0.0262934j -0.0301543-0.00519967j -0.00415541-0.0184701j -0.012256-0.015955j 0.00897057-0.0120396j 0.0345935+0.00727551j 0.00558817-0.000842043j -0.00942473-0.0225304j 0.000658109+0.00643135j 0.0107909-0.0154484j 0.00103936+0.0176173j 0.00234546-0.0080687j 0.0167291+0.00653175j 0.00204284-0.00144003j 0.00165336+0.0195616j -0.00260828+0.00782065j -0.0033225-0.0164372j -0.0156317+0.0233043j 0.00225427-0.0143697j 0.0104189-0.00345378j -0.000522013+0.00315949j 0.00028017+0.00361101j -0.0134779+0.00758413j -0.020123+0.00114502j -0.00711548-0.00261707j 0.00798823+0.000461319j -0.00475639-0.00887128j 0.00230856+0.00241774j -0.000953209+0.000312152j 0.00505468+0.0115534j -0.00121523-0.00919566j -0.000389386+0.010202j -0.0112283-0.00710597j 0.0132538+0.0117043j 0.00928564-0.00640106j -0.00525014+0.00399091j -0.0222413+0.0211872j -0.00828365-0.00348734j 0.000510541+0.00364225j 0.00643608+0.00776065j -0.00247649-0.00236396j 0.00464318-0.0027534j 0.0112732+0.00272408j 0.00863144-0.00758078j 0.00665818-0.00320181j -0.0121369-0.00210946j -0.00335411-0.00220057j -0.00938363-0.00274906j 0.000545411-0.00400839j -0.000152216-0.00619686j -0.0140979+0.0113374j -0.000197558+0.00752274j -0.00127319+0.00197267j -0.00652104+0.00575381j 0.00692971+0.00157415j 0.00488217-0.00400143j 0.00966345-0.00610228j 0.00613602-0.00512061j 0.00269167-0.00783543j 0.00176221+0.00390337j -0.00654309+0.00491039j -0.0023829-0.000905743j 0.00434286+0.00268049j -1.71115e-06-0.00199413j -0.0095886+0.00833002j -0.00718699-0.00324639j 0.0037312-0.00392346j 0.00145588+0.0051128j -0.00490834+0.0044056j -0.000573291-0.0134832j 0.00459278+0.00469074j 0.00170304+0.0120751j 0.00534442-0.00593854j -0.00117277+0.000894546j 0.00287461-0.00248659j -0.00286421-0.00500266j -0.0025578+0.0117001j -0.00317453-0.00358401j 0.0027124+0.000288114j -0.00444959-0.00874511j 0.00863376-0.014896j -0.00973719-0.00105403j -0.0171502+0.0102025j 0.00412282+0.00789383j -0.00253229-0.0020206j 0.000761498-0.00271732j 0.00150524-0.00960457j 0.00759553+0.00299908j 0.00749905+0.00492267j -0.00508794+0.0101813j -0.00370985-0.00508199j -0.00331839+0.00995527j 0.00488836+0.00672933j -0.000143445-0.00608209j -0.00591173+0.00772795j 0.0011714+0.00363944j -0.00285495+0.0162248j -0.00793605+0.0140282j -0.00743292-0.0104501j 0.00254007+0.00839189j -0.0090881-0.00223369j -0.00377739+0.00581196j 0.00747487-0.000311714j -0.00105142-0.000242337j -0.00303163+0.00595302j 0.00983188-0.00499175j -0.00344947-0.000922777j -0.00981303-0.00642061j 0.00318956-0.00450598j -0.00718012+0.00476767j -0.0115813-0.00322022j -0.0128735-0.000589184j -0.00495614+0.000217445j -0.00268535+0.00301869j -0.0169857+0.00716634j 0.00546554+0.0102316j 0.00865119-0.0144901j -0.00257165-0.00118402j 0.0077664-0.0153335j -0.00314035-0.00431093j -0.00587105-0.000993343j -0.00421947+0.0109755j -0.0139617-0.00146672j -0.00100519-0.0123854j 0.0226905+0.0046731j -0.00128365-0.00272766j -0.00653469+0.0028919j 0.00340978-0.00221495j 0.00654467+0.0173689j 0.00448052+0.0116059j 0.000279929+0.00581417j 0.0100149-0.00614646j -0.00129598-0.0183287j 0.029143-0.00411401j 0.00066789+0.0119557j 0.00366402-0.00405219j 0.00455352-0.0113778j -0.00766482+0.00584511j -0.00361603-0.0111691j -0.00393641+0.0110414j -0.00165355+0.0195585j 0.00362156-0.00836985j -0.0242768+0.000963856j -0.017825-0.0228864j 0.0292206+0.0167438j -0.00915641-0.00662706j 0.00405918-0.00108978j -0.00107308+0.0321672j -0.0117221+0.00815666j 0.0238704+0.0215368j 0.00862877-0.0149525j -0.0289169-0.0104611j -0.0106166+0.00739428j -0.0311331-0.0262847j -0.0264806+0.0262714j -0.0103054+0.00277504j 0.0371798-0.0163832j -0.00280117+0.0310347j -0.0244203-0.0197746j 
-0.0193054+0.00303181j 0.0048703+0.0211074j 0.0262084-0.00283326j -0.00350687+0.0220507j -0.012225+0.0228617j -0.0291032-0.00853973j 0.0112432+0.0209144j 0.00606936-0.0179033j -0.0029139-0.0185794j -0.0088216+0.0168295j 0.020614+0.0181584j -0.0114408-0.0101389j -0.00361253-0.0112441j 0.0100502-0.0172394j -0.0250246+0.00402621j -0.0130149+0.00261647j 0.00845881+0.0106681j -0.00707554+0.0265706j -0.00479204+0.00855636j -0.00234995-0.0146313j 0.0184331-0.00233785j -0.00479911+0.00585228j -0.0120581+0.0146685j -0.00853664+0.0228886j -0.0148929-0.00115434j 0.00597806-0.00455578j -0.0277834+0.00719528j 0.00125702-0.0106834j 0.00526967-0.0033169j -0.0162005+0.00542653j -0.000490037-0.00236546j -0.0123187+0.0246156j 0.000979208-0.00065165j -0.00752026-5.81658e-05j 0.00385884+0.00876632j -0.00715411+0.00103838j -0.00182514+0.0155179j -0.0121922-0.00604972j 0.0136909-0.0243878j 0.00382169+0.00663803j 0.0143474+0.0054118j 0.00594781-0.0296397j 0.00137962-0.00683926j 0.0129166+0.00959707j 0.00202781-0.00853687j 0.00276206-0.00536678j -0.000803565-0.0097004j -0.0282039-0.00199347j -0.00556628+0.000486534j 0.00407717+0.0134127j -0.00503812-0.0160832j -0.00658105-0.00289206j 0.00249918-0.00565169j -0.010761+0.00218206j -0.00597114+0.00122137j 0.0127705+0.0150937j 0.00192721+0.00323173j -0.00721861-0.00768348j 0.00308247+0.00972229j 0.0032421-0.0114848j 0.0134666-0.00538579j -0.0117643+0.0122485j -0.00344794+0.00723146j -0.00889504+0.00204534j 0.00431883-0.00298611j 0.0034673+0.0022194j 0.00547734+0.0112995j -0.00604683-0.0142662j 0.0107992+0.0133309j -0.0082876-0.00623674j -0.00023735+0.0030207j 0.002677-0.00094072j 0.00257365+0.0110531j 0.00532077+0.0055622j 0.00418156+0.0118206j -0.00647305+0.00860925j -0.0104173+0.0132091j 0.00143873-0.0126677j -0.00127211-0.00951179j 0.00263082+0.0264834j -0.00243331-0.00675711j 0.00928024-0.016961j -0.015578+0.0136646j -0.0072356-0.00268112j 0.0039289+0.0118494j -0.0060753+0.0017943j 0.00424421+0.00429204j 0.00955605-0.0114289j -0.0188563-0.00145709j 0.00767017+0.0125756j -0.00507964-2.65711e-05j 0.00553032+0.00989253j -0.0181237+0.0160758j 0.00164074-0.00548815j -0.00803372-0.00544221j 0.00403168+0.00272795j 0.0161988+0.0252628j -0.00058941+0.00520711j 0.00457404+0.000553033j -0.0123671-0.013657j 0.00348043+0.00768463j 0.0172411+0.000458712j 0.00585542+0.00466091j -0.000974315-0.0103812j -0.00750827-8.43266e-05j -0.000260895+0.00235091j -0.0259129-0.0269146j -0.0175848+0.0013085j 0.000134636+0.0180425j 0.00558441-0.000314317j 0.00122894+0.00597991j -0.0150773+0.00220111j -0.00662444+0.00598552j -0.00182513+0.00196294j 0.00680908+0.00558259j -0.00648118+0.00294521j -0.00835863-0.00590938j -0.0214396-0.00244806j 0.0154674+0.0129195j 0.00672213-0.0142639j 0.0183266-0.00622381j 0.00899087-0.00665844j 0.00896136-0.0047127j -0.0154765-0.000876048j -0.0143925-0.00520032j 0.00660081+0.000885886j -0.00266519-0.014755j 0.016044-0.000202559j -0.0155868+0.00898391j 0.0117803-0.000371543j 0.00976337+0.00538547j -0.0102981-0.0047019j -0.0058236-0.000307352j -0.0355398+0.000309606j 0.0119158+0.00680834j -0.0119923+0.0180987j 0.00980186+0.00404089j -0.0184578-0.0197851j -0.0161202-0.00404183j -0.0176758-0.0106248j -0.0156734+0.0230289j 0.0244619+0.0266451j -0.012132+0.0208276j -0.00178089+0.00403111j 0.00364303-0.00104616j 0.00534061+0.0143381j 0.00411608-0.0115702j -0.0143324+0.0054826j 0.000826235-0.0229221j -0.0300655+0.00704529j -0.0128474+0.0254943j 0.0104782-0.032583j 0.00932562-0.00600636j -0.0215479+0.0292706j 0.00126541+0.0481564j 0.0420149-0.00564232j -0.00173077-0.00240498j -0.00622735+0.048118j -0.026678+0.0261378j -0.0208736-0.0129361j 
-0.0107352-0.0309495j -0.031536+0.0073742j -0.0171491+0.0193365j -0.0119349-0.0152277j -0.00577997-0.0109204j 0.0113337-0.00135537j 0.0102243-0.0378568j -0.00614299-0.00913j -0.031786+0.013873j 0.0181351+0.031829j 0.00827666-0.012976j -0.0181966+0.00613554j 0.00174769-0.00474173j 0.0062589-0.00219668j -0.00430212+0.0155961j -0.0164141+0.00837686j 0.00165455+0.00141085j -0.00471423+0.00422242j -0.00275052+0.0302195j -0.0139972-0.00371186j 0.00457878-0.00361142j 0.0164827+0.00245315j -0.00268193+0.011694j -0.0106425+0.0052723j -0.00210144+0.00283827j 0.0142989+0.01157j 0.00276924+0.0127074j -0.016459-0.00994127j -0.00472413-0.00206442j 0.00941701+0.00968646j -0.0114858+0.000895316j -3.72276e-05-0.00384777j 0.0074296+0.00243291j 0.00745369-0.00125993j -0.000778598+0.00423634j 0.00138975-0.0167464j -0.00625075+0.00960243j -0.0034349-7.7873e-05j -0.0147538-0.00934j 0.00619845+0.000722049j -0.00148037-0.00187143j -0.00166128-0.00105581j 0.00835424+0.00276314j 0.00332681+0.000990048j 0.000552303-0.000155845j -0.00704517-0.00415965j -0.00153264+0.000806682j 0.00184334-0.00637909j 0.000103469-0.00468464j 0.00713003-0.00635305j 0.00620307-0.00258077j -0.00098592-0.000996228j -0.00664856+0.00233434j 0.00371703+0.00523657j 0.00258209+0.000723232j -0.0124086+0.00543455j -0.000937409+0.0114037j -0.00645942+0.0020767j -0.0075364+0.00184339j 0.013684+0.00023445j -0.00721156+0.0103395j -0.00703024+0.00616836j 0.000583039+0.00133492j -0.00193265+0.00102968j 0.00120419-0.0121099j -0.00360243+0.00882996j 0.00136075-0.00321282j 0.00272575+0.0150196j -0.00464587+0.0161579j -0.000914902+0.000434648j 0.0166432-0.00998516j -0.00357872-0.00523066j -0.0119555-0.0115943j -0.010611-0.00370012j -0.00248907+4.50022e-05j -0.00146824+0.00130264j 0.00966826-0.00828842j -0.0103154-0.00547654j 0.00775825+0.00717083j -0.00342435-0.00675914j 0.0128091+0.00647996j 0.00607365-0.00573381j 0.0131739-0.000454215j 0.0139971-0.00406175j -0.0117578-0.00136564j 0.000473004-0.013469j 0.00573442-0.00630153j 0.013409+0.0111848j -0.00995424+0.00161986j -0.00521676-0.00637429j 0.00903484-0.000703234j -0.00319396-0.0139486j -0.00029556-0.0178302j -0.0017062+0.00519347j 0.00359531-0.00509874j -0.0070726+0.0162468j 0.00266585-0.0110873j -0.000412236-0.00324793j 0.0100511-0.00169256j -0.00925993-0.0188004j -0.00856393-0.000996993j -0.00091031-0.012013j 0.00415695-0.00428473j 0.00411569+0.00698261j 0.00402698+0.00243847j 0.0114951-0.0036527j -0.00111995-0.000907495j 0.0120134-0.00512953j 0.00279499+0.00132919j -0.00221989+0.00118053j 0.00884355-0.00154j -0.00627996-0.00830787j 0.00695582-0.0139222j 0.00486665+0.00154969j -0.000486269+0.0042302j -0.00197493-0.00923585j 0.00977961+0.00122654j 0.00302867-0.00121813j 0.000890422-0.00340266j -0.00235213-0.0187821j -0.00136215-0.0135915j -0.00634122+0.000680461j 0.00011359-0.00103963j -0.0124544-0.00588786j 0.00173077-0.000683521j -0.00740776+0.0048347j -0.00935129+0.000404205j 0.00360355-0.0045749j 0.00687034+0.00681201j 0.0105273+0.0153585j 0.00838852+0.000899079j 0.00329914-0.00535169j -0.00622253-0.00845156j -0.0218537-0.00491382j -0.0104081-0.000829723j -0.00348169-0.0157865j 0.00430101-0.0152872j -0.0188526-0.00560648j 0.0135107+0.00755276j 0.0154091+0.0103811j 0.00684204+0.0181131j 0.0416212+0.00756853j 0.00772916+0.00354154j 0.00194811+0.000617982j 0.00736856+0.0115709j 0.00565279-0.0131605j 0.0141397+0.00194379j -0.000233064-0.0153983j 0.00839325+0.00791419j 0.00501045+0.00305974j 0.0258869-0.0192266j 0.00466699-0.0392528j -0.00101705+0.00895772j -0.0256159+0.00207375j 0.0108885-0.0130725j -0.00663302+9.51423e-05j 0.0270216+0.00784719j -0.0104043+0.0223746j -0.0091943-0.0368782j 0.0211821-0.00711153j 
0.0228049-0.00763118j -0.00969538-0.0250635j -0.0216303-0.00914635j 0.0128737-0.024514j 0.00758297-0.0100311j 0.0133548+0.00837222j 0.0164793-0.0183645j 0.0188746+0.00303719j -0.0204566-0.0236523j -0.0200221+0.00487404j -0.0143071+0.010658j 0.00513866-0.0122605j 0.00582125+0.0141946j -0.00839446+0.000977264j -0.0109064+0.00239399j -0.0122621-0.0217563j 0.0127859-0.00831916j -0.019875-0.0104173j -0.0287003+0.013295j 0.00471216-0.027591j -0.0198213+0.00591762j -0.0102975+0.00848552j -0.00562332+0.0116059j -0.0135457-0.0249191j -0.00913162-0.00888918j -0.00889022+0.00673106j -0.0176146+0.0022201j 0.00518613-0.00960117j 0.0020535-0.00518139j 0.00154123+0.00810604j -0.0116777-0.00111057j -0.00906158+0.0108091j 0.0125767+0.00245117j 0.00115171+0.0049865j -0.00217783+0.00802698j 0.00672941+0.00450371j -0.0104985+0.00239664j -0.00377806-0.0010755j -0.00301323-0.0227872j -0.00797577+0.0143187j -0.00342787+0.0102542j -0.00643161-0.00722486j 0.00663846+0.00713429j 0.00811585+0.00571196j 0.00506067-0.00499975j -0.00389402-0.0107928j -0.0015416-0.00396672j 0.00722185+0.00355065j 0.0111023+0.00500239j 0.0023244+0.00894953j 0.00556809+0.00293247j 0.00586407+0.00827194j -0.00565346-0.000833689j -0.000728507+0.0136083j -0.00899132-0.000887483j -0.00506465-0.0130944j -0.0224639-0.00200386j 0.00166279-0.00545043j -0.00943554-0.00566937j 0.00202136+0.0111737j -0.0164877-0.00648212j -0.00682565-0.00975657j -0.00869267+0.00592799j -0.000106475+0.0123751j 0.000718204-0.00252572j -0.017167+0.00279433j 0.0111331+0.000470971j -0.0103769+0.00833481j -0.00984865+0.00989224j 0.00321457+8.29127e-05j 0.00961804+0.0116498j 0.00844857+0.000659749j 0.00610771-0.0170427j -0.00119142-0.010047j 0.00113636+0.00903518j 0.00533433+0.0145015j 0.0143636+0.00641392j -0.000835713-0.0122708j -0.00404035+0.0111554j 0.00415291-0.0093382j 0.00902944+0.0135346j 0.00603205+0.0221186j 0.0125456+0.00738023j 0.0148067+0.000684314j -0.00535904-0.0118521j 0.028082-0.00298957j 0.0124929+0.00762734j 0.00798194+0.0154045j 0.0051036-0.0146039j -0.00116438-0.00509492j 0.000943654+0.0151925j 0.00492501-0.00611941j 0.0233499-0.0184753j -0.00854851-0.00244468j 0.00617514+0.00136706j -0.0215936-0.000300014j 0.0138461+0.00189796j 0.00814565+0.00332907j 0.0100449+0.0103954j 0.0109603-0.0137613j -0.0018499-0.0180788j 0.0139552+0.00497219j -0.000945163+0.00942068j -0.00660463+0.0142314j 0.00756719+0.00378455j 0.00588459+0.004903j 0.00234305+0.0054505j 0.0143361+0.00831678j 0.000696114+0.00298057j 0.0155095-0.00378638j 0.0126463-0.00460272j 0.00709327-0.00942046j 0.00837416+0.00722477j 0.00740308+0.00501107j 0.00829312+0.00193548j 0.0149759-0.0204192j 0.00554566+0.00378456j -0.00502577+0.0117641j 0.015466+0.00875983j 0.00620857-0.0206632j 0.00695995-0.0027317j -0.00470235+0.00518368j 0.00568117-0.000180025j -0.00931804-0.00895391j -0.00414644+0.0096786j -0.00969009-0.00644836j -0.00926693-0.00342295j 0.00996552+0.00553226j -0.0105641+0.0108972j -0.00516234+0.016304j -0.00317082-0.00827947j 0.0165283-0.00283166j -0.000906305-0.00222089j -0.0148118-0.0249306j 0.00062988-0.0101043j -0.0013131-0.0162371j 0.00288628+0.00507863j -0.00488777-0.00329539j -0.028042+0.0116959j -0.00419758-0.00837324j -0.0181894+0.00908427j 0.0158959+0.0171228j -0.00673949-0.0056565j 0.00300017+0.0262182j -0.0182667+0.00592613j 0.0373964-0.00172438j -0.00269739+0.0049525j -0.00692652-0.000238529j -0.000153902-0.0159744j -0.015828+0.0136j 0.00626046+0.0534449j 0.0303433-0.0327991j -0.00677257-0.00449496j -0.0371856-0.00268147j 0.00623869-0.00798729j -0.0198574-0.0259237j -0.0139348+0.0194129j -0.0272879+0.000978918j 0.0282041-0.015786j 0.0172776+0.0331596j 
