0.0227135+0.0478599j 0.0424618-0.0161589j 0.0558016+0.034821j -0.0358922+0.0457206j -0.000889069+0.0109711j 0.0123723-0.00368983j 0.0152494+0.0131899j -0.00490527-0.0220681j 0.0446105+0.00640832j -0.0161443+0.0368116j 0.0256963+0.000519992j 0.0104403-0.00915782j 0.0152985+0.00668099j -0.0119516-0.0126941j 0.0331675-0.00240033j -0.0148742-0.00160811j -0.000995783+0.00212237j 0.0087549-0.0191006j -0.00695476+0.00432982j -0.0367559+0.00624703j 0.00260909-0.00827648j -0.00690457-0.00153242j -0.000545855+0.0192846j -0.0119982+0.0241306j 0.00697206-0.00683629j -0.00594936+0.00232388j 0.0177342+0.01157j 0.00536132+0.00220957j -0.00276629-0.00075115j 0.0102099+0.018625j 0.000232954-0.0214344j -0.00202597-0.00710696j -0.00571388-0.00169079j 0.00251338-0.00892618j 0.000452777-0.0117398j 0.00398592+0.00978978j 0.00945767-0.0101068j -0.0149663-0.000431824j 0.00332851-0.00174386j -0.0118055+0.0124146j -0.0146839+0.00442761j -0.0120798+0.00816889j 0.014496+0.000327654j -0.00249357+0.0183826j 0.00582119-0.0035735j 0.00135359+0.00219272j -0.000679888+0.00258759j -0.00460164+0.0122493j -0.0027169-0.00840686j 0.0035537-0.00643081j -0.00362892+0.0175457j -0.00980949-0.00804645j -0.00146458-0.00113996j 0.00448771+0.00177072j -0.00076361+0.00879835j 0.00512386+0.00641088j -0.00714505-0.000574027j -0.00242313+0.00198424j 0.000649164-0.00667374j -0.00818871+0.00486943j 0.00174111+0.00454693j -0.0115674-0.00887267j -0.00231048-0.00529735j 0.0104316-0.0103906j 0.0139747-0.0125204j 0.0070818-0.0191239j -0.00549902-0.0088716j 0.012309-0.00358239j 0.00501291-0.00708311j -0.00579214-0.0029227j -0.0114497-0.00661818j 0.0124364-0.008415j 0.0136483+0.00708646j -0.00653188+0.00243526j -0.00366966+0.00264404j -0.0100242-0.00540854j 0.00363692-0.00369072j 0.00306022+0.00413499j -0.00453771-0.00607441j 0.0121291+0.00829964j -0.00299002+0.00452902j -0.0117612+0.0291731j -0.0115513+0.00621997j -0.0214576+0.000786281j -0.00247535-0.0130696j -0.00385161+0.00453808j -0.00150591-0.00130983j -0.00928203-0.0280617j 0.011063-0.0045357j 0.0125237+0.0112915j 0.0222609-0.00945703j -0.00121705+0.0058375j 0.0097143-0.00723526j 0.0014989+0.000413908j -0.006494-0.00305434j 0.0191172-0.00102122j 0.00808601+0.0118137j 0.00628163-0.0245807j 0.0283091-0.0111205j 0.00110726-0.000343094j 0.0099912+0.0144459j -0.00233405-0.0037576j 0.0137082-0.000970165j 0.00539326+0.00641676j -0.00303114-0.000898335j 0.00258229-0.00137829j 0.0011104-0.000421802j -0.0163509+0.00333374j -0.00157967-0.00530145j -0.0166998+0.00279858j -0.00200193+0.000152553j 0.00320875+0.0010951j 0.00437708+0.013462j -0.000162906-0.00586776j 0.00401608-4.33863e-05j 0.00324968-0.000940731j -0.020074+0.0120016j 0.00440336+0.00306565j 0.0100036+0.0148564j 0.000428321-0.0284585j -0.0190842+0.0212192j 0.0295302-0.000945556j -0.0140269-0.00173675j 0.0122637+0.0112693j 0.0103481+0.00691295j 0.0241438-0.0060831j -0.0158682-0.019646j -0.021228+0.00787996j 0.00881676-0.00519204j -0.00506374+0.0521688j 0.000519034+0.0131669j 0.0102412+0.0248913j -0.0326097-0.0467683j 0.032652-0.0597649j 0.0335181+0.0411892j -0.044968+0.0345918j 
-0.0300017-0.00281735j 0.00129443+0.031369j 0.00245193-0.0146683j -0.00084287-0.00332304j -0.0140922+0.0210189j 0.000628909+0.00706291j 0.00523145-0.0407388j 0.018491-0.0227695j 0.0289671-0.00125036j 0.00784103+0.0045798j -0.00338057-0.0172233j -0.0089402+0.00161616j -0.00227839-0.001846j 0.00633817-0.00797502j -0.0227985-0.0193904j 0.021342+0.0259043j -0.00229477+0.0184963j -0.00155081-0.00943769j -0.00651956-0.00194609j 0.000109041+0.0115658j -0.0139216-0.00810287j -0.00518847+0.00711046j -0.0139801+0.00630912j 0.00690127+0.00263729j -0.00305946+0.00313853j 0.0135263+0.00215882j 0.00200773+0.00749907j -0.00135206+0.00484729j 0.00713485+0.00503346j -0.00749086+0.0152423j -0.000688396-0.0122091j -0.00349965+0.00582544j 0.00606181-0.00205518j 0.00323913-0.00347334j -0.00233882+0.000754611j 0.00258106+0.000708997j 0.0102228+0.00417298j 0.0106504+0.0174252j -0.00381605+0.0024566j -0.00370421-0.00178708j 0.00933986-0.00669238j 0.00227973+0.00203747j -0.0126795-0.00217012j -0.00613568+0.00837014j 0.00426466-0.000568986j 0.00363928+0.00693096j -0.00838021+0.000391481j 0.00332458+0.00800528j 0.000792673-0.00744898j -0.00220757-0.00559411j -0.00478453-0.00219107j 0.00722702+0.000401144j 0.00655584+0.0054127j 0.000401941+0.0062739j -0.00510514+0.00489613j 0.00326982+0.00334434j 0.00605595-0.00453593j -0.00831249-0.00492237j -0.000638162-0.00705512j 0.00300434-0.00990499j 0.0100514+0.0129915j 0.00771554-0.00937977j 0.0117829+0.00678145j -0.015577-0.00213917j 0.00443104+0.0119182j -0.0078001-0.00551087j 0.00765834-0.00672369j -0.00380438-0.00646414j -0.00650796-0.00865502j -0.00502669-0.0254871j 0.00371317-0.0107804j 0.00594051+0.00295239j -0.0138713+0.0009208j -0.000788989+0.00251718j 0.00527583+0.00720641j 0.00401977-0.000461706j 0.00714829-0.0106808j 0.00186806-0.00739473j -0.00738644-0.00896282j -0.00180457+0.0102772j 0.00759854+0.00992767j 0.00193646-0.00360629j -0.00529333-0.000536515j -0.00696413-0.00861022j 0.00197606+0.00584669j 0.00783665-0.00924257j 0.0156295-8.02681e-05j -0.00298315+0.0119167j 0.0132412+0.00233999j -0.00522966+0.00452627j 0.0104451-0.00938671j 0.00422375+0.010798j 0.00789471+0.0041441j -0.00144542-0.00160552j 0.00599971-0.0107007j -0.00720461+0.00144723j -0.00263081-0.0102047j -0.000161144+0.00396883j 0.0174402+0.00160866j 0.0135114-0.00528765j 0.00697319+0.011443j 0.00443103+0.00701869j 0.0132202+0.0120749j -0.011913-0.0130017j -0.00954127-0.00676934j 0.0051376+0.00865636j -0.00414249-0.00315228j -0.00324451+0.0122123j -0.00505257-0.000702282j 0.00633765-0.0173491j 0.00793165-0.00486955j -0.0147331+0.00672053j -0.016298-0.0106521j -0.00479121-0.0141459j -0.00520424+0.0130217j -0.00667748+0.0136299j 0.0290207+0.0213763j 0.0113412+0.00302836j -0.0061823-0.0189539j -0.0120995+0.0079788j 0.0096867+0.0172564j -0.00130517-0.00264516j 0.0107407-0.013639j 0.0168966-0.00139086j 0.0118846+3.17109e-05j -0.00995966-0.0247083j 0.013439+0.010492j 0.0372617+0.00363084j 0.0123808+0.0178942j 0.0399787+0.0228376j -0.00266078+0.00358372j 0.0275338+0.0163502j 0.00125161+0.016646j -0.0445266+0.00367854j -0.0321411+0.0106528j -0.0113962-0.030368j 
0.00412391-0.020795j -0.0195341-0.00716104j -0.015671-0.00141267j -0.000498329-0.00634356j 0.00932971+0.0130432j 0.0105182-0.000518656j -0.0132939+0.0106177j -0.0131079+0.00944419j -0.0186521-0.000110853j 0.00873046+0.0106567j -0.00125292+0.0310958j 0.0284314-0.00599966j 0.012588+0.00548173j 0.014138-0.00137281j -0.0182475+0.00293349j 0.0176884-0.0123748j 0.00639567+0.00919114j 0.00786906-0.000379575j -0.02481-0.0098294j 0.00984465-0.0103751j 0.00966128+0.0100067j 0.00530025+0.00468878j -0.00249966-0.00763154j 0.00585739-0.00458274j -0.00927165-1.51014e-05j -0.00916259+3.65605e-05j -0.00664218-0.00340646j -0.00561119-0.00737981j -0.00190085-0.00624966j 0.00954339+0.00638098j 0.00471604-0.00437481j -0.00203166-0.000194851j 0.00599349-0.000447852j -0.0065728+0.00850441j -0.00161901+0.00254617j 0.0141386-0.00118908j -0.00136371+0.00139859j -0.00485444-0.00271963j 0.000440657+0.0053503j 0.0142142-0.00665437j -0.00685133+0.00733225j 0.00281712-0.000384273j 0.000238368-0.00464684j -0.00336339-0.0119847j -0.00876339+0.00667369j -0.00897858-0.000176897j 0.00136694-0.00622282j -0.00164892-0.00538863j -0.00538283+0.000497884j -0.00478979+0.00924504j 0.00399353-0.0135222j 0.00811388+0.00784803j -0.0102442+0.00668935j 0.00541363-0.00806143j 0.00151055-0.009398j -0.00410337-0.00502635j 0.00233582+0.0017368j 0.00839192+0.000183546j -0.0059798+0.0105118j 0.00817531+0.00339692j -0.00235439-0.0107354j -0.00128288+0.0088903j -0.0117793+0.00531653j -0.000200987-5.65629e-05j -0.00992586+0.00429169j 0.00815045+0.00725437j -0.0103343+0.0101389j -0.00900839+0.00144165j 0.00407456+0.00561164j 0.000697925+0.007062j 0.0094333+0.00753291j 0.0079708+0.00372895j 0.0102965-0.00632002j 0.00742923-0.00529112j -0.00411165+0.00349518j 0.00316811+0.00751039j -1.54061e-05+0.00668944j 0.00172259-0.00550248j -0.000467207-0.0059043j -0.00210368+0.00112909j -0.00942372-0.00378135j 0.012251-0.0008525j 0.00202655+0.0107903j 0.0115224+0.0144412j -0.00155319+0.0130761j -0.00336698+0.00710321j -0.0039112+0.00668626j 0.00417001+0.0010653j -0.00891893+0.00135982j 0.000201-0.00729328j -0.00796017+0.00912446j 0.0147766-0.000852028j -0.00709623-0.00693695j -0.00835133+0.00223762j -0.00935401+0.00974965j -0.0103529-0.000376665j -0.000421363-0.00704025j -0.0134445+0.0095083j -0.0031825-0.00372256j 0.00244425+0.00560932j -0.00260331-0.00232547j 0.00546014+0.000388451j 0.00154635+0.00200625j -0.00045681+0.0044451j 0.000107659+0.0125651j -0.00378367+0.00372464j 0.0108051-0.00969344j 0.000152514-0.00470093j 0.00620494+0.00547137j 0.00164113+0.00689544j -0.0129472+0.00613253j -0.00845825-0.00165419j -0.00367088+0.00154257j 0.0115666+0.00945574j -0.018227+0.0176112j 0.0127391+0.00855711j 0.00772299+0.00074944j -0.0189323+0.00242832j -0.0196134+0.00571234j -0.00193261+0.0123651j 0.0217268-0.0188539j -0.0194239+0.0224633j 0.00539149-0.005138j 0.00948061-0.0262819j -0.014749-0.00561506j -0.0052809+0.0275386j 0.0107843-0.0224436j -0.0116804+0.0072811j -0.0149005-0.027525j -0.00828893-0.0295808j -0.0151692+0.00806034j -0.000691575-0.000272922j 0.00155126-0.0103799j 0.015959-0.0248755j -0.007438-0.00681581j 0.0185977-0.00246058j 
0.0310868+0.0342955j 0.0269677-0.0295366j 0.0175514+0.0382329j -0.0220677+0.022815j 0.00289514-0.0275578j -0.0100998+0.00896653j -0.00992833+0.0278641j -0.00795121+0.00716172j 0.00379844+0.00861987j -0.00896258+0.000695924j 0.0128729+0.00351155j -0.000415164-0.011183j 0.00544794+0.010473j -0.00605747-0.0105121j 0.0378983+0.00739139j -0.0263156-0.00994414j 0.00177282-0.0158706j 0.0134263-0.0129188j 0.000562725+0.0161826j -0.0168928-0.0154481j 0.0219937-0.00116207j 0.00722977-0.00811728j 0.000606163+0.011459j -0.00909468+0.00744563j -0.00148651-0.00321013j -0.00353176-0.00130061j 0.0166263+0.00727058j 0.000542711-0.00637804j -0.00502781-0.00989825j 0.00568188-0.0104156j -0.00514009-0.0195862j 0.00625783-0.00980905j -0.0109661+0.00426766j 0.000501704+0.00952623j 0.000912106-0.00532892j -0.00359532+0.0110827j -0.00111161-0.0138231j -0.013407-0.00789993j 0.00473002-0.0125316j -0.00545917+0.0116811j -0.0180685+0.00483111j -0.0127148-0.00616398j 0.0249844+0.0016302j -0.00512647+0.00981003j 0.000596347-0.00102117j -0.00452538-0.0103983j 0.0133531+0.00646823j -0.00899341+0.000775327j -0.00740836-0.000610674j 0.00218191+0.000846138j 0.0028203+0.0204783j -0.0122063-0.000923695j -0.00827219+0.00168008j 0.00282304-6.09714e-05j 0.00909268+0.00211006j 0.00457178+0.00250602j -0.0125354+0.0111229j 0.00218943+0.000406358j -0.010345-0.00724027j -0.0178916+0.0106901j 0.0033042+0.000491977j -0.0127605+0.00362581j -0.0028305-0.00769146j 0.00617937-0.00892271j 0.00704575-0.026569j 0.00528932-0.0175454j -0.00673263-0.00391601j 0.0110877+0.000609496j 0.00636798+0.00607712j -0.00881605+0.0192972j -0.0101475+0.00801706j 0.0048778-0.00476786j 0.0087745+0.0192652j -0.00303629-0.0101629j 0.0153441-0.0111667j -0.00873101-0.011221j -0.0124841+0.00433278j 0.00920017+0.0109302j 0.00492593-0.00157263j 0.0115178-0.00317373j -0.00546425-0.0118982j -0.00799956+0.00982727j -0.00695029+0.00376395j -0.00664548+0.00643045j 0.00264371-0.0158805j -0.0100854+0.00422489j -0.0108716-0.0109743j -0.00865387-0.034027j -0.00345648+0.00487237j 0.012803-0.000452407j -0.00283507+0.00513652j -0.00795863-0.00619885j 0.0149146-0.0071989j 0.00407835+0.00980066j -0.00278867+0.0140575j 0.0199519+0.00847158j 0.0152032+0.0177282j -0.005948-0.0184953j 0.00952927-0.0052513j 0.00133395+0.00797455j -0.00268461+0.0120126j -0.00210834-0.00255227j -0.000807062-0.0092516j 0.00841252+0.023395j 0.00188303-0.00822284j -0.000888831-0.0113597j -0.00976194+0.00439593j 0.00453908-0.0079235j 0.00387712-0.00390099j -0.0183172+0.0193006j -0.0113793-0.00260995j 0.00462685-0.00544898j 0.020818+0.0187546j 0.00953672+0.0112256j 0.014066-0.0149882j -0.0190282-0.0122815j -0.0240636+0.0123707j 0.000859348+0.0132318j 0.0161456+0.0168317j -0.00656186-0.0238617j -0.0312859-0.0108171j 0.0277849-0.00100283j -0.0134751+0.0142875j -0.017999+0.0104645j 0.00208744+0.00303766j 0.0226174+0.00825442j -0.00837159-0.0150017j -0.0289839+0.00420585j -0.000911474+0.00080729j 0.00861865+0.011937j -0.00614036-0.0171362j -0.011363+0.00859476j -0.0265666-0.0480879j 0.0149825-0.0252645j 0.044732+0.0107449j -0.0111297+0.033703j 
0.0226873-0.00151056j -0.00638208-0.0209377j 0.00453755+0.0322277j -0.0177345+0.00165419j 0.019263-0.0126855j -0.00690656-0.0216364j 0.0133716+0.0140334j -0.00937722+0.00600166j -0.0104765+0.0126209j -0.00612663+0.0126801j 0.0130789-0.0077152j 0.0138285-0.00237596j -0.0336821-0.0027359j -0.00424291+0.00677898j -0.0100371-0.0129477j 0.011413-0.0103668j 0.00277832-0.00128966j -0.00657358-0.00155315j 0.00748019-0.0147343j 0.00987923+0.00567202j -0.0238277+0.0076349j -0.0174858+0.00586268j 0.00449321-0.0164372j 0.0207975-0.00206746j 0.00412337-0.00196882j -0.00597284+0.00266654j 0.00127326-0.0107423j 0.0153365-0.00256221j -0.0057673-0.00103069j -0.0102279-0.0120725j 0.00260056+0.0143613j -0.00612675+0.00619466j 0.00768499-0.00313835j -0.0137512-0.0088133j -0.00786569+0.00797654j 0.00693115-0.014137j 0.00181366-0.010861j -0.00127054-0.00933466j 0.00983244+0.00636559j 0.00817163-0.00659775j 0.00229395-0.00317796j 0.00515821-0.00292188j 0.0040698+0.00961465j 0.00775428-0.0116971j -0.00168156-0.00799879j -0.00542863-0.0093969j -0.011267+0.000981925j 0.00395725-0.00765146j -0.00672539+0.00253215j 0.00239142+0.00200248j 0.0100799-0.0130132j -0.000994141+0.00260441j -0.00393343-0.000847744j 0.00787106+0.00888579j 0.00460727-0.0028638j 0.0015358-0.00828001j -0.00240147-0.0095316j 0.000437697-0.0013331j 0.004401+0.0154325j 0.00728597+0.00239375j -0.0167601-0.00464125j -0.00963039-0.00179102j -0.0110636-0.00364341j -0.00131329+0.00616847j 0.00175805+0.0123335j 0.0102352+0.00666949j -0.00477632+0.0139956j 0.00867684+0.00201961j 0.0056958+0.000583064j 0.0128466+0.0190752j 0.00267243+0.00182891j -0.000920801+0.00120096j 0.00310137-0.0154574j 0.00502912+0.00338713j -0.0128687-0.0173989j 0.0157476+0.00252006j 0.00340147-0.0154466j -0.013287+0.0203901j 0.00184814+0.0138431j -0.00742302-0.0182504j -0.00122106-0.00236922j 0.00140604-0.016623j 0.0118165+0.0024862j -0.00628798+0.00906041j -0.00144127+0.0100529j -0.0151243-0.00469689j 0.00316509+0.00419919j -0.00164683+0.0106666j 0.008449+0.000933959j -0.00899806-0.0081446j -0.00531179+0.00850317j 0.00275398-0.00603478j -0.0226976+0.00814564j 0.00854912+0.0114383j 0.00446563+0.00682763j -0.00386052+0.0100189j -0.011774-0.0071259j -0.00430229+0.00595026j -0.00299004+0.000586264j -0.00712481+0.0023908j -0.000445233-0.0181196j -0.00128466+0.00314059j -0.00332059-0.0231886j 0.00940054-0.004437j 0.0115848+0.0052091j -0.0174461+0.000102517j 0.00270288+0.00122702j 0.00721869-0.0296188j -0.00684805+0.0180995j -0.00706626+0.0170405j 0.00606204+0.00305497j -0.00161106+0.0125738j 0.00792886+0.020257j 0.0169687+0.0188075j -0.00747153-0.00287702j 0.0110949-0.00418262j -0.0125491-0.00640942j 0.00157039-0.00653047j -0.013579-0.00172347j 0.000676702+0.0296721j 0.0160444-0.00410874j -0.00820078+0.0114186j -0.00397658+0.0082683j -0.00598359+0.00245785j 0.0254119-0.000258474j 0.00414061-0.0267353j -0.0080517-0.038741j -0.0243576-0.0134228j -0.0106749-0.000245896j -0.0216204-0.0182233j 0.0286684+0.0112329j 0.000293476-0.041952j -0.0137724-0.0148182j 0.0418911+0.0170104j 0.00695682-0.0214691j 0.00583132+0.000509382j 
0.0219873-0.00453449j -0.00557719-0.0245632j -0.0294362-0.00940837j 0.0195343-0.0224895j 0.00556097-0.0235854j -0.000153945+0.00249386j -0.0109743+0.0398805j -0.0278911+0.0212354j -0.0353022-0.00685503j -0.00770547-0.0193041j 0.00324858+0.00575362j -0.00584927+0.00287139j -0.0114191-0.00378244j -0.0112051+0.0122609j 0.00826089+0.0322635j -0.0264627-0.0244852j -0.00123989-0.0154223j 0.0067383+0.0149649j -0.000477766-0.000356517j -0.00656978+9.07862e-05j 0.010755+0.00498083j 0.0191723-0.0123854j 0.0255684-0.00036448j -0.00752562-0.0219918j -0.000254947-0.0130493j -0.00635913-0.00319557j -0.0183027-0.0205316j 0.00777119-0.0114276j -0.00605841-0.0197143j 0.00843335-0.0232287j -0.00386776+0.014967j -0.0040039+0.00325417j -0.00782905+0.00671509j -0.00147349-0.00481434j 0.0132959+0.00737318j -6.11623e-05-0.0102059j -0.0105007-0.00443707j -0.00780695-0.0172273j 0.0122484-0.00606304j -0.0020781-0.00102995j -0.00605939-0.000999115j 0.00209153-0.00462719j 0.00574598+0.00607045j 0.0137761-0.0152492j -0.00916589-0.012068j -0.00305509-0.0202451j 0.0174366-0.0112759j -0.00230986-0.0172654j 0.00240611+0.0155681j 0.00336028+0.00615845j 0.00740522-0.000192529j -0.0133833+0.0193397j -0.00157618+0.0055603j 0.0110238-0.00364442j 0.00772274+0.00490423j -0.0107908-0.00613422j -0.00125434-0.00133297j 0.0112185-0.00248332j -0.00260708+0.00255876j -0.009683+0.00421733j -0.0200383-0.0218834j -8.26359e-05+0.0078954j -0.00382778-0.00439856j 0.0184624+0.00325801j -0.0134003-0.00898181j -0.00071466+0.00795941j -0.0106826+0.000831304j -0.00367723+0.00658865j 0.00313067-0.00262002j -0.000238975+0.0273453j 0.00240841+0.0252382j -0.0143511+0.0018202j 0.0153002-0.0134579j 0.00242663+0.00197366j -0.00509592-0.00692115j -0.00217475+0.00590573j -0.0139737+0.00958947j -0.0167813+0.00654206j 0.0151281+0.012954j -0.0132942-0.0215469j -0.00836547-0.0222305j -0.012921+0.00221257j 0.00591049+0.00324233j 0.0251543+0.0282452j 0.0104022+0.00265449j -0.00749306+0.0089293j -0.0297662+0.00497606j 0.00797276-0.0070462j -0.0193913+0.00682271j -0.00561774+0.0100126j -0.0293768+0.0166561j -0.00584456-0.0201602j -0.0290378-0.0106609j 0.00484869+0.00232684j 0.00856589+0.0169552j 0.000362305-0.00183458j -0.0072955+0.000746897j 0.000863902-0.000771156j -0.033014-0.00893036j -0.0232511+0.00248792j -0.00297707+0.00238029j -0.00419233-0.00540407j -0.034103-0.0144463j 0.0133207-0.00144677j 0.00297135+0.00467269j -0.00224535+0.00128797j 0.00425139-0.00917304j 0.0175818-0.0103307j 0.0138473+0.00265968j -0.0136723+0.0201489j -0.00723378+0.00767142j 0.0194183+0.00213011j 0.0269345-0.00477942j 0.000474681+0.0138869j 0.00588381-0.0150011j 0.00828049-0.0238886j -0.0143125-0.0192862j -0.0157795+0.00741631j -0.0108053+0.00914118j 0.0293994-0.0164667j -0.0168835-0.020623j 0.0155035-0.00658666j -0.00677186+0.0161094j -0.0350319+0.0103536j -0.0180904-0.00434386j -0.00882437+0.0222754j -0.0131987+0.029434j -0.0387732-0.000905457j -0.0241629+0.00596018j -0.0418001-0.0091694j -8.0023e-05-0.00668438j -0.0212799+0.00358745j 0.0366383-0.000983052j 0.0315759+0.0185915j 0.0184931-0.0281089j 0.024078+0.0220617j 
-0.00972352-0.00431604j -0.00393696+0.00970271j -0.0100546-0.0239294j 0.028605-0.0203203j -0.00570845-0.0227522j -0.0158384-0.0113201j 0.017497-0.00406893j 0.00853582-0.00376572j -0.00201948-0.00896261j -0.0105157-0.031334j -0.00557451-0.0409329j -0.0339719+0.0157738j -0.0274882-0.0173411j -0.0206788+0.0192005j -0.00206986+0.0145036j -0.0154253+0.00472827j -0.0165967-0.016491j -0.0189771-0.0030556j 0.0278771+0.00482848j 0.00891978+0.0146544j -0.024977-0.0175487j -0.00952874-0.00314576j 0.0180232-0.00899978j -0.00332082-0.0155337j 0.0136361-0.00171497j 0.00345431-0.00394358j 0.00361904-0.00733226j 0.00655989+0.00654736j -0.00177069+0.00807277j -0.0244109-0.0242692j -0.00553615+0.0218291j 0.00104536+0.0158212j -0.00605327+3.58732e-05j -0.000626541-0.0104588j 0.00478727+0.0080843j -0.0110317-0.0128548j 0.000862224-0.00031931j 0.00757007-0.00468665j -0.00822719+0.00283866j -0.0076376-0.00964271j 0.0180846-0.0145429j 0.00779463-0.00489037j -0.0121482+0.00946767j 0.0156924-0.00362522j 0.00685549-0.0060784j 0.0118181-0.000804124j -0.00887851+0.00070169j 0.0105025-0.00686944j 0.0120572+0.00296747j -0.00140018-0.00993552j 0.000151964+0.00259822j -0.0127385-0.00571926j 0.0184353-0.000185548j -0.0155786+0.00790333j -0.00351185+0.00510513j 0.00464896-0.00191284j 0.00657432-0.00783086j -0.0133861-0.00228623j 0.0155717-0.00348966j 0.00247578-0.0102572j -0.00270041+0.00687891j 0.0102256-0.00805719j 0.0010826-0.0041779j 0.00459769+0.0167621j -0.00036509+0.0100325j -0.0191864+0.0029801j 0.0124647-0.00810792j 0.00334135+0.000354746j -0.0117132-0.00704253j 0.013083+0.00159696j -0.00948123+0.00641309j -0.0144794-0.00525314j -0.0166186-0.0118892j -0.00329729+0.0147692j -0.00885319-0.00699618j -0.00056676-0.00368123j 0.0096495-0.0151247j -0.0126392+0.00997432j 0.011096+0.0180309j -0.0158399-0.0164293j 0.00770452-0.00284887j -0.0125949-0.014321j 0.00436255-0.0144775j -0.00361754-0.00788644j 0.00511391+0.00182041j 0.00694828-0.00841198j 0.00265164-0.00375592j 0.0114875+0.0213744j -0.0105864+0.00794005j -0.0126302-0.00070954j -0.0156598-0.00696565j -0.0200527-0.0114959j -0.012619+0.0151296j 0.0170115-0.00487956j 0.00973297+0.00341993j -0.0123236+0.0024398j -0.014671+0.00251917j 0.000757532+0.0186496j -0.0207601+0.00443699j -0.0110341-0.012874j 0.00633647-0.00571016j 0.000546964+0.00132974j -0.0227483+0.00664808j 0.000739839-0.0116166j 0.0032611-0.00746658j -0.0057309-0.0024751j -0.0134069+0.0160168j 0.00824622+0.00807968j -0.00920327-0.00483571j 0.0159162-0.0116289j 0.016535-0.000621613j 0.0146001-0.000964841j 0.0173828-0.0168622j -0.0191857-0.00413849j 0.00583549+0.00304664j -0.0135194-0.00378277j 0.00790707-0.00648493j 0.0351856-0.00687291j 0.00457055-0.0156802j 0.0220186+0.000836983j -0.0123445+0.0219851j -0.00313566-0.0255355j 0.00656609-0.0126875j -0.0265295+0.0028577j 0.00855462-0.00098334j -0.0143827-0.0296372j -0.0026005+0.00986786j 0.0201739-0.00193787j 0.0231235+0.0009184j -0.0150467+0.0174589j 0.0252773-0.00457935j -0.018822-0.0175081j 0.0484183+0.015119j -0.0153193+0.0484023j -0.0206676-0.00238108j 0.01521-0.0106561j 
