-0.0136043-0.00538638j -0.00367263-0.0276895j -0.00747899+0.016323j 0.00999476+0.0169291j 0.00286213-0.0115602j 0.0111828+0.000191055j -0.0093671+0.0127476j 0.00124624+0.00946464j 0.00158095-0.0125069j -0.00632296+0.0135467j 0.0030768-0.00179592j 0.015221-0.00473152j 0.00298268-0.00298198j -0.00197852+0.00601663j 0.00300993+0.00238991j -0.00541619-0.00180309j 0.0029517-0.00942286j 0.00903513+0.0115262j -0.00843596+0.00489858j 0.00126417-0.0185576j -0.0018857+0.000725194j -0.0023277-0.0074042j 0.00711621+0.0113051j -0.0109095-0.00474447j -0.00295965-0.00350216j 0.00943657-0.000553342j 0.00475149-0.00810319j 0.00229948+0.00456742j 0.00573243+0.000346765j -0.00278578-0.00369928j -0.00537089+0.00317131j 0.0110588-0.000230174j 0.00521425+0.0032259j -0.0108513+0.0107727j -0.0111438-0.000696541j -0.0154761+0.00716143j 0.00387543+0.00685885j -0.000834334-0.00852819j 0.00706929+0.00269829j 0.0031992+0.0092064j -0.00288256+0.00850281j 0.000494738+0.00696426j 0.00249675-0.00431897j 0.00670812-0.0077222j 0.00153613+0.00941794j 0.00251329+0.0142651j 0.00526223+0.000294532j -0.00581245+0.0105444j 0.0171843+0.00999152j -0.00472786-0.00680811j 0.00287136+0.0152356j -0.00667582+0.00146133j -0.00615563-0.00494314j -0.00275275+0.0126539j -0.00581377-0.00633191j 0.000628382+0.00780247j -0.00449337+0.0118138j -0.00681967-0.0154697j 0.00377323-0.0121419j -0.000766457-0.00322539j -0.00254128-0.0103037j 0.00831436-0.00833543j 0.0115975+0.00101542j -0.00142846-0.0118085j 0.0239839+0.000826978j 0.00647862+0.00515737j 0.00163808+0.00129443j -0.00854658+0.00108654j 0.00715246+0.00348487j -0.00421209-0.00820043j 0.00455015+0.00350993j -0.00524148+0.00500402j -0.00237746-0.000745026j 0.00354867+0.00190656j 0.00738124+0.00381349j 0.000757707-0.00259472j 0.00367524+0.0155694j 0.00893021+0.0176955j -0.00764313+0.0167233j 0.013252+0.00445525j 0.000725825+0.0142548j -0.0206588-0.00537434j 0.0065369-0.00403451j 0.00271447-0.00628042j -0.00108327-0.0087382j -0.00617047+0.00357854j -0.0126446-0.00418621j 0.0111569-0.000728662j 0.00636731-0.00393061j 0.016034+0.000832652j -0.0110049+0.00546197j -0.0127368+0.0210673j -0.0045521-0.00176939j -0.0102532+0.00166584j 0.014222-0.00983295j 0.00803719-0.00962253j -0.00194001+0.00178647j -0.00518422-0.013272j -0.0226293-0.00106207j -0.0279863+0.00554658j -0.0031784-0.0254119j 0.0214909-0.00452341j -0.00416266+0.00274731j 0.00840713+0.000414423j -0.00905554-0.0174023j 0.0237175-0.00933378j 0.00618156+0.00640735j 0.00755061-0.00758774j 0.00728718+0.0320631j -0.0159697-0.00627708j 0.0355356+0.0120631j -0.00697824-0.0144247j 0.0163101-0.0316049j 0.0116266-0.0323418j 
-0.00185476-0.0251817j 0.0184521+0.00158854j -0.00635816-0.0148102j -0.00797753+0.0161608j 0.0159891+0.003254j -0.00491907+0.00758026j -0.000272066-0.0168037j -0.0065563+0.00882199j 0.00348294+0.00150133j -0.00664392+0.00281839j -0.00505164-0.00416734j -0.000721117+0.00913401j 0.00139713+0.00188937j -0.00612587+0.0044251j -0.00576609+0.00762892j 0.010004-0.00921081j 0.00913031+0.00500379j -0.00848581+0.00950632j 0.000375653-0.00820412j 0.0120699-0.0170308j 0.00662222-0.00379067j 0.00514869-0.00750515j -0.011771-0.000823827j -0.00242734-0.0226044j 0.00392089+0.00124073j -0.000636444+0.0114377j 0.0191851+0.0102546j 0.00205381-0.000761831j -0.00584109+0.00778465j -0.00112733+0.000173514j 0.00162253-0.00653384j -0.00445434+0.00723757j 0.0008155+0.00936699j 0.00191283-0.0039941j -0.012551-0.00752234j -0.00428034-0.018542j 0.00248372-0.00118189j 0.00173983+0.00359186j -0.0135013+0.00226571j -0.00620189-0.00516223j -0.0110074+0.00369403j -0.0116214+0.00134123j 0.00189787+0.00236459j -0.00401457-0.000612794j -0.0103075-0.00446425j -0.00281464-0.00883149j -0.000526002+0.000466174j -0.00762583+0.00296949j -0.000661023+0.0160121j 0.0134609-0.0119762j -0.0107146+0.00665553j 0.00284986-0.0106958j -0.00031681-0.0113254j -0.0063538-0.00975872j -0.00460761-0.0117335j -0.00513713+0.00262551j 0.0103302+0.00138154j 0.00734141-0.00316399j 0.00576718-0.00342114j -0.00111851-0.000153314j 0.000806297-0.000446622j 0.00288136+0.006292j -0.00594729+0.0104826j 0.011008+0.00497861j -0.000551697+0.0290273j -0.0106685+0.0229279j -0.00905664-0.0191879j 0.00610714+0.00231169j -0.0074061-2.87333e-05j -0.00185766-0.00230928j 0.0113005-0.0042463j -0.00212059+0.00780944j -0.00103532-0.00566384j -0.00735002+0.00726485j -0.00796309+0.0119113j 0.00689252-0.00857686j 0.00203996-0.00424109j -0.00229094+0.0170445j -0.00473644-0.00180478j 0.00699193+0.00283457j -0.00559943+0.00187367j 0.00901895-0.0182535j -0.000352042+0.000176847j -0.000669123+0.00623403j -0.00517222-0.00390064j 0.000383836+0.0110921j -0.00747897-0.00705714j -0.0150534+0.0102195j 0.00275631-0.0134922j 3.34076e-05-0.00739761j -0.00385235+0.020155j 0.0179153+0.000806214j -0.0018877+0.0128338j 0.0124818+0.0010554j -0.0144798+0.017837j 0.0146508+0.00310876j 0.00899-0.0221693j -0.0141881-0.00646805j -0.0180985+0.00828079j 0.0216008-0.0198058j -0.0196754+0.00960812j -0.00655036-0.0145477j 0.00530898+0.0101936j 0.00554651+0.012356j 0.00215031+0.0112693j -0.000299176+0.00880598j 0.00274985+0.00348279j 0.0224246-0.011848j 0.0255846+0.00923786j 0.0183293+0.0451461j 0.00898081+0.00732605j 0.0246247-0.00315018j -0.0102306+0.0409592j 0.0112807-0.026601j 
0.0144315-0.046771j -0.0111549-0.0413847j 0.0525474+0.0295472j -0.0359335+0.035097j 0.0067679+0.0101721j 0.0188029+0.0248648j 0.0288305+0.00834095j -0.0318812+0.0271027j 0.0172063-0.0217809j 0.0159016+0.0296304j 0.0610346-0.00269635j 0.021738+0.00532647j 0.0181176+0.0177231j -0.00917882+0.0105837j -0.0403984-0.0035521j 0.0189924+0.0170814j 0.00325684+0.00324666j -0.00358118+0.0319462j 0.0105189+0.0204183j -0.0130297-0.0263748j -0.00893671+0.0218481j 0.00865468-0.0316337j 0.0125913-0.00940164j -0.0272674-0.0209987j -0.0115451-0.00102397j 0.00116149+0.00216168j 0.0208848+0.0310717j 0.0279411+0.00986529j -0.0060794+0.0105662j -0.00619114-0.0104527j 0.00378862+0.0279028j -0.00802779-0.0157073j -0.00251785-0.00518908j 0.0150562+0.0378557j -0.00299595-0.0446223j 0.0556774-0.00201867j 0.0479767+0.0225372j -0.0166218-0.00977398j 0.00717618+0.0179482j 0.0270486-0.00126508j -0.0238288+0.00183293j -0.0226707+0.00842459j 0.0202657-0.012018j -0.000609426+0.00975367j -0.00373946-0.0111164j -0.00898798-0.00372075j -0.0138616-0.00819411j 0.0124115-0.0184822j 0.00150645+0.0193333j 0.0270059-0.0115959j -0.0128889+0.0353548j -0.00532754+0.00396328j -0.0185408-0.0117063j 0.0135672-0.012548j -0.0210493-0.0171862j 0.00480062+0.0170083j 0.0178178+0.0323605j -0.0318678+0.0181538j -0.0130636-0.0475779j -0.00854846+0.0256418j -0.0310739-0.0180518j 0.0225824+0.0201851j -0.00318548+0.0130143j -0.0551505-0.018694j 0.00542787-0.0348461j 0.00149514-0.0321742j -0.056017-0.0344898j -0.0137183-0.00267495j -0.0151146+0.0408859j -0.0323386-0.0414326j -0.0140983+0.0132614j -0.0123855-0.0288623j 0.030632+0.0273487j -0.03493-0.0398324j 0.0119893+0.0259011j -0.0486321-0.0227694j -0.014473+0.0235569j 0.0317886+0.00581278j -0.0686285+0.0500961j 0.081895-0.0183548j 0.0134758+0.0117595j -0.0148289+0.0110059j 0.00806996-0.0106615j -0.0228116-0.021633j 0.00894138+0.00895479j -0.0307009+0.0173411j -0.053485-0.026208j 0.0196282-0.0762842j 0.0341441-0.0061611j 0.000562715-0.0115265j -0.0658011+0.0116304j -0.00121512+0.0486233j -0.0632786-0.00302753j 0.0146776+0.0421589j -0.0523447-0.059539j 0.0608755+0.000743515j 0.0377761+0.029346j -0.0390743-0.0410892j -0.0938466-0.000292033j -0.0360995+0.0506196j -0.021717-0.0287306j 0.0328839-0.0137132j -0.0429866+0.00561712j 0.0070763+0.0341964j -0.000612963-0.0246957j 0.0256895-0.0365854j -0.0356042-0.025096j 0.0456184-0.00288943j -0.0361198-0.0302894j 0.0416965-0.0449453j -0.0468253-0.0188117j 0.00574468-0.0300432j -0.00890679-0.101561j 0.114547-0.0155728j 
0.0125248+0.0342208j 0.0244466-0.0388493j -0.0242941+0.0261745j -0.0359874-0.0171796j 0.00159471-0.0350318j -0.00411469+0.0123358j -0.0341909+0.0215145j -0.025706-0.034841j 0.0220783-0.0148778j -0.0323196-0.000785937j 0.033094+0.0307909j 0.00703303+0.0181562j -0.00145635-0.00694018j -0.0125483+0.00480173j 0.010948-0.0204128j -0.0236329-0.00077438j 0.00761989-0.00625417j -0.0145003+0.0135767j -0.0433571+0.00099735j -0.000826673-0.0058274j -0.0344824-0.0183147j 0.0382448+0.00198363j 0.0265648+0.0393476j -0.00946115-0.00464395j 0.00346718+0.00772529j 0.0264863-0.00717839j -0.0205634-0.0279349j 0.00887288+0.00120963j -0.0139021-0.0108108j -0.00182255-0.0144201j -0.0222277-0.00524782j 0.0177008+0.0200122j 0.0278615+0.00636958j -0.0434478-0.00933261j 0.052838+0.0110724j -0.00828075+0.0387116j -0.0152583+0.0293655j 0.0105106-0.0259411j -0.0196001+0.00810718j 0.0076139+0.0243361j -0.00362428+0.00139653j -0.0157396+0.001263j 0.0209532+0.0042758j -0.00774529-0.00240075j 0.00623382+0.0195319j -0.00784478+0.0171911j 0.0237124+0.00173642j 0.00104374-0.0116154j -0.017137+0.0241952j 0.00929669-0.0195062j -0.00732276+0.00403347j -0.0129383-0.00578538j -0.0124928-0.0207514j -0.0155725+0.0615571j -0.00201473+0.0054622j -0.0059966+0.0169189j -0.0228355+0.00970038j 0.00634799-0.0477864j 0.0179124-0.0160386j -0.0186263-0.0315725j 0.02826-0.00534695j -0.0349259-0.0336081j -0.00929257-0.00161651j 0.0170887-0.0377336j 0.042069+0.0352287j 0.0450142+0.00651736j -0.0158117+0.0357596j 0.032821-0.00219894j -0.0535455-0.00459711j 0.0691008-0.0435884j 0.0187074-0.0506425j 0.0226015-0.00405496j -0.0311579+0.0135362j 0.0219304+0.000745862j -0.0412484+0.014577j 0.0549847-0.044226j -0.00993975-0.0109513j -0.00343558+0.0349746j -0.0361342-0.0697991j 0.0397923+0.0509147j -0.00784493+0.00815373j -0.0286152-0.00849252j 0.0116567+0.0228496j 0.0215778-0.015881j -0.000305964+0.0192982j 0.0053125-0.0581439j 0.0193182-0.0281297j 0.0859742+0.0151127j 0.0287594+0.0116579j 0.0133698+0.00111419j -0.0159222-0.0547924j -0.0562568-0.00479685j 0.012817-0.0411185j -0.0213871-0.0298031j 0.0495579+0.00659665j 0.00473949+0.018442j -0.050368+0.058819j 0.0491361-0.0155957j 0.00428307-0.0695662j -0.0677564-0.0389682j 0.0335746-0.0232449j 0.019562+0.0315723j -0.0161366-0.0180825j -0.0456237+0.000889239j 0.0184773+0.0222858j 0.0380078+0.0107851j 0.0407619-0.00646478j 0.010859+0.0328511j 0.0257789-0.0384781j 0.0575585+0.0352379j 0.0452297-0.0305522j 0.0172065+0.0246316j 0.108921-0.0117557j 0.0034691+0.0983232j 
0.0181259-0.0054657j -0.0192857-0.02494j 0.0222343+0.0483853j -0.0111717-0.000307272j -0.0143493+0.0113818j 0.0104721+0.0119387j 0.0113475+0.00504348j -0.0216326+0.0342062j -0.00482956-0.00885981j 0.00973718+0.041411j 0.0305173+0.0231553j 0.0127349-0.00485063j -0.00132216+0.00606193j -0.00247554+0.00791616j 0.00247887+0.0324583j 0.0257231+0.0467093j 0.00613892-0.00486605j -0.0110896+0.000391216j 0.00523372+0.0270648j -0.0244001-0.0463709j -0.00890104+0.0106857j 0.00923268-0.0225688j 0.0203364-0.0105419j -0.0176542+0.00121042j -0.00287083-0.0217592j 0.0124464-0.00248292j 0.0154732+0.0357535j 0.0209977+0.0221605j -0.0166043+0.000803235j 0.00303465+0.000171828j -0.0176875+0.0186462j 0.00429747-0.0358078j 0.00852001-0.00847118j 0.0052386+0.0568108j 0.0229039-0.0113026j 0.0462834+0.0505304j 0.0239237+0.00694779j -0.0196783-0.0022805j 0.00328539+0.0278287j 0.0226721+0.0151589j -0.0291715+0.00561142j -0.0191843+0.00751457j 0.00921881-0.0157409j -0.0103538-0.000578125j 0.00369256-0.0136148j 0.0249945+0.00255915j 0.0131705-0.00709191j -0.0171285+0.00214364j 0.0315777+0.0139187j 0.0260045-0.0167496j 0.00366369+0.00746997j 0.00361827+0.0149261j -0.0245832-0.0068855j -0.011772-0.0498258j -0.043627+0.00635033j 0.0403969+0.0219304j 0.0162377+0.00255015j -0.0673609+0.0148248j 0.0017655-0.0210325j -0.0244139+0.0172834j 0.0064111+0.00916233j 0.00624692+0.0697907j 0.00822177+0.0239005j -0.0280809-0.0390902j 0.0482713-0.0197354j 0.00959429-0.0304898j -0.0847426-0.0687984j 0.0217893+0.00144775j -0.0141463+0.0189803j 0.0142948-0.0175471j 0.0246289+0.0132654j -0.00803499-0.0272116j 0.016612+0.0480983j -0.0279263-0.0476782j 0.00451395+0.0310727j -0.0233619-0.0602798j 0.00346371+0.000733227j 0.0186481+0.000794852j -0.0394415+0.0229996j 0.0862902-0.00508992j 0.0286348+0.0365967j -0.0348022-0.00383078j 0.0158801-0.0250077j -0.00309271-0.0316164j -0.00991374+0.00305125j -0.0069417+0.032987j -0.0194448-0.0301331j 0.00521804-0.0350001j 0.0312187+0.00124875j -0.0231559-0.0186153j -0.00340641+0.0286958j -0.00165708+0.00355048j -0.0161467-0.0316882j -0.00236902+0.0125065j -0.0347381-0.0761781j 0.0323934+0.0198599j -0.0293876-0.00173132j -0.028287-0.0373052j -0.0448616+0.00611499j -0.0233101+0.0232838j -0.00333306-0.02438j 0.0227492-0.0022749j -0.0113482+0.0117532j -0.0169633+0.0381574j -0.0181917-0.0386271j 0.0309861-0.0178484j -0.0435823-0.0630958j 0.00323997-0.00360521j -0.00959976-0.0262101j 0.0321667-0.0116763j -0.0510267-0.0183956j -0.0262766-0.0542734j -0.0104761-0.0449277j 0.0377047+0.0111011j 
-0.0355107-0.0259325j -0.0159143+0.000390034j 0.025618-0.00903553j 0.0039236+0.000349838j 0.0264405+0.0117905j 0.0305793-0.0014846j -0.00886359-0.0313317j -0.0328172+0.011084j -0.00285776+0.00905736j 0.00810932-0.00928498j -0.00207974+0.0120503j 0.0419999+0.00230755j 0.023452+0.00580294j -0.00124892-0.00542649j -0.0157418+0.0308025j -0.0142347-0.0126079j 0.000485855-0.00360472j 0.0162797-0.00352917j -0.0210817-0.0250227j -0.049478-0.00571471j -0.0250034-0.0019868j -0.0263014+0.00978973j 0.0124437+0.00647975j -0.0428247-0.0148302j -0.0162702-0.0040876j 0.0133439+0.0370757j 0.0171879-0.0179407j 0.0197862+0.023604j 0.00397557+0.0201248j -0.000581162-0.0128978j 0.0131958-0.00541236j -0.00665605+0.000231011j 0.0108702+0.0350544j 0.0124178-0.00042083j 0.00340359-0.000131607j 0.0309404-0.0296135j 0.0289038-0.0469736j 0.0163851+0.0201693j 0.00438503+0.00222186j -0.0148157-0.0123469j 0.0251649+0.00926358j 0.00806339+0.0108356j 0.00614839-0.000612078j 0.0100826+0.00035229j 0.0130048-0.0135222j -0.0564294-0.00896197j -0.0261965+0.00260204j 0.0223015+0.0180332j -0.0262053-0.0211362j -0.00483043-0.0102669j 0.00209848+0.00910169j 0.0017969-0.0176324j -0.0328063+0.00241639j 0.0161451-0.0379035j -0.0175719+0.000780784j -0.02584-0.00543135j 0.058377-0.0452138j -0.0103866+0.0439445j -0.0252142+0.0279549j 0.0282613-0.0227561j -0.00965683-0.0119926j -0.00425083+0.0201646j -0.0303706+0.0200109j 0.00264601+0.00616313j -0.0234262+0.0266778j 0.0182571+0.0400574j -0.0849377+0.0541689j 0.0483161+0.00536375j -0.0468854-0.029491j 0.0353071+0.0569207j 0.0131228+0.0423217j 0.0105413+0.0311639j -0.0172977-0.020117j -0.0308559+0.0428146j -0.00603544-3.21005e-05j 0.0313984+0.00974233j 0.00669397+0.0190265j 0.00941415-0.00249897j 0.0873973+0.0297625j -0.0183789-0.0338296j 0.0425141+0.0247637j 0.013239-0.0147734j -0.0175614-0.0411455j -0.0527721-0.000252738j 0.00099409+0.00755696j 0.0266368+0.029631j -0.0105316-0.0224385j 0.0139965+0.0453456j 0.0201768-0.0195685j -0.0410249+0.0566676j -0.0289616+0.0374436j -0.00494342-0.0460519j -0.0149225-0.00311083j 0.033268-0.0140576j -0.0763528+0.04362j -0.0103657-0.00119666j -0.0181412-0.0447164j -0.0054793+0.0289229j -0.0109479+0.0451498j -0.0453393-0.0220955j 0.0100363+0.0286687j 0.0111255+0.0112389j -0.0123222+0.0208065j 0.0207606+0.0107785j -0.0288201+0.00090708j 0.0210015+0.00883188j 2.16948e-05+0.0145284j -0.0530616-0.0106843j 0.012899+0.00923032j 0.000306117+0.0341387j 0.00624525+0.0770704j -0.0882141-0.027748j -0.00143518+0.0308873j 0.00889056-0.0235538j 
0.00934945+0.0016085j 0.017898+0.0320088j 0.0173624-0.000808938j -0.0301383-0.00525277j 0.0242361+0.0032647j -0.00275395-0.0212189j -0.00654162+0.0331841j -0.00701405-0.00224332j 0.00304101+0.00889349j 0.0104978-0.00568913j 0.0213455+0.00791581j -0.0024719-0.0168832j 0.00798532-0.00249572j -0.0159261-0.0184066j -0.00724214-0.0406896j 0.0340984-0.00110931j 0.0116331+0.00671594j -0.0113584+0.0120193j -0.00643927+0.0354347j 0.00419928+0.0449948j 0.00187451+0.0303268j 0.0192142+0.0103107j -0.00966215-0.016523j -0.00719665+0.0208219j 0.014388+0.00728697j -0.0095201-0.0398684j 0.0235943-0.0137219j 0.00192287-0.0127497j -0.0275014+0.00617192j -0.00959298-0.012445j -0.0136189+0.0137124j 0.00238817-0.00263943j -0.0185417-0.0172254j -0.00848594+0.0249172j -0.0107697+0.00198729j -0.0182446+0.0263256j 0.015287+0.0165581j 0.0071172+0.01279j -0.0267021-0.00976892j 0.00964416+0.00913833j 0.0122442-0.00857247j -0.0115273-0.0275512j 0.0048835+0.000633489j -0.0253204+0.0237451j -0.0254065-0.00767266j -0.0298614-0.00323093j -0.0150194-0.0197093j 0.0232407-0.0160001j 0.00450069-0.0469178j 0.00383838+0.0240974j -0.0239048-0.0333488j 0.00545687-0.00423502j 0.0232557+0.00158463j -0.00373388+0.00967627j 0.0152604+0.0112747j -0.0344962-0.0253578j 0.00186778+0.00699887j -0.00287293-0.0274614j -0.0013394-0.000945348j 0.0214949+0.0213594j 0.0524077-0.0187855j 0.0291164+0.00125748j 0.00178163+0.00295479j -0.00790535-0.00691202j 0.0478549-0.0536181j 0.0467773-0.033824j 0.0318148+0.0780497j -0.033125-0.0181994j -0.0308149-0.0269201j -0.0365844-0.0442855j -0.0411123-0.0632416j 0.0239045+0.00663571j -0.0153772+0.0267205j 0.00834408-0.0182461j 0.0359571-0.0152533j -0.0275233-0.0529653j -0.0171945-0.0281906j 0.0436998+0.000787299j -0.0422636-0.0878666j -0.000167736-0.00864339j -0.000321435-0.0409436j -0.0261634+0.0501004j -0.03036+0.00818504j -0.0241379+0.00436711j -0.00635707+0.0138078j 2.05272e-05-0.0340306j -0.0595136+0.00565896j 0.0383486-0.0180994j -0.0190142-0.0298857j 0.0288297+0.0343848j -0.0217206-0.0190495j -0.0197078+0.00995598j 0.0247754-0.0162679j -0.024125-0.0200723j 0.0268939+0.0302419j 0.0205055+0.0382001j 0.0206887+0.0639251j -0.00811449+0.0194629j -0.0169083-0.0159004j -0.0133697+0.0235679j -0.00343174-0.0280877j 0.028106+0.000165811j 0.0205354-0.0291948j 0.042133+0.00723693j 0.0219648+0.0308636j 0.0233227-0.030711j -0.0192421+0.0140912j 0.0286777+0.0533525j -0.0111138-0.0422271j 0.0493542-0.00859981j 0.0372577-0.00719027j 0.00148755+0.0663547j 0.00679801-0.00612023j 0.0335211+0.00437988j 
-0.0137067-0.0062826j 0.0115229-0.00796628j 0.0205951+0.0160872j -0.0271544-0.0189526j 0.0328693+0.00834178j 0.0084329+0.00668375j -0.00971081+0.0158172j -0.0207577-0.0317067j 0.0454778+0.00693425j -0.0161915-0.00814301j 0.0284263+0.0142426j 0.0264295-0.0114805j 0.0363184+0.014975j -0.0134299-0.014492j -0.0167978-0.0521771j -0.0471464-0.00876924j -0.012846-0.00469805j -0.0208687+0.0128473j -0.0416173+0.00577578j -0.00658305+0.0313008j -0.0253727+0.0108507j 0.0115701+0.0175996j 0.00921568+0.00108037j -0.0218545-0.00477168j -0.0124006+0.0167123j 0.0264128-0.00869048j -0.00400399-0.00537518j 0.0434912-0.00634755j 0.000292574-0.0148072j -0.00295662-0.0113002j 0.0111609+0.00495036j 0.00354755-0.00060423j 0.0246864-0.0511987j 0.00833734-0.0112303j -0.00650396+0.00176075j 0.00846703+0.0175324j -0.0173675+0.0514123j 0.0397105-0.0289864j -0.000109307-0.0181109j -0.00590003+0.0316483j 0.0442971-0.0245935j -0.00831987-0.00721835j 0.00995345+0.0109969j -0.000457323+0.00796392j -0.00295299+0.0211005j -0.0715604-0.0154139j -0.011774-3.69652e-05j 0.0370115-0.0158772j -0.0575767-0.022416j -0.0106009+0.0808846j -0.019742+0.0102482j -0.0302342-0.00128169j -0.0138347+0.015819j -0.00403015+0.0318597j 0.0196794-0.00306729j -0.0355201+0.000452268j -0.0263303+0.00350864j 0.0341775+0.0313197j -0.00538218-0.0668635j -0.0410128-0.0411246j 0.0207359-0.00371597j 0.0261619-0.0423917j -0.00947815-0.0600964j 0.0307806-0.0380939j 0.107551-0.000759036j 0.0602761+0.0198408j 0.0554361+0.0580012j 0.0539465-0.0470726j -0.132534-0.0185898j 0.081247-0.0629729j -0.0212731-0.0625179j 0.0479593+0.00699858j -0.0517179-0.00535064j 0.060319-0.00651366j -0.033593+0.0561902j 0.0134123-0.0243443j -0.0107469-0.0460711j 0.055613+0.0260726j 0.0161428-0.0931178j -0.000128378+0.0304034j 0.0290287-0.0398591j -0.00721118+0.0161273j -0.020066+0.0332172j -0.0249435+0.00608038j 0.0086323+0.0262816j -0.0016306-0.0281642j -0.00230543-0.0241748j 0.0579729+0.0125845j -0.00804789+0.0220704j 0.0203819-0.0099354j -0.042312-0.0729671j -0.0481188+0.0213758j -0.00981183+0.0193869j -0.0306348-0.0215408j 0.00484222+0.00500806j -0.00412451+0.0348345j -0.022539+0.0473101j 0.0461433-0.0122428j 0.0119509-0.0536629j -0.111445+0.000160973j 0.040177-0.020677j 0.0406928+0.0331439j -0.00316667-0.0208263j 0.0158991+0.00899802j 0.00721634+0.0713639j 0.0265016+0.0118194j 0.0665545+0.0189744j -0.00177074+0.0456329j 0.0191177-0.0412273j 0.0556707+0.025174j 0.0483973-0.0242944j -0.0116538+0.0327686j 0.0613145-0.0244638j 0.0286157+0.0526256j 
-0.00868685-0.0111057j -0.0118604+0.0022626j 0.0261394-0.00875917j 0.00151259+0.0233442j 0.00246555-0.00279579j 0.00224207-0.0187785j 0.0220394-0.00193645j -0.0239264+0.0351301j 0.00836325-0.0127214j 0.000188206+0.00787647j 0.00108083-0.0316032j 0.0113553-0.022654j 0.00321093-0.0096655j -0.0140361+0.00819974j -0.0274147+0.0133874j -0.0393435-1.16451e-05j -0.014237-0.0269319j -0.00131332+0.0193887j -0.0122354-0.00498731j 0.00396741-0.00853466j -0.0105345+0.00955942j -0.0164991-0.0272303j 0.0145781-0.01727j 0.012878+0.0321841j -0.000534989+0.00244046j -0.00251479-0.0299841j -0.045816-0.00876197j 0.0156862-0.042851j 0.0139956-0.0416469j -0.0162463+0.000453858j 0.0052764+0.020621j 0.0082596-0.0203898j -0.00681035-0.0573078j 0.0255571-0.00630357j -0.0170261-0.00573507j 0.0204124-0.0103742j -0.00162571+0.00660429j -0.00167043+0.0149345j 8.78272e-05-0.0185241j 0.0055619+0.0249085j 0.0225283+0.0358249j 0.0075452+0.0326866j 0.000194768-0.0307883j -0.0361359-0.00300135j -0.00872484+0.0177553j -0.00384434-0.0166359j -0.0384872+0.0208157j 0.0401937-0.000358259j -0.0366779+0.00618359j 0.0112467-0.0300445j 0.00156108+0.0106548j 0.0164602+0.00791955j -0.017046+0.0544909j 0.0724759+0.0122544j -0.0112395+0.0399422j 0.0035926-0.00997799j -0.0566756+0.0356674j -0.0266564+0.0382123j -0.0381086-0.00691613j -0.011775+0.0708107j -0.00225703+0.128874j -0.0277541-0.0227168j -0.0411539-0.0202757j -0.0409774+0.0647219j -0.00717797-0.0168024j 0.013633-0.0253259j 0.0938282+0.00137025j -0.0444795+0.0151872j -0.0388088+0.0363265j -0.00960335-0.0451036j -0.073024-0.0524371j 0.0309811-0.0358887j -0.00772233-0.0110025j 0.0447468-0.00340045j -0.0100114+0.0337954j -0.0602471+0.0648218j -0.00652572-0.0293566j 0.042192-0.0326504j -0.0345912+0.0562753j -0.0191447-0.0531412j 0.00837229-0.0123484j 0.0679671+0.000896944j -0.00742599-0.0241153j -0.0187597-0.0327697j 0.0385275-0.011058j -0.0377693+0.0104623j -0.00805279+0.0344445j 0.0111667-0.0070132j -0.0110008-0.0190031j 0.0231446-0.0770433j -0.063647-0.00570553j 0.018732-0.0100341j -0.0143527+0.0768779j -0.0251412-0.0184012j 0.0105552+0.00852203j 0.0151094-0.0520581j 0.0514652+0.00870106j 0.0110083+0.00205835j -0.0224833+0.0574304j -0.0416132+0.0771145j -0.00919278+0.00459132j 0.0494191-0.0358028j -0.0296686+0.00705642j 0.0215346-0.00573543j 0.0424338+0.023416j -0.0311744+0.00936689j 0.0329656+0.010127j 0.0237133-0.0273151j -0.0297745+0.0083246j -0.00633935-0.0570218j -0.000946404+0.000680836j 0.0209371-0.0144887j -0.0219501-0.0228497j 0.0273233-0.0576187j 
