-0.0134403+0.0042921j -0.00497863-0.0293174j 0.00942953-0.0235768j -0.0104161-0.0182175j -0.00229763+0.0102916j -0.0113327+0.000609123j 0.0117039-0.0152417j 0.00491066+0.00465306j -0.00800452+0.0263528j 0.00952468-0.0124783j -0.00732112-0.000905268j -0.00201955-0.00527243j -0.00857833+0.005104j 0.00547332+0.00630704j 0.00804628-0.00446123j -0.0161232+0.0121212j -0.00581378-0.0085899j -0.00174865+0.00772459j -0.0133812+0.0157273j -0.00499801-0.00356107j -0.00764853-0.00948142j 0.00372326-0.00453773j 0.00798801-0.0191636j -0.00941642+0.000893416j 0.00785457+0.00853279j -0.00587699-0.00535778j -0.00377794-0.00379228j 0.00433386-0.00806284j -0.0127831+0.00806651j -0.0121839+0.010274j 0.00543598-0.0051393j -0.00296517-0.00662092j -0.00601266-0.00273737j -0.00379226-0.0122273j 0.00172817-0.0107636j 0.0047124-0.0150061j -0.00443275+0.00535674j 0.00547556+0.0111566j 0.0085648+0.00241189j -0.00404082+0.000194464j -6.44233e-05-0.015193j 0.0151096-0.00430059j -0.00254332-0.00697978j 0.0123506-0.0113311j -0.00723732-0.000409947j 0.0170483+0.00157579j -0.00755209-0.00168886j -0.00172786-0.0123j -0.00274703+0.00734434j -0.00733384-0.00548557j 0.00770178-0.00595084j -0.00575697-0.00862214j -0.0133112-0.00487646j 0.00155237-0.00433114j 0.00212536-0.00636308j 0.000181691+0.00061719j 0.005483+0.000420166j -0.00205103+0.004849j -0.000619463-0.000444755j -0.0202213-0.00862526j -0.000590387+0.0150676j 0.0043117-0.00653995j -0.00165102-0.012965j -0.0125188-0.000820392j 0.00866099-0.00109085j -0.00479729+0.00371876j -0.00520299-0.00523722j -0.00221938+0.00156894j 0.00947081-0.0183924j 0.00379987-0.00998483j -0.00744101-0.0140153j 0.0073406-0.016171j -3.34296e-05-0.00504364j 0.000993982+0.0159818j -0.00952748-0.00338871j 0.00593193-0.0135816j 0.0020883-0.00658041j 0.000945478-0.0131808j 0.00233223-0.000570884j -0.00577192+0.0123714j 0.000531335-0.00274821j 0.0022992-0.013649j -0.00127371-0.00670329j 0.00597318-0.0106357j 0.00271413-0.000825768j -0.00074063-0.0110479j 0.00085339+0.00746882j 0.00344665-0.00749096j -0.0131572+0.0110211j 0.00396371-0.00114838j 0.00509974-0.00798178j -0.000282061+0.00681635j 0.00937113+0.000235055j 0.0111342+0.00886176j 0.00879169+0.0109779j 0.0140485-0.000171297j 0.000492608+0.0106623j -0.00840521+0.00191369j -0.00223672+0.00965256j -0.00426101+0.00718785j -0.0022139+0.00107341j 0.00769257+0.00404162j -0.00860809-0.000587757j 0.00915801-0.00641244j -0.00529121-0.00357141j 0.00253394-0.00315089j 7.68966e-06-0.00543916j -0.00193727+0.00290227j -0.000221996-0.0049394j -0.0027885+0.00488018j 0.00473741+0.00330874j 0.00890759+0.0188447j 0.00788832+0.00995392j 0.0028357-0.0127854j 0.00850901+0.00769265j -0.00869597-0.0125206j 0.00462584+0.0238861j -0.00405931+0.00609021j 0.000861589+0.00269983j -0.00692001-0.0112957j -0.0174729+0.00600024j 0.010884-0.0183267j -0.0133188+0.0132326j 0.0130359-0.020524j -0.00623517+0.0075009j -0.000634756+0.0134875j 0.0171903+0.00278854j -0.00493641+0.018981j -0.00724088+0.018791j 0.00508254-0.00135491j 0.00599964-0.0151317j 0.0204322-0.0135061j 0.012491-0.0211104j -0.0152904+0.00723196j -0.0345075+0.0337112j 0.0122115-0.00780678j -0.00347879-0.00175546j -0.0031082+0.00157328j -0.0010706-0.0168923j 0.00599807+0.00394533j -0.0200832+0.0166048j 0.0274134-0.015161j 0.0263339-0.00421457j 0.0100798-0.0263539j 0.0195041-0.0128177j -0.000236399+0.00743733j 0.00203681-0.00262837j 0.0208283+0.020457j 0.0277412-0.021553j 0.00663731+0.00645284j 0.000283538+0.0104196j 0.0146641+0.0360904j -0.0216027-0.0212878j -0.0376114-0.00363009j 0.00423951+0.0221746j 0.0304879-0.0438624j 0.0146776-0.045908j 
-0.00398031-0.0295766j 0.0170042-0.0050926j 0.00975664+0.0174441j 0.00988108-0.0226997j -0.0128472-0.00707274j 0.00227057-0.00924148j -0.00186244+0.0188543j -0.011047+0.0141676j -0.0109026+0.00579953j 0.00868832+0.00972924j 0.000683517+0.00151971j 0.0021764-0.00889953j -0.00313645-0.00603342j -0.0112133+0.0119384j -0.00185079+0.0180552j 0.00251352-0.00528471j 0.0197381-0.0174905j -0.000974656+0.00289301j -0.00331829-0.0145405j 0.00781619-0.0184642j 0.00928121-0.00959838j -0.000580119-0.00878829j 0.0192528+0.00157243j -0.0025706-0.00884176j -0.00671295-0.00169807j 0.00460381-0.00603241j 0.00137792-0.0105685j 0.0134191-0.000511056j -0.0105823-0.0149871j -0.00712363-0.00894578j -0.00295391-0.00180529j 0.0126733-0.0127855j -0.00339193-0.0052192j 0.0161486-0.00886344j 0.0130508-0.00376463j 0.0187901-0.000101087j -0.00623849+9.79892e-05j -0.00717433-0.00437631j 0.00169091+0.00645947j -0.004203-0.0119167j 0.00871283+0.000780597j -0.00174542+0.0128273j 0.00421514+0.00310028j -0.00160974+0.0094553j 0.00257201-0.0123892j -0.0140061+0.0236191j 0.00170632-0.0139956j 0.0106199-0.00464314j -0.00795473-0.00014612j 0.00736131-0.00848607j -0.000281574+0.0125739j -0.00382467-0.00683881j 0.0106746-0.00687975j 0.00478955+0.00352618j 0.01607-0.00531257j -0.000190965+0.00419639j -0.0101161+0.00827445j -0.00412583-0.00534062j -0.00134554+0.00932636j 0.00455252-0.0144967j -0.00269244+0.00317879j 0.0110661-0.00140176j -0.00428797-0.00562603j -0.0052581-0.0176442j 0.00554033+0.0120437j 0.00262585-0.00742414j 0.00713948+0.00223587j -0.00184874-0.00187176j 0.02255+0.00547591j 0.00855575-0.00330501j 0.0170147-0.00618112j 0.010555+0.00925374j 0.00135198-0.00388389j -0.015617+0.00152865j 0.00492802-0.00414647j 0.0049351+0.00857853j 0.00837204-0.00226557j 0.0107175-0.00553259j 0.00901411+0.00240297j -0.0198278-0.000932481j 0.00510405+0.00536807j 0.0120961-0.00891784j 0.00902079+0.002851j 3.58196e-05-0.000937723j 0.00775167+0.0108354j 0.0124433-0.00948929j -0.0129956-0.00402832j 0.00517177-0.0104337j -0.00681928-0.00799561j -0.00125697+0.00489959j 0.01421-0.00824188j -0.0070268-0.00759954j -0.0103853+0.0139274j -0.01276+0.0198337j -0.0067606-0.00484824j -0.0023819+0.0162869j -0.010006+0.000602323j 0.00526427-0.0269916j -0.00902934+0.012253j -0.00312497+0.00386838j 0.0141522+0.00576356j 0.00177916+0.00732349j 0.0196662-0.00532735j -0.00114972-0.0104826j 0.00209026-0.00135056j -0.0189139+0.0181777j 0.0034229-0.00200121j -0.00450389+0.0144801j -0.0015091+0.00827015j -0.00451527-0.0111988j -0.00291654+0.0150456j -0.00927189+0.0272402j -0.00346264+0.00677006j 0.0100609+0.0146051j -0.00266069+0.0034929j 0.0179536-0.0207614j -0.0077456-0.0068032j -0.0131345+0.00706903j 0.00715079-0.000857817j 0.00966418-0.00320688j -0.00176477-0.0131971j 0.0140063+0.00809778j -0.00329872-0.0136266j -0.00218463+0.00961541j 0.0143798-0.0154641j -9.68829e-05-0.00762543j -0.0118979+0.0037493j -0.0171324+0.00468553j -0.0233582+0.0299041j -0.0222378+0.0259954j 0.00232307-0.010864j -0.0160312+0.00520946j -0.0290343+0.0219698j -0.0168077+0.0137515j 0.00596097+0.00590553j 0.00554996-0.0129936j -0.00170315-0.0104923j 0.0106018-0.0227268j 0.0268884-0.0111488j -0.00177528+0.0126139j 0.0358649-0.0286901j 0.0214548-0.0116615j -0.0197463+0.0242443j -0.0233416+0.020957j 0.00475503-0.0248179j -0.0040827+9.98167e-05j -0.0188296-0.00474178j -0.00717876+0.00371363j 0.00666875+0.0125729j 0.000416534+0.0109109j -0.0272345+0.0191367j 0.0203921+0.0222828j 0.0220683+0.038548j -0.00995318-0.027744j -0.0314533+0.0115477j -0.0157415+0.053534j 0.0280682-0.0444177j 
-0.0242602+0.0268581j -0.0100193+0.054208j 0.0221287+0.0370888j -0.0460657+0.0232657j -0.0130425-0.00277248j 0.00158016+0.0349538j 0.0154413+0.00491195j 0.0323972-0.000229137j 0.0473773-0.0345425j 0.0278345+0.0264339j 0.0120859+0.0114931j -0.0379693-0.0157008j -0.000679069+0.0177815j 0.0119491-0.0187371j 0.0198831+0.0146513j 0.0216219-0.018642j -0.0210864+0.00126581j 0.0124393-0.0305909j -0.00404028-0.0221977j 0.0107804+0.0190719j -0.0219343+0.0106313j -0.038434+0.015855j -0.0188499-0.00352158j 0.0127797+0.0258644j 0.00492456-0.0177372j 0.0123743-0.000225272j 0.00633363+0.0261618j -0.0113934+0.0135691j 0.00405219+0.0221249j 0.00675829+0.00137421j 0.00960022+0.026239j -0.0154089-0.0178927j 0.00843428+0.0110837j 0.020453-0.0219954j -0.0018168+0.0138778j -0.00183825-0.00341023j 0.0127125-0.0125182j -0.00506024-0.0271803j 0.00208262-0.0143737j -0.0180452+0.0167145j 0.00734924+0.0108415j 0.00766975+0.0219015j 0.0367073+0.0163226j 0.00789158+0.0263141j -0.0110364-0.0114507j 0.0332666+0.00199336j -0.00396422-0.0216292j -0.00165395+0.0108782j 0.0244855+0.0142979j -0.0278597+0.0248797j 0.011777+0.0294616j -0.00530993+0.0196233j -0.00639505+0.00414074j 0.0118166-0.00645943j -0.0285059-0.0349133j -0.00509315-0.0196069j -0.00390016+0.0219262j 0.00436911+0.0119888j 0.0131363+0.000345971j -0.0144611+0.045521j 0.0248249-0.0184514j -0.0205639+0.0126844j -0.00788244-0.0224802j -0.0135847+0.00414171j -0.00924377-0.0113153j 0.00560504-0.0344108j 0.0102356+0.0184088j 0.0049781-0.00405959j -0.0259927+0.000948381j 0.00908996-0.00737784j -0.0157532-0.0315525j -0.00492557-0.00470704j -0.0390381+0.00335075j -0.0156754+0.0153759j 0.00166391+0.0142108j -0.00891047+0.0278351j -0.0012305+0.00174444j -0.000748259+0.0289267j -0.0297205+0.00152084j 0.0159319-0.00301779j -0.0209404-0.00237771j 0.00952637+0.00109843j -0.0021443-0.0116874j -0.0167459+0.00703351j -0.0192066-0.0344681j -0.0240233+0.000797488j 0.0179819+0.0030794j -0.00561115+0.000255226j 0.0365097-0.0326129j -0.016341-0.0179414j 0.0293246-0.0285003j -0.0151741-0.0276198j -0.0290709-0.0142029j 0.0122605-0.022346j 0.0295315+0.0236613j -0.00553105+0.0284584j -0.0315492+0.028833j -0.0580458-0.0485864j -0.00245683+0.0129599j 0.0264024-0.0238267j -0.0180471-0.00583804j -0.0118955+0.0323508j 0.0155708-0.075248j -0.00242669+0.0186991j -0.0669292-0.0336667j 0.0225833+0.0366279j -0.0267256+0.0350805j 0.0486325+0.0361752j -0.0222059+0.0158644j 0.00136929-0.0238429j 0.00686864-0.00152591j 0.0695421+0.027963j 0.0127642-0.00397689j -0.0368591+0.0260523j -0.0340674-0.0207498j -0.00473972-0.0288609j 0.00444078+0.00280244j 0.0531245+0.00367237j -0.0259633-0.00392072j 0.0306375+0.0142316j 0.0359537-0.0198299j -0.0272469+0.0236038j 0.0137825-0.0291515j -0.0382657+0.0327907j -0.00836121-0.0315099j -0.0139987+0.0182624j -0.0345031+0.0412415j 0.0425344-0.00523062j 0.0488784+0.00588179j 0.0270447+0.0677372j -0.0722219-0.000415543j -0.00427859+0.0343083j 0.00460372+0.0718424j 0.0859988+0.0163126j 0.0386392-0.0526834j -0.0364013+0.0287717j -0.0247987+0.0080774j -0.0400807-0.0298985j -0.0569759-0.0222869j -0.00750096+0.0170017j -0.0189939-0.0802095j -0.0901655+0.0025588j -0.0265213+0.0293894j 0.0203723+0.0534501j -0.0571471+0.00418145j -0.0118503+0.0365157j -0.0121112-0.00712072j 0.0323361-0.00758594j -0.0401971+0.041563j 0.0139355+0.00961821j 0.0460592+0.0199354j 0.0365755+0.0584349j -0.0664267+0.0473714j -0.0320737-0.0340624j 0.0302493-0.00931384j -0.0181834+0.116411j -0.118914+0.00550982j 
-0.00878469+0.047673j 0.0273227-0.0180438j 0.0406024-0.00938084j 0.0213959+0.0277685j -0.0103275+0.0412687j 0.00632369+0.00317127j 0.03926-0.0138417j 0.00547948-0.0382123j -0.0254499-0.0120966j 0.0272824-0.00317102j 0.020056-0.0110811j 0.0104349+0.0283981j -0.00196342+0.0193983j -0.00935325+0.0058661j 0.0296911-0.00802629j -0.0237652-0.0133514j -0.0156301+0.00280064j -0.0146158-0.00945263j -0.0564876-0.000681726j -0.00393194-0.012021j 0.0208116+0.0182427j 0.00658574+0.0311506j -0.000632813-0.00369309j 0.0100553-0.00769643j -0.00025107+0.0253461j -0.00866053-0.012335j 0.00488072+0.0260868j 0.00155316-0.00628094j -0.0176505+0.0132348j -0.0160824+0.00162191j 0.0175074+0.0150858j -0.00369691+0.0152526j 0.00567505-0.0171066j -0.0229106-0.0416689j 0.00624397-0.00348784j 0.00690062-0.0180902j -0.0194584+0.003373j -0.0404236+0.00271945j -0.00239963+0.000964141j 0.00157107+0.0210542j 0.0382291-0.00916329j 0.0372394+0.0125462j 0.0198883-0.0299257j 0.0340226-0.0179999j -0.0204253+0.00392421j 0.0238987-0.0133426j -0.0168749-0.0161123j 0.0217068-0.0109991j -0.00211023-0.00629085j 0.00935778-0.00101j 0.0240721-0.0128719j -0.00175801+0.000599767j 0.0172168+0.000406318j -0.00960613-0.00583922j -0.00387079+0.0323781j -0.00435224-0.00195308j 0.015676+0.0140997j 0.0108521+0.0068508j 0.00992978-0.00720247j 0.0182498-0.00107228j -0.0268364-0.0249774j 0.00651376-0.00300403j -0.00786587-0.00962515j 0.000127736-0.010383j -0.0109477-0.00215117j -0.0177227-0.0105712j 0.0337888-0.0224278j -0.0199418-0.0136372j 0.0209703+0.00997107j -0.0150382-0.0072802j -0.0050425-0.0132802j 0.0365462+0.00427808j 0.0228246+0.0225107j -0.0133895+0.0167761j 0.00797284+0.000308806j 0.0439547+0.0190363j 0.00442479+0.000517042j 0.0207399-0.00406739j 0.00966891+0.00937805j -0.0152127+0.0104838j -0.00652398-0.00246098j 0.0141888-0.016831j 0.0100427-0.0196426j 0.0231719+0.00746433j 0.00185723-0.00310861j 0.0229021+0.0343612j -0.0192205-0.0198174j 0.00355147+0.0232271j -0.0454171-0.0167836j -0.0122839-0.0104708j -0.00981134-0.0225271j -0.0290538+0.0148522j -0.00643845+0.00680176j -0.005368+0.00550801j 0.00815961-0.0331211j 0.0151329+0.0188476j 0.00926208+0.0410269j -0.0429912+0.0417807j 0.0159539+0.0116428j -0.0111971-0.0258921j 0.0269933+0.0205534j 0.0196102+0.0010705j -0.0172577-0.0252149j 0.0143385+0.0209726j -0.0516397+0.0368741j 0.0168233-0.00180109j 0.0152039+0.0184111j 0.033289-0.0347048j 0.0159058+0.0289843j -0.0335662-0.00936695j 0.00113766-0.014644j 0.0494058-0.0569536j 0.00676728+0.00904796j 0.0228732+0.0042687j -0.0247597+0.0251308j -0.0149223-0.0217877j -0.024034-0.00134247j -0.00895393-0.0306278j 0.000169893+0.0133104j 0.0309751-0.0287577j -0.0276559-0.0206863j 0.044771+0.0213703j -0.0401232-0.00972503j 0.048972+0.0432216j -0.0281284+0.00636473j -0.0156612-0.00276962j 0.0299228+0.0325359j -0.0120843-0.0491919j -0.0163118-0.0507958j 0.0710792-0.0231935j -0.0135125+0.0549083j 0.033856+0.0121502j 0.0738603-0.013198j 0.0142497-0.058546j -0.0566711-0.047473j 0.0140076+0.041427j -0.0126682+0.0287811j -0.020958+0.000617842j 0.000187114+0.0095849j 0.00817955-0.016332j -0.0990251+0.00683844j -0.0119293+0.0653395j 0.0248628+0.0253094j 0.050362-0.0101526j 0.0143421+0.0518722j 0.0113378-0.00120044j -0.0113766-0.0154121j -0.0131856-0.0159865j 0.0349949+0.0250252j 0.0489841-0.013018j 0.00528602-0.0223751j 0.0387442-0.0399018j 0.0346728+0.0635485j -0.0734684+0.0097796j -0.0264299-0.0200834j 0.112742+0.0010764j -0.0208934+0.106195j 
-0.0142824-0.0196761j 0.00030341+0.0146829j -0.00917706+0.0400819j 0.00677743-0.01998j -0.0131636-0.00705677j -0.00880123+0.00920501j 0.0103969+0.000123963j 0.0143315+0.000657886j 0.0053765-0.00949095j -0.0096903+0.0332069j 0.00427917+0.00979589j 0.00553291-0.015073j -0.0108777-0.011831j -0.0026047-0.00544319j -0.00567727-0.0066895j -0.00334257-0.0528048j -0.00583498+0.008625j 0.0141228+0.00829936j -0.00622061-0.0251334j 0.0200597+0.0250333j -0.00626809+0.00933791j -0.0128913-0.0192663j -0.011134+0.0142064j 0.0094979-0.0091401j 0.00440507+0.0130964j 0.00477323-0.00721594j -0.015573+0.0210934j -0.0276655-0.0200912j -0.00834517-0.0347573j -0.00731131-0.0215674j -0.00748458+0.02211j 0.00748352+0.0136737j 0.00835191-0.00791495j 0.0195977+0.0126843j -0.00820128+0.0365614j 0.000372966+0.0257431j 0.00668941-0.0202945j 0.00202537-0.0202189j -0.00487504+0.00290434j -0.0105488-0.00460478j 0.0179787+0.013007j 0.00334263+0.0264024j 0.00337091+0.01082j 0.00429839+0.0175828j -0.00822646-0.0112556j 0.00504803+0.0220636j 0.0212536+0.00336201j 0.00192336+0.0177182j 0.0107162+0.0162261j 0.00598468-0.0286686j -0.0102825+0.0214376j -0.0119195-0.0177989j -0.0118703-0.0294937j -0.0200101-0.000375673j -0.0259351-0.000689824j 0.000136353-0.00843839j -0.0227111-0.0179573j -0.00679076-0.0107712j 0.000414294+0.00534494j 0.0144672+0.00130487j -0.000499137-0.0103219j -0.033947-0.0062584j 0.0183086+0.0229897j -0.0117986-0.0380603j -0.00328402-0.0141827j 0.00619169-0.0217138j 0.00400637+0.00556597j 0.010668-0.00978475j -0.0480807+0.0196781j -0.00368147+0.0129881j 0.018594-0.00154018j -0.000702169+0.0484889j 0.00563504+0.0242761j -0.00303748+0.00173572j -0.00239246+0.00739633j -1.51027e-05+0.0355986j -0.00751434+0.0168526j 0.0260055+0.0431638j -0.0197853+0.0186351j 0.0136819-0.00491836j -0.0313859-0.0284115j -0.00306137+0.026602j -0.00188899-0.00547813j 0.0170407+0.0180713j -0.0301883+0.00481585j -0.0310139+0.0462289j 0.0136594-0.012407j 0.0113823+0.0560826j 0.0119673-0.064031j -0.0235833-0.0267184j 0.0012178+0.00964014j 0.016781-0.00466561j 0.00458337-0.0155046j 0.00180222-0.010542j 0.0155358+0.000107772j -0.00920155+0.0248766j -0.00657473-0.0113227j -0.0121692-0.00261117j 0.00263004+0.0304291j -0.010759-0.0149998j -0.00505687+0.0051263j 0.0107578+0.00475853j -0.0141457+0.014947j 0.0261988+0.0419275j -0.0575886-0.0229372j 0.0156705+0.0272795j 0.00296132+0.022688j 0.0161157+0.00946516j 0.0496113+0.0340693j 0.00351039-0.0207954j -0.0480564-0.0400685j -0.0192654-0.00359114j 0.0199617+0.0315319j -0.0289485-0.0188938j 0.00665897-0.00778946j -0.018753-0.00557649j -0.00892079+0.00501042j 0.0329828+0.0184217j -0.0319017-0.0122191j 0.0274591+0.0356327j 0.0210676-0.00706428j -0.019021+0.0451596j 0.0418062-0.0254451j -0.00756602+0.0168525j -0.00361594+0.0151741j -0.0197638-0.030485j 0.0196099-0.00384483j -0.000179223-0.0349501j 0.0342854-0.0252374j -0.00415504+0.0247434j -0.0152811-0.0391617j 0.0329707+0.000285291j 0.00763169+0.000145741j -0.00997684-0.00985731j -0.0282868-0.0557654j 0.00331217+0.000152004j -0.000663843-0.0325102j -0.000171889-0.0284306j -0.00775764-0.0107978j -0.0332847-0.0115403j -0.00863945-0.0405714j -0.0206084+0.0113474j -0.00013695-0.0189632j 0.000341346+0.0129161j -0.00956365+0.00277497j -0.0317012-0.00705845j -0.0124866-0.00823455j 0.000805366-0.0419991j -0.0106601+0.0367405j 0.0321362+0.039453j 0.00620666-0.00360679j -0.00229079+0.0147236j -0.0111902-0.00236079j -0.0481654-0.0196651j -0.00940895-0.0546898j 0.00756541+0.0202872j -0.00117291-0.017132j 
-0.0173756-0.0333153j -0.0131751-0.016181j -0.0024646-0.00550866j 0.00433784-0.00712166j -0.00511665-0.016303j -0.0325712-0.0153923j 0.00761485+0.0280853j -0.051935+0.0117508j -0.00266285-0.00300888j 0.00992046+0.000610651j -0.0231211-0.00384947j -0.00212345+0.00613969j -0.014928-0.0152984j 0.0131595+0.00664423j 0.00842747+0.0316735j 0.000638995+0.00882977j 0.00768064-0.0344166j 0.00480224-0.00434519j -0.016603-0.0154739j -0.0588306-0.0203587j -0.0112694+0.00170848j 0.0219031+0.00230346j 0.00297696+0.00481123j -0.038016-0.00638943j -0.0110665+0.00531281j -0.0100343-0.0132278j -0.0154444-0.0403826j 0.0118578-0.00903085j 0.00733098-0.020734j 0.0070693-0.0143382j -0.0131457+0.00178008j -0.00513813-0.0120595j -0.0121891+0.000700794j -0.00862453-0.0065246j -0.021667-0.0176695j -0.014166-0.0145424j 0.0104335+0.00977268j -0.0142427-0.0110872j 0.000724405-0.00512515j -0.00601754-0.0198703j -0.0125615+0.0188969j -0.0132783+0.0301363j -0.0231713+0.0195651j -0.00544696+0.00100575j 0.00335375-0.0211309j -0.00511871+0.0254998j -0.0198449-0.0197552j -0.0101835+0.00505635j -0.0271284+0.0127762j 0.0100733+0.019536j 0.0152468+0.00689887j -0.00755616+0.0046826j 0.0171108-0.0125045j 0.00111871-0.0115424j 0.0238887-0.0161622j 0.0137999-0.00167509j -0.0119377-0.00551675j -0.0149929+0.00914562j 0.000335166-0.00575787j -0.00285459-0.0256933j 0.0178841+0.0168468j 0.00219809-0.00562853j 0.0140298+0.00360238j 0.00242469+0.00890175j -0.0133237+0.027251j -0.000415964+0.00942863j -0.0299609+0.00955814j -0.00461666+0.0148808j 0.0245737-0.0238336j -0.00108673-0.00410334j 0.0268321+0.011185j 0.0137072-0.0159877j -0.0265825-0.00732814j 0.010579-0.00199903j 0.0184069+0.00584688j -0.0317054-0.0174842j -0.00153475+0.00223569j -0.00342268+0.00901326j 0.00819161-0.0127972j -0.00453833+0.01312j -0.0127415+0.0158338j -0.0212917+0.000224674j 0.0281972+0.0323355j -0.0323671+0.0110643j 0.0733012-0.0279182j -0.0555002-0.0151502j -0.0185344-0.00455062j -0.0348468-0.0383273j 0.0619829-0.00286353j -0.00370634+0.0151454j 0.00598036-0.0250767j -0.0204367+0.00940338j -0.00235806+0.0151504j -0.00467559+0.0187117j -0.0292745+0.0346651j -0.0331622-0.0154975j 0.00573947-0.0043047j -0.0228743-0.0766115j 0.00959582-0.0205928j 0.00765905-0.00337973j 0.0303339-0.0177872j -0.00988816+0.0424547j -0.0070424-0.0370397j -0.0511937-0.00477374j 0.0250734-0.083094j -0.00114672+0.0224141j -0.0164599-0.019491j 0.0401681+0.0410808j -0.0313098+0.0421319j 0.0158343-0.0273015j 0.0435207+0.01309j 0.0444049+0.0591579j -0.0188795-0.00502456j 0.0304848-0.0022681j -0.00811978+0.0173576j 0.0180042-0.0537888j 0.0210366-0.0333961j -0.0197938+0.02831j -0.00824698-0.0256081j 0.001049-0.0145906j 0.000787536-0.00319558j -0.0656544-0.0115006j 0.0127813+0.0343081j -0.0186666-0.0109545j 0.000499101-0.0441128j 0.0433954-0.00684486j 0.0266529+0.0701446j 0.0348714+0.0262877j 0.0098565+0.063206j -0.013418+0.00803617j 0.0606044-0.00166841j -0.0248153+0.0744936j 0.0336113+0.0326664j 0.00129884+0.0318486j 0.0650637-0.00781246j -0.00692394+0.00421507j 0.0301361-0.0112631j 0.0266624-0.0272698j -0.0036051-0.0102559j 0.0166665+0.0151647j 0.0145348-0.0398061j 0.023122-0.039481j 0.0263576+0.034921j 0.00615559+0.0463515j 0.00646151-0.000641751j 0.0107313-0.0331121j 0.0294478-0.0181179j 0.0598446+0.0443179j 0.00123104+0.0100817j -0.0346571+0.00893144j 0.0345259+0.0239369j 0.018808+0.0057716j -0.0090619+0.0126236j 0.0117464-0.0899327j 0.0950316+0.0481004j 0.00115388+0.0164687j -0.00238621-0.0288346j 
