0.0354937+0.0192982j 0.00198782-0.0164809j 0.0246311+0.00410982j 0.0130307+0.00346501j -0.00174032-0.00683431j -0.00252185+0.00779209j 0.0240011+0.0106762j -0.00106206-0.00712183j 0.0147322-0.0012054j -0.0110074+0.00420873j 0.00459853-0.00232763j 0.0048192+0.00106052j 0.0128162-0.00425575j 0.0121888-0.00118382j 0.00241132-0.00513724j 0.0015204+0.00558122j -0.00156601+0.00376127j -0.00821244-0.00781066j 0.00020008-0.000440412j 0.0114205+0.00267025j 0.00816526+0.000825995j -0.0105864+0.00401241j 0.00900571+0.00300702j -0.0155108-0.00433611j 0.00244639-5.2886e-05j 0.0108802+0.0187783j -0.00831261-0.000627046j -0.0127777+0.000413887j -0.00617994-0.00342427j 0.00446306-0.00557508j -0.00497658+0.010613j 0.0206186+0.00985634j 0.0174991+0.0149654j -0.000805891+0.00252346j -0.0138887+0.00298425j 0.0165352-0.00236991j -0.00158583-0.00605623j -0.00953104-0.0214667j -0.000477505-0.00806202j 0.000108643-0.00175467j -0.013331-0.00514939j -0.0065814-0.000872973j 0.0243591+0.00583937j -0.0152152+0.00619011j -0.0187242-0.00469563j -0.00565911-0.00776935j -0.00872552+0.0182499j 0.000203897+0.0150842j 0.00720289+0.00812204j -0.00215518-0.000686194j -0.0138426-0.00236351j 0.00731563+0.0058856j -0.00864553-0.000858402j 0.00101551-0.00252553j 0.0179397+0.00367992j -0.0203104-0.0106307j 0.00817589+0.000647291j 0.019139+0.0131442j 0.00671601-0.00639615j -0.00830915+0.00312881j -0.0095024+0.0076788j 0.0224272+0.0113687j 0.00118716-0.0123376j 0.0136533-0.0114226j -0.00921823-0.0108008j 0.00924321+0.00593698j -0.00664847+0.0212962j -0.000681274-0.0231626j 0.0249234-0.00573362j 0.0163585-0.015128j 0.0086351-0.0133695j -0.00230768-0.019337j -0.0144006+0.00933108j 0.00814409+0.00878433j -0.00464935-0.0217306j -0.00629937-0.00696166j -0.016286-0.0100192j 0.00184361-0.000123678j 0.0167877-0.0199361j -0.010774-0.0102774j -0.0135513-0.0102795j -0.00326319+0.00114992j 0.0104505+0.0098368j 0.00640305-0.0122668j -0.017136-0.000436095j -0.0124484-0.00289866j 0.00173506-0.00491072j -0.0130419+0.007402j -0.0157587+0.00155658j 0.00552701-0.00798567j -0.0138791+0.00713806j -0.00749584-0.00953577j -0.0250402+0.00701092j 0.00253212-0.0095664j -0.00432961+0.0112327j 0.00479961-0.00693043j -0.0101423+0.00559362j -0.00249468+0.000620567j -0.0143583-0.00618563j 0.00854388+0.00866723j 0.00767287+0.00171423j -0.00140015+0.0161682j -0.0148468+0.0153544j -0.0128654-0.0110091j 0.0456206+0.0189147j 0.0266891+0.00498334j 0.00354887-0.0054115j -0.0169069+0.0059611j 0.0117955+0.00149349j 0.0236078+0.00985411j -0.00230413+0.00528574j -0.0176375+0.000556543j -0.0174838+0.0134085j -0.0315329-0.000609861j 0.00975657-0.00790887j 0.00152718+0.00258221j -0.00915449-0.00512325j 0.00167475+0.00464613j 0.00882748+0.00918696j -0.0374573-0.0128507j 0.0116687-6.18148e-05j 0.0034626+0.00147043j -0.00497219-0.00421421j -0.00436814+0.00360747j -0.000902975-0.0188042j 0.0277733+0.0118535j 0.0189816-0.00268374j -0.0337041-0.00808753j 0.0106213-0.0104109j -0.0155946+0.00338529j 0.0107985-0.0336501j -0.00111701+0.0175823j 0.0146119+0.0217459j 0.0151142-0.0137741j 0.0229552+0.00432478j -0.0522886+0.00861868j 
0.000682718+0.0293054j 0.0214013+0.0099504j 0.000272836+0.0129426j -0.0153753+0.00673442j 0.010434+0.00501816j -0.0120375-7.22051e-05j -0.00128955+0.00464183j 0.00726456+0.00520929j 0.0204445+0.0127507j -0.0149541-0.0121851j 0.00838016+0.00792223j 0.00345579+0.00802785j 0.00862825+0.00637823j -0.00776964+0.00782622j -0.0117318-0.000341517j -0.0047791+0.00341887j 0.0117985+0.00697428j 0.00777778-0.00751791j 0.000465745+0.00462393j 0.000627011-0.00121058j 0.00656753+0.0048685j -0.00235332-0.00207308j 0.00345245+0.010225j -0.0055177-0.00878495j -0.00160509-0.000926684j -0.0151051+0.00359913j -0.0109558-0.00754056j -0.0100485-0.0126299j -0.00300836-0.00311335j 0.00823594+0.00141405j -0.0141947-0.00817721j 0.00717088+0.0159742j -0.011109+0.00533032j -0.00286436+0.00112655j -0.00168862-0.00318339j 0.00735486+0.0177599j 0.00124055-0.000118873j 0.0214345-0.00314251j 0.00987225+0.000631838j -0.00197547+0.00386917j -0.000532698-0.0116656j -0.00321558-0.00870861j 0.00884003+0.0163614j -0.0128179-0.0128115j -0.00416745-0.0131294j 0.00804773-0.00152469j -0.0168256-0.00907028j -0.0174166-0.000384099j -0.00918543-0.00173717j -0.00914273-0.00419656j 0.0116546-0.00869078j -0.0123808+0.0051366j 0.000295383-0.0108921j 0.00586235+0.00557911j 0.000580682+0.013733j 0.00292991-0.0130412j 0.00574+0.00990689j -0.00408897+0.00749703j 0.00903309+0.0115327j -0.00470983-0.00759194j -0.0132644-0.00656973j -0.00192501+0.0174873j 0.0114145+0.00427552j 0.00759413+0.0153378j -0.0085193-0.0149145j -0.00764079+0.00387244j -0.0146027-0.00404679j 0.0109848-0.00714219j 0.0275493+0.0302136j 0.0171022+0.00987976j 0.0172978+0.0114256j 0.00577467+0.00403933j -0.00544691-0.0254347j -0.00254518+0.000104243j 0.0102849-0.00164952j -0.000682586-0.00731145j 0.0100379-0.0120298j -0.00512964+0.00285351j 0.0200173+0.0160865j 0.00635891-0.0152718j 0.00346683-0.0111346j 0.0089087-0.00678882j -0.00113252+0.013755j 0.0119686+0.0100631j -0.00132193-0.0201153j 0.0104619-0.0152309j -0.00460317+0.00410403j -0.00361489-0.0113956j -0.000420212-0.0173272j -0.00775513+0.00119698j -0.02152-0.0141091j -0.00772684-0.00843605j -0.00918612-0.0132027j 0.00177851-0.000954292j -0.0108386-0.00883197j 0.00671362+0.00950499j 0.002622-0.0119092j 0.000743324+0.00158702j 0.011198-0.00880749j 0.00740518+0.00507693j -0.00902892-0.0044178j -0.0177043-0.0106772j -0.00831954-0.00315839j 0.0249578-0.00706833j -0.00310269+0.0188542j 0.00985606+0.00799228j 0.000603629-0.00601051j -0.00960094-0.0179951j 0.00985595-0.00578741j -0.0074509+0.0100441j -0.0151792-0.00699104j -0.00143782-0.00711263j -0.0326237-0.0226851j -0.0124333-0.0194628j 0.0220149+0.0110978j 0.000301502+0.00557644j -0.00153945-0.00973853j -0.0142866-0.00346451j 0.0136217+0.0224403j 0.00800735-0.0185519j 0.00965959-0.000447213j -0.0190953-0.000639953j -0.0126957-0.00760747j -0.0195487-0.0282138j -0.0022689+0.0153976j 0.0155826+0.000605032j 0.00403215+0.0124061j -0.0157931-0.0111677j -0.0131362-0.00111566j 0.0107203-0.000446872j -0.00463834-0.0117375j 0.00867389-0.0166597j 0.00875802-0.0368853j -0.0212109-0.0224977j 0.0259752-0.0119039j 0.0109775-0.014878j 
-0.0909223-0.0337403j 0.0136074-0.0347924j -0.0514451-0.020042j -0.0385545+0.0282648j 0.0436975-0.0124247j 0.0331412+0.0144285j -0.0497134-0.0139824j 0.0171783-0.0210536j -0.0220065-0.0309901j 0.0305303+0.0171232j -0.0131001+0.00321703j -0.0240137+0.0167844j -0.0250402-0.00208457j -0.0498224+0.041394j -0.0607205+0.0171692j 0.00387045+8.72133e-08j -0.0158145+0.00492906j -0.00313251-0.0167388j 0.0212558-0.014722j -0.0234193+0.00858358j -0.0233814-0.00405723j 0.0115442-0.000556353j -0.0367074-0.000507677j 0.0182291+0.00754706j 0.00684508-0.00671546j -0.00402669+0.00303927j 0.0200708+0.0123123j 0.048571+0.0212124j 0.000745949+0.00473913j -0.021758-0.00225493j 0.0151093+0.0112319j -0.0563932-0.00121136j 0.0101832+0.0155419j -0.02578+0.00639131j -0.00737233-0.00958982j -0.00893981-0.0049516j 0.0268293-0.00873709j 0.00652497-0.00781189j 0.00341529-0.0106363j 0.0107031+0.019961j -0.00328007+0.0098665j 0.0124554+0.00811014j -0.0325893-0.0141001j 0.0198415+0.017854j 0.015943+0.00747253j -0.00243243-0.00998569j 0.00140321+0.00568307j 0.0238474+0.0178861j -0.00152571+0.00873472j 0.00174068-0.0048471j 0.0299544-0.0183663j -0.0203514+0.0130863j -0.0325824+0.00588716j 0.00663261+0.00220186j -0.0183229+0.0125734j 0.0193751-0.00238033j -0.00560226+0.0151872j -0.00894429-0.000840463j 0.00791469-0.0174506j 0.0358846+0.00910983j 0.0465634-0.00266009j -0.0250025-0.0151561j -0.0413896-0.0292628j -0.0420356+0.00436583j 0.0460142+0.0136182j 0.013525+0.00566026j -0.0202448-0.0120478j 0.00256788+0.00668907j -0.0750757+0.00513633j -0.0268343-0.0574577j -0.0297814-0.0332017j 0.0280728+0.00297653j 0.0119844+0.000941049j 0.00282015+0.00620371j 0.0331749+0.00667802j 0.0274186-0.0183588j -0.0066193-0.00830552j 0.0455696+0.000684287j -0.0588216-0.0159147j 0.0104994-0.0181427j 0.0441716-0.0220359j -0.0439643-0.0244068j -0.0259903+0.0261957j -0.0238588-0.00414121j 0.0116097-0.0162897j 0.00354642-0.00397557j 0.0480696-0.00509321j -0.00228196+6.34952e-05j 0.0135007-0.0151912j -0.00349759+0.0187459j 0.0236356+0.0409507j 0.0348522-0.00424253j 0.0270118+0.00667465j 0.0371585-0.0156121j 0.00426333-0.00219186j 0.00183581-0.00781458j 0.0180395-0.0123131j 0.0267209-0.00170872j -0.00188038-0.042848j -0.0199125-0.0199987j 0.00775373+0.00746879j 0.0193394-0.00259498j 0.0324519+0.000844884j -0.0204077-0.0418241j -0.0897753+0.0256235j -0.0471879-0.00462575j 0.0318615+0.00884732j 0.0695985+0.00842052j -0.01566-0.0443331j -0.0242387+0.00883586j 0.0337895+0.0381741j 0.0576487-0.0415626j -0.0355972+0.0330695j 0.0671701+0.0114992j -0.0275635-0.0240428j -0.00139754+0.0105714j 0.0589482-0.02978j 0.0137123+0.00356127j -0.0343839-0.01208j 0.106004-0.0393014j -0.0313513-0.01579j -0.000135845+0.020971j -0.00129151+0.0187187j 0.022376+0.0209891j -0.00270023+0.00801673j -0.00771136-0.00344503j -0.0728071+0.000109894j 0.0690462-0.000990119j 0.00103991+0.0119169j 0.029771-0.0391809j -0.0175643-0.0338469j 0.00864518-0.0493932j 0.030531-0.000685016j -0.031849+0.0197947j -0.0348542-0.0880033j 0.171392-0.007489j 
-0.00834618-0.00132153j 0.0366939+0.0171135j 0.00872008+0.00201767j -0.0293161-0.0098036j 0.00940242-0.0211201j 0.00050133-0.0121778j 0.013909-0.00137995j 0.00148191-0.0139936j 0.00707805+0.00544061j -0.0112559-0.0245764j -0.0103537+0.00438519j 0.0112268-0.0106112j -0.00742866+0.0206595j -0.0118571+0.0047532j -0.0285303+0.0204072j -0.00458148+0.0099818j -0.0012527+0.0213787j 0.0242056+0.0023264j -0.0188444-0.00215253j -0.0214946-0.00574453j 0.00545368+0.0126171j 0.0107208-0.00640963j -0.0321919+0.018749j -0.0262282+0.0204162j 0.0205666-0.0101809j -0.0118336+0.0129155j -0.0193037-0.00451824j -0.00518183-0.0075402j 0.00760333-0.00565129j 0.0190402+0.00357421j -0.0158875-0.016046j -0.0201871+0.00591651j 0.00780031-0.000705895j 0.00376857+0.0212796j -0.00213349+0.0134977j 0.00424946-0.0223688j 0.00312388-0.0117281j 0.0260782-0.0117618j 0.00563289-0.00769368j -0.00135181-0.0122027j 0.00405232+0.016094j -0.00371272+0.00412346j 0.00218159-0.00268738j 0.0127933+0.0129577j 0.0150996+0.0269789j 0.0250974-0.00277082j -0.0122491+0.0102978j -0.0094813-0.013467j -0.000693105+0.00108391j -0.0175296-0.00506304j 0.0138575-0.0155847j 0.00935941-0.00450205j 0.0237051+0.0314702j -0.00626765-0.0074823j 0.037273-0.00542207j 0.015894-0.00446069j 0.0160668-0.0134254j -0.025882+0.00984889j -0.0159399-0.000362837j -0.0113879-0.00602685j -0.00164227-0.0197139j 0.00565971-0.0234824j -0.00879708+0.0152829j 0.036358-0.011775j 0.00216156+0.00636373j -0.0301055+0.00533567j -0.0211028+0.00464099j 0.0314269-0.0194497j -0.0169391+0.0307609j -0.000771076+0.0203762j 0.0187088-0.00325366j 0.0587727-0.0282363j -0.014247+0.0295922j 0.00296108+0.00281382j 0.0238618-0.0211561j -0.00325039-0.0197624j 0.00537234+0.0187515j 0.000861724-0.0381572j 0.00588593-0.010289j 0.0193805+0.00325857j -0.0213618+0.0146609j 0.0297352+0.0375392j -0.00581067+0.0171327j 0.000800485-0.00275265j 0.00632658+0.0136441j 0.0338143+0.0093329j -0.00438526-0.047678j 0.0181058+0.00292385j 0.00539764-0.00265114j -0.02896-0.00874667j -0.011893+0.0131333j 0.00908507-0.0212765j 0.0282333+0.00936786j 0.00628666-0.0369757j -0.0142312+0.00792103j 0.0149882+0.000972644j -0.00642546+0.0120375j -0.0138613-0.00381473j 0.00700999-0.0165275j -0.00406663+0.00079936j -0.0346502-0.0305745j -0.0154296-0.0167342j -0.000806864+0.00480952j 0.0360147+0.00859101j -0.0167486-0.0152191j 0.0421027-0.0297676j -0.0183911-0.0244566j 0.0114948-0.0171251j -0.00587319+0.00674176j 0.00410183-0.0161213j -0.0278696+0.0111971j 0.00357644-0.020594j -0.0434442+0.0338078j -0.00296079+0.00175774j 0.0210243+0.00565592j -0.00349116-0.0105355j 0.0115981-0.00797479j 0.0067891-0.00495363j -0.000356643-0.0239091j 0.0415971+0.000955786j 0.0522258+0.000194644j -0.00845672-0.0075709j -0.0339971+0.034057j -0.0150815+0.00837694j 0.027499+0.00390859j -0.00755954-0.032748j -0.0181172+0.00846502j 0.0159454-0.0151502j -0.0102364-0.0258913j -0.00382647-0.0347167j 0.0145368-0.0299313j 0.018718+0.0179841j 0.0107475-0.0248376j -0.0125048+0.0147084j 0.0772795-0.00616057j 0.0256149+0.0254117j 
-0.00379217-0.0106905j -0.0138726-0.0180785j -0.0178531+0.0124488j -0.00551203+0.0133566j -0.0206162-0.00208645j 0.00181309+0.00149744j -0.0176156+0.0175922j -0.0187733-0.000920561j -0.0216668-0.0223417j 0.00214506+0.0278142j 0.00563679+0.0102329j -0.0161883+0.00616708j -0.0138465+0.0019192j -0.0189497+0.0153806j 0.0128508+0.00992286j -0.00170131-0.00283342j 0.0111308-0.00613873j -0.0083899-0.0081628j 0.0104039-0.0016468j 0.00264272+0.00424153j 0.000937002-0.0193545j 0.00772454-0.00903527j -5.48765e-05+0.0102303j 0.0183373+0.00908615j -0.000171056+0.00677173j 0.0124275-0.00851474j 0.00946223+0.00649912j 0.00946485-0.00185493j -0.000650141+0.00729441j 0.0023792+0.00605529j 0.0199273-0.0049846j -0.0128523-0.00843443j 0.00293868+0.0108897j 0.00444387+0.00556914j 0.0300702-0.00592591j -0.00869896+0.0155341j 0.00124948+0.0117946j -0.0270972-0.00397039j -0.00440093-0.00621038j 0.00117585+0.017154j -0.00602647-0.00261775j -0.00269034+0.00755409j -0.00969609-0.00627928j 0.00611773-0.00867802j 0.00338795+0.00976972j 0.00276055+0.0076152j 0.00914773-0.0112119j 0.00426134+0.0131744j 0.0091777+0.00537054j 0.00706743+0.0157763j -0.00767716-0.0111781j 0.00121869+0.000406875j 0.0104086+0.00911264j -0.00554164-0.00249391j -0.0223633-0.0258296j 0.000487477+0.001751j 0.0023583-0.00261172j -0.0028452-0.0113705j 0.00496303+0.00740053j 0.0019784-0.0036502j 0.0145601-0.00917429j -0.00641639-0.0211033j -0.014083-0.00202255j -0.0200769-0.0107303j -1.12925e-05-0.0070548j 0.0171028+0.01223j 0.0234825-0.0145713j 0.0120833+0.0106756j -0.0122304-0.00945076j -0.0166898-0.00060639j -0.00665711-0.0160504j -0.0268496-0.00794456j 0.0151742+0.00300356j -0.00623286-0.0160263j -0.00627047+0.0216687j 0.000384471+0.00307602j 0.0165421+0.0146074j 0.0221657-0.00594061j -0.0252625+0.03338j 0.00949397+0.000119612j 0.0322773+0.0198742j 0.00652583-0.0452786j -0.0266901+0.0285065j -0.00250009+0.00522751j 0.00914392-0.00649286j -0.0289862+0.0106163j -0.0153092+0.000312009j -0.0116449-0.0139848j -0.000522202-0.0117617j -0.00340695+0.0225775j 0.0116898+0.0130338j 0.00397601-0.00503174j -0.00744225-0.0266188j 0.0101038-0.00232854j 0.0186529-0.00622812j -0.010197+0.00806262j 0.000914564-0.0229102j 0.00337917-0.00190014j 0.0111235-0.019394j 0.018386-0.0302699j 0.0209577+0.0196629j 0.0265575-0.0134094j -0.011949-0.0273804j -0.00872435-0.00603781j -0.00634763+0.0338847j -0.0140223+0.00839648j 0.00569417-0.00961636j 0.0247485-0.000677641j 0.0263307-0.0149316j -0.0290363+0.00772133j -0.0107029+0.0141929j 0.00638642-0.0223977j 0.0414871-0.000702226j 0.0014943-0.00367455j -0.0210041+0.00393489j -0.00757334-0.00952277j -0.0101993-0.0267802j 0.0240656+0.00202027j -0.00132283-0.0111221j -0.00195625-0.0159682j -0.0182507-0.0140549j 0.00228665-0.0232823j 0.0105615+0.00313453j -0.0064812-0.013549j -0.0200844+0.00390914j 0.00866079-0.00359172j -0.00344735-0.0477864j 0.0238416-0.00349951j 0.013967+0.0221115j 0.0111397-0.0369034j -0.0114375-0.00244719j 0.0388589-0.035008j 0.0212064-0.00399272j 0.00753872-0.00299261j -0.0423822-0.0104009j 0.0128806-0.0193771j 
0.032885+0.0298342j -0.0228606-0.0108614j -0.00519054-0.000421146j 0.0296498-0.0114221j -0.021061-0.00467224j 0.00258652+0.00414172j -0.0200404+0.00661416j -0.00833562-0.00202834j 0.00981166+0.00370305j -0.0145099-0.00998578j -0.00236533+0.00622861j 0.00337653-0.00632731j -0.00437441-0.0176291j 0.0126095-0.0250484j 0.00559127-0.0128845j 0.00477154+0.00393216j -0.00586815+0.00308877j -0.0159217-0.00311948j 0.0109701-0.00150881j 0.00866993+0.0151776j 0.0186176-0.00321426j 0.00663964+0.00384478j 0.0109004-0.00810389j -0.009203-0.0292774j -0.0130552+0.0138049j 0.0249343+0.00923932j -0.00673023-0.010156j 0.00415231-0.00750694j -0.00871403-0.00156546j -0.0118776+0.0069986j 0.0219852+0.0250695j 0.0338678+0.00545164j -0.00253086+0.0172026j -0.0107983-0.00727751j 0.0120463+0.0153955j -0.00782393+0.00701487j -0.0215348-3.2162e-06j -0.0269852-0.00512902j 0.00500986+0.00647616j -0.0162015-0.00266318j -0.0120603-0.0159797j -0.015824-0.00702999j 0.0209144+0.00991271j -0.000166119-0.0141985j -0.0254992-0.0135004j -0.0328463+0.00932959j 0.0203324-0.00899965j -0.00426465-0.00973664j 0.00914625+0.0139258j -0.00367668-0.0105989j 0.00410533+0.0123186j 0.00861024+0.00602527j -0.0117673-0.00300782j 0.00591074+0.00579426j 0.0298193+0.00525182j -0.0171756+0.0035912j 0.0011028+0.0197051j 0.022562-0.00253685j -0.00628788+0.00558633j 0.00535681+0.00482223j 0.002995-0.00128922j 0.0296966+0.0139622j 0.00269809-0.0165397j 0.0137926+0.00233154j 0.000109447-0.0199418j -0.00101894+0.00598389j 0.0314397+0.0298071j -0.00646023+0.0186567j 0.0223419+0.000847249j -0.0150295-0.00559444j 0.00157452+0.00980891j -0.0274539-0.0355438j 0.000219616+0.00810737j 0.00954871-0.0126934j -0.0353069+0.00736907j -0.00823282-0.00528173j -0.0271632+0.00577092j 0.0046477+0.0399617j -0.0244258+0.00132265j -0.0259706+0.0144135j -0.0232211+0.0257814j 0.0281935+0.0219324j -0.0145812-0.0449131j -0.00257051+0.00828575j -0.0017521+0.0236492j -0.0440273-0.00776098j -0.00491823+0.0101719j 0.00185974-0.00762785j -0.00670299+0.0128069j -0.000683929-0.0116771j -0.00975055-0.01539j 0.0102479+0.0248731j 0.00288056-0.0122093j 0.00585799+0.0235052j 0.0243386+0.00426807j -0.0118441-0.00835784j 0.00638358-0.00306642j -0.00031814-0.00605662j 0.00938302+0.0258561j 0.0274805+0.0155915j 0.0108787+0.0172462j 0.0473579+0.017157j 0.0082538-0.0216129j -0.0287047+0.0117123j 0.0368859+0.0100625j 0.00229936+0.0319558j 0.0183048+0.0193459j 0.0238539+0.0270411j 0.0293949+0.0146758j 0.0361557+0.00845172j -0.000207555-0.0267344j -0.00529744+0.0244743j 0.0151699-0.0300335j -0.0277409-0.0257258j -0.00758822+0.00877558j 0.00547421-5.24587e-05j 0.0258105-0.000893199j 0.0133789+0.00774553j 0.0225577+0.0097747j -0.0143253+0.014781j -0.0141231-0.0240029j -0.00521084-0.0283161j 0.0161101-0.0271547j -0.0151038+0.0242604j 0.00370898+0.00762575j -0.001056-0.00738154j 0.0118436+0.0209907j -0.00519149-0.00510937j 0.00856659-0.021827j -0.00867285+0.0151224j -0.019593+0.0306842j 0.00542196+0.00605671j -0.00421121+0.00255097j -0.0241652-0.0111576j -0.0375235+0.026767j -0.0528214-0.0203513j 
0.0319378+0.0398645j -0.0432638+0.0320846j 0.0367558+0.0237637j 0.0312049-0.0393385j -0.0518946-0.00218271j -0.00115868-0.0171088j 0.0643688+0.0105347j -0.0390569+0.00250524j -0.00728516+0.0632694j -0.0126955-0.0640936j 0.00472758+0.0229352j -1.41373e-05-0.0018511j 0.0352902+0.0317332j 0.0136742-0.0409054j 0.0129552-0.0231028j 0.0136228-0.00186756j -0.0132472+0.0327801j 0.00230759+0.013283j 0.0194233-0.000929566j -0.0047775-0.014296j 0.00248102+0.0363063j -0.0390586-0.00498435j 0.00449265-0.00790375j -0.0398173-0.0159651j 0.0291034+0.00739458j 0.0303037-0.0131419j -0.0150382-0.0463967j -0.0628105-0.0427015j -0.0273312-0.00500276j 0.0194754+0.0239677j -0.00323086-0.00581457j -0.0159484+0.0137205j 0.0648833-0.0198893j 0.0454491+0.010118j -0.0132313+0.00619321j 0.00790133+0.00859476j -0.00819899-0.0075083j -0.0565529+0.0395373j 0.00392494+0.0174261j 0.000134256-0.0203697j -0.000171668+0.0203632j -0.0294515-0.00725303j 0.0353354+0.0283727j -0.00394355-0.0174655j -0.00798534-0.0147904j -0.00964617+0.0185868j -0.0285922-0.038198j 0.0101103-0.0476001j 0.0068011-0.0213617j -0.00211804-0.0185179j -0.0763837+0.0463066j 0.0522474-0.0196702j 0.017053+0.00877132j -0.0371416-0.00101764j 0.0436352+0.0584474j -0.00314198+0.00211918j 0.00650923+0.0391554j 0.0297831-0.034095j 0.0392562+0.0158042j -0.0178037-0.0428862j -0.0267579-0.0115797j 0.0226635+0.0382571j -0.0372717-0.00787845j 0.0210665+0.0327476j -0.0268647-0.0118099j 0.0213791-0.0163863j 0.016392-0.0400862j 0.0256468+0.0356746j 0.0789294+0.0515309j 0.0206218+0.0729914j -0.00990722+0.064428j -0.0603222+0.0521613j 0.0262944-0.00440393j 0.0466957-0.0225756j 0.00735333+0.0012217j -0.0193839+0.000758039j 0.000594412-0.0058319j 0.00470219+0.0058817j 0.0124939+0.0404455j 0.0150516-0.00168896j -0.0043586-0.0390438j 0.0434599+0.0874192j 0.0110804-0.0377726j 0.0582733+0.0296215j -0.0204204+0.000983009j -0.0875115+0.00660636j -0.00132285-0.00154509j -0.0293331+0.00847042j -0.0464235+0.00687022j -0.0220376-0.0315456j -0.0458006-0.0524097j 0.0287349+0.0231403j -0.0472044+0.0119461j 0.0219956-0.0109449j -0.0276812-0.00603755j 0.0271193+0.00915391j -0.0424875-0.0177318j 0.0119644-0.0154722j -0.0420694+0.0546857j 0.0374186+0.00730427j -0.0233949-0.0579481j 0.00468175-0.0207169j -0.101413+0.00272895j -0.0240578+0.0610645j 0.0572977-0.0152731j 0.0518153+0.0246633j 0.0201827+0.0218063j -0.0143511+0.00334495j 0.0519862+0.044889j -0.0104686-0.00870798j -0.0313379-0.0458105j -0.0176508+0.0315864j -0.00266848-0.0345559j -0.0915672-0.0274379j 0.00196864+0.0230816j 0.00764662+0.00687721j -0.0417367+0.0197604j 0.00470557-0.0144191j -0.00831909+0.0174055j -0.0499366+0.0549824j 0.00441432+0.0630704j -0.0264377-0.0191414j -0.061736-0.0353851j -0.0053189-0.0359604j 0.0267806+0.0295575j -0.00759142+0.0174578j 0.0874747+0.0394587j -0.0737889-0.0315688j 0.019313-0.0174698j -0.0225835+0.0332635j 0.0263548+0.0450286j -0.00986694+0.0724402j 0.00595379-0.0202527j 0.0173804-0.0224235j 0.0144574+0.0921893j -0.0936725+0.00166382j 
