0.0207531+0.0270396j 0.00392852-0.0189462j -0.0108474-0.0093222j -0.012639-0.0083752j -0.000164144-0.00566358j -0.00315527+0.0133033j -0.000305049+0.0151591j -0.00431345+0.00178431j 0.00605357-0.00414057j -0.0109126-0.00397763j 0.00158964-0.000277285j 0.00856531+0.00237058j -0.00480002+0.00443581j 0.00179613+0.00231735j -0.00309032+0.000451178j -0.00199738-0.0029422j 0.00300211+0.00633124j 0.00655896+0.00660253j 0.00261773-0.00779334j 0.00507481+0.0037643j -0.00324022-0.000371789j 0.00268292+0.00109626j -0.00117804-0.00578801j 0.00955413-0.000535864j -0.0116518+0.000584048j -0.00526107-0.0073413j -0.00637583-0.00393275j 0.00859665-0.00386555j -2.38378e-05-0.00480138j -0.00765371-0.00555864j 0.00454205-0.0029768j 0.00140332+0.0168938j -0.00534599-0.00235919j 0.00593005+0.0146108j 0.0061011+0.00708043j -0.000946603-0.000872191j 0.0127969-0.000676031j 0.00420233-0.00351219j -0.00260244-0.000620537j 0.00806325+0.0107889j -0.00187852+0.00134766j -0.00661554-0.00503958j -0.00103755-0.00797497j -0.000751111+0.00778273j -0.00212815-0.00539404j 0.000362171-0.00648672j -0.00935821+0.00230067j 0.000314823+0.00229401j 0.000962946+0.00437209j 0.00692587+0.00681998j 0.00394898+0.00518063j 0.000271844+0.00959955j -0.0011893+0.00238854j -0.00248238+0.00816067j 0.000287791+0.00091606j -0.000836994+0.00540356j -0.00281901+0.00575834j -0.000312542+0.000430236j -0.00526817-0.00298015j -0.00115704-0.000338009j 0.000323871+0.00139608j 0.0045732+0.00302345j 0.00561834+0.00010368j 0.000793046+0.00109745j -0.00775994-0.00123293j 0.0061302-5.96803e-05j -0.00200273-0.00375768j 0.0044458+0.00123205j -0.00305145-0.0099982j 0.00266666-0.00509241j -0.00078788-0.00161278j -0.00188556-0.00089553j -0.0033952-0.00115323j -0.00163278-0.00582428j -0.00337363-0.00353232j 0.0083132-0.0056806j -0.00222632+0.00122908j -0.00534877-0.00284342j 0.00411958+0.000553967j -0.00300797+0.00958535j -0.00852507-0.00255892j -0.00358302+0.00515442j 0.00292495+0.00116169j -0.0075751-0.00469028j 0.00671712+0.00322947j -0.00587297-0.0100813j 0.00584215+0.00788532j -0.00447143-0.00340926j 0.00146288-0.00302924j -0.00449985-0.0026344j 0.00183759+0.0122229j -0.00548154+0.0131736j 0.00374162-0.00240644j 0.00700552-0.00325195j 0.0014696+0.0119552j -0.00162249+0.000853633j 0.00237821-0.0023769j -0.00946519-0.00619774j 0.00935735+0.0112826j 0.00147216+0.00285829j 2.82979e-05+0.000230597j -0.00254848+0.00945488j -0.00442814-0.00402996j -0.00129243-0.000192428j 0.0121485-0.00164043j 0.00477117+0.0185205j -0.00595034-0.00336485j -0.0155885+0.00108416j -0.00217536-0.0119492j 0.000378918+0.00406414j 0.00586558-0.00437965j 0.00061806-0.00361969j 0.004737-0.0120274j -0.00961042+0.00394887j -0.0207558+0.00108723j -0.000255193-0.0058917j -0.00374153-0.00186644j -0.0049182+0.00260193j 0.000987953-0.0113186j -0.00614636+0.00271921j -1.14068e-05+0.0112127j 0.00370059-0.000619112j 0.00945202+0.00671044j -0.00183602-0.00175913j 0.00433272-0.00117935j -0.00514175-0.00397384j 0.00688295-0.00892707j -0.0106365+0.00480089j 0.0128128+0.00442813j 0.00255339-0.00630977j 0.00800442-0.00130381j 0.0046192+0.00265646j 0.00344257+0.00510676j -0.00165996-0.00304978j 0.000828258+0.00653317j -0.0039458+0.00234914j -0.000482973-0.000637402j 0.00780119+0.00169766j 0.00921459-0.000259016j 0.00473702+0.0072096j 0.0131712-0.00798193j -0.000444887+0.000110336j 0.0104943-0.000574505j 0.00433658+0.0054895j -0.0177133-0.00333558j 0.0100795+0.00599386j 0.00354123-0.00469719j 0.0156884+0.0122721j 0.00209686+0.00361929j -0.00814322+0.00015534j 0.011424-0.00549338j 0.00361304+0.0014975j 0.00191372+0.00427039j -0.00132768+0.00727047j 0.0114114-0.00222203j -0.00290445-0.0011024j 0.00507451-0.00450584j 0.010492+0.00665234j 0.0126315-0.0022782j -0.0208525-0.000527363j -0.00561129+0.000128112j 0.00516041+0.00654177j -0.0273742-0.0155939j -0.00153643-0.00597863j 0.000346145+0.00933826j 0.00285418+0.00168565j 0.00844281+0.00607131j -0.00433539+0.00235391j -0.00957397-0.00995553j -0.00872712+0.00712747j -0.00873035-0.00236765j -0.00873945-0.00665333j 0.0137685-0.0020331j -0.00280487-0.00112908j 0.00296838+0.00353254j -0.0239857-0.00177757j -0.0158287+0.0096803j 0.0111048-0.00329114j 0.0137144+0.0102107j -0.0241555-0.00236605j 0.00440123+0.00170718j -0.0117912-0.00390087j -0.0111463-0.0107242j -0.0168388+0.00350421j 0.0044505+0.0182176j 0.00297552-0.00800969j 0.00258756+0.00343387j -0.0232683-0.0183813j -0.00727797+0.0110549j -0.0175097+0.0127899j -0.00352961+0.0114951j 0.00141941+0.0330541j 0.0249203+0.0119044j 0.0268423-0.00787606j -0.00226523+0.0358089j -0.027152+0.0141115j 
-0.004505+0.0214238j 0.0191427+0.0188431j 0.000735041-0.0101213j 0.00643682+0.00085096j -0.00287525+0.00700282j -0.0146144-0.00265518j 9.05927e-05-0.000912832j -0.00317346-0.00764778j -0.00687409-0.0085388j -0.00941663-0.00307067j -0.000488214+0.00790996j 0.000601146+0.00484949j -0.00304976-0.00370908j 0.00434551+0.00495358j -0.000133746+0.00702615j 0.00368781+0.00249683j -0.0016587-0.00321012j 0.000167347+0.00187326j -0.00237835+0.0013936j -0.00177708-0.00400046j -0.00212766-0.00740213j 0.0152258-0.00251798j 4.21143e-05-0.00744463j -0.00393951-0.000744421j 0.00125719-0.00830661j 0.0022133-0.00787591j 0.00237091+0.00110321j -0.0064581+0.00484642j 0.00388132+0.00319055j -0.00580489-0.0087893j 0.00236814+0.00283376j -0.0085331+0.00108596j -0.00586022-0.00570137j -0.000106982+0.00244602j -0.00363667+0.00818223j -0.00262134-0.00169572j 0.00968383+0.0103699j 0.00611858+0.0103431j -0.00102311-0.000830973j 0.00175732+0.0100534j -0.000618366-0.000456698j -0.00803947-0.00839717j 0.00668181+0.00612909j -0.00237858+0.00248518j 0.00329255-0.00133928j 0.00827173+0.00251285j -0.00679677-0.00230765j -0.0114986-0.00749781j 0.00453219+0.00255207j -0.0038543+0.00188901j 0.00371571+0.00157943j -0.0110782+5.61751e-06j -0.00199034+0.0036662j -0.00676255-0.0033559j 0.00689922-0.00166003j 0.000985458+0.00984713j -0.00102237-0.00411374j -0.00457803-0.00112787j -0.011871-0.00632058j 0.00155146-0.000579802j 0.00159374+0.00294505j -0.00413486+0.00166706j -0.00192397+0.00259893j -0.00204411+0.00139405j -0.00227798-0.00490146j 0.00440761+0.00762022j 0.00515092+0.00329261j -0.0059027+0.00121624j 0.0145985+0.00635355j 0.00838675+0.00366303j 0.00275422-0.000986269j 0.00760859+0.00545058j -0.00219927-0.00781257j 0.00352347-0.00246206j 0.00227672+0.00147753j 0.00671326+0.0072824j 0.00121508-2.11127e-05j -0.00156306-0.000874679j 0.0036773+0.00734518j -0.0049212-0.00725892j 0.00362934-0.00182237j 0.000319637-0.00719834j 0.00175987+0.00740047j 0.0050867-0.00951558j 0.00186727+0.00313668j 0.00656316+0.00191685j 0.000135983+0.00483389j 4.53586e-06-0.00642697j 0.00889452+0.00209953j 0.0024926+0.00126057j 0.0013229+0.00574044j -0.00514767+0.000618146j 0.00672368+0.003446j 0.00588897+0.00121294j -0.00330012+0.00551614j -0.000908932-0.00277643j -0.0122276+0.00276386j -0.00537427-0.00634377j -0.00293189+0.0113255j 0.00497921+0.00792974j -0.00186033+0.00351554j -0.00346895-0.00366651j 0.00778712-0.0111837j 0.0100127+0.000380663j -0.00195808-0.000664694j -0.0067947+0.00271466j 0.00182537+0.000486894j -0.006574-0.0149258j 0.00665541-0.00290636j 0.00366616-0.00428463j 0.00258485-0.000284846j -0.00865026-0.00225021j -0.00062946+0.00102178j 0.00068869-0.0101783j 0.0017239-0.0227373j 0.00630005-0.00139983j 0.00405946-0.010843j -0.00253108-0.0056801j 0.00598052+0.0127356j 0.00829087+0.0022084j -0.00312574+0.00208568j -0.000901106+0.00504163j -0.00363415+0.00490541j 0.00223767+0.00560603j 0.00379384+0.00284891j -0.00172402-0.00816701j 0.0121055+0.00226369j -0.000269507-0.010644j -0.00266301+0.00443769j 0.00756455-0.000615487j 0.00141827-0.00340128j -0.00232072+0.00158003j -0.00482279+0.00816722j -0.00512806+0.00132992j 0.00269615-0.00578635j -0.000374812-0.010974j -0.00378673+0.00049226j -0.00559659+0.00440929j 0.00297434+0.00131963j -0.00111269+0.00299805j 0.00804831+0.0204902j -0.0083349-0.000111832j -0.00527994+0.00748102j -0.00349453+0.00142588j -0.00527913+0.00215065j 0.00671847+0.00406966j -0.00491471+0.000715314j 0.00577993+0.00456132j 0.00236777+0.00070972j 0.00269264-0.00406508j 0.00895531+0.00378624j 0.00516787-0.00669615j 0.00629799+0.00401404j 0.00737624+0.00954503j -0.00225455-0.00123418j -0.0033741-0.00167339j -0.00935853+0.0101653j 0.00968318+0.0122503j 0.0105158+0.0130601j 0.00307188-0.0023821j -0.00326651+0.000804777j -0.0168191+0.00326821j 0.000556251+0.00179256j -0.00523597-0.00685093j 0.0157654-0.00263168j -0.012791-0.00229289j -0.0086623-0.0064738j -0.00973545-0.00490548j -0.00883337-0.0110818j -0.00160977-0.0110726j 0.00500948+0.00687315j 0.00864677+0.00228659j 0.0192619+0.0134034j -0.0109559+0.00502706j -0.00359623+0.000841346j -0.0127507-0.00812376j 0.0135915+0.0144144j 0.0119382+0.00155013j 0.0048681+0.0158724j 0.00189139-0.00846692j 0.000876381-4.23139e-05j -0.0166368-0.00607841j 0.00660878+0.0138265j 0.0039743+0.0038828j 0.013722+0.00125036j 0.0151027+0.019853j -0.00358082-0.0124943j -0.0174805+0.00432746j 0.00464054+0.00513274j 0.00780698-0.00766116j 0.0161963+0.02707j 0.0108369+0.00156059j 0.0196946-0.0303219j -0.0204413-0.00651558j 0.0127421-0.0195556j -0.00437093+0.0218227j 
0.0502501+0.0594706j -0.0347409+0.0239202j 0.0128877-0.0347801j -0.0663892-0.00525147j -0.0547881-0.00741127j -0.00593549-0.0109978j -0.0203453+0.0283889j 0.0107497-0.0293332j 0.0186493-0.0194795j -0.0546464-0.021015j -0.0244399+0.0102821j 0.0273409+0.00304511j -0.0206324+0.00413706j 0.0285735+0.0100913j -0.0167904-0.00583234j -0.0111808-0.00371564j 0.000666184+0.0267554j 0.0187344-0.01533j 0.0101055-0.0198518j -0.00116506-0.00364354j -0.0193405+0.00217344j 0.0129461+0.0160839j 0.00324333-0.0212257j 0.0252005-0.0173597j -0.0291983+0.00120961j -0.00788718-0.00446223j 0.000840328-0.00749423j 0.0086908-0.00267027j 0.0067486+0.00751171j -0.0264674-0.0149722j 0.00638009-0.000888018j 0.00465468+0.010641j -0.0149394-0.0147347j 0.0257387+0.0074366j -0.00122483-0.00513752j -0.0152727-0.00213934j 0.0120133+0.0133077j 0.0227657+0.00786898j -0.0237341+0.00215186j 0.0414113+0.0141123j 0.00385361+0.000834593j -0.0163997-0.0276684j -0.0070128+0.0142483j 0.0107276+0.001168j -0.00429077+0.00419665j 0.013396+0.000838478j -0.0155309-0.0114738j -0.0229103-0.0202375j 0.0290204+0.0124711j 0.0035294+0.000967318j 0.0140986-0.0017124j 0.00739478+0.00219765j 0.000718694+0.00848901j 0.00414559-0.000353885j 0.0031208+0.0263417j 0.0167109+0.0183618j 0.00347429-0.0102171j -0.00687712-0.0159054j -0.0255924-0.0248335j 0.015179+0.00999402j -0.00795914+0.0138762j -0.0156099-0.011969j 0.00104817+0.00153808j 0.0268788-0.0141674j -0.00464274-0.0195223j 0.0260923+0.00976018j -0.0037345+0.00412855j -0.017923-0.00970272j -0.000105334+0.0128748j 0.0145395+0.0143733j 0.00880876-0.00322447j -0.00774134+0.0143195j -0.0102407-0.0260579j -0.0157517-0.00545034j -0.000541942-0.0141428j 0.0270033+0.00204665j -0.0141788+0.00221799j -0.0186162+0.0133289j 0.000270943+0.000553994j -0.0252392-0.0129485j -0.0129326+0.0201171j 0.00111477-0.00434062j 0.0119582+0.0122011j -0.0070385-0.0110381j 0.0170401-0.00779378j -0.00318212+0.00254916j 0.0083041-0.00764323j -0.020903-0.0032338j 0.0239728+0.00279666j 0.00857437+0.000974353j 0.0422686+0.0170951j -0.00666481-0.0163227j 0.0264022-0.00102849j 0.0234803+0.0150682j 0.0158046+0.00728447j 0.00738824+0.0058335j -0.0139747+0.00759248j -0.0272313+0.0075693j 0.0333908+0.0308718j 0.0253695+0.0115964j -0.00342673+0.0203003j -0.0191829+0.00894342j -0.0140781+0.0176128j -0.00437076+0.00709096j -0.022852-0.015398j 0.0146184-0.0161782j 0.0136853+0.000529845j -0.0334138+0.00613875j -0.0218258+0.0212017j 0.0056246+0.00195537j -0.00234804-0.00833589j 0.0125192+0.00407012j -0.0189595+0.00781637j -0.00328005-0.00350146j -0.03388-0.0136083j 0.0332149+0.00957306j -0.0117987+0.00575929j -0.0152715+0.0184199j 0.0250906+0.00933163j -0.00310481+0.00294095j 0.00965707-0.0123589j -0.0094644-0.0255573j 0.0282288+0.00944424j -0.0298528-0.00884264j 0.0489342-0.00977279j -0.0178789+0.0112522j 0.0210774+0.0242706j -0.0291131+0.0231292j 0.0152143+0.00120778j 0.0074783+0.0252917j 0.0235064-0.00406495j 0.0179561-0.0161384j -0.00112691-0.0168985j -0.00422681-0.0329016j 0.0030522+0.0140624j 0.00135775-0.0125091j -0.00921896-0.0059287j 0.0396419-0.0182772j 0.0202847+0.00401708j 0.00492359+0.00948917j 0.0189206+0.0144915j -0.00737447-0.00889371j 0.00726634-0.0367909j -0.00945079+0.00389807j -0.0535856-0.0250338j 0.0315363+0.00564727j -0.0251537-0.00534582j 0.0289077+0.0184577j 0.0181145-0.00493385j -0.0245345+0.0205015j 0.0269936+0.00551347j 0.00779695+0.00897463j 0.0533041+0.00897691j 0.00457602+0.0176147j 0.0448954-0.0252282j -0.000761749+0.0118485j -0.0225657-0.029777j 0.0358475+0.0136936j 0.0332266+0.0125804j -0.0289852+0.0481455j -0.0388496-0.0122751j -0.0414689-0.0239544j -0.0829922+0.0053016j 0.00590738-0.00967082j 0.025417+0.0493667j 0.0105378-0.0356034j 0.0465321-0.0192475j -0.0176833-0.00608755j -0.00226241-0.0158781j -0.032137+0.000988719j 0.0299163+0.0366024j -0.010529+0.0247143j 0.0383912+0.0199827j -0.0312248-0.0350172j 0.0194054-0.0180297j -0.0841765+0.0128845j 0.00381664+0.0119519j -0.017838-0.00453314j 0.0481411-0.00224287j -0.048586+0.0456045j 0.00355814+0.0139097j -0.0374306-0.00816787j -0.0138181-0.00216845j -0.0234325+0.0198363j 0.00697099+0.0147155j 0.0503096+0.0184178j -0.016152-0.0194945j -0.062004-0.00630032j -0.0343206+0.00831969j -0.014253+0.01068j 0.00148577-0.0427706j -0.031714+0.033201j -0.0275109-0.000176545j 0.0188119+0.00999767j 0.00654386+0.111745j -0.158592-0.00476176j 
-0.0170573+0.0119948j -0.0146593-0.0465016j 0.0344472+0.00736134j 0.00502544-0.0283008j -0.00296954+0.00766758j -0.0193766+0.0106013j -0.0374532-0.00268338j 0.0155712+0.00720404j 0.0198362+0.0206215j 0.0210528+0.0109494j 0.0191026-0.0308869j -0.00195281+0.0140092j -0.00759355+0.00660096j -0.018494-0.00639489j -0.000372624-0.0153135j -0.0196792+7.42431e-05j -0.0278205+0.002763j 0.006078-0.00128255j 0.0315632-0.0121017j 0.00596568+0.0137494j -0.0240192+0.00490171j -0.0230756-0.00011626j 0.0156408+0.012072j 0.0307138+0.0059433j -0.0156199-0.00893396j -0.00246717+0.00151691j 0.00438871-0.00444846j 0.0100892+0.00767496j -0.00617628+0.00061494j -0.00461943+0.000635244j -0.0130709+0.00645975j -0.00269499-0.0087965j 0.0038061+0.0142023j -0.00567349+0.0150721j 0.0148133-0.00390649j 0.0194175+0.00835801j -0.0147242+0.00807435j -0.0167301-0.000543352j -0.0154598+0.00147696j -0.00016803+0.0101156j 0.00218558-0.00631181j 0.000674741+0.0101894j -0.0027649-0.00640454j 0.0298598-0.0062647j 0.00144124-0.0119608j -0.00183434-0.0148962j 0.0171064-0.00534825j 0.0100019+0.0135194j -0.00223271+0.00299015j -0.0106527+0.0042123j -0.0121165+0.0113941j 0.00144346+0.0151199j 0.00358297+0.00510579j 0.00222918-0.00272547j -0.0100969-0.00125807j 0.00396402-0.00281595j -0.00439157+0.00124488j -0.000518741+0.00589861j 0.00678599+0.0214245j 0.00178876-0.0112328j -0.00638819+0.00478144j 0.00555916+0.00120549j 0.0207282+0.00272875j 0.000536872+0.00466848j 0.00212818+0.00667972j -0.0268116+0.00163301j -0.0112233-0.00919015j 0.0243146+0.01361j -0.0128056-0.0131891j -0.0188872-0.00459494j -0.00114751+0.00819603j 0.00254628-0.0143835j 0.0208042-0.0190015j 0.0135863-0.0164019j 0.00175008-0.0106058j -0.00595869+9.75224e-05j -0.0205287+0.010471j -0.00134767-0.0287817j -0.00213066+0.0122908j 0.0167326+0.00688775j -0.00460339-0.0299434j -0.00989811-0.00565189j 0.00912327-0.0206298j -0.00743233-0.0150485j 0.0234817-0.0083821j -0.0224667-0.00250795j -0.00157713+0.0240401j 0.00496576-0.00531714j 0.00132501-0.0199624j -0.0121265-0.00533646j -0.0338084-0.00122884j 0.036151+0.00467879j -0.0102856-0.0159417j -0.0111829+0.00113417j -0.0164623+0.0111498j -0.00739936-0.0051394j -0.0116832+0.0231456j -0.0166093-0.0176629j -0.000567465-0.0134862j 0.00374224-0.0154842j -0.00822053+0.00828118j 0.0130003+0.014528j 0.0072215+0.00122625j -0.00689499-0.0201346j 0.00227891+0.0020966j 0.0271343+0.0174205j -0.0129481-0.0069172j 0.0290584-0.0126064j 0.00166222-0.0032738j 0.016902+0.00101364j 0.0255241+0.00843837j 0.0161983+0.00520498j -0.0285371-0.000507471j -0.000358411-0.00781286j 0.010411-0.015431j 0.00203152-0.0236672j 0.000616931-0.0135595j -0.0267738-0.0138529j 0.00118402+0.0080767j 0.00138426+0.00038493j 0.00542819-0.00793365j 0.0107813+0.00556701j -0.00931685+0.0125578j -0.0123255-0.0174019j 0.00335291-0.00489702j 0.0080331+0.00705277j -0.0106866+0.0053435j -0.0168816+0.0111655j 0.021063-0.00641799j -0.0153426+0.00926079j -0.00125721+0.0097612j -0.00758315+0.0130922j 0.0146633+0.0248118j -0.00952865+0.0213337j 0.015558-0.0227651j -0.000491265+0.00505798j 0.0118994-0.00388327j 0.0141383+0.00470032j -0.0116532+0.00716962j -0.0131827-0.001483j -0.0366795-0.00175528j 0.0130786+0.0070204j 0.0243474+0.0203368j 0.00864444+0.0193583j 0.0137305-0.0202587j 0.0080351+0.00733027j 0.00743574+0.0321004j -0.00876889+0.0201435j 0.0246427-0.0190616j -0.000451157-0.00357137j 0.0118998+0.0067147j -0.00868468+0.00652763j 0.000328582-0.0140191j -0.0209373-0.00055673j 0.0120271+0.0353957j 0.00557985-0.00942279j 0.00342217+0.00858787j -0.0154223-0.0143504j -0.027633+0.0331476j -0.0278611-0.0213402j 0.0250198-0.0121946j 0.0222718-0.00378775j 0.00460759-0.0420402j 0.0355126+0.0140479j -0.0698403+0.0112939j 0.0189052+0.0019273j 0.0288334+0.00448279j 0.0167344-0.00726018j 0.0134441+0.0116695j -0.0244644+0.0131444j -0.0155323-0.00656484j -0.0179946-0.0335778j -0.0299488+0.0164821j 0.0268075-0.00497321j 0.00801482-0.00710984j -0.0106844-0.0180839j -0.0179261-0.00621097j -0.0157921+0.016579j 0.000548098+0.0327565j -0.0497831-0.0295597j -0.028413-0.008381j 0.021484-0.00413024j -0.0194319-0.00981548j -0.0266666-0.00182916j 0.000216319+0.0260637j -0.0238469+0.014955j -0.00136976+0.0206163j 0.0116318-0.000874302j -0.00404216-0.0215117j -0.00893888+0.00805239j 0.0455005-0.0145805j 0.00131724-0.0345313j -0.00356226+0.0195934j 0.0132804-0.0213288j -0.104905-0.0113842j 0.0100748-0.0824847j 
0.00145926+0.00947903j -0.000354358+0.0141881j -0.00682382+0.00271187j -0.0206844+0.00301377j 0.00812414+0.0144483j -0.00237256+0.0015626j 0.000800643-0.00248093j -0.0117433-0.0128394j -0.00118375-0.0141018j -0.0188536-0.00557411j -0.0196645+0.00468433j 0.00508599-0.0101616j 0.000532553-0.000963229j -0.00605798+0.00529486j 0.00783918-0.00355456j -0.00110572+0.0106531j 0.013803+0.00516898j -0.00257567-0.00645067j -0.00278123-0.00412995j 0.00940991-0.00509154j -0.000307794+0.00437642j 0.00349531+0.00578441j 0.0044721-0.00440355j 0.00423242-0.0102272j 0.00492353-0.00675209j -0.00921434+0.000422213j 0.00196658-0.00677839j -0.00743908+0.00832197j 0.00636523+0.00233713j -0.00808256-0.00706592j 0.0107172+0.00136858j -0.00436133-0.00423043j 0.00170218-0.00487346j 0.00500147+0.00411156j -0.00147596+0.00166215j -0.00365558+0.00463415j 0.0066217+0.00662193j 0.000799064-0.00636844j -0.00599-0.00990807j 0.00940265-0.00752941j -0.00110074+0.000915577j 0.00132092-0.00930889j 0.00574051+0.00174044j 0.00511061+0.00155802j -0.00498924-0.00217501j 0.00914811+0.00665183j -0.00692628-0.00284902j -0.0060975-0.00911287j -0.000913616-0.00482735j 0.00265726-0.011417j 0.011867-0.00422865j -0.00414555-0.0014074j -0.0028648+0.00141549j 0.00105793-0.00195923j -0.00376035-0.00259208j -0.00378414+0.00635598j -0.00315149-0.00111712j -0.0035466-0.00055958j -0.00838964-0.00947602j -0.00133276-0.000512994j -0.00440037+0.00445275j -0.00165023-0.00344592j 0.00696089-0.00335417j 0.00591858-0.0114429j 0.00211526+0.00195003j 0.00795941+0.00440873j 0.00685238+0.0109658j 0.00450551+0.0128349j 0.00973036-0.000362634j 0.00507669-0.00330954j -0.000349281-0.00371093j 0.0144049+0.00633454j -0.00709075-0.0125742j -0.00548136+0.00305357j -0.0107598-0.00298737j 0.00164006+0.0040931j 0.0050885-0.00425602j -0.000382053+0.0100759j 0.00727782+0.000312303j -0.00535643-0.00204919j 0.00786078+0.00961304j -0.0056714-0.00862059j -0.00768313+0.00557482j -0.00948386-0.00881339j -0.00730187+0.00651567j -0.00204287-0.0133565j 0.00438992-0.00399469j -1.97047e-06-0.00687445j 0.00793644-0.00236959j -0.00589906+0.00571484j -0.00498124+0.00579471j 0.00104556+0.0126752j 0.0088637+0.0178231j 0.00337918-0.00758554j -0.0040964+0.00564834j -0.00616514-0.00121763j -0.000435118+0.0050817j 0.00291347+0.010377j -0.0054863+0.00438987j 0.00825563+0.00215739j 0.011054+0.00605823j -2.98398e-05-0.00105206j -0.00535133-0.0150638j -0.0018045-0.00435699j 0.00096488+0.00705062j -0.00786644-0.00577766j -0.00926988-0.00455564j -0.022074+0.00284043j 0.00671063-0.011252j -0.00512423-0.00198937j 0.00453102-0.0127358j -0.00683047+0.0047278j 0.00816481-0.00729226j 0.00229248-0.0084404j -0.00238133-0.0100195j 0.0065404+0.00927899j -0.00123187+0.00796118j -0.00670731+0.0151235j 0.0117445-0.0116499j 0.0055187-0.00590764j 0.00526404+0.00940092j 0.00632777-0.0222184j 0.0100563+0.00429561j -0.00891868+0.0091985j 0.00749161-0.0031551j -0.00374744+0.0036058j 0.00413063-0.0190006j -0.00689542+0.0140679j 0.00424987+0.00042711j 0.000757884-0.0017689j 0.00774453-0.00670492j 0.00123338+0.000112804j -0.00283474-0.00381636j 0.015713-0.00102398j 0.00354667-0.00526867j 0.00204991-0.00445474j -0.000405054-0.00978209j 0.00423749-0.00282583j 0.0060547-0.000240658j 0.000196663+0.0151938j 0.0010526-0.006196j -0.00320565-0.00805635j 0.00579568-0.00416446j -0.00441741+0.00788804j -0.0148582-0.00163936j 0.00411038-0.00610465j -0.0091422-0.0142171j 0.0155531-0.00233475j -0.00930409-0.00268837j -0.00265542+0.0209604j -0.00245955+0.00326213j -0.00226581+0.00753224j 0.0104586-0.00969059j -0.00413574+0.0126533j -0.00195757-0.0160082j -0.0145706+0.00482465j -0.0116116-0.00438054j 0.019516+0.00726793j 0.0126693-0.0118087j 0.000587549+0.024634j 0.00986528+0.00341663j -0.0119065-0.000459954j -0.00299214+0.00812528j -0.0178297-0.00932277j 0.00129359-0.00103302j 0.0195282-0.0063905j -0.0196018-0.00980319j -0.00690666-0.0137461j -0.0217345-0.00309344j 0.0005434-0.00345639j -0.000379162+0.006487j 0.00437602-0.00231539j -0.00391232-0.0141728j -0.00869161-0.00825877j 0.00181839-0.00277144j -0.00121381+0.014628j 0.00546545+0.00498543j 0.0251773-0.00180251j 0.00333606+0.00375388j 0.00584326-0.00276809j -0.0119752+0.0033956j 0.00920208+0.0199133j -0.00111551-0.0403943j -0.00255688-0.0132113j -0.0230923-0.000313853j 0.0118778+0.0239844j -0.00114772-0.0202293j -0.0338233-0.00048152j 0.00860422+0.011607j -0.00311133+0.010835j -0.0052388-0.0259211j -0.0211728+0.00618812j -0.0120698+0.00201506j -0.0131662+0.0187366j 0.0188682+0.00829587j -0.0172897+0.0124817j 
