0.993069-0j -0.0012253-0j -0.000102109-0j -0.00606114-0j 0.144732-0j -0.000618612-0j -0.000126274-0j -7.44075e-06-0j -0.00383099-0j -0.00387069-0j -0.000618224-0j -0.00062463-0j 0.0723203-0j 0.0730698-0j 0.0104385-0j -6.30972e-05-0j 0.0105467-0j -6.37511e-05-0j -7.43607e-06-0j -7.51313e-06-0j -3.39409e-07-0j -3.42926e-07-0j -0.00285366-0j -0.00353122-0j -0.00205988-0j -0.000451203-0j -0.000558335-0j -0.000356707-0j -0.000325696-0j 0.0683792-0j -5.14863e-05-0j -0.000441403-0j 0.084615-0j 0.00851768-0j -0.000257485-0j -6.3711e-05-0j -2.10192e-05-0j 0.0493587-0j 0.000709806-0j -3.71648e-05-0j 0.0105401-0j -5.2548e-06-0j -2.60099e-05-0j 0.00614838-0j 0.000878341-0j -4.379e-07-0j -1.51724e-05-0j -6.50248e-06-0j 0.000512365-0j -1.63196e-08-0j -5.41873e-07-0j -3.79311e-06-0j -3.16093e-07-0j -2.01944e-08-0j -1.17801e-08-0j -0.00228658-0j -0.00266768-0j -0.00163361-0j -0.00233422-0j -0.000356483-0j -0.000962815-0j -0.000415897-0j -0.000276131-0j -0.000254684-0j -3.9856e-05-0j -0.00036391-0j 0.0361147-0j -0.000150105-0j -0.000322153-0j -4.45604e-05-0j -0.000197277-0j -4.64987e-05-0j 0.0421339-0j 0.00854203-0j -3.71337e-06-0j -2.84745e-05-0j -0.000281884-0j 0.0258016-0j 0.00368595-0j -4.06864e-05-0j -0.000116271-0j 0.0368671-0j -5.19871e-05-0j 0.000752391-0j -1.67823e-05-0j 0.00996571-0j -3.18355e-05-0j -2.62575e-06-0j 0.0152069-0j -4.33226e-06-0j 4.4335e-05-0j 0.00610272-0j 0.00430027-0j -2.65296e-06-0j -4.54888e-05-0j -3.78994e-07-0j 0.00263337-0j 0.000877789-0j 0.00871999-0j -1.87632e-05-0j -3.79073e-06-0j -2.4464e-08-0j -3.06337e-06-0j 0.00376274-0j 0.000537534-0j 5.17242e-05-0j 0.00359681-0j -1.5636e-06-0j -7.70542e-10-0j -1.87592e-06-0j -4.4216e-07-0j 0.000768065-0j 3.16745e-05-0j 0.00155205-0j -2.68045e-06-0j -2.70766e-07-0j 0.000316811-0j -2.85413e-08-0j 4.52587e-05-0j -1.74779e-08-0j -3.8689e-07-0j -1.10563e-06-0j -8.98966e-10-0j 1.86683e-05-0j -2.49736e-08-0j -5.50502e-10-0j -1.59584e-07-0j -1.03011e-08-0j -7.86595e-10-0j -3.24454e-10-0j 
0.0012253-0j 0.968993-0j -0.00258285-0j 0.00107147-0j -0.00839855-0j -0.0209134-0j 0.201842-0j -0.000251391-0j 0.00067723-0j 0.000684248-0j -0.00513981-0j -0.00519307-0j -0.0084879-0j -0.00857586-0j -0.00122434-0j 0.100321-0j -0.00123703-0j 0.101361-0j 0.0178918-0j 0.0180772-0j -1.43489e-05-0j -1.44976e-05-0j 0.00050446-0j 0.000624238-0j 0.000364139-0j -0.00375123-0j -0.00464191-0j -0.00599808-0j -0.00270778-0j 4.20384e-05-0j -0.000865199-0j -0.00742224-0j 5.20198e-05-0j 0.0470151-0j -0.00432964-0j -0.00107063-0j -0.00106775-0j 3.03449e-05-0j -0.000125319-0j -0.000624533-0j 0.0581782-0j 0.0168874-0j -0.00132128-0j 0.0339373-0j -0.000155074-0j 0.00140729-0j -0.000770744-0j 0.0208971-0j -9.04597e-05-0j -8.28493e-07-0j 0.00174143-0j 0.01219-0j 0.00101583-0j -1.02521e-06-0j -5.98038e-07-0j 0.000404214-0j 0.000471583-0j 0.000288784-0j 0.000412635-0j -0.00296374-0j 0.000170203-0j -0.0034577-0j -0.00464317-0j -0.0021174-0j -0.000669759-0j -0.00302549-0j 4.45604e-05-0j -0.00124795-0j -0.00541704-0j 0.0352392-0j -0.00331724-0j -0.000781386-0j 5.19871e-05-0j -0.000246979-0j -9.39299e-05-0j -0.000478499-0j -0.00473991-0j 3.18355e-05-0j -0.000869752-0j -0.000683712-0j -0.00195511-0j 4.54888e-05-0j 0.0411124-0j 0.00839426-0j -0.000282017-0j -0.000288142-0j 0.0251761-0j 0.00627313-0j 1.87632e-05-0j -0.000109585-0j -1.04549e-05-0j -0.00017645-0j -0.00101471-0j -6.71068e-05-0j 0.0359733-0j 0.00183337-0j -0.000621381-0j 0.0097933-0j -0.000252124-0j 0.0148382-0j -9.58868e-05-0j 9.83782e-05-0j 0.00731865-0j -0.000887872-0j 0.00599715-0j -1.21974e-05-0j -0.000103996-0j -3.95513e-05-0j -4.56604e-08-0j 0.00448174-0j 0.00213893-0j 0.00856914-0j -7.46933e-06-0j -0.000366229-0j 0.00640382-0j 0.00130982-0j 0.00353459-0j 0.000114775-0j -1.06727e-05-0j 7.02848e-05-0j 0.00187157-0j 0.00264144-0j -5.32705e-08-0j -4.40226e-06-0j 0.000100428-0j -3.26214e-08-0j 0.000771981-0j 4.14243e-05-0j -4.66117e-08-0j -1.92263e-08-0j 
-0.000102109-0j 0.00258285-0j 0.938188-0j -8.9289e-05-0j 0.0021294-0j -9.11302e-06-0j -0.0252133-0j 0.282443-0j -5.64358e-05-0j -5.70207e-05-0j 0.00130317-0j 0.00131667-0j -7.43607e-06-0j -7.51313e-06-0j -0.0145478-0j 0.000133004-0j -0.0146985-0j 0.000134382-0j 0.0683236-0j 0.0690317-0j 0.0325515-0j 0.0328888-0j -4.20384e-05-0j -5.20198e-05-0j -3.03449e-05-0j 0.000951101-0j 0.00117693-0j -5.2548e-06-0j 0.000686541-0j -3.5032e-06-0j -0.0102804-0j -6.50248e-06-0j -4.33499e-06-0j 0.000125319-0j -3.79311e-06-0j -0.0127213-0j -3.09642e-07-0j -2.52874e-06-0j 0.0455205-0j -0.00742077-0j 0.000155074-0j -0.00104924-0j -3.83162e-07-0j 9.04597e-05-0j 0.0563287-0j 0.0166222-0j -2.23511e-07-0j -0.00129836-0j 0.0328584-0j 0.0031468-0j 0.020569-0j -0.000757379-0j 0.0119986-0j 0.00389397-0j 0.00227148-0j -3.36845e-05-0j -3.92986e-05-0j -2.40654e-05-0j -3.43863e-05-0j 0.000751439-0j -1.41836e-05-0j 0.000876679-0j -4.06779e-06-0j 0.000536854-0j -0.00795815-0j 0.000767094-0j -3.71337e-06-0j 0.00031641-0j -4.74576e-06-0j 9.39299e-05-0j -2.90617e-06-0j -0.0092845-0j -4.33226e-06-0j 6.26199e-05-0j 0.0341189-0j -0.00568557-0j -4.15254e-06-0j -2.65296e-06-0j -3.78994e-07-0j -0.00812394-0j -1.71283e-06-0j -3.79073e-06-0j 0.000109585-0j -0.00104858-0j -0.00335095-0j 7.30566e-05-0j 6.71068e-05-0j 5.53487e-06-0j -1.5636e-06-0j 0.0398054-0j 0.0117463-0j 4.47378e-05-0j -4.4216e-07-0j 0.0243757-0j 9.58868e-05-0j 0.00348225-0j -2.70766e-07-0j -0.00122334-0j 6.39245e-05-0j 3.95513e-05-0j 0.0348297-0j 0.00234625-0j 6.45735e-06-0j -3.8689e-07-0j -0.00074914-0j 0.013704-0j 2.63675e-05-0j 0.0143665-0j 0.000260832-0j 3.9543e-06-0j 0.00406262-0j -0.00107042-0j 0.00839197-0j -1.59584e-07-0j 5.65018e-06-0j 0.00248784-0j -0.000441527-0j 0.00273729-0j 0.011991-0j 0.00167624-0j 0.00355479-0j 2.33058e-06-0j 0.000304304-0j 0.00494605-0j 0.00239513-0j 0.000186348-0j 0.00146628-0j 0.000987941-0j 0.000266266-0j 0.000109829-0j 
0.00606114-0j 0.00107147-0j 8.9289e-05-0j -0.0200872-0j 1.74839e-05-0j 1.07067e-05-0j 2.18549e-06-0j 1.28781e-07-0j 0.00335001-0j -0.00325074-0j -0.103517-0j 0.100449-0j 0.000441403-0j -0.000428323-0j 6.3711e-05-0j 5.51754e-05-0j -6.18231e-05-0j -5.35404e-05-0j 6.50248e-06-0j -6.3098e-06-0j 2.96796e-07-0j -2.88001e-07-0j 0.00249538-0j 6.11168e-05-0j -0.00349557-0j 0.000394555-0j 9.66341e-06-0j -0.059728-0j -0.000552698-0j 0.000207949-0j -0.00862099-0j -0.00146285-0j 5.09306e-06-0j 5.19871e-05-0j 0.0836679-0j -0.000211145-0j 1.83802e-05-0j -0.000291298-0j 4.33226e-06-0j 0.0120764-0j 1.27327e-06-0j 4.59506e-06-0j 4.50167e-07-0j -7.28244e-05-0j 1.06105e-07-0j 3.82922e-07-0j -2.57473e-05-0j 1.12542e-07-0j -6.0687e-06-0j 1.42706e-08-0j 9.37849e-09-0j -6.43683e-06-0j -5.36402e-07-0j 3.49516e-10-0j -1.99905e-08-0j 0.0019995-0j 4.61709e-05-0j 0.00142851-0j -0.00196036-0j 0.000311727-0j -0.00245915-0j 7.19816e-06-0j 0.000241463-0j 0.000222708-0j 3.48521e-05-0j -0.000305625-0j -0.0422075-0j -0.000383387-0j 5.57567e-06-0j -0.00746131-0j 0.000172509-0j 8.04778e-07-0j -0.000974623-0j 2.59772e-05-0j -0.000621776-0j 2.48996e-05-0j -0.000236736-0j -0.0301545-0j 2.2497e-05-0j -3.41699e-05-0j -0.00029697-0j 0.0413813-0j -0.000172291-0j 4.59217e-06-0j -4.2864e-05-0j 5.99846e-07-0j -0.00533062-0j 2.29609e-06-0j 0.0519102-0j -1.43576e-05-0j 2.70596e-07-0j 1.8559e-05-0j 5.19482e-07-0j -0.000444218-0j 0.00731524-0j 3.31411e-07-0j 1.60726e-05-0j 1.06039e-07-0j -2.54687e-05-0j 0.00917652-0j 0.000609604-0j 2.13925e-08-0j 5.30194e-08-0j -2.20565e-05-0j 3.28081e-06-0j 6.2484e-09-0j -3.19489e-05-0j 0.00076471-0j 6.73801e-10-0j 1.6404e-06-0j 7.65269e-09-0j -4.50227e-06-0j 1.93323e-07-0j -2.76686e-05-0j -2.25114e-06-0j 2.36772e-07-0j -5.64782e-06-0j 4.93979e-10-0j -2.65299e-07-0j 1.52836e-08-0j -3.24924e-07-0j -2.82391e-06-0j 1.55589e-11-0j -3.32801e-07-0j -2.09737e-08-0j 4.81387e-10-0j -4.07597e-07-0j -2.63102e-08-0j -6.6061e-10-0j -8.28695e-10-0j 
0.144732-0j 0.00839855-0j 0.0021294-0j -1.74839e-05-0j -0.0196347-0j -1.78444e-06-0j 3.46255e-05-0j 4.10212e-06-0j -0.000558335-0j 0.000541791-0j 0.00423746-0j -0.0041119-0j 0.0105401-0j -0.0102278-0j -0.144618-0j 0.000432484-0j 0.140333-0j -0.000419669-0j 0.000155074-0j -0.000150479-0j 1.18298e-05-0j -1.14793e-05-0j -0.000415897-0j -1.01861e-05-0j 0.000582595-0j 0.00309266-0j 7.57453e-05-0j -5.19871e-05-0j -0.00433225-0j 0.00996571-0j 0.000713304-0j -1.27327e-06-0j 0.000244079-0j -0.0583824-0j 7.28244e-05-0j 1.74702e-05-0j -3.06337e-06-0j -0.0139601-0j -0.0148025-0j -0.000999207-0j -0.0014299-0j 7.28013e-05-0j -7.50279e-08-0j 0.0817829-0j -0.000362542-0j 1.21974e-05-0j 4.29122e-06-0j 1.78304e-06-0j 0.0207356-0j 6.83043e-07-0j 2.98737e-07-0j -0.000101981-0j -1.70863e-05-0j 1.6729e-08-0j -9.56817e-07-0j -0.00033325-0j -7.69515e-06-0j -0.000238085-0j 0.000326726-0j 0.00244343-0j 0.000409858-0j 5.64217e-05-0j -4.02438e-05-0j 0.00174567-0j 0.000552176-0j -0.0023956-0j 0.00526343-0j -0.00300513-0j -9.29278e-07-0j 0.000305429-0j -2.87515e-05-0j 1.27504e-05-0j 0.000121539-0j -0.0585493-0j 7.74395e-05-0j 0.000394494-0j 3.9456e-05-0j 0.00376037-0j 0.000537196-0j -0.000541366-0j 4.9495e-05-0j -0.00516039-0j 7.05272e-06-0j -0.0104238-0j -0.00067911-0j -0.00135197-0j 0.000218209-0j 1.79976e-05-0j -0.00647338-0j 1.78817e-06-0j -0.00123492-0j -0.0418296-0j 1.24045e-05-0j 5.53255e-05-0j -0.000299449-0j 7.90364e-06-0j 0.000383791-0j -0.000240699-0j 0.0574031-0j -0.000375641-0j -7.59235e-05-0j 8.52673e-07-0j 4.15585e-07-0j -0.00052668-0j -0.00744713-0j -2.85158e-05-0j 0.0720087-0j -9.52414e-05-0j 3.76443e-08-0j 1.28581e-05-0j 1.82505e-07-0j 0.0102198-0j -0.000882269-0j -0.000660687-0j -1.76452e-05-0j 5.64663e-06-0j 0.01282-0j 1.96893e-08-0j 0.00121074-0j 6.09179e-07-0j -7.74891e-06-0j -2.21348e-05-0j 8.69252e-10-0j 0.0015188-0j -8.35981e-07-0j 2.68944e-08-0j -9.72053e-06-0j -1.04869e-06-0j -3.69073e-08-0j -4.6298e-08-0j 
-0.000618612-0j 0.0209134-0j -9.11302e-06-0j -1.07067e-05-0j -1.78444e-06-0j -0.0197731-0j 4.26574e-05-0j -1.31437e-08-0j -0.000341909-0j 0.000331778-0j -5.51754e-05-0j 5.35404e-05-0j 0.00861552-0j -0.00836022-0j -6.50248e-06-0j -0.101898-0j 6.3098e-06-0j 0.0988785-0j 0.000126919-0j -0.000123158-0j -3.02916e-08-0j 2.9394e-08-0j -0.000254684-0j -6.2377e-06-0j 0.000356765-0j -4.02691e-05-0j -9.86268e-07-0j 0.00608827-0j 5.64095e-05-0j -2.12237e-05-0j -4.59506e-06-0j 0.000149113-0j -5.19809e-07-0j 0.00101471-0j -0.00852854-0j -1.12542e-07-0j -0.102912-0j 2.97304e-05-0j -4.4216e-07-0j 6.43683e-06-0j 2.48522e-05-0j -0.00848617-0j -0.00252052-0j -0.00142142-0j -1.08293e-08-0j 7.47405e-06-0j 0.144161-0j -0.000207843-0j 6.19384e-07-0j -1.45649e-09-0j 1.83054e-07-0j 0.0118876-0j -1.04698e-05-0j -3.56723e-11-0j 2.04028e-09-0j -0.000204073-0j -4.7123e-06-0j -0.000145797-0j 0.000200078-0j -3.18155e-05-0j 0.000250986-0j -7.34659e-07-0j 0.00471299-0j -2.27301e-05-0j -3.55708e-06-0j 3.11927e-05-0j -2.2497e-05-0j 3.91293e-05-0j 0.000108829-0j 0.000760555-0j 0.00336712-0j -8.21373e-08-0j -5.19482e-07-0j -2.65129e-06-0j -3.31411e-07-0j -2.5413e-06-0j -0.00462073-0j -1.60726e-05-0j -0.0415474-0j 3.48745e-06-0j -0.00579641-0j 2.20565e-05-0j 1.75621e-05-0j 8.96323e-05-0j 4.37478e-06-0j -6.12216e-08-0j 0.000543367-0j -0.0128559-0j 2.76686e-05-0j -7.65269e-09-0j -2.76176e-08-0j -1.89417e-06-0j -0.000959381-0j -2.36772e-07-0j -0.000745666-0j -0.000612052-0j -0.0296829-0j 2.06972e-06-0j 2.59939e-06-0j -0.000935392-0j 3.24924e-07-0j 4.1755e-07-0j -0.000296859-0j 0.0407341-0j 6.40364e-05-0j -6.37725e-10-0j 3.26077e-06-0j 4.07597e-07-0j -6.87695e-11-0j -0.00918473-0j -1.4133e-05-0j -8.78776e-05-0j -1.9731e-08-0j 0.0510984-0j 0.0126043-0j -0.000437271-0j -0.000110237-0j 9.64173e-09-0j 2.7077e-08-0j 2.98312e-07-0j 0.00060007-0j 0.0158113-0j -1.58797e-12-0j 3.39664e-08-0j -4.09376e-07-0j -4.91313e-11-0j 0.00075275-0j -5.13536e-07-0j 6.74233e-11-0j 8.45783e-11-0j 
0.000126274-0j 0.201842-0j 0.0252133-0j 2.18549e-06-0j -3.46255e-05-0j -4.26574e-05-0j -0.0191543-0j 7.32429e-05-0j 6.97919e-05-0j -6.77238e-05-0j -0.00107063-0j 0.0010389-0j -0.00087472-0j 0.0008488-0j 0.00587027-0j 0.0208971-0j -0.00569632-0j -0.0202778-0j -0.174657-0j 0.169482-0j 0.000282319-0j -0.000273953-0j 5.19871e-05-0j 1.27327e-06-0j -7.28244e-05-0j -0.000781386-0j -1.91376e-05-0j -0.000618132-0j 0.00109458-0j 4.33226e-06-0j 0.0041483-0j -1.51392e-05-0j 1.06105e-07-0j 0.0097933-0j 0.000865889-0j 0.0001016-0j -0.000110037-0j -6.0687e-06-0j 0.00122334-0j -0.005811-0j 0.000239857-0j -0.0809686-0j -2.69502e-06-0j -0.0137186-0j 2.9962e-05-0j -0.0207157-0j 0.000154142-0j -0.00198308-0j -0.00171367-0j 2.04045e-05-0j -0.000507367-0j 0.113422-0j 0.0290188-0j 4.99746e-07-0j -2.85829e-05-0j 4.16563e-05-0j 9.61894e-07-0j 2.97607e-05-0j -4.08408e-05-0j -0.000617351-0j -5.12322e-05-0j -1.42554e-05-0j -0.000478502-0j -0.000441057-0j 0.00321124-0j 0.000605266-0j 4.59217e-06-0j 0.000759269-0j -1.10492e-05-0j 0.00734036-0j -0.000341858-0j 7.41515e-05-0j 1.06039e-07-0j -5.1446e-05-0j 0.000916929-0j 0.00229422-0j 0.000469135-0j 3.28081e-06-0j -8.96323e-05-0j -0.00314838-0j 0.0005885-0j -4.50227e-06-0j 0.000169498-0j -0.0402473-0j -0.00394944-0j -1.18795e-06-0j 0.00524421-0j 0.0013067-0j -5.64782e-06-0j 2.1173e-05-0j 0.000153899-0j -3.67548e-05-0j -2.06972e-06-0j 0.000655086-0j -0.00719667-0j -0.0178971-0j -6.40364e-05-0j -0.00092936-0j 5.04388e-05-0j -0.00902777-0j -0.000898979-0j -0.00193561-0j 3.01733e-05-0j 8.78776e-05-0j -0.0287541-0j 3.55372e-06-0j 6.32724e-05-0j -0.00112771-0j 1.35067e-06-0j 0.000933551-0j -0.000413265-0j 0.0394594-0j 0.000109951-0j 0.000110237-0j -0.00128112-0j -0.0127863-0j 0.0494994-0j -4.46957e-05-0j -0.000150886-0j -0.00138287-0j 0.0175467-0j -0.00160708-0j 3.11885e-08-0j -0.000189277-0j 0.00189772-0j 9.64962e-07-0j 0.0220113-0j 0.00238057-0j -1.32422e-06-0j -1.66116e-06-0j 
-7.44075e-06-0j 0.000251391-0j 0.282443-0j -1.28781e-07-0j 4.10212e-06-0j -1.31437e-08-0j -7.32429e-05-0j -0.0185366-0j -4.11253e-06-0j 3.99066e-06-0j 0.000126838-0j -0.00012308-0j -5.41873e-07-0j 5.25816e-07-0j -0.00213517-0j 1.29454e-05-0j 0.0020719-0j -1.25618e-05-0j 0.020569-0j -0.0199595-0j -0.223091-0j 0.216481-0j -3.06337e-06-0j -7.50279e-08-0j 4.29122e-06-0j 9.25715e-05-0j 2.26726e-06-0j -3.82922e-07-0j -0.000129676-0j -2.55281e-07-0j -0.00150884-0j -9.37849e-09-0j -6.25233e-09-0j 1.21974e-05-0j 5.36402e-07-0j -3.69545e-05-0j -2.25639e-08-0j 3.57602e-07-0j 0.013704-0j 0.00211361-0j 2.98737e-07-0j -0.000153996-0j -5.52633e-10-0j -1.70863e-05-0j 0.000335638-0j -0.0551174-0j 3.16078e-08-0j -3.77165e-06-0j -0.0191968-0j -0.0326389-0j -0.00134993-0j 0.00021572-0j 0.0772094-0j -0.000799389-0j 0.045721-0j -2.45462e-06-0j -5.66801e-08-0j -1.75366e-06-0j 2.40657e-06-0j 7.31382e-05-0j 3.01889e-06-0j 1.68885e-06-0j -2.96423e-07-0j 5.22525e-05-0j -0.00116801-0j -7.17065e-05-0j -2.70596e-07-0j -8.99513e-05-0j -6.84478e-09-0j 9.14228e-06-0j -2.11775e-07-0j -2.69708e-05-0j -6.2484e-09-0j 6.09485e-06-0j 0.0102716-0j -0.000834467-0j 2.90621e-07-0j -1.93323e-07-0j -2.76176e-08-0j 0.00114515-0j 3.64565e-07-0j 2.65299e-07-0j 2.11106e-07-0j -0.000153899-0j 0.00143651-0j 1.40738e-07-0j 6.53156e-06-0j 5.38714e-07-0j 3.32801e-07-0j 0.000237183-0j -0.0389494-0j 4.35437e-06-0j -6.37725e-10-0j 0.00733836-0j -8.96331e-06-0j 0.00104834-0j -1.9731e-08-0j -3.55372e-06-0j -5.97554e-06-0j -1.12439e-05-0j -0.0100705-0j -0.01608-0j 1.24396e-08-0j 2.7077e-08-0j -0.000109951-0j -0.00089939-0j -7.49594e-06-0j -0.0126328-0j -0.00362118-0j 3.84876e-07-0j 2.42074e-05-0j 0.000150886-0j -0.0278268-0j 3.39664e-08-0j -5.28168e-07-0j 0.000748968-0j 0.000189277-0j -0.000371307-0j 0.0381869-0j -0.0114881-0j -0.00102781-0j -6.62554e-07-0j -8.36174e-05-0j 0.0479032-0j 0.0157652-0j -0.00258709-0j -0.00128933-0j 0.0197765-0j 0.00355029-0j 0.00445362-0j 
0.00383099-0j 0.00067723-0j 5.64358e-05-0j 0.00335001-0j 0.000558335-0j 0.000341909-0j 6.97919e-05-0j 4.11253e-06-0j 0.488188-0j -0.512919-0j -0.000328589-0j 0.000345235-0j -0.000268292-0j 0.000281884-0j -3.87246e-05-0j -3.35365e-05-0j 4.06864e-05-0j 3.52354e-05-0j -3.95232e-06-0j 4.15254e-06-0j -1.80398e-07-0j 1.89536e-07-0j 0.00157723-0j -0.00187687-0j 0.0011385-0j -0.0597905-0j 0.0711494-0j 0.000197153-0j -0.0431591-0j 0.000131436-0j 2.84566e-05-0j -0.000234608-0j -0.000156405-0j 3.28589e-05-0j 0.000142313-0j -3.38628e-05-0j 1.16174e-05-0j 9.48753e-05-0j 2.73824e-06-0j 2.05411e-05-0j -3.91014e-05-0j 2.90434e-06-0j -1.38244e-05-0j 2.37188e-05-0j -3.25845e-06-0j 2.42029e-07-0j 8.38587e-06-0j -3.45611e-06-0j 1.97657e-06-0j 9.01988e-09-0j -2.88009e-07-0j 2.09647e-06-0j 1.74706e-07-0j -1.07335e-08-0j 6.51089e-09-0j 0.0012638-0j 0.00147443-0j -0.00263945-0j -0.00124065-0j 0.00019703-0j 0.000532152-0j 0.000229868-0j -0.0365911-0j -0.000411497-0j -0.00528147-0j -0.00019342-0j 0.000139321-0j 8.29637e-05-0j -0.0426896-0j 2.46287e-05-0j 0.0764205-0j -0.00616171-0j 0.000162541-0j 1.64191e-05-0j 2.05239e-06-0j 0.0110304-0j 0.0359208-0j -0.000290972-0j 1.42194e-05-0j 0.00518472-0j -0.0154075-0j -0.000136769-0j 2.87335e-05-0j 2.90252e-06-0j -0.00222388-0j 1.91557e-05-0j -5.14371e-05-0j 1.45126e-06-0j 5.86642e-05-0j 2.39446e-06-0j 1.71033e-07-0j -3.42914e-05-0j 1.65893e-05-0j -4.28643e-06-0j -2.41775e-05-0j 2.09471e-07-0j -2.96972e-05-0j 3.38627e-06-0j -1.61184e-05-0j 1.03705e-05-0j -2.0148e-06-0j 1.35213e-08-0j 1.69314e-06-0j -1.39589e-05-0j -6.06192e-06-0j 1.99538e-07-0j 6.91364e-06-0j 8.64205e-07-0j 4.25881e-10-0j -3.03096e-06-0j 2.44383e-07-0j -2.84935e-06-0j -3.57202e-07-0j 5.98739e-06-0j -1.42468e-06-0j -4.37481e-07-0j 1.22217e-06-0j 1.57749e-08-0j -1.679e-07-0j -2.82393e-08-0j -2.05634e-07-0j 6.11085e-07-0j 4.96862e-10-0j 7.20171e-08-0j -1.32736e-08-0j -8.89454e-10-0j 8.82026e-08-0j 5.69345e-09-0j -4.1808e-10-0j 1.79327e-10-0j 
-0.00387069-0j -0.000684248-0j -5.70207e-05-0j 0.00325074-0j 0.000541791-0j 0.000331778-0j 6.77238e-05-0j 3.99066e-06-0j 0.512919-0j -0.517828-0j -0.000345235-0j 0.00034854-0j -0.000281884-0j 0.000284582-0j -4.06864e-05-0j -3.52354e-05-0j 4.10758e-05-0j 3.55727e-05-0j -4.15254e-06-0j 4.19228e-06-0j -1.89536e-07-0j 1.91351e-07-0j -0.00159357-0j 0.00189389-0j -0.0010164-0j 0.0604101-0j -0.0717946-0j -0.000199197-0j 0.0385304-0j -0.000132798-0j -2.87515e-05-0j 0.000236736-0j 0.000157824-0j -3.31994e-05-0j -0.00012705-0j 3.41699e-05-0j -1.17378e-05-0j -8.47001e-05-0j -2.76662e-06-0j -1.83381e-05-0j 3.9456e-05-0j -2.93444e-06-0j 1.39498e-05-0j -2.1175e-05-0j 3.288e-06-0j -2.44537e-07-0j -7.4865e-06-0j 3.48745e-06-0j -1.76459e-06-0j -9.11335e-09-0j 2.90621e-07-0j -1.87163e-06-0j -1.55969e-07-0j 1.08308e-08-0j -5.81261e-09-0j -0.0012769-0j 0.00143074-0j -0.00091226-0j 0.00130248-0j -0.000199071-0j -0.00252059-0j 0.000223056-0j 0.0369703-0j -0.000142223-0j 0.0053362-0j 0.00020306-0j -0.000140765-0j -0.000392966-0j -0.0414246-0j -2.48839e-05-0j 0.0264128-0j -0.00597913-0j 0.000157725-0j -1.65893e-05-0j -2.07366e-06-0j 0.00381236-0j -0.0377109-0j -0.000100567-0j -1.43667e-05-0j -0.0054431-0j 0.0729791-0j 0.000143585-0j 2.7882e-05-0j -2.9326e-06-0j 0.0105336-0j 1.8588e-05-0j -1.77779e-05-0j -1.4663e-06-0j -0.000277869-0j 2.3235e-06-0j -1.72805e-07-0j -1.1852e-05-0j 1.60977e-05-0j -1.48149e-06-0j 2.53824e-05-0j -2.11642e-07-0j -1.02641e-05-0j 3.28593e-06-0j 1.69216e-05-0j -4.91208e-05-0j 2.1152e-06-0j -1.36614e-08-0j 1.64297e-06-0j 1.46546e-05-0j -2.09515e-06-0j 1.93625e-07-0j -3.27472e-05-0j -4.0934e-06-0j -4.30295e-10-0j -1.04757e-06-0j 2.37142e-07-0j 2.99135e-06-0j -1.23458e-07-0j -2.83599e-05-0j 1.49567e-06-0j -1.51204e-07-0j -5.78894e-06-0j 1.53074e-08-0j 1.76267e-07-0j -9.7602e-09-0j 2.15882e-07-0j -2.89447e-06-0j 4.82139e-10-0j -3.41116e-07-0j 1.39351e-08-0j -3.07418e-10-0j -4.17781e-07-0j -2.69676e-08-0j 4.38915e-10-0j -8.494e-10-0j 
