0.989596-0j -0.00150163-0j -0.00857713-0j 0.144225-0j -0.000126353-0j -0.0052491-0j -0.00530349-0j -0.00087485-0j 0.102455-0j -0.000883916-0j 0.103516-0j 0.010402-0j 0.0105098-0j -6.44388e-06-0j -6.51065e-06-0j -0.00383099-0j -0.00474061-0j -0.00276536-0j -0.000618224-0j 0.0480148-0j -0.000765013-0j -7.28583e-05-0j -0.000446257-0j 0.0594153-0j 0.0120668-0j 0.0346589-0j -9.01576e-05-0j 0.000707325-0j 0.0149319-0j -5.25919e-05-0j -3.39409e-07-0j 0.00871027-0j 0.00087527-0j -4.19997e-07-0j 0.000510574-0j -2.44998e-07-0j -0.00302676-0j -0.00353122-0j -0.00216242-0j -0.000478573-0j -0.00308982-0j -0.00127449-0j 0.0359885-0j -0.000558335-0j -0.00025223-0j -5.46094e-05-0j -0.000341909-0j -0.000488543-0j 0.0419866-0j 0.00599808-0j -0.000201514-0j -0.000294269-0j 0.0257114-0j 0.00640651-0j -5.2548e-06-0j -6.3711e-05-0j -0.000180202-0j 0.0367382-0j -3.90149e-05-0j 0.00106589-0j -0.000257485-0j 0.00699776-0j 0.0151537-0j -5.57471e-05-0j 4.418e-05-0j 0.00428523-0j 0.00747426-0j -0.000106207-0j -6.13059e-06-0j -2.29945e-05-0j -1.73095e-08-0j 0.00457703-0j 0.00124354-0j 0.00612304-0j -3.75421e-06-0j 0.00653998-0j 0.000761512-0j -5.36427e-06-0j 5.15434e-05-0j 0.00252562-0j 3.15637e-05-0j 0.0010881-0j 0.0026976-0j -2.01944e-08-0j -2.21265e-06-0j -1.23665e-08-0j 0.000448818-0j 4.51004e-05-0j -1.76701e-08-0j 1.8603e-05-0j -7.28855e-09-0j -0.00250482-0j -0.0028295-0j -0.000390508-0j -0.00231028-0j -0.00233422-0j -0.00202149-0j -0.00166765-0j 0.0287727-0j -0.000441126-0j -0.000532821-0j -4.36601e-05-0j -0.000276131-0j -0.000360178-0j -0.00036391-0j 0.0325022-0j 0.00464317-0j -0.000315155-0j -3.25423e-05-0j -4.93193e-05-0j -4.06779e-06-0j -0.00025999-0j -0.000311923-0j 0.0265379-0j 0.00538966-0j -8.3068e-05-0j 0.026813-0j -4.02691e-05-0j 0.000547203-0j -0.000254684-0j 0.00524502-0j 0.000826558-0j 0.0232207-0j -4.06864e-05-0j -3.38983e-07-0j -3.67605e-05-0j -0.000257323-0j -4.59506e-06-0j 0.0191561-0j -3.52354e-05-0j 7.93972e-05-0j 0.00428254-0j 0.00608827-0j -0.000222848-0j 0.00612047-0j -2.90678e-05-0j 2.54913e-06-0j -3.00148e-05-0j 0.00432692-0j -3.75185e-06-0j -0.000183841-0j 0.000618132-0j -9.28729e-06-0j -8.44087e-10-0j 0.00497105-0j -3.03258e-05-0j 0.000933696-0j 0.00374723-0j -5.8738e-05-0j -3.82922e-07-0j -3.79073e-06-0j -2.62629e-05-0j 0.00502256-0j 0.000504703-0j 8.96886e-05-0j -3.28287e-06-0j 0.0030913-0j 0.00434967-0j 0.00076236-0j -3.12654e-07-0j -2.16658e-05-0j 0.000509933-0j 0.000987686-0j 2.87955e-06-0j -2.70823e-06-0j 0.00077026-0j 0.00358829-0j 7.32305e-05-0j 0.000441615-0j -6.92234e-06-0j -3.15894e-07-0j -9.53497e-10-0j -8.65292e-07-0j 0.000667065-0j 2.35114e-06-0j 0.00114648-0j -2.73572e-07-0j 0.000364314-0j 7.39893e-05-0j 0.0005503-0j 6.40766e-05-0j 0.0001164-0j -2.25686e-07-0j -7.78527e-10-0j 2.37551e-06-0j 2.05725e-06-0j 0.000175824-0j 5.28605e-05-0j -7.21077e-08-0j -7.86595e-10-0j 1.69715e-06-0j -6.81211e-10-0j 1.68892e-05-0j -5.61971e-10-0j 5.42246e-07-0j -1.79552e-10-0j 
0.00150163-0j 0.958576-0j 0.001238-0j -0.0208039-0j 0.247195-0j 0.000757642-0j 0.000765493-0j -0.0120036-0j 7.73265e-05-0j -0.012128-0j 7.81279e-05-0j 0.0698084-0j 0.0705318-0j 0.0253911-0j 0.0256542-0j 0.000552956-0j 0.000684248-0j 0.000399145-0j -0.00848251-0j 7.28583e-05-0j -0.0104966-0j 0.0465097-0j -0.006123-0j 9.01576e-05-0j -0.000865742-0j 5.25919e-05-0j 0.0575528-0j 0.0145478-0j -0.0010713-0j 0.0335725-0j 0.00223679-0j -0.000624926-0j 0.018002-0j 0.00276789-0j 0.0105012-0j 0.0016146-0j 0.000436876-0j 0.000509688-0j 0.000312119-0j -0.0065664-0j 0.000445977-0j 0.000183956-0j 5.46094e-05-0j -0.00766079-0j 3.64063e-05-0j 0.0348604-0j -0.00469126-0j -0.0067032-0j 6.3711e-05-0j -0.000865199-0j -0.00276493-0j 4.2474e-05-0j 3.90149e-05-0j 3.21789e-06-0j 0.0102804-0j 0.0406704-0j 2.60099e-05-0j 5.57471e-05-0j 0.0249055-0j 0.00355792-0j 3.71648e-05-0j -0.0010094-0j 2.29945e-05-0j 0.0355866-0j 0.00183014-0j -0.000618128-0j 3.75421e-06-0j 1.53297e-05-0j 0.0119938-0j 0.0146787-0j 0.00017147-0j 2.29897e-06-0j 0.00415091-0j -0.000883224-0j 0.00734466-0j 3.28493e-06-0j 0.0025419-0j 0.0104946-0j 0.00213517-0j -0.000364311-0j 0.00130752-0j 0.00363204-0j 1.35497e-06-0j 0.000200048-0j 0.00432878-0j 0.000122504-0j 0.00149814-0j 0.00186827-0j 0.000175042-0j 0.000770623-0j 7.22012e-05-0j 0.00036154-0j 0.000408403-0j -0.00535807-0j 0.00033346-0j 0.000336915-0j 0.000291777-0j 0.000240704-0j 4.36601e-05-0j -0.00605259-0j 7.6906e-05-0j 0.0278708-0j 3.9856e-05-0j -0.00494192-0j -0.00499313-0j 4.93193e-05-0j -0.000669759-0j -0.00432418-0j -0.000446506-0j 0.0314834-0j 0.00795815-0j -0.00356726-0j 4.50222e-05-0j 4.02691e-05-0j 4.06779e-06-0j -0.00113976-0j 4.06864e-05-0j 0.0257061-0j 0.0036723-0j 3.67605e-05-0j -0.000756573-0j -3.94659e-05-0j 3.52354e-05-0j 0.0259725-0j 0.00133571-0j -0.000504382-0j 3.71414e-05-0j 0.00898968-0j 2.90678e-05-0j 0.0224928-0j 0.000812225-0j -0.000617739-0j 4.59506e-06-0j 3.21654e-05-0j 9.28729e-06-0j 0.0185556-0j 0.000176612-0j -0.000411826-0j -0.000624141-0j 0.00734004-0j 2.65351e-05-0j 0.0041483-0j 0.00592861-0j 1.17226e-05-0j 3.75185e-06-0j -0.000416094-0j -4.45815e-05-0j -0.000540522-0j 8.47809e-06-0j 0.00150884-0j 0.00741611-0j -0.000360348-0j 3.79073e-06-0j 0.00338707-0j 0.000917506-0j 0.00642254-0j -0.000445908-0j 3.28287e-06-0j -3.64006e-05-0j 0.00123197-0j -0.000297272-0j 0.00342217-0j -0.00014247-0j 0.000199504-0j 0.00529832-0j -3.67779e-05-0j 2.70823e-06-0j 0.00074914-0j 0.00296369-0j -9.49798e-05-0j 0.00124473-0j 1.32421e-05-0j 0.00169284-0j -3.18506e-05-0j 0.000162895-0j 8.65292e-07-0j 0.00107797-0j 0.00244492-0j 0.000756903-0j -2.62754e-05-0j 0.000655498-0j 0.000781163-0j 0.00088928-0j 1.08121e-05-0j 0.000164583-0j 0.000142533-0j -8.39511e-06-0j 0.000540758-0j 0.000284129-0j 1.09242e-05-0j 0.000117583-0j 9.4606e-06-0j 0.000172775-0j 7.8046e-06-0j 3.75685e-05-0j 2.49361e-06-0j 
0.00857713-0j 0.001238-0j -0.0200522-0j 2.47415e-05-0j 2.06179e-06-0j 0.00432757-0j -0.00419933-0j -0.103336-0j 0.00044168-0j 0.100274-0j -0.000428592-0j 9.01576e-05-0j -8.7486e-05-0j 5.31259e-06-0j -5.15516e-06-0j 0.00315842-0j 7.73559e-05-0j -0.00442437-0j 0.000509688-0j -0.0596237-0j 1.24832e-05-0j -0.00860595-0j -0.000713979-0j -0.0014603-0j 5.20198e-05-0j 0.0835219-0j -0.000210776-0j 6.13059e-06-0j 1.27407e-06-0j 0.0120553-0j 2.79822e-07-0j -7.28702e-05-0j 1.5015e-07-0j 6.85339e-09-0j -8.58783e-06-0j -3.91979e-07-0j 0.00249538-0j 5.76214e-05-0j 0.00178279-0j 0.000394555-0j -0.00244653-0j -0.00306902-0j 0.000311923-0j 9.11075e-06-0j -0.0597942-0j 4.50222e-05-0j 0.000281884-0j -0.000386831-0j 7.20268e-06-0j -0.00744829-0j -0.000485255-0j -0.00138072-0j 0.000222848-0j 1.83802e-05-0j -0.000620691-0j 1.03962e-06-0j -0.0427191-0j -0.000305817-0j 3.21654e-05-0j 4.59506e-06-0j 0.0586237-0j -0.00017199-0j -0.000383628-0j -4.41408e-05-0j 3.82922e-07-0j -0.00532131-0j 4.24422e-07-0j 0.0735398-0j -1.43325e-05-0j -5.53719e-05-0j 1.42706e-08-0j 1.31315e-05-0j 1.06105e-07-0j 0.00730248-0j -0.000443443-0j -1.80204e-05-0j 3.28287e-06-0j 0.00060854-0j 8.84212e-09-0j 0.0091605-0j 2.73572e-07-0j -4.5051e-06-0j -2.26055e-05-0j 3.29527e-10-0j 0.000763375-0j 1.01954e-08-0j -5.65137e-06-0j -3.75425e-07-0j -1.39913e-08-0j -4.70948e-07-0j -1.75512e-08-0j 0.00206508-0j 4.61709e-05-0j 0.00032195-0j 0.00190468-0j -0.00184824-0j 3.29861e-05-0j -0.00266811-0j 0.000249382-0j 7.19816e-06-0j -0.00171364-0j 3.59951e-05-0j -0.0326163-0j 0.000296945-0j -0.000288146-0j 5.57567e-06-0j 4.02438e-05-0j 5.14261e-06-0j -0.00771455-0j 8.04778e-07-0j 3.35365e-06-0j -0.000415965-0j -0.000729234-0j 0.000230012-0j -0.00332888-0j -0.000267161-0j -0.000223197-0j 3.31994e-05-0j -0.000679505-0j -0.030083-0j 8.99769e-07-0j 2.37139e-06-0j 3.98345e-06-0j -3.22157e-05-0j -4.00402e-05-0j -0.000172482-0j 0.0291916-0j 7.49808e-08-0j -0.000322205-0j 5.74961e-07-0j 3.4228e-07-0j 3.71181e-05-0j -7.44271e-05-0j -0.00052099-0j -0.000206942-0j -4.65063e-05-0j 2.20941e-08-0j -0.00711537-0j -3.60182e-05-0j 3.09317e-06-0j 0.0421407-0j -1.51924e-05-0j -2.98695e-05-0j 6.95899e-10-0j -0.00307033-0j 0.00690453-0j 5.30194e-08-0j 6.42826e-07-0j 0.0270656-0j -8.95219e-07-0j -3.00152e-06-0j -0.000123227-0j 0.00297935-0j -0.000626729-0j 7.65269e-09-0j 5.35689e-08-0j -5.19956e-05-0j -5.31733e-05-0j 2.1872e-06-0j -3.69304e-05-0j 0.00996732-0j 0.000608157-0j -3.33951e-05-0j 4.93979e-10-0j -4.33297e-06-0j -2.12239e-06-0j 0.00430097-0j 3.15696e-07-0j -1.08539e-05-0j 0.0064017-0j 3.5836e-05-0j 1.55589e-11-0j -2.78293e-06-0j 3.78789e-08-0j 2.03781e-08-0j 0.00276238-0j -6.39575e-07-0j 0.000877931-0j -3.06341e-07-0j -3.06387e-06-0j 5.46735e-09-0j 0.000563868-0j 5.17326e-05-0j 6.41849e-10-0j -1.97742e-08-0j 3.52916e-10-0j -1.96783e-06-0j -4.42231e-07-0j 3.32262e-05-0j -6.22829e-10-0j -2.85459e-08-0j 1.11158e-11-0j -2.84031e-07-0j -8.99112e-10-0j -1.83341e-08-0j -5.77471e-10-0j 
0.144225-0j 0.0208039-0j -2.47415e-05-0j -0.019566-0j 5.21531e-05-0j -0.000765013-0j 0.000742344-0j 0.00599645-0j 0.0149319-0j -0.00581876-0j -0.0144894-0j -0.144113-0j 0.139842-0j 0.000179489-0j -0.000174171-0j -0.000558335-0j -1.36747e-05-0j 0.000782125-0j 0.00423746-0j 0.00699776-0j 0.000103784-0j 0.0010094-0j -0.00593591-0j 0.000171389-0j -0.0827089-0j -0.00980257-0j 2.47221e-05-0j -0.0147507-0j -0.0020257-0j -0.00141398-0j 1.18298e-05-0j 0.11586-0j -0.000361274-0j 2.89736e-07-0j 0.0206631-0j -1.65714e-05-0j -0.000441126-0j -1.01861e-05-0j -0.000315155-0j 0.00328026-0j 0.00043249-0j 0.000542532-0j 0.00524502-0j 7.57453e-05-0j -3.67605e-05-0j 0.000756573-0j 0.00234353-0j -0.00321605-0j 0.000121114-0j -0.0411124-0j -0.00403433-0j -8.48844e-07-0j 0.00374723-0j 0.000933696-0j 0.000109585-0j 1.74702e-05-0j -2.62629e-05-0j -0.00514234-0j 0.000540522-0j -0.0147672-0j 3.60408e-05-0j -0.000949335-0j -0.00645075-0j -0.000741762-0j -0.0012306-0j -0.0293721-0j 2.15602e-05-0j 4.5211e-05-0j 2.53045e-06-0j -0.000930495-0j 7.24476e-07-0j 0.000667065-0j -0.000340992-0j 0.0403076-0j 7.82912e-05-0j -0.000915418-0j -0.0105502-0j -0.00010744-0j -2.84161e-05-0j 0.0505633-0j -0.000879184-0j 0.0144781-0j -0.00114833-0j 1.6729e-08-0j -0.000134776-0j 5.17591e-07-0j 0.0181619-0j 0.00120651-0j -7.10294e-07-0j 0.00151349-0j -8.91019e-07-0j -0.000365057-0j -8.16194e-06-0j 0.00267664-0j -0.000336704-0j 0.000326726-0j -5.83117e-06-0j 0.00047166-0j 0.00419338-0j 5.98443e-05-0j 0.000302932-0j 0.000604878-0j -4.02438e-05-0j 0.00246875-0j -0.0023956-0j 9.37555e-05-0j -0.0318255-0j 4.27548e-05-0j 0.000223053-0j 1.35239e-05-0j 8.48308e-05-0j -0.00345826-0j -8.99769e-07-0j 0.00386769-0j 0.000785498-0j -0.00222113-0j -0.00375308-0j 0.000557898-0j -0.0075811-0j -3.71181e-05-0j -0.000711554-0j -0.00566544-0j 6.69822e-05-0j -0.000541366-0j 9.44211e-06-0j 4.98703e-06-0j 3.60182e-05-0j 1.89664e-06-0j -0.00541791-0j 9.66191e-06-0j -0.00165577-0j -0.0293537-0j 1.75621e-05-0j -6.42826e-07-0j -0.00347975-0j -0.000781512-0j -8.88481e-05-0j 0.000205729-0j 0.0284838-0j 7.8242e-05-0j 5.19956e-05-0j -0.000169498-0j -0.000501941-0j 4.12372e-08-0j 0.000724489-0j -0.000199633-0j -0.000126668-0j -0.000508359-0j 3.33951e-05-0j 2.11106e-07-0j -7.59235e-05-0j 3.5629e-06-0j -0.000703021-0j -0.00699228-0j -3.70196e-05-0j 1.35503e-06-0j 0.0411191-0j 1.2547e-05-0j -0.00522541-0j 8.70875e-06-0j -0.000288189-0j 0.00678508-0j 0.0264095-0j -1.98646e-06-0j -0.000109603-0j 0.00507057-0j -0.00101488-0j -0.00152717-0j -0.000121095-0j -0.000185094-0j -8.45069e-06-0j 9.21981e-10-0j -7.03943e-05-0j -9.04958e-05-0j -8.19474e-05-0j -0.000651822-0j 1.50822e-07-0j 0.00979489-0j 0.00148191-0j 0.00731984-0j -2.64481e-05-0j 0.00629095-0j -1.21993e-05-0j 3.80344e-08-0j 7.95191e-05-0j -1.4192e-06-0j 0.0047013-0j 0.00213928-0j -7.83526e-06-0j -3.69073e-08-0j 0.000114793-0j 6.58695e-10-0j 0.00137399-0j -5.32791e-08-0j 7.3728e-05-0j -3.42195e-08-0j 
0.000126353-0j 0.247195-0j 2.06179e-06-0j -5.21531e-05-0j -0.018944-0j 6.37511e-05-0j -6.1862e-05-0j -0.00152036-0j 6.50656e-06-0j 0.00147531-0j -6.31376e-06-0j 0.018002-0j -0.0174685-0j -0.201661-0j 0.195685-0j 4.65279e-05-0j 1.13956e-06-0j -6.51771e-05-0j -0.00107438-0j 6.13059e-06-0j -2.63137e-05-0j 0.0119938-0j 0.00150501-0j 1.5015e-07-0j -0.000109654-0j -8.58783e-06-0j 0.000293751-0j -0.0563287-0j -2.68563e-06-0j -0.0168011-0j -0.0268367-0j 0.000153605-0j -0.0013796-0j -0.000657284-0j 0.0789061-0j 0.0375933-0j 3.67605e-05-0j 8.48844e-07-0j 2.62629e-05-0j -0.000831691-0j -3.60408e-05-0j -4.5211e-05-0j 4.59506e-06-0j -1.92048e-05-0j 3.06337e-06-0j 0.00898968-0j -0.000594189-0j 0.000815409-0j 1.06105e-07-0j -0.000109585-0j 0.00102288-0j 7.0737e-08-0j 3.28287e-06-0j 2.70766e-07-0j -0.0398054-0j 0.000207583-0j 2.18858e-06-0j -4.5051e-06-0j 0.00642254-0j 0.000917506-0j -3.0034e-06-0j -2.53045e-06-0j -5.65137e-06-0j -0.0088137-0j -0.0145353-0j -7.82912e-05-0j 6.25233e-09-0j -3.76758e-06-0j -0.000919155-0j -0.0110562-0j -0.00275172-0j 1.93445e-07-0j 2.11863e-05-0j 0.00010744-0j -0.0284383-0j -2.65466e-07-0j 0.000655498-0j 0.0390262-0j -0.000335638-0j 0.000134776-0j -0.0103845-0j -0.000899544-0j -3.3301e-07-0j -6.35406e-05-0j 0.0489559-0j -0.00196592-0j -0.00112842-0j 0.0142508-0j 0.00269785-0j 0.0178767-0j 0.00338429-0j 3.04214e-05-0j 6.80162e-07-0j -0.000678646-0j 2.80586e-05-0j -2.72272e-05-0j 4.85931e-07-0j -3.9305e-05-0j 3.67374e-06-0j -1.51732e-05-0j -2.52443e-05-0j 0.00718723-0j 3.35365e-06-0j -0.000625936-0j 0.000607388-0j 8.21373e-08-0j -8.48308e-05-0j -1.08402e-05-0j -5.65538e-05-0j 0.000160692-0j -0.0308138-0j 0.000876821-0j 7.49808e-08-0j 3.3884e-06-0j 3.4228e-07-0j 0.000563154-0j -3.288e-06-0j 0.006629-0j 0.000947-0j 3.09317e-06-0j -1.89664e-06-0j -4.9987e-06-0j 5.86818e-08-0j -0.00643257-0j -0.0106084-0j -1.26443e-06-0j -3.00152e-06-0j -0.000688933-0j -4.74653e-06-0j 0.000114804-0j -0.00314492-0j -7.8242e-05-0j 7.65269e-09-0j 5.35689e-08-0j -3.04854e-06-0j -0.00928601-0j -0.00211897-0j -5.21614e-05-0j 7.59235e-05-0j -0.0284205-0j -4.33297e-06-0j 2.1173e-05-0j -0.00596411-0j -0.000235565-0j 3.15696e-07-0j 5.06157e-05-0j -1.11761e-07-0j -1.35503e-06-0j -2.78293e-06-0j -0.000237183-0j 0.0275783-0j -9.03352e-07-0j -3.06341e-07-0j 0.000873448-0j -7.0314e-05-0j -0.000492198-0j 0.000109603-0j 5.46735e-09-0j -4.61046e-06-0j -0.00978448-0j 7.30684e-05-0j -0.000847566-0j 7.03943e-05-0j -4.73758e-05-0j 0.0398119-0j 4.47384e-06-0j -4.42231e-07-0j -0.00290065-0j 1.51267e-05-0j 4.69295e-05-0j 0.00949455-0j -5.26676e-06-0j 0.0255699-0j -7.98458e-08-0j -0.00195439-0j -2.84031e-07-0j -0.000169452-0j -0.00122354-0j 0.0028147-0j 6.4584e-06-0j -5.02347e-05-0j -0.00078584-0j 0.0137063-0j -0.000217269-0j 0.00189648-0j -3.38469e-05-0j 4.14802e-06-0j 0.00406328-0j 0.00880309-0j 0.000210831-0j 0.00273774-0j -3.76275e-06-0j 0.00260972-0j 0.000304354-0j 0.00175836-0j 0.000195477-0j 
0.0052491-0j 0.000757642-0j 0.00432757-0j 0.000765013-0j 6.37511e-05-0j 0.487677-0j -0.512383-0j -0.000424474-0j -0.000259936-0j 0.000445977-0j 0.000273104-0j -5.30592e-05-0j 5.57471e-05-0j -3.12654e-06-0j 3.28493e-06-0j 0.00193292-0j -0.00230013-0j 0.00139525-0j -0.059728-0j 0.000254684-0j 0.071075-0j 3.67605e-05-0j -0.0431139-0j -0.000303068-0j 3.18355e-05-0j 0.000183841-0j -4.37441e-05-0j 3.75185e-06-0j -3.78835e-05-0j 2.65351e-05-0j 1.71248e-07-0j 2.29801e-05-0j -4.46462e-06-0j -2.03781e-07-0j 2.70823e-06-0j 1.23613e-07-0j 0.00152714-0j 0.00178167-0j -0.00318944-0j 0.000241463-0j -0.00149917-0j 0.000643038-0j -0.0365528-0j 0.000281706-0j 0.000127262-0j -0.00527594-0j -0.000504295-0j -0.000237039-0j -0.0426449-0j 3.18155e-05-0j 0.000101673-0j 0.000148472-0j 0.0763406-0j 1.12485e-05-0j 2.65129e-06-0j -0.00615526-0j -0.000265787-0j 0.0358832-0j 0.0110188-0j 2.81212e-06-0j -0.000124931-0j 3.71181e-05-0j -0.0153914-0j 0.00517929-0j 2.34343e-07-0j -6.64467e-05-0j 1.31232e-05-0j 5.35865e-05-0j 3.09317e-06-0j -0.00222155-0j 8.73346e-09-0j -2.34925e-05-0j 3.28081e-06-0j -3.12327e-05-0j -5.53723e-06-0j -1.10424e-05-0j -5.87312e-06-0j -2.60272e-06-0j 2.73401e-07-0j 1.33966e-05-0j -4.89427e-07-0j -2.76061e-06-0j 4.73642e-06-0j 1.0189e-08-0j 1.11639e-06-0j -1.82398e-08-0j 1.18411e-06-0j -2.3005e-07-0j -8.57348e-09-0j 9.86755e-08-0j 3.67742e-09-0j 0.0012638-0j 0.00142762-0j 0.00019703-0j -0.00112094-0j 0.00117772-0j -0.00298158-0j -0.000809135-0j 0.000152618-0j 0.000222569-0j 0.000268833-0j 2.20286e-05-0j -0.0266776-0j -0.000174757-0j 0.00018361-0j 0.000172401-0j -0.00471598-0j -0.000464835-0j 1.64191e-05-0j 2.48839e-05-0j -0.000392998-0j -0.000126146-0j -0.0301356-0j -0.000135366-0j 1.42194e-05-0j 4.19117e-05-0j 0.000142223-0j -1.95384e-05-0j 2.90252e-06-0j 0.0236619-0j -0.00532727-0j 1.45126e-06-0j -0.00036006-0j 2.05282e-05-0j 1.71033e-07-0j 1.85474e-05-0j -0.0248606-0j -0.000443939-0j -9.77124e-05-0j -5.19701e-05-0j 2.09471e-07-0j 0.00418287-0j 1.60625e-05-0j 0.0629382-0j 3.24647e-05-0j -1.41036e-05-0j 1.35213e-08-0j -1.45631e-05-0j -0.00439477-0j 0.000348573-0j 0.0170801-0j 3.27875e-06-0j 4.68587e-06-0j 4.25881e-10-0j -1.2612e-05-0j 1.53008e-05-0j 1.63937e-06-0j 0.011126-0j -0.00567481-0j 1.93202e-07-0j -0.000366231-0j -3.87363e-05-0j 1.32509e-05-0j -2.57441e-06-0j 2.36623e-07-0j 0.000927168-0j 0.00301936-0j -3.35466e-05-0j -1.28721e-06-0j -1.51699e-07-0j -1.05122e-05-0j 2.70483e-06-0j -0.00100317-0j 1.5274e-08-0j 0.000251613-0j 1.35241e-06-0j -9.10381e-06-0j -1.85792e-07-0j -6.84767e-06-0j 3.49264e-06-0j 1.59383e-07-0j 4.81084e-10-0j -8.35978e-05-0j -3.42383e-06-0j -1.19928e-08-0j 3.02472e-06-0j -4.03503e-07-0j -1.85831e-06-0j 1.95204e-07-0j -9.29154e-07-0j -4.94188e-07-0j 6.17418e-07-0j -1.09502e-07-0j -3.77739e-10-0j 1.26004e-08-0j -3.18997e-08-0j 3.08709e-07-0j -1.34112e-07-0j 3.63817e-08-0j 3.96874e-10-0j -8.65688e-09-0j -1.00475e-09-0j 4.45583e-08-0j -2.72666e-10-0j 2.87623e-09-0j 9.05926e-11-0j 
-0.00530349-0j -0.000765493-0j 0.00419933-0j 0.000742344-0j 6.1862e-05-0j 0.512383-0j -0.517287-0j -0.000445977-0j -0.000273104-0j 0.000450246-0j 0.000275718-0j -5.57471e-05-0j 5.62807e-05-0j -3.28493e-06-0j 3.31637e-06-0j -0.00195295-0j 0.00232098-0j -0.00124561-0j 0.0603469-0j -0.000257323-0j -0.0717195-0j -3.71414e-05-0j 0.0384901-0j 0.000305817-0j -3.21654e-05-0j -0.000164124-0j 4.41408e-05-0j -3.79073e-06-0j 3.82271e-05-0j -2.36893e-05-0j -1.73022e-07-0j -2.05155e-05-0j 4.5051e-06-0j 2.05629e-07-0j -2.41778e-06-0j -1.10356e-07-0j -0.00154297-0j 0.00172887-0j -0.00110235-0j -0.000243965-0j 0.00157388-0j -0.00304582-0j 0.0369316-0j 0.000273359-0j -0.000128581-0j 0.00533062-0j -0.000174297-0j 0.000248852-0j -0.0413813-0j -3.21452e-05-0j -0.000481586-0j 0.000144073-0j 0.0263852-0j -1.1365e-05-0j -2.67877e-06-0j -0.00597287-0j -9.18626e-05-0j -0.0376715-0j 0.00380838-0j -2.84126e-06-0j 0.000131157-0j 3.60182e-05-0j 0.0729028-0j -0.00543741-0j -2.36772e-07-0j -2.29656e-05-0j 1.27344e-05-0j -0.000253818-0j 3.00152e-06-0j 0.0105226-0j -8.82396e-09-0j -8.11958e-06-0j 3.18359e-06-0j 3.27892e-05-0j -1.9138e-06-0j 1.15927e-05-0j -2.0299e-06-0j 2.73243e-06-0j 2.65299e-07-0j -6.34545e-05-0j -1.69158e-07-0j 2.89818e-06-0j -2.24346e-05-0j 9.88711e-09-0j -5.28787e-06-0j -6.30414e-09-0j -5.60864e-06-0j 2.41515e-07-0j 9.00074e-09-0j -4.67386e-07-0j -1.74185e-08-0j -0.0012769-0j 0.00138531-0j -0.000199071-0j -0.00117772-0j 0.00118899-0j 0.000989715-0j -0.000751167-0j -0.0001542-0j 0.000215973-0j -0.00282866-0j -2.22569e-05-0j 0.0269541-0j -0.00018361-0j 0.000185367-0j 0.000167292-0j 0.00476485-0j 0.000154299-0j -1.65893e-05-0j 2.41466e-05-0j 0.000397071-0j -0.000117109-0j -0.0292426-0j -0.000142223-0j -1.43667e-05-0j -0.000440994-0j 0.000143585-0j -2.05282e-05-0j -2.9326e-06-0j 0.0248606-0j -0.00516941-0j -1.4663e-06-0j 0.000119519-0j 2.07247e-05-0j -1.72805e-07-0j 1.79978e-05-0j -0.0250985-0j -0.000430784-0j -9.0712e-05-0j 1.72511e-05-0j -2.11642e-07-0j 0.00439477-0j 1.55865e-05-0j -0.0208919-0j -0.000341593-0j -1.30931e-05-0j -1.36614e-08-0j -1.53008e-05-0j -0.00443684-0j 0.000366231-0j 0.0158564-0j 3.18159e-06-0j -4.93047e-05-0j -4.30295e-10-0j -1.32509e-05-0j 1.54473e-05-0j 1.59079e-06-0j -0.0036932-0j 0.0597102-0j 1.87477e-07-0j -0.000369736-0j 1.28582e-05-0j 1.33777e-05-0j -2.70483e-06-0j 2.29611e-07-0j -0.000307767-0j 0.00280304-0j 1.11356e-05-0j -1.35241e-06-0j -1.59383e-07-0j -9.75906e-06-0j 2.73072e-06-0j 0.0105554-0j 1.48214e-08-0j 0.000233587-0j 1.36536e-06-0j -8.45159e-06-0j -1.95204e-07-0j 2.27304e-06-0j -3.67495e-05-0j 1.60909e-07-0j 4.66829e-10-0j 0.000879615-0j 1.13652e-06-0j -1.26004e-08-0j -3.1826e-05-0j 1.3394e-07-0j -1.72517e-06-0j 1.97072e-07-0j -8.62587e-07-0j 1.64042e-07-0j -6.49646e-06-0j -1.01657e-07-0j -3.96874e-10-0j 1.2721e-08-0j 1.05889e-08-0j -3.24823e-06-0j -1.24504e-07-0j -3.82808e-07-0j 4.00673e-10-0j -8.03668e-09-0j 3.33519e-10-0j -4.68842e-07-0j -2.53132e-10-0j -3.02636e-08-0j -9.53214e-10-0j 
