-0.0223648-0.0547994j 0.0557268-0.0238279j 0.00281146-0.0011128j 0.0036288+0.00522581j 0.00167972+0.0219913j -0.0191683+0.00238776j 0.00474026+0.00277714j 0.0144274-0.0148425j 0.0125085+0.0172825j -0.0178919-0.00829871j -0.00106541-0.00690767j 0.0194399+0.00300987j 0.000268085-0.00638351j 0.00702462-0.0135226j -0.0109434-0.0058635j 0.0019263-0.00172036j -0.00369255+0.00077923j -0.000286462+0.00104257j 0.00809625-0.00785547j 0.00786095-0.0138797j -0.00979299-0.0029557j -0.00392343-0.00896398j -0.00572698-0.0069934j -0.00356711+0.00434978j 0.00293024+0.00853848j 0.00450256-0.00385478j 0.00107097+0.00799277j -0.00516224+0.00700122j -0.00323684-0.00141448j 0.00192089-0.0101028j -0.00704885+0.00206901j 0.000128876+0.0101565j 0.00810476+0.00253898j 0.00816767+0.00449966j -0.00295506-0.00193365j -0.00853781-0.00326752j 0.000990382-0.00084407j -0.00636816+0.00649273j -0.00406288-0.00198103j 0.00418981+0.000900058j -0.00395988-0.00290299j -0.00589109+0.00160354j 0.00551677+0.000690667j 0.00418222-0.0027117j 0.000535589+0.00101532j 0.00705955-0.00151701j -0.00456332-0.00529623j -0.00741806-0.00842006j 0.00512671-0.000274198j 0.00327767-0.00444618j 0.00852449-0.00607151j 0.000419119-0.000345131j 0.00166801-0.00308902j -0.00517958+0.000143415j -0.0128927+0.00585927j -0.00035563+0.00438247j -0.00331359+0.0054439j -0.00295258-0.0113477j -0.00275602-0.00171134j 0.00118444+0.00347424j -0.00153435+0.000509735j 0.00748119+0.0057556j 0.00453246-0.00406452j 0.00102742-0.0143824j 0.00552222-0.00400279j 0.00404525+0.0106505j -0.00461621+0.00581627j -0.00286766+0.00271028j 0.00287184+0.00471117j 0.00439926+7.84115e-05j 0.00726389-0.00292466j 0.00663796-0.00139942j -0.00218401+0.0120027j 0.00464638+0.00522403j -0.00577621-0.00613048j 0.00406411-0.00583946j -0.00497014+0.0059917j 0.000491327-0.0041066j 0.00550761-0.00100686j 0.000250188+0.00154682j -0.00309552+4.15655e-06j 0.00990131+0.00180011j -0.00350916+0.00169294j 0.0158688+0.00507777j -0.00572436-0.0046875j -0.00111585+0.00134605j 0.00284069-0.0143192j -0.00085756+0.00253382j 0.00430892-0.00884408j -0.00733171+0.00702412j -0.00165608+0.00503976j 0.00448568-0.00748893j 0.00111654+0.00216195j 0.0106907+0.000862166j 0.00255278+0.00148767j 0.00677377-0.002949j 0.00219896-0.000864343j 0.00130699+0.00292109j 0.00340369+0.00302694j -0.00892962+0.00239329j -0.00204754-0.00366403j 0.00129817+0.00127393j -0.00750517-0.00141841j 0.00050981-0.000341486j 0.00400691-0.00584515j -0.00102658+0.00619698j 0.00654246+0.00297394j 0.00124968+0.00327315j 0.00361119+0.00110905j 0.00408378-0.00199132j -0.0100687-0.00540163j 0.0080671+0.00440818j 0.00647462-0.00361963j 0.00205533+0.0151519j -0.0169653-0.00637445j -0.00856949-0.0112652j 0.0140645-0.00769456j -0.00365957+0.00167415j -0.00335917+0.00185176j -0.00492497+0.012318j -0.000566061+0.0105024j 0.0077849+0.0129765j 0.00365901+0.0143921j -0.0131123-0.000212423j 0.0124334+0.00299859j 0.00475478-0.00937067j -0.0225355+0.0185375j -0.0104864-0.0295432j 0.0142897+0.00104278j -0.0149635-0.00907704j 0.00882485+0.0144317j 0.0126796-0.0120696j 0.019067+0.00265286j 0.00321026-0.0189318j -0.0693618-0.0279314j -0.0297714+0.0694022j 
0.000864291+0.0284715j -0.0272544+0.00219593j 0.00800044-0.00214924j -0.00309929+0.00942323j -0.017452+0.00266095j -0.00433434-0.0153565j -0.0054342+0.00627986j 0.00318001+0.00762911j -0.00292612-0.000248112j 0.00553646+0.00368753j 0.00596393-0.00197075j -0.00399192+0.00695991j 0.00322579-0.00150687j -0.00692591-0.00686468j 0.00102635+0.00691837j -0.00109325-0.00482159j 0.000382772-0.00344491j 0.00645085+0.00128155j 0.00299771+0.0101992j -0.000353625-0.00546002j 0.000819828-0.00294125j -0.00600378+0.00216349j 0.00842999-0.00277641j -0.00506202-0.000960773j 0.00154011+0.0062993j 0.000312551+0.000707404j -0.00181329-1.50673e-05j -0.00042027+0.00012948j -0.000609188-0.00114848j -0.00146984+0.000827859j 0.00389854-0.00128466j 0.00519827+0.00176185j -0.000944361+0.00208078j -7.53336e-05+0.00252581j 0.00257971-0.00199087j -0.00564502-0.00179574j -0.00548211-0.00104661j 0.00114789-0.00331235j -0.00435946-0.00105353j 0.00199604+0.000826707j -0.00024581+0.00474658j 0.00495141+0.000127164j 0.000917888+0.00462522j 0.00307489-0.00178177j -0.000991679+0.00742037j -0.0040258+0.00369484j 0.00155352+0.00239963j 0.00353696-0.00447483j -0.00443409-0.00257015j -0.00518392-0.00488336j -0.00184597+0.00256872j -0.00146352-0.000231569j 0.00301101-0.00307484j -0.000753901+0.00272013j -0.00271367+0.00197268j -0.00403589-0.00892657j 0.00534608+0.000782318j -0.00362489+0.00416179j 0.00176099-0.00133734j -0.0020212-0.00124829j -0.00203438+0.00293461j -0.00606885+0.0034748j 0.00417204-0.00613451j -0.00460852+0.00228185j -0.00728202+0.00590914j 0.000395264+0.00102154j 0.00784334+0.000140323j -0.00821518+0.00266242j -0.00176093+0.000309533j -0.00156914+0.000781932j 7.81145e-05+0.00117981j -0.00841531+0.00127869j 0.00417836-0.00333672j -0.00686878+0.00409383j 0.00437046-0.000884775j -0.00250931-0.000157136j -0.000120363+0.00239704j -0.00206553-0.001784j -0.00164023-0.00497218j -0.00779479+0.000482895j -0.00542346+0.000517599j -0.000657925+0.00212003j 0.00448094+0.000121723j -0.00380717-0.00557807j 0.0021053+0.00749643j -0.00188877+0.00348723j 0.00859581+0.018341j -0.000419247-0.00367744j 0.00593364+0.00613366j 0.00534314-0.00479706j -0.000685801-0.00135882j 0.00182155+0.00477361j -0.0053768+0.000195919j -0.001253+0.00574053j -0.00380802-0.00259242j 0.00324997+0.00352861j 0.000548659-0.0016738j 0.00429742-0.00198651j -0.00223666+0.00363033j 0.00238934-0.00242487j 0.00115409-0.000665989j 0.00315229-0.00335753j -0.00674847-5.43188e-05j -0.004681+0.00117775j -0.00122693-0.00278978j 0.00653499-0.00534742j 0.00137261+0.00562261j -7.05755e-05+0.00391703j 0.00778987-0.0028777j -0.00142752+0.00524029j 0.00365425+0.00181569j -0.00485719-3.36261e-05j -0.00597892-0.00661088j -0.00373315+0.00317809j 0.00737889+0.00243653j 0.00299823+0.00958414j 0.00572703-0.00484446j -0.000332161-0.0129075j 0.00415726-0.00171162j -0.0106411-0.00871484j 0.013373-0.00345763j 0.000926087+0.000993714j -0.00647071-0.0147646j -0.00233298+0.00387658j -0.00868141+0.00912327j 0.00574809+0.00329556j 0.0197027-0.0115768j 0.010711+0.0172991j -0.0150824-0.0060969j 0.00518273-0.014544j -0.0114852+0.0209767j 0.0222246+0.00911089j 0.0113304+3.61925e-05j -0.000765938-0.0131758j -0.0140786+0.01345j 0.0145925+0.0129594j 
0.0151283+0.044417j -0.0446037+0.0171038j -0.0133617-0.00404681j 0.00120979-0.0160368j 0.00181724-0.00670483j 0.00523024-5.16709e-05j -0.0100707-0.0052163j -0.0254445+0.0135904j -0.00891828-0.0232426j 0.00849874+0.0143027j -0.00474484+0.0136713j -0.0233368-0.0121042j -0.0040645+0.0113437j -0.00515236+0.0149356j 0.0155372+2.07726e-06j 0.00137944+0.00214819j 0.00243683-0.00158393j -0.00350991+0.00469834j -0.0187849+0.00382357j -0.0119521+0.0148056j 0.0104015+0.00740228j 0.00657104+0.00532627j 0.00234751+0.00515655j 0.00632702-0.00426939j -0.0061454-0.00853443j -0.00141042+0.00371247j -0.00154593-0.0088742j 0.00663728-0.00939179j 0.00658869+0.00193585j -0.00212773+0.00900424j 0.00671632-0.00560459j -0.00182428-0.00310135j -0.0116581+0.00277834j -0.00996108-0.00349935j 0.00175673-0.002513j 0.0127734-0.00394546j -0.00102587+0.00432591j 0.00202311-0.0049177j 0.00567325+0.00708361j -0.0118009-0.00844373j 0.00854032+0.00586387j -0.000773523+0.00152376j -0.00191285-0.000273162j -0.00457754+0.00174482j 0.000785204-0.014277j -0.0194997-0.00245884j 0.00501808+0.00492424j 0.00818717+0.0214591j -0.0135363-0.0090595j -0.00579987+0.00514253j -0.00476602-0.000914202j -0.00591699+0.00829734j -0.000288215+0.00498676j 0.00426058+0.00197322j 0.0109958+0.000279852j 0.00915357-0.0114613j 0.00315835-0.0114562j -0.000912834+0.022174j -0.00245574-0.00167532j -0.00667862-0.00436904j 0.000575563+0.000778664j -0.00583202-0.00651733j 0.00260005+0.00421824j -0.00459054+0.0159098j -0.0070019+0.000756679j -0.000290621-0.00990261j 0.00743804-0.0102387j -0.00105577+0.00173208j -0.00472722-0.00339496j -0.000263575-0.00460675j -0.0101689-0.000823919j -0.00814051+0.00157462j 0.0102976-0.0101505j -0.00353604-0.00785997j -0.00731475+0.00293036j -0.00787287+0.00847935j -0.00070159-0.00220589j -0.00583499+0.00327054j -0.00742854+0.00804074j 0.00159509-0.00807362j 0.00193021-0.0038668j -0.010238-0.00280587j 0.00491702+0.0023687j -0.0231826-0.00243262j 0.00674258+0.00518254j 0.00187017+0.00332858j 0.00191887+0.0147702j -0.000839116+0.000485059j 0.000552872+0.00852706j 0.00785126-0.00647362j 0.00513647+5.34199e-05j -0.00793505+0.00919158j 0.000981304-0.00465408j -0.00781167-0.00650656j 0.00770555+0.00117739j 0.000236379+0.00152639j -0.00021659+0.0017146j -0.00143644-0.00260016j -0.00349517+0.00326416j 0.0049436-0.0113339j 0.00370604+0.00202919j 0.00340649-0.00474423j 0.0042666+1.20283e-05j -0.00434499+0.00141417j -0.00303136+0.00472256j -0.00640477-0.00186538j -0.00193977-0.00363777j -0.00406468-0.00363858j -0.00134496-0.000937109j -0.0195003-0.00343371j 0.00720034+0.00795639j -0.0054651-0.0018144j -0.0119691+0.00641858j 0.000338326-0.0126591j 0.0107817+0.0104882j 0.0140734+0.00710093j -0.0128479+0.00648468j 0.00671053+0.00291204j -0.00426414-0.00877807j 0.00555505-0.0174821j -0.000481758-0.00663335j -0.000284303-0.0010711j -0.00639567-0.0193647j 0.011815+0.00863246j -0.010054+0.0021183j 9.21384e-05+0.00547945j 0.0252137-0.0138963j 0.00112015+0.016705j -0.000291564-0.0170652j 0.0207441+0.00927201j -0.0127721-0.00205462j 0.00169526+0.0144243j 0.0210556-0.00452495j -0.00807157-0.026699j 0.0576031+0.008341j 0.0101528-0.0564212j 
0.0180514+0.116716j -0.117251+0.0181427j -0.0129636-0.0377259j 0.0345253-0.0170846j 0.00394571-0.00457575j 0.0110076-0.00251282j -0.0222114-0.0236981j -0.0364611+0.0335418j -0.0242616-0.024574j 0.00443368+0.0197362j 0.0028801+0.0281349j -0.0391659-0.0139371j -0.0236043+0.00909128j -0.00797149+0.0465445j 0.0256895-0.00417513j 0.0132547+0.00177072j -0.00351098-0.000740813j -0.00323422+0.00318701j -0.0313525+0.0123071j -0.0213992+0.0308523j 0.0280234+0.0134457j 0.0261091+0.00690894j 0.00154175+0.00545137j 0.0106151-0.0125192j -0.0270893-0.016785j -0.0012098+0.00683398j -0.011593-0.0199968j 0.00905116-0.0246033j 0.0143024+0.00795514j 0.00283288+0.0204432j 0.012616-0.00694371j -0.0216309+0.0131238j -0.0333301+0.0120203j -0.0249277-0.00516905j 0.00616692-0.00709181j 0.034212-0.00865951j 0.00119095+0.0158537j 0.00908287-0.00915142j 0.0114826+0.0111356j -0.030431-0.0310565j 0.0229643+0.00359519j 0.00384678-0.00469338j 0.00213467+0.00763266j -0.00305749+0.00555694j -0.0040982-0.0440613j -0.0513203-0.010388j 0.0105349+0.0185032j 0.0111514+0.0490587j -0.0396749-0.0196685j -0.00759075+0.00433897j -0.00426401+0.00633907j 0.00277699+0.0132799j -0.0062533+0.00715896j 0.000247401+0.00639455j 0.0206894+0.0103142j 0.0255156-0.0423903j -0.000924785-0.0292294j 0.0037882+0.0648595j -0.0144282+0.00608189j -0.0100234-0.00769241j 0.0114145-0.00518542j -0.0148267-0.0145489j 0.00832858+0.0127111j -0.00409295+0.0395075j -0.00451993+0.00585993j -0.0086981-0.0113864j 0.0160317-0.0323388j -0.000623287-0.00576592j -0.0180852+0.00154402j 0.00746787-0.0123152j -0.0300965+0.00562916j -0.0243056-0.00218218j 0.0362258-0.0236781j -0.017167-0.0201162j -0.00893706+0.00939446j -0.0271208+0.016377j 0.00305406+0.0191377j -0.0175962+0.00232741j -0.0203341+0.0218271j -0.00674748-0.0325504j 0.000167693-0.0232816j -0.0251544-0.00245055j 0.0161726+0.00574927j -0.066085+0.00109579j 0.0241204+0.00739341j -0.00942991+0.00861906j -0.00657844+0.0295904j -0.00833019-0.00349146j 0.0117983+0.0244168j 0.000809528-0.0217345j 0.0183164+0.00544569j -0.00907849+0.0296181j -0.00916318-0.0223168j -0.0279738-0.0198829j 0.0131176+0.0110994j -0.00921805+0.00744533j 0.00354064-0.00591715j 0.00162126-0.00347807j 0.000803176+0.0297174j -0.000625795-0.0411287j 0.0161158-0.00902659j 0.0163474-0.038974j -0.000203719+0.0058299j -0.0149866+0.00666129j -0.0137614+0.0172486j -0.00205942-0.003523j -0.0042842-0.0140668j -0.0118943-0.0122609j 0.0152398-0.00858687j -0.049486+0.0276j -0.000423419+0.0171439j -0.0282-0.0219889j -0.0429276+0.00609376j 0.00978018-0.0260551j 0.0256438+0.0300429j 0.032839+0.0086381j -0.00818158-0.00696346j 0.0234399-0.00874232j -0.00951872-0.0034679j -8.25937e-05-0.0326788j 0.0114417-0.00694166j 0.0250408-0.00896671j -0.0343825-0.0347571j 0.029611+0.00166172j -0.0286569-0.000855306j -0.000686538+0.0262987j 0.028094-0.0252914j -0.0069224+0.0405763j -0.0380762-0.0210155j 0.0154321+0.000704778j 0.00276229-0.0184573j -0.0158233+0.00034436j 0.01515+0.0463152j 0.0498818-0.0229342j 0.107557+0.0179997j 0.0151691-0.106348j 
0.0115159-0.0223954j 0.0210356+0.0120643j -0.00490386-0.0183459j 0.0244626-0.00751785j 0.04788-0.0174372j 0.0247261+0.052613j 0.0271656-0.026197j -0.012258-0.00804529j -0.0113502-0.00557294j 0.000866377-0.0115582j -0.00507414+0.00228793j -0.00224268-0.00929874j -0.00826578+0.00111505j 0.00177344+0.0297679j 0.021804-0.00681394j 0.00298531+0.0101092j -0.00159419+0.00456751j -0.0211844-0.00560308j -0.0126196-0.0202338j -0.00864386+0.0206505j 0.00537399+0.0122381j 0.0166592+0.00426446j -0.0103656+0.00458163j 0.015095-0.00374247j -0.00300539-0.0185297j 0.000219728+0.00297176j 0.00545478-0.00494303j 0.00759399-0.00396371j 0.00889667+0.0016056j 0.000293181+0.0013527j -0.00129819-0.000766927j -0.00585603-0.00858464j -0.00976624-0.00230828j -0.00704613-0.00452911j -0.00465854+5.20563e-05j 0.0146439-0.00300178j 0.00972069+0.00284197j -0.000335703+0.00316916j 0.0122422+0.00911949j -0.0116742-0.00384966j 0.00565349-0.00641718j -0.00712696+0.0014496j -0.00595141-0.0211318j -0.00205341+0.00703133j 0.00611657-0.0127531j -0.000854588-0.00145985j -0.00129017+0.00131039j 0.00759411+0.00882757j -0.00267823+0.0115962j 0.00267547+0.0175926j 0.00297222-0.00426425j -0.00280299+0.00341214j -0.00262773+0.00780899j 0.00219645-0.00113557j 0.0120322+0.000424407j 0.00806414+0.0138948j -0.0161226-0.00598681j 0.00823527+0.0117371j -3.5674e-05-0.00052013j -0.005341-0.000142467j 0.00674656-0.0096367j 0.0114386-0.01344j -0.0129464+0.015534j 0.0137511+0.00793725j 0.00750869-0.00789525j 0.00327744-0.00628876j -0.00968353-0.0099846j 0.013963-0.0119904j 0.00548629+0.005822j -0.00280359-0.00463121j -0.00449356-0.000476072j 0.00750787-0.00240633j -0.00277773-0.00651977j 0.0148973-0.0165324j -0.00444943+0.00928669j 0.00212415+0.00237887j 0.0118487+0.000847817j 0.000771816+0.00314783j 0.000798776+0.0202941j 0.0236009-0.00560391j 0.0130307-0.00416939j 1.73492e-05-0.00379846j -0.00388248-0.00363654j -0.0209929+0.0128533j 0.0109732-0.00391981j 0.00352102+0.00514998j -0.016634-0.00673264j 0.00427469+0.00850721j -0.00795006-0.00347318j 0.00173561+0.00125982j 0.00875682-0.00713515j -0.00841377+0.000954744j 0.0111193+0.0066203j -0.0130337-0.0123051j 0.00914149+0.00132546j -0.0128968-0.0109207j -0.002519+0.00124522j -0.0101409-0.000675493j 0.0104883-0.00479522j -0.0028271+0.000945582j 0.0131755-0.000697809j 0.0126054+0.0069179j 0.00614123+0.00266879j -0.0106926-0.0102166j 0.0100408+0.0134343j -0.00652885-0.00272673j 0.00698281-0.0126074j -0.00535553-0.0124403j -0.00759779+0.00201905j -0.00996987-0.0245588j -0.000913727+0.00132917j -0.0102587-0.0268322j 0.00745991+0.00525478j 0.00784978-0.0189214j -0.0162542+0.0189574j -0.00674452-0.00789914j -0.0254907+0.0189407j 0.0151231+0.031915j -0.005196+0.00329434j 0.0268412-0.00473393j -0.0152014+0.0116059j -0.00426736-0.00503539j 0.0110351+0.0016187j 0.0137136-0.00535014j -0.00296895-0.000355027j 0.00260912+0.00646284j -0.00834187-0.0053434j 0.00277236-0.000616086j 0.00117744+0.00232108j 0.0206022+0.0054511j 0.0350707-0.0536763j -0.0499355-0.0346818j 0.0096973-9.54961e-05j -0.0021438-0.00260337j 0.00744599-0.019035j -0.0182395-0.00698687j 
-0.00556671+0.0627662j -0.0633882-0.00601859j 0.00320482-0.105878j 0.128543+0.00260803j -0.0433696+0.114305j -0.0784762-0.0561294j -0.0349626-0.066255j -0.0209964+0.0354983j -0.0807938+0.0528453j -0.117135-0.0270077j 0.0018263+0.0784439j -0.0366926-0.0371674j -0.0688439-0.0130022j 0.0339014+0.0910867j 0.0540043-0.0630001j 0.0347686-0.0583426j -0.0267097-0.0319962j -0.0106838+0.0233557j -0.053764-0.0333576j -0.00380218+0.0281752j 0.0639343+0.0309586j 0.0712021-0.0285647j -0.0176493-0.0694141j -0.00165748-0.0333546j -0.0569923-0.0218191j 0.0185493-0.0152026j -0.0527622-0.0386375j 0.00525071-0.0374511j 0.0401672-0.00569669j 0.0218614+0.0378545j 0.025665-0.0167958j -0.104866+0.0915512j -0.0818594+0.0528704j -0.065324+0.00948309j 0.0332632-0.0392084j 0.0784367-0.0418249j 0.00295157+0.0474042j -0.0290109+0.0206416j 0.00613307+0.0155844j -0.0985517-0.144275j 0.0789888+0.00225605j -0.0322489-0.0265418j 0.0395219+0.0187935j -0.0206122+0.00696922j 0.0075649-0.107712j -0.131891-0.0344689j 0.0208988+0.0153277j 0.0312688+0.133992j -0.109149-0.0632408j -0.0120642-0.0323039j 0.0433024+0.038135j 0.000560722+0.011591j 0.00584208+0.0250269j -2.08422e-05+0.0119699j -0.0227487+0.0567534j 0.0581628-0.0815407j -0.00332022-0.0558323j -0.0195951+0.144956j -0.0328282+0.0257576j -0.0331118-0.0480614j 0.0268763-0.0459193j -0.0426035-0.00479678j 0.0175346+0.0257624j -0.0259196+0.0846722j -0.0629609-0.00279438j -0.0452563+0.02818j 0.0420513-0.0805653j -0.0415234-0.0133252j -0.0434744+0.0228386j 0.0293988-0.0495385j -0.0480422+0.0266297j -0.0505887-0.0277147j 0.0777736-0.0501575j -0.025866-0.0380468j -0.0500988+0.0065712j -0.0912214+0.0752926j -0.0135437+0.0504285j -0.0167466+0.00269121j -0.0934978+0.0586712j -0.0390443-0.0654809j 0.0118912-0.064403j -0.0264224-0.024608j 0.0331467+0.0263912j -0.128643-0.0276307j 0.0339566+0.00427209j -0.0508307+0.0423494j -0.0626838+0.0751923j -0.0600348+0.0287469j 0.0721561+0.0621361j -0.051637-0.0248151j 0.0739767+0.0247572j 0.0326664+0.0808002j -0.0242387-0.0490108j -0.0829003-0.0165328j 0.0640187+0.0390922j 0.00871753+0.0321223j 0.0184662-0.0236514j 0.0212265-0.0111008j 0.00652026+0.060903j -0.0494395-0.108087j 0.0406066-0.00106872j 0.0512113-0.115923j -0.049428-0.00998224j -0.0601948-0.0292433j -0.0327096+0.0238935j 0.035778+0.0344767j 0.0118543-0.0133707j -0.0119943+0.0194913j 0.0907951-0.0166138j -0.0762164+0.0563455j -0.0241041+0.116759j -0.0929487-0.0792422j -0.0948336+0.029645j 0.0508453+0.0239851j 0.0262431+0.00978047j 0.00352059+0.0180663j 0.0543539-0.0109592j -0.00918919-0.0250568j -0.0144024-0.00525531j -0.0158866-0.0311909j 0.0449069+0.0894201j 0.0575585-0.0347833j 0.00746001-0.0654254j 0.0561595-0.0432063j -0.00808423+0.0195825j 0.029004+0.0318566j -0.0695724+0.0183363j -0.0564329-0.0262164j -0.0315436-0.0314027j 0.0125528-0.0785421j 0.0307366+0.0221357j 0.0270767-0.0486713j 0.0878152+0.00982228j 0.00543545-0.0687482j 0.0304769+0.0212915j 0.0214048-0.0308087j 
-0.031615-0.0076195j 0.00810074-0.0326062j 0.00347865+0.0426703j -0.0516516+0.00116837j -0.0545094-0.0238515j 0.00188934-0.0607639j -0.031097+0.0572862j 0.0290219-0.00744165j 0.0478904-0.00708902j 0.0557587+0.0294727j 0.00265805-0.0353934j 0.0158217+0.0278233j 0.0532467+0.00430042j -0.0120017-0.0795648j -0.0644173+0.0229523j -0.0263456+0.0186991j 0.00840887+0.00331995j 0.0479158-0.00987018j 0.0318365+0.060273j 0.0176839-0.0467774j -0.0292363-0.0360446j -0.0519526+0.0149549j 0.0303995+0.0308724j -0.0310535+0.0169594j 0.021097+0.0294921j -0.0121153+0.010615j 0.00916496+0.0264699j -0.0141025+0.0218438j -0.0393328-0.00912842j -0.0139725-0.00595651j -0.00510256+0.00100438j 0.0471715-0.0467286j 0.0505846-0.0180433j 0.0384193+0.0128283j -0.0116437+0.0231707j -0.0433351+0.0378468j -0.00897675-0.0350335j 0.008576-0.00912844j -0.0110874-0.0249346j 0.0602869+0.0882915j -0.0570683-0.00552136j 0.0236262-0.00637024j -0.0250111+0.0236395j 0.0163087+0.00055541j -0.016887+0.0749419j 0.043454+0.0149724j -0.00987669-7.33633e-05j -0.0261082-0.0651184j 0.0540634-0.00809194j 0.0018132-0.0172365j -0.0244908-0.000320926j 0.0159137-0.0185261j -0.00400328-0.0191039j -0.00164114+0.00657384j -0.00179328-0.0289182j -0.0465042+0.0038833j 0.0407033+0.0302621j 0.00395941-0.0882537j 0.0205881+0.00478594j 0.0321391+0.0189105j -0.0206432+0.0298796j 0.00214142+0.028677j 0.0214171-0.0345857j -0.0211948-0.0441759j 0.0176571+0.0208339j 0.00906678-0.00340013j -0.00602495+0.0466397j 0.0036633+0.0261892j -0.00386807-0.0231505j -0.0115071+0.0250036j 0.0315683-0.00192125j 0.000486734+0.0291208j -0.0347979+0.0214958j -0.00923591+0.0453621j 0.0298127-0.00845686j 0.0305817-0.0349763j -0.00799201-0.029875j 0.0152141+0.000281247j 0.038684-0.0614972j -0.0333669+0.038362j -0.0266089+0.0287934j 0.00663116+0.00562454j -0.00442732-0.00704178j 0.0807548-0.0253838j -0.0388321+0.0121791j 0.0235078-0.02275j 0.0489184-0.0155872j 0.0277409-0.0238756j -0.00970541-0.0182374j 0.0234276+0.0251605j -0.0409188-8.62643e-05j 0.000204168-0.0252759j -0.0312217+0.00680041j 0.0540759+0.0246019j -0.0491267-0.0183898j 0.0162167+0.0107777j -0.0162134-0.000231626j 0.00938212+0.00494858j -0.0151125-0.0188962j 0.0361399+0.0432955j -0.0533796+0.0165544j -0.0384944+0.0268238j 0.00631499-0.00906482j 0.0464838+0.0301159j -0.00673565-0.0231174j 0.00764313+0.0131628j -0.0204834+0.0348676j 0.0128245+0.00547872j -0.025865-0.0105224j 0.0535518+0.0175227j 0.00173056-0.046716j 0.0516178+0.0709588j 0.0196642-0.0257705j -0.0256992+0.0020791j 0.0132479-0.0169473j 0.0194327+0.0012753j 0.0206116-0.0351525j -0.00506859-0.0343794j 0.020229+0.00516014j -0.0169151+0.00500271j -0.00148907-0.0550266j -0.0161332+0.0228994j -0.0189653+0.0111011j -0.0404431+0.00951797j 0.0105163+0.0196345j 0.0107584-0.0336962j 0.0507117-0.00588257j 0.0367915+0.0256539j -0.00204642+0.0338402j -0.0399267+0.0149582j -0.0589266+0.11589j 0.110955+0.0641721j -0.0499732+0.00896796j 0.0109668+0.0465049j -0.028917+0.0238475j 0.0232388+0.0279406j 
