-0.0873187+0.0780237j 0.0964236-0.0682456j 0.0837879+0.0342244j -0.0480113-0.0338162j 0.0155689+0.0494054j -0.0432085+0.0125314j 0.0405605+0.0665889j -0.0814088+0.024115j 0.0737835-0.0366847j -0.0323579-0.0285813j -0.00691325+0.013505j -0.0378508+0.0577324j 0.0130176+0.0107964j 0.0327459+0.0643487j 0.0328556+0.0417197j 0.0539544+0.033487j 0.0795102+0.00450241j -0.00972978+0.0333781j -0.00400203-0.0383259j -0.00478629+0.00667124j -0.018947+0.0308113j -0.0195683+0.0416377j 0.0408932-0.0594054j -0.074736-0.0959717j 0.0255363+0.037699j -0.0239244+0.0180559j -0.00905161-0.10336j -0.0651858+0.044195j -0.0756274-0.0145829j -0.00743336-0.0289384j -0.0637644+0.0349625j 0.0895858+0.0211309j 0.00941119+0.0313979j 0.0463043-0.00880728j -0.00646778+0.0106454j 0.0575017-0.0369112j 0.00500032+0.0222825j 0.0280142+0.0408064j -0.0157787+0.00853978j -0.00647496-0.0169826j 0.0391685+0.0327454j 0.00868408+0.0309814j 0.0196182+0.0174844j -0.0113195-0.00639289j -0.0114955-0.0412029j 0.0377555-0.0134995j -0.0155767+0.0145133j 0.0164493-0.0217046j -0.0712394+0.0344805j -0.100268+0.0214444j -0.0521696+0.0418055j 0.0587644-0.0916103j -0.0506316-0.00719784j 0.072908+0.00650471j 0.0153172+0.0175898j -0.0146898+0.0121262j 7.09821e-05+8.28092e-05j -0.020406+0.0395911j -0.0399191+0.00226116j 0.00455722+0.0322799j 0.0592309-0.0101834j -0.040705-0.00210029j -0.0197056+0.013682j 0.00943446+0.0246537j -0.0253864-0.0114914j -0.0741867-0.0146965j 0.0240345-0.0224134j -0.0585955+0.0686362j 0.0012221+0.0692835j 0.00259704+0.00691927j 0.00174002-0.002857j -0.0134239+0.0196245j -0.018831+0.0350751j 0.0385992-0.024337j -0.00568382-0.00073528j 0.0115507-0.00833937j 0.034674+0.0223309j -0.0204556-0.00118011j 0.00837543-0.0925739j 0.0321708+0.0788607j -0.0233212-0.0409949j 0.050792+0.0174392j 0.0150083+0.0370369j -0.0228378+0.0729878j 0.00111287+0.00105998j 0.0199649-0.00016167j -0.0147326-0.00853334j -0.00812655-0.0603978j -0.00705442+0.00324913j -0.0319837+0.0178812j -0.0123114+0.0322515j 0.00904541+0.00581552j 0.0157069-0.0534759j 0.014867+0.0279606j 0.0809161-0.0144271j -0.0103811+0.0197175j -0.0430437-0.036004j -0.0258183-0.0141232j -0.00606947+0.0225993j -0.0291054+0.0473671j -0.0218432+0.0208809j 0.0466713-0.0255386j 0.0109422-0.0633287j 0.00294751+0.0350415j -0.0541572+0.0109334j -0.0120181+0.00831229j 0.0881118-0.0738444j 0.0464308-0.00755223j 0.032851-0.0800521j -0.0626809-0.0311531j -0.0237179-0.0559145j 0.0897466+0.0405704j -0.00173205-0.0396273j -0.145292+0.0186116j 0.0150446-0.097999j -0.0195302-0.102744j 0.0888619-0.0447097j 0.0362105+0.110141j -0.0122764+0.0214992j 0.00814088-0.0236589j 0.0213267+0.0230734j 0.0236172-0.0619894j 0.099763-0.0902729j 0.103281+0.0805358j 0.0024632-0.0206657j 0.0241622+0.0180376j -0.0403176-0.0215234j -0.0414364+0.0570594j 0.024354-0.128316j -0.0645043-0.0797231j -0.170987+0.068908j 
-0.105538+0.0883762j -0.101462+0.0645277j -0.090791-0.0149918j -0.0928383-0.0567291j -0.00761308+0.0732436j 0.0572922+0.0190938j -0.000900098-0.027337j -0.0619954+0.0106386j -0.0123972+0.0100899j 0.0743623+0.0321794j 0.0748766-0.0099602j 0.0509155-0.00229988j -0.0323507+0.0201258j 0.0533952-0.0114111j -0.019994-0.022656j -0.0131561-0.0109175j 0.0122959-0.0121299j -0.00592129+0.065601j -0.028875-0.00606869j 0.00820936+0.0332929j 0.00150721-0.022572j 0.0227445+0.0284753j -0.0160099-0.0393875j -0.0733189+0.0356255j 0.0444519+0.0219208j 0.0685369-0.0251759j -0.0643695-0.0482793j 0.0245555+0.0230946j -0.00824399+0.0322128j -0.0383945-0.0263102j 0.00224159+0.00980225j -0.00053848+0.0153488j -0.0346238+0.0434953j 0.0133517-0.0973735j 0.0521717+0.0319864j 0.0170927-0.0696118j 0.0478558+0.0584306j 0.0501706-0.035278j 0.0640302-0.00170247j 0.0137491-0.00168977j -0.0162714+0.0419528j 0.0223038-0.0109135j -0.0241897-0.0444753j 0.0107007+0.0265966j 0.00456959+0.0287418j -0.0282745-0.0834825j -0.00563815+0.0263973j -0.06924+0.00707123j 0.00157077-0.0242461j -0.00190197+0.0705467j 0.052644+0.0127428j -0.0984387+0.00791023j -0.00196917+0.0741113j 0.0288607-0.00206757j 0.0495244-0.042849j 0.0228869+0.00759672j -0.0103447+0.0307876j 0.0427663-0.0219456j -0.0455554-0.0173166j 0.0197564-0.011262j 0.0241371-0.0166662j -0.0134888+0.0371469j 0.0401455+0.00628242j -0.0226799-0.0338818j -0.0268905+0.0189715j -0.00522243+0.05851j 0.0413036+0.0198649j 0.0288935+0.0391651j 0.053976+0.0255801j -0.00789877+0.0569449j -0.0113952+0.0139941j -0.0195165-0.0302141j -0.0182161-0.0653615j -0.0268993-0.0330187j 0.0106727+0.0187144j -0.0188236-0.0117064j 0.0123331-0.0797884j -0.000165046+0.0203971j -0.0288351-0.00713736j 0.0525818-0.0531236j 0.0119408+0.00385724j 0.0301225-0.0160968j 0.0675365-0.032933j 0.102888+0.0159687j 0.0208394+0.0252409j -0.0180149+0.00436108j 0.0525134-0.00516277j -0.0045143+0.0103224j 0.0306839-0.0351607j 0.0120813-0.00204567j 0.0318984+0.0429977j 0.00394426-0.0386604j 0.0168107-0.0262569j -0.000865373+0.0153865j -0.0291043-0.0551915j 0.0287125-0.0394383j -0.0154582+0.0637593j -0.00665086+0.0425351j 0.0288527+0.00577954j 0.0375024+0.0175186j 0.0262703+0.00755496j -0.0392649-0.0363927j -0.0524492+0.0196958j 0.00886121-0.0108003j -0.0178668+0.0294525j -0.00884007-0.0138151j -0.0369064-0.0971857j 0.0407256-0.00929184j -0.1421+0.0115169j -0.0263426-0.00341796j -0.0204085+0.04688j -0.00886903-0.0126774j -0.0269976-0.0318312j -0.0132866+0.18244j -0.135927-0.00314211j -0.105519+0.0174728j -0.0367417+0.0582179j 0.0414912-0.0456762j -0.0297429-0.0169486j -0.0387821-0.0122593j -0.0714521+0.02854j -0.0306927-0.0538488j -0.00215204-0.110392j 0.0492316-0.111674j -0.126554+0.0493576j -0.051184-0.0287415j -0.0260997-0.03455j 0.00430248-0.0941589j -0.0592683-0.0563511j -0.190444+0.0629179j 0.070173+0.0777179j 
-0.0196961-0.045095j -0.0399168+0.0168619j -0.0853267+0.0411082j -0.00802973-0.00541932j 0.0349306+0.0412108j 0.0725065+0.136325j 0.135112+0.0631426j -0.0817347+0.0385742j 0.0803405-0.0613762j 0.0779458+0.0762341j -0.00737245+0.0282926j -0.166482-0.0860088j 0.00400983-0.0371673j -0.0599027+0.0258371j -0.00481255+0.0590038j 0.0691639+0.05332j 0.213627-0.0578302j 0.127385+0.0808949j 0.103634-0.133223j -0.0567629+0.0926473j -0.0955992-0.039624j -0.224378+0.0636602j 0.0286368-0.082637j -0.23011-0.0523258j -0.0388251-0.0329796j -0.059895-0.0234855j -0.0319922-0.00367365j -0.0686536-0.129606j -0.334955-0.212556j -0.00144807+0.057583j 0.0571486+0.0038248j -0.0191764-0.0171707j 0.0871597-0.00441584j 0.0680822-0.010476j 0.0237822+0.00788605j 0.0221001-0.00436898j -0.0205883+0.010807j -0.100154-0.055023j -0.0405897+0.00946129j -0.0150703+0.0158379j 0.0574896+0.110322j 0.0752866+0.0179205j 0.0288186+0.231947j 0.107165+0.0262259j -0.0494672-0.0339949j -0.00679447-0.0350827j 0.0547019-0.125171j -0.0356886+0.000939733j -0.0353848+0.154468j -0.0838485+0.036912j -0.0135066-0.00604439j 0.0331358-0.0423079j 0.0581848-0.0274445j -0.0357072-0.0325176j -0.00690877-0.00382685j 0.0318746+0.0243901j -0.0400538-0.00960684j 0.00857118-0.052732j 0.00741205+0.037815j 0.0163426-0.0207542j -0.00380991+0.00521102j 0.0166903+0.0290276j 0.0103284-0.0125099j -0.0192821-0.0171903j -0.0199727-0.00672086j -0.0218288-0.0133638j -0.020341-0.0200063j 0.0194368-0.019328j -0.00386043-0.0241695j 0.00267095-0.0181507j -0.0198188-0.00505941j 0.023717+0.0194909j 0.0505678+0.0385215j -0.00365892+0.0460241j 0.000285665+0.0135292j -0.00251777-0.00551472j 0.0444381+0.00808087j -0.00867222-0.0178263j 0.0152044+0.0196092j -0.012832-0.030597j 0.0494145+0.0344529j 0.0259832+0.0169272j -0.025476-0.0347312j 0.00453827-0.042283j 0.00502814+0.00172535j 0.0327108+0.0246017j -0.0473325-0.0116554j -0.00773267+0.000128622j 0.0275784-0.0210199j -0.0213287+0.00147479j -0.0153023-0.0240634j -0.00769413+0.0110242j -0.0293439+0.0253227j 0.0139701-0.00504205j -0.00195947+0.00442093j -0.0120184+0.0206277j -0.00718792-0.00700858j 0.0159945-0.00459764j 0.00598563-0.0148784j 0.0367383-0.00870702j 0.0309409-0.00167801j -0.0279155+0.00568266j 0.0233836+0.031744j -0.0473591+0.0389316j 0.0121108+0.0271885j -0.0230084+0.00119037j 0.00203979+0.0246677j -0.00418313-0.0188449j -0.0277769+0.0294484j 0.0080442-0.0139434j -0.0174307-0.00357908j -0.0433596-0.0495639j -0.0263953-0.00780195j 0.0227549-0.0126079j -0.0350809+0.0297995j 0.00776506+0.0512367j 0.00436238+0.018416j 0.0215628-0.00931236j 0.00520755-0.0033019j -0.00309598-0.00588858j 0.000738946-0.0205991j 0.00419827+0.00702923j -0.0173344+0.0082473j -0.0362352-0.0251796j 0.00347536+0.0279646j 0.0102335+0.0253927j -0.0469118+0.00315844j -0.0312657-0.0200379j -0.0897126+0.00236117j -0.0711773+0.0300709j 0.00740993-0.104488j 
0.0420409-0.0407002j -0.0610076-0.0145222j -0.0478057-0.0519707j 0.08501-0.073649j -0.015403+0.0878302j 0.165255-0.0458985j 0.0568914-0.0527839j -0.142978+0.0762165j 0.162363+0.117406j 0.0249328-0.135497j 0.151616-0.0324757j -0.0135789+0.0149775j -0.0789913-0.0238921j 0.224318-0.0853124j 0.0212208-0.0796747j 0.12107-0.00551979j 0.0139179-0.0412762j -0.139204+0.00729101j -0.171225-0.103977j 0.128337-0.0656849j -0.0619785-0.0492235j 0.136684+0.242086j 0.121702-0.00741693j -0.0556212-0.0442971j 0.111524+0.0226338j 0.216826+0.0120978j 0.0944409-0.0757996j 0.0208911+0.0913973j 0.0225476-0.0644328j -0.0949395+0.00483163j -0.0246272+0.0260071j 0.00337191+0.0202623j 0.073365-0.0351471j 0.0218561+0.0026705j 0.170073-0.0682018j 0.0139849+0.0211321j 0.0397768-0.0277057j 0.00200326+0.000303059j 0.0590504-0.0262722j -0.0232799-0.0281801j 0.0140509-0.10116j 0.0382147-0.0216272j -0.000584744-0.12043j 0.0379843-0.0325487j -0.0046351+0.00145816j 0.0674131-0.0111969j -0.0112253+0.177156j 0.0163294+0.0258635j 0.0739392-0.143944j -0.00900724-0.0253745j 0.00536226-0.0105407j -0.0190471+0.00402325j 0.0919258+0.0367544j -0.0171728+0.0397433j -0.0254987-0.0156037j -0.017244-0.0403852j -0.0265107-0.000443602j 0.0113292+0.00760636j -0.0521818-0.00678458j 0.00387146+0.0335602j -0.00246243+0.0397526j 0.00228503+0.0055579j 0.0252818-0.0057847j -0.00225726-0.00897472j -0.00619237-0.0198479j 0.0170715-0.033685j 0.00822208+0.000728821j 0.00532766-0.0432092j 0.00713507+0.0163143j -0.000568682+0.00923957j 0.0128292-0.0108015j 0.00721722+0.00303091j 0.0246787+0.0160828j 0.00685414+0.0209323j 0.0121751+0.00199713j -0.0132243+0.0084657j 0.0202593-0.0116249j -0.00861203+0.0240152j 0.0179869-0.00106537j -0.00881079-0.00273041j -0.00784712-0.00966429j 0.0222619-0.0023528j 0.00799163+0.011326j -0.0191639-0.0149796j 0.002572-0.00504844j 0.00423423-0.0011082j -0.00188812+0.0164427j -0.00944276-0.0141228j -0.0332498-0.00156572j 0.0132523+0.000522889j 0.0201845-0.0201423j 0.0222307+0.00869117j 0.00723936+0.0363878j 0.0165599+0.0213168j -0.00833851+0.0282683j 0.0177004+0.0144862j -0.0167021-0.0046601j -0.0323697-0.0211922j 0.0101171+0.0179707j 0.0260523-0.0109935j -0.00956389-0.0317381j -0.0140002+0.0282779j 0.00961727+0.000408677j -0.0079428-0.0145749j 0.00267257+0.00821267j -0.00106002+0.012936j 5.9134e-05+0.0285212j -0.0184459+0.00656256j 0.00481376+0.0232489j 0.0210394-0.011699j 0.00914915+0.0251277j -0.0301336+0.0103142j 0.0066837+0.00658858j 0.00734131-0.0307613j 0.0150198+0.0085814j -0.00637574-0.00407389j -0.00444747+0.00911191j -0.00174483+0.00913421j -0.00685778+0.0127491j 0.00205573+0.0137795j 0.00906194+0.00108999j 0.0165298+0.0316178j -0.0197248+0.0125142j -0.032395+0.0116406j -0.0151432-0.00432621j -0.0292309+0.0118002j -0.0285275-0.0234455j -0.0270381-0.0132148j 0.00790316+0.0448444j -0.00267301-0.0556885j 0.0592922-0.0453933j 
-0.0112427-0.0763311j 0.0162642+0.0481405j -0.00247705-0.00579686j -0.0152636+0.0477982j -0.090904+0.0284484j 0.0180731-0.0649071j 0.0379372-0.0375197j -0.0055275-0.0163305j -0.0985113-0.0126383j 0.00707707+0.03429j 0.0555645-0.021391j 0.0112912-0.077703j -0.0570581+0.0730515j 0.0640158+0.000655701j 0.0478948+0.0158831j -0.00872116+0.0186022j -0.0482165-0.0168722j 0.0135377+0.142764j -0.0462145+0.0548772j 0.145827+0.0156811j 0.108381+0.00770107j 0.145983+0.00530618j 0.0689246+0.0538602j -0.017702+0.00521131j 0.0292274+0.0491789j -0.0524147-0.118547j -0.0472843-0.0594843j -0.0338844-0.0531215j -0.0533082+0.0028931j -0.0335954+0.0276047j -0.00310373-0.00378234j 0.0523766-0.0155924j 0.0561074+0.0834046j 0.141264+0.134304j 0.0765139-0.045972j -0.0383798+0.0235759j 0.073714+0.00145992j -0.0494776+0.00670599j 0.151531+0.0711736j 0.0360017+0.0175355j 0.0190037-0.0309489j 0.145758+0.0838525j -0.0383247-0.186286j -0.00274529+0.00626877j 0.0321424-0.0945566j -0.0481721-0.0230619j -0.0540637+0.111978j 0.00751776-0.0479661j -0.0878346+0.11702j -0.137167+0.0321051j 0.0171193+0.0248771j 0.236924+0.0263539j -0.14699-0.125187j -7.69887e-05+0.0572383j -0.000844972-0.0243566j 0.082941+0.0255206j -0.0715231+0.0048374j -0.0700496-0.128699j 0.0184251+0.00450811j -0.00566079-0.0314945j 0.026622-0.0662149j -0.0397495+0.00103133j -0.0310382-0.0663805j -0.00540449+0.0619558j -0.10515+0.017649j -0.10316+0.0063619j -0.0192171-0.0623005j 0.0135794+0.00983336j 0.0128417-0.0629789j -0.0578912-0.0341599j -0.0705571-0.0638555j 0.0517976+0.0456696j 0.0418532+0.039567j 0.023372+0.0336428j -0.0132066-0.023796j -0.00818242+0.024205j 0.0554028+0.0124602j -0.0297938-0.0152185j 0.0326701+0.0292099j -0.0472856-0.0607567j 0.0657216+0.0310314j -0.0117036-0.0158246j -0.0620651-0.0470925j -0.0188038-0.0431269j -0.00677329+0.0244103j 0.00943382+0.0366367j -0.0402636-0.0695885j -0.0156801-0.00802955j -0.00221038-0.0203601j 0.0138198+0.0265533j 0.00849912+0.00409416j -0.0348636+0.0284164j -0.0662432-0.00845314j 0.0257803+0.0140144j 0.0679388+0.00709448j 0.00306457-0.00983574j -0.0204294+0.017005j 0.0302904+0.0119839j 0.0209762+0.00872786j -0.023501-0.00860507j 0.0502849+0.0371117j -0.00517477+0.00276894j 0.0342589+0.00664562j -0.0181673+0.00674166j -0.0243532+0.00574239j -0.0160151-0.0312191j 0.0826144-0.050738j 0.0430733-0.0106538j -0.00823594-0.0201966j -0.0265525-0.0349224j -0.0062067-0.0410157j 0.042007-0.0647089j -0.0540563+0.00848105j -0.00279798-0.0443343j -0.0528219+0.00825259j 0.0329537+0.0402664j 0.0219663+0.0404788j 0.0118292-0.00725837j 0.0281051-0.0163227j 0.0189496-0.0321925j 0.0346771-0.0437139j 0.00598189-0.0373525j 0.0978128+0.0209645j -0.0188232-0.0486003j 0.0493379-0.0130962j -0.0111241+0.0324659j -0.0268284+0.0135724j 0.0556174+0.0750067j -0.180699-0.0625065j -0.0916266+0.141407j -0.151824-0.102042j 
0.0201629-0.0523354j -0.0199539-0.072193j -0.0433705+0.014505j 0.045473-0.0280149j 0.124732-0.112618j 0.0878147-0.089036j -0.0210163-0.0432631j -0.0165951-0.0716821j -0.170215+0.128183j 0.111635-0.053274j -0.07257-0.0196843j -0.0400897-0.0146361j -0.110102+0.0380445j 0.017682+0.0179544j 0.0540059+0.00612393j -0.0730264+0.089342j -0.0499009+0.0691668j 0.107869-0.038759j -0.0477087+0.0745627j -0.0164678-0.110097j 0.0602129-0.0260805j 0.0242951-0.0836903j 0.0424405+0.0822176j -0.0239026-0.0698017j 0.0179917-0.017242j 0.0108849+0.0604028j 0.0293-0.0100599j 0.0897658-0.0735397j 0.028099-0.0269046j 0.0690928-0.0478341j -0.0125322+0.0731708j 0.0962334+0.0215332j 0.00695607-0.0160443j 0.121519-0.101748j 0.0808001-0.0911112j -0.0601818+0.0387324j 0.0369369+0.101272j 0.160829-0.0503494j 0.00250711+0.000539503j -0.00235864-0.0141422j 0.135567-0.038488j 0.042165-0.0677006j -0.0350269+0.0226198j 0.0312286-0.0669406j 0.0134148-0.00205886j -0.0204533+0.0905833j 0.00307703-0.0321085j -0.00832904+0.0534917j 0.0553026+0.0237037j -0.0915485+0.0214102j 0.123912-0.0731616j -0.130802-0.0122286j -0.0481752-0.0169152j 0.00806935+0.168818j 0.0842866+0.0184761j 0.0472976+0.0219532j -0.0134937-0.0395272j 0.102361+0.00603962j -0.113644+0.0596856j 0.0924788-0.0250876j 0.0857947+0.0961797j -0.063392+0.0109167j 0.0399791-0.0383632j 7.54351e-05-0.0660938j -0.0264228-0.0169719j -0.0371304-0.0637667j -0.00225967-0.0161018j 0.0277627-0.0430199j 0.0517359-0.0333773j -0.0361602-0.0107217j -0.0160056-0.0436693j 0.0205034+0.0127066j 0.0508309+0.0755087j -0.0482231+0.0889739j 0.0173967+0.0314419j -0.0169677+0.0185968j 0.0560023+0.0125871j 0.0518351-0.0404899j -0.0141206+0.0358552j -0.0100892+0.0306982j 0.0462926-0.0496271j 0.0470345-0.00269176j 0.0446917+0.0199323j -0.017879+0.0399189j 0.0451855+0.00442487j -0.0298672+0.0112572j -0.0549789+0.0363806j -0.0371408-0.0604757j -0.0589382+0.0119798j -0.0021049-0.0178657j -0.00439934-0.0486539j 0.0425341-0.0288099j -0.0294902+0.0409584j 0.0307222+0.00248014j 0.0373181+0.0219577j -0.00448064+0.00139795j -0.0443301-0.0269589j -0.0378045-0.0192432j -0.00172258-0.0375311j 0.0152982-0.01531j 0.010571-0.035247j -0.013511+0.0440206j -0.0485788+0.0144214j 0.0106032+0.00945441j 0.0184121-0.00212943j 0.00705339-0.019487j 0.0161524-0.0301467j -0.0223845-0.00796367j -0.0212091+0.0623185j 0.047614-0.0688791j -0.0453506-0.0505894j -0.0467849+0.00454773j 0.0201358+0.0132615j -0.0264771-0.054581j -0.0407974+0.0654495j -0.066502-0.00776378j 0.0195208+0.00179903j 0.0572162+0.0100703j -0.0270661+0.0150292j -0.0290339-3.6679e-05j -0.0717517+0.000671489j -0.0152258+0.00422526j 0.0293498-0.0422318j -0.00216706+0.0430906j -0.0380606-0.0174217j -0.0834381+0.0394078j -0.0128936-0.0229592j -0.0231917-0.0110465j -0.127777+0.0662005j -0.155242-0.127451j 0.109761-0.170722j 
0.00839367+0.00088409j 0.0326765+0.0284683j 0.0621481-0.0418471j -0.070358+0.00939996j 0.0559704-0.128749j -0.0562626-0.0735774j 0.121942+0.0173658j 0.0478508-0.0747859j -0.0375519-0.0264548j -0.033349-0.0226096j -0.0431871+0.0322229j 0.0974104-0.0525708j 0.0571588+0.0593389j 0.134491-0.00649188j -0.0231584-0.019133j 0.0388748+0.0808012j -0.0944837-0.0409523j -0.0713425-0.0628725j -0.0808202-0.0138263j 0.0144699-0.173064j -0.02778-0.095195j -0.0361336+0.197646j 0.0772649-0.00640131j -0.0708542-0.205981j -0.11861-0.0120668j -0.243275+0.0494426j -0.0612959-0.0403632j -0.0756943-0.124893j 0.0394944-0.131507j 0.0627636-0.185099j 0.135509+0.00960764j -0.0763369-0.045705j -0.0716584-0.0599557j -0.0168271+0.0641544j -0.115692-0.0300404j 0.0108972+0.038043j 0.00222427+0.0128671j 0.0664621-0.00359151j -0.0497268+0.0686194j -0.0159763+0.0600566j -0.000643884-0.0887653j 0.0411519+0.0112191j 0.0911603-0.0961327j -0.0549219-0.0165857j 0.0255021-0.0683828j -0.0431982+0.110058j -0.0230476-0.0623972j 6.81649e-05-0.0247362j -0.0567321+0.0367161j 0.157989-0.0212283j 0.0565448-0.0172512j -0.015687+0.0303124j -0.127322-0.0899081j -0.0603158+0.0373962j 0.0441774-0.00391805j 0.0392952-0.00999145j 0.0343191-0.00191296j -0.00680106-0.0239633j 0.0565036+0.0173711j 0.0183327-0.00850706j -0.0741872-0.0136417j 0.0362001+0.0347302j -0.0534585+0.0238701j 0.0657889-0.0241582j 0.0685026+0.0192713j 0.0298757+0.0146444j 0.00398121+0.0610744j 0.00354484-0.011861j -0.0294845+0.0386617j -0.0160175+0.0189179j 0.0262721-0.0349971j 0.0321491-0.0413933j -0.0325459-0.0170377j -0.0260684+0.0824236j 0.00216175+0.00741765j 0.000465991+0.0223714j -0.0196415+0.017536j -0.036692-0.023029j 0.00872383-0.00170278j 0.0333084+0.0316679j -0.00645234-0.0001526j -0.0118544-0.00988188j -0.02001+0.0222209j 0.0154454-0.0130644j -0.00683544-0.0202069j 0.00680453-0.0078809j 0.0519453-0.0125979j -0.00893154+0.0104191j 0.0401009-0.00873402j 0.01949+0.0146699j 0.00692126+0.0460934j -0.00392487-0.0478885j -0.000588047-0.00276458j 0.0145492-0.0123552j -0.0410301+0.0181611j 0.0214875-0.00691764j 0.0437563+0.0356502j 0.0183597+0.00196251j -0.0303471+0.0223203j 0.0011119+0.0431542j 0.0039653+0.00743053j 0.0108575-0.00925733j -0.0536005+0.0409647j 0.0351799-0.0300607j -0.0150605-0.00413846j 0.0113849-0.0190036j -0.000594532-0.0308792j 0.0190621-0.00764683j 0.00208363-0.0203036j -0.000784626-0.0437741j -0.0195859-0.0353463j 0.0517545-0.0153704j -0.0410671-0.0299862j 0.0374282-0.029425j -0.0267395-0.0427012j 0.0266325+0.0266489j -0.0411015-0.0361835j 0.0284401-0.0449838j -0.0124349+0.0188515j -0.0244331+0.000828474j -0.0295328-0.0036964j -0.0286233+0.0098437j 0.0152359-0.00774151j 0.020884-0.0155774j 0.0123489-0.00591133j 0.0636627+0.0278072j 0.039057+0.01288j 0.0731794+0.0541482j -0.0162679+0.0051327j 0.0683917+0.0423128j -0.0108471+0.0503455j 
0.0397285+0.0360442j 0.0394675+0.0572506j -0.0604883-0.0110034j 0.0324998+0.0160816j 0.117222-0.0291368j -0.0429687+0.0197491j 0.0106224+0.0139891j -0.17131+0.0351393j -0.0933116+0.0277165j -0.0566546-0.0470294j 0.0188673-0.0330689j 0.048186+0.077663j -0.0618062-0.0297102j 0.0460982-0.129715j 0.0563994-0.0879j -0.0691004+0.0284161j 0.133301+0.0452895j 0.196653-0.0192551j -0.0306455-0.00604338j -0.0654219+0.249191j -0.00638787+0.0673915j 0.0353719-0.009447j 0.0787669+0.0572793j -0.0881441+0.0166835j 0.107207+0.0605407j 0.160521-0.0392238j -0.0701391+0.112158j 0.0720057+0.094005j 0.0420031+0.0211053j -0.0237594+0.0283782j -0.0641843-0.0255161j 0.0306125+0.0403401j 0.0185796-0.0454489j 0.112219+0.058026j 0.0531017+0.0195374j 0.00926845+0.00104891j 0.021413+0.0408221j 0.07616-0.012542j 0.0570899-0.00105396j -0.0562719-0.0538064j -0.0413258+0.00439796j 0.0276877+0.128217j 0.0636089+0.137762j -0.0497785-0.0925803j -0.0105736-0.0369963j 0.053295-0.0687905j -0.055564-0.00932197j 0.0255154+0.030575j 0.0140623+0.0220927j 0.064192+0.0354183j 0.0566731+0.0800235j -0.0272117+0.0526344j -0.0482422-0.0778706j -0.0819344+0.0414555j -0.00665603+0.00182042j -0.0227184-0.0450967j 0.0201826+0.0356382j -0.0505273-0.00424327j 0.0055597+0.00569977j -0.000806543-0.00899617j -0.0492322-0.0457731j -0.0319973-0.00544181j -0.010995+0.0182179j 0.109113+0.0335188j 0.023456+0.00143083j 0.0104234+0.0372445j -0.0204643+0.0458083j -0.0119965+0.0183946j -0.0143522+0.00469453j -0.0441615-0.00765471j 0.037039-0.0036966j 0.00884668+0.0173978j -0.0172226-0.0339118j -0.0572268-0.00879905j 0.0246647-0.0194891j -0.00778097-0.019884j -0.0219875+0.0178144j -0.014799-0.00161423j -0.0427872-0.041907j -0.0126094+0.00870531j -0.0104683-0.00138135j -0.00077403-0.0216661j -0.00665386-0.0127719j -0.0221836+0.0265288j -0.0169415-0.00867496j 0.0579432-0.0129669j 0.0303161-0.0259066j -0.0185762+0.0141742j -0.0181265+0.0138276j 0.000312591+0.017314j 0.00303393+0.0476746j 0.00750487-0.0575789j 0.0141982+0.00186491j 0.00343686+0.0144098j -0.000928385+0.0139022j 0.0107327-0.00798915j -0.0134606+0.00730795j -0.0259954+0.0281731j -0.0175119+0.00392385j -0.00578926-0.0101341j -0.0258674+0.0307409j 0.0022496-0.012368j -0.0251074+0.0119113j 0.0268874-0.0284627j 0.00425606+0.0226986j 0.0542101-0.0125396j 0.0698322-0.00539843j 0.0238679+0.0212671j 0.045787-0.00810396j -0.034187+0.00505459j 0.0332031+0.0261519j 0.0524397+0.0284726j -0.018138+0.032463j 0.0266077-0.0394025j 0.0113178-0.0582551j 0.0253189-0.00894518j -0.0259631-0.0360399j -0.0016214+0.00456128j 0.0313212-0.00902251j 0.00471689+0.00836536j 0.00368673-0.0105153j 0.0208731+0.0195477j 0.0263393+0.0643012j -0.0313526+0.0114937j 0.00979612-0.0685962j -0.0307173-0.00197467j -0.0203689+0.00868385j 0.0977142+0.0739381j 0.0594929+0.0259781j 0.113454+0.0174594j -0.00723012+0.0980398j 
