-0.117967+0.0995521j 0.0147823-0.00734584j 0.0624029+0.118979j 0.0656718+0.025238j 0.00790684-0.100662j 0.0528403-0.0217608j 0.0274198+0.0143059j -0.0208995-0.0262322j 0.0827922+0.0387071j 0.0929909+0.0189688j -0.0406233+0.084011j -0.172762+0.102296j 0.0975984+0.0882084j 0.0899458+0.0497881j 0.0471724+0.00679184j 0.045664+0.0537827j -0.0656101+0.094676j 0.0413559+0.0210538j -0.00886947-0.0882416j -0.024864+0.0216455j -0.0283396+0.0363023j 0.0182979+0.0156028j -0.0641-0.00425897j -0.112038+0.0985574j 0.131107+0.0778641j -0.0398704-0.0561091j 0.0154177+0.0862128j -0.03474+0.0154958j -0.107802+0.00955926j 0.0276415-0.0515942j 0.0590921+0.0178315j 0.012317-0.0254j -0.0327225-0.0334109j 0.0354056+0.0327479j 0.00317512+0.0617394j 0.0265108-0.0227361j 0.0416477-0.0252967j 0.0193501-0.0163398j -0.0850984+0.0175911j 0.0523307-0.0177922j 0.00884281-0.0141534j 0.0556327-0.0095809j 0.0255305+0.0223501j -0.0215407-0.0343861j -0.0143181-0.0504987j 0.0289683-0.0333501j 0.0625467-0.0228413j 0.0051439+0.010242j 0.0308759+0.00894055j -0.0101379+0.0353302j 0.0114923+0.0274966j 0.00987095-0.0179403j -0.0264146+0.00683595j 0.0207673+0.00341069j 0.00741763+0.0395029j 0.00569091+0.0229192j 0.0447635+0.0448347j 0.00910098-0.00115396j 0.00732193+0.0479783j -0.0579471-0.0155622j -0.00303865-0.0098903j 0.00762431-0.0589127j -0.0104351-0.0324978j 0.0193306-0.0133118j 0.0062564-0.0305963j 0.0216345-0.063157j 0.0497776-0.0491733j -0.0577295-0.0235963j 0.0414679+0.00497129j 0.037412-0.0023647j -0.0294772+0.00132492j -0.0178556+0.020046j 0.00186382+0.0228508j -0.0247469+0.00991674j 0.0580559+0.0013105j -0.0421267-0.0214742j -0.0235853-0.00587157j 0.0418938-0.0261854j -0.0493333-0.0473191j -0.0288743-0.0410086j 0.00883009+0.0458142j 0.0153808+0.0158725j 0.00301885+0.0215495j 0.0193223+0.00675197j -0.0077024-0.0207017j -0.000642716+0.0145136j -0.0124071-0.000285812j -0.00142774+0.0136557j -0.0221465+0.0248649j 0.0382743-0.0204155j 0.00192778+0.00713573j 0.00237416+0.00628275j -0.0038336-0.00645185j 0.00688647-0.0467723j -0.01025-0.00143209j 0.00407934+0.0245183j 0.000498314-0.0415993j -0.00663164+0.0265561j 0.00107096-0.00186671j -0.00584676+0.00598751j 0.0243632+0.0327401j 0.0766088-0.0457667j -0.00967778+0.00189804j -0.0247784-0.00348573j -0.00751873+0.00688813j 0.00999195-0.0385437j 0.0210025+0.030104j -0.0179434+0.0231255j -0.0316494-0.0151326j -0.00331481-0.032724j -0.0484874-0.0104222j -0.0880819+0.0364765j 0.0202832-0.0386889j -0.0202679-0.0860822j 0.0024092+0.0511653j -0.0273134+0.0267951j 0.0235331-0.00147545j 0.0258881-0.0556133j 0.0204288+0.0104313j 0.00654742-0.0127345j 0.0161151-0.009015j -0.0152946+0.0108333j 0.0123113-0.0204058j -0.0365296+0.0258803j 0.0101659+0.03469j -0.00687315+0.00168324j -0.0123586+0.00811399j 0.0264768-0.0670775j 0.0415147-0.0011611j -0.0341711+0.0116366j 0.0132371+0.0100898j 0.0142822+0.0475116j 0.021112-0.00114991j 0.0123369-0.0357617j -0.0156939+0.0266971j 0.0220522+0.00132396j 0.00611789-0.0229917j 0.0557685-0.0290729j 0.108369-5.91292e-05j -0.0395685+0.00605148j 0.00262815-0.0178781j 0.026635+0.0171972j 0.053886-0.125231j 0.0792787-0.100339j 0.0335815+0.0386138j -0.0785091-0.0102365j -0.00587508+0.00535532j 0.0995811-0.0373468j 0.041827+0.0973826j 0.0315321+0.0472743j 0.0294845-0.0305138j 0.0892142+0.0475062j 0.0498542+0.0209445j -0.0607581+0.0474454j -0.0739607+0.10977j 0.0142852-0.0803598j -0.164168-0.0189876j 
-0.0265989+0.0233837j -0.123454+0.0998029j -0.0243911+0.011924j 0.146453+0.048043j 0.0418688+0.0408205j -0.109042+0.0570474j -0.0732915+0.0283703j 0.0588221+0.0270687j 0.0718647+0.0524214j -0.065231-0.0785508j 0.123379+0.0661882j 0.0876229+0.0978785j 0.00210359+0.0491591j 0.016843-0.0332297j -0.0641093+0.048403j 0.0280847-0.0621496j -0.0273782-0.00521226j 0.0314235-0.118001j -0.0611631+0.0368751j 0.112511+0.0488137j 0.0713287-0.028334j -0.0363847-0.0123752j -0.033192+0.164795j 0.129173+0.102681j 0.137029+0.0400381j -0.132259+0.0944969j -0.0261517-0.0122174j 0.0864918-0.0188864j -0.152296-0.0377453j -0.107337-0.00987327j -0.0583886-0.0554726j -0.0617768-0.0288673j -0.0194647+0.0206047j 0.0459266-0.0335179j -0.0523173-0.0145876j 0.0601139-0.0129905j 0.0258353+0.0144048j -0.00185335+0.0152214j 0.00601734+0.0233897j -0.0155769-0.0243995j 0.0257195+0.0372979j -0.0310368-0.0308081j 0.0495682-0.0114843j 0.0629147-0.0108296j -0.0481842-0.0588886j 0.0586166-0.0509486j -0.00659877-0.0371657j 0.0165741+0.0163963j 0.0020136-0.0232229j 0.0240172-0.0151106j -0.00640746-0.010088j -0.00634563-0.0129811j 0.0168233+0.00497805j 0.0134582+0.00424085j 0.0110666-0.00351281j 0.00955773-0.00839695j 0.0150128-0.00376882j 0.0157509+0.000814557j 0.0202306+0.0268671j -0.0289513+0.0177775j -0.010817+0.0155491j -0.0237982-0.0208278j -0.0135361+0.0129069j -0.0315921+0.0158024j -0.0550667-0.019986j -0.0120264-0.0374296j -0.0451286-0.0230227j -0.00640361-0.00314136j 0.011574-0.0210728j -0.0500721+0.023703j 0.0361424+0.0384283j 0.057569-0.0139705j 0.00652399-0.00236736j 0.0262741+0.0155518j -0.00812662-0.0512738j -0.00102319+0.0792944j -0.00401497+0.0552358j 0.0297116+0.0335851j -0.040376+0.041136j -0.0387312+0.00550249j 0.027633+0.0477698j 0.0313987-0.0182035j 0.00560506+0.032823j -0.0187152-0.0136179j 0.00338115-0.038211j 0.0365367-0.0169348j -0.0204691+0.0135419j -0.00673735+0.00859356j -0.0276434-0.00251345j -0.00781968-0.0338158j 0.000484095-0.0014353j 0.0129435-0.0415832j -0.023377+0.0385984j -0.00266788-0.00620008j -0.0126312+0.016273j 0.029422-0.02338j -0.0345291+0.00740011j 0.0164908+0.00814083j 0.0165125-0.0169759j 0.00978748+0.00752355j 0.00327103+0.0280593j -0.0411317+0.00940369j -0.00965115-0.00134553j -0.00382+0.0101901j 0.0181231+0.00460348j 0.000311413-0.0469111j 0.00463421-0.0274733j -0.0233023-0.0185883j -0.0227808-0.00314372j -0.019503-0.03352j -0.0319739+0.0177009j -0.0253591+0.103992j -0.0920027-0.0212133j -0.028892+0.0162962j 0.0612979+0.023416j 0.031366-0.00195419j 0.00457328+0.00691348j 0.025923-0.0264277j 0.0122891-0.0216947j -0.0118702+0.0256223j -0.0285399-0.0217803j 0.0334225+0.0235045j -0.0342966+0.021182j 0.00674766+0.0401947j 0.0260639-0.0152093j 0.0082561+0.00795116j 0.023852+0.00132912j -0.0618827-0.0241181j -0.0464589-0.035538j 0.0439976+0.017925j -0.0105811-0.010346j 0.0419436-0.0551697j 0.00777993-0.0527895j -0.0421824+0.0326356j -0.0205127+0.0831011j 0.0215924-0.0410152j -0.0718619-0.00463484j 0.00330739-0.000862621j 0.045972-0.046364j 0.00538236+0.0154659j 0.00241667-0.000807532j 0.0173399+0.0920376j -0.0659567+0.00245488j -0.0871445-0.031692j 0.0499573+0.0246458j 0.0147447+0.100605j 0.00550057+0.00372081j -0.0158109-0.083559j 0.097583-0.0762998j 0.0144873-0.024372j 0.126937-0.0139755j -0.0340772-0.0443083j 0.0485784+0.0591436j 0.0118381-0.0877577j -0.000502955+0.0631059j -0.17706-0.0432502j 0.00368865+0.0796427j 
-0.0244987+0.0283073j 0.0233236+0.0442975j -0.105485-0.0818197j 0.105514-0.0460988j -0.0473039-0.0302028j 0.102334+0.0158715j 0.0821948+0.0935361j 0.11164-0.184623j 0.0456971-0.0623575j 0.0464417-0.21286j -0.151093+0.036995j -0.157021+0.0854068j 0.0453619-0.0358015j 0.054126-0.117776j -0.000915312-0.0578374j -0.0326531+0.0111849j 0.110051-0.0544281j -0.0308057+0.00367558j 0.00792391+0.131634j -0.224492+0.0681517j -0.23643-0.0715651j -0.079508+0.148703j -0.0771092+0.136962j -0.134501+0.121899j -0.198255-0.0974432j 0.0653897+0.0232597j 0.0531403-0.152573j 0.0164615-0.0692479j 0.155697+0.0245314j 0.0340159-0.0338861j -0.00885545-0.0572717j 0.0200539+0.000341544j -0.0115304-0.000946177j -0.0181389-0.0163599j -0.0019403-0.00792203j -0.0435802-0.00777479j -0.00356484+0.0173333j -0.0162632+0.0304594j 0.0424456+0.0326776j 0.0100558+0.00905999j -0.0246612-0.00344372j 0.0148626-0.0264587j -0.00807045+0.00568488j -0.00257877-0.00720106j 0.0260582-0.0482649j -0.0130287+0.00398154j 0.0182403-0.0182314j 0.0105534+0.0322745j -0.00380195+0.00476299j -0.0198349+0.00604964j -0.0155751+0.0191597j 0.00854839+0.0110842j -0.00854828-0.0011019j -0.0148213+0.000721262j 0.0339461-0.00377241j -0.0187935-0.00327388j -0.0449335-0.00967231j 0.00348819-0.0229346j -0.0049821+0.00533885j 0.0227144+0.00193844j -0.0175899+0.00366373j 0.00518233+0.0226935j -0.00179629+0.000359984j 0.0294776+0.0047735j 0.0066204+0.032726j -0.000907648+0.00858361j -0.00600696-0.0075727j -0.00363566+0.0210523j -0.00896395-0.01358j -0.0157335-0.0123682j 0.00446307-0.00438042j 0.00231825+0.0144324j -0.00179188+0.0041881j -0.00619447+0.000872736j 0.0275734-0.0289664j -0.0119785+0.02505j 0.00138065+0.0107203j -0.00336437-0.000114129j 0.003493+0.0105696j 0.0137906+0.0151215j -0.0359306+0.00928875j 0.00344673-0.00878709j -0.0193083+0.0141789j -0.0264705-0.00885001j 0.00140928+0.000608997j -0.00206073+0.00810806j 0.0142115+0.00491782j -0.0105082-0.00180388j -0.02205-0.00577179j 0.0270889-0.00457856j -0.0128314+0.00242416j 0.00226807-0.00333794j 0.00160467-0.0121565j 0.0102289-0.0162026j -0.00256106-0.00611689j -0.0310337+0.0102181j 0.00536495-0.0120362j -0.0225874-0.00203798j -0.00358394-0.00838027j 0.00309497+0.0124901j 0.00627551-0.00847028j -0.0179627-0.00293987j -0.0170561-0.00101302j -0.0113166+0.0139426j -0.0170045+0.000603742j -0.01268-0.00579882j 0.00896964+0.010609j 0.00515805-0.00764804j -0.00816998-0.0259984j -0.0257793-0.00813398j 0.00251854+0.0165792j -0.0119998+0.0138433j 0.00630406-0.0105393j -0.000819601+0.00603929j -0.012749+0.00895136j 0.0196157-0.0102824j 0.000875427+0.00599566j 0.0161977-0.0216934j -0.0163024-0.020713j 0.0190058+0.00956755j -0.0167472+0.00121071j -0.00588111+0.00921888j -0.00768735+0.0186046j -0.00126447+0.0256394j -0.00491819-0.00271365j 0.00225242+0.00950666j -0.0148382+0.00225339j -0.0168399+0.00270759j 0.033936-0.0265146j 0.00968911+0.0102822j -0.00580468-0.0124091j -0.00458464+0.00659696j -0.0212765-0.0148871j -0.00178759-0.00661525j -0.00773485+0.0252791j 0.00239497-0.0204217j 0.00474916+0.00793337j -0.0117694-0.0161172j 0.0129503+0.0073208j -0.0297455-0.000882005j -0.00896896-0.0215398j -0.018477+0.0119871j 0.0154482+0.00564121j -0.00179537-0.011999j -0.00568645-0.0104885j 0.00748109+0.0240035j -0.007711+0.00793943j 0.0167034-0.00869159j 0.00893664-0.0196187j 0.0242552+0.000153752j -0.00731017+0.004808j 0.0422931-0.0386578j -0.0247684-0.00271506j 0.0140259+0.00821124j -0.0402601+0.017266j 0.0348958+0.00175621j -0.0235559+0.0674997j 
-0.0428474-0.00208825j -0.0123792+0.0161027j 0.0440898-0.178436j -0.0620527+0.068304j -0.166602+0.00290277j 0.0583595+0.0661147j 0.0881378-0.158821j -0.298873-0.154136j -0.294533-0.0926845j -0.0402091+0.156515j -0.267992-0.35719j 0.0507485+0.0343985j -0.204773-0.0290017j -0.00192388+0.0169314j -0.0161303+0.00976773j 0.0798854-0.12062j -0.0988302-0.0288341j -0.0961165-0.00939973j -0.176043+0.0694124j -0.141928+0.0884022j -0.259253-0.170466j -0.050407-0.166472j -0.0905488-0.0877565j 0.154675+0.0299834j 0.0107575-0.0120213j -0.00521901+0.032896j -0.0401686+0.0704729j 0.0932051+0.0732613j -0.0856661-0.0313651j -0.0230989+0.00056042j 0.0127238-0.0216446j -0.00649213+0.0060317j -0.0238616-0.00414818j -0.00780706-0.00809255j -0.0221036-0.0159266j 0.000233048+0.00342114j 0.00323668+0.00213089j -0.0264122+0.0149084j -0.0077907+0.0163505j 0.0195185-0.00203489j 0.00283866+0.00399944j -0.0299154-0.01137j 0.013199+0.00945499j -0.00602753-0.0182899j -0.0111495+0.00515586j 0.0369277-0.0181123j 0.00409787-0.0249691j 0.0121856-0.00698602j 0.00515305-0.00826152j 0.00151853-0.0137995j -0.00230523-0.00204517j -0.0225264-0.00634542j 0.020236+0.0185393j -0.00372529-0.0160858j -0.0135238+0.0109384j 0.014829+0.00165693j 0.031973+0.00264376j -0.00237473+0.0103992j 0.0102772-0.0153859j -0.00449706+0.00643755j -0.0155166+0.0112588j 0.000990432-0.0130559j 0.0113525+0.00400964j 0.00659868+0.0276901j 0.0209798+0.00616783j 0.0106817-0.0191151j -0.026828-0.0109458j 0.00960881+0.000704453j 0.0202027+0.0219371j 0.00540655+0.008001j -0.00625464-0.00121332j 0.0107853-0.00446111j 0.00106892-0.0151073j 0.0070771+0.00332292j 0.0294182-0.0179329j 0.0131361+0.0411894j 0.0150829+0.00835825j -0.00456293+0.01319j -0.0118492+0.012995j -0.00663742-0.00793101j 0.0161978+0.0200882j -0.00533612+0.00825303j -0.00468395+0.00817711j 0.00172792-0.00630787j -0.017102-0.0220576j 0.00319196-0.00770724j 0.0191476+0.0181618j -0.00160705-0.00975769j -0.00767754-0.0107604j 0.00731664-0.0194112j 0.00977333+0.00732543j 0.0327612+0.0219526j -0.0134292+0.0172372j -0.0107952-0.00189413j -0.0153788+0.00489319j 0.00389313-0.0106047j 0.000264669+0.0170251j -0.00789931+0.000990547j -0.00125163-0.0057077j 0.0127727-0.0139569j -0.00664347+0.000535233j -0.00316785+0.00894359j 0.0154405-0.0244585j 0.00937031+0.0124723j -0.00480073+0.00313274j 0.00625366-0.00391818j -0.00430686+0.00534265j -0.00193762+0.00366464j -0.0131057-0.024168j -0.0085844-0.00730566j 0.0110065+0.00542881j -0.0170689-0.00282001j -0.0146181-0.00824873j -0.0153521+0.0100264j 0.00802112+0.00719047j 0.00428392+0.00623252j 0.00888219+0.00974806j 0.00128029+0.000559586j 0.0207727+0.0107577j -0.00513033+0.00954994j -0.00629076-0.00804206j 0.0024856+0.011453j -0.0203842-0.0143689j -0.00278478+0.00866565j -0.0122432-0.0112767j -0.0195081+0.0141531j 0.00438294+0.0120881j -0.0236967-0.022059j -0.00502883-0.00658487j 0.0212517+0.0176363j 0.00738722-0.00358144j 0.00865746-0.0235491j -0.00450345-0.0129753j -0.0178947-0.00914962j -0.00101573+0.00614259j -0.0112646-0.028054j -0.0198061+0.00773672j 0.000536093+0.00864244j 0.0235373-0.00594038j 0.00294744+0.00638258j -0.0209222+0.0116606j -0.00376265-0.00647291j -0.00374095-0.0101918j -0.0121267-0.00074613j 0.02152+2.77157e-05j -0.000581062+0.0323704j -0.00991253-0.0019353j 0.0206239-0.007812j 0.0137381-0.0178522j 0.0230462+0.00777127j 0.0131932-0.0141563j -0.00270665-0.00865367j -0.0134365-0.013805j 0.00851832-0.000482284j 0.0187202+0.0286293j -0.0303157+0.00609464j -0.0197131+0.0138342j 
-0.0252676-0.0198603j -0.0275083+0.0195861j -0.118248+0.198359j -0.00323981-0.129784j 0.105283+0.0105803j 0.103177+0.00326038j -0.0542748-0.0376036j -0.0778374-0.216243j -0.0829835-0.0871638j 0.122398-0.0564062j 0.125086-0.056089j 0.00627948+0.0509878j -0.0291428-0.0431358j -0.109489-0.0278378j 0.0422971-0.0421278j -0.0484137-0.0488176j -0.0694876+0.0212507j 0.00448995-0.0128629j 0.202878+0.0777952j 0.116398+0.123163j -0.323641+0.202418j 0.272987+0.103751j 0.116081+0.0991045j 0.0739531+0.0552332j 0.0320262+0.0732192j 0.0354255-0.00851695j -0.0366495-0.0589453j -0.0114531+0.000853739j 0.00443453+0.00774851j 0.0276574-0.0093266j 0.0225855+0.00600757j 0.0134004-0.00308782j -0.00392654-0.00599672j 0.00719431-0.0224399j 0.0105187+0.0323949j -0.0120066+0.0174355j 0.0061978-0.0168921j 0.00387896+0.00875904j -0.0147709+0.00976119j -0.0201595+0.0175708j -0.000545264-0.00964717j -0.00779487-0.0189183j -0.0019837-0.00240237j 0.00278863+0.000825043j -0.00956198-0.0159639j 0.000827684+0.00477553j 0.0187216-0.0221145j 0.00831999+0.00778749j 0.00845147-0.010947j -0.0208728-0.0169266j -0.0301207+0.0112592j -0.00558073+0.00312129j 0.00575383-0.00150432j -0.0175966+0.0117908j 0.0198505+0.00852707j -0.0214683+0.0248748j 0.00343869-0.0100951j -0.0104686-0.0137241j 0.00107031+0.0027418j 0.00982507-0.00708567j 0.019925+0.00890607j 0.0088719+0.00993652j -0.00689157+0.00521161j -0.012642-0.00343936j -0.00412411-0.0199599j -0.0023438-0.0104595j -0.00323322-0.00118105j -0.0212487+6.64193e-07j 0.00417255+0.00521852j 0.00366725+0.00333673j -0.00606145-0.00414433j -0.00419354+0.0141813j -0.0077809+0.00413528j 0.0212692+0.00745183j 0.0152587+0.00193912j 0.00776594+0.0108934j 0.0101918+0.000374731j 0.00067513-0.0014611j 0.0061947-0.000200837j -0.00288946+0.000251834j 0.000977684+0.00012007j -0.006681-0.00347685j -0.00941492+0.00783032j -0.000495995+0.0014577j -0.0126706+3.93404e-05j -0.0157823-0.00028178j 0.0127118+0.0014032j -0.000117946+0.00367258j -0.00449073+0.00692925j 0.0134254-0.011435j 0.0223875+0.0248097j 0.0128151+0.0244773j -0.000812542+0.00153605j -0.00439059-0.00585997j -0.00536904+0.0258066j 3.17837e-06-0.0138534j 0.0171122-0.00475698j 0.00637705+0.0117618j -0.015849+0.0114505j 0.00887338-0.00950254j -0.00182735+0.00110961j -0.00040802+0.000890819j -0.00325162+0.00301624j -0.00719942+0.0247899j -0.0004665+0.0133751j 0.00541165+0.00772611j 0.00608786-0.00573586j -0.00818108+0.000133884j -0.00573156-0.00788939j 0.00579995+0.00908712j -0.0181363-0.00216409j 0.00632749+0.000768995j -0.00662061-0.00423j 0.00366241+0.00304626j -0.00765508+0.00349824j 0.00300715-0.00266004j 0.00686388+0.0014458j -0.00105952-0.0108263j 0.0157962+0.00667529j -0.00843-0.00229766j -0.02494-0.00115669j -0.0205673-0.00772443j 0.00626511-0.00900399j -0.0159758+3.85087e-05j -0.00510679-0.00490211j -0.00149836-0.010667j 0.00729465+0.0155744j -6.9109e-06-0.000396056j -0.00285902-0.00759606j 0.00441139-0.0142214j 0.00818428+0.00421005j 0.00741239-0.00211225j -0.0148952-0.0203341j -0.00301523-0.0234883j 0.0132861+0.0088073j -0.0093714+0.0136044j -0.0045994-0.00836054j -0.00348302-0.0083463j 0.00779558+0.00260741j -0.00293661+0.00976926j -0.00897646-0.0019515j 0.0161138+0.0125313j 0.0100722-0.00337924j 0.00510268-0.00230138j 0.00730614+0.0074019j -0.00508216+0.00300902j 0.0151734+0.00322854j 0.00482252-0.00156518j -0.00218468-0.00666713j 0.00103746+0.00609145j -0.00527163-0.0100102j 0.0100371-0.00818297j 0.000734853-0.00590963j -0.0109601+0.00349809j 0.00858546+0.0189087j 2.93988e-05+0.0090202j -0.0183792+0.00290388j 
0.0111693-0.0210165j -0.0103552-0.0448549j -0.140974-0.140631j -0.0256045+0.111666j 0.0101486-0.0659724j 0.0572165-0.0257238j -0.0724873+0.0934456j 0.23785-0.10419j -0.0320078+0.0406216j -0.0650494-0.061465j 0.131051+0.108139j 0.171971+0.046943j -0.0167063+0.0374284j -0.0681789-0.0209938j 0.133166+0.0762285j 0.0170789-0.00413737j -0.148859-0.032891j -0.0854296-0.0435074j -0.0740749+0.0846649j -0.0276568+0.0832721j -0.0566383-0.209406j -0.0811823+0.0839098j -0.0831888+0.0880251j 0.176256+0.0547589j 0.132358+0.0447164j -0.0579923-0.0267659j -0.126983+0.0280839j 0.0227973+0.0604387j -0.148018+0.0507867j 0.0304835+0.0228373j 0.0490449+0.0689488j 0.0286146+0.052775j -0.0133488-0.0338602j -0.00373606+0.0161222j 0.00689408+0.0316577j 0.0137581-0.0292143j 0.0333987-0.0454333j -0.000357013+0.000102513j -0.073259-0.0541921j 0.0459111+0.0376241j 0.00481881-0.0264699j 0.002094+0.0390874j 0.00304037+0.0164647j -0.0132142-0.0171805j -0.0308225+0.0387452j -0.00234523-0.00317627j 0.0289307+0.00397327j -0.00388115-0.00292136j 0.0128976-0.0122796j -0.0217595-0.00183637j 0.00283114+0.00440891j 0.0043633-0.00422978j 0.00887054+0.0105378j -0.028062-0.013924j -0.00028812+0.013595j 0.00136148+0.0326369j 0.0292528+0.0190587j -0.00914456+0.0103556j 0.0102751+0.0085817j -0.0303443-0.00636681j -0.0013207+0.0117524j -0.00151388-0.0206805j 0.00557434-0.0161126j -0.0215149+0.0176605j -0.0237859+0.00074722j 0.0444403+0.000990341j 0.0173728-0.0016015j -0.0415665-0.0370539j -0.00175875+0.00561803j 0.0368709-0.00369581j -0.00298047+0.017921j -0.0114601-0.00142907j 0.00593928+0.00941211j 0.0259563+0.00903808j -0.025136+0.0153019j 0.015175-0.0333783j -0.00676836-0.0289698j 0.0102323-0.00659358j 0.00837229-0.0235547j 0.00080055-0.0214872j 0.0316375-0.0106915j -0.016115+0.0121853j 0.00765502-0.0129396j 0.0373008+0.0122227j -0.0240402+0.0100827j -0.00603413-0.00644636j 0.0262079+0.00643313j -0.00764204-0.00180536j 0.0162973+0.0081375j -0.00625844+0.0200691j -0.0100482-0.00918728j 0.00219557+0.00304907j 0.000434682-0.000559237j -0.00231542+0.0125793j -0.00222156-0.0191219j -0.0129407+0.0197131j -0.016055-0.0111397j 0.0102637+0.0112539j -0.0269652-0.00650586j -0.000648948+0.0037334j -0.000443049+0.00574369j 0.0262583-0.00117332j 0.00462005+0.023167j -0.0147249+0.00562635j 0.0212001-0.00701387j 0.0295169+0.0146529j -0.000126229+0.000584122j -0.0138056+0.0139278j 0.036833+0.0134635j 0.00307039+0.0178895j -0.00440809-0.013635j 0.0272088-0.0305623j 0.0184698+0.0175197j 0.00938392-0.0239071j -0.019935-0.00851095j -0.028207+0.00865618j 0.010915-0.0115693j -0.00428585+0.015939j 0.0190861+0.0122431j -0.00303608-0.0371882j 0.0139104+0.01917j -0.016287-0.0219112j 0.027451-0.00423671j -0.0178825-0.0350546j -0.00713945+0.00575979j -0.00966904-0.0170212j -0.00706397-0.00743968j 0.0378913+0.0150358j 0.0193057+0.0046729j 0.00658521-0.0241275j 0.0246995-0.00517771j -0.00608957+0.0237999j 0.0108275+0.0351683j 0.0187739+0.0059609j 0.00705654-0.0545092j 0.0108294+0.0319738j -0.0167821+0.00107892j 0.00780762+0.00809533j -0.0183259+0.00555237j 0.00699721+0.0121249j 0.00561729-0.01681j 0.0246631+0.00279418j 0.0291769-0.0285608j 0.0409164+0.014486j -0.00302419+0.00232406j -0.0228672-0.0570765j -0.00169205+0.00777164j -0.0144746+0.0203835j -0.0312074+0.0504657j -0.0378107+0.00548152j -0.0318695-0.00616607j -0.0266377+0.0239984j 0.0147509-0.00226024j -0.0336689+0.0363294j 0.0239976-0.00624818j 0.0279042+0.000578902j -0.0074768-0.0809411j 
