1.40786e-12-0.994519j -5.72821e-14+0.371031j 1.00896e-15-0.0344094j 6.47309e-15-0.118481j 4.40653e-14+0.0586253j 1.23997e-14-0.0806925j -1.21684e-13+0.261965j 2.27007e-14-0.0352724j -5.97682e-15+0.126639j -4.07431e-15+0.235461j 5.47939e-14-0.262117j -2.35364e-14+0.343471j 1.40145e-14-0.0626836j -1.49183e-15+0.039062j -6.9235e-15+0.0522066j 3.92434e-16-0.043855j -1.42079e-15+0.0240343j -4.65156e-15+0.0316385j 4.91432e-15-0.0402994j -3.8295e-15+0.0324621j -1.04824e-15+0.0310555j 1.3894e-15-0.0219725j -4.32007e-15-0.032761j 6.31768e-16+0.0158431j 2.61888e-15-0.00682955j -6.57436e-16+0.014618j -2.48461e-15+0.015263j 9.46579e-16-0.0261758j -5.96468e-16-0.0141454j 4.5984e-15-0.0237373j -2.32801e-14+0.130375j 4.24015e-14-0.191603j -1.12111e-15+0.0208536j 2.15861e-16+0.000224728j -6.83615e-16+0.00625955j -1.16873e-15+0.00728011j -2.09968e-16+0.00609964j -2.95098e-16+0.000221368j -2.51066e-16+8.36083e-05j -2.80094e-17+0.00200342j -5.58109e-16+0.00284769j 7.54636e-16+0.00551086j 7.78186e-16-0.00690057j -7.50405e-16+0.00288287j 5.96681e-17-0.00224658j 2.08106e-16+0.000613833j -1.36413e-16-0.000539071j -1.40233e-17-0.00427601j 6.73899e-16-0.00161243j -2.41021e-16-0.000344679j -1.28463e-16-0.00159319j 5.30712e-16-8.29412e-05j -4.39278e-16+0.000607876j 1.11518e-14-0.00638474j -6.73957e-16+0.000140971j -7.31999e-16+0.00691636j -2.59352e-15+0.00104696j 1.41824e-16-0.000390646j 2.38532e-16+0.00143952j -1.27119e-16-0.00200475j 3.8165e-16+0.00441098j -1.17412e-15+0.0099998j 6.30821e-16-0.00831694j -6.26517e-17-0.00362737j 5.94209e-16-0.00446507j 1.10881e-17+0.00427555j 3.09799e-15-0.0280664j -3.30394e-15+0.00111577j 1.62116e-16-0.00113383j -1.47367e-16+0.00437589j 1.68248e-16+0.0113166j -4.49076e-16+0.000417922j -2.80377e-15+0.0430355j -4.59104e-15-0.0259467j -2.21472e-15+0.02395j 1.1438e-15+0.00379112j 3.17657e-15-0.0530468j 1.44573e-15+0.0226039j 1.93256e-16-0.0262086j 1.50164e-15-0.00853184j -2.0148e-16+0.00753673j 2.12602e-17-0.00135047j -2.1484e-16+0.00113326j 2.13309e-16-0.00139043j 3.14789e-16-0.00155286j -1.37873e-16+0.00643843j 5.66111e-16+0.00020647j -1.04481e-16+0.00212312j 4.91591e-17+0.00192475j 4.14844e-16-0.00250372j -6.3276e-17+0.00163764j -2.82014e-17+0.00178116j -2.43193e-16-0.00294679j -1.60936e-16+0.00245976j 5.90581e-16-0.00185516j -1.18752e-15+0.00577787j 1.9123e-15-0.00487374j -2.37115e-16+0.000985993j 3.61362e-16-0.00665803j 8.96091e-16+0.00107532j -1.96041e-16+0.00154999j 4.79825e-16+0.00132004j -1.1845e-16+0.000103447j -3.50884e-17+0.000242443j -2.73063e-16+0.000664362j -2.97658e-16+0.00598518j 7.19531e-17+0.000248829j 6.76811e-16-0.0038639j 1.8139e-16-0.00193537j -3.05404e-15-0.00356893j 5.26842e-16-0.00252486j 5.76788e-16-0.000468122j -2.75204e-16-0.00199946j 2.61103e-16-0.000563516j -2.28688e-16+0.00106084j -7.87105e-16+0.00490233j 5.4613e-15-0.00663857j 4.27626e-16-0.000552889j 5.02661e-16+0.00018685j -2.89967e-16+0.00439029j -1.34248e-16-0.00262945j -5.27369e-16+0.00502392j 2.96532e-16+0.00180043j -4.41518e-16-0.00102479j -2.2155e-16+0.00141376j -3.66476e-16+0.00800094j 2.75512e-17+0.00571252j 1.66522e-18+0.000301128j 2.03929e-16-0.000559657j -3.7582e-16+0.00267691j 4.26426e-16-0.00424579j -9.14233e-17-0.000902807j 2.59113e-16+0.00207306j 8.6093e-17-0.000898106j 2.8649e-16-0.00391319j -3.14972e-16+0.00221195j -1.49167e-16+0.00212924j -1.21697e-16+0.00146841j 3.41419e-16-0.00201976j 6.61806e-16-0.00290303j -4.04174e-16+0.0067373j 2.95244e-16-0.00920716j 1.06396e-15-0.0057046j -2.38162e-15-0.00850519j 1.47338e-16-0.00673552j 3.68645e-16-0.00427351j 4.05091e-16-0.00483052j 4.95201e-16-0.000760178j -4.07044e-16+0.00952505j 1.01406e-15-0.0116644j -9.68585e-16+0.00723694j 2.82967e-16-0.0074466j 6.91335e-17+0.00647416j -3.46972e-16+0.00729798j -1.01071e-15+0.011992j 2.52568e-16+0.00622904j 4.55035e-17-0.00652506j 5.21745e-16-0.0037039j 2.33771e-17-0.00240482j 1.94607e-16-0.00386244j 
4.71239e-13-0.362924j 4.25405e-14-0.993669j -3.58703e-16-0.0411511j -5.72043e-15+0.111631j 1.04271e-13+0.159325j -1.08365e-14+0.0948168j 5.35224e-14-0.101299j -9.94797e-16+0.116088j -5.55337e-15+0.0103666j 9.07947e-16+0.295717j -4.48691e-14+0.317492j 2.55452e-14+0.221177j 6.1026e-14+0.218357j -3.88295e-16+0.0333017j 3.65938e-15-0.0651752j -5.93638e-16-0.057467j 4.37967e-16-0.0149224j 2.25122e-15-0.0340193j -1.4626e-15+0.0250322j 2.1012e-15-0.028042j -4.15912e-16+0.0357346j -7.10406e-17-0.0398151j 6.15202e-16+0.00473715j 1.72182e-15+0.00816641j -4.34471e-15+0.0127831j 1.00471e-15+0.0190047j 9.7352e-16-0.0334386j -2.44636e-15-0.00671254j 1.34895e-15-0.0417523j -3.96459e-15+0.0428052j 7.64928e-15-0.186688j 1.13365e-14-0.131699j 1.15693e-15-0.0107825j 1.78056e-17+0.00108794j 4.04421e-16-0.00711827j 6.35449e-16-0.0067665j 4.55627e-16-0.00219962j 1.76323e-16-0.00618924j 2.11861e-16-0.00494905j -2.34505e-16-0.00489041j -2.87882e-16-0.000390488j 1.06297e-15+0.00481653j -4.3033e-16+0.000922131j 1.79918e-16-0.00139632j -6.73848e-16-0.00563856j 1.02469e-15+0.00295141j -4.38577e-16-0.00185715j -3.05125e-16+0.000736475j -6.70653e-16+0.00276995j 9.17987e-16-0.00260185j 1.19744e-17-0.00037095j -4.62604e-16+0.00411954j 4.27044e-16+0.000518455j -5.18865e-15+0.00273242j 3.36197e-16-0.00292429j 5.55567e-16+0.00704176j 2.21167e-15-0.00580727j -3.90231e-16+0.000316559j -3.79707e-16-0.000874317j 6.74728e-16+0.00393992j 1.2819e-15-2.97091e-05j -1.69523e-15+0.00804334j -1.11711e-15+0.00705123j -6.17012e-16+0.00171723j 9.02481e-16+0.00887141j -6.24733e-18+0.000887261j -3.05289e-15-0.00103143j 3.44978e-15-0.0289178j -5.27775e-16-0.00248815j 3.56409e-16+0.0109279j -2.21336e-16+0.000360017j 4.27462e-16-0.013989j 2.63913e-15-0.018935j -7.24373e-15-0.0469692j 8.05969e-16-0.0183215j 1.38785e-15+0.0203142j -2.66665e-15+0.0221547j -3.96853e-16+0.0531004j -1.37507e-15-0.000916902j -9.88124e-16+0.0204175j 2.09974e-16-0.00182641j -1.24805e-16+6.2356e-05j 4.09781e-16-0.003316j -9.48158e-17+0.00518812j -1.27341e-16+0.00318723j 5.62052e-16+0.00177238j 9.87808e-16+0.00406782j -1.81324e-17+0.000835493j -8.24081e-17+7.39666e-05j -1.40858e-16+0.00578054j -1.16245e-16+0.00639729j 7.97984e-17+0.00133444j 5.68829e-16+0.00257152j -1.19175e-16+0.00589014j -6.24264e-16+0.00672078j 8.66788e-17-0.000228828j -2.1271e-16+1.72274e-05j 1.24052e-16-0.00387649j -2.50964e-16-0.00300505j -7.66169e-16-0.00052852j 2.49907e-16-0.0020101j 3.10145e-16+0.000439291j -4.51899e-16+0.00267476j -3.82729e-17+0.00472321j 1.41741e-16-0.00404044j 2.84505e-16-0.00127352j -2.06415e-17+0.000255115j 3.11939e-17+0.000753778j 9.72995e-17-0.00228561j -1.29235e-15-0.00130146j 1.48178e-16+0.00451785j 1.09999e-15-0.00451981j -2.74767e-16-0.00512901j -1.9342e-16+0.00238234j 6.57104e-16+0.00187798j 3.12259e-16-0.00275246j -4.75354e-15+0.00617204j -4.36077e-16-0.00268734j -1.49712e-16+0.00276231j 3.45711e-16+0.00416229j 1.33637e-16-0.0019205j -1.2345e-17+0.00210271j -5.27254e-16-0.00188603j 1.53432e-15+0.00259262j -2.96675e-16+0.00388319j 4.39443e-16-0.00300509j -2.80366e-17+0.00119418j 1.19206e-16-0.00277258j 3.91658e-16-0.00168222j 6.46959e-17+0.000211344j -1.28499e-16+0.00726619j 2.26724e-17-0.00570919j -3.97825e-16-0.000612068j -1.17666e-16-0.000542639j -1.21027e-16+0.00119819j 2.29854e-16-0.00188006j 2.68046e-17+0.000500555j 1.65594e-17+0.00106645j -1.44821e-16-0.00191827j -5.58869e-16+0.00520307j 3.38455e-16-0.000977989j -2.1671e-16-0.00904809j -5.49908e-16+0.00725006j -1.64883e-15-0.00453994j -4.39285e-16+0.001624j -1.80113e-16+0.00217644j -3.16996e-16+0.00115408j -5.22367e-16+0.0119204j 1.26639e-16+0.00321678j -1.61344e-16-0.00236036j 8.35345e-16-0.013375j -2.64006e-16-0.00276862j -3.53429e-17+0.0105412j 2.07026e-16+0.000371916j 7.17932e-16-0.0076791j -2.14165e-16+0.0132013j -6.38923e-17-0.00514099j -3.10966e-16+0.00425623j -3.314e-17-0.00410976j -1.9579e-16+0.00245441j 
9.70298e-14-0.0708529j -1.61228e-15-0.0285499j 3.94844e-15-0.194957j 5.82098e-16-0.010566j -3.85033e-15-0.00678374j 2.44937e-16-0.00283095j -9.19477e-15+0.0185886j 1.25563e-15-0.0118661j 1.06616e-15+0.0100927j 9.40244e-16-0.0124841j 6.22007e-15-0.0584506j -3.89376e-15+0.0112663j -1.3568e-14-0.0551452j 8.12978e-15-0.91444j 1.45595e-14-0.292537j -1.14841e-15-0.0703219j -4.83959e-15-0.0139486j 1.11532e-16-0.0437293j 3.17283e-15-0.0283606j 1.90124e-15-0.00249747j -2.52026e-15-0.00109691j -4.38811e-15+0.0662484j -4.84e-15+0.00497578j -1.55528e-15-0.00511452j 1.00531e-14-0.0492209j -2.80547e-15+0.0932858j -6.33428e-16-0.112947j 1.70423e-15-0.00471772j -3.64519e-15+0.168241j -2.86159e-15+0.121541j -9.90269e-16+0.0114007j 6.36454e-15-0.0354983j 2.45683e-15-0.013167j -4.44613e-16+0.0166736j 2.26872e-16+0.0374208j -3.68122e-15+0.0791202j -2.70825e-15+0.0734687j -5.95208e-16+0.0212058j -8.23795e-16+0.0018404j 2.8652e-16-0.00195319j -1.84118e-15+0.00544624j 2.00371e-15+0.0160653j -1.05669e-16-0.00623839j -5.62846e-16-0.00428977j -2.24731e-16-0.0117321j 1.30831e-15-0.00370064j -3.61814e-16-0.00747572j -3.3795e-17-0.000713221j 4.3527e-16-0.000676162j 2.76132e-16-0.00174542j -4.34765e-17+0.000535399j -1.44845e-16+6.95185e-05j 6.8528e-16-0.00148472j -1.14249e-15+0.000468829j 4.01712e-17-0.00640372j -1.15415e-16+0.00104584j -3.58371e-16-0.000370642j -2.02548e-16-0.000593538j 7.91973e-16+0.00214638j -6.45939e-16-3.17058e-06j 4.37285e-16-0.000220019j -9.24605e-16+0.00483498j 2.95285e-16+0.00152542j -2.15934e-16+0.00089164j -2.33641e-16+0.000510524j 4.70419e-16-0.00371796j -1.7678e-16-0.00324916j 3.38176e-16-0.00646952j 2.51693e-16+0.00227579j -5.54958e-16+0.00181496j -7.49232e-16-0.00407312j -4.15435e-16-0.00721409j -1.41234e-16+0.0106544j 1.13757e-15+0.00873244j 3.67414e-16+0.00914765j -2.07312e-16-0.0034835j 3.98966e-17+0.00867779j -9.29818e-17+0.0241775j -2.37299e-16+0.00608508j 8.8055e-17-0.0432617j -1.33492e-15-0.0218894j -1.83172e-16+0.00831921j -8.6678e-16+0.0183025j 1.13596e-16+0.0106846j -2.76685e-16+0.0153936j -5.18549e-16+0.00137853j -5.1708e-16-0.0054899j -4.27743e-16-0.00918288j 1.20317e-15+0.0292117j -6.89605e-16+0.00757225j -3.05933e-17+0.000980599j -3.49711e-19-0.000195986j -8.51166e-16-0.00652676j -1.10798e-16+0.000361091j 2.27462e-16-0.00286747j -1.44319e-16+0.000980306j 3.40091e-16+5.73831e-05j -1.3787e-16+0.00473185j -6.58028e-17+0.00488475j 3.73684e-16+0.00028979j -3.20725e-16+0.00298349j -4.81343e-16-0.00202125j -3.63855e-16+0.00251061j 1.77297e-16-0.00165944j 4.66235e-17+0.0051613j 7.00717e-18+0.00165873j -9.05711e-17-0.00163165j 5.93472e-16-0.00126421j -2.97368e-17-0.00205614j -4.89667e-15-0.00549499j 1.878e-16-0.000671314j 8.64363e-16-4.65465e-05j -1.3948e-16+0.00340932j 2.64343e-16-0.00454488j -6.62488e-16+0.00183448j -4.26507e-16+0.00354439j 6.8317e-15-0.00880826j 7.80675e-16-0.00314794j 4.22604e-16-0.000339489j 1.57257e-16+0.001142j 4.28458e-16-0.00450427j -2.00104e-16+0.00322468j -2.37337e-16-0.00185629j 1.18665e-15+0.00309461j 7.85383e-16-0.00321664j 1.24695e-16+0.00578338j -8.34215e-17+0.0128592j 1.91354e-16-0.00727449j -3.97293e-16+0.00294246j -5.09542e-16+0.00235221j -9.46086e-17-0.00541572j -2.55301e-16+0.00746251j 2.4465e-17-0.00364709j -2.33289e-17+0.000470182j -2.96955e-17+0.00406059j -1.00956e-17-0.00112179j 1.43388e-16-0.00203696j -7.81238e-17+0.000807087j 3.47607e-16+0.00198992j 4.83098e-16-0.0038424j 2.60998e-17-0.000113646j -3.07136e-16-0.00967636j -1.02244e-16+0.000192537j -1.94971e-15-0.00571239j -4.66943e-16-0.0100523j 1.32267e-16-0.00608308j -1.28692e-16+0.0015201j -1.94962e-16+0.00978605j -1.67858e-16-0.00302718j 2.71341e-17-0.00302137j -2.69988e-16-0.00272255j -6.60932e-17-0.00189397j 1.30478e-16+0.0101512j -1.03779e-16+0.00557756j 1.16336e-16-0.0072798j -2.54234e-16+0.0075442j -1.2294e-16-0.00462647j -6.19032e-16+0.00501323j -4.83993e-19+0.00145434j 3.78604e-16+0.000649109j 
-7.33019e-15+0.00539602j 1.37021e-15-0.0752047j 4.52343e-16-0.09124j -1.34971e-15+0.131084j -1.477e-15+0.00220628j 1.55608e-15+0.00933541j 5.68042e-15-0.0151744j 1.82382e-15+0.0356266j -7.70205e-16-0.017566j 1.97417e-15-0.00308429j -1.3037e-15+0.0142126j 9.59888e-16+0.0487984j 6.34134e-15+0.0139007j -5.87474e-15-0.264577j -1.54839e-14+0.866984j 7.8864e-15+0.0672108j 8.57983e-15+0.138028j 2.82011e-15-0.300141j 1.00072e-14-0.0616736j -2.47155e-15-0.0503997j -5.82146e-15+0.000241868j -5.21796e-15-0.0181387j -3.34992e-16+0.0820239j -2.01547e-15+0.0112116j 9.10619e-15-0.0223922j 7.27381e-15-0.0745901j -2.43916e-16-0.0286247j -2.20861e-15+0.0928331j 4.07524e-15-0.0948729j -4.41281e-15+0.162276j 1.6698e-15+0.00851135j -1.17981e-15+0.00476883j -8.72355e-16+0.0269072j 1.70878e-16+0.000310638j 3.34791e-16+0.0502332j -1.31877e-15+0.0437018j 1.30708e-15-0.0334155j -1.908e-17-0.0326009j 4.42477e-16-0.0332013j -5.17509e-16-0.00735301j -1.55732e-17-0.00179717j 7.12497e-16+0.000630946j -4.38058e-16+0.000292295j 5.82645e-16-0.00367336j -6.19913e-16-0.00436852j 3.26383e-16-0.000535966j -3.54644e-16+3.18262e-05j 1.32132e-16+0.00105976j -6.80223e-16+0.00272556j 2.33298e-16-0.000110323j 1.17114e-16+0.000317242j -3.66584e-16+0.00270257j 8.32084e-16-0.00193665j -5.6989e-15+0.00281529j 2.38073e-16-0.00881547j 3.95253e-16-0.00158193j 1.44562e-15-0.00194074j 5.98951e-16-0.00263893j -4.71901e-16-5.27186e-05j -5.45283e-17+0.00111082j 1.4394e-16-0.00245556j -2.85654e-16+8.71936e-05j -2.43463e-16+0.00345808j 1.83213e-17-0.000661643j 3.99154e-16+0.0020972j -1.90559e-16-0.00287964j -6.04423e-16+0.00338964j 5.17882e-16-0.00398707j -1.64828e-16+0.00522302j 4.72111e-16+0.000590604j -3.62395e-16-0.00869303j 7.83705e-17+0.000655422j 1.65094e-16-8.40063e-05j -1.1897e-15-0.00882039j 2.16334e-16+0.0043378j 1.18813e-16+0.000454827j -2.75655e-17+0.0174735j 2.64423e-16-0.000451944j 7.46375e-17-0.00987486j 6.03874e-17-0.019373j -2.99756e-16+0.00116938j 2.13271e-18-0.022541j 1.21334e-15-0.0176325j 1.59881e-18+0.0260886j -9.33248e-17+0.00493325j 1.06488e-15-0.00332561j 2.00008e-15+0.00599105j 3.03461e-17-0.0271354j 5.58347e-16-0.000629503j 1.48276e-16-0.00410717j -2.34032e-16-0.00102187j -3.61018e-17-0.00445198j 1.56775e-15+0.00765564j -5.70153e-16+0.00979992j 1.57246e-16+0.00166814j 7.08128e-16-0.00719727j -1.45463e-15+0.00243625j 5.09222e-17-0.00157444j 2.71895e-16-0.00907549j -2.70542e-15-0.0027617j -4.49079e-16+0.00200502j -7.05158e-16-0.00221396j 1.38685e-17+0.00276659j 3.10758e-17+0.0047022j 4.53566e-16+0.000316058j 3.00559e-17-0.00105088j 1.24054e-16+0.000362517j 1.37607e-16-0.000402402j -8.01623e-17-2.39261e-05j -2.46205e-15-0.00264693j 2.61289e-16+0.00235008j 8.16091e-16-0.00232016j -3.19718e-16-0.00381077j -1.13355e-16+0.00329216j 2.49208e-16+0.000170759j -3.43023e-16+0.000892153j -1.91375e-15+0.00257352j -1.54403e-16-0.000682648j -2.28271e-16+0.000752916j 6.11739e-16-0.000738417j 5.41316e-16-0.0019435j -5.10756e-16+0.00499718j -2.21802e-16+0.00163467j 8.87517e-16+0.0025478j -1.05076e-17+0.000548116j 1.09942e-16+0.00168184j 2.9337e-17+0.00181094j 2.13418e-17-0.00183014j -1.79993e-16+0.00118301j -3.85384e-17-0.00135788j -9.13788e-17+0.00219587j -1.74327e-16+0.00733969j -1.51957e-16-0.00420499j 4.84013e-17-0.000395188j 3.07784e-16+0.00199129j 2.62578e-16-0.0039613j 1.67742e-17+0.000299507j 1.47276e-16-0.00206373j 2.0262e-16-0.00139594j -7.39025e-17+0.000659794j 1.42488e-16-0.00209364j -8.75568e-17-0.0089978j 9.72503e-17-0.000605844j -9.56045e-17+0.00112153j 7.96153e-17-0.011044j -3.86768e-17-0.000906741j -1.97323e-16+0.00749065j 8.08711e-17+0.00189377j 2.57716e-16-0.00953037j -6.9386e-17+5.86445e-05j 2.2339e-16-0.00745618j -4.7897e-17+0.00203836j 1.37987e-16+0.00441941j -1.01808e-16+0.00514087j 1.4828e-16-0.0125247j 8.13853e-17-0.00302823j 4.35896e-19+0.000114814j 1.0037e-17+0.00494984j 1.22222e-17+0.00138298j -3.95198e-17-0.0012488j 
-8.43889e-14+0.0528479j -3.49463e-16+0.00220874j 1.88117e-16-0.000628567j -1.34367e-15+0.00968421j -1.6935e-14-0.0363936j -7.27223e-15+0.0274411j 1.56058e-14-0.0249352j -2.5353e-15+0.00122565j 2.848e-15-0.00706044j 7.10393e-15-0.023465j -1.09802e-14+0.0311259j 9.72483e-15-0.0266944j -1.86673e-15+0.0119451j -1.33557e-15+0.0151672j 1.03237e-15-0.0157198j 1.35044e-13-0.516567j -1.44629e-13+0.811415j -4.99822e-14+0.210237j 1.76008e-14-0.000650965j 2.17559e-14-0.0706359j 3.76147e-15-0.0262977j -1.83207e-14+0.0791709j -6.20804e-15+0.0475894j 1.12719e-14+0.000240768j -3.21825e-14+0.0813081j -6.91344e-15-0.0011631j -1.09478e-14+0.0495778j 1.22383e-15+0.000819418j -5.94518e-16+0.00921104j -2.12666e-17+6.52146e-05j 1.81849e-15-0.0103018j -1.28593e-14+0.0262358j 2.83764e-15-0.0300761j 1.87993e-14-0.0728958j 2.6186e-15-0.00307039j -4.35838e-15+0.0108975j 1.56544e-15-0.00308707j -2.03004e-15+0.00399628j 2.70608e-15-0.0102449j 1.13529e-15-0.0189389j 7.06694e-15-0.0344953j 3.71773e-15-0.00380789j -3.88904e-15+0.0144824j -1.70006e-15+0.0114979j -1.90653e-17+0.00369988j 1.12505e-15-0.00031044j 9.91806e-17-0.00289909j 4.90617e-16+0.00146388j 3.01842e-15-0.00622586j -2.72872e-15+0.00727341j 1.9705e-15-0.0099194j 1.71328e-16+0.000600577j 7.69613e-16-0.000777446j -2.38327e-15+0.000801055j 6.26256e-16-0.00198047j 3.95459e-16-0.00209639j 1.91698e-16+0.000896709j 3.0858e-16-0.000392632j 3.04871e-16-0.00421109j 4.94273e-16+0.000537306j -5.67373e-16+0.00158687j 7.6221e-16-0.00177647j 6.61937e-17+0.000141276j -7.89376e-16+0.00113016j -2.99697e-16-0.000145121j -6.9693e-16+0.00254124j -4.10684e-16+0.00244641j -3.86109e-16+0.00226839j 2.96717e-17+0.000521016j 1.91795e-16-0.0021425j 1.84447e-16-0.000765878j -9.33391e-16+0.0021529j 1.6055e-15-0.00651814j -2.32399e-16+0.00327248j 1.4039e-15-0.00672217j 6.40467e-16-0.00624973j 2.3404e-16+7.42777e-05j 1.4105e-15-0.0037231j -2.85572e-16+0.00597643j -5.91755e-16+0.0023765j 1.43853e-15-0.00502889j 2.70756e-15-0.00972253j -9.75853e-16+0.00189527j 8.04751e-16-0.00327852j -1.8544e-15+0.0110805j 1.35065e-16+0.0131932j 7.98945e-16+0.0153804j -1.3032e-15+0.00353352j 6.7125e-16-0.00587227j -3.79328e-15+0.0150352j 1.98368e-15-0.00940817j -9.80042e-16+0.00861264j -6.41158e-16+0.00343494j -6.95176e-16+0.00242498j -1.72737e-15+0.00901102j 1.1283e-15-0.00474591j 1.23542e-15-0.00439014j 9.1045e-16-0.0024716j -1.95386e-15+0.00562723j 5.20915e-15+0.00589029j 2.93819e-15-0.00711597j -7.2235e-17+0.00398887j -3.33773e-16-0.00134118j 4.54807e-16-0.000700233j -3.71648e-17-0.00210355j -2.10849e-17+0.000595418j -7.64806e-17+0.00122621j 2.22496e-16-0.00222938j -3.22586e-16+0.00186461j -6.95463e-16-0.0018739j 1.24653e-15-0.00424045j 1.1168e-15-0.00121456j 4.27379e-16-0.00246731j 6.31374e-16-0.000921536j 2.35514e-16+0.0048846j 1.35414e-15-0.00449212j -1.83909e-15+0.00165884j 7.82304e-16-0.00282734j 3.7192e-16-0.00127078j -5.4987e-18+0.000866966j 8.98906e-16-0.0027761j 7.29584e-16-0.00307977j -1.56452e-16-0.00501897j 2.37691e-15+0.00741829j 1.69917e-15-0.00209058j -6.26411e-16+0.00266762j -4.94153e-16+0.000738057j 1.03921e-16+0.00105954j -9.28293e-16+0.00265771j -1.23303e-16-0.000832943j -4.40947e-16+0.0028405j -1.05931e-15+0.00388658j 2.69341e-16+0.000813428j -3.7756e-16+0.00179839j -2.67032e-15+0.0104079j 4.6973e-16-0.00108369j -4.03287e-16+0.00169109j 8.41985e-16-0.0016628j 5.25675e-16-0.00133247j 1.08172e-15-0.00369545j 5.8115e-16-0.00230838j 7.12202e-17+0.00140987j -2.62653e-16+0.00184638j 4.55063e-16+0.00630024j 8.40086e-16+0.000390326j -2.18294e-16+0.000944824j 5.95837e-16-0.00131093j 5.87113e-16-0.00167808j 7.79141e-16-0.0032886j 1.46457e-16+0.000970754j -1.27206e-15+0.00547901j -8.07166e-16+0.00445355j 1.01813e-15-0.003369j -2.82031e-16+0.000761873j -5.19889e-16+0.00121086j 1.13889e-15-0.00321301j -3.27751e-16+0.00209024j 1.68382e-15-0.00350208j 2.73963e-16-0.000903522j -2.19839e-16-0.000105633j 
