6.93069e-15+0.386639j -5.22716e-15-0.120418j -1.79151e-15+0.0200594j -3.47112e-15-0.0101674j -2.35554e-16+0.0332618j -4.57764e-15+0.81948j 1.87368e-14-0.0505694j -5.6081e-15-0.040403j 1.00412e-15+0.0893898j 1.03699e-16+0.134456j -1.58142e-15-0.158121j 7.13571e-15+0.0193328j -9.14413e-16+0.228843j -3.45996e-14+0.399332j -9.6567e-17-0.00355819j -1.54533e-15-0.0494689j 2.62804e-15+0.108766j -2.19095e-15+0.104357j 1.78784e-16-0.00415534j -3.957e-16-0.0015737j 3.44659e-16+0.000457215j 1.42078e-16+0.00892648j -4.28408e-17+0.000609824j -6.98797e-16+0.00240945j -7.00612e-17-0.0062679j 2.23018e-16-0.0028618j -4.58639e-16-0.00229246j 5.08839e-16-0.00163299j 2.63738e-16+0.00522071j -1.02506e-15-0.00416711j -3.92494e-16-0.000742085j 3.69019e-16-0.00199244j -1.10343e-16-0.0055142j 7.55853e-16+0.0022243j 3.28224e-16+0.00316528j -7.06056e-16-0.00345543j -2.47824e-15+0.0226885j 3.93718e-15-0.0215114j 9.90563e-16+0.0885998j -1.92443e-16-0.0215719j -1.6133e-15-0.0231365j -8.88624e-16+0.00344281j 1.9838e-15+0.0298202j -2.00273e-15+0.0173011j -1.21762e-14-0.0328986j -1.50791e-16-0.00832234j -1.02505e-16+0.0035104j 5.25528e-16-0.0019797j 1.09384e-14-0.00606505j -1.06421e-16+0.00416507j 1.93221e-16+0.00625759j 3.95865e-16-0.000322242j -9.43824e-17-0.00260518j -5.73593e-17+0.000326876j 5.88989e-16+0.0036064j -5.20641e-16+0.000685284j 1.69086e-16+0.00139176j 3.6725e-16-0.00553053j -1.51121e-16+0.00320545j 4.41895e-16-0.00229591j 1.88391e-16-0.000383519j -2.61886e-16-6.7174e-05j 1.53548e-16-0.000420511j -7.10739e-17-0.000253017j 1.74682e-16-0.00100437j 2.65597e-16-0.00218117j -1.13573e-15-0.00538319j -9.90123e-17-0.000112958j 7.23186e-17-0.00193794j -1.24734e-16-0.00699145j -8.90211e-17-0.000890364j -3.40166e-16-0.00616228j 2.27394e-16-0.000106822j -8.84386e-16+0.000989722j -2.88785e-17-0.000941237j -6.12789e-17+0.000630754j -1.59218e-17+0.000148508j -3.79399e-17-0.00244957j 3.51779e-16+0.00597252j 3.4583e-16-0.000954623j -4.44015e-16-0.00129232j 7.00059e-16+0.0156773j -1.69012e-16+0.000429054j -4.22874e-16+0.00508625j 6.20917e-17+0.02512j 3.19918e-16-0.00656386j 6.09764e-16+0.00837364j -5.70449e-16+0.0405032j 4.63423e-16-0.00341242j 6.7377e-16+0.0292095j 2.92353e-16-0.000221277j 5.12641e-18+0.00303706j -3.60967e-16-0.00325003j 2.22754e-15-0.016354j -8.47218e-16-0.0120013j -4.68513e-16+0.00615564j 6.15542e-16+0.01374j 1.11028e-15-0.0169846j 4.03242e-16-0.0150727j -1.09836e-16+0.000630779j 2.33283e-15-0.00387333j -3.40267e-17+0.00341179j 3.84533e-16-0.00105432j -9.22402e-17+0.000661289j -5.51532e-16+0.0079373j -3.42717e-16-0.00289635j 2.62371e-18-0.00352661j 1.96219e-16+0.00273056j 9.5362e-18+0.000703774j 2.23407e-16-0.00186453j -9.72116e-16-0.00662367j -1.35718e-16-0.00292048j 5.6797e-16+0.00186801j -2.52568e-16+0.00619872j 3.87098e-17-0.00453156j -3.54739e-16-0.00421677j 7.90731e-16+0.000794825j -8.41904e-16-0.00227582j 1.2208e-16-0.00198192j -2.32882e-15+0.00309713j -7.54584e-17-0.00232516j 1.73159e-16-0.00132398j 6.73034e-17-0.00374967j -1.40845e-16-0.00237108j -1.30194e-15+0.00368685j 6.40788e-16+0.000553167j 1.89979e-16-0.00178564j -3.66395e-16+0.000539333j -1.7816e-16-0.00229656j 2.82344e-16-0.00118841j 1.03072e-15+0.000277407j -3.09514e-15-0.00430961j 8.94933e-16+0.002303j 3.95527e-16+0.000279478j -7.72778e-16+0.00122865j 2.14041e-15+0.00295161j -2.29516e-15+0.000962303j -3.43474e-16-0.00104128j -2.94235e-15+0.0023207j -8.1926e-16+0.00804204j -6.42259e-16+0.000561888j 2.18775e-16+0.00375654j 4.15871e-16+0.00196796j -7.52679e-16-9.45614e-06j -1.74208e-16-0.000290164j -6.24361e-17+0.000618141j -2.20012e-16+0.00106624j 3.00414e-15-0.0048752j 8.55412e-15-0.00225816j 4.62344e-16+0.000745119j 1.29929e-16-0.00480352j 6.64762e-16+0.000935823j 1.60672e-16-0.00580265j 1.37401e-16+0.00523736j 1.90359e-16+0.00153052j 2.8602e-16-0.00256753j 2.7088e-16-0.00134254j 9.68347e-17-0.00564785j 4.56271e-16+0.00567604j 2.06811e-16-0.00571793j 4.03316e-15+0.00570374j 5.47076e-17-0.0071958j -2.96638e-15-0.00936972j -7.61557e-16+0.00505436j -3.18509e-17+0.00771425j 2.62547e-15+0.0129906j 2.56956e-15-0.00783455j -6.55992e-16+0.00378992j -3.30324e-16-0.00100549j -3.45652e-16-0.00279566j -2.46781e-16+0.00173011j 2.84736e-16-0.0130851j 1.64009e-16+0.00581942j -6.51916e-17-0.00252278j 2.19911e-16-0.00790261j 5.71466e-17+0.000191848j -1.30018e-17+0.00862074j 1.92278e-16+0.0182376j 3.67616e-16-0.00316086j -5.98207e-17+0.0240445j -2.08523e-16-0.00734299j -1.52169e-16+0.0193921j -1.8891e-16-0.00907696j -5.60355e-17-8.89873e-05j 4.74297e-17-0.0036686j 2.27581e-16-0.00853708j -8.71875e-17-0.0166255j -7.07743e-17-0.00557371j 5.06567e-17+0.00180651j 
-3.03946e-14-0.165471j -4.73302e-14-0.265608j 7.08877e-15+0.0501793j -9.82626e-15-0.0262853j 1.58745e-15+0.00812379j -2.36011e-14-0.0287249j -1.03821e-13-0.784112j 4.41323e-14+0.310562j -2.85195e-14-0.0921157j 4.14721e-14+0.170878j 8.27743e-15+0.00299312j -1.90051e-14-0.120947j 6.95443e-14+0.413039j -1.73945e-14-0.20655j 1.04464e-14+0.0476487j -7.7071e-15-0.0489735j -1.89479e-14-0.104321j 9.81604e-15+0.0721033j 8.80981e-16+0.00865984j 2.99694e-15+0.0191521j -4.8448e-16-0.00190928j -1.08497e-15-0.00462704j 5.21778e-16+0.00085716j 1.60903e-15-0.00251534j -1.1917e-16+0.000761303j 9.25315e-16+0.00214294j -4.74674e-16-0.00141116j 3.7082e-16+0.000539939j -3.99786e-16-0.0044833j 9.13221e-16+0.00222582j -1.33946e-15-0.00773795j -1.8713e-16+0.000570435j 5.98887e-16+0.00274484j -4.50883e-17+0.0037313j 9.41987e-16-0.00645948j 1.34471e-16+0.00391952j 5.70833e-15+0.0520685j 2.46432e-15-0.0166498j -5.95146e-15-0.0290666j -8.04321e-15-0.0487274j 6.29334e-15+0.0243908j 4.73456e-15+0.0262299j -4.72803e-15-0.0191305j -3.72087e-15-0.01987j -1.61573e-14-0.0281679j 2.51754e-15+0.0136079j -1.98007e-15-0.0105348j -2.72486e-15-0.00618137j -1.04146e-14+0.00702457j -7.16925e-16-0.0021999j -2.19228e-15-0.00957162j -2.41046e-16-0.000480717j 1.02713e-15+0.00625376j 1.31991e-16-0.00097241j -3.37355e-16-0.000834547j -1.03255e-16+0.000168375j 1.58914e-16+0.0008746j -6.48054e-16-0.00539827j 3.90294e-17+0.000610427j -1.53802e-16+0.0016065j -3.26585e-16+8.16474e-05j 1.4464e-16-0.00229727j -1.29858e-15-0.00716507j -1.00537e-15-0.00573726j -9.81303e-16-0.0026568j -7.04599e-17-0.00094015j 3.46214e-16+0.000212257j -8.54412e-17+0.00171928j -3.87256e-16+0.0037173j -2.86455e-16-0.000957714j 1.84264e-16-0.00062486j 1.03219e-15+0.0026091j 1.42917e-16+0.00194036j 9.92534e-16+0.0044841j 5.00435e-16+0.00295737j -1.06364e-17-0.000658531j 1.68232e-17+0.000734133j 6.79804e-16+0.0017642j -3.58323e-16-0.00172021j 3.26682e-17-0.00149622j 1.86419e-15+0.00669257j 4.486e-16+0.00366149j 1.33557e-15+0.00700802j -8.4589e-16-0.00283131j -2.80302e-15-0.0139297j -6.1319e-15-0.0348847j -3.97317e-16-0.00672483j -1.77645e-15-0.0100737j 3.39561e-17-0.0205243j 8.00642e-16+0.00812212j -3.25823e-15-0.0244878j -1.71539e-15-0.00776682j 6.95011e-16+0.00213585j 4.43803e-16+0.008036j 1.49658e-15+0.00600692j 2.87618e-15+0.0129999j -1.13724e-15-0.00298385j 1.41402e-15+0.0159101j -8.46124e-16-0.00908116j -1.12621e-15-0.00266894j 2.72354e-15-0.00679061j -1.01355e-15-0.0048475j -1.62345e-15-0.0107014j 9.72256e-16+0.00298603j -7.28352e-16-0.00419289j 6.90025e-16+0.00197291j 1.21754e-15+0.00618462j -3.64037e-16-0.00129093j -1.38689e-16-0.00124861j -4.36233e-16+0.000400318j 1.88969e-15+0.00636173j 3.2437e-16+0.00225487j -7.2699e-16+0.000297366j -6.30269e-16-0.00428687j 6.33449e-16+0.00315164j 5.63461e-16+0.00336659j -5.87479e-16+0.000385418j -3.41858e-16-0.000487752j -8.82753e-16-0.00262533j 1.71382e-15-0.00418265j -9.64704e-16-0.00309839j 1.26887e-15+0.000465661j -1.17e-15-0.00338919j 1.02176e-16-0.00144383j -6.06817e-16+0.000695882j 1.78792e-16-0.000995863j 3.31281e-16-0.000296602j -1.24201e-16+0.00199687j 4.65337e-16+0.00354664j 7.51301e-16+0.00150063j 4.64204e-16-0.000219517j -1.67401e-15-0.00219275j 3.75241e-16+0.000457315j 7.13752e-16+0.00119932j -6.47154e-16+0.000607444j 2.2608e-15+0.00270625j -2.56026e-15+0.00216848j 1.02116e-15+0.00480029j 2.22244e-15-0.00378951j -6.13701e-16-0.00522142j 3.96629e-16+0.00443106j -3.69629e-16-0.000379111j -5.41073e-16-0.00242719j 3.20887e-16-0.000485435j 9.37423e-16+0.00507198j 3.13242e-16+0.0013819j -6.90719e-16-0.00279807j 2.42406e-15-0.00611733j 1.23411e-14-0.00331228j 5.36399e-16-0.00268787j 1.00502e-15+0.00489189j -1.98901e-15+0.00240287j -5.96257e-16-0.00132463j -4.35562e-16-0.00373965j 3.29043e-16+0.00174924j -6.8789e-16-0.00340505j 9.83308e-16+0.00756789j -3.62711e-16-0.00116448j -7.73788e-17+0.000784964j -1.77611e-16-0.00188942j -2.49988e-15-0.00258275j 3.36409e-16+0.00121098j 1.25901e-15+0.00131026j 4.61112e-16+0.00233652j -1.32419e-16-0.000506543j -1.31673e-15-0.00211906j 2.2028e-16-0.00239731j 6.30997e-16+0.00443607j 2.23982e-15+0.0163825j -1.72224e-15-0.00710905j 1.1343e-15+0.00741332j -2.72601e-16-0.00473175j -1.30038e-15-0.00671363j 2.51467e-16+0.000773506j -4.22004e-17-0.000830779j 1.74382e-15+0.0108178j -3.65278e-16-0.00223977j -8.27141e-16-0.00257447j -5.44605e-16-0.00286349j -2.84872e-16-2.87314e-05j 2.62396e-15+0.0159057j -1.01114e-15-0.00327151j 2.87972e-15+0.0155563j 1.99821e-17+0.000653194j 9.99681e-16+0.00581345j -2.15558e-15-0.0124554j 2.03704e-15+0.0103949j 7.01085e-16+0.00459611j 7.5716e-16+0.00464152j 
-8.16681e-16-0.0654704j -1.9603e-15-0.0567586j 1.4944e-16+0.0499719j -2.15942e-15-0.0098525j 8.12228e-16+0.0111894j -1.28582e-15-0.0794335j -1.49773e-16-0.186122j 5.27762e-15-0.864755j -4.67343e-15+0.0567135j 1.59881e-14+0.405321j -7.32868e-15-0.0429492j 6.19198e-15-0.0630539j 6.78176e-15+0.0301803j 4.35823e-15-0.0998626j 1.21757e-16+0.158257j 3.99963e-16-0.010626j -1.82267e-15-0.0272961j 1.12396e-15-0.00480153j -1.30385e-16-0.00780229j 7.3906e-17-0.0224175j -1.89095e-17-0.0129927j 4.03542e-16-0.0212887j -9.91192e-16-0.00442719j 2.93183e-15-0.00398717j 1.35751e-16+0.000706149j -1.74085e-16+0.0031971j 3.38666e-16-0.00105839j -2.36324e-16-0.000920971j 2.99857e-16-0.00382524j 7.10591e-16+0.00124805j -2.57576e-16-0.00318684j -1.59782e-16+0.000307292j 6.28769e-17+0.00119464j -1.28451e-15+0.00482177j 1.42439e-15-0.00832002j 3.31845e-16-0.00157092j -2.81608e-16+0.0115007j 1.31938e-15-0.00762245j -5.80087e-16-0.018638j -2.22584e-16+0.0053154j 1.01364e-15+0.0121441j 4.92443e-16+0.038217j -1.13944e-15-0.00767995j 8.14765e-16-0.00675139j -3.26621e-16+0.000495407j 4.19482e-16-0.0161232j -2.11068e-16-0.0107291j -1.78186e-15-0.00913685j -1.69076e-14+0.010025j -2.61547e-16-0.0127732j -4.9415e-16+0.00299239j 2.21162e-16-0.0013983j -7.45637e-17+0.00818328j 6.92203e-17+0.00114114j 9.43765e-16+0.00369246j 2.08646e-16-0.00248163j 7.81205e-17-0.000299023j -3.34202e-17+0.000971077j 2.94778e-16-0.00261319j -5.64493e-16+0.00215017j 1.65311e-17+0.000218106j 4.56666e-16-0.000514676j -1.03039e-16-0.00201099j 6.89664e-17-0.00479798j -3.23761e-16-2.45688e-05j -1.17672e-16+0.00218469j 9.70699e-16+0.00579135j -2.51385e-16+0.00408981j -9.48384e-16+0.00346887j 2.83863e-16+0.000191987j -5.5156e-18+0.00019283j 4.51691e-16-4.82349e-05j 1.12082e-16+0.000194026j 2.33817e-16+0.00380073j -4.15531e-17+0.00297998j 1.93029e-16-0.00219661j -1.01259e-16-4.49468e-05j 1.08462e-16+0.00265021j -1.26484e-16-0.00146237j -3.64747e-17-0.00178133j 3.3227e-16+0.00401752j -3.19624e-17-0.00431037j 2.30075e-17-0.00238991j -3.25352e-17-0.00509547j -9.03422e-17-0.0104182j -3.66272e-16-0.0110515j 7.02671e-19-0.00237772j 4.95971e-16-0.00322992j 1.1801e-15-0.0132773j -5.98743e-16-0.00338808j 6.30518e-17+0.00139896j -3.63899e-16-0.012722j 2.56101e-16+0.00917525j -1.80248e-15+0.016374j 3.36229e-16+0.0111522j 5.58747e-16+0.015195j -4.20901e-16-0.00356981j -2.12255e-16+0.00784446j -3.32239e-17-0.00221463j 2.15831e-16+0.00155081j -3.63267e-16+0.00143549j 6.88373e-17+0.000594328j -4.12885e-16+0.0093434j 7.26666e-18+0.0057456j 3.5488e-16-0.00169223j 5.18889e-16+0.0042018j 2.24883e-18+0.00136275j -6.25938e-16+0.000451501j 3.29729e-16-0.00242789j -5.2512e-16-0.000797913j 9.53745e-16+0.00526284j -6.97673e-16+0.0045577j -6.85798e-16-0.00125559j 1.37639e-16-0.00515244j 6.34095e-17+0.00514908j 1.01546e-16+0.000930123j -2.44022e-16+0.000593186j 7.56971e-16+0.00229993j 2.53546e-16-0.00188998j 4.57355e-16-0.000738917j -1.50463e-17-0.000685975j -9.88022e-16-0.000477362j 2.52689e-16+0.00156352j 1.43636e-16+0.00135134j 2.42445e-16-0.000385505j -1.60848e-16-0.000550312j 3.11565e-16+0.00307544j 6.2727e-16+0.000930293j -2.69794e-16+0.000485224j 5.44491e-16+0.00195983j -3.32031e-16+0.00138319j 1.26799e-15+0.00222875j -3.25546e-16-0.00245087j -7.58385e-16-0.00139835j 2.80507e-16-0.000184537j -9.45561e-16-0.00105629j -6.73475e-16+0.000266603j 1.22473e-16-0.000649497j 6.48274e-16-0.00124327j -3.91558e-17+0.000325122j -8.10962e-17-0.000212858j -1.18155e-16+0.000246171j -3.2891e-16-0.00209106j 8.56958e-16+0.0029755j 1.86343e-16+0.00181488j -1.70733e-19-0.00109165j 1.2233e-16+5.55992e-05j 5.1984e-16-0.00115804j -8.52213e-15+0.00230097j -3.76754e-16-0.0011353j -3.19716e-17+0.0019557j 8.97285e-16-0.00182601j 1.75938e-16+0.00375886j -1.49221e-16-0.0019737j -2.29716e-16-0.00158544j -2.6211e-16+0.00124977j -3.05141e-16+0.00260348j -1.11589e-16+0.00217465j -3.54758e-17-0.000437589j 2.7e-17+0.00282794j -2.94267e-15-0.00418092j 9.59134e-17+0.00701885j 1.93e-15+0.00618009j 2.96789e-16-0.00316948j -5.21067e-17-0.0102583j -1.21431e-15-0.00413094j 5.68804e-17-0.00130315j 2.09346e-16+0.00441319j -1.53509e-16+0.00551474j -4.2875e-16-0.00345871j 1.26981e-16-0.00377716j -3.26896e-17-4.26252e-06j -1.22233e-16-0.00324476j 3.0809e-17+0.00311374j -9.44064e-17-0.00266821j 9.86511e-18+0.0060746j -1.04534e-16-0.0073629j -7.58225e-17-0.0114768j -3.31322e-16+0.00131458j 5.27724e-18-0.00557534j 1.77677e-16+0.0141245j 8.45782e-17-0.00215079j 1.54452e-16+0.0108926j 4.12868e-16+0.00539654j 1.34831e-16+0.00246603j -5.03556e-17-0.0084426j 8.53446e-17+0.00937752j -2.44019e-17+0.00376159j 1.65241e-16+0.00472479j 
7.5475e-16-0.0195779j -1.59283e-16-0.023289j -1.00137e-15+0.00519965j -3.20879e-15-0.0146266j 7.26403e-17-0.000763309j -1.24762e-15-0.0453705j 2.78581e-15-0.0728327j -1.3556e-14+0.0220152j 1.84335e-14+0.961915j -4.80241e-14-0.188226j -1.09873e-14-0.0649272j -7.56096e-16-0.105422j 1.25214e-15+0.0427678j 1.53824e-14-0.10855j 3.582e-15+0.00484447j 2.69085e-16+0.0173612j 8.98041e-16-0.0324172j -5.67007e-16+0.0191181j 6.47561e-16-0.0322228j -1.18665e-15+0.0105762j 1.7438e-16-0.00739917j -5.23174e-16-0.000786403j -1.85253e-15-0.0156878j -2.32967e-15+0.0017232j -5.44841e-16+0.00357717j 2.2557e-17-0.000366008j -4.69016e-16+0.000170817j 2.95649e-16+0.00582483j -3.5161e-17+0.00113746j 1.30343e-16+0.00347132j -1.274e-16-0.00181267j -3.63885e-16+0.00129209j 2.6108e-16-4.46476e-05j -5.3969e-16+0.00190731j 7.86978e-16-0.0018144j -4.03736e-16-4.49403e-05j -4.6655e-16+0.00325077j 6.31023e-16-0.00296167j -3.99992e-16-0.0118527j 3.58142e-16-0.0100151j 3.03424e-16+0.00158769j -4.14226e-16+0.0100842j -9.63264e-16-0.0076047j -6.60008e-16+0.00713517j -7.39378e-16-0.00307014j -4.40233e-16+0.00873668j -3.36759e-16-0.00269785j 5.3644e-16+0.0155463j 5.67478e-15-0.00411653j 6.43746e-16-0.00959682j -4.8219e-17-0.00364632j -4.74784e-16+0.00276679j -2.67664e-16-0.00069868j 6.20694e-16-0.00282607j -1.15453e-15-0.00688172j -1.79128e-17+0.000607696j -1.8487e-16+0.000789405j -6.11656e-16+0.00277647j 1.0394e-16-0.00190733j -2.27008e-16-0.00120132j -5.80484e-16+0.00236457j 3.85885e-16+0.000822486j -9.78601e-17-0.00264606j -2.82529e-16+0.0023526j -1.12581e-15-0.00447364j -2.63207e-16+0.00419348j -2.26414e-16-0.00262181j -1.0685e-16-0.00601194j -1.14839e-15+0.00575701j 1.9883e-16-0.000365612j 3.4411e-16-0.00429623j 3.92676e-17+0.00136528j 2.31003e-17+0.00309711j -8.55211e-17+0.00126594j 2.25223e-16+0.000542109j -1.90079e-16-0.000661141j -3.39974e-17-0.000538633j -3.24896e-16+0.000789242j -4.62329e-16-0.000324804j -2.73139e-16-0.000507471j -1.57178e-16+0.00125608j -3.74361e-16-0.000818733j -2.1461e-17-0.000239401j 2.79145e-16-0.000725632j -9.02137e-17-0.00281935j 1.83003e-18-0.00403599j 7.77674e-17-0.000684258j 3.99355e-16-0.00465384j 2.2911e-16-0.00122199j 8.06058e-17-0.000564941j 2.82694e-16-0.0040879j -2.1001e-16-0.000196472j 1.95154e-16-0.00611151j 4.20113e-16-0.00275254j 5.27004e-16+0.00954914j 1.31603e-16-0.000542337j -8.25698e-17+0.00465392j -7.56415e-16+0.00590044j 3.32696e-17-0.00325356j -8.44306e-16-0.00551799j -1.9126e-15+0.00319553j 1.98248e-16+0.00613793j 4.41935e-16-0.00161451j 4.11953e-16-0.00408953j 1.21592e-16-0.00485815j 9.25557e-17+0.000219118j -2.13899e-16-0.00849661j 5.60407e-16-0.00413399j -1.56804e-15+0.0053473j 7.2009e-16-0.0031469j 7.45093e-17-0.000498361j 1.89356e-17+0.00172605j 1.61661e-16-0.005156j -7.72171e-16+0.000180222j -8.80745e-17+0.00178162j 1.00005e-16+0.000541467j -6.76161e-16-0.00323075j 1.42822e-16+0.00108114j -1.26893e-17-0.00163868j -5.07739e-16-8.82896e-05j -1.00639e-16+0.000247452j -8.26746e-16-0.00078678j 7.39512e-16+0.000663935j 1.31913e-16+0.000135173j -1.17436e-15+0.00248643j 4.79974e-16-0.00284152j 4.29356e-16+0.00175925j -6.91505e-17+0.000414682j 2.08705e-16-0.000637707j -2.14616e-16-0.000610781j -6.37103e-16+0.000514155j 1.265e-15+0.00242886j -3.6301e-16+0.000341194j -2.97577e-16-0.000590381j 1.00654e-16-0.0001632j -7.9658e-16-0.00107254j -1.52792e-15+0.00106815j 3.15779e-16+0.000935976j -5.01141e-16+0.000970758j -9.59389e-17+0.000539024j -1.05724e-16-0.00206018j 5.96318e-17-0.00326656j 2.01554e-16+0.00237403j -6.9222e-17-0.00142507j -1.39774e-16-0.0022299j 1.32446e-16+0.0031504j -6.46581e-17+8.5554e-05j -1.64824e-15+0.0026587j -2.25784e-15+0.000595262j -1.02738e-16+7.83868e-06j -4.7439e-17-0.000893106j -2.86369e-17-0.000326301j -1.0809e-16+0.00126489j -1.15939e-16-0.000605069j -2.50075e-16-0.000217999j 3.74176e-16-0.00420261j 2.19446e-16-0.000374971j 8.02811e-17+0.000712395j -7.16866e-16-0.00872612j -2.91056e-16+0.00162465j -1.95545e-15-0.00266731j -2.08208e-16+0.0034037j -1.70839e-16-0.000435498j -1.78636e-16-0.000755173j 4.47467e-17-0.00138431j 5.64187e-16+0.0015821j -5.15287e-16+0.00316566j 1.47838e-16-0.000587886j 1.18822e-16+0.0014155j 3.54251e-16+0.0055964j -1.498e-17+0.0084772j 2.58297e-16+0.000906933j -1.19551e-16-0.00491087j 2.29969e-16-0.00386306j -7.77957e-17+0.00249081j -3.14891e-16+0.00495904j 4.08588e-16-0.00293543j -4.21069e-16-0.00209988j -5.20855e-17-0.00409795j -4.48246e-16+0.00410723j -6.56064e-17+0.00137185j -4.00371e-16-0.0037214j 1.60907e-16+0.00401723j -4.27677e-17-0.00176067j -6.17391e-17+0.00260833j -8.0291e-17-0.00399797j -3.88409e-16+0.00248379j 1.61326e-17+0.00159676j -7.53711e-17+0.0015497j 
