-1.13996e-17+0.0123974j 1.1914e-15-0.999627j -3.3762e-15-0.0215598j 1.99553e-16+0.0128224j -1.06655e-15-2.50664e-05j 3.53481e-16+0.0261973j -5.86823e-16+0.00228897j 7.60173e-16-0.00360708j 3.72793e-16-0.00217524j -1.85205e-16+0.00253473j -5.13372e-16+0.00804529j -1.2214e-15+0.00363045j -1.55712e-16-0.0253426j 1.8959e-15-0.00425209j 6.94119e-16-0.00889042j -4.18856e-16-0.00411697j 1.30557e-15+0.00149033j 5.56376e-16+0.00555517j -1.27809e-16+0.00111311j 5.98063e-17+0.000134066j -1.5787e-16-0.00279714j 1.46379e-15-0.0100539j -6.26619e-17+0.00729494j -3.27456e-16-0.00218728j 4.44643e-16+0.00927919j 1.83712e-16+0.00652202j 2.22855e-16-0.00447364j 5.47374e-17-0.021341j 6.16793e-17-0.00717073j -1.17897e-16+0.00649475j 8.48516e-16+0.0030365j 2.40579e-16-0.0169028j -8.43369e-15-0.00990168j -8.22068e-17-0.0065882j -2.38896e-17+0.00469744j 6.29475e-16+0.00255728j -5.73323e-16-0.00539622j 1.10018e-16-0.000684844j -1.32674e-16+0.00271168j 2.32807e-16+0.00403517j 4.66329e-15+0.00307007j -5.0316e-16+0.00437805j -1.41511e-16-0.00140387j -1.65487e-16+0.00087748j -1.21763e-16-0.00323715j 5.1393e-16+0.000579608j -2.23634e-16+0.00173345j 6.94464e-17-0.00270146j -2.20831e-16+0.00249903j -9.06977e-16+0.00641943j -2.12308e-16-0.000721557j -3.42669e-17-0.00552185j 3.90124e-17+0.00266827j 1.55909e-16+0.00290513j 2.09801e-16+0.00330387j 4.70651e-17-0.00942432j -3.62172e-17+0.00429672j 1.4838e-16-0.0035877j -2.13916e-16+0.00151542j 8.38915e-17-0.00601985j -3.13986e-17-0.00324171j 4.86625e-17-0.00286566j -3.43145e-17+0.00378318j -5.06549e-17+0.00175734j -1.18207e-16-0.00374078j -1.25967e-16+0.00497603j 7.19879e-16-0.00261851j -6.14961e-16-0.0121617j -3.364e-17-0.00208046j 4.29254e-17-0.00893244j -2.40371e-16-0.00314069j 1.87825e-16-0.00151647j 1.38201e-16-0.0105j -5.33685e-16-0.00746226j -5.61813e-17+0.00130481j 7.36844e-17+0.00232843j 5.38756e-17+0.00470826j -9.69296e-16+0.00341906j 5.01421e-16+0.00455626j 3.30072e-16-0.00181805j -2.28561e-16-0.00029303j 3.16663e-16-0.00464719j 1.4944e-17+0.00291343j -3.24385e-16-0.00142964j 1.40183e-16+0.00121654j 1.6548e-16-0.000236763j -3.99623e-17-0.00131301j -3.4284e-16-0.00121912j -6.59469e-16+0.00264587j -4.10528e-17-0.000502407j -2.61664e-17-0.00299846j 4.98544e-17+0.000285075j 5.67573e-17-0.000336127j 1.00878e-16-5.40106e-05j -1.1527e-14-0.00294062j 4.04431e-16+0.00282599j -2.21359e-16-0.000836586j 5.04771e-17+0.00194529j 8.02139e-16+0.000408034j -1.48747e-16-0.00390638j -1.96833e-16-0.00159998j -1.10429e-15-0.00068873j 7.81324e-16-0.00170585j 3.65499e-16-0.00270714j -9.06711e-18+0.00153043j 4.38113e-16+0.00110735j -9.36949e-16-0.00282052j -1.58699e-16-0.000723254j -1.36384e-16-0.00217937j 5.23193e-17-0.00108208j -2.7039e-15-0.00146638j -1.74497e-16-0.0051148j 4.67039e-17-0.00109746j -1.27418e-16+0.00129683j 1.07636e-16+0.00063728j -2.60166e-17+0.00301075j -4.70485e-16+0.00344343j 3.81755e-16-0.00234931j 8.68321e-17+0.00483182j 1.12261e-16-0.00123964j -7.72209e-15+0.00657185j -1.87125e-16+0.00143839j -9.39276e-17+0.0122553j -3.96905e-17-0.00510492j 4.23882e-17+0.0041848j -5.26602e-16+0.00155448j 2.99811e-17+0.00594913j 1.36945e-17-0.00440546j -5.48729e-17+0.00428283j -5.01451e-17+0.00244344j 5.81912e-17-0.000947276j -6.0161e-18-0.000442945j -5.58096e-17+0.0180681j 2.32278e-17+0.006884j -8.42322e-17+0.0127011j 3.62962e-17-0.0196234j 
9.34195e-18-0.00285509j 4.04421e-15-0.0212784j -2.7532e-14+0.999447j 7.17869e-17+0.00274059j 1.38018e-16+0.00971918j 5.88775e-17+0.00437184j -2.48029e-17-0.00677834j 2.56856e-16-0.00237347j 1.46198e-16-0.00757623j 3.72082e-17-0.00143016j -1.1612e-16-0.000277469j -2.37825e-16+0.00353865j -1.66303e-16-0.00327584j -1.85341e-15+0.00648048j 2.84215e-16-0.00897555j 4.90343e-17+0.000156927j -5.81235e-16-0.00133618j -4.86868e-16-0.00277176j 4.8223e-16+0.00336278j -3.66865e-17+0.00266569j -1.67895e-16-0.00427276j 5.4378e-17-0.000644481j 1.42696e-18+0.00518916j -1.57455e-16-0.00440056j 2.88911e-16+0.00429589j 3.03899e-16-0.000644584j 4.31267e-16+0.000164523j -3.17587e-16-0.00449895j -3.21032e-16-0.00234989j -4.79902e-17+0.0101572j -1.62692e-15-0.00427315j 6.24405e-17+0.000498378j -2.83995e-15-0.00340373j 7.97347e-17+0.000824665j -2.17149e-16+0.00415076j 1.26911e-16+0.000478932j -1.47832e-16-0.00359681j 5.26241e-18-0.00347595j -4.40167e-18+0.00292931j 1.54797e-16+0.000406559j 2.84057e-15+0.00209631j -2.04115e-16+0.00156206j -1.33956e-16-0.00175223j 2.06743e-16-0.00116439j -6.98124e-17+0.000472494j 1.22787e-16+0.000162699j 2.53543e-16+0.00239185j 2.77667e-16+0.000783191j -6.08059e-17+0.000275449j -4.4323e-16+0.00328672j -9.13389e-17+0.000992791j 2.59367e-17-0.00125041j 1.96715e-16+0.00341065j -1.02096e-16-0.00383161j 2.98842e-16-0.000533542j -1.20492e-17-0.000574302j -1.19723e-16+0.0050484j 3.31832e-16-0.00204964j -7.41344e-16+0.000348718j 1.9152e-16-0.00191502j -3.04008e-16-0.00149865j 2.83761e-16+0.00078207j -1.17314e-16+0.000783795j -5.72513e-17+0.0020019j 1.41131e-16+0.00148074j -1.01641e-16-0.00140916j -1.30836e-17-0.00128421j -9.18792e-17-0.00132115j -2.87786e-17-0.0012825j -9.55264e-17-0.00123801j 2.353e-16-0.00611074j 5.78416e-17-0.00213321j -4.20965e-16-0.00788077j 7.09033e-16+0.000553411j -1.44814e-16-0.000821513j -6.88764e-17-0.000940568j 1.19768e-16-0.00076491j -2.39601e-15+0.00279236j 1.40376e-15-0.000244319j 5.63665e-16+0.00402712j 3.98278e-17+0.00234508j -1.94688e-17+0.00219206j 1.20664e-16+0.00210838j -3.49786e-16-0.00265958j 3.39721e-16+0.00154888j -3.13866e-18-0.00171134j -6.39207e-17-0.00247787j -1.80513e-16+0.00140511j 2.15246e-16-0.000853931j 7.26224e-16-0.000806509j -6.88227e-17-0.00101925j -7.61704e-17-0.000447414j -3.2985e-17-0.000797374j 3.19385e-16-0.000940059j -5.88937e-16-8.01157e-05j -1.27226e-16+0.00215541j -1.56855e-16+0.000556864j 1.69462e-16-0.00104976j 4.16913e-16+0.000715189j 1.05489e-17-0.00152653j -1.83798e-16-3.72279e-05j -1.54819e-15-0.00116683j 1.78923e-17+0.000432414j 8.61699e-17-0.00129312j 3.35607e-17-0.000855593j -1.25892e-16-0.000430805j -1.82883e-16-0.000391867j 5.79503e-17-0.00253465j -1.73892e-16-0.000545496j -1.66051e-16+0.00228277j -3.55907e-15-0.00217803j -3.04138e-16-0.00168089j 2.97377e-17+0.00194476j -1.78389e-17-0.00317487j 8.91728e-18+0.00273395j -5.71712e-17-0.00191952j 2.86897e-16-0.000338577j -1.03376e-16-0.000356969j -1.04209e-16+0.0043057j 1.69195e-16-0.00405227j 1.7245e-15-0.00150073j -2.52003e-17+0.00286458j -4.46141e-17+0.000329999j 9.22642e-17-0.000870093j 1.31986e-16+0.000546004j 1.54349e-15-0.00309905j -1.13216e-16+0.000478108j -6.09013e-17-0.00300169j -4.5079e-17+0.00600678j -3.39268e-17+0.00349989j 6.45168e-18+0.00362799j -1.10842e-17-0.00321595j 1.02996e-16+0.00252668j -7.68231e-18+0.00527395j -2.77092e-17-0.00147793j 1.83333e-17-0.0105967j 
8.22996e-17+0.0145903j -1.20024e-16-0.0586705j -3.39282e-16+0.0106136j -6.42203e-15-1.32927j 7.06877e-16-0.0460634j 1.67002e-15+0.277695j -2.1099e-15+0.0229571j 1.11389e-14-0.058676j 3.9681e-15+0.0149183j 1.77478e-15+0.203458j 5.70228e-16+0.123012j -1.87584e-16+0.0719487j -4.21798e-16-0.141323j -1.69147e-15-0.0034765j -5.75794e-16-0.0401916j -1.24704e-15+0.0224577j 5.9386e-15+0.022298j 6.62701e-15+0.0548423j -1.63901e-15+0.02636j 2.78198e-16-0.00674255j -1.61515e-15-0.0312134j 9.67363e-15-0.0531757j 2.21557e-16+0.0199563j -1.10765e-15+0.00568809j 1.95974e-15+0.0568781j -6.17261e-16+0.114551j 3.21278e-16+0.0221734j -1.99441e-17-0.123269j -5.33893e-16-0.00384895j 1.56606e-16+0.0434224j 1.50551e-14+0.0435022j 9.35325e-16-0.0617202j -4.00729e-14-0.0452554j -1.5195e-15-0.0309766j -3.32579e-16+0.0476713j 4.62327e-15+0.0438073j -3.99469e-15-0.0226154j 4.98813e-16-0.000117414j -5.24128e-16+0.000306321j 2.22616e-15+0.0121076j 4.69306e-14+0.0317963j -3.15017e-15+0.01919j -3.47562e-16-0.0156838j -1.26216e-15+0.00784417j -3.77414e-16-0.028226j 3.28833e-16-0.0103015j 5.04344e-16+0.0102666j 1.90758e-15+0.000839543j -1.01651e-15+0.0120789j -5.2823e-15+0.0342254j -1.62257e-15-0.00164676j 8.40362e-17-0.0364628j -6.3249e-19+0.00917173j 2.35593e-16+0.0153868j 4.97796e-16+0.00628707j -1.6138e-16-0.0100549j 6.56743e-16-0.00588221j 1.93035e-16-0.0206026j -9.84173e-17+0.0123607j 1.06194e-15-0.0574694j 6.29053e-16-0.0170173j -6.07234e-16-0.0334347j -2.04672e-16+0.0344644j 1.66661e-16+0.0112686j 5.66487e-16+0.00593307j 9.16995e-17+0.000880121j 5.31753e-15+0.0146546j -5.17783e-15-0.0559591j 1.19564e-16-0.0171372j 1.33304e-16-0.0259016j -1.00222e-15+0.00739259j 9.2746e-16+0.00245274j 9.02335e-16-0.0235348j -2.20843e-15-0.0231977j -4.25305e-16+0.00826672j -1.18617e-16-0.0092725j 3.01381e-16+0.00322129j -8.85903e-15+0.0224895j 5.09704e-15+0.0258491j 2.81341e-15-0.000228563j -1.21503e-15+0.0124461j 1.04523e-15-0.008982j -2.73826e-16+0.00773156j -1.6049e-16+0.0062588j -1.66497e-15-0.00543482j -6.65664e-16-0.0060379j 6.27806e-16+0.00638916j 5.3796e-16-0.00740999j 6.77826e-16+0.00206221j -2.77251e-15+0.00229058j 4.33794e-17-0.00141377j 7.25655e-16+0.00871461j 2.00073e-16-0.0015191j 7.4046e-17+0.00580793j -2.45425e-14-0.00602903j 4.66903e-16+0.0143895j -1.07127e-15+0.00251409j 1.44562e-15+0.00963914j 1.26893e-14+0.0122906j -9.06676e-16-0.0165915j -1.09886e-15-0.0041361j -6.15083e-15-0.0044747j 1.08046e-15-0.00419948j 3.20252e-16-0.00111272j 1.24086e-16+0.00705116j 1.48226e-15+0.00592768j -4.77693e-15-0.0133578j -1.40712e-16-0.00788451j -4.7973e-16-0.00137105j -2.86484e-16+0.0140488j -2.87311e-14-0.0170157j -1.35793e-15-0.0259766j -1.38213e-16-0.000551525j -1.83743e-16+0.0201685j 1.97135e-16+0.00978002j 1.15538e-17+0.0161339j 1.911e-15-0.00343524j 5.0291e-15-0.0157353j 5.35513e-16+0.0137297j 2.50703e-16-0.0031985j -6.59243e-14+0.0559969j -8.00942e-16+0.0280763j -7.70895e-17+0.0114962j -2.22333e-16-0.000932316j 7.55335e-17+0.00282464j -3.48722e-16+0.0012762j -1.35123e-16+0.0113304j -9.36522e-17+0.000779244j -2.36051e-16-0.0147841j 8.52079e-18-0.00107944j 6.72187e-17+0.0272839j 3.32665e-17+0.0438481j 4.31977e-16+0.0848926j 2.35915e-16+0.0235846j 6.63244e-16+0.09251j -6.69557e-16-0.101652j 
4.05829e-17+0.0018428j 3.79904e-16-0.0201352j 5.69591e-16-0.0209856j -3.79019e-15-0.133442j 3.90746e-14+1.2741j -5.32974e-16-0.366136j -4.33455e-15+0.337924j -1.99565e-15+0.174634j 9.32564e-15+0.180557j 5.67114e-15+0.0762203j -3.79919e-15-0.0801986j 7.51179e-16-0.0603596j -9.56676e-16-0.00568341j 2.31476e-14-0.0886624j -1.70619e-15+0.0135738j 3.62043e-15+0.0264506j -6.45189e-15-0.00423837j 2.625e-15+0.0080381j -2.93426e-15-0.0186491j 7.96138e-18-0.00879229j 6.03982e-16+0.00886411j -3.71029e-15+0.029022j -9.81598e-16-0.00578201j -1.96795e-16+0.0270457j -1.20217e-15-0.0838386j -3.33878e-17+0.0374525j -7.33706e-16-0.0195104j -3.65313e-16-0.0245969j -4.70682e-17-0.0244787j -8.02367e-16-0.076842j 1.3296e-14+0.0356457j 4.57463e-16-0.000339981j 9.33452e-15+0.0100001j -2.41138e-17-0.00664249j -3.45284e-16-0.0238159j -9.84846e-16+0.012664j 4.64968e-17+0.0191723j -2.72406e-16-0.00655227j 5.46602e-16-0.0112463j -6.00129e-16-0.00318474j -8.59748e-15-0.00551443j -9.67938e-17+0.00056231j 1.22098e-15+0.00941967j -4.4743e-16+0.00780239j 1.35879e-15+0.00569534j -4.39554e-15-0.0115302j 6.13427e-17-0.00541426j -1.86797e-15-0.00390638j 4.30047e-16-0.0199399j 2.74167e-15-0.0151995j 1.34362e-15+0.0112678j 6.76604e-17+0.00387089j -6.42061e-16-0.00922167j 2.09577e-16+0.0135844j -1.60932e-15+0.0257939j -1.12942e-15+0.00411428j 2.36949e-16-0.0156822j 6.00274e-17+0.0180794j 6.28824e-17-0.000568842j -6.40065e-16+0.0251271j 3.51478e-15+0.015028j -2.41306e-15-0.0341354j 3.40209e-16+0.0126158j -3.78732e-16-0.0183941j -1.84957e-15-0.0312617j -1.89526e-17+0.0233169j -1.5388e-17-0.00124026j 6.49753e-17-0.0032643j 3.40542e-16+0.00235301j 7.60876e-16+0.000840608j -1.08329e-15+0.0260552j 5.07464e-16+0.0144576j 7.62828e-16+0.0100463j -7.97622e-16-0.00220425j 2.40329e-16+0.00670135j 5.18358e-16+0.00579672j 1.14106e-16-0.00108217j -5.14653e-15+0.00646784j 2.43182e-15+0.00328887j -5.17646e-16-0.0049543j -3.4411e-16+0.00684639j 1.1806e-16-0.000213023j -3.63237e-16-0.0159602j 1.50549e-15+0.0129716j -2.85436e-15-0.0151262j -9.96883e-16+0.0042297j 1.39864e-16+0.00773077j 5.24305e-16-0.00661088j -1.76407e-15+0.00487806j 4.33184e-15-0.0055406j -6.18043e-16+0.00603818j 1.17557e-15-0.00226803j 1.39072e-16+0.0021557j -1.61746e-15+0.00523997j 1.70208e-15+8.78523e-05j 9.05097e-16-0.0108477j 1.07758e-15-0.00258901j -1.66853e-15+0.0091647j -5.44745e-15-0.00842248j 2.87748e-16+0.000388062j 6.10984e-16-0.00179836j 1.5091e-15+0.00128951j -1.21284e-15+0.00387918j -8.79886e-16+0.000750785j -3.53691e-16-0.00210146j 5.49873e-17+0.000808421j 2.39751e-16+4.14508e-05j -2.70227e-16+0.00596347j 5.18619e-16-0.00337849j 3.9867e-16-0.00981031j -2.61961e-15-0.00130765j 2.4942e-17+0.000645683j 5.3664e-17-0.00394913j 4.834e-17-0.00386638j -1.79035e-16-0.016152j 3.35653e-16+0.00132555j -1.13295e-15+0.00314604j -3.12624e-16+0.000358031j 4.121e-16-0.00593148j 1.11481e-16+0.0218289j -1.74736e-14+0.0148981j -1.02117e-16+0.00401192j 1.18416e-16+0.00167056j -3.77986e-16+0.00236773j 5.31672e-18+0.0087592j -2.2105e-15+0.00413509j 1.10217e-16-0.00239198j 2.01898e-16+0.0197673j 3.20522e-16+0.000537798j -6.13354e-16-0.034643j -2.30256e-16-0.0100246j 1.46286e-17+0.00445127j 6.62839e-18+0.00752653j -4.29484e-16-0.036185j 4.38343e-16+0.0341806j 8.52514e-16+0.0802309j 
-2.28537e-16-0.0031763j 7.66318e-16+0.00472221j 1.1158e-16-0.0147147j 5.83002e-15-0.00593053j -1.26682e-14+0.0927636j 1.40749e-14-0.210103j -2.62158e-14+0.446272j 1.76172e-13-0.910852j -2.12605e-14-0.953855j -2.36996e-15-0.0220874j -8.41061e-16+0.0208576j 7.9201e-16+0.0224935j 1.52745e-15+0.0027545j -2.02228e-15+0.0121778j -5.11844e-16-0.00100028j 3.6174e-16+0.00157153j -2.39418e-15-0.00482474j -9.51568e-16-0.00386166j 1.52807e-16+0.00301593j -1.63135e-16+1.06832e-05j -5.0626e-16-0.00100757j 1.11407e-15-0.00681377j 7.46798e-16+0.00145757j -1.02123e-15-0.0242117j 1.19114e-15+0.0171544j -5.33177e-16-0.00688311j 1.08721e-15+0.00241507j 6.32501e-16+0.00131897j -5.58546e-16-0.000447557j 1.88286e-15+0.0109864j -4.4456e-15-0.00951853j 9.9033e-16+0.00655797j -7.18459e-15-0.0072762j -3.12224e-16+0.00194468j 4.76615e-16+0.0143686j -3.03575e-16+0.00340921j 4.05365e-16+0.00580189j 5.59376e-16+0.00918793j -3.81634e-16+0.00356227j 4.63698e-16-0.00328675j 7.49231e-15+0.00524576j -3.36309e-16-0.00246166j -3.27792e-16-0.00536175j -2.57636e-16-0.000607842j 2.44963e-17-0.005611j 7.26531e-17-0.00181496j -1.07474e-16-0.000935016j 4.46533e-16+0.00323001j -4.94788e-16+0.00275911j -1.03057e-15+0.0108819j -8.87304e-16-0.00486181j 6.75844e-16-0.000758596j 4.50416e-16+0.00224941j -8.33183e-16-0.00436481j -7.85442e-16-0.0105986j 4.73421e-16+0.00673045j 6.71244e-16+0.0116433j -3.16786e-16-0.00477111j -6.37726e-16-0.00542151j 3.28848e-16-0.00527143j -1.65438e-15-0.00674094j 1.53616e-15+0.00569545j -7.80779e-16-0.000827852j 2.71149e-16+0.00343198j 1.05864e-15+0.00353816j -1.11346e-15-0.00952729j 6.71791e-16+0.00248581j -3.94909e-16+0.00348417j -2.94069e-16-0.00158218j -4.39339e-16-3.10068e-05j -4.77095e-16-0.00595531j 8.05347e-16+0.00495212j -2.93817e-16-0.000867352j -5.86128e-16-0.00197494j -2.72085e-16+0.00360996j -1.00051e-15-0.000803542j 4.50401e-16-0.000748797j -6.22572e-15+0.00404282j 3.29817e-15-0.00808587j 1.63818e-15+0.00809186j 1.96179e-16+0.00424308j 1.0027e-16-0.00190465j 1.09015e-15+0.00979544j -3.08794e-16-0.00129343j -8.86222e-16-0.000378931j 3.26276e-16+0.00417107j -1.14396e-15-0.00516642j -5.44125e-16-0.00104467j 7.871e-16+0.000285901j -4.54845e-16+0.000207171j 1.62494e-16+0.00181837j -1.76091e-16-0.000676405j -5.38104e-17-0.00159448j 8.79296e-16-0.00354663j 7.69954e-15+0.00213382j -3.46637e-16+0.00356431j -3.68379e-16-0.000838177j 6.785e-16-0.00148376j 1.68154e-15+0.00254172j -2.865e-16-0.00177701j -2.32369e-17+0.00162244j 1.95425e-15+0.00120148j 2.9999e-16-0.00236492j 3.1918e-16+0.0034903j 7.07836e-17+0.000340828j -2.92127e-16-0.000152118j 9.08416e-16+0.00208396j 4.52109e-17-0.00420329j -7.72024e-16-0.00592426j -3.42517e-16+0.00456668j -1.03732e-14-0.00676004j -1.7777e-16-0.00229372j 7.71029e-17+0.000341507j -4.71864e-16+0.00259406j 5.54807e-17+0.000790528j -8.04506e-16-0.00163938j -6.67603e-16+0.00564415j 6.59925e-16-0.00269947j -1.6135e-17-0.00277344j -1.03942e-15-0.00713166j 3.13108e-16-0.00121447j -5.98447e-17+0.00811011j -3.15733e-16-4.0047e-05j 5.95884e-16+0.00716172j -2.81127e-16-0.00409835j 1.45879e-15-0.00301864j -2.24936e-16-0.000592765j -8.39915e-16-0.00342286j -2.14688e-16+0.00456707j 1.22744e-15+0.0020028j 1.10488e-15+0.0128618j 8.15774e-17+0.00198336j 3.66334e-16-0.0037521j 6.57126e-16+0.00805948j -1.13286e-15-0.0204773j -1.37782e-15-0.026651j 
1.75474e-17+0.00441723j 8.45173e-17-0.0132239j 1.706e-16+0.00117767j -3.6998e-17+0.227156j 6.69318e-16-0.0417268j -7.65547e-16-0.0492946j 1.04246e-15-0.0506931j 6.25623e-16-0.00328219j 5.7885e-16-0.0444684j 1.83019e-14+1.40562j -2.03958e-14+0.193985j -1.88763e-15+0.0747026j 1.24003e-15-0.242853j 1.91311e-14-0.0763258j 8.02024e-16-0.0652214j 1.24732e-15+0.0727182j 3.66007e-15+0.0358347j 1.19018e-14+0.0940694j -4.14088e-15+0.0254235j -3.57759e-16-0.0177202j -2.22417e-15-0.0455399j 7.04905e-15-0.0373054j 4.169e-16+0.0250481j -3.35567e-16+0.0415337j 3.67344e-15-0.0515841j -3.03167e-15+0.318133j -1.80225e-17+0.0665158j 2.21327e-15-0.197113j -4.93726e-16+0.00886629j 3.01017e-16+0.0204021j 3.72327e-14+0.105291j 1.49483e-15-0.0663111j -4.67492e-14-0.0516865j -7.67622e-16-0.0255462j -1.49582e-16+0.0422363j 5.93165e-15+0.0812218j -6.31251e-15-0.0126009j 3.71156e-16-0.0042287j -1.14084e-15-0.0115507j 2.86132e-15+0.0190346j 6.37427e-14+0.043313j -4.49904e-15+0.0218874j -1.58606e-16-0.0192006j -1.3293e-15+0.00091637j 5.77566e-16-0.0289981j -6.51159e-15-0.0317423j 4.09787e-16+0.00802624j -3.75147e-17-0.00423285j -1.23327e-15+0.0110649j -3.49388e-15+0.0147527j -2.01924e-16+0.0196195j 6.68447e-16-0.0383824j -1.05023e-15+0.00647449j 2.1757e-16+0.014519j -2.04166e-15+0.0342362j -1.66546e-15+0.0274733j 1.54663e-15-0.0306064j 7.69548e-16-0.0110881j -5.74052e-17+0.0182127j 9.59856e-16-0.0604649j 6.99619e-15+0.0124347j -4.64645e-15-0.10073j -5.65824e-16+0.0644823j -1.17679e-16+0.000798863j 1.0725e-15+0.00905392j -2.20996e-16+0.00811948j 9.45115e-15+0.045718j -8.61425e-15-0.0742846j 2.35495e-16-0.0183374j 2.52077e-16-0.0107585j -2.1428e-15+0.032006j 3.1198e-15+0.026024j -2.91693e-16-0.022003j -1.10795e-15-0.0164369j -8.78589e-16+0.00125208j -9.56998e-16-0.0101593j 6.83655e-16+0.00228667j -1.96844e-14+0.0394313j 1.20061e-14+0.0355101j 5.79489e-15+0.0181765j -1.53776e-15+0.0291964j 7.27549e-16-0.00638614j -2.68549e-16-0.00723351j 1.09865e-15+0.0163691j -7.54271e-15-0.0285866j -2.95547e-15-0.0167292j 1.92603e-15+0.018858j 1.83659e-15-0.00703759j 3.74959e-15-0.00555638j -2.25152e-15+0.00139977j -1.53234e-16+0.00719186j 1.92414e-15+0.0172102j 7.70857e-17+0.00312711j -1.86691e-15+0.0171823j -1.45151e-14-0.00365536j 4.28031e-17+0.00420127j -3.65469e-16+0.00144238j 1.41276e-15+0.00642307j 1.70219e-14+0.0172196j -7.88953e-16-0.014151j -1.76803e-15+0.00375544j -1.25303e-14-0.00990834j -2.95842e-15+0.00854614j -1.81884e-15+0.002961j 2.86643e-16+0.0127962j 2.06304e-15+0.00943971j -6.52096e-15-0.0183948j 3.57994e-16-0.0146863j -3.91363e-16+0.00225643j -1.10736e-15+0.0150122j -4.74182e-14-0.0287256j -1.28697e-15-0.0330425j -4.31283e-16+0.0143143j -6.66179e-16+0.02527j -7.21035e-17+0.0134606j -4.27182e-16+0.0147056j 5.81749e-15-0.0177885j 9.09758e-15-0.0256006j 6.3126e-16+0.0148824j -6.76419e-16+0.0197565j -1.00863e-13+0.0853441j -1.01562e-15+0.0362652j 2.17679e-16-0.0251519j -8.79322e-16+0.0201067j -6.09966e-16+0.0078853j -2.49744e-16-0.000547854j -3.75021e-16-0.00343524j -2.73758e-16+0.021097j -3.10026e-16-0.00988344j 2.90779e-17-0.0286134j -2.18396e-16+0.0630286j -8.02015e-17+0.0700182j 3.14266e-16+0.0810818j -3.02432e-16-0.00876055j 1.44946e-16+0.144979j 6.73903e-17-0.0379661j 
