2.0758-1.2095e-12j 0.196191-7.88709e-13j -0.640757+3.66141e-13j 0.221298-3.72372e-13j 0.0976885-4.10618e-14j 0.078629-7.7804e-14j -0.0315424+4.96884e-15j -0.0109866+1.29231e-14j 0.00418535+2.34296e-16j -0.00997865+1.25853e-14j 0.00367176-1.3026e-14j 0.046571-3.43303e-14j 0.0305807-1.13413e-14j -0.028639+2.49587e-14j -0.000100181-5.38317e-15j 0.077162-3.80492e-14j 0.0156909+3.22072e-15j 0.0291399+1.14372e-14j -0.0802943+8.90711e-14j 0.0922469-6.35699e-14j 0.0236348+1.39071e-14j -0.0811313+2.00167e-14j -0.0100189+1.93953e-14j 0.108865-1.33177e-13j -0.0738272-6.87766e-14j -0.0288639+8.09871e-16j 0.0264122+1.72107e-14j 0.0783805-3.70882e-14j 0.107481-9.74171e-14j 0.0785483-3.86784e-14j -0.111382+8.30953e-14j -0.0805042+7.80948e-14j -0.116891+7.547e-14j -0.0894854+3.70739e-14j -0.0480648+9.56378e-14j 0.0102564-1.44307e-14j 0.0878699-3.47459e-14j 0.129919-7.59552e-14j -0.0477168+7.90843e-14j -0.00852352-2.26435e-14j 0.0869392-8.17758e-14j 0.0542075-7.99125e-15j 0.0329276-1.83532e-14j 0.000756688+4.6018e-15j 0.0871215-5.77414e-14j -0.000606306-2.51316e-14j 0.0423654-2.68484e-14j -0.0113107-1.53421e-14j -0.0584622+4.3826e-14j -0.00451437+1.89102e-14j -0.0323292+2.32474e-14j -0.0171044-8.98674e-16j -0.0306659+3.05611e-14j 0.0127478-2.21136e-15j -0.0128496+3.50341e-15j -0.0250477+1.87563e-14j 0.00335009+4.25673e-15j 0.0147498-1.55692e-16j 0.00320265-3.81627e-15j 0.029599-1.02544e-14j 0.00216984+2.02377e-15j -0.0251427+2.1858e-14j 0.00775671-1.50894e-14j 0.0362495-1.48835e-14j 0.00191345+2.54595e-15j -0.0104457+5.33657e-15j -0.0165056+1.13097e-14j 0.0178922-2.59528e-14j 0.0057833-1.06567e-14j -0.0200588-9.35021e-15j -0.00649514+6.72067e-15j 0.00627685-1.64477e-14j -0.0148558+1.63566e-14j 0.00652764-1.06391e-14j 0.0190277-1.82821e-14j -0.037527+2.8979e-14j 0.0184619-2.40371e-14j 0.016537-7.41137e-15j -0.0130072+1.78082e-14j -0.00718519-2.77452e-15j 0.0328653-1.83807e-14j 0.0141503+1.28944e-14j -0.00311179-1.49769e-15j 0.0208192-1.13555e-14j 0.0185468-1.99798e-14j 0.0574839-4.29595e-14j 0.00936003+1.32489e-14j -0.0293817+1.58757e-14j -0.0244446+1.86356e-14j -0.0105553+3.0486e-15j 0.0489538-3.65837e-14j -0.000510124-2.42361e-14j -0.0487593+2.67953e-14j -0.0322853+2.53602e-14j 0.0175687+1.13154e-14j 0.0639681-5.18143e-14j -0.0760049+4.28752e-14j 0.00060641-2.68494e-15j 
-0.198808-6.37087e-13j 2.06865-4.11825e-13j 0.21685+1.85314e-13j 0.624364-1.87598e-13j -0.0752476-2.08905e-14j 0.0632777-3.83108e-14j 0.0503798+2.05564e-15j -0.0137186+5.07055e-15j -0.00779662-4.38047e-16j -0.0197996+7.11593e-15j 0.0333284-7.4823e-15j -0.00136631-1.64477e-14j -0.0266617-6.45122e-15j -0.041524+7.61235e-15j -0.00200971+2.36063e-15j -0.0143871-3.00728e-14j -0.0449208-1.83815e-15j -0.0900297+8.46015e-16j -0.0705473+4.01354e-14j 0.0135318-2.7473e-14j -0.0906221-5.36961e-15j 0.0727911+2.05275e-14j -0.0339941+1.4379e-14j 0.126104-8.13438e-14j 0.0924797+1.13552e-13j 0.0108198+1.52612e-14j -0.0847046-2.38294e-14j -0.041553-1.10195e-14j 0.0941937-1.82361e-14j -0.0650745-5.28364e-14j -0.0472184+6.56583e-14j 0.0483397-3.09709e-14j 0.018643+3.77253e-14j 0.077789+1.66187e-14j -0.177201+5.04595e-14j 0.00919455+1.80752e-15j -0.0723294-1.89346e-14j -0.00522883-5.53529e-14j -0.111473+2.71884e-14j 0.0822274-1.09206e-14j 0.0598282-4.06786e-14j -0.0860838-6.03603e-15j -0.00515997-1.09246e-14j -0.0123555+7.07731e-16j -0.00283508-3.09373e-14j 0.0739986-1.30114e-14j -0.00425148-1.5384e-14j 0.0684982-1.15744e-14j -0.00828036+2.1656e-14j -0.0423978+7.68902e-15j -0.00284037+1.15396e-14j 0.0358652+1.94813e-16j -0.0246212+1.56677e-14j -0.0187987+5.57946e-16j 0.0137592+3.35944e-15j -0.00358982+8.64404e-15j -0.0194161+3.25693e-15j -0.0303913+1.42017e-15j 0.000533083+1.72244e-15j 0.0182409-3.42733e-15j 0.00118743+1.11742e-15j -0.00814218+1.02748e-14j 0.0277709-8.50038e-15j -0.028484-6.44882e-15j -0.0080491+6.94305e-16j 0.0107506-2.05436e-16j 0.000413702+6.44533e-15j 0.0326051-1.55325e-14j 0.0196322-8.75531e-15j -0.0043134-2.81963e-15j 0.0126424+3.38463e-15j 0.037303+2.37753e-16j -0.0137097+7.8358e-15j 0.00992296-6.75285e-15j 0.00746823-9.10685e-15j 0.00755339+1.0637e-14j 0.0352006-1.36571e-14j -0.00446617-5.88402e-15j -0.0178821+7.80692e-15j 0.0153382+3.76127e-16j -0.0222575-6.44176e-15j 0.00816514+8.11197e-15j 0.00990556+8.62331e-17j -0.00728252-5.42988e-15j 0.0206292-1.00731e-14j 0.00921984-2.22899e-14j -0.0577364+8.32978e-15j 0.0153298+5.33688e-15j -0.00484044+1.07857e-14j 0.0114773+1.65593e-15j 0.00698171-1.7336e-14j 0.0696459-1.2032e-14j 0.0199546+1.22231e-14j -0.0120908+1.36907e-14j -0.0691806+7.35785e-15j 0.018543-2.45796e-14j 0.000883312+3.03279e-15j 0.0764564+5.04871e-14j 
0.143824+7.44702e-15j -0.0733059+4.47435e-15j -1.9554-2.17641e-15j 0.0954553+2.30152e-15j -0.680164-6.14313e-16j 0.16873+1.38582e-15j -0.618121+1.69579e-16j -0.226573+9.36876e-16j -0.231383+3.51952e-16j 0.105903-1.36283e-15j 0.00845817+4.28809e-15j 0.101692-4.01708e-15j 0.0193083-1.84624e-17j -0.00751822-4.16299e-15j -0.0136323-5.76193e-16j 0.0139945+3.14401e-15j -0.0213924-4.71518e-16j -0.000368453-1.45566e-16j -0.0194432-1.66652e-15j -0.0287197-2.83332e-15j -0.00900062+5.38188e-15j -0.0589897-3.96013e-15j -0.020601-3.17107e-15j 0.0175464-2.50608e-15j -0.0422919-4.8063e-14j -0.00607568-1.12296e-14j -0.0175155-8.10272e-15j 0.0399261+7.02661e-16j 0.0338109+5.11125e-15j 0.0125378-4.54241e-15j -0.0183995+2.63146e-15j -0.00224187+5.67517e-16j -0.0606973+7.48166e-16j -0.000761963-3.44799e-16j 0.0142198-1.67828e-15j 0.024114-1.25254e-14j 0.00806397-1.17542e-15j -0.0192779-8.66751e-15j -0.0633664-5.77043e-15j -0.0675496+5.9931e-16j -0.11358+3.12518e-15j -0.176041-3.39664e-15j 0.0479937+1.28241e-14j 0.363273+1.32653e-14j 0.0417291+6.83497e-16j -0.196166-1.22068e-15j 0.0414618-3.15708e-16j -0.00941569+1.19141e-15j 0.0472674-9.06313e-16j 0.0100535-7.08446e-16j -0.0890879+7.04151e-16j 0.0407043-1.02562e-15j 0.00764047-1.16211e-15j 0.0214617+4.88999e-16j -0.0137913+7.39179e-16j 0.0275498+2.08513e-16j 0.0118832-5.47162e-17j 0.0255639-1.61927e-15j -0.00912482-6.00511e-16j 0.000210943-1.36789e-15j -0.0178651+5.19393e-16j -0.017012+2.48345e-15j 0.020243-3.86522e-16j 0.0271368+2.24353e-16j -0.0332422+1.17435e-15j -0.017091+1.81653e-15j -0.0311578+4.98671e-16j 0.0220652-1.0802e-15j 0.012909-9.20693e-16j 0.0260371+3.90677e-14j -0.0144375-8.27628e-15j 0.0401411+7.98293e-15j 0.00814698+2.86395e-15j 0.0324026-3.24879e-15j 0.00627464+1.40389e-17j -0.00432815+2.37778e-15j -0.0121083+2.98585e-16j -0.0361599-7.31526e-15j 0.016988-1.54671e-17j -0.0141353+3.26583e-16j 0.0160349+6.91669e-16j -0.0139815-2.34867e-14j -0.00417198+9.24222e-16j 0.0256145+7.55457e-17j 0.0187121+6.59506e-17j 0.0550405+2.79118e-16j 0.0302649-5.54525e-16j 0.0315476-2.05935e-16j 0.0230094-2.76296e-16j 0.0141144+3.67283e-16j 0.0559215+5.08734e-16j -0.0415111+4.57198e-17j 0.00910619-1.07289e-16j 0.00293675+3.3948e-17j 0.0193664-1.27167e-16j 0.0209469-2.83587e-16j 0.00372941+1.69237e-14j -0.052398-4.59915e-14j 
-0.0673133-9.52827e-15j -0.148057-6.15232e-15j -0.168592+1.81051e-15j -1.75464-1.54541e-16j -0.0639378+1.15262e-15j 0.0103127-1.86637e-15j -0.186345-9.47059e-16j 0.809802-6.25355e-15j -0.123782-8.5318e-16j -0.0768173+4.19261e-16j -0.0269126-7.33276e-16j -0.0271618+1.73577e-15j 0.0639416-9.10198e-16j -0.0116603-3.82738e-15j 0.0422256-2.96687e-15j 0.0107204-1.51619e-15j -0.00206892+2.92515e-17j 0.0375753-1.55584e-15j 0.0223959-5.15568e-16j -0.0391378-5.68774e-15j 0.032939+6.92265e-15j -0.0315575-3.80266e-15j 0.00902132-1.8734e-15j -0.0621687+7.52187e-15j -0.0244346-2.80141e-14j -0.0132445+3.11601e-15j 0.0300161+1.09349e-14j 0.00020916-2.12145e-15j -0.0336571-3.31626e-15j -0.00982213+5.32684e-15j 0.0399824-2.01906e-15j -0.000549461+7.8462e-15j -0.0129265-1.20547e-15j -0.0230504+1.66928e-15j 0.020661+1.35674e-15j -0.00382541+5.0493e-16j -0.0376669+1.32443e-15j 0.0599352+8.03977e-15j 0.0175633+8.13298e-15j -0.0222199+6.75245e-16j 0.154924-1.64314e-15j -0.0835974+7.42292e-16j -0.341394-7.97617e-15j 0.0683389-8.9636e-15j -0.100377-2.99304e-15j -0.0256797-2.34681e-15j 0.179831+2.36936e-16j 0.0587808-6.2449e-15j 0.0863594-4.32814e-15j 0.0279385-1.71294e-15j -0.0127847-5.05791e-17j -0.0542839+6.85484e-16j -0.0164299+1.669e-15j -0.0374781+9.18266e-16j -0.00337394+2.53581e-16j 0.0227317+2.63714e-16j -0.0257713-1.63069e-15j 0.0286306-1.54876e-15j 0.0110843-3.87474e-15j -0.0215935-1.18566e-14j -0.00538321-2.6459e-15j -0.0172253+1.34011e-15j -0.012997+5.51086e-16j 0.0012636-1.65853e-15j 0.00898663+5.55862e-16j -0.00871662+6.39339e-16j -0.00765491-1.16301e-15j -0.0276872+3.27548e-15j 0.00907438-1.85237e-15j -0.0117149-1.06301e-14j -0.0183313+2.9209e-15j -0.00635014-1.76147e-15j 0.0079781-1.74289e-15j -0.00979962+2.68661e-15j -0.0323094+2.31147e-15j 0.00955134-2.06874e-15j -0.0208699+1.95785e-16j 0.0193407+3.76097e-15j 0.00921454-2.60737e-15j -0.014217+2.08206e-15j -0.0207766+2.29003e-15j 0.00435322+7.57764e-15j -0.00659121+1.48779e-16j 0.0106631+1.08107e-16j 0.0100505-9.589e-17j -0.00138912-4.3655e-17j 0.00633789+8.94031e-16j 0.0448043-1.20767e-15j 0.0124909+1.78118e-16j -0.0310576+2.08294e-16j 0.0155877+1.03368e-16j -0.0313559+1.70236e-16j 0.0456069-1.21372e-16j -0.0342112+6.2529e-16j 0.0322949-3.32583e-17j -0.00830678+2.98244e-16j 0.0548738+7.43473e-15j -0.00329906-2.00909e-14j 
-0.0329166-8.57499e-16j 0.039095-1.37514e-16j -0.135641-2.57602e-16j -0.179583+3.0316e-16j -1.72567+2.51829e-15j -0.0169948+1.04225e-14j -0.0860998-7.91325e-16j 0.00205829+8.17213e-16j 0.265256+4.29521e-15j 0.373154+9.39814e-15j 0.372667-1.60372e-14j -0.18451+1.19187e-14j 0.240344-3.32374e-15j 0.119934+2.82407e-14j -0.0358144-1.29673e-14j 0.0803775+7.78988e-15j -0.0948065-6.89706e-16j -0.0956465-7.86094e-15j -0.0406518-4.11672e-15j -0.0496182-6.30891e-15j -0.0340501+1.2404e-15j 0.0488214+5.35259e-15j -0.024785-5.04984e-15j -0.0469292+2.34349e-15j 0.0364835+3.74002e-14j -0.0324882+1.36202e-14j -0.0263935-9.34643e-15j -0.00204965+3.66669e-15j 0.018327+2.46939e-14j -0.0650733-2.0148e-14j 0.0223916+8.23179e-15j 0.0379694-2.58994e-14j 0.0039652+7.48294e-16j 0.0451047-7.24862e-16j -0.0301422+7.70761e-17j 0.0252308-6.97275e-15j -0.0281629+7.04118e-16j 0.00186744-1.98813e-15j -0.028061-1.84322e-15j -0.0253624-1.81239e-16j -0.0207549+2.60574e-15j -0.0440081+6.67907e-17j -0.0463363-2.85759e-15j 0.0112045-1.67646e-15j 0.0427121+1.41877e-17j -0.0764571-5.41991e-16j 0.257675+1.51223e-15j -0.146549+6.91131e-15j -0.0349062+3.35189e-15j -0.124743+7.82822e-16j 0.0577618-2.70663e-16j 0.00937455+8.69852e-16j -0.0334349-1.35901e-15j 0.026893+6.10438e-16j 0.0150984+4.35628e-16j 0.0505992-2.59732e-16j 0.00925686-1.26905e-15j -0.00386325-1.60332e-15j 0.0210027-3.78442e-15j -0.00190567-1.97205e-15j -0.0110553-6.89004e-16j -0.0104455+7.5584e-16j -0.0177295+5.86215e-16j 0.00579966-1.25945e-15j 0.0122463+2.69539e-16j -0.0178745+1.07602e-15j -0.0227203-1.54748e-15j 0.00282105+2.74866e-16j 0.0253546-3.13352e-15j -0.00139302+3.34899e-15j -0.0186049+6.41593e-16j 0.0303028+6.3039e-15j 2.68422e-05-1.88284e-16j 0.00658943+1.78677e-16j -0.0230966+8.67831e-16j 0.00794191-7.19165e-16j -0.0126861+3.78433e-16j -0.003526-7.27545e-16j 0.0294982-9.18991e-16j 0.0119231+2.14392e-16j -0.00089216+8.24262e-16j 0.0182649+3.2288e-14j 0.00521341-6.98041e-17j -0.00715768+2.62812e-16j 0.0156347+6.16142e-16j 0.0100917+4.2712e-17j -0.0104897+3.30602e-16j 0.0354172-1.02499e-15j 0.00805891+7.53784e-16j -0.00997077-1.64125e-16j 0.0255926+5.47183e-16j 0.00270071+3.92216e-16j 0.0317593-8.59002e-16j -0.0518977-1.70507e-16j 0.0300844-1.03191e-17j 0.0157603+2.75103e-17j 0.00864857-3.71465e-15j 0.0156273+1.05702e-14j 
0.0975395+5.38125e-15j 0.0128522+2.98673e-15j 0.0233584-1.30566e-15j 0.010875+9.21682e-16j -0.132799-6.71855e-15j 1.6245-4.49676e-14j 0.0500552-1.05693e-14j -0.241703+1.06546e-14j -0.00525835+3.50962e-16j 0.288556-1.0009e-14j 0.448428-1.39515e-14j -0.131441+1.45714e-14j -0.211306+7.73913e-15j 0.0431727+7.04317e-15j 0.0319591-3.31348e-15j -0.132662-2.5546e-14j -0.14169+1.09176e-14j 0.177832-1.15058e-14j -0.17636+1.43373e-14j 0.108234+2.3782e-15j 0.0108062-4.66958e-15j -0.0260641-2.3653e-15j -0.0084856+1.76636e-15j 0.120718-1.82636e-14j -0.0365087-4.1973e-14j -0.0416652-7.9987e-15j 0.0445483+8.68409e-15j 0.0531409+2.77218e-15j 0.0625742+1.89945e-14j -0.00669794-1.68166e-14j -0.032937-6.67576e-15j -0.0541618+3.5902e-14j -0.04766+3.56417e-15j -0.0481725+2.89947e-15j -0.0339674+1.48847e-15j 0.0145372-4.72572e-15j 0.00343892-2.94702e-16j 0.0583956+4.43924e-15j -0.00628756+5.94553e-15j 0.00359452-1.59676e-15j 0.00130918-1.96264e-16j -0.00733795-2.36709e-15j 0.0182663-1.15619e-15j -0.0297519-3.21226e-16j -0.0976328+6.71906e-16j 0.0553775+1.47284e-15j 0.0111129+1.75058e-15j -0.241275+1.51633e-14j 0.104289+7.89462e-16j 0.102128-4.37567e-15j -0.00226643+6.72593e-16j 0.0271302-1.19252e-15j 0.0103229-2.33137e-15j 0.00789253-1.79028e-15j -0.0249342-6.91559e-17j -0.0243441-1.09889e-15j -0.00388416+9.63934e-16j -0.0565542+3.23233e-15j 0.0103859+1.68753e-15j 0.00444623-1.18237e-15j -0.0427577+2.09515e-15j -0.0121851-2.29966e-16j 0.0103809-3.16777e-15j -0.0109214+4.74268e-16j -0.010103+5.66857e-16j 0.00269091-1.26566e-16j -0.0135292+1.63697e-16j 0.0148742-3.51223e-15j -0.00614125+1.85135e-15j -0.0222309-2.86803e-14j 0.000279383+7.86163e-15j -0.00926454-1.90828e-15j -0.0154332+2.4548e-16j 0.0134053-2.68232e-15j -0.0175408-2.10261e-15j -0.0381634+6.21681e-15j 0.00617215+4.54218e-16j 0.0205309+3.51823e-15j 0.0131032-8.69149e-16j 0.00198263-2.66621e-16j 0.000694972+5.68628e-16j 0.0302027+5.25967e-14j -0.011288-8.54084e-16j 0.0159901-1.01855e-15j -0.00455139+5.09726e-16j 0.00532266-6.28941e-16j 0.00622848-1.86395e-15j -0.0216422+1.07205e-15j 0.00852503-1.08775e-15j -0.0197371+7.37004e-16j -0.00599091+1.11107e-16j 0.01204-3.67924e-17j -0.0283883+3.99958e-16j -0.0241225-2.49082e-16j 0.0340337-7.45388e-16j -0.000615-6.88926e-16j -0.0178114+5.66271e-15j -0.0231094-1.34924e-14j 
0.0140218-1.89163e-15j -0.0982637-1.35625e-15j -0.169869+1.33614e-15j -0.0613981-2.69245e-16j 0.179004-3.50631e-15j 0.182935+8.20423e-15j -1.52875+4.99403e-15j 0.0598546+2.45148e-15j -0.228247-6.40361e-15j 0.225239-5.7705e-15j 0.365662+1.127e-14j 0.304812-1.1355e-14j 0.251225+4.41491e-15j -0.111506-3.30851e-14j -0.255756+2.30635e-14j -0.15335-2.23615e-16j 0.0297229-3.71699e-15j 0.00933335+9.44428e-15j 0.00366198-6.42983e-15j -0.102275-9.37168e-15j -0.010547+1.27742e-14j -0.0725557+3.13098e-15j 0.0788454+5.68413e-15j 0.00801153+6.56784e-15j -0.061603-6.5444e-14j 0.0170217-1.61376e-14j 0.0755127+2.44165e-14j 0.0860274-5.82379e-15j -0.0658656-2.37328e-14j 0.0167451+2.37736e-14j 0.00236458-7.93568e-15j -0.0286972+3.0452e-14j -0.0638195-2.07951e-15j -0.0299426-2.13417e-15j 0.0832532-1.38662e-15j -0.00695874-5.57166e-15j 0.010744-2.58166e-16j 0.00181993+1.37311e-15j 0.0282717+2.68917e-15j -0.0466649+1.02736e-15j -0.0304151+1.0008e-15j -0.0565662+1.12075e-15j -0.00620574+1.11856e-15j 0.0926476+2.49848e-15j 0.0488944+1.36244e-15j 0.0482387+1.52079e-15j -0.0429838-1.28806e-15j -0.00997529-3.41248e-15j 0.212388-1.20428e-15j -0.117898-1.18878e-15j 0.0412542+7.23286e-16j -0.0385219+1.48884e-15j 0.00269046+2.61354e-15j -0.0668466+3.53988e-15j -0.0318523-3.61473e-16j -0.00211989-1.21697e-15j 0.0287904+9.58954e-17j 0.0100503+5.4296e-16j -0.0477383+8.45152e-15j 0.00754939+3.81499e-15j 0.00627894-2.544e-16j -0.00616233+3.15871e-16j 0.00651819+2.92066e-16j 0.0047388+1.13171e-15j -0.00433663+4.35815e-16j 0.0182277-1.92882e-15j -0.0094342-3.7399e-16j 0.00238015+1.69286e-16j -0.000835637+1.08445e-15j -0.00897009-1.42992e-14j 0.00520948+3.4348e-15j 0.00343487+3.06521e-16j 0.00631348+1.63738e-15j 0.0311154-4.16447e-15j -0.0017849-8.98925e-16j -0.0186104+3.25723e-15j -0.00274334-3.19607e-16j -0.013922-2.73164e-15j 0.000999362+7.5729e-17j -0.021871+1.64745e-15j -0.00403874+1.64108e-15j -0.0010043-1.52397e-16j -0.021977+5.29463e-16j 0.00341728+8.54655e-18j -0.0185174-6.93581e-16j 0.0253147+2.71458e-16j 0.0198301-5.74134e-16j 0.0223491-8.97051e-16j -0.000639325-3.60099e-16j -0.0234686+2.90239e-16j 0.00306523+8.50226e-17j -0.0260056+4.14135e-16j -0.0136489-4.7104e-16j 0.00414615-8.88451e-17j 0.0257744+7.27361e-16j -0.0205681+3.27149e-16j 0.0370203+1.05731e-14j -0.0201339-2.91166e-14j 
0.0557279+1.67468e-14j 0.00733209+3.69336e-15j -0.120763-2.6771e-14j 0.138222+3.37741e-14j 0.305111+7.35522e-14j 0.0514056+5.30154e-15j 0.0524859+1.87302e-14j -1.17384-2.66989e-13j -0.538058-1.29229e-13j 0.502202+9.31795e-14j 0.272304+6.8431e-14j 0.325668+6.54644e-14j -0.621933-1.55629e-13j 0.444588+2.35564e-13j -0.0906929-2.866e-14j 0.135844+5.92467e-14j -0.125837-1.99778e-14j -0.00967209-9.0935e-15j 0.0227711+4.51287e-15j -0.0111826+7.17548e-15j -0.0518519-2.20258e-14j -0.140071-4.88337e-14j -0.05122-8.07582e-15j 0.229299+2.00589e-14j 0.0131456+1.25249e-14j 0.0289236-9.97155e-15j 0.0245966+1.67794e-14j -0.0709126-1.61276e-14j 0.0203265-8.97093e-15j 0.0273133+1.45148e-14j -0.0432985-9.99034e-15j -0.0316426+1.57033e-14j -0.0991729-1.99963e-14j -0.0374045-7.38766e-15j 0.020022+3.39861e-15j 0.00926491-7.79283e-15j 0.0163681+1.16241e-15j -0.0293345-1.32702e-14j -0.0119698-4.65751e-15j -0.00986463-1.85235e-15j -0.0481866-9.24486e-15j -0.0141212-4.82463e-15j 0.0868069+2.56532e-14j 0.0878611+2.31261e-14j 0.00299368+1.33429e-15j 0.0165531+4.01522e-15j -0.0422457-1.10247e-14j 0.0577495+1.07817e-14j 0.0370613+5.5032e-15j 0.156007+3.56188e-14j 0.092958+1.97627e-14j -0.0404033-8.1513e-15j -0.00798294-2.18123e-15j 0.00222589+1.53296e-15j 0.055135+1.55742e-14j 0.0263622+7.90452e-15j 0.0263835+7.86015e-15j 0.0108967+3.04973e-15j -0.0171912-2.87066e-15j 0.0149305+1.0594e-14j -0.0207582-1.80127e-15j 0.00160488+1.13514e-15j 0.0445174+9.72871e-15j -0.00400623+1.02923e-15j -0.0277476-6.86036e-15j 0.00205725+1.24105e-15j 0.0171529+6.94887e-15j 0.00812912+1.53923e-15j -0.0095464-2.64327e-16j -0.000282014-1.58231e-15j 0.005346+1.0886e-15j -0.00645989-3.93306e-15j -0.00323739-3.72853e-16j 0.00375698-2.48866e-16j 0.0110443+1.07192e-15j -0.0197038-5.00944e-16j 0.0244803+6.03166e-15j 0.00788674+3.14127e-15j -0.032782-7.59296e-15j -0.0212968-4.2769e-15j -0.0161666-1.16337e-15j -0.0235842-4.62421e-14j 0.00606107+3.67412e-15j 0.0411521+9.63897e-15j 0.00779353+1.94708e-15j 0.0238828+6.0808e-15j 0.0104643+1.04781e-15j -0.0277416-6.31158e-15j -0.00450788-1.79301e-15j -0.0157114-2.75169e-15j 0.00217086+3.86038e-16j -0.0239382-5.82772e-15j -0.0113118-1.76744e-15j 0.0265096+6.73156e-15j -0.0184031-4.82616e-15j 0.0208583+4.73254e-15j -0.00577094+5.6107e-15j -0.0250515-2.55305e-14j 
-0.0314047+2.12872e-15j 0.038451-3.63783e-15j 0.0420595+3.0327e-15j 0.106691-4.02199e-15j 0.124917-1.74798e-14j -0.0302238-7.13496e-15j 0.101836+1.63623e-14j -0.0785029+6.86723e-15j 1.0271-9.33246e-14j 0.401704-1.01242e-13j -0.646504+4.2784e-14j 0.303737-8.20419e-14j -0.478626+1.79754e-14j -0.00208627+2.21842e-15j 0.142522+1.32915e-14j -0.0721693+2.0307e-14j 0.128944+1.85664e-14j -0.0661283-2.67032e-14j -0.0621864-2.6544e-14j -0.0482716-3.0433e-14j 0.273105+1.62522e-14j 0.126051-1.2721e-14j -0.0869351+1.25674e-14j 0.073456-4.59889e-14j 0.0547758+7.04339e-14j 0.103619-2.56776e-14j -0.0240532-1.21269e-14j -0.0196878+1.03262e-15j -0.0241135-9.71621e-15j -0.0448861-1.83077e-15j 0.0397088-6.82329e-16j 0.0313959-2.00467e-14j 0.0897193-6.6016e-15j 0.0571157-6.20876e-15j -0.0217068+3.07171e-15j 0.0184632-1.22024e-14j -0.0342287+3.57855e-15j -0.035283-4.80757e-15j -0.00951302-1.66048e-15j 0.0410502-3.30935e-16j -0.0115548-1.11753e-15j 0.0190712+8.27931e-15j 0.073966-3.85291e-15j -0.0199934-4.82743e-16j -0.0060743+7.03369e-16j 0.0229148-1.18871e-15j -0.0616149+6.47428e-15j 0.0296797-3.10858e-15j -0.00253491-7.11303e-15j 0.0448569-8.04789e-16j -0.0781489+8.53809e-15j -0.0418759+9.84766e-15j -0.0801717+7.81765e-15j 0.0419517-1.15446e-15j -0.0245702-7.7715e-16j 0.021902+1.35697e-15j 0.0371262-4.53775e-15j -0.017252+9.44759e-16j 0.0155386-4.07919e-15j -0.0105176-2.78684e-15j 0.0192812-3.7583e-15j -0.0103146+4.89841e-16j 0.00235281-8.99821e-16j -0.0212629+2.57319e-15j -0.00532239+3.1556e-15j -0.0119068+2.20036e-15j -0.00269449+3.24326e-15j 0.00787094-2.0599e-15j -0.030518+9.36675e-15j 0.00282248+2.7542e-15j 0.00645919-1.6146e-15j -0.00223073-7.06374e-16j -0.00719002+1.19355e-15j 0.00490049-3.65998e-15j 0.000288876-1.19142e-16j 0.00111142+1.51608e-15j 0.00711065-1.08891e-15j 0.000849148-9.31514e-16j -0.00727629+2.56921e-15j 0.00334482+8.5217e-16j 0.0010317-8.52161e-16j 0.000384063+1.10342e-15j -0.0112537+2.69128e-15j 0.00442472-1.0766e-15j -0.00300788+2.94135e-16j -0.0128549-4.11371e-16j -0.0015143-1.15813e-15j -0.00146145-1.84932e-15j 0.0237963-2.68663e-15j 0.0104948+1.13833e-15j -0.00312415-1.09397e-15j 0.024079-1.57937e-15j -0.0043364+7.24699e-16j 0.0182863-1.17521e-15j -0.0370908+2.58422e-15j 0.00749504-1.32237e-16j -0.00942642-2.99034e-15j 0.00425092+6.05044e-15j 
