-0.106749-0.0767425j 0.0622157+0.007503j -0.00104312-0.0449588j 0.0195716+0.00824812j 0.106475-0.0124892j 0.0212135+0.0470707j 0.0548615+0.0415912j 0.0440971+0.0277755j 0.00495952+0.0123258j -0.0349864+0.00853001j -0.0106126-0.0265783j 0.0430579-0.0747477j 0.0645705+0.0935808j -0.02705+0.0879546j 0.0221408+0.0114552j 0.00046511-0.0139714j 0.00117202+0.00643742j -0.0462501+0.0837094j 0.0432199+0.0110555j 0.00531974-0.0525278j -0.00245909+0.0271704j -0.00868138-0.00400189j 0.0758378+0.0582932j 0.0622608+0.0221555j 0.124327+0.0687209j 0.00628923-0.0403002j -0.0678785-0.0131866j -0.154208-0.163905j -0.00850734-0.033239j -0.0137419+0.049008j -0.0679912-0.040525j -0.0135863+0.00771773j 0.0352373-0.0142462j -0.00325674-0.00709161j -0.0750866+0.000465072j 0.0579283+0.00901117j -0.0408232-0.00829047j -0.0229607-0.0412508j 0.0785085-0.000635444j -0.0365052+0.0235816j 0.0173399-0.0135363j 0.038881+0.0684649j -0.0340645-0.00751412j -0.0407628-0.0559092j -0.04867-0.0137721j 0.00144932+0.029088j 0.0492361+0.0679918j 0.0307595-0.00305004j -0.00601455+0.00626924j -0.0354833-0.0255013j 0.0117076-0.00753493j 0.0370658+0.0255898j -0.0282491-0.0369339j -0.0205687-0.00171036j -0.0345454-0.0425447j -0.0228126-0.0265215j 0.0276647+0.0270378j -0.0412683-0.0501781j 0.0324864-0.0141821j 0.0154769-0.0423619j 0.00670129-0.0115019j 0.00872438-0.0312664j -0.0425931-0.058744j -0.0463179-0.0193293j -0.023718-0.010106j -0.0134037-0.0404202j 0.0180812+0.0355338j -0.0198682+0.0481449j 0.0209381-0.0199243j 0.101621+0.0379414j -0.0134501-0.0407156j -0.000602535-0.0599227j 0.0373852+0.0314954j 0.0343064-0.00437294j -0.0783728-0.0274204j 0.0169571-0.0242901j 0.0640352+0.0253072j -0.0154356+0.0107943j 0.0338446-0.0178908j -0.0154515-0.059442j 0.041002-0.0171116j 0.0433953+0.00953536j 0.0152917-0.00090699j 0.000614477+0.0649489j -0.0277198+0.0225669j -0.0094088-0.0489764j 0.0112079+0.0165913j 0.0153586-0.00358073j 0.0271675+0.0430256j -0.000519178+0.00526967j -0.00103986+0.0102413j -0.0155441-0.043567j -0.0117736+0.0431094j -0.0477308-0.0408909j 0.000137436-0.0247357j -0.0140267-0.0361639j -0.00337419+0.0248718j 0.0151387-0.000185658j -0.0162408-0.0218077j -0.00590896-0.0129767j 0.031003+0.0213788j 0.0554354+0.0732956j 0.0164314+0.00414506j -0.025186-0.0424142j -0.00206947-0.0125801j -0.0147209-0.0330534j 0.00380669-0.00423296j -0.0675358-0.108696j 0.00885996-0.00535763j -0.00437042-0.00391064j 0.0277187+0.0154767j 0.0145603+0.0189539j -0.0184398-0.00296191j -0.00296143-7.24924e-05j -0.0129295+0.00774926j -0.0382263+0.0189375j 0.0336122+0.00350434j -0.0146789-0.0127514j -0.0446868-0.0524152j 0.0406166+0.0462213j 0.0126371+0.0226059j -0.0125049-0.01681j 0.0408632+0.0551635j 0.000689179-0.0174001j 0.00483543+0.0100521j 0.00937198+0.00629834j 0.00642324+0.00216278j -0.0226479+0.0163895j -0.00539773-0.006343j 0.00167562+0.00106749j 0.00409447+0.00650753j -0.0220555-0.00459604j -0.0191578-0.00144949j 0.0155334+0.00580508j 0.0728299+0.00997015j -0.024951-0.00700547j -0.00455435-0.00360659j 0.0146883-0.00636898j 0.0268663+0.0210149j 0.00517632-0.0249334j 0.0149586+0.0233384j 0.0754578+0.00708581j 0.0235072+0.0272378j -0.00316831+0.0189253j 0.010574-0.0176735j -0.0331177+0.0386116j -0.00468143+0.00239308j 0.0489993-0.052094j 0.00569182+0.02188j 0.028513+0.0458864j 0.0302552+0.0597946j -0.0973265-0.0011152j 0.0338878+0.000579074j -0.114799-0.094039j 0.0113732-0.0730075j -0.00719678-0.00597497j 0.0832634-0.0707143j 
-0.046586+0.0208556j -0.092765-0.0902343j -0.108964-0.0140077j 0.00204169+0.0828094j 0.0265838-0.0413645j 0.00927194+0.00619189j -0.00587923-0.0591942j 0.0710013+0.000129843j -0.0460005+0.0276909j -0.0387279-0.0625424j -0.104269-0.0351943j -0.0670602-0.0829209j -0.0353347-0.0443411j 0.0216991+0.0448034j -0.101276-0.0670647j -0.0437739-0.0548894j -0.0176865-0.0135765j 0.113962+0.0151002j 0.0288718-0.0340274j -0.00983764+0.0316257j 0.00565165+0.00348097j -0.0189846+0.00456503j 0.0319365+0.00542428j -0.0650102-0.0121804j -0.00791882-0.0663522j -0.0518621+0.0251995j -0.0529337-0.00157244j -0.0558831+0.0165121j 0.0257443-0.0723679j 0.0676307-0.0480935j -0.0554625-0.042606j -0.00479766-0.03831j 0.00797978+0.00694956j -0.021257-0.0268496j -0.042976-0.0157728j 0.0440979+0.00183536j 0.0618892+0.124888j -0.00870394+0.0222554j -0.0187608-0.0664287j 0.0718727+0.0707096j 0.0189601+0.0172928j 0.0483299+0.00569274j 0.0110195+0.041706j 0.042895+0.0420306j 0.0500845+0.0229224j 0.0935136+0.0360787j 0.0364453-0.0164676j 0.0187835-0.00879013j -0.0166937+0.0157371j 0.0118121+0.0376573j -0.0251488-0.0122195j 0.0368366-0.00810948j -0.0107052+0.00973601j 0.00976476+0.0456449j -0.0465865-0.000747018j -0.0348211-0.0122578j -0.023277-0.0630894j -0.0184358+0.00610294j -0.0754954-0.086977j -0.0217253-0.0477717j -0.016385-0.00683189j -0.000875127-0.00442102j -0.00750211+0.0434539j -0.0015857+0.0554846j -0.000897974+0.016906j 0.00575767-0.00443172j 0.0139828+0.00694446j 0.0848172+0.00356806j -0.0388997-0.0401266j -0.0645631-0.140512j -0.0550425-0.0764759j -0.0164043+0.00496432j -0.036047-0.0525251j -0.067482-0.0732246j 0.0222147+0.0442385j 0.0348611+0.0300545j 0.0218037-0.0191215j 0.073184+0.0599491j -0.0504968-0.0747039j 0.0539907+0.00104444j -0.0640518-0.00506901j 0.000246019-0.032586j -0.0221714+0.0122951j 0.0114057-0.00988314j 0.0377484+6.21103e-05j -0.00319458+0.00501493j -0.0168438-0.0185949j -0.0194733-0.00667127j -0.0272622-0.0456182j -0.00261195-0.0129747j 0.00973666-0.0122538j -0.0206136-0.0289692j -0.00303624+0.0280848j 0.00389256+0.0200867j -0.0294931+0.00422587j -0.0268976+0.00916597j 0.0259938-0.0037603j -0.00690779+0.0137022j -0.0231966-0.0302829j -0.0397814-0.0126099j -0.00694695+0.00592617j 0.0318009+0.00031287j -0.0243453-0.0475737j -0.0224251+0.0175894j -0.0285588+0.00946919j -0.0126074-0.0599984j -0.0284327+0.00897962j -0.0624923-0.0516279j -0.02043-0.0585207j -0.00249525-0.0211452j 0.013226-0.0179892j -0.0200879-0.00851282j -0.0284287-0.00692722j 0.040796+0.0170486j -0.00214838+0.038455j 0.0249135+0.0184512j -0.0130655+0.00856128j 0.0106732+0.0439888j -0.0452759+0.0119285j 0.0214495-0.00320063j -0.0041311-0.00883589j 0.0188322+0.0117135j 0.0231437+0.00299434j -0.0124956+0.00130187j 0.000593393-0.0116598j 0.00716113-0.00012331j 0.0026937-0.00641383j 0.021503+0.0319671j -0.0149744-0.00471054j 0.0125224+0.00684249j -0.000111589+0.00968708j -0.00458064+0.0121628j -0.0122371+0.00775556j 0.00971082-0.006165j -0.0329592-0.0539624j -0.00264138+0.00408636j -0.0127856-0.0128013j -0.0166536-0.017099j 0.024811-0.000377768j -0.00488653-0.0138961j 0.012555-0.00486278j -0.041456-0.0687911j 0.0395194+0.0144484j 0.0225167+0.0372887j -0.0263592-0.0100432j 0.0382628+0.0757133j 0.00157743+0.00274015j -0.0212168-0.00852028j 0.0274413-0.0273422j 0.0655036-0.0331522j 0.0842873+0.0455791j 0.0219246+0.0375975j -0.0803183-0.0353014j -0.0183527+0.0566643j -0.135145-0.0951036j 0.0706431-0.0826309j 0.0118087+0.00421867j 
0.00798683+0.0373849j 0.0280919-0.0175556j 0.0126964-0.111471j -0.000424599+0.0529336j -0.143553+0.144638j 0.151508-0.120595j 0.181123+0.0419052j 0.136872+0.120816j -0.0536641+0.225588j -0.0713442+0.147633j 0.105861-0.0405592j 0.0400082-0.0352871j -0.0625265+0.0697257j -0.0370644-0.0720309j -0.0529304-0.00430668j 0.0693327-0.0363419j 0.0768568+0.0199015j 0.0392907-0.0772684j 0.024824-0.0177635j 0.0851139+0.00876013j 0.152142+0.101529j 0.129727+0.105728j 0.154386+0.0662384j 0.0395878+0.0214901j 0.127838+0.0828685j -0.0364097-0.021727j -0.0374845-0.01609j -0.0166659-0.0750546j 0.0592325-0.0120725j 0.0153297-0.0488953j -0.00818358+0.00374863j 0.0240603+0.017709j -0.0290976+0.0104432j -0.0198977+0.0107681j 0.0589571-0.00887754j -0.0284352+0.00384384j -0.0102384-0.0224602j -0.00502519+0.0174983j -0.0311766+0.0102217j 0.0264257-0.0220363j -0.00331417+0.0208872j -0.0244979+0.00169036j 0.00993819+0.0103111j 0.0313518+0.0364224j 0.041918-0.0171559j -0.0149643-0.0389705j -0.0298376-0.00329801j -0.001904+0.021684j -0.0228319+0.00341161j 0.00515349+0.0197181j 0.0143201-0.00346704j -0.0162676-0.0195645j -0.00784319-0.00431728j 0.0063621-0.0149795j 0.00404861+0.0375063j -0.00280167-0.00273532j 0.0067056-0.00875241j 0.0169365-0.00288388j 0.0124518+0.00962522j -0.00701348+0.00945417j 0.00481501+0.0204058j 0.0105353+0.00580327j -0.00694001-0.00408201j 0.0116017+0.00869975j -0.0272455+0.0306438j -0.0171693-0.00762246j 0.0170441+0.0227905j -0.0060827-0.0039782j -0.00877141+0.0463749j -0.032195-0.0100873j 0.0299388-0.0110939j -0.00741715+0.00694589j -0.0011167-0.022546j 0.0109465-0.0187722j 0.0478623+0.0137487j -0.00625998+0.0278027j -0.0184662+0.0105794j 0.0211808-0.00955251j 0.00712366+0.011981j 0.010063+0.00907284j -0.0131816+0.0335191j -0.00699617+0.018436j -0.0156227+0.00577808j -0.004622-0.0276523j 0.0224631-0.0183544j 0.00161852+0.00721511j 0.00783777-7.28228e-05j -0.00439609+0.0109379j -0.00194935-0.00474669j -0.00317563-0.00581592j -0.00366317-0.0293437j -0.0281828+0.00192624j 0.00857393-0.00546301j 0.00675237-0.00796138j -0.0095822+0.00673236j 0.00456672+0.00108072j -0.00213209-0.020067j -0.0036728-0.00188998j 0.00595484+0.00580513j 0.0165051+0.00929582j 0.00221014-0.00717945j -0.00302437-0.00875013j 0.019192+0.00550544j -0.00503288-0.00308727j -0.0127991+0.0094663j -0.00269926-0.00546557j -0.0176449+0.000807807j 0.0203796+0.00732726j 0.00277779+0.00196534j -0.0170571+0.00359346j 0.00723535-0.00756306j -0.00600861-0.00161406j 0.0211665+0.00903073j -0.0276524-0.00121788j 0.00371666-0.00905184j 0.0245805-0.0214614j -0.0101681+0.012882j -0.015768+0.00484094j -0.00180538+0.0095421j -0.0257182-0.0131155j -0.00219842+8.3468e-05j 0.00918246-0.00293416j -0.0011835-0.00487274j -0.00480889+0.000411245j 0.0122312-0.00364928j -0.000146806-0.00116839j -0.00626138+0.00242756j 0.0118859-0.00591742j -0.00766319+0.00589007j -0.000330614+0.00124238j 5.51784e-05+0.00385467j 0.0226673-0.00166325j -0.00879202-0.0110778j 0.0176101-0.00221856j -0.0189306+0.00903436j 0.0150012+0.00284014j -0.00957469-0.00981069j 0.000420884-0.00630862j -0.00269554+0.0123852j 0.00785257+0.00328474j -0.00640567+0.0122826j -0.00101869+0.0184821j -0.0103622-0.0186242j 0.0181138+0.00457728j 0.00362605-0.0115884j 0.00307455-0.0107281j 0.0102804-0.000883375j -0.0434313+0.0300641j 0.00366428-0.0126088j 0.00850909-0.0196117j -0.0169918-0.00101184j 0.0367018-0.0229664j -0.0164594+0.00446809j 0.0382581+0.0246845j -0.0163751+0.0150488j 0.0209955-0.00631218j -0.0343241+0.0535623j 
0.0116329+0.061087j 0.0320508+0.00252643j 0.0141258-0.167533j 0.0273147+0.0605674j -0.0350782-0.102303j 0.0303087-0.07869j -0.160914-0.142045j 0.108323-0.101676j 0.0453028-0.0613692j -0.10075-0.214539j -0.210438-0.0491593j 0.129414+0.104733j 0.0121273+0.00911159j -0.0403214+0.0648316j 0.0415601+0.0176468j -0.0790406+0.00566123j -0.080205-0.0327665j 0.00927374-0.000753909j 0.175842-0.0207969j 0.111143-0.0137489j -0.129713+0.161764j 0.101045-0.0100908j 0.0908107+0.0271765j 0.142036-0.041055j -0.0281542+0.0126584j 0.0134576-0.0504992j -0.061783+0.0272407j 0.0141246+0.00118828j 0.0198475-0.0221336j -0.0158652-0.0402496j 0.0105533-0.014889j -0.00477838-0.00162452j -0.0163743+0.0194903j -0.0124495+0.0247641j 0.0231616-0.0509897j -0.0256072+0.0173297j 0.0233657+0.0234443j 0.00450128+0.00656859j -0.014564+0.0149862j 0.0205-0.00131144j -0.00103732+0.0204665j -0.016215+0.00481025j 0.0268148+0.0112821j 0.000741442+0.00716553j -0.0356908-0.0142655j -0.0293123+0.00780405j -0.0319144-0.0387119j 0.00469069-0.00702692j 0.0021124+0.00389958j -0.0103345+0.0144359j -0.00671502+0.00661553j -0.00507285+0.0222596j -0.000181999+0.00653299j -0.00560584+0.0123971j 0.0262603-0.0101192j 0.00907553+0.0301568j -0.0173481+0.0128544j -0.00367972+0.00140844j 0.0273028+0.0156958j -0.0146263+0.00760829j 0.0348561-0.0077917j 0.00392531-0.00279112j -0.0168632-0.00403837j 0.00144866-0.0185242j 0.0200233+0.00632884j -0.00561361-0.0165428j 0.0220373+0.0322203j -0.0120128+0.0143372j 0.0117029+0.0085414j -0.0242762+0.000829333j 0.0141256+0.0150735j 0.00171199+0.0108929j -0.0153566+0.000952003j 0.0226255+0.01342j -0.0116081-0.0107986j 0.0142792+3.19219e-05j -0.0161545+0.00769155j -0.0107149+0.0105065j 0.00825681-0.0032777j -0.0183287+0.0172323j 0.0178827+0.0118622j -0.00233942+0.00760253j 0.00445554+0.00238441j -0.0047041-0.0159515j -0.0107219+0.00793501j -0.00378362+0.00515891j 0.00499656+0.0110639j -0.00820325-0.00316182j 5.22446e-05-0.00748062j -0.00272522+0.00250881j -0.00239829+0.00481467j 0.0163509+0.00646388j 0.00980055-0.0100645j 0.00639654-0.0028326j 0.0137015+0.000657367j 0.000694632+0.0207211j -0.00233327+0.000545745j 0.00920577-0.00373052j 0.00648384-0.0058123j -5.06311e-05-0.0148906j 0.00122349-0.00625595j -0.0127089-0.0149824j -0.0178279-0.0189301j 0.0165624-0.000120967j 0.0159961+0.00398193j 0.00970324+0.0186255j 0.00799971+0.0114013j 0.00372657+0.018545j -0.00309877+0.00696118j -0.00428982+0.0148501j 0.00565829+0.00290338j 0.0022877-0.00936967j 0.00762769-0.00855909j -0.000308148+0.0125058j 0.00244916-0.00984761j 0.00692475-0.00321425j 0.00885424+0.00500098j 0.00681455+0.0127861j 0.00584352-0.00342052j -0.00844826-0.00652836j -0.00379581-0.011847j -0.0101632-0.000335169j 0.00441199-0.00315118j 0.0116917+0.00718323j -0.00620833-0.010303j -0.0183045-1.54063e-05j 0.00927435+0.0112166j 0.00601683-0.00842956j -0.00327386-0.00281259j -0.00310311-0.00220524j 0.00942005+0.00728077j 0.00555717-0.0076815j -0.0124081-0.00108695j -0.00443829-0.00851908j -0.00140413+0.0108315j -0.0078763-0.00444323j -0.00352112-0.00921191j 0.000149919-0.013313j 0.00422486+0.00707398j 0.000879765+0.00257319j -0.0127741-0.00312275j -0.00436634+0.00185838j -0.0123488-0.0202515j 0.00198087-0.00648683j 0.00916723-0.00199274j 0.00801786-0.0140647j 0.0117092-0.00107091j -0.0125489+0.0148299j -0.017182+0.00497776j -0.0190344-0.00391119j -0.0171354+0.00204361j -0.0166191-0.0172798j 0.00265846+0.0123927j 0.0321314+0.00985039j 0.0260137+0.0250658j -0.00898825+0.0198351j -0.00778586+0.0279064j 
0.0696904-0.0148221j 0.0526062-0.00218101j 0.0448787+0.0259317j 0.0404749+0.0283366j -0.127838-0.0318968j -0.0882589+0.0291282j -0.116373-0.0707797j 0.029867-0.0645425j -0.0651245-0.112631j 0.0649806-0.0917737j -0.0873492-0.0430689j -0.0559784+0.0404818j -0.007297-0.0206209j -0.0413874+0.0337463j -0.0240919+0.0419861j -0.00846181-0.0304337j 8.56417e-05+0.0207218j 0.0745551-0.113191j -0.0276001+0.021279j -0.0219142+0.0122518j -0.167553-0.0844383j -0.120155-0.0469758j 0.0507179+0.0149645j -0.0340756+0.0165571j 0.188578+0.11362j -0.0762061-0.0104308j 0.123425-0.0418116j 0.0333574-0.148657j 0.112876+0.025485j 0.0771311-0.0449126j -0.0438651+0.0287079j -0.0291405+0.0101066j -0.0142237-0.0115488j -0.0326193-0.00838974j 0.0505506+0.0229796j -0.0638042-0.056101j -0.0476329-0.126386j -0.00724516-0.0281826j 0.00491198+0.0377763j 0.0347669-0.013574j -0.0137531+0.000656581j 0.0445661+0.0219479j -0.0320046-0.0342596j 0.0489484-0.0247305j 0.0951906-0.00716798j -0.0134928-0.0262714j -0.0170167+0.00191562j 0.0437724+0.042428j -0.0300399-0.00335319j -0.0199852-0.00728892j 0.0231064+0.0196417j 0.0319526+0.00970132j -0.018213+0.00933036j -0.00733668+0.0105012j -0.0112432+0.00666704j 0.00136332+0.00636351j 0.0322787-0.0214697j -0.00336406-0.0211928j -0.0119992-0.0110047j -0.00629866+0.00431426j -0.0143322-0.0152076j 0.015274+0.0195865j -0.0536109-0.0180638j 0.0290739+0.021725j -0.0409273-0.00696694j -0.0568743-0.0135065j -0.0574783-0.00331955j -0.046028-0.0536736j 0.0539383+0.0434856j 0.0383536+0.0408677j 0.0455849-0.00403412j -0.0520256-0.0205851j 0.0250802+0.0159333j -0.0192809+0.00087989j 0.024877-0.0281053j -0.0221397-0.013708j 0.00582532+0.0306911j 0.0124086-0.0394787j 0.0320886+0.059623j 0.0305084-0.0336434j -0.0316401+0.0185294j 0.00227502+0.0202965j -0.0204726+0.00276713j -0.00852073-0.0112443j -0.00733106-0.0218073j -0.00694472-0.0291735j 0.00125533+0.0124789j -0.00814034+0.00354517j 0.0135418+0.013738j -0.0166469+0.0016125j 0.0282723+0.00405424j -0.0226104+0.0117366j -0.0100789-0.00846206j -0.041107-0.0404673j -0.0326049+0.00570062j -0.0430439-0.00418657j 0.0138429-0.0134013j -0.00151317+0.0162053j -0.000974063+0.00785303j -0.0156695+0.0157798j 0.0262625+0.0223171j 0.0357672+0.0378679j -0.00501742+0.0107989j -0.0168955+0.00188312j -0.00459211+0.0221291j -0.00435495+0.00228448j -0.0342698+0.0135086j 0.0444123+0.0293578j -0.0166371-0.0203712j -0.0205399-0.0116511j -0.0240504-0.0119045j -0.0167852+0.033139j 0.0116389+0.0470363j -0.0379618-0.0297703j 0.00994185+0.0124782j 0.0317137-0.0260628j -0.00759094+0.0231673j -0.0332997-0.00644998j -0.00397191-0.023762j -0.0227535+0.00400164j -0.0130983+0.0148185j 0.0300718-0.0147115j -0.019894+0.0123001j -0.0214797-0.0189729j 0.0168998+0.0089513j -0.00861126-0.00369832j 0.0103857-0.000505125j -0.0102756-0.00776264j 0.000178628+0.00408275j 0.000161476-0.00637272j -0.00652962-0.00651752j 0.0107275+0.00424259j -0.031148-0.0220766j 0.00561292+0.00139666j 0.00115272+0.0167466j 0.00189667-0.0156387j -0.0202646+0.00268873j -0.0040349-0.0037293j 0.0069168+0.0149921j 0.0208733+0.0086743j -0.0017864+0.00877738j -0.0136887+0.011494j 0.0195372+0.0316058j 0.0338114+0.00441304j -0.0101605-0.0122756j -0.0441249-0.0102007j -0.00275197+0.000162731j -0.0322413+0.0111743j 0.0413214-0.0182781j 0.0375398-0.0061331j -0.0411247-0.0308745j 0.0419681-0.0258744j -0.021617+0.00154034j -0.00398469-0.0159741j -0.0458315-0.0105282j 0.0361541-0.0336349j -0.00298816+0.0319078j 
-0.0346048+0.0139405j 0.061936+0.0149712j -0.0386918+0.0422312j -0.0437163-0.0399956j 0.0465514+0.123391j -0.0361926-0.0671823j 0.0713885+0.086561j -0.0384974+0.0445421j -0.000962037-0.066718j 0.0132619+0.0899906j 0.0809075+0.0336319j 0.0445993+0.01624j -0.00581345-0.0135338j 0.00877358+0.0518069j -0.0360628+0.0573689j -0.071072+0.0503509j -0.0198836+0.028916j 0.0572612+0.0281092j -0.0287465-0.0515291j -0.0369775+0.0189235j 0.0546567-0.0768288j -0.128586-0.0303489j 0.0603192+0.0243089j -0.000561861+0.0202282j 0.0414267+0.0196643j 0.0423+0.00555455j -0.0181507+0.012559j -0.147122-0.00226093j 0.0116807-0.0117325j 0.0358309-0.0764267j -0.0684771+0.00589371j -0.0237951-0.0243576j -0.0112366+0.0295644j 0.00874843+0.0394425j -0.0477899-0.0477538j 0.0324858+0.0295539j -0.0119903-0.0329509j 0.00104773+0.00995816j 0.0467162+0.0674963j -0.00211904-0.00230379j 0.0385123+0.0264956j -0.0676448-0.0134894j -0.0180407-0.0157431j 0.00737769+0.0287691j -0.0331716-0.0262468j -0.0298833-0.00101277j -0.0314258+0.0191567j 0.0197946+0.00793072j -0.0323181+0.00495859j -0.0308265+0.0120685j -0.00947399+0.0194913j 0.046043+0.00673521j 0.0118095+0.0124338j 0.00631394-0.00302595j -0.0141451+0.00899266j -0.0141449+0.0181054j 7.20748e-05+0.0475928j -0.032606+0.00148949j -0.00550219+0.0326877j 0.0127062+0.0201505j -0.00633729+0.00962579j -0.0273406-0.017058j -0.0243411-0.00839834j -0.0366102-0.00214152j -0.00450921-0.0212132j 0.0265015-0.00751121j 0.0123177-0.00369463j 0.0356326+0.0079811j -0.030173-0.0134887j 0.0167046+0.0105546j 0.0236251+0.00841762j -0.0296569+0.038489j 0.019568+0.00390447j 0.0165685-0.0136787j -0.011501+0.000171068j 0.00246492+0.0109156j 0.0234864+0.0267725j 0.0185751+0.0129284j 0.0258872-0.053529j 0.0074795-0.0116039j 0.0204729+0.0541579j -0.00415414-0.00452309j 0.00114687+0.0187785j -0.00458297+0.00188091j 0.0211586-0.00339153j -0.0231983+0.00757817j 0.014599-0.000783226j 0.00474066+0.0185465j 0.0173671+0.0172087j -0.0175584-0.00169627j 0.00547047+0.00803827j -0.0257126-0.00604674j 0.0250832+0.00741079j -0.032701-0.0427481j -0.00883117+0.000432768j -0.02179-0.00611739j -0.0205436+0.00595024j 0.0131328+0.00282701j 0.0189574+0.000343217j 0.0106514-0.00323052j 0.0419515-0.00829177j 0.0195753-0.00942962j -0.000718749+0.0151982j -0.0108867-0.00479923j 0.00132877-0.00160071j 0.0115394-0.0249721j -0.0156565+0.00560178j -0.0152932-0.0391718j -0.00243752+0.0112099j 0.00450211+0.01548j -0.00468108+0.0102004j 0.000355975-0.0174167j 0.0304008-0.000461928j -0.0112111+0.0140578j 0.0167325-0.0287576j -0.00273944-0.0279548j -0.0039883+0.0155052j -0.00841555+0.0107764j -0.0270342-0.00291754j 0.0117521+0.0215034j 0.000557462-0.0071438j 0.00961513-0.00308098j 0.0136058+0.00768155j 0.0271826-0.000304441j -0.00559994+0.0058132j 0.0137496+0.0123225j 0.00157875+0.00186952j 0.00218318-0.0101898j -0.0201531-0.00180681j 0.0190014+0.00205843j 0.00622071+0.000672047j -0.0136636-0.0142457j -0.0206104-0.00445406j -0.00318196+0.00222806j 0.0179733+0.0177632j -0.0118806-0.00460464j -0.0237278-0.00480713j -0.00384908+0.000874939j 0.0331637+0.00800603j 0.0182107+0.0190075j 0.00904131+0.0122372j 0.0229218+0.0213855j 0.025508-0.022294j -0.00883372-0.0316312j 0.00941787+0.0141863j -0.00618723-0.00481786j -0.000694624-0.00103296j -0.0490171+0.0485391j -0.00916833+0.00284706j 0.0202628+0.0208259j 0.00744774+0.0239778j -0.00116811-0.00307509j 0.00982413+0.015493j -0.0168641-0.0225188j -0.023456+0.0197165j 0.0276581+0.0171713j -0.0045661+0.0445962j 
