0.116449-0.0133919j 0.0322571+0.0213934j 0.261008-0.0137195j -0.115246-0.0291821j 0.0640918+0.00990495j 0.193688+0.00602409j -0.0944404+0.0118197j -0.0702405+0.00781547j 0.143876-0.00161892j 0.26044-0.00509462j -0.0767603+0.0154254j -0.0104384+0.0142648j -0.0962473+0.00653202j -0.0268477+0.0339405j 0.0157786+0.0228598j -0.112652+0.000132453j -0.0497626-0.00414014j -0.0395836-0.0150443j 0.0128714-0.00945152j 0.00065066-0.00536162j -0.0291288-0.00196966j -0.0152953+0.00286819j 0.0154202-0.00294914j 0.081509+0.0521321j 0.0334072-0.00944448j 0.0338691+0.00734565j 0.0141967-0.0190913j -0.136457+0.00168875j -0.023202-0.0498608j 0.145644+0.0327827j -0.0473704-0.00315873j 0.0147725+0.0185452j 0.029974+0.00522289j 0.00537498+0.00301619j 0.0108634+0.00250719j 0.0200351+0.0384752j 0.00955443-0.0211795j -0.0179291+0.0139526j -0.000716969+0.00832514j -0.0287221+0.0777716j 0.0177302-0.0053851j 0.066902+0.0285344j 0.00933552-0.0130838j -0.00648018+0.0288267j 0.0400149+0.0318211j 0.0125279+0.0188196j -0.0211238-0.013572j 0.0293973+0.00835672j 0.0354602+0.0200281j 0.0238297-0.0056731j 0.0278523+0.00812061j 0.0316032-0.00514653j 0.0113595+0.0114515j -0.00373818-0.0151889j -0.0107124-0.0251804j -0.00799011-0.0198649j -0.0418416+0.0103625j -0.0289592-0.00974947j -0.00891653+0.0278171j -0.0344791+0.00673807j -0.0110288+0.00638063j 0.00202307+0.00248265j 0.0254133+0.0208442j -0.0146622+0.00759416j -0.00122155-0.00404696j 0.00613174+0.0141982j -0.00682684-0.0429896j 0.0020778-0.0235808j -0.00323856-0.0240812j 0.0303575+0.00501079j 0.071236-0.059336j -0.0142573+0.0174339j -0.000465949-0.0452485j 0.013905-0.0490229j 0.127313+0.0447547j 0.0426846-0.0997916j -0.031822-0.0114295j 0.0014589-0.000286259j -0.00643894-0.0235695j -0.0184206-0.0509059j 0.0207522+0.0198983j 0.0297399-0.00255414j -0.00346358-0.0136869j 0.00557251-0.00241344j 0.0179371+0.00324829j 0.0179243-0.0447955j 0.0169564-0.0114171j -0.00205089-0.0084534j 0.0230842-0.0330592j -0.0255857+0.00188243j -0.0144605+0.000174774j 0.00476276-0.00744359j -0.014553+0.00990517j 0.0226579+0.00630227j 0.013026-0.00735243j -0.00379862-0.00377466j -0.0137954-0.00844054j 0.0315987+0.00155048j -0.0307928+0.0237017j 0.0064342-0.0269888j -0.00372024-0.00433058j -0.00540885-0.00312172j 0.00863319-0.0180475j -0.0150711-0.00382535j -0.00909289-0.0165007j -0.00825435-0.013974j 0.03181+0.00897745j 0.0269579+0.00747542j -0.0299001+0.0102629j 0.0100206+0.00729494j -0.00525429+0.0231211j -0.017714-0.0116465j -0.000790187+0.00479409j -0.014703+0.00893136j -0.0021034+0.0138846j 0.0161718+0.00530301j 0.0161365-0.00165696j -0.0130728-0.0160777j -0.0326895-0.000123837j -0.010768-0.00624572j -0.0133111-0.00010758j 0.00683592+0.00246813j -0.0310527-0.00557825j 0.00527093+0.000265968j -0.00722669+0.0016184j -0.00654697-0.00033386j 0.0025703-0.000308606j 0.0215715+0.00739129j -0.00598407+0.00310155j -0.00545392+0.00114297j 0.0134122+0.0142017j -0.00786527+0.00149326j 0.00151808+0.0217422j -0.00313907+0.00450402j 0.00439313-0.0148277j -0.0129893+0.00386604j -0.000762899-0.0161764j 0.00865546-0.00191373j -0.0153404-0.00116075j -0.0072799+0.000813502j 0.0122684-0.00172056j 0.0214216-0.0237943j 0.0314066-0.0038632j 0.00565928-0.007649j 0.00821876-0.0439359j 0.022511-0.0101859j 0.00371438+0.00638601j 0.00106111-0.0112512j 0.0107902-0.00880668j 0.0468514+0.0368489j 0.0569436+0.0159361j 0.0989152-0.0728384j 0.00582413+0.111962j 0.0167794-0.071349j -0.06188-0.0102446j 0.00927754-0.0573093j -0.0356546+0.0316216j 
0.02934+0.0264549j -0.0687333+0.014576j 0.256853+0.00969411j 0.0218478+0.00691312j -0.144243+0.036815j 0.0321981+0.00669876j 0.07729+0.0106879j -0.0490873-0.0225731j -0.127268-0.0275349j -0.107309+0.0346522j -0.364709-0.00999986j -0.0162579-0.0265139j 0.111994+0.00592597j -0.0208517-0.00180513j -0.0920195-0.0305237j -0.0126443-0.018641j -0.0207059+0.0172632j -0.0163926+0.0161443j 0.0183642+0.0167165j 0.0481478+0.00394788j -0.00538808+0.0135652j 0.0160922+0.00233462j -0.00635363-0.0029136j -0.0193256+0.0101424j 0.0267588-0.00622272j 0.0275218+0.00798283j 0.100705-0.0111579j 0.00446577-0.0588645j 0.145458+0.0272065j 0.0190775+0.0220896j -0.0404134-0.0408982j -0.0376912+0.00827087j 0.0158284+0.0292393j -0.0291074-0.0167626j 0.0295191+0.0197946j -0.00441213+0.0228374j 0.054482-0.0031515j -0.0188862+0.0254421j -0.0265247-0.0122332j -0.0532587-0.0294994j 0.00070902+0.021722j -0.0388511+0.0424413j -0.000929016-0.0307062j -0.0354881-0.000823119j -0.00955423-0.0184953j 0.0128151+0.016362j 0.025142-0.0214866j 0.019882+0.034382j 0.00594682-0.00929569j -0.00508385+0.0104183j -0.0226306+0.001881j 0.00534615+0.0176611j -0.0283067+0.022565j 0.00301143+0.00011464j 0.0182796-0.0101178j 0.0234861-0.00381171j 0.00174548-0.0104248j 0.00847238-0.0138379j -0.0368748-0.0276963j -0.0130988-0.00917568j 0.000349173-0.0129532j -0.0196165-0.00780067j -0.0386029+0.0279355j 0.0145934-0.0154562j -0.0151819+4.3657e-05j 0.00217755+0.0232047j 0.0399457+0.00722994j 0.0339086-0.0145878j 0.0476855-0.0209071j 0.0286015+0.0344265j 0.0378723+0.0796022j 0.0150541-0.00802152j 0.0257657-0.0284118j 0.0714624-0.0194228j -0.0478205+0.106886j 0.0933046+0.0348747j 0.0168979-0.0275421j -0.00107311-0.00751513j -0.00660335+0.000629147j 0.0457624+0.00671953j -0.00361587+0.0282634j 0.0149544+0.0343281j 0.00463957+0.000882973j 0.0219266+0.00873536j -0.00417306+0.010003j 0.0445192+0.0134579j -0.00896934+0.00987293j 0.00914715-0.00172274j 0.0368536+0.0267636j -0.0018539-0.020141j 0.00325509+0.000388588j 0.0114927+0.00518232j -0.0069769-0.0125143j 0.00614218+0.0207731j 0.00165147+0.0342869j 0.0157307-0.00558282j -0.00399101-0.0121928j -0.00563879+0.0141897j -0.0258069-0.0167414j 0.0194594+0.0147284j 0.00479158-0.0199576j 0.00593483-0.00667407j 0.0274597-0.000121211j 0.00574889-0.0175676j 0.00708732-0.0149269j -0.000236677-0.018492j -0.0126294+0.00372748j -0.00612407+0.0224505j -0.0138548-0.0186659j 0.0177269-0.00784689j -0.020405+0.0082265j 0.0364129-0.0118201j -0.0263694-0.00959903j -0.0345684+0.000289726j -0.0148226+0.00204505j 0.0154163+0.00336773j -0.018982+0.015239j 0.00855361-0.00492047j 0.0257359-0.0372538j -0.00365571-0.0139903j 0.00589326+0.00328982j -0.00465429-0.00343445j 0.0274409-0.0054647j 0.00527923+0.00438673j -0.0122155+0.00341645j -0.000605088-0.0073738j 0.0106255-0.00435316j 0.00686028-0.00141415j 0.00252007+0.012351j 0.00267212-0.00785284j -0.00996599+0.00459842j 0.000784741-0.00983767j -0.0119301+0.00253134j 0.00591876+0.00266557j 0.032295-0.00292785j -0.00203901-0.000568692j -0.00190858+0.00690481j 0.00539372-0.0033198j -0.00477017-0.00507369j -0.00921649-0.0122265j -0.000768884+0.00692626j 0.0340816+0.0103158j -0.00059391+0.021699j -0.0146663-0.0113903j 0.032168+0.0167925j -0.00663439+0.0093597j -0.00771939+0.00448166j 0.0559633-0.0177716j 0.000254365-0.0199183j -0.0355076+0.0498515j 0.00479701+0.0750224j 0.0110381+0.0919464j -0.103549+0.0504364j 0.0612073+0.0367086j 0.011011-0.0534873j 0.0320044-0.0307549j 0.00962717-0.0557289j 
0.00632061-0.00483706j 0.0324395-0.0104068j 0.399155-2.65131e-05j -0.161349-0.000867759j -0.105064-0.0177577j -0.169504-0.00117984j 0.0481715-0.00474669j -0.125152+0.0117793j -0.0499128+0.0183298j 0.0955028-0.0161016j 0.0660936+0.00234061j 0.0277805+0.039929j 0.0364309-0.0120949j 0.0516105-0.00132887j 0.00298796-0.0242345j 0.0257096+0.0223138j 0.0262768+0.00358668j 0.0425481+0.0510867j -0.0252169+0.0248273j -0.01103+0.00674953j 0.00527419+0.0229829j 0.010359+0.000549908j 0.0511761-0.00583487j -0.0333576+0.000370878j -0.0270206-0.0502881j -0.00610751+0.0550583j -0.0298896+0.0066557j -0.0090679-0.0123798j -0.0570305+0.0201596j -0.00831929-0.0277053j -0.0121569-0.0315599j -0.0155745+0.0293024j -0.00911001-0.01065j 0.000797042+0.0156364j 0.0245581-0.0030275j -0.0381659+0.0253805j 0.0239352-0.013926j 0.00625965+0.00996208j -0.0170808-0.010469j -0.00967762-0.0146606j -0.000740133-0.00492081j -0.00866399+0.008747j 0.00560674-0.0125607j 0.0120621-0.0198626j -0.0136336-0.00750233j -0.028949+0.0181288j -0.00224941-0.000779865j -0.0198609-0.00526577j 0.01079-0.00411645j -0.022697-0.0134349j 0.00492046+0.00251709j 0.0100891+0.00230438j 0.00352232-0.00423074j 0.00795055+0.013139j -0.0192988+0.0127067j -0.0218287-0.0194698j -0.00751994+0.0028081j -0.00720885+0.00225173j 0.00618587+0.0270218j 0.009995-0.00880074j 0.0174805+0.00969971j -0.000486776-0.00317525j -0.0136758+0.00286726j 0.0153446-0.019408j -0.00261464+0.0344205j -0.00708798+0.0191483j -0.0366431+0.00767625j 0.0166154+0.00327588j -0.038218+0.0106142j 0.00650105-0.023183j -0.02006-0.00954433j -0.00286268+0.00870181j 0.0136495+0.00324183j -0.00949767+0.0117637j 0.000393478-0.0357097j -0.0141522+0.00302752j 0.00419759+0.0114366j -0.00911024-0.00496291j 0.00952322+0.00549784j -0.011329+0.00491395j -0.0146012+4.57283e-05j -0.0183382+0.00312011j -0.00511979+0.00473277j 0.0129646-0.00514648j -0.0235273-0.00493437j -0.00999476-0.00207866j -0.0185174+0.00127152j 0.0134298+0.0174232j -0.000751218-0.011173j -0.00478585+0.00698359j -0.00587506+0.0139013j 0.00328204-0.00592765j -0.0117965-0.00764943j 0.00423201+0.00936498j 0.00597387-0.0112924j 0.00505489+0.00814152j -0.00155263+0.0140725j -0.00868648-0.00301785j 7.78627e-05+0.00112526j -0.00824422-0.00667462j 0.00922766+0.000709411j -0.00916922+0.00013616j 0.0170808+0.0087461j -0.000943627-0.0124334j 0.0104564-0.00023508j -0.00745189-0.0013774j 0.00831051-0.00406377j 0.00475848-0.000769078j 0.0214413-0.00259215j 0.00528283-0.00145475j 0.000356706-0.00758681j -0.00977437-0.000722852j 0.0160843-0.00809523j -0.000347601+0.00299387j -0.00284149-0.00302027j -0.00827228-0.00156557j 0.00293622-0.00321297j -0.00908249+0.0129146j -0.00308856+0.00071391j -0.00579965-0.000145037j 0.0037805+0.00187597j -0.00507955-0.00724759j -0.0111509-0.0107015j -0.0172041+0.00104322j -0.0118147+0.0104928j -0.00356854-4.08555e-05j 0.00159886+0.00633397j 0.0211735+0.00216282j 0.00842394+0.000449696j -0.00813348+0.00130428j 0.0136924+0.00441367j -0.000896477+0.00013183j 0.0097748-0.00545939j -0.00513029+0.00583484j 0.00406387-0.00135103j -2.76222e-05+0.00170932j -0.00100727+0.0137067j 0.00141622-0.00613366j -0.00488878-0.000714174j 0.00106789+0.010328j -0.00408459+0.0155246j 0.00197108-0.0104893j 0.000679608-0.00268991j 0.00279635+0.000274358j -0.00408929-0.00331369j 0.00575553-0.00047523j 0.00404581-0.00132379j -0.0148118-0.00706207j 0.0110436-0.000282551j 0.00220938-0.0191542j 0.0069562-0.0080036j -0.0273376-0.00700241j 0.0156856-0.0308754j -0.00614831-0.0053855j -0.00169216+0.00856702j -0.00998468+0.0136155j 0.00139277+0.00831111j 
-0.0139725-0.0082444j 0.0044371+0.00829712j -0.263374+0.000557895j 0.0578996-0.0181287j 0.0219867+0.0319876j 0.0314994+0.0120283j -0.104684+0.0168238j 0.0113476-0.0143291j 0.0295256-0.0301384j 0.00644635+0.00691266j -0.0388261-0.0103361j 0.0265754-0.00263355j -0.0224724-0.0314189j 0.0311013+0.0215552j -0.000354662-0.0206793j -0.00841476+0.0118369j -0.0156278-0.00227489j 0.013694+0.0493157j 0.000307935+0.0145155j -0.00189118+0.000990174j -0.009466+0.0254189j -0.0027246+0.00838904j -0.0183493-0.00164628j 0.0143862+0.0216904j 0.00341376-0.0614052j -0.00800547+0.0425912j -0.0291906+0.0187757j 0.0291504-0.0387698j -0.0246803-0.0292247j -0.016666+0.019283j 0.0470576+0.00911948j 0.0134079-0.000596394j 0.0111237+0.0117106j 0.000851201-0.017506j -0.0198649+0.00781307j 0.0137979+0.00472084j -0.00697726-0.0122914j 0.00754536+0.0111538j 0.0195153+0.00441318j -0.00332509-0.0219454j -0.00429922+0.00194803j 0.000932315-0.0190232j 0.0106518+0.0179746j 0.0106575-0.01384j 0.00594463+0.0223475j 0.00618778-0.018909j -0.00179623+0.00053605j -0.0220373-0.0172462j 0.018397+0.00179776j 0.0140819+0.0174001j 0.00442779-0.00530025j 0.00449856+0.00652069j -0.00243171-0.0122012j -0.00108119+0.000794798j 0.00891941+0.000384275j 0.0104454-0.0200108j -0.00885462+0.0114538j -0.00239083+0.00743706j 0.00997784-0.00897332j 0.0160561-0.0066756j 0.00210977+0.0235389j -0.0108643+0.00158781j -0.00537874+0.0024633j -0.00510024-0.00304489j -0.0115917+0.00754415j -0.0183378+0.0161112j -0.00955561-0.0279388j 0.00812557+0.0115072j -0.0195449+0.0183914j 0.0122759+0.00792158j 0.00428992-0.00894498j 0.00576329-0.0054178j -0.00337935+0.00827119j -0.0109429+0.00784977j -0.000253663-0.0205131j -0.0172351+0.00178442j -0.0209953+0.00241212j 0.000937459-0.00157085j -0.00199763+0.00607325j 0.0123866-0.00397986j 0.00524815-0.00108053j -0.0107967+0.00197837j 0.00157265+0.00432109j -0.0200551-0.0011835j -0.00853222-0.00775419j -0.0147929-0.00326038j 0.00916257-0.00290584j -0.000323683+0.00744582j -0.0164683-0.00138201j 8.99405e-05+0.00450345j 0.0102452-0.00605614j 0.00205677-0.0019605j 0.0055631-0.00337878j -0.014891-0.0031156j -0.00793448-0.00195818j -0.000277432+0.0133021j -0.00554758+0.0145727j 0.011461+0.00557256j -0.00112768+0.00339839j -0.0079507-0.00685171j 0.00204457-0.00259554j 0.00890617-0.00177733j -0.0122186+0.0056826j 0.00626096-0.00541236j -0.00773711-0.00577116j 0.0159941-0.00383742j 0.00739391-0.00469519j 0.00538401+0.0115312j -0.0139487+0.00743602j -0.0118015-0.00103096j 0.00870894-0.0123624j 6.97135e-05+0.00582554j -0.00914731+0.00103953j -0.0150261-0.00167939j 0.0113596-0.00858766j -0.00699248-0.0106209j -0.00189115-0.00519065j -0.0165049-0.00717762j 0.00449355+0.00253056j 0.0057767-0.00375674j 0.00341742+0.000635351j -0.00229185-0.000105398j 0.00722281+0.0102468j -0.0055727+0.0105437j -0.000854674-0.000218654j 0.00152759-0.00193703j -0.00411982-0.0183683j -0.0153005-0.00598146j -0.0032197+0.00350955j -0.00230793-0.00347458j -0.00501025-0.00405061j 0.00144284-0.00576115j -0.00221002+0.00204299j 0.00345565-0.0213336j 0.00740636-0.00229087j -0.000989259-0.00464175j -0.000624297-0.000738548j -0.00815631+0.0109764j 0.0038591-0.0156261j 0.00367628-0.0209204j -0.00829478+0.0022551j 0.0032192-0.00469854j -0.00280644-0.0066271j 0.00746664+0.00558197j 0.000789183+0.00619076j 0.00157802+0.0125565j 0.00101201-0.0030201j -0.00556865+0.0113241j 0.000745964+0.00479505j 0.00329066-0.0108572j -0.0131291+0.0028465j -0.00187241-0.015386j 0.0168606-0.017951j -0.00394037-0.0100205j 0.00441118-0.000966191j -0.000554071+0.00763778j -0.00300141+0.00285025j 
-0.00290974-0.00357087j -0.00377667+0.00102872j -0.102974-0.00165633j 0.0342128-0.0164304j -0.043017+0.0068786j -0.0212918+0.00276878j -0.0952042+0.00920907j -0.0219483+0.00637135j -0.0454088-0.0130243j 0.064203-0.00354503j -0.0167198-0.00377894j 0.0420485+0.0191512j 0.0092755-0.0691626j 0.0355657+0.046994j 0.00434464-0.0474454j -0.0141379+0.00769429j 0.00247342+0.0595203j 0.00710432+0.001124j 0.00485325-0.00134974j -0.00173873-0.00596482j -0.00485614+0.000719771j 0.0169859-0.00157439j -0.000546539+0.012906j 0.00338636+0.0130475j 0.0141117+0.0671843j -0.00378124+0.0241497j 0.00235886-0.0205238j 0.0150204+0.0120309j -0.00104125+0.0120397j -0.00318096-0.0071385j 0.0279397-0.0201234j 0.00593029+0.0154745j 0.0163081-0.0110342j -0.00685909-0.00710569j -0.00745388+0.00919637j -0.00837961+0.0217404j 0.00419153-0.0111369j -0.00337398+0.0195316j -0.00576042+0.00303667j -0.00943375-0.0252325j 0.00327814+0.00348433j -0.00729504+0.000903559j 0.0115013-0.00167657j -0.0275426-0.00322888j -0.00490183+0.0164798j 0.00480401+0.00230509j 0.0176338-0.000803968j -0.0014936-0.000772863j -0.0142796+0.00217484j -0.020719+0.000247934j 0.0207481+0.00843722j -0.00828285-0.0130315j -0.0175234+0.0228714j -0.00350766+0.0180744j -0.0221031-0.0119765j 0.00618289+0.0142629j -0.00662732-0.00946848j 0.0153675-0.00557163j -0.0138467+0.0168312j -0.0105974-0.00238932j -0.00274936-0.0302587j 0.0121008+0.0239075j 0.0104589-0.0109277j 0.0200229+0.00456894j 0.00746829-0.00835285j 0.0180353-0.014472j 0.00709471+0.0201286j -0.0224263+0.00656515j 0.00371783-0.0225289j -0.00895898+0.00270036j -0.00407195+0.000317964j -0.0114645+0.0113873j -0.00630924-0.000899274j -0.00209293+0.00806352j 0.00574105-0.011454j 0.0102868-0.00453078j 0.00333523-0.0019995j 0.00121612-0.00391484j 0.0151079+0.00404587j -0.000667409-0.00223532j -0.0129399-0.000479783j -0.00617619-0.00249004j -0.00502289-0.0117489j 0.00913572+0.0075225j 0.000358986+0.00359144j -0.0119007+0.00210844j -0.00115947+0.0143772j 0.000345865+0.0127736j -0.0140242-0.00521834j -0.0060462+0.000871413j 0.00711809-0.00433277j 0.000922335+0.0112852j 0.007868+0.00885697j 0.00149562-0.00144005j -0.0155762-0.00651147j -0.00532902-0.0138392j 0.0078775-0.013681j 0.002709-0.0147411j -0.00957036-0.00489829j -0.00533978-0.000991227j -0.000110995+0.00130899j 0.00337932+0.00641704j -0.0110172+0.011693j 0.00493596-0.00928509j -0.00954128-0.00101711j 0.00563653+0.0030231j 0.0108749+0.00302241j -0.00794749-0.00147472j -0.00580261+0.00323368j -0.00586597+0.00197313j 0.00648077-0.00525051j -0.00215397-0.000715481j 0.00366948+0.000254027j -0.005476-0.00252299j 0.00316426+0.00422352j -0.000860462-0.00546974j 0.00318962-0.0066961j 0.000304826+0.00499125j 0.000408745-0.00612842j 0.00542844-0.0082584j -0.000411266-0.00132785j 0.00685094-0.00651895j 0.00107248+0.0102545j -0.00285324-0.00192841j -0.00745411+0.00224276j 0.00412009-0.00381247j -0.00276386-0.0120085j -0.00186484-0.010098j 0.0014123-0.000321514j 0.000390439-0.00436644j 7.7981e-05-0.00796308j -0.000121927-0.00512056j -0.00469578+0.00967794j 0.00226758-0.00621122j -0.00160876+0.00226594j 0.000294109-0.00147746j -0.0020203+0.00194046j -0.000169324+0.00563519j 0.00145518+0.00348036j 0.00186938-0.0112547j -0.00421687-0.00244226j 0.00130541+0.00426121j 0.00226424-0.0027511j 0.00247491-0.000279758j 0.00113867+0.00343035j 0.00226508+0.00797021j -0.00177152+0.000105254j -0.00129049-0.00192832j -1.12322e-05-0.000495889j 0.00292737+8.63606e-05j -0.00720395+0.000168207j -0.00131093-0.00219815j 0.00264185-0.00474593j 0.00202776+0.00145525j 0.00254191-0.00120267j -0.000180401+0.000840569j -0.000721746-0.000835484j 
0.0182084-0.00333848j 0.0639839-0.0126718j 0.434772+0.00404147j -0.189124+0.00293923j 0.036979-0.0078601j -0.107853+0.00341838j 0.0484193-0.000739449j -0.0099839-0.0196204j 0.049116-0.0287708j -0.021408+0.010237j -0.00737858-0.0112302j -0.060077-0.0494435j -0.00534243-0.00867227j 0.00840098-0.0325298j 0.0135187+0.00869247j -0.00746444-0.0102951j 0.035665+0.00846607j 0.0274087+0.0044446j -0.0247484-0.00485044j -0.0232875-0.00433652j 0.0153991-0.006596j -0.00926911+0.00688497j 0.0288341+0.0118327j -0.0164107-0.0202514j -0.0401178+0.00616193j -0.00362322-0.008617j -0.0872227+0.00200927j -0.0230452-0.00635313j -0.116821+0.0325871j 0.0120986-0.025104j -0.00332336-0.0244567j -0.0184278+0.00618695j -0.0244152-0.0503698j 0.0222019-0.0191099j 0.0292594+0.017555j 0.0046528-0.0013773j 0.00187118+0.0018401j 0.00205481-0.00561426j 0.00599257-0.0204174j 0.0268717+0.0164607j 0.00185196-0.0251915j 0.0167858+0.000847704j 0.0403306+0.0216438j 0.0274556-0.0118098j 0.0151772-0.0130571j 0.0142886-0.00333251j -0.025535-0.00316396j -0.0189453+0.011723j -0.000607684-0.00693719j 0.00092423-0.00505937j 0.00164373-0.0172137j -0.00887508-0.00688877j 0.0187588+0.00564002j -0.00737238-0.00470364j -0.01577-0.00517392j -0.0132442+0.00441095j 0.0327441+0.00434626j -0.00330439-0.00207497j 0.011201+0.00654105j -0.0154516+0.0194567j 0.00597661+0.00131617j 0.00689862+0.00178701j 0.00897552-0.00241444j -0.00768673+0.0185073j 0.00106429-0.0138426j 0.00666785-0.00142514j -0.0314806-0.00443616j -0.0197543+0.0139851j -0.0143138+0.0333037j 0.00211048-0.0256698j -0.0228133-0.038606j 0.00229157-0.0106712j 0.0107238+0.0154901j -0.0267633+0.00809793j 0.0132757-0.0589031j -0.0416985-0.00830919j -0.00702568+0.0285651j -0.0103813+0.000615163j -0.0211254-0.00191676j -0.0326966-0.009258j -0.00656652-0.00925118j 0.00330456-0.00392154j 0.00762943-0.00503879j 0.0181875-0.00600778j -0.00407918-0.00350455j -0.0311376-0.00601509j -0.0208446-0.00234344j 0.0033993-0.00498817j -0.0278459-0.00968057j -0.00383776+0.0107598j -0.0112507+0.0101087j -0.00193916-0.00140554j -0.00431577+0.00206982j -0.00166508-0.00359169j 0.00512657-0.00650102j 0.0123479+0.00628928j -0.00608496+0.00934072j 0.00147077-0.0201687j -0.0018566+0.00201984j -0.0071822-0.00256838j 0.00578216+0.0121493j 0.00457562-0.0111193j -0.007728-0.00767452j -0.0124366+0.00761539j 0.0036292+0.0193648j 0.010851+0.00722305j 0.0282432-0.0041158j 0.0129727-0.000748168j 0.014623-0.00208588j 0.00712845+0.00920945j 0.00904443-0.0006229j 0.00804874+0.00872165j 0.00182833-0.00508958j -0.00832808-0.000991315j 0.000409007-0.00157777j -0.0128436-0.011977j -0.00168264-0.00507438j -0.0160828+0.00256183j 0.0065167+0.0140517j -0.00700858+0.002344j 0.0068673-0.00656327j -0.00394742+0.0070603j -0.00692207+0.0148124j -0.0100876+0.00833425j -0.00116175-0.00070398j -0.00283633+0.00477621j -0.000437953-0.0112997j 0.0153443-0.0064656j 0.00453123-0.002433j -0.0052838-0.0017753j 0.0139125-0.00173931j -0.0021069-0.00273763j 0.0172478+0.000237851j 0.00277731-0.0137622j 0.0039741-9.65841e-05j 0.00618051-0.00840078j 0.00642707-0.00302938j -0.00126138+0.00242849j -0.00360236-0.0149291j 0.00383344-0.00298185j 0.00613714-0.00129632j -0.00814792-0.0132158j -0.00621141-0.00808826j 0.00828422+0.0185441j -0.0171319-0.0115689j 0.00689079-0.00183195j 0.00579579-0.00410468j -0.0216055+0.0202639j 0.00685146+0.0103196j 0.00862841-0.0282417j 0.0119202-0.0222486j -0.0207925-0.0465838j 0.0433474-0.0387014j -0.0242608-0.0172598j -0.00826187+0.0203589j -0.0109548+0.0257592j -0.000489828+0.026764j 
