0.110297+0.0303623j -0.0229027-0.0594156j -0.0756353+0.0245644j -0.143574-0.0836487j -0.129688+0.0400196j -0.0195371-0.0155258j -0.0146846-0.0545602j 0.0185401-0.0449795j 0.0797994-0.0676239j -0.120857+0.00436476j 0.174284+0.0716585j 0.0866633+0.0153506j 0.00111496+0.0754535j -0.00897922-0.00837125j 0.122702+0.0360704j -0.0232168+0.0951744j 0.0117-0.0882918j -0.00895111-0.0108823j 0.0235454-0.00547281j -0.0354497-0.0296547j -0.038355-0.0616004j 0.00451901-0.00412614j 0.0166828-0.010567j -0.00607255+0.0154264j -0.0335231-0.0248882j 0.0266905+0.0243901j 0.00374891+0.003855j 0.00622052+0.058529j -0.0389155-0.0380178j -0.0440191-0.00241348j -0.0292291-0.0398216j -0.0077746-0.0223339j 0.0279271-0.0367062j 0.0243462+0.0356081j 0.0480612+0.0306275j 0.00243457+0.0120419j -0.0236371-0.00673469j -0.00394756+0.0177789j -0.0330067-0.0226295j -0.0194701-0.0389751j 0.00115342-0.00876543j 0.0280291-0.000106664j 0.00406164-0.0465811j 0.000537064+0.0411711j -0.00382668-0.0186303j 0.0222513-0.0317698j -0.0275664-0.00374088j 0.0900439+0.0733826j -0.0382777-0.0305293j -0.0366652-0.000699312j 0.0357508+0.00736009j 0.0140346-0.0398725j 0.0143809+0.0731457j 0.0502424+0.0715321j 0.086846+0.0172126j -0.0297492+0.0328825j 0.0295463-0.0108276j -0.0197579-0.0499005j 0.000276171-0.00720279j -0.0521243-0.0209732j 0.0163888+0.0388531j -0.0454749-0.00256928j 0.0274205-0.0496044j -0.00750214-0.0188262j -0.0240756-0.00799305j -0.0159601+0.014647j 0.0135327-0.0153553j 0.00488365+0.00320277j -0.00516723-0.00215083j -0.0179617-0.010947j 0.0283278-0.0206633j -0.0212656-0.0330484j -0.00698729-0.0158316j 0.0156547+0.000360904j 0.0155414+0.0374342j -0.0743876-0.0673176j 0.0598251+0.0653301j 0.0333358+0.0530889j 0.0201+0.0283827j 0.0154042+0.0667818j -0.00762784-0.000213131j 0.0287082+0.0476051j 0.0072942+0.000644745j 0.0279517+0.0273562j -0.0458596+0.00739796j -0.0528062-0.08433j -0.000473417-0.00243843j -0.0727446-0.0619317j 0.0579161+0.0963056j -0.00433145+0.00315025j -0.0132355-0.00282341j -0.0539133-0.0126301j 0.023899+0.0291887j -0.00404824+0.00618387j 0.000597031-0.00176759j -0.0248466-0.0134968j -0.00237743-0.0435415j -0.0152654-0.00646758j -0.0202641+0.0258898j 0.00333677-0.00943383j 0.014473-0.0386137j -0.0194426-0.0168424j -0.00250178-0.029214j -0.0176376-0.0089843j 0.00996736-0.00766977j 0.00508307+0.00174249j -0.0190684-0.00715949j -9.84261e-05-0.00676922j -0.02131-0.0335991j 0.0114924+0.0346031j 0.00240098-0.0124034j 0.0016899+0.029007j -0.000113689+0.00430652j -0.0143063-0.017339j 0.0220068-0.0161087j -0.00405777+0.00275238j 0.0402462+0.00161296j 0.00684696-0.0336682j 0.00819686-0.00799007j -0.0233102+0.00322025j -0.00363254+0.012694j 0.0157548+0.0316062j -0.000227387-0.00372686j -0.0217369+0.00585948j 0.0195572+0.00894675j -0.0039347+0.0122973j 0.0389809+0.0288905j 0.000861767+0.00630726j 0.0162202-0.0142611j 0.0138962-0.00100804j -0.0132615-0.00703789j 0.00880472+0.00202669j -0.0211389-0.00427415j 0.00174694+0.00192247j 0.0214122-0.00279408j 0.0195605+0.0142j -0.0125468-0.00848613j 0.0189787+0.0138708j -0.00486437-0.0066015j 0.0145523+0.0119317j 0.0146671+0.0029769j 0.0118182+0.0139879j 0.00226304-0.00184734j -0.0057361+0.0196836j -0.00495972-0.0161769j 0.000400231-0.00499942j 0.0200852+0.0132004j -0.00750844+0.0018908j 0.0324288+0.0290589j -0.00389733-0.0222905j -0.00811491-0.00390182j -0.0046212-0.0138497j -0.0115303+0.0059511j -0.00105239-0.0067037j 0.00326132+0.00511095j -0.00629994-0.00727799j 0.0117913-0.000457128j 0.0121081-0.0108106j 0.000256107+0.00261338j 0.00177732+0.0131261j -0.0428768-0.0418697j 0.0236667+0.0319225j -0.00296992-0.00437655j -0.00906047+0.0227465j 0.0100369-0.00575959j -0.0443995-0.0127881j -0.0242174-0.0175019j -0.00313035+0.0148669j 0.0229559+0.00475051j 0.0185986-0.025305j 0.0363719-0.0174049j -0.000285647-0.0184018j -0.0119764-4.9671e-05j 0.000533508-0.00623227j -0.00267328-0.00362008j 0.0434529+0.0325533j -0.00456517+0.0224892j 0.0148547-0.0161157j -0.000718147+0.0397108j 0.0301014-0.042605j -0.00329964+0.00225089j -0.0414399-0.0328344j -0.0135946+0.0132539j 0.120446+0.0599229j -0.0639635-0.0507374j 0.0440678+0.0681532j -0.042879+0.0429565j -0.0597178-0.0116745j -0.0588099+0.0632712j 
-0.029807-0.0878743j -0.0929985-0.060312j 0.0833368+0.0862924j -0.059678+0.0461509j -0.0304185-0.0169993j -0.11545-0.0854738j 0.0130691+0.0351772j -0.0823291-0.0644062j -0.0854136-0.0354713j 0.127221+0.141444j -0.049823-0.0979152j -0.0481633+0.0149323j 0.0287448+0.104305j -0.0172491-0.0286759j 0.0401931+0.0730872j 0.127842+0.097507j -0.0645594-0.0340868j -0.00553022+0.00646107j -0.0242387-0.0394623j -0.0746455-0.0658071j 0.0167476+0.071294j 0.00350922+0.0108518j -0.0180163-0.0434794j -0.0333827+0.0385855j 0.0109543+0.0175221j 0.0451087-0.0098793j -0.00990512+0.0063773j 0.047478+0.0209085j -0.0663318-0.0445326j 0.0276158+0.0627982j 0.0296419+0.0473857j -0.0551523-0.0238536j -0.0174162-0.0221342j -0.0199269-0.0202909j -0.0192962+0.0230058j 0.0759242+0.00855981j 0.00623247+0.0139012j 0.0145912+0.05815j -0.0420906+0.0225292j 0.0489986+0.0204892j 0.00822987+0.0108232j -0.0100502-0.0108109j -0.0185871-0.00871789j 0.0274902-0.00877668j -0.0036299+0.00613706j -0.02311-0.0351612j 0.0122099+0.00725411j -0.0200467-0.0463278j -0.0257049+0.00336778j 0.0402223+0.0177326j 0.0102658-0.027136j -0.0565836-0.0440769j 0.0845238+0.0829501j 0.0219988-0.00197358j -0.0147337-0.0161494j 0.0561125+0.0498136j -0.0519836-0.0732365j -0.0634858-0.0721245j 0.00612603+0.00823039j 0.00485724+0.00674581j -0.00610506-0.00821596j 0.0177772+0.0416296j -0.0230772+0.0150523j -0.00663602-0.00309965j -0.000466628+0.00728972j -0.00104041+0.0203045j -0.0181932-0.006236j -0.0162864-0.0103099j 0.00385446+0.0140319j -0.00125077-0.00838829j -0.0268338-0.061412j 0.00570992+0.031777j -0.012019-0.00388474j -0.016048-0.0346001j 0.0302415+0.00958136j -0.0314082+0.00230645j -0.00873318-0.0338069j 0.00242763-0.00550069j 0.0285612+0.0261828j 0.0432624+0.0160569j -0.00596499+0.00528807j 0.03498+0.00691467j -0.0188339-0.0105229j 0.0217501-0.0282918j -0.0104572+0.0161458j -0.00983757+0.0201616j -0.00253859-0.0517676j -0.0474511-0.0100532j 0.025959-0.0362966j 0.0201104+0.00462279j -0.0116278+0.0139159j -0.00604321+0.0124211j 0.0127398-0.00207159j -0.00114599-0.0153423j 0.00721185-0.0410564j 0.000829682-0.00256511j -0.0179949-0.00940841j -0.0185302-0.0161455j 0.0131153+0.00122519j -0.0151305-0.0111444j -0.0374401+0.000209637j 0.0437473+0.0658401j 0.000867798+0.00146396j -0.0136793+0.00191148j -0.0206161-0.0217172j -0.00618203-0.0117881j -0.0151674+0.00499827j 0.0248751-0.0100313j -0.00492503+0.0196787j 0.0226445+0.0231844j -0.0142394-0.00673928j 0.0262703+0.00293075j 0.0130507+0.0285355j 0.00312343+0.0218844j -0.0494048-0.056806j 0.0279285+0.0173861j -0.0664132-0.099396j 0.00507409+0.0157667j -0.000559676-0.0371855j 0.023563+0.0303183j 0.0133485+0.024409j 0.0286474-0.00945081j -0.0025985+0.00317949j 0.0111312+0.0430226j 0.00242107-0.0268122j 0.0168533+0.0123781j 0.0103265+0.013609j 0.0273176+0.00575202j -0.0292465-0.00497068j 0.0139589-0.0170862j 0.00933831-0.0131048j 0.00316205+0.0154155j -0.000583196+0.0103959j -0.015319-0.0137862j 0.0295889-0.00550528j -0.00239494-0.00983555j -0.0254531+0.0143122j 0.0104416+0.00310969j -0.00428807-0.0108554j 0.0163507+0.0240674j -0.00923353-0.0442518j 0.0200311+0.0192926j 0.00821282-0.0161874j -0.00257321+0.0147569j -0.00901596-0.0248849j -0.0060164-0.0029308j 0.0045403-0.00640017j 0.00910185+0.00618568j -0.00568591-0.0217063j -0.0197242-0.0105694j 0.00258159+0.00930518j -0.000227529+0.023796j 0.00963921+0.00106939j -0.00376882-0.000976445j 0.0202321+0.012141j -0.00256175+0.0116475j -0.0113602-0.0152521j -0.0256215-0.0153704j 0.0033567-0.0134451j 0.0129097+0.00329941j -0.0186236+0.00904943j 0.00631983-0.00373949j -0.0319268-0.0208731j 0.0257785+0.0579829j -0.0156298-0.0068294j 0.0191792+0.0495975j -0.0353836-0.0107277j -0.00557869-0.00813817j -0.00492139-0.0297977j -0.013554-0.0206417j -0.0348689-0.0189499j 0.0042882+0.00993621j 0.0196782+0.0272528j 0.00622272-0.00341443j 0.0108898+0.022087j -0.00367652-0.0106027j 0.0100081+0.0137112j -0.0278559-0.0185619j 0.0200801+0.000559743j -0.0458557-0.0190246j 0.0359957-0.00134452j -0.0326722-0.0341153j 0.0242138+0.0120235j 0.0148379-0.0327202j 0.0454428+0.0528411j 0.040968-0.0121205j 0.105415+0.109855j 0.0429337-0.0497734j -0.0347163-0.00271765j 
0.0144856+0.0455497j -0.0389718+0.0253425j -0.120633+0.14615j 0.304465+0.11959j 0.0265495-0.0279605j -0.025097+0.0282004j -0.117551+0.176164j 0.118279-0.083013j -0.0819177+0.321424j 0.136942+0.133282j -0.0834613-0.0245728j 0.0105908-0.083364j -0.0122694+0.0778042j 0.0172403-0.0247639j -0.0576702-0.0351553j 0.000138343+0.0577546j -0.00275885+0.0160541j 0.0179146+0.0207504j -0.0273597+0.00686288j 0.00774366+0.000714198j 0.027336+0.0108336j 0.0218673-0.0107344j -0.0148775+0.0016186j 0.0159029+0.030197j -0.0203816+0.00483484j -0.00121245-0.0119425j -0.010889-0.0193275j -0.00798415+0.009081j -0.0211594+0.00113831j 0.0214606-0.0141155j -0.00500722-0.00334462j 0.0193979+0.00619683j 0.00878085+0.00831226j 0.00845301+0.00391302j -0.00185369-0.00858101j -0.011363+0.00562125j -0.0171087+0.00103777j -0.0275111-0.00297454j -0.0192962-0.00396036j -0.0121566-0.00138755j -0.00440741-0.000415772j 0.0073426-0.0155909j 0.00396637+0.00758227j 0.0334866-0.0178921j 0.0130449-0.011379j -0.000406236+0.0279978j -0.01105-0.0243344j -0.0302083-0.029096j 0.0057928+0.0122657j -0.0151169+0.0053167j 0.000897073-0.0272484j 0.00803341-0.02931j 0.00488819+0.0164837j -0.00671035-0.00163032j -0.0056598-0.00447068j 0.0172463+0.0143757j -0.011319-0.0166795j -0.0049599-0.000927113j 0.0066891+0.00839247j 0.00933189+0.00856498j -0.0229718-0.0245829j 0.00293045+0.00760577j 0.00977607-0.0107074j -0.0184513-0.0028671j -0.0111349+0.00356778j 0.00651301+0.0100053j -0.00810428-0.00999416j 0.0106941+0.00829653j 0.00821472+0.0157673j 0.00760341-0.0159844j 0.0147754-0.00528695j 0.00435112-0.00311535j -0.00920652-0.00847252j -0.0094264-0.0109697j 0.00991948-0.00789772j 0.00300226+0.0082142j -0.00112407-0.0204076j -0.00892682-0.00675173j 0.011855-0.00981367j -0.0128925+0.0148801j 0.00435943+0.00304421j 0.000282329+0.0169633j -0.0152231+0.0023627j 0.00222754-0.022359j 0.00524054-0.00482962j 0.00356557-0.00551196j 0.00323955-0.007459j -0.0199975-0.00329818j -0.00174421-0.0104063j 0.00580499-0.00797579j -0.0115024+0.00142436j -0.00210481+0.00393324j 0.0031148-0.00126345j -0.00860115+0.00282345j 0.00643237+0.0052784j 0.00814282-0.00995146j -0.00252717-0.00179825j 1.3341e-05+0.00794076j 0.00400104+0.00785504j 0.00199688+0.00559243j -0.00564882-0.00813757j -0.00032749+0.00811397j 0.000240008-0.000666861j -0.00571385-0.00038424j 0.00483483-0.000610952j -0.00949528-0.00931155j -0.00231974-0.00811316j 0.00562126-0.00976601j 0.0102883+0.00581725j 0.000774374+0.00908073j -0.00188458-0.00310071j 0.00448711-0.00241437j 0.00267741-0.00184508j 0.00465557+0.00907158j 0.00511624+0.00439883j 0.00360546+0.0145516j -0.0166752-0.015991j -0.00447439-0.00239914j 0.00469206-0.0105469j 0.0031006-0.000198491j 0.0121501-0.00489576j 0.00849797-0.00293955j -0.00817153-0.00533464j 0.00492934+0.0192467j 0.0059478-0.00327725j -0.00103499-0.00505234j -8.85728e-05+0.00482581j -0.000546312-0.00348858j 0.00937018-0.00194194j 0.00699714-0.00152943j -0.002279-0.00634046j -0.00042172-0.00378331j -0.0116725-0.00374751j 0.00806053-0.00157856j 0.00923293-0.0129322j 0.000848702-0.000460958j -0.00127422-0.00570027j -0.00548307-0.0101618j -0.00594585-0.00127712j -0.00191585+0.00367039j 0.0103324-0.00941562j 0.00952511+0.00834883j 0.00351105+0.000952188j -0.00026427-0.00575965j 0.00296682+0.00381032j -0.00763564-0.00388995j 0.0101216-0.00625815j 0.00130577+0.00188142j -0.0122271+0.00183875j -0.00669228+0.00468421j 0.0115469+0.00941037j -0.00045102+0.00668266j 0.000406341+0.000270431j -0.00916943+0.00376455j 0.0029858+0.0131496j -0.00879818+0.00569626j -0.00577611-0.0120094j -0.00846009-0.00044059j -0.00395787+0.00413554j 0.0135565+0.00423496j 0.00816984+0.00613395j -0.0114354-0.00179149j -0.00259009-0.00465889j -0.0040121+0.00807327j 0.00270024-0.0045525j 0.00912504+0.00676075j -0.0162261+0.0041642j -0.00716543+0.00169866j 0.00823388-0.0139519j -0.00282741-0.00436606j -0.00145865-0.00695851j 0.00459272-0.0140198j -0.00117979+0.00310341j -0.0129774-0.0031084j 0.000712605+0.010298j -0.00773771-0.00474925j 0.00393502+0.00299327j 0.0103957-0.000537727j -0.00586115+0.00655579j 0.00603487-0.0089051j 0.00774465-0.0043882j -0.00108258+0.00133467j 0.00416804+0.00202795j 0.00116993+0.00303205j 0.0108955+0.015816j 0.0183291-0.00319861j 0.00323284+0.0129982j -0.000879149-0.000960863j -0.00604051+0.0165071j 
0.0402133+0.0147807j 0.0176197-0.0236665j 0.0774094-0.217033j 0.307002+0.155625j -0.0431663-0.00639417j -0.00683027+0.0686365j 0.229263+0.0506939j 0.0990686+0.0483592j -0.0494273-0.239624j 0.0326154-0.238347j 0.0489595-0.0537698j 0.078236+0.122959j 0.0381885+0.0209597j 0.00585126+0.016054j 0.0025507-0.0241949j 0.0467872+0.00415648j 0.014432-0.00108304j -0.0205586+0.0100506j 0.0182974-0.000858728j -0.0235113-0.00292534j -0.00379453+0.0226851j -0.0319279-0.0170395j 0.00901228-0.0245917j -0.0208496-0.0138917j -0.00730044+0.02202j 0.0276276+0.0107852j -0.0154572+0.0187447j -0.0109525-0.00082096j -0.00888886-0.0442694j 0.0360602-0.0147278j 0.0190818+0.00294212j -0.0387374+0.00810119j 0.00489213-0.00268289j -0.00766165-0.00642084j -0.0296179+0.0088255j 0.0239246-0.00919707j -0.00561313-0.00308247j 0.0184038+0.0156133j -0.00227588+0.0138713j 0.0328748+0.0124585j -0.0220068+0.00584535j -0.0181131-0.0429594j 0.00575862-0.0222306j -0.00424976+0.0130212j 0.0237533-0.00971279j 0.00154015+0.0162778j 0.0227126+0.00970364j 0.0217002+0.0112899j -0.00493814-0.00474088j 0.0146843+0.0106414j -0.00417207-0.0011648j -0.00297819+0.0034132j 0.0181735+0.0200895j 0.0112197+0.00584369j -0.00172417-0.00692286j 0.00910431+0.010358j -0.00201061-0.00582313j -0.0094107-0.0213657j 0.000721301-0.00324754j 0.00103202+0.00455734j -0.00960008+0.00839273j 0.00646665+0.00850309j -0.000646412+0.00163006j -0.00890115+0.00564906j 0.00126221+0.000732186j 0.00585358+0.012948j -0.0137004-0.00426521j 0.0125314-0.00329988j 0.0205513-0.0110263j 0.00437883+0.00763317j -0.00804244+0.00542103j 0.00200846+0.0344893j -0.0074245-0.0129167j -0.00590159+0.00246597j -0.00733525+0.0188422j -0.0148818-0.00309306j -0.0164742+0.00138435j -0.00119231-0.00133341j 0.0151907+0.0184882j 0.0159758+0.00454026j 0.00241577+0.00168796j -0.00321675-0.000740902j -0.0102908-0.00862496j 0.0213499+0.0144608j -1.84235e-05+0.0202812j -8.20866e-05-0.0003645j -0.00323918-0.00540386j -0.0125226-0.014032j 0.0135738+0.00209557j 0.00183798+0.00163896j 0.00192705+0.00604443j 0.00152451-0.00184008j 0.000415283-2.60783e-06j -0.00602331-0.00256073j 0.000427702-0.00867531j -0.01008-0.00220584j -0.00291275+0.000790912j 0.00294741-0.00808427j 0.00289472+0.00881427j -0.00300176+0.00233065j -0.00717531+0.00163152j 0.0120765+0.0187303j 0.00981148-0.00622396j -0.000825314-0.00610863j -0.0057366-0.00591714j -0.0102071-0.00221408j -0.00766573+0.00427239j 0.0193511+0.006702j -0.0157251-0.00649483j -0.012755-0.019136j -0.00660344+0.00637457j -0.00339204-0.00994341j -0.00130212-0.000112772j 0.000279597+0.0131485j -0.0118352-0.0195618j 0.00406492+0.00831643j -0.0131141-0.0144182j -0.00622783-0.00503472j 0.00522535-0.00162247j 0.00114813+0.00802036j -0.00284781+0.00642484j 0.00338801-0.000967299j 0.00114948+0.00930841j -0.00255542-0.00173202j 0.000708565-0.00604174j 0.00610639-0.00410551j 0.00105875+0.00750375j 0.00287869+0.00439961j -0.00976116+0.00061554j -0.000387154-0.00877028j 0.0051481+0.000898638j -0.00249029+0.0076883j -0.00421056-0.00257478j -0.00290641-0.00901495j 0.00632063-0.00781159j -0.00561302-0.00365382j -0.000250235+0.00270969j 0.00320469-0.00865951j 0.00832265+0.000978826j 0.00841753-0.000724517j -0.000173018-0.0150659j -0.000109229+0.00875101j 0.000566239-0.00659935j 0.00576372+0.00396764j -0.00200293+0.00728487j 0.0135102-0.000481626j -0.00480003+0.002558j -0.00508628+0.00543816j 0.00505088+0.00439317j -0.00323062+0.000355676j 0.0185658+0.00135984j -0.0081791-0.00307708j 0.00132933+0.00332137j -0.0101337+0.00914169j 0.00496452+0.00840081j 0.0111185+0.0111566j -0.00930349-0.0149263j -0.00613817-0.00735535j 0.00638182-0.00342187j 0.000471995+0.00274494j -0.00209586+0.0013933j 0.000379195+0.00321731j 0.000178164+0.00412102j 0.012954+0.00545924j -0.0136034-0.00568163j -0.00728222-0.00128542j -0.00242115-0.00183627j -0.0105651+0.0127695j -0.00633928-0.00882948j -0.00642321-0.0092146j -0.00927925-0.00377491j 0.00848165+0.0172763j -0.00254402+0.00230239j -0.0119512-0.000813682j -0.00672804-0.0202123j 0.00186593-0.00273247j 0.00436216+0.00742579j 0.0101501-0.00437193j 0.0121724+0.00121352j -0.000835847-0.00426626j 0.0102051-0.00252558j 0.00445446-0.00447179j 0.0130735+0.00420537j 0.0151961-0.00255137j 0.0121946+0.00483867j 0.00962082+0.00144214j 0.0195524+0.0277595j 0.0137109-0.0183456j -0.0173831+0.0021949j 
0.078317+0.00676729j -0.0337247+0.0421257j -0.463049+0.138183j 0.0103067+0.0600748j -0.0553894-0.0590005j 0.0641487+0.147739j -0.00277049+0.230657j -0.20871+0.108352j 0.12114-0.162607j -0.273761-0.284252j -0.119694-0.0265897j 0.0455571+0.0317763j 0.0225617+0.0834492j 0.0109713-0.0342752j -0.0246103-0.0253575j 0.0243417+0.0113904j 0.00991064+0.00208569j 0.0234385+0.00115014j 0.0256681-0.00991579j 0.016554+0.00140554j -0.00344997+0.0152331j -0.0113099-0.0026781j 0.0220983+0.0142388j -0.000926211+0.0123128j -0.0318149+0.0227784j -0.0147673-0.000850823j -0.0176305-0.0134637j -0.00400136-0.00404448j 0.00339802-0.00862543j 0.00432412+0.00770192j 0.000260128-0.01413j 0.000612914-0.00215182j 0.0104693+0.0108934j 0.00152006-0.00449475j -0.0159911+0.00905044j -0.0137155-0.00321991j -0.0228525-0.00863368j 0.00604721+0.0101841j 0.00087853+0.00468456j 0.00805103+0.00798739j 0.00804517-0.0107546j -0.0087606+0.00135136j 0.00189028-0.0218957j 0.000433434-0.0233576j -0.00747009-0.0186963j 0.0219192+0.0150371j -0.0147786+0.0274111j 0.0102369+0.0157642j -0.0112642+0.00647891j 0.00502743+0.00557535j -2.29351e-07-0.00357801j 0.00695791+0.0082761j -0.0104117+0.00145427j 0.0052843-0.00536224j -0.00141057+0.00800028j 0.00615521-0.00487196j 0.00717148-0.0107666j 0.0033714-0.00685369j -0.0045697-0.00348022j 0.0051939+0.0032632j 0.00426889-0.00492108j -0.000900379-0.00224512j -0.000598048+0.0027926j 0.00745242-0.00481122j 0.00285004-0.00258403j -0.0113987+0.00322472j 0.00147922+0.00536444j -0.00908579+0.00362501j -0.00802986+0.0167283j 0.00108067+0.0175241j -0.00244236-0.010704j 0.00757955+0.00313959j -0.00632109-0.0147561j 0.0163835-0.00890777j 0.0181961-0.0144537j 0.0118489+0.00601876j 0.0346939+0.00344588j -0.0194749+0.00091797j -0.000528746-0.000170608j -0.00308841+0.00881057j -0.0108771-0.00723501j 0.00554643+0.00163694j -0.00180237-0.00572862j 0.00930844-0.00303327j 0.00200269-0.00728215j -0.00394616+0.00123799j -0.0020759-0.00170395j 0.00237272-0.0127825j 0.00342899-0.00451406j -0.00486132+0.00222706j -0.013235-0.00346491j -0.00185305-0.00189687j -0.0010876+0.00360237j -0.00176943+0.000530026j 0.0086194+0.0066284j -0.00169201-0.00804451j -0.00636524+0.0039475j 0.0117432+0.00530476j -0.0118464+0.00192676j -0.00441212+0.00568232j -0.00396409+0.00537691j 0.000386792-0.00158894j 0.00459681-0.00646372j -0.00199291+0.00723518j 0.00248162-0.0176787j 0.0027552+0.00704589j -0.00403228+6.5788e-05j -0.000634293+0.00668297j 0.00302949-0.00252974j -0.00161016-0.00950754j 0.00556046-0.0094884j 0.00108192-0.0075028j -0.007369+6.61896e-06j 0.00277206-0.00815741j -0.000948709+0.00271492j 0.00162574-0.0145498j 0.00405395-0.00381031j -0.000765391-0.000130252j -0.00155274-0.00116975j 0.00158769-0.0129808j -0.00454435+0.000806124j 0.0040289-0.00810672j 0.0101289-0.00147185j -0.00378544+0.00342306j -0.00231679+0.00525421j -0.00172742-0.00897648j -0.000495676+0.0085715j 0.00241999+0.00577243j 0.0011108+0.0013533j -0.00427061+0.00176355j 0.00200325-0.0017317j -0.00755253-0.00676584j 0.00093269-0.00511056j 0.000985599-0.000904299j 0.00887965-0.00218179j -0.00747523+0.00635391j 0.0123529-0.00544772j 0.00536657-0.0120354j -0.00146789-0.0106647j -0.00986387+0.00863074j 0.00489053-0.00628456j 0.00143064-0.00267793j -0.00361827-0.000764198j -0.00151551-0.00858138j 0.00512621-0.00541136j -0.0141611+0.00577032j 0.008896+0.0113104j -0.00244147+0.00377552j -0.00435886-0.00377882j -0.00819082-0.00911022j -0.00453981+0.00174332j -0.00571456-0.00896125j 0.0051508+0.00312422j -0.00470586+0.00310615j -0.00637502-0.00219918j 0.00559058+0.00721061j 0.0030406+0.000162763j -0.00511473-0.00486386j -0.00240603-2.63179e-05j 0.00488616+0.00445688j 0.00121556+0.00113711j 0.00495059-0.00208444j 0.00404+0.0100664j -0.000802173+0.00396384j 0.00268777-0.00273309j -0.00928754-0.00799394j 4.59818e-06+0.00198976j -0.000223342-0.00265749j 0.00252655-0.00488242j 0.00169836-0.00660021j 0.00227876-0.000616495j 0.00282788+0.00655795j -0.0132121-0.000934391j -0.0129155+0.00907913j -0.00215708-0.0156109j 0.00170154+0.00171106j 0.00805347-0.00087128j 0.018055-0.00608729j -0.00127687-0.00186239j -0.000566832+0.00300068j 0.0025864-0.00202222j 0.00510071+0.00176481j 0.00511082+0.000674601j 0.00421716+0.00959993j -0.00216824+0.006823j 0.00423527-0.00355637j -0.00502777+0.00251109j 0.00299124-0.00185841j -0.00105086-0.00455844j 
