-0.0711537+0.155753j -0.218765-0.0592679j -0.0527543-0.201952j 0.0395601+0.0308535j -0.0114545+0.0272084j -0.018056+0.0981768j -0.0647651-0.0445345j 0.0235737-0.0323655j 0.102007+0.0336883j 0.0318196+0.0221664j 0.0578665+0.0374095j 0.0329865+0.0628741j 0.040404-0.00362221j 0.0185056+0.0439564j 0.00630917-0.0428763j 0.0234407+0.0244128j -0.0164773-0.0145165j 0.0591942+0.0196498j -0.0619672+0.0209864j -0.0260098-0.0181472j -0.0336228+0.0266164j -0.022781+0.0104379j 0.00647757+0.00514292j 0.0187996-0.0315574j 0.00882849-0.0317866j -0.0208633-0.0244643j 0.0041035+0.00917754j -0.00998921-0.00244093j -0.00121131+0.00372192j 0.0247689-0.0297535j -0.00156103-0.0146572j -0.000893526-0.0208641j -0.00541694-0.029313j -0.0391621+0.00997341j -0.0496657+0.00203003j 0.0680417+0.0202739j -0.031923-0.0903869j -0.0128228+0.00109815j -0.0139263-0.0041416j 0.00174344+0.00971243j -0.0129127-0.0129818j -0.00793914-0.00487969j -0.0143793+0.00613609j -0.0451615-0.00444313j -0.0452089-0.00736116j -0.00279926+0.00110888j 0.0093091-0.0124967j 0.0110901-9.22107e-05j -0.0126688-0.00994199j 0.00529993+0.00833761j 0.0128005-0.0142916j -0.00519633+0.0053659j -0.011968+0.0167436j 0.0108301-0.0113128j -0.0342354+0.00848059j 0.0117311+0.0208332j 0.033887+0.023473j -0.00369241+0.0110029j 0.0429714+0.0341634j 0.0125967-0.02339j 0.00928899-0.00191953j 0.00868908-0.0214671j -0.0160522-0.00361993j 0.0248301+0.019927j 0.0254525+0.0264141j -0.021866+0.0246303j -0.0219428+0.0157777j -0.0427852+0.0104772j 0.00237642+0.0114331j 0.00504802-0.000774285j -0.00621728+0.0190299j 0.0122646+0.00866529j -0.00855912+0.00809245j -0.00582593-0.0239777j -0.00884251-0.0190147j -0.00642373+0.00757663j -0.000421704+0.00483211j -0.0228858-0.00747024j -0.0173897+0.0168846j 0.000395553-0.000578974j -0.00241598+0.00420183j -0.0195575+0.00767116j -0.00860561+0.0157495j 0.0338179+0.0295202j 0.0253032+0.0176047j -0.0227073-0.00789771j 0.0250199+0.0186916j 0.0453416+0.0372774j 0.0461551+0.0318586j 0.0235464-0.0318959j -0.00735815-0.0133479j -0.0413038-0.0243913j -0.019064-0.0171649j -0.021037-0.00757069j 0.0178702-0.0237654j -0.0101442+0.00330856j -0.00926376-0.0440838j 0.00841182-0.00709288j 0.00206407+0.0232288j 0.00560508-0.0152521j 0.0217183-0.0234961j 0.00992803+0.0326997j -0.0187548-0.00681462j 0.0088347-0.00220387j -0.0180694-0.0115471j 0.0126543+0.0127577j 0.00929412-0.0170851j 0.00211127-0.00683684j -0.0290483-0.0192617j 0.0194705+0.0167266j 0.0114482+0.0226227j 0.0155952+0.0180045j -0.00343023-0.000387239j -0.00520413-0.0100136j -0.00735665-0.0259389j -0.0386676-0.051321j -0.0170563+0.0345506j -0.00272664+0.0394261j 0.00922622+0.0527655j -0.00144933-0.0143591j -0.00160977-0.0296635j -0.0944008-0.0229302j 0.000430951+0.0971842j 0.0362901-0.0446759j 0.135909+0.0874664j -0.0549269-0.0378826j -0.0119557-0.0119537j 0.053011+0.0449299j 0.0117676-0.00521303j 0.0538423+0.0574694j 0.0154908+0.0480754j 0.0573565+0.0682783j -0.036677-0.148477j 0.105555+0.00873025j -0.0975645-0.115239j 0.103936-0.0760078j 
-0.0879886-0.216047j -0.166895-0.0886178j 0.177372-0.229868j -0.154784-0.0510181j 0.0138885-0.0187385j -0.102577-0.0359393j -0.0464801-0.0948392j 0.0486567+0.0142222j 0.0799171+0.0373713j -0.0234439-0.000652915j -0.0394882+0.0117906j -0.0452047+0.00916584j -0.0459242+0.0188624j -0.0352444-0.0852945j -0.0137179-0.0208655j 0.0179242+0.0307771j -0.0245206-0.0101393j -0.00173105-0.00589695j -0.0220101-0.0379664j 0.0264496+0.0235618j -0.00552118+0.0104645j 0.00752452+0.0145336j 0.00872866+0.0147441j -0.00414196-0.0298103j -0.0101779-0.0208533j 0.0373645-0.0178928j 0.000902112-0.00126551j -0.0176221+0.000397091j 0.0390346+0.00680969j 0.061363+0.0612911j 0.00300931+0.0142401j 0.0014359+0.023813j -0.0314277-0.0204805j -0.00803773-0.0216198j -0.0324208-0.0544921j -0.0284072-0.0106425j 0.0114419-0.00409617j -0.00604473+0.000123069j 0.0374885+0.00092501j -0.011624-0.0106557j -0.00125073-0.0118127j 0.0142725-0.0214031j -0.0143956-0.00795841j 0.0137847-0.024715j 0.00832386-0.0624595j 0.00133519-0.0283992j 0.00208581+0.0108422j -0.00365659-0.00699164j -0.0174349+0.00660032j -0.0126848-0.0262925j 0.013992-0.0166867j -0.0359645-0.0276893j 0.0139285+0.00621271j -0.0284608+0.00527357j -0.00721851-0.0440874j 0.0534874+0.0322296j 0.00225213+0.00450306j 0.0333308+0.00637781j -0.0135043-0.0158788j 0.0105689+0.022494j 0.0155303+0.00295484j 0.0236226+0.0162075j -0.00267693-0.00794377j -0.0109782-0.034974j 0.00345299-0.00421125j -0.0163316-0.0208366j 0.00595925-0.0148212j -0.00678687-0.0260957j -0.0192936-0.0148204j 0.00682654-0.0140665j -0.0158413-0.00506755j 0.00606686-0.0131467j -0.00832934+0.0176666j -0.00269125+0.00594458j 0.010421+0.014845j 0.00881324+0.0161684j -0.00515321-0.0101173j 0.003385-0.00335389j -0.000789691-0.0363797j -0.00761705-0.0188585j 0.005419-0.000330669j -0.0115068-0.0155821j -0.00586586+0.00581153j 0.0369485+0.00690027j 0.0146392+0.022003j -0.0549266-0.0342632j -0.00819579+0.0117639j -0.0302587+0.00136665j 0.00500392+0.0249428j 0.0120198+0.00620144j 0.0208358+0.0183653j -0.0124796-0.0685781j -0.00456279-0.0107495j 0.0441162+0.0206248j 0.0199455+0.0275499j -0.00408257-0.00193779j 0.0362913+0.0315327j -0.00433236+0.0247145j -0.051551-0.0212388j -0.012529-0.00981433j -0.0332309-0.00821639j -0.0283687-0.0211338j 0.00256705-0.00112548j -0.00818727+0.0122487j 0.00928567-0.00355258j -0.00188511+0.00756152j -0.00219201+0.00494195j -0.00980127-0.0221815j 0.00467245+0.0103266j -0.00921149+0.00206724j -0.000420914+0.00835934j -0.00769713-0.0364575j -0.00550022+0.0209838j 0.00109853+0.0144861j 0.0363685+0.0267518j 0.0316271+0.00143888j -0.00579564-0.0291959j -0.0349627-0.0312328j -0.00748738+0.00273186j -0.0327175-0.0229214j -0.0158719-0.00665549j -0.0284426-0.0753479j -0.0938696-0.0754879j 0.0350639+0.047651j -0.00768198+0.0657594j -0.0271961-0.0770061j -0.0158896-0.0113147j -0.0850472-0.0439455j 0.0499993+0.0472049j -0.0924508-0.0682835j -0.0939106-0.0404413j -0.0531935+0.0300868j 0.127107+0.0777856j 0.00988135+0.164091j -0.0551077+0.00819448j -0.0448219-0.00723955j 
-0.692431+0.0746041j 0.175517-0.0171198j -0.026691+0.01038j 0.014067-0.0086475j 0.0486946+0.00577267j -0.00271078-0.00710154j 0.00365843-0.00511455j -0.0279935+0.00991109j -0.0184991-0.010721j -0.00370454-0.0406267j -0.00850008+0.0130206j -0.00170335-0.0191412j -0.00469878-0.00837959j -0.0113019+0.00582858j 0.00968607+0.00900867j 0.0217583+0.0140619j 0.0243784-0.0195119j 0.00348222-0.00542724j 0.00448384+0.00341303j 0.00509757+0.000729618j 0.000948666-0.00951257j 0.00452142+0.00582251j -0.00408301-0.000141827j -0.00184836+0.000754278j 0.00403813+0.00650789j 0.0170619+0.00303706j 0.0184296-0.00713859j -0.0335984+0.0172514j -0.0117044+0.0156402j -0.00833192-0.00407985j 0.0426399+0.01492j 0.00170688-0.000823204j -0.0122689+0.00362444j 0.00613281-0.00215221j 0.00696662+0.00211875j -0.00999693+0.000767547j 0.00259787+0.00583287j -0.0126675-0.00268186j 0.004197-0.00276522j -0.00467514-0.00266274j 0.000219494+0.00894229j 0.00407305-0.00626264j 0.00273139-0.0170841j -0.0145915-0.0097791j 0.00818827+0.01517j -0.00441697-0.0211135j 0.00298791+0.00422427j -0.0238045+0.00268441j -0.00263982+0.00290536j -0.0088484+0.0173843j 0.00969724-0.0031358j 0.00199305+0.000742178j 0.00455905-0.0280413j 0.00841937+0.00703871j 0.000375059-0.00206071j 0.00686422+0.0252335j -0.0036394-0.00816069j -0.00680927+0.00865712j -0.00443297-0.00759042j 0.00143144+0.00203436j -0.00338357+0.000989677j 0.000532545-0.00574272j 0.00366722-0.000499356j -0.00452658-0.00401088j -0.00143838-0.00417441j 0.00393004+0.00391407j -0.000882185-0.00115697j 0.00195677-0.00183468j -0.00335667-0.000606167j -0.00119147-0.00203452j -0.00619528+0.00369493j -0.00472993+0.00456169j 0.00164165-0.000718758j 0.00447417+0.00121241j -0.00010406+0.00505176j -0.00290967+0.00206609j -0.00147323-0.0176139j 0.00711381+0.00201788j 0.00754645+0.0111607j 0.00599554+0.00313423j -0.00519509+0.0103778j -0.00822702-0.0125812j 0.00477041-0.00349495j -0.0101436+0.00157242j 0.000639113-0.000241844j -0.00309489-0.00484876j 0.00242375-0.00173412j -0.00261277-0.00571542j 0.000743059-0.00314677j 0.000371188+0.00167352j 0.00598673+0.00269808j 0.00282591+0.00395474j -0.00014402+0.00075585j 0.00737426-0.00380474j -0.000221287+0.00366098j -0.00247876+0.000954633j 0.00240525+0.00286331j 0.00052678+0.000305571j -0.00533003-0.00113611j 0.000215769+0.00192097j -0.00282994+0.00553741j 0.00552902-0.00372985j -0.00937509+0.0115456j -0.00605559+0.00408941j -0.00617814+0.00299761j -0.00615871+0.00341958j 0.00203725-0.00299698j -0.00655563+0.00377101j -0.00937074-0.00424449j -0.0120276+0.00272014j -0.0034664+0.00233492j -0.00325612-0.000486558j -0.0148044+0.000340958j 0.0103914+0.00205454j 0.0205629-0.00116305j 0.00253873+0.00442638j 0.0116713-0.00721878j 0.0106318+0.0029775j 0.00380556+0.00125949j -0.00561267+0.00248109j -0.0101188+0.0019439j 0.00581159-0.00129299j -0.00403163-0.00286491j -0.00661324+0.00239601j -0.0178565-0.00850491j 0.00516924+0.00873253j 0.0107574+0.0120472j -0.00558024+0.0209113j 0.00838146+0.0140266j -0.00340631-0.0212501j -0.00250916-0.011299j -0.00493456-0.00791854j -6.09516e-06+0.00934366j -0.00609256-0.00128389j 0.0103196+0.00947761j -0.0114458+0.0056775j 
-0.0660501-0.635991j 0.061984+0.148316j -0.0235849+0.0447548j 0.0825229+0.0233335j 0.00583696-0.0361941j 0.0423792+0.0671822j -0.0230658+0.00672639j -0.0136507-0.0185607j -0.0133227-0.00778755j -0.0301001-0.0152938j 0.0395293-0.00313027j 0.00860147+0.0107309j 0.0114475-0.0116128j 0.0293458+0.0436141j 0.0264933+0.0142513j 0.017517+0.0199841j -0.0129365+0.023854j 0.00707373+0.0101512j -0.0156226+0.0286781j -0.0173069-0.0122096j -0.0208685+0.0136658j -0.00963426-0.0023825j -0.00276754-0.00760156j 0.0115053-0.0177864j 0.0101665-0.0241339j -0.0202306-0.0252253j 0.00411078+0.0201967j 0.00944988+0.00641319j 0.00644231-0.00384081j -0.0159357-0.014854j 0.0261423+0.0211818j 0.00747984+0.0262691j 0.00287503+0.00797517j -0.00770299+0.0100074j -0.0127895-0.00236727j 0.0260203+0.0118471j -0.0159906-0.0139644j -0.00974812-0.00900297j -0.00906283+0.0068091j 0.00774848+0.00429702j -0.00714622-0.0059253j -0.00951087+0.022083j -0.00160177+0.0063973j -0.0383738-0.0078755j -0.0193112+0.030911j 0.00376528+0.00719655j 0.00755732-0.000720846j 0.000832683-0.0197159j 0.00192327+0.000196822j 0.000181112-0.00540612j -0.000231565+0.0157806j 0.0109959+0.00621442j -0.0243303+0.00910679j 0.00220322-0.000124041j -0.010045+0.0207792j -0.0105527+0.0159786j 0.011739+0.00388697j 0.00166905-0.0014553j 0.00812489+0.0146418j 0.0064116-0.0175994j 0.00954923-0.0108058j -0.0109862-0.00810289j -0.00357033+0.0056721j 0.00593582+0.021261j 0.00771111+0.0123676j -0.00661766+0.0225514j -0.0131041+0.00391731j -0.0164587+0.00462143j -0.0106113+0.00291665j -0.00418647+0.00438412j -0.00594359+0.00213723j 0.00628589+0.00720514j -0.0116271+0.00512247j -0.00166916-0.0069949j 0.00174764-0.0121892j -0.00175721-0.00218369j -0.0221579-0.00505267j -0.0211619+0.00379031j -0.00431603+0.0313078j 0.0126524+0.0142843j 0.0107085+0.00935582j -0.0197613-0.00524341j 0.00530378+0.0158877j 0.0153631-0.0114245j 0.00214235+0.00207399j -0.0149292+0.00296173j 0.011963+0.00289746j -0.0015274+0.00109652j 0.000575961-0.00553149j 0.0197351-0.00628554j -0.00021805-0.00258024j -0.00173824+0.0139002j -0.00942188-0.00355928j -0.0131556-0.00693265j -0.00685515-0.0103471j -0.00116427-0.000964012j -0.0043052-0.0115355j 0.00596112+0.00267608j 0.0181085+0.0134952j 0.00211564-0.00264655j 0.0122147-0.00672805j 0.014447+0.013534j -0.0160526-0.00980572j -0.00220616-0.00921977j -0.00646475-0.0106321j 0.00495909-0.00108429j -0.00794696+0.00298985j -0.00438038-0.0102337j 0.00926388-0.0165068j -0.00379625-0.0107577j -0.00567021-0.00789824j 0.00643823-0.000529159j -0.00107263+0.00192629j -0.00594805-0.00946529j -0.0112224-0.0173609j -0.0278667-0.02535j -0.000713743+0.0173343j 0.00283022+0.0217148j -0.00206481+0.0166727j 0.0080569+0.00156363j 0.0150818-0.0100365j -0.0036406+0.0116511j 0.0125421+0.0543869j 0.0142764-0.0509294j 0.0656317+0.0169465j -0.0114774-0.00166429j 0.00996944+0.00349571j 0.05266+0.0394248j -0.0301367-0.0172846j 0.0358581+0.00961977j 0.032795+0.0288271j 0.0396343+0.0400909j -0.0475067-0.0596764j 0.0314342-0.0299093j -0.029019-0.0459535j 0.0627408-0.0285743j 
-0.0750758-0.0700656j -0.313793-0.0281094j 0.0550936-0.355061j -0.0294325-0.0807398j -0.0796353-0.00282102j -0.111707+0.000723982j 0.0397495+0.0562945j 0.0254252+0.00900465j -0.0159444-0.0401848j -0.0090908-0.0167492j -0.0142017-0.0219251j -0.0451344-0.0376307j 0.0659792+0.00495131j 0.0166253+0.0275743j -0.00238918-0.0495608j 0.00998894+0.0289976j 0.0140921+0.0141916j -0.00607943-0.0441928j 0.0872769+0.00401885j -0.0265952+0.0123667j 0.0674028+0.0144306j 0.040854-0.0467997j -0.0232346+0.0156736j 0.0100994+0.0451262j 0.0250482+0.0178205j -0.000966027+0.0137717j -0.00471181-0.02384j 0.00585513+0.00715704j -0.0139757-0.018693j -0.0403405-0.0319242j 0.0025498+0.00475428j 0.0137027+0.00273876j 0.0421098+0.00671418j 0.0246655+0.0228218j 0.0499643+0.0455712j -0.0101858-0.0117069j 0.0102526+0.0536108j -0.00480626-0.00813317j -0.00957759-0.00533864j 0.00608577-0.00474316j 0.0120897+0.0379517j 0.0132236+0.035391j 0.0148843+0.00702541j 0.0100615+0.0289833j 0.0276263+0.0516315j -0.00966874+0.00389097j -0.0132849-0.00534179j -0.0245391+0.00024326j 0.012114-0.0134633j 0.00788939+0.030471j -0.0418196+0.0117675j 0.0257756+0.0221924j 0.0102641-0.00534766j 0.00371372+0.00214465j 0.0253556+0.0291887j -0.0232206-0.0137621j 0.00255462-0.00464061j -0.0199901-0.0169852j -0.0153757-0.0066394j -0.0454208-0.00857772j -0.0210395-0.00946751j -0.00998649-0.000914469j 0.0181571+0.0191425j -0.00513276+0.0104246j -0.0232498-0.00015875j 0.0173575-0.015088j 0.0130663+0.00689739j 0.0165518+0.012049j -0.00359411+0.0151817j -0.021432-0.00903844j 0.0223916-0.00797335j -0.0191687-0.00282545j 0.00470709-0.00985519j 0.0136236+0.00706613j -0.00527615-0.01284j -0.00163299-0.0120466j 0.00310057-4.27022e-05j 0.00737867+0.00340031j 0.0282567-0.00588796j 0.0195578+0.0136979j -1.16185e-06-0.00731182j 0.0107944-0.0169684j 0.0100191+0.00850197j -0.0344691-0.00881623j -0.0247165-0.013827j 0.0441776+0.0281054j 0.00109824-0.0094531j -0.0098401-0.0109138j -0.043866-0.0293677j -0.0112723+0.0113568j 0.0067989-0.0119047j 0.00313289+0.0592216j 0.00973699+0.012333j -0.0265583+0.014615j -0.0288906-0.0413435j -0.0029154+0.000613533j -0.0132823-0.00811464j 0.0133212-0.0179477j 0.0369642+0.00159949j 0.024378+0.00838797j 0.0183284+0.0252499j 0.00552757+0.0029881j -0.00231217+0.0197638j -0.00479719-0.00583416j -0.00162017+0.00780079j -0.00829687-0.0177476j 0.000567259+0.00959249j -0.0260033+0.0188861j 0.0178518+0.000592174j 0.014072-0.0176413j -0.0108017-0.0018014j 0.00677951+0.0224285j 0.00855102+0.00489695j -0.00761165-0.0113446j -0.0039649-0.00306083j 0.0315463+0.0476934j 0.0391463-0.0171717j 0.0386493+0.00451051j 0.0241098+0.000750299j 0.023197+0.0104554j -0.00400761+0.0243301j 0.0533018+0.0397352j 0.0665081+0.0268205j -0.0653624-0.031091j -0.0673558-0.0834474j 0.0524413+0.075842j 0.020266+0.0142397j 0.0271301+0.0147729j -0.0357746-0.0278901j 0.0283071+0.0224502j 0.0686753-0.00121431j 0.0256369-0.053515j -0.0993651+0.0253783j -0.0688408-0.151879j 0.121172+0.0585616j -0.0444571+0.0774137j 
-0.0218695+0.105242j -0.0839709+0.320804j -0.32934-0.0970733j -0.121726+0.0799458j 0.0386611+0.0416769j 0.0317603+0.0798953j 0.0326381+0.00698697j 0.0326205+0.0307174j 0.0172306-0.114606j 0.00454615-0.0176597j 0.0393392-0.0624689j 0.0171499+0.0571579j 0.00134453-0.000800934j -0.00994379+0.0274483j -0.0187908-0.0141254j 0.0174094+0.00796175j 0.00192501-0.00211204j 0.00695693+0.0239257j -0.0169182-0.00841006j -0.00190211-0.00171753j -0.0102048-0.00208265j -5.4409e-05-0.0117618j -0.00739173+0.0034149j 0.01406+0.00461406j -0.0140225-0.0188005j 0.0197863-0.00876736j 0.021298-0.0209821j 0.00312292-0.0126497j 0.0152343+0.00267203j 0.00500469+0.00355108j -0.0104906-0.000556823j 0.0203359+0.0079511j 0.00803374+0.0205056j -0.0219672+0.0210243j -0.000930237+0.00823826j -0.00643145+0.00805953j -0.00930027-0.016504j -0.0130195+0.000486706j -0.00185853-0.0124115j 0.00100087+0.00861002j 0.000134759+0.0136437j 0.00543505-0.0190676j -0.00669226-0.000983761j -0.00497168-0.00511927j -0.00887137-0.0155935j 0.00261826-0.0116611j -0.00244489+0.00428573j 0.00486909+0.00205857j -0.00852913-0.01622j 0.00386925+0.0114856j -0.00542241-0.0106265j -0.00495612+0.00799229j 0.00277893-0.00838505j 0.00136277+0.0180005j -0.00257965+0.00151334j 0.000925958-0.00394123j 0.00133801+0.0061433j 0.0031651-0.0131671j 0.0044179+0.00658454j 0.0030262+0.0083589j 0.00224154+0.0124574j -0.00308303+0.000704781j -0.00665187-0.0083973j 0.000445026-0.00809224j 0.00324932+0.0152094j 0.00407496+0.00177898j -0.00276736+0.00822601j -0.013464+0.0121954j -0.0023298-0.00374049j -0.00322773+0.00114156j 0.00746791-0.000189765j 0.000114543-0.00108891j -0.00196776+0.00736831j -0.0169796-0.000540324j -0.00541384+0.00275268j 0.00290542+0.00239337j 0.000635446-0.000348312j -0.00110231-0.0120397j 0.00657451-0.0091917j 0.00535545-0.00401331j -0.00245356-0.000721068j 0.000927424+0.00640783j 0.0119136+0.00344208j 0.00750559+0.00557578j 0.000737359-0.00224033j -0.0169113+0.00655519j 0.000377568+0.00492098j -0.00306369+0.0063567j 0.000818518+0.0101514j -0.00441447-0.0036224j -0.00270778+0.000512297j -0.0104729-0.00862998j 0.00329283-0.00073455j 0.00643759+0.00428276j 0.0146598-0.00261092j 0.00174579-0.00244561j 0.00680819+0.000104186j 0.0138118-0.0165889j -0.0156224+0.0122963j -0.00673814+0.00514626j 0.00150022-0.000628131j -0.0122756+0.0056679j -0.0157929+0.00638085j 0.0132747-0.00934848j 0.00764206+0.00135218j -0.00723453+0.00373582j -0.0106849-0.00625936j 0.0187174+0.00024143j -0.00671318-6.48823e-05j -0.00508799-0.00266743j 0.004724+0.00824564j 0.0181796+0.00533192j -0.00495611+0.00180242j -0.0147874-0.00542786j 0.00822269-0.00193344j 0.0117982-0.004405j 0.000700285-0.00579389j 0.00173309+0.00728067j 0.0143273+0.00399064j -0.0172055-0.0022527j -0.00743805+0.00332207j -0.0168974-0.00678704j 0.000236596+0.00958253j 0.00530056+0.00803116j 0.0153649+0.00762357j -0.00441599-0.00140534j 0.00559945+0.00114754j -0.0163753+0.00855509j 0.013721+0.000650277j -0.0044605+0.0155528j -0.0135231+0.00786096j 0.00305971+0.0149658j 0.0142874-0.00142775j 0.0089457+0.0126261j -0.0193226+0.00376935j 0.00104281+0.0141505j 
0.0046966+0.0666237j 0.0629693-0.280784j 0.304889+0.070407j 0.0375505-0.0518493j 0.00960088-0.0550608j 0.0239573-0.109322j 0.0217946-0.000819836j -0.0188706+0.0353082j 0.00524004-0.0375018j 0.0183593-0.00893088j -0.0154994-0.0368885j -0.0155113+0.00644666j 0.0273891+0.0846916j 0.0313998+0.0899255j 0.0470702+0.00456004j -0.0137134-0.00357288j -0.00783437+0.00913253j 0.0203615-0.0269474j -0.0206314+0.0607155j -0.0177729-0.0211244j -0.00426992+0.0245081j -0.0242824+0.00714454j -0.0193397-0.00991803j 0.0448566+0.00342192j 0.0189487-0.00997386j -0.0227411-0.0172369j 0.0135128-0.00131125j -0.00852449-0.00346889j -0.00384831+0.010605j -0.0304881-0.0195975j -0.00644723-0.00826607j 0.0190571+0.024891j -0.0118073-0.00765659j -0.00495718+0.0262001j -0.0301339+0.0319819j 0.00384854-0.00780873j -0.00828207-0.0440555j 0.00261382+0.00501249j -0.00786353+0.00650991j 0.00611011-0.00749459j -0.0176318-0.00425442j -0.0132362-0.013026j -0.00154364+0.0175868j -0.019015-0.00933166j -0.011987+0.008497j 0.000156755-8.91708e-05j 0.00547156-0.00906752j 0.000634531-0.0041381j 0.00587249+0.0257864j -0.00271977+0.00101096j -0.00204535+0.00244474j 0.0109573+0.00111592j -0.0146816+0.00198649j 0.00283306-0.0131959j -0.00218498+0.0155011j -0.0131081+0.00178245j 0.00478459-0.00790987j -0.00691714+0.013997j 0.00861347+0.00679384j -0.0140502-0.0187293j -0.000887769-0.0215394j -0.0104233-0.00861318j -0.00163921-0.00196299j 0.0128126+0.0278225j 0.00820041+0.00862681j -0.00335222+0.00897411j -0.0127439-0.00369177j -0.0296367-0.0102212j -0.00596693+0.0155671j 0.00820135+0.00112937j -0.0057487+0.00254068j 0.000399108-0.00490921j -0.0214463+0.00324095j 0.0004187-0.00785065j -0.00568839-0.0228074j -0.0191142-0.0136132j 0.0031068+0.000552301j -0.00847242-0.011226j 0.000951746+0.0147644j 0.00718331+0.0215823j -0.00191941+8.10778e-05j -0.000706726-0.0119871j 0.0225985+0.0142926j 0.00526412-0.0016332j 0.00202375-0.00919674j 0.00226858+0.0104543j -0.00225464+0.00718142j 0.0152819-0.000964355j 0.00314116-0.00995429j 0.0200816-0.00093434j -0.0133114-0.00592862j -0.0111771+0.00923728j 0.00190035+0.00343311j -0.00188566+0.0174579j 0.0373603-0.0185588j -0.0110321-0.0070602j -0.0043998-0.00821953j 0.0129458+0.0131254j 0.0237944+0.0179507j 0.00949756+0.00311864j 0.0197266+0.00165368j 0.0266786+0.0145853j -0.0235265+0.00516626j -0.000225452-0.00414461j -0.00508492-0.00315762j 0.0171816-0.00298153j -0.0173462+0.00166969j 0.00991796+0.000655871j -0.00530887+0.00138914j 0.0033591+0.00028267j -0.0130193-0.019252j -0.0011915-0.00400239j -0.00706297+0.00202646j -8.14402e-05+0.00189877j 0.000165035-0.0144352j -0.0166054-0.0192577j -0.00379097+0.0240139j -0.00790208+0.0136122j -0.0016303+0.0215318j -0.00712928+0.0029863j 0.0120795-0.0137098j -0.0242876+0.0115053j 0.0146815+0.0581334j 0.0150792-0.0539781j 0.0355512-0.000556619j 2.2663e-05+0.0017996j 0.000330086+0.00764042j 0.035256+0.0340643j -0.0126124-0.015243j 0.0275467+0.0159108j 0.0249463+0.0297767j 0.0527611+0.0543924j -0.0555325-0.079211j 0.0249181-0.055146j -0.0336567-0.0633258j 0.078762-0.0233392j 
