-0.285238+0.458051j 0.388564+0.165348j -0.113537+0.471488j -0.0852738-0.0124975j -0.50267-0.240321j -0.0512741+0.097132j 0.0800468+0.0547715j 0.0260758+0.000786182j 0.0191959-0.0458899j 0.0572447+0.0334648j -0.000469574-0.0160379j 0.0383463-0.049591j 0.0102462+0.00480521j 0.000292561-0.000703737j -0.0098108-0.0115574j 0.0328325-0.010605j -0.00466313-0.0518753j 0.0365372-0.00183817j -0.00794716-0.0114839j -0.0113701+0.0106513j 0.00617532+0.00294159j 0.0254604+0.00572817j -0.0097173+0.0172707j -0.00649844+0.00576549j -0.000791447+0.0282861j -0.00643221-0.004502j 0.0333611+0.00241188j 0.00244484-0.0230499j 0.00400367+0.0128468j 0.00721926+0.00848774j 0.0137673+0.0212148j 0.0269057-0.0263656j 0.00711401+0.00487326j 0.010523+0.000843998j 0.00202464-0.00185427j 0.00109236-0.000426979j -0.00402206+0.00108684j 0.00392008+0.00958728j 0.00577382+0.00474328j 0.00106446-0.00787553j -0.00588991+0.00701745j 0.0106673+0.0204542j 0.00972241-0.017632j 0.00605958-0.0223751j 0.0317376+0.00554877j -0.00205599+0.0157195j 0.00434492+0.000225648j -0.00172807-0.0113947j -0.0070671+0.000623419j -0.00594061+0.00693194j -0.010866+0.00632323j 0.000549174-0.00762911j 0.0211507+0.0147026j -0.00259506+0.00386567j 0.00867599-0.0161526j 6.94727e-05+0.000338624j 0.00685032+0.00666499j 0.010383+0.00404097j 0.000663998-0.0103159j -0.00781065-0.0037626j -0.0143838+0.0118593j 0.00236124-0.00602442j -0.00600092+0.0209032j -6.43153e-05-0.00619202j -0.0157338-0.0023709j -0.0140672-0.00933963j -0.000220418-0.00264721j 0.00536145-0.00831838j -0.00614449+0.00914055j 0.00805372-0.0146482j 0.00204631+0.00597965j 0.0231152+0.00141352j -0.00141457-0.0176604j -0.00798107+0.00461727j 0.00367475+0.000980771j -0.00734209-0.00564682j -0.00978953+0.00526227j 0.00117191+0.00189878j -0.00300498-0.0014435j 0.000373045+0.00100111j 0.000712654-0.0001622j 0.000974171-0.00102661j -0.00377319-0.000970011j 0.000460898+0.000980467j -0.00134417-0.00401943j -0.00260409-0.00944494j -0.00751958+0.0012289j 0.00443336+0.00774784j 0.00114555+0.00971421j 0.00413279-0.0011667j 0.00433196-0.00328991j -0.00128999-0.000544277j -0.00145312-0.00570339j 0.000634299-0.00569504j 0.000463181+0.0055112j 0.00467784+0.00223916j 0.00939935+0.00247858j -0.00186458-0.0225917j 0.0180016-0.0107912j 0.00499138+0.00416633j 0.0113741+0.00122661j 0.000283383-0.00672697j -0.00942226-0.00201952j 0.00399334-0.00280308j 0.00117101-0.00230954j -0.000829998+0.000536044j 0.000100856+0.00564058j -0.00657302-0.00631968j 0.00294494+0.00660569j 0.00477037+0.00183638j 0.000863671+0.00132126j 0.00147347+0.0051459j 0.000158161-0.00129405j -0.00211494+0.00469916j 0.0110915-0.00755933j -0.00970145+0.00852632j -0.00292516-0.000609846j 0.00587981+0.00484177j -0.00175823-0.000343408j 0.00151658-0.000114605j -0.000999831-0.00275031j 0.000733293-0.0085207j -0.0112364-0.0132745j -0.0125313-0.0114683j -0.000814419-0.00273371j -0.00390701-3.44381e-06j 0.00570783-0.00625839j -0.00104632+0.000345126j 0.00296945-0.0015608j 0.00043818-0.00366401j 0.00161542-0.00157999j -0.00648526-0.0045285j 0.00308615-0.00705682j 0.00204395-0.00113862j 0.00244324-0.00515304j 0.00181937+0.00719178j 0.000420406+0.00193198j -0.00246344+0.00497432j 0.00262269-0.0062089j 0.00665909+0.000792285j -0.00358214-0.00533534j 0.00604193+0.00527743j -0.00257491+0.0039762j -0.00167611-0.00212927j 0.00670073-0.0101393j -0.0155423+0.00889796j -0.00351202+0.00732903j 0.00226085+0.00451924j -0.00183037-0.002404j 0.000224858-0.00591511j -0.00692968-0.00114382j -0.0074374+0.0038684j -0.00906167-0.00700331j -0.00315787-0.002645j -0.00464918-0.00121652j 0.00301058+0.00348272j -0.00287398+0.00395684j 0.00445569-0.00171251j -0.00548671+0.00334432j -0.000502917-0.00144764j 0.00186458-0.00300543j -0.00366518+0.00348549j 0.00246915-0.000673316j -0.00875663+0.0081551j -0.00113937-0.00872091j -0.00229125+0.00554482j -0.0133073+0.000651438j 0.00937712+0.00271774j -0.003178+0.0142261j -0.00223503-0.00190128j 0.00683723+0.00650176j 0.00823005+0.00027433j 0.000949853+0.00087182j -0.00500847-0.000608759j -0.00763155+0.000190111j -0.00252832+0.00586783j 0.00320084+0.000640465j -0.0020645-0.0016596j 0.000559825-0.00372515j -0.00170913-0.00707896j 0.00759281-0.00191194j -0.00631383-0.00493715j 0.0008915-0.0012869j 0.0040015+0.00316336j -0.00613244-0.00114422j -0.000834314+0.000306598j -0.00268879-0.00683712j -0.00356143-0.00369159j 0.00207706+0.00258231j 
-0.0326705-0.07166j 0.0293652-0.0401087j -0.0544425-0.00159044j 0.0261699-0.0737187j -0.0527304+0.0541696j -0.0559903+0.285771j 0.11845+0.0385204j -0.210195-0.537052j -0.384419+0.0768019j -0.208195+0.0445955j -0.0972486-0.205318j 0.229819+0.4259j 0.0979747-0.0614071j -0.0110547-0.18416j -0.00455236+0.14829j -0.0587127+0.00791097j 0.00130065-0.0105037j 0.0526818+0.0238248j 0.0354218+0.0642677j -0.00423575-0.0407813j 0.0159087+0.0312138j 0.00703617-0.0139256j -0.00345504+0.0380015j -0.00315291+0.0192184j -0.00552381-0.0182998j -0.0239267-0.0184012j 0.00131607+0.0257557j -0.0200625-0.0204684j -0.0396987-0.000742274j 0.00833062-0.0285962j 0.0138105+0.000797558j 0.0208149+0.00537111j -0.00959083-0.00674719j -0.07962+0.0328159j -0.0277935-0.0114769j 0.0164686-0.00331424j 0.0283217+0.0251184j 0.0128384-0.0126548j 0.00954807-0.0396682j -0.00936339+0.0129717j 0.012537-0.00453947j 0.0092493-0.0438576j -0.0119743+0.000307748j 0.0209707+0.0120275j 0.00145076+0.0190735j -0.0027839+0.0274552j -0.0160172+0.0112957j 0.0231414+0.00768635j 0.00375395+0.00770387j -0.0121635-0.00231886j 0.00426102+0.0112497j 0.0132774+0.0251198j 0.0136916-0.00307922j 0.00683224-0.0194382j -0.002697+0.00409987j 0.00721243-0.00190633j -0.00982912+0.01202j -0.00387838-0.00303979j 0.000547481-0.000138407j 0.0013696+0.0141587j 0.00519465+0.016274j -0.00692441-0.00249157j -0.00547774+0.00566353j -0.00231588+0.00486029j -0.0190047-0.00807017j 0.00176695-0.00748329j -0.00481872-0.0250179j -0.0102729+0.0162415j 0.00360115-0.0044969j -0.0078132-0.00391938j -0.00338553-0.00724105j 0.00918255+0.00477937j 0.0191717-0.0106596j -1.20248e-05-0.00280561j 0.0139355-0.00577874j 0.0169289+0.00509389j 0.019-0.0145887j -0.0075018-0.000167379j 0.0177603+0.00945961j -0.00324392+0.00138129j -0.00300328+0.000799598j -0.0120455-0.00801477j 0.00194618+0.00917296j -0.00665215-0.0121618j -0.00333725+0.00473379j 0.00269755+0.0169708j 0.0119943+0.0253544j 0.0176606-0.00648288j -0.010807-0.00123926j 0.0045184+0.0125413j 0.00116147-0.00286279j -0.0101478-0.0102692j 0.0056483+0.0123283j -0.00632637+0.0136056j 0.00562328-0.0116203j 0.000924562-0.0126961j 0.00177897-0.00653294j -0.0053386+0.00373688j -0.00215511+0.00486684j -0.0147675-0.0118248j 0.00209565+0.0221835j 0.0087816-0.00914666j 0.000716923-0.0143154j 0.0169291-0.00844477j -0.00175442-0.00820963j -0.00301298+0.00127277j 0.0016305-0.00681297j 0.0154458+0.0129569j -0.0111209+0.0031665j 0.00160547+0.00913781j 0.0117048+0.00118011j -0.00348178+0.00738809j -0.00458334-0.00898964j -0.00723673+0.00494163j -0.00203618-0.00770958j -0.00835826-0.00209219j -0.0012648-0.00065216j -0.00218728+0.000774348j 0.00498177+0.00382105j 0.00544769+0.00814799j -0.00566403-0.00778873j -0.00159681+0.000940387j -0.00797547-0.00313485j -0.00549266+0.00363226j -0.00290632-0.00476333j -0.00410052+0.008173j -0.00354983+0.00453602j 0.00485692-0.00235105j -0.00671947+0.0143694j 0.00193145+0.00235416j 0.00152835+0.00184666j 0.00842924-0.00533799j -0.00019623+0.00378377j 0.00218445-0.0115117j -0.00131595+0.00991265j -0.00159616+0.000706188j 0.00132795-0.000696412j 0.000343679-0.000936128j -0.00329244-0.00247177j -0.00767147-0.00189391j 0.0037641+0.000220151j 0.000248393-0.0103646j 0.000575305-0.00118541j -0.01231+0.00634041j 0.00240907-0.00702252j -0.00254582+0.005597j 0.00322643+0.00366768j 0.00570807+0.00015718j 0.00420889+0.00155529j 0.00842892+0.00421843j -0.00461498-0.00789681j 0.00131876-0.00547125j -0.00990032+0.00332888j 0.00208969-0.00232288j -0.00310442-0.000975987j -0.0023045+0.0039981j -0.00709343-0.000804561j 0.00213213+0.00303223j 0.0106085+0.00724662j 0.00309761-0.00527237j 0.00659531+0.00448554j 0.00536037+0.0121287j 0.00118116+0.00480969j -0.00082599-0.000597623j -0.0150953+0.00271765j 0.000281664-0.000359101j 0.00571463+0.000695223j 0.00290416+0.00668278j -0.00556321-0.00331995j 0.00556977-0.00290392j -0.0122831+0.0136644j 0.0104336+0.00195029j -0.00208093-0.00493104j 0.0124361-0.000657277j -0.00273854-0.00223823j 0.00393466-0.00104179j -0.00524321-0.00797859j 0.00774307-0.00927669j -0.008889+0.0103487j 0.00900249+0.00980359j -0.00908326+0.0123827j 0.00822513+0.00318616j -0.0129383+0.010821j -0.0184462-0.0139745j 0.0175765-0.00753377j -0.00624472-0.000516705j 0.0101631+0.0237044j 0.014863+0.00805255j -0.00853336-0.0179426j 
0.00211201+0.0692973j -0.0217973-0.0299091j -0.083645+0.0119462j 0.0771601+0.0436802j 0.0225855+0.0299929j -0.0189593-0.177179j -0.0978224+0.15417j -0.372402+0.219546j -0.434446-0.225624j 0.224989-0.318074j 0.466958-0.22453j 0.196538-0.0316473j -0.0461966+0.136081j 0.0628238+0.0651278j 0.102037-0.0172738j -0.0144807+0.0354441j -0.0139912-0.0158862j 0.0401287-0.0439803j 0.0530376+0.0396566j 0.0077361-0.0233537j -0.067214+0.0208137j 0.0372452-0.00538932j -0.00802193+0.000867353j 0.0267027-0.0119369j 0.0404478-0.0238745j 0.00598242+0.00318113j -0.00758427-0.0368953j 0.0391702-0.00158982j -0.0375627-0.0301584j 0.0322477+0.0576575j 0.0116928+0.0400778j -0.000935718+0.00550971j -0.00220824-0.0561578j 0.000867879+0.0218355j 0.0297894-0.00120992j 0.00754711+0.0144713j -0.0168251-0.0111632j -0.000764466+0.0307396j 0.0141087+0.0153885j 0.0183342-0.0278962j 0.0108723-0.0100566j -0.0226573-0.00943943j -0.00756522+0.00127452j 0.0164533-0.00573212j 0.0042214-0.00413834j 0.021066-0.00183518j -0.0125146+0.0139027j 0.0233881+0.0103243j 0.00786956+0.0236578j -0.00477961+0.00233512j 0.0147942-0.00642208j -0.0229549+0.0053718j -0.000213095-0.00233455j 0.00564761-0.00567482j 0.0188195-0.00894055j 0.0187171-0.00151351j 0.0108693+0.00472239j -0.00645898-0.0011982j -0.00288582+0.0131479j -0.0211662-0.00907926j 0.0143453+0.00304708j -0.00919237-0.00474847j 0.0100615-0.00973817j 0.00832007-0.0112499j -0.0057126+0.000321338j 0.0103359+0.0198699j -0.000143096+0.00162987j 0.0070634-0.0214304j -0.0224795-0.00201965j 0.0141987+0.0150169j -0.00527036-0.00912025j 0.00323779+0.0172933j -0.0146913-0.0210884j -0.00220127-0.00489421j 0.00953505-0.019086j -0.00286618+0.0105891j 0.00689111+0.00350901j 0.00890343-0.00361921j 0.00105198-0.00276136j 0.00132542-0.00410283j -0.00202428+0.000994981j 0.00669211-0.000285155j -0.00967295-0.00816471j -0.00188834-0.000471113j 0.00689263-0.00207058j 0.00425571-0.0171225j -0.00997865-0.0101963j 0.00171809+0.0169549j -0.00485434-0.0055034j -0.0154124-0.000285693j 0.00894976-0.0185528j -0.0148065+0.0042242j 0.0111131-0.0106214j 0.00415331-0.00516617j 0.00528103+0.00218348j -0.00758712-0.00412848j -0.010186+0.000211522j 0.00228496+0.00962369j 0.00277215+0.00823262j -0.0240684-0.000326442j 0.00556312-0.00700623j 0.00674306-0.00837301j -0.00401098+3.06526e-05j -0.00400935-0.00490361j 0.00130479-0.00114803j 0.00669436+0.00164404j -0.000968715-0.00635728j 0.00273132+0.000856639j -0.00891681-0.00696585j 0.0115302-0.00434908j 0.000270805+0.0110526j -0.00619023+0.00808013j 0.00735264-0.00553619j -0.00166711-0.00972529j 0.00276879-0.0115675j 0.00848125+0.00138607j -0.00217504+0.000596484j -0.00372859+0.00424516j -0.00294724+0.00215055j -0.00799479-0.00102949j 0.00219665+0.000212041j -0.0137262+0.00285994j -0.00715996+0.00197551j -0.000319649+0.000905739j 0.011206-0.00302301j -0.00259822-0.000596732j -0.00305282-0.00581216j -0.00729168+0.000702532j -0.00233426+0.0033564j 0.00706485-0.00123821j 0.00158186-0.00190993j -0.00339842+0.00121061j 0.00361797-0.0012684j 0.0102682+0.00420834j 0.0142739-0.00101379j -0.00540438-5.05597e-05j 0.00319686-0.00107118j 0.0035568-0.00249128j 0.00651157+0.00670036j 0.0111808+0.00151905j -0.000987-2.18532e-05j 0.000617808-0.00345632j 0.00359795+0.00303806j -0.00850235-0.00966587j -0.00671076-6.02946e-05j 0.00750176-0.00195699j 0.00737407-0.00281267j 0.00345718+0.000487241j -0.0035414+0.00491991j 0.00798866+0.00993668j -0.000229412+0.00383771j -0.00137671+0.00472458j 0.00537455+0.00146944j -0.00152533+0.0146233j -0.0106935-0.00906226j -0.000372383-0.00355379j -0.000196823+0.00725319j -0.00398931+0.0020966j -0.00733298+0.0137283j -0.00455869+0.00593801j 0.00085619+0.00330678j -0.00433791+0.000495668j -0.0039047-0.0118077j 0.00038198-0.0109131j 0.0141681+0.00746513j -0.00322253+0.00495476j -0.000785917-0.0144368j 0.00902358-0.00426084j -0.00435091+0.00707177j -0.00599713-0.0103131j 0.010285+0.0151875j 0.00424378-0.00470925j 0.00433478+0.0050652j 0.00310709-0.00982259j -0.000593664+0.00149954j -0.00262889+0.00452287j -0.00048244+0.00660244j 0.00707948+0.00947657j -0.00117966-0.00919323j -0.0016576+0.00108466j -0.0108823+0.0041175j -0.0067578+0.00590834j 0.0113878+0.00474959j -0.0041731+0.0115431j -0.00917546+0.000393012j 0.00764317+0.00748437j 0.000972101-0.00663467j -0.00602081-0.00616547j -0.00527928+0.00185678j 
0.0023618-0.0136362j 0.00582389-0.00813068j 0.00288163+0.0102467j 0.00628236-0.0130765j 0.00572997+0.00453534j -0.0552553-0.0634715j 0.0417405-0.0321483j 0.0129064-0.00550202j -0.0224816-0.058778j -0.0545011-0.0567189j -0.0652063+0.0462264j 0.0785666+0.0258445j 0.0194598-0.10224j 0.0195398-0.0616933j 0.204501+0.278185j 0.0461101-0.142843j -0.0525509-0.0477174j 0.00378077+0.139497j 0.216026-0.290204j 0.0245418+0.308028j -0.0295657-0.00993879j 0.0915644+0.140423j 0.100216-0.204704j 0.0402585-0.133508j 0.000703846-0.0672381j 0.0813524-0.0401568j 0.0145109-0.0202984j 0.181807-0.0568402j 0.16574+0.115551j -0.00420346-0.0741117j 0.0131143+0.0707705j -0.0123975+0.0455074j -0.0422368-0.264338j 0.0538668-0.349021j -0.00480966-0.0249623j 0.0140967-0.137975j -0.0376017-0.18845j 0.00128691+0.0248889j -0.0180092-0.0608251j -0.0422013-0.115554j 0.00206587+0.0483448j -0.0231909-0.00750623j 0.077036-0.0099239j -0.0862676+0.0326549j 0.00856493+0.00961084j 0.00856798+0.0239376j -0.0691878-0.039287j 0.0244939-0.00110527j 0.0271219+0.0239647j 0.0461635+0.00592209j -0.0384661-0.0014893j 0.00496906-0.000599444j 0.0250616+0.0256816j -0.00864414+0.0292408j -0.00332065-0.0250388j 0.00845331+0.00134347j 0.00596172-0.00440316j -0.0317053-0.0184892j 0.0101022-0.0262838j 0.0215377-0.0342004j -0.00694791-0.0496459j -0.00517525-0.0312463j 0.00335573-0.00794043j -0.00804853+0.0250941j -0.0201731+0.0434397j 0.00943883-0.0200183j -0.00195595-0.0103332j 0.00373916-0.035693j 0.00403167-0.0298018j 0.016062-0.0128081j 0.0335188+0.0383178j -0.0075471+0.00255888j -0.0066618+0.0156022j -0.0162952-0.0275597j -0.001307+0.00312019j 0.00664931+0.0106119j 0.018108+0.00831921j 0.041768-0.0225581j -0.0899741-0.0089623j 0.0119086-0.00189466j 0.0298148+0.00851722j 0.00483194+0.0162721j 0.00661931+0.00996302j -0.0145325+0.0326712j 0.0237523+0.000447836j -0.0214068-0.0227267j 0.00187896-0.0261136j 0.00864294-0.00634411j 0.00405797+0.0185167j -0.00444383-0.00523055j -0.00463191-0.0271389j 0.0110574+0.0331242j -0.00988541-4.35262e-05j 0.0138117-0.0310677j -0.00238401+0.0253456j -0.00703557+0.00891374j -0.00300144-0.0222553j 0.000862527+0.00562765j 0.00781742+0.0127378j 0.016638-0.0173815j 0.00248278-0.0148189j -0.000594668+0.00180925j 0.0117551-0.0202438j -0.00363152+0.00663599j -0.00546005+0.0238312j -0.000746555+0.00800751j 0.0169129-0.0173758j -0.00394172-0.018649j -0.0137389+0.00635699j -0.000387294+0.000797553j -0.0264257+0.00588572j -0.00141736-0.0073555j -0.00665398+0.00640992j 0.00409954-0.00372759j -0.00173871-0.00401938j -0.00461818+0.000165209j 0.0035545+0.0072742j -0.0107998-0.0172505j 0.00244651+0.0224032j -0.00680442-3.84959e-05j 0.0201207+0.00105205j -0.00255446+0.00140498j -0.00703607+0.00219866j -0.00767381-0.0149069j -0.0157656-0.000143411j -0.00473743-0.000784195j 0.0100825+0.0022936j -0.0124688+0.0103361j -0.0162443-0.00317988j -0.0102571-0.00639972j -0.00391867-0.00044386j -0.0217206+0.0076305j -0.00983033+0.00195218j 0.000640886+0.00920967j 0.010207-0.0100118j -0.00261041+0.00358568j 0.00300819+0.00089767j 0.0197016+8.94821e-05j -0.00670709+0.00546631j 0.00736211-0.00222348j 0.0166075+0.00480563j -0.00633948+0.0016125j -0.0118286-0.00484285j 0.00915402+0.00148649j 0.0143824+0.00855052j -0.00128671+0.00628696j -0.00439185+0.0110636j 0.006862+0.00380813j -0.00350154-0.0103831j -0.00993116+0.00293022j 0.0054179+0.00739699j 0.0055342+0.00288136j -0.00339991+0.00483368j 0.0118976-0.00899758j -0.00836783-0.0106493j 0.00869626+0.0162144j 0.0156006+0.000273438j -0.000668155+0.0148911j 0.00277336-0.00385731j -0.00229386-0.00895868j -0.00644227+0.00918406j -0.00987307-0.026921j 0.00534969-0.0267093j 0.00410157+0.0199458j 0.000134238+0.00141877j -0.00210335+0.0059386j 0.00093924+0.0064307j 0.00838561+0.00884179j -0.00806509+0.00119258j 0.00430569-0.00544569j 0.00428872+0.000404945j -0.00519401+0.00685895j -0.00308389+0.00677919j -0.0136236+0.00374208j 0.0028167+0.00708992j 0.00563038+0.00472322j 0.0207128+0.0467407j -0.0113498+0.0128451j -0.0100882-0.0109795j -0.0153367+0.0120706j 0.00199427-0.0235554j 0.0213996-0.0176372j 0.015876-0.0364469j 0.0473118+0.0279774j -0.0298775+0.0324449j 0.0373108+0.00861789j -0.0171722-0.0592681j -0.0476884-0.00385468j 0.0281697+0.0506687j 
-0.0082228-0.00889896j 0.00687577+0.00158947j 0.0107073+0.0092707j -0.0276965-0.0039428j 0.0129874+0.00714759j 0.0169955-0.0557883j 0.0534639+0.0256971j 0.0229477+0.0172885j -0.00607821+0.0467646j 0.0664924+0.0308902j -0.0263671-0.00292096j -0.020372+0.0618386j 0.0164871-0.078697j 0.00570092+0.0226305j -0.0272451+0.212886j 0.182647+0.138357j 0.00154818-0.143132j -0.197893-0.145325j -0.118178+0.161179j 0.0987747+0.0401602j -0.153183-0.0378846j 0.0676573+0.088139j 0.022505-0.138221j 0.114338-0.00955861j -0.285757+0.0892256j -0.067419-0.179727j -0.174569+0.0622945j -0.118077-0.133935j 0.167006-0.424376j 0.207048-0.0157289j 0.0602478-0.0658493j 0.0572193-0.075259j -0.158046-0.128012j 0.194401+0.156148j 0.00668418+0.0722063j 0.0138309-0.0912212j 0.0372303-0.0749975j 0.0301287+0.0947572j 0.0107696-0.0720947j 0.0412655-0.00218938j 0.00418241+0.0204301j 0.0623203-0.0331001j -0.0183824-0.0204698j 0.0771854-0.0360533j -0.0219291+0.0358446j 0.00344041-0.0411265j 0.0599427-0.0426955j 0.0280898-0.020821j 0.0229785+0.0203026j -0.0296631-0.0155604j -0.00666946+0.0128857j -0.0408232-0.0139029j -0.00732002+0.0104501j -0.0233696-0.0284143j -0.0237266+0.0180082j 0.00296746-0.0264321j -0.023507+0.0283458j -0.0288589-0.0194676j -0.0267584+0.0593412j -0.0192575+0.0205892j -0.0501734+0.027559j -0.0369796+0.00753785j 0.0103536+0.0221323j -0.000626286-0.0217303j 0.0530974-0.0047007j -0.0110054-0.0168701j -0.0351239+0.0156742j -0.00789142+0.0120266j -0.0328978-0.0418963j 0.0182031-0.0187822j 0.0183351+0.00915346j -0.0017954+0.00498677j -0.0139286+0.0164546j 0.0131978-0.0134413j -0.0206859-0.0536627j -0.00330789-0.0183615j -0.00939277+0.0108808j 0.0341476-0.0316287j 0.0320827-0.0374577j 0.0206161+0.00273345j 0.0113639+0.00299279j 0.00320275+0.0163184j 0.00412422-0.00919286j -0.0240797+0.0175394j -0.00298623+0.012446j 0.00539004-0.0295459j 0.0119163-0.000195837j 0.00558828-0.00791168j 0.00388757+0.00104446j -0.00607891-0.0210676j 0.000520222-0.0206586j -0.00543071+0.0170896j 0.0130398+0.00688364j 0.0120132+0.0401604j 0.0066394+0.00864138j 0.00321611-0.0169543j 0.00273482-0.00237557j -0.0111791-0.00800876j 0.0142511+0.020479j -0.0106514+0.0127388j -0.0027876-0.0167826j 0.0120545-0.0077568j 0.0147468+0.00322692j 0.00707053+0.0124887j -0.0116477-0.00587242j 0.0273126-0.00102295j -0.0164912-0.00100989j -0.00906612+0.00907591j 0.000829015+0.0183258j 0.0238858+0.00400246j -0.00427245+0.00604934j -0.0028766+0.0123191j -0.0160801+0.0171348j -0.00881555+0.00735085j 0.0303485-0.012411j 0.0158432+0.0053305j -0.00421913-0.0131179j 0.0183109+0.00762582j 0.0126728-0.00879681j -0.0142791+0.00141757j -0.00104386-0.00420007j 0.0151158+0.0115585j 0.00283758-0.00151521j 0.0103047-0.0134348j 0.00284382+0.0106925j 0.00195809-0.0168103j -0.00520011-0.00719922j 0.00281317+0.0116574j -0.00510115+0.0092798j 0.00391602+0.00696815j 0.0010247+0.000414092j 0.00368441+0.0167815j -0.00487199+0.00136476j 0.00283509+0.00192192j 0.00489026+0.00167458j 0.00763463-0.00575035j 0.00634628+0.00266234j 0.011527-0.000177857j -0.00376976-0.00816261j -0.0107596-0.00932885j -0.00966067-0.0127484j 0.0013214+0.00274059j -0.00114971+0.0074382j -0.00392568-0.00266406j 0.00242998-0.00108199j 0.00116457+0.00119571j 0.00205428-0.0128638j -0.00986263-0.00128801j -0.00290279+0.000696164j 0.0118495+0.00987526j -0.0120992-0.00232245j 0.0160338+0.00389771j 0.00330365-0.00531681j 0.0131518+0.00142797j -0.00849936+0.00551301j 0.00933719-0.0120925j 0.0063412+0.00899667j 0.000805764+0.00206373j -0.0110281+0.0165905j -0.00506581+0.00927965j -0.00221067+0.00958402j -0.0328534-0.0100495j -0.00148139+0.00270353j 0.0131076+0.00275033j -0.0091093+0.00647768j -0.0180753+0.000946453j -0.0027217+0.00685107j -0.000914936+0.0118317j 0.00184445-0.00736223j -0.00838816+0.00365632j 0.00545982+0.00975714j -0.00436463-0.0044277j 0.0211415+0.00103149j 0.0164724-0.00883792j -0.00492139-0.00311919j -0.00909993-0.00261888j 0.00770126+0.0305954j 0.00308427+0.00512441j 0.0107509+0.00191148j 0.0211025-0.0204842j 0.00530973+0.0131845j 0.000310848+0.00626933j 0.0365517+0.016574j -0.0248695+0.0454161j -0.0265156-0.00989628j 0.025963+0.0300694j 0.0237695-0.00484116j -0.022353-0.0252866j -0.0342491-0.00308422j 
