-0.0499161+0.0965411j 0.0928364+0.0506834j 0.278193-0.365681j 0.520581+0.45882j -0.37063+0.367201j -0.0801482+0.111689j -0.111401-0.106746j 0.0688196-0.0715779j 0.0284361-0.00795479j 0.0522008-0.0189655j 0.0454377-0.0145054j 0.0203876+0.00341197j -0.0422319+0.000571532j -0.01856-0.0264432j -0.0360585-0.0733962j 0.00286299+0.0121887j 0.00745943+0.00512087j -0.0118152-0.00824047j -0.023339+0.0349177j -0.0350082-0.00349401j -0.01797-0.0477293j -0.0136217+0.0205886j 0.00503114+0.00401562j 0.0218715-0.0112623j 0.0122448-0.0115595j -0.0187876+0.00244136j -0.0253471-0.00611994j 0.0193134-0.00335198j -0.027802+0.00295916j 0.0130286+0.0027407j -0.0169498+0.0117726j -0.012504-0.0124491j -0.00801433-0.00689307j 0.0159342+0.0357241j 0.00774274-0.0166161j -0.0125066+0.00967552j -0.00305057+0.000921168j -0.00225845+0.00124861j -0.00625716+0.0060201j 0.00717802+0.0191365j 0.00205885+0.0014352j -0.0130687+0.0025713j -0.00605088+0.00440084j 0.00605407+0.0143009j -0.0313198+0.00458058j -0.0143988-0.0151239j -0.0089192+0.0167477j -0.00341468+0.0114137j 0.00771724+0.0220587j 0.00717656-0.00550139j -0.00474662+0.0170772j 0.000813694-0.002334j -0.000801743+0.000540891j -0.0064433+0.0167634j -0.00751156+0.0104375j 4.6174e-05+0.00702987j -0.0152468+0.00889038j -0.0082585-0.00127932j 0.000841639+5.05795e-05j -0.00503808+0.0024858j 0.0139876+0.000640665j -0.00209611-0.00184234j 0.0117436-0.00318741j -0.000851567+0.00295984j -0.000900626+0.00540031j -0.00326396+0.00522008j -0.00407449-0.000307163j 0.00133346+0.00577893j -0.0108365-0.00412458j -0.00516715-0.000196758j 0.00876513+0.00115265j -0.0114831-0.00414076j -0.0138412-0.00410907j -0.0142181-0.00141409j -0.00302799+0.0109346j 0.00313442+0.00261492j -0.00846925-0.00354462j 0.00606082-0.000491833j -0.0148114-0.00930044j 0.00866791+0.00333735j 0.00809037-0.00229317j 0.00766767+0.0191298j 0.00377698-0.0254691j -0.012037+0.00231113j -2.41853e-05-0.0062556j 0.00120433+0.00748091j -0.00320234+0.00308269j 0.0109401+0.00373172j 0.0090174-0.00905857j 0.00137694+0.00509739j 0.00432489+0.00116841j -0.000836252-4.24218e-05j -1.19292e-05-0.000580998j 0.00128401+0.00399505j 0.000986167+0.000496226j 0.00275889-0.00134805j 0.00189622+1.80222e-07j -0.00112099-0.00484709j 0.00890286-0.00150764j 0.000266926-0.0147196j 0.00454132+0.00672234j 0.00153329+0.00653703j 0.00623244-0.00569392j -0.00785604-0.00296376j -0.00883845+0.000905745j 0.00734548-0.000385767j 0.000471587+0.00250745j 0.00493499-0.00264447j -0.0105596-0.00351054j -0.00487755-0.00972764j 0.012034-0.0013854j 0.00213317-0.011875j -0.000361486+0.0158931j 0.0234066+0.00148991j -0.00281872-0.00309123j -0.000842657+0.0109743j -0.0060176-0.00829204j 0.00285656-0.0147371j 2.34739e-06+0.00777071j 0.000920972+0.000988531j 0.00380109-0.0103195j -0.00284537+0.00256177j -0.00445118+0.00185336j -0.000152618-0.00256295j 0.00263294+0.000638898j -0.00108784+0.000796213j 0.00101503-0.00847827j 0.00565172-0.00680612j 4.10976e-05-0.0025569j 0.0122877-0.00696934j -0.0100322+0.00452391j 0.00386514-0.00360006j 0.00327776+0.00218945j 0.0041675-0.00133418j 0.000745696-0.000940279j 0.0050063-0.00165861j -0.00471034+0.00271159j -0.00500145-0.000295924j -0.00220177+0.00186705j -0.00652169-0.00196589j -0.000135147+0.000827599j -0.00270387-0.000597499j -0.0065407-0.00267422j -0.00193785-0.00478942j 0.00498325-0.000965735j 0.0015431-0.00161314j -0.002848-0.000330613j 0.00590461+0.000697497j -0.0064397+0.00233894j -0.0075694-0.00422358j 0.00500821+0.000652247j -0.00397273-0.00268245j -0.00431465-0.00237741j -0.00160676+0.000971723j -0.00111262-0.00272176j -0.0146216-0.00187007j 0.00344005-0.000521671j 0.00680084+0.00363828j -0.00644315-0.00819161j 0.00129163+0.0057426j -0.00505952+0.000590543j -0.00201502-0.000192599j -0.00178538-0.00295943j 0.000296207+0.00374314j 0.00105503+0.000674968j 0.00384229+0.00266634j 0.00179723+0.00792907j -0.00435108-0.0117032j -0.0039677-0.00282473j 0.000364485+0.0124043j -0.00607885+0.0133455j -0.00898822-0.0038827j 0.0115666+0.00345024j 0.00276016-0.0025482j -0.00429984+0.0163602j 0.00978113+0.00544118j -0.00406553+0.00212663j 0.00560134-0.0068713j -0.00945763+0.00199511j -8.87103e-05+0.00210181j -0.00106115-0.000273982j -0.000876653+0.00675661j -0.00307212-0.00433156j -0.00529129+0.00345189j 0.00697991-0.000180686j 0.000211931+0.00389752j 0.00323283-0.00129446j -0.00189096+0.00807151j 0.00331477-0.00016111j -0.00356462-0.00298408j -0.00202904+0.000349618j 0.00634371-0.00236326j 0.000615325+0.0040964j 0.00217384+0.00392929j -0.00203423-0.00372832j -0.0037399-0.00517377j 
-0.0318996+0.00286476j -0.00336191-0.0305746j -0.00436002+0.1538j -0.00784788+0.0146625j -0.014175+0.126149j -0.0650146+0.339421j -0.316758+0.0130421j -0.194221+0.100315j -0.187215+0.286728j 0.0778546+0.266843j -0.0270872+0.0289454j -0.0822283+0.280004j 0.0798364+0.0561714j 0.00272562+0.0147921j 0.484705+0.22753j 0.201122-0.115218j -0.0674785-0.240367j -0.0340868-0.0129793j -0.0312977+0.032134j 0.00120794-0.036774j -0.017401-0.0448661j 0.028388-0.0338705j -0.00637167+0.00478303j 0.0261356-0.0120881j 0.00792608+0.0566686j -0.0505796+0.0170602j 0.0644218+0.0422905j 0.021431+0.015846j 0.00281445+0.0134652j 0.0285393-0.0325244j -0.0113604-0.0178189j 0.00892979+0.0023311j -0.0328606-0.00705579j -0.0155701-0.00935137j 0.0120763-0.0212021j 0.0510206-0.0850523j 0.0299368+0.0253941j -0.0123262+0.00124491j 0.0235993+0.0127323j 0.0129154-0.0587477j 0.00900648+0.00123155j 0.0374601+0.00501434j -0.0104211-0.0116029j 0.00464352+0.0151869j -0.00540266+0.0140424j 0.00113408+0.00121536j 0.00668751-0.0158953j 0.00734015-0.00188551j -0.0305989+0.0141701j 0.00346652+0.0365015j 0.00773622+0.010015j 0.00428739+0.00204664j -0.00216199-0.00382946j 0.00836763+0.015542j -0.013723-0.00400491j 0.003566+0.00647362j 0.00645554-0.00164862j -0.0125482+0.00509423j 0.00587346-0.00497083j -0.00483666+0.00432596j 0.00601095+0.00854681j -9.57286e-05+0.0185847j 0.00324102+0.0121964j 0.00370483-0.000205474j -0.00540512-0.0211337j 0.010402-0.00699199j 0.0106155-0.00948298j 0.000537081-0.00843837j -0.000777481+0.00237529j -0.0303613-0.0128968j -0.00432311-0.00301681j 0.000888313-0.0118544j 0.0182469+0.0121101j -0.000343438+0.010879j -0.00091456-0.00686861j -0.0104608-0.00131891j 0.000548463+0.00744784j 0.00807496+0.0071304j -0.0123068-0.00183549j 0.00547229+0.0074679j 0.00134876+0.0193798j 0.0119839-0.00745672j 0.00331973-0.0087411j -0.0210836+0.0182861j -0.00241127-0.00858233j -0.0175814+0.0141332j 0.01013-0.0122445j -0.0141422+0.0044945j -0.00717069+0.0243759j -0.00829916+0.003774j -0.0217778+0.00240329j 0.00874968-0.00289716j 0.00102311-0.00160087j 0.00220736-0.0162218j -0.0111464-0.0124902j -0.00112615-0.0127497j 0.00226158-0.000706912j -0.00327732+0.00948077j -0.00178915-0.0106805j -0.0237376+0.00110548j -0.00068579-0.0292087j -0.0140629+0.00498388j -0.00884899+0.0196677j 0.0119841+0.0173239j 0.0108067+0.00595079j -0.00101142+0.00727793j 0.00461208-0.00916321j -0.00340056+0.00671166j -0.00321197+0.00578318j -0.0111735-0.00307438j -0.00620552-0.00342984j 0.00412661+0.00716531j -0.00379923+0.00302679j -0.000226649+0.00674289j 0.00466282+0.00902451j -0.00116238+0.00233456j -0.00668319-0.00786765j 0.0106722-0.0160904j -0.00800504+0.00169605j -0.00127247-0.00595201j 0.00799915+0.00655737j 0.00695584+0.0124283j 0.00559898-0.000520118j 0.0065918+0.00840025j 0.00360152+0.00130258j -0.00284296-0.00644259j -0.00764373-0.00727443j 0.00738574+0.000438407j 0.00696615-0.00580792j -0.00201031+0.000360188j -0.00186767-0.000465594j -0.00072042-0.000724167j 0.0056104-0.00693598j 9.1173e-06+0.00509982j 0.000929058+0.00687163j 0.0101417+0.0107756j -0.000511649-0.00327191j -0.00296029+0.00809657j -0.00207574+0.00859903j 0.00151809+0.0051723j -0.000227689+0.00129341j -0.0102733+0.00052271j 0.00388077-0.000899337j 0.000107198+0.0112374j -0.00191952+0.00561105j -0.00354295-0.00301337j 0.0103871-0.00703091j -0.00113263+0.0124245j -0.0020774+0.0102547j -0.000511433+0.00465604j -0.000482583-0.000211472j 0.00186072-0.00702641j -0.00407063-0.00172424j -0.00430133-0.00232833j 0.00439225+0.00106131j 0.0115111+0.00586987j -0.0091909+0.00248268j -0.00882022+0.00307476j 0.00406394+0.00419168j 0.000755909-0.00294955j -0.00787984-0.000492412j -0.000421999-0.00349803j 0.00514851+0.00165237j -0.00200226-0.00518265j 0.00733532+0.0022983j -0.00666831+0.00318126j 0.00113917-0.00492778j -0.00658373-0.00880761j 0.00438748+0.00267922j 0.014111-0.000787742j -0.00547488-0.00382244j -0.00237912-0.00937965j 0.0131182+0.000489116j 0.00742685+0.00283016j 0.00380682+0.00576619j 0.0132444-0.015796j -0.00559241-0.00115524j 0.00265089-0.00266612j 0.00969515-0.00518283j 0.00562811-0.00184262j -0.00478856-0.00431057j 0.00234726-0.00136993j 0.00923572-0.00245841j 0.0105376-0.0157199j -0.0119572+0.00985658j 0.0021652-0.0110449j -0.00975769-0.000954253j -0.00790434-0.00818014j 0.00401515+0.0108044j 0.00184199+0.0177379j 0.0065075+0.0108378j -0.0175951+0.0178501j 0.0124657-0.00989972j -0.0130202-0.015823j 0.010243+0.00802297j 0.00794559+0.0246743j 
-0.0585722+0.0374748j -0.0294434-0.0569151j -0.000748881-0.0821149j 0.00897896+0.00237926j -0.0102308-0.0604638j 0.108072-0.198062j 0.147899+0.142511j 0.0628637-0.42214j -0.376437+0.176466j 0.215535+0.0333066j 0.0122937+0.27851j -0.0258081+0.291779j -0.00726931-0.0260632j -0.501438-0.187467j 0.0142911+0.0498451j -0.111114-0.0206471j -0.0175836+0.162514j 0.0151627-0.0836006j -0.072295+0.0264722j -0.0541999-0.0534463j 3.18938e-05+0.00439765j -0.0290941+0.0532536j 0.0151679+0.0158084j -0.0203732-0.0118802j -0.0376693-0.0114226j 0.0420018+0.00961618j 0.0192596-0.000239174j -0.0251419-0.00528443j -0.00151496+0.00522876j -0.00188533-0.014752j -0.00475981-0.00135338j -0.0136913+0.0264548j -0.0200377+0.00904457j 0.00907433-0.0297856j -0.0298216+0.0428764j -0.00540557+0.0159344j -0.0106995-0.0127623j 0.0101282+0.00354347j -0.017564-0.0209511j -0.0177821+0.0291368j -0.00661421+0.0156348j -0.0106412-0.0108075j -0.0158763+0.0102405j 0.00248461+0.0278639j -0.00650801+0.0227442j -0.0146077-0.0142794j 0.0301562-0.0352438j 0.031621-0.00453373j -0.0318123-0.0359831j 0.000178665+0.0151067j 0.00855605-0.000839693j -0.00373546-0.0127429j -0.00225102+0.00460265j -0.0145387+0.0115957j -0.00937522+0.0150293j 0.00904395+0.0214416j -0.00622286+0.0176086j -0.00558246-0.00064722j 0.00494544-0.030965j -0.0277587-0.0169669j -0.00611757+0.000980022j -0.0324731-0.0151811j 0.00200019+0.00574899j 0.00605665-0.00898283j -0.018436-0.00360259j 0.0058474-0.000872046j 0.0267904+0.00160516j 0.00776007+0.00466933j 0.00122452+0.000639262j -0.00136216+0.00503687j -0.00990689-0.0137409j 0.0185486-0.0338557j -0.00568258+0.00364644j 0.01138+0.0082053j 0.00539135-0.0124972j 9.30389e-05-0.0127121j 0.0235518-0.00165757j -0.0018474+0.0162175j -0.00518491+0.00252281j 0.00503997-0.00278244j -0.000480496+0.0224255j 0.00775058-0.00424836j 9.78323e-05-0.011579j -0.0269917+0.0187433j -0.024826-0.00707661j 0.0050411-0.0279325j -0.00373067+0.00489483j -0.00667186+0.0016116j -0.00479265-0.00500533j -0.000806139-0.000178452j 0.00589569-0.001112j -0.00520458-0.000859377j 0.00120705+0.00192979j -9.53408e-05+0.0124087j 0.00817513+0.0125826j -0.000470249-0.000777323j 0.00187638+0.00776595j -0.000230276-0.0211933j 0.009278+0.00743062j 0.0115584-0.00420734j -0.0125996-0.000417127j -0.00183091+0.00238859j 0.0027747+0.00407956j -0.00465737-0.00711134j -0.00549407+0.0117011j -0.00894116-0.0028568j 0.00187307-0.0036384j 0.0026189-0.00789727j -0.00625953+0.0229361j -0.00735885+0.00363821j -0.0215152-0.00555797j -0.010992+0.000183631j 0.00296083-0.00873134j -0.000859169+0.00157922j -0.00574152-0.00281375j -0.00122985-0.00922794j 0.00346952-0.00992237j -0.00206121+0.0118362j -0.0087145-0.00206203j -0.00186442-0.00850545j -0.00849031-0.00366004j -0.0043239-0.00105135j 0.00422579-0.0055028j 0.00337303-0.00483793j 0.00394298-0.00229357j -0.00735822-0.00128911j 0.00138161-0.0102051j 0.00332175-0.00620437j -0.00757123-0.00967127j 0.0109238+0.00221837j -0.00273116+0.014659j -0.00421335-0.00595062j 0.00521825-0.00105278j 0.0082402-0.00532029j 0.00359659+0.00172911j 0.00150601+0.01623j -0.00773726+0.00267507j -0.00242522-0.0036016j -0.015361-0.0124974j 0.0120671-0.00315792j 0.00349091-0.00388771j -0.00376678-0.000819103j -0.00592701-0.00477529j -0.0051782-0.00721662j 0.00056509+0.0046431j -0.00568913-0.00213852j 0.0138403-0.00204211j 0.000999375-0.000129154j -0.00354049-0.00505243j -0.000904122+0.00325857j -0.00604325+0.00486168j -0.00237037-0.0148691j 0.0110716+0.00454941j -0.00167105+0.00772349j -0.00631877+0.000770925j 4.29568e-05+0.00381657j -0.00020924-6.87616e-06j -0.013522+0.00618775j -0.00419587+0.0141874j 0.000976178-0.00584724j 0.013056-0.00250797j -0.00690986+0.00427951j -0.00212677-0.00410439j -0.0023548+0.00348569j 0.00611009+0.00568573j 0.00284375+0.00556792j 0.00533934-0.00876284j 0.00524959-0.00375683j 0.00683571-0.0134461j -0.00962515+0.000743j 0.000757991+0.0010397j -0.00964838-0.0022708j 0.0015009+0.00203871j -0.00334127+0.00605281j 0.00512204+0.00125499j 0.0112319-0.00506884j -0.00426808-0.00420283j -0.00794951-0.00327198j 0.00227766+0.0145236j 0.000522291-1.71148e-05j 0.00235831-0.00230774j 0.0121703-0.00634386j 0.000480229-0.00294701j -0.00647058-0.00157181j 0.000961258-0.00995987j -0.0102728+0.00382045j 0.00465241-0.00923224j 0.00620122+0.00763351j -0.00441893-0.000814821j -0.00770288-0.00339469j -0.00831774+0.000361666j 0.00187853-0.0104997j 0.000980103+0.00810783j 0.0036185-0.00233806j -0.00124027+0.00274347j -0.00545852-0.0101203j 
-0.00419773+0.000973733j -0.00246155-0.00549062j -0.0208331+0.0105399j 0.0124275+0.0184372j 0.0168308-0.0065152j -0.0202662-0.123319j -0.047822-0.0133517j -0.0429979-0.010154j -0.0332533-0.0466845j -0.00858297-0.0258785j 0.00980666-0.0754597j -0.0534315+0.0375746j -0.0149705+0.0828665j 0.0169581-0.000366919j 0.105919-0.0473722j 0.0998121-0.151907j -0.0385416-0.0630718j -0.00166811+0.189753j 0.0198755+0.314421j -0.127127-0.239277j 0.0561288+0.184148j -0.0953166+0.0485082j 0.0493795-0.0511985j -0.0294078-0.0284476j 0.120319+0.0211099j 0.174933-0.121458j -0.183806-0.0999057j 0.0348629+0.171434j 0.0279672+0.0328503j -0.204115+0.0750918j -0.0757927-0.110897j -0.104469-0.0912245j 0.128687-0.0513467j 0.00082918-0.119106j -0.0484123-0.0740538j 0.18074+0.402346j 0.114424-0.0457689j -0.0273519+0.198347j 0.0150058-0.045517j 0.021595+0.0979027j 0.0283938-0.211004j 0.0290931+0.0471296j 0.0633857-3.84701e-05j 0.00879429+0.0160009j -0.0374948-0.0245336j -0.00758058-0.0315644j -0.0277547-0.0342072j 0.00411054+0.0611965j -0.0263941+0.02106j -0.0328791-0.0200704j 0.017129-0.00783995j -0.0122841-0.0349871j -0.0399872-0.0231844j 0.00868697-0.056684j -0.0107369-0.021109j -0.0118063+0.0140081j -0.00413189-0.0227166j -0.00233652+0.015102j -0.00465023-0.0529454j 0.0065646-0.00558754j -0.0118144-0.0200329j -0.00473569+0.0205106j -0.00710982-0.0465231j 0.0112598+0.0151224j 0.00286032+0.00256213j 0.0143991+0.0270939j 0.0103111-0.0151724j -0.00720534+0.050373j -0.000161157+0.00888529j -0.00717832-0.000666975j -0.00944316-0.00773174j -0.00607264-0.0124736j 0.000970791-0.00865912j -0.00772699+0.0225783j -0.0130549-0.0116755j 0.0352632+0.00617477j -0.00396499-0.0236739j -0.0132448-0.0162261j 0.0435127-0.0160934j 0.0586566+0.0214038j 0.0084142-0.0289057j -0.000908237+0.0218939j 0.00943575+0.0234312j 0.00301523+0.00883255j -0.0115829-0.0129469j 0.00399926-0.0192492j 0.00815498+0.00502509j -0.008616+0.00178497j -0.0145227-0.00966184j 0.0180467-0.0342068j 0.0927345-0.0524718j -0.033334-0.0182618j 0.016461+0.0157576j -0.0155645+0.00964182j -0.0063872+0.031911j -0.0251837+0.00377929j -0.0275174-0.00994005j -0.000740717-0.0154037j -0.000169022-0.00800014j -0.0104254+0.0175608j -0.0070652+0.0251543j 0.0108487-0.00470982j 0.00239161-0.041713j -0.0159433-0.0041666j 0.00564192-0.0273747j 0.00218583-0.0204319j -0.0141009+0.029119j -0.00622168+0.0210404j -0.00545779+0.00210403j -0.0142011-0.0206759j 0.0117802+0.0146107j 0.00205848-0.00684134j 0.000969549-0.0308216j 0.00689376-0.0119637j -0.00445102-0.0153635j -1.46005e-05-0.0042572j 0.0166167-0.0130079j 0.0100453-0.00474341j -0.00146211+0.00616347j 0.000341281+0.0212563j -0.000654713-0.015697j -0.0166462-0.0254073j -0.00303219-0.015581j -0.0044042-0.00528304j 0.00636928-0.00877632j 0.0023399+0.00308729j -0.0174392+0.00872772j 0.00170276-0.000687599j 0.00895389-0.016436j 0.0183224-0.00177236j 0.0166163-0.00945833j 0.0155563-0.00739121j 0.0131123-0.00144431j 0.000990148-0.00448787j 0.0160011-0.0149838j -0.00139155-0.00549145j 0.0019554+0.00486426j 0.000972802-0.0165833j 0.00605624+0.000845728j 0.0070489-0.00016395j 0.0132806+0.00455632j -0.000589723+0.00364506j -0.00255724-0.0106467j -0.00621302+0.0112117j 0.00104709+0.0108953j 0.00675736+0.00799148j -0.00224185-0.00536274j -0.00261262+0.00653434j 0.00110056-0.00990261j 0.00881769-0.0036596j -0.00743574+0.0140966j -0.01416+0.00348513j 0.00689978+0.003331j -0.0105377-0.00779127j 9.61683e-05+0.0173758j -0.000228316+0.00259303j 0.00398667-0.0278355j -0.0055524-0.00731133j -0.00420717+0.0107703j -0.00850575-0.00572j 0.00305124+0.00189942j 0.00622604-0.00117034j -0.0055356-0.0143871j 0.0136527-0.0101465j -0.00377657-0.0106868j 0.00905325+0.0108168j 0.00549147-0.0123041j 0.00587414+0.00209752j 0.00133879+0.00228883j 0.0142197+0.0118082j 0.00324228+0.0169511j 0.00747684-0.00269645j -0.00622161+0.00852996j 0.000787006-0.0102199j -0.0028325+0.000189078j -0.00615273-0.00388495j -0.0217946-0.00376106j -0.00147485-0.00614973j -0.0116509-0.00801911j -0.0217337-0.0141879j 0.00145298-0.00118777j -0.00152702-0.00995122j 0.00900265+0.0334467j -0.00182856+0.0261211j 0.0321109-0.00195697j 0.0101997-0.00296831j 0.00590797+0.00624269j -0.00626837+0.0169039j -0.0349921+0.00874342j -0.0153983-0.0483086j -0.00723797-0.0384129j 0.0279868-0.0466777j -0.0500465+0.0185602j 0.0193206+0.0535739j -0.0384953-0.00589904j -0.0121121-0.0607226j 
0.0003868-0.0237397j 0.0258268+0.00134437j 0.0119815-0.0236085j -0.0126614-0.0169947j -0.0192237+0.00680783j -0.0244964-0.0708907j -0.0034535+0.0585965j -0.0411119-0.0409497j 0.0142675+0.0153234j -0.0544669+0.000802506j 0.0475965-0.0552117j -0.0426797+0.0249816j -0.0243761-0.0314003j 0.0533787-0.0316871j 0.0014395-0.0483487j 0.0506005-0.00971403j 0.0313379-0.107797j 0.111027+0.233146j 0.128736-0.0118057j -0.0626761-0.139724j 0.0116546-0.167579j -0.217076+0.0369532j -0.0734679+0.17997j -0.154755+0.108868j 0.120607+0.0415897j 0.136024+0.00252414j 0.0833691+0.207473j -0.14258-0.230272j -0.100528-0.121366j 0.055969-0.20714j -0.136035+0.0635202j 0.0248091-0.119924j -0.194971+0.309821j 0.0385867+0.0272845j 0.215876+0.378079j 0.0634947-0.0180151j 0.0191264+0.100174j -0.0655125+0.0585145j -0.0253051-0.164337j -0.0436394+0.0612861j -0.029877-0.0648871j 0.00596367+0.0388681j 0.0562323+0.0403512j -0.00053845-0.00683494j 0.0269418+0.0250074j -0.0451641-0.00824192j -0.00877983-0.0397806j 0.0421653-0.00822616j 0.00688604-0.0209258j -0.0310781-0.057771j -0.0325528+0.0252873j -0.00042418-0.00349892j 0.0277947-0.0223163j -0.0161428-0.00277131j -0.0093331+0.0640829j -0.00737588-0.00957065j 0.0145443-0.00329243j 0.00206374+0.0126749j 0.00325817-0.0280767j -0.0149157-0.0208675j 0.0140897-0.000827061j -0.00221527-0.00565852j 0.00935561-0.0143776j -0.0290962-0.00103627j 0.0105215+0.00724354j 0.0192358+0.0240873j -0.0218887+0.0400164j -0.00918091-0.00178148j -0.0189311-0.0166325j -0.00208656-0.0186245j -0.0123867-0.00223267j 0.00185538-0.00747376j -0.00327745+0.0112889j 0.00149228-0.0295868j -0.0176083-0.00380451j 0.0414358+0.0211865j -0.00048179-0.0208055j 0.0338141+0.00454833j -0.00951176-0.00900093j 0.000341161+0.0215186j 0.000987977+0.0119279j 0.00949951-0.043152j -0.0194864-0.0258988j -0.0128718-0.0279509j 0.026326+0.0334299j -0.0224798+0.00126245j 0.0529543-0.00181194j -0.00179586-0.00280452j -0.0237203+0.00639957j -0.0352708+0.0366646j 0.0231004-0.0290319j -0.000772165-0.0033013j 0.00985363+0.0218692j -0.00800471+0.00156334j 0.00480659+0.0270366j 0.000368353-0.0105825j -0.0239229+0.0213271j -0.010412-0.0385757j 0.0124907+0.0159388j 0.00161667-0.00687807j 0.0042072-0.0109328j -0.0159481-0.00552635j -0.014956-0.0244015j -0.00596751+0.0252969j -0.010404-0.00191874j 0.0016003-0.00177185j -0.0263493-0.00465513j -0.0128605-0.000136089j 0.0125847-0.010185j -0.000550861+0.038662j 0.013744-0.0107263j -0.00140057+0.0150272j -0.00292324+0.0246872j 0.00128652+0.0191019j -0.0064656+0.0113274j 0.00588086+0.00728387j 0.000719814+0.0101245j 0.0118523+0.0155523j -0.00461804-0.0142371j 0.0218917+0.000241153j -0.00948318-0.023196j 0.0223115-0.00289843j -0.0121273+0.0265684j -0.00214333-0.00084346j -0.00590593-0.00521484j 0.00102659-0.00182433j 0.012333+0.0102684j -0.0058472+0.0107653j -0.00437247+0.00536167j -0.0072492-0.0130798j 0.00295969-0.0039822j -0.00513952-0.0130766j 0.00520544+0.00129555j 0.00422453-0.00936321j 0.00595215+0.00122765j -0.00863596-0.00071251j -0.00559554-0.0106928j 0.0150073+0.00937306j -0.002553+0.00352854j -0.00531529-0.00390879j 0.015028+0.00877291j 0.00457797+0.00431184j -0.00843845+0.0190224j 0.00485501+0.0127184j 0.00124661+0.0101208j -0.0121282-0.00829225j -0.0104811+5.77934e-05j -0.0094427+0.00656428j 0.00831921-0.0155136j -0.0102749+0.0113047j 0.00749051+0.00252813j 0.0116892-0.012939j 0.00118891-0.00278139j 0.00449073+0.00361434j -0.0133704-0.0168508j 0.00583934+0.00196274j -0.00635783+0.00212185j -0.00261051-0.0167778j 0.00261843-0.00332865j 0.00521471-0.0215349j -0.00700239+0.00790679j -0.00601156+0.00302758j 0.000879897-0.0105066j -0.00972659+0.00588465j -0.0022165+0.00612992j 0.0130529+0.0159561j 0.0091956-0.00610437j -0.016182-0.0119805j 0.00772832-0.0128706j -0.0201011+0.00634393j 0.00279984+0.00291719j -0.0154285+0.00272807j 0.0024039+0.00576572j 0.0098522+0.00272529j 0.00550605-0.00448462j 0.0116256+0.00338184j -0.000388069+0.0105431j 0.00104229-0.00849225j 0.0112827-0.00303771j 0.0111427-0.0101675j 0.0215622-0.0003148j 0.0214065-0.0164262j 0.0101748-0.024595j -0.00313944+0.015147j -0.0121124-0.0188088j 0.00968078+0.00235038j 0.00764705-0.0350071j 0.0109455+0.00569596j -0.00533189+0.0137438j -0.0402872-0.00297914j -0.0240318+0.0199351j -0.0048009-0.0459598j 0.0154531+0.0283803j 0.0143874-0.0119583j -0.00290486+0.0252595j -0.0284331-0.0183932j 
