0.0278733-0.0580925j 0.056026+0.0303364j 0.0115892-0.00760142j 0.00782265+0.00144969j 0.0058818+0.00213757j 0.00581048-0.00300042j 0.0026399-0.00757443j -0.147432+0.0813701j -0.0873743-0.154941j -0.0938773+0.0444482j -0.0398204-0.0950868j -0.021101-0.000651819j 0.01346-0.0265468j 0.0313776-0.0516482j -0.00390201+0.00966287j 0.00466071+0.0139046j 0.0633308+0.00849824j -0.000849153+0.0317316j -0.0672313-0.0702065j 0.0722813-0.0785727j -0.168102-0.0102779j 0.0558699+0.263672j -0.102+0.0376503j -0.0385589+0.0218921j 0.103794-0.159089j 0.0363704-0.104526j 0.161259-0.0660005j 0.025403-0.0650098j 0.0960933+0.0505849j -0.106363+0.0708936j -0.110505+0.0237546j 0.00480402-0.0407757j 0.0291727+0.0412305j 0.175856-0.0122173j 0.0212558-0.0302647j -0.0645792+0.0366458j -0.0821222+0.0153769j -0.0155384+0.0966037j 0.0223404-0.045547j 0.0143736-0.0245949j 0.128285+0.125381j -0.156537-0.0625223j -0.151966-0.0157657j 0.119407+0.108602j -0.0626198+0.033964j -0.178576-0.00101479j 0.0848449+0.430755j 0.316017-0.122459j -0.0498735+0.113247j 0.130216+0.0546342j 0.0298447+0.16027j -0.0660056-0.00174053j 0.0182214-0.0738661j -0.100766+0.0810186j -0.127555+0.0372306j -0.0289115+0.0445991j -0.0141414+0.0281154j -0.0123011-0.0128819j 0.0251645+0.010437j -0.0860005-0.0180508j -0.0588573+0.00669701j 0.0579321+0.0544446j 0.0310464+0.00524651j 0.019708+0.0296914j -0.0251362-0.0247055j -0.0199582+0.0165342j 0.0144771+0.00538216j 0.00463269-0.00843984j 0.0271777+0.0436461j 0.0388912+0.0312706j 0.00944627-0.00181136j -0.00496161-0.0290803j -0.0124803-0.0260636j 0.00540543+0.00276338j -0.0111663-0.00364567j 0.00957456-0.00469867j -0.0233757-0.0223017j 0.0108921+0.00983869j 0.0076867+0.00454839j -0.0049191+0.0214658j 0.00510197+0.0143121j -0.00228614+0.0372015j 0.00851354+0.00918835j 0.00432219-0.0173182j -0.00383174-0.00734979j -0.0192136-0.00525049j 0.00576062-0.01135j -0.000713586-0.018731j -0.00836354+0.0217706j -0.0086116+0.0164719j -0.000610293-0.0095344j -0.00477112+0.00483492j -0.0213737-0.0148143j -0.0224711-0.00338896j 0.00504485-0.0274302j -0.00864071+0.0409068j 0.0044733+0.0303265j -0.0111278+0.00645537j -0.009478-0.00262952j 0.00345245-0.0333458j 0.010625+0.00897536j -0.00443112+0.0170391j 0.0173655-0.000198443j 0.00401861-0.00533358j 0.0176209+0.0228866j -0.0433937+0.0294034j 0.0196534+0.0329544j -0.00225394-0.0327972j -0.0660534+0.024176j -0.0192677-0.0559632j -0.014774+0.00680672j -0.00276404-0.0322901j -0.0847649+0.0248014j 0.0233738+0.0839936j 
0.069175+0.00971904j -0.0171422+0.0728486j 0.036167+0.0334685j 0.00162393+0.0302183j 0.0163783-0.00718301j 0.0397978-0.0280408j -0.0224894-0.0219624j -0.0530903+0.0159955j -0.0179855-0.0570817j -0.032636+0.00528548j -0.00849372-0.0291973j -0.00457082-0.00218428j 0.0026846-0.00617338j 0.00609386-0.0136869j -0.00167311+7.2e-05j -0.00242521-0.000739767j 0.00181224-0.00661668j 0.00627084-0.0071399j -0.0308728-0.0353059j 0.0380865-0.0337019j -0.0445163-0.0603588j -0.0102356-0.0472818j 0.301303+0.0631089j -0.0810101+0.321974j -0.0322483-0.02137j 0.151874+0.147181j -0.0466942-0.0318272j -0.103611+0.239546j 0.176667-0.100488j 0.0587436-0.0481501j 0.024141+0.066683j 0.201503-0.0482493j -0.0439472-0.0265508j -0.0996432+0.0426936j 0.0916284-0.0389691j 0.0820046+0.10667j 0.0304409+0.0311832j 0.158094+0.0350484j 0.0942094+0.0707345j 0.168452+0.0892308j -0.0858781-0.178048j -0.0975705-0.0392551j -0.0665613-0.0499929j 0.162649-0.153857j -0.0467093-0.404356j 0.339877-0.0310003j 0.00452069+0.0973074j 0.101963-0.0296288j -0.00410049+0.0436389j 0.0507996+0.00468831j -0.0641147+0.00729139j 0.024626-0.115956j -0.0840428-0.0511104j -0.0696745+0.0432806j -0.000552868-0.0249501j -0.0357973-0.0592059j -0.0388945+0.0197861j 0.0155073+0.022197j -0.00900644+0.0492535j -0.0570437+0.00566997j 0.0366351-0.0203576j -0.0320994+0.0198137j 0.0358857+0.0147177j 0.00449541-0.000625596j 0.00469561+0.0118776j -0.0188674+0.00011972j -0.0292827-0.013649j 0.0275854+0.00522339j 0.015075+0.0176873j 0.00632862+0.00721043j 0.0153477+0.0187298j 0.00449389+0.0222989j 0.0116557-0.0115121j 0.00589773+0.0201138j -0.000460803+0.00168339j 0.0108034+0.0108835j -0.000985224-0.00986234j 0.000405025-0.00474476j 0.00949819+0.00192612j 0.00369122+0.0133258j -0.00270307-0.00580243j -0.00939833-0.0109331j -0.000103958-0.0112121j 0.000338757-0.0249308j -0.00149744-0.00993938j -0.00926571+0.00271588j 0.00838001-0.000438132j 0.00488836-0.00624089j 0.00501659+0.00877055j 0.00369685-0.00579415j 0.0096795+0.00615093j 0.0102672+0.00788255j 0.00383887-0.00828293j -0.000440268-0.00977514j 0.000274234-0.00850865j -0.00110497-0.00921154j 0.000761916+0.00683707j -0.00767342-0.0169766j -0.0178153+0.00908205j -0.00107574-0.000745955j 0.00456488+0.0254861j 0.0164838-0.0144625j -0.0190427+0.00346575j 0.0102073+0.0136116j 0.00767347+0.0109307j -0.00269494+0.00750864j -0.00161207-0.00306528j 0.0105215-0.0198773j 0.0126426-0.00444599j -0.000993891+0.021539j -0.0322064-0.00881196j 0.0097211-0.0258184j -0.0245739-0.0126043j -0.012644+0.0243831j 
0.0021861-0.0483615j 0.038835+0.00298128j 0.0067072+0.014833j 0.000391823-9.11997e-05j 0.0142609+0.00371735j 0.00881896-0.000707155j 0.0016424-0.00687871j -0.0774043+0.103686j -0.101179-0.0775818j 0.032382-0.0316519j 0.0418535+0.0339018j -0.0143669-0.0120017j 0.00898705+0.0121964j 0.00390003-0.00169574j -0.0148424-0.00599171j -0.0274165-0.000515988j -0.0140667+0.0175273j 0.0034289-0.0135224j -0.154398-0.0459492j 0.0392922-0.152803j 0.0568933+0.0175711j 0.0187766-0.0605041j -0.0396538+0.0557002j -0.0439582-0.0786082j -0.0751528+0.0289032j 0.00204327+0.0207408j -0.0208306+0.0599625j -0.00378228+0.0289631j -0.0653582+0.0102759j 0.0450743+0.00749297j 0.0146162-0.00241086j -0.0148683-0.0371506j -0.0290414+0.0060124j -0.0612015-0.0125201j -0.0039374+0.00130843j 0.00186696+0.0204182j 0.0109048-0.0206227j -0.0452082+0.00202843j 0.00352841+0.00184307j -4.4418e-05-0.0134994j -0.0155323-0.0148352j 0.044892+0.0260295j -0.00706477+0.0088869j -0.0372032+0.0124319j 0.00347044+0.0051426j 0.0215518-0.0167117j -0.0263731-0.0965314j -0.0561064+0.022373j 0.0112844-0.170308j -0.189173-0.0107844j -0.103679-0.0313592j 0.00159128-0.102463j -0.0548287+0.0358804j -0.0518992+0.0206648j -0.0917548-0.0116153j 0.00299575+0.00859998j -0.0372914-0.0516962j -0.00763802+0.0114425j -0.0333274-0.100441j -0.0319994-0.00361413j -0.00989207-0.0556748j 0.0986125+0.0018965j -0.00503836+0.0610311j -0.0112283-0.0346303j -0.0435563-0.00726601j 0.0540851-0.0610376j -0.0196003+0.0335983j -0.00235146+0.0718488j 0.0867009+0.0863724j 0.0285017+0.0757142j -0.0132212+0.0131617j -0.0370507-0.0405119j -0.00751015-0.0564688j 0.0161551-0.0104976j 0.0198554-0.0356383j -0.00780998+0.0628463j -0.0156363+0.0207462j -0.0151633+0.0367376j 0.0189364-0.0180944j 0.03571-0.0107545j -0.0125089+0.0270438j 0.0732462+0.0293086j 0.00281089+0.00212182j -0.0266698+0.0489052j -0.0193762+0.0195725j 0.0221257-0.0141673j -0.0129829-0.0182454j -0.0145572-0.0268036j 0.0138925+0.0621998j 0.0307476-0.030812j -0.00433363+0.0415941j 0.0148343+0.0289311j 0.0176162-0.00138409j 0.0842852-0.0441163j 0.0116955-0.0816656j -0.000695726+0.0986678j 0.00046177+0.0603041j -0.0544053+0.0300119j 0.0067786-0.0392129j 0.0287706-0.0662994j -0.0931972+0.104023j -0.148497-0.0380552j -0.0495981-0.0144664j -0.0181253-0.00289383j 0.00519428-0.0523313j -0.0732222+0.075969j 0.049627+0.0502647j 0.137495+0.00897841j 0.0227436-0.00835308j -0.0469065+0.0168876j -0.0100043-0.161423j 0.122433-0.00605977j -0.214518+0.180481j 0.179934+0.21727j 
0.0406136-0.0214982j 0.0189+0.0329966j -0.0195693+0.0110464j -0.00549832-0.00540292j 0.0060952+0.00747798j 0.00638102+0.011231j -0.00238199-0.00392002j -0.0971524-0.0146744j 0.0107972-0.100307j 0.0174555+0.00964003j -0.021321+0.0382525j -0.0126258-0.0256276j -0.00571367+0.00421712j -0.013887-0.0212325j -0.00948303-0.00519708j -0.0326878-2.92876e-05j -0.0218977-0.0140152j 0.00450895-0.0260955j -0.0391738-0.0125524j 0.0107692-0.0367965j 0.0119679-0.00309692j -0.00685325-0.0757381j 0.0907883-0.0459925j 0.0521253+0.0642246j -0.0142135-0.0141477j -0.0242962-0.020227j 0.0208442+0.00687639j -0.00413212-0.0464702j -0.0423278+0.0214856j -0.0155704+0.00129114j 0.00527417+0.0244666j -0.0298048+0.0029627j 0.0289-0.00463748j 0.0132547+0.0259125j -0.00690601+0.00870097j -0.0323224-0.00237441j -0.00600555+0.00300424j 0.00715949-0.0102616j -0.0264373-0.0105128j -0.000772489-0.00831727j 0.0113797+0.0138406j 0.00499146-0.00706644j 0.024347-0.0142117j -0.0202313+0.00362162j 0.0226422+0.0491687j -0.0313549+0.0212137j 0.00632863+0.0228673j 0.0301349-0.0156056j -0.00509461-0.0590699j -0.0667046+0.00638531j 0.140509+0.0383603j -0.00445417+0.202366j 0.156332-0.0154177j -0.0246535-0.0329347j -0.028387+0.0762103j 0.174438-0.0334825j -0.0710358-0.200099j 0.108939-0.00991982j -0.000588897+0.033071j -0.00279346+0.0752896j 0.123014-0.0541465j -0.0439596+0.00561176j 0.126969+0.00558286j -0.00422724+0.131265j 0.0399202+0.0384069j -0.0476094-0.0385882j -0.13725-0.0753453j -0.0329684+0.0955746j 0.075192+0.0177988j -0.00865206-0.059692j 0.069022+0.0646052j 0.0658657-0.0198108j -0.0392364-0.0191152j 0.0429557-0.0438751j -0.056283+0.00661553j 0.0669044+0.0460197j -0.0207118+0.0402679j 0.0434361-0.0622371j -0.0476417+0.0042667j -0.0226819+0.00640827j -0.0443306-0.0630353j 0.0215498-0.173811j -0.0424345-0.0424476j -0.0400116-0.115021j 0.0221794-0.0819863j -0.0054604+0.101284j 0.0366461-0.03147j 0.0208839-0.00581659j 0.0477101+0.0328813j -0.102482+0.0215735j -0.0973141+0.0733044j -0.0676358+0.0323799j -0.0441239-0.055786j 0.0547474-0.109949j -0.0299295-0.0750619j 0.0726207-0.0721292j -0.0610104-0.0314663j -0.0179838-0.0621522j -0.0186857+0.132081j -0.155124-0.0070345j -0.114632+0.0170441j 0.110826+0.00192533j -0.0392722+0.00175819j 0.0924372+0.0350814j -0.0396491+0.051555j 0.0115346+0.0796488j 0.0451266-0.0316321j 0.0357111+0.0699582j 0.213289-0.158333j 0.158546+0.245784j -0.160439+0.0753621j -0.0434505-0.0967478j -0.092599-0.082777j -0.082871+0.0911591j 
-0.0488863-0.0305106j 0.0316125-0.0457814j 0.00312849+0.0150601j -0.0226329-0.0121228j 0.0249378-0.0301615j 0.0151829-0.0043212j -0.0187473-0.0278427j 0.0563266-0.00662237j 0.00740879+0.05794j -0.00851901-0.00139903j 0.00556137-0.0203018j 0.00706119+0.0102341j 0.00280955-0.00303077j 0.00750226+0.00470531j 0.00321157+0.00235797j 0.010943-0.00442761j 0.0111411-0.00138162j 0.00712353+0.00730069j 0.0327228+0.0194782j -0.0178488+0.0324739j -0.0157446+0.0071467j 0.000781793+0.0633556j -0.0750308+0.0108463j -0.0152915-0.0505781j 0.01341+0.00726449j 0.00911145-0.000731861j -0.00689965-0.00516321j 0.00806499+0.019474j 0.0229666-0.00892627j 0.00127126+0.000835121j -0.00620298-0.0182838j 0.00952061-0.00259211j -0.0127791+0.00318321j 0.00221707-0.0138331j 0.000313109-0.00752721j 0.0172255-0.00454711j -0.000183309-0.00322133j -0.00483713+0.00126894j 0.0135654-0.00155287j -0.000313129-0.00530129j -0.00986993+0.00209901j -0.00593261+0.00184209j -0.0167281+0.00266337j -0.000203598+0.00335154j -0.0124281-0.00733491j -0.00269235-0.00992656j 0.000581649-0.00336434j -0.00927328+0.00272876j 0.00843288+0.0553467j 0.0597065-0.00793052j -0.0987767-0.0735605j 0.0645009-0.167211j -0.142508-0.0312827j 0.00949728-0.00353974j -0.0278564+0.10558j 0.194624+0.0413459j 0.0073275-0.232298j 0.210021-0.0466372j 0.0553127+0.131612j 0.0174804-0.0212925j -0.109184-0.0266j -0.0184132+0.0433743j -0.0952027-0.0482157j -0.0740003-0.0650389j -0.0677326+0.134049j -0.0756155+0.0108132j -0.134894+0.048517j -0.138307-0.0970583j 0.0444717+0.0113141j -0.0229965+0.0635329j 0.00566676+0.170912j -0.134269-0.0885397j 0.0682472-0.0126638j 0.019362+0.0137058j -0.0551057+0.0289083j 0.110975+0.0217404j 0.0153527+0.153152j 0.0705983+0.0508517j -0.00211306+0.0340579j 0.066292-0.229254j -0.103886-0.00297193j 0.0025464+0.0408915j 0.0546796+0.0278778j 0.00975926-0.114119j 0.0628751+0.0124206j -0.0136196+0.0959651j 0.0590363-0.0620118j 0.156594+0.0270182j -0.0208401+0.0600696j -0.0246191+0.0490632j -0.0489635+0.0830557j 0.0592826-0.108997j -0.0212745-0.0511979j 0.146918+0.00144979j -0.180418-0.00123057j -0.0654035+0.051378j -0.0209576-0.119409j -0.0301742-0.0188678j -0.0279476-0.0194229j 0.0501213+0.0426506j 0.0693828+0.0672901j 0.0607851-0.0771099j -0.28678+0.0613861j 0.0637905+0.305919j -0.0401323+0.0323036j -0.132119+0.0771466j 0.0717618+0.0898064j -0.0512445+0.0174838j -0.070458-0.00725439j 0.0280468-0.0732685j 0.0321101+0.0542414j -0.0377041+0.017311j 0.0367855-0.000915159j -0.00141001-0.0365921j 
-0.00909264+0.0310051j -0.0234268-0.00701759j -0.00182313-0.0110419j 0.000287467-0.00098025j -0.00524326-0.00201447j -0.00729796-0.000167251j -0.000582014+0.000505081j 0.0625158-0.0512189j 0.0548191+0.060373j -0.0186905+0.0140989j -0.0222063-0.0138137j 0.00351862+0.00112912j -0.0021213-0.00708064j -0.00472632-0.000578498j 0.0060357+0.00417786j 0.00898087-0.000135079j 0.00142995-0.00777266j 0.00275004+0.00117058j 0.0806441+0.0508601j -0.0480444+0.0817991j -0.0204065-0.0223157j -0.0164846+0.0199856j 0.04209-0.029917j 0.0224969+0.0577533j 0.0440864-0.00969636j -0.007252-0.0121521j 0.000229-0.0249525j 0.00183168-0.0212043j 0.0178387-0.0100289j -0.0251568-0.0081806j -0.0051875+0.000192811j 0.00963456+0.0226733j 0.0131403-0.00971818j 0.0236066+0.00812332j 0.000272224+0.00200034j -0.00369907-0.0190885j -0.00316184+0.0108107j 0.0213113-0.0128078j -0.00516836-0.00119934j -0.00430159+0.0095962j -0.0022675+0.00723782j -0.0169058-0.00776099j 0.0134479-0.0121635j 0.00956305-0.0129083j 0.00590763-9.70692e-05j -0.00516368+0.0150186j 0.0118727+0.0250413j 0.0200083+0.00662608j -0.0381134+0.0670963j 0.0693684+0.0343307j 0.0790527+0.0195835j -0.0179185+0.0727667j 0.0210335+0.00343058j 0.0593196+0.00224122j 0.0748719+0.0370097j 0.0284611-0.0178519j 0.0156696+0.017897j 0.0010921+0.0127632j -0.00912534+0.0631766j 0.0282638+0.0154001j 0.0377324+0.054135j -0.0710619-0.0148982j 0.0229321-0.0399743j -0.0088597+0.041739j 0.030204+0.0179176j -0.0386831+0.0305206j -0.00176864-0.047076j 0.00840888-0.0395495j -0.0420782-0.0636884j -0.0175396-0.0690482j 0.0132716-0.00736615j 0.0321669+0.0249192j -0.00181923+0.0415204j -0.0105504-0.00269931j -0.0255597+0.0321843j 0.0180359-0.0431806j 0.0145072+0.0104549j 0.0224058-0.0383324j -0.0199952+0.00364437j -0.0329215+0.0136477j 0.02385-0.0265288j -0.0686242-0.042426j -0.00576261-0.0184582j 0.0147942-0.0306778j 0.0269823-0.0108541j -0.0252587+0.0235193j 0.0170909+0.0103371j 0.0196937+0.0164347j 0.00232634-0.0342374j -0.0391937+0.00207079j -0.0228979-0.0159541j -0.0282721-0.012332j -0.0210058+0.0166402j -0.0667157+0.0196049j -0.00557795+0.0462737j -0.0024402-0.087273j 0.00330124-0.0550462j 0.0402255-0.0150615j -0.0105627+0.0389707j -0.017994+0.0645564j 0.0500855-0.0673192j 0.0996487+0.0308521j 0.0243057+0.0252484j 0.0120781+0.0130945j 0.0125147+0.0216552j 0.0500111-0.0757397j -0.0324433-0.0317024j -0.103967+0.0144301j 0.0425218-0.0191466j 0.0458643+0.0224577j 0.0498023+0.0785537j -0.0672002+0.0485675j 0.0719628-0.130027j -0.122924-0.0631929j 
-0.0212204+0.00490249j -0.00659697-0.0160193j 0.00830516-0.00379552j 0.00244367+0.00179554j -0.000849378-0.00115891j -0.00217805-0.000736345j -0.00151958+0.0027405j 0.0489411+0.00521454j -0.00394708+0.0467474j -0.0138193-0.0155327j 0.0117014-0.0243076j 0.0140643+0.00863325j 0.00344602-0.000600614j 0.0050252+0.0122888j -0.00129958+0.00289455j 0.00920646-0.00518805j 0.0107847+0.000342425j -0.00332197+0.00170363j 0.0244954+0.0151845j -0.0121327+0.0302364j -0.00337542-0.0193331j -0.0211039+0.0273962j -0.0359016+0.00380146j -0.0149183-0.0282487j 0.0194732+0.0162424j 0.00462187+0.00600904j -0.00620836-0.00664677j 0.00565503+0.00644185j 0.0174481-0.0131815j 0.00294656-0.00824708j -0.00161797-0.0186544j 0.00168028+0.0100233j -0.000187555-0.00430231j -0.000160762-0.00263246j 0.00258229-0.000835038j 0.0121315-0.00619059j -0.00165563-0.00529257j 0.00579667+0.00402217j 0.0064814+0.00309739j -0.00344922+0.00536589j 0.00506938+0.00544033j -0.000232664-0.00785435j -0.00469636+0.000618833j -0.0147942-0.00155364j -0.00310296-0.00890055j 0.0124928-0.00214011j 0.00475604-0.0091682j -0.00175985-0.0110446j -0.0140204+0.0498369j 0.0524111+0.0170047j 0.000211321-0.0360984j 0.0127823-0.0399893j -0.0618648+0.00474518j 0.0500047+0.0250957j 0.0460449+0.00115277j -0.0467187-0.0035543j 0.0214878+0.070278j -0.00870289-0.00316514j 0.00888789+0.0374906j 0.0251775-0.024915j -0.0515226+0.0265858j -0.00294699+0.000546408j -0.0410316-0.037698j 0.0106918-0.0357005j 0.00925255-0.00369387j -0.00499315+0.0371289j 0.0459668+0.0376919j 0.00801472-0.0601899j -0.0505377-0.0292903j -0.0100921-0.00216339j -0.0258973-0.0249362j -0.0394037+0.0138719j 0.0195357+0.008508j -0.0190975+0.0175337j 0.011507+0.00100703j -0.0151655-0.0301736j 0.0240857-0.00538612j -0.00477571+0.0210719j 0.010759-0.00944408j 0.00840374-0.00643215j 0.0323311+0.0169262j -0.0450613+0.062922j 0.0189942+0.017028j 0.0261868+0.0280304j 0.0111796+0.0270781j -0.003372-0.0126258j -0.00860152+0.0044522j 0.0102926+0.0121088j -0.0268312-0.0273822j 0.0277302+0.0155912j 0.0418479-0.0335832j 0.0276726-0.0234337j 0.01976+0.0273786j -0.0170531+0.0585893j 0.00181137+0.0478209j -0.0333989+0.0191316j 0.0160818-0.017386j 0.00983846+0.0314733j -0.00929291-0.0452788j 0.0542458+0.0233559j 0.06491-0.0302122j -0.0211228+0.026064j 0.0202461+0.00879605j -0.0290272+0.0119719j 0.00673046-0.0335674j -0.0210313-0.0198455j 0.00555802+0.019185j -0.0570828+0.00575685j -0.0630864+0.0599711j -0.0558044-0.0658255j 0.0398219-0.00921946j -0.010627+0.0342539j 0.0732632-0.0474912j -0.0405701-0.0775022j 
0.0116722-0.0147056j 0.0101084+0.00685356j -0.00342954+0.0184536j -0.00809555+0.00461993j -0.0102417+0.00289149j 0.00799766+0.00458408j 0.0012766+0.0128653j -0.0206255-0.00117547j -0.000799888-0.0203274j 0.000758983+0.004878j 0.00132522+0.00491943j -0.0017977+0.0026551j -0.00134315+0.0117151j -0.0014558+0.00795599j 0.00356379-0.00500795j 0.0164849+0.00121819j -0.00363065-0.00565191j -0.00305249+0.0143789j -0.0184551-0.00106604j 0.00407628-0.0168747j -0.00903052-0.025296j -0.021205+0.000594542j 0.016379+0.00168539j -0.0130713+0.0132399j 0.00828642+0.0103161j -0.0184279-0.0100538j 0.010766-0.00984277j -0.000791691-0.0202214j -0.00421657+0.00940212j -0.000285727+0.00405703j 0.0122629-0.00573976j -0.00237811+0.0045048j -0.00664841+0.00840971j 0.0107262-0.000296354j 0.00758828+0.00935684j 0.00656731+0.00755407j -0.00103931+0.00331974j -0.00177446-0.00372012j 0.00166562+0.011237j 0.00924374+0.00941503j 0.0211911-0.0146325j 0.00392311+0.00132585j 0.00905122+0.00463016j 0.00627853+0.00347685j -0.0115137+0.00807058j -0.00842841-0.0172096j -0.00217528+0.00888456j 0.000656021+0.000698736j 0.0107775-0.00957458j -0.0122436-0.0125897j 0.0186315-0.0327721j 0.00260486+0.0041539j -0.0259215+0.0201866j 0.0474245+0.0193279j 0.0086545+0.0227662j -0.00754816+0.0181853j 0.0102858+0.0141861j 0.0207195+0.00856494j -0.0205129+0.0316172j -0.00653999-0.0030982j -0.0217118-0.00793734j -0.0133546-0.0190589j 0.013307-0.00290154j 0.000776036-0.00093593j -0.0133696+0.000390881j -0.0121076-0.0124833j 0.0054415+0.00139334j -0.00699271-0.0146422j -0.0105349-0.00339049j -0.00926795+0.00108222j -0.00333551+0.0126366j -0.0154647-0.00695094j -0.00522107-0.0183999j 0.00634187+0.00102817j -0.00773458+0.00676472j 0.0111993+0.00514562j 0.00703225+0.012899j 0.0115413-0.000760294j -0.0126534-0.00161805j 0.00962236+0.00148498j -0.00869372+0.0121457j -0.00150059-0.00442618j -0.00199321+0.00663543j 0.00304913-0.0297143j 0.0108299+0.018717j 0.00970763+0.00501575j 0.00568481-0.00560128j 0.0174883+0.0134388j 0.00940971+0.0117834j -0.00712506+0.0116232j -0.0100236-0.0013593j -0.00599794-0.00984186j -0.00301572+0.00499013j 0.00195455-0.0177281j -0.0102435+0.0174857j 0.0118598+0.000860135j -0.0204743-0.00812152j -0.0161842+0.0170342j -0.0201388+0.0275421j -0.0132514+0.0099223j 0.00706763-0.00188189j -0.0147743+0.0147355j -0.00822146+0.00740692j -0.00674636+9.67313e-05j 0.0168257-0.0202005j 0.0169848+0.0302481j 0.0301001+0.000741655j 0.0106289-0.00467561j -0.0203497-0.0190247j 0.0124006-0.0255345j 0.0174058-0.0382596j 0.0486359+0.020598j -0.00776939-0.0234231j -0.0208457+0.00752932j 
0.00393714-0.00776162j 0.00347729+0.00301923j 0.00139189+0.0101559j -0.00479451+0.00235364j -0.00326245+0.00178483j 0.00285105+0.00322955j 0.00164054+0.00660541j -0.00416566+0.00425958j -0.00307954-0.00342443j 0.00111286-0.0110651j 0.00486691-0.000693712j 0.00202829+0.00398602j -0.000899309+0.00581095j 0.000699892+0.00298468j -0.0022166+0.00158375j 0.00603498-0.00499983j -0.00497568-0.00274578j -0.00129878-0.00252248j -0.00805522+0.0127544j -0.0134986-0.0034223j 0.0309593-0.0148163j -0.0207861-0.0316304j 0.00913573+0.00110302j -0.00687539-0.00567004j -0.0183667+0.00160864j 0.00475547-0.0117412j 0.013271+0.00140972j -0.000731634+0.00994171j -0.000556418+0.00621369j 0.00624893+0.00993354j -0.00342127+0.00312861j -0.00284727+0.000178757j -0.0066029+0.00996112j 0.0068331-1.49812e-05j 0.002859+0.0102121j 0.00256463+0.00902533j 0.00142076-0.0100509j -0.000735833+0.0055374j -5.67007e-05+0.0073524j 0.00933871+0.00142426j 0.0153158-0.00802796j 0.0112491-0.00313469j -0.00367849+0.0081714j 0.0123124+0.00262761j -0.0102382+0.00217961j -0.00484042-0.00629748j 0.016058+0.0149391j 0.007515-0.0185144j -0.0421935-0.0110548j -0.0101006+0.0456223j -0.0112356+0.0270889j -0.00925259-0.00376286j 0.014012-0.0102286j -0.0221078+0.000935945j -0.0436973-0.00836286j 0.00598056+0.0207886j 0.0058834-0.0239839j 0.00409289-0.0179471j 0.0317233-0.012473j 0.0221257-0.0145679j -0.00958503-0.00182319j 0.0149904+0.0292562j -0.0369455-0.0207458j 0.0128282-0.037014j -0.00711251-0.0152817j 0.0218303+0.0266836j -0.00470054-0.00363329j 0.026581+0.00502769j -0.0119979+0.00921145j -0.00870097+0.000787593j 0.00802499-0.0148581j -0.018253+0.00270649j -0.000551521+0.000444731j 0.00396348+0.0121212j 0.00766013+0.02346j 0.0146435+0.01353j -0.00054256+0.0039416j 0.00138077-0.0179529j 0.00677996+0.0142443j 0.00188038-0.00777792j 0.0165558-0.00579697j -0.0066034+0.0197635j 0.0136873+0.0146935j 0.00831847+0.0240598j 0.00226618-0.00799891j -0.00956405+0.0148117j 0.00179467-0.0146936j 0.0072749+0.00432027j 0.00392562-0.0310051j 0.0246123-0.0116046j -0.0103634+0.0195713j -0.000756201-0.00328799j -0.000498894-0.0127906j -0.0110971+0.00155143j -0.00759522+0.00448459j -0.0123054+0.0186159j -0.0197276+0.00504024j -0.0163128+0.0170067j 0.0288973+0.00535271j 0.00915004+0.00209081j 0.0082022+0.00716848j 0.0446993-0.0127263j 0.00394321-0.00715878j 0.0176805+0.00822282j -0.00758139+0.0556352j -0.0202302-0.0162914j -0.0225152-0.0111538j 0.0157324+0.0252572j 0.0501932+0.0531992j -0.0508319+0.036959j 0.0258723-0.00203526j -0.0237293+0.0284382j -0.0145442+0.0325331j 0.0306935+0.0154881j 
