0.13441+0.0493702j 0.0535909-0.14075j -0.0713663-0.0629834j 0.0756719-0.0563541j 0.00132267+0.0172457j 0.0192763+0.00474981j -0.0193552-0.0037754j -0.0220476-0.0157849j 0.010992+0.0170482j -0.00138051+0.0341668j -0.0114763+0.00146544j -0.00811875-0.0403158j -0.0365557+0.00313482j -0.135062-0.153125j 0.246211-0.199537j 0.176794+0.152088j 0.185484+0.0660903j -0.0682016-0.229966j -0.118873-0.0581249j 0.0526322-0.134794j -0.0657772-0.168344j 0.0510092+0.184481j 0.0678782+0.113586j -0.143336+0.060506j -0.172455+0.25862j 0.0841408-0.0261631j 0.398649-0.0592614j 0.0970161+0.2859j -0.0370415+0.209057j 0.212505+0.0315348j 0.0572734-0.0867928j 0.0943355-0.0393408j -0.0924739-0.131004j 0.00957595+0.0970441j 0.0575465-0.0379191j -0.00914756+0.026956j 0.019724-0.0216575j -0.0390162+0.0687003j -0.0325426+0.00178926j 0.0068401-0.0297533j 0.0400424+0.00164j -0.0160646+0.00258517j 0.0510931-0.0358787j 0.0227403+0.013813j -0.0179815-0.0124966j 0.0110345+0.00664903j 0.00971718-0.00189269j -0.0276041+0.00582692j -0.00736251-0.0112887j 0.00886245-0.00488791j 0.00251-0.000277835j -0.00700668+0.0177812j 0.00359543-0.0154995j 0.0242399-0.0119103j -0.0254063-0.00785614j -0.0022626+0.0198913j -0.0226191-0.00205231j -0.024229+0.01656j 0.00997862+0.0221163j 0.000348132-0.0242287j -0.0149651+0.00234992j 5.93947e-05+0.00345872j -0.0260266-0.00443693j 0.0349116+0.00722526j 0.0291898-0.00353316j -0.0464926-0.00876785j 0.00923131+0.0395532j 0.0255386-0.0205927j -0.0119492-0.0277305j -0.0133132+0.00794583j 0.0235443+0.0450371j -0.0316812+0.0214629j -0.00574523-0.0224308j 0.0354212+0.00502738j 0.0169212-0.0256545j 0.000126118+0.0222401j 0.0267163+0.0193586j -0.0202344+0.0237954j -0.000517029+0.0139923j -0.0156034-0.0206248j 0.0136878-0.012291j -0.0273583+0.00534902j -0.0172093+0.00888185j 0.0232423+0.0236252j 0.00373463+0.0151451j 0.00816858+0.0137529j -0.000798449-0.0141021j -0.0156526+0.0210638j 0.00808259+0.0131368j -0.00354503-0.0164768j -0.00524153-0.0113451j 0.00561452-0.00954823j 0.00270194-0.00649504j 0.0194408-0.0133276j -0.00533116-0.00584723j 0.00720765-0.0146029j -0.0100124-0.000210293j -0.000892467-0.000914781j -0.00958765+0.00608947j -0.00425344+0.000696961j 0.00389577+0.00480096j 0.00457211-0.00625378j -0.0095239+0.00258577j -0.0107707+0.00599766j -0.00321901+0.0154051j 0.0109663-0.00221122j 0.00210165-0.0041924j -0.000311301-0.00519207j -0.000931+0.00608222j -0.00151123+0.0040681j -0.00931295+0.00152493j -0.00576139+0.000123367j -0.00770625+0.00464498j -0.00382683+0.000807682j -0.00235582-0.00415242j 0.0118303-0.00280494j -0.00738847-0.012139j 0.00561715+0.00383226j 0.00290486-0.00680407j -0.00880308-0.00320425j 0.00292398+0.000708593j 0.00311644-0.0048639j 0.00193364+0.0011118j -0.00825951-5.71504e-05j 0.00834959-0.00398052j 0.00645296-0.000964557j -0.0125199+0.00102585j 0.0148152+0.000282758j -0.000754984+0.00943085j -0.00558182-0.00588861j 0.00427346+0.00244397j -0.00280982+0.0126826j -0.00277549+0.00106792j 0.00769464-5.39106e-05j -0.00966792-0.00752867j 0.00635413-0.00634488j 0.00743303-0.0107597j 0.0143098-0.000224708j 0.00689005+0.00257354j -0.00419144+0.00888326j -0.00662948-0.010451j -0.00394365+0.00177276j -0.0171325-0.00556628j -0.00871282+0.0166752j -0.0182326-0.00744112j -0.00319025-0.0106854j 0.015443-0.0137033j 0.0116181+0.0157925j -0.00828008-0.000582445j -0.0108486+0.00482607j 0.0207184+0.0116758j 0.00417097+0.0174734j -0.00788016-0.0120707j 0.0185899-0.0148527j -0.00730902-0.0198461j -0.0226647+0.0118686j 0.0165894+0.0307795j -0.0264067+0.0109629j 0.00297795+0.0371448j -0.0368268+0.00250486j 
-0.173054+0.0069899j 0.00454241+0.173503j -0.0168826-0.00722625j -0.00135492-0.0443709j 0.0134036-0.017705j 0.000469664-0.0181958j 0.0254413+0.030497j 0.00172335-0.0168067j 0.020424+0.00546417j 0.0608494-0.0239868j -0.0146375-0.0612397j 0.0663585-0.0079653j 0.008324-0.041911j 0.0212995-0.0198002j 0.0436007-0.0121325j 0.00282408-0.013138j 0.0211159+0.0710968j -0.0772051-0.0404337j 0.035978-0.0286501j -0.0130423-0.0257119j -0.0109938-0.0145192j -0.00799287+1.18319e-05j 0.0162892-0.000446147j -0.0416573+0.04187j -0.0409832+0.0665073j 0.0539395+0.0319807j 0.033402+0.00130053j 0.0127204+0.00924882j -0.000597774+0.0489454j 0.0545079-0.0550747j -0.0877767+0.0385006j -0.0617642-0.0988139j -0.024939+0.131453j 0.00812588+0.0797883j 0.111737-0.000940697j -0.110263-0.0384416j -0.00178907+0.0783346j 0.124665-0.144092j -0.0215145-0.0963173j -0.120404+0.00878576j 0.111321+0.031196j -0.0056517-0.131416j -0.0422153+0.0266761j -0.0624448+0.108729j -0.058579-0.0214899j 0.0331453+0.00222229j -0.139515+0.0310643j 0.0514253-0.057257j 0.039986-0.071666j 0.0212861-0.00625714j -0.0671001+0.0475612j 0.0915088+0.0552486j 0.00137515-0.0771481j -0.105356-0.0442742j 0.195772+0.0195883j 0.111379+0.0733591j 0.0148295-0.0371139j 0.0845473-0.00589507j 0.0018585+0.141794j 0.0237139-0.108476j 0.030301-0.0266133j 0.0334231+0.040891j 0.0593818+0.128584j -0.118015-0.0137542j -0.0836745-0.268252j -0.229645+0.0940097j -0.0198217+0.000489226j -0.0270567+0.0119752j -0.0262625-0.0162237j -0.0253703+0.050703j -0.255672-0.124022j 0.0936807-0.299591j -0.0662423+0.0184086j -0.0378633+0.0975607j 0.183158+0.0268282j -0.000683949+0.0695288j -0.0502454+0.0257073j -0.0265149-0.0557982j -0.0378114+0.0181678j 0.0059365-0.0116803j -0.0715767-0.00226113j 0.0199758-0.0774808j -0.105304-0.0101522j -0.0203174-0.0888139j 0.00618601+0.0674779j 0.0148446+0.0922534j -0.00516135-0.0060434j 0.0168909-0.0237332j -0.042674-0.0312063j 0.0522458+0.0105633j -0.0264323+0.0331313j 0.0144511+0.0074384j -0.0237443-0.0367215j -0.0401712+0.0200606j 0.0276429-0.0175441j -0.0144858-0.00203506j -0.0140072+0.0409102j -0.0149036-0.017542j -0.00397987-0.0193395j -0.00762856+0.011361j 0.0122108-0.00227604j -0.00264446-0.00451306j 0.0537392-0.0306367j -0.0126275+0.0302473j 0.0205106-0.0252052j -0.010553-0.0138874j 0.00122704-0.0108608j 0.0328864-0.00386952j 0.0101875-0.0186793j 0.0188808-0.0251918j 0.00243592-0.000513972j -0.0102949-0.0055099j -0.0301915-0.00684821j 0.0303523-0.00179759j -0.0193839+0.000893292j -0.00658171+0.00662438j 0.0443515+0.00579803j -0.00527447+0.00470994j -0.00924221+0.00619684j -0.0108645-0.0335524j 0.00169658+0.00919392j -0.0105991+0.00316281j -0.031663-0.00444805j 0.0159884+0.0214195j -0.0136094+0.00812318j -0.0122448-0.0156343j 0.0201886+0.0184687j -0.0102704-0.016134j -0.00775172-0.00895548j 0.00596348+0.0222848j -0.0153006-0.0316946j 0.024311-0.00889398j -0.0109935-0.0142429j 0.0154181+0.00183915j -0.0139678+0.0146811j -0.0120966+0.0520092j 0.015904+0.00692348j 0.0140421+0.0118869j -0.00756769+0.0166247j 0.016869-0.0175429j 0.0460344+0.0221685j 0.00409593-0.00691518j 0.0193146+0.0309964j 0.0393015-0.0281957j -0.00714953-0.00897842j -0.0171768+0.0370741j -0.0125027-0.0291691j -0.00589023+0.0108706j 0.0159122-0.0404812j 0.0565438-0.0135033j -0.0122428+0.0137012j -0.00963217-0.0408847j 0.0471991+0.00636383j 0.00782759+0.0142401j 0.0388614-0.021306j -0.0259396-0.0437223j -0.0173793+0.0178042j -0.00643009-0.00247093j -0.00246069-0.119297j 0.119696+5.0198e-05j 
0.0667459+0.0631589j 0.0652891-0.0678618j -0.0155829-0.00113517j -0.0157247-0.0147232j -0.00430793+0.0345335j 0.0233991-0.00526328j -0.0458406+0.00117613j 0.00381924+0.0348197j -0.0106995-0.0203332j 0.0100215+0.0115535j 0.0129516+0.00119817j -0.0191638+0.0465699j 0.0398451+0.00878163j -0.00484014-0.000922929j -0.0111868+0.000727477j -0.00296504+0.00635868j 0.00118033-0.0243955j 0.0243077+0.0158218j -0.016572+0.00961115j 0.0110486+0.00632965j 0.00188945-0.00457405j 0.0133984+0.0117425j -0.00833416+0.00988668j -0.00427016-0.0264992j -0.0415363-0.0141619j -0.0152052+0.0465863j -0.0305955+0.00900013j 0.00491416-0.00404365j -0.0295178-0.0509717j 0.0453016-0.0068708j -0.252733+0.0751189j -0.0609432-0.25267j -0.0186149-0.0226727j 0.0275502-0.06208j -0.104426-0.016812j -0.00933007+0.057647j -0.0429621-0.128716j -0.0673448-0.0183947j 0.0541904-0.189561j 0.147534-0.0535j 0.074011+0.00980279j -0.070076-0.0449379j -0.119199-0.0493023j -0.0398707-0.0532164j -0.146859+0.1817j -0.0767785+0.0769291j -0.099098-0.0357669j -0.156436-0.0416281j -0.0247023-0.0456954j -0.0132402+0.076332j -0.0769711+0.0883906j -0.188476-0.0124981j 0.0685452+0.0369806j 0.0466157-0.0914663j 0.1529+0.13012j 0.00107775-0.0891327j -0.0139004+0.0817736j 0.076722-0.041595j 0.0751146+0.0815636j 0.107407+0.0132564j -0.0399651-0.15116j -0.022081-0.244595j -0.165231+0.0349118j -0.00611226+0.0565641j -0.0753247+0.040264j 0.0883762+0.0317439j -0.144664-0.149866j -0.176036+0.14883j -0.0984798-0.183044j -0.155128+0.0658823j 0.0237422-0.073145j 0.0764626+0.0690898j 0.11238-0.173744j 0.180002+0.116131j 0.0568063-0.0864646j -0.0376928+0.00447636j 0.00420315+0.0643288j -0.0576124+0.000606364j -0.0119398+0.0116274j 0.00681782-0.0394093j 0.0588583+0.0132313j -0.0371709+0.0271842j 0.0266841+0.0118776j 0.00166935+0.028179j 0.0179538-0.0491472j 0.0355572+0.0030127j 0.0474417+0.00961284j 0.00925115+0.0132799j 0.0174318+0.022764j 0.00790426-0.0179544j -0.0181135+0.00334025j -0.0100875+0.0390005j -0.0167344+0.00523727j 0.0130509+0.0257315j 4.15368e-05-0.0341751j 0.0077364-0.00693571j 0.0028222-0.0208142j -0.00845919+0.000226362j 0.00798654+0.00381718j -0.0157948-0.00325774j -0.0106037+0.027865j -0.015161+0.0105997j 0.00444284-0.0037323j 0.0381595+0.00639787j -0.0111585+0.0191144j -0.0178607-0.0109923j 0.0103573+0.00103701j -0.0082045-0.00773689j -0.00877694+0.00232106j -0.0161949-0.00507348j -0.00286278+0.00357427j 0.0100278+0.00724485j 0.00433433-0.00277916j -0.00367449-0.00442037j 0.0092252-0.00764519j 0.00890326-0.00186774j 0.00693585-0.0224553j -0.0053614-0.00491085j 0.0164372+0.00116791j 0.0254884+0.00916937j -0.010698-0.00170065j 0.00963071-0.00447646j -0.00115568+0.00308156j -0.00707604-0.00284018j -0.00581434-0.0140189j 0.00493992+0.0189979j -0.00311245+0.027086j -0.00399156-0.0115477j -0.00846518+0.0199253j 0.000860524+0.0003455j 0.00510829-0.0108789j -0.014779-0.00315484j 0.0144465+0.0183581j 0.00602235-0.0170163j 0.00702987+0.00598359j -0.00155112+0.00373818j 0.00547175-0.00289382j 0.0292353-0.0159238j 0.00204969-0.0118069j 0.0153671+0.0170282j -0.00111127+0.00967424j -0.0173605+0.0192565j -0.0134996-0.0223518j -0.0237025+0.0072884j -0.0131494+0.00496195j -0.0100703-0.006848j 0.00657467+0.0119404j -0.00872751+0.0119601j -0.0207011-0.00491125j -0.00717967+0.00430984j 0.0156919-0.00850066j 0.00229607+0.0105083j -0.00987863-0.00655333j 0.00550812-0.00893005j 0.0422617-0.0232124j -0.0270238-0.0418092j -0.00467823+0.0241409j -0.0209231-0.00531884j -0.0264395+0.0262516j -0.0267204-0.0269443j 
-0.120662+0.0418955j 0.0383127+0.113194j -0.0324802+0.0146978j -0.0105437-0.0324444j 0.0165051-0.0159497j -0.00674025-0.0191219j 0.0279038+0.0247485j -0.00110328-0.0215006j 0.0136884+0.00569915j 0.0339064-0.0265784j -0.031576-0.0459003j 0.0514671-0.0233188j -0.00886169-0.0359815j -0.0952965-0.0190165j 0.00147375-0.0926817j 0.0249054+0.0147949j 0.000468178-0.031223j 0.0366725-0.0339694j 0.00693824+0.026519j -0.00436585-0.0286798j -0.030563+0.0218949j 0.0449538-0.0466324j 0.031407+0.0319003j -0.0383875+0.00680428j 0.023949+0.0851271j 0.0800213-0.0371189j 0.0313816+0.0582074j -0.0215547+0.00134003j -0.0692652-0.11316j -0.0891201+0.0584113j -0.0686527+0.0637158j -0.0292294-0.0258887j 0.0613386-0.0188947j 0.0287351-0.013359j 0.000927258-0.0233943j 0.0757005+0.0420656j -0.0070004+0.0477882j -0.0617244+0.00864493j -0.0147168+0.0314424j 0.0223629+0.000821665j -0.0161324-0.0298254j 0.0108706+0.0500798j 0.0481396-0.0194782j -0.00108734-0.0416006j 0.000576538+0.042976j -0.028166+0.0299123j 0.0134621-0.0083603j -0.038193+0.0243044j 0.0128504+0.0327734j -0.00566765+0.0154383j 0.0380948-0.0424919j -0.00602067-0.0270026j 0.0142654+0.0359203j 0.0374191+0.000427639j -0.0407034+0.0206718j -0.0136611-0.00955395j -0.0216642+0.00108732j -0.0203764-0.0297461j 0.00205336-0.0367389j 0.00197928+0.0355494j -0.00598871-0.0282616j 0.000200612-0.000609384j -0.0275598-0.0493064j 0.0141343-0.00789699j 0.0400709+0.0766097j 0.0765138-0.0477234j -0.0512557-0.0290869j -0.0205242+0.0380196j 0.0573356-0.0366035j -0.0187565-0.0798806j 0.127531+0.00719546j 0.000834331+0.108142j -0.0535826+0.0830744j -0.0742426-0.07703j -0.0347681-0.00818463j 0.134882+0.0328223j 0.0308892-0.00276099j -0.0425418+0.0142517j -0.0397414-0.0268325j -0.0545948-0.0722794j 0.03716-0.152538j -0.0992928+0.0294983j -0.00474755-0.0176599j 0.0995456+0.00733385j -0.00250346-0.019982j -0.0310515+0.104565j 0.00669654-0.000232968j 0.0467102+0.0235499j 0.00755679-0.0665369j -0.0093258+0.0636665j -0.0453029-0.0405362j -0.0334829-0.0428341j -0.0300075+0.0109621j 0.0481173+0.0480149j 0.0302767-0.0687668j 0.0511119-0.0233177j -0.0388845+0.0101713j 0.0665724-0.00284351j 0.0332643-0.0572979j 0.0384254+0.0490851j 0.0211424-0.0100323j -0.02195-0.0276883j 0.0973004-0.0461304j 0.0363188+0.0326833j 0.0954794-0.0358106j 0.0579403-0.0117672j -0.00825087+0.00138804j 0.0209035-0.0149792j -0.00528805+0.00134068j -0.0276626+0.0124432j 0.0648798+0.0303771j 0.000683695-0.00640663j -0.00793585-0.011195j 0.0236154+0.0178519j -0.0077267+0.0252306j 0.0188785+0.0323221j 0.0345961-0.0430476j 0.0222876+0.000927511j 0.0324083+0.0091392j 0.0578738-0.062401j -0.00906943+0.0324129j -0.0199559-0.0349819j -0.0153127+0.038653j -0.0338923+0.0218427j -0.00740169-0.0326703j -0.0731146-0.0313965j 0.07845+0.0468588j -0.0183343+0.011664j -0.0118128-0.060822j -0.0224012+0.00715714j 0.0238807-0.0209915j 0.0902332+0.00566647j 0.0382216+0.0469609j 0.0472749+0.00464977j -0.0740405+0.00262722j 0.0478058+0.0472572j -0.00903628-0.0135035j 0.0217536+0.105139j 0.0116808-0.101186j -0.00520139-0.0812946j 0.108007+0.00808892j 0.0311538+0.0156338j -0.0160041+0.041552j 0.0624859+0.08082j 0.0280326-0.081086j -0.00471035+0.13552j -0.00999592+0.0242667j -0.0246284-0.0114033j 0.0326191+0.00968236j 0.00954357-0.0646682j -0.131918+0.0361596j -0.0412437+0.0121586j 0.021759+0.0345514j 0.0705985+0.00148286j 0.0139386-0.0082106j -0.0231587+0.00633983j 0.171237+0.16613j -0.149895+0.180042j -0.0226441-0.223854j 0.228571-0.0212271j 
-0.0806115-0.0793279j -0.080383+0.0796065j -0.0272893-0.00887798j 0.0028663-0.0217014j 0.0109198+0.0211607j 0.0133192-0.0122534j -0.0135539+0.0264779j 0.0118637-0.0117348j -0.00456538+0.00840316j 0.0252257+0.00797407j 0.0253576-0.0285123j 0.0300919+0.0250902j 0.0118374-0.0113975j -0.0369386-0.0154965j 0.0242012-0.0403404j -0.00838861+0.0135382j 0.0353824+0.0157921j 0.00681505+0.0162114j 0.00386632-0.022326j -0.0084536-0.00627922j -0.0192169+0.00355958j -0.00924838+0.00117043j -0.00466325+0.0244725j 0.0152312-0.00195173j 0.0153014+0.00299503j 0.00559519-0.0220199j -0.0007767+0.00117493j -0.0133274-0.0128509j -0.041435-0.0121883j -0.0384386+0.0802301j 0.0487158-0.0359643j 0.0634824+0.0579705j 0.0311755+0.00831038j 0.0540358-0.0113729j -0.0423853-0.0872974j -0.0310296-0.0188949j 0.0711604-0.0474126j 0.00284624-0.0276648j -0.00509982+0.0116646j 0.0115306+0.00194074j 0.0147837-0.00729781j -0.0199296+0.00952324j -0.00526182-0.0214166j -0.0158786-0.0127694j -0.0013599+0.0223454j -0.0394426+0.0157768j -0.0187369-0.00780518j -0.00199227-0.00198712j 0.000902136-0.0183408j -0.00277317+0.00259244j -0.0135944+0.0310179j -0.0258283+0.00584565j 0.000172763-0.0159366j 0.0107154+0.0004394j 0.0204559+0.0203305j 0.00226113-0.0246286j -0.00382727-0.00374868j 0.0101076-0.00929922j 0.0161234+0.000915814j 0.00969771-0.000776585j -0.00797137-0.0263145j -0.0112386-0.0366883j -0.0206008+0.0297296j -0.00878519-0.00142016j -0.00992985-0.0233543j -0.0221892-0.00469426j -0.0247366-0.00737113j -0.0121668+0.0124631j -0.00821434-0.00974833j -0.000945941-0.00817172j -0.00999399-0.0307327j 0.0321694-0.0292298j 0.0344236-0.0463027j 0.117308+0.0785303j 0.0909636-0.161044j 0.126834+0.063755j 0.116412+0.0378799j -0.0763651+0.11365j 0.0709621-0.0652703j 0.0201228+0.107642j -0.0639406-0.0582984j 0.0621044+0.0233699j 0.124019-0.0377227j -0.0431661-0.041395j -0.0832265-0.125309j -0.0691801-0.0299554j 0.107475+0.00230833j -0.00524036-0.169182j -0.132897+0.0386528j -0.058774+0.0118156j -0.0242689+0.00170819j 0.00232066-0.0771635j 0.0181893+0.0107315j 0.0628575-0.0323015j 0.0277509+0.125184j 0.0566112+0.0145036j 0.0501212+0.00519815j -0.0333184+0.00459678j -0.0183761+0.0436672j -0.0119734+0.0266948j 0.0478426-0.0322745j 0.0346757+0.0550265j -0.0274728+0.0122695j 0.00260394-0.00994334j 0.0921185-0.099275j 0.068658+0.0583226j 0.00970239+0.0466796j -0.00872981+0.0373114j -0.0104343+0.029734j -0.00879171-0.0115681j -0.0486369-0.0582058j -0.0313963+0.00359791j -0.0158244-0.0614637j -0.0354072+0.03077j 0.0270302+0.00405742j -0.00743923+0.0594156j -0.128798+0.0513852j -0.0412922+0.00624471j -0.0996613+0.0166592j -0.185222-0.0210827j 0.0154493+0.000764445j 0.0555466+0.10779j -0.0078653+0.0121208j 0.024128-0.0731774j 0.0555944+0.01747j -0.0233152+0.0326975j 0.051059-0.0325877j 0.00941673+0.00867494j 0.0195568-0.0777327j 0.000684025-0.0699421j -0.00968858+0.041737j -0.00385533+0.0160991j -0.0584079-0.0380686j -0.0226759+0.0322506j -0.0441493-0.133196j -0.0606369+0.0370737j -0.0220688-0.139888j -0.0683059+0.0604256j 0.00257016+0.0502572j -0.0607228-0.0220688j -0.0212821-0.0513315j 0.0341463-0.0169977j 0.0414426+0.00640767j -0.000218256+0.061027j 0.0553642-0.0308727j 0.0371567-0.0937005j 0.127364+0.0124154j 0.0337834+0.00503761j 0.0514848+0.0696493j -0.184009+0.00916913j 0.0630787+0.173526j -0.16029+0.0724749j 0.0287184-0.172733j 0.0626637+0.0289439j -0.135219+0.111989j 0.117629+0.142319j 0.0462857-0.0597209j 0.0525018+0.0444675j 0.147037-0.0259297j 0.0277199+0.147049j 
0.0120954-0.0408224j -0.0443168-0.00646493j 0.0228054+0.00720672j 0.00641513-0.000621188j 0.0108972+0.00344192j 0.0062231+0.00202989j -0.0097482+0.0049168j 0.0016032+0.00467725j 0.00868737+0.00707231j 0.0114537+0.0232729j 0.0248198-0.00116398j 0.0007271+0.0311564j 0.0230233+0.00614029j 0.0326411+0.0941313j -0.0756406+0.0322206j 0.00512619+0.0542412j 0.0448302-0.0149635j 0.0177485+0.00591453j -0.028215-0.0106862j 0.0230479-0.00212411j 0.0114022-0.0232427j 0.00502168+0.0524593j -0.0151569+0.0156546j -0.00672958-0.0308576j -0.0770719-0.0108709j -0.03427+0.0722865j -0.0236125-0.0174351j 0.0242758-0.00840443j -0.108025+0.0336622j 0.0588175+0.0939476j -0.0130266+0.00400938j 0.0381689-0.0373538j 0.0335839-0.0223524j 0.0929042-0.0288839j -0.00801716-0.111999j 0.0128782+0.0229517j 0.0535844+0.0284659j 0.0193731-0.0194833j -0.0467434+0.0100229j -0.0461098-0.0136639j -0.0336572-0.0230526j -0.0456776+0.0351939j -0.0176643-0.0038221j -0.0100926+0.0313769j 0.0101858-0.0165677j -0.0230875-0.0270967j -0.00881908+0.00926452j 0.00702408+0.0166373j 0.0164414-0.00191298j -0.0283376-0.0312656j 0.0254149+0.0104995j 0.00705858+0.0030956j -0.00756608-0.0238906j -0.00640135-0.00439819j 0.00476631+0.00663489j 0.00954813+0.0101806j -0.0043731-0.0091766j 0.00314285-0.0310511j 0.0232066-0.00820256j -0.0127858+0.0106653j -0.00394918-0.0198389j 0.00461323+0.0236054j 0.00947322+0.0237799j -0.0381744-0.0183873j 0.00883419-0.0486202j -0.0183109+0.0364912j 0.0732383-0.0261391j -0.0285895-0.048338j -0.0552348+0.0523641j 0.0643704+0.0726153j -0.0266993+0.0223517j -0.0325724-0.0232417j -0.000480277+0.0450449j 0.055381-0.0145622j -0.0426141-0.12758j 0.138598-0.0971889j -0.0460445-0.0806827j 0.0329679-0.0222862j -0.0581446+0.0407262j -0.102248-0.020754j -0.0185769-0.129651j 0.00306809+0.0373322j 0.00205697+0.0496866j 0.178446-0.00601097j 0.0823456-0.0342435j -0.0618835+0.0351653j 0.0291929+0.113154j 0.119185+0.110844j 0.0293085-0.0730573j 0.0949065-0.0505548j 0.0394423-0.0457584j -0.0462719+0.0944057j -0.0296968-0.0381722j -0.0573134-0.0675493j 0.068427+0.00352151j 0.0453943+0.105116j -0.0736532-0.0258524j -0.0201829+0.0355777j 0.0075194-0.0630241j 0.0717867-0.0433459j -0.0644823+0.0703922j 0.0138741+0.0364911j 0.0289393+0.070148j 0.0719491+0.0530626j -0.0875722+0.0218948j -0.0550476-0.000658913j -0.0377401-0.0323666j 0.0188479+0.104025j -0.00219132+0.00482028j 0.0397707+0.00721059j 0.048775+0.00714094j -0.0254796+0.01441j 0.00406928+0.0131122j -0.0140215-0.0599853j -0.0147072-0.0920298j 0.0191179+0.0931499j 0.0146365+0.0348696j 0.0255351+0.0186895j 0.0416406+0.0366103j 0.0385247+0.0235481j 0.0140145-0.0109313j -0.0531544-0.0746667j 0.039853-0.0338173j 0.0203722-0.0068182j -0.0197406-0.0560374j -0.0030711+0.00808508j -0.0414123+0.0991165j -0.0573645+0.0437074j -0.0151724-0.0410993j -0.0328397+0.0564468j -0.122811+0.0342907j -0.0737435-0.00338741j -0.00753141-2.53109e-06j 0.038211-0.0570418j -0.0379697+0.119529j -0.0496813+0.0358743j 0.0060158+0.00663117j -0.103889-0.00208857j 0.111414-0.0223011j 0.0625313-0.094047j -0.0539966+0.0173118j -0.0517888-0.100076j -0.0229938+0.0546301j 0.00955161+0.0798832j -0.0586601-0.00133968j 0.0285976-0.0330051j 0.0339543+0.182576j -0.0993975+0.00784228j -0.0825647+0.0299656j -0.136803-0.116599j -0.109617-0.0357985j -0.165263+0.122354j -0.109648-0.0821023j -0.0596526+0.0535449j 0.216279-0.0344606j -0.0185103-0.220044j 0.0632125-0.143555j 0.141652+0.0912002j 0.0905489+0.0268139j -0.029426+0.0861493j 
