-0.00207478-0.00339639j -0.000232447+0.00116149j -0.00168197-0.00674592j -0.00763629+0.00550126j -0.00389451+0.00518191j 0.00111862-0.00444626j -0.00776815+0.00468274j 0.000289755-0.0159987j -0.000693604+0.0114625j -0.00252807+0.00526757j -0.00906488-0.00143058j -0.0032931-0.002299j 0.00970419-0.000655242j 0.00651834+0.00308275j 0.00709307-4.89801e-05j -0.00584308+0.00547889j -0.00412215-0.000766515j 0.0103219-0.00870298j 0.00729903-0.00552184j -0.0121301-0.0029445j 0.0100259+0.00285817j -0.00263015-0.00559713j 0.00659162-0.00445235j -0.00418583+0.00517002j -0.000626419+0.00233202j -0.00465175+0.00118859j -0.00173768+0.00536523j 0.000336344-0.0103119j 0.00173262-6.24981e-05j -0.00381277+0.00190592j 0.0004278+0.00242327j -0.00126977-0.00356094j 0.00231042+0.002381j -0.00641674+0.0046568j 0.00241001-0.00106268j 0.000455366-0.00120728j -0.0034694-0.00157381j -0.00433625+0.00533669j -0.00958561-0.00668278j -0.00525193-0.00987158j -0.00190934-0.00191949j 0.000163076-0.000848325j -0.0131563-0.00210388j -0.0108409+0.0059086j -0.00549009-0.000475909j 0.0125594-0.00806966j 0.00668456-0.0104442j 0.00831887-0.0150709j -0.000864403-0.0112685j 0.00728442-0.0021426j 0.00511099+0.00926327j 0.00174865+0.00542131j 0.00271909-0.000938391j 0.00383658-0.00420744j 0.00518445+0.00163932j -0.00736636+0.00118782j -0.00072551+0.00489363j 0.000397062-0.00770468j 0.000282429+0.00239182j 0.00098364+0.00185244j 0.000640964-0.00314846j 0.00339163-0.00607029j -0.00865898-0.00225833j 0.000638824-0.00808026j 0.00482013+0.00781612j -0.00141567-0.0015656j 0.00196869+0.00230552j -0.0039655+0.00234148j -0.000300066+8.83229e-05j -0.000790886+0.00447171j 0.000143109-0.0105369j -0.00141926+0.000316634j 0.00177559+0.00246117j -0.00322146+0.00583114j 0.00629474-0.000703265j 0.00412952-0.0101757j -0.0011689+0.00191663j 0.005954-0.0060341j 5.76637e-06+0.00560281j 0.0002691+0.0118628j -0.00291041-0.00129437j -0.00381797+0.00189441j -0.00677908+0.00224712j 0.00304092+0.0050387j -0.0136208+0.000218333j 0.0122526+0.00762757j 0.0128195+0.0120141j 0.00997632+0.0063197j 0.010424-0.0167593j -0.00670727-0.00235343j -0.00713758+0.00397025j -0.00151476+0.00389158j 0.0105601+0.00114362j 0.00283358+0.0087059j 0.00977613+0.0122997j -0.0219747+0.00256658j -0.0106661+0.0204386j -0.00355501+0.00784724j -0.00372913-0.00495449j -0.00971376-0.00867846j -0.0413203+0.0166602j -0.00112511+0.0142595j -0.0100501-0.00137379j 0.0048789+0.0223716j -0.0134282+0.000986321j -0.000713725-0.00314732j -0.0142798-0.000536008j -0.0180179-0.011568j -0.00881061+0.00347503j -0.00774656+0.00557477j 0.0133782+0.0103536j 0.00501753-0.0093829j -0.00322983+0.00843464j 0.0141365+0.00846257j -0.00156198+0.00423179j -0.0081518-0.0163414j 0.00769403+0.0100524j -0.00785615+0.00204056j -0.00193845-0.0177464j 0.00675873-0.00279589j 0.0131216-0.0112286j 0.00277838+0.00412142j 0.0087521+0.0113538j 0.0256825+0.00493763j -0.00464887+0.00729415j 0.00653071+0.00295898j -0.00480157-0.00814994j 0.00221035-0.00290358j 0.00823851+0.00515794j -0.00121781-0.0136246j 0.00836969+0.00040309j 0.00560046+0.0141104j -0.00279325+0.00793172j 0.00165261-0.00542689j 0.0152985-0.00308559j -0.00633601+0.00367517j 0.00141205-0.00780987j 0.000395238+0.0120478j -0.000852177-0.00611231j 0.00068463+0.00779339j 0.000792479-0.000131977j 0.000987831+0.000102078j -0.00069446+0.0043149j -0.00627828+0.00174365j -0.011432-0.0152751j -0.0192103-0.00346471j -0.00121452+0.0142355j -0.00131847+0.00153829j 0.00571038+0.0192212j -0.00127634-0.00523541j 0.00189498+0.00406582j 0.00482907-0.017836j -0.00113373+4.45813e-05j -0.00367754+0.00137633j 0.00105769-0.00241956j 0.00168265-0.00276329j 0.00158984+0.00470148j 0.00948587+0.00397942j -0.000190643+0.00683605j 2.42443e-06+0.00485006j -0.0035664-0.00986127j 0.00371483-0.00681408j -0.00251163-0.0387601j -0.000640516+0.000835486j -0.038087+0.0133389j -0.00256822-0.00697217j -2.38541e-06-0.00243186j -0.00164554+0.00142778j 0.0104522-0.00163318j 0.00233942+0.000366784j 0.00583069+0.00108332j 0.00584581+0.00336437j 0.00427607+0.015474j -0.00809627+0.00243051j 0.00117112+0.00403683j -0.00536383+0.00803471j 0.00387443-0.00891621j 0.0114834-0.0128844j -0.0116631+0.000679206j -0.00166471+0.00644749j -0.0163162-0.0068346j 0.00425837-0.0109996j 0.00280175-0.0131585j -0.0125417+0.019372j -0.0165054-0.00533126j 0.0211287+0.00886686j -0.00558628+0.00046881j 0.00748241-0.0125766j -0.0013455-0.0130033j 0.0134297-0.009634j -0.00112767-0.0139959j 0.0130615+0.0195371j 0.0288313-0.00273982j 0.0160177-0.0370671j 0.0228089-0.00279028j 0.0233454+0.00884184j -0.0116113+0.00554526j 0.00422162-0.0263588j 0.0303497-0.00915924j 0.0219743-0.00919917j 0.00396732-0.0406329j -0.0138811+0.00547837j -0.0406907-0.0343244j 0.00501799-4.7111e-05j 0.0084408+0.027653j 0.0278578-0.00952426j 0.030053+0.0199766j -0.0133988+0.0297943j 0.0694571-0.0225015j 0.0357507+0.0642255j 
-0.00570239-0.00100528j -0.00592644+0.00648554j 0.00852392+0.00274813j 0.0029394-0.0012906j 0.00452895+0.00393352j -0.00403545+0.00160773j -0.00425263-0.00719125j 0.0140978-0.00531902j -0.00814647+0.00268126j -0.00521615-0.00149563j -0.00285557+0.00262705j -0.004326+0.00115177j 6.89618e-05+0.000171767j 0.00191027-0.00572857j -0.00501178-0.00430135j -0.0120037-0.00443706j 0.000370946-0.0130219j 0.0179982+0.0129424j 0.00188255+0.00237348j -0.0110133-0.022226j 0.00433223+0.00571392j -0.0059296+0.00527692j 0.00393176-0.00648877j -0.00466591+0.000519738j -0.000445418-0.00100226j -0.0017172-0.00242373j -0.00161021-0.00025949j 0.00483009-0.00524645j -0.00350351-0.000750082j 0.00261242+0.000776294j -0.00255894+0.0010423j 0.00309661+0.00118185j -0.0013782-0.00361088j 0.00404358+0.00196389j 0.00340935-0.00590334j 0.0043143+3.74483e-05j -0.00178977+0.00163939j 0.0089175+0.00448072j -0.00762243-0.00205716j -0.00445501+0.00325945j -0.00278776-0.00612637j -0.00438912-0.00484611j -0.000798747-0.011622j -0.00432837-0.0169474j -0.00746472-0.000202424j 0.00688599+0.00826072j 0.00715317-0.00140125j 0.0177042+0.00898993j 0.00467001+0.00117082j 0.00340876+0.00350106j -0.00373507-0.000912398j -0.00636372+0.00420299j 0.00104445-0.00204708j 0.00616848-0.0028583j -0.00260475+0.0111412j -0.000320776+0.0023149j 0.00264402-0.00154668j 0.0162344+0.00333643j -0.000388276-0.00727963j -0.00409718-0.00856601j 0.00323784-0.00259083j -0.00057412+0.00109862j 0.00565051+0.0015224j 0.00577104-0.00179318j 0.00426036+0.00245439j -0.000246986+0.00169288j -0.00371317+0.00280393j 0.000736488-0.00128777j 0.00521965+0.00378506j 0.00480033+0.00501992j -0.00388728+0.00150466j 1.60079e-05-0.000800503j -0.00404198-0.00567007j -5.51193e-05-0.00360352j 0.00740058-0.00611778j -0.00126204-0.00709021j -0.00406754+0.00621485j 0.00408491-0.00741663j 0.000406585-0.00162557j 0.00988294-0.00409609j 0.00796897-0.00345782j 0.00308149+0.00296271j 0.00213541-0.00186099j 0.0165484-0.00582195j -0.0092814+0.0129115j 0.00355596-0.0012205j 0.000964317-0.0143202j 0.0139664-0.0050252j -0.0164942-0.0132548j -0.00483925+0.00531971j -0.00139699+0.00949691j -0.00152727+0.00292637j 0.00873577-0.0138634j 0.012914-0.00185241j 0.0125766+0.00570686j -0.0126521+0.00923379j -0.00453807-0.0015058j -0.00139994-0.00144953j -0.00924513-0.00776936j -0.0167083-0.0076557j -0.0039992-0.00523152j -0.00071854-0.00144385j -0.00576383+0.00292047j 0.0149045-0.00580204j 0.0087635+0.00604479j 0.00201486-0.00878368j 0.0125752+0.000137136j 0.0050914+0.0129568j 0.00914148+0.00237498j 0.00711472+0.00514554j -0.0101237-0.00639905j -0.0169767-0.00490122j -0.0101542-0.00738241j -0.0241147+0.0062456j 0.00853146-0.00400409j -0.000390345+0.0151823j -0.00245421-0.00759634j 0.00228418-0.00481055j -0.0104032-0.00403875j -0.0130868+0.00772469j -0.0119181-0.0175438j 0.00512255-0.00440984j -0.0066457-0.0104669j -0.0203037-0.0169648j 0.0119545-0.00513221j -0.00453686-0.00583661j -0.00533804+0.00120546j -0.00346918-3.389e-05j -0.00595307-0.00594212j -0.0101777+0.0065808j -0.000177078-0.00720047j 0.0265669+0.0188192j 0.0022278+0.00368745j -0.000786932-0.00181259j 0.0188304-0.00943684j -0.0037248+0.00538309j -0.00775165-0.00517614j 0.00987414+0.00663322j -0.00777027+0.00294626j 0.00528294+0.00173027j -0.00377753+0.00716101j -0.00301124-0.00723853j 0.00228794+0.00223628j 0.00450851+0.00327946j -0.00216613-0.00455745j 0.000527581+0.00246751j 0.0146514+0.0253361j 0.00398163+0.00704795j 0.0415619+0.000203752j -0.0144455+0.00540667j -0.00992198-0.0054153j -0.0166675-0.0252042j 0.00159177+0.0116985j -0.00520105-0.00342928j -0.000518072-0.00203969j -0.00276101-0.00155656j 0.00144122-0.00451025j -0.00611582-0.00710086j -0.00253837-0.00216532j 0.00132198+0.00116623j -0.00669137+0.000424735j -0.0101172+0.00320417j -0.0178586+0.00670728j 0.00552157+0.00273072j 0.00710388+0.0103904j -0.00209919+0.00571922j -0.00457712+0.00156412j 0.00325388+0.00591635j -0.0129818-0.0105089j -0.00451905-0.00167132j -0.00115058-0.00623835j 0.00157286-0.00552428j 0.00867116-0.0101232j 0.00277758+0.00846138j 0.00920771-0.00854754j 0.015541-0.00489486j -0.0112578-0.0042349j -0.0135697-0.00535342j -0.0030165+0.0167615j 0.0173894+0.00446915j -0.0136289+0.0210976j -0.0045316-0.0263096j -0.010007+0.00607365j 0.00575079-1.35978e-05j -0.00921558+0.0294953j -0.00131748-0.00281849j -0.0118035+0.00484244j -0.0137862+0.00890106j -0.000825291-0.00703703j 0.0129153-0.0204573j -0.000733086-0.011274j 0.00233477-0.00387899j 0.0207217-0.0252862j -0.0391327+0.00471065j -0.00633997-0.026322j 0.0213039-0.00398879j 0.0279249+0.00935838j -0.0248076-0.0240641j -0.0162167-0.0162623j 0.0164985-0.0229524j 0.000207641+0.0176732j -0.00336195+0.0361132j -0.00653757+0.0171002j 0.0291002+0.0115772j -0.0190796-0.0305485j -0.039886+0.0142266j 0.0113274+0.0287176j -0.031509+0.0186102j 0.0208713+0.0613208j -0.0548938+0.0272546j 
0.00462356+0.00117869j -0.00543424+0.00907538j 0.0114639+0.0116777j 0.00609926-0.0105492j 0.00535046-0.00118037j -0.00379688+0.00428525j -0.00109182-0.0119432j 0.0194109-0.00109598j -0.0072124-0.0050613j -0.0108974-0.00546587j -0.000119206-0.000672901j -0.00570306+0.00487523j -0.00478466+0.00920173j -0.00167086-0.00629437j -0.00966504+0.00276704j -0.0129156-0.00725759j 0.00328633-0.0132477j 0.018533+0.00724183j -0.00263307-0.00187989j -0.00817155-0.0175992j -0.00274126-0.0029448j -0.00452328+0.00714765j 0.000914385-0.0041047j -0.00282327-0.00248874j 0.000861406-0.00159993j 0.000194928-0.0025197j -0.0032875-0.00450385j 0.00653863+0.00929511j -0.00428412-0.0034807j 0.00677723+0.000291101j -0.00187123-0.00253943j 0.00418395-0.000703752j -0.00212325-0.00446831j 0.00798809-0.00550657j 0.0001779-0.000745503j 0.0013739+0.00265395j -0.00110035+0.00315012j 0.0109535-0.00384618j 0.00453126-0.0139621j 0.0133563-0.00141609j -0.0076338-0.0115751j -0.00954042-0.00588542j -0.00517131-0.0152486j -0.0156548-0.0137037j -0.012858+0.00557806j 0.0109105-0.00981919j -0.0014433-0.0185473j 0.0193815-0.0103644j -0.0154314-0.00553671j 0.0011407-0.00340198j 0.0105766+0.00330563j 0.000887212+0.00711883j 0.00461974-0.00257563j -0.0211194-0.00881322j 0.019795+0.0025797j -0.00774802+0.0135933j 0.0105641+0.00104199j -0.00520642+0.00390653j 0.000352138+8.31276e-05j 0.000282332-0.0136086j -0.0068961+0.00792218j -0.0165439-0.0056569j 0.00810968+0.0181686j -0.00702009+0.00414212j 0.00402066-0.0128724j 0.00242124+0.00956186j -0.0133056-0.00445453j 0.0087143-0.0099345j 0.0038023-0.000476362j 0.00897591+0.00142168j -0.00274693+0.00739557j -0.00229581+1.70908e-05j -0.00200044-0.0166037j 0.00710785-0.014991j 0.00478638-0.00673676j -0.0112303+0.00393725j -0.000216334+0.00332969j -0.00592599+0.0107223j 0.000649101-0.014028j 0.0114989-0.0134637j 0.0031067-0.00169515j 0.00646135+0.000179617j 0.00843975-0.00741423j 0.0183341-0.00173484j 0.0105514+0.00251041j -0.0154863+0.00275811j -0.0174217-0.0159437j 0.00932332+0.0103349j 0.0015959-0.00134733j -0.0144939+0.00442539j -0.00949179+0.0146892j -0.00819888+0.00510055j 0.0223715-0.0138163j 0.0164466+0.000576045j 0.0168517+0.0186837j -0.0233037+0.00549323j -0.0160813+0.0150122j -0.00512886+0.00386807j -0.0131781-0.0128195j -0.0265729-0.0169121j -0.0407056+0.013658j -0.00147198+0.00897699j -0.00536848+0.00433616j 0.0148595+0.0215053j -0.00962634-0.00691552j -0.00271482-0.00890049j -0.0193817-0.00264912j -0.01094-0.00858241j 0.00501065+0.0106957j -0.00373503+0.0116321j 0.011064+0.00739565j 0.00745597-0.0192597j -0.0141741-0.00287741j 0.0056088+0.0146793j 0.00326098-0.00161499j 0.00209417+0.000929079j -0.000427586+0.00428201j -0.0170063-0.00106769j -0.0206634-0.0280751j -0.00301651-0.00139785j 0.0146352+0.0015995j -0.00136887+0.00925211j -0.000911673+0.0158659j 0.0258507+0.0110207j -0.00213627-0.000508553j -0.00104407+0.00197482j -0.00280107-0.00688127j 0.00938892-0.000797064j 0.00570776+0.0133423j 0.00426823-0.0109776j -0.000583473+0.00538603j -0.0027209-0.00678692j 0.00263165+0.00947692j -0.00279754-0.00300753j -0.0118886-0.00807952j -0.005607+0.0072048j 0.00609185-0.0107673j 0.00666853+0.0150953j 0.00298793+0.00565477j 0.00154266+0.00795662j 0.00429448+0.000682416j 0.000696191+0.00189349j -0.00265537+0.00930844j 0.0101041-0.00752739j 0.0157218+0.0201333j 0.0236022+0.00913037j 0.00153965-0.0114428j -0.000848398-0.00975553j 0.00177625-0.00499422j 0.00394129+0.0019984j 0.00574036+0.0138922j -0.000594349-0.000815319j 0.00477708+0.00414961j -0.0123111-0.00388948j 0.000799654-0.00396057j -0.00229199+0.000628133j 0.000735564+0.0124123j 0.0115172+0.010005j -0.00482088+0.0077522j -2.4034e-05-0.0151516j -0.00551892+0.0310939j 0.0207998-0.0220208j -0.000806473+0.013403j 0.00900638+0.00620091j 0.0122281-0.00488303j -0.00195108+0.000850059j -0.000696206+0.000709533j 0.00522571-0.00459293j 0.00539138+0.00925175j -0.00291324+0.0128939j 0.00139608-0.0077816j -0.0016459-0.00538392j -0.00149607+0.013102j -0.0104562+0.00568619j 0.00355264-0.0120272j 0.006457-0.00329116j -0.015353+0.00759257j -0.0198295+0.0137851j 0.0246391-0.0152074j -0.0162746+0.00368333j 0.0287306-0.0227742j 0.00461744+0.00406446j -0.0129623-0.013761j 0.0116532+0.00304435j 0.0147644+0.0186686j -0.0173446-0.000629293j 0.0025148-0.00689199j -0.00432456-0.00124152j -0.00642654+0.0155184j -0.00927474-0.0165704j 0.0310813+0.00894289j 0.00463337+0.0192922j 7.31039e-05-0.0330665j -0.00746654-0.0166204j 0.0486885+0.0254541j 0.00084067+0.00601323j -0.0224173+0.012422j 0.0305869+0.0222796j 0.0149293+0.0156496j 0.0134559-0.0269233j 0.0116653+0.00143117j -0.00727735-0.0246824j -0.017105-0.00706347j 0.0378176-0.0114326j 0.0738976+0.0227899j 0.0228789-0.0661414j 0.00257846+0.0592839j -0.0578632+0.0115449j 0.0324824-0.0244215j 0.0317564+0.0314982j 
0.0232846+0.00694635j 0.00651708-0.0194354j -0.0012094+0.00855361j 0.0162157+0.00487265j -0.008927-0.0104273j 0.0115471-0.015026j 0.00614919-0.0134859j 0.00926256+0.0133669j -0.0069533-0.00279739j 0.00586814+0.00208633j -0.00243251+0.00256706j 0.00957424+0.00225963j -0.00247594-0.0119415j -0.00521103+0.0135546j 0.0139296-0.00274926j -0.012584-0.0117478j 0.00753231-0.0133127j 0.0140797+0.0150285j -0.00951757-0.00332473j -0.00405-0.019712j -0.00335252-0.0103754j -0.00698467+0.00846332j 0.00741947-0.0023182j 0.00115121-0.00131291j 0.00316098-0.00361497j 0.00311845-0.00138053j 0.000732313-0.00515317j 0.000773977-0.00256132j 0.0103943+0.00256459j -0.00485381+0.00476528j -0.0019106+0.00108043j 0.0035612+0.00371461j -0.00447087+0.00854538j 0.00799977+0.0122899j -0.00605847+0.0126065j 0.003845+0.00110969j -0.00610596+0.00609086j -0.014163+0.00704603j -0.00455023+0.00564287j -0.00728868-0.00989494j 0.000609392-0.0127119j -0.00964619-0.0082085j 0.00795594-0.0121585j -0.00313672-0.0225669j -0.0078754+0.0109166j 0.000801607-0.00873869j -0.0153706-0.00853512j 0.0121146+0.00705878j -0.0138144+0.0044296j -0.010448-0.00309696j 1.89825e-05-0.00909304j -0.00548878-0.00203543j -0.00594687-0.00193058j -0.018909-0.00450515j 0.00587309+0.000263227j 0.00529803+0.00157493j 0.00411743-0.0084817j 0.000197857+0.0130449j -0.00421501-0.00731515j -0.00332094-0.0121668j 0.00143402+0.00692933j -0.00628898+0.0119206j 0.0193576+0.00520068j -0.00121947+0.0111116j -0.00251982-0.010515j 0.00365832+0.0040664j 0.0146459+0.0100414j -0.0130097+0.00973429j 0.00490193+0.00171995j 0.00657689-0.0061523j -0.00540588+0.0164762j 0.002581-0.00142639j -0.0159126+0.0208262j -0.00245068+0.0104119j -0.00182161+0.00502259j -0.0100995+0.0240475j 0.000119531-0.00487777j 0.0116972+0.00217436j 0.00881899+0.0069137j -0.00675746-0.0165033j 0.0127741+0.00160355j -0.010486+0.00592773j 0.00417225-0.00121262j -0.0250522-0.00207411j -0.00056241-0.0122469j -0.00382821-0.015923j -0.00729591-0.000121557j 0.011256-0.00422577j -0.000914653-0.00614401j -0.00635539+0.00858341j -0.00259578+0.00957559j -0.00746227+0.00291864j 0.0106264-0.0200664j 0.0109143-0.00800679j 0.0127104+0.00525321j -0.00953487+0.000747086j -0.0115459+0.00219217j 0.00424837-0.00942705j -0.00502316-0.011859j -0.0188637-0.00616609j -0.00677242-0.00627717j -0.00176058-0.011263j 0.0140477+0.000560074j 0.0138093-0.000392233j 0.00268325-0.00840676j -0.0095104-0.0155414j -0.00181788+0.000319725j -0.000506319-0.00154722j 0.0214024+0.00755242j 0.00680377+0.00452617j -0.00836776-0.000907349j 0.000571702-0.0114604j -0.0164058-0.0148426j -0.0188761+0.005423j 0.00716436-0.00853511j 0.013688+0.0195232j -0.0108023-0.00735953j -0.00727294-0.00170369j -0.0206406-0.00926652j -0.0214113+0.00612695j -0.00245183+0.00394171j 0.00127923-0.00341166j -0.0058093+0.00367432j -0.00755571-0.00398882j 0.00791045-0.00902473j -0.00478188-0.00285769j 0.000165099+0.00406352j 0.00105962-0.00408843j -0.0052505-0.00322122j -0.000320505+0.00491132j -0.00425394+0.0034078j -0.00400876-0.00441587j 0.00385957+0.000345833j -0.000592509+0.00510897j -0.00695728+0.00517343j 0.00329532+0.00229777j 0.000325283-0.011855j 0.00594275+0.00633228j 0.000219907+0.00912177j 0.00271673-0.000117806j -0.00219728+0.000916306j 0.00115951-0.00100888j -0.000254268+0.0101081j -0.00527397-0.0168788j -0.00661446-0.0099923j -0.00698843-0.00443614j -0.00173425-0.012831j -0.00136992-0.00830053j 0.00280382-0.00483215j -0.00208171+0.000701126j 0.00727362+0.00141259j -0.00148437+0.00429933j 2.89014e-05+0.0161163j -0.0161864-0.0109306j 0.000697872-0.00221131j -0.00408419+0.00759751j 0.00334157-0.00232861j 0.00109568-0.00333936j -0.00194001+0.00878919j -0.00691904+0.012977j 0.0118539-0.013921j -0.00757478+0.00585559j 0.00935351+0.00166722j 0.00372335+0.00124823j -0.00235842+0.00292488j -0.00348651+0.00966452j 0.00615931+0.00219864j 0.00543478-0.00254815j -0.0036435-0.00551728j 0.0107288-0.00114814j -0.0138899+0.00525984j 0.00642788+0.000211475j 0.00167457+0.00140302j -0.00520994+0.00144499j -0.0155812-0.00359548j 0.0050342+0.00112599j -0.00153457+0.0101013j -0.00662859-0.00868996j 0.00134879-0.00829661j 0.00843277+0.000443428j -0.00206125-0.0201682j -0.0104937-0.00913771j -0.0121608+0.00433002j -0.0163991-0.00361637j -0.0129682+0.0254493j 0.00494704-0.00294346j -0.00903848+0.00906678j 0.0125955+0.012171j -0.0107449+0.00203164j -0.00678666+0.0211573j -0.00769838-0.00918038j 0.000786121+0.0056931j -0.0139837-0.00256131j 0.00155115-0.000241116j -0.00351736-0.00356665j 0.0126961-0.0146597j 0.0261657+0.0079859j -0.00245177-0.00260979j -0.000558545+0.00864064j 0.019731-0.0431259j -0.0201734+0.0225868j 0.011172+0.0176147j -0.0267601+0.0145412j 0.028057+0.018625j 0.0167416+0.00439506j -0.00494649-0.0181185j -0.00681067+0.0250807j -0.0293393+0.00332687j 0.0173613+0.0139532j -0.00956667+0.020511j 
-0.0039686-0.00164142j -0.00701362+0.0176908j 0.0147494+0.0121042j 0.0113609-0.00924565j 0.00380972-0.0163249j 0.00324342-0.00106445j 0.0113823-0.00330851j 0.000982163+0.00471184j -0.00846514-0.00574332j 0.00429744+0.00555609j 0.00468132-0.00774845j 0.00697736-0.00338707j -4.17156e-05-0.000526968j -0.00396882+0.00536745j -6.78272e-05+0.000289188j -0.00235783+0.00689646j -0.00307407+0.00181626j 0.00468217-0.000499672j 0.00543471-0.00164942j -0.00397386-0.00528847j 0.00605221+0.00395034j 0.000336934-0.00407886j 0.00219862+0.00122795j 0.0026338-0.00372289j -0.00247589-0.0082769j 0.012276+0.000148467j -0.011656-0.00785741j 0.00570105-0.0045593j -6.12854e-05+0.00455822j -0.00576176-0.00133591j 0.00100799-0.00712391j 0.0146641-0.000209068j 0.00140238-0.0085199j -0.0110362-0.00349068j -0.00705742+0.0100767j 0.0120135+0.00328648j -0.00447828+0.00774312j 2.3408e-06-0.00776966j 0.00496923-0.00879811j 0.0102974-0.000337564j -0.00518241-0.00420064j -0.00447667+0.000792633j -0.00557745-0.00501139j -0.00884317-0.00348881j -0.00394066+0.00349348j 0.0121823-0.00704522j 0.00571329-0.00903725j 0.0122088-0.0099245j -0.000965609-0.0161431j 0.00676068-0.0182283j 0.00659788-0.00311362j 0.0136291-0.00277271j -0.0196285-0.00436154j 0.0130075-0.0127886j 0.000632329+0.0172259j 0.000758596-0.00735569j -0.00893049+0.011517j -0.000745265-0.0106259j -0.0172765-0.0125809j 0.00817391+0.013372j -0.000875264+0.000579178j 0.00875878+0.00651239j -0.00155494+0.00357653j -0.00321326-0.000724122j 0.00709417+0.00603467j -0.000954937-0.0178471j 0.0222686+0.00520543j -0.00772537+0.0202237j 0.00523813-0.00422891j -0.00265352+0.00877049j -0.00624855+0.000612031j 0.00670538-0.012183j 0.00147825+0.0305256j -0.00258081+0.0237681j 0.00294023+0.00756956j 0.00118399-0.00172581j 0.0187075-0.0126486j 0.0164145-0.0249439j 0.0167179+0.0171589j 0.00021773+0.00138916j 0.0203647+0.00178826j -0.000795653+0.0102329j -0.021941+0.000762534j -0.0422298-0.00293229j -0.0153531-0.0113443j 0.0249581-0.0213413j 0.0118705+0.0217961j 0.00985956-0.00897121j 0.00640772-0.00491969j -0.00380391+0.00153452j -0.00278045+0.00409674j -0.0018287-0.0010202j 0.0039652-0.00457881j 0.00830296+0.00137942j 0.00205412+0.0051019j -0.00605631+0.00133398j -0.00112564-0.00671007j -0.0142653+0.00290301j -0.0162846-0.00311496j -0.00728662-0.00999499j 0.000231085-0.00236824j -0.00334871+0.010924j -0.0176105-0.000602778j 0.00278918-0.00353673j -0.00157106+0.00853724j 0.00747054+0.00643751j -0.000466756+0.000613399j -0.00109304+0.0117944j -0.00779541+0.00300613j -0.00411668+0.00515107j 0.00313646+0.00034331j -0.0161185-0.00905614j -0.00315541+0.00601624j 0.00584309+0.00322813j -0.0111527-0.00196054j -0.00448118-0.00890689j 0.000740699+0.010785j 0.000814593-0.0044404j 0.0118275+0.000943454j 0.0185175+0.00674224j -0.00439377-0.017382j -0.000854674-0.000194806j 0.00646871-0.00501158j 0.00158109-0.000241862j 0.0120971+0.0163632j 0.0250507-0.00907117j -0.0107362+0.00590722j -0.00968145+0.0141961j -0.00571137-0.0108274j 0.000122915+0.030288j -0.021081-0.0194457j -0.0166882+0.00428755j 0.00216583+0.00582334j -0.00280653-0.0110164j -0.00524901+0.00348697j -0.012116+0.00653549j -0.00487424-0.0154173j 0.00152787-0.00286765j -0.00115507-0.0145267j 0.000493827+0.0112744j 0.0109042-0.00722381j -0.000443395+0.00605665j 0.00197103-0.00662871j 0.0023235+0.00829704j 0.0149781+0.0167189j 0.0160553+0.002487j -0.0110251+0.00804232j -0.00353055-0.00242234j -0.0148906+0.0036127j 0.0179967-0.00525631j 0.00161107-0.00461717j 0.00353894+0.00444373j -5.85501e-06-0.0210561j -3.05129e-06+0.00198134j 0.00224082-0.0204119j 0.0142675-0.0142235j 0.00176722+0.0105068j 0.0027842+8.24774e-05j -0.000594119-0.00949703j 0.00153499-0.0150199j -0.00349682+0.00357907j -0.0107713+0.00227767j -0.0157876+0.0147896j 0.00508452+0.00578398j 0.0102636-0.016254j 0.00825182-0.0150589j -0.0122338+0.000452116j 0.0143939-7.35172e-05j 0.00619525-0.00509319j 0.000610319+0.00749612j 0.000777425+0.00421803j -0.00185457-0.00823586j -0.00151693-0.00209062j -0.0313322+0.00385899j 0.023365-0.0147422j -0.0037582+0.00244204j 0.0198402-0.00916551j -0.000751968+0.0115501j 0.0212364+0.0142496j -0.0209179+0.0238243j -0.0155889-0.00345219j -0.00368872+0.0157512j 0.0234901+0.0158176j 0.0274405+0.0030449j 0.000858725+0.00281018j -0.0102514+0.00149282j 0.0121429+0.00695025j -0.00919115-0.0176512j 0.0161988+0.0156414j -0.00185597+0.00833775j 0.0330667-0.0159208j -0.00407517+6.3841e-05j -0.00434126-0.0200829j 0.000463272+0.00874651j 0.0131877-0.0110176j 0.0147053-0.00626014j -0.0380074+0.000614533j -0.0168189+0.0137772j -0.00135104-0.0235252j 0.00617965+0.0227016j 0.00426333+0.0101741j -0.0195184-0.0193137j 0.00820224+0.00152614j 0.00676602-0.000506799j 0.0139538+0.00133745j 0.0016132-0.0097145j 0.000462496+0.0125076j -0.00989969+0.00320422j 0.0117686-0.00827559j 0.00934614+0.00978142j 
