0.172273+2.0671e-14j 0.191605-0.00101014j 0.135561-0.00333801j -0.224863+0.00375626j -0.116081+0.0020716j 0.151497-0.0020335j 0.106951+0.000903737j 0.13336-0.00168114j -0.380129+0.00372854j -0.374452+0.000136613j 0.347624-0.00377657j 0.197007+0.00172888j 0.116847-0.0145883j -0.0870057+0.00535337j 0.110745+0.00763941j 0.0411433-0.00960075j 0.0309579-0.00991414j 0.101421+0.0066635j 0.000711116+0.00513617j -0.0794948+0.00494758j 0.0267734+0.000982975j -0.0480054-0.00667169j 0.0392553-0.000735173j -0.101549-0.00548379j 0.0353559+0.0177144j -0.0676872-0.000419237j 0.077638-0.00193449j -0.0479084-0.00412302j 0.0143697+0.00481318j -0.0125299+0.00475409j -0.00975315-0.00766946j -0.0371449+0.000388327j -0.0079329+0.0180121j 0.00708341+0.0113527j 0.00632748-0.00859766j -0.0257476-0.013318j 0.0012235-0.00311082j 0.0145771-0.00574047j 0.0260199+0.00740058j -0.0042483-0.00647205j -0.0178834-0.00510689j 0.0165682-0.000524045j 0.0034014+0.017j 0.00497104-0.00321897j -0.00637888+0.0151307j -0.0108801-0.00141388j -0.00210346-0.0116892j 0.00119682+0.00843448j 0.0212354+0.00483763j -0.0215068-0.00511176j -0.012471-0.00758165j 0.00365074+0.0199996j -0.0148223-0.0217813j -5.45627e-05+0.00231919j -0.0074333-0.00069167j 0.00388391+0.0133365j -0.00419102+0.0112393j 0.00845044+0.00217078j 0.0305987-0.000523813j -0.0147431-0.0148446j 0.0139374-0.00540512j -0.00486512+0.0307174j -0.0092187+0.0258698j 0.0166088+0.0457469j 0.0229227+0.00662049j -0.0139522-0.0118685j 0.00317131-0.0969097j 0.00880066-0.0225433j -0.0584815-0.00259501j 0.00345736+0.0625895j 0.0182848+0.030073j -0.0206694+0.0194453j -0.0128139-0.0127706j 0.00484937-0.0123276j 0.0173562+0.0101079j 0.00301032-0.0248522j -0.00820787-0.00106672j 0.0204431-0.00159871j -0.0127419-0.0124042j 0.0219202-0.0123967j -0.0046598+0.0138946j -0.00437648-0.0235663j 0.00691669+0.017837j 0.00435383+0.0131886j -0.0160145+0.00779662j -0.000170119+0.00323544j -0.00310857+0.0122859j -0.00729251+0.00713173j -0.0174983-0.00356898j -0.000593365-0.00754804j -0.00767117-0.00662836j -0.00301698-0.00071019j 0.0126115-0.00270498j -0.00670988-0.0014922j 0.00543581+0.00584357j -0.00526996+0.00426689j -0.00499561-0.00933124j -0.0012441-0.00105711j 0.00320164+0.00808704j 0.00422254+0.00325907j -0.0125283+0.00607141j 0.0122817+0.00780066j -0.000670964-0.0116982j -0.00671534-0.00640533j 0.0051138-0.00819848j 0.00505346-0.00450316j -0.000834869-0.00187413j 0.00237149+0.00303999j 0.0101872-0.00384082j -0.00160033+0.00848396j 0.0020701-0.0107983j -0.00532085+0.00335015j 0.00612643+0.00595572j -8.04734e-06-0.00125785j 0.0152364+0.00971468j -0.00464673+0.00364356j 0.00243487+0.0120518j -0.01659-0.00305346j -0.00167115-0.0130022j 0.00314177-0.00255919j 0.00532835+0.0058649j -0.00796063+0.00650615j -0.00582098+0.00470111j 0.0127759-0.00455043j -0.00143561+0.00695117j 0.00183014-0.00199701j 0.00395414-0.00214j 0.00668299-0.0103172j 0.00679453+0.00229811j -0.00198741-0.010441j -0.0075585-0.000530584j 0.0159319+0.00375592j 0.00827139+0.017932j 0.00500542-0.00603372j 0.00870479+0.00634823j -0.0116158+0.00215216j -0.000627206-0.00221994j 0.0056223+0.00677596j 0.00436978-0.00153477j 0.00627752-0.00133645j -0.00437789-0.0235902j 0.00854844+0.0162561j 0.00208585-0.00180485j 0.0063967-0.006632j 0.0165854-0.0354848j 0.0179695-0.0100253j 0.00739898+0.0205235j 0.000704744-0.0320073j -0.0174511-0.000321213j 0.0309469-0.0105875j -0.00884881-0.0135774j -0.0491593+0.0770482j -0.00388512+0.0749825j 0.0320219-0.0157585j 0.0185203-0.0511483j 0.0377888-0.0480794j 0.143375+0.0669879j 
0.191605+0.00101014j -0.239647-1.13347e-14j -0.174193-0.000107313j -0.004732+0.00212303j 0.125165+0.00103879j -0.0776291-0.0013885j 0.0411468-0.000534366j -0.0358454-0.00131976j -0.0157642+0.00519813j -0.566212+0.00683056j -0.415912+0.00115928j 0.0925891-0.0149086j -0.231324+0.000408808j 0.0982465+0.00281242j 0.00584447-0.00638998j -0.049613+0.00191373j -0.00805755-0.00680537j 0.0105111-0.000427728j -0.00975188+0.00496923j -0.0186993+0.00832818j 0.0385771-0.00299229j -0.00591038+0.00107139j -0.0582764+0.013083j -0.08406+0.00162244j 0.11745+0.00446823j 0.0536117+0.0157003j -0.0609904-0.00320518j -0.0724884+0.00244765j -0.023705-0.00137471j 0.00642566-0.00156596j 0.0424705-0.00134627j -0.00306133-0.00802669j 0.00963693+0.0103829j -0.000901633-0.0140043j 0.00151357+0.00599525j 0.00743612-0.00026018j 0.0207503+0.0106019j 0.00710738-0.00599143j 0.00130174-0.00632452j 0.00318663+0.0032679j 0.0167756+0.0115566j -0.00183653+0.012354j -0.00469553+0.0235816j 0.00555632+0.00585286j -0.0116206+0.000189868j -0.0111893-0.0040649j -0.00294707-0.00237684j -0.0102548-0.00360334j 0.00363926+0.00217231j -0.018872-0.010923j -0.000346622+0.0040659j 0.0160639-0.0057413j -0.00199542+0.00709506j -0.0130236+0.00267535j 0.0190948-0.016692j -0.00415849-0.00683138j -0.0348022+0.0137712j 0.0016966+0.0265277j 0.013218+0.00705139j 0.0116733+0.0428333j -0.0120505+0.00319547j 0.0272808+0.00179659j 0.00909601+0.0209758j 0.00712632-0.00845619j 0.00100855+0.0315654j -0.0267233+0.0345514j -0.0131916+0.00727019j -0.0085595-0.0844979j 0.00460278+0.0700242j 0.0530611+0.00703372j 0.0147429-0.0213458j 0.0220439+0.0352417j 0.00642515-0.0120506j 0.0126318+0.0145414j -0.000605297-0.0177406j -0.0229802-0.00684886j 0.000282157+0.0184192j -0.0173459-0.00466308j -0.0232859-0.00281812j -0.0132693+0.00144129j -0.0165228+0.00632416j -0.0158908-0.000378431j 0.00496224-0.0180026j -0.00263769-0.00276336j 0.0109649+0.0104301j 0.00490907+0.00419931j 0.00238417+0.00390681j -0.0133335-0.000111375j 0.00517581-0.00179589j 0.00294952+0.00310932j -0.00672547+0.0160765j -0.00833128-0.00381084j 0.00237245-0.00747632j -0.00289408+0.00476962j 0.00392635+0.00550648j 0.00789998-0.000285613j -0.0024641-0.00110029j -0.00598019+0.0105467j -0.0062077+0.000335642j -0.0033892-0.0105306j -0.00917954+0.00619554j 0.00149013-0.00466373j 0.00975899-0.0096852j -0.00183966-0.00752885j -0.0039203-0.00205636j 0.00653647+0.000431568j 0.00466991+0.00181705j -0.00136595-0.00427642j -0.0109675-0.00519781j 8.57002e-05-0.00678488j 0.00239116-0.00256316j -0.00230673-0.00098623j 0.00644981+0.00127495j -0.00262504-0.000627818j 0.00344427+0.0117281j -0.00441119+0.00106648j 0.000360116-0.00355872j 0.0112082-0.00735953j -0.00934654+0.00913049j 0.00170765-0.00213456j 0.00245239-0.00482777j -0.00448643-0.00631607j 0.00147203-0.00994341j 0.00808672+0.00182714j -0.0111448-3.1024e-05j -0.00252581-0.00828969j 0.00119746-0.0084945j 0.0200858+0.00213098j -0.00423218+0.00885207j 0.00120209+0.00939375j -0.00521436+0.00355335j -0.0142381-0.0015847j 0.00113527-0.000445866j -0.00741715+0.000135348j 0.00137707-0.00480678j 0.00886928+0.0239636j 0.0046625+0.00599483j 0.00594718+0.0149437j -0.00295951+0.00129328j -0.0073899+0.0102677j -0.0160252-0.0194277j -0.000762904-0.0109984j -0.00876551+0.010221j 0.00178163-0.025877j 0.0200309-0.00222274j -0.0122235+0.041317j -0.00639614+0.0319142j 0.00664555+0.0078278j -0.0264697+0.00838529j -0.0120244+0.00859071j 0.0250534+0.00227002j 0.0100654+0.0596811j 0.0597659-0.0786481j 0.0173208-0.043311j 0.00604569-0.0284621j -0.130877-0.0567996j 0.0332994-0.0493511j 
0.135561+0.00333801j -0.174193+0.000107313j -0.149636+2.05799e-14j 0.139628-0.00184185j 0.150783+0.000369883j -0.118934-0.000307595j 0.175237-0.00124735j -0.118502+0.000634693j 0.372726-0.00314099j -0.190679-0.00497787j 0.702805-0.00487226j 0.0573671-0.00899696j -0.154313+0.0023064j 0.0838947-0.00492324j -0.0658971-0.00141019j -0.0312439+0.00408245j 0.0226341+0.00204475j -0.0931864-0.00229615j -0.0588075+0.00555559j 0.0307209-0.00127847j 0.00418236+0.00177757j 0.0555596-0.000541083j -0.0256394-0.00547229j 0.0367012+0.0160812j -0.0674992-0.00422065j -0.103565-0.00835398j -0.0402474+0.00043241j -0.04929+0.0022771j -0.0248874-0.00398731j 0.01741+0.00344216j 0.0319412+0.000536407j -0.000246888-0.000324769j 0.00430949+0.00356804j -0.00272623-0.00623326j -0.00180393+0.00551906j 0.0127525+0.0001306j -0.00205495+0.00438069j 0.00297202+0.0169795j -0.000977459-0.0060427j 0.00191886-0.00742279j 0.00882805+0.0106853j 0.00322024+0.000651091j -0.0110327+0.000755113j -0.00608016+0.00257705j 0.0127294-0.0103563j 0.0309817-0.00555457j -0.0060709+0.000233123j -0.00631031-0.00221931j -0.00818853-0.00518657j 0.00825728-0.00643664j 0.0124919+0.0130026j 0.000926276-0.00863138j 0.000902908+0.0169415j -0.00101527-0.00702983j -0.00212882-0.00603467j -0.0142687-0.0102852j 0.0140232-0.00121606j 0.0268969-0.000901959j 0.0283292-0.0137646j -0.0235154+0.00621416j 0.00364101-0.0111833j -0.0167351-0.0412055j -0.0235167+0.0229965j 0.00889787+0.0238379j -0.032109-0.03932j -0.00250497+0.0588919j -0.00730681+0.00174229j -0.0098963+0.030642j 0.00240368-0.0168012j -0.000532255+0.0220937j 0.000597835-0.00783173j 0.00786962+0.020779j 0.00410779-0.00475169j 0.00622287+0.00724997j -0.00388344-0.00627288j -0.00544608+0.0041684j -0.00311619+0.0114647j -0.0104188+0.0018734j -0.013319-0.000106765j -0.00776428-0.00133754j -0.0102682-0.00266642j -0.00394715+0.000503798j -0.000201693-0.00700987j -0.00197236-0.00975405j 0.00781941-0.000877105j 0.000910889-0.00400782j -0.00345317+0.000713698j 0.00383739-0.00348806j 0.0138069-0.00235998j -0.00294591+0.00972855j 0.00269692+0.00686222j 0.00112415-0.00197151j -0.0111472+0.00680086j -0.00312887+0.00219373j -0.0056808+0.00345394j 0.00811297-0.0032684j 0.00390285-0.00466622j -0.00479446+0.0113695j -0.00541972+0.000409327j -0.00128232-0.00884494j -0.00636395+0.00427328j -0.00154963-0.00201595j -0.00289273+0.0070251j -0.00223333+0.00631621j 9.01464e-05+0.00132306j -0.0041425+0.0103824j 0.00575535+0.00448561j -0.00416347-0.00253799j -0.0139943-0.00608304j -0.0110743-0.00600185j -9.41885e-05+0.000454845j 0.011882+0.00619024j 0.00973796+0.00141706j 0.00748639-0.0030926j 0.00107675-0.00907014j -0.00454754+0.00454498j -0.00246052+0.00264974j -0.0094494+0.00599551j 0.00387891-0.00282645j -0.00698597+0.00708332j -0.0133034+0.00386054j 0.00127406-0.00171364j -0.00854977-0.00656242j 0.0144422-0.0105357j 0.0186937+0.000790077j 0.0119307+0.0102044j 0.00139409-0.00247679j 0.00336837-0.00866318j -0.000852674+0.00486966j -0.0101083-0.00967644j 0.00423441+0.0207354j 0.00904861+0.00321443j -0.000674976+0.013317j -0.00295268-0.0101932j -0.0141459-0.00608316j 0.000766606-0.0130668j -0.00496058+0.00193668j 0.012875+0.0146802j 0.00251284+0.0243782j 0.00914952-0.0159413j 0.00369084-0.0151934j -0.0142014+0.00784008j -0.0108182-0.00215788j 0.00305012+0.0330836j 0.00365674-0.0175199j 0.00186443-0.00962059j 0.00394534-0.00636023j -0.0211057+0.0284315j -0.0142776+0.005507j -0.0156336+0.0101807j -0.0188231+0.00466472j -0.00536056+0.0129212j 0.0173137-0.0103442j -0.0247248+0.0143493j 0.024181+0.0367664j -0.0213685+2.98401e-06j -0.0113591-0.0187968j 
-0.224863-0.00375626j -0.004732-0.00212303j 0.139628+0.00184185j -0.138164-1.38561e-16j -0.0203661-0.000236647j -0.0290831+0.000922029j -0.747079-0.00130975j 0.0172809-0.000121999j 0.263128+0.000536622j -0.388441+0.00206067j 0.134207-0.00157974j -0.145015+0.00605443j 0.0379004+0.00585495j -0.0810805+0.00883861j 0.064395-0.00263076j -0.0256499+0.00747533j -0.0653379-0.00248206j 0.0319606+0.00370294j 0.0858282-0.0111923j 0.0732321-0.00477504j -0.084668+0.00443761j -0.00860432+0.00606863j 0.0280376+0.00542453j -0.0170655-0.00525232j 0.0237735-0.00062503j -0.0428191-0.00137386j -0.0172953+0.000607336j 0.0532047-0.00201422j 0.0269936+0.00958874j -0.0159267-0.00637036j -0.017395-0.00109259j 0.0226684-0.000951043j -0.000532065-0.00452428j -0.00414281-0.0154994j 0.0084696-0.000362091j -0.0165647+0.0141588j 0.0136577-0.00732322j -0.000710465-0.0159314j 0.00295441+0.00546233j 0.0110558+0.016206j 0.00380436-0.0144237j -0.026475+0.00236374j 0.00881334-0.0212027j 0.00587733+0.00496981j -0.0131404+0.000515139j -0.0238051-0.000142444j 0.0184586+0.0151901j 0.0199864-0.00577643j -0.00189722+0.00870874j 0.0210158+0.0045003j -0.0186124-0.0142999j -0.00190267+0.00244318j 0.00528118-0.00645558j -0.0136196+0.0168793j 0.0223088+0.0101635j -0.0438299+0.0260578j -0.00976827-0.0149235j 0.0152576+0.0124841j 0.000238251+0.0220479j 0.00189076+0.0162156j -0.0114741-0.0441274j 0.0126173-0.017535j -0.00596721-0.0225918j 0.0154827-5.59062e-05j 0.00123687+0.0407849j 0.0156926+0.0187933j 0.00464741-0.00263441j -0.000528494+0.00919736j 0.00240045+0.00463233j -0.000858713+0.0124901j -0.00545645-0.0102018j -0.00259382-0.0137647j 0.00295724+0.00920912j -0.00664226-0.000574231j -0.000489286+0.00394398j 0.00674441-0.0111144j 0.0077667-0.00400437j -0.00691396-0.000974711j 0.0154655-0.000685845j -0.00318191+0.00294849j 0.00666068+0.00587564j 0.00219319+0.0103394j 0.00333822+0.00222674j -0.00402701+0.013606j -0.000592416-0.00354174j -0.00263663+0.00586894j 0.00349554-0.0110813j -0.00667754-0.00395341j -0.017107+0.00144079j 0.00341334-0.00703137j -0.00445346-0.00498034j -0.0079147+0.00489042j 0.00370565+0.00408952j 0.0102734+0.0011875j 0.0144514-0.00309716j -0.00205372+0.0102095j 0.0050235+0.00461182j -0.00505655-0.00849466j 0.00978703-0.00185396j 0.00257272+0.0107399j 0.00771121-0.00653355j -0.00190072-0.00296952j -0.00747544+0.00888351j 0.00765578-3.96832e-05j 0.00287596-0.00209928j -0.00454429-0.00768616j -0.0117808-0.00087563j -0.00176658+0.00488589j 0.0121416+0.00371628j 0.0103354+0.00501533j 0.000278446+0.00036337j 0.00178125-0.00212744j 0.00177711-0.011383j 0.008569-0.00698129j -0.00159305+0.00179058j -0.00158209+0.00389186j -0.00644145-0.00514182j 0.0180852-0.0121872j -0.00264334+0.00252941j -0.0249661-3.95112e-05j -0.0108042-0.0180365j -0.00377791-0.00017313j -0.000283912-0.00994211j 0.00367477-0.0053227j 0.00954753-0.0106456j 0.00990544+0.0214709j 0.00603451-0.0100131j 0.000245775-0.00126105j 0.00989038+0.0167699j 0.0173535+0.0139658j -0.0126579+0.0163979j 0.00718872-0.00809211j -0.00452205+0.00924459j -0.0056245-0.0139011j -0.0102141-0.0111924j 0.00720159-0.00110796j -0.00986606+0.00738866j 0.00408354+0.00323339j 0.00753167-0.0131486j -0.00549322-0.000955347j -0.00862416+0.0116343j 0.00202699+0.00697665j -0.00535781+0.00934205j 0.00710148+0.0100088j 0.0061839-0.00359087j -0.0125463+0.0159681j 0.0136964-0.0163931j 0.00206569-0.0137779j 0.0115828-0.0158366j 0.0115998-0.00293048j -0.0129002+0.00923664j 0.0164914-0.0143688j -0.00925015-0.00482706j 0.0155177+0.0109654j -0.00368903-0.0211443j 0.0156458+0.0123185j -0.0127724+0.00303948j 
-0.116081-0.0020716j 0.125165-0.00103879j 0.150783-0.000369883j -0.0203661+0.000236647j -0.185735-1.58645e-13j 0.256847-0.00119874j 0.360467-0.00161171j 0.427924-0.000615043j 0.60758-0.000361838j -0.194401+1.68594e-05j -0.166064-0.000591667j -0.0553088+0.00723509j 0.096931-0.000446857j -0.0669581+0.000642157j 0.000297825+0.00481657j 0.0536293-0.0071285j 0.0657779+0.00112887j 0.028283-0.00424428j -0.0309121+0.00952307j -0.0514908-0.00877866j -0.0258079+0.00327941j 0.000821676-0.00286838j -0.14136-0.00341477j 0.00701159+0.000289193j 0.0499152+0.00265052j 0.0135424+0.00209951j 0.0156347+0.000405266j 0.0356112-0.00128562j 0.0181488+0.00184261j -0.00194049+0.00344036j -0.0215518+0.000630501j 0.00427565+0.0017991j -5.34762e-05-0.00214609j 0.00814689+0.0164968j -0.00412445-0.0119031j -0.0115787-0.00729359j -0.0109682-0.00154725j -0.00179681+0.0115651j 0.00607106+0.000925797j -0.00906487-0.0092311j -0.00783953-0.0042714j 0.0286376-0.0196475j -0.000714826-0.00471006j -0.00572217-0.0103488j 0.00977712+0.00572896j 0.0165931-0.0101578j -0.000705484-0.017699j -0.0115655+0.0179805j 0.0206798-0.0240998j 0.0135176-0.0251359j 0.0506515-0.00147395j 0.0451287-0.0027988j 0.0145278+0.0437104j 0.0294787+0.0122258j 0.0211422+0.0210815j -0.0296584+0.0106255j 0.0315145+0.0375498j 0.0190007-0.0201683j 0.0168095+0.0158482j -0.00499674-0.0309802j 0.00947096-0.0366j 0.00329711-0.0349272j -0.00464603+0.01721j 0.00129978+0.0251665j 0.00787864+0.000720662j 0.00263052+0.00242334j 0.00824838-0.00438913j 0.00365195+0.00127922j -0.00314932+0.00749143j -0.00310027+0.000344143j -8.70797e-05+0.00202966j -0.00545065-0.0113978j -0.00213689+0.0031619j -0.00459501-0.00501193j 0.00154357+0.00644029j 0.00260815+0.0030496j 0.00280788-0.00862715j 0.00633572+0.000406093j 0.0103556+0.000487326j 0.00383731-0.00301255j 0.00824211+0.000467731j 0.00731365-0.00398542j -0.000648019+0.00676952j 0.000494232+0.000789612j -0.00428697-0.0083914j -0.00154199-0.000467607j -0.00369828+0.00849392j 0.00635718+0.00272303j -0.00273767-0.00183707j -0.00323066-0.00154758j 0.00160055+0.00197242j 0.00360001+0.000992587j -0.0044378+0.00198394j 0.00327097-0.00101549j 0.00391906-0.00116679j 0.00124745-0.00725996j -0.00706978-0.00511009j 0.00515192-0.00194573j -0.00691649+0.00215416j 0.00529408+0.00694406j -0.00733994-0.00222916j 0.0116775+0.00723276j 0.00377324-0.00256037j -0.00453005+0.0127364j 0.012268-0.0120707j -0.0191674+0.0229433j -0.00328616+0.00104277j 0.00738399-0.00226608j -0.00483599+0.00371273j 0.00820183-0.00849868j 0.00247679-0.00864837j 0.0113578+0.011821j 0.0203959+0.00615891j -0.0224974-0.00224327j -0.0102463-0.00499003j -0.0130453+0.000146333j 0.00189695-0.0100772j -0.00190489-0.00034811j 0.00825317+0.0065105j 0.00375883-0.00437994j 0.00206204-0.00233469j -0.0121099-0.0141339j 0.00187238-0.0029156j -0.000787081-0.0112675j -0.00512875-0.00935765j -0.00381199-0.00573193j 0.0161538+0.000531601j 0.00394324+0.00416205j 0.00488827+0.00137225j -0.00834446-0.00554011j 0.0050802-0.0160909j -0.00713467+0.0134448j 0.000493552+0.00758081j -0.00518345-0.00949381j -0.000205562+0.00300475j 0.00141799-0.0100434j -0.00506445+0.0175027j 0.0027312-0.00415678j 0.00573995-0.0084903j -0.00204686-0.00287079j 0.00654084-0.0251434j -0.00907365-0.00999153j 0.0121924-0.000388663j 0.00125082+0.00186892j 0.00439709+0.00126943j -0.000956311+0.00212612j 0.0166755-0.00638145j 0.00985543-0.00413227j -0.0035682+0.020388j -0.0125369-0.010147j 0.00602915-0.0026903j -0.00239982-0.00235184j -0.00674029+0.0149664j 0.00378446+0.0017144j 0.000325097-0.0075683j 0.0166102+0.00421822j 0.005581+0.0113277j 
0.151497+0.0020335j -0.0776291+0.0013885j -0.118934+0.000307595j -0.0290831-0.000922029j 0.256847+0.00119874j -0.247398-1.00818e-13j -0.167438+0.00020713j 0.822765-0.00090811j -0.0862239+0.000234931j 0.187552-0.000400153j 0.0618023+0.000177143j 0.0835339-0.00669601j -0.0705034-0.00208393j 0.0531273-0.00193399j 0.00274279-0.00129114j -0.0708789+0.00632504j -0.0404712-0.0047076j -0.0326997+0.000439071j -0.00187552-0.00402284j -0.0162058+0.00649562j -0.0906554+0.00152104j -0.0930708-0.000564434j 0.0349875+0.00255243j 0.0310416+0.00133988j -0.0310554-0.00171973j 0.00456251-0.000864629j -0.00248111-0.000267022j -0.0389282+0.00118295j -0.0169305-0.00173318j 0.00336487-6.97841e-05j 0.0187996-0.000482792j -0.0106073-0.00101628j -0.00019628+0.00858226j -0.00883826-0.0190733j 0.000433769+0.00583553j 0.00611426+0.00237744j 0.00556259+0.00232317j 0.00740082-0.00399171j 0.00398623-0.000718557j 0.0161638+0.0007703j 0.0147175+0.000300297j -0.0187301+0.0161639j -0.00238991-0.0112783j 0.00112787+0.0279429j -0.0206277+0.0294155j 0.00818879-0.0120898j 0.00998241+0.000243745j 0.0366776+0.0260595j 0.0492887-0.00540099j 0.00301879-0.0217676j 0.0193163-0.00199303j 0.00677921+0.010772j -0.00402152+0.0206033j 0.0462588+0.00343246j 0.0113575-0.0173786j -0.0289365-0.00564983j -0.0116164+0.0181456j 0.000535818-0.0309527j 0.0066025+0.0443196j -0.00177479+0.0251595j -0.00625176-0.0324946j -0.00397825-0.00671803j 0.00381425+0.00233769j -0.0004314+0.00648464j -0.0056345-0.00332395j -0.00516838+0.000932596j -0.00663098+0.00272062j -0.00102468-0.00192346j 0.00146892-0.00464073j 0.00286926-0.00332286j 0.00129565+0.00215367j 0.00490129+0.0111711j 0.000464701-0.0045397j 0.00476393+0.00389422j -0.00110397-0.00391572j -0.00257441-0.0021752j -0.00502517+0.00847661j -0.00228444+0.00107476j -0.0104938-0.00232739j 0.00108554-0.00172013j -0.00841361+0.00127678j -0.00733419+0.00241138j 0.00235868-0.00492335j 0.000304869-0.00038284j 0.00206062+0.00495283j 0.00139817+0.00340978j 0.00215348-0.0105262j -0.000920666-0.00321575j 0.00171332+0.0013412j 0.00590068+0.00423655j 0.000233374+0.00282998j -0.000440413-0.00193686j -0.00293459-0.00334275j 0.00355993+0.00276591j 0.00471303+0.000142632j -0.00262091+0.00203966j 0.00960896+0.00622675j 0.000815745-0.000139203j -0.0146719+0.00289926j 0.00434038-0.00525397j 0.00568914-0.00299922j -0.0131533+0.00882333j -0.00107583+0.0129187j -0.0051996+0.00386719j 0.00488036-0.0188657j 0.00137487-0.0197826j -0.0139344+0.0181803j -0.0245092+0.00174844j 0.00355239+0.0137226j 0.0239867-0.0089434j 0.00881251-0.0213644j 0.0303033+0.00206574j -0.0030931+0.000961443j 0.00323306-0.010363j 0.0184739+0.0060013j 0.00917133+0.0101589j -0.0225003-0.0231369j 0.00449524+0.00251655j -0.010905-0.00635051j 0.0233031-0.0178313j 0.0113146+0.0193615j 0.00293804+0.0191341j -0.00700272-0.00650414j -0.0185381-0.000818035j -0.00285041+0.0124817j -0.021623-0.0155931j 0.00276152+0.0174246j -0.00573642-0.00188528j 0.0029137-0.0129432j -0.00288616+0.0097241j 0.0108192-0.027632j 0.00314116-0.0161328j -0.00503692-0.00982016j -0.00223878-0.00713177j 0.0178143+0.00397615j -0.0071213+0.00448857j -0.00669533+0.01508j 0.0029718-0.00392376j -0.0103739-0.00223571j -0.00937362+0.00637129j 0.00248232+0.018224j 0.0151214-0.0099533j 0.0101439-0.00167354j -0.00336911+0.0016318j 0.00147045-0.00149793j -0.00164043-0.00159334j -0.00878484+0.00124792j -0.00271175+0.000542987j 0.0107635-0.00734652j 0.00205552+0.0147388j -0.00508483-0.00350588j -0.000259816+0.00798888j 0.00777613-0.00976209j -0.00346595-0.00208568j 0.0022309+0.00745236j -0.0152307-0.00613822j 0.00045857-0.00767465j 
