0.977199-4.33681e-19j -0.191048+0.0085336j 0.083107+0.0129591j 0.00509645+0.0364208j -0.00646841-0.0392289j 0.0557102-0.0135348j 0.0231558+0.0147121j 0.0383472-0.0166694j 0.0207721+0.0452399j 0.00511806+0.00137752j -0.0177367+0.00701994j -0.013623+0.0101645j -0.00224641+0.0310438j 0.00495788-0.00934276j -0.0218251+0.00400531j -0.0206427-0.0195829j -0.0177131+0.0173424j -0.0203561+0.00280969j -0.0222945-0.0023914j -0.0185804+0.0150173j 0.00971805+0.0183837j -0.00966725-0.0183868j 0.0155253+0.0235093j 0.0173636-0.0194099j 0.000379063+0.00671522j 0.00364062+0.00169721j 0.00619409+0.00643407j 0.00456803-0.000424815j 0.0112476-0.00420461j 0.0143452-0.00194839j 0.000338021-0.00930181j 0.0155584-0.0145974j -0.00427005+0.00149233j 0.00128026-0.0162949j -0.0043972-0.00626948j 4.13885e-05-0.00940275j 0.0042839-0.00602662j 0.00260138+0.00419178j 0.0224729+0.0103322j 0.0102144-0.00880474j 0.0185347-0.0168186j 0.0108409+0.00276112j -2.45524e-05-0.000234987j 0.0104221+0.00668452j 0.00309469+0.00833402j 0.00341663+0.00294042j -0.00888378+0.0110965j -0.0115691-0.0112172j -0.00123132+0.0131579j 0.011694+0.00508775j -0.000316115+0.0146572j -0.000113982+0.00575057j -0.0136811-0.00584162j -0.00845044-0.0128048j 0.00103345-0.0108106j -0.0110814+0.00106687j 0.0131524-0.0176672j -0.00240434+0.00580731j 0.00940906+0.00592868j 0.0022778-0.000328847j 0.00132422-0.00307233j -0.00255225+0.00271472j 0.000301459-0.00280809j -0.000264499-0.00713899j 0.00138598-0.00123854j -0.00216013-0.00780058j 0.000960672-0.00242357j -0.00710606-0.000145538j -0.00318588+0.00146194j 0.00632794+0.003035j -0.00223842+0.0024977j -0.00203694+0.00074838j -0.0148034+0.00492621j 0.000802609+0.00597936j -0.00136601+0.00388408j 0.00717914-0.00331498j 0.0107148-0.0070248j 0.00184564+0.00574777j -0.00554149+0.00544621j -0.00298177+0.00130415j -0.00836887+0.00506321j 0.00324622-0.0087237j -0.00224086-0.00928753j 0.00595663-0.00199288j -0.000559226+0.00289361j -0.000419848+0.0122543j 0.00284231+0.00261165j 6.96366e-05-0.00213068j -0.00190423-0.00429836j 0.00251268-0.00133785j -0.00609988+0.00243373j 0.0132545+0.0117046j -0.003562-0.00225676j -0.00135307+0.00111277j 0.00568971-0.00390031j -0.0134081+0.00965537j -0.00743484-0.00301241j -0.00863859+0.000648454j 0.0104317+0.00607506j 0.0154193+0.00519456j 0.00547583+0.00251335j 0.00081189+0.000540367j 0.00251625-0.00101368j -0.00694152+0.00974517j -0.0044478-0.00411612j -0.00149444+0.00307904j 0.000403958+0.00086381j 0.000663762-0.00229881j -0.0033498+0.00507608j -0.000197863+0.0138491j -0.000701314-0.00412141j -0.00201908-0.00338083j -0.00263079+0.0104608j 0.00234534+0.0101884j 0.00706083+0.0033007j 0.0042801-0.000532144j -0.000493214+0.00906804j -0.00233865+0.00554742j 0.00752789+0.00871385j 0.00336481-0.00460516j 0.000509156-0.00747675j -0.000979627+0.00213854j 0.00686451+0.00141965j -0.00333443-0.00422001j -0.0139327+0.00596535j -3.59957e-05+0.00487814j 0.00524887-4.50776e-05j 0.00780444-0.00850744j 0.00794294-0.0121646j -0.00316255-0.00885283j 0.00750506+0.004826j 0.0035069-0.00662087j -0.00425462-0.000807495j -0.00343344+0.00467845j 0.00887711+0.000935229j 0.00224801-0.0104877j 
-0.191048-0.0085336j -0.01414+9.1073e-17j 0.0184013+0.000133359j -0.110035+0.02762j -0.0794745+0.0576532j -0.0575239-0.0467682j 0.018063+0.127057j -0.0568984+0.0345638j 0.0527366+0.0826533j 0.0382458+0.0356242j 0.0144386-0.0243438j -0.00671797+0.0102543j -0.00641004+0.00777688j 0.00281903+0.0498083j -0.00973917-0.0070033j 0.00215431+0.00658879j 0.0166862+0.0164425j 0.00444497+0.029724j 0.00228747-0.0145922j 0.00939369-0.0431158j 0.000294592-0.0204691j -0.00907767+0.0161497j -0.00428584+0.0100516j 0.0134326-0.0615476j -0.00979526+0.0152444j 0.013094-0.00922913j -0.0033385+0.0117136j 0.0125295+0.0149494j 0.00888273-0.00997319j -0.0211563+0.00984537j -0.00139973+0.00652781j 0.00572448+0.0132613j -0.0118167-0.00641914j -0.0131314-0.0140369j 0.00656793-0.00897269j 0.0132945-0.0125018j 0.00475438-0.0075999j 0.00783682+0.00432408j 0.00114422-0.00299187j -0.00841367+0.00165848j -0.00227961+0.0119833j 0.000690226-0.0011087j 0.013918-0.00662439j 0.0024708-0.0255009j -0.000327207-0.0164495j 0.00262876+0.00182372j 0.00333231-0.0201561j 0.00688544+0.00067968j 0.0123613-0.00655283j -0.00380867+0.010677j -0.000727803+0.00904114j 0.00348285-0.00375892j -0.0135392+0.00662414j 0.0147149+0.00620118j 0.0114563-0.0156311j 0.0107646+0.00230938j -0.00603106-0.0203993j -0.00254289+0.0203113j 0.0341137-0.00746321j 0.00928736+0.00550035j 0.00356986-0.00651303j -0.00866462-0.0035174j -0.0134754+0.00144435j 0.0103369-0.00458596j -9.69182e-05+0.00816597j -0.00315041-0.00426421j 0.0129552+0.00740802j 0.00157235-0.00520681j -0.00193428+0.00660332j 0.00595365+0.00271311j 0.00163202+0.0059087j 0.00857526+0.00746273j -0.00531061+0.000510861j -0.0139921+0.00772299j 0.00633999-0.0048465j -0.00451287+0.00959313j -0.00110965-0.00195506j -0.000730012+0.00239865j -0.00242077-0.00369802j -0.00441042-0.00478986j -0.00519207-0.00977772j -0.00887621-0.00866858j -0.000456762-0.00244626j -0.000906634+0.00477191j 0.00768826+0.000262659j -0.00554432+0.00378075j -0.000320277-0.00364961j -0.00659348-0.00592823j -0.00208719-0.00383909j -0.00719996+0.00338238j 0.00553409+0.0024095j 0.00304545-0.000354742j 0.00341544-0.00358208j 0.00414035+0.000550461j -0.00909068-0.000698093j 0.00183065-0.00949888j -0.000709305-1.04027e-05j 0.0034964-0.00978688j 0.00629017-0.0154253j 0.00365998-0.00567062j -0.0154106+0.00886766j 0.000837338-0.000442376j 0.00114124+0.00339954j 0.00352266-0.016526j 0.00256148+0.007633j -2.54696e-05-0.00615033j 0.00395987-0.000889925j 0.00021283-0.00140853j 0.000857165-0.00728413j 0.00438389+0.00416526j -0.00437825-0.00232809j 0.0128312-0.000316717j 0.00534808-1.89006e-05j -0.0037738+0.00890959j 0.00420501-0.012521j 0.00390337-0.00229208j 0.00748284+0.00129797j -0.00878795+0.00931795j -0.012294+0.00595935j 0.000337298+0.000314604j 0.00958122+0.00163177j 0.0144582-0.00564455j -0.0119136+0.00720391j 0.00390708-0.00606354j -0.0129962+0.00242597j 0.0160484+0.00983559j 0.00697836+0.00290753j -9.87073e-05-0.024678j -0.00455367-0.00756044j -0.019062+0.0124227j 0.00681338+0.0052837j 0.00747662-0.00173115j 0.00322654+0.00506627j 0.00651556+0.00666365j 0.0217709-0.000233038j -0.0148821-0.0292251j 
0.083107-0.0129591j 0.0184013-0.000133359j 0.0122937+3.50848e-16j 0.096902-0.0326347j -0.0331704-0.0246599j 0.025749+0.0976654j 0.00358977-0.0298154j -0.0199101+0.0438286j 0.0329374+0.0165752j -0.0294819-0.0142332j 0.0108779+0.0363138j 0.0124244+0.0302879j -0.00084752+0.00152642j -0.00173621+0.0342654j 0.000344574-0.0216538j -0.00487811-0.0638194j -0.00491607+0.0475201j -0.00553649-0.00805793j -0.00154437-0.0189068j 0.00455919-0.0371786j -0.000668292-0.0701178j 0.00537784-0.0302276j -0.00221432-0.0247145j -0.00322227-0.016538j 0.0104967-0.013785j -0.00179232-0.00224229j 0.00958354-0.0158401j -0.0148701-0.00114606j 0.00667445-0.00729275j -0.00839175-0.0143619j 0.00648092+0.00231413j 0.00711844-0.0110042j 0.00415899+0.00131692j -0.00514636+0.00549293j 0.00694959-0.0112171j 0.0119553-0.00840352j -0.00758178-0.00727977j 0.0117785+0.0163389j 0.000720203+0.0254807j 0.0038541-0.00293535j 0.00318616-0.0175211j 0.00341759+0.0146719j 0.00452929-0.00415176j 0.00538352-0.000168245j -0.0151277-0.00541282j -0.0199025-0.00153638j 0.0107001-0.0156186j -0.0151079+0.0101006j -0.00555535-0.0216541j 0.000192603+0.00499066j 0.00109023-0.00780838j 0.0162442-0.00288505j 0.0273649-0.00705374j 0.00550789-0.0133541j 0.0151227+0.00634862j -0.0142672+0.0210886j -0.00753541-0.00184639j 0.00865009-0.0075516j 0.0044879-0.00350203j -0.00683245-0.00545768j -0.00964052+1.71444e-05j 0.00822571+0.00286091j -0.00211306-0.00309364j -0.00863329+0.00599782j -0.00223793+0.00316421j -0.00776952+0.00352518j -0.00385102+0.00346092j 0.00281484+0.000408397j -0.00207381-0.00708019j -0.00630192-0.00546336j -0.00237479+0.00734362j 0.00212916-0.000393605j -0.00625197+0.00606489j -0.0064886-0.00134387j -0.00858193+0.0134437j 0.00582931+0.00712778j 0.00365134-0.00390927j 0.00945406+0.00096462j 0.00058156+0.00481456j 0.00370405+0.0093707j 0.000418084+0.00194926j -0.000418452+0.00157958j 0.0056114-0.00166786j 0.00167558+0.00501951j 0.00497662-0.00479418j 0.00243805+0.00653182j -0.00838078-0.0050285j -0.0073579+0.000428072j -0.000921665-0.00701276j -0.00662319-0.00375051j 0.00264485+0.0118099j -0.00474116+0.0176642j 0.00923879-0.00180815j 0.012405+0.00333773j 0.0126763+0.00349528j -0.000337144+0.0115637j -0.00295606-0.00264902j 0.00128587+0.00312396j 0.00427844+0.00208103j -0.000414458-0.00117626j -0.00543785+0.00440856j -0.0108898+0.00304696j 0.0068579+0.00316041j 0.00104712-0.00975153j -0.00695209+0.0154033j 0.0114244-0.00262995j -0.00302544-0.00510778j -0.00946595-0.00202493j -0.0153416+0.00653318j 0.00154511-0.0108334j -0.00129239-0.00420585j -0.00442654-0.00253802j -0.00657037-0.00140085j -0.00176955+0.000784433j -0.00696029+0.0106508j -0.000445298-0.00307927j 0.0061245-0.0147129j 0.0122091+0.00762792j -0.00817617+0.00657378j -0.00184328+0.00697209j 0.00484524+0.00836549j -0.0232367+0.0138282j -0.00990545-0.00109595j 0.00442059+0.0054779j -0.00046042+0.00095706j 0.00252671+0.00177679j -0.00583213-0.0028425j 0.00427533+0.00759221j -0.00286322-0.0126382j 0.00219969+0.00470277j 0.00791196-0.0011475j -0.0101688-0.00311962j 0.00581022+0.0061075j 0.00110722-0.00426884j -0.0118843-0.00965331j -0.00234866+0.00921571j 
0.00509645-0.0364208j -0.110035-0.02762j 0.096902+0.0326347j -0.239898+1.83187e-15j -0.270515+0.0832237j -0.128848-0.0765149j -0.000384056+0.323113j -0.220881+0.10341j 0.145014+0.298893j 0.00203564+0.0160648j 0.0258635+0.0412272j -0.0623628-0.0457839j 0.00752519-0.0319748j 0.0446442-0.0285145j -0.0949691-0.015832j 0.0128233+0.000233628j 0.0290282+0.0297684j 0.00652992-0.0236027j 0.0641104+0.00666053j 0.0191911+0.0118657j 0.0257277-0.023684j -0.000830177+0.0680737j -0.0425916+0.0785479j -0.0237501-0.0799859j 0.0344855-0.0387426j 0.0766389+0.0133531j -0.00630276+0.0362481j 0.00835186+0.00247625j -0.0336532-0.00228076j -0.00621432-0.0071404j -0.00677797+0.0156753j 0.0279771+0.00687581j -0.00233062+0.00922284j -0.0169836+0.00351574j 0.00305991+0.027306j 0.00818492-0.0237414j 0.00367721+0.0255836j -0.00933897-0.00163547j 0.00547905+0.00182082j -0.0018307-0.0125219j -0.00607302-0.00941723j 0.012158+0.00863044j 0.00743748-0.0179586j -0.00609044+0.0102576j 0.0173432-0.0158088j 0.0203669+0.0178652j 0.00336018+0.0126921j 0.0266815-0.00568803j 0.0321858+0.00503827j 0.0229596+0.020531j 0.0160474-0.0316607j -0.00731032+0.0104062j 0.0102018-0.020477j -0.00479739-0.0251283j 0.0251334-0.00163558j -0.00882466-0.0272384j -0.0211923-0.00018798j -0.0105615+0.0460581j 0.0198946-0.0481042j -0.00253348+0.00393765j 0.0145157-0.0194133j -0.00208084-0.0108968j -0.0335788-0.00768921j -0.00701975+0.0184534j -0.0122771+0.010015j 0.0022764-0.0274942j 0.0163318-0.00826971j 0.0112746+0.0116853j 0.0105372-0.00451618j 0.0206128+0.00176633j 0.014002+0.00789988j 0.00143737+0.00682389j -0.00459615-0.000741555j 0.00705552+0.0137201j -0.00721645-0.0191002j -0.00350197+0.023803j 0.000536902-0.0126668j -0.00569157-0.00516733j 0.0102654-0.00596977j 0.00479786-0.0247088j -0.010087+0.0163545j -0.00098842+0.0151001j -0.00611761+0.00517991j 0.00576567+0.000929885j -0.00713922+0.000808038j -0.000250437+0.00461455j 0.00463314+0.00735136j -0.0162707-0.0105884j -0.00480087-0.0001372j 0.00690668-0.000547785j 0.00129163-0.000592613j 0.00310042+0.00218424j -0.000164053+0.00431736j -0.00111663+0.000747977j 0.0038073+0.00312269j 0.0106738+0.00607617j -0.00246158-0.0128211j -0.00368716-0.00334097j -0.00207359-0.000785954j 0.00865755+0.0066679j 0.00303879+0.00492426j -0.00368446+0.00535358j -0.00082581+0.0052941j 0.0140247+0.000828708j 0.00464528+0.00647191j 0.00499045-0.00553481j 0.00475488+0.00337419j -0.000690828+0.00838501j 0.014695-0.0091455j -0.00877097+0.0110544j -0.00151651-0.00184181j 0.0148085+0.00578936j 0.0226813-0.00909013j 0.00158457+0.00594209j -0.026109+0.0140068j 0.00381313+0.00797053j 0.00148765+0.0142861j 0.00401938-0.0126903j 0.00639703+0.017277j -0.0181543+0.00100442j 0.0128014+0.000505177j 0.00219453-0.0103455j 0.0058943+0.0217667j 0.00964254+0.00190688j -0.0227265-0.00669941j 0.0363492+0.0070568j 0.00705408-0.0191113j -0.0056627-0.0350625j 0.00265232-0.0200327j -0.0134856+0.0244606j -0.0234029+0.0202727j 0.0143233-0.0163002j 0.0342862-0.0188642j 0.0454773-0.0188432j 0.0152549+0.00159214j -0.0650355-0.0595928j 
-0.00646841+0.0392289j -0.0794745-0.0576532j -0.0331704+0.0246599j -0.270515-0.0832237j -0.0406586-1.40166e-15j -0.0194389-0.235292j -0.0570765+0.179846j 0.203625-0.344973j -0.340615-0.158632j 0.0172823+0.0583363j 0.0388966+0.0305609j -0.0773103+0.00110392j 0.0242526-0.000212984j 0.0205192+0.00656936j -0.0259185+0.0230363j 0.00706712-0.00592085j -0.00653467-0.0392874j -7.35333e-05-0.0348162j -0.020803+0.0182141j -0.0265036-0.0290601j 0.00596705-0.0350511j -0.0141197+0.0719425j 0.059315-0.00466668j 0.0349764+0.0326696j -0.0295351-0.0247533j 0.0577434-0.00788141j 0.0111547+0.00566059j 0.00971979-0.01423j 0.0120496+0.00231311j -0.00417631+0.0161169j -0.0136627+0.00667335j -0.0193358+0.000191774j 0.00775268+0.0268702j 0.021423-0.00226012j -0.00820116+0.0265644j 0.0153622-0.0133223j -0.00858566-0.0376847j 0.0261124+0.00759237j 0.00573912+0.00647518j 0.000509081+0.0190111j -0.00577527+0.0111526j 0.0207775+0.0108374j -0.00439956+0.0087953j -0.0130485+0.00730523j 0.00619018+0.0299746j 0.00202357+0.00919092j -0.025454-0.0230928j 0.00119328-0.00548599j 0.00599969-0.0275896j 0.00485764-0.00628296j -0.0160271+0.00021471j 0.00533554+0.00252563j -0.0212334+0.044157j -0.0205664+0.0218753j -0.0119957+0.0114464j 0.00520012-0.0257448j -0.00879825+0.00226519j -0.00270415+0.0325317j 0.00627202+0.0418386j -0.00503115+0.017846j 0.0102066-0.00394229j -0.00566751-0.0113081j -0.0121121-0.00570368j 0.00774803+0.0135285j 0.00421054+0.0102319j -0.00815702-0.0135207j -0.00365376+0.0202206j -0.0105039+0.0239221j 0.0156029+0.00991909j 0.0082942+0.00492595j -0.0100364+0.00184529j 0.0075942+0.000238215j -0.00739369-0.0246699j -0.00580622+0.00708221j 0.0113918-0.0104373j 0.000600112+0.00273914j 0.000798111+0.00124565j -0.00228675+0.000589368j 0.00826356+0.00864108j 0.00121629+0.00149762j -0.00118965+0.00025986j 0.0132853+0.00704894j -0.00633946+0.00332946j 0.00546785-0.0115094j -0.00384646+0.0030046j -6.64367e-05+0.00844612j 0.00885651-0.00967993j 0.000750942+0.00173383j 0.019601-0.00550901j -0.00842339+0.0121988j -0.00319949-0.00646982j 0.00549151-0.00337112j -0.0054331-0.0153675j 0.00755613+0.00675024j -0.00433759-0.00266587j 0.00350098-0.00780007j -0.0178535-0.0046705j 0.00406658+0.0018505j -0.0187383-0.00237767j -0.00680783+0.00781239j 0.0194349-0.0178476j -0.00294829-0.00851656j 0.00390498-0.00370759j -0.0107353-0.00878294j -0.013116+0.000583088j 0.00227757-0.0013675j 0.0106038-0.0040347j 0.0129584+0.0155018j -0.00930873+0.0106573j -0.00203951+0.00133791j -0.0240279-0.00714645j 0.0141361-0.0103972j 0.00827894-0.012811j 0.00986548-0.0115046j 0.0123209-0.011243j -0.011405+0.00786625j 0.013312-0.00247468j -0.00224874-0.00107477j 0.0121585+0.00202999j 0.00294128+0.00877077j 0.00646236-0.00713485j 0.0145969-0.0155537j -0.0114964+0.00213596j -0.0143461-0.00399225j -0.00114333-0.00969249j -0.00833408+0.014558j 0.0203261-0.00191161j -0.0142786-0.0118173j 0.00538795+0.019907j -0.0390777+0.00964155j -0.0287104+0.0276877j 0.00602023+0.00903529j -0.0362427-0.00490061j 0.0106955-0.00829334j 0.0366525+0.0324047j 0.00534769-0.0238048j 
0.0557102+0.0135348j -0.0575239+0.0467682j 0.025749-0.0976654j -0.128848+0.0765149j -0.0194389+0.235292j -0.0364408-5.75928e-16j 0.182496+0.161948j 0.326208+0.208616j 0.256192-0.333692j 0.0139994-0.0218078j -0.0200529-0.0384171j 0.0236447-0.037822j 0.0433293-0.00264006j 0.0377035+0.0120118j -0.000153552-0.0580983j 0.0101192+0.00668745j -0.0446195+0.0175498j 0.0098989-0.00632203j -0.000698201+0.0604237j -0.0393964+0.0182437j 0.0117912+0.00104883j -0.0255194+0.0240274j -0.0329821-0.0560002j 0.0418787+0.00918459j 0.0113589-0.0249357j 0.0304927+0.000986926j -0.00744273+0.0115661j 0.00415928-0.00870988j -0.00340964+0.00767607j 0.00316558-0.00164863j 0.0141244-0.00157354j -0.00805143+0.0134348j -0.00561044+0.00211433j -0.0107719-0.00372097j 0.00729558+0.0116722j -0.0166071+0.00163504j -0.0026724-0.00272976j 0.00929983-0.0175166j 0.00229469+0.00378003j -0.011656+0.00452351j -0.000148554-0.00517725j 0.0033242+0.00753935j -0.0640191+0.0152316j 0.0055998+0.00496286j -0.0366034+0.00193994j -0.0255505-0.0018537j 0.00264349+0.0236201j -0.0158554-0.00929199j -0.00577384-0.00946892j 0.00854197-0.00105732j 0.00500515+0.0296786j 0.030896-0.00116513j -0.030864-0.0126599j 0.0240482+0.0215508j 0.00555881+0.0191896j 0.0131038-0.0348526j -0.0179844+0.0170767j 0.0126677-0.0204232j 0.0128342+0.0117519j -0.00082655-0.000212843j 0.00852997-0.00717219j -0.00061789-0.00819221j -0.00826441+0.0108173j 0.000954662+0.0106286j -0.00747291+0.00885239j -0.00716558-0.00562065j 0.00896222-0.00628471j -0.000123299-0.00272166j 0.00459585-0.00403045j 0.0158815-0.00144513j 0.00177108-0.0123028j 0.000574147-0.00320681j 0.00526097-0.00255132j 0.00264135-0.00797934j -0.00708476+0.00414363j 0.00259163-0.00334546j -0.00642633+0.0103102j -0.00776317-0.00498903j -0.00208683-0.00447001j 0.00358632+0.00838037j -0.00143646+0.00145982j 0.000194333-0.00349896j -0.0058002-0.000477344j 0.00154439-0.00930189j -0.00262713-0.00695873j 0.00289654-0.00823558j 0.00188635-0.0215102j -0.00224789+0.0232664j -0.00119109-0.0048454j -0.0120691-0.00433994j 0.000691149-0.00677841j 0.00439985+0.00342144j 0.0164782-0.0105805j -0.0102142+0.00112965j 0.010793+0.0167376j 0.00803288+0.00871071j 0.0153315-0.00408058j 0.00270654+0.0151031j -0.00768705-0.0080995j 0.00440825+0.0201028j 0.0188737-0.0101279j 0.013707+0.0010641j 0.00555111+0.00256638j -0.00462883+0.0143048j -0.00548495-0.0081702j -0.00136073-0.0134622j 0.00351958-0.0156686j 0.00375503-0.00288545j -0.00834158+0.00841402j 0.00458375+0.0102146j -0.00588406+0.0108153j 0.00677128-0.000862005j -0.00745965+0.0010389j 0.00993209+0.0178532j 0.00771261-0.000559598j 0.00716623+0.00259637j 0.0134077-0.0121367j -0.00218196+0.00303006j 0.0073912-0.0170214j -0.00430279-0.000467754j 0.00506481+0.00411914j 0.00491235-0.0109935j -0.00634227+0.0204066j 0.00448953+0.00269328j -0.000483186-0.00419661j -0.00653487+0.0174329j -0.000835736+0.0254568j -0.0175883+0.00976267j 0.00493703+0.0111942j 0.00309765+0.0013218j -0.0137819+0.00799386j -0.0052095+0.0219929j -0.00693048+0.00202488j 0.0138109-0.00129325j 0.0117051+0.00802491j -0.0241181+0.0119084j 
0.0231558-0.0147121j 0.018063-0.127057j 0.00358977+0.0298154j -0.000384056-0.323113j -0.0570765-0.179846j 0.182496-0.161948j -0.381649+1.08247e-15j 0.105377+0.253391j 0.177634-0.0805953j 0.0211662+0.102704j 0.0606496+0.0107087j -0.0677114+0.0645954j -0.00492622-0.0112717j 0.00194617-0.0251865j -0.000128957+0.0364155j 0.00419696-0.0132674j -0.00914273+0.00648126j -0.0229823-0.0120401j 0.0274794+0.0185376j -0.00332514+0.0395276j -0.0294777-0.0170928j 0.0410835+0.0259786j -0.0219619+0.0254763j -0.0125873-0.0195023j -0.0189282+0.0190942j -0.0240219+0.00611287j 0.00561688+0.00193488j -0.00557882+0.00694635j -0.00647306-0.00609365j -0.00811871+0.00546512j -0.0333829+0.00756727j -0.00392397+0.00257869j -0.0270539+0.0072202j 0.0155373-0.0116063j -0.0129693+0.0023264j 0.0359817+0.00171473j 0.00886397-0.00536659j 0.00471232-0.0134924j -0.00583121-0.00813897j -0.00336598-0.0231228j 0.00669817+0.0190041j -0.0012612-0.00835589j -0.0210819-0.0160377j 0.0164589+0.018151j -0.0162172+0.00580508j -0.0281983+0.00641482j 0.00686016+0.0108281j -0.000148934+0.0228703j 0.0140163+0.0164685j 0.0279212+0.0127188j -0.00927189+0.00154602j 0.0201101+0.00573511j 0.014887-0.00554412j -0.00203076+0.0175446j 0.00628559-0.0176421j -0.00593486-0.00834094j -0.000113643+0.0166153j -0.00905755+0.0155773j -0.00125262-0.00765744j 0.00317702+0.00636982j -0.0086265+0.0184077j -0.00328295+0.00115686j -0.00110938-0.0123203j -0.00426952+0.00524951j 0.0102659-0.00665501j 0.00592876-0.00782385j -0.00149296+0.00960401j 0.00437871+0.00313355j 0.00651983+0.0265181j -0.00919308-0.000389908j 0.00740167-0.00405346j 0.00119381+0.0108813j -0.0031556-0.00292117j -0.00425658+0.00343781j 0.00798477+0.00334713j -0.0226328-0.00176402j -0.000764587-0.00517876j 0.0161904+0.00472427j -0.00913303+0.0100919j -0.000391167-0.0101078j -0.00141193-0.0124586j 0.00482282-0.00563499j 0.00728691+0.00131585j 0.00477394+0.00708461j 0.00805032+0.00288425j -0.0169464-0.00537973j 0.00381149-0.0113153j -0.00817643-0.00396358j -0.0121017-0.0119828j -0.00796142+0.00126032j 0.0101798-0.00705397j -0.00313173-0.00679582j 0.0074016-0.000738811j -0.0164933-0.00577125j -0.00700985-0.00492371j -0.00560722-0.00828685j -0.00343591+0.00677242j 4.01243e-06+0.0271783j 0.00512335-0.0067134j -0.0038488+0.0153754j 0.0104302-0.000271308j -0.000744194+0.0186304j 0.00583035+0.0128487j -0.00083171+0.0126975j -0.000164056-0.00892868j 0.00625114-0.00280779j -0.012419-0.0161034j -0.0170874+0.00119327j 0.00308935+0.00872664j -0.00750396-0.00491983j 0.0212635+0.0221813j 0.00295086+0.0011133j 0.00333651+0.00710978j -0.00437163-0.0015667j 0.00402451+0.0129613j 0.0060502+0.00786983j 0.00267091+0.00172647j 0.00394515+0.0111246j 0.00148916-0.014498j -0.0075436+0.0189076j 0.00295107-0.00583754j 0.00610274-0.00477134j 0.0117447+0.00962156j 0.00504311+0.00269638j 0.00525333-0.00728863j -0.00975954+0.00796255j 0.00726078-0.0144529j 0.0089269-0.0107966j -0.0183612+0.00438459j 0.0034879+0.000583705j 0.000499939+0.0133263j 0.00194913-0.00445971j 0.0186806-0.0120568j -0.00443886-0.00506217j -0.0174468+0.0167099j 0.0116572-0.0150626j 
