-0.155423-0.160814j -0.256127+0.205522j 0.200452+0.475982j 0.0689476+0.038421j 0.50727-0.128136j -0.00720757-0.430354j -0.334864+0.0270209j -0.0275812-0.116715j -0.11793+0.0261048j 0.0197219+0.0200033j -0.0307676-0.00188353j -0.0452288+0.0205629j 0.00801993-0.0850944j 0.0500214+0.0394994j 0.0037266+0.00789474j 0.0283995-0.0153947j 0.0430667+0.0351653j 0.0279164-0.0506825j -0.00392742-0.0374188j -0.00557445+0.0162305j -0.0498389+0.0106793j -0.0273279-0.00121265j -0.0216189+0.00169637j 0.0203504+0.00926046j -0.00729708-0.0215352j 0.012737+0.00629454j -0.0230638-0.0269346j -0.00998533-0.00146068j 0.00768924-0.022446j -0.0108455-0.0211591j -0.00731462-0.0341828j 0.00200615+0.0136085j -0.02819+0.014281j -0.0193973+0.0169333j 0.00935317-0.0035738j -0.00757802-0.00944319j -0.00232883-0.00939186j 0.0121548+0.00161489j 0.00408872-0.0095256j -0.00480744-0.00219526j -0.00872589+0.00028833j 0.0209377+0.0166504j -0.00318237+0.0453119j 0.0418611-0.00362576j -0.00905261+0.0234596j -0.00592355+0.00636734j -0.0110843+0.00879811j -0.0195406+0.0127713j 0.0191339-0.00278776j -0.00665851-0.00580969j 0.00464036+0.00383513j -0.0293303-0.0159107j -0.0142611+0.00117452j 0.00861037-0.00237848j -0.00664353+0.00354332j 0.00359998+0.00352204j 0.00985971-0.00488061j -0.0125536-0.0179146j -0.0069177-0.0115812j 0.00221599+0.00769872j -0.00134318-8.34907e-05j 0.00174839+0.0249355j -0.0124102-0.00773113j 0.00184201+0.00626909j 0.0108737+0.00643322j -0.00477285-0.00370221j -0.00065754-0.00935784j 0.00510302+0.00977298j 0.00692168-0.0130848j 0.018936-0.0274278j 0.0113336+0.00350262j 0.00384759-0.00965632j -0.0223498-0.00729497j 0.00211452-0.00163201j -0.00434667+0.0121323j 0.00112307+0.00388606j 0.00739917+0.00354928j -0.00662514-0.00744662j 0.00747139-0.00361058j 0.00425698-0.001304j -0.000592407-0.00247261j -0.00182584+0.00933691j -0.0104596-0.00415322j -0.00428853+0.0053822j 0.00452953+0.00157304j 0.00150413-0.00374699j -0.00908534-0.00645059j -0.00914028+0.00865049j -0.000795509+0.00709936j -0.00346186-0.00828277j -0.000362447+0.000513277j -0.016002-0.030568j -0.00689369-0.00489024j 0.0167273-0.0208326j 0.0259523-0.0131944j 0.0150736-0.00512175j 0.0036645+0.0107357j -0.00500989+0.00376627j 0.00771406-0.00488409j -0.0151246+0.00629919j 0.00166238+0.0016824j 0.00560094-0.00425652j -0.00557326+0.00275438j 0.011307+0.00737125j 0.0189754+0.00560667j -0.00680225-0.00444655j 0.00117308-0.000942055j -0.00718021+0.00243675j 0.00884981+0.00849387j 0.00101414-0.00502254j -0.001747-0.00431496j -0.00335974-0.00210954j 0.00897578+0.00299177j -0.00415444+0.00343559j 0.0135338+0.00948123j -0.00135267-0.00347932j 0.00287839+0.00169462j -0.00363528-0.00835081j 0.00605468+0.00377084j 0.000464494-0.00322504j -0.00861195-0.00489357j -0.00206358+0.000465617j -0.00388313+0.00217066j -0.000251481+0.00828606j -0.00505366-0.00157625j -0.00572458-0.001265j -0.00434151-0.0038569j -0.00137101-0.00229956j 0.000246088+0.00830048j -0.00788516-0.0075424j 0.00272803-0.00254526j 0.000156868-0.00877486j -0.00122181-0.0107256j -0.000161504-0.00345844j 0.00044519-0.00126674j -0.000930281+0.00403935j -0.000155363-0.00620766j 0.000257808+0.00196295j -0.00380029+0.010388j -0.000222727-0.00722324j -0.00183261-0.00648458j 0.000943623+0.00541037j -0.000255771+0.0115753j 0.000219569+0.00480849j 0.00142434+0.00259392j 9.77105e-05+0.00182239j -0.00042615+0.00416433j 0.00699501-0.0138096j 0.00345586-0.00850758j 0.00377347+0.000490413j -0.00596984-0.000581363j -0.00569234+0.0034515j -0.00474092+0.00150287j 0.000123313-0.00357774j 0.000646993-0.00496442j -0.00078406-0.00375404j -0.000127633-0.00446547j -0.00109108+0.00205671j -0.00982959+0.00111376j -0.00216712+0.000676979j 0.0117673-0.00997665j 0.0197463-0.000306332j 0.00200103-0.00565584j -0.00654295-0.0161594j 0.00160523+0.0064701j -0.00165116+0.00891899j 0.00426396-0.00148146j 0.00839889-0.000903327j -0.00330251-0.00232329j -0.00252869-0.00238239j -0.00310246+0.00409802j -0.000240694-0.00091089j -0.00249472-0.00318161j 0.00548228+0.00096949j 0.00251293+0.00319833j 0.00392442+0.000278915j -0.00138954+0.000974368j -0.00290359-0.00314069j 0.00421467-0.000247773j 0.00257571-0.000177002j 0.000594818-0.00233457j -0.00121134+0.000345271j 0.00298209+0.00250573j 0.00168003+0.00507269j -0.000605296-0.00190164j 0.00225539-0.00137513j -0.00507275-0.00101245j -0.00292323-0.00148873j -0.00251907+0.00306745j 
-0.168376-0.055303j -0.0598203+0.14574j -0.0470058-0.0705005j 0.0356891+0.0165224j -0.0785043+0.0740664j 0.00558249+0.0291211j 0.0378882-0.028087j 0.0444334-0.109345j -0.34771+0.116275j -0.225467-0.142271j 0.0620487-0.232581j 0.229447-0.43502j -0.255482-0.18203j -0.303452-0.286515j 0.0770698-0.0766608j 0.0624779-0.0703059j 0.102707+0.0113356j -0.0383375-0.0999917j -0.0144878-0.0500634j -0.0147195-0.0865522j -0.0356853-0.0854084j -0.0677833+0.0357968j 0.0193098+0.00809765j -0.020409-0.0743211j 0.0889686+0.00424865j 0.0240341-0.0238013j 0.0450391-0.028114j -0.00572464+0.0185311j -0.00390972-0.0235944j -0.0230457+0.0091706j 0.00877395-0.0297479j -0.0856691-0.0013413j 0.00874931-0.0255343j 0.0659506+0.00125369j 0.0525878+0.0305203j -0.0498524+0.100246j 0.0491477+0.0074335j -0.0161727+0.033062j 0.0251646+0.026514j 0.00321913-0.0256351j 0.0183474+0.0126038j 0.0363691-0.00860993j 0.00425173+0.0127544j 0.0101347-0.0222866j 0.0280582+0.0220659j -0.0189302-0.0214358j 0.016281+0.000356882j -0.036986-0.0124632j -0.0157727+0.0112733j 0.0137609-0.0168697j -0.0241979-0.0115769j 0.00325302-0.00801972j -0.00618115+0.0366034j -0.00351735+0.00948451j -0.0156083+2.24412e-05j 0.00427076+0.0092482j -0.00203201-0.00808542j -0.0143571-0.011466j 0.000837641-8.69911e-05j -0.0146808+0.00903303j -0.0192706+0.00730378j -0.00754975+0.0179187j -0.0159325+0.0273749j -0.0204192+0.0376653j 0.0132387+0.0276747j 0.00680469+0.00463378j 0.00800158+0.0123404j 0.00478397-0.00645707j -0.0161177-0.00187995j 0.01787+0.0216531j 0.0217865-0.0058238j -0.018957-0.00488099j 0.0300373+0.00240141j -0.00177161+0.00505397j -0.0056335+0.00401199j -0.00401962+0.0156669j -0.00973928-0.0164395j -0.0208545+0.0177953j -0.00401618-0.00106822j 0.0113021+0.00217448j -0.0355703-0.00128588j -0.0214664+0.000909618j -0.00789728-0.026513j -0.0201523+0.00768338j -0.031425-0.0147754j -0.0119885+0.0375263j -0.0204513-0.0120482j -0.00354867+0.0138416j -0.0015229-0.00577538j 0.0129446-0.0154915j 0.0210403-0.00953633j -0.00398091+0.0101711j -0.00251066-0.00304192j -0.0132921+0.00903351j 0.00232214-0.00793306j 0.0187879-0.00535328j -0.015268-0.00787999j -0.000712491-0.0121299j -0.0102219-0.0038658j 0.0143145-0.00849677j 0.0156289+0.00640285j 0.0202878-0.0210389j 0.0203906+0.0122373j -0.00166885+0.0090451j 0.0149434-0.00232585j -0.00903197-0.00356842j 0.00355324+0.012659j -0.00339533+0.0193116j -0.00532793-0.00507527j 0.00446831+0.00458697j 0.00164848-0.00104398j -0.014507+0.0104916j 0.00179941+0.00451977j -0.00203282+0.00199918j -0.0108385+0.0129769j -0.00188674-0.00456562j -0.00358919+0.00654113j 1.9468e-06-0.00351053j 0.0071659-0.0203272j -0.00673031-0.00411874j -0.00343577-0.0157063j 0.00517125-0.010342j -0.0122089+0.00768289j -0.00555574+0.00115528j -0.00605073-0.00424068j 0.0011109-0.00215061j 0.00634831+0.00579004j 0.00258683+0.00144925j -0.0033291-0.0069703j -0.00597559-0.00741262j 0.00373227-0.00511635j 0.0094026-0.00146933j -0.0112623-0.0083203j -0.0108652-0.00355099j 0.000111284+0.000572128j -0.00491127-0.00704244j 0.00697827+0.00618499j 0.00339256+0.00196005j 0.00042521+0.014622j -0.011935-0.00932374j -0.00399928+0.00121856j -0.00564757-0.0240914j 0.00281298+0.0170402j -0.000504321+0.0060686j -0.00028786+0.00902611j 0.00655831-0.00975333j -0.0064019+0.00698461j 0.0104196-0.00534412j -0.0237619-0.00207295j 0.0189687-0.006255j -0.00328932-0.00954387j 0.000573241-0.000619642j -0.00924172-0.00300503j 0.0214689-0.000127419j 0.0116822+0.000959945j 0.00598379-0.0091908j 0.00121133-0.00620698j -0.00208669+0.0135747j -0.0068887+0.0122903j 0.0138262+0.0115219j -0.0060335+0.00862485j -0.00221161-0.00905847j 0.018833+0.0148634j 0.00527923-0.00300431j -0.0120783+0.00521051j 0.016511-0.00623194j -0.00789801+0.0214173j 0.00973227-0.0113599j -0.00857006+0.00297949j -0.00280159-0.00299219j -0.00879945+0.0143022j -0.00229347+0.00317861j -0.0187953-0.0192214j 0.0208773-0.00165272j 0.00978745+0.000854267j 0.0105994+0.00209482j -0.00374213+0.0351588j -0.0367258-0.025112j 0.000121124+0.0113998j 0.00236907+0.00441744j 0.0161421-2.04971e-05j -0.0147266+0.00371322j 0.0116402+0.0138565j -0.001626+0.0282959j -0.0353423-0.00435171j 0.0154559+0.0117865j -0.0486723+0.00141788j -0.0086113-0.0127118j -0.0266794+0.0109949j 
0.0556561-0.0383014j -0.0192846-0.0104033j 0.000508539-0.0222666j 0.0181736-0.00372762j -0.0090912-0.00126778j -0.0447776-0.0339941j -0.0524244+0.0287034j 0.154348-0.0153831j -0.0681836-0.00547414j -0.0400691-0.0708349j 0.037401-0.0985492j 0.00126787-0.135254j -0.122382-0.0138055j -0.0788879-0.0217592j 0.191732+0.0372918j -0.0496037-0.109314j -0.0261865+0.040258j -0.030116+0.0477103j -0.137636+0.0436094j -0.0717407+0.00467255j -0.0122613+0.085946j 0.0566282-0.072914j -0.0970435+0.0274815j 0.0474545-0.00658233j -0.113379+0.00231954j -0.0452827+0.0158742j -0.0585449-0.0268041j -0.0495917+0.00681987j 0.121057-0.0152333j 0.0290121+0.00745681j 0.110542+0.0449979j -0.0474962+0.126474j -0.0340546+0.0386007j 0.108466-0.0597582j -0.0268642+0.245443j 0.0359832-0.0909126j -0.0210326+0.151612j 0.0519137-0.063561j -0.077451-0.0897528j 0.133022-0.0125674j -0.0481587-0.0187906j -0.0641237+0.00176829j 0.0508753+0.0210228j 0.0293703-0.0256883j -0.0646573-0.0643571j 0.0418451+0.0760951j 0.00243009+0.0269606j -0.00263144-0.00492122j -0.0140665-0.0410548j -0.0145366-0.0655017j 0.0186522+0.0790137j 0.0140984-0.0272104j -0.0273312-0.0602297j -0.00298781+0.0186353j 0.0263382+0.028253j 0.00662201-0.00471564j 0.0143554+0.0216636j 0.0149421+0.0603979j -0.0343339+0.0100149j 0.0238272-0.0174328j -0.02511+0.0388989j -0.0184426-0.00573921j 0.0190025-0.0239446j 0.0538182-0.046197j -0.0254121+0.0229517j -0.022457-0.00279921j 0.0363736-0.0100332j -0.0650237-0.0393059j 0.0660029+0.0199051j -0.0545745-0.00350314j -0.0458953-0.031263j -0.00803869-0.0383088j -0.00617502+0.0149548j 0.0362702-0.00562949j 0.030648-0.0231085j 0.0383555+0.0127495j 0.0215981+0.0476758j -0.0288343-0.00753048j 0.000216808-0.0172896j 0.0346776-0.0013572j 0.11339-0.0595757j -0.0205226+0.0278956j -0.014209-0.0034208j 0.0229047+0.00764517j -0.00501268-0.0030218j -0.00412549+0.00162956j 0.00856741-0.0140714j -0.0137152-0.0181502j -0.0141795-0.00640622j 0.0285724+0.00578548j -0.0388877+0.00433052j 0.0176259-0.00236387j -0.0181258+0.0239464j -0.0137233-0.0363181j -0.00465403+0.0296562j -0.0299307+0.00808152j 0.0456751-0.0268696j 0.0248592-0.00362969j 0.0205576+0.0123924j -0.0173209+0.00576375j -0.0166158+0.0120042j -0.0785326+0.0122797j -0.0188439-0.0115412j 0.0312806-0.0111989j -0.00848079-0.00108631j -0.00431898-0.0021104j 0.00136242-0.0102276j -0.00728052-0.00785697j -0.0157896+0.0017517j -0.00823935+0.00529336j 0.0364377-0.00596658j 0.0410824+0.00753541j 0.0159286-0.011806j -0.0161848-0.00379122j 0.0213201+0.00417036j 0.0238245-0.00275805j -0.0299281-0.0201935j 0.0346195+0.00897407j -0.0202776+0.0180127j -0.00369104-0.00712197j 0.00682479-0.000529582j -0.0196947+0.0137448j 0.0332854+0.00634114j 0.0124815+0.0204066j -0.00195812+0.016292j -0.00665675-0.00908335j 0.00333937+0.0101334j -0.00710294+0.000405792j 0.0202697-0.0107732j -0.00328772+0.0129811j -0.0192199+0.0227751j -0.0405138-0.0160073j 0.00483576+0.0051668j -0.00404031+0.0176143j -0.00176085-0.0131434j -0.017452+0.0199946j 0.0122574-0.00109291j -0.014368+0.0313192j 0.00122718-0.00571157j 0.0321083+0.029167j -0.000685162+0.0140899j 0.047089+0.0271863j -0.0126942-0.0308125j -0.00725799-0.012344j 0.00345786-0.0427435j 0.00966223+0.0220749j 0.0126578+0.0121132j -0.0124945-0.0125052j 0.0286399-0.0269764j -0.0400472-0.00813043j -0.00217336+0.0306468j -0.0245695+0.0104469j -0.000402646+0.0448282j -0.0238606-0.00527993j -0.0130801-0.0301192j -0.0223868+0.0272845j -0.00383273+0.0244536j -0.0164754-0.0230495j 0.0148168-0.0180417j -0.0420305-0.0425298j -0.000653256+0.0066171j -8.12117e-05+0.0401532j -0.0207033-0.0142371j 0.0127358+0.0340528j 0.047146-0.00900909j -0.0398861+0.0248357j -0.0339129-0.0527675j 0.00888634+0.0279434j 0.0254765+0.00160479j -0.0135703+0.00842886j 0.0185604-0.0542378j 0.0378606-0.0202663j 0.0409559+0.0276906j -0.0481856+0.00831114j -0.00831479+0.000858234j -0.008896-0.00376797j -0.00372948-0.0460386j 0.0697045+0.0657113j -0.0393387-0.0380545j 0.0464461-0.0278751j -0.0403989+0.0388417j 0.0164866+0.00178783j 0.0216993-0.00379442j -0.00104393-0.0692686j 0.127098+0.0149489j -0.0380585-0.0367274j 0.177858-0.00756097j -0.0072026+0.0165407j 0.0723868-0.00420643j 
0.0150084+0.0460968j 0.0396186-0.00568368j 0.0273622+0.0154204j -0.00503768+0.0443141j -0.00462689+0.00935182j 0.0441384-0.00113869j -0.0165688+0.0141097j 0.053387-0.0844547j 0.00272596-0.0218196j 0.047916-0.0900224j 0.0318761+0.0781152j -0.0157518+0.00288119j -0.0251411+0.0604843j 0.00801949-0.00631724j 0.101482-0.0750581j 0.0704319-0.0396084j 0.067364+0.101507j 0.0725422-0.038375j 0.00681205+0.281104j -0.214836-0.0576038j 0.0871232-0.123808j 0.0965165+0.174035j 0.151179-0.0109491j 0.0240355-0.0814087j -0.076031-0.0787945j -0.00051121+0.0208888j 0.0303208-0.117357j 0.0637406-0.089608j -0.234716-0.0358432j -0.0726449-0.00226713j -0.104341+0.118413j -0.184439-0.0450869j -0.00469326+0.254453j -0.140429+0.0211162j 0.0287659-0.0273288j -0.0577053-0.0487212j 0.0383414-0.0275547j 0.184845+0.0419668j 0.0238793-0.161418j 0.0184338-0.107757j -0.00987837+0.0269463j 0.0144406-0.0402204j 0.0232672+0.0162621j -0.0476388+0.0347954j -0.0658276-0.0671173j 0.0182045-0.00176554j -0.0688282+0.0135497j 0.0553026+0.00365412j 0.017221-0.0183269j -0.054499+0.0562718j -0.0729182+0.0436821j -0.0142504+0.00736629j -0.00950454-0.0291352j -0.0349564-0.0493682j -0.00911768-0.0233104j 0.00966801+0.0307084j 0.0334298-0.0518071j -0.0274863-0.0352044j 0.0627312-0.0250326j 0.0303385-0.0199235j -0.0587886-0.022446j -0.0204998-0.00745897j -0.0168086-0.00778939j 0.0696583+0.0369205j 0.0111779+0.00109654j 0.00501032-0.0171002j -0.00711696+0.0251551j -0.0280214-0.00977495j 0.0374557+0.00113562j -0.0126399-0.0236932j 0.0213157-0.0243815j 0.027221+0.0290128j 0.0130571-0.023699j -0.0330373+0.0426058j -0.0401783-0.0210015j -0.00997674-0.0105013j -0.0463542-0.0872851j -0.0496989+0.0117902j -0.0558012+0.0628295j -0.0148627+0.00771266j 0.0102694-0.0296054j -0.00486474+0.00389636j -0.0136159+0.0194798j 0.023625-0.00569212j 0.000148563-0.01328j -0.0318453+0.00387941j -0.0196315+0.0251475j 0.0330934+0.0346196j 0.0124446-0.0299387j 0.0206892+0.0174034j 0.0220101+0.00226602j 0.00622792-0.00564724j -0.036924-0.0129163j 0.0173345-0.0165382j -0.0233293+0.0169195j 0.0302511-0.012744j 0.0101907+0.0172736j 0.037825-0.0419507j 0.00556572+0.0117793j -0.0523684+0.00983372j -0.0140928-0.0142834j -0.0013373+0.0142525j 0.0354744+0.0641251j 0.00343115+0.022853j -0.0201131+0.013383j 0.0201433-0.00238423j 0.00418813-0.00966731j 0.00398325-0.0132792j -0.0131747+0.0247256j 0.0211956-5.22182e-05j -0.000540039+0.00513744j -0.0194564+0.00710922j -0.00471624+0.0094135j 0.0079593+0.0043156j -0.000923337-0.00315519j 0.00426955-0.0023129j 0.0261125+0.0044504j -0.0295074+0.00420488j -0.00450188+0.00147147j 0.00202461+0.0129368j -0.0106794-0.00907271j 0.0140353+0.0138805j -0.00962839-0.0093665j 0.00712551+0.0342624j 0.00336597+0.0350784j -0.0147077-0.043j -0.00396256+0.0163996j 0.00770102+0.0154285j 0.0100951+0.00453936j -0.00931259+0.00926777j -0.00202884+0.0325712j 0.0371326-0.012331j 0.0261646+0.0208789j 0.00354783+0.0145153j 0.00805714+0.0124294j 0.0134497-0.0334431j -0.00913218+0.00265963j -0.0132325+0.00136654j 0.00787016+0.0087646j -0.0160025+0.0234261j -0.022334+0.000259534j -0.0361021+0.00268759j 0.0224815-0.0207703j 0.0127098+0.0194028j 0.0177194+0.0175189j 0.00416399-0.00278932j -0.0109377-0.00339877j 0.0050936-0.0222787j 0.0225978-0.0144584j -0.00899848-0.0268192j 0.00412811+0.0116488j 0.0106481+0.0218809j -0.012633-0.00898119j 0.00566794-0.00543294j 0.050495-0.00194542j -0.0120266+0.0170655j 0.0156295+0.0216055j 0.0219257-0.0210761j 0.0184184+0.0283326j 0.0222302-0.0514183j -0.00929694+0.000149642j 0.0228601-0.0153059j 0.0288939+0.0461782j -0.0142619-0.0292829j -0.0320285-0.0265388j -0.0133667-0.0343916j -0.0511695-0.000994659j 0.0332119+0.0241448j 0.00295236-0.0375455j -0.01407+0.00219199j 0.00768225-0.0329249j 0.0312783-0.0282375j -0.0192416-0.0282908j 0.0117871+0.0430945j 0.00359134+0.0223533j -0.0161326+0.00322461j -0.0289714-0.0143177j 0.0398239-0.0269544j -0.0431397+0.0342627j -0.0164433+0.0679616j 0.0218384+0.030872j 0.0296442-0.0428252j -0.0524898-0.00178933j -0.0967857-0.00289846j 0.0321102-0.0572192j -0.0540629-0.00753152j -0.0342702-0.0720649j -0.0298016+0.00556926j -0.0108149+0.00157217j 
0.0410295+0.0172201j -0.0229356-0.000686089j 0.0380205-0.00269906j -0.0619312+0.0191106j -0.0103386+0.0348543j 0.000131998-0.0185958j 0.00117652+0.0628145j 0.0324556+0.0868524j 0.0395358+0.0103427j -0.0529101+0.0628743j -0.0390411-0.0844461j -0.00987005+0.00630573j 0.00332843-0.0117749j 0.0091146+0.0343933j 0.0190148+0.0891521j 0.211709-0.00424441j -0.0246976+0.0691999j 0.0302368-0.0555579j 0.188879+0.0523402j -0.104341-0.100814j 0.0259299-0.160861j -0.14167-0.208772j 0.323987-0.0733722j 0.0793924+0.143806j -0.128865+0.0877263j -0.0332889-0.137613j -0.0848341+0.196026j 0.0487936-0.128749j 0.0216473-0.0814963j -0.0642391+0.159547j 0.0266564-0.205088j 0.198309+0.0703431j -0.110285+0.294078j 0.315976+0.0310503j 0.0841818+0.00116268j 0.0709795+0.224073j -0.0616949-0.0688382j 0.0708337-0.000440119j -0.0077805+0.0085311j 0.0758127+0.0914519j 0.120444-0.0218874j 0.0541426-0.0706601j -0.0603518+0.0205995j 0.0247684+0.0449827j 0.00401851+0.0341768j -0.0169767+0.133599j -0.0372652-0.0241764j 0.0298009+0.0151887j -0.00528004+0.0798603j 0.0611702-0.015861j 0.0237415-0.0197836j -0.00772175+0.00845358j 0.00607175-0.0240802j 0.0014468-0.0402463j 0.0264395+0.00181712j -0.0225711+0.00127965j -0.0112946-0.0210603j -0.0140159-0.00258188j -0.019177-0.0125631j -0.000349842+0.00683811j 0.0300229+0.00399708j -0.0351321+0.00376995j -0.0181265-0.0134004j -0.0159587+0.0122002j 0.0193306+0.0120148j 0.0476734+0.00570821j -0.0191727+0.011792j 0.0475398-0.0188624j 0.011322+0.0102867j 0.00552428+0.0139728j -0.0397693-0.0187995j -0.0232192-0.00891429j 0.00859057+0.0278405j -0.0147017-0.0434022j -0.0249743-0.00779756j 0.0401971+0.000637154j -0.00897546+0.0638418j -0.0299378+0.0252485j -0.00847714-0.0287494j 0.020635-0.0457004j -0.020702+0.017014j 0.0379161+0.0196244j -0.0208321+0.0153956j -0.00643449+0.023528j -0.0079057-0.0413072j -0.0397027-0.00397862j -0.0146587-0.00349071j 0.00293541+0.012624j 0.00649486+0.00684252j 0.00131045-0.000156869j -0.0199796-0.0118112j 0.00953113+0.00259064j 0.0123586+0.00340561j -0.014891+0.0132326j 0.000561151+0.00221644j 0.03093-0.0292279j -0.0013321+0.0442531j 0.00129962-0.0190802j 0.0276212-0.0100275j -0.0442231-0.0136483j 0.0152732+0.0191659j -0.0054578-0.00369376j 0.0249819+0.0036423j -0.021386-0.00597631j 0.0119125+0.0233213j 0.0377657-0.0090678j 0.00161976+0.00428448j 0.007582-0.0210763j -0.00605674-0.0057581j 0.0175008+0.0183433j -0.00216753-0.00793201j 0.020692+0.00308995j -0.0237924+0.000983224j -0.0150288+0.0304803j -0.00708487-0.000971982j 0.0080382+0.0180804j 0.00831638+0.0177717j -0.0152457+0.0179627j -0.00458682+0.0135805j 0.017933-0.0135934j 0.0146566+0.000545499j -0.000311865-0.0239348j 0.0186143+0.00282781j 0.0231432-0.0032798j -0.00240768-0.000668115j -0.015588+0.0231243j -0.0169135-0.00712063j -0.00713494-0.00773261j 0.000930255-0.00690097j 0.00760109+0.00333672j -0.012395-0.000593188j 0.00499748-0.0145465j -0.0229696-0.00894883j -0.0164155-0.00280286j -0.00442341+0.0142735j 0.0200384+0.00021352j -0.00555995-0.0134534j -0.0105822-0.0267799j -0.0054625-0.00717334j 0.0163989-0.00867532j -0.0043107+0.00723615j 0.0065949-0.00311003j -0.0204023-0.0155613j -1.06103e-05-0.00303651j 0.00479014+0.00172848j 0.0063738+0.000550328j 0.0180341+0.00857066j -0.00425466-0.0188258j 0.0181788-0.00281241j -0.000687617-0.00816164j -0.0250385-0.00934671j -0.00373377+0.0334604j 0.00212337+0.0057481j 0.00334529-0.00677264j 0.0204789+0.0112082j -0.0157644+0.00879854j -0.0088805-0.00432552j -0.0175241+0.00373462j 0.0142143+0.00236907j -0.0125859+0.00904327j 0.00655565+0.00689187j -0.00626287-0.00354528j -0.0171935+0.0244964j 0.00368778+0.00266506j -0.0203734-0.00436948j -0.00131915+0.0059111j -0.0176284+0.0155579j 0.016599+0.0134456j -0.0196771-0.00821367j -0.0145095-0.0124523j -0.0122893+0.0122736j 0.00733439-0.00448431j -0.00516173+0.0115793j -0.0144787-0.00435474j 0.029293-0.0121857j -0.00406605-0.0141471j -0.00378662-0.00209037j -0.00920701+0.00142738j -0.0125362-0.00906917j 0.0153274-0.0274602j 0.00800128-0.00973444j 0.022347+0.0108386j -0.0239612-0.00242458j -0.00744777+0.00656797j 0.0148724+0.00831249j -0.00670873-0.00890054j 0.0047016+0.0178128j 0.00430075+0.00129162j 0.00242302+0.00551084j 
