0.0184292+0.0157021j 5.3103e-05+0.0213329j -0.00233124+0.0041874j 5.28624e-05-0.00037098j 0.0165244+0.0112014j 0.00388618+0.00277878j 0.0118649-0.00245057j -0.00388966+0.000421295j 0.000206353+0.00251435j -0.00705952+0.0071382j 0.000428643+0.00147517j -0.000578331+0.0130655j -0.00318602+0.00268089j 0.00590657-0.00100995j -0.00945661-0.00812848j -0.00335794+0.0041696j -0.0144598-0.0034483j 0.00562787-0.0103928j 0.00146114-0.0125156j 0.00271438+0.00108356j 0.00106999-0.0120771j 0.00184409-0.00548299j 0.00505696+0.00368592j 0.0100423+0.00304611j 0.00070877-0.0042017j 0.00975891+0.00734326j -0.000948039-0.00809494j 0.00404539+0.00188917j 0.00535133+0.00033873j -0.0148663+0.00115858j -0.00925961-0.00666597j -0.000711629-0.0104936j 0.00231562+0.00371583j 0.00912833+0.00453952j -0.00569294-0.00511668j 0.000894555-0.0141382j -0.00218377+0.0123505j -0.0101495+0.00938955j 0.00813244+0.00297228j 0.000651797-0.00260348j -0.0023421-0.00955256j 0.0233129+0.00838677j -4.21199e-05-0.00759177j 0.00327455+0.000741384j -0.00767443+0.00629857j -0.00480473+0.0029302j -0.013959-0.0116888j -0.00446333-0.000665604j -0.00080903-0.00426718j 0.00116354+0.0111855j -0.00168047-0.00906407j 0.0143558-4.84662e-05j 0.00148191+0.00371118j 0.00685805-0.00905099j 0.00402847-0.00576279j 0.00554964+0.00978112j -0.00617126-0.00024891j -0.00460405+0.00228143j 0.00211389+0.00478369j -0.00189463-0.00268255j 0.00247848-0.000468796j -0.00208459+0.0065797j -0.00225588-0.00181033j 0.00225629-0.000308002j -0.00499409+0.000573553j -0.00719017-0.0127158j 0.00530987+0.00155498j -0.0115709+0.000666341j 0.000750191+0.00127978j -0.00820922+0.00721429j -0.00230511-0.000596986j 0.00679946+0.00017672j -0.00884874-0.0112595j -0.00354937+0.0047407j -0.0175221+0.0064048j -0.00818631+0.00671451j 0.00216506-0.00585839j 0.0106522+0.00673905j -0.00314155+0.00446205j 0.00439159+0.0013697j -0.000763046+0.00283823j 0.0233645-3.21218e-05j -0.00659863+0.00639799j 0.00153046-0.00159735j -0.0167272+0.0114627j -0.00711733+0.00670396j 0.00312069-0.00668339j 0.00579488-0.00337296j -0.00968755+0.0116014j 0.00693736-0.000350081j -0.00518617+0.00358834j 0.0142147+0.00280929j -0.00588149+0.00744103j -0.000944453+0.00586223j -0.0156615-0.00968748j 0.0246501+0.0135439j -0.00817293-0.00806925j -0.00142751-0.00821621j 0.00203034+0.00739075j 0.00996486+0.00941075j 0.00487291-0.000567518j 0.000489036-0.0099843j -0.0139406-0.0089724j -0.00485694-0.00658808j -0.0028185+0.0128836j -0.00420289-0.00219068j -0.00966962+0.00261867j 0.0266837+0.00177598j -0.00332439+0.00831161j -0.000661187+0.00961337j 0.000141831-0.00454719j -0.00153849-0.0139861j -0.00427885-0.0135329j -0.00322277-0.000359651j -0.00613996+0.00231972j -0.0291535+0.0104309j 0.00291512+0.00527212j 0.00273699+0.00308773j 0.00280345+0.00629127j 0.00183982+0.00562373j 0.0196189+0.0143109j -0.00371901-0.000113306j -0.00345535-0.00265704j 0.000137079+0.00131464j 0.00251178+0.000743489j -0.00888134+0.00328113j 0.0149392+0.00843584j -0.0125581-0.0052225j 0.018829-0.000401245j -0.00778718+0.0108141j -0.00237592-0.0114906j -0.00385488+0.0160366j 0.00664359+0.00116674j 0.0109844-0.00418342j 0.00442672-0.000240174j -0.00511593-0.00446336j -0.00454181+0.00495734j 0.0105432-0.0045784j 0.0163388+0.0037538j 0.0132865-0.010237j -0.012241+0.00963679j 0.00352029+0.00496921j -0.000994505+0.00326044j -0.00238402-0.00318478j 0.00389755-0.00432555j 0.00365191-0.00318205j 0.00625161-0.00884371j 0.00446877-0.00383685j 0.00478817+0.011192j -0.00632175+0.0106844j -0.000438982+0.00724202j 0.0029205-0.00443592j -0.00483959+0.00644219j -0.00144228-0.00145834j 0.00145955+0.000306399j -0.0100513-0.00184804j 0.00374697-0.00445957j 0.00220116-0.00184933j -0.00224655+0.00415182j -0.0063584+0.00518358j -0.000690449-0.00281333j 0.00590034+1.04744e-05j -0.0103165-0.00519971j 0.00161897+0.00256589j -0.00122709-0.0060704j 0.00100621+0.00586524j 0.0016559-7.9932e-05j -0.000900971+0.00177614j -0.00513776-0.00220313j 0.000960717+0.0023415j 0.00430438+0.0035887j 0.000415538+0.0177368j 0.0092553+0.000823012j 0.00844213+0.00821722j 0.00269216-0.00533696j -0.00719538-0.0145344j 0.010078-0.010021j 0.00468482-0.00780892j 0.00329022-0.00358868j 0.00734968+0.000340091j -0.00341532-0.00750494j -0.0245221+0.00341769j 0.00183565+0.00252286j -1.87684e-06-0.0123977j -0.00797615+0.00304332j -0.00740056+0.00486536j -0.00524977-0.012277j -0.00266877-0.0043666j -0.00882035-0.0230892j 0.00272836-0.00119413j -0.000289259-0.0161474j -0.000442533-0.0028459j -0.00526195-0.00284251j 0.00719658+0.000165187j -0.00566402-0.00269589j 0.00332998-0.0119869j 0.0140018-0.0284022j 0.010938-0.0157649j 0.00118193+0.0148825j -0.000284886-0.0129064j 0.00151775+0.00198061j -0.0473593+0.0137075j -0.0148779+0.0202057j -0.000381732+0.0286338j 0.00933766-0.0275253j 0.00718682+0.0251396j -0.00268465-0.00579601j -0.0160762+0.00132567j 0.00672278-0.0646798j 0.0693616+0.00738296j 
0.0169545-0.0156857j 0.0253032-0.00181951j -0.00114822-0.00824543j 3.34439e-05+0.00060058j 0.00722313-0.0184215j -0.00439627+0.00229604j -0.0107858-0.00659729j 0.00421427-0.00342027j -0.00269181+0.00245616j 0.0140443+0.012458j 0.000929674+0.000620445j -0.00841708-0.00674719j 0.0070223+0.0105741j 0.000506058-0.00669496j 0.0037622-0.00751445j 0.00304774+0.00630038j 0.00177488-0.00858471j -0.00324237-0.00678587j 0.0031695+0.00706278j 0.00231502-0.0013963j 0.00558052+0.00426059j -0.00195272+0.00117816j -0.000759406-0.00158566j -0.000463876+0.00207504j 0.0020682+0.0158887j -0.0084502-0.00375846j 0.00463173+0.0012127j 0.00387261-0.00223862j 0.0017304+0.00774834j -0.0011519+0.0021072j 0.00972508+0.00140721j 0.00326434+0.0011139j 0.000420757+0.0025029j -0.00348085+0.0137187j 0.00546873-0.0014689j -0.00786637-0.00644392j 0.00165216+0.00334673j -0.00588386-0.00955867j 0.000231481-0.0042948j -0.00218695-0.00178568j -4.47503e-05+0.00898123j -0.00382628-0.00887596j 0.00842749+0.0131445j 0.00308464-0.00133735j 0.000532319+0.00336471j -0.00278971-0.00969216j 0.00300093-0.0093008j -0.00643039-0.000905995j 0.0125923-0.00183737j -0.0121389+0.000460811j 0.00316147-0.00801691j 0.00375423+0.0122729j 0.00293719+0.0100721j 0.00829779+0.00187129j 0.0142849+0.00355209j -0.00276869+0.00547778j -0.00571851+0.0013586j -0.00113955+0.000378226j -0.00134829+0.00291549j 0.00442461-0.00246876j 0.000142961+0.00187302j 0.000609606+0.00944751j 0.00107402-0.00455374j -0.00128545+0.00435425j -0.00138117-0.00322588j -0.00364582+0.00431912j -0.00609537+0.00527313j -0.0014119-0.00531496j 0.00560022+0.00231515j -0.00595328-0.00184451j 0.000198995-0.0102458j -0.00421236+0.0032282j 0.0103826+0.00327761j 0.00755025-0.0176236j -0.0104622-0.00223766j -0.00280835-0.00428942j -0.00455276-0.00067444j -0.00810575-0.00572512j 0.00807354-0.0051749j -0.0030912-0.00488726j 0.000587066+0.00156211j 0.0104333-0.00541957j -0.00972197-0.00180321j -0.00120136+0.00185611j 0.00205766+0.0125692j -0.00825315-0.000113205j 0.00132877-0.0118574j 0.00224997+0.00879277j -0.0177899-0.00360074j -0.000426759-0.0038087j 0.00163481-0.00430686j -0.00105474-0.00411479j 0.0025226-0.00844416j -0.00620015-0.00233201j -0.020165+0.0095956j -0.0063001-0.00404247j 0.0175851-0.00220537j 0.00866664-0.00748161j 0.00252632+0.00398322j -0.00248947+0.00893361j 0.00929035-0.0136528j 0.00573688+0.00982723j -0.00141238+0.00248687j 0.0152851+0.00117343j -0.00037404-0.00338366j 0.0155748+0.00804087j 0.0111646+0.00538368j -0.00654926-0.0131619j 0.00102641-0.005794j -0.00193918-0.00170981j 0.00847026-0.012514j -0.0174812+0.00429378j -0.00438154-0.038987j 0.00244137+0.0123441j -0.000204097-0.00370425j -0.00938519-0.00371723j -0.00362715-0.000776478j -0.00246268+0.0134462j -0.00780223-0.00382016j -0.000606384-0.000964182j -0.0110716+0.0135123j -0.000157791+0.0047589j 0.000995296-0.00272865j -0.00115456-0.000524571j 0.00162342+0.00299878j -0.00519997-0.00505565j 0.00327572-0.0138748j 0.00124392-0.00380006j 0.00345348+0.000218807j -0.00996086-0.00203114j 0.00413886+0.00073967j -0.00766336-0.00905722j -0.010368-0.000209911j 0.00197549+0.00430414j -9.26656e-05+0.00343678j 0.0079917+0.007056j -0.008195+0.00882772j -0.00761643+0.00553806j -0.000127486+0.0147349j 0.00472794+0.00383418j -0.0115567-0.0153571j -0.0027197+0.014423j -0.00485567-0.000910215j -0.00568837+0.00588811j 0.00213366+0.0135929j 0.00364518+0.0146565j 0.00814202+0.0104593j -0.00663326+0.0103927j -0.0127057-0.0121716j -0.0137009+0.00109749j -0.0101607-0.00735718j 0.00688355+0.00165982j -0.0039859-0.0095512j -0.00213731+0.00289614j -0.0011458+0.00191379j 0.0137317-0.00106927j 0.00751573-0.000701158j 0.000132482+0.00396025j -0.00745615+0.00613214j -0.0108651+0.0177241j -0.00197837+0.0124738j 0.000919207+0.0002329j 0.00293123-0.00895016j -0.00454994+0.00876637j -0.00112968-0.0012772j -0.00876632+0.00110635j -0.00274098+0.00862465j -0.00718566+0.00528603j 0.0098855-0.0082693j -0.00537311+0.00315712j 0.00634239+0.00238099j -0.00409055+0.00212972j 0.00215442+0.0133446j 0.00158516+0.0125151j 0.000493119+0.00313265j 0.00900338+0.000566256j 0.00368234+0.00227682j -0.0010111-0.00676886j -0.00186009+0.00156608j 0.00176721+0.00333343j 0.00721514-0.00744801j 5.77553e-05-0.016847j 0.00393243+0.0105804j 0.00634665-0.0160124j -0.00604683-0.00773782j -0.00534403+0.00583536j 0.0119138+0.00195889j 0.01156-0.00542619j 0.0242555-0.0167378j -0.00236701-0.0214749j 0.0207356-0.00256973j -0.00187269-0.0031339j 0.0026956-0.0172062j -0.00104097+0.00687066j -0.00485048+0.00292638j 0.00743823-0.00617287j 0.0340829+0.00764044j 0.00890788+0.0133825j -0.00253591-0.0144978j 0.00261753+0.00563846j 0.0105808-0.00403909j 0.00636867-0.0411704j 0.0141513+0.00880187j -0.00681414+0.0107714j 0.0235492-0.0198584j -0.00561995+0.0158178j -0.034371+0.0305361j 0.0244743+0.031289j -0.0581998-0.0100817j -0.00210397-0.0540276j 
0.0322473-0.0146077j 0.0334664+0.0144042j -0.00701356-0.00144035j -0.00120424+0.0023629j 0.0116607-0.0259452j -0.00779406+0.00573766j -0.00258277+0.00714794j 0.000883575-0.000965667j -0.0117408+0.00541987j 0.0251334+0.0149492j -0.00620521+0.00736512j -0.0129301-0.010599j 0.0175166+0.0118301j 0.00931006+0.00101274j 0.0138772-0.0133422j -0.00428406+0.00982718j 0.0038843-0.0336316j -0.000736948-0.00149523j 0.0168934+0.0221991j 0.0171553+0.00434355j 0.0296997+0.00531457j -0.0101641+0.0113911j -0.00146734-0.00241663j 0.00299473+0.00532482j 0.00222799+0.0152719j -0.0126137+0.00838063j 0.00140114+0.00159262j -4.17763e-05-0.000196128j -0.00492049+0.0114749j -0.0157748-0.0104921j 0.00751343-0.0148128j 0.0109784+0.0108658j 0.00838085+0.0096379j -0.0015735+0.0195125j 0.00287373-0.00113403j 0.00828718-0.00467825j 0.00783585-0.00614983j -0.0253718-0.0105039j 0.00415088-0.00867026j 0.00539944-2.68719e-06j 0.00481325+0.0106796j 0.0167465-0.00576876j -0.00879463+0.0308064j -0.0252407-0.00690204j 0.00871145+0.0129444j -0.0172022+0.00739268j 0.0171551-0.0155692j -0.0120249-0.00923135j 0.015351+0.00942966j 0.00503968+0.0113527j 0.000651726-0.00216909j 0.0146159+0.0165786j 0.00785672-0.00395506j 0.00901294-0.00699389j -0.00983059-0.00461805j 0.0105986+0.00194644j -0.00245604-0.00363676j -0.0200365+0.000489213j 0.00479387-0.00163084j -0.00599277-7.43556e-05j 0.000337281-0.0040729j 0.00219149+0.00371008j 0.00671401+0.00651584j -0.00591037-0.00182414j 0.00918545+0.00638488j 0.00144874+0.0193743j -0.0013885-0.00374199j -0.00783417-0.014495j -0.00109732-0.0128815j 0.000672605-0.027178j -0.0127065+0.0051011j 0.00226491-0.00512578j -0.00694361-0.0156787j 0.00106625-0.0113499j -0.00642118-0.0107818j 0.00404722-0.0267615j 0.0194271+0.0163655j 0.00859924-0.00837792j -0.00596489+0.0296614j 0.0108211+0.00113908j -0.0187895+0.00772826j 0.0375133+0.0272808j -0.0165676+0.038234j -0.00142283-0.00997188j -0.0224455+0.00436297j 0.00317965+0.0052078j 0.0112775+0.00616246j 0.0159578+0.00217668j -0.00263362+0.0270202j -0.000471622-0.0157354j -0.00214006-0.00798912j 0.00445986-0.00216527j 0.00306966+0.00807179j 0.00294334-0.0102588j -0.00887791-0.00165954j 0.00488687+0.00740452j 0.00537744-0.00387956j 0.0127816-0.00599549j 0.0110422+0.00810557j -0.00731966-0.012024j -0.0321144-0.00436722j 0.00116174-0.0128238j -0.00874276+0.00517472j -0.0033775+0.00628125j -0.0131989+0.0165026j -0.0323601-0.00351657j 0.00911136-0.000252696j 0.0106981-0.00545218j -0.0394355-0.00127154j -0.000823197+0.00551494j -0.0288561-0.0151651j -0.0167943+0.00302477j 0.00292989-0.0195246j 0.0213118+0.0148195j -0.000379438+0.0112225j -0.001959-0.00977197j -0.0123837-0.000749014j 0.0130259-0.0124292j 0.00646021-0.00306475j 0.00148144+0.00297983j 0.0134104+0.00211944j 0.0301847+0.00333451j 0.00431927-0.00335284j 0.00532846-0.00234933j 0.0037366+0.0023252j -0.0101421+0.00611499j 0.0115175-0.0123406j 0.00310647-0.0226001j 0.00764217+0.00859376j 0.00361903+0.00791699j -0.00536158+0.00359564j -0.0161764+0.0122069j 0.000860036+0.022727j 0.0134992-0.00866113j 0.0160298+0.015861j -0.00144793-0.024254j 0.00550964+0.0108602j -0.00548966+0.0206393j 0.00962583-0.00666818j 0.0250406-0.0301984j -0.0186173+0.0224983j -0.0103909+0.0265698j 0.0121719-0.00593867j 0.00733202-0.0103774j 0.00638901-0.00582517j -0.00443591+0.0129391j -0.0149366-0.0160611j 0.00508627-0.00180731j -0.00804776+0.00737242j -0.00737435+0.0102253j 0.0125358+0.00344896j 0.0038062-0.00669833j 0.0155134+0.00603735j -0.0076146-0.000949377j -0.000740589+0.0009441j 0.00287024+0.00811007j -0.000116945-0.00792842j -0.00238167+0.0022021j -0.00332202+0.00986795j -0.015979+0.016304j -0.00792957+0.00196512j 0.00928712-0.00169484j 0.000402445-0.00341642j 0.0114873+0.0201837j -0.00153526+0.00264128j 0.0146975+0.00549555j 0.00219034+0.00506405j 0.00587096-0.00679226j -0.00931098-0.00399007j 0.000864679-0.00346318j -0.00155071-0.0172424j -0.00745297+0.0107742j 0.0118538+0.0128366j 0.0257583-0.00993702j -0.00534874-0.0203005j 0.00943478-0.0273927j 0.000735061-0.00323182j 0.00135591+0.00279791j 0.00220103+0.0039299j 0.00853086-3.3361e-05j -0.0188313-0.00137504j -0.0213395+0.00993804j -0.0116874-0.00668j -0.011562-0.00295932j 0.0172911-0.00835447j -0.0120985+0.0116756j -0.00982427-0.00728063j 0.00515952+0.0170231j -0.0112394-0.03891j 0.00240991+0.00650302j -0.0161111-0.00086486j -0.0202568+0.00322706j 0.0047606-0.0230137j -0.0248911+0.00317114j -0.0111774-0.00219182j 0.00724942-0.00505416j -0.0243339+0.0166432j 0.0126315-0.0272922j -0.00717884-0.0149026j 0.00900245-0.0128386j 0.00450204-0.00598998j -0.0172399+0.0225899j 0.0339408+0.00633341j -0.0504034-0.0349864j 0.00152738-0.0124269j -0.0585085-0.0429137j -0.0671687-0.0389136j -0.0528702+0.0670249j -0.00521952+0.0181861j -0.0398884-0.00410625j 
-0.0188603-0.0242149j 0.0131526-0.0298329j 0.0127863-0.00989067j -0.00242421-0.00263613j 0.00924605+0.00915179j 0.0204549-0.0221976j -0.00226847-0.0259114j -0.00475413+0.00272831j 0.00404134-0.0050887j -0.00502015+0.00186262j 0.00648524-0.00488584j 0.0135977-0.0147868j -0.0171517-0.0135224j -0.00428606-0.010169j -0.0014777+0.0189887j 0.00376232-0.0176022j 0.0222547+0.0272207j -0.0179234-0.0102512j -0.0130626-0.00547218j -0.016072-0.000243826j -0.00598923+0.0170834j -0.00999548-0.00802689j 0.00153883-0.00141432j -0.00667501-0.00361955j -0.0113135-0.0027119j -0.0129752-0.00172676j 0.00104348+0.0149814j -0.00619174-0.00895261j -0.00344098+0.000834834j 0.00471095+0.000261916j 0.0217469+0.0201064j -0.00324407+0.0111289j -0.00238957-0.00517082j -0.0148811+0.0090775j 0.00313078+0.00448657j -0.0225644+0.0088673j 0.00137451-9.46573e-05j -0.00031154-0.0164066j -0.000251799-0.00402163j -0.00169879-0.00242778j -0.00195775+0.00632082j -0.0176274-0.00155065j 0.00920893-0.00753877j 0.009293-0.0030344j -0.00121301+0.00600346j 0.00949711-0.0127114j -0.0165133-0.0147989j -0.000229515+0.00203588j 0.00313457-0.0155721j -0.0241453-0.0136151j 0.0110469-0.000491682j -0.0147687+0.011737j -0.00194309+0.00753333j 0.014219+0.00662526j 0.0137106+0.00145821j -0.00830986+0.006423j -0.0053852-0.00117606j 0.00571646+0.00227872j -0.00625869+0.000752747j 0.00406984-0.00609928j 0.00165455+0.000674755j 0.000750543+0.0112995j -0.0132422-0.00969573j 0.00847447+0.00673067j -0.00864169-0.00880814j -0.0089371+0.00456081j -0.00811055-0.00800764j 0.0112575-0.00695022j 0.0196893+0.0169236j -0.0061323+0.00226358j 0.0160198-0.0150318j -0.00764605+0.0140849j 0.0206907+0.0240092j 0.000877733-0.0123942j -0.0087259+0.00485239j -0.00977691+0.0144988j -0.00767622+0.00548191j -0.0203301+0.00733321j 0.0386191-0.0110113j -0.0233778+0.0062037j 0.0222182-0.00174113j -0.00091794-0.0148976j -0.0237393-0.0197046j -0.0118204+0.0120881j 0.0118504+0.021333j -0.00647181-0.00862925j -0.00267969-0.0178328j -0.00148562+0.00833264j -0.024965-0.0251437j -0.00884776-0.0144497j -0.00637656+0.00230736j -0.0162277-0.0193202j -0.00378921-0.0142414j -0.00785682-0.0139902j -0.0286186+0.0125846j -0.0347079-0.0158884j 0.0184729+0.01372j 0.00733524-0.0191818j 0.000968717-0.000737497j -0.00573852+0.0135266j 0.0315282-0.0198268j 0.0101435+0.0368343j 0.0113194+0.00666901j 0.0102813+0.00322661j 0.0182421-0.020771j 0.020872+0.0386789j 0.0131929+0.000501521j -0.0225849-0.00250905j -0.00947263-0.0201248j 0.00952733-0.00456158j 0.0237993-0.00509346j 0.00496014+0.00215976j 0.0126986-0.0504007j -0.00772763-0.00318067j 0.00407743-0.0143913j 0.0198144-0.0149371j 0.0129957+0.00251724j -0.0202832+0.0169915j -0.0189246+0.00720164j 0.0107546-0.00387042j -0.0228098+0.0237958j -0.00936913+0.0167906j -0.0019252+0.00454751j -0.00249743+0.000650593j 0.00214969+0.00692729j 0.0204375-0.00313117j -0.015009-0.0204448j 0.0165433-0.0291481j -0.0246346-0.000642503j -0.0187979-0.0232289j 0.00997238-0.0133835j 0.00814769-0.0368971j -0.0192378-0.0297535j -0.017676+0.0200307j -0.00191386-0.0164434j 0.0415592+0.00167445j -0.0190835+0.00642382j 0.0113771-0.00721375j -0.00529936+0.0191963j 0.00844081+0.0366713j -0.010438-0.0440236j 0.00277596+0.0160568j -0.0141239-0.0119211j -0.00859226+0.0131622j 0.0126505+0.025491j 0.00484802+0.00479852j 0.0207227-0.00580448j -0.019296+0.0149503j -0.00808293-0.0182279j 0.000697219-0.012288j 0.018892-0.0247423j -0.003561-0.0108281j -0.000770164-0.0214759j -0.00585275+0.00804758j -0.00868423-0.00360401j 0.000937671+0.00136379j 0.00959418+0.00213476j 0.00422666+0.00184583j -0.00413381+0.002898j -0.0146551-0.00868992j -0.0114526+0.0313796j 0.00506243+0.00395788j 0.0027655-0.0142514j -0.00854334+0.00309722j 0.00289107+0.000318877j -0.023282+0.00814128j -0.0132367+0.00630952j -0.0246526+0.0121247j 0.0202624-0.00109915j -0.00995677+0.00471253j 0.00766474-0.0052152j 0.00196498+0.00183315j 0.00912572+0.0220476j -0.0055923+0.0141276j 0.00448538+0.0133738j 0.0190447-0.0110791j -0.0151339+0.00729722j -0.0031772-0.012282j 0.0056914+0.0120176j 0.00170831+0.0117549j 0.0283917+0.00703827j 0.00787857-0.0575894j 0.000581377+0.00396713j -0.00168975-0.0209027j 0.00199036-0.00326494j -3.46379e-05-0.00202251j 0.0218421-0.00187507j 0.0108258+0.00343069j 0.0256651-0.00676061j -0.0401705-0.0411579j 0.0174245-0.00596463j 0.0112128+0.00553872j -0.00896871-0.00722191j -0.00196804+0.00895546j 0.00635487-0.0073355j -0.015212-0.00436899j 0.0424137+0.00763969j 0.0132108+0.0056742j 0.0112079-0.00377146j -0.0431832+0.00625622j 0.00110035+0.0115943j 0.0133996+0.0325726j 0.0118322-0.0190269j 0.022748+0.0508931j -0.0396493-0.00795239j 0.0324389+0.0391102j -0.0234299+0.0259667j 0.0222856+0.0299613j -0.0232157+0.0205805j -0.0182035-0.0122328j 
-0.0191092-0.0505941j 0.023726-0.0529916j -0.0307699-0.00805319j 0.00478424+2.79045e-05j -0.0246162-0.0287883j -0.0283589-0.00724907j -0.0404684+0.0274097j 0.0113333+0.0029579j -0.00418387+0.00502259j 0.0259426-0.00336286j -9.98088e-05+0.00647452j -0.000847888-0.0123413j 0.00538808+0.0211769j -0.0113372+0.00132828j 0.0220946+0.0115575j 0.0122095+0.00256252j 0.0367109+0.0133069j -0.0217205+0.0164622j -0.0178982+0.00582974j -0.000445377+0.00790038j -0.0154225+0.0188877j -0.0096111+0.0174157j -0.0116978-0.00688223j -0.030696-0.008431j -0.0157724+0.00999888j -0.0184762-0.0176844j 0.00542086+0.0160071j -0.00305796-0.00492473j -0.0164165-0.00607273j 0.0521221-0.00320857j 0.0197347+0.024592j -0.00645612+0.018392j -0.00791976-0.00283106j -0.0137866-0.0165452j 0.0145753+0.0119517j -0.00823385+0.0368122j 0.00952451-0.017105j 0.039196-0.0145262j -0.0277265+0.00425709j -0.00956885+0.0157558j 0.00182323+0.00984382j -0.0630104-0.0189034j -0.00331609+0.0221351j 0.0164709+0.0162664j 0.0152491-0.0178693j 0.0112806+0.000211666j 0.0147218+0.0517623j 0.0125701+0.00788157j 0.0159056+0.00868445j 0.00995454-0.0284055j -0.00399598+0.0131345j -0.0294398-0.00308354j -0.011368+0.00194202j -0.0292177+0.0265096j 0.0122037+0.0245614j -0.0157619-0.0180033j 0.0241191+0.0069249j 0.0244897-0.00441926j -0.00308622-0.00553672j 0.0105165+0.00749311j -0.00790204+0.00433382j 0.0162176-0.0236504j 0.00175753-0.00037194j -0.00467937+0.00480362j 0.00396474-0.00419579j 0.00463861+0.0193683j -0.0111016-0.00599224j 0.0217586-0.00110505j -0.00673819+0.0103458j 0.0267727-3.89014e-05j -0.00173506+0.00483412j -0.0184972-0.00110022j 0.0198679+0.0264092j 0.0256392-0.0112572j 0.035632-0.00198538j 0.0172029-0.012093j 0.00288007-0.0138572j -0.0196597-0.0290659j -0.00613469-0.0303549j -0.00628988-0.0183367j 0.0044282+0.00299962j -0.0678613-0.0258471j 0.0360869-0.0389259j 0.0023574+0.0301807j 0.0593467-0.0266239j 0.012277+0.0163705j -0.0022066+0.00878924j -0.0255706+0.0172563j 0.021974-0.0152164j 0.00181289+0.00279759j 0.0294785+0.00367366j -0.0241008-0.0228004j 0.00828737-0.0203894j 0.0107675+0.00953207j 0.0535684+0.0273994j -0.0434599-0.0330619j 0.00929107-0.00233038j -0.018653+0.0291565j -0.00501475-0.0197284j -0.00863031-0.0155815j -0.018174+0.00294804j -0.0212996+0.0252391j 0.0341645+0.0212198j 0.00678608+0.00319104j 0.0256024-0.0370386j 0.0177154-0.0115601j 0.0189039+0.00359312j -0.0665907+0.00911534j 0.0500134-0.039184j -0.0114433-0.0424721j 0.0207075+0.0116519j 0.0167519+0.0201802j -0.0264781+0.0754695j -0.00782805+0.00863056j 0.0435184-0.0142273j 0.0634843+0.00280342j 0.000852805-0.0179078j -0.0161966-0.0026231j -0.00502165-0.0141445j 0.0127678-0.0103591j -0.0372166-0.0473376j -0.0145484-0.00505137j 0.0118721+0.000856294j -0.00295624+0.00283507j -0.00889076-0.00676779j 0.0403304-0.000639349j -0.0111362-0.0167393j 0.00817425+0.0408678j -0.0365763+0.00766531j 0.00101935-0.0217559j -0.0214932+0.0224511j 0.0310479-0.0320697j 0.00800941-0.0241825j -0.0334414+0.00632216j 0.0132447+0.0140035j 0.0238955+0.039946j 0.0038257-0.0397368j -0.0259779-0.00755133j -0.0330583+0.00435449j -0.0504696+0.039394j 0.0270898-0.0342754j 0.0153781-0.0213759j -0.00984325-0.0214673j -0.00726681+0.0162846j -0.0206121+0.00922078j -0.00901695+0.00667845j -0.00815842+0.0243719j 0.00655943+0.00707644j -0.0103086-0.00930528j 0.0164587-0.0102134j -0.0101351-0.0150313j 0.00326378+0.0131624j -0.0115534-0.0193031j 0.0110342-0.00711783j -0.00261445-0.00201793j 0.00908552-0.0148017j -0.00461443+0.0154362j -0.00510618+0.00094522j 0.00510744-0.0153774j 0.0417014-0.0283487j 0.0257853-0.0297811j -0.0151323+0.00509954j 0.0202353+0.000945299j -0.00599241-0.0250889j 0.00308348+0.00306251j -0.0125682-0.0279912j 0.00241465-0.00621365j 0.0272991-0.0163868j 0.0148435-0.0128216j -0.00169362-0.00354531j -0.00532721-0.00513532j 0.0119406-0.013465j -0.0319553-0.00957399j 0.00551168-0.0110811j 0.0279469+0.00902026j 0.00780906+0.0358358j -0.0196584+0.000808704j -0.000716187-0.00608004j -0.00848108+0.01007j -0.0185396+0.00228522j 0.00751511+0.0193401j 0.0630562+0.000902727j -0.00639727+0.0130706j -0.00999658+0.016989j 0.00644554-0.0123624j 0.0264835-0.010106j 0.0219776+0.0176415j 0.0121754-0.00739288j 0.0401534+0.0410292j -0.0364849-0.0155234j 0.0154246+0.0275912j -0.0114724+0.00475272j 0.0293512+0.0131618j -0.00792948-0.00247466j 0.00761435+0.00100086j -0.00449955-0.00627844j -0.0171005+0.0376938j -0.007893+0.0376177j -0.0572222-0.0307905j 0.0109476+0.0759057j -0.0115248-0.0122899j 0.0990055-0.0409012j 0.00760579-0.00861764j 0.0550912-0.0581226j -0.0123798+0.0296151j 0.0160454-0.10226j -0.0101816+0.0488494j 0.0253279+0.0304389j 0.0558915+0.0916168j -0.0773637+0.0630234j 
