-0.00304947+0.0111422j 0.0190662+0.00826074j -0.00927152-0.00504459j 0.00113135-0.00769714j 0.00769399-0.00741228j -0.0027744+0.0041633j 0.00961051+0.00869414j -0.00849234+0.00132097j -0.0043641-0.0110317j 0.00167199+0.00735623j -0.00943169+0.000423421j 0.00720513+0.00277526j -0.00498144+0.00499706j -0.00274962+0.00386408j -0.00464196+0.00249299j 0.000665276-0.00154928j 0.00432388-0.00732669j -0.00335438-0.00652018j 0.00777305+0.00490199j 0.00923679-0.00136762j -0.00258494-0.00172441j 0.00433664+0.00368998j -0.00429049-0.0128795j -0.00696533+0.00724865j 0.0050205+0.00875703j 0.00971653-0.00530514j 0.0004983-0.0165775j 0.0073972-0.00677801j 0.0217339-0.00801136j 0.00610241-0.00446045j -0.004433+0.002422j 0.00184051-0.00200739j 0.000405748-0.00292476j 0.00325541-0.00256138j 0.0127976+0.00360837j 0.0112769+0.00460262j 0.0011225+0.000788114j 0.00329552+0.0010649j 4.81503e-05+0.000680682j -0.0060931-0.00251483j 0.00187009+0.00767773j 0.00288203-0.00786143j -0.000207704-0.0001108j -0.00461451-0.00395299j -0.000796936-0.00304164j 0.000102781+0.00156057j 0.0087301-0.00692602j 0.0154063-0.00372792j 0.00663371-0.00110702j -0.010106-0.00309863j -0.0031629-0.000316954j -0.000239307+0.000989709j 0.00972499+0.00811757j 0.00945551+0.00553421j 0.00575696+0.0172922j -0.00893482-0.00778304j -0.0059792+0.0222746j 0.00789384-0.00158771j 0.00974334+0.00446434j 0.000393073+0.00114666j -0.00293612+0.00193332j 0.00104525+0.00267807j -0.0131012-0.0110316j -0.000382586-0.00696625j -0.0163651-0.0080762j 0.00154824-0.0442095j -0.0124513-0.00597916j -0.0122827-0.0114581j -0.00827078+0.00379428j 0.0171433+0.00928592j 0.00360691-0.024341j 0.00223555+0.012975j -0.0227806+0.0421549j 0.0277958-0.00126574j -0.0143604+0.00353994j -0.00960222+0.0229533j -0.0149454-0.00555339j 0.0194879-0.0133288j -0.00560157-0.0096254j -0.00371661+0.00273018j 0.00255097+0.00642508j 0.0081163+0.0168723j 0.00877646-0.0326462j 0.0094619-0.00730251j 0.00133366-0.00405656j -0.00089259-0.0137615j -0.00553662+0.00266735j -0.00395179-0.00141022j 0.0231527-0.00188743j -0.0142107-0.00735447j -0.00828288-0.00555934j 0.00217178-0.00298549j -0.020077+0.00681055j 0.00181629-0.000504099j 0.0311719-0.00895554j 0.0395733-0.019088j -0.0293663+0.00795891j 0.0102566+0.00197092j -0.000718774+0.0118094j 0.00806826+0.00234083j -0.00940522-0.00155507j 0.00498846+0.000393638j -0.00602191-0.000237675j -0.0319014+0.047663j -0.000181264-0.00763732j 0.00685635-0.00391532j -0.00947477+0.00624953j -0.00978291+0.000975917j -0.0174047+0.0124628j -6.22483e-05+0.00995643j -0.00273024-0.00192201j -0.0053902-0.016016j 0.00173009-0.00350401j -0.0424543-0.0184032j 0.0124201-0.00376779j -0.00564885-0.0152254j 0.0237797+0.0225035j -0.027555+0.0193163j -0.0563714-0.0358515j -0.00133583-0.00719421j -0.00338838+0.0115589j -0.0171758-0.0012678j 0.0642323+0.0166813j -0.000950979+0.00949264j 0.0212298-0.0270496j -0.00775123-0.0111964j 0.0289679+0.0174047j 0.0290169+0.000639596j -0.0120259-0.0825522j -0.00464299-0.0452537j 0.015367-0.012508j -0.027023+0.0184829j -0.0238346-0.0427987j 0.053717-0.0234552j -0.0717004+0.00496275j 0.00544134+0.0774551j 
0.00650964-0.0145381j 0.000874203+0.00198762j 0.00673645+0.00214891j 0.0104492-0.0109581j 0.0109353+0.00251696j 0.00695065+0.00853701j 0.011555+0.00845694j 0.00138241-0.000168738j -0.00200051+0.00024444j -0.00952637-0.00607368j 0.00122658-0.0148057j -0.018652+0.00821027j -0.00348889+0.00723223j 0.00387382+0.00507834j -0.0179438-0.00592993j -0.000201822-3.25774e-06j 0.0061598-0.0024496j -0.00154245+0.00555014j 0.0100533+0.0021642j -0.000506145+0.00150046j 0.00329356+0.00644613j -0.0016545-0.0176793j -0.00157277-0.0114502j -0.000144727+0.00495994j -0.00895296+0.00526097j 0.00353522+0.00708199j 0.0127306+0.000389615j 0.00570684+0.00968456j -0.000595835+0.0146924j 0.0030867+0.0068945j 0.0116724-0.00594902j 0.00664256-0.0084751j 0.00351214+0.00206293j -0.000437374+0.0111084j -0.0139824+0.00734221j -0.00834262+0.00417466j -0.00213131+0.00579901j -0.00445077-0.00374843j 0.00776095-0.000487227j 0.0105187-0.00293275j -0.00331806+0.00593967j 0.014854-0.00946891j -0.00099918+0.00331147j -0.000585473+0.00372675j -0.000198677+0.00431367j -0.00346601+0.000149157j -0.0036317+0.000914265j 0.0149446+0.00311705j 0.0132548+0.00647989j 0.00215962+0.00397025j 0.00488967+0.00655558j -0.0101013-0.00496815j -0.0157181-0.00590008j -0.00401189-0.00675806j 0.0132325+0.0216921j 0.00694504-8.02607e-05j 0.000759049-0.0146905j 0.0142176-0.0202601j 0.00221422-0.000353797j 0.00633419+0.000423844j -0.00696311-0.00336817j 0.0158952+0.00441871j -0.0103016-0.0240144j 0.00364316-0.0190034j -0.011019+0.0110366j 0.00502374-0.0234045j -0.0129365+0.0114731j 0.00381992+0.00940645j 0.000515582-0.00449171j 0.00539496-0.000545112j -0.00427928+0.00730508j -0.010718-0.000901164j -0.00205582+0.000171988j 0.0101711-0.0161318j -0.00973031+0.00315815j 0.00691285-0.00119619j -0.00209182+0.0132012j -0.00481882-0.00772057j -0.00603874+0.00888401j 0.00787077-0.000973471j 0.0160923-0.00459502j -0.00369546-0.0304905j -0.019423+0.0264455j -0.0109951+0.00224565j 0.00773253+0.00399059j -0.0080876+0.023244j -0.00934108+0.00992388j 0.00306586+0.00477778j -0.00103973-0.00461662j 0.0020972+0.00286691j -0.00412017+0.00528591j -0.00941947+0.00231776j 0.0114958-0.00513725j -0.00292085-0.00239938j -0.0146093-0.00584359j 0.000622352-0.0570055j 0.0286651-0.0337191j 0.010105-0.0139936j 0.0172724-0.00207777j 0.00593508-0.011006j -0.00346637+0.00604125j 0.00713992-0.00517862j -0.00220019+0.00770592j 0.0134939+0.0122049j -0.00278117-0.0015861j 0.00198219-0.00580452j 0.00507808+0.0063191j 0.00580563+0.0025623j 0.0139497+0.00246573j 0.0383045+0.00552105j -0.0146277+0.00424551j -0.0610725-0.00240729j -0.0590008-0.00822973j -0.0138649+0.0170319j -0.0127642+0.0020401j -0.0281081-0.0142143j 0.0275298-0.003361j 0.0415642+0.0153493j -0.0247885+0.0188038j -0.00964569+0.000976991j 0.033216+0.00764454j -0.0250065-0.00386849j -0.0170804-0.0318391j -0.000758741-0.0255126j -0.00781631-0.0425311j 0.0108743+0.0278637j 0.0127498+0.0136135j 0.0191464-0.061665j -0.0236537-0.00868907j -0.00175818+0.0541626j 0.0142602+0.0460642j 0.0642704+0.0175976j 0.0258494-0.0381951j 0.0331635+0.00121156j 0.00138974-0.0687139j -0.0612159+0.00233098j 
0.00530748-0.015081j -0.00355908-0.00202184j 0.0101661+0.00678418j 0.00702177-0.00812912j -7.87895e-05+0.00909631j 0.010578+0.00485458j -0.000821246-8.53647e-05j 0.0156027-0.00172773j 0.00345977+0.0156074j -0.00715382-0.00633514j 0.00176849-0.00909009j -0.00868848+0.00380972j 0.00129004+0.000949909j 0.00445439-0.00477772j 0.00350119-0.00371306j -0.00353309-0.00154507j -0.00570067+0.00450591j 0.00080328+0.00555218j -0.00518456-0.00168672j -0.0191062+0.00684327j 0.00331066-0.000119174j -0.00374343-0.0140994j 0.0171802+0.0176993j 0.00875218-0.0154338j -0.00528817+0.00936557j 0.00603345+0.00429629j 0.01117-0.00849714j 0.0106721+0.000838784j 0.0160203+0.00530665j 0.00366477-0.00704324j 0.00169915-0.0055258j -0.00502287+0.00229378j 0.000606166-0.000379877j 0.0105089-0.00267013j 0.00582622+0.00626532j 0.0106768+0.00174088j -0.00146204+0.000839514j -0.0102751+0.0142211j -0.000652747-0.00316716j -0.00799678-0.0112054j 0.00658116-0.0135951j -0.0144503+0.0046617j 0.00513553+0.00224683j 0.000750816+0.00590031j 0.0011783+0.010013j 0.0022217+0.00212671j -0.0202345+0.0208434j -0.0172998-0.00439213j -0.00874251-0.00802798j 0.00593586-0.00120202j 0.0109462+0.00970744j 0.0127362+0.0184152j -0.0111325-0.00293861j -0.02205-0.0225035j -0.00633859-0.0214067j 0.0210943-0.0105683j 0.014633-0.018622j -0.00496537+0.0199133j -0.0159259-0.00655416j 0.00788333+0.00402494j -0.00768711-0.0045124j 0.0178579+0.00587538j -0.0152281-0.0293112j -0.00187678-0.0242764j -0.0206736+0.0078251j 0.0020431-0.0498025j -0.0227579+0.0103715j -0.00319142-0.00702318j -0.00523716+0.000591433j 0.0180013+0.00118572j 0.00377863-0.0218j -0.00333274+0.0160788j -0.0148533+0.0439328j 0.0375382-0.00763099j -0.0206676+0.011291j -0.00378563+0.0164954j -0.00777707-0.00781796j 0.0226548-0.0199859j -0.0128452+0.001916j -0.00443566+0.00995224j 0.010157+0.0139288j -0.0073696-0.00360981j 0.00192221-0.019581j 0.000932089-0.00234084j 0.0132564-0.00550186j -0.00388384-0.0187839j -0.0267413+0.0111856j 0.00118571-0.00297022j 0.0313962-0.00698828j 0.00319646-0.0162326j -0.00440073-0.00792042j -0.0034162+0.00301145j -0.0176698+0.00692117j -0.000465892+0.000339021j 0.0289138-0.00561344j 0.0197475-0.00616593j -0.0502236+0.00914657j 0.012388+0.00294497j 0.0014554+0.00471875j 0.00193519-0.00534608j -0.00533416-0.00448237j 0.00249753+0.00150455j -0.00413583-1.42074e-05j 0.0204109-0.0279612j -0.0141451-0.00134328j 0.000563785+0.000184576j 0.000123832+0.00598057j -0.0241621-0.0043741j -0.0193779+0.0110685j 0.00900139+0.0125742j -0.00471881+0.0049387j 0.012923+0.00231758j -0.0121973+0.01034j 0.0252078+0.0285199j -0.0359197-0.0262914j -0.000549052-0.0147467j 0.0210827+0.0138831j -0.0262616-0.0120445j 0.00266123+0.0238669j 0.0173397+0.0170019j 0.0203833-0.00765602j 0.0204148-0.0282635j 0.0170974+0.0405462j 0.031544+0.00408961j 0.000573976+0.0222728j -0.0073372-0.00911678j 0.0125481+0.00461053j -0.0015765+0.0345622j -0.0463327-0.0351371j 0.033203+0.0128331j -0.0370859-0.0448705j -0.0471947+0.063801j 0.0139556-0.050756j 0.0538973+0.00834726j -0.0340984+0.018004j 0.0188779+0.0439743j 
0.00565004-0.00994165j 0.0148576+0.00119341j 0.0229611+0.00717428j -0.00502444+0.000450779j -0.000375969-0.00363893j -0.00612634-0.00247871j -0.000772122+0.00437325j 0.0148-0.00709777j 0.00840208+0.0158416j 0.00894609+0.0196776j -0.0165813+0.0112576j 0.0182215-0.00449439j -0.0105076+0.00610139j -0.006403-0.00225934j 0.00274783+0.0032789j -0.00520097-0.00271182j 0.00172273-0.0122807j -0.00414918-0.0122869j 0.0141638+0.00759185j -0.0074559+0.0082275j -0.000427291-0.0144449j -0.00608581-0.00604191j 0.00932045+0.0049714j 0.00556016-0.00827525j 0.0107932+0.00362261j 0.00829304-0.0106915j -0.0158831-0.0111953j -0.00325077+0.000385741j 0.00338904-0.0187701j 0.000485759+0.00830438j 0.00387577+0.00669952j 0.0131196-0.00763516j 0.00102769-0.000602382j -0.00686628+0.00700579j 0.00603456-0.00300669j 0.00665265+0.00133596j 0.000184291+0.00211269j 0.00914943-0.00741424j 0.00460034+0.00415013j -0.0020766+0.00680177j 0.00523096+0.0229377j 0.00657589-0.0168385j -0.00276067-0.000900181j -0.0111814-0.00617214j -0.0191626-0.00107158j -0.00149288-3.78067e-05j -0.0199888+0.00758817j 0.0281862+0.00601633j 0.0136849-0.0110938j -0.0211275+0.00566208j 0.0066045+0.0166845j 0.00486331+0.00810295j -0.00421549-0.00438729j -0.00444205-0.0228428j 0.00891727+0.0208504j 0.0139867-0.0139192j -0.00246241+0.00129651j 0.00195618-0.00323499j 0.000584878-0.00219845j -0.0112967-0.00280446j 0.00954955+0.00474531j -0.0235206-0.00179994j 0.0111198+0.032666j 0.00803522+0.0252144j 0.0116078-0.0226756j -0.00520524+0.0266995j 0.0199233-0.0223961j -0.00411069+0.00402504j -0.00703359-0.00121963j 0.00643111+0.0152487j -0.00385446+0.014756j 0.004544+0.00495439j -0.00143738-0.00540354j -0.0211203+0.00930789j 0.0123948-0.0108661j -0.00420995+0.00918329j 0.00562028+0.00395894j -0.0105349+0.0119807j 0.00493209-0.0145735j 0.00836094-0.0235672j -0.0184918-0.0138686j 0.024568+0.0272394j 0.00771769-0.0222144j 0.0124232-0.00724788j -0.0155782+0.00408479j 0.0193131-0.0121142j 0.0382378-0.0248468j -0.0161409+0.0021681j -0.0128068+0.00805114j -0.0184744+0.0147304j -0.00536547+0.0020504j 0.00275403-0.00702863j -0.00840411+0.00179536j 0.00293675-0.00106291j 0.0116351-0.0030717j 0.011539+2.26557e-05j -0.00674824+0.00100443j -0.00985114+0.00597089j -0.00225307+0.00588387j 0.0016296+0.00847517j -0.00274072+0.00861319j 0.00136817-0.00581524j 0.00233484+0.00163595j 0.00825918+0.00450776j 0.0159827+0.00583865j 0.0129033+0.011422j -0.0207422-0.00594355j 0.0297548+0.00754332j -0.000474013+0.00684581j -0.0143757+0.0107342j -0.00800673-0.0133702j 0.01764+0.00794206j 0.00684741-0.00815716j -0.00267902+0.0117373j 0.0026807+0.00289996j 0.00711322-0.00957305j -0.013533-0.00715864j 0.0142539+0.00111102j -0.00629343-0.00700485j -0.00914752-0.0186718j -0.0341621-0.00595498j 0.0324142+0.00927264j 0.0252206+0.0226536j -0.00890199+0.0236212j -0.0159096-0.00479138j -0.00895226+0.0261991j -0.0192826+0.0139236j 0.00541006+0.0102027j 0.0393431+0.0265181j -0.00139257-0.0473567j 0.00769888+0.00347374j -0.00160455-0.036496j -0.025249+0.028988j -0.032838-0.00875074j 0.0108335+0.020002j 0.0165093-0.0174327j 
-0.00592346+0.0168826j 0.0227982+0.00881211j 0.00463558+0.00230756j 0.00832467-0.00792378j -0.00105469+0.00873584j 0.0120663+0.00632215j -0.000608377-0.00210071j 0.00124795+0.000259979j 0.00109013+0.000278749j 0.00223866-0.00347562j 0.00374285+0.00369109j -0.000681992-0.00337169j 0.00175351-0.00317572j -0.000549352-0.00702065j 0.0127113-0.00302389j -0.0096614+0.0129698j 0.00548281-0.0154037j 0.017727+0.00988539j 0.0245881+0.00310265j 0.00433732-0.0161565j -0.000640751-0.0207305j 0.00711215+0.00067569j -0.0148322-0.00771086j -0.00285059+0.0126446j 0.000133294-0.00221345j -0.00151289+0.000781513j -0.00426421+0.00689602j -0.00337424+0.00437601j -0.0107247-0.00629613j -0.00991523+0.00252956j 0.00237924+0.00299003j 0.00655454+0.0184174j -0.00139677+0.0152193j 0.00119566+0.0160189j -0.00485664-0.00656655j 7.30535e-06-0.0134468j -0.0334348+0.0146584j -0.0067679+0.0234107j -0.00300939-0.00248893j -0.0134116+0.00870535j -0.0127078+0.00244225j -0.00938139+0.00598685j 0.0147251+0.00578724j 0.000264492+0.00407926j 0.0169922+0.0199362j -0.0157266-0.0127894j -0.0335904+0.0228061j 0.0053628+0.0169081j -0.0119873-0.0120949j -0.0128958-0.0132614j 0.0228053-0.0125882j 0.0216883+0.0179622j -0.0103039-0.015554j -0.0236325-0.0389165j -0.0133018-0.00177301j 0.0354559-0.0186523j 0.0116565-0.03142j 0.00325535+0.016503j -0.0180463-0.0092933j -0.00389741+0.000718688j 0.00430365+0.0025439j -0.00699065-0.00308964j 0.00389284+0.0134041j -0.00321533+0.00736179j 0.00543508-0.00244271j -0.00433965+0.013117j 0.0041088-0.00121912j 0.000704893-0.0012737j 0.00133035+0.00500713j -0.00906811-0.0102664j 0.00523142-0.000162079j 0.00970304-0.00725198j 0.00502161-0.0109896j -0.00847415+0.00747982j 0.00762313-0.00411064j 0.00296599-0.0136866j 0.00416578-0.00332475j -0.0103244+0.000766178j 0.00661915+0.00104424j -0.00767391+0.00135601j -0.00930855+0.00700361j -0.00298408-0.00329262j -0.00537184+0.0150864j -0.00277395-0.00988092j -0.00264152+0.00666464j -0.00592436-0.010795j -0.0127858-0.0148651j -0.000164534+0.000952819j -0.0163518-0.0246382j 0.0144298-0.0237239j 0.00329219-0.0102537j 0.00105269+0.00776387j 0.0453258-0.0266833j 0.00772285-0.00516238j -0.0010694-0.00176329j 0.00255966-0.00770062j -0.0178464-0.00461552j -0.0105218-0.00160265j -0.0133375-0.0123895j -0.00799845+0.00275857j 0.00188953+0.00384961j -0.0134152+0.00737223j 0.0045031-0.00685687j -0.00932103+0.0182813j 0.0253689+0.0141818j -0.028823-0.0135774j 0.00418601+0.0125802j -0.00439696-0.010974j -0.0148376-0.0145874j 0.0154233-0.0110334j -0.00648675-0.0159782j -0.0242966-0.0228834j 0.0167275+0.0337422j -0.00186651+5.3982e-05j 0.0166533+0.00710931j -0.0160131+0.0098271j -0.0276749+0.0264716j 0.00874641-0.000162072j -0.0227571+0.00990493j 0.00661458-0.0179086j 0.0123029+0.0163285j 0.00563414+0.0184481j -0.00600087+0.00248501j -0.0202299-0.0243612j 0.0225178-0.00909424j 0.0121031-0.0153547j 0.00946976-0.0165425j -0.00704878-0.0194423j 0.00374203+0.000418776j -0.00827876-0.00558393j 0.0140947+0.00891973j 0.00897105-0.0169927j -0.00529462+0.0108665j -0.0114777-0.00108213j 0.00874207-0.00704001j -0.007441-0.0108921j 
0.000431792-0.00966474j -0.0110705-0.00501204j 0.0123638+0.00259063j -0.00155009+0.00433502j -0.0107672+0.0207824j 0.0128224-0.00671574j -0.0206525-0.0183127j -0.0130771+0.00543086j -0.00230619-0.00806206j -0.00123873+0.00486478j -0.00113836+0.000292405j 0.00482626-0.00456385j -0.00778888-0.00417473j -0.0106908-0.0113025j 0.0153722-0.0131137j -0.0110992+0.00336842j 0.00144059+0.00163795j 0.0128671+0.00198027j -0.0058876+0.00728015j 0.0226699-0.0158697j -0.00674241-0.00674668j 0.0146753+0.0321638j -0.0117608-0.0113219j -0.0158988+0.00745843j -0.00662891+0.0175458j 0.0182379+0.00668895j 0.012475-0.0148737j 0.0112893+0.0133714j 0.0155151+0.00686953j 0.000895247+0.00840662j 0.0165467-0.0103021j 0.0101769-0.00792901j 0.00709199+0.00150133j 0.0116944+0.00977203j -0.00660814+0.0166422j 0.00445018+0.0126259j -0.000705417+0.0157138j -0.000239074-0.00151558j 0.00525832-0.00450757j 0.00765856-0.00553383j 0.0110126+0.0106416j 0.0140788-0.00929323j 0.00321231+0.00195449j 0.0016147+0.00573548j 0.00132687+0.00104105j -0.00688425+0.00323603j -0.00951488+0.00432478j 0.0180254-0.00846512j 0.0150048+0.00621272j -0.00511113-0.000589554j 0.00304945+0.00871474j -0.00975951+0.00492334j -0.0109001+0.000481612j -0.00292688-0.0116488j 0.0149643+0.0240766j 0.00807439-0.00614582j -0.0116634+0.00101386j 0.00720966-0.0174997j 0.00947592+0.00333391j 0.0040099+0.00594895j 0.000750875-0.00832793j 0.0118755+0.00796481j 0.00291331-0.0108458j 0.0057006-0.0149236j -0.00821265+0.00423994j 0.00260456-0.00862182j -0.00515332+0.000807003j 0.00963858+0.00422234j -0.0148637-0.0136839j 0.0355892+0.021872j -0.00421768+0.0173355j -0.0146034+0.0356165j 0.000575484+0.0212072j 0.0148084-0.0146608j -0.00665702-0.00279146j -0.00772248+0.0239359j 0.0164627+0.000409112j 0.00368621-0.00674001j -0.0184301+0.0028783j 0.0159511-0.0400596j 0.00270379-0.0149515j 0.0111394+0.0111038j -0.00207586-0.0108555j 0.0080121+0.000302412j 0.0037238+0.0172957j 0.0211018+0.00881223j 0.0314433-0.0292931j -0.0253672+0.00671712j -0.00172795-0.00407796j -0.0202645+0.0173377j -0.0206796+0.000922302j -0.000311338-0.00192178j 0.00957051+0.00618341j -0.000599729-0.00192246j 0.00259537-0.0117098j -0.0020211-0.000547699j -0.0107387+0.0104258j 0.0396002+0.00574593j 0.0283785+0.00749026j -0.000811125-0.000889507j -0.0148851+0.0103833j 0.00924147-0.00470485j -0.0151222+0.00299949j 0.00882403-0.00637198j -0.00571178+0.00379825j 0.0068725-0.000532322j -0.0111809+0.0113796j 0.0353083+0.0206535j -0.000671765-0.00584012j 0.00432696-0.00789286j -0.0274778-0.00462767j 0.0250007+0.00147088j -0.00380888-0.0093014j -0.000628934+0.0179488j -0.0263661-0.00585708j -0.0132889-0.0272508j -0.00600579-0.0203546j -0.00582802-0.00222929j -0.00858354-0.00145707j -0.0176562-0.0408455j -0.0139071-0.0168059j -0.00520286-0.00694881j 0.0232717-0.00651774j 0.00916105+0.0517062j -0.0427292-0.0049519j -0.0270167+0.0369664j -0.0207279+0.0246053j 0.0167834+0.0246145j 0.00361566+0.00138367j 0.0105805-0.00331918j -0.0143262-0.00137964j -0.00121774+0.0139549j -0.00118277-0.0214932j 0.0170386-0.00283719j -0.0175414+0.0020336j 0.00368189+0.016637j 
-0.000378831-0.0198989j 0.00691805-0.00158532j -0.0331015-0.000858911j 0.00797153-0.0131246j 0.00469148+0.0147898j 0.0137504+0.00224778j -0.00599782+0.00170742j 0.00943911-0.00690971j 0.00916109+0.00773531j 0.00228093+0.0135597j -0.0149045+0.00465471j 0.00939761+0.00440639j -0.00383636+0.00653252j 0.00283725+0.00315756j -0.0115627+0.0126787j -1.48285e-05-0.0168821j 0.00122218+0.009125j -0.016966-0.00638684j -0.0183906+0.00551464j 0.00141407+0.00227396j 0.00829271+0.016692j -0.000599117+0.00289179j -0.00402826+0.00311348j 0.00243453+0.00150227j 0.00983952+0.00537143j 0.00789333-0.00965985j -0.019069-0.00460315j 0.00120774+0.00837602j -0.00334375-0.0269345j -0.0102923+0.0106947j 0.0117728+0.00202075j 0.019931+0.00878869j 0.00323563+0.0142076j 0.00633116+0.0205168j 0.00126021+0.00386655j 0.0132529-0.00290676j -0.0295692+0.0264654j -0.00517624-0.00458188j 0.00627459+0.00567208j 0.00724441+0.00123657j 0.0298727-0.0199692j 0.0196568+0.0143525j 0.0113847+0.00298775j -0.000472635+0.00178288j 0.0319322+0.0141154j -0.0098717-0.00473619j 0.00305557-0.00394317j -0.0162642-0.0293322j -0.0116173+0.0289141j 0.00500172-0.0112471j -0.00332321-0.0118926j 1.20107e-05-0.00259813j 0.00599802-0.00756912j 0.00252682-0.000639989j -0.000409196-0.00586667j -0.0100136-0.000858804j 0.00316579+0.00693525j -0.0038507+0.00189251j 0.00135232+5.66866e-05j -0.0143376-0.00450808j 0.00621497+0.00979537j -0.0224116-0.0026458j 0.00256881+0.029798j 0.0102595+0.0193721j 0.00583425-0.0259256j -0.00645808+0.0156335j 0.0146716-0.0202753j -0.00447889+0.00891278j -0.00306618+0.00659719j -0.00449267-0.00128942j 0.00226172+0.0089851j 0.0154264-0.00859247j -0.00144363-0.00244657j -0.0198179+0.011397j 0.00716233-0.00738104j 0.00385296-0.000935839j 0.00166557+0.00330983j -0.0185327+0.012078j 0.00743631-0.0149777j 0.000627846-0.0119065j -0.019715-0.00283387j 0.0111674+0.0204281j 0.0037142-0.0147288j 0.00192067-0.0127797j -0.0148255-0.00269194j 0.00851998-0.0251294j 0.0167054-0.0104008j -0.00588837+0.002714j -0.0114484-0.00530805j -0.0112756-0.0103797j 0.000200289-0.00291138j 0.00262681+0.00775277j 0.000141009-0.0150234j 0.00591501-0.00346015j 0.0212494-0.0037201j 0.0322317-0.028886j -0.0230604-0.014094j -0.0268896+0.000407037j -0.019044-0.00310735j 0.000719894+0.00154367j 0.000215505+0.0102859j -0.0036536-0.00308449j 0.0103095+7.60543e-05j 0.00846321-0.00208862j 0.0290949+0.0149226j 0.000187774+0.012483j -0.019281-0.00335088j 0.0104851-0.00347248j -0.0133436+0.0171009j 0.00381324+0.0174768j -0.00882407-0.0199805j -0.0203113-0.00398259j -0.0116859+0.00835691j 0.00845638+0.0196693j -0.0040876+0.00475872j -0.00471568-0.00758679j -0.00689891+0.0174975j 0.0313354+0.00278774j -0.012358+0.00790255j 0.00596678-0.00670887j -0.0122487+0.00578335j 0.0427247+0.00720855j 0.0195192+0.0427151j -0.0113871-0.0149635j 0.0132115-0.0154073j 0.00505438+0.0159113j -0.00282284+0.00843541j 0.00680697-0.0159243j 0.0249112+0.0144211j 0.00215274-0.0347566j 0.0161324+0.0114051j 0.00834478-0.0273189j -0.0171888+0.0189324j -0.0199565-0.00696697j 0.00939763+0.00479682j 0.00323075-0.0129063j 
