-1.12503+0.862153j 1.6013+1.52309j -0.749169+0.458081j -0.960092+1.87451j -1.31419-0.514666j -1.45051-0.525281j -0.315489+2.46327j 1.53962+0.204238j 2.15927-0.791641j -0.222627+1.105j 1.59639+1.67756j -0.830201+1.20968j -0.291818+0.966525j 1.0069+0.304071j -1.91378-0.318927j 0.0548473-2.02073j -0.193429+1.74254j -1.56676-0.110676j -0.077405-1.59401j -0.520006-0.00300159j -1.58779+0.791743j -0.0732009-0.149322j 1.58994+0.116846j 0.123836+1.40612j 1.56693-0.874994j -0.533426+0.461996j 1.31947+0.837485j -0.103924-1.41911j -0.55663-0.27919j 1.11874-0.0438429j 1.57683+1.36159j -0.551798+1.63685j -0.794359+1.13771j -1.00866-0.220353j 0.285463+0.570679j -0.164428+1.33033j 1.10359-0.837825j -0.0754534-0.810615j -2.22633-0.144097j 1.13916+1.12441j 0.792098-0.88112j 0.244692-2.12522j -1.33017-0.749427j 0.510742-0.651544j -0.651852-0.931851j 0.678431-1.19986j 0.70142-1.06768j -1.58624-0.48263j -0.364341+0.0984091j 0.710842+0.298942j -1.86238+0.384133j 0.0395131-1.79188j 0.0171676+0.250451j 0.649608+0.859466j -0.154211+0.198474j -0.173882+0.746975j -1.01554+1.03003j 1.37179+1.06656j -0.273627+0.414661j -0.425932-0.44504j 0.227146-0.617898j -0.227819-0.456416j 1.27009+1.26932j -1.62748+1.25167j 0.870356+0.00915311j 0.5905-0.989551j 0.579457-0.92489j -1.23639-0.120662j 0.489676+0.820904j -0.236108+0.00524588j 0.771533+0.257474j -0.133164+1.81276j 1.85914+1.09259j -0.498324-1.25232j 0.856254-1.01658j -0.614826+1.2108j -1.53604+0.802695j 0.843144+0.623899j -0.644354-0.680936j -0.741863-0.701513j 0.210989+0.402616j 0.593987-1.16482j 0.838363-1.55584j -0.706051+0.583274j 0.680242+0.155443j -1.56793-0.153325j -0.726962-1.17265j -1.57103-0.476409j -1.39863-0.986001j -0.183064-0.61926j 1.36209-0.358085j 0.338343-0.757369j -0.27042-1.07021j -1.62814+1.39832j 0.0932261+0.757126j -0.40608+0.640619j 0.00722034+1.68948j 0.732623-0.985289j -0.191072-0.0781536j -0.507135-0.905781j -0.181561-0.109978j -0.336795+0.103547j 0.0337354+0.13867j 0.0795391+1.34573j -1.13237+0.06051j 1.00737+1.12881j -0.42593-0.478303j 1.14905+1.14158j 0.335423+0.0538293j 0.74038+0.082354j -0.5725+0.497524j -0.385863+0.155529j -0.0782045+0.0430341j -0.208564-0.168448j 0.682276-0.638257j -2.15821-0.25627j 0.978455-0.957701j 1.24024+0.53357j 0.0710293-0.4079j -0.0263932-0.221989j 0.00664511-0.478392j 0.21678-0.47587j 0.176523+0.200789j -0.0834129-0.0860953j 0.173089-0.0888871j -0.898809+0.413905j 0.301487-0.252866j -0.0239383+0.524597j -0.272037-1.21835j -0.296681+1.67124j -0.857845-0.0100212j 0.968862-1.18305j 0.304194-0.0240367j -0.596772-0.17835j 0.25667-0.48467j -0.0971789-0.284368j 1.03388+0.947097j -0.335138-0.165425j 0.290805+0.515983j 0.26262+1.63617j -0.114309-0.0174356j 0.585075-0.00244831j -0.78026-0.972119j -1.14747+0.231875j -0.184095-1.13172j -0.38597-0.0389425j 0.249014+0.673533j -0.0175022+0.320762j 0.229729+0.676234j -0.0409582-0.364013j -0.573204+0.259507j -1.37693+0.71252j 1.10728-0.617905j -0.0462814-0.182775j 1.50503+0.921448j -0.0813684+0.0188221j 0.24921-0.248822j -0.698293+0.282142j -0.664602-0.346666j 0.605456-1.26971j -0.934701+0.143126j 0.106222-0.231017j -0.116767-0.0256334j 0.152392-0.231266j -0.60618-1.25386j 1.03741-1.37899j 0.979554-0.00181695j -0.201912-0.404213j 0.400291-0.872873j 1.84327+1.26831j -0.202304-0.173221j -0.139068+0.265981j -0.334793-0.495325j -0.25724+2.03456j 0.15749+0.32949j -0.223109-0.14441j 0.562639-1.93469j -0.510837+0.170076j -0.894814+0.547386j -1.49321+0.0879518j 0.556064-0.520174j 1.20862-0.400199j 2.17341+0.0300609j 0.202567-0.204113j -0.343143-0.970508j -0.229953-0.186937j -0.727006-1.67276j 0.742075+0.303355j -0.68455+0.806548j 
1.90523-0.290119j 0.0220608-1.08465j -1.14178+0.420735j -0.954923-0.581248j 1.29107-1.69476j 1.67683+0.733017j 0.617213-1.38039j 0.971907-0.614019j -0.393758+0.604686j -0.0280471+1.39684j -0.627001+1.19286j -1.6343-0.8274j -0.662691-0.734912j -1.40539-1.84586j 0.779893-0.102655j -1.52945+1.6652j 0.53995-0.409192j -0.943233+0.795937j 0.165934-0.0521097j -0.194242+0.227218j 1.37197-0.7097j 0.0507627-1.19461j -0.152569-0.0716242j 0.559788+1.95309j -0.40701-0.0806412j -0.0390916-0.05388j -1.61871+0.112537j 0.662915-0.103198j -0.520799-0.594409j 1.84564-0.219157j -0.561586-0.201364j -2.15094-0.198927j -0.00747503-1.04819j -0.160705-2.38381j 0.222395+1.4534j 1.2826-1.36525j 1.09705-0.537248j 0.0861557+0.736417j 1.78951+1.58251j -0.212111+0.338683j -0.364599+0.882049j -1.75019+0.39519j -0.63991+0.526256j 0.341993+0.428249j 0.868475+1.0055j 1.1121-0.588197j -0.134534+0.751729j -0.74436+0.64184j -0.858095+1.27907j -0.0589747-0.0720465j 1.11878+0.00280597j -0.856298+0.354124j -0.0732061+0.917118j -0.128733+0.267566j 0.571935+0.804336j -0.332714-0.992851j 0.242485+0.160147j 0.364782+1.62154j 0.387773+0.636608j -0.632392+0.104302j -1.42663-0.529021j 0.871872+0.475302j -1.30137-0.344765j 0.711126-0.271039j 0.488147+0.188491j 0.0507477+0.088437j 1.35948-0.355887j -0.698312+0.645645j -0.0812121+0.978742j -0.393887+1.30533j 0.489299-0.514511j -0.949711-1.16114j -1.17383+0.150877j -0.450548-1.06636j 0.667781-1.02922j -0.363119-1.48176j -0.598053-1.65711j 0.690496+0.62431j 2.05684-0.910109j -1.24608+0.406912j -0.691107-0.461117j -1.86471+0.885098j -0.796868-0.927822j -0.202048-0.573336j -0.392924+0.691382j 0.947847+1.8379j 0.538915+1.79233j -0.5827-0.0256407j 0.732725+0.136695j -0.0305467+0.818654j -0.536273-0.612499j 0.674807-0.481699j -0.782554-0.719355j 1.72704-0.646517j -0.658259+0.106532j 0.0885241-0.536348j 0.0297871+0.619781j -0.281145-0.197737j 0.340986+0.109584j -0.0376678+1.57802j -0.965515+0.0960662j -1.33611-0.65128j 0.654793-0.409445j -0.0887791-0.472787j -0.0292096-0.192402j -0.137106-1.0252j 0.069699+0.395342j 0.867965-0.527388j 0.293721-0.417203j 0.267958+0.259488j -0.745028+0.629567j 0.608583-0.286649j 0.326874-0.104642j 0.188969-0.0354254j 0.65169-0.207097j 1.11082-0.0748728j 0.764997+0.301689j 0.312531-0.354638j -0.254922-1.03156j 0.206062-0.842957j 0.0393946+0.0666554j -0.0904592-0.174944j 0.762622-1.96137j -0.0612319-0.0131683j -0.652169+0.934613j 0.50225-0.0230392j -0.248692-0.279938j 0.0273076+0.6447j -0.263546+0.0329343j 0.235468-0.914098j 0.553141-0.989664j -0.343365-1.12339j 0.332902+0.271988j -0.371111-0.108083j 0.399064+0.265066j 0.417841+0.685621j 0.181607+0.583433j -0.135888-0.389753j 0.33109-0.210607j -0.29074-0.153519j 0.0436764-0.319531j -0.635975+0.399237j 1.75158+0.652135j -0.558265-0.319437j -0.0126482-0.462261j -0.887735-0.612597j 1.56201-0.035165j -0.223861+0.346546j 0.0299338-0.562064j -0.521575-0.035278j 0.274269-0.283531j 0.867415-0.480405j 0.28275-0.332813j -0.498073-0.123634j -0.0565091-0.368189j 1.59319-0.292625j 0.805572-0.211517j 0.340457+0.0190795j -0.536236-0.685573j 0.718289+0.00693484j -0.267889+0.331571j -0.253235-0.699902j -0.243731-0.352696j -0.0755542+0.496278j 0.75379+0.132487j 0.427158+1.71604j 0.859521-1.06843j -0.257849-0.402742j -0.543112+0.024747j -0.703853+0.237097j 0.94131-0.573795j 0.671653+0.343073j -0.62244+0.895597j -0.343384+0.0633137j -0.460707+0.334663j -0.989241-1.01095j 0.0101873-0.0542444j -1.03125-1.53485j -0.649419-0.136767j 1.05938-0.975392j -0.123179-0.768919j -0.485873+0.357325j 0.916088+1.22102j 0.36595-0.838269j 0.174586-0.355644j 0.882995+1.47894j 2.13659-1.30755j 0.555411-0.189099j -0.749187-1.25398j 
-1.12978-1.4355j -0.901653+0.45652j 0.917487+0.742358j 0.0263624+1.05185j -1.99088-0.213866j 1.33551-1.23727j -1.08784-1.08699j -0.116985-1.19869j 0.491883+0.667702j 1.30383+0.780287j 0.854784+1.25077j -1.5607+1.14336j -1.09129-2.03192j 0.638005+0.739848j 1.86336-1.47429j 0.94821-0.256014j 0.981911-0.682068j 0.563477-0.450261j 1.59972-0.298095j -0.254756+1.35967j -0.0679626-0.377409j -0.0285399+0.00318721j 0.00868929-2.06688j -0.0482429-0.183179j 1.59343+0.519843j 0.492891+0.778076j -0.713186-0.0762998j -1.87943-0.477733j 0.191096-0.00305724j 0.235903+0.00996584j 1.97484+0.907653j -0.60455-0.218256j -0.776373+2.27867j 0.189328-1.02357j -2.06014+1.00106j -0.471383-0.707091j 1.20595+2.11011j -0.173013-1.0585j 0.999536-1.12819j -1.1686-0.725838j 1.02522-0.0986867j 0.775732+0.196187j -0.438236-1.62814j -1.72215+0.421408j 1.43532+0.421466j -0.0781695-0.0903918j -1.17853+1.02505j 0.55771+0.051119j 0.0210705+0.0930185j 0.258009-1.63263j -0.771048-0.188504j 1.14068-1.16829j 0.26593-0.665053j 0.163058-0.659374j 0.713838+0.531491j -0.698862-2.11884j 0.118078-0.0630592j -0.0145082-0.733535j 0.239651+0.483719j 0.286732+0.141156j -1.18789-0.271211j -1.15872-1.02645j 0.440074+0.290189j -0.954363+0.129623j -0.121002-0.294131j -1.86842+0.326202j 0.0183651-0.510928j 0.0345488-0.44816j -0.248685+1.46104j -0.0359603-0.246799j 0.839104-1.18425j 0.38123+0.191449j 1.38947+0.515111j 0.347934+0.211676j 1.28641-1.82204j -0.464813+1.42262j 0.485619-0.0369281j 1.94455+1.00452j 0.42582+0.695253j 0.0833808-1.13676j -1.98371-0.915049j -0.167012-0.366484j 0.873849+0.54787j -0.368817-1.10126j -0.782677+2.017j -0.660392+0.749225j 0.67048-1.1445j 0.600142+0.118146j 1.0397-0.201256j 0.152105+0.671013j 0.462466+1.15775j -0.871775+0.655036j 0.481702-0.778751j -1.31505-0.424638j -1.14126+0.906128j -0.148676-0.308495j 0.365372-0.108941j -0.308834+0.386269j 0.767419+1.00246j -0.839197+0.844595j -0.078061-1.05949j 0.192088+0.388236j 0.576294+0.647236j -0.756469-0.775471j 0.906551+0.529048j -0.484737+1.11927j 0.657859-0.208958j -0.516398-0.244626j 0.17538+0.0923886j -0.104004-0.467623j -0.519077-0.595722j 0.493753-0.553977j -0.192924-0.0748925j -0.283221+0.289037j -1.27912-0.152491j -0.457967-0.576721j 0.983666-0.304306j 0.465632-0.419223j 0.667693-0.714687j -1.02853+0.568516j -1.04911+0.50499j -0.297063+0.2619j 1.52555+0.0888088j 0.153841+0.294744j 1.49631-0.448653j 0.0205548+0.228235j -0.127921+0.295977j -0.509757+0.0306037j -0.248543+0.899748j -0.546837+0.173129j -0.0518836-1.11228j -0.170105+0.504331j -0.394397+0.417888j 0.371367+0.0471864j 0.196969+0.442257j 0.180476+0.845887j 0.145883-0.747757j -0.185054+0.470641j 0.408598+0.499937j -0.164408-0.0529925j -0.456396-0.482604j 0.346289+0.756186j -0.612955-0.593912j 0.109347+0.23856j -0.664706-0.749734j 0.164082+1.08693j 1.08883+1.5054j -0.512352-1.20408j 0.845888+0.0288715j -0.325367+0.00191093j -0.287331-0.15935j -0.983811-0.0854585j -0.70939-0.0952619j 0.0381898+0.240878j -0.909408+0.294292j 1.00285-0.514273j 0.209666+0.0693074j 1.00822+0.218438j -0.283622-0.342661j -0.574931-0.552132j 0.0798731-0.103062j -0.431324+0.0330727j 0.316985-0.0887158j -1.30785+0.396578j 0.5095-0.426646j -0.209863-0.833539j -0.154451+0.206521j -0.506004+0.0657605j 0.117284-1.69299j 1.25376+0.199389j -0.629626-0.247425j -0.328416-0.469438j -0.512733+1.16763j -0.317389-0.0804055j 0.27886+0.082149j -1.02853-0.293894j 0.735117-0.915756j -0.142241+1.18954j -0.0347104-0.0710162j -0.0850787+1.00284j -0.0766956-1.31506j 0.754106-1.13633j 0.490912+0.771336j 0.332593-0.377296j -2.02389-0.695566j 0.0670835+0.149669j 0.244123+0.357495j 0.338829-1.39527j 1.06826-0.327599j 
-1.19161+0.33221j -0.145976-0.722309j 1.65297-0.589123j 0.242845+0.167645j 1.29249+0.832548j -1.39655+0.0271581j 0.0229644-0.507828j -2.43734+0.516379j -0.0798732-1.2218j -0.423396-0.611682j -0.45531+0.388339j 0.160568-2.08015j 1.03385+0.447238j 0.768195+0.737198j -0.0341509-0.205851j -0.259928-0.112169j -1.62011-0.126621j 2.05799+0.757416j -0.648932+0.769414j 0.415972-0.458009j -0.874511+1.11059j -0.352556+0.974855j 0.0678048+0.0611535j 0.184663-0.920074j -0.131515-0.116138j 0.312727-0.0928745j 0.486789+0.0649476j -0.38138-0.342416j -0.718285+0.646171j 0.0905663+1.0815j 0.386479+0.22518j -0.646471-0.954515j -0.158865+0.316851j 2.27041-0.518158j -0.157458-0.882576j -0.0530311+0.251827j 0.000812989+0.0957437j -1.02933-0.492013j -0.423431-0.291272j 0.779941+0.894884j -0.223308-0.603617j 0.065702+0.882948j 1.02607-0.187048j 0.529565-0.37151j -0.74424-0.228109j -0.243907-0.0960375j 0.185503-0.248021j 2.56862-0.021256j 0.590501-0.333803j -0.0917782-0.00384256j -0.476544+1.56995j 0.316203+0.210848j 0.0234467-1.67576j -0.404245+0.229145j 0.126229-0.0824855j 0.0395178+0.276377j 0.019651-0.70751j 0.0210323-1.17401j 0.799268+0.122828j 0.140263+0.14001j 0.555914-0.127683j -0.122402+0.0690937j 0.985466-0.0716223j -0.123674-0.549567j -0.0120948-1.54002j -0.274023+0.420491j -0.0642057+0.0612066j -0.52225-0.504291j 0.145487-0.332993j 0.699515+0.415999j 0.590885+0.614361j 0.527087-0.128417j 0.122197-0.375753j 0.689757-1.26875j 0.599302+0.363834j 0.639831+0.181632j -0.0976567-1.61434j -1.18897+0.719145j 2.03229+0.898087j 0.438983-0.226085j -0.154438-0.416767j 0.613-0.57976j 0.106394+0.117364j 0.441945+1.42743j 0.0830868+0.00417664j -0.022243+0.0471418j -0.614905-0.845113j -0.559588+0.445199j 0.0459024+0.281607j -0.244026+0.0125679j 0.090725+0.675795j -0.765658-0.673537j -0.680302+0.893611j 0.320759+0.386346j -0.0399681+0.18767j -0.438535-0.656567j 0.161615+0.152041j 1.46007+1.98642j 0.0247128-0.276553j -0.0847084-0.73239j 0.556995+0.771394j 0.361684+0.323141j 0.117431-0.506545j 1.81633-0.458281j 0.159909+0.294667j -0.378726+0.429824j -0.934027+1.58631j -2.52773-0.427552j -0.567529-0.0768794j 0.320589+0.443681j 0.0925542+0.221936j 0.102294-0.149038j -0.127459+0.401807j 0.381614-0.182548j -0.488777+0.227085j -1.15456+1.23568j -0.196054-0.113193j -0.767116+0.197508j -0.259891+0.0223905j -0.793815+1.47927j 0.34064-0.147072j -0.557759+0.116597j -0.651735+0.512189j -0.271031-0.171696j -0.131362+0.293589j 0.218831-0.373403j -0.115694+0.46627j 0.298698+0.79606j -0.0029895-0.136843j -0.136684+0.683878j 0.841744+0.985674j -0.266483+0.945228j 0.15332+0.40451j 0.549754-0.00356368j -0.996847+0.492734j 0.495484-0.78918j -0.362283-0.276735j 0.148427-0.182647j -0.086373+0.335236j 0.630942-0.225512j -0.214454+0.819431j -0.149283+0.520782j -1.33881+0.0803807j 0.217048+0.522544j -0.38447-0.149078j 0.0916797-0.103012j 0.294547-0.787118j 0.193629-1.47633j -0.91846+0.291322j -0.315897-0.115076j -0.144466-0.315063j -0.231037+0.116967j 0.347962+0.220986j 0.230849+1.3172j 0.1848+0.285148j -0.0396178+0.513378j 0.551093+0.225102j -0.2527+0.0928528j 0.448571+1.03777j -0.365835+0.702355j -0.540883-0.176932j 0.0087814-0.356452j 0.370716+0.469835j -0.229733+0.144356j -0.0721278+0.306379j -1.05412-0.143027j -1.06309-0.132174j -0.818691+0.0740273j 0.758848+0.0608293j -0.444619-0.339007j -1.06586+0.283728j 0.336206+0.82501j -0.629703-0.0133289j -0.0739993+1.0452j 0.501264-0.00925579j 0.290088-0.671104j -0.517095+0.230637j 0.697125+0.0249126j 0.20274-0.310413j 0.684571+0.473526j 1.11387-0.451893j 0.736574+0.415429j 0.344192+0.63059j 1.01577+0.850126j 0.699632-1.01372j -0.421806+0.313327j 2.31389+0.736803j -0.636515+1.04536j 0.363719-2.47755j 
0.926034+0.0301915j -0.405851-0.438397j 1.86685+1.2916j 0.297773-0.660618j -0.473365-0.590906j 1.41352+0.897091j 0.587013-0.536128j -1.27446-0.165813j 0.924379+0.870963j 1.75308-1.97904j -0.908946+0.222641j -0.831403+0.878842j -0.590341-1.45588j -0.00463138-0.971656j 1.00559-0.0276057j -1.03743+0.0517474j 0.0403014+0.276158j 0.209284+0.881618j -0.268433-0.343357j 0.228595-0.741434j -0.509053-0.240223j -0.565969+1.29635j 0.0699411+0.56886j 0.576338-0.829331j 0.495744-0.620217j -0.194308-0.351253j -0.77681+1.68399j 0.812536+0.149892j -0.250861+0.633855j -2.00438-1.23784j 0.265317-0.13995j -0.634557-1.01899j 0.485733+0.404681j -0.771618-0.703451j -0.680871+1.03942j 0.162679-0.443651j 0.79331+0.669118j 0.616161+1.18568j 0.593729+1.00199j -0.30806+0.0538829j -0.98528+0.403178j -1.30961+0.261862j 0.11893-0.306442j 0.095399-0.737788j 0.000570437-0.0699931j -0.353206+0.419546j 0.170255-0.223723j 0.0492266+1.08824j -0.0149434+0.486493j 0.487054+0.404061j -0.295747-0.00301525j -0.0773438+0.397971j -0.481239-1.02795j -0.0579296+0.229906j -0.289609-0.807051j -0.295958+0.0492654j 0.435948+0.00667273j 0.960085-0.0633043j 0.103464+0.116266j 1.78659-0.773024j 0.413857+0.461349j 0.494179-0.0613029j 0.472929+0.872572j 0.386622-0.0113739j -0.229136-0.5225j -0.17687+0.466447j -0.247903-0.775003j 0.833766-0.783921j 0.272809+0.832892j 2.01907-0.933295j -0.795039+0.168979j -1.52697+0.89283j -0.00179308-0.683395j 1.31662+2.35427j 0.415456+0.119988j 0.262376-0.29494j -0.0128477-1.10426j 0.53922+0.0541891j -0.100693-0.999248j -0.662948-0.0155117j -0.459696+0.6805j -1.09716+0.190158j 0.365988-0.584663j 1.18079-2.07126j 0.517989+0.0899476j -0.186381+1.00729j -0.179422+1.29202j -0.442684-0.449328j 1.84488+1.44288j -0.130501+0.000151323j 0.0574217+0.181974j -0.382481-0.215288j -0.446109-0.317744j 1.45497+0.316843j 0.0642247+0.228571j 0.420099+0.228488j -0.234394+0.34706j -1.25507+0.482185j 0.661281+0.233599j -0.290782+0.0198024j 0.373986-0.0226142j 0.234289+0.341955j -0.278074-0.0263294j -0.0374055-0.364755j -0.0841603+0.296405j -0.242196-0.136714j -0.154462+1.31583j 0.475198-0.566223j 0.083849+0.261563j 0.134684+0.457001j -0.636135-0.0547661j -0.166868-0.278998j 0.586877-0.00127296j -0.544362-0.316769j -0.165821+0.141958j -0.180575+0.04976j 0.400393-0.0857531j -0.524527-1.28996j -0.520164+0.567765j 0.0215521+0.84964j -0.64376-0.0820436j -0.310681-0.152216j -0.316975+0.11784j 0.166259-0.217732j -0.21714+0.434669j -1.44168-0.352122j 0.592432-0.0203557j -0.26301+0.303902j -0.292093+0.0859064j -0.0400175-0.212315j 0.512371+0.189665j -1.25972-0.443203j -0.175595-0.17903j 0.357931-0.690775j -0.0453332-0.127356j 0.416155-0.0704805j 0.159888-0.567651j -0.113882+0.0151236j -0.869651-0.266964j -0.81106+0.951044j 0.858934-0.230998j 0.32833+0.531461j -0.657579-0.0643783j 0.135655+0.00940006j -0.511608+0.49349j -0.694906+0.369224j 0.911541-0.700343j 0.172941-0.220306j -0.169264+0.253847j 0.489649-1.04373j -0.00851017-0.298418j 0.473056-0.412646j 0.110566+0.187585j 0.273866-0.117597j 0.0739256-0.879445j -0.92164-0.516425j -0.193199-0.551938j -0.321801-0.0916837j 0.157213+0.0926812j -0.885239-0.434429j -0.925478-1.43543j -0.670724+0.174087j 0.236069-0.303715j 0.757474+1.14577j 0.456714-0.726864j 0.83069-0.751155j -0.724383+0.215502j -0.88225-0.804136j -0.696798-0.439992j -0.672122-0.655781j -0.783999-0.0713334j 0.246702-0.0376474j 1.00777-1.09289j -1.11802+0.05986j 0.142113+0.161337j -0.32257+1.01543j 0.127606+2.24418j 0.0634748+1.45375j -0.559748-0.692658j -1.75169-1.66725j 0.228606-0.661926j -0.192066-0.402253j -2.04653+1.16697j -0.397103+0.169295j -1.26031+0.64442j 0.313182-0.181096j 0.699066-0.353327j -0.356657-0.143305j -0.992842+0.169456j 
1.09728+1.34785j -1.15919+0.382634j -0.939353-2.13169j 0.10604-0.464345j 0.457795-2.23699j -0.129693+0.926419j -0.0376125-0.198902j -0.763071+1.41519j -0.353969-0.396046j -0.234761-0.409542j -0.215057+0.492476j -1.00189-0.6249j 0.0647842+0.353699j -0.134247-1.70145j 0.215177+0.495055j 0.0376081+0.114033j -0.795969-1.68863j -1.13781-2.52798j -1.34796+0.293491j 0.915004-0.944276j 1.44972-0.0306033j 1.12128-0.0755041j -1.05301+0.369615j -0.92951-0.0417207j 0.057767-0.700947j 0.931065+0.206103j 0.274645-0.366602j 1.13632-0.540781j 0.718545+0.413695j 0.208579-0.668621j -0.49984+1.37445j -0.562217+0.784796j -1.86094-1.74642j -0.945663-0.962498j 0.0376465+0.0427119j 0.658081+0.282226j 0.108298+0.0879902j -0.308259+1.08656j 0.071746+0.587031j -0.670356+0.409081j -1.03358+0.237739j 0.886348+0.387981j 0.103512+0.803275j 0.599511+0.721708j -0.862836+0.720186j -0.360519+1.19413j 0.0172673-0.157271j 0.286938-1.80018j 0.110346-0.701773j -0.369641+0.332852j 1.13576+0.503479j -0.657835-0.00802748j -1.24308-0.245845j 0.0921688-0.782887j -0.300805-0.3562j 0.516465+0.649129j -0.525163-0.223086j -0.384694+0.13615j 0.645408-0.750494j 0.331741-0.258j 0.385509-0.320302j -0.288992-0.163795j -0.0373809-0.478274j 0.0217541+0.290432j -1.01648-0.382823j 0.740727+0.0474514j 0.421018-0.922511j -0.262322-0.237586j -0.0216079-0.222635j 0.482251-0.497762j 0.722606-0.06573j -0.232874-0.145773j -0.246811+0.832445j -0.109774-0.0900624j 0.899276-0.49774j -1.0157-1.00544j -0.641944-0.464438j 0.138722+1.38907j 0.760256-0.760656j 0.130607-0.331209j 0.753177+0.0168282j -0.853421-0.00336529j -0.115659-0.196845j -0.208279+0.516943j -0.161209+0.21051j 0.261022-0.122761j -0.203803+1.10182j 0.594996+0.247626j 0.270909+0.823008j 1.4402-1.00344j 0.725891-0.894253j 0.392109+0.449594j 0.987739-0.610091j 0.10857-0.221757j -0.169423-1.52814j 0.579099+0.0910489j -0.147267-0.817439j -0.492055+1.93249j -1.11052-1.52797j 0.310794+0.924029j -0.893773-0.750386j 0.333237+0.108644j 0.610885+0.429871j 1.37227+0.244891j 0.0438323-0.705341j 0.600767-0.104342j -1.78951-0.457036j -0.554665+1.21478j -0.0550641+0.318827j -0.405254-0.864732j -0.353373-0.389459j -0.373245+0.298193j -0.44952+0.064467j -0.351823-0.293405j 0.628745-0.063189j 0.995511-0.109509j -0.605725+0.907491j -0.938795-0.341231j -0.0233083+0.235322j 1.08031-0.0737157j -0.158143+0.0912502j 1.17307+0.865238j 0.36867-0.675875j 1.13208+0.0974987j 0.570093-0.183786j -0.0202698+0.119546j 0.237713-0.246388j -0.304142-0.0870356j -0.356763-0.206313j 0.84707+0.154038j 0.0750379+1.21325j 0.405021+0.134144j -0.450988+0.158006j 0.0714952+0.322947j -1.31757+0.23919j 1.16884-0.478518j -0.0424837+0.804452j -0.41139+0.133129j -0.627969-0.0306784j -0.118592-0.00443757j -0.58639+1.10106j 0.246336-0.280272j 0.294438+0.423926j 0.666407-1.03655j 0.261802-0.29264j -0.212975+0.47371j -0.352118+0.373045j -0.413147+0.014212j -0.130666-0.698588j -0.0848872-0.919357j -0.100163+0.594031j 0.414784-0.170183j -0.455709-0.480952j 0.274825-0.514593j -0.0687675-0.388155j -0.306905-0.0520667j 0.612992+0.729328j -1.05771-0.756735j 0.217192+1.23661j 0.70481-0.484326j -0.122896-0.048827j -0.197278+0.373128j 0.502242+0.745485j 0.0495124+0.324163j 0.102328-0.506044j 0.301771+0.0857885j 0.704381+0.120989j -0.80884+0.341907j 0.426676+0.335816j -0.291568+0.348598j 0.636596-0.511768j 0.616909-1.14063j 0.418453-0.555115j 0.0888236+0.0989505j 0.513025+0.397662j -0.25939-0.483399j 0.738036+0.343567j -0.821189-0.538855j 0.244611+1.64842j -0.514378-0.949833j 0.56869-0.249462j 0.9006+0.640801j 0.508496+0.958898j -1.46281+0.277467j 0.317999-1.41733j 1.27176+0.207185j 0.881685-0.392501j 1.08335-0.929277j 0.358818-0.0882998j 
