-0.322816-0j -0.326161-0j -0.0380442-0j -0.0470773-0j -0.0274618-0j -0.00336267-0j -0.0024024-0j -0.00392311-0j -0.00343272-0j -0.00141592-0j -0.0232972-0j -0.0166443-0j -0.0271801-0j -0.0237826-0j -0.00980982-0j 
-0.28559-0j 0.300829-0j -0.0680304-0j -0.0416486-0j 0.0253288-0j 0.00310149-0j -0.00646655-0j -0.00701528-0j -0.00303688-0j 0.00130595-0j 0.0214878-0j -0.0448016-0j -0.0486033-0j -0.0210401-0j 0.0090479-0j 
0.364659-0j -0.3534-0j 0.0429755-0j 0.0010853-0j -0.0601435-0j -0.0110855-0j 0.0027138-0j 9.04413e-05-0j -0.0037194-0j -0.0046678-0j -0.0768027-0j 0.0188018-0j 0.000626596-0j -0.0257687-0j -0.0323395-0j 
0.760308-0j 0.252481-0j -0.0307032-0j 0.00226282-0j 0.0429686-0j -0.0027138-0j -0.00162875-0j -6.46144e-05-0j -0.00775488-0j 0.00333484-0j -0.0188018-0j -0.0112843-0j -0.000447662-0j -0.0537274-0j 0.0231045-0j 
-0.300829-0j 0.303693-0j 0.0687354-0j 0.0420802-0j -0.0225216-0j -0.00313363-0j -0.00223877-0j -0.00679867-0j 0.00319625-0j -0.00617317-0j -0.0217104-0j -0.0155107-0j -0.0471026-0j 0.0221443-0j -0.042769-0j 
-0.20615-0j 0.191102-0j 0.0253288-0j 0.0582864-0j 0.0697761-0j 0.00223877-0j -0.0046678-0j -0.00506389-0j -0.00192919-0j 0.00115961-0j 0.0155107-0j -0.0323395-0j -0.0350837-0j -0.0133658-0j 0.00803398-0j 
-0.0686687-0j -0.721284-0j -0.00809269-0j 0.0390349-0j 0.0731303-0j -0.000715299-0j -0.000511034-0j 0.00325291-0j -0.00759123-0j 0.00558528-0j -0.00495574-0j -0.00354055-0j 0.0225368-0j -0.0525936-0j 0.0386959-0j 
