1.41654-0.969993j -1.34167-2.06384j -1.51455+0.87736j -1.46186+0.162911j 0.559954+2.20458j -0.853612-0.0597033j 1.83408-1.10746j -0.877747-1.12894j 0.562975+0.123283j -1.80485-0.634077j 0.18108-0.449495j -0.229897+3.12377j -0.0408992-0.325442j 0.0873702-0.0609261j 1.74453+0.207429j -2.70681+1.16283j 0.662373-0.0692751j 0.336414-1.46006j -0.460541-0.330831j 2.25381+1.85984j 0.272684-0.57495j -0.782806+1.62755j -0.756124-0.579383j -0.0853645+1.53723j -0.0776783+1.24602j 0.13196+0.780053j 2.64177-0.440196j -0.481608+0.454994j -1.13835-0.283822j 0.417975-1.77529j -0.0497288-1.99689j 0.0426865+0.0202157j -1.76651-1.21703j 0.383779+0.572034j -0.170686+0.157425j 1.17639+0.452077j 1.18306-0.830005j 0.982498-0.425078j 2.08689-0.420049j 0.440047-0.415273j -0.492391+0.0368669j 0.162208-0.800553j -0.146066+1.67184j -0.290397+1.24111j -0.0138828-1.0635j 0.605984+0.853535j -1.39868-1.35733j 0.397284-0.126297j -1.16583-1.15093j -1.41686-0.106569j -1.46357+0.664634j 0.328769-1.02681j 0.633819-2.13693j -0.415405-0.700924j -1.57814-0.123777j -0.386544+0.760344j 0.652556+0.0041112j -0.753683+1.2792j 1.38578-0.104574j 0.151838+0.270956j 0.15063+0.965118j -0.31028-1.02131j -2.23274-0.870912j 1.06078+0.900817j 0.656613+0.105393j -1.06233-0.781935j -0.724132+0.244033j 0.268485+0.0699024j 0.292893-1.34869j -1.13057+1.15815j 0.140465-0.283803j 0.100132-0.559393j 1.05799-1.78437j -0.294381+0.48866j -0.230315-1.03596j 0.221243+1.91404j -0.213975+0.00141818j -0.0956573+1.21684j -0.127677+0.398801j 0.303409+1.40685j 0.215932-0.334801j -0.0762558-0.218345j 1.00352+0.217128j 0.991206+0.730384j 1.70582+0.55095j -0.312367+0.0489621j 0.0839591-0.4829j 0.403517-0.290015j -0.0189158-0.183574j 1.7895-0.0173162j -1.4068-0.361888j -0.0182618+0.0254935j 0.203807+0.266338j -1.16282+1.08203j 0.402925-0.629623j -1.15136+0.84281j -0.53031+0.0898764j 0.400473+0.351898j -1.29651+1.00724j 0.169995-0.958148j -0.373549-0.924005j 0.67946-1.05949j 0.406173-0.968223j 0.112132-0.133215j -0.129035-0.89675j -0.754573+0.289833j 0.137286+0.342653j -0.781079-0.259532j -0.543627-2.01406j 1.13971-0.255642j -0.622424-0.392532j 1.42907+0.286882j -0.179529-0.574243j 0.372221+0.200468j 0.971661-0.414635j -1.99811-1.01853j -0.176699-0.271529j 0.981925+1.20437j 0.876196-0.248263j 0.203207+0.141869j -0.998166+0.465211j 0.850672-1.28004j -1.03121-0.966479j -0.615654+2.36924j -0.368704+0.38128j -0.129083-0.635755j -0.0831205+1.29817j 2.30296+0.177781j 0.477724-0.0279853j 0.0173216+1.12558j 
-1.47903-0.700805j -1.04797+2.08778j 1.44172+0.816689j -0.480865+1.43509j 2.34155+0.451639j -0.478063+0.798405j -0.177481-2.24782j -1.4624+0.271012j 1.67851+0.910809j 0.554282+0.0302686j 0.791014-3.14185j 0.0387-0.538726j -2.02752-0.471481j -3.0238+0.539224j -0.079345-0.0848192j 0.117008-0.210894j 0.542389-1.53683j -0.061057-0.0997993j 1.6912+2.53393j 0.371104+0.359215j -1.3593+1.298j -0.369738+0.470732j 0.866903-1.53708j 0.357007+0.480232j -2.71975-0.942508j -0.777621-0.584165j 0.935652-1.03567j 0.690393-2.14343j 0.0755683-1.58495j -0.233486+2.08232j -1.28793-0.572387j -0.587902-0.428579j -0.195771-0.574425j 2.47009+0.962258j -0.122682+0.197924j -0.593859-0.579308j 1.26472-0.950904j -1.67203+0.797808j -1.04253-0.182782j -0.967491+0.798484j 0.197154-0.00798145j -0.272724+1.08875j -0.329761+2.15553j 0.344488-0.562995j -0.057549-1.32367j 1.00928+1.17425j 0.942592+1.15919j -0.938527-0.855693j 0.561412+0.636355j 0.24692+0.169543j -2.50564+0.951831j -0.764251+0.882121j 0.0298395+0.497285j -0.92714-1.40375j 0.181418-0.3723j -0.10133-0.773329j 1.53836-0.196927j -0.594497-0.226249j -1.41194+0.00270505j 0.529835+0.486374j 0.743439+2.11782j 0.0878227+1.48978j -0.0139355-1.53426j -0.0793816-0.892248j 0.645421-0.673873j 0.391664+1.31348j -0.945828+0.258529j 1.31435-0.195174j 1.23398+0.207247j -0.0669608+0.504757j -1.89904+1.26518j 0.200449-0.221662j -1.44493+0.584416j 0.652993+0.516407j 0.327887-0.0553611j -1.23735+1.17449j -0.153209-0.00677066j 0.939425-1.11643j 0.326688+0.933535j 0.530335+0.114301j -0.548251-1.42206j -0.0221566-0.272772j -0.0329644+0.932952j -0.151015-0.806669j -0.287142-0.155562j -0.873001-1.63292j -1.18683-0.41971j 0.422716+0.325355j -0.62272-0.197459j -1.07488-0.774838j -0.624807+0.180979j -0.360548+0.0598862j -0.472836-0.207916j -1.67618-0.648797j 0.45378+0.325359j 1.61278+0.00079084j -0.631095+0.199074j 0.92953-0.54602j -0.816024+0.916983j -1.00207+0.899223j 1.10249-0.463308j -0.833609+0.36494j 0.901855-0.775201j 0.0125919-0.123053j -0.236544+0.344719j 0.00609863+0.908185j -0.255702+0.084856j 0.172363+1.5326j 0.0361225-0.324126j 0.232028+1.6757j -0.183648-0.524259j -1.06327-1.66527j -0.014188-0.00333074j 0.422972+0.756332j 1.03526+1.27763j -0.499662+0.207654j -1.36195-0.597336j 1.19042-0.653811j -0.497502+0.329397j 0.325603+0.366858j -1.67113+0.58044j -0.629399+0.859991j 1.11554-1.17387j 0.290056-0.0256658j -0.122822+0.773143j -0.954473-1.91363j -0.473243+0.273075j -0.49089+0.264343j 1.07653-0.651739j -0.63119-0.386782j 
-1.75096+0.684899j 0.151263+0.0845044j -1.09018-1.56857j 2.24966-0.320261j 0.0406907-1.28886j -1.20158+0.460129j 0.964186+0.65038j 1.39647-1.85569j -1.57259-0.436598j 1.46441+1.02863j -0.463005+0.988953j 0.667452-1.40474j -0.736209+0.575148j 0.0226985-0.29351j 1.00011-0.580021j 0.549949-0.928174j -0.123906-0.504919j 0.00947947-1.56623j -0.0823918+0.649571j -0.902948+1.33302j -0.452982-0.0529476j -2.09337-1.06669j 0.454997+1.19021j 0.0409963-0.686149j 0.904184-0.485149j -1.66905-0.512162j -1.46003-0.293182j -0.405455+0.315j -0.312068-1.17745j -0.854748+0.6347j -0.48009+1.40464j -0.242219+0.290648j 0.348451+0.0557428j -0.410538-0.754556j -0.395482+0.213398j 0.305332-1.2109j 0.528561-0.828225j -0.329078-0.13822j -0.709811+0.884914j 0.0482161+0.0180898j -0.303236-0.994891j 0.398121+0.0117894j -0.086342-0.576639j 1.47672+1.07254j 0.22122-0.156687j 0.393563+0.593675j 1.56219-0.520892j 0.289481-0.438752j -0.0857771-0.506776j -1.17933+0.945465j -0.0269989-0.977158j 0.265796+0.605049j 1.77792-0.812248j 1.16532-0.0345505j -1.00136-2.01288j 0.551197-0.354723j 0.332699+0.403111j 0.781402-1.00238j -0.456817-0.571677j -0.978708-2.22086j -0.00802066+0.249796j -0.393569-0.148966j 0.650586+0.852688j -1.09835-1.35275j -2.28428+0.872696j 0.0364436+0.543635j 0.0838589-0.450684j -0.130101+0.106738j -0.547393-0.348269j -0.0910667+0.48832j 0.336474+0.000506805j 0.138096-0.0343442j -1.0391+1.3396j 1.27158-0.885929j -0.267682-0.142605j 0.419847-1.10642j -0.602387-0.323234j 0.099304-0.619382j 0.0212077+0.38497j -0.935923-0.133893j 0.889009+0.301895j 0.58839-1.19627j 0.275167-0.207034j 0.831493-0.951806j 0.7868+0.278247j -0.225136+0.0709321j 0.161384+0.532715j 0.31913-0.237045j -0.136596-0.341218j -1.07624+0.821996j 0.579735+1.31922j 0.621571+0.0883125j -0.182208+1.06338j 0.94874-0.679216j 0.443429-0.0252125j 0.381031-0.416439j 0.643601+0.616199j 0.273408+0.409886j -1.16689-0.752521j 0.425817-0.286023j 0.497074-0.270764j -1.07838-1.11022j -0.334952-0.866432j 0.600904+0.0469683j -0.583833-0.214379j 0.457276-0.49549j 0.0320775+0.879278j 1.95535-0.195426j 0.840365+0.0333473j -1.33041-0.461973j -0.280074-0.315664j -0.463382+0.421564j 0.711138-0.336494j 0.883294+0.0385896j -0.192586+0.714947j -0.47872+0.220333j 0.401859-1.22084j -0.408702-0.781403j 0.905582-0.589151j -0.698461+0.917931j -1.03318-0.49674j 1.47017+1.04932j 0.637928+1.09996j -0.318889+0.859581j -0.373798-0.849948j 1.00878-0.774939j 0.163442-0.0762669j 1.25525+2.54395j -0.482712+0.0636209j -2.03079+1.45252j 
1.50441+2.24949j -0.00626431-0.198343j -1.86113+2.11048j 0.51962-1.26184j -0.634429-0.437339j -0.23972+0.679943j 0.682294-0.163437j -0.333632-1.18961j -0.30939-1.25944j -0.41217-2.63659j -1.35743+0.61885j -2.12402+0.135608j -0.869186-0.372593j 0.998082-0.0434112j -1.35358-0.534901j -0.400347-0.163922j 1.69695-0.986328j -1.38296+0.79194j -1.78186+0.067751j 1.37767-0.025174j -0.277344-2.60955j 0.00371416+1.43447j -0.399052+0.235397j -1.29805-0.636286j 0.201742+0.723427j -0.296181+0.990496j -0.822827+1.84109j -0.306135-0.507447j -0.856364+0.455206j 0.70844-0.231154j 0.812818+0.942161j -0.534284-0.183642j 1.25207+0.106922j -0.0765294+0.513274j 0.0411512+0.645684j -0.683591-0.382814j -0.608702-1.11373j 0.598136-0.196529j 0.638045+0.553459j -0.423018-0.00888341j -0.663143+0.0504288j -0.786453+0.500159j -0.808623-0.343499j 0.758701-0.600822j -0.223377-0.242389j 1.08229+0.0568471j -0.656625-0.67636j 0.817879-0.701798j -0.445035-0.0369676j 0.329896+0.568683j -1.00218-0.586735j -0.224651-1.31929j 0.0262694-1.00146j 0.757575-1.09337j -1.01541-0.00958766j -0.00918296-0.559924j -1.56409+0.501694j -1.3194+0.0974319j -0.244116+0.528202j 0.765144-1.57115j -0.786303-1.66785j -0.0278239+0.441364j -0.450218-1.06034j -0.148265+1.55752j -1.42671-0.0950308j 0.618079-0.462313j 1.26984+0.970996j -0.164732-0.35504j 0.877234+0.340067j 0.467177-0.867408j -0.459712-1.04743j -0.790894-0.0557675j 1.56213+0.130815j 1.10258+0.0611293j -0.451256+0.288801j 0.0489075+0.765971j 0.686478-0.0163023j -0.688548+0.513083j 1.29646-0.372855j -0.528102-0.75146j 0.461135+0.428198j 1.19716-0.595895j -0.716163+1.126j -0.733432+0.0989327j -0.425732-0.778699j 0.333196-0.273288j 0.594633-1.2571j 0.135024+0.647716j -0.1752+0.272989j 0.390029+0.59394j -0.487014+1.30198j -0.586843-0.531515j 0.662934-0.283368j 0.376519+1.15978j 0.199822+0.597416j -0.803133+0.359265j 0.506518+0.527863j -0.586111-1.0147j -1.06615-1.59454j -0.935057-0.204947j 0.35907+0.473164j -0.1602+0.603279j 0.0208446-0.450616j -0.929046-0.620598j -0.0867342+0.385117j -0.877441+0.704718j -0.714965+0.12451j 0.418857-0.511324j -1.34924-0.316907j -0.030309-0.69205j 0.278039+0.945355j 0.803442+0.240998j -1.46147-0.0419653j 0.992-0.0193014j -0.558117+0.478805j 0.238577-0.878023j -0.106282-1.28379j 0.90575+0.430515j -0.0479057-1.01823j 1.34757-1.29905j -0.0356476+0.152488j 0.0958192-0.619839j -0.185503+1.3431j -0.122165+0.844673j 0.680769+1.34297j 1.46223-1.11417j 0.783105+0.906219j 0.499923+0.0129443j 1.67172+0.37909j -0.166094-0.283765j 
-1.23631+1.26708j 0.0911273-0.00401917j -1.5898-0.841849j 1.53265+1.60751j 1.05254-0.638196j -1.14938-0.861273j 0.0833738+1.30224j 2.36298+0.147421j 1.73928-1.70522j -0.267668-0.00671275j -1.41121-1.60224j 0.348966+0.00846222j -0.340058-1.49009j 0.409127+0.821094j -0.0692514+0.577904j 0.780114+0.563933j 1.46028+0.823433j 0.813557+0.39671j -0.794717-1.25879j -0.727537-0.864984j 1.51287-0.986225j 1.2736-1.16409j -0.608443-2.10554j 1.28885-0.892044j -2.38222+0.656971j 0.0266685+1.10163j -0.89195-0.976676j 1.32244-0.661477j -0.551161-0.522819j 1.59992+0.526481j -0.253516-0.51988j 0.585868-1.30324j -0.84625+1.86188j -0.449468+0.729197j -0.464115-0.537812j -0.521525-0.00797321j 0.955763+0.484353j 0.734156+1.42307j 0.441248+0.195474j -0.0248475-0.729555j -0.286171+0.248369j -1.40408-1.51865j 0.751244-0.397151j -0.0954894-0.545292j 0.216941+0.131267j -0.771915+0.426501j -0.673059-1.1311j 0.487514+1.65981j -0.251709-0.0653513j 0.681884-0.0420557j 1.1203-0.194371j 2.11666-1.09047j -0.713491+0.114792j 0.106899+1.16838j 0.236626+0.89023j -1.9209-1.23207j 0.522367-0.855858j 1.17464+1.06523j -1.1847+1.88666j 0.390213-0.425058j 0.640965+0.972092j -0.0516184+1.39266j -1.03073+1.156j -0.679044+0.415164j -0.0697585-0.353028j 1.33907-0.911664j 0.507266+0.77634j 0.959548+1.43115j 0.496039-0.306928j 0.583247+1.23484j -1.02835+0.848134j 1.15825+0.832565j 0.317075+0.363012j -0.175523+0.303045j -1.56363+0.827246j 0.404055+0.214136j -0.0832417-0.626248j -1.72988+0.0241172j -1.12291+0.170868j 0.26424-0.417174j 0.68645-0.116212j 0.238297+0.127348j 0.457324-0.216651j -0.380642-0.272922j 0.54594-0.451207j 0.435884-1.82622j -1.43676+1.23144j 0.497554-0.00959669j 0.378706-0.153575j 0.0568245+0.154236j -0.41431-0.362111j 0.0310026-1.26851j 0.623949+0.304849j 0.608738+0.723674j 0.23751+0.173812j -0.891557-0.472732j -0.232203+0.00092776j 0.277809+1.43967j 0.341936-0.354418j -0.857109-1.10693j 0.573147-0.151486j -0.205586+0.418594j 0.436538-0.134182j 0.739199+1.21533j 0.202866+0.185484j 1.64308-0.164354j -0.665305+0.248023j -0.584468-0.199672j 0.00269043-0.478501j 0.244342-0.424832j -0.133927+0.53992j 1.44387+1.19629j 0.702537-0.211277j 0.0468606+0.410148j -0.310601+0.351829j 0.396511+0.0851683j 0.0367044+0.0253039j -2.27436+0.218773j 0.306723-0.695285j -0.699942-0.75198j -0.280115-0.395123j -0.10195-0.606125j -0.903613+0.40452j 0.182244-0.657395j 0.411272-2.02226j 0.476252+0.299962j 0.544015+1.11496j -0.00561566-0.76505j 0.0462448-0.0407375j 0.57501-0.112673j 
1.03356-0.639388j 0.624557+0.847781j 1.34301-0.528221j -1.65468+0.642186j -0.312012-0.77121j 1.70475-1.13903j -0.34231-0.238659j 1.73059+0.919359j 1.48223+0.0374282j -0.961105+0.14219j 0.217742+0.197939j 0.00719454-0.240243j 1.56491-0.323376j -0.0935692+0.851533j -1.66563+0.914997j 0.595783+0.998932j 0.221599+0.0610346j 0.55225+0.313134j -0.324192+0.114697j -0.11016+0.292094j 0.439355-0.746209j -0.0884091-2.1101j -0.733494-0.679673j 0.739166+0.0503204j -0.120118-0.061712j 1.50637+0.297595j 0.383882+0.176731j 1.0211+0.452501j 1.15291+0.115019j 0.702241-0.372886j 0.488095+0.103975j 0.456367-0.382252j -0.269103+0.608979j 0.0345999-0.27771j 0.0718402-0.324843j -2.43782+0.929047j -0.132185+0.539636j 0.202583+0.268971j -0.188091-1.38494j 0.2778+0.187021j 0.124179+1.22745j -0.266486+0.325422j 0.123587+0.0859119j -0.296914-0.91742j -0.488819+0.127449j 0.0512623+0.369293j -0.380175+0.0784425j -0.219498+0.0136967j -0.455842+1.21033j -0.948395-0.895013j -0.215873-0.315285j -0.384627-0.209112j 1.00278+0.598328j 0.460901+0.222033j 2.23881-1.58532j -0.253521+0.406708j -0.515139-0.799875j -0.0495366+0.363934j 0.0309519+0.0932168j 0.511396+1.42759j 0.00419751-0.0767995j -0.336502+0.542861j 0.125564-0.00623978j 1.2349-0.117012j 0.190957-0.272185j -0.279361-0.410216j -0.189212+0.188738j 0.883537+0.468917j 0.202222+0.413669j 0.321689-0.113173j -0.00608836-0.41433j 0.247354-0.470991j -0.401995-0.217842j -1.78722-1.46369j 0.125467+0.141318j -0.211209-0.136025j 0.258062+0.207719j -0.234028+0.191665j -0.334155+0.503359j 1.07007-0.331832j -0.590501+0.648194j -1.68158+0.772039j 0.0605192-0.157395j -1.66021+1.30862j -0.215244+0.0634057j -0.129594+0.0654949j 0.243598-0.16121j 0.0247037-0.0747278j 0.0740426-0.269012j -0.467067-1.08041j 0.636624-0.491951j 0.0148415+0.0443939j -0.568656-1.37353j -0.0119254+0.241074j 0.0287952-0.189803j -0.160299+0.226833j 0.23619-0.0943314j -0.108435-0.032992j 0.729129+0.556637j 0.133756+0.544292j 0.816786-0.246667j 0.852555+0.824023j -1.11477+0.953318j 0.123663+0.058371j 0.0981476+0.205682j -0.175649-0.0403346j -0.135143+0.0958669j -0.326217+1.1624j -0.702454+0.160246j 0.617517+0.664971j 0.63235+1.14995j -0.261134-0.168837j 0.117223+0.436804j -0.216069-0.255911j -0.474653+0.176959j -0.0119731+0.308207j 0.799258+0.333044j 0.336814-0.217522j -0.765266+0.302608j 0.36305-0.245477j -0.775923-0.223063j -0.560778+0.488655j -1.05333+0.269801j -0.307692+0.747475j 0.160292-0.0114539j 1.0092+0.955474j -0.85335+0.634534j -0.572413+1.825j -0.552461+0.816708j -1.9847-1.26955j 
-0.29395+0.822536j 0.877728+1.60306j -0.356524+0.817471j 1.22153+0.0331047j -0.722681-0.679404j 2.54859+0.990498j -0.390129+0.888134j -0.532217-0.770362j -1.05051-0.885373j 0.831715+0.129476j -0.416068+0.362319j 0.464688-0.689165j 1.15983-0.0457129j -0.354033-0.631428j -1.24536-0.036808j -1.08779+0.0214568j -0.832182+0.852874j -0.976818+2.28432j -0.527874+0.0996538j -0.937402+0.408465j -0.704598+0.0435312j -0.461712+0.701667j 0.235278+1.17536j -0.592264-0.785281j 0.838239+0.0308362j -0.583088-1.03062j -0.938485+0.0226858j 0.0719227-0.0231884j 0.712245-0.419615j -0.0638658+0.275723j -0.945059+0.628941j 0.620939-0.556039j -0.261424+0.120131j -0.132752+0.400271j 0.00849378-0.732183j -0.890341-0.69001j -0.146589+0.642353j -0.609286+0.231807j 0.486539-0.0215661j 0.0455075-0.13933j 0.204917+1.52514j -0.198561-0.461626j -0.642906+0.621572j 0.129966-1.36817j 0.270888+0.184879j -0.808856-0.78885j -0.14331-1.72936j -0.324859-1.40623j 0.108467+0.234099j 2.59475-0.0995264j -0.267903-0.310836j -0.0704221+0.402562j 1.25232+0.731363j -0.42029-0.429578j -0.842524-0.621914j 0.597287-0.301432j -0.364645+1.0566j 0.125954-0.486432j 0.0564071-0.494265j 0.672001-1.29363j -0.899919-0.213079j -0.382631-0.156339j 0.231275+0.226355j -1.22852-0.501256j -1.38968-0.909131j 0.0756367-0.114793j 0.501356+0.226139j 0.258675+0.148442j -0.286162+0.0695713j -0.147-0.128682j 0.101886-0.503441j -0.259839-0.646046j -0.932648+1.30636j 0.630766-0.688851j -0.415302+0.547069j -0.0671448+0.0974694j 0.0541054+0.0803987j -0.267149-0.0774318j -0.0730444+0.0770336j 0.221312+0.0179145j -0.110301-0.0233156j -0.50113+1.22475j -0.181114-0.130313j -0.941049-0.960922j -0.0597093-0.231311j -0.292614-0.445915j 0.35248+0.144395j -0.175882-0.0208202j -0.167007-0.456949j 0.184684-0.34489j 0.474156+0.623217j 0.161738-0.430054j -0.682996-0.669732j 0.0173683+0.00597851j -0.204876-0.307001j 0.0862175-0.531934j -1.16478-0.863264j 0.113531-0.0592935j -0.363986+0.772157j -0.601772-0.0200288j 0.259502-0.234164j -0.754654+0.941587j -0.575246+0.57064j 0.314581-0.141845j 0.654635-0.958405j -0.0954415+0.0817385j 0.46896+0.277239j -1.28966-0.462904j -0.0189306+0.19051j -0.301674+0.338959j 0.292879+0.78509j -0.301373-0.119685j 0.0688168+0.140944j -0.748882-1.65343j 0.599452+0.0451926j -0.365213-1.15877j -1.43613-0.394094j -1.30583+0.193227j -1.50954+0.739734j 0.632964-0.32985j 0.999422-0.982007j 0.943632-1.46706j 0.263845-0.318279j -1.21967-1.77728j 0.646866+0.391454j 0.358115-0.766091j 0.0416608+0.361356j 0.0587758+0.690981j 0.767822-0.508892j -0.302866+0.641608j 
-1.07267-1.45175j 1.79929-0.963694j -1.02984-1.95161j 0.626821+1.04629j -0.778433+0.282911j -0.237114-1.23081j -0.0173864+0.353274j 0.437036-1.3853j -0.102792+0.0155708j 0.173829+1.87203j -0.111143-0.0375234j -0.110896-0.0925453j 0.764882+0.809665j -0.68577+0.230965j 0.436287+2.3276j 1.02032-0.142072j -0.757401+0.562198j 0.440096-0.0767993j -0.338234-0.0240846j 0.0874645+0.517136j 1.36375+0.023395j -1.88631-0.308209j -0.188926-0.352895j 0.24971+0.29463j 0.333158+0.0023455j -0.727401-1.36663j -0.48921-0.730975j 0.268706+0.813279j 1.14618+0.732888j 0.811485+0.262562j 0.730956+0.502118j 0.510528+0.0635291j -0.995627+0.531119j 0.470747-0.598487j 0.664217-0.906699j 2.05114+1.28791j -0.436492+0.701993j -0.263337-0.114837j -0.712715+1.02339j 0.0974375+0.0363871j 0.952296-0.69958j -0.0848798-0.17704j 0.227453+0.503749j -0.79964+0.46809j -0.945969+0.218079j -0.65287+0.98078j -0.204098+0.137601j 0.339773-0.0189452j 0.885436-0.27131j 0.435079+0.480731j -0.297997-1.29995j 0.512637-0.105585j -0.133963-0.66118j 2.37937+0.66168j -1.27579-0.0645724j -0.415843+0.496105j 0.890581-0.0373941j 0.933623+0.0740579j -0.0251949-0.288881j -0.264967-0.533756j 0.10532-0.268644j 0.194678+0.536806j 0.212821+0.108295j -0.210524-1.5895j 0.312281-0.540578j -0.198628-0.114823j 1.54449-1.04502j -1.03039+1.25639j 1.23499-0.0530411j 0.188356+0.797314j 0.526286+1.30506j 1.14783+1.67811j -0.0898046+0.419983j 0.400549-0.284823j -0.289792+0.441788j 0.23551-0.677938j 0.190798-0.81076j 0.185069+0.148192j -0.53999-0.898529j 0.40686-0.0607873j 0.263042+0.00491004j -0.138651-0.0501142j 0.0857921+0.382075j 1.09765+1.95414j 0.0138557+0.466942j 0.248784-0.183252j -0.884603+0.695558j 0.123281+0.218825j 0.800426+1.5068j -1.20685+0.48565j 0.618708-0.217145j 0.0290877-0.20457j -1.79824+0.389155j 0.901072-0.0626231j -0.507789+0.461668j 0.0897072-0.0231828j -0.280883-0.279641j 0.625184-0.0115094j 0.197057+0.534793j 0.296468-0.385349j 0.229426-0.0747299j 0.57118-0.178996j -0.575312-0.0248939j -0.62517-0.0225255j 0.324581-0.201206j 0.258004-0.377113j -0.107102-0.0887436j 0.0486474+0.557624j 0.84045+0.0809179j 0.829184-0.517969j 1.3356-0.732889j -0.216453-0.113513j -0.0237638-1.47924j -0.0720275-1.06993j 0.331331+0.17519j 0.225775+0.587528j -0.0243358-0.198493j -0.0655995+1.02755j 0.634234+0.948157j 0.67296+0.891493j -0.569016+0.149423j 0.78804-0.0210476j 0.276683+0.0186466j -0.530837-0.319352j -2.15199+0.0703946j 0.822678-0.174694j -0.287558+0.0897282j 0.89748+0.619478j -0.706552+2.12863j 0.603004+1.39041j 
1.12856+0.706114j 2.27744-1.50651j 1.13421+0.858755j 0.0683153-1.28371j -0.366655+0.698113j 0.612651-1.31125j 0.794387+0.294198j -0.903775+0.610861j -0.414165-0.0208693j 0.926703-0.957419j -0.386363-0.157728j -0.787303-0.694068j -0.268999+0.706055j -0.151244-0.823755j -0.00400033+1.62416j -0.600431+0.498192j -1.2619-0.691683j 1.79965+1.49328j -0.370526-0.636662j 0.339181+0.923866j -0.101422+0.0256256j 0.0390986+0.783837j -0.271693+1.01342j -0.0734804-0.551649j 0.40552+0.39825j 0.184921+1.92421j -0.822245+0.571447j -0.300706-0.109912j -1.22653-0.26911j -0.018429+0.396516j 1.16494+0.451783j 0.173919+0.00754662j -0.168442-0.265783j -0.068249+0.125788j 0.802161-0.845544j -0.585013+0.682261j -0.542273+0.533j -0.302778-0.482084j -0.39906-0.534042j 0.140378-0.205541j 0.69641-1.01447j 0.693286-0.393518j -1.54746+1.15602j -0.622912+0.715391j 0.0202284+0.539067j -1.03511-2.19186j -0.946374+1.23156j -0.377397+0.930607j -0.267755-0.254672j -1.6616-1.78353j -0.14972-0.846625j -0.0529512+0.0353653j -0.076861-0.73758j -0.549651-1.24692j 0.389909+0.290698j 1.05159+0.0542503j -1.21832-0.526324j -0.466795-1.04191j -0.125464-0.654385j -0.63215+0.954929j 0.981656-1.23428j -0.120088-0.148137j 1.10377-0.37522j -1.40205+1.27347j 0.444318+0.365688j -0.164789+0.310707j 0.492542+0.293754j -0.252026-0.987578j 0.0617911-0.128072j -0.067013+0.163323j -0.0838369+0.177891j 1.15762+0.424896j 0.878503+1.19733j -0.141126-0.364164j 0.190073+0.5348j -0.0866201-0.540968j -0.354617-1.00023j -0.00491498+0.383575j 0.628127-0.450665j 0.242536-0.171909j -0.128005-0.0460596j -0.2437-0.463716j 0.814938-0.987344j -1.00563+0.221111j -0.600898+0.727015j 0.438422-0.899723j -0.86878-0.615304j 0.872234-0.0197423j 0.225608+0.378898j 0.0102387-0.0522734j 0.151918+0.566143j -0.44037+0.0654324j -0.412759+0.960852j 0.282601+0.235705j 0.390254+0.382534j -0.425546+0.16907j -0.192264-0.28267j -0.185463+1.06199j -0.305617-0.095862j 0.368128+0.484013j 0.272903+0.338907j 0.803391+0.741177j -0.107175+0.0617628j -1.38437+1.42111j -1.14199-0.542731j -0.806646+1.49733j -0.85425-0.154622j -0.26419+0.195348j -0.0873331+0.609909j 0.690424+0.406732j 0.229457-0.448j 0.679551+1.06885j 1.50271+1.01425j -0.086785-0.486955j -0.704204+0.225417j -0.868896-0.752775j -0.31111-0.20185j 0.30354+1.54289j 0.550002+1.30757j 0.00846294-0.212378j 1.70381-0.0397705j -1.17584-0.238489j 0.36498-0.536133j -1.33503+1.71596j 0.206735+0.442437j -0.301803+0.711538j -0.622933-0.205254j 0.679193-0.27923j 0.796648-0.273388j 0.258516-0.516981j 
