0.0110718+0.0122028j 0.0131032-0.0145821j 0.0132244-0.0237414j 0.0105595+0.0140365j 0.0197002+0.0136319j 0.0115161-0.0318798j 0.00777197-0.00191291j -0.00271338-0.0156243j -0.011385-0.0119003j -0.00545521-0.0363853j 0.0128427-0.024452j 0.0115106+0.0253942j 0.0201157-0.00758171j -0.00338751+0.017834j 0.00553697-0.0163962j -0.00812067-0.0120525j -0.00870166-0.0047652j -0.0059644-0.00230438j -0.0151168-0.00116989j -0.0165953-0.0286513j 0.0167307-0.0017673j 0.0134321+0.0279354j 0.000985809-0.00777544j 0.00627792-0.0228455j -0.00373409-0.00238488j -0.0107424-0.0135516j 0.00216926-0.019034j -0.00409308-0.0113395j 0.00346157+0.0214841j 0.00927003-0.0153009j 0.024744-0.00313214j 0.00367358-0.000540437j 0.0082911-0.0169281j -0.0328709-0.0203672j 0.00218148-0.0156465j -0.00190702+0.00555154j -0.0123865+0.00663521j -0.029245+0.00574291j -0.0219566+0.0150123j 0.0292692+0.0122091j 0.0117455-0.00877063j 0.00399443-0.0261231j -0.00309636-0.031529j 0.0137216+0.00767263j -0.0095558+0.00737825j 0.0191899-0.000101335j -0.00328493+0.00218703j 0.00856173-0.0101658j 0.0165487-0.0200154j 0.00131316+0.00207326j 0.0110034+0.00872198j 0.0060039-0.00274236j -0.00142132-0.0287589j -0.014551-0.0329522j -0.00562251+0.0285031j 0.00673262+0.018649j 0.00538065-0.0166096j 0.0143877+0.000539821j 0.0113666-0.0178102j 0.0208356-0.00469209j 0.000495805-0.0059487j 0.0159033+0.0143473j 0.0159171+0.00420005j 0.0094054-0.0105704j -0.0196409-0.00595415j 0.00474206-0.0277023j 0.00995946-0.0213375j -0.0207543-0.0149883j 0.00763417-0.0179618j -0.0472207-0.0433884j -0.0115146-0.0112952j -0.0379821-0.0284327j -0.0119335+0.0143461j 0.0261971+0.0298629j -0.0027743-0.0168942j 0.00621905+0.0051002j -0.00916848+6.15883e-05j 0.0330794+0.0391341j 0.0101562+0.00609651j 0.00705709-0.032472j -5.21974e-05+0.00481279j 0.0120531-0.0181416j 0.0434562-0.0137298j 0.0329438-0.00209676j 0.0267776-0.0129285j 0.032432-0.0202659j -0.00335685-0.0226194j 0.0278574-0.0269028j 0.0147783+0.0169808j 0.0178784+0.0187288j 0.00818323-0.0223504j -0.0188431-0.0448343j -0.03214-0.0048596j -0.00682198-0.00179477j 0.0291105+0.0154718j -0.041215+0.0321866j -0.00755712+0.0104276j -0.00374947-0.00696317j 0.0394762+0.0123275j -0.00351257-0.0189865j 0.000481705+0.0425531j 0.00967327-0.00563872j -0.00711873+0.0228463j 0.000184722-0.0176061j -0.000602738+0.0528922j 0.00856026-0.00887161j 0.0233815+0.0155883j 0.0060625-0.0244876j 0.0192884+0.015792j -0.0198115+0.0110277j 0.0128593+0.0124029j 0.0331193-0.0195467j -0.001951-0.0021285j 0.0162801+0.0135483j -0.0152949+0.0283387j -0.0132462-0.0109622j 0.00341305+0.00498635j -0.0279273-0.0278583j 0.00894586+0.0262817j -0.0106955-0.0127793j -0.00789099+0.000169256j 0.0170236+0.005831j -0.0107171+0.00617317j 0.0282064+0.0104578j -0.0179493+0.00274555j 0.00922333-0.00197475j 0.0398557+0.0308972j -0.012008-0.0443703j -0.0156903+0.00464148j 0.0234914-0.0233007j -0.0147056+0.0469817j 0.0124492-0.0121352j 0.0378828+0.0117322j -0.0108595-0.0345595j -0.00385204-0.00141517j -0.00802722+0.00953047j -0.00675937+0.012376j -0.0169514+0.018961j -0.00182236+0.0201563j 0.00122027+0.0022246j -0.0237963+0.000328769j 0.00113734+0.030315j 0.00683988+0.0317873j 0.026104-0.0244243j 0.0362541+0.0432965j 0.035993+0.00621178j -0.00972613+0.0217676j -0.00183686+0.00892242j 0.0109558+0.00246522j 0.0115669-0.00687227j 0.000963871-0.0204572j 0.0113968-0.0343134j 0.0351586+0.030901j -0.00858184+0.0121142j -0.000760694+0.0230855j 0.0400308+0.00743817j -0.0142437+0.0540844j 
-0.00910267+0.00910835j 0.0140099+0.0171418j 0.0232551+0.0146893j -0.0126294+0.0147918j -0.0153708+0.0170056j 0.0238971+0.0154436j 0.00359166+0.00758226j 0.0128175-0.000490523j 0.0162626-0.0104842j 0.0287332-0.00125581j 0.0254549+0.00864544j -0.0266735+0.0147528j 0.00408236+0.0276739j -0.021912-0.00848576j 0.0209523+0.00654423j 0.01996-0.00664776j 0.00120594-0.00766865j -0.000650735-0.00929742j 0.00514417-0.0133484j 0.023979-0.0154057j 0.00229837+0.0213096j -0.0278435+0.010054j 0.0133886+0.00494619j 0.0207942+0.0133439j 0.0058662-0.00177769j 0.0120171-0.0118439j 0.0136378+0.00812141j 0.0165658-0.00758816j -0.0188415+0.00184637j 0.0136347+0.00986265j -0.000998996+0.028428j -0.0011349+0.00316844j 0.0159021+0.00730391j 0.0244152-0.0338382j 0.0152791+0.00619634j -0.00666772-0.00429153j -0.00882166-0.0153264j -0.00135863-0.0323693j -0.01285-0.0261315j -0.0174429+0.0264369j 0.0124825+0.018079j 0.0257953+0.00858469j 0.034898+0.00252154j -0.0136413+0.00848375j -0.00828256-0.0124282j -0.00270618+0.01873j -0.00144877-0.00268491j 0.00684051+0.011954j 0.0158332+0.0175788j 0.000923008+0.00220378j -0.0118872+0.0121118j 0.00383647+0.0069515j 0.0290634+0.00323103j 0.0319887-0.0158438j -0.0287619-0.00717217j -0.0212772+0.00530862j 0.0179356+0.00617457j -6.08196e-06+0.0178528j 0.0196814+0.0118498j 0.00468304+0.0245181j 0.00947681+0.00325468j -0.0146569+0.0163954j -0.00504346+0.0139795j 0.0127506+0.00910026j 0.00632279-0.0199128j 0.0304015+0.00437848j 0.0196537+0.0131484j 0.0178348-0.0184479j 0.0183599+0.0100747j 0.0457936-0.0438659j 0.0144546-0.0145132j 0.0306377-0.0382687j -0.0101135-0.0146226j -0.0282559+0.0260924j 0.0202828-0.00166365j -0.00791073+0.00649865j 0.00339466-0.0141255j -0.046772+0.0305783j -0.00258687+0.00873203j 0.0354906+0.0100303j -0.00454857-0.00220077j 0.0180495+0.0114597j 0.0164478+0.0464435j -0.00682187+0.0381023j 0.013266+0.0305511j 0.0216826+0.0388553j 0.0193802-0.00209935j 0.0267038+0.0358496j -0.0195662+0.0171885j -0.0189405+0.0175104j 0.0260957+0.0114429j 0.0544513-0.0197362j 0.00811845-0.034851j 0.00353148-0.00760533j -0.0211792+0.031759j -0.0366248-0.0473728j -0.0100351-0.00775134j 0.00742173-0.00384757j -0.0106014+0.0439973j 0.0210809+0.000173664j -0.045679+0.00189635j 0.00580781+0.0146802j -0.0230875-0.00604666j 0.0161514+0.00119343j -0.0602482-0.00601255j 0.00954048+0.00857341j -0.0146578+0.0240462j 0.023788+0.00937602j -0.0168001+0.0212379j -0.0142603-0.0250964j -0.0100834+0.0142272j 0.0223723+0.0340415j -0.00280926-0.000347966j -0.00651557+0.0107672j -0.0305206-0.020103j 0.0131423-0.0127212j -0.00475107-0.00174235j 0.0269224-0.0339331j -0.0335229+0.00526794j 0.0208361-0.012657j 0.000779759-0.009042j -0.0118004+0.0193878j -7.15883e-05-0.0108968j -0.0116792+0.0334501j -0.00721475-0.0172401j -0.000947268+0.0125186j -0.0334364+0.0424892j 0.0548901-0.015184j -0.00738514-0.0182606j 0.0139234+0.0206846j -0.0399397-0.0220069j 0.0156573+0.02187j -0.0169937+0.0345515j 0.0376598-0.00299812j 0.00702348-0.00438333j -0.011425-0.00224218j -0.00901952-0.00619887j -0.022801-0.0101996j -0.018844-0.015427j 0.0065931+0.0149618j -0.00256363-0.0319009j -0.0208332-0.0123951j -0.00803149+0.00548928j 0.0308323+0.0309525j -0.0475152+0.0305296j 0.00328692+0.0295065j -0.0235291-0.00195458j -0.0157598-0.00630756j -0.00441402+0.0140844j -0.000790093-0.00451035j 0.00016658-0.00182065j 0.0417761+0.0197886j -0.0337123+0.0394669j -0.0128184-0.0173745j -0.00687597-0.00276027j -0.0115106+0.045869j -0.045887-0.00533383j 
0.0145693+0.00895405j 0.0218451-0.00313658j 0.026143-0.00150825j 0.00514595-0.00965071j 0.00506825+0.0131845j 0.0271873+0.00468465j 0.00140097-0.0155762j 0.00319937+0.00446343j -0.00410813+0.0056112j 0.0347272-0.00835566j 0.0175163+0.000655047j -0.0066074+0.0118092j 0.0257213+0.0153259j -0.0262121+0.0118535j 0.021335-0.0116809j -0.00515604-0.002765j 0.00395189+0.0060222j 0.0066225+0.00923545j 0.000193545+0.0027119j 0.0368623+0.00753564j 0.00719136+0.00501786j -0.0210464-0.00528292j 0.014415+0.000909803j 0.0297361+0.00018336j 0.0227227+0.00207275j 0.0042902+0.000433483j 0.0344152-0.00126083j 0.0136784-0.0119506j -0.0162066+0.00534689j 0.0185201-0.00299955j 0.0214583+0.00929466j 0.00995521+0.0124329j 0.0114614-0.0100697j -6.68122e-05-0.00123462j 0.0199489+0.000547695j -0.0230105+0.0131115j -0.0187418+0.0041578j -0.00415128+0.00254769j -0.0241067+0.00326043j 0.00758759+0.0204999j 0.0181788-0.00467224j 0.0277755-0.0157763j 0.0146084-0.0144555j -0.00654011-0.00251762j -0.00552045+0.00791892j -0.000798921+0.0175874j -0.0107971+0.00670868j 0.00941327-0.00356446j 0.0226936+0.00523028j 0.00173837-0.00904057j -0.0258339+0.000930829j 0.0222734-0.0040272j 0.0363377-0.0183535j 0.028268-0.0151258j -0.0201749+0.0129948j -0.00406514+0.0113729j 0.0165459-0.00703406j 0.0162122+0.00605671j 0.0263618-0.00244177j 0.013148-0.0103028j 0.0124-0.00194569j 0.00118127+0.0187607j 0.0100454+0.00269677j 0.0106959-0.0133436j -0.00162467-0.000640457j 0.0157576-0.0220951j 0.00345133-0.0143584j 0.0218954-0.00641309j 0.0249244-0.0177485j 0.0242566-0.0292313j -0.00306347-0.0229788j 0.0253778-0.0300987j -0.00837822-0.0132303j -0.000325235+0.0194346j -0.00124473-0.0363759j 0.0151375-0.00284647j -0.0336155-0.000505112j -0.0734966+0.0306287j -0.0312738-0.00869162j 0.0249845-0.0296687j -0.00917728-0.00279769j 0.00641551+0.00885612j 0.00142228-0.0097837j 0.0353843+0.0188387j 0.0016704-0.0173454j 0.0655052-0.00654073j 0.00913663-0.00745625j 0.051098+0.00181574j 0.000399801+0.00105909j 0.00531472+0.0119865j 0.0136299+0.00628793j 0.00214928-0.0208612j -0.0343376-0.00663389j 0.0238942-0.00751232j 0.00350101+0.0347733j -0.000213923+0.017152j 0.00585093-0.0141779j 0.000638547-0.000815316j -0.0130675+0.00838417j 0.00331556-0.014601j -0.0190918+0.0194551j 0.00681873+0.00468562j -0.0122767+0.0138695j 0.0509211+0.00810927j -0.0519561+0.0318717j 0.0138566-0.00580327j -0.0108103+0.0123955j -0.00305429-0.0379668j 0.000704853+0.000679974j -0.0178908+0.0119236j -0.025549-0.0108343j 0.0056571-0.0319758j 0.0118256+0.0159787j -0.0139442-0.0112095j -0.0150317+0.0124917j -0.000666473+0.00299772j -0.0128686+0.00814648j 0.012324-0.00917946j -0.0213379+0.0225567j 0.000200346-0.0120753j -0.0137863+0.0022074j -0.0107946+0.0167855j -0.00924399+0.00125185j 0.0125603+0.0027871j -0.0133002+0.0108791j -0.0073572-0.0049943j 0.00411302+0.000492322j 0.0186491-0.0325573j -0.0250961+0.00561769j 0.0303794-0.00583465j -0.0467797-0.0120425j 0.0120118-0.0123964j -0.011436-0.00652257j 0.0236704-0.00883004j -0.026038+0.00149559j 0.0235836-0.00432397j -0.0136864-0.00463487j -0.0215581-0.0109947j -0.0112548+0.0107683j -0.0168888-0.000463268j -0.0147582+0.00974546j -0.0126667+0.00942785j -0.0323456+0.00156855j 0.0221068-0.0278168j -0.0120598+0.0243422j -0.00310898+0.00022766j -0.0251682+0.00182389j -0.0460319-0.0151566j 0.0115491-0.00556615j 0.000963508+8.30999e-05j 0.00873341+0.0109824j 0.0283084-0.00794517j -0.017456+0.00704743j -0.0332199+0.0103782j -0.042097-0.0461176j 0.0151321-0.0173943j 0.00247516+0.0127881j 
0.0140867-0.00749734j -0.00171361-0.0189565j 0.00443901-0.0171235j -0.00498629-0.0120441j 0.0191906-0.00105221j 0.0113562-0.0287245j -0.0108007-0.00215042j 0.00370282-0.00528577j 0.00283787+0.00208338j 0.00271349-0.0327512j 0.00536061-0.0147426j 0.00866903+0.00229398j 0.0219428-0.0241254j 0.0056493+0.0261227j -0.0109652-0.0198351j -0.00605313+4.46985e-05j 0.00634625-0.00557909j 0.00970202-0.000482426j 0.0080505+0.00184203j 0.00728011-0.035115j 0.00507698-0.00671913j -0.011065+0.0208024j 0.00391245-0.0141658j 0.00568961-0.0303907j 0.010133-0.0239308j -0.00393121-0.0117472j 0.00747207-0.0264692j -0.00553434-0.0105994j 0.00034835+0.0198071j 0.00490717-0.0181852j 0.0169489-0.0201888j 0.0155144-0.00928679j -0.00728691-0.0136974j -0.00731448-0.00729794j 0.00528812-0.0161639j 0.00526979+0.0257461j -0.00484357+0.0135262j -0.00599875-0.000136143j -0.00607612+0.0246111j 0.0315082-0.000294411j -2.63121e-05-0.0221649j -0.0106663-0.0310303j -0.0134498-0.0198513j -0.00589682+0.00737451j 0.00911751+0.00806937j 0.0219519+0.00534615j 0.00160338+0.00849494j -0.0018892-0.00753474j 0.0143884-0.0204977j -0.0112869-0.00570153j -0.00387868+0.0305363j -0.0010702-0.0259866j -0.00518068-0.0424889j -0.00341994-0.0281505j 0.00322914+0.0178238j 0.015855+0.00834365j -0.00489803-0.0153055j 0.00777399-0.0168841j 0.00768901-0.02675j -0.00739679-0.00908133j 0.0071499-0.0125695j 0.0260176+0.001384j 0.00952891-0.0125449j -0.0101693-0.0120057j -0.00500228-0.00109456j -0.0189568-0.0227877j -0.0119035-0.00242766j -0.00627199-0.0281377j -0.0129327-0.02224j -0.0291903-0.0295174j -0.0257128-0.00253619j -0.0244476-0.0304358j -0.0207329+0.00544684j 0.0212448-0.00869824j -0.039904+0.00199029j -0.000436615-0.0178969j -0.0124249+0.0323335j 0.0144592+0.0858515j -0.0171268+0.0355188j -0.0210662-0.0304435j -0.0138724+0.0048834j 0.0184151-0.0027646j -0.00249548+0.00187995j 0.0346153-0.0256332j -0.0107735+0.00404278j 0.0128505-0.0716502j -0.00454709-0.0110986j 0.0167366-0.0540284j -0.00289994-0.00791003j 0.00886047-0.00597513j 0.00565846-0.0159157j -0.0230885-0.00707218j -0.0150448+0.0319177j -0.00510989-0.0336531j 0.0407263+0.000882069j 0.00868565-0.0060131j -0.0128895-0.00657476j 0.00262474-0.000337944j 0.0135001+0.0221392j -0.00805752-0.00264024j 0.0151597+0.0261141j 0.00720041-0.00628293j 0.0126822+0.00810705j 0.0146584-0.0497382j 0.0229009+0.0534403j -9.69011e-05-0.0130613j 0.0107796+0.0129772j -0.0359275+0.00398728j 0.0070493-0.00585842j 0.00131586+0.0119693j -0.0129386+0.0260997j -0.0265288-0.000921805j 0.0174439-0.000937415j -0.0112961+0.0147509j 0.00559966+0.020693j 0.00990207-0.00366354j -0.00120948+0.0224239j -0.0126871-0.00618199j 0.0189812+0.019145j -0.0183947+0.00592951j -0.00571633+0.0111475j 0.016127+0.0188208j -0.00505776+0.00466816j 0.0113951-0.0136069j 0.0137249+0.0146421j 1.58022e-05+0.0121295j 0.00832189-0.00511511j -0.0331835-0.0157997j 0.00322225+0.0224037j 0.00209256-0.0176291j -0.0190269+0.0319497j -0.00959363-0.0192446j -0.00992777+0.0264969j -0.0134561-0.0258175j -0.00598852+0.0380779j 0.0123746-0.0273627j -0.00281035+0.020213j -0.020014+0.0249997j -0.0105915+0.000810644j 0.0152601+0.00252465j -0.00558995+0.0126802j -0.00546306-0.000264384j 0.00256037+0.0201251j -0.013939-0.0263392j 0.0164957+0.0135612j 0.00998719-0.000266743j -0.00906152+0.0323229j -0.0276472+0.0317116j -0.000255412+0.00986126j -0.0132632-0.0136624j -0.0306897+0.00434094j 0.000366665-0.0180307j 0.00956957+0.0123062j 0.0128598+0.0285333j -0.0337198+0.0311339j -0.0214915-0.0287976j -0.000638304+0.00137099j 
0.00813345+0.00382662j -0.00598529+0.00788602j -0.0150827+0.0161382j 0.0281277-0.00490923j 0.000609698+0.0144695j 0.0016975+0.0249531j 0.00707875-0.00467534j -0.0199918+0.0100119j -0.0104405+0.00632193j -0.00916706+0.0201178j -0.00319741+0.0100487j 0.0185363-0.00709537j 0.0132405+0.018004j -0.00991883+0.00385987j 0.00213804+0.00433928j 0.00113369-0.00695117j -0.0112712+0.00843845j -0.0117891+0.0111245j -0.0108354+0.0144201j -0.0318978+0.0311433j 0.015502-0.00746974j 0.0239363-0.0240214j 0.0066876+0.00555664j -0.00843399+0.0185687j -0.00580835+0.0142739j -0.0132828+0.00638707j -0.0148949+0.0288611j -0.0093009+0.013415j -0.00530604-0.00307336j 0.0123296+0.00209707j 0.00757453+0.0152454j 0.000715429+0.0123819j 0.0104455-0.00979573j -0.0368777+0.0103064j -0.00724279+0.0219432j -0.00547636-0.00653135j -0.0142481-0.00454184j -0.0167817+0.0104531j -0.0268947+0.000505878j 0.0132479+0.00891041j 0.00771114+0.00295555j -0.00299788+0.00111956j -0.0114955-0.00901812j 0.0032444-0.0035416j -0.0149118+0.0105261j -0.000379031+0.00207796j -0.00686351-0.00758791j 0.008116-0.00360133j 0.00280619+0.0150934j 0.00238464-0.00185536j 0.00474007-0.0243054j 0.000801151+0.00966299j 0.00726019+0.00828106j -0.0149562+0.0230059j 0.00218037-0.0111014j 0.00336991+0.00770578j 0.00305567+0.00972148j 0.0130118+0.00389097j 0.00237365+0.0175338j 0.017057-0.00714926j 0.0101269-0.00244031j 0.00890449+0.00970795j 0.018471-0.00703992j 0.0148555-0.00735562j 0.00154188+0.00831445j 0.0155774-0.0228267j -0.00115905-0.00469597j -0.0206404+0.0271143j 0.0210733+0.00388713j -0.0381735+0.0281025j -0.0082482-0.0128555j -0.0408067+0.0344763j -0.0025511-0.00993195j 0.0312907-0.0100831j 0.0123363-0.0241593j 0.00704223+0.0240195j -0.0120297-0.0303775j 0.0187235-0.0581546j 0.0114491-0.0503458j 0.00300908-0.00677481j 0.00915717-0.011075j -0.000779967-0.00417706j 0.0470664-0.054934j 0.0244043+0.0331581j 0.0305661-0.0447381j 0.0336847+0.024014j -0.010992-0.0023485j 0.0207423+0.00706893j 0.0234002+0.00131998j 0.0304071-0.00395576j 0.00563086-0.01222j -0.00771083-0.0395823j -0.0284299-0.0218688j 0.0222028+0.014097j 0.0279825+0.00278422j -0.0289636+0.0610583j -0.00209878+0.00367568j -0.00729225-0.0114939j 0.0211902-0.0452372j 0.000858202-0.0111042j 0.0069767+0.0201984j 0.0154195-0.00954105j 0.00514901+0.00420787j -0.00152931+0.040651j -0.000437942-0.00801135j 0.0104674+0.0107557j 0.0117541-0.0219933j 0.00475478-0.0170145j 0.0305836-0.00541004j -0.018335-0.00509396j 0.0100684-0.02692j 0.0271778-0.0321106j -0.00947156+0.00708165j 0.0122433+2.05605e-05j 0.00252679-0.00375636j -0.0215322+0.0180439j 0.00453515-0.0170836j -0.0371848+0.0194786j 0.00296714+0.00361932j -0.020667+0.00546828j -0.019074-0.00543475j 0.0100915-0.0107693j 0.00212096-0.00674803j 0.0234756+0.0123968j -0.029688+0.02114j 0.014711-0.0279663j 0.0512484-0.0182236j -0.00850197-0.0121536j -0.013933+0.00751567j 0.0113073+0.0170597j -0.00720877-0.0248377j 0.00172519-0.0153871j 0.029221-0.018959j -0.0166638+0.0349249j -0.00037655-0.019881j -0.0100762+0.035658j -0.0164975-0.0162527j 0.00269282-0.014242j -0.00570578+0.0105242j 0.018469-0.00435917j -0.0148872-0.0121908j -0.00626936-0.00152365j 0.0186123-0.0163958j 0.0279405-0.0192342j 0.0368535-0.0185419j 0.0257154-0.0127308j -0.00104976-0.0105522j 0.0221291-0.0447162j 0.0147119+0.0101118j -0.00606277-0.000315745j -0.0247067-0.00627953j 0.024632+0.000389013j 0.0533253+0.00480234j -0.0105411+0.0161719j 0.0273226-0.0336832j 0.00176953+0.0040839j 0.0148714-0.0162193j 
0.00390373+0.000657081j 0.00422381+0.00989854j 0.00993718+0.0218112j -0.00682258-0.0191962j 0.0141218+0.00644983j 0.0203059+0.00872473j -0.0049857-0.00398263j 0.00809055+0.0156262j 0.0119707+0.0139105j 0.00786409+0.0236283j 0.0110314+0.000178563j -0.0045542-0.0152026j 0.0238616+0.00651669j -0.00445669+0.00997906j 0.00205985+0.00486705j 0.000741732+0.000707928j 0.00710793+0.0116133j 0.0119818+0.015157j 0.0198927+0.0160761j 0.0254214+0.0312718j -0.00692682-0.015377j -0.0277428-0.0266436j 0.0116461+0.0058376j 0.0199285+0.0146189j 0.0134663+0.0113622j 0.00724719+0.00966353j 0.018085+0.0330232j 0.0125264+0.014891j -0.0099544+0.00123807j 0.00646776-0.00598066j 0.0131734+0.00431058j 0.014581+0.00527617j -0.00118953-0.00909821j 0.0111312+0.0248795j 0.0192031+0.00937484j -0.00672311-0.00395737j -0.00530747+0.00318031j 0.0123579+0.0131779j -0.000765508+0.0176336j 0.00431636-0.00362388j 0.00637767-0.00460663j -0.004156+0.00142757j -0.00643646+0.00596774j -0.00678141-0.00991126j 0.00798091+0.0183373j -0.000755283+0.000949088j -0.00423372-0.0056678j -0.0088161-0.00700663j 0.0197429+0.00356823j -0.00247696-0.00494806j -0.0311441-0.0163022j 0.0128083+0.00365303j 0.0169993+0.00394443j 0.0248514+0.0270033j -0.0112728-0.00655924j 0.0135723+0.00303897j 0.0083194+0.00459407j 0.00296187-0.0072141j 0.0253846+0.00828883j -0.011739-0.0142052j 0.00514441-0.00426887j 0.0122226+0.00115268j 0.003797-0.0147735j -0.0107572-0.0109949j 0.010016-0.003691j -0.0154047-0.0178415j -0.00850058+0.00522506j 0.0339593+0.022976j 0.00076111-0.0156357j 0.0254704+0.0341995j -0.0145988+0.0030542j 0.0291921+0.0474489j -0.0144759-0.00424068j 0.00932671-0.033288j -0.0296322-0.0240224j 0.021773-0.00391511j -0.0286861+0.00129815j -0.0759509-0.0378718j -0.0563766-0.0242671j -0.00880759+0.00767874j -0.0038818-0.0197974j -0.0127591+0.0103937j -0.0566973-0.0505061j 0.0318067-0.00996735j -0.047349-0.0353201j 0.0315805-0.0209334j -0.00910514+0.0127296j 0.00924474-0.00982331j 0.0101087-0.034823j 0.000245856-0.0410987j -0.0128874-0.0116083j -0.0457944-0.000102024j -0.0315569+0.0177099j 0.0335628-0.0257281j 0.0119189-0.0310263j 0.0721296+0.028539j -0.000940385+0.00338692j -0.0195288+0.0118761j -0.0524902-0.0265359j -0.0103248-0.00332242j 0.022275-0.00681374j -0.00249281-0.0186957j 0.0228462-0.00666383j 0.0424427+0.0157984j -0.00458553+0.00111031j 0.00863783-0.00936475j -0.0298336-0.0201816j -0.0208253-0.0141863j 0.00788627-0.0262114j -0.00582746+0.0123997j -0.0297978-0.0140852j -0.0365623-0.0264955j 0.00282863+0.00752389j -0.00423192+0.000140942j -0.00351439-0.00104718j 0.0220152+0.0214681j -0.0265518-0.00954236j 0.011615+0.0228438j 0.00454175-9.99538e-06j -0.00548108+0.0152926j -0.00294809+0.0014201j -0.0163645-0.0104638j -0.000416789-0.00958579j 0.0233996-0.0159194j 0.0194579+0.0247832j -0.0344683-0.0246625j -0.00917946-0.0372229j -0.0250448+0.0105641j 0.0075375+0.00878979j 0.00652741+0.0175887j -0.0184735-0.00173481j -0.0196115+0.000484752j -0.0187179-0.0181157j 0.0250791+0.0243872j -0.0363224-0.0128655j 0.0373381+0.0248679j -0.017919+0.0136888j -0.0137287-0.0137372j 0.0291933+0.00417663j -0.00810622-0.0172466j -0.00461286-0.00210092j 0.00587467+0.00793073j -0.0107359-0.012668j -0.0230511-0.0198922j -0.00183479-0.042349j -0.00344662-0.00389849j -0.0202281+0.00135759j -0.0469604-0.0315573j -0.021645-0.0218936j 0.00421689-0.0149714j -0.00858646-0.0135699j -0.00504337-0.00785999j 0.0110509-0.0335112j -0.00167205+0.0189971j -0.0138296-0.0166703j 0.00128429+0.00252606j -0.0185934-0.0225923j 
