0.332498-0.178684j 0.657582+1.10285j -2.00347-0.159111j 0.346456+0.0575846j 0.328642+0.913753j 0.941162-0.173351j -1.97807+0.598042j -0.711859+2.78688j 0.0477972+0.259522j -0.178506-0.0998732j -0.224297+0.425319j -0.131198-0.374652j -0.750348-0.161693j 0.727595+0.223838j -0.451689+0.425064j -0.471967+0.266818j -0.842125+0.838082j -0.399245-1.0952j 0.934927-1.29061j 0.947615+1.80496j -0.437072-1.84737j -3.00424-0.24561j 0.188041-0.0454128j -0.0327541+0.212307j 0.225454+0.0619634j -0.0789108-0.162692j -0.245887+0.2292j 0.214827+0.374994j -0.352885+0.26757j 0.103414-0.23913j 0.462196+0.214151j -0.361724+0.168801j -0.0828804+0.0301463j -0.760691+0.18271j 0.0568011+0.310658j 0.0781241-0.341302j -0.0949046-1.02539j -0.308216-0.092524j 0.0312751-0.402999j 0.406225-0.280306j 0.146654-0.0322409j 0.467387-0.621872j -0.254532+0.520543j -0.676651-0.180903j 0.318005+0.570611j 1.03883+0.798882j -0.471579+0.204379j 0.461081-1.02502j 0.534111-0.178295j -0.848302+0.620832j 1.80656+1.11069j -0.460424-1.48565j -1.15715+1.30901j 2.45561-1.27926j -0.90663-2.48254j 0.0769329-0.0975653j 0.142423+0.148412j -0.0943794+0.0679192j 0.1396-0.0149937j -0.101297+0.12155j -0.0673254-0.202909j -0.23953-0.0203328j 0.0768083-0.0841067j 0.103565+0.0967873j -0.186785+0.154656j 0.161375+0.114961j -0.0864143+0.131693j 0.0971008+0.46913j -0.235695+0.0431994j -0.00161651+0.152156j -0.0952102-0.569978j -0.341482+0.0805696j 0.0549912+0.250706j -0.480693+0.107865j 0.141081+0.0344136j -0.302917+0.0457361j -0.0496517-0.161029j 0.0635664-0.106566j -0.564343+0.202063j -0.185188+0.171113j 0.688727-0.12925j 0.216795+0.198677j -0.0614125+0.0657348j 0.0167162-0.332197j -0.314225-0.40653j 0.337666-0.450184j 0.21308+0.0293997j -0.0544272+0.00655608j 0.142144-0.328041j 0.0648791-0.161263j -0.329958-0.961547j 0.378986-0.255626j 0.154045-0.164479j 0.0840885+0.0469614j 0.0798044+0.0555376j -0.0761525-0.300494j -0.490544-0.311929j -0.0133382-0.799541j 0.148178+0.282827j 0.520828-0.392095j 0.0500536-0.138828j -0.549116+0.0881685j -0.603824-0.225187j 0.345377+0.537867j -0.414784+0.205454j -0.377411-0.0670444j -0.288785-0.135495j 0.596844-0.0837445j -0.940673+0.0898361j -0.380418+0.0871417j 0.0611233+0.266192j -0.705029+1.02445j -0.884969-0.330163j -0.607692+0.381338j -0.0762919-0.447902j -0.13291+0.215722j 0.0466894+0.991319j -1.24667-1.57228j 0.39908+1.34188j 0.730126+0.473737j 0.858686-0.447892j 0.440994-0.217326j 0.755011+1.2233j 0.958714-1.27787j -2.31148+0.985299j 2.44451-1.67836j 0.420981+0.32909j -1.77026-2.7725j 0.951724+2.41693j 2.48662-1.04156j 
0.521569-0.267756j -0.0341225+0.285044j -0.309644+1.85401j 0.505215-0.0195711j -0.171396+1.02021j -0.388669+0.115842j -0.0887426-0.273076j 2.62623+0.989783j 0.236108+0.37039j -0.257923+0.0190799j -0.359521+0.455921j -0.150612-0.253618j 0.154717-0.545488j 0.237832+0.864935j -0.415939-0.31413j -0.959278-0.0565207j 0.115907-0.606768j 0.528285+0.54313j 0.232732+0.122861j -0.343015+0.472675j -2.0347+0.0200623j -0.964247+3.09016j 0.253849-0.269275j 0.187331+0.356542j 0.294547+0.0264836j -0.264833-0.0692504j -0.111665+0.37936j -0.0662004+0.24767j -0.0590025-0.0728064j 0.189842-0.152926j 0.2612+0.178363j 0.151238-0.270094j 0.226969-0.223868j 0.0664459-0.71067j -0.316152-0.200209j 0.0837707-0.00293324j 1.04338+0.24193j -0.410774-0.642143j 0.21074+0.0285436j 0.0845509+0.570437j -0.119565+0.152111j -0.223604+0.408906j -1.09811+0.568305j 0.298324-0.64382j -0.96559+0.152627j -0.786382-0.0143246j -0.208056-0.248438j -0.107444-0.835512j 0.0638436+0.878809j -0.0437645-0.899854j 0.967111+0.180333j -2.11058+0.633522j -0.655374+0.732424j -1.42347-3.72973j -3.48055+0.734425j -0.0154281-0.209794j 0.353578-0.0352973j 0.0270353+0.25062j 0.107006-0.167271j 0.054141+0.298981j -0.41429-0.0629815j -0.193587+0.119711j 0.0249307-0.320179j 0.262454-0.0429626j -0.0614275+0.405033j 0.156884-0.0572968j 0.253379+0.303216j 0.121793+0.158335j -0.171914+0.113377j -0.345107-0.0652931j -0.165069-0.0284121j -0.100509-0.216204j 0.311132+0.00353892j -0.197774+0.152572j -0.33828+0.361041j -0.0663972+0.0563123j 0.170183-0.00144948j 0.0489389+0.376413j -0.0429588-0.201679j -0.30153+0.388871j -0.219333+0.028817j -0.291672-0.00937304j -0.24045-0.25506j -0.0589815-0.0442413j 0.525775-0.418546j 0.155017+0.532873j -0.62278+0.144506j 0.0709723-0.150563j 0.321554+0.462293j -0.301223+0.0162853j 0.313087-0.00918138j -0.128393+0.216073j -0.0734911+0.201397j 0.0861427-0.210979j -0.0933739+0.0561386j -0.165982-0.927909j 0.410874-0.29526j 0.9918+0.608953j -0.511664-0.634736j -0.121919+0.229253j 0.0962597+0.157769j 0.0150704-0.233034j 0.682366-0.377663j -0.509778-0.0936677j -0.257402-0.284056j -1.43288+0.572198j 0.134688-0.0435384j -0.0609335+0.498211j 0.798543-1.14201j -0.607513+0.181586j 0.0156518-0.400839j 0.195249+0.331069j 0.787382+0.139402j 0.0751416-0.868146j 0.390892+0.283854j -0.962231-1.42593j 0.255298+0.856979j -1.30011+0.531964j 0.0338619-0.707904j -0.392521-0.0253593j 0.321734+0.896739j 0.984345-0.463881j 0.281032-1.17641j 0.501375-1.09173j 1.51662+1.30377j -1.55993-1.04144j -0.383498-0.531676j -1.6452+1.03203j 1.85245-1.9182j -1.54845-1.98563j 
0.624945-1.286j 0.21351+2.03742j 0.639531-0.203715j 0.76486-0.91702j 1.1143+1.99504j -0.123296+1.2145j -2.34387-0.0864635j 0.302614-1.16571j 0.731113-0.210172j -0.219612+0.427684j 0.0793796+1.20294j -0.724331-0.510885j -0.271879-0.928379j 1.63744+0.118069j -0.789649-0.194429j -0.916161+1.56204j -0.375533-0.516929j 1.07685+0.251869j 0.962364-0.787645j 0.531498+1.56773j 0.474628+1.09541j 1.91507-0.182413j -0.365014-0.307567j 0.55267-0.164092j 0.253198-0.506844j -0.264308+0.2333j 0.482331+0.59743j -0.225526+0.457785j -0.308615-0.420414j -0.0412021-0.228439j 0.646485+0.350035j 0.0500583-0.490328j 0.589919-0.426061j -0.683335-0.110665j -0.40279-0.312864j 0.455125-0.20195j 0.563787-0.0647649j -1.15398+0.14239j 0.172729-0.584414j 0.230015+0.0919211j -0.211136+0.11893j -0.243259+0.823874j 0.242511+1.93858j 0.0620262-0.297599j -0.115296+0.508827j -1.40526-0.139504j -1.54682+0.307067j -0.106724-0.378881j 0.802343+0.0263034j 0.171935-1.22003j 0.935312+1.32832j 0.695695-0.0598426j -1.14357+0.643337j 0.00449464+1.32075j 1.16848+0.345564j -0.173615+0.0595563j -0.150334-0.41362j 0.380716-0.0445491j -0.167165-0.18357j 0.387694-0.0731421j -0.292303+0.568553j -0.0265655-0.0674904j -0.387809-0.275021j 0.0347966-0.3619j 0.434791+0.22371j 0.054744-0.140569j 0.414871+0.18558j -0.461607-0.0169338j -0.0374752+0.0403907j -0.377286-0.063438j -0.0812022-0.0725887j 0.0129439-0.608974j 0.189878-0.376667j -0.160179-0.264837j -0.400617+0.0805136j -0.0386132+0.174198j 0.345695+0.157488j 0.131376-0.482125j -0.203651-0.367211j -0.270605+0.146671j 0.151786-0.185206j -0.598285+0.0896262j 0.03579-0.446871j 0.247822-0.120163j 0.280321+0.217208j 0.185922+0.140235j 0.899674+0.0642344j 0.17571-0.0396996j -0.0242347+0.161216j -0.0776643-0.145026j 0.217831-0.337683j -0.917904-0.08051j -0.0413684+0.410485j -0.382047+0.350723j 0.155816-0.0741419j -1.31233+0.206875j 0.50125-0.457531j -0.123765+0.298195j 0.194255+1.31963j -0.0667345+1.34358j -0.00394594+0.195666j -0.0754136-0.0403083j 0.13299-0.0155896j 0.202719-1.35751j -0.274901+0.0274568j 0.70427+2.18057j 0.176812+0.793409j -1.17143-0.0477387j -0.200977-0.019827j 1.05329+0.897612j -0.413881-0.486869j -1.86779+0.71157j 1.57213+0.213864j 1.74827+0.197126j 0.511091-0.565648j -1.62085+0.409203j 2.24965-1.49112j -0.613441-1.6422j 0.00828582-2.06511j 1.07512+1.02127j 0.474477+1.91432j -0.99788-1.97742j 0.641199-0.309008j 2.00387-0.572759j 1.18592-0.0633961j -0.028221-0.881691j -1.51411+1.35738j -0.707757-0.304033j -1.06854-1.64135j -0.721582+0.605692j 
0.520271+0.686783j 0.339544+0.671772j 0.200781+0.339168j 0.47711+0.945141j 0.373433-0.142795j 1.37155-2.1338j -1.36428-0.214489j 0.986781-0.88113j -0.0341422+0.655014j -0.37451-0.200554j -0.0205743-0.59037j 0.544894-0.0919839j -1.23734+1.73243j 0.0213446+0.592603j 0.786881+1.75407j -0.486677-0.70745j -0.344926+1.80867j -2.12308-1.06427j 0.795601+0.306692j -0.540406+0.879716j 0.183781+1.17045j 1.87521+0.245048j 0.414086-0.194565j 0.0800952+0.519293j -0.199384+0.196045j -0.291869+0.021103j -0.190366-0.266055j 0.819173-0.771696j 0.455541+0.782183j 0.609731-0.281055j -0.683701-0.700586j -0.433677+1.11337j -0.860497+1.51205j -0.444197-0.128836j 1.01495+1.00413j -0.636308-0.0232789j -1.63171-1.58172j -0.221153-0.932027j 0.482324+0.295964j 0.341152+0.0439336j 0.81639-0.451315j -0.439187-0.871499j -1.5833+0.248518j -1.4199+0.976421j -0.390514+0.471486j 1.32436-0.772605j -0.48443-0.904842j 0.836871-0.884521j 0.523228+0.458514j 0.503399+1.05886j 0.328984+1.77173j -0.0766768+0.645145j -1.29473+0.112743j -1.00086+0.0743926j 0.163983+1.00163j -0.00275182-0.280862j 0.570982+0.00313278j -0.0576617+0.380757j -0.0196137-0.0428258j 0.0370444+0.430172j -0.0197551+0.0223647j 0.17079+0.434998j -0.0995894+0.0719285j 0.337944+0.0152684j 0.174975+0.0356895j -0.0301124+0.202577j 0.177648-0.395587j 0.912188-0.416773j 0.155704+0.374323j 0.336765+0.403171j 0.463904+0.260024j -0.138628+1.03431j 0.0344251+0.0357028j 0.387862+0.901006j 0.912823-0.524086j 0.0885317+0.136928j -0.376464-0.309844j 0.912226+0.139692j -0.274156+0.423287j 0.196395-0.378964j -0.254189+0.26156j 0.645382+0.18121j 0.515118+0.829674j -0.431048+0.156201j -1.10351-0.156837j -0.0785849-1.2128j 0.131315+1.6365j -0.308755+0.0515095j 0.0476145+0.177271j 0.496772+0.52847j -0.35174-0.510072j -0.184109+0.633468j 0.0565812-0.430144j -0.738139-0.274792j -0.337347+0.091846j -0.593782-0.158651j -0.803383+0.604605j -0.957002-1.34913j -1.88261+0.908482j 0.468978-0.253761j -0.899654-0.161688j -0.68615+0.423426j -0.208376-0.247588j -0.845357-0.213208j 0.225596+0.599359j -0.292988+0.731119j 0.406776+0.0179638j 0.24322-1.99215j -1.21188+0.0124133j 0.0368597+0.713107j 0.124648-0.441861j -0.0894979+0.130455j -0.223511-0.758281j -0.142954-0.928322j -0.170037-0.154693j 0.152749+0.239427j 1.84214+0.612462j 0.0534006+0.102266j -0.38836-0.183717j 0.00206355+0.53689j 0.475328-0.173647j 0.348672-0.902767j -0.231324+0.173086j -0.25933+0.0184274j 0.508406-0.403773j 0.134663+0.222564j -0.828011+0.647018j 0.0176059+0.0966394j -1.00735-1.23303j -0.836969+0.587523j 
0.471101-0.173372j -1.39516-0.171068j -0.102808-0.418937j -0.419402-0.319023j 0.635531+1.01388j -0.765321-0.762789j 1.10369-1.62287j -0.659539-0.267629j -0.280033-0.233492j -0.0179816-0.148916j 1.26388+0.593806j -0.724892+0.674098j -0.565478+0.0688239j 0.851343+0.313898j -0.213879+0.631856j -0.692535+0.887579j 0.908022+0.215366j -0.716263+1.02503j -0.197407+2.10961j -2.541-1.39127j 1.20617-0.732716j -0.483372-1.89142j -0.0331975+0.290603j -0.323624-0.115418j -0.307639-0.29772j -0.045301-0.149994j 0.358633-0.0745161j 1.03532+0.381132j -0.508666+1.05589j -0.706956-0.481345j 0.834967-0.749981j 0.0448952+0.125063j 0.0886634-1.08588j -0.556394+0.813574j -0.150799-0.286975j -0.742966-0.561897j 0.0340162-0.787141j -0.302953-0.197473j -0.894558-0.577445j -0.371692+0.232883j -0.28831-0.0302369j -1.20677+0.21372j -0.108068+0.514765j -1.03478+0.00122877j -0.397753-0.358438j -0.456871-2.09556j -0.761537-0.732575j 0.312195+1.22934j 0.239266+0.349089j 1.77655-0.109554j -2.57016+1.66182j -0.648957-0.55576j -1.06522-2.54705j 1.40383-1.13419j -0.452473-1.35446j 0.138769+0.0419843j -0.105373+0.372347j -0.306055-0.141048j 0.0359871+0.0815159j -0.317064-0.0969796j 0.130905-0.203252j -0.0400515+0.269404j 0.00265228+0.154678j -0.0859544+0.24506j -0.16247+0.0793622j 0.394267-0.0917817j 0.289165-0.305604j 0.420893+0.0725587j -0.0552297+0.419496j 0.219522+0.470703j -0.504977-0.842041j -0.45019+0.0413841j 0.00964678+0.192099j 0.130383+0.511221j -0.139834+0.481714j -0.196318+0.0920003j -0.0543478-0.175473j -0.897045-0.354883j -1.00012+0.864151j -0.382146+0.602034j 0.77176-0.448238j 0.185656+0.202143j -0.601823-0.134894j -0.308615-0.0441531j 0.162204-0.433485j 0.429204-0.580699j 0.365783-1.57668j 0.0787517-0.303693j 0.492028-0.303806j -0.10426-0.304848j -1.06284-1.07758j -0.556733+0.285477j 0.0405124+0.00113983j 0.184936+0.666275j -0.216992+0.0665869j 0.0503663-0.935402j -0.944148-0.807515j -0.196063-0.479892j 1.58643+0.14333j -0.863031+0.228463j 0.174682+0.113099j -0.521404+0.572311j -0.506138-0.286866j -0.576372-0.578469j -0.807294+0.773989j -0.920748-0.0396205j 0.267562+0.155404j 0.328789+0.116547j -0.525783+1.22412j -0.626937+0.548132j 0.00444021+0.0033826j -0.600264-0.662984j 0.557133+0.930928j 0.24638-0.415736j 0.644697+0.747074j 0.313424+0.0625049j 1.01361+1.0233j 1.25082-0.985599j -0.395664+0.495215j -0.167036+0.357956j -1.31215+1.11863j 0.364478-0.637627j 0.357412-0.263703j 1.07844+1.7403j -0.691958-0.76092j 0.881471+0.872311j 0.365116+0.42732j 1.50725-0.998487j -0.712311+0.920148j 0.738575+0.59911j 
-1.10382+0.407143j -1.29154-0.0709618j 0.0252833+0.948177j -1.51882+1.21207j -0.0667444-1.30138j -1.17316+0.670077j 0.141516+0.175569j 1.22746+0.781905j -1.22996+0.516j 0.187341-0.712725j 0.522824-1.72683j 1.0464+1.10803j 0.683347-0.305758j -0.421418-1.44698j -0.274754-0.558898j 1.16561+0.0382116j 1.55916+0.542091j -1.05557+1.19474j 0.445097-0.472812j 0.318525+0.681582j -0.638834+0.729513j 0.66814+1.27625j 0.853553+0.188467j -0.613867+0.727445j -0.751136+0.667458j -0.108425-0.0923583j -0.210378-1.31175j -0.217516-0.473851j 0.0202824-0.131485j -0.538241+1.26561j -0.785953-0.575995j 0.341163-0.572678j -1.33756-0.267984j 1.47921+0.749726j -0.923361-0.427654j 0.069828+0.398464j -0.416523+0.0230753j -0.63227-0.0574484j -0.645727+1.12101j -0.706478-1.0553j -0.480242+0.90664j -0.775982-0.778444j 0.042388+0.97789j -0.165413+0.173866j 1.63162-1.03402j 1.10967-1.43721j -0.890307-0.127248j -0.298298-0.242523j -0.406767-1.19457j 1.16288+1.11678j 0.515285+0.285816j 0.0379834-0.467336j -0.169142+0.333829j 0.536108+0.14199j 0.0465967-0.246352j 0.179118-0.31719j 0.741177+0.44438j -0.464012+0.496872j 0.245205+0.241781j -0.406167+0.532521j 0.468173-0.586407j 0.279935-0.0401865j 0.218569+0.471788j 0.254155+0.375168j -0.521129-0.409078j -0.52151-0.410474j 0.450893-0.609825j -0.419826-0.587387j 0.426378+0.130013j -0.0805659+0.428138j -0.204802+1.27271j -0.223952-0.913914j -0.357662-0.0880578j 0.542304-0.260939j -0.0263883+0.0362507j 0.86567+0.392839j 0.59313+0.0834914j -0.293482+0.387341j 0.0115181+0.0921988j 1.06493-0.364571j -0.728415-0.883549j -1.14806+0.489213j -0.125124-0.383237j 0.251899+0.374967j -0.806331+0.231503j 0.616512+0.10938j -0.877685-0.371287j 0.272972-0.0456289j -1.07926-0.0427404j -0.293545+0.874185j -0.172241+0.0544454j -0.227936-1.13704j 0.227407+0.568702j 0.325026-0.577237j 0.383295-0.611703j -0.5975+1.1136j 0.647811-0.55278j -0.288428-1.72131j 0.192952-1.21456j -0.666943-0.139678j -0.569518-1.06905j -0.112201-0.209332j 0.137645+0.131384j 1.76409-0.193329j -0.133213-0.290783j 1.84929+1.21365j -0.636431+0.281156j 1.95365-0.205883j -0.658476+0.306417j 0.873526+0.270738j -0.10268-0.555375j -0.894782-0.861449j -0.981437+0.901315j 0.309663+1.95449j -0.241238-0.143945j -0.549137+2.05461j 1.10037-0.521064j 1.14138-0.541014j 1.32126-0.623197j 0.405899+1.2025j -1.33845-0.539175j -0.905222-0.750094j 0.541308+1.55045j -0.374472+1.22935j 0.409046+0.507157j 0.920343-0.448079j -2.01115+0.36327j -0.477523-0.138541j -0.154819-1.62757j -0.774543+0.00468233j 
0.176539-0.130547j -0.356122+1.28583j -0.0898633+0.541712j 0.116132-0.559346j 0.076215+1.58367j 2.62508+1.19493j 1.403+0.877598j -0.220715-0.755363j 0.174342-0.425632j 0.143603+0.1017j -0.171038+1.0051j -0.541687-0.565722j -0.92848-0.933152j -0.820001-0.480717j -1.29224+0.274789j 0.589624-0.554009j 0.261986+0.71603j -0.983421-0.403534j 0.555868+0.883592j -1.12212-0.0622004j 0.230443-0.660308j -0.638261-0.606407j -0.264863+0.127198j -0.0314112-0.321355j 0.50267-0.303827j 0.0583871-0.184439j 0.227581+0.725865j -0.324877+0.491327j -0.214909-0.45046j 0.0660203+0.434565j 0.780969+0.421437j -0.400147-0.0851372j -0.0145886-0.0623948j 0.588178+0.509299j -0.0231526+0.28508j 0.66605-0.329538j -0.461247+0.362605j -1.12412-0.515249j -0.344126+0.11544j -1.50749-0.0599386j 0.194085+0.208712j 1.16114+0.18567j -0.954948+1.58027j 0.0576153+0.427385j 0.126798-2.64061j -0.202235+1.63152j -1.49924-0.481534j -0.327225-0.654986j -1.76001-0.325271j -0.966454-0.04876j 0.65214+0.474691j 0.670039+0.769128j -0.479253+0.430291j -1.20145+0.791881j 0.472962+0.742109j 0.00307+0.135035j -0.306956+0.00775856j 0.0244212-0.231911j 0.0186905-0.248857j -0.00115029-0.24491j -0.47063+0.0159847j -0.328931-0.259537j 0.0044353-0.276903j -0.147764-0.033859j 0.0724935+0.261556j -0.25033-0.212216j -0.043265+0.763688j -0.366046+0.11647j -0.190717-0.135775j -0.36087-0.222988j -0.432408+0.668711j 0.42439-0.123763j 0.298316+0.0202098j -0.596126-0.174196j 0.223323-0.307744j -0.276096+0.391843j 0.080333+0.231025j -0.062397-0.761972j 0.45467-0.302049j -0.0965072-0.527071j -0.693778-1.07035j -0.414265-0.317236j 0.37029+0.521721j 0.213069-0.27298j -0.840715-0.634793j 0.0797097+0.0135058j 1.18803-0.0823962j 0.072269-0.227027j -2.22224+0.999545j -0.218169+0.0200845j 0.00157789+0.40707j -0.816389+0.709065j -0.232899+0.369713j -0.421765+0.414635j 0.208933-1.14335j 0.14487-0.57302j -0.536788+0.348809j 0.379016-1.07614j 0.322191+1.31845j 1.055-0.61847j -1.07893-1.80425j -0.0409194-0.463785j 1.68575+1.57581j -1.33641-1.39546j -0.243178+0.338183j -0.865371-0.269893j 0.917331+0.148633j 0.473802-0.0972889j -1.25107+0.0736483j 0.27896-0.6976j 1.86245-1.20033j -0.00911624-0.233714j -0.690189-1.86868j 1.30809-2.23238j -1.21409+0.198826j 0.481943-0.0108099j 0.364356+1.43203j -0.322455-0.481782j -0.55406-0.819112j -1.6718-0.363218j 0.786124-1.02709j 0.758698-0.059236j -1.2964+0.995932j -0.365274-0.119954j -0.115355+0.210665j 0.73352+0.612346j -0.865663-1.38197j 0.0472012-0.551027j 0.720047-0.648534j -0.440437-0.272591j 
-0.821727-0.722831j -0.622155+0.677171j -0.237029-0.333577j -1.08031-0.848129j 0.417577-0.410601j 1.93528+0.308163j -0.141221-1.67542j 2.05029+0.422303j -0.204593-0.916472j 0.697475+0.321155j 0.167655-0.402115j 0.190444+0.200519j 0.618783+0.0856202j -0.178254+0.0771078j 0.291286-0.775899j 0.480964-0.34635j -1.66249+0.0105464j 0.345898-2.02509j -0.69723+1.07234j -0.962642-0.980314j 0.0365963+0.240994j 0.47176+0.521156j -0.193784+0.591012j -0.56943-0.493752j 0.399576-0.10759j 0.328823-0.3637j 0.395285+0.561241j -1.03063-0.672774j 1.29578-1.15467j -0.679588+0.489986j -0.220808+0.580834j 0.43526-0.142207j -0.284351-1.1766j 0.198053-0.387729j 0.442895-0.450922j 0.765114+1.16698j 1.72722+0.0676187j 0.0191224+0.416061j -0.224851+0.534887j 0.160524+0.126822j -0.377614-0.425213j -0.402545-0.622416j 0.606388-0.000452551j 0.395923-1.07555j -0.259022+0.0754873j 1.18242-0.576718j -0.119005+0.143252j 0.235786+0.633566j 0.128907+0.294613j 0.344741+0.936445j -0.860033+0.627426j -1.01269+0.530829j -0.393036-0.690024j -0.893629-1.73029j -1.38758+0.598525j 0.194233+0.163273j -0.374257+0.460581j -0.330383-0.296466j 0.167745-0.272781j -0.395552-0.285695j -0.554218-0.207799j 0.0796594-0.613851j 0.201636-0.338709j -0.238522+0.227091j 0.0698932+0.198452j 0.0348869-0.421767j -0.261926+0.837573j -0.879953-1.22566j 0.327387-0.231794j -0.957159-0.628035j -0.120617+0.737248j 1.88695+0.0254321j 0.668325-0.100657j 0.284311-0.815104j 0.269819-0.0324081j -0.269741+0.478323j -0.159585+0.646373j -0.785667+0.891335j 0.808025-1.29436j 0.411967+0.499823j -0.283392+0.177091j -0.802208-1.60715j 0.679592+0.607502j 0.673449+0.393963j -0.213483+0.183091j 0.243493-0.467478j -1.12853-0.976161j -0.44179-0.00728642j 0.131187-0.597726j -0.888498+0.276593j 2.44562-0.0327198j -1.25491+0.624499j -0.950093+0.472947j 0.452738-0.134767j -0.202325+0.439569j 0.501375+0.428702j 0.263612+0.322284j -0.607346-1.43712j 0.528307-1.04874j 0.401862-0.125928j -0.512635-0.433255j 0.270279-1.76266j -0.335069-0.907523j -1.17374-1.66268j 0.755841-0.52279j 0.542096-0.568773j 0.805289+0.377085j 1.39059-0.167831j -0.373818+0.51906j 0.07325-0.466323j 0.240335-0.0870524j 0.212492-0.0302205j -0.0158434-0.550821j 1.47239-1.92454j -0.757865+0.390219j 1.04094+0.737707j -0.081307-0.0666629j -0.571464-0.664109j -0.13156-0.163221j -1.12592-0.845565j -0.562267-0.200527j -0.328738+0.43991j -0.206996+0.0520342j -0.297557+0.479189j -0.554115+1.03135j 0.517508-0.364693j 0.395514-0.980869j -0.526651-0.258288j 1.38779+0.27222j 0.0420711-1.18476j 
-1.06301+1.35945j 0.696713+0.958146j 1.38878-0.0548784j -0.481609+1.8444j 0.531956-0.77018j 1.02485+0.714827j 0.122646-0.769409j 0.739302-0.381666j -0.667618+0.968659j -0.29281-0.728818j 0.167333-1.17312j 0.958692+0.369721j -1.26576+0.235871j 0.162933-0.266395j -0.133614+1.30664j 0.418645+0.836046j 0.0397815-1.73123j 2.08934+0.537881j -0.96326-0.961183j 1.21312-0.583301j 0.432692-0.533023j -0.390575-0.655395j 0.606679-0.156869j -0.160353+0.724959j -0.463769+0.600468j -0.0742709-0.051998j -0.694552-0.953172j 0.542556-0.373644j -0.276726+0.751516j -0.267829+0.265096j -0.513138-0.430573j 0.0869018+0.288833j -1.06006-0.0932028j -0.291752+0.0764792j 0.167824-0.37725j -0.452974+0.0434255j -0.360186-1.40562j -0.028502+1.55423j -0.0467629+0.290683j -0.544132+0.79342j -0.362876-0.234804j 0.359926+0.782264j 2.65109-0.0375254j -0.996713+0.511295j -1.16366-0.589432j -1.2052+0.694739j -0.457658+1.87461j 0.224856+0.956485j -0.268813+0.205799j -0.470977-1.07104j 0.20449+0.373667j 0.378225+0.36639j -0.253604+0.314304j -0.498862+0.495748j 0.451096+0.343193j -0.0194816-0.253995j 0.654205-0.019769j -0.102567+0.460551j 0.054556+0.342661j -0.0500028+0.477302j 0.601945-0.251892j 0.321682+0.062999j 0.18985+0.49153j 0.269121+0.164248j -0.27348-0.613061j -0.333773-0.036814j -0.338296-0.163392j 0.234457-0.181658j -0.138721-0.157477j 1.01774+0.846264j -0.478481-0.162966j 0.442291-0.0512057j -0.401732+0.161521j 0.295286-0.0364426j -0.558659+0.0984098j 0.672725-0.247419j -0.155625+0.412953j -0.0757153+0.0162104j -0.661776+1.58844j 0.61637-0.0341876j 0.270148+0.0755027j -0.01773-0.624281j -0.373581-1.34136j -0.0577985+0.169875j -1.13784-0.282286j 0.716464+1.07487j -0.238498-0.265147j 0.525645+0.286876j 0.267402-0.109119j 0.693218+0.28613j -1.89694+0.0265575j -1.19046+0.673128j -0.557172+0.0797469j 0.278595-0.00344133j 0.161574-0.358686j 0.74169-0.827147j 1.03949-0.418688j 0.493115-1.88001j 0.571359-0.207532j -0.274294+0.305252j -0.18938-1.01244j -0.239784+1.22381j -0.0632931+0.154208j -1.18933-1.26214j -0.901605-0.729139j -0.653053-0.732105j 0.567705+0.44399j 1.62817-0.302308j -1.65362+1.0709j -0.693902-0.259578j 0.700449-0.179026j -0.0608311+0.148312j 0.949091+0.240955j 0.607338-1.1847j 0.394239+0.57889j 0.950198+0.892134j 0.247019+1.46797j -0.565716+0.305559j -0.773546-0.268293j -0.259323-0.102209j -0.0332844+0.769032j 0.164533-0.0371214j 0.135909-1.02106j 0.441489-0.511628j 0.559211-0.236241j -0.867815-0.0351528j 0.40184+0.0942234j 0.187962+0.467756j -0.149332-0.0696259j -0.184698+0.197253j 
