0.00121408-0.00928886j -0.000152775+0.00794539j -0.00061582+0.00206638j -0.00137585-0.0232298j -0.000940734+0.00251232j -0.00147963-0.00899005j 0.00270056+0.013476j 0.00352702-0.0123253j -0.000639049+0.00783608j -9.69998e-05-0.0082558j 0.00104315-0.00941177j 0.00239922+0.0141597j 0.00578958+0.0143202j -0.00916179-0.0342835j 0.00510016+0.0175127j 0.0090619+0.00229014j -0.00320626-0.00114066j 0.00389117+0.0111172j 0.00846726+0.0155183j -0.0064057-0.040967j 0.0187582+0.0323929j -0.00528393-0.0199778j 0.00230298+0.0133603j 0.00267776+0.0120591j -0.00505815+0.000269164j 0.00367937+0.0299946j -0.0083888+0.00354489j -0.0193506-0.0560671j 0.00426419+0.00710701j -0.0102749+0.0130384j 0.00364621+0.0201274j -0.0417032-0.0428547j 0.0024961+0.0109574j -0.0190616-0.0228853j -0.00428357-0.012819j 0.0150254+0.0251376j 0.00866934-0.00305933j -0.0701994-0.0573129j -0.0114744+0.0470614j -0.0423846-0.114113j 0.00718522-0.00241938j -0.0183652-0.0240913j 0.0171136+0.00555974j -0.0121619-0.0210799j 0.0260996+0.0265221j 0.0512171+0.0750156j 0.0259266+0.0211076j 0.0196436+0.0371077j -0.000545655+0.0112075j 0.00506205-0.00294789j -0.0192848+0.0233709j -0.00427533-0.026152j -0.00236111+0.0179904j 0.00226378+0.0174347j 0.00054795+0.0272978j 0.00324698+0.00963487j -0.0133208-0.0175375j 0.00574508+0.0251696j 0.00118657+0.0175015j 0.00517575+0.0136654j 0.00235817+0.0049046j 0.00988123+0.0191922j -0.00589983-0.00559762j 0.00315086-0.00381441j 0.00411231+0.00328144j 0.00646133+0.0138894j 0.00371235+0.0192254j -0.00277188-0.0102399j -0.00451664-0.00788674j -0.00119447-0.0159032j -6.06226e-05+0.00252528j -0.00472116-0.00333351j -0.0132217-0.0202854j -0.00661831-0.00833349j 0.00594452-0.00450239j 0.00659292+0.00579531j -0.00748554-0.0132596j -0.00353639+0.0156665j 0.00620452+0.00366137j 0.00145514-0.00421821j 0.00307128+0.000818748j -0.0114977-0.0255291j 0.0027479-0.0103887j -0.00130508-0.00722964j 0.00264987-0.00187083j -0.0028311+0.00133066j 0.00119341+0.00551132j -0.0077127-0.00577967j -0.00877966-6.63786e-05j 0.00345043+0.00341149j 0.00106935+0.00321399j 0.00191681-0.006148j 0.00254644+0.0037993j 0.00680032+0.0126433j -0.00274162-0.00260873j -0.000136677+0.00674015j 0.00438533+0.0183689j 0.00135967+0.0198792j -0.00174076-0.00370017j 0.00192488+0.00685431j -0.00408345-0.00282537j 0.000515653+0.000236628j -0.00773288-0.0160596j 0.00378878-0.00360923j -0.00504899-0.00870876j -0.00255971-0.00576138j -0.00262025+4.94614e-05j 0.0019877+0.00467101j 5.34692e-05-0.00139472j 0.0018508+0.00142431j -0.00346445-0.00295809j 0.00243298+0.0052132j -0.00132501+0.0112675j 0.00245073+0.0040747j -0.00493114-0.016239j 0.00402994+0.0138059j 0.0073158+0.00398516j 0.00289835+0.00169909j -0.00109908+0.0020902j 0.00387403+0.0127323j -0.00445759+0.00302127j -0.000888344+0.00167439j -0.00137431+0.00427903j 0.00650213-0.00561382j -0.0055715-0.00468656j -0.00134724+0.00096514j -0.00224552+0.00188076j -0.00358605-0.0104414j 0.00691003+0.0054174j 0.00199036-0.0069916j -0.00153487-0.00393445j 0.00146254+0.00338032j 0.00178366-0.00596848j -5.06747e-05+0.00409209j 0.00229603-0.00173332j -0.00610629-0.0038399j -0.00191369+0.00317951j -0.00221822-0.011189j -0.00235679-0.00664436j 0.00235926+0.000798742j 0.00201415-0.00795333j -0.00119466+0.00913942j -0.000523699+0.00414567j 0.0110372+0.0192754j -0.00132421-0.00574282j 0.00275526-0.00157311j 0.00177418-0.00169876j 0.00532269+0.007073j -0.00287854-0.00815886j 0.0018297+0.00946282j -0.00218567-0.00168691j -0.00537909-0.00718459j -0.00211531+0.013024j 0.00352819+0.00794173j -0.00713556-0.0119143j 0.000790609-0.000945779j -0.00298166-0.00728277j -0.00111288+0.00397797j -0.00580523-0.00242791j -0.000777035-0.0123413j 0.00131718-0.00772933j 0.00189312+0.00333803j -0.00347339+0.00900802j -0.00771992-0.0125259j 0.00306381+0.0107842j -0.00993818-0.0117195j 0.00118157+0.00124382j -0.00249613-0.00134147j 0.00912112+0.0151977j 0.00410707+0.0033789j -0.00214055-0.0098668j 0.000738923-0.00805174j 0.00475109+0.0121179j 0.00777731+0.0041128j 0.00537948+0.00480799j 0.00284473-0.0110276j -0.00947907-0.0204082j 0.00282309-0.00312557j 0.00434576-0.0113643j 0.00529174+0.00583388j 0.00247569-0.000429618j 0.00244722-0.0117139j 0.0052438+0.0237881j 0.00210011+0.00906191j -0.000961583-0.00300505j 4.7548e-05+0.0124782j 0.00253114+0.00574632j 0.00566824-0.00596144j 0.00262046+0.0191381j -0.00379388-0.00991868j 0.00778562+0.00431072j -0.00377873-0.012749j -0.000955254-0.0141627j -0.00327347+0.00785488j -0.00875067-0.00663278j -0.00527816+0.0175855j 
0.00954132+0.00176791j -0.00727648-0.00138779j -0.00188992-0.00227281j 0.0243051-0.000585784j -0.0037981-0.000259218j 0.00918575-0.00333696j -0.0137772+0.00547152j 0.0138545+0.00288598j -0.00705016-0.00159033j 0.00611181-0.000438188j 0.0100158+0.000762366j -0.0136162+0.00306014j -0.0144095+0.0059909j 0.0348477-0.0121397j -0.0164323+0.00641592j -0.00235303+0.00798642j 0.00167914-0.00278969j -0.0111492+0.00356794j -0.0147096+0.00841684j 0.041425-0.00543155j -0.0322067+0.0171706j 0.0210583-0.00343876j -0.0118073+0.00193126j -0.0119407+0.00361023j -0.00116833-0.0030616j -0.0289725+0.00437645j -0.00221109-0.00627825j 0.0585083-0.0168697j -0.00934367+0.00447182j -0.0130662-0.0118547j -0.0230492+0.00512422j 0.0470396-0.0441489j -0.0105317+0.00383841j 0.0253581-0.0181234j 0.0138915-0.00492043j -0.0248459+0.0163148j 0.00405888+0.00887116j 0.0573202-0.0709802j -0.0484006-0.0110481j 0.118164-0.0433062j 0.0035211+0.00681481j 0.0249719-0.021554j -0.00533448+0.0180067j 0.0219243-0.0122127j -0.0267295+0.0271236j -0.077057+0.0537245j -0.02111+0.0276059j -0.0368697+0.0225433j -0.0115851+0.000450255j 0.00276612+0.00491325j -0.0242175-0.0196624j 0.0255163-0.00463795j -0.0198109-0.00206814j -0.0168609+0.00265993j -0.0272917-0.000561731j -0.00984017+0.00333875j 0.0174347-0.0145868j -0.0258366+0.00565071j -0.0192914+0.000863101j -0.0146782+0.00568154j -0.00350683+0.00309556j -0.0195686+0.0103558j 0.00572279-0.00711471j 0.00275324+0.00247221j -0.00363259+0.00505178j -0.0132933+0.00638975j -0.019465+0.00347297j 0.00899507-0.00263626j 0.00812444-0.00469693j 0.0163658-0.00209328j -0.0030009+0.000177931j 0.00457118-0.00584606j 0.0200033-0.0129097j 0.00911364-0.0062042j 0.00512379+0.00676403j -0.00664225+0.00654174j 0.0134226-0.00785402j -0.0159903-0.00456119j -0.0038899+0.0054855j 0.00356431+0.00154019j -0.00189093+0.00355428j 0.0268889-0.0117463j 0.00982255+0.0030573j 0.00751463-0.00201502j 0.00247691+0.00244926j -0.00142086-0.00327177j -0.00579223+0.000555584j 0.00602735-0.00735076j 0.00294392-0.00940758j -0.00245571+0.00190353j -0.00325776+0.00100831j 0.00577334+0.00212579j -0.0041674+0.00299226j -0.0135737+0.00784305j 0.00357087-0.00206358j -0.00644165+0.000271467j -0.0195427+0.00433152j -0.0200759+0.00155545j 0.00380773-0.00265068j -0.00649201+0.00394216j 0.0032454-0.00302879j 0.00069265+0.000916057j 0.0175665-0.00885807j 0.00293866+0.0050736j 0.00917407-0.00557197j 0.00581346-0.00184004j -0.000932654-0.00211755j -0.00543439+0.00142663j 0.00145773+0.00118799j -0.00228225+0.00277054j 0.00337745-0.00301637j -0.00590226+0.00295849j -0.0116524-0.00137901j -0.00380092+0.00200099j 0.0171908-0.00529811j -0.014329+0.00478682j -0.0042987+0.00695395j -0.00232012-6.31276e-05j -0.00255157-0.000175391j -0.0128545+0.00376891j -0.00502251-0.00378863j -0.00103429-0.00115472j -0.00423266-0.00064517j 0.00587606+0.00390288j 0.00638926-0.00511303j 0.000362122-0.000196998j -0.00107422-0.00212134j 0.011201-0.00586145j -0.00828912+0.00624991j 0.00855117-0.000470259j 0.00240973-0.00232059j -0.00146657+0.00259528j 0.006583+0.000350146j -0.00261831+6.51361e-05j 0.00121275+0.00377574j 0.00483112-0.00456413j -0.00416941-1.20132e-05j 0.0100444-0.00173877j 0.00678789-0.00262743j 3.35276e-05+0.00286212j 0.00684317+0.00193935j -0.0107274-6.41777e-05j -0.00451106-0.00155956j -0.0214177+0.0121569j 0.00594123-0.00304762j 0.00187282+0.00239899j 0.00165039+0.00186061j -0.00918069+0.00558195j 0.00806528-0.00386241j -0.00771265+0.00100486j 0.00116442-0.00266748j 0.00968519-0.00508833j -0.0127223+0.00145146j -0.00720129+0.0023349j 0.0131675-0.00817869j 0.00155737+0.00357932j 0.00787496-0.00215586j -0.004505-0.00230333j 0.00233741-0.00471553j 0.0123243+0.000810729j 0.00731416-0.000457177j -0.00767395+0.00200176j -0.00793906-0.00642534j 0.0096711-0.00508505j -0.0104725+0.00175145j 0.0120241-0.0054097j -0.00375879-0.000458995j 0.00397923-0.00249674j -0.016134+0.00872564j -0.00282616+0.00561973j 0.00791129-0.0054291j 0.00519756-0.00142744j -0.0167627+0.00261965j -0.00384951+0.00744826j -0.00242897+0.00338305j 0.0137612+0.000519468j 0.0228175-0.00877074j 0.00578145+0.00385653j 0.00947578+0.00338198j -0.00541087-0.000747615j 0.00263879+0.00300118j 0.0110833-0.000865605j -0.0206679+0.00571031j -0.0102506+0.00265024j 0.00348764-0.00189322j -0.0149101-0.00068689j -0.00742632+0.00889717j 0.00816553+0.00332154j -0.0181231+0.00220702j 0.00723033-0.00219657j -0.00656595+0.00847201j 0.0133188-0.00028961j 0.0173648-0.000139403j -0.0102971-0.00108923j 0.00530492-0.00590248j -0.0179786-0.00564872j 
-0.00135433-0.00427482j 0.000597301+0.0053708j -0.000120514+0.00438153j -0.00609577-0.015935j 0.00146897+0.00652696j -0.00453516-0.000760689j 0.0020172+0.00381575j -0.00696349-0.0164423j 0.0040191+0.00517239j -0.000286316-0.00529049j -0.00180168-0.00613633j 0.00277841+0.0100118j 0.00277552+0.00879003j -0.0121074-0.0166655j 0.00665244+0.00710906j 0.00349331+0.00289209j 0.00662635+0.000783043j 0.00302228+0.0020797j 0.00502058+0.0036228j -0.0082883-0.0313025j 0.0101653+0.0239968j -0.00849833-0.0152602j -0.00573366+0.0132999j -0.00475791+0.00328932j -0.00474344+0.00457106j 0.00106971+0.0206518j 0.00218912+0.0028765j -0.018285-0.045058j 0.00372576+0.013595j -0.00692039+0.0024166j 0.00374778+0.0165335j -0.0425393-0.0330117j -0.00261021+0.00318143j -0.0192093-0.0222981j -0.00134478+0.00865571j 0.0159592+0.014368j -0.00151031+0.00161071j -0.0629535-0.0403645j -0.00368655+0.0496883j -0.0469214-0.106139j 0.00570427-0.0126412j -0.0229147-0.0238242j 0.0135674-0.0055286j -0.0127595-0.0274468j 0.030674+0.0150512j 0.0534141+0.0652364j 0.0241512+0.0201491j 0.0158475+0.0120267j 0.00264437+0.00588284j 0.00424739+0.00278227j -0.0124412+0.00282203j 0.00675698-0.0117076j 0.00397271+0.015138j 0.00835276+0.00996107j -0.000661362+0.0108157j 0.00479113+0.00131475j -0.0137329-0.00544238j -0.00400602+0.013223j 0.00205938+0.0126328j 0.00958162+0.00652279j 0.00216803+0.000957603j 0.0090435+0.0128851j -0.0083629-0.00665113j 0.000684413+0.000409239j 0.00864855+0.0133928j 0.0106329+0.00762872j 0.00483435+0.0164702j -0.0077231+0.00119006j -0.00633944-0.00163727j 0.00288394-0.00361158j 0.000307877+0.00303535j -0.000966029-0.00561956j -0.00385245-0.00793139j -0.00440352-0.0112618j 0.00637436-0.00636698j 0.00485086+0.00566195j -0.00417841-0.00888769j 0.00417242+0.0136627j 0.00331755+0.00423408j -0.00305076+0.00189704j -0.000542302+0.00394769j -0.00824979-0.0208226j -0.00248049-0.00592279j -0.00112554-0.000775576j -0.00186168-0.000233478j -0.00686236+0.0010689j 0.00166219+0.00762128j 0.00100814-0.0106644j -0.00323354+0.00247298j -0.00694864-0.000491581j 0.000450084-0.00209992j -0.000707608-0.00352209j 0.00587109+0.000543999j 0.00386089+0.00375242j 0.00121246-0.00112236j 0.00158242+0.00967905j 0.00602619+0.00418772j 0.00256748+0.0097683j -0.00329095+5.01482e-05j 0.00715722-0.000390047j 0.00450393+0.00256349j 0.00438177-0.000379134j -0.00397777-0.00555814j 0.00952277+0.00254799j -0.00305453-0.0113944j -0.000428896-0.00328822j -0.00360997-0.002112j 0.00266281+0.00386111j -0.00247973-0.00413658j 0.0011953+0.00327151j 0.000688235+0.00125377j 0.000504719+0.00317762j 0.00218529+0.00186452j 0.00180597+0.000414106j -0.00362673-0.00741234j 0.00466914+0.00847105j -0.00430177+0.00120081j 0.000668805+0.00277374j 0.00105234-0.000359318j 0.00576484+0.00914025j 0.00343884-0.000148347j -0.000100998-0.00306091j 0.00236902-0.00174189j -0.000488765+0.00296297j -0.00380791-0.00424637j 0.00454436-0.00117383j -0.00416424-0.00154127j 0.000662568-0.00414407j 0.00283861+0.00343728j -0.00285485-0.00477704j -0.00558119-0.00562492j 0.00311846-0.003308j -0.00342882-0.00098472j -0.00374783+0.000650472j 0.0048231-0.0021015j -0.00159872-0.0053292j 0.00522439+0.000373877j -0.00154551-0.0060347j -0.00500915-0.00754787j 0.0016898-0.00102156j -0.00627825-0.0017106j 0.00328292+0.00970087j -0.00210508+0.00238615j 0.00197248+0.0157979j -0.00132782-0.00220092j 0.00597908-0.00353216j -0.000522164-0.00123132j 0.00646681+0.00980874j 0.00159231-0.00400698j 0.0023713-0.00285871j -0.000435397-0.00398244j -0.0015275-0.0135956j 0.00591527+0.0138013j -0.00138564+0.00403754j -0.00593918-0.00824307j -0.00344835-0.00465248j -0.00523987-0.00925657j 0.00246821+0.000627526j -0.00248284+0.00502833j 0.00199195+0.000615846j 6.80397e-05-0.00747747j -0.00129198+0.00377601j 0.00139519+0.00506232j 0.00427488-0.00241324j -0.00649638+0.0113047j -0.0025158-0.0137315j -0.0103911-0.00278518j -0.00747055+0.000406172j 0.00726196+0.0114795j 0.000458478-0.00312408j -0.0111558-0.000438395j -0.00489159+0.00363953j 0.00106791+0.00296965j 0.00403241+0.00266506j -0.0011318-0.00190053j -0.00500895-0.00515668j 0.0036597-0.0122557j -0.000310007-0.0106767j -0.00691803+0.00291582j -0.00629888-0.00919048j 0.00649827-0.00129655j -0.00772318-0.00784133j 0.00415081+0.0130461j 0.00380294+0.0164724j -0.00289449+0.00254919j 0.00960805+0.00697089j 0.00537297+0.0110827j -0.00566289+0.00244891j 0.00624374-0.00167425j -0.00262664+0.00381057j 0.000634684+0.00659705j 0.00422823-0.000865119j 0.00822968-0.01948j 0.00815038+0.00660058j 0.00312089+0.00631406j 0.00660212-0.00367803j 
0.00704613-0.000305711j -0.00224515+0.00135908j -0.00655168+0.00103427j 0.00958045-0.00609969j -0.008052+0.000777766j 0.00332361-0.00220492j -0.00270561+0.0018405j 0.0181607-0.00475191j -0.00757142+0.00754716j 0.0116716-0.00242005j 0.00555944-0.0036637j -0.0118389+0.00706827j -0.0136593+0.00422764j 0.0187803-0.00853534j -0.0124236+0.00896157j -0.00487603+0.0106529j -0.000599356+0.00671912j 0.0027487+0.00316788j -0.00317984+0.00811498j 0.0357246-0.0141581j -0.0214393+0.0191124j 0.0112642-0.0100667j -0.0183609-0.00285291j -0.00298291-0.00396501j -0.00385435-0.00520341j -0.0245608+0.00128402j -0.00476729+0.00185846j 0.0486769-0.0259051j -0.0163485+0.00173852j -0.00238776-0.00928229j -0.0194812+0.00598455j 0.0341031-0.0513201j -0.002842-0.00323519j 0.0200666-0.0250039j -0.0117155-0.000930181j -0.0131389+0.0159929j -0.00621114+0.000502763j 0.0466549-0.0827064j -0.0670517-0.0126343j 0.128867-0.054185j 0.0184258+0.014392j 0.0299786-0.0313523j 0.0105563+0.0208657j 0.0320053-0.0162824j -0.0136281+0.0418738j -0.0772752+0.0652706j -0.0194806+0.0304949j -0.0132237+0.0159441j -0.00406971+0.00395116j -0.00355896+0.00548203j 0.00221858-0.016994j 0.0116313+0.00384239j -0.0139256+0.00372737j -0.0100203+0.00413873j -0.0113258-0.000365235j -0.00189832+0.00493911j 0.00423719-0.016424j -0.0159607-0.00624672j -0.0131041+0.00255968j -0.00436547+0.0113897j -0.00328769+0.00138956j -0.0148262+0.0124734j 0.00814704-0.0108065j -0.00146454+0.00195483j -0.0174307+0.0131211j -0.00802305+0.013511j -0.0202025+0.00693724j -0.00421425-0.00907774j 0.00050541-0.00681349j 0.00503061+0.00532943j -0.00316777+0.00137341j 0.0077401-0.00152967j 0.00572805-0.00488891j 0.0137029-0.00726649j 0.00339173+0.0065171j -0.00465271+0.00727001j 0.00797787-0.00613906j -0.0126248+0.00329284j -0.00469753+0.00241637j 0.000470582+3.69125e-05j -0.00384728+0.00105826j 0.0211334-0.00918695j 0.00550968-0.00508452j 0.0014783+0.000339172j -0.000589745-0.00132871j -0.000286733-0.00431598j -0.011394+0.00128531j 0.00840527-8.20298e-05j -0.00714968-0.000569442j -0.000696956-0.00666344j 0.00175311+0.000284884j 0.00391867-0.000435905j 2.52952e-05+0.00558423j -0.000712096+0.00540603j -0.00194861+0.001568j -0.00952708+0.00179274j 0.000198964+0.00602025j -0.0109956+0.000596523j 0.00318899-0.00132273j 0.000639176+0.00420251j -0.00575744+0.00368911j 0.00242277+0.00671182j 0.004891-0.00225799j -0.00583392+0.0112278j 0.0123172-0.00490461j 0.00249843+5.54145e-05j 0.00655054-0.00559679j -0.00176879+0.00344658j 0.00451361-0.0027129j -0.00362071+0.00123993j -0.002458+0.00148409j -0.00344575-0.000582792j -0.00200249+0.000181071j -9.5973e-05+0.000656225j 0.00586755-0.00365746j -0.00760654+0.0063613j -0.000491976-0.00483175j -0.00271134+0.00293589j 0.00244515-0.00272371j -0.00901904+0.0067589j 0.00098853+0.00179919j 0.00170377-0.0026359j 0.00385559+0.00028558j 0.00014275+0.00236723j -0.00100585-0.00611201j -0.00400139+0.00307908j 0.00242684-0.00336235j 0.00500522+0.00215787j -0.00100495+0.00545944j 0.00442974-0.000534471j 0.00661985-0.00491952j 0.00302847+0.00255472j 0.00250408-0.00300443j -0.00337311-0.00748324j 0.00681023+0.00333337j 0.00314825-0.00459132j 0.0029662-0.000737775j 0.00493861-0.000852504j 0.00922451-0.00365701j -0.00247789+0.00186429j 0.00507272-0.00355913j -0.00859312-0.000373004j -0.00342527-0.00105262j -0.0120802+0.00105135j 0.00319332-0.00260714j 0.00723353+0.00268553j -0.000299803+0.0032518j -0.0132436+0.0112514j -0.00116314-0.0016682j -7.45301e-05+0.0038766j 0.0042527+0.000942235j 0.0106244-0.000482234j -0.00669676-0.00350287j -0.00867897+0.00069444j 0.00759485-0.005547j 0.00879779-0.00310847j 0.00932507-0.00654665j 0.00325857+0.00668985j -0.000698323+0.00545493j 0.00300679-0.000867339j 0.00822131-0.00607699j -0.000588494+0.00468078j -0.00759646+0.00396822j 0.0137187+0.00219903j -0.0102643-0.00194367j 0.00730316-0.0120621j 0.0134581-0.00603452j -0.00146851-0.00551351j -0.0134542+0.00619341j 0.00419886+0.000264987j 0.0119212-0.00898731j -0.000821357-0.00302667j -0.00366636+0.00380861j -0.00460632+0.000376097j 0.00215368-0.00421481j 0.00614634-0.00391171j 0.0130736-0.0112392j 0.0052431-0.00565718j 0.00103466-0.000213658j -0.00169305+0.0016437j -0.00353889+0.00922323j 0.0111354-0.00444765j -0.0151549-0.00236481j -0.0177481-0.00167368j -0.00265511+0.00308589j -0.00458062+0.0101921j -0.00107659-0.00519107j -0.0041598-0.00555459j -0.012466+0.0094j -0.00144415+0.00467055j 0.00168602-0.00563514j 0.00599614-0.00214294j 0.0101766-0.00275444j -0.00640353+0.00664164j -0.0048367+0.00809165j -0.00403417+0.00857572j 
-0.00319142-0.00343927j -0.00279416+0.00181125j 0.00530939+0.000843363j 0.000671162-0.00602517j 0.00578322+0.000699912j 0.00673409-0.0034841j -0.00443141+0.0025246j -0.0105428-0.0026705j -0.00732249+0.00321169j -0.0111511+0.000252593j -0.00913069-0.00277598j -0.00106518+0.00268223j 0.00642991+0.00115633j 0.00617952-0.00686262j -0.00279463+0.00370184j -0.0156604+0.00337103j -0.00511405+0.000178879j -0.00932346+0.00383472j -0.0145878+0.00531128j -0.0234275-0.00242075j -0.0225528+0.0101493j 2.60873e-06-0.00481199j 0.0245513-0.00757309j 0.00435832+0.00350569j 0.0151941-0.00132589j 0.0297419-0.005507j 0.0213891-6.7466e-05j -0.0274722+0.00156647j 0.0188631-0.0101096j 0.0302917-0.00780849j 0.0147321-0.00222206j 0.0525139-0.0282576j 0.0046203-0.00302932j 0.0186137-0.0118651j 0.00737917-0.00894701j -0.00329413+0.00756643j 0.00198472-0.00687008j 0.0977392-0.0460227j 0.107403-0.0522023j -0.0688957+0.0198277j -0.0494673+0.0228638j 0.00400655-0.0146123j -0.0571362+0.0349987j -0.00584707+0.0197359j -0.0460713+0.0394705j -0.0131865+0.00767617j -0.0239855+0.0180718j -0.00767844+0.0130893j 0.00513281+0.00321199j 0.0134092-0.00811233j 0.0254847-0.00823961j -0.00052211+0.000557042j 0.0261931+0.0015866j 0.00197788+0.000932908j 0.0223992-0.00208145j 0.00282144-0.00215862j 0.0350728-0.0155475j 0.0130513+0.00429048j 0.0356826-0.00771728j -0.00854641+0.0066007j 0.00765766-0.0112308j -0.0173817+0.00558635j 0.0123785+0.0012416j 0.0044011-0.00445263j -0.00648792-0.00115131j -0.00959817-0.00182338j 0.00185133-0.000510777j 0.00881589-0.00927011j -0.0044646+0.000436598j 4.89172e-06-0.00911239j 0.00613072-0.000409909j 0.00328643-0.000678575j -0.000804306-0.00436547j -0.00262057+0.00219959j -0.0219638+0.00431203j -0.0122589+0.00672995j 0.00117634-0.0028475j 0.0159985+0.000683651j -0.00435713+0.00440687j -0.00466247+0.00291193j 0.00222266+0.00235542j -0.00549788-0.0043985j -0.0106201-0.000692027j 0.00196904-0.00457738j 0.00112437-0.003085j 0.0103042-0.0026385j 0.00357017-0.00239695j 0.00775821-0.00497307j 0.0174059-0.00820146j 0.00392355-0.00255056j -0.00743328+0.000287105j -0.00701135+0.00082214j -0.00316603-0.000767477j -0.0146253+0.00845171j 0.00274885-0.0047595j -0.00151005+0.00476308j -0.00389203+0.00426716j 0.005853+0.00207895j 0.00256879+0.00252352j 4.61245e-05-0.00242036j 0.00218265-0.00304207j -0.0141615+0.000768204j 0.000757169-0.00150581j -0.00672192+0.00160743j 0.00323721-0.00277051j 0.00362795-0.0045326j 0.0095112+0.00337648j 0.0010517+0.00093066j -0.00393642+0.000765608j -0.00304318+0.000465699j 0.00637681-0.00240842j -0.00476148+0.00605573j 0.00277528+0.000674474j -0.00789174+0.0049647j -0.00077431-0.00671772j -0.00677305+0.00464815j 0.00297819+0.000543274j -0.00137416-0.000186382j 0.0055811-0.000617001j -0.00928082+0.0016278j 0.00575137+0.00351508j 0.011555-0.000513536j 0.00198786+0.000180816j -0.0126318+0.00207032j 0.00347143-0.00355917j 0.000742122-0.00199069j 0.00244171-0.00265477j -0.00269651-0.00627886j -0.0058665+0.00610238j -0.000582397+0.000366068j 0.00282591+0.00035077j -0.00314453-0.00115257j 0.00494909-0.00106182j -0.00387376-0.000942853j -0.0133201+0.00267911j 0.0119652-0.00187396j 0.00420818-0.00261259j -0.0014091+0.00396974j -0.00306082+6.7079e-05j -0.0105387+0.0035772j -0.000872238-0.000838035j 0.0080853+0.00201078j 0.00845149-0.00215758j -0.000320788+0.00483485j 0.00208203-0.00402216j -0.00263681+0.000675908j -0.00164799+0.00201159j -0.00974864+0.00179933j 0.00158841-0.0025167j -0.00367427+0.00276837j 0.0101963-0.00586591j -0.00623928-0.000990677j 0.0149631-0.000944691j 0.00464719-8.59582e-05j 0.00958209-0.00281882j -0.0100459+0.00113367j 0.000424424-0.00581935j -0.00498228+0.00278544j 0.0120125-0.000934202j 0.000126176+0.00109472j -0.00131444-0.00321488j -0.0054813+0.00724375j 0.00938615+1.83484e-05j -0.0079798+0.00404478j 0.00954916+0.00231395j 0.00799075-0.00400452j -0.00330857+0.00640638j 0.00647674-0.00222299j -0.0115907+0.00820452j -0.00162936+0.000595981j 0.00439437+0.00310437j -0.00295216+0.00143115j -0.0026316+0.00439451j -0.0108716+0.00311953j -0.000751583-0.000964143j -0.0061384+0.00149698j 0.0094776-0.00431318j -0.00747327-0.00201616j -0.00346131-0.00224788j -0.00284629+0.00393274j -0.0236619+0.00233319j -0.0034034-0.00631326j 0.00550403+0.00697486j -0.000878192+0.00321672j 0.000959383-0.00289899j 0.00202529+0.00203425j 0.00511841+0.000857135j -0.0012301-0.00330945j -0.00614045-0.00169821j 0.00221261+0.00020326j -0.0131524+0.0039192j 0.000626377+7.08715e-05j 0.000324509-0.00555703j 0.00104552+0.00233084j 0.000426494-0.00248406j -0.00118084+0.00532906j 
