0.0385577+0.00684861j -0.000688546-0.00567175j 0.0306741+0.00415779j -0.0456484-0.0030823j 0.0057871+0.0124566j -0.00185103+0.0103966j -0.0102619+0.00715716j -0.0356157+0.00293057j 0.0425669+0.00292184j -0.0186141-0.00722742j -0.0721663+0.0038373j 0.00201331+0.000666363j -0.0143878-0.000256342j -0.0386635-0.0207577j -0.021647+0.0137173j -0.0137089-0.00328283j -0.0350367-0.00358465j 0.00319336+0.02287j -0.00681-0.00807596j 0.0595563-0.00665514j 0.071724+0.00611404j -0.0596068+0.00546307j 0.0807414-0.0199127j 0.00153184+0.00849547j 0.0397209-0.0128631j -0.0231767-0.00580126j -0.0583035+0.0359182j -0.0617764+0.00970212j -0.0138172-0.00556418j 0.0146129+0.0120641j -0.0514902-0.017741j 0.000156851+0.0276475j -0.064074-0.0304376j 0.0413115-0.0071699j -0.0178808+0.0184575j 0.128015-0.0136855j 0.035778-0.00849813j 0.0635063-0.0234122j -0.0355359+0.00631286j 0.0130855-0.00510629j 0.0579855-0.00234312j -0.000993275-0.00111601j -0.0270343-0.00165753j 0.016478-0.00387751j -0.0245928+0.00462965j 0.0305178-0.00244931j 0.0170132+0.00447196j -0.00410554+0.00222178j -0.0297133-0.0100147j 0.014558-0.00366926j 0.0121538+0.00127444j -0.0066513-0.00599016j 0.01417+0.000884452j -0.0310303-0.00522345j 0.00033727+0.00862488j 0.0273418-0.00362601j -0.0131224-0.00481245j 0.0109034+0.00684134j 0.0110561-0.00455668j 0.0133971+0.00331125j 0.0107596+0.00244243j 0.013398-0.00214625j 0.0202604-0.00126665j 0.00256849-0.00211437j 0.003465-0.00246477j -0.0139353-0.0028995j -0.0113672-0.00482039j 0.0167322-0.000532307j 0.00690506-0.00344175j -0.0233323-0.0099209j 0.0237033+0.00429617j -0.0179802-0.000838207j 0.00956396+0.00698217j -0.00817218-0.000451727j -0.014263+0.0013679j -0.00597809-0.00642473j 0.0140862+0.00335224j 0.000133489+0.00991415j -0.0048995-0.00196387j -0.00371722+0.00102057j 0.00301992-0.000290754j -0.00985428-0.00893843j 0.0143591+0.00709278j -0.0172388-0.00198407j 0.00132135+0.000853269j 0.00479578-0.000431813j -0.00580573+0.000952255j -0.00448257-0.00530793j 0.012044+0.00284769j -0.0189906-6.87518e-05j 0.0118361+0.00344778j -0.0167142-0.0020216j 0.00259285+0.00109877j -0.00251604-0.00588723j 0.00205349-0.00391581j -0.00409322-0.00306146j 0.00459088+0.00090399j -0.0102609+0.00620661j 0.00765624+0.00271232j -0.0112205+0.00468029j 0.00611208-0.00563851j -0.0229401+0.00133794j -0.000690699+0.00969486j -0.00517403-0.00526914j -0.0168391-0.00512238j -0.0037774-0.00125742j -0.00180978-0.00127835j 0.00312529-0.00307644j -0.00873899-0.00281839j -0.0267288-0.00459319j -0.00701386-0.00455101j -0.016001+0.000822892j -0.0210675-0.00384009j -0.0167285-0.00310897j 0.0232359-0.00125716j 0.00156131-0.00582646j -0.0143123-0.00450106j -0.00867992+0.00138393j -0.0162326+0.00238144j -0.0194819-0.00240704j -0.010845+0.0016182j -0.00782439-0.00878764j -0.0236439+0.00768676j -0.0142979+0.00275026j -0.00607012-0.00172301j -0.0392173-0.00773771j 0.0127568-0.000125907j -0.0244612-0.0051554j 0.016816+0.00794869j -0.00831866-0.00571341j -0.0113089+0.00787942j -0.0106344+0.00216868j 0.0402127+0.00832144j -0.0134112-0.00806511j 0.0188434-0.00455538j -0.0350606-0.0149519j 
0.00651475-0.0382635j -0.0058067+0.000336532j 0.00398686-0.0309333j -0.00274147+0.0459587j 0.0123041-0.0051577j 0.0103732+0.00185048j 0.00781005+0.00948221j 0.00352141+0.0361761j 0.00271521-0.0429102j -0.00703343+0.0188148j 0.00424867+0.072179j 0.000329132-0.00177928j -0.000458998+0.0138337j -0.0203452+0.0394777j 0.013667+0.0222542j -0.00290267+0.0139581j -0.00345082+0.0342982j 0.0229652-0.00305395j -0.00776295+0.00722842j -0.00730978-0.0601228j 0.00629981-0.0715349j 0.00654326+0.0589629j -0.0206237-0.0808786j 0.00926495-0.00116897j -0.0125677-0.0401878j -0.00634785+0.0227418j 0.0369427+0.0577514j 0.00946126+0.0612797j -0.00544124+0.0134965j 0.0126354-0.0146944j -0.0181516+0.0510331j 0.0283349+0.000232064j -0.0311751+0.0638945j -0.00698744-0.0404243j 0.0186407+0.0179723j -0.0135806-0.127234j -0.00844171-0.0352428j -0.0241094-0.0635255j 0.00649906+0.0351947j -0.00523965-0.0129695j -0.00246067-0.0574393j -0.00138264+0.000832036j -0.00143406+0.0266842j -0.00409171-0.0165651j 0.00418912+0.0247922j -0.00258204-0.0307376j 0.00410675-0.0167441j 0.00265964+0.0041046j -0.0100106+0.0298154j -0.00405256-0.0144679j 0.0011703-0.0122835j -0.00618049+0.00647203j 0.000675672-0.0140101j -0.00550515+0.0309419j 0.00887197-0.000647781j -0.00393602-0.0276549j -0.00480574+0.0133777j 0.00637579-0.0107911j -0.0046564-0.0113972j 0.00345508-0.0135908j 0.00216611-0.0113634j -0.00178292-0.0127295j -0.00112553-0.020172j -0.00264772-0.00278313j -0.0028368-0.00341906j -0.00328169+0.0138777j -0.00520807+0.0113492j -0.000726493-0.0168864j -0.00354999-0.00665037j -0.0103965+0.0233216j 0.00418405-0.0233908j -0.00155764+0.0185235j 0.00664257-0.00987286j 0.00016416+0.00844542j 0.00139201+0.0138443j -0.00646048+0.00568421j 0.00349484-0.0141518j 0.0100182-0.000291551j -0.00181805+0.00532839j 0.00124173+0.0034834j 2.70655e-05-0.00305993j -0.00813573+0.0104619j 0.00741242-0.0148565j -0.00234555+0.0168688j 0.000318923-0.00103488j -0.000306652-0.0052463j 0.000337646+0.0059338j -0.00569737+0.00456301j 0.00304083-0.0122433j -0.000135798+0.0191644j 0.00380157-0.0122774j -0.00271205+0.0164759j 0.00134983-0.00204382j -0.00578613+0.00263914j -0.00358866-0.00215987j -0.00312267+0.00500227j 0.000802649-0.00476178j 0.00610767+0.00987257j 0.0032284-0.00700375j 0.00462909+0.0102028j -0.00578793-0.00568007j 0.0010775+0.023192j 0.00934612+0.000150358j -0.0056101+0.00499557j -0.00583737+0.0170315j -0.000525732+0.00419327j -0.00227325+0.000133418j -0.00370352-0.00321285j -0.00307346+0.0087051j -0.00551037+0.025658j -0.00501616+0.0070027j 0.00135987+0.0155116j -0.00506157+0.0212905j -0.00344088+0.0166942j -0.00296828-0.0231144j -0.00424282-0.00183001j -0.00466013+0.0133405j 0.000987307+0.00765183j 0.00239521+0.0170007j -0.00224737+0.018485j 0.00151752+0.0100651j -0.00960904+0.00822616j 0.00806034+0.0229876j 0.0026668+0.0148795j -0.00183897+0.00574618j -0.00667456+0.0397917j 0.000524988-0.0120275j -0.00470224+0.025619j 0.00730019-0.0149537j -0.00485407+0.00836551j 0.008078+0.0115358j 0.00301587+0.0112911j 0.00914448-0.0402747j -0.00741513+0.0144513j -0.00430293-0.0186918j -0.0148912+0.0351068j 
-0.00736664-0.00254431j 0.00312394-0.0126385j -0.00650676-0.000982847j 0.00243433-0.00164934j -0.0056113+0.0202334j -0.000296886+0.0220228j -0.00820408+0.0134667j -0.00428958+0.00636565j -0.00417403+0.00164357j 0.0121545-0.00170795j 0.00552587+0.00533775j -0.00235713+0.00759364j 0.00134641-0.00909334j 0.00808629-0.0409446j 0.00614617+0.0329769j 0.00606818-0.00420876j 0.00884077-0.00533043j -0.0153721+0.0394261j -0.0262412-0.0114638j 0.00122535-0.0116685j -0.0028553+0.0375865j 0.0415483+0.0121424j 0.0276631-0.023773j 0.003917+0.0161101j 0.00752885-0.0226892j -0.0221512-0.0264031j 0.0312558+0.0621112j 0.0407734-0.0209141j 0.00508523-0.0255513j -0.00021014+0.0349382j 0.0107601-0.0421705j -0.00548584+0.0635833j 0.00490627-0.0983629j -0.00946242+0.024593j -0.00175085+0.0221391j -0.0139895+0.0181169j -0.0181694-0.00157818j 0.00484785-0.0241784j 0.0050512+0.00725458j 0.00383849+0.00718397j -0.0142485-0.0100505j 0.00626384-0.00627909j 0.00578501-0.00540645j -0.0100103-0.0118884j 0.0142064+0.0277595j -0.0112557-0.00490024j 0.005565+0.0130134j 0.00116996+0.00159649j 0.011044-0.0172368j -0.00219365-0.00245551j 0.0053543-0.00924906j 0.00226197-0.0188632j -0.00419727+0.00196802j 0.0150653-0.0115077j -0.00242999+0.00809217j -0.00657313-0.0103569j 0.0141643-0.00243217j 0.00124879+0.0166853j 0.00140116-0.0102373j -0.00197593+0.00516556j 0.00169533+0.000532289j -0.00611911+0.00200096j -0.0102016+0.00552806j 0.00119842-0.00745529j 0.00157417-0.0104362j 0.00364362-0.0116879j 0.00989053-0.0114619j -0.00330802-0.00916233j 0.000141253+0.00425642j 0.00976855-0.0216659j -0.00811131+0.00790117j 0.00172728+0.00348212j -0.00412069+0.0126582j -0.00498804-0.0040581j 0.00129307-0.000814665j 0.00706333-0.0144374j -0.00344476+0.00250947j 0.00186484+0.0205972j -0.00277273+0.00176599j 0.00157967-0.00349143j 0.00192986+0.00488538j 0.0071976-0.00433439j -0.000883451+0.00639011j 0.00818219-0.000691404j -0.00130372+0.000996986j 0.00671214-0.00107753j 0.00338694-0.00189958j -0.00378706-0.00744255j -0.00510891+0.00425945j 0.00098121+0.000406655j 0.00158793+0.00843262j 0.00344225-0.00608599j -0.00191253+0.00830203j 0.00508914-0.0129519j 0.00377299+0.000680378j 0.00142158-0.00789499j -0.00631252-0.000700371j -0.0036248+0.00276474j -0.00882533+0.0160433j 0.0124557+0.00544078j -0.000100379-0.007227j -0.000504791+0.00503352j -0.00093828+0.0112421j 0.00334768-0.0116936j 0.00871451-0.000639176j -0.00403185+0.000519684j 0.0123371-0.0110458j -0.00181893-0.00687278j 0.00411629-0.0125832j 0.00479297-0.0217396j 0.00169466-0.00520154j -0.00376501-0.00366908j 0.0108326-0.00907597j 0.00746272-0.00622995j -0.00609408-0.00972272j 0.0040542+0.00316221j 0.00766619-0.0120185j -0.000988163+0.00545547j -3.02265e-05+0.0199523j 0.015576-0.00210182j 0.00792155-0.00207118j 0.00328368-0.0148131j -0.00339245+0.0176781j -0.00709622-0.00199331j 0.00640128-0.000687206j 0.00360747-0.00480168j -0.0104016-0.0099403j 0.00159307-0.00465462j -0.0113183+0.0129927j 0.0121608+0.000891761j -0.0072649+0.0114503j -0.00490557+0.0301326j -0.00675857+0.0146438j -0.00563602+0.0030203j -0.00190932-0.00715828j 0.0149757+0.000512989j 
-0.00457789+0.011527j -0.0149038-0.0037157j -0.00304126+0.0101099j -0.00235305-0.00818665j 0.0208804+0.00715686j 0.0257235+0.000254647j 0.0152382+0.00735475j 0.00661264+0.00194065j 0.000975692+0.00824874j -0.00430511-0.0154152j 0.00480759-0.0122055j 0.0113093+0.00284759j -0.0111757+0.00065093j -0.0495057-0.0130904j 0.041203-0.0135397j -0.00662668-0.00867864j -0.00723089-0.0107682j 0.0460778+0.017009j -0.0147155+0.0290931j -0.0148945+0.00641765j 0.0426817+0.0113351j 0.0119262-0.0521175j -0.0255799-0.0231558j 0.0173983-0.00703921j -0.0271259-0.00121643j -0.0298678+0.0244463j 0.0739907-0.0443307j -0.0247116-0.0580861j -0.0292829-0.00644477j 0.0399889-0.000740114j -0.0488415-0.0132788j 0.0745119+0.00472749j -0.117644-0.0104227j 0.02959+0.014942j 0.0250535-0.00350992j 0.0187297+0.0293856j -0.0042817+0.023504j -0.0261459+0.00446262j 0.00826121-0.00844217j 0.00801018-0.00014798j -0.0140138+0.0194795j -0.00413313-0.00722082j -0.00619812-0.00749576j -0.012208+0.0148327j 0.0328191-0.0170739j -0.00494568+0.0174862j 0.0156147-0.007104j -0.0011089-0.00210376j -0.0211134-0.0148946j -0.000688765+0.0029869j -0.0100718-0.00656905j -0.0206507-0.00363772j 0.00312845+0.0055209j -0.0130025-0.0197926j 0.00740682+0.00162756j -0.00914499+0.0109087j -0.00221502-0.0164491j 0.021239+0.00039744j -0.0120302+0.00143145j 0.00698991+0.00435084j 0.0015515+0.000707505j -0.00033325+0.00479244j 0.00540858+0.0116771j -0.00376934-0.00092571j -0.0132478-0.000962848j -0.0124267-0.0052148j -0.010743-0.0125945j -0.0103014+0.00552516j 0.00549831-0.00181166j -0.0232535-0.0111737j 0.009873+0.00804312j 0.00653437-0.00626372j 0.0166799+0.00651891j -0.00564692+0.00389097j 0.000265006-0.00189448j -0.0150953-0.00843691j 0.00221212+0.00526826j 0.0214539-0.00193089j 0.00275934+0.000127322j -0.00595358-0.0022223j 0.00432259-0.00264025j -0.00916607-0.010151j 0.00554253+0.00396767j -0.000649231-0.00773318j 0.00276121+0.000643317j -0.00240256-0.00399329j -0.00118606-0.00661044j -0.00905674+0.00398685j 0.00603339+0.00679796j 0.00174317-0.0052642j 0.00826462+0.00289012j -0.00520119-0.00527224j 0.0083827+0.00162593j -0.0162423-0.00556442j -0.000535383-0.00284855j -0.011916-0.00660346j 0.000896812+0.00669639j 0.00445592+0.00174045j 0.0160772+0.00787721j 0.00645701-0.0100231j -0.00808299-0.00162954j 0.0071061-0.00243008j 0.0167386+0.00261748j -0.0118998-0.00372083j 0.00125231-0.00991003j -0.00350482+0.00241269j -0.00801667-0.00618853j -0.00204859+0.00433636j -0.0137229-0.00630907j -0.0210322-0.0025237j -0.0013129-0.00320571j -0.00659471+0.00456745j -0.00121091-0.0142885j -0.00777106-0.0110494j 0.000460135+0.00294519j -0.0052542+0.00121589j -0.0114548-0.00107749j 0.00870426+0.00784346j 0.0211729-0.00465924j -0.00327791-0.0123325j -0.00257446-0.00786318j -0.011853-0.00650338j 0.0236871+0.00668554j -0.00121387-0.00151707j 0.00175889-0.00506675j -0.0139236-0.0116084j -0.0157593+0.00868375j -0.00833024-0.00957363j 0.0174843-0.00253539j -0.0122505-0.0128382j 0.0119702+0.00563455j 0.024289+0.00589948j 0.0134603+0.0136552j -0.00151089+0.00408746j -0.00754033+0.00635291j -0.00301377-0.0162338j 
0.0104479+0.001624j 0.00168342+0.00691625j 0.00614237-0.00146571j -0.0105269+0.00485644j -0.00219076-0.00662523j -0.00678582-0.0164724j -0.0122358-0.00987591j -0.00421624+0.000886816j 0.00822048-0.00713344j -0.0100249+0.00425972j -0.0197842+0.00986894j -0.00217511-0.0101446j 0.00633415+0.00811963j 0.00387735+0.0287556j -0.0213535-0.0258119j -0.00476+0.00172975j -0.00547303+0.00924393j -0.00501745-0.0210793j 0.024608+0.0213823j 0.0138353+0.00420059j 0.00873368-0.0306693j -0.0498962-0.00889214j 0.00255504-0.0122913j -0.0148366-0.0124555j 0.0176866+0.00647144j 0.0218674+0.0291795j -0.0623238-0.0425812j -0.052308+0.0123001j 0.000739058+0.0100737j -0.0128623-0.0277134j 0.00214719+0.0277391j -0.0217761-0.0385456j 0.0116249+0.0643767j 0.0183076-0.0150644j -0.0223987-0.0125988j 0.037221-0.0224011j 0.017877+0.00299606j 0.0286016+0.00102854j -0.015733-0.00252812j 0.00703813+0.00144796j 0.0240354+0.00410327j -0.00826789-0.00971146j -0.00527892+0.00445455j 0.013118+0.00475434j -0.0174357-0.0127325j 0.0147872-0.00141518j -0.0136555-0.00924854j -0.00041527+0.00412592j -0.00217304+0.016964j 0.000898508-0.0021513j -0.00337063+0.00225784j 0.000677584+0.00906804j 0.00601435-0.000762509j -0.0124395+0.0041004j -0.00444219+0.00143126j 0.00908326-0.00213533j -0.0043468-0.0060053j 0.000974339-0.0203818j 0.00988357+0.00788163j 0.00353483-0.00642252j -0.00358402-0.000538395j 0.00383135+0.00552875j 0.00712968+0.00367451j -0.00476018-0.00426959j 0.00312222+0.00605013j -0.00167317+0.00398823j -0.00814293-6.79809e-05j 0.00729574+0.00847031j -0.00319644-0.00169829j 0.00183456+0.00793511j -0.000137765-0.00616596j -0.0139121-0.00648942j -0.0022465-0.0150769j -0.000289167+0.00694663j -0.00836938-0.00134938j -0.00888014+0.000563435j 0.00411828-0.00266852j 0.000167096-0.00359264j -0.00672399-0.000926283j -0.00124122+0.00396566j -0.00656437-0.00218931j -0.00338881+0.00254466j 0.00427329+0.000999082j -0.000971046+0.00384523j -0.00395037+0.00116493j 0.00427607+0.000276583j -0.0050846+0.00344307j -0.0033906+0.00723401j 0.00480496-0.00787242j -0.00852637+0.00126631j 0.00620322-0.00243115j -5.17226e-06+0.00763964j -0.000318046-0.00409953j 0.0064969+0.00542863j -0.00174707+0.00293986j -0.00164987+0.00740606j -0.00110554-1.81677e-05j -0.0118979-0.00161166j -0.00484823-0.00355267j -0.00319269-0.0102804j -0.000909338+0.00238888j -0.00866207-0.00627807j 0.00107072-0.0125908j 0.0030113+0.00502728j -0.00462335-0.00135109j -0.00220386+0.00391936j 0.00552525-0.0128385j 0.00626855+0.00682767j -0.0103832+0.0020226j -0.00188407+0.00564269j -0.010822-0.00566776j 0.000166817+0.0101732j -0.00936606-0.00925528j -0.000461039+0.00656894j -0.000702526-0.00627875j 0.00832756+0.00853188j 0.00737159+0.00980473j -0.00282189-0.0034901j -0.0160524-0.00329436j 7.43489e-05-0.00908163j -0.00470479+0.00194077j -0.00692947-0.00132815j -0.00748817-0.0152945j -0.0141997-0.000437896j -0.00184577+0.00395693j -0.0205951+0.0191607j 0.00207871+0.00306655j -0.0086093+0.0115166j -0.0136617-0.019588j -0.00313608+0.0109441j -0.00168966-0.00741983j -0.00934427+0.000240981j 0.0176103+0.00333325j -0.00752759+0.0138647j 0.00903058+0.00804994j -0.00969356+0.00414078j 
0.00789491+0.00317418j -0.000444548+0.00757532j 0.00903364-8.24295e-05j -0.0130932+0.0011994j -0.00209622-0.0131909j -0.000571351-0.0147392j -0.00372306-0.0138023j -0.0168191-0.00170044j 0.0115312+0.00281172j 0.00838452-0.00159475j -0.0242783-0.00553543j 0.00189235-0.00153213j -0.00532019+0.00516321j 0.00992355+0.0303131j -0.0133002-0.0249533j 0.00232619+0.00263265j -0.00304925+0.00519124j -0.0267672-0.0310471j -0.0239004+0.0211841j 0.0243479+0.0131117j 0.0079096-0.0208389j 0.00879179-0.0320697j 0.0670543+0.00426994j 0.00283775-0.0168705j 0.0225423+0.0134784j -0.0172105+0.0291807j -0.0372543-0.0613094j 0.0116458-0.0125833j 0.0145719+0.0153783j -0.00755897-0.0259635j 0.0186789+0.0306414j -0.0315269-0.0481479j 0.0551498+0.0613231j -0.0104318-0.00404029j -0.00601845-0.0266078j 0.0430263-0.00109148j 0.0091845+0.000693831j 0.0369906+0.0257051j -0.00897067-0.0078475j -0.00484134+0.00404559j 0.0125707+0.0146822j 0.0133912-0.00337469j -0.0107453-0.000174509j 0.00165277+0.00621894j -0.0142597-0.0238341j 0.00749617+0.00223841j 0.0134765-0.0151751j -0.00721044-0.00257579j 0.000869895+0.0117795j 0.00365562+0.00262304j 0.00500305+0.00150976j 0.00753986+0.0067765j -0.00711445+0.00499594j 0.0114366+0.00256027j -0.00578646-0.0148394j 0.00964238+0.000892985j 0.00719543+0.00762491j 0.00224711-0.0146286j 0.0061717+0.00923256j -0.00258884+0.00117126j 0.00626812-0.00305536j 0.00374028+0.00597716j 0.000601229-0.000649922j 0.00892906-0.00131597j 0.0126303+0.00483028j 0.00663804+0.00974159j 0.0086613+0.00617215j -0.000518616+0.00780516j 0.00163268+0.00128577j 0.00658776+0.0179741j 0.00440671-0.00903307j -0.0016546-0.0109862j -0.000911972-0.0091369j -0.00553445-0.00125966j -0.00701182-0.00792803j 0.00708038+0.00229735j 0.00843408-0.00335814j -0.00721092-0.0136709j -0.00068286-0.0047986j -0.00377382-0.000972923j -0.0033597-0.00785086j 0.0072742+0.00115007j -0.00222715-0.00941659j -0.00744509+0.00351984j 0.0015175+0.00221739j 0.00846358+0.00357721j 0.00394867-0.0018735j 0.00273023+0.00102296j 0.00247464-0.00265441j -0.00665987-0.00660354j 0.000723321-0.00519503j -0.00830516+0.00626955j -0.000428149-0.00400255j 0.00837524+0.0193617j 0.000216065+0.00345233j 0.00827918+0.00378003j -0.00421923+0.00468043j -0.00341907-0.015288j -0.0051011-0.00856166j -0.00396775-0.00943893j 0.00765889+0.00770985j -0.00804971-0.0022711j -0.0089184-0.00878971j -0.00225685+0.00910786j 0.00745771+0.00474496j -0.00254836+0.000616689j 0.00698004+0.00539303j -0.00661659+0.00456999j 0.00941294+0.00778982j -0.00181494+0.00506671j 0.00462968-0.00415802j -0.00878737-0.0014475j 0.00289129+0.00753836j -0.000946078+0.00980818j 0.0038457+0.00973389j 0.00422536+0.00183514j -0.00974791+0.0106037j -0.00858829-0.00507555j -0.00257548-0.0118168j 0.00676732-0.0052373j -0.000197625-0.00460946j 0.0127416+0.00762347j -0.0131001-0.018623j -0.010851-0.00822099j -0.00193562-0.010536j -0.00168696-0.00732617j 0.0105468+0.0035947j -0.00987222+0.00301069j 0.00644961-0.00829077j 0.0104902+0.00938182j -0.0111963-0.0081748j -0.00150428-0.0100251j -0.00111237-0.00558513j -0.00313716+0.000654827j 0.00137405+0.00716422j 0.00357354+0.00564626j 
-0.00332394-0.0072704j 0.00441213-0.00257411j -0.0054945-0.0052453j 0.00947924+0.0134055j -0.0112157+0.00975882j -0.0130103+0.0126924j -0.00647558+0.013527j 0.00494608+0.0222529j -0.00622409-0.00523934j 0.00257389-0.013981j 0.0113272+0.0222058j 0.00179861+0.00405692j 0.00195074+0.0018758j 0.0364886-0.0346428j -0.0143715+0.0328575j 0.00679684-0.00239822j 0.0105693-0.00481869j -0.0291637+0.0513223j 0.0103008+0.0185008j 0.00109405-0.0304558j -0.0327451+0.0179545j -0.00272136-0.00810847j -0.00816357-0.0754252j -0.00640313+0.00720511j 0.00369759-0.0344366j 0.0203839-0.00349347j -0.0260229+0.0772133j 0.0148389-0.0249594j 0.0183929-0.0250997j -0.0213825+0.0328295j 0.0312139-0.0486426j -0.0380915+0.0708228j 0.0622243-0.122886j -0.0196956+0.0263024j -0.0140906+0.012072j -0.0308102-0.0348373j -0.0128683-0.012548j 0.00291929-0.0426681j 0.00332645+0.0108125j -0.00340528+0.00696565j 0.00219663-0.0136867j 0.00116139-0.00680238j 0.00590974+0.00860756j -0.00237482-0.0035254j -0.0224251+0.0272831j -0.00721089-0.0071341j -0.00891827-0.0114431j -0.00324666+0.00608289j 0.0128697-0.0142j 0.000307666-0.000374732j 0.00408276-0.00577845j 0.00588559-0.0156668j 0.00281502+0.0115935j 0.00776107-0.0188361j -0.0128275+0.00388979j -0.00518355-0.0074451j 0.0116462-0.00582769j -0.0193261+0.0137701j 0.00207999-0.0138728j 0.00075513+0.00870445j -0.00284922-0.00749227j 0.00626078-0.00861308j -0.00398705-0.00627607j 0.00193109-0.00789758j 0.000933748-0.0193762j 0.010294-0.00762844j 0.010193-0.0107633j 0.00435313-0.00226833j 0.00130684+0.00234225j 0.016915-0.0133938j -0.0100805-0.000739951j -0.00548092+0.00912861j -0.00879202+0.0124066j 0.00155369+0.00486795j -0.00144817+0.00761319j 0.00801428-0.0112424j -0.0053303-0.00902251j -0.0169121+0.0118422j 0.00142171+0.000904771j 0.000104276+0.000465843j -0.00410565+0.00229693j 0.00394134-0.00849656j -0.0126817+0.00301543j 0.00223641+0.00582953j 0.00396739+0.00221298j 0.00362247-0.0149007j -0.0032859-0.00275425j 0.00354929-0.00978454j -0.00454567+0.00176752j -0.00300718+0.0088565j -0.00609639+0.000292293j 0.00300764+0.00466211j -0.00304268+0.00480922j 0.014287-0.0140923j 0.00663424-0.00385214j 0.00488695-0.00853629j -0.000642983-0.00183231j -0.00790994+0.00649024j -0.00396635+0.00653311j -0.0111234+0.0105116j 0.0103075-0.00766717j 0.000191788+0.0142432j -0.0132351+0.0120535j 0.0070729-0.000194227j 0.00109969-0.00594738j 0.00452942+0.00563431j -0.00234764-0.00683462j 0.00219686-0.00635603j 0.0180014-0.0137449j 0.00858573-0.0102256j 0.0034597-0.00510359j 0.00445744-0.00232416j 0.00711752+0.0055866j 0.0082682-0.000494231j -0.00436998-0.0067589j 0.00918593-0.0123085j 0.0120261-0.00631363j -0.00546687+0.00988927j -0.00527432+0.0131365j -0.0044407-0.00510066j -0.000934424-0.00180254j 0.0164952-0.0202803j -0.00709457+0.0258938j -0.0036184+0.0121757j -0.0112584-0.00574644j 0.0115499-0.0043682j 0.0101435-0.00899602j 0.0124999+0.00693504j -0.0115421+0.00694334j 0.00836171-0.00796622j -0.00791521+0.0174428j -0.00467571+0.00896655j -0.0149439-0.00608293j 0.013752-0.00122998j 0.00802744-0.00779302j 0.0122006-0.00189386j 
