0.000781395+0.0389454j -0.0117578-0.00265826j -0.0104795-0.0363491j 0.0434131-0.0415354j -0.0414267-0.00787683j 0.0354043-0.0252744j 0.0164566-0.0573947j -0.00215577+0.0334199j -0.00917791-0.00799155j 0.0154549+0.0228714j -0.0280416-0.0125829j 0.0127441-0.00620538j 0.0150981-0.00380471j 0.0046378+0.0138071j 0.00164498+0.0236104j 0.00204908-0.00916249j 0.0103806-0.0030382j 0.0207926-0.0346084j -0.0026445+0.00247045j -0.0327279+0.0130593j 0.0127677+0.0131789j 0.00423059-0.00279616j 0.0696788-0.0606906j 0.0158705+0.0181424j 0.00347691-0.0313426j -0.0574769+0.0400425j 0.0082119+0.0169025j -0.0126316-0.00415379j 0.024253-0.0109126j 0.00806865-0.0116528j -0.00483431+0.0098224j 0.000192146-0.00227989j -0.00764667+0.00449478j -0.00558349+0.010807j 0.00278734-0.00516818j -0.00449802+0.00457058j 0.00344842-0.00482526j -0.00204558+0.00892487j 0.00794599-0.0109554j -0.00620715+0.00925095j 0.0017949+0.00896922j 0.0186014-0.021414j -0.000522141+0.000442204j -0.00436119+0.00671434j -0.00139523+0.00342852j -0.00546699+0.00422387j 0.00725724-0.00653494j -0.00166457+0.00475399j 0.00539342-0.00275886j -0.00730841+0.00302662j -0.00150173+0.00253659j -0.011131+0.00515354j 0.00416143-0.012399j 0.0184916-0.00764231j 0.0251025-0.0132378j -0.013167+0.00556035j 0.022935-0.0101437j -0.00211651+0.0286811j 0.00257494-0.0033828j -0.019144+0.00874709j -0.0160594+0.0191586j -0.0076256+0.0139238j -0.00759443+0.0141318j -0.00780482-0.00174241j -0.00124285+0.00772842j -0.0114324+0.0130267j 0.00823792-0.00752046j -0.0108524+0.00920476j -0.00207752+0.00488966j 0.00239117+0.00526457j 0.00953886-0.00874747j -0.00395584+0.00558209j -0.00873004+0.0131585j -0.0100967+0.00798571j -0.00412415+0.00633928j -0.000541793-0.0115675j 0.00164818-0.00892974j -0.00429179-0.002621j 0.0110084-0.0084553j 0.00100078-0.00645915j 0.00243248-0.00816342j 0.00578223-0.00237004j 0.00308348+0.00332761j -0.00565664+0.00151086j -0.00644716+0.00825102j 0.00137401+0.000783816j -0.00743339+0.0072261j 0.00106098+0.000145715j 0.00086471-0.000623906j -0.00760923-0.00194442j -0.00844063-0.00288952j -0.00482505+0.00226426j 0.00923381-0.00306544j 0.00361648-0.00236537j -0.00592694+0.00473705j 0.00463034-0.00124585j 0.00350399-0.00458352j -0.00181869+0.000613037j 7.37944e-05+0.00220151j 3.78214e-05-0.00941096j -0.00349604+0.00459083j -0.00271237-0.0035939j -0.00212505+5.29071e-05j 0.0033828-0.00418346j 0.0086787-0.00940298j -0.00482492+0.00363191j -0.00629802+0.00500899j 0.00197066-0.00354101j 0.00611918+0.00328517j 0.00564693+0.00048351j 0.00283511-0.000705101j -0.00149164-0.00034355j -0.0075467-0.00180533j -0.000682071-0.00265183j 0.00333585-0.00503209j -1.87294e-05-0.00501489j -0.00183092-0.00460363j -0.00247189+0.00147588j -0.0125806-0.00615143j -0.000301193-0.00880396j -0.0155709+0.00344074j 0.00331913+0.00392323j -0.00709873+0.00203532j -0.00853315+0.00038122j 0.0134664-0.00208044j 0.0181325+0.0230328j -0.0141087-0.00977973j 0.00695755-0.00645794j 0.00637693-0.0112639j 0.00192541-0.00182156j -0.0078497+0.00724024j -0.0434653-0.0476661j -0.0159764+0.00721393j 0.0041207+0.0122494j -0.0270357+0.0343782j 0.00350889-0.0206732j 
0.0118689+0.00344499j -7.44953e-05+0.0396899j -0.0352331+0.0396341j -0.0175705-0.0434716j -0.00761458+0.0353497j -0.0184784-0.0398355j -0.0453151+0.00251856j 0.033746-0.00441377j -0.0165371+0.027053j 0.0273668-0.0218378j -0.0395899+0.0273029j 0.00997642-0.0169599j -0.00392889+0.00834629j 0.00321302-0.000393124j 0.0227416-0.00847541j -0.0025148+0.00457126j 0.00208363+0.0168017j -0.00502218-0.00262773j 0.00270653+0.00625605j -0.0110764+0.0508336j -0.0103011-0.0197154j -0.0358587+0.0327824j -0.016399-0.0266931j 0.0515115-0.0405305j -0.0627164+0.0461529j 0.00326233+0.0221746j 0.018647-0.00658897j -0.0120244+0.0206016j -0.000768058-0.0141149j -0.013277-0.00639503j 0.00901052+0.00638518j -0.00252657+0.00286098j -0.00268051+0.00769827j 0.00892953-0.00180474j -0.00427163+0.000337671j 0.00128001+0.000674747j -0.00241335+0.00243314j 0.0120726-0.0124477j 0.00233425-0.00482573j 0.00658155-0.00639403j 0.0194915-0.0234616j 0.00156399-0.0132368j -0.000659326-0.000749897j -0.0003651+0.000977943j 0.00465316-0.00195833j 0.00426441-0.00360444j -1.1572e-05+0.00164262j -0.0105222+0.00831848j -0.00343572+0.00359741j 0.00814061-0.00794757j 0.00939187-0.00440258j 0.0010508+0.00617215j -0.000209583+0.000689865j -0.0147841+0.0174617j 0.0319414-0.00696536j 0.00168434+0.0148536j -0.0189385+0.0224379j -0.0135016+0.00685433j 0.0136047-0.000179916j -0.0116016+0.0175583j 0.00853237-0.00598718j 0.00036707-0.00318202j 0.0120623-0.0253922j 0.0066249-1.82076e-05j -0.0123045+0.0216202j -0.00079817+0.0125278j -0.00869177+0.00113263j 0.00665658+0.00387415j 0.00631558+0.00163244j 0.00738379-0.00206076j 0.0181646-0.0116498j 0.00672484-0.0120149j 0.00829832-0.00463434j -0.00235876-0.0020518j -0.00672159+0.00818049j -7.12823e-05-0.00534054j -0.0107559+0.00500821j -0.00532778+0.000508818j 0.00120162-0.00452492j 0.0033049+0.00334741j 0.00577542-0.00350723j 0.0113243-0.00426994j -0.000514011+0.002686j -0.00141107+0.00341787j 0.00410049-0.00249792j -0.00499814+0.00771813j 0.00783292-0.00232873j 0.000840017-0.00125094j -0.00108096-0.00599429j -0.000707219+0.00127602j -0.000381884+0.00383342j -0.00860336+0.00467666j -0.000131559-0.00311272j 0.00273376-0.00176542j -0.000988222-0.00752378j 0.000803223+0.00547011j 0.00159286-0.00719106j 0.00395585-0.00328467j 0.00659684-0.00403694j -0.00076562+0.00325713j 0.00742331-0.00637231j -0.00303806+0.00311954j -0.00367575+0.00408234j -0.000381073-0.00117907j -0.0047355-0.00300979j 0.00597029-0.00588058j 0.000235347+0.0030882j -0.00941948+0.00398987j 0.00892983-0.00558416j 0.00248641-0.00161445j -0.00594634-0.00484626j -0.000550986-0.00182501j 0.000350898+0.00152436j -0.00281135-0.00117011j 0.00266283-0.00307664j -0.00249318+0.000782372j -0.00425887-0.00453621j 0.0092253+0.00215765j -0.00393627+0.000439192j -0.00802724+0.00755909j -0.00352525+0.0100632j -0.0137132-0.000968915j 0.00619962-0.00515915j 0.0040796+0.00559463j 0.024612+0.0216219j -0.0103049+0.0040649j 0.00677954+0.00363812j -0.00424646-0.0119482j -0.00580243+0.00731609j 0.0137654-0.00626443j -0.0428394-0.0477731j 0.00634709-0.00740827j 0.00615179+0.013185j 0.0149511-0.00799346j -0.00364076+0.0206677j -0.0266386+0.0338992j 
-0.00163869+0.0134523j 0.00381869-0.054941j 0.0382468-0.0395614j -0.011681+0.00542387j 0.0467582+0.0128111j 0.0228788+0.046417j 0.0205305-0.0217181j 0.0150788-0.0325299j -0.00639208-0.0375279j 0.0172639-0.00233193j 0.0114174+0.0166843j -0.00794058+0.0190821j 0.00252823-0.0364811j -0.00666223-0.0289948j -0.0503869-0.0245258j 0.00465165-0.00700179j 0.00941844-0.0329034j 0.0151037-0.0379693j -0.00982-0.00902187j 0.0597861+0.00885188j 0.0196863+0.0382472j 0.123597-0.0332181j 0.0434345-0.111925j -0.0536673-0.0668808j 0.126017-0.0719215j 0.0205724+0.11134j -0.0240407-0.00428957j 0.0386925-0.00488083j -0.00678882-0.0344614j 0.0179133-0.031943j -0.0191671+0.00517502j 0.0124185+0.00168257j 0.0088343+0.0078626j -0.0204676+0.00867391j 0.00645559-0.00290585j -0.00117227+0.00703643j 0.00758478-0.00231761j -0.00408615-0.00296189j -0.00547315+0.0119044j -0.0139353+0.0230289j -0.00826152+0.0457742j -0.0209764+0.00359647j -0.00529988+0.0092024j 0.000820643+0.00560962j 0.00432967-0.00907803j -0.00492924-0.0017756j 0.00814456-0.00747824j 0.0104958+0.0168841j 0.00659624+0.00396683j -0.0115082-0.0163341j -0.00821646+0.00301216j -0.00723452-0.00507468j -0.00105913-0.00344464j 0.0431618-0.0160441j 0.00310055-0.0368078j 0.015148+0.00093179j 0.0411831-0.0101727j -0.0119056+0.0402078j -0.00282161+0.00523265j 0.00988022+0.0205673j -0.0168568+0.0178611j -0.0138776+0.00914229j -0.0361028+0.0118202j 0.00236656+0.00389482j 0.0151378+0.0165554j 0.00385696+0.0191659j 0.00204152+0.000947182j -0.0107456+0.0169548j -0.0070526+0.0034337j -0.0109708+0.0115378j -0.00478512-0.0152478j -0.0244572+0.00688814j -0.0144269+0.0131454j -0.0111855+0.0142816j 0.00443413+0.00307985j -0.00015079-0.0109206j 0.0125784-0.00189962j -0.00537796+0.00566206j 0.00295727-0.0104172j 0.00531946-0.0115515j -0.00375591-0.00657197j -0.00669184-0.00862199j 0.00795992-0.000169021j -0.00346074+0.00738162j -0.0056795+0.00421904j 0.00619808-0.00317597j -0.0174731+0.0056211j -0.00153304+0.00324057j 0.00157236-0.00346221j -0.00354057+0.00259242j -0.00495872+0.00375085j 0.00360589+0.00685902j 0.00245995-0.00695333j 0.00646453-0.00985433j -0.010353+0.0122105j 0.00730311-0.00516669j 5.97513e-05-0.0052004j -0.00657898+0.00162918j -0.00655858-2.91181e-06j 0.00116795+0.00414418j -0.0175597+0.00397277j -0.000639945+0.00552792j 0.00374167-0.00231628j 0.00479015-0.00818364j 0.0100047-0.0134875j -0.00499874-0.00123453j -0.000618253-0.000898254j 0.00608997+0.00292295j -0.00747248+0.00228866j 0.000699192-0.00142234j -0.0033837-0.00501984j -0.000961939-0.00852108j 0.000902928+0.00514496j 0.00566827-0.000208244j -0.00517056-0.00639201j 0.00856402-0.00659251j 0.0109499+0.0117613j -0.0098345+0.007961j 0.00108618+0.00367598j 0.0209078+0.000674415j -0.000523781+0.0201654j 0.00268143-0.00709287j -0.00812891+0.00406086j 0.00599446+0.00902721j 0.00116938-0.00433865j -0.0115091-0.00522978j 0.0169274-0.0031476j 0.00579922-0.00313244j 0.00878868-0.00740323j -0.00605172-0.00858326j 0.0215126-0.0469029j 0.0247368-0.00361716j 0.00861049+0.00388755j -0.020359-0.0012646j -0.022445+0.0560963j 0.0457111-0.0106927j 
0.000188806-0.0558262j 0.00226834-0.0172545j -0.0169406+0.00727815j -0.0294108+0.0212052j 0.0223349+0.0724071j -0.0391709-0.00548324j 0.0225459+0.0199261j 0.023904+0.0306503j -0.010764-0.00302505j -0.0439387-0.0101994j 0.0263904-0.052653j -0.00490807+0.0269707j -0.0209278+0.00759104j -0.00753263-0.0170489j 0.0081165-0.0246388j -0.0050565+0.00982065j -0.0260437-0.00630626j -0.0283702+0.0505213j -0.000288005-0.0140807j 0.00847111-0.00582152j 0.0363367-0.0432073j 0.0436402-0.0860791j -0.130893-0.0434593j -0.0644466+0.0952998j -0.0353866-0.116748j 0.114619-0.0512128j 0.00812313+0.00502512j 0.00508934-0.0152091j -0.0422805+0.022751j -0.00315853-0.0197422j -0.00218472+0.0190113j 0.00022699+0.00653524j 0.0205382+0.00261729j 0.00127398+0.0172085j -0.000521346-0.0231009j 0.00860105+0.00582682j -0.00247071+6.01296e-05j -0.0175048+0.00694468j -0.00197945-0.000101137j 0.0185817-0.00686565j 0.0141362-0.00130561j -0.0127167+0.0558142j 0.00812889+0.00396099j 0.0147958+0.00445017j -0.00338162+0.00507676j 0.00207223+0.00840917j -0.0124322-0.0074356j 0.0228816-0.00786174j -0.00282661-0.00589526j 0.00858036+0.0175888j -0.0089309+0.00725135j 0.0063399-0.00202443j -0.0199648+0.0164601j -0.00445813-0.0179415j -0.0308204-0.00220403j 0.0154126-0.00813121j 0.00733298-0.0423087j 0.0439702-0.0109414j -0.00143178-0.00511528j 0.0235231-0.0177926j 0.0180081+0.0134975j 0.0188617+0.00173572j -0.00548422+0.0269789j -0.0124671+0.0172446j 0.0180127-0.021844j 0.015299+0.00312589j -0.00674312-0.00234851j 0.0125632+0.00106444j 0.00432174-0.000760445j -0.0102641+0.00895829j -0.0233447+0.0188141j -0.00527019+0.00187024j 0.00863774+0.0180187j 0.0124216+0.00119446j 0.00683025-0.00330824j -0.00749796-0.000933338j 0.00463445-0.0160481j 0.000876209-0.0058985j -0.0186613+0.00206859j 0.00120017-0.00154141j -0.0116695+0.00226733j -0.00913598+0.0101041j 0.00207585+0.00775751j 0.0116242-0.00867074j 0.00546254+0.0113268j 0.00567005-0.00482284j 0.00417247+0.0121474j 0.000462289-0.00319295j -0.00809968+0.00793565j 0.00204933+0.00128471j 0.00559525+0.00182764j 0.0104051-0.0085803j -0.00618602+0.00422119j -0.0029392-0.00263873j 0.00339843+0.0045363j 0.000881697-0.00737551j -0.0131657+0.00753063j -0.00461212+0.0081818j -0.00458741+0.0040778j -0.0108494-0.0069415j -0.00815672+0.00814812j 0.00303452-0.00174713j 0.00631768-0.00735006j -0.00873279+0.00449629j -0.00795368-0.00513133j 0.00567935+0.00784967j 0.0120637-0.00127029j -0.00268605-0.0100502j -0.00542567+0.0103185j 2.95569e-06+0.00406234j -0.00531952+0.00941692j 0.00261092+0.0035287j -0.00891789-0.00266298j -0.00141808-0.00212932j -0.00876925+0.00606228j -0.00489836-0.00173368j -0.010146+0.00444491j -0.00499942-0.000665546j 0.0119775-0.00677145j 0.000734571-0.00409971j 0.0157509-0.00450911j 0.000933408-0.0104748j -0.0056757+0.00465635j 0.00431085+0.0113713j 0.0125027+0.0104633j 0.00876371+0.00109523j 0.00634803+0.00628469j -0.016384+0.00514789j 0.00381725-0.00871876j 0.00437542+0.00109316j -0.0244044+0.00515353j 0.0220367-0.044572j 0.0215814+0.00345238j 0.00692531+0.00514969j 0.0462204-0.0102837j 0.0224308-0.0546314j 
0.00870846+0.0298335j 0.0398825+0.0065145j 0.0076166-0.0207096j -0.00170346-0.0917892j -0.0434484+0.0668928j 0.00632423-0.0119493j 0.0833773-0.017581j 0.0100509-0.0217231j 0.0296891+0.0471816j -0.047471-0.0527089j 0.0402965+0.0713469j -0.00744068-0.0301632j 0.0263788+0.0106724j -0.0172032+0.00196458j -0.030499-0.00705873j 0.0196947-0.0143497j 0.0622041+0.00391012j 0.014571-0.0732433j -0.00479947-0.00763886j 0.0620314+0.0782423j 0.0191894+0.0617703j 0.154963+0.00257399j 0.0245966-0.214994j -0.0868312-0.0554658j 0.131404+0.001799j 0.0101215+0.18789j -0.00607866-0.0303609j 0.0308027+0.0205434j 0.00477499-0.0538285j 0.0329759+0.00292713j -0.0197506-0.00826978j 0.0172491+0.00200455j 0.0090825+0.0291798j -0.0160896-0.00326626j -0.00226396+0.00170309j -0.00355157+0.0084923j 0.00879902+0.000253611j 0.00450535-0.00819802j -0.0116251-0.0169589j -0.02105+0.00553772j -0.0373047-0.00196526j -0.00665137-0.047655j -0.0111131+0.000545231j -0.000890073+0.0121954j 0.00797224+0.00374393j -0.00309053+0.00011759j 0.0119714-0.0103265j 0.00294305+0.0264322j 0.00549462-0.00756615j 0.000542354+0.00386769j -0.000204837+0.00752158j 0.00694948+0.0164419j 0.00765445-0.0176608j 0.0242613-0.0047981j -0.0231171-0.0037244j 0.0203445+0.0281136j -0.00812075-0.00483341j -0.00598001+0.00149586j -0.0156151+0.00391501j -0.00936193+0.0267853j 0.00317498+0.0163976j -4.71316e-05+0.0088289j -0.00689195-0.00822345j -0.00695981+0.00574475j 0.000544922+0.00844491j -0.00819373+0.00794345j -0.00138084-0.00121789j -0.00813387+0.000277585j -0.0087898+0.00361811j -0.0130077-0.00943145j -0.00610551-0.0169132j -0.0193415-0.00224467j -0.00348504-0.00809887j -0.00312081+0.00972901j 0.00211733+0.00443832j 0.000117641+0.000458072j 0.00121193+0.00638961j 0.00168572+0.00812482j -0.00586096-0.00985001j -0.00165459+0.000369194j -0.00593393-0.00137596j -0.00428647-0.0091369j 0.0042914-0.00607512j -0.00384161+0.00884366j -0.000594506+0.000685739j 0.00262177+0.000112667j -0.0123944+0.000145909j -0.0059524-0.000369659j 0.00760015-0.00332479j 0.00216314+0.0121337j 0.00107325+0.0130478j 0.00656113+0.00983261j 0.00454725-0.0146519j 0.0017534-0.00664723j 0.00193499+0.0070983j -0.00804157-0.00276534j 0.00325546-0.00605662j 0.00212865-0.00119686j -9.61334e-05-0.0014522j 0.00279836+0.0078461j -0.00828594-0.00531899j 0.00115559+0.00576327j 0.00185654+0.00212374j -0.00237898-0.00498357j -0.000678525-0.00686916j 0.0032782+0.000938276j 0.00170632+0.0039084j -0.00266215+0.00588399j -0.00701181-0.00647477j 0.000134129-0.00671243j 0.000757374-0.00805183j 0.0067717-0.00750983j -0.00330755+0.00191472j -0.000753785+0.00552269j -0.00184748-0.00225038j 0.00348339+0.00127431j -0.0105727-0.00196895j -0.0133541+0.000464859j -0.00779589-0.00802425j 0.00234136+0.00057315j -0.00668747+0.0106251j 0.00363294+0.00663018j -0.0105017-0.00056385j 0.00465462+0.00224046j -0.000888177+0.00122962j -0.0236455-0.0113677j 0.0208281+0.0123197j 0.0024099-0.012206j 0.00844081-0.00972992j -0.000344329+0.00236747j 0.00334932-0.0350356j 0.0330462+0.0205772j 0.0229637+0.0186749j -0.0198573-0.00306686j 0.00104351+0.029947j 0.0206705+0.0141634j 
0.0379636+0.0141756j -0.00671121-0.0347101j -0.031251-0.0947336j -0.0270793-0.00666089j 0.0148422-0.0249124j -0.0553215-0.0148957j -0.0305309-0.0376627j 0.033288+0.102314j 0.000736108-0.000958404j -0.0558893+0.0534356j 0.0380432-0.0368857j -0.0275597-0.00664067j -0.000338128-0.021154j 0.0416624+0.0489614j 0.0566426+0.0830962j -0.0209189-0.0218826j -0.0136499-0.0381861j -0.0776326-0.0347235j 0.0131487-0.0322524j 0.00284103-0.110142j 0.0572849+0.0445532j 0.0367618-0.152396j -0.202558-0.0263392j 0.0139206+0.157961j -0.046083-0.170326j 0.121748+0.0140825j -0.00538653+0.038939j 0.00727841-0.0391671j -0.0596363-0.00302571j -0.00281715-0.0231864j 0.00153708+0.0213876j 0.00418336-0.0093742j 0.023296+0.0135377j -0.00333096+0.0324747j -0.00713292-0.0127336j 0.0125639+0.0104209j -0.00614028-0.0162261j -0.00395672+0.0150855j -0.0217918-0.00279242j 0.015486+0.0336335j 0.00580863+0.042054j -0.0390513-0.00563289j 0.000115035+0.00553646j 0.0124543+0.00872948j 0.00411356-0.00350153j -0.000560997+0.00477946j -0.000233262-0.00931408j 0.00766482-0.00131802j 0.00231508-0.00763939j 0.0106693+0.022059j -0.00390768+0.00835023j 0.00891019-0.00827026j -0.0286623-0.0215448j -0.00489842-0.021453j 7.08231e-05+0.0319813j 0.0218471-0.00506695j -0.0176633-0.010124j -0.00782046+0.0147983j 0.00135583+0.019738j 0.0161769-0.00917603j 0.00871863+0.0189504j 0.0206241+0.0149603j -0.00355733+0.0169464j -0.00441527+0.00261359j -0.00610563-0.00622071j -0.00086337+0.00735102j -0.00792289-0.0166678j 0.0116549+0.00641266j 0.010121+0.00663013j -0.00886951+0.0012216j -0.00416916+0.0106824j 0.00237628+0.00757873j 0.00221914+0.0152975j 0.00446511+0.00421107j 0.00283051-0.00689428j 0.00378414-0.00573109j -0.00173511-0.0136181j 0.00151591-0.00426285j -0.0138928-0.00479005j 0.00801639-0.00072553j -0.00231772+0.0023397j 0.000256002+0.0127735j -0.00422063-0.00528516j 0.00800372+0.00772047j -0.000543588+0.00424548j 0.0020442+0.000127929j 0.00619131+0.0136531j 0.00042618+0.00238757j -0.00668465-0.00374175j 0.0031902+0.000206502j 0.00424392+8.08458e-05j 0.00507717-0.0031788j 0.000813712+0.00191683j -0.00297785-0.000922724j 0.0100249+0.00320692j -0.008027-0.00244989j -0.00538892-0.0065812j 0.000162554+0.00361496j 0.00541305+0.00377412j 0.0019417-0.00566996j 0.00396504+0.00948167j 0.00551765+0.00188196j 0.00367007-0.00374225j -0.0102354+0.00142391j 0.000730649-0.00243801j -0.00465406+0.00198489j 0.00496828-0.00101398j 0.00217048-0.00431786j -0.00521175+0.00373377j -0.00231396+0.00320469j -0.00497343-0.010814j 0.00305782-0.00561689j 0.0122457+0.00557598j 0.00270662+0.00512173j -0.00940512-0.00887619j 0.00360767-0.00211242j -0.00248897+0.0106129j -0.000405682-0.0030332j 0.00541121-0.000792758j -0.00277698-0.0084414j 0.000997538-0.000676758j 0.0143828+0.00111979j 0.0016065+0.00152715j 0.000911175+0.00172956j 0.0265422+0.0243624j 0.00060351+0.00809261j 0.00444401-0.0083022j -0.0201568-0.000603295j 0.00636055-0.00585586j 0.0113465+0.0189642j -0.0391229-0.0134397j 0.00155569-0.0335989j 0.0249328+0.00358882j 0.0212088+0.0247318j 0.0256906+0.0095589j -0.00563463-0.0267341j 
0.0259391+0.0163001j 0.0185096+0.033939j -0.0322509+0.0175428j -0.021447+0.000549134j -0.0212097-0.0523456j -0.025807-0.0371953j -0.028264-0.0313553j 0.0559241-0.00268227j 0.0356871+0.010901j -0.0124033+0.0206967j 0.00250643-0.0312459j -0.00761549-0.0127539j 0.00658365+0.0305522j 0.00244003+0.0124874j 0.0159571+0.0355548j 0.00157122-0.0010858j 0.0192482+0.0277421j -0.0233163-0.0365046j 0.00105234+0.0368885j 0.0923556+0.0465847j -0.0774866-0.0282351j -0.0404209+0.0222093j -0.0882991-0.06491j -0.0854941+0.0876693j -0.0722841-0.0225046j 0.0508558-0.0550607j 0.0324814+0.0391322j 0.0322372+0.0082761j -0.00700857-0.0103844j -0.0408384-0.0124513j 0.0106825+0.0169351j 0.0138013+0.00868977j 0.00381311+0.0226225j 0.00322225+0.00727975j 0.00701717-0.0111551j -0.00547867+0.00801537j 0.00533258+0.00477755j -0.0147601+0.00700764j 0.0166831-0.0261655j -0.000511107-0.00992556j -0.0209021-0.00675564j -0.0275643-0.0305739j -0.00233246-0.00398453j -0.0156751+0.0128955j -0.0156834+0.0226682j -0.00434597+0.00713529j 0.00331279-0.00391085j -0.0107147+0.0117462j 0.00381096+0.00219189j -0.0280947-0.00712931j 0.0138162+0.0105157j 0.00460826+0.0157407j 0.0299221+0.00322823j -0.00757851+0.0255901j -0.033769-0.0155352j -0.00834224+0.0416238j 0.00480202-0.0211503j 0.0170443-0.0054844j 0.00323202-0.00988243j 0.0117911-0.00757544j 0.0060227+0.00959546j -0.013741-0.00338469j 0.00677495-0.00987601j 0.0176147-0.00217214j 0.0150572+0.00549479j 0.0209405-0.00511872j -0.00587666-0.0095497j 0.00746477+0.00348723j -0.0102153+0.00562509j 0.00315158+0.000243362j -0.00250517+0.000779618j -0.00788491-0.00980676j 0.0188066-0.00691174j 0.00447206-0.00960723j 0.00440233+0.00495162j -0.00292904-0.0110284j -0.00748575-0.011308j 0.00372691-0.00491231j -0.0118254-0.00995973j -0.00355594-3.83608e-05j 0.000898199-0.00172718j -0.0020951+0.00106233j 0.000135544+0.00629812j 0.00391345-0.00857191j 0.010878+0.00291915j 0.000628247-0.00277226j 0.00721935-0.00536958j -0.00528994-0.00210554j -0.00153082+0.000280876j 0.00527838-0.00291389j 0.00968331-0.000552959j 0.00107082-0.00120246j -0.0126719-0.00245362j -0.000468147-0.000459644j -0.000321183+0.00361945j -0.000145291-0.00226414j -0.00309058+0.00422439j 0.00433177+0.00212914j 0.000826435+0.00945821j 0.00165133+0.00117555j 0.0011969-0.000721274j 0.00136296-0.010284j -0.00215728-0.00232548j -0.00819277-0.00393596j -0.01759-0.00232363j 0.0115702+0.00189551j -0.000716269+0.000293452j -0.00696418+0.00139682j 0.00455562-0.00119615j 0.000644099-0.00411524j 0.00568075+0.00975567j -0.00117357+0.00627271j -0.0171108-0.00358052j -0.00563184-0.00236592j 0.0135189+0.00711601j -0.0106486+0.00458331j -0.0128027-0.0217105j 0.000445266+0.0027375j 0.00525793-0.0251733j -0.00813529-0.00504909j 0.017814-0.0108748j -0.0257835-0.00515221j 0.0005693+0.000613163j 0.00835575+0.00128632j -0.0106227+0.0121937j -0.00024173-0.00742981j 0.00396402+0.0174599j 0.00377385-0.00836262j -0.00647741-0.0101952j -0.0105577-0.0019953j -0.019831+0.0108578j 0.0139361-0.0113137j -0.00173875+0.0280309j -0.0159269-0.0084225j 0.0254173-0.0149458j -0.00342399-0.00137352j 
