-0.000209055-0.0287699j 0.0511447-0.00674261j -0.0800058-0.00927126j -0.00460009+0.0353953j 0.00275205-0.00463416j -0.0272094-0.0182827j 0.0604293+0.00522345j -0.0353251-0.0240168j -0.0129126-0.00558996j -0.0739636-0.0382509j -0.0397075+0.0062892j -0.0201129-0.0511194j 0.0040034-0.0332856j -0.000450984+0.000131069j 0.0188726+0.00976448j 0.0188704+0.0168607j -0.0112527-0.00504697j -0.0144607+0.0138939j 0.00527881-0.0090994j -0.0170318-0.0121608j 0.0224492-0.00212222j -0.00380097-0.00431964j -0.0252997+0.0174368j -0.0121894-0.00691278j 0.00835061+0.0158361j -0.0206536-0.0254795j -0.00856468-0.00412117j -0.0253191+0.0313934j 0.0395863+0.00391235j 0.0064534+0.00450264j -0.00452674+0.0152939j -0.0360818+0.0219506j -0.0363011+0.0208424j -0.00138072-0.0206185j -0.00945184-0.0140286j -0.00431246+0.00297083j 0.0221717+0.0160986j 0.0113909+0.0126833j -0.019775-0.0312648j 0.00317193-0.0158988j 0.0227415+0.0204039j 0.0176547+0.0351085j -0.0103351-0.0297181j 0.0206574-0.0349418j 0.0048579-0.00385853j -0.0235416+0.0262766j -0.0179857-0.00186935j 0.00182253+0.0245207j 0.024918-0.0135364j 0.0287752+0.0207065j 0.00499333+0.0165274j 0.0243472-0.0169922j -0.0274684-0.00412672j -0.064257+0.0197228j 0.0753869+0.0226254j 0.0208967+0.019175j -0.0222845-0.013231j -0.0261092-0.0476302j 0.0433653-0.000374597j -0.0704848-0.0142833j 0.0488294-0.012898j 0.0537183+0.00448253j 0.00729583-0.00613377j 0.0253267+0.0345548j 0.0200247-0.0345415j 0.0138931-0.0141168j -0.00346476+0.0105193j -0.0138047-0.0575906j -0.0228003-0.014389j -0.0194461+0.00614193j -0.033588+0.00407307j -0.00440618+0.0222839j -0.0215863-0.0256418j -0.0287553-0.0147582j 0.0143977-0.0385875j 0.00183377+0.00952317j 0.0225718-0.0240477j -0.00798323+0.00702766j 0.0117512+0.00265317j 0.00688763+0.00118851j 0.0279449+0.00201994j 0.00249683+0.0389221j 0.0079179+0.000653981j 0.00151071-0.0166963j -0.00280839+0.0117493j 0.00876379-0.0017261j -0.00718163+0.00165761j 0.0128139+0.0053286j -0.000256631-0.00222706j 0.0065363-0.0201948j -0.00816088-0.0111803j 0.024198+0.00155951j -0.00396086-0.0059361j 0.0114776-0.00543143j -0.0166803-0.00669743j 0.0116074-0.00326426j -0.0126863-0.0215652j 0.0176307-0.00990974j -0.00801625+0.00583253j 0.0228319-0.00630019j 0.0207838+0.00804616j 0.00854486-3.60044e-05j 0.00342607-0.0111466j 0.000806849+0.000940322j -0.0115867-0.00842212j 0.0043932+0.00499517j -0.0194633+0.00421829j -0.0301548+0.000899916j -0.00267727+0.00900718j -0.0186125-0.00464225j 0.00239931+0.0050203j 0.0205748-0.00152156j 0.0325104+0.0120965j 0.00196548+0.00567187j 0.0124431+0.0125704j 0.00876234+0.0151217j 0.0114621+0.0174585j 0.0157002-0.00982502j 0.0165749-0.0139834j -0.0197942-0.000927714j -0.0121518-0.00529193j -0.0128608-0.000596527j 0.0337468+0.00846892j -0.00177439+0.0182872j 0.0111975+0.00278754j -0.019696+0.0032316j -0.0119035-0.00145166j -0.0164088+0.000345602j 0.027782+0.00426965j -0.00722488-0.00473526j 0.0276174+0.00269758j -0.0208753-0.0194661j -0.00122609-0.0127904j 0.0180212+0.00469987j 0.00115419-0.0189924j 0.00555881-0.00819714j -0.00134661-0.0052472j -0.0317926+0.00345896j 0.0107764+0.00215399j -0.0445012-0.00572743j 0.0150719-0.0112588j -0.00509075+0.0015099j 0.0321547-0.0107927j -0.00173459-0.0281341j -0.0152141-0.0113897j 0.0279519+0.0288616j 0.0247382-0.000300193j -0.027794+0.00476894j 0.0264933+0.00576814j 0.00263302+0.00635778j -0.0129173-0.0106854j -0.000838039-0.00538638j -0.0419935+0.0156458j 0.010975-0.0011436j 0.0269065+0.0106514j -0.0174986-0.00832782j -0.00730438-0.0181424j 0.0470731+0.0086491j -0.0380049+0.00198375j 0.00402592+0.00904507j -0.0124822-0.00247373j 0.00479121-0.0176619j -0.0100964-0.00459993j -0.00812458-0.00153768j -0.0164291-0.00682594j -0.0444142+0.0114244j -0.0151035+0.0240469j 0.0151935+0.00397805j 0.0442815+0.000179469j -0.0252631+0.0183675j -0.0346878-0.00758753j -0.0367957-0.000137568j 0.0112785-0.0282548j 0.0183364+0.0150691j 0.0120081+0.00750175j 0.0051372+0.00490502j -0.0112501+0.00757046j -0.0450583+0.00426696j -0.0225999+0.0291876j -0.00049152+0.00553919j 0.0319437+0.00548556j -0.0552458-0.0041225j 0.0125999-0.0279803j -0.0121722-0.0502279j -0.0199245-0.00786957j 0.0496931-0.00824252j 0.046379-0.0183452j 0.0173076+0.0618548j 0.110744+0.0274366j 
0.0444367-0.000195399j 0.0156639+0.0398568j -0.00547161-0.0572385j -0.0513381-0.00745845j 0.0161707-0.00532412j 0.0235946-0.0146056j 0.0133593+0.0544243j 0.0191868-0.0305316j -0.00575417+0.00557209j 0.0375719-0.0442681j -0.0155689-0.0354132j 0.0546103-0.00684991j 0.0357344+0.00238021j -0.00328308+0.00326076j -0.0102505+0.0118053j -0.0191117+0.0288898j 0.000453015-0.00596116j -0.0184233+0.00830513j 0.00836233+0.00983676j 0.0120358-0.0278106j 0.0114163+0.0315281j 0.00541859-0.00259217j -0.030551-0.0219876j 0.0174034-0.003573j -0.0194188-0.00885136j 0.0308796-0.00839078j 0.00337743-0.0166037j -0.0453544-0.0228991j -0.0124035+0.0259247j -0.00623841+0.00959257j -0.0199466+0.0047559j -0.0271195-0.0280993j -0.0238936-0.0338507j 0.0267857+0.00781746j 0.010226-0.00106739j 0.00730635-0.00954507j -0.0197443+0.0166462j -0.0181064+0.004338j 0.0318872-0.0240441j 0.0166701-0.0157881j -0.0178039+0.010186j -0.0410717+0.00723271j 0.0240635-0.0144113j 0.0415585+0.0134957j 0.0104906+0.00574918j -0.0413461-0.0217356j -0.00803847-0.0151577j -0.0306877+0.00980826j 0.021243+0.0244193j -0.00933907+0.0224414j -0.0238347-0.00207973j 0.0237864+0.0186773j -0.0113435-0.026464j -0.0386101-0.0610157j -0.00399893+0.0637263j -0.0250781+0.0190686j 0.00393251-0.0146214j 0.0508279-0.0333381j 0.00111003+0.0407987j 0.029799-0.059402j 0.0162699+0.0420798j -0.00284345+0.0451898j -0.00144189-0.00528264j -0.0348313+0.0292808j 0.0440285+0.0193066j 0.00686009+0.0054116j -0.0151551-0.00522388j 0.0634348-0.0235685j 0.0204786-0.0179012j -0.00872525-0.0141034j 0.000124473-0.0279077j -0.0281658-0.00983414j 0.0195218-0.0116717j 0.0235787-0.0133552j 0.0555451+0.0148245j -0.0140945+0.00558598j 0.0282419+0.0256476j -0.00813988-0.00985473j -0.00649663+0.0151769j -0.000898965+0.0035315j -0.00416222+0.026712j -0.0523899+0.0141325j -0.000771297-0.000319136j 0.0165163+0.00680127j -0.00911001-0.00323636j 0.0006448+0.0104292j -0.00333306-0.00338391j 0.00132105-0.00329072j 0.00705537+0.00739016j 0.0187615+0.012707j 0.0118487+0.00108993j -5.09202e-05+0.017588j -0.00273589+0.00181633j 0.00974848+0.0118926j 0.00959181-0.0128089j 0.0087843+0.0161092j 0.0265241-0.00852855j 0.00895314+0.0109546j -0.00242164-0.00502422j 0.0164684+0.0182785j -0.0103297+0.00960311j -0.00723117-0.00914255j 0.0187196+0.000607247j 0.000607479+0.00733983j 0.00958411-0.0108494j 0.000818663+0.00753071j 0.00436296-0.0113848j -0.000828086-0.0231663j -0.00398713+0.00286378j 0.00152811-0.0123399j -0.0115858-0.00861408j 0.0040545+0.00900875j -0.0235729+0.0220237j -0.0103798+0.00512374j -0.00911401+0.00813696j -0.0118553+0.00144577j -0.0254005+0.0150556j 0.0194131+0.00844891j 0.024781+0.00946064j -0.00181945-0.0092495j 0.00609514-0.00805343j -0.00177717-0.00498223j -0.0165561+0.0145821j -0.0299811-0.00423864j 0.0030453+0.00608716j -0.0022609-0.00883863j 0.0131487-0.00753006j -0.00644889-0.0130896j -0.00575925+0.0224494j 0.00838152-0.00262079j 0.00207076+0.0209576j 0.0285456-0.00743729j 0.0254005-0.00728971j 0.00375635+0.0165062j 0.0304996+0.00231202j 0.0161043-0.00267361j 0.0111559+0.0078774j -0.0162581-0.0119543j 0.000637216+0.00642261j 0.0048899-0.0287976j 0.0154836+0.00339012j -0.000406007-0.00650227j 0.0170167+0.028334j 0.0482443-0.00243001j 0.0212409-0.0141495j -0.0427729+0.0211539j 0.0108555+0.0130325j -0.0128773-0.0114734j -0.0113257+0.0139625j -0.0120856-0.00432193j 0.00794974-0.00812247j 0.00828026-0.0019462j -0.0116728-0.0271155j -0.00841645+0.00683518j -0.0138687+0.0185515j 0.000925844-0.0122397j 0.0389394+0.00461383j -0.0125937+0.018845j -0.0101494-0.0195698j -0.00233565-0.00119461j 0.00597068-0.0155472j 0.00967008+0.00373939j 0.000939564-0.00499239j 0.0189618-0.0107901j 0.00869859-0.00951294j -0.0325657-0.0162961j -0.0315588-0.00577785j 0.00929314-0.00305363j -0.015267+0.0198889j -0.037571+0.00226363j -0.00127683-0.0176419j 0.0390194-0.0420956j 0.0188641-0.0151018j -0.020995+0.00205839j 0.00254372+0.00753967j -0.00446111-0.00973151j 0.0181155-0.0160472j 0.0407098-0.010943j 0.000664078+0.0113259j -0.0191289-0.00656343j 0.0269387+0.00984536j 0.00458837-0.00595365j 0.00581461-0.00010207j 0.000955479-0.010036j 0.0448918+0.0246838j -0.0116828+0.0430664j 0.0201461-0.027725j -0.0822537-0.0242173j 0.0146361+0.0759333j 
-0.0204707+0.0172428j -0.00459731+0.0305907j -0.0230543-0.0376693j 0.0429558-0.0257792j 0.04855+0.00954536j -0.0372333-0.0213714j 0.000952602+0.0360954j -0.0232082+0.00142476j -0.0749691-0.0059407j -0.0306323-0.0304776j 0.0304536-0.0449185j -0.085265-0.00709482j -0.0269748+0.0233565j -0.0217015+0.0120372j 0.0205037+0.0345123j -0.00889819+0.0189486j 0.00935044-0.00114387j -0.0470977-0.027758j -0.0422113-0.00650077j 0.0523913+0.00952095j 0.00311139+0.019712j -0.0459388+0.00332245j 0.0552732-0.0183496j 0.0278286-0.00029426j 0.0474546+0.0208125j -0.014657-0.028703j 0.0157455-0.0116136j 0.0400045+0.00222706j -0.0470307-0.0183308j -0.0407623-0.00525338j 0.00238399-0.0222399j 0.0506375-0.0109912j 0.0606199-0.0254371j -0.0259929+0.0155496j -0.0175572-0.0361618j -0.0136351-0.021663j -0.0183848-0.00631295j 0.0490028+0.0441019j -0.0020423+0.00764218j -0.0151983-0.00141519j 0.0421032+0.00638085j -0.00862283-0.041273j 0.0168719-0.00848162j -0.00851957-0.00790662j 0.00476081+0.0200728j 0.00590559-0.00785241j 0.0162953-0.00223283j -0.000859819+0.00254879j -0.0444434+0.041363j 0.0134188+0.00495387j 0.0151691-0.0140162j -0.0596861-0.0383799j 0.00474171+0.0171123j 0.0302204-0.0632651j 0.0297379+0.0584067j 0.0329207+0.00871178j -0.0587167-0.0519554j 0.0230658-0.0208136j -0.0327502-0.00190316j -0.0025772+0.0218036j -0.0150245-0.0198962j 0.0252595-0.010835j -0.0110923-0.0139418j 0.0248593+0.00301493j -0.0283247+0.0339098j 0.0162016-0.0130816j 0.0269397+0.0424988j -0.0700095+0.00861581j -0.00583459-0.021448j 0.015341+0.0149461j 0.0148908-0.00394363j 0.0380813+0.0301612j -0.0339884-0.0183086j -0.0267348+0.0218773j -0.0238012-0.0271326j -0.0168221-0.000765933j -0.0412194-0.0194076j 0.0115837+0.0238028j -0.0467563+0.0103587j 0.0281533-0.00664023j 0.00535266+0.014984j 0.0022107+0.00193058j -0.0136349+0.0056083j -0.0167011-0.0183838j 0.0141594-0.0137974j -0.00627519-0.00633245j -0.0154444-0.000566413j -0.00053968+0.00605261j -0.0125376-0.00199448j -0.0384849+0.00993091j -0.0141505-0.0222774j -0.0134612-0.0046199j -0.0237325-0.0250455j -0.00987416-0.0102871j 0.000614709+0.00317996j -0.0128261-0.00124181j -0.0115721-0.00500448j -0.0148543-0.0053962j 0.0016811+0.000204927j -0.00605472+0.00548233j 0.0428342+0.0188485j -0.00670184+0.00283327j 0.00688414+0.0159744j -0.00900145-0.0134298j -0.0164356-0.0184022j 0.0209438+0.00404799j 0.0361838+0.00622713j 0.00803801-0.0104507j 0.012822+0.00846445j -0.0131222-0.0117029j 0.00299387+0.0242839j 0.0246924+0.0156228j 0.0134791+0.01816j -0.0226435-0.0188697j 0.0216368-0.0138048j 0.041566+0.0259661j 0.00607969-0.00941558j -0.0110012+0.00671592j -0.00859472+0.0243089j -0.00435643-0.0104205j 0.0114163+8.48285e-05j -0.0143887-0.00673983j 0.0195457+0.0173748j 0.00905803-0.0215606j 0.0222096+0.0249376j -0.00907217-0.00656378j 0.0107209+0.0067022j -0.00727503-0.0187635j -0.00856046-0.00979387j -0.00372759-0.0150042j -0.0011661+0.0171509j -0.0483893-0.0217234j 0.00220236+0.0103595j 0.0108335+0.00662563j -0.024942+0.00382879j -0.00144785-0.0217346j -0.0377746+0.00484674j -0.0238953-0.0316326j 0.000197108-0.00133992j -0.0306002-0.00684228j -0.0101427-0.00453672j 0.00202479-0.00012355j -0.0198191+0.0149074j -0.0410912+0.0066105j -0.0194642-0.00366548j 0.0400182+0.01703j 0.047+0.0132702j -0.0129767-0.00502743j 0.0215603+0.00219197j 0.0178911-0.0042152j -0.015598+0.0028401j 0.00041934+0.00387529j 0.00387358-0.0118304j 0.00431676+0.0275192j 0.0278271-0.00336413j -0.00767959+0.00287759j -0.0427628-0.00777717j 0.0687177+0.0126014j 0.0118656+0.00364648j 0.0041897-0.0085196j -0.00709038+0.00452709j -0.0164024+0.00204652j -0.00371415+0.00235852j -0.0171236-0.00923731j -0.00884475-0.0017749j 0.0251246-0.0092138j 0.0344109+0.0209997j 0.0205159-0.00518885j 0.023097+0.0144303j 0.0349729+0.0136412j -0.00895772+0.00134711j -0.0548202-0.0187913j -0.05713-0.00616892j 0.0285853+0.00439844j -0.0434617-0.0061056j 0.00513934-0.0127705j 0.0122518-0.00309409j -0.048989-0.00835657j 0.0105933+0.0162037j 0.0238168+0.0564145j -0.0114888+0.0384759j 0.00980965+0.00992559j -0.0495589+0.0187453j -0.0128378-0.043124j -0.0289227-0.000721187j -0.0131261+0.0431021j 0.0727143+0.0590198j 0.120068-0.0142315j 0.0731203+0.0493973j 
-0.0108558+0.0256839j 0.0234226+0.00769459j -0.0243611-0.0189976j 0.0269609-0.00885709j 0.00545708+0.0384371j 0.0355104+0.00501101j 0.015505+0.0165518j -0.0464512+0.00402479j -0.0188334-0.0410006j 0.0234169-0.00328761j 0.0654829+0.0315706j 0.0181132-0.0337118j 0.0129002+0.021307j -0.023915-0.00237621j -0.0213905-8.65015e-05j -0.0204541-0.0288446j 0.00923294+0.0131701j 0.0214528-0.0417877j 0.0379503-0.0265416j -0.0103486+0.0347962j -0.0066578-0.0117226j -0.0297895-0.0392525j -0.0209456+0.022082j 0.0357928+0.0150553j -0.0327646+0.0120724j 0.0577202-0.00504433j 0.0172299+0.0246032j -0.019493-0.0153633j 0.0525989-0.0318155j 0.0312404-0.0485345j 0.0441913+0.0161094j -0.0263746+0.0172548j -0.0105469+0.0203369j -0.0450039+0.00753224j 0.0445452-0.00702546j 0.0231245-0.00928827j 0.0172658-0.0185177j -0.0508114+0.0205344j -0.0222001+0.0236457j -0.00255045+0.0172434j 0.00699147+0.0308164j 0.0698571-0.0306454j -0.016346+0.0254902j 0.0568829+0.0406856j -0.0113273+0.00981323j -0.00596093-0.016j -0.0149833+0.00687559j 0.000861881-0.0141911j -0.046413-0.0402738j 0.0366523+0.0217046j 0.0313767+0.0117347j 0.0504445-0.0333653j -0.0677654-0.0201821j 0.0249825-0.0155653j -0.0015575+0.0473978j 0.00907385+0.0321342j 0.0481746-0.0485008j 0.00378502+0.0373354j 0.0233165-0.0230146j -0.0766459-0.0278093j 0.0503292+0.0122681j 0.0480649+0.0348614j 0.0164647+0.00407085j 0.0112999+0.0158989j -0.045629-0.00770082j 0.00984769+0.0192353j -0.053208+0.0192097j -0.0212336-0.0521934j 0.0244225+0.00142142j -0.0227366-0.00271972j -0.0113601+0.0137579j -0.0422436-0.00210134j 0.0305185-0.0142442j -0.0427048-0.00748718j 0.0595039+0.00896377j -0.004497-0.0169207j 0.0222035-0.0314433j -0.0314861+0.00259394j 0.0181384-0.0307514j 0.0120398+0.0153052j 0.0134548+0.0262969j 0.0136962-0.017342j -0.00152915+0.0046548j 0.0170461-0.00714407j 0.000403944+0.0143531j -0.0106366-0.0104522j -0.0338842-0.00347352j -0.00466217+0.00691581j 0.00977761-0.00209879j -0.0182622-0.00261434j 0.013427-0.014498j 0.0304806+0.00570124j 0.00879808-0.0233684j 0.00500034+0.00695969j -0.00638852-0.0164261j 0.00356568+0.00157104j 0.00536525+0.00406869j -0.00592807+0.0053398j -0.00352706-0.0144189j -0.00953373-0.00161713j -0.036229+0.0384106j -0.0149548-0.000299852j 0.00385908+0.0236631j 0.0026935+0.0198415j 0.0023937+0.00327802j 0.00564961+0.0173249j -0.01105+0.0213866j 0.00828336+0.00426157j 0.00512765+0.026967j -0.00653869-0.0168966j -0.0113709-0.00231848j -0.00186732+0.0276964j -0.00508403+0.0119131j 0.0102414-0.0167747j 0.0181144+0.0158688j -0.0288128+0.0145299j 0.012298+0.000846938j 0.0190038-0.00209954j 0.001543-0.00131451j 0.0142481+0.0121433j -0.0134727-0.00975069j 0.00350835-0.00182243j 0.000870507-0.00833857j 0.00686217+0.00688915j -0.0118918+0.0080246j -0.0153148-0.0137703j -0.00826286+0.0275828j 0.00941369+0.00701524j 0.0329067-0.00524286j 0.0133747+0.00307007j 0.00714317+0.00500903j 0.0254099-0.0138522j -0.0112863+0.00982768j 0.0137265+0.00374237j 0.00467979+0.00273381j 0.0305007+0.00895732j 0.0064847-0.0166021j -0.0104766-0.033361j 0.0211279+0.00565112j -0.0295364-0.00718759j 0.0183775+0.00413231j -0.0101925-0.00586688j 0.0183754-0.014369j 0.0031731-0.00726386j 0.00679462-0.00704229j -0.0217918-0.0129025j 0.0192471+0.0274248j -0.028135-0.0222668j 0.0157128+0.00670341j -0.000647221+0.00860513j -0.00970552-0.00304692j 0.0206177+0.0161972j -0.0276524-0.00695006j 0.000818758-0.000142246j 0.016929+0.0123252j -0.0314666-0.0211263j 0.0292888-0.00968708j 0.00778693+0.0201883j -0.0600618-0.00455877j 0.0128348-0.0066202j -0.028229-0.00116419j 0.00464976+0.000667475j -0.00904821-0.00825567j -0.00270844-0.0145617j 0.0198119-0.00783339j -0.0287149-0.0013387j -0.0581725-0.0103681j -0.0162777+0.0131359j 0.0146069+0.0228921j -0.00705747+0.00928398j -0.0390055+0.00735709j -0.00493179-0.0161048j 0.032413-0.01642j -0.0043176-0.0146861j 0.0229621-0.0296654j 0.0443639+0.0219496j -0.0237214+0.015361j -0.00377361-0.0178494j -0.0281772-0.0155667j 0.003431-0.00291648j 0.00275754+0.0383528j -0.0322508-0.00457634j -0.0331228+0.00612429j -0.0187168-0.0357787j 0.0162284+0.0270309j -0.0135649-0.0333441j -0.0352755+0.0304596j -0.0714068-0.0251159j 0.0898156+0.00924676j 
0.0220886+0.00661234j 0.0453903+0.00491398j -0.075765+0.0297266j 0.000493338-0.0386939j 0.0369666-0.00199274j -0.0147204+0.0159079j 0.0213258-0.0249569j -0.0330536+0.00943543j -0.0350086-0.0200863j -0.0446421+0.0646269j -0.0169829-0.0321226j -0.0170927+0.0745891j 0.0337734+0.0192693j -0.00591637+0.0252032j -0.00853609-0.0223026j -0.0263387-0.0416925j 0.0140186-0.00677938j 0.00635502-0.0456303j -0.00603463+0.0243743j 0.0120543+0.0196808j -0.0129602+0.026611j -0.0149839+0.0348832j -0.0158949-0.0179441j -0.0297007+0.00164783j 0.0213843+0.0116675j -0.056284+0.0297351j 0.0282101-0.0110521j -0.018425-0.0513817j 0.0115581+0.000358681j -0.0153664+0.0158236j -0.00200357-0.0459852j -0.0557303-0.0499475j -0.0377504+0.0105346j 0.0143899-0.0129848j 0.00188777-0.0109691j 0.0339234-0.00761363j 0.0260603+0.00388953j -0.0328161-0.0539367j 0.0274556+0.0111252j 0.0892087+0.0494573j 0.0206184+0.0215226j 0.0477865-0.0322273j 0.012291+0.0122898j 0.0409657-0.00820538j -0.00891347-0.0151251j -0.0260062-0.042115j -0.0113799-0.0675854j -0.00911121-0.0108391j -0.0302538-0.00907047j 0.0315092+0.0239861j -0.000936985-0.0526695j 0.0659032+0.0160633j -0.0200533-0.0959037j -0.0237298+0.0162066j 0.0530986-0.0169552j 0.0210986-0.027805j -0.00867172-0.0033104j 0.00232113+0.0315921j -0.00523498+0.0292066j -0.0529849+0.0209596j 0.0332993+0.031739j 0.0110803+0.0296058j 0.0582443-0.0136318j -0.00986473-0.0263674j -0.0066455+0.0106687j -0.0103941-0.005081j -0.0186558+0.000901427j 0.0119352+0.0319353j 0.00762388+0.00763447j -0.0224399+0.00535164j -0.0174353-0.0196274j -0.021959-0.02597j -0.00856014+0.0304131j -0.00692414+0.0202977j 0.00209387+0.0160205j -0.0224642-0.00395807j -0.00187154+0.0115493j -0.0222118-0.0184515j -0.0165185-0.0204005j 0.00668481-0.0124862j 1.92156e-05-0.0020688j -0.0280004-0.0196063j 0.0121772-0.00899378j 0.00111579+0.0161807j 0.0199205-0.000495208j -0.028695+0.00176693j -0.00761186-0.00457309j 0.0255517+0.00962125j 0.0100315+0.0149045j -0.0069047-0.00817495j -0.0154157-0.000444532j 0.0249573+0.00611209j -0.00756136+0.00250662j 0.0209791+0.0122612j -0.00925347+0.00476584j 0.020083+0.0064037j -0.0251031+0.0164221j -0.000558789+0.00564083j -0.0182433-0.00545959j 0.0231558-0.00150425j -0.00771296+0.010258j 0.0171001-0.000886863j 0.0225134+0.00641035j 0.00702279+0.00985832j 0.00942785+0.00305077j 0.0023088+0.0130236j -0.00981038+0.00221872j -0.0163932-0.000695755j -0.00516278+0.00242229j -0.00961982+0.00439941j 0.0179164-0.014443j 0.0139879+0.0154361j -0.00788418-0.00806099j -0.000751088-0.00188052j 0.0164077-0.00751717j -0.00863596-0.00669419j -0.00502419-0.00381929j 0.0283246+0.0393757j 0.0205706-0.00640665j -0.0183163-0.00474813j -0.0282576-0.0223742j -0.00406763+0.00604522j 0.00983494-0.033787j -0.00621215+0.0107399j -0.00212019-0.00570317j -0.0322966+0.00855863j -0.041967+0.0180827j -0.00663222+0.0224379j 0.000422333+0.00734211j -0.0131842+0.0197559j -0.0188292-0.0229921j -0.0138392+0.0182441j -0.00621168+0.00919827j -0.00686358-0.0169803j 0.00338422+0.0273544j 0.0487223-0.00845991j -0.00916595+0.00182332j -0.0314193+0.0211394j 0.0313244+0.00383934j -0.0399452+0.00605508j 0.0283756-0.00436095j 0.00718136-0.0066926j 0.0171134-0.0191253j 0.00219469+0.0281444j 0.0118191+0.0115562j -0.029933-0.0213405j 0.032396+0.019183j -0.0212464-0.0089509j 0.0265765-0.0143554j -0.0131656+0.00501431j -0.0086488+0.00202446j -0.0106246+0.00165352j -0.045752-0.0165572j -0.00985382-0.00844592j 0.00329561-0.0122127j 0.00527256+0.00091392j 0.0136848+0.0396256j 0.0356001+0.00883287j -0.0475904+0.00746119j -0.0024033-0.00404202j -0.013864-0.000908376j 0.00341364+0.00888444j -0.0124428-0.00292597j 0.00187071+0.0130722j -0.00316616+0.00827877j -0.0469011-0.0265335j -0.0166124-0.0124519j -0.00922975+0.00683594j 0.0275428-0.0158442j -0.0263137-0.00746743j -0.0211803-0.039146j -0.0384782+0.00330862j -0.0012281+0.00289349j 0.00613794+0.0219982j 0.0150809-0.0285658j 0.0442693+0.00426862j -0.00639727-0.0210919j -0.0220202+0.0170036j -0.0261985-0.0151077j -0.0430397-0.00498883j 0.00322553-0.00696629j -0.0210363-0.0020076j 0.0285641-0.0150846j 0.0265142+0.0792989j -0.0173929+0.06563j -0.00036684-0.0111441j 0.0094288+0.0140064j -0.0628513-0.0456765j 0.111263-0.0260221j 
