0.0159683+0.0135087j 0.00215563+0.0391282j -0.00897227+0.0181143j -0.0119243-0.018953j 0.00646117+0.00933302j 0.00452474-0.0265631j 9.77325e-05-0.0121574j 0.00503156-0.00356386j 0.00837024-0.00413606j -0.0116804+0.00550363j -0.0037803+0.0104594j 0.00862848-0.0212642j 0.00817625-0.0130259j -0.00500055+0.00618574j 0.00329045-0.0114711j -0.00809618+0.00430695j 0.0053402-0.00845216j 0.00375304-0.00443968j -0.011114-0.007147j 0.000411735-0.00401312j 0.00248724+0.00605566j 0.00849216+0.00277415j 0.00622181-0.0108744j 0.00589986-0.0111544j -0.00232486-0.00368353j -0.00311522-0.00704098j 0.00376306+0.0126965j 0.00122672-0.00523248j -0.00962289-0.00918859j -0.00569574-0.015527j -0.00153271+0.000203949j 0.00544736+0.00531238j -0.000840971+0.00213789j -0.0107133+0.00615167j 0.00555634-0.003083j -0.00874653+0.00948702j -0.00465583+0.000561031j 0.0183194+0.00613431j 0.0089237-0.0176985j 0.00633044-0.00633129j 0.000660887-0.00289908j 0.0197052+0.00830227j 0.0198141-0.00585958j -0.00953021-0.0203248j 0.00618422+0.00294453j 0.00547603-0.0112392j 0.00083281+1.07635e-05j -0.00858089-0.00248796j 0.0112732+0.00161637j 0.00340514+0.01502j 0.000550612+0.00321382j 0.0138644-0.00922107j 0.00759596+0.00682031j 0.00185871+0.0142006j -0.0121598-0.00343111j 0.00552513-0.0108138j 0.00130225-0.00699793j -0.000479839-0.00237892j -0.000566202+0.00158016j 0.00575274+0.00521103j -0.000901002+0.0130137j -0.00787096+0.00329999j 0.00537597+0.00267116j 0.00317066+0.00148795j 0.00248038-0.0115102j 0.000497693+0.00227006j 0.00333983-0.0127096j -0.00524522+0.00930778j -0.00116479-0.00111317j 0.00154362+0.000729006j 0.00835826+0.000337443j -4.06496e-05+0.010026j -0.00279173+0.00551194j 0.00949721-0.00456952j -0.000560616-0.00184712j 0.0026128-0.0109931j -0.00256739+0.00420355j -0.00416586-0.00467032j -0.00203808+0.00588318j 0.00386771-0.00213325j -5.37013e-05-8.5355e-05j -0.0112368+0.0147389j 0.00220377-0.00733321j -0.0017531+0.000339684j -0.00157773-0.0019584j 0.000158849-0.00912632j 0.0074546-0.00288331j -0.000251858-0.00922125j -0.00575038+0.00596266j 0.0128282-0.00328088j 0.00155986+0.00884362j -0.00341568-0.00062299j 0.000944595-0.0110287j -0.00943852+0.00139902j 0.00240367+0.00210481j -0.00664472+0.00597677j -0.00736163-0.000472759j 0.00660675-0.00151259j -0.00032559+0.00304351j 0.000131264-0.00287381j 0.00367873-0.00633526j 0.00400019+0.00213412j 0.00370552-0.00874389j -0.00368961+0.0010362j 0.00971056-0.00402775j -0.00216077-0.00492019j -0.000222665+0.000436104j 0.00153668-0.00485647j 0.00124758+0.00363375j 0.00594201+0.00163611j 0.00669881+0.00564248j 0.00283769-0.000914927j 0.00252399-0.00867015j -0.00141805+0.00420797j 0.0031774+6.82782e-05j 0.00117448-0.00157255j 0.00442592-0.00587564j 0.00141713-0.0109486j 0.00343116+0.00702289j 0.00224221+0.000225234j -0.00740579-0.00359096j -0.00108286-0.00357219j -0.00177108-0.00473528j -0.00516632+0.0103558j -0.000197942+0.00241079j -0.00272272-0.00518769j 0.00149368+0.00235694j -0.00355964+0.00934672j -0.00603222+0.00703417j -0.00346362-0.00246937j -0.00497959-2.81139e-05j 0.0144276-0.00911586j 0.0122004-0.002315j 6.30136e-07+0.000441841j 0.0078672-0.00431238j -3.98755e-05+0.0136349j -0.00175333+0.000368918j -0.0111351-0.00900117j -0.00405109-0.00758961j -0.00948555+0.0028071j -0.00300272+0.00992937j 0.0023953-0.000415052j -0.00995945+0.00151841j -0.0126268+0.0117771j -0.00820717+0.00583214j 0.0170009-0.0146383j 0.00837046-0.00450235j 0.0045727+0.00103279j 0.00529828+0.00529923j -0.00740529+0.00666302j 0.00741947-0.00533226j 0.000520428-0.000119936j 0.00132213+0.00191054j 0.000503558+0.00252883j -0.0114467+0.00813275j 0.00768845-0.000436571j 0.0136279+0.000578534j -0.0135015+0.0116916j 0.0117832+0.00344993j 0.00592365-0.00568636j 0.00949098+0.00783851j 0.00345152+0.00453223j -0.00950351-0.00505442j -0.00519189+0.00221959j 0.00107136-0.00320299j 0.00539608-0.00139903j 0.00994526-0.00511376j 0.00793855-0.0113716j -0.0138278+0.00788618j 0.0182955-0.0168364j 0.0127726+0.0120218j -0.0196346+0.00241675j 0.0123933-0.00308019j 0.00217075-0.00627158j -0.00431713-0.0113406j -0.00818893-0.00996056j -0.0010792+0.014911j 0.02741-0.0197012j -0.00101989+0.00919523j -0.0059194+0.010593j 0.0196043+0.0204068j -0.0110278-0.0179658j 0.00237561-0.00791406j -0.00120135-0.0258855j -0.00752645+0.0295063j 0.0487572+0.0204222j 0.0174337+0.00917432j -0.0280729+0.0594039j -0.0120405+0.0296277j 
-0.00265864-0.0392027j 0.0176897+0.00832017j 0.00430685+0.0217109j -0.00299074+0.0208279j 0.013676-0.00530099j -0.0126803+0.00339204j 0.00151192-0.0107534j 0.000292087-0.0262903j -0.00610829+0.00912625j 0.00468588+0.0125991j 0.00334956+0.00694028j -0.0056872+0.000521913j 0.00139517-0.00851023j 0.000940272+0.00850592j -0.00252345+0.0117638j 0.000545476-0.00140988j -0.00601916-0.00302685j -0.0020808-0.00088092j -0.0103318+0.0161169j 0.00615627+0.00306804j 0.00689985-0.00114659j 0.0035569-0.00171924j -0.0208017-0.00305542j -0.00526241+0.00571186j 0.00690562+0.00942776j -0.00310568+0.0158896j 0.00678714-0.0016181j 0.0145612+0.00977023j -0.000724609+0.00142675j -0.0113203+0.0145742j -0.0045756+0.00868901j 0.0170971-0.00128015j -0.00691286-0.00208956j -0.00246533+0.0045959j -0.000225578-0.00830467j 0.0100233+0.0198131j 0.00448467+0.00148526j 0.016668-0.0230499j -0.00881286+0.00878102j 0.00458826-0.00149502j -0.00368154-0.00362596j 0.000994843-0.012961j -0.00436059-0.00426158j -0.00522303+0.0136906j -0.0011826-0.0189752j 0.00823414+0.00358878j 0.00923813-0.00850068j -0.00202201+0.0147273j 0.00740246+0.000363954j 0.00266443+0.0113123j -0.00451944-0.00131113j 0.00266765-0.0133025j -0.000362785+0.010026j -0.00083874+0.00214227j 0.0178804+0.00116053j -0.00694322-0.00567589j 0.00482251+0.00232568j -0.00153987-0.00917065j 0.00122645-0.00408926j -0.00365613+0.00833869j -0.0019075+0.0109401j 0.00355686-0.000676963j -0.00630296-0.00512328j 0.00104534+0.00277133j -0.00086937-0.00275272j 0.00552273-0.000572833j -0.011759+0.00732585j -0.00471505-0.00654964j -0.00908978-0.000563357j -0.0048978-0.0028792j -0.0083393+0.00531687j -0.00416667+0.00456087j 0.0046543-0.00869453j 0.000813532-0.000280496j -0.00667114-0.00104437j 0.00225021-0.00169646j -0.00262616+0.00329234j -0.00272421+0.00128421j -0.008056+0.00771398j 0.00323199-0.00635046j -0.0115122+0.00468015j 0.00520178-0.00350745j 0.00127606+0.00639914j 0.0032513+0.00187687j -0.00707932+0.00772848j 0.00548917-0.00527887j -0.000401885+0.00613647j -0.00237474+0.00538224j -0.00294839-0.00277666j 0.0103529-0.000906908j -0.00145014+0.0016127j 0.00842622-0.0023128j 0.00318878+0.00522288j -0.00401471-0.0130711j -0.00509626-0.00219574j -0.00704075-0.000350825j -0.000970131+0.00335976j 0.00305187-0.00528646j 0.00522031-0.00393864j 0.00515513-0.000852699j 0.00575785-0.00594243j -0.00312738+0.00553103j 0.00528744-0.00165003j -0.00859389-0.00739531j -0.000227203+0.00967199j -0.000412898+0.00183947j -0.0106887+0.00556175j -0.00626345-5.53522e-05j -0.0033785-0.00553894j -0.00148369-0.00306746j 0.00430657-0.00451785j 0.00568629-0.00251416j -0.00683172+0.00113846j 0.00244782-0.00153821j -0.000369136+0.000100288j 0.00530067-0.00460074j -0.00664501+0.00707827j 0.00661735-0.0113771j -0.000197206-0.00314255j 0.00400044-0.00589038j 0.00978327-0.00576099j 4.98136e-05-0.00233434j 0.00500167-0.0063079j 0.00114333+0.0018367j 0.000139555-0.000574995j 0.00587772+0.00127877j 0.000610974+0.00382564j -0.00379617+0.00153362j 0.00373731-0.00369983j 0.000398136+0.00290478j 0.00470679+0.00229289j 0.00375958+0.000989134j 0.00180452-0.00136663j 0.00669356-0.0109682j 0.00568475+0.000972789j -0.00873728+0.00492024j -0.0062456+0.00455885j 0.00359558-0.00142095j 0.00932268-0.00248133j 0.0122991-0.0082371j -0.0067661+0.00569983j -0.00508211+0.00534457j -0.0106229+0.00164323j -0.00874766-0.00852375j 0.00077422-0.00651317j 0.00244006-0.000323994j -0.00500199+0.0103882j -0.0105009+0.0114854j -0.0101579-0.00344946j -0.00650457-0.00104874j -0.00180085+0.00747771j -0.00177198-0.00289541j -0.0133884+0.016681j 0.00222606-0.00247865j 0.000774439-4.6072e-05j -0.0089561+6.00436e-05j 0.0110024-0.00525086j -0.00133178-0.0170688j -0.0170002+0.01102j -0.00102077+0.000676286j -0.00712497-0.00146182j 0.00427547+0.00949249j 0.00546182-0.0129872j -0.00666209+0.00323565j -0.0011605-0.00718737j 0.014875-0.00816367j 0.0194334-0.00936654j 0.00373577+0.000222102j 0.010354-0.00600317j 0.00993849+0.012778j -0.018273+0.00632539j 0.00262937+0.0092135j 0.0109026-0.0067483j 0.00927732+0.0127591j 0.00979642+0.000610301j 0.00531303-0.00996354j -0.0145072-0.00294135j -0.000118263+0.0119643j 0.0164054+0.0208188j -0.00256944+0.00531177j -0.011428+0.0207684j -0.00589304+0.0131001j 0.0309619-0.00750082j -0.00897115-0.0298982j -0.0292256-0.0370617j -0.017834+0.0125725j 0.0346737-0.00514584j -0.00875503+0.0316921j 0.0270917-0.0534688j 
-0.00124237+0.0735042j 0.0219906+0.0232369j 0.0718037+0.0119147j -0.000158779-0.0483757j -0.0165587-0.018091j 0.0249129-0.00919024j -0.0730093-0.016504j -0.03738+0.0361054j 0.00151093+0.00270999j -0.0578051+0.00722998j -0.0280252-0.0103965j 0.0386289-0.0357621j -0.000658366-0.0337175j 0.000773334-0.00783077j 0.0116129-0.0240878j -0.0185532+0.0247424j 0.00672371+0.00203696j 0.00540656+0.022217j -0.0114079+0.01649j -0.0185102-0.00755104j -0.0327989-0.00198883j 0.0218493+0.00281731j 0.0397523+0.0430596j 0.000901669+0.00398194j -0.00306973-0.0275962j -0.00809286+0.0177724j -0.00659913-0.00768677j -0.040983-0.0459107j -0.00531363+0.00583229j -0.000317156-0.00229802j 0.0221683-0.000514334j -0.0157542-0.042388j 0.0394895+0.0204393j 0.0217227+0.000962701j 0.00731336-0.00807988j -0.00457547-0.0273371j -0.0200128-0.000914333j 0.0174063-0.0195595j 0.0273801-0.0247089j 0.00192033-0.0360329j -0.019055+0.00517411j 0.00474603-0.00614567j 0.0128009-0.0103563j -0.0321129-0.036237j 0.0207176+0.0191255j -0.0218304-0.0399655j 0.00281399-0.013781j -0.00616056-0.0350338j -0.0132773-0.0167145j 0.0234185-0.0175499j 0.00687514+0.00918156j -0.0106-0.0127801j 0.0271849+0.000978106j 0.0580873+0.0160301j -0.0764336-0.0134446j 0.0260121-0.00747075j -0.0260538+0.00382824j -0.00105326+0.0363317j -0.0203245+0.00854568j 0.0565958-0.0268945j 0.0377555-0.00170736j -0.0431512+0.00497693j 0.0177478+0.0246441j 0.0172332-0.0228737j -0.0182382-0.0200612j 0.020102-0.00353424j 0.0163102+0.01995j -0.00134895+0.0642317j -0.00654565+0.0250233j 0.0225346+0.019317j 0.0268652+0.00306696j 0.00959443+0.0218917j 0.00945989-0.0145778j 0.0327881-0.0197632j 0.0282601+0.0291173j -0.00613073-0.0135727j -0.0143141-0.00370696j -0.00252347-0.00731341j 0.00623418-0.00646741j 0.0113058-0.00267555j 0.0304571-0.00425565j 0.00391097+0.0390818j -0.00128769-0.0101159j 0.00771747+0.00168687j 0.00717434+0.00494818j 0.00663786-0.00828399j 0.0163345-0.00231138j -0.00831108-0.0131785j 0.0016979+0.0107657j -0.00226192-0.0170838j 0.0138363+0.00348102j -0.0261721-0.00687066j -0.0106802-0.00848244j 0.0015419+0.00907084j 0.0175341+0.00690456j 0.00932981+0.00994821j -0.00845541+0.0110301j -0.0195483-0.00620756j -0.0224232-0.00197286j -0.0184662-0.0202495j 0.0340113-0.0148108j -0.00383206-0.00356888j 0.000998565-0.0159047j 0.00887749+0.00745468j 0.0236646-0.0167021j -0.00834099-0.00274351j 0.0134156+0.00880277j 0.0227413+0.00118152j 0.000725571-0.00130308j 0.0182235+0.000392694j -0.00404448-0.00216311j -0.0209572-0.00650901j 0.028435-0.0121085j -0.00446416+0.000412944j 0.0150416-0.00414619j 0.00232099-0.0110571j 0.0178334-0.0128634j -0.0114607-0.01623j 0.0112421+0.0161096j -0.0080703-0.00805619j -0.0280908-0.0101873j 0.00783384-0.000796492j -0.0236722+0.00404895j -0.0137523+0.0106596j -0.00753392+0.0050868j -0.0188394-0.0105842j -0.00614474+0.00332637j 0.00956898+0.00586826j -0.0243179+0.000980554j -0.00362308+0.000952175j -0.0207214+0.0048227j 0.0280659-0.0292848j 0.00332161-0.0129256j -0.0180475-0.00367138j -0.00625571-0.0186913j 0.00193452+0.0255962j -0.00693692+0.00300942j -0.0350967-0.00895269j -0.0187566-0.0112429j -0.0437551+0.000350523j 0.0129625+0.0265295j 0.00774672-0.00937385j 0.024822+0.0144369j -0.00711675+0.0385023j -0.015917+0.0300193j 0.0168062-0.0279824j 0.0328277+0.0101572j 0.0289517+0.0109383j 0.0304696-0.000675514j 0.001773+0.0170827j 0.013672-0.00412718j 0.00218685+0.00869226j 0.0307629+0.00970351j -0.0151748+0.00226523j -0.0190124+0.0111914j 0.0202727-0.00389599j 0.0119349-0.0361032j -0.0534508+0.0105285j 0.035694+0.0156717j 0.00461507+0.000278278j 0.0152159+0.00361042j -0.00262164-0.0113542j -0.0222068+0.00622572j -0.0156469+0.0149037j 0.0255202-0.0095753j -0.045631-0.0431322j -0.0145759-0.0218498j -0.00798089+0.00390934j -0.0417304+0.0091484j -0.00872813-0.0201851j 0.0233659-0.0132784j -0.0427741+0.0222846j 0.00207479-0.0235799j 0.0174178-0.0111047j -0.00899991-0.00887459j -0.000807174-0.00897761j 0.0317262-0.00195506j 0.0293318-0.023594j -0.0143846-0.0190939j -0.00772574+0.0251678j 0.0271619+0.0217034j 0.0388467+0.00542228j -0.0115833+0.00954415j 0.0161209-0.0234374j -0.0187036-0.0290967j -0.0421094+0.0031456j -0.00741065+0.0235054j -0.0152395+0.115987j -0.123384+0.00386264j 
-0.0135387-0.0150683j -0.00859008+0.0612097j -0.0101782+0.0387857j 0.0384051-0.00238476j 0.00370786+0.0232161j 0.0283267+0.00365246j 0.0158851-0.0199119j -0.00586623-0.0332502j 0.020455+0.0203361j -0.0390503-0.0310096j 0.023395-0.00638745j 0.0650008-0.00870596j 0.0232533+0.00757366j 0.00428845-0.0011383j 0.01975-0.00514303j -0.0195487-0.0176195j -0.0038889+0.00455563j 0.0135214+0.00376987j 0.00693802+1.26287e-05j 0.00978524-5.69191e-05j 0.00655445-0.0206337j 0.0177363+0.0304771j -0.0468386-0.0222053j -0.0186045+0.00534461j 0.0141632-0.00533841j -0.0131249+0.00535008j 0.0233412+0.0106874j 0.0403701-0.0230937j 0.0170634-0.0410322j -0.0153889-0.00359197j 0.00634725-0.00684724j 0.0378572+0.0011523j -0.0277475-0.00660149j -0.0224098-0.0322043j 0.0137976-0.00204555j 0.00724724+0.0160378j -0.0152217-0.00953643j 0.0172264+0.00996941j 0.00176921-0.0125277j 0.0108207+0.0297888j -0.00387409-0.000976375j 0.012164+0.0180269j 0.00196007+0.0100327j 0.0250112-0.025642j -0.0100254-0.00800947j 0.0224516+0.000970094j -0.00081857-0.00528994j 0.0213287+0.00173442j -0.00155777-0.0026129j -0.0229582+0.0255652j -0.00208612+0.00264176j 0.0127191-0.0153279j -0.0216708+0.0403925j 0.0147767+0.0224114j -0.0241891-0.0237565j 0.00870053-0.0229158j -0.00700047-0.00958257j -0.0384856-0.00473138j 0.00794745-0.0239709j 0.0173206+0.0368884j -0.00614741+0.0366184j -0.0025763-0.0411492j -0.0150035-0.00878081j 0.0169327+0.0070767j 0.02144-0.00622439j -0.00673303+0.00429957j -0.0248049-0.00103787j -0.048367-0.00939074j -0.0151932-0.00210279j -0.0142975+0.00657779j 0.000822448+0.00711163j -0.022704+0.0307363j 0.0202936+0.00171814j 0.0132337+0.0062413j -0.0431466+0.0238161j 0.0111963-0.0179284j 0.0138626-0.0192311j 0.00080651-0.00543265j -5.19633e-05+0.0187947j -0.000242953-0.00129532j 0.00248099+0.00429607j -0.0463382+0.00835093j 0.0095363-0.00220658j -0.013512+0.0101856j -0.0113866+0.00794171j 0.00414377-0.0121248j 0.00674318+0.0139572j 0.0129428-0.00203277j -0.00775449-0.000444492j 0.0204863-0.00774347j 0.0071764+0.00321679j -0.00226452-0.0165202j -0.00319939+0.00594109j -0.00405514-0.00553284j -0.00493696+0.00235142j -0.00536061+0.00634077j -0.0177271-0.00568643j 0.0182338-0.00884103j -0.00018158-0.013338j 0.0125965-0.00296438j 0.0129671+0.0016189j 0.0015817+0.00554748j 0.0112429-0.00158528j -0.00553851-0.00190097j 0.0162636+0.017135j -0.00716721-0.00409097j -0.00890298+0.0117847j -0.00854094+0.00626304j 0.00153442-0.00296812j -0.00177683+0.00539709j 0.00230231-0.0077294j -0.00243831-0.00639209j 0.0225142+0.0117302j 0.000596437-0.00397303j -0.000272879+0.0146604j 0.019691-0.00937084j 0.0159921+0.00533094j 0.0241845-0.0228686j -0.0219736+0.000813318j 0.0026648-0.00391829j 0.00636475-0.012345j 0.000869093+0.00166854j -0.00822508-0.0153615j -0.0189669-0.0031702j -0.0119322+0.00114906j 0.0030458-0.000658046j -0.00254653+0.00404556j -0.00794062+0.00321035j -0.00246082-0.0294259j -0.001294+0.0122776j 0.000731258-0.00876185j 0.0295833+0.00557346j 0.0114745+0.00753073j 0.00231054-0.0126232j 0.0241656-0.000801316j -0.0268688+0.00449767j -0.0107913-0.00369515j 0.0145715-0.0155268j 0.00844907-0.00704757j 0.00254813-0.0246137j -0.0253883+0.00642952j 0.00229502+0.00929522j -0.0191399+0.0122808j -0.0372085-0.0121353j -0.0247967-0.0138978j 0.0381944+0.0123873j -0.000382699+0.0217941j -0.0141766+0.0239858j 0.00809331+0.0142784j -0.0125775-0.006365j 0.00679915+0.0181157j -0.00483471-0.00511482j -0.0207274+0.0204485j -0.014255-0.0033714j -0.0117319-0.0134189j -0.00382299+0.0229927j 0.0319126+0.00207307j -0.0142004-0.0410127j -0.0210724+0.0223655j 0.00530324+0.00275702j -0.00306325+0.00587394j 0.0139074-0.000198266j -0.0012705-0.00353045j -0.0176581-0.0144204j 0.00971239+0.00444842j 0.0394159-0.0247282j 0.0333738-0.00836515j -0.00950632-0.000434108j -0.0130177-0.000204044j 0.0347605-0.00837494j -0.006105+0.033652j -0.0180843-0.0212523j 0.0353134+0.00899257j 0.00966351-0.00174496j 0.00720369-0.00462155j -0.00151264-0.0136183j 0.00795854+0.00903716j 0.0339059+0.0130953j 0.0113563-0.00123421j 0.00911567+0.00760641j -0.0158927+0.00877402j -0.00496871+0.0215063j -0.00985256-0.00479833j 0.0435098+0.0197459j 0.0230213-0.0214406j 0.0154139-0.0191182j -0.00967986-0.012001j -0.104004+0.0102845j 0.0204519-0.104284j 
-0.0163589+0.012288j 0.0184886+0.00722922j 0.0205504+0.0203484j -0.0112143-0.0281892j 0.00427323+0.00298623j 0.00012047+0.00807607j -0.0318438-0.0244006j -0.0109364+0.0307215j -0.000224334-0.0126417j -0.0127841+0.00474453j 0.00450054-0.00474717j -0.0115416-0.0266863j -0.000311679-0.000945437j 0.0275793-0.00159248j 0.0173378+0.00743951j -0.0247581+0.000375666j 0.0241648+0.00335998j 0.00870821+0.016959j 0.00826245-0.00763887j -0.020093+0.0103053j 0.00921029+0.0176717j 0.00817395-0.0190673j 0.022382+0.0330433j -0.00443552-0.00518709j -0.0227887+0.000792938j -0.01546+0.000399706j -0.0252622-0.0104066j -0.0238477-0.0434398j -0.0297576-0.00877371j -0.00251836-0.0152976j 0.0234468-0.0149104j -0.00321422-0.0311389j 0.00734147+0.00262679j -0.0129842+0.0274699j -0.00710347+0.00976993j 0.00601009+0.00613605j 0.000838733-0.00268392j -0.0122018-0.00454345j 0.0258278+0.00176862j -0.00144935-0.0363153j 0.00150014-0.0151337j 0.0172469-0.0118552j 0.0186843-0.0252283j 0.00935147-0.00164458j 0.00199128-0.000837138j -0.0233172-0.0230109j -0.0293262-0.012764j -0.00994-0.00786016j -0.0340731-0.0120118j 0.013732+0.00847119j -0.00688542-0.00194261j -0.00449819-0.0111286j 0.0116085-0.0204586j 0.0372358+0.0188577j -0.0264706-0.0103829j 0.0222401-0.00970017j -0.0269155+0.00146316j -0.0141223+0.0209733j -0.00463743+0.0020757j 0.0145124-0.0162941j 0.000576505+0.00585221j -0.0171192+0.0103874j 0.0146975+0.0244428j 0.006609-0.0244391j -0.00947003-0.0294181j 0.00511224+0.00933225j -0.00113215+0.000431717j 0.00254452+0.0437315j -0.00162881+0.0054934j 0.00764326+0.0049934j 0.0125308+0.0192829j 0.00320866+0.00195968j -0.0161329-0.0185962j 0.00827174+0.00300257j 0.00252106+0.00889209j -0.0041494+0.00174506j 0.0112381-0.00190015j -0.00755372-0.010581j 0.0113701-0.0160691j -0.000778051+0.00208215j 0.00647453-0.00405527j -0.00957267+0.0202672j 0.0032458-0.0025287j 0.00748237+0.00670503j -0.00307134-0.00144741j -0.00607506+0.00703127j 0.00463914+0.000849209j -0.00523742-0.0112495j 0.00304106+0.00144956j 0.00387083+0.00203566j 0.00504427+0.00435213j -0.0179527-0.00481122j -0.00368723+0.000139747j 0.0129561+0.0149718j 0.0164648+0.00362716j 0.000329018+0.00198909j -0.0114151+0.00296307j -0.00618222-0.0198359j -0.00492066-0.00024842j -0.00517122-0.011712j 0.0143823+0.0141286j 0.00122614-0.00577223j 0.000615875-0.00187221j 0.0119398+0.00759353j -0.00178725-0.00745039j 0.00629379+0.00134464j 0.0111247+0.012355j 0.0125564+0.00287146j 0.010323-0.00113294j 0.00959879-0.00281795j -0.00505867+0.00107837j -0.011336-0.012897j 0.015718+0.00280586j 0.00193767+0.00695086j 0.00793224-0.00906071j 0.00741604+0.00814691j 0.0118693-0.00868471j 0.00855644-0.00346922j 0.00480091+0.00541183j -0.00446308-0.00744809j -0.00653803-9.06049e-05j 0.00613134+0.0078739j -0.0134338+0.00534991j -0.00719152-0.00358258j 0.000206797-0.0110433j -0.00885589-0.0113824j -0.00285786-0.00347417j 0.00670186+0.00125609j 0.000553841+0.00163908j -0.004552-0.000163772j -0.011716+0.00868626j -0.00946261-0.00192166j -0.000746814-0.0171592j -0.0180559+0.01277j 0.00351763-0.0158614j 0.00526525+0.00388044j 0.00845354+0.007417j -0.009224+0.00615036j -0.00795152-0.0108322j -0.00329949+0.000622379j 0.0202366+0.0123941j 0.00417291+0.001689j 0.0168503-0.0097067j 0.0188916+0.0202682j -0.00149414+0.00358318j 0.0158814-0.0213698j -0.00953672+0.0169227j 0.0133372+0.00628034j 7.76415e-05-0.00122876j 0.00357463+0.00377539j -0.0031677+0.00229831j -0.00632298+0.00395756j 0.00111378+0.00272406j -0.0135084-0.00854435j 0.00926804+0.00868823j -0.0049738-0.0135584j -0.00898087-0.00911193j 0.00498531-0.00697965j -0.00087055-0.0036888j -0.00476973-0.00327722j 0.00725995+0.00945979j -0.000404747-0.0175098j -0.0238138-0.0167784j 0.0082856-0.00119316j 0.00641675+0.00376089j -0.00107125-0.0142551j -0.0153094-0.00682732j 0.00201366-0.0111386j -0.00561592+0.0152702j -0.0133949-0.0168999j -0.00294554-0.00573062j -0.00541601-0.00560955j 0.00216899+0.00339008j 0.00746134+0.022825j 0.0323351+0.00101826j -0.039711-0.0561663j 0.00483041+0.00629431j -0.000364087-0.0183178j -0.00437262-0.0166414j -0.0137894+0.00150535j 0.0167244+0.0244261j 0.0126376+0.011297j -0.0163969+0.01902j -0.0015761-0.0332733j -0.00545886-0.026109j -0.04103+0.00320397j -0.0078761+0.0281888j 0.019762+0.0166667j -0.0251644-0.0136562j 
