0.0307761+0.0344367j 0.00135962+0.0239827j -0.00957901-0.026286j -0.00923254-0.0223857j 0.00698557-0.00225655j 0.0124889-0.0039161j 0.00717795+0.0228069j 0.00730098-0.0163795j 0.0120609-0.0116316j -0.0104481+0.0459759j 0.0126475+0.00453883j -0.00855859+0.0153759j 0.0152633-0.0112484j -0.0137297-0.0181726j -0.0150197+0.00594946j 0.0022686+0.00909829j 0.00213087-0.0175471j -0.000122219-0.00171688j 0.00439251-0.00932812j 0.0126897-0.0370937j 0.0108777-0.0101887j 0.0101157-0.0146304j -0.00505067-0.00902712j -0.0172749+0.00153653j 0.00941962-0.00981008j 0.00649524+0.00572217j 0.00520463-0.00251512j -0.00415765+0.0166376j 0.00286302+0.0097701j -0.00723819+0.0011261j -0.00774325-0.00381946j -0.00387823+0.0148401j -0.00100111-0.0163847j -0.00431053-6.5304e-07j 0.00749533+0.0217735j -0.00852243+0.00150079j -0.0037415+0.0198394j 0.00886836+0.00147267j 0.0144271+0.00227053j -0.00255421+0.000905405j 0.00459323-0.0200529j -0.00164978+0.00119223j -0.00107629-0.0146594j -0.00170653-0.0245922j -0.00695645+0.000935645j 0.00254852-0.00731703j -0.00877841+0.00867171j -0.0086514+0.00888793j 0.00446266-0.00300102j -0.0193103+0.00275178j 0.000389404+0.00650214j -4.10544e-05+0.0141778j 0.0106629+0.033594j -0.00328796+0.000717546j 0.0132613+0.0194713j 0.0125344+0.0233341j 0.00224201+0.00850638j -0.0186988-0.0144749j 0.0130846-0.0146834j 0.0377209+0.0530497j -0.00436274-0.0139424j 0.0081124-0.021679j 0.0170339+0.00727316j -0.0252179-0.0270963j -0.00266103-0.01795j -0.0061724-0.0120711j 0.00260845+0.00568504j 0.00318761+0.0181186j 0.00294674-0.00468108j -0.00209077-0.0164339j 0.014208-0.00853921j -0.00131849+0.000681207j 0.000502449+0.0109281j -0.00369684-0.00267177j -0.00201122-0.00493337j -0.000191853-0.003965j -0.00263981+0.0122066j 0.00213325+0.00676558j 0.00302833-2.814e-05j -0.0031814-0.00756015j 0.00356232+0.0129245j 0.00911732+0.00665134j 0.00216295+0.00204033j 0.00853535+0.0179711j -0.00567138+0.00196507j 0.00475169+0.016574j -0.00105397-0.00610124j -0.00225004+0.00611045j -0.00552956+0.000320093j 0.00521768+0.0197075j 0.00278249+0.000616227j 0.00738673+0.00462053j -0.00716239+0.00162792j 0.00320108-0.00266117j -0.00654454-0.00218804j -0.00242203-0.00429219j -0.0121033-0.00687391j 0.00933813+0.00135845j -0.00344003-0.00963762j 0.00980552-0.00120776j -0.000865988+0.000926737j 0.00136347+0.00646416j -0.00167534-0.0134935j 0.00455878+0.0106986j -0.000952351-0.00226769j 0.00618591+0.00398118j 0.00467152-0.0120989j -9.66615e-05+0.00575135j 0.00233022-0.000763516j 0.00783772+0.00358474j 0.00163644-0.00233609j 0.000675473-0.00759632j 0.00378802-0.00187329j 0.00141266+0.00541j -0.00392853-0.0112459j -0.00120794-0.00887741j 0.00158247+0.00117734j 0.00063721+0.00238086j 0.000848067+0.00501143j 0.00136792+0.00405569j 0.00500881+0.00574851j 0.00279764+0.0064718j 0.00508186+0.00258971j 0.00248422-0.00631639j -0.00422627-0.00155029j -0.00115197+0.000465439j 0.00444012+0.0244429j -0.00504459-0.00508202j -0.00154429+0.0118183j 0.00101451+0.00973915j 0.0024712+0.0156354j 0.000579684-0.000357195j 0.00567303-0.00116856j 0.000571696+0.00107146j 0.013617+0.00166657j 0.00138297-0.000584236j 0.00138681+0.000913503j 0.00264126+0.0120929j -0.0044427+3.73729e-05j -0.00739799-0.00120136j -0.00123079-0.000387275j 0.00131957-0.000163915j 0.00296442+0.0116809j -0.0056803-0.0032309j -0.00398324-0.0262187j -0.0018956-0.00874335j 0.0038362+0.015113j 0.000871169+0.00131151j 0.00295853+0.000577494j 0.0052508+0.000392004j -0.00339381+0.00442536j 0.00406062+0.00944157j -0.00119436-0.00247762j 0.000927327+0.018389j 0.00232068+0.0115806j -0.0024105-0.00826404j 9.86973e-05+0.00449326j -0.00043189+0.00610014j -0.0133756-0.00368585j -0.0103248-0.0226079j 0.00560491-0.00497882j -0.000164756-0.00165846j -0.00333639-0.00719519j -0.0015318-0.0139443j 0.00766634+0.0088505j -0.00477129-0.00172292j -0.00151993-0.0129177j -0.00174461-0.0095018j 0.000609776+0.000825894j 0.00270075+0.0110834j -0.00400761+0.00352145j -0.00150708-0.00498837j -0.00326566+0.00611984j 0.00289945+0.0149619j 0.00517201+0.0124356j 0.00277294+0.0168965j -0.000571087-0.000407943j 0.000485618-0.0222283j 0.00259611+0.000733396j 0.00221072-0.00583422j -0.00510554-0.000781093j 0.00207017-0.00332361j 0.0111417+0.000389999j 3.86651e-05-0.00724537j 0.00814705+0.0204995j -0.00151796+0.00255595j 0.00245356-0.00431099j 0.00794799+0.0223137j 0.000199797-0.00446176j -0.00785943-0.00364354j 0.0112182+0.00666165j 0.00436084+0.0161159j -0.00523099-0.0147364j 0.0101462+0.0142327j -0.000476356-0.0116676j 0.000379766-0.00288489j -0.00727475+0.000998431j 0.0132104+0.0279905j -0.00475278+0.0138679j -0.0183359+0.0204119j 0.0104922+0.0130178j 0.00794143+0.022493j 0.016296+0.000109437j -0.0175671+0.0159989j -0.0277466+0.0117452j -0.0287724-0.0156247j 0.0159594+0.0253411j 0.0209114-0.0228014j 0.0127792+0.0268178j 0.0188846-0.0519053j 
0.0186542-0.0136409j 0.0269829+0.0135302j -0.00597893+0.0166527j -0.00825788-0.015513j -0.011187-0.00386749j -0.00611774-0.00628304j -0.00542165-0.0172773j -0.014846-0.0067039j -0.00721472-0.0169823j 0.0311473+0.0286142j 0.000787099-0.00570334j 0.0185481+0.0189634j 0.00549023-0.00510213j -0.00620782-0.00793413j 0.0038168+0.00938863j 0.00334064-0.00407473j -0.0102278-1.36575e-05j -0.00650396+0.0029746j -0.00460935+0.000311251j -0.0206487-0.0117429j -0.0146408-8.72166e-05j -0.00888422+0.000106252j -0.0225096+0.00992883j 0.010686+0.0176097j -0.00684362-0.00498322j 0.00391894+0.00171585j -0.012233-0.0245675j 0.0190027-0.00519218j 0.00528841+0.00897174j -0.000381832+0.00122936j 0.00136421+0.00421796j 0.0115041+0.0110298j -0.0124484+0.00337488j -0.000279947+0.0107487j 0.013427+0.00634058j -0.00482722+0.00267813j 0.0197638+0.0178821j 0.00239518-0.00671669j -0.00545729-0.00893692j 0.00162002-0.000648674j -0.00905317-0.00071903j -0.00459311+0.00351472j -0.00277378+0.00925708j -0.0200896-0.000172372j 0.00591484+0.00683635j -0.0132668-0.00143486j 0.00597195+0.00229465j 0.00209444+0.00279626j 0.00576972+0.00279319j 0.00247407+0.00760265j 0.00294858+0.00424692j 0.0109924+0.00510989j 0.0169556-0.00661776j -0.00244522+0.0100428j 0.0218618+0.000403441j 0.0113205-0.0112882j 0.00826147+0.0101932j -0.0204895+0.017722j -0.0271424-0.0184038j 0.0289915-0.0129204j -0.018427+0.0120888j -0.0130318-0.0113365j 0.0083522-0.0112932j -0.0370096+0.0280104j -0.0141289-0.00713397j -0.00923503+0.00796332j 0.0181665-0.00583676j 0.00831576+0.00681617j -0.0134113-0.0055912j -0.0191263+0.00484024j -0.00625538-0.00692768j 0.00154559-0.00470619j 0.00553457-0.000926378j 0.00930387+0.00873875j 0.00229123+0.00447664j -0.000973351-0.000399291j 0.00219585+0.00538418j 0.000222404-0.00175948j 0.00212732-0.0049353j -0.010124+0.00580163j 0.00609888-0.00362998j -0.00280946-0.00133j -0.000490915+0.00274658j 0.00929814+0.00208613j 0.00757443+0.00384348j 0.00626184+0.00217986j -0.00885923-0.00486209j 0.00459169+0.00310574j 0.0119539+0.0035091j 0.0148915+0.00554182j 0.00357316-0.000858447j -0.00517253+0.0068751j 0.00232209-0.0095934j -0.00430554-0.0132451j -0.000520891+0.0114975j -0.00622974+0.00278363j 0.00277643-0.00535089j -0.00598143+0.00604906j -0.00763275-0.00495598j -0.00609769-0.0065825j 0.00194307-0.00408418j -0.000849944-0.00462869j -0.0114819-0.00253155j 0.00826195+0.00186952j 0.00348467+0.00054799j 7.2504e-05+0.00270439j -0.00925323+0.00527111j 0.00989396-2.95581e-05j -0.00288097-0.00227236j -0.00285956-0.00227188j -0.00387241-0.00192608j 0.00048198+0.000782546j -0.00198129-0.00252177j 0.0101463+0.00708733j -0.0141669+0.00424039j -0.00718545+0.000122543j 0.00376809-0.00013145j -0.000672838-0.00342796j 0.00944689+0.00130103j -0.00120208+0.00376788j 0.00358731+0.00240393j 0.00768684+0.00423755j 0.00819664+0.00203767j 0.00543399-0.0012013j 0.000875236+0.00900463j 0.00223362+0.000424382j 0.00575381+0.00341312j 0.00917049-0.00311812j 0.00718101+0.00184589j 0.00298342-0.000211505j 0.00639621+0.00563395j 0.00200197+0.000392622j 0.00190384-0.00181032j -0.00498538-0.00907877j 0.00185659-0.000591286j -0.0136388-0.00297999j -0.00513567+0.00350653j 0.00698515-0.0007236j -0.00873936-0.00677586j -0.0169934-0.00538236j 0.00798252-0.00171229j -0.00279693-0.000906561j -0.000771226-0.00322398j -0.00207462+0.00106239j -0.00751115+0.00510245j -0.00619857+0.000539637j -0.00274108+0.00194368j -0.00155404+0.000697403j 0.0045115+0.00272609j 0.000478325-0.0174556j 0.00130455-0.00824724j 0.0070327-0.0114242j -0.00219218+0.00206106j 0.0082128-0.00563656j 0.00534511+0.00113448j 0.00512316-0.00273311j 0.0057569+0.00123395j 0.00182148-0.000288549j -0.00376778-0.00868696j 3.81522e-05-0.00308297j 0.00393131-0.00264163j 0.000892609+0.00400521j -0.00715069-0.0050308j -0.00244691+0.00331084j 0.00744108+0.0011845j -0.00508472-0.000876112j -0.0105824-0.00721386j -0.0062724+0.0014827j 0.00253585-0.00158228j 0.00161849+0.00636078j 0.00239179+0.0189682j -0.00748724+0.00499795j 0.00132525-0.00591365j 0.00494134+0.00301789j -0.00389521+0.0135174j 0.0055137-0.000786172j 0.00932817+0.00393839j -0.00136339+0.0120538j -0.000686045+0.00182092j 0.000740983+0.0029769j 0.00516457+0.00287995j -0.0073933-0.00579982j -0.0112291-0.0183805j -0.00383191-0.00559314j 0.00809523+0.00354533j 0.0130708+0.010563j 0.00234675-0.00174699j -0.00732176+0.00476983j -0.00825287+0.00576269j -0.0110817-0.00753156j 0.0162946+0.00482599j -0.017557+0.00736095j -0.00983333+0.0015922j 0.0260288+0.00878302j 0.00338313-0.00616414j 0.00148091+0.0095695j -0.0165731-0.0198689j 0.00346869+0.0139644j -0.00396069-0.00620512j -0.0114994-0.0179955j -0.0139858-0.0139539j 0.00399527+0.0037752j 0.00920176+0.0121744j -0.00584755-0.0110453j -0.012437-0.0156859j 0.0314333-0.0128582j -0.0255034+0.0242772j 0.0189717+0.0257266j -0.0263443+0.0136376j -0.00250145+0.0171737j 
0.0142105+0.0784311j 0.048311+0.0199301j 0.00613384-0.0676902j -0.0411294-0.0251522j 0.00688421+0.038871j -0.0155256-0.00136124j -0.0262819+0.0823008j -0.0102193-0.00403175j -0.025826-0.0237841j 0.0130289+0.0649493j -0.000700598+0.0164482j -0.0185031+0.00754925j -0.0118272-0.0456428j -0.00815496+0.000600943j 0.0243402+0.017193j 0.00670484-0.00656366j -0.0103253+0.0186571j 0.0212704+0.0242064j 0.0275775-0.0174446j 0.0328173-0.0856642j -0.013544-0.00694585j 0.0194839-0.0253022j -0.0144095+0.0371841j 0.0235864-0.0395099j -0.00542084-0.0141812j -0.00104249+0.0145505j -0.0402802-0.0387811j -0.0173305+0.0332527j -0.0126881+0.0174672j -0.00333656-0.00366175j 0.000823864-0.00916802j -0.00380336+0.00685195j 0.016657-0.0353646j -0.00269135+0.0260115j -0.00838938+0.0179486j -0.00333836+0.0371655j 0.0248261+0.00767467j -0.0173081-0.0141211j -0.0194981+0.0190381j -0.000418488-0.00555005j 0.00612641-0.0481638j 0.0149296+0.0216026j 0.0395086-0.03835j 0.0118813-0.00906869j -0.00194556+0.00139759j 0.00422077-0.000500205j -0.0078732+0.00464645j -0.00486398-0.0127947j -0.0152874+0.00888521j -0.0263642+0.00853209j -0.00611524+0.00533338j 0.00695691-0.00640874j -0.00152667+0.0619268j 0.0160489+0.0161344j 0.0145308-0.000617339j 0.00774762+0.0443939j 0.00343977+0.0206314j -0.0345103+4.60034e-05j -0.0687499-0.0319551j -0.0177665+0.101757j 0.00477662+0.0209754j -0.0112903-0.0377842j 0.00713308+0.0195882j -0.0616934+0.0389523j -0.0324841+0.0335412j -0.00273368+0.0101343j -0.0161053-0.0202715j 0.00665034+0.00717713j 0.00766541-0.00903196j 0.0138917-0.0135129j -0.000229187-0.0114236j -0.00923819+0.00077727j 0.00051495-0.00561306j 0.0263369+0.0123183j -0.00443906-0.00973639j -0.00138543+0.0019748j 0.017948+0.00629417j -0.000340876-0.00533951j -0.000612568-0.0109976j 0.0107214-0.0132651j 0.0118273+0.0052908j -0.0197428+0.0345776j 0.00470584+0.00539697j -0.0073485+0.0513556j -0.00591887+0.0170711j -0.0112306+0.0269415j -0.0120117+0.015802j 0.00725313+0.018538j 0.0118263+0.0155904j 0.0029096+0.0371909j 0.00689554-0.00171609j 0.0166913-0.00915885j -0.00435033-0.00777663j -0.0215742-0.0276662j -0.0118621+0.0203518j 0.00542616-0.000721073j -0.00745928-0.0288115j 0.00627999+0.0170151j 0.0008111-0.0178293j -0.00742971-0.0106523j -0.00587259+0.000171242j -0.00148478+0.0114909j 0.0082383-0.0282764j -0.0016421+0.0169236j -0.0139854-0.00120041j -0.00458623+0.0229439j -0.00668131-0.00010203j -0.0192826+0.0148164j 0.00102051+0.00718457j -0.00565614-0.00354443j -0.0043127-0.00209933j -0.000353943-0.0219512j -0.00150745+0.00248448j 0.00345833+0.0153936j -0.0158639+0.0155901j 0.0128452-0.0100821j -0.000542261+0.00204078j -0.00714239-0.00653897j -0.0229018-0.000129009j 0.0108327+0.00510614j 0.000668864-0.00316933j -0.0127679+0.00965874j -0.0021379+0.0037876j 0.00175501-0.0145337j -0.00364897-0.000939375j 0.00340891-0.00928645j 0.0129367+0.047317j 0.0105332+0.00633743j -0.0134082+0.00783796j 0.00110373+0.0143032j 0.0152162+0.00479633j 0.00224575-0.00173822j 0.0012836-0.00660025j -0.0105413+0.0125158j 0.0108957-0.0068784j -0.0175506+0.0166156j 0.0160568-0.00217394j -0.00663849+0.0149558j -0.0144677-0.00301245j -0.0264424+0.0198177j -0.0202647+0.0053314j -0.00209096+0.00777862j 0.000516343+0.0262649j 0.00195669-0.00492398j 0.0157428-0.0651527j 0.0177684-0.0230963j 0.0144471+0.0223572j 0.00241134+0.00256974j -0.0072692+0.00278724j -0.0263508-0.00629293j -0.00562026+0.0231151j -0.000556884-0.0188721j 0.0101528-0.00260089j -0.0138012+0.0406163j 0.0115618-0.00120786j -0.0197745-0.00248759j 0.00503939-0.0110043j 0.0148343+0.00365723j -0.0173894-0.00373447j -0.00736959-0.033149j -0.00795747-0.00671022j 0.00165732+0.000179166j -0.00034162+1.64271e-06j 0.00220474-0.0392321j -0.00570375+0.0102606j -0.00483581+0.0122025j -0.00144175+0.0143853j 0.000950603-0.0146062j 0.000355125-0.000185487j 0.0128994+0.00138684j 0.00852205+0.0201403j -0.0132973-0.0312835j -0.00227331-0.00917176j -0.0118752+0.0230761j 0.0166698+0.0178845j 0.00453266+0.0431995j 0.00719127-0.00717816j 0.0244899-0.0737604j -0.00931484-0.0212961j -0.00107707-0.02983j -0.000492951+0.0072848j -0.0106587+0.0178256j -0.0157706-0.011178j 0.00957142+0.00447368j -0.00122755+0.0390468j 0.0210978+0.0113686j 0.0166383-0.00361224j -0.013638+0.0334538j 0.0118695-0.0340234j -0.00826016+0.00903308j 0.0124854+0.0257523j -0.00575502-0.0091258j 0.00492926-0.0424951j -0.0112786+0.0486056j -0.00788347-0.0221799j -0.00633388-0.00977192j -0.0184671-0.0249193j 0.011276+0.0275533j -0.00953771+0.0416621j -0.013066+0.00578246j 0.00726787-0.00759089j -0.0135308+0.0403876j -0.012858-0.00753805j -0.0230653+0.000959119j 0.0181578+0.0240069j -0.0452725+0.0196064j 0.00166504+0.00951618j 0.0323204-0.0295561j 0.0803355+0.0363341j 0.000382044-0.156349j 
0.00330987-0.0088856j 0.00811223+0.0226348j 0.000841285+0.0132285j -0.0128204-0.0145969j 0.0267181+0.0251052j 0.0100706+0.0162473j 0.0112285+0.00421765j 0.000929851+0.0442774j -0.0344716+0.0383833j 0.0161827-0.0259202j -0.00881991+0.0251942j 0.0283781-0.00295927j 0.000972136-0.0151274j 0.00876058-0.0237172j 0.0133255-0.0306455j -0.00521221-1.79343e-05j 0.0211764+0.0133866j -0.000500318-0.00113867j -0.00850176-0.00816842j -0.0387597+0.0138565j 0.0120234-0.00758273j 0.0134279+0.00945493j -0.00525483+0.0332962j -0.00389918-0.0122413j 0.0241892+0.0197015j 0.0188791-0.014618j -0.0179522-0.0188116j 0.00900143-0.00522663j 0.00834772-0.017859j 8.16665e-05-0.00657161j -0.0100402-0.00187427j -0.000622469+0.00650389j -0.0158705-0.00759168j 0.0173224+0.0185037j -0.00643877+0.0196987j -0.00586381-0.00563215j -0.0110319-0.0281567j -0.00659284-0.0148072j 0.014349+0.0241048j 0.0009249-0.0100882j -0.00224666+0.00209429j 0.00185259+0.000570797j -0.00664441+0.00309643j 0.0271439-0.0249274j -0.00513132+0.00539903j -0.00119556-0.00767185j -0.0148218+0.00200705j -0.00730036+0.0141873j -0.0087184-0.014177j -0.00595888+0.00323518j 0.00730401+0.0121932j -0.000701933+0.00801818j -0.00699983-0.0135479j -0.00257441+0.00193482j -0.0114517+0.0158182j 0.0132726-0.00293761j 0.0131124-0.011503j -0.0133606-0.0148282j -0.00527511+0.0160398j 0.0210206-0.0140132j 0.0274784+0.0520698j -0.0201312+0.00599799j 0.0346905+0.0413168j -0.0218153+0.0098302j 0.0413813+0.0204394j 0.00115248+0.0128733j -0.0156573-0.000361757j -0.00437988+0.0026668j 0.0152942-0.00835552j 0.00240856+0.0101561j 0.00559967-0.0110522j 0.00087312+0.00111683j -0.0160566+0.00752798j 0.00111759+0.00450535j -0.00420294+0.00307393j 0.00868591+0.000509125j -0.0112303+0.0157472j -0.0133532+0.00697764j 0.00133898+0.000956055j 0.00428696+0.00397156j 0.00659379-0.00287801j 0.0191395+0.00166793j 0.0128397-0.000586726j 0.0157449-0.00723805j -0.000404937+0.0122095j 0.000126432-0.0164228j 0.0127422+0.0135241j -0.00542075+0.00458393j -0.0075574+0.00980931j 0.00676218-0.00123641j 0.00416317-0.00226917j 0.0136882-0.00450067j -0.00762497+0.000106148j 0.00239939-0.0165902j -0.0191819+0.00521936j 0.00340824+0.0118299j -0.0134367-0.00208085j 0.00917323+0.00434784j -0.0134754+0.00865572j -0.00414468-0.0032615j -0.0050989+0.00552572j 0.00378031+0.000758844j -0.000538436+0.00888298j 0.00197391-0.00918352j 0.000155979+0.00774181j 0.00817027+0.00299104j -0.000279947+0.00453219j 0.00517745-0.00668643j 0.0110827+0.0140837j -0.00716156-0.00639245j -0.00441661-0.00269884j 0.00428123-0.00454068j 0.00715566-5.49258e-05j 0.00662572-0.000417332j -0.00569271+0.0102101j 0.012725+0.0197099j -0.000664324+0.0111237j 0.00222184-0.00840756j 0.00442459-0.00208894j 0.00119085+0.0102117j 0.00322782+0.00526486j 0.0107031+0.00496104j -0.00383574+0.000295483j 0.00831148+0.00535531j -0.00758674-0.0121518j 0.00413186-0.00131686j 0.00438134+0.00335511j 0.00185228-0.000796575j 0.00420276-0.00739254j 0.0020681-0.00637544j -0.00851016+0.00213221j -0.010176-0.023528j 0.00187355+0.00518838j -0.00463375+0.00230588j 0.0144748+0.00351989j -0.00815869+0.0063037j -0.00385836+0.00560707j -0.000463947-0.000675268j -0.0021767-0.00498284j -0.0209402-0.0055556j 0.00221817-0.00833141j -0.00233319-0.00337595j 1.40807e-05+0.0100704j -0.0100784-0.00126842j -0.00787737-0.00252714j -0.0117812+0.00354617j -0.00752428+0.0159099j 0.00143245+0.00660061j 0.001702+0.00106762j -0.014099-0.0103158j 0.0129609-0.00643531j 0.00454499-0.00277258j 0.00586075-0.00571141j 0.000254274-0.00594971j 0.0136558+0.0141245j 0.00357273-0.00969805j -0.00633242-0.00511176j -0.00391285+0.000121179j -0.00942134-0.0270459j 0.00900032-0.011052j 0.0066471-0.00789169j -0.0017096+0.000709754j -0.00100518-0.00104757j -0.00549554-0.00237376j 0.0121537+0.0121805j -0.0192044+0.0055463j 0.00421968+0.00856836j -0.00205906+0.00415313j 0.00770962+0.00404055j -0.00766175+0.00121649j -0.0103957+0.0297894j 0.000147205-0.0151781j -0.000583472+0.0110047j -0.000289802-0.00381766j -0.00903761+0.0258748j 0.000833509+0.00681736j 0.00234531-0.0069892j -0.0017836+0.00663956j 0.0104048-0.0123185j -0.00679304-0.0177289j -0.00744072+0.00665071j 0.00284915+0.000196489j -0.00154507-0.0145056j -0.0119346+0.0054398j 0.00612403+0.0020713j 0.0110352+0.0119056j 0.00197197+0.00607417j -0.00474004-0.00557305j -0.00575904+0.00142676j 0.0127171-0.0100679j -0.00926465+0.00354956j -0.00287767-0.0046994j 0.0146474-0.00125579j -0.012534-0.0157971j 0.0157479-0.025886j 0.0319166-0.00876986j -0.000934601-0.025158j -0.0224902-0.0017036j -0.0113483-0.0237055j 0.0169518-0.00492248j 0.00070674+0.00339425j 0.0212082-0.0179288j 0.0300672-0.00833525j 0.0187512+0.0122785j -0.017531-0.00600969j 0.00206455-0.0327119j -0.0307589+0.00889421j 0.00608215+0.00880023j 0.00127935+0.0509531j 0.0202224-0.00393753j 
-0.0165348-0.0277153j -0.0268577-0.0137925j -0.0286546+0.0228114j 0.0148208+0.00356762j -0.0161524+0.0115859j -0.00835922+0.00270521j 0.0297437-0.0126807j -0.0416409-0.000416744j -0.0272902-0.0376386j -0.00257825-0.0467006j -0.0571482-0.034941j 0.0135366+0.00193068j 0.0114448+0.00807104j 0.0151735+0.0268797j 0.0224605+0.0200684j -0.0172696-0.0126585j -0.0168707-0.00587772j -0.0398637-0.0178469j -0.00946045+0.0116063j -0.0327329+0.0202826j 0.00307453+0.0125497j -0.0415983+0.0228609j -0.0139458-0.022747j 0.00986748+0.0168129j -0.0266559+0.00906601j 0.00819318-0.00127894j 0.0163359+0.00181235j 0.0337137-0.0122955j 0.0162562-0.0066792j -0.00108228+0.00867852j 0.00141094-0.000355202j -0.00364147-0.024978j -0.0149377+0.000668921j -0.00169885+0.00584484j -0.012718-0.0253823j -0.00982695-0.00418563j 0.0106634-0.0322017j 0.0160073+0.00215637j -0.0099856-0.00192537j 0.0197174+0.0180834j 0.00970178+0.0309395j -0.0132724-0.0147735j -0.0245411+0.00426762j -0.00195623+0.0387212j -0.00250807-0.0198221j -0.0153474+0.00061975j 0.00751946-0.0124535j 0.0139824+0.00751331j 0.0203309-0.00718432j 0.0338151-0.00647773j 0.00111408+0.00543947j 0.00115667-0.0163347j -0.000598051-0.0268233j -0.0015304+0.00469501j -0.0412218-0.0203271j -0.0146726+0.00917584j -0.0100752-0.0166654j 0.0274869-0.00103244j 0.0149096+0.0231717j 0.0037537-0.030931j -0.0283229+0.00393323j -0.00279269-0.00592352j -0.0280893+0.00495782j 0.0112408-0.00597722j 0.0144071+0.00975779j -0.0302993-0.012908j 0.00797166-0.00615058j -0.0097877-0.0211526j 0.00931413+0.000813024j -0.0311357+0.00738336j 0.00358274+0.00706166j 0.0196658+0.00758291j -0.00573209-0.00725232j -0.0128518-0.00953845j -0.0169904+0.00440994j 0.00240189-0.00508626j -0.0311862-0.00777328j -0.0117403+0.00786844j -0.00117758+0.00717603j -0.00890562-0.00253431j 0.00108404+0.0033674j 0.0212489-0.00199859j 9.03746e-05+0.00372736j 0.00303192-0.0121549j 0.00323949-0.00159468j 0.00858021-0.0103707j -0.00102527+0.00222215j -0.00676259-0.00996705j -0.00859353-0.00912083j -0.00118295-0.0142519j -0.00514431-0.00494834j -0.00218818+0.0119267j 0.0124965+0.00788769j 0.00627746+0.0111585j 0.00901911-0.014034j -0.00649876-0.000966521j 0.0282524+0.0200885j -0.0175237-0.0115075j 0.00518957+0.00863505j 0.000286931+0.00310881j 0.00376758+0.00268446j 0.00373504-0.00743599j -0.00717696+0.0128561j -0.00557364-0.00550381j 0.00432934-0.00163259j -0.0119029-0.000301249j -0.0111353+0.00124685j 0.0129597+0.00322502j -0.00174042-0.00563106j 0.00364046+0.00273117j 0.00155998+0.000207431j 0.00250274+0.0105232j -0.00390223+0.0121323j -0.00615667-0.00833035j 0.00565939-0.00624141j -0.00982518-0.00571842j 0.000595871-0.0043745j 0.00510036+0.00609936j 0.00607017-0.00591728j -0.00879605-3.07105e-05j -0.00632312-0.0158362j 0.0107392-0.00345293j -0.000536951-0.00550205j 0.0118543+0.00186824j 0.0123761+0.00479797j -0.00449416+0.00157539j -0.0166911-0.022457j -0.00637976+0.00485106j 0.0229015-0.00800701j -0.00042168-0.00493583j 0.00678453-0.00689899j 0.00432793-0.00116749j 0.0104686-0.00727309j 0.00670409-0.00354475j -0.00226631-0.00960029j 0.00421708-0.00969215j -0.0160877-0.00918917j 0.00833489-0.00748331j 0.0153436+0.00541259j 0.0185704-0.00643877j 0.00978976+0.00247311j -0.000781865+0.0017631j 0.00555314-0.0030531j -0.000278837+0.00147282j -0.0136081+0.0174159j -0.0105609+0.00526536j -0.000762556-0.00693384j -0.000744205-0.00242157j -0.00308786-0.00412818j 0.00439631-0.00340885j 0.00946575-0.00471247j 0.00575435-0.00797756j -0.000921451-0.000422009j 0.0204938-0.00666251j -0.00229474+0.000363527j 0.003731+0.00292224j -0.000323252-0.0167305j -0.000674976-0.00507874j 0.0080711+0.00980314j 0.00584625+0.0271611j -0.000504268-0.00164221j 0.00185777-0.00728165j -0.00588907+0.00416422j -0.00487858+0.00328363j -0.0190107-0.000257021j 0.00761543-0.000279238j 0.0024036+0.0188355j -0.00825602+0.0135106j -0.00382247-0.0127893j -0.0111876-0.00430367j 0.00250323-0.012199j -0.00473963+0.0140844j 0.0117515-0.00240186j 0.00497683-0.0153844j -0.00570525-0.01157j -0.0057958+0.00163721j -0.00961124+0.0040453j -0.017542+0.000604585j -0.00283371-0.00176123j -0.00859604+0.00676577j -0.00653595-0.0151486j 0.00824779+0.00631879j 0.00320985-0.00490891j 0.000510252+0.0243848j 0.00429399-0.0126574j -0.0094077-0.00903546j -0.0119697-0.00691105j 0.0130502-0.00855214j -0.00859401-0.0117772j 0.00549624+0.0239066j -0.00477923-0.00922502j -0.0100769+0.00404839j -0.00637254-0.00878262j -0.003717-0.00884013j -0.00408439-0.00153483j -0.00816297-0.0284771j -0.00568765+0.00474287j 0.00385323+0.00494112j -0.0465393-0.0112339j 0.00353386-0.00787431j 0.0158773+0.0151269j -0.0018848-0.0182899j -0.0224275-0.0183444j 0.0321466-0.0212548j -0.0313931-0.00736769j 0.0173875-0.0257571j 0.014638-0.00159764j -0.00504211-0.0304864j -0.0268792-0.0276872j -0.0130618+0.0556107j 
