-0.0322691+0.0292035j -0.0640555-0.0107891j -0.0881627-0.036201j -0.0536577+0.0189165j 0.0216774-0.0100129j 0.0102931-0.0133861j -0.0979154-0.0652064j -0.0123835+0.0264955j 0.0252237-0.00285344j -0.0495401-0.00513167j 0.0293464+0.0333227j 0.0273694+0.0383446j -0.0347928-0.00056094j -0.0297114-0.0441595j 0.00408363-0.0409088j 0.0322766-0.00499164j -0.0222886+0.0211308j -0.016097+0.0107501j 0.00638636+0.0046482j 0.0135725+0.0403929j -0.0113935-0.00749023j -0.0160279-0.0240133j -0.0403299-0.0325457j -0.0460364-0.0173905j 0.0375636-0.0213179j 0.0326719+0.0123645j 0.010316-0.000509648j -0.0154014+0.0100954j 7.94269e-05-0.0454797j -0.010048+0.0305402j -0.00863075+0.00385752j 0.010003+0.02507j -0.0599234+0.0514642j 0.0975458-0.0053503j -0.0181266-0.0223495j -0.0763589-0.0334398j -0.0601376+0.0482483j 0.0329484+0.00627897j 0.0346721+0.0406566j 0.0366828+0.0379155j 0.014164-0.0285163j 0.0267662+0.0534781j -0.0471838-0.0481408j 0.012496-0.0263523j -0.0237805+0.0124811j 0.0312707-0.00211766j -0.00525485-0.00188942j 0.020679-0.00883022j -0.0118368-0.0221901j -0.00129737-0.00387832j -0.0063362+0.0208875j -0.00583464+0.00982091j 0.0155608-0.00509871j 0.00378347-0.00296097j -0.00548051+0.0118272j -0.0123089-0.00997761j -0.00585137-0.0106149j 0.0040833-0.00344198j -0.000845514+0.00726373j 0.00810736-0.0049567j 0.0228166+0.00367624j 0.0396306-0.00271426j -0.0205117-0.023376j 0.00680914-0.00615826j -0.00633507+0.00909571j 0.0217892+0.00366401j -0.0230726+0.0017256j 0.036956+0.0110948j -0.0257967+0.004863j -0.00644391+0.0032236j -0.0212707-0.0183429j 0.0195475+0.0178444j 0.0082301+3.30318e-05j 0.0289307+0.00174949j -0.0118334+0.00244071j 0.00528904+0.0118804j -0.00945175+0.00978383j -0.00575045-0.00247801j -0.0167411-0.00687826j 0.0128269+0.0053855j 0.0203474+0.0101299j 0.0495788+0.00387743j -0.00461509+0.0223621j 0.0132218+0.00909249j -0.0269953+0.0185725j 0.0112884+0.0137284j 0.0263373-0.0113866j 0.0205648-0.00922735j -0.00374063-0.00511981j 0.0238846+0.0132011j 0.0304742+0.0122891j 0.0394418+0.00838875j -0.0104906+0.00710065j 0.0065248-0.0122984j 0.000485331-0.00811647j 0.00394255+0.00378259j -0.0128878+0.00242128j -0.00809653+0.0153125j -0.0538445+0.0109331j 0.0417414+0.00794699j -0.00481084+0.00807979j 0.00288116-0.0111254j -0.010257-0.00365768j -0.00313306-0.0050694j 0.0195736+0.000979377j 0.00546502-0.016054j -0.00564016-0.0194628j 0.0164808+0.00253476j 0.00537822+0.00640983j 0.00705458-0.00976332j 0.0233128-0.00650663j 0.010695-0.0132407j 0.0119196+0.00830037j 0.0542911+0.0140613j -0.0305291+0.00783476j 0.0237941-0.0224416j -0.00879058-0.0164513j 0.00787458-0.0172041j -0.0311833+0.0143012j 0.00203127-0.00241751j -0.00362057+0.00650753j -0.026094-0.0114877j 0.0379794+0.012309j 0.0235088-0.0195171j 0.00130312+0.0520556j -0.0243048+0.0117429j 0.0478028-0.00203367j 0.0378529-0.0144307j 0.025054+0.0568366j 0.10119+0.0312115j 
-0.0415984-0.034249j 0.00779734-0.0574756j 0.0356482-0.0610648j -0.0256164-0.060923j 0.0355154+0.00785796j 0.0180303+0.0166664j 0.0663762-0.0910845j -0.0237734-0.0162712j 0.000652401+0.0316292j -0.0154466-0.0289401j -0.0391864+0.0391353j -0.0199196-0.000102612j 0.00514259-0.0273558j 0.0567706-0.00483437j 0.0421672+0.0162041j 0.0015411+0.0171607j -0.0260995-0.00925038j 0.00332792-0.0207495j -0.010092+0.00811193j -0.0525432-0.011279j 0.00197659-0.0209299j 0.0318881-0.00865111j 0.0198219-0.0384725j 0.0388023-0.0263777j 0.0217449+0.0562028j -0.0188416+0.0278742j 0.0164787+0.0221438j -0.0116457-3.08143e-06j 0.061833-0.0177254j -0.0422883-0.0113351j -0.0166843-0.00183546j -0.0181053-3.00135e-05j -0.0483267-0.0608166j 0.00342557+0.0958388j 0.000810933-0.0283687j 0.0373318-0.0754406j -0.0362481-0.0459654j -0.0177604+0.0191053j -0.0327764+0.0447154j -0.055284+0.0174503j 0.0280932+0.0194886j -0.0449758+0.0184857j 0.0511681-0.0304194j 0.0420679+0.0159985j -0.000456107-0.0257328j 0.00561299+0.0180886j 0.00947163-0.0157826j 0.00603699+0.0145935j 0.0187547-0.011146j 0.00994408-0.00667458j -0.0308821+0.00783886j -0.00885881+0.000387328j 0.00601909+0.00334157j -0.00304929+0.00604973j -0.0135465-0.00574203j 0.0176489-0.00383627j 0.00262608+0.00439255j -0.00916185+0.00860069j -0.0188018-0.000131232j 0.000219979+0.0139518j -0.0050002+0.0181236j 0.0120471+0.0283921j 0.0190976-0.0126842j -0.00365977+0.0100406j 0.000876339-0.00776643j -0.0119188+0.0117752j 0.00387057-0.00460986j -0.00189093+0.0218994j -0.0104821-0.0142624j -0.0141522-0.00899828j 0.017184-0.00833737j -0.0275791+0.0108784j 0.00470439+0.00346727j 0.00236556+0.0121574j -0.0196812-0.0202871j -0.0144152+0.00205189j -0.0238964-0.00840203j 0.00703894+0.00492395j 0.0133723-0.0188893j -0.0225924+0.0108762j -0.0226239+0.0157946j 0.000701807+0.0349459j -0.014969-0.0111081j -0.00668868+0.0121206j -0.0297384-0.0296805j -0.028835+0.00172496j 0.0140816+0.0121859j 0.0149015+0.0103032j 0.0121984+0.00355169j -0.0144926+0.0162277j -0.00588059+0.0161422j -0.0103772+0.0324721j -0.0115113-0.00338458j 0.0146212+0.00505361j 0.0154379-0.00701113j -0.0107936-0.00654816j 0.0062166-0.012832j -0.0124735-0.00778829j -0.0226314-0.0329907j -0.0163037+0.0197452j -0.0189541+0.00171488j 0.010707+0.0069568j 0.00510795-0.00376238j 0.00879337-0.0131214j -0.0192403+0.0200636j 0.0234215-0.00187022j 0.00303488-0.000545524j -0.00344572+0.0142261j -0.0195975+0.000158367j 0.00202427+0.0111002j -0.0163921+0.01934j 0.0189556+4.86948e-05j 0.0195099-0.0150994j -0.0224721+0.0331093j -0.00457342+0.00369927j 0.0107672-0.0063789j 0.0149362-0.00445043j -0.0142446+0.010125j 0.0295094+0.0041267j 0.011316+0.000514738j 0.000258216+0.00964616j -0.0108131-0.0212342j -0.0104971-0.000212876j -0.00590715+0.00614823j -0.00878094+0.00653111j 0.0281079+0.0339294j -0.0191905+0.0464871j 0.0300725-0.0158541j -0.0472515-0.037392j 0.0155933+0.0812404j 
0.0337291-0.0298709j -0.0118891-0.0221681j -0.049362-0.0225198j 0.0714308-0.0324482j 0.0567849+0.036633j -0.0166758-0.000882438j -0.00666514-0.015271j 0.090055-0.0146061j -0.0367268+0.0255629j -0.0867903-0.0538863j -0.0338599-0.0242276j 0.122356+0.0192524j 0.0306292+7.57215e-05j -0.0298508+2.921e-05j -0.080852-0.0228437j -0.0286218-0.00887659j 0.0334614-0.0128113j 0.0141047-0.0187778j -0.00520681-0.00294654j 0.0436957-0.000670748j -0.00654004-0.0146388j 0.000708372+0.0155429j -0.03676-0.0257714j 0.0472592-0.00733106j -0.0634178+0.0063788j -0.0305715+0.000974423j 0.0506997+0.0413366j -0.0521678-0.0329427j 0.00853219+0.0215892j -0.00013798-0.0979165j -0.029712-0.0259042j 0.0214727-0.0263283j 0.112825+0.036437j -0.0149895+0.0518302j -0.0188985-0.0365649j -0.0401933-0.0274904j 0.0601183+0.0598109j 0.0346843+0.00988739j 0.0360286+0.0181965j 0.00587063-0.0400211j -0.0367067+0.00265654j 0.0741486+0.025381j -0.0717453-0.0584401j -0.0345682+0.00424765j 0.0325004+0.0199743j 0.0252694+0.0160589j 0.0164968-0.0124885j -0.0138747-0.0106634j -0.0120442+0.0051527j -0.00261749-0.0147918j -0.0289784+0.00591408j -0.00143208+0.00405847j 0.00452482+0.00561312j -0.00346992+0.0106393j 0.000117504-0.000621711j -0.00736846+0.0161581j -0.0357679-0.0322868j -0.021942+0.0072336j 8.36301e-05+0.00323924j -0.0171928-0.0200647j -0.000478963+0.01069j 0.00260221+0.0190011j -0.0128939-0.00690077j -0.031956+6.46035e-05j 0.0365609+0.0118053j -0.00626743+0.027385j 0.0170781+0.0115765j 0.048583+0.022129j -0.00592-0.00609593j -0.0145635-0.017982j -0.0240787-0.0195005j -0.00395519-0.0255918j -0.0104243-0.00401413j 0.0219688+0.0222967j 0.00119921+0.0097691j 0.00414616-0.0101786j -0.00848206-0.0262963j 0.000811316+0.0120446j -0.00425331-0.0091212j -0.014411+0.00197483j 0.00345242+0.00189125j 0.0226461+0.0280526j 0.0661223+0.00766931j 0.00801265+0.0119158j 0.0105558-0.0112924j 0.0107406-0.0173305j 0.00431265+0.00394387j 0.0132665+0.0156243j -0.00570607+0.00711007j 0.0378155+0.0112491j 0.0347166-0.00689522j 0.017738+0.0207693j -0.000964745-0.00246303j -0.00125505+0.017443j -0.00506945+0.0120084j 0.00981737+0.00739013j -0.00163188-0.0139393j 0.0284969+0.013182j -0.0180733-0.00697031j 0.0533466+0.0157669j -0.00450398-0.00366718j -0.0433218-0.0126403j -0.0143856-0.000101001j -0.00260237-0.00304355j 0.0345094+0.00423402j -0.0356413-0.00858352j -0.0389201-0.00609453j -0.000429329-0.00361457j 0.0346604+0.00409746j -0.0221069-0.000115898j 0.0246533+0.0162995j -0.0168528-0.0156039j -0.0340731-0.0136038j 0.0656341+0.00615818j 0.0184391+0.00410827j -0.0392892-0.0104848j 0.00921606-0.00413336j -0.0241972-0.00666122j -0.0324969-0.0162535j -0.0362794-0.0188597j -0.0157027-0.0334431j 0.00555032-0.0476059j 0.00464601-0.0127237j -0.0246807+0.0276245j 0.0365133+0.0471577j -0.0336735+0.00871212j -0.0142211+0.0286216j 0.0640347+0.0538592j 0.107924-0.0115012j 0.0787863+0.0407857j 
-0.0429603+0.00470716j -0.0272746-0.00297666j -0.0488764+0.042965j -0.0195537-0.0338789j 0.0510554-0.0136988j -0.0113635-0.0244875j -0.024033+0.0903982j 0.0329448-0.0877731j 0.0286623+0.0410868j -0.0224927-0.00632347j -0.029869+0.0327254j 0.0381067-0.0621966j -0.0487169-0.0237529j -0.0229827+0.0387109j -0.0306342+0.0912046j -0.00159295+0.0138643j -0.0161799-0.0728671j -0.025938+0.00140772j -0.0109426-0.000999837j -0.00552464-0.0237916j -0.0278488+0.0441246j 0.0418516-0.0102893j -0.00415833-0.0212977j -0.061006-0.058945j -0.0315731+0.0147138j -0.00401072-0.025171j -0.0288007-0.0461645j -0.0296188+0.0410559j 0.0797258+0.00350632j -0.0266489-0.0170275j 0.00318887-0.0297932j 0.00964854+0.0634032j -0.0374278-0.0982193j 0.0440338-0.0687506j 0.0104257+0.00193059j 0.00478441+0.00787602j -0.000315024-0.0527963j 0.0120259-0.0318141j -0.00369561-0.0202384j -0.0203373-0.0123985j -0.00561436+0.0178937j 0.00510153-0.0325908j -0.0167653+0.0239726j -0.0152146+0.0164505j 0.0178747-0.0316258j 0.0173774-0.0123321j 0.0269035+0.000834119j -0.00881213+0.00345343j 0.0194917+0.00347081j -0.00236498+0.00829392j -0.0272412+0.0169123j -0.0016005+0.00196173j 0.022604-0.0214856j 0.00773461-0.00309853j 0.00452078+0.0179296j 0.00199358+0.00341182j -0.014582+0.0253838j 0.0109224-0.00720129j -0.0120068-0.00324023j -0.00474737+0.0157998j -0.00386538-0.00380759j 0.0320632+0.000957777j -0.016709+0.0136461j 0.00117353+0.00704411j -0.0216426-0.00266995j 0.00356303-0.00141588j -0.000493858-0.00529187j 0.0149564-0.00960657j -0.00648141+0.00738311j -0.0244557+0.00341065j 0.0135526+0.00508312j 0.00296799+0.000729189j 0.0230717+0.00428489j 0.0129553+0.00673608j 0.0044838-0.00935731j -0.0256003-0.0117347j -0.0142335+0.0169715j -0.00490928-0.00428278j 0.00932237+0.0340951j 0.00108191+0.0295844j 0.0155037-0.00430964j 0.0367653-0.0148939j -0.00297577-0.0219012j -0.0117919-0.00805959j 0.00636455-0.0150371j 0.0282133+0.000179897j 0.0223396-0.0110518j 0.0147521-0.00467664j -0.00228733-0.00659397j -0.0055609-0.023419j 0.0224123-0.00847237j 0.00172922-0.0113671j -0.000145948-0.0129812j 0.0145557-0.00907951j 0.00402862+0.0106247j 0.000529286-0.022702j 0.0210469+0.0300284j -0.00662418-0.00461749j -0.0381848-0.00440467j 0.0115219-0.0192723j -0.00928919-0.0101237j -0.00675157+0.00207387j -0.0091483-0.00565884j 0.00458982-0.00319169j 0.00424557+0.000719375j 0.0105252+0.0129085j 0.00470691+0.0218347j 0.0136711+0.00423744j 0.00315689-0.0220641j 0.017603+0.0150099j 0.0111083-0.0130066j -0.000721818+0.00889827j -0.00344656+0.0219685j 0.0190395+0.0130698j 0.00744837-0.0170469j 0.00620446-0.0308046j -0.00133767+3.76323e-05j -0.0111653+0.0154634j -0.00876742-0.00314577j 0.0156587+0.0195288j 0.0297214-0.00853845j 0.0152159+0.0207422j 0.00368304+0.00248673j 0.0317584-0.0281357j -0.0311749-0.0790109j -0.0179105+0.0134949j -0.00277513-0.00296004j -0.00434615+0.00644054j -0.0228067-0.0219616j 0.0568642-0.0201886j 
-0.0290464-0.0268763j -0.0521487-0.00977795j -0.0599936-0.00181455j 0.0127623+0.0101777j 0.0149781+0.0581618j 0.0507227+0.029616j -0.00401119+0.0753708j 0.0411884+0.0262252j -0.0258744-0.0232727j 0.00120242-0.0894344j 0.00737208-0.0708326j -0.021931+0.0400407j -0.0102317-0.00435098j 0.00497681-0.0103386j 0.0403979+0.00390088j 0.0444286+0.0292771j -0.0403557-0.018043j -0.0132121+0.0107126j 0.0358416-0.050861j -0.0343105-0.0252018j 0.0278255-0.00378997j -0.0407789+0.0367437j 0.0216226-0.00596828j -0.066158+0.00798701j -0.00450917-0.0442281j 0.065404-0.0361919j -0.0821441+0.0312227j -0.00730191-0.0565046j 0.0140997+0.0785374j 0.126957+0.0100701j 0.0325408-0.0515331j 0.0428023+0.0560771j -0.145027-0.0527676j 0.0284419+0.0195448j 0.0281275-0.028295j -0.0124833-0.0619815j -0.0935407-0.03193j 0.0153445+0.0297036j -0.00576563+0.0348202j 0.075842-0.0333067j -0.00785343+0.00484642j 0.0115194+0.0457398j 0.0460603-0.0127524j -0.010898-0.00594645j -0.0441516+0.0187287j -0.0124091+0.0285752j 0.0202642+0.015677j 0.0261896-0.00582511j 0.0172535+0.021704j 0.0132374-0.0140695j -0.00769497-0.0426383j -0.0180747-0.0218954j -0.00105324+0.0126875j -0.00442176-0.000368673j 0.0207732+0.00709698j -0.00513849-0.00617814j -0.0254752-0.0305448j -0.00971921-0.01055j 0.0205317-0.00330555j 0.00557885-0.0043414j 0.000927742+0.00578207j 0.0129335+0.0156499j -0.0342745-0.0140003j 0.00559944-0.010997j -0.0064442-0.000559095j 0.000541491+0.00750555j -0.00351828+0.00949863j -0.00597416+0.0785013j -0.00527029-0.0456436j -0.00697325-0.0101512j 0.0160503+0.0162997j 0.0191326-0.00913078j 0.0087214+0.00750633j 0.0213172+0.00178677j -0.00289508+0.0104042j -0.00953341-0.0129203j -0.0101155-0.00297495j -0.00458751+0.00388343j 0.00662023+0.0288112j -0.0198514-0.0062546j 0.0401415-0.00432677j 0.0266487-0.00120402j -0.0174417+0.0161082j -0.0316816-0.0251444j -0.0400243+0.00437708j 0.015628-0.0356217j 0.0363225-0.0112218j 0.0165737+0.0182825j -0.00323876-0.00221371j -0.00824279+0.0169268j 0.0387995+0.0256259j -0.0039763-0.019367j 0.00468567-0.0107136j 0.00993936+0.00967115j 0.0152272+0.0202082j -0.00531661-0.00839193j -0.00413053-0.00439199j -0.033943-0.00353884j -0.0838697-0.0246895j -0.000803118+0.014297j -0.0314087-0.0280448j 0.0344915+0.0046692j 0.00257783-0.00190388j -0.0130852+0.0176469j 0.0113996+0.00261217j 0.00465147+0.00399157j 0.0277532-0.000872107j 0.0146868+0.00585539j -0.0310925-0.00261687j 0.0207991-0.0117716j 0.0201343+0.0150993j 0.0248085+0.00881428j 0.0122221-0.00296376j 0.00822145+0.0292211j -0.0227532+0.00888232j 0.0436483+0.0101196j -0.0313229+0.0221912j -0.00302347-0.0310524j -0.0262133-0.0214668j 0.0387365+0.0224753j -0.000525991-0.000677083j 0.00912096-0.027197j 0.0271541-0.010596j -0.022381+0.00109087j -0.011434-0.00673457j -0.00363386+0.0352877j 0.0122896-0.03264j -0.00848834+0.0315069j -0.0873428-0.0341815j 0.098127+0.00729732j 
0.0291088+0.0312539j 0.0137859+0.00291967j 0.0110078-0.012776j 0.00303002+0.0158015j -0.00649538-0.0106814j -0.0419922+0.0155745j 0.0432198-0.0177118j 0.0222302+0.0124185j 0.0762594+0.00474897j -0.00225566-0.0296062j -0.0200309+0.0257505j 0.00294692+0.00250022j -0.00479864+0.0213369j 0.000446166-0.00805626j 0.0322441-0.00809562j -0.0267573-0.0248659j -0.0293694+0.0408467j -0.00865368+0.00322115j -0.0201593-0.00104725j 0.0123277+0.0132861j 0.0228086-0.0114606j 0.01442-0.021511j -0.0112381+0.00162705j -0.032657+0.0575987j -0.0157729+0.0299403j -0.031286+0.0126648j -0.0177054+0.0395664j 0.0132411+0.028542j -0.00403818-0.0567941j -0.0252729-0.0104669j 0.011721-0.0421165j 0.0205925+0.00119245j -0.0081574+0.0591307j -0.0393732+0.00187472j 0.00119533-0.0250037j 0.00897698-0.026787j 0.0184236+0.00678128j -0.0233435+0.0136889j -0.0114792+0.0260103j -0.0178058+0.0132859j -0.00750659-0.00762328j -0.00478248+0.00756456j -0.000128805-0.0366796j 0.000842618+0.00610378j -0.018858+0.0256975j 0.00636615-0.0113006j -0.00469679-0.00201895j -0.00168709-0.0167665j -0.0123465-0.013215j 0.000364131-0.00203384j 0.0167732+0.0195191j -0.0025394+0.0091552j -0.0202339+0.00310906j 0.012798-0.0117617j 0.0135577-0.00459115j 0.00602229+0.001286j 0.00780787-0.00286124j -0.0014306-0.0225885j 0.0127041+0.00039541j 0.00724021+0.00475548j -0.0130069+0.0146493j 0.00703993-0.0169783j 0.00812234-0.00538977j 0.0135319-0.0141678j -0.000413742+0.0106614j 0.00726401+0.0072071j -0.00820057+0.031256j -0.00959129-0.0056713j 0.00339388+0.0087833j -0.00754977+0.00235464j -0.0229065-0.0243726j 0.00107051-0.0185706j 0.00588779-0.00658136j -0.000527941-0.0112003j 0.00719137-0.0169898j 0.00445123+0.0133417j 0.0147842+0.000923371j -0.00207678+0.00781275j 0.0110483-0.00868543j 0.0150317+0.0136289j -0.00107162+0.00127493j -0.0135756+0.0100102j -0.0010206+0.0137784j 0.0135376-0.0067546j 0.00457966+0.0134799j 0.0061524-0.0189761j -0.00887146-0.011675j -0.00354628-0.0113796j -0.00475741+7.572e-05j 0.00188273+0.0201182j -0.00455068+0.00166532j 0.0106231+0.0137492j -0.000417377+0.00972733j -0.00318692-0.0139473j -0.000789637-0.00540037j -0.00692208-0.00446029j -0.000963358-0.0112974j 0.0053389+0.0124745j 0.00669731+0.0140835j 0.00371986+0.0154836j 0.00568531+0.0197873j 0.0050561+0.00369505j -0.000680848+0.00262621j -0.00572772+0.00507966j -0.000351326+0.0105336j 0.00135606-0.00613012j -0.00816654-0.0148962j -0.0109354-0.000572842j 0.00407627+0.00560584j -0.00221723+0.00514467j -0.00536245+0.0211844j -0.00921368-0.00846894j -0.00162275-0.00192118j -0.00399952-0.0012482j 0.00233954+0.0257406j -0.0234199+0.00754303j 0.00855563+0.0107664j -0.00160815+0.0179712j 0.00741647+0.00381079j -8.26027e-05-0.00942855j -0.0232994+0.0183899j 0.00215347-0.00556263j -0.00789698+0.00959716j 0.0140889-0.00393153j 0.0142971+0.0417238j 0.00776236+0.0174204j 0.0103958+0.00154212j -0.00472397-0.023557j 0.032629+0.02943j -0.0152157+0.00773088j 
0.0202509+0.0235374j -0.0197669+0.0184382j -0.0182423+0.0251575j 0.0254416-0.011251j 0.0244736-0.0153705j -0.0482011+0.00786612j 0.0923592+0.000196621j -0.071737-0.0325412j -0.00676932+0.00917009j -0.121546-0.0385182j 0.000373747+0.0454906j 0.0156223-0.00846426j -0.0437728+0.0345461j -0.0489005+0.0340782j 0.00524886+0.0317094j 0.0277994-0.0120266j -0.0367209+0.0200904j 0.00174839+0.0128331j -0.025667+0.00943338j 0.0588091-0.000100461j 0.0458181-0.00369938j -0.0115772+0.00423421j -0.060234-0.0305935j -0.05602+0.0611357j -0.0392414+0.030125j -0.0335063-0.0113886j -0.024835+0.0671196j -0.0150802+0.0326308j 0.0225994-0.0543775j 0.0165491-0.0114565j -0.0500015-0.0309845j 0.111071-0.00853102j -0.028624+0.0264778j -0.0558872-0.00174659j 0.00641997-0.025536j -0.0347235-0.0259222j -0.00416911+0.0200301j 0.0102298-0.0308728j -0.00415293+0.0266765j -0.00398368-0.019844j -0.0254799-0.00160272j 0.0278442+0.0139876j -0.0400217-0.00408733j -0.0191442+0.0218997j -0.00765707-0.00624347j 0.0211607-0.0127843j 0.0113939-0.0313238j -0.00179282+0.00343381j -0.0074072-0.00393579j -0.0111312-0.00449741j 0.0113996+0.0223196j 0.0107789-0.00628865j -0.0208628-0.00116365j 0.00345038+0.0183842j 0.0299362-0.0013646j 0.00272331+0.00798197j -0.00424983-0.00386741j 0.00500071-0.00508983j -0.00288235+0.008702j 0.00306617-0.0147735j -0.0115901+0.0145962j 0.00885037-0.000212323j -0.0111319+0.0150695j -0.0027388-0.00620488j -0.000907653+0.00437641j 0.0189786-0.01139j -0.00871336+0.0112568j 0.0270823+0.00495299j -0.00616273-0.0189336j -0.0176249-0.00957988j -0.0363904-0.016147j 0.0192853-0.0192105j 0.0124702-0.013803j 0.0342454-0.0144737j 0.0112249-0.00978246j -0.0161884+0.00585409j 0.0187961-0.00432863j -0.0100696+0.0165991j 0.020859-0.000230623j 0.021641-0.00628205j 0.0117772-0.0131188j 0.00432522+0.00962685j 0.0144948-0.0139999j 0.0198147+0.0101198j 0.00858818-0.00993191j 0.0293926-0.0257724j 0.00597322-0.0260585j 0.00387628+0.000681395j -0.0167104+0.00957403j -0.00649991+0.0110581j 0.0252097-0.00644178j 0.00777638-0.0010785j -0.00935826-0.00327192j -0.00501603+0.00455669j 0.00573525+0.000908226j -0.0171437-0.0134663j -0.00979725-0.0146254j 0.0036781+0.00306441j -0.0234778+0.00428557j 0.0273678+0.00301669j 0.00309877+0.0123369j -0.00564966+0.00336419j -0.0222107-0.00134915j -0.00692953+0.0144272j 0.0203645-0.0230174j -0.0202768+0.00151581j -0.0051566+0.010952j -0.00357367-0.00622661j 0.0169825+0.000759403j -0.00438738+0.00256793j -0.000449079+0.0166999j -0.0116448-0.00889315j 0.0130491-0.0100574j 0.0445017+0.00614612j -0.00476423+0.00837059j -0.0181719-0.00487941j 0.00947119+0.00795961j -0.0320637+0.0217938j -0.0115238+0.0120239j 0.014263-0.0194681j -0.0135924+0.0245085j -0.00127321-0.0106058j -0.0118825+0.00334103j 0.00881612-0.0152862j -0.0028385-0.00023023j -0.0183835+0.0486896j 0.00391821+0.00234025j -0.0211507+8.69999e-05j 0.0494682+0.000233562j 0.0561223+0.000393684j 
-0.0142693+0.0216971j 0.00398398-0.0326847j -0.00137227-0.0398481j -0.0312596+0.0291218j -0.00676863+0.0122545j -0.0519607+0.0162438j 0.00573279+0.0286512j -0.0546569+0.0434747j 0.0436384-0.0305399j 0.00436065-0.0718179j 0.0452472-0.0106196j 0.0199029+0.0302285j -0.038285-0.0091041j 0.0387769-0.0138548j -0.0185335+0.0371774j -0.0597024+0.0179473j -0.0191681-0.00388926j -0.0138124+0.0106639j 0.0378755-0.0302012j 0.0139298+0.0311192j 0.0272853+0.0451982j -0.0184755-0.0256095j -0.00841979-0.00491964j -0.0154043-0.00468813j 0.00305512+0.0103149j -0.042194-0.0275277j -0.0407848+0.00625056j 0.00295347-0.0337628j -0.00420304+0.0160121j -0.166164+0.0585302j 0.0400698+0.0550043j -0.0496651+0.0206908j 0.0489258+0.0326904j 0.00702133+0.06299j -0.0347252-0.0200535j 0.0670912-0.0507396j 0.061346-0.0100185j -0.0244848+0.00619401j 0.0259883+0.0522618j 0.00642764+0.0182905j -0.00590699-0.0128647j -0.0170899+0.0392959j -0.0396892-0.0228176j -0.00869558-0.0164206j 0.0204235+0.0060851j -0.0274708+0.0126904j -0.000797572-0.0128575j -0.0141954+0.00726528j -0.0081163+0.00227473j 0.0033365-0.0105365j 0.00632043+0.00184519j 0.00956236-0.0102709j -0.00269881+0.00122439j 0.0186387+5.55519e-05j 0.0187905+0.014383j 0.015758-0.00790878j 0.0130034-0.0205972j 0.00290791+0.000812207j -0.00483104+0.00613656j -0.00643485+0.00777986j -0.00808804+0.00616693j 0.0119724+0.00669236j -0.00243695-0.0178786j 0.00315868+0.00280867j 0.00564381-0.0141175j -0.00954064+0.00248891j -0.00180633+0.00364923j 0.00134004+0.0205015j 0.0114084-0.0210396j -0.0110904-0.0146393j -0.0266992-0.0148017j -0.0141992+0.0130333j -0.00188839-0.000416372j 0.020892-0.00969618j -0.00639601+0.00589012j -0.00072844+0.0279012j -0.00889023+0.00765682j -0.00116919-0.0114982j 0.00537538-0.00927136j -0.0129355-0.0147362j -0.0425962+0.012815j -0.0216924-0.00162661j 0.010604+0.00911615j 0.0278833-0.00628037j -0.0280143+0.00666771j 0.0105078+0.0039312j 0.00443092+0.00315195j 0.00569953+0.00429279j 0.0206397-0.00903079j 0.00500707+0.0159881j -0.0129225+0.0104157j 0.0058836+0.00535491j 0.0104484+0.00236255j 0.0166385-0.00121979j -0.000881299-0.00545107j 0.00737305+0.0126858j 0.0102342-0.0101992j 0.0313379-0.00353736j -0.00514318-0.0143163j 0.00646681+0.0250247j 0.00660012-0.00497618j -0.0277224-0.0019209j -0.000920363+0.00387911j 0.0183484+0.00336765j 0.00344756+0.00509774j 0.00373519-0.00606136j -0.0197632-0.0104654j -0.0106768+0.00391173j 0.0270414+0.0199152j -0.0134201+0.00178758j -0.000984877-0.00602739j -0.0171616+0.000931616j -0.0301051-0.0020159j 0.00104851+0.0238881j -0.00293626+0.0177083j -0.0323411-0.00232363j 0.00545517-0.000938778j -0.00361512-0.00228471j 0.0272075-0.00652479j -0.000837024+0.0150366j -0.00973515+0.00854722j 0.0112909-0.0231051j -0.0187473+0.000669406j 0.0137121-0.0179128j 0.00590666+0.0391834j -0.00171319+0.00912948j 0.00539499+0.0107829j 0.0659064-0.0214664j 0.0362253+0.029615j 0.00210645+0.0418905j 
