0.000672898+0.010941j -0.0134484-0.00441431j 0.00260938-0.00250103j -0.00587861+0.059917j 0.061783+0.011537j -0.0215037+0.003869j -0.00531308-0.00211555j -0.00261195+0.0159503j -0.088411+0.00999145j -0.00891789-0.0893009j -0.02394+0.0334492j -0.0110909-0.028654j -0.0291092+0.00712836j -0.0115235-0.0269578j -0.00149477-0.00301265j 0.00853746+0.0045448j -0.00017251-0.0164124j 0.0172988+0.000759516j 0.0161343+0.0076495j 0.0290948-0.000802367j 0.00112996-0.00329809j 0.00400856-0.0334144j -0.0179759-0.0809882j -0.0914151+0.0326301j 0.0384466-0.0480608j 0.0808279+0.084626j 0.0306264-0.0595101j -0.0168346-0.0136539j 0.0374413-0.0224177j 0.0112378-0.00261734j -0.00596081-0.0500596j 0.0416662-0.0491172j 0.0190164-0.00395793j -0.00356787-0.0139906j 0.0188201-0.0180611j -0.00317988-0.0152586j 0.0187474-0.00435227j 0.00626704+0.00486352j 0.0181524-0.0226983j 0.00855947-0.000440984j -0.00390836-0.000675696j -0.0128894+0.00392396j 0.0353816+0.0073373j -0.0242822+0.0227179j -0.00321384-0.0102146j -0.00472834-0.0104502j -0.00443144+0.0104352j -0.0431223-0.0103446j -0.00786661-0.0114712j -0.0128153+0.00778808j 0.00664684+0.00111588j 0.0386372+0.0342175j 0.0176701-0.0175287j -0.00525982+0.0482174j 0.0174668+0.00917524j -0.0465478-0.0115871j 0.00988408+0.0760665j -0.0620027+0.018886j 0.0445573+0.0687341j -0.0479646+0.0495714j 0.0202712+0.0264009j 0.0176943+0.0516065j -0.0196191+0.0401531j -0.0119664+0.0291858j -0.00349079+0.0195986j 0.0416326-0.0494345j 0.0505409-0.0164965j -0.0151282+0.0277796j -0.00493637-0.0423098j 0.0441644-0.0101501j 0.0509333-0.0163215j 0.039194+0.00334698j -0.0257906+0.0122872j 0.0287899-0.00978084j 0.000521204-0.0176281j 0.0425635+0.00349146j -0.0168841-0.0105565j -0.0208645+0.00825289j -0.045008+0.0236852j -0.0289752-0.008951j -0.00248083-0.00043364j -0.00106788+0.0204052j -0.00616384-0.0203758j -0.00312686-0.00522493j -0.0125543-0.00706343j -0.0131464-0.00560522j -0.00766435-0.0210037j -0.00803461+0.0113761j 0.00729853-0.000515442j 0.00207007-0.00652745j -0.0246284+0.00317165j -0.0050506+0.0233732j -0.00575401-0.00385931j 0.0156931+0.0206476j 0.0310385-0.016112j -0.0259754-0.0528836j 0.0399949-0.0160846j 0.00902619-0.00365628j 0.00512841+0.012371j 0.0334687+0.0297929j 0.00252192-0.0120731j 0.00299755+0.00253933j 0.00140327-0.00820007j 0.0451999+0.0136949j 0.0131264+0.00216414j 0.0449125+0.00770555j -0.0291494-0.0194096j -0.000735851+0.0011494j -0.0107832+0.0162978j 0.0338694+0.0352467j 0.00587607-0.0204996j 0.00287705+0.00842427j 0.0421048-0.0242827j -0.0202808+0.00290023j 0.0357156+0.0385907j 0.0328477+0.0103652j 0.0379749+0.020636j -0.0374309-0.0408348j 0.00711088-0.0260978j 0.0106631-0.0410545j -0.0306056+0.0628458j 0.0108518+0.0666307j -0.061329+0.0553861j -0.0344315-0.0434065j 0.0835036+0.0866107j 0.101901-0.081091j -0.0508126-0.00691476j 0.0523034+0.0368291j -0.118458+0.160162j -0.157222-0.122246j 
-0.0127171+0.00348748j 0.00537226-0.013173j 0.00707448+0.0102202j -0.0578318+0.0291019j 0.0234038+0.0631376j -0.0187367-0.00813412j -0.00447238-0.00572712j -0.00507454-0.00731977j -0.0500993-0.0554302j 0.0503051-0.0587478j -0.0379267-0.025715j -0.00395356+0.00100812j 0.0126274+0.000552084j 0.0217785-0.0279557j 0.0132878-0.0176784j 0.0270811+0.00226676j 0.00366748-0.00695312j 0.0225307-0.000410212j -0.0011994+0.00180891j 0.0251936+0.00680069j 0.00447161+0.0160077j -0.00706708-0.0252646j -0.0158848-0.0297307j -0.0382024+0.0136577j -0.00927131+0.0246798j -0.00249999-0.0236778j -0.0522488-0.0340211j 0.0373563-0.0463573j -0.0440887-0.0246162j 0.0456039-0.00853468j -0.00118478+0.0851028j -0.0107289-0.0192221j 0.00846612+0.00353851j 0.00661964-0.0112996j -0.0462456+0.0135819j -0.00154831-0.00699916j 0.0104838-0.00031343j 0.00276305+0.00268987j -0.0362029+0.0151904j 0.0205494-0.00738998j 0.0157832-0.00218237j -0.00937191+0.00260453j 0.0178069-0.0119024j -2.1313e-06-0.0109715j 0.00690436+0.0143345j 0.0166031+0.0121564j -0.0288998+0.0054803j 0.028209+0.0227813j 0.017201+0.00120535j 0.00716875+0.00996201j 0.00173959+0.0436659j -0.0191044+0.0080655j -0.0213415+0.00961048j -0.0154724-0.0377165j -0.00551637+0.0241507j -0.027901+0.0075705j 0.0328592+0.0425672j 0.0421044+0.0166519j 0.0137616-0.0488733j -0.00944896+0.0484815j -0.071291+0.00913395j -0.0619483-0.107816j 0.0632238-0.0694145j 0.0250807-0.106913j -0.0362572+0.0475323j -0.0638571-0.00429676j 0.0482537-0.0234092j 0.00314422+0.0509607j -0.0284597-0.0786754j -0.0315038+0.0164708j 0.00897519-0.00194731j 0.119517-0.0704072j -0.0317618+0.0193491j -0.0401148-0.00229943j 0.0207313-0.00304605j -0.0212495+0.00630046j -0.0434978-0.0287189j 0.0426115+0.00802482j 0.0318286+0.000228853j 0.0340605+0.0201418j -0.0346782+0.00166953j 0.0270156+0.0227655j -0.0415055-0.0241223j -0.0155758-0.0190327j -0.0291745-0.0407923j -0.0234716+0.0106391j -0.000493811-0.0112658j 0.0882667+0.0164576j -0.0305317-0.00369425j 0.011801+0.00297617j -0.0133848+0.00243352j -0.0305112-0.0185537j -0.00224054-0.00380054j 0.0543163+0.0214317j -0.0160579-0.00490215j -0.0291841-0.00262571j 0.0179297+0.00720399j 0.0196662-0.0124736j 0.012271-0.00784475j 0.0358481+0.00212478j 0.000833022+0.0209757j -0.00723788-0.0269204j 0.0130608-0.0172655j -0.0599461+0.0019434j -0.0331319-0.0186167j 0.00775916-0.0238936j -0.0279011+0.0343652j 0.0137361+0.0227614j 0.00368371-0.0136012j -0.00681216-0.0820046j -0.0347286-0.0675076j -0.00363685+0.0325767j 0.0359233-0.0881085j -0.0373823-0.0395201j -0.0269932-0.0254718j 0.0779983+0.0234916j 0.00482321-0.0884848j -0.0420475+0.0580842j 0.0279854+0.00769346j -0.0984576+0.0221871j 0.0297734+0.029656j 0.041044+0.0493461j 0.0266766-0.0368457j -0.0167838-0.0898181j -0.0778872-0.0934167j -0.0967358-0.0177906j -0.154352+0.131343j 0.0830439+0.120747j -0.0963008-0.0457235j 0.0451934-0.0821812j 
-0.0367477-0.017853j 0.0154007-0.0523857j 0.0384554+0.00251261j -0.0172127+0.000228524j -0.00513049+0.0168802j 0.0010346-0.0193065j 0.00238324-0.00556164j -0.0163702-0.00864482j -0.0465082-0.0117906j 0.00946976-0.0478744j -0.0129799+0.00333299j -0.0316771-0.0193884j -0.013468+0.031601j -0.0053908-0.00441811j 0.0134865-0.015659j 0.0160145-0.000628915j -0.0148559-0.00209804j 0.012403-0.00624147j -0.0116041-0.00525049j 0.00229425-0.00993125j 0.000792437+0.0141575j -0.005062-0.00616596j -0.0069179-0.0378041j -0.0458607+0.0106211j 0.00779251+0.000821955j 0.0202155+0.0120266j -0.0168233-0.0317803j 0.0096744-0.02035j 0.0142069-0.0169668j -0.00586528-0.0195884j 0.00989595-0.0171808j 0.00317486-0.00127352j 0.0066613+0.00434729j 0.000864267-0.01111j 0.0114018+0.00441105j -0.0103915-0.0024649j 0.0102046-0.00595764j -0.00889809+0.00249272j 0.00719885-0.00213181j -0.00184648-0.00421843j 0.00138847-0.00186081j -0.00246113+0.00308334j 0.00610636-0.0054486j -0.0117455+0.00935273j -0.0006024-0.0138039j 0.00018662-0.00412925j -0.00149684-0.00244482j -0.0108005-0.00693877j -0.0071856-0.00224258j -0.00858899-0.00175135j -0.00238806-0.00972932j 0.00845839+0.00517212j 0.0125404-0.0143168j 0.00256231+0.00773934j 0.00702099+0.00789782j -0.0179528-0.00607878j 0.00460792+0.0367021j 0.0211065+0.0208867j 0.0168622-0.0222424j -0.0105447+0.0350844j -0.0531494-0.0086918j -0.00343602-0.112658j 0.074948-0.0520799j 0.107046-0.00401257j 0.0024793-0.028939j 0.010318-0.0651475j 0.0591401-0.0509484j -0.0122537-0.249403j -0.0324222+0.261384j -0.177984+0.0434599j -0.0174508+0.0350786j -0.390493+0.0460486j -0.0439155-0.0316219j -0.0186444+0.0213724j 0.0506806-0.0246854j -0.0734935-0.0527262j -0.0207868-0.0768457j 0.101663+0.0669861j 0.00571391-0.040985j 0.0458166+0.0399578j -0.00341096+0.0673377j -0.0957343-0.0785057j 0.0242676+0.108624j 0.0272098+0.060566j 0.0471686+0.0373204j -0.127422-0.103944j 0.0334875+0.0206067j -0.0971502-0.101816j -0.0042446-0.0626317j -0.0827577-0.104369j 0.0145915+0.0101339j 0.0548012-0.0542278j 0.0134856-0.0164367j 7.36986e-06-0.0174748j -0.0461304-0.0372462j 0.0515672+0.138025j -0.00668288+0.0888572j 0.0594559-0.0301734j 0.00410226-0.0659995j -0.0667618-0.0577237j -0.0250539-0.0208235j -0.07536+0.031335j -0.101175+0.217008j 0.0701008+0.0109041j -0.141058+0.153981j -0.0950828+0.0541609j -0.0678025+0.0185428j 0.014986+0.0431255j 0.183754+0.13096j -0.0554063-0.0354272j 0.0616908+0.0574346j -0.0199902-0.0184798j -0.0426654+0.0913185j -0.0741209+0.0273367j -0.00686976-0.0747753j -0.0542543+0.0812172j -0.0548602+0.130925j 0.118759+0.0563198j -0.0799478+0.00725682j 0.107316+0.0599241j -0.0292215-0.0581963j 0.0491669-0.131883j 0.129543+0.0560505j 0.0521612-0.0831212j 0.0596092-0.00171406j 0.053795-0.0643656j -0.0515292-0.0680437j -0.0293529+0.0237166j -0.00780454+0.0324005j -0.0326471-0.00615152j 
-0.00237731-0.00331078j 0.00517356-0.00200172j 0.000704759+0.0033244j -0.0184191-0.0183176j -0.0274987+0.0182032j -0.00379213-0.0359843j 0.00242238-0.0100199j -0.028717-0.00224906j -0.0282846+0.00965208j -0.0124969-0.0275452j -0.021358+0.00964512j 0.0749174+0.0282057j 0.0137006-0.0814747j -0.00179679-0.0281404j -0.0271695+0.0303123j -0.0256423+0.0044477j 0.0317433-0.0186236j -0.0120513+0.0104312j 0.0369764+0.00342442j 0.0188931+0.00776314j -0.0100158-0.0316227j 0.00300987+0.00151569j -0.00147188-0.0169378j -0.019287+0.00140788j -0.0274696+0.0346252j -0.0185386-0.0407363j -0.0483375-0.0175777j 0.020444-0.0171201j 0.0542299-0.0123604j -0.0509642-0.0448462j 0.014997-0.0581769j -0.0239839+0.0533857j 0.00376898+0.0233922j 0.0146968-0.00177363j 0.0259355+0.011564j -0.0253922+0.015656j 0.00624043-0.012293j -0.0373101+0.00637407j -0.00342764+0.00324468j -0.0147421+0.00605206j 0.0126996-0.00869627j 0.00227609-0.00990767j -0.0117659-0.0164567j -0.0164722-0.00780911j -0.0147313-0.0371049j 0.00974015+0.00408175j 0.00206556-0.0131123j 0.0238002+0.00869694j -0.0186996+0.00697062j -0.00749966+0.00612539j 0.0119971+0.00576576j 0.000693532+0.00535303j -0.0139065+0.0284562j -0.0114071-0.01009j -0.0151851-0.00398762j -0.00800522+0.00853317j 0.0179385+0.0162438j 0.0659913+0.0085772j 0.0115114-0.0833241j -0.0107321+0.0248156j 0.0221081+0.0560326j -0.00752123+0.0324011j -0.130131-0.148352j 0.189769+0.195324j 0.243399-0.281047j 0.0497907-0.0872157j 0.0502017-0.020056j -0.0166242+0.0592807j -0.0181038-0.0366439j -0.0171429+0.0676162j -0.0340231+0.0107243j 0.0520337-0.0198107j 0.120441-0.022495j 0.176083-0.0568249j 0.00335715+0.0307174j -0.145153-0.00769323j -0.0229925-0.0237143j 0.0119791+0.00542696j 0.0114182-0.0135916j -0.189338-0.0341439j 0.0562376+0.0190352j -0.0481111+0.00507246j -0.0172746-0.0189948j -0.0476665-0.00200124j -0.0393885-0.00448626j -0.0353842-0.0220846j 0.0374764+0.129589j 0.0167403+0.0368097j -0.0113644+0.000344134j 0.0260308-0.00232849j 0.0574187+0.00869235j -0.0757965-0.0551565j 0.0425679+0.0445929j -0.131708-0.123346j -0.0399631-0.0649105j -0.00887837-0.0665091j -0.0432316-0.016367j 0.0885234+0.0201017j 0.0340128+0.0402174j 0.0594731+0.0299813j 0.0148976+0.0345537j 0.0463472+0.123175j -0.019536+0.0874689j 0.0325834+0.0755329j 0.0380493-0.0361667j -0.0311532-0.120982j -0.0171679-0.0929652j 0.00404325+0.13983j 0.0216822-0.0883892j 0.00184582+0.00793034j 0.0180162-0.00590238j 0.11711-0.187525j 0.0625977-0.0307091j 0.108042-0.0214816j -0.00222777+0.041024j 0.0805092-0.0225235j -0.17948+0.0118638j -0.160737+0.0576614j -0.16703-0.194713j 0.105577-0.205044j 0.0470346-0.112411j -0.139346-0.0746728j 0.0215388-0.0363434j -0.00875965+0.000663476j -0.0149938+0.0133809j 0.0064977+0.0214359j 0.0209356+0.00419099j 0.00854723-0.0103934j -0.00761315+0.0161933j -0.0153938-0.00645348j 
0.0265081-0.0125545j 0.0179443+0.0410314j -0.0311409+0.0109906j -0.0458703-0.0266749j -0.0402437+0.0440311j -0.00380935-0.0445677j 0.00343471-0.0126338j -0.0300595-0.0071718j -0.0416369-0.0281498j 0.0282286-0.046577j 0.000313656-0.0126412j -0.0753981-0.0200428j -0.00313067+0.0779936j -0.00778852+0.0180366j 0.0273017-0.0338608j 0.0269162+5.1595e-05j -0.0282669+0.0105534j 0.0158606-0.0133894j -0.0320331-0.0133333j -0.0118186-0.0145254j -0.000799202+0.0247705j -0.0073166+0.000815326j -0.00636446-0.0491294j -0.0572826+0.00968103j -0.0283487+0.0207221j 0.0200433-0.0395232j -0.0557047-0.0587394j 0.0329033-0.0104149j 0.0659762-0.0333094j -0.0489365-0.051544j -0.00101275-0.0746333j -0.0205748+0.0362606j -0.00239653+0.024468j 0.0120686+0.000531211j 0.0420447-0.008976j -0.0259964+0.010829j 0.00781631-0.0134546j -0.038825+0.0018954j 0.0120272-0.0125621j -0.0241715+0.00196807j 0.00407833-0.00279582j 0.00996982-0.00560019j 0.00256047+0.00235111j -0.00166107+0.00959917j -0.00361484-0.039625j -0.0118832-0.00208798j 0.00798787-0.0227875j -0.0234623-0.00116278j -0.0183705-0.00614677j -0.0213801-0.0106092j -0.0297891-0.0337992j 0.0101156-0.00925284j 0.0309402-0.0398819j 0.0132208+0.0118484j 0.0138495+0.0129052j -0.0332995-8.84948e-05j 0.0343298+0.0626711j 0.122704-0.0229119j -0.0238823-0.160402j -0.0758305+0.0872844j 0.0431859-0.0369834j 0.158677+0.171758j -0.156739+0.129732j -0.170299+0.0613746j 0.021917-0.0329753j -0.0577349+0.247835j -0.000156491-0.0343923j 0.0885577-0.0491683j 0.117773+0.00811495j 0.0764173-0.0764718j -0.074768+0.0232705j -0.0400348+0.0730391j 0.18018+0.0405594j -0.0745401+0.00901126j 0.0750914+0.0695937j 0.117133+0.0477551j -0.0378438+0.0293579j -0.130008-0.0284078j 0.0410408+0.00466668j -0.00872218-0.023905j 0.0234675-0.0470796j 0.01753-0.0192573j 0.0377555-0.0429231j -0.0848991-0.0340075j 0.101582+0.0714365j -0.052907+0.057583j 0.0208126-0.0269153j -0.0145183+0.0300635j 0.0833821+0.122973j -0.00229431+0.0823104j 0.0110525+0.00880978j 0.070496+0.0907386j 0.0525298+0.0553574j -0.00479835-0.0170617j 0.0547863+0.086046j 0.0568312-0.013559j 0.00321878-0.0315036j 0.0405893+0.0201384j -0.0168553-0.00758641j -0.070103-0.0644242j -0.00585967+0.0126962j 0.00872184+0.02424j 0.172312-0.0427231j -0.00650083+0.0144059j 0.0905703-0.0586221j 0.0357751-0.109779j 0.00992113-0.0851803j -0.0471674-0.254688j -0.158152-0.0339316j 0.0358439+0.104108j -0.0553238+0.102227j 0.0629097-0.0265931j -0.0773765+0.0651539j -0.089186+0.00661648j 0.0479047-0.0748856j -0.0610644+0.0690584j -0.0526576+0.111903j 0.0755836+0.0512809j -0.0836779-0.0290746j 0.108364+0.0320549j -0.0167594-0.0386658j 0.0405827-0.104931j 0.108377+0.0615055j 0.0413225-0.0924638j 0.0611727+9.96973e-05j 0.0494682-0.0785495j -0.0791686-0.0455405j -0.0120969+0.046784j -0.0251999+0.0413464j -0.0399173-0.0204033j 
0.00644085+0.0179563j -0.0226193-0.00160451j 0.00886116-0.0100861j 0.058822+0.0572807j 0.0568406-0.0612584j 0.00125059+0.0218189j -0.00705073+0.00879168j 0.0137216+0.00683228j -0.028909+0.0662647j -0.073848-0.019572j 0.0241386+0.0565679j 0.0172579-0.02416j -0.0404219-0.0161864j -0.0191886+0.00727095j -0.0162112+0.0269063j -0.0213569+0.00529501j 0.00404047-0.00753938j -0.0142666+0.0126755j 0.0241901+0.00251811j -0.00105411+0.00677351j 0.00167423-0.0206439j 0.00502367+0.00701016j 0.00153349-0.0378529j -0.0371789+0.00254957j 0.0709342-0.064884j 0.0597286+0.128068j 0.10469+0.011542j -0.0790251+0.0411132j 0.0557213+0.0326398j -0.0207656+0.0273024j 0.00110465-0.0993668j 0.0382286-0.0306591j 0.0130082-0.010795j -0.0138832-0.0122451j 0.0413806-0.0210612j 0.00540636-0.0167369j 0.00302645+0.0011828j 0.0205428+0.00245709j 0.0481215-0.0346994j -0.00730927+0.00539391j -0.0180968+0.00590912j -0.000272193+0.00475368j 0.00545568+0.0111662j -0.0134621+0.0304236j 0.003629-0.0119449j -0.0110891-0.0252688j 0.00265968+0.0170875j -0.0626533-0.0279261j -0.00917462-0.00795029j -0.0158727-0.00397248j 0.0103398-0.0313594j 0.0446557+0.0117388j 0.0361332-0.0250287j 0.00955367+0.0534489j 0.0343871-0.00569817j 0.0135864-0.0323739j -0.0571357-0.0241278j -0.133079-0.0337287j -0.0173564+0.164655j -0.0225083-0.0559786j 0.0665799+0.0418961j -0.00665682+0.133521j -0.0529474+0.0652287j -0.038549+0.0936319j 0.0140256+0.0142016j 0.116882-0.0771902j -0.0311494+0.0344981j -0.0221197-0.0140946j -0.00130534+0.032693j 0.0546026-0.0273126j 0.0651762-0.0299293j -0.0582497+0.0499996j -0.0537794-0.0202166j 0.0674465-0.0135083j -0.0447727-0.0152399j 0.0540127-0.0197872j 0.0431695+0.0203761j -0.0521128-0.000479107j -0.102571+0.0171684j -0.0611212-0.005172j 0.010852+0.00334282j -0.0105076+0.0047717j 0.0152977+0.00171859j 0.0342659+0.00705482j -0.0279388-0.00591574j 0.0573076-0.00590671j -0.0212638-0.00961128j -0.11701-0.00482264j 0.0236778-0.0191926j -0.0144131-0.00710122j -0.0151179-0.0100971j 0.024984+0.000604418j -0.0160327-0.0132531j -0.0417685+0.015814j 0.0446096-0.00581317j -0.0127364-0.0349264j 0.0111842-0.00228429j -0.0435786+0.0131748j -0.00563599+0.0165006j 0.0328208+0.0394146j -0.00329529-0.0317276j 0.00569211-0.00331323j -0.0401638-0.0166721j 0.112949+0.0457246j 0.0409885+0.0285314j 0.0499303+0.0789295j -0.00435798-0.0160051j -0.00342397+0.0284484j 0.025877+0.0308694j 0.0691625+0.0803925j 0.0599437+0.0329329j -0.0296362-0.00252966j 0.0168485+0.0482182j 0.0412316+0.0438797j 0.0541448+0.133299j -0.0480389-0.0438794j 0.0428772+0.0750997j 0.0044305-0.121634j 0.0324425-0.0207586j 0.033487-0.0526759j -0.0101406+0.0534257j -0.0375528+0.0824805j -0.125593+0.111843j -0.0125403+0.0595413j 0.114898+0.167082j 0.171299-0.055854j 0.0769817-0.0848626j -0.0110717-0.0737731j 0.0836312+0.125936j -0.119224+0.0872156j 
-0.0161588+0.00735061j 0.00545733-0.0191962j 0.00677728+0.00620624j -0.0852372+0.0637343j 0.0627142+0.081496j -0.0214246-0.00152822j -0.00992879-0.00646936j -0.0148307+0.00983157j -0.129218-0.0756562j 0.0595592-0.134492j -0.0590306+0.0174502j -0.00885675-0.0277552j -0.0240594+0.00110429j -0.00355545-0.044454j 0.00806997-0.0183103j 0.0175223+0.00431432j 0.00518209-0.023842j 0.0274411-0.00204922j 0.00327959+0.0086005j 0.04822-0.00721156j 0.00485639+0.00150413j 0.000901028-0.036713j 0.00486915-0.113998j -0.141412+0.014902j 0.0433312-0.0192428j 0.0738784+0.067025j -0.0236104-0.0803923j 0.00144459-0.052924j 0.00678628-0.0551162j 0.0334709-0.0268967j -0.00361406-0.00223202j 0.0282339-0.0679612j 0.0188749+0.00355911j 0.0119251-0.0240689j -0.00622508-0.0068707j -0.00327418-0.0192816j 0.0275554-0.0051977j 0.00097573+0.00976715j 0.00109754-0.0105445j 0.0175568-0.00315561j 0.00699647+0.00290406j -0.018497+0.00507847j 0.0581802-0.0113389j -0.0318044+0.00482112j -0.00480713-0.000702989j -0.000302969-0.00186812j -0.011883+0.0117905j -0.0300065-0.00129354j -0.00773828-0.0122853j -0.0043185+0.00550795j 0.0178493+0.0250094j 0.0119022+0.0315518j -0.0122851-0.0197211j -0.0150022+0.0287313j 0.0394054-0.00596352j -0.0837408-0.0590209j -0.0249989+0.143833j -0.0210822+0.00827454j 0.0301615+0.034227j -0.0787982+0.0939772j -0.030053+0.0302865j -0.00610267-0.0305953j 0.0197461-0.00933747j 0.0345147-0.0241025j -0.00917876+0.0177681j -0.00131052-0.0563176j 0.120574-0.0593962j -0.00621411+0.0330996j 0.0170923-0.0590849j -0.0152736+0.0102593j 0.0556534-0.0293996j 0.0693828-0.0125738j -0.0625292+0.0248075j 0.0083656-0.0112805j 0.035185-0.0111467j 0.019828-0.0221152j -0.0476949-0.0242179j 0.0111598+0.0216816j -0.0348278+0.0186634j -0.0224642+0.0215411j -0.00487679-0.000542673j -0.00458784+0.00859578j -0.0436136-0.00164318j -0.0163863-0.00607339j -0.0236054-0.00774541j -0.0633227-0.0131921j 0.0122258-0.01061j 0.0491992+0.0263418j -0.016515-0.01626j 0.012846-0.0102761j -0.0276152-0.00368957j -0.0336637-0.0109203j 0.00027367-0.00102704j 0.0791342+0.0216833j 0.0260153-0.0163864j -0.0393027-0.0315417j 0.0586099+0.00966364j 0.0572702+0.00347652j 0.0279377+0.00428543j 0.0607102+0.0259402j 0.00930002+0.00627106j -0.0274637-0.00761856j 0.00911249+0.00795254j 0.0626518+0.0046422j -0.0180101-0.00735494j 0.05236+0.00444538j -0.077567-0.0141035j 0.0136473+0.0341728j 0.00880301-0.00148347j 0.0124271-0.0315309j 0.000717338-0.0483678j 0.0210688+0.0282571j 0.0332998-0.0530875j -0.0734304-0.0691856j 0.0238891+0.00517062j 0.100165+0.0603704j 0.0356056-0.00767264j -0.0390377+0.0177567j -0.0189169-0.0478614j -0.0274435-0.00475364j 0.0264543+0.0453536j 0.0483737+0.0742363j 0.00687143+0.0455782j -0.0221469-0.188768j 0.00690574+0.0408829j 0.0435584-0.0671189j -0.138623+0.0979991j 0.106299+0.111446j -0.131179+0.202861j -0.185854-0.120067j 
0.0158214+0.0130091j -0.0037804-0.00405495j 0.0171762+0.00686235j -0.0106265+0.0326235j 0.0275382+0.006001j 0.0109831-0.00496288j -0.00469043+0.00914844j -0.0130919-0.0180163j -0.0138252+0.0139591j -0.0152866-0.0105793j 0.0014273-0.00733453j 0.0178123+0.00757193j 0.00676384-0.0112505j -0.000795377+0.00640362j 0.000671021+0.00417215j 0.00567492+0.000263436j -0.00676599-0.0111367j -0.0123272+0.0077858j -0.00820015+0.00305231j -0.00180193-0.0031859j 0.00206265+0.00743506j 0.00640814+0.017158j -0.0378657-0.00302877j -0.000554214+0.0334256j -0.0121716+0.00396434j -0.002842-0.0164465j -0.00262695-0.00676612j 0.014071+0.00299965j -0.0209335+0.0187785j 0.0186298+0.0144266j 0.00368057+0.0217147j -0.00202299-0.00420864j 0.0174226+0.00602751j -0.00715637-0.00191023j 0.00026744-0.0191883j -0.00599649-0.00247503j -0.00119137+0.00807652j 0.00263912+0.00197345j 0.0125998+0.013465j -0.0105608-0.00408101j -0.0141997-0.00131579j 0.00584846+0.000947574j 0.000690077-0.0141976j 0.0220144-0.00296826j 0.00613758-0.00360466j -0.00101952+0.000846253j -0.0244515+0.00969903j -0.00490579-0.0155815j 0.00414467-0.00128875j -0.00455904+0.000528082j -0.00454812+0.00254356j -0.0149396-0.00105848j -0.0062361-0.0302286j 0.0113347-0.019459j 0.000322486-0.00194699j 0.0115902+0.033706j 0.033454-0.0259316j -0.011795-0.00194468j 0.00239768+0.0139085j 0.00348189-0.00754404j 0.00307163+0.0100522j -0.00673305+0.0192348j -0.00576654-0.00119091j -0.00540229+0.00453415j -0.00277785+0.00863781j 0.0128518-0.0142861j -0.0346104+0.0218042j -0.0395182+0.0105034j 0.0101881-0.024047j 0.0118132-0.00127222j 0.0163109+0.00606016j 0.0264979+0.0214328j 0.00440617-0.00568257j 0.00582639-0.0100243j -0.0144771+0.00656848j -0.00325772+0.00895941j -0.00390393-0.0182012j -0.00437933+0.00388993j -0.0114689-0.00722146j -0.0149121-0.000917705j -0.0156125+0.0142069j 0.0138867-0.00447343j 0.00565261+0.00360222j 0.00804928+0.00457727j -0.0132563+0.00579591j 0.0394688+0.0141707j -0.0179678-0.015354j 0.00499457+0.0180841j -0.00364715+0.00293916j 0.00739804+0.0104395j -0.00371994+0.00349594j -0.0132557-0.00373461j -0.00458224+0.00324272j -0.0129426+0.00390463j -0.026843+0.00282929j -0.0145154-0.0284259j -0.011025-0.00821686j -0.0136309-0.0150469j -0.00521202-0.00274627j -0.00295783+0.0312825j -0.0110616+0.00938014j -0.00543878+0.00412299j -0.00943707-0.0249533j 0.00954916+0.00270617j -0.00272275-0.00865568j -0.00595176+0.00607391j 0.0295037+0.0103863j -0.000377461+0.0212054j -0.0140537+0.00342813j 0.00233149-0.0118167j 0.00370722-0.0191955j -0.0120963-0.00865469j 0.016382-0.0334192j 0.0162152+0.0252361j -0.008706+0.00132884j -0.00344261-0.0257934j -0.0144115-0.0133118j -0.0212007+0.0193991j 0.000505596-0.00396963j -0.0157127+0.0209593j -0.0168839-0.00586091j 0.0316095+0.00493133j 0.00404119+0.0119943j 0.0129134+0.0318316j 0.0183022+0.00869415j 0.0182773-0.00240327j 0.023413-0.057131j -0.0439204-0.0209439j -0.033271+0.00379221j -0.00822713-0.033555j 
