-0.135736+0.302801j 0.329317+0.15245j 0.281098-0.162021j -0.236626-0.312742j 0.0789187-0.0176105j 0.00918976-0.133263j 0.0235046-0.286871j -0.00323309+0.105246j -0.0423573-0.126261j -0.43747+0.213916j -0.201671-0.299495j -0.0750349+0.122563j -0.122336-0.0740157j -0.0522778+0.0444874j 0.0468503+0.0688037j 0.0188091-0.00962927j 0.0211555-0.0389611j 0.0361247-0.00885427j 0.0211584-0.0184688j -0.00773941-0.015773j 0.019538-0.000325387j 0.014363+0.000414468j -0.034548-0.00556177j 0.026486+0.000291534j -0.0230348-0.0533805j 0.037554-0.0212309j -0.0102317-0.0044242j -0.0057481+0.012248j -0.00192577-0.000165239j -0.00233107+0.00386273j -0.0154732-0.043356j 0.0428258-0.01349j 0.00841072-0.000735491j -0.00753279+0.00433171j 0.00188998+0.0218362j -0.0234165+0.0140625j -0.0237934-0.0230568j 0.00192062+0.0101022j -0.00783294+0.0237028j -0.00340527-0.00626439j 0.0113706-0.0119934j 0.00283294-0.00931874j 0.00643673+0.00132559j 0.00678141-0.00465934j 0.0109661+0.00297072j 0.0179028-0.00754578j 0.00641744-0.00443754j 0.00470499+0.00233301j -0.00405436+0.00558754j -0.00089187+0.00905041j -0.00248084-0.00484899j -0.0153594+0.000560158j 0.00254825+0.000234903j -0.011808-0.00232413j -0.0184277-0.000378444j 0.000445244-0.000712246j -0.00736921+0.00734151j -0.000716087+0.010183j -0.0127645-0.00918362j -0.00522089-0.00890105j -0.0114989-0.009011j 0.0134932+0.0100382j -0.00754951+0.0191937j 0.00515632+0.00939121j -0.001376-0.00500752j -0.0215885+0.000518307j -0.00657829-0.0354713j 0.0298982-0.00883931j -0.000217492+0.00251526j 0.00232172-0.00176686j 0.00291393-0.00133996j 0.00135878+0.00204922j 0.00533412-0.00704365j 0.00657077+0.0049361j -0.00111892+0.00014477j 0.000473691-0.000771152j 0.0042917-0.00135928j 0.0250235+0.00800971j -0.0104937+0.0235503j -0.0232358-0.00310777j 0.00563651+0.020733j -0.00638932+0.00211867j 0.00683312-0.00316629j -0.000207597-0.00355961j -0.00496893-0.000575822j -0.00282075-0.00137091j -0.00862207+0.00444889j 0.0221168+0.0106741j -0.00693124+0.0174657j 0.00744717+0.00223097j 0.0091608+0.00765163j -0.0102177-0.00838693j -0.00136162-0.000981092j -0.00295991-0.00145406j -0.00804623-0.00934205j -0.00100085-0.00171913j 0.00253909-0.000950257j -0.00529657-0.00386957j -0.000150029+0.00326483j 0.000950652+5.96101e-05j 0.00652954+0.0171018j 0.00211751-0.000372963j 0.00376658-0.00165585j 0.00260975+0.00452424j 0.000873101+0.00563837j -0.000109523-0.000999656j -0.0012597-0.0024995j 2.02005e-06+0.0011828j -0.00137968-0.000620117j 0.00166353+0.00940849j -0.00294696-0.00360264j 0.000580392-0.0077701j 0.00101885+0.00425076j 0.000857653-0.00600645j 0.000833843+0.007717j -0.00391378-0.00893998j -0.00138302-0.00239036j -0.00173982+0.0126693j 0.000680173-0.00129035j -0.000864787-0.00368609j 0.000477868+2.12364e-06j -0.00287282+0.000538268j -0.000308069+0.00434888j 0.000917571+0.00189561j 8.96546e-05-0.00224415j -0.00218256-0.00186033j -0.000402424-0.00904459j -0.00145931+0.0113224j -0.000977767+0.00517261j 0.00537766-0.00483656j -0.00159389+0.00222042j -0.00354226+0.0106211j 0.000963441+0.000546644j 0.00113592-0.00362351j -0.00844531+0.00878426j -0.00378917-0.0058716j -0.00197145-0.00632056j 0.00962209+0.00346345j 0.00939859-0.0141131j -0.00365071+0.00285555j -0.00453975+2.00393e-05j -0.000549618+0.000599973j 0.0011492-0.00238674j -0.00236665+0.00189796j 0.00888869+0.0159523j 0.0151835-0.0144753j 0.0141853+0.000851816j 0.00244022-0.0127505j 0.00453792+0.00480361j -0.00629042+0.00420324j -0.00146409-0.00428989j -0.00209308+0.00297114j 0.00208878+0.00416333j -0.00552905+0.00263776j -0.0018304-0.0047053j -0.00631513-0.00128684j -0.000963849+0.00693494j 
-0.0236137-0.130069j -0.128317+0.0236906j 0.0187885-0.00458043j -0.0465798-0.028159j -0.030657+0.0270537j -0.0140858-0.00439784j 0.0240226-0.0335926j 0.00361499+0.00418011j 0.0206026+0.0376564j -0.00226944+0.046528j -0.0464449+0.0125569j -0.0593808+0.228386j -0.238088-0.0534515j 0.0254918+0.0681559j 0.0233625-0.136847j 0.165174-0.0558718j -0.174887+0.0784705j -0.0684041+0.312737j -0.239375-0.0402338j -0.0758443-0.134619j -0.0322763+0.081292j -0.0293757+0.0433997j 0.257909+0.211459j 0.214004-0.173534j 0.269888+0.0235017j 0.0253265+0.300054j -0.32246+0.0180586j 0.0184245+0.32143j 0.0519217-0.0286294j -0.0339394-0.0304533j 0.0500323+0.0314709j -0.0388417+0.0502883j 0.0424258+0.00835384j 0.0579609-0.00352673j 0.000454159-0.0597089j -0.0081881+0.0428831j 0.0124043-0.0293904j 0.0379648+0.0218337j 0.0100025+0.0101977j 0.00588291+0.0327641j -0.00287844+0.0255437j 0.0331684+0.00204299j 0.00473859-0.00255232j -0.0249385-0.00488129j 0.0197258-0.0140334j 0.00959633-0.00835135j -0.0143285-0.0255078j -0.0115992-0.00905819j -0.0253437-0.0112526j -5.70239e-05-0.00366776j 0.014242+0.0138454j -0.00199418-0.0316023j -0.0164057+0.0149763j 0.00430784-0.00595269j 0.0131022+0.0380018j -0.00711327-0.0181726j 0.0212932-0.0319928j 0.000390172-0.0262209j -0.0033691-0.00400567j -0.0401974+0.0107725j -0.00714813-0.00844517j -0.0275447+0.00204208j 0.0158323-0.0218264j -0.0127926+0.0210126j -0.0485333+0.015939j 0.013088+0.0313336j 0.0109939-0.0213203j 0.0248544+0.0179295j 0.028056+0.0129408j 0.0114705-0.0296149j -0.0163351-0.0238359j 0.0207548-0.0154515j -0.059241-0.0039135j 0.00483227-0.0556709j 0.00920322+0.00508938j -0.0020103-0.0081207j 0.0118211+0.00970491j -0.0110012+0.015888j -0.016619-0.00669305j 0.00897698-0.00342947j -0.000747052-0.00531188j 0.00504802-0.00636149j 0.0102226+0.00765261j -0.00420664+0.000686957j -0.000716705+0.0189548j 0.00984634-0.00781822j 0.00909374-0.000245455j 0.00620211-0.00583554j 0.00458915-0.00914756j -0.000478799+0.00600917j -0.0107704-0.00716525j 0.00565937-0.00974413j -0.0187007+0.0114518j -0.00169867+0.021272j 0.00148657-0.00736948j -0.000596419+0.00670509j -0.00242831+0.00412584j 0.00368271-0.00608147j -0.00377583+0.00282759j -0.0076802+0.00493763j 0.00673869-0.00253757j 1.45352e-05-0.0009238j -0.00458533-0.00351884j -0.0104571+0.000433657j 0.00322818+0.00347192j 0.00757448+0.00276821j 0.00442668+0.00471333j 0.00639934+0.00672216j 0.00732096+0.00314119j 0.00573067+0.00450068j 0.0058296+0.00573614j -0.0067918+0.000436346j 0.0149238-0.00127278j -0.00653349+0.00856754j -0.00453983-0.00486433j 0.0159802-0.000542666j 0.00398448+0.00331251j 0.00137474+0.00288679j -0.00226472+0.0025496j -0.000448563-0.000359097j -0.00279816-0.000155485j 0.0115049-0.00777509j 0.00620305+0.00231988j 0.00970233-0.00140186j -0.0067339-4.39198e-05j -0.00271731+0.000896221j 0.00270854+0.00621149j 0.0020724+0.00568579j -0.00237301+0.00348693j -0.00616946+0.00280801j 0.00588555+0.00872829j -0.0022039-0.00126185j -0.00620343-0.00374197j -0.019377-0.0061328j 0.00487707+0.0075231j 0.00376847+0.00990662j 0.00354701+0.00520899j -0.00696402+0.0118116j 0.0160912-0.00198469j -0.00189802+0.000305553j 0.00844913-0.00906677j 0.00194937-0.0068333j 0.0124366+0.00863298j 0.0112702+0.0135199j -0.00198882+0.00687948j 0.00666078-0.00329834j 0.00707853+0.00657865j 0.00710957+0.00379188j -0.00752075-0.00199788j 0.000673075-0.0094387j 0.00710701+0.00881502j 0.0221413+0.00521326j 0.00725818-0.0279938j 0.0155535-0.0067647j 0.0103644+0.0108136j 0.0306682+0.0156583j 0.0140254-0.0331854j 
0.0319367+0.040552j 0.0347801-0.0290731j 0.0215347+0.0115371j 0.00207853-0.00814871j 0.000480268+0.0138596j 0.00510917+0.00172691j 0.000109704-0.00436373j -0.000138039+0.00481468j 0.0114733-0.0063338j 0.000906169-0.00535712j 0.00929363-0.00192919j -0.0146847-0.151104j 0.147474-0.0218297j 0.0337906+0.0941355j 0.103254-0.045394j 0.0361251+0.031233j -0.0306261-0.0191131j 0.00541258+0.0347517j -0.0188734-0.0364311j -0.000167826-0.0150666j -0.0508256+0.0206148j -0.0137732-0.0268734j 0.0419183-0.000999339j 0.0125153-0.0694934j 0.0176411-0.01348j 0.0474554+0.0155398j -0.129339+0.0623345j 0.0444869+0.125917j 0.0127367+0.126716j 0.185056+0.0152673j -0.031917-0.0865945j 0.118985-0.00916109j -0.0883667-0.152665j 0.0632519-0.102512j -0.118327-0.0170712j 0.0608481-0.0938966j 0.0438599-0.00764056j 0.0069979-0.167915j -0.0485142+0.000486164j 0.0356388-0.0256286j 0.12746-0.101336j -0.0524059+0.0137018j -0.125495-0.0752712j 0.0181746-0.0513944j -0.0444014+0.0840593j -0.128033+0.0477239j 0.00123229-0.00831485j 0.0909805+0.0611854j 0.050036-0.0736708j 0.00562118+0.00871879j -0.158732+0.0178149j -0.122112-0.0265241j 0.075591-0.0587307j 0.0216041+0.0444742j 0.0180237-0.0122965j 0.0541756+0.0435231j -0.0590064-0.0940408j 0.00528591+0.140237j 0.023025+0.0085311j 0.0779898+0.00865718j 0.00817826+0.187658j 0.0212146+0.0801393j 0.0249212+0.123118j 0.0744475-0.0222008j -0.0794918-0.160045j -0.211216+0.0327957j 0.020663+0.0565775j -0.143225+0.0169975j -0.215205+0.0700815j 0.0310462+0.266107j -0.188681-0.117652j 0.143739-0.188727j 0.0451627-0.0636872j 0.0583566+0.0459228j -0.106965+0.0320762j 0.0857596+0.129006j 0.0188159-0.0652937j -0.000693727+0.00452349j 0.0339805-0.0081566j -0.0399567-0.0187837j -0.0445813-0.00403871j -0.00460612+0.00117846j -0.0548343-0.0154597j 0.0175852-0.0580533j 0.0187148-0.0342252j 0.0395805+0.0432766j 0.0125547-0.00204235j 0.0195688-0.00603239j 0.00676427+0.0100362j 0.0188451+0.00520413j 0.0253891-0.0186373j 0.0196988-0.0254899j 0.0253233+0.0341796j 0.00675155-0.0303629j -0.0216663-0.0195792j 0.0054326-0.00288894j -0.00725775-0.00157059j -0.0160121+0.0313641j 0.00896613-0.0283191j -0.00440606-0.00176047j -0.0317897-0.0152085j -0.0144735-0.0145822j 0.00326535-0.0112976j -0.0161168+0.0171243j 0.00638243+0.0203627j 0.01055-0.0166963j -0.00251963-0.00766932j -0.0105914-0.00852253j -0.0128952+0.00990215j 0.000248927+0.00804653j 0.00855369-0.0175582j -0.003687+0.0158782j 0.00853581-0.00487497j 0.0106099-0.00990676j -0.0189845+0.020849j -0.00453382-0.000523552j 0.00519515-0.00977174j 0.0172551+0.00344445j -0.000709598-0.0124528j 0.00473449-0.00320975j 0.0219546-0.0106205j -0.00997638+0.0173436j 0.00621879+0.0190373j 0.00242544-0.0122601j -0.000736341-0.00633935j 0.0197892-0.0250488j 0.0211843-0.00835887j -0.00182534-0.0554443j -0.0101202+0.00131059j 0.0193428-0.0132317j -8.97063e-05-0.0374343j 0.00667303+0.0209033j -0.00270638+0.00796625j 0.00386731-0.0255139j 0.0202568-0.0137427j -0.00970908-0.0225491j 0.0405257-0.0129919j 0.0155638-0.0438925j -0.00582468-0.0022887j -0.00492542-0.0262007j -0.0140649-0.0183617j 0.0275619-0.00302789j -0.0219015+0.0360093j -0.0417009+0.00148091j 0.0138326-0.00612176j -0.00813313-0.0111239j -0.00556845+0.0120496j 0.0297468+0.0122202j 0.0276813+0.0170652j 0.000826549+0.0076091j -0.0210803-0.0302267j -0.0251334-0.000232026j 0.0183434+0.0103651j 0.0444533+0.0476271j -0.0525273+0.0453336j -0.0593065-0.0657585j -0.0583442+0.0651887j 
0.0475739-0.0330888j -0.0299037-0.0470083j 0.0188717-0.0175194j -0.0220401-0.00985818j 0.010892+0.0199517j -0.0088885-0.00698562j -0.00846563-0.00417648j 0.0141527+0.00894545j 0.00294492-0.0329112j -0.00577189-0.00233917j 0.023063+0.00350569j -0.0681575-0.00551445j 0.00644502-0.074232j -0.0726215-0.0166613j -0.0346885+0.0689613j -0.0378615-0.0417492j -0.0223778+0.0486031j 0.0395081-0.00214946j -0.0233099-0.00339758j 0.0219441+0.0232743j 0.0257591-0.00256926j 0.00133954+0.0297779j 0.0322696+0.0199401j 0.0170877-0.0296431j -0.0172651+0.027526j -0.0287109+0.00239371j -0.00539102+0.0642277j 0.0645052+0.00317215j -0.0741798-0.125831j -0.16964+0.0849235j 0.0503668-0.169471j 0.149748+0.0301187j 0.0222457+0.048291j 0.00515663+0.159428j 0.205064-0.0813787j 0.0670817-0.0638498j 0.166308+0.247403j -0.0825413-0.0349122j 0.0537965-0.0429824j -0.0706559+0.0175252j 0.0467888-0.0382719j 0.0261215+0.0753652j 0.100324-0.0553553j 0.00195072+0.0581644j -0.0129421-0.0753446j 0.0653508+0.158711j -0.0978434-0.0145913j 0.0134737+0.0404969j 0.110627-0.00347607j 0.031803+0.0388138j -0.180953+0.0244859j -0.0219774-0.0611626j 0.0857367-0.108155j -0.00948332-0.130821j 0.0935802-0.0512454j 0.0239988-0.143521j -0.00851149+0.0905775j 0.0606159+0.0126894j -3.34059e-06-0.0263309j -0.04508+0.0524669j 0.118106-0.13804j 0.0869789+0.179056j -0.221831+0.076873j -0.180306-0.0813419j 0.121219-0.143765j -0.119144-0.0500573j -0.151666+0.0946885j -0.133674-0.203259j 0.079521+0.109619j 0.0789719-0.0908566j -0.100298+0.00532571j -0.0113858-0.095376j -0.0460583-0.144801j 0.158132-0.0494774j 0.0768137-0.0552766j -0.0844324-0.0836229j -0.00951472+0.0423667j 0.00613534-0.0417391j -0.00107771+0.0206482j 0.0472633-0.0303612j 0.00676364-0.0233286j -0.0261007-0.0462234j 0.0359022+0.0466001j -0.000303477+0.0410904j -0.0244564+0.0198879j 0.01146-0.0325783j -0.00041388+0.025952j 0.0191898-0.00149366j -0.0112155+0.00706383j -0.00227064+0.0177339j -0.00653937+0.014147j 0.0169705-0.0168354j 0.0342205-0.00771337j 0.00849484+0.0201153j -0.0263896-0.00857402j -0.00612846-0.0230512j 0.00449343+0.00748548j 0.00557647+0.00170914j -0.013306-9.71404e-05j -0.0230349+0.0200928j -0.00296864-0.00978244j -0.0106845+0.00738058j 0.0128871-0.00538437j -1.79887e-05+0.012705j 0.0137567-0.0182989j -0.0167033+0.0145598j 0.0144932+0.00111296j -0.00493196-0.00384203j 0.00266535+0.0136674j -0.00737702-0.00871352j -0.00615322+0.00616158j -0.00120015+0.00498619j 0.00161162-0.0113806j 0.00166947+0.00899839j 0.000938159+0.000751507j 0.00204549-0.0156878j 0.0197925-0.00104682j -0.00619704+0.0094734j -0.00981976-0.0163605j 0.00348822-0.01119j 0.0101987-0.00179192j 0.0265789-0.0110513j 0.0135388-0.00406491j 0.00932684-0.00652438j 0.0254506+0.0112365j -0.00375212-0.000176087j -0.0123191-0.00130376j -0.00113288+0.00315525j 0.00670086+0.0102443j 0.00513296+0.00589543j 0.0027543-0.00937549j 0.00526788+0.00774123j -0.0303062-0.0266308j -0.0176501+0.012386j -0.0172026-0.00736577j -0.00255657-0.0134517j 0.000926187-0.008505j 0.0122265-0.0194554j -0.00244267-0.0111389j 0.00757438-0.00741116j 0.00142767+0.0196411j -0.01898-0.00747484j -0.029021+0.0106179j 0.00935981-0.0184096j 0.003603+0.0194178j 0.00287043+0.0063896j -0.000269231-0.0179044j -0.000394294+0.0148254j -0.0357993-0.0350516j 0.0331777-0.025277j 0.00533314+0.00289788j 0.0211506+0.0157118j 0.0247871-0.0145938j -0.00578874+0.0413927j -0.0232165-0.00900544j -0.0318892+0.0264644j 0.0201661+0.0317593j 
-0.00632487+0.0192736j 0.0121931+0.00562942j -0.0103315+0.0474717j 0.0366898+0.00931297j 0.00154808-0.0321603j -0.00741021-0.00270373j -0.0133705-0.00157917j -0.0197596-0.011166j -0.0013234+0.0041188j -0.00139181+0.0205591j -0.0313013+0.00433054j -0.0441097-0.0425062j 0.0415315-0.0494217j -0.0548747+0.0397583j 0.0350012+0.056151j -0.027985-0.0161311j -0.0115823+0.0322092j 0.0408551-0.00164331j -0.0245951-0.00742776j 0.0198795+0.00887461j 0.00739806+0.00320029j 0.00160804+0.0202992j 0.0375288+0.00511506j 0.00401366-0.0485812j -0.0189891+0.00989694j 0.00105571-0.0144488j -0.0325119+0.0575082j 0.0553879+0.026149j -0.116101+0.0251345j 0.0688131+0.183316j -0.0801303+0.144589j -0.145516-0.0504971j 0.0898402-0.00544809j 0.0754866+0.0451862j 0.166672+0.0246734j -0.0881295+0.170085j -0.206231+0.0257409j -0.016629-0.00677689j 0.0541764+0.214741j 0.0322124-0.186808j -0.0839845+0.0662928j 0.186125+0.0910288j -0.113564+0.0252662j 0.0669793-0.0508822j -0.0782052+0.0150127j -0.113942+0.0181884j 0.109075-0.0323227j -0.086326-0.0529725j -0.00442829+0.0471745j -0.0119994+0.153624j 0.0903638+0.164064j 0.0251547+0.00238084j 0.0801651+0.00839329j 0.00496164+0.121775j -0.0146353+0.0502119j -0.0550293+0.153867j -0.11259+0.0483839j 0.0645698-0.106327j -0.133687-0.015051j 0.0103745+0.128126j 0.0827386-0.0650832j -0.0801872-0.0378372j 0.0764719-0.0652363j -0.141914-0.141026j 0.196566-0.188523j -0.183453-0.186347j 0.19505-0.0247969j -0.0244808+0.168601j 0.0722146+0.030399j 0.0057901-0.0553556j -0.166213+0.0102553j -0.00808821-0.160006j 0.0152716+0.0478219j -0.0548521+0.0140342j 0.0121611-0.0673659j -0.0702645+0.00177001j 0.0770092+0.0500657j -0.0105239+0.00880254j -0.00323065+0.0382144j 0.0398789-0.0019119j 0.0385603-0.0591815j -0.0295702+0.0213148j -0.0438984-0.0195406j 0.0178179+0.0703899j -0.00417336-0.0481474j -0.0185304-0.00271013j -0.0196921+0.0220284j -0.00710467-0.0011009j -0.00995617+0.00912382j -0.0123634+0.013721j 0.0413128+0.008296j 0.0170946+0.00606308j 0.0252601-0.0163103j -0.00293122-0.0228096j -0.00811743+0.0111929j -0.00442567+0.00620299j -0.0149023+0.000537138j 0.00359555+0.0050141j 0.00898408+0.0104757j -0.0159757-0.00025848j -0.00496345-0.0173728j -0.00817926+0.00119069j -0.00236804-0.0145773j 0.00385608-0.0135083j 0.0190196-0.014459j -0.00543919+0.00312688j 0.0176814-0.00907664j 0.00392246-0.00511119j -0.00197726-0.00685819j -0.00670407+0.0202477j 0.0013543-0.000437636j 0.0165869-0.0215335j 0.00330435+0.0164092j -0.0117604-0.00103741j -0.0113574+0.0102452j -0.00291288+0.00201636j 0.00919556+0.00222673j 0.0118706-0.00637096j -0.00234851+0.00637787j -0.00392305+0.0132763j 0.00618189+0.00962556j 0.00153402+0.00661554j 0.00558571+0.0064356j -0.0146759+0.00501299j 0.0116112-0.002392j -0.00528686-0.00964548j -0.000664749+0.00397333j -0.0129573-0.0196278j 0.0224565-0.00495533j -0.00911503-0.00521667j 0.00857727-0.000548168j -0.00600758+0.00443853j -0.0280369-0.0179937j 0.0265186-0.00977145j -0.010721-0.0136335j 0.0176956+0.00352856j -0.00179671-0.0186052j -0.00542697-0.0166865j -0.0125045+0.00501615j -0.00395618-0.027124j -0.0134837+0.0090792j -0.00603847+0.0161052j -0.0199276+0.00892376j 0.00186949-0.00449654j -0.00482672+0.0143889j 0.00758863+0.00632101j 0.0171355-0.00993164j -0.012261-0.0170905j -0.0135679-0.0147429j 0.00090634-0.00983202j -0.0184416+0.00507983j 0.0232181-0.0355259j -0.0224896-0.0199769j -0.000252433+0.0206476j -0.0265019-0.0109949j -0.0148883-0.000402048j -0.00176481+0.0147625j 
-0.0159814-0.0304651j -0.0295566+0.0231878j 0.0415295+0.012032j 0.0254185-0.0155777j 0.004912-0.0202511j -0.0282034+0.00618335j -0.0355808+0.0144074j -0.00668932-0.0074259j -0.0123843-0.0475693j -0.00318459+0.0197961j -0.000566454+0.00668389j 0.0369143+0.0233056j -0.0224063+0.0396954j 0.0484613-0.00759844j -0.00377581-0.0508436j 0.0285724+0.0170759j 0.00678155-0.032018j -0.0283798+0.0088926j 0.0194324-0.000523909j -0.0178319-0.00659184j -0.0111659+0.00433359j -0.00802848-0.0162437j -0.0247679+0.00381138j 0.0131392+0.028642j 0.00655414-0.0209824j 0.010444+0.0027842j 0.0188558-0.0318078j -0.0340711-0.0151884j 0.0682603+0.0404971j 0.0345619-0.103076j -0.151481-0.143871j 0.156292-0.169352j 0.0291485-0.112235j -0.0232037-0.0811556j -0.00652638-0.0034571j 0.212411+0.175366j -0.16709+0.159474j 0.00614239+0.0539442j -0.0144121+0.0266826j 0.035394-0.0413818j -0.101754+0.0502531j 0.189414+0.115162j 0.0363306+0.00856001j 0.0256669+0.130207j 0.10056-0.00587995j 0.00124825-0.0345507j 0.00765313+0.223895j 0.00169201+0.0897351j 0.0559363+0.0511367j 0.0825615-0.0246393j -0.140835+0.114599j 0.0553581-0.0905502j -0.0325914+0.0640314j -0.0531436+0.0537592j -0.0120619+0.0664492j -0.143246+0.0916482j -0.072084+0.11015j 0.0903724+0.141813j -0.124032-0.157054j 0.157419-0.0183814j 0.0368372-0.098323j -0.208089+0.229659j -0.245122-0.182868j -0.0880678+0.0762903j -0.134544+0.0265709j 0.146627+0.0373528j 0.0938458+0.140169j -0.080755+0.0896062j -0.0523587-0.0299841j -0.0212625+0.050064j 0.0875422-0.0317066j 0.0322228+0.0822297j -0.115617-0.0137901j 0.0130093-0.10514j -0.0431211+0.0738874j 0.0820802+0.0420202j 0.0221961-0.0648844j 0.00491459+0.0476879j 0.00262425-0.0146706j -0.000756663+0.0198257j -0.0237618-0.0315507j 0.0542519+0.0297198j -0.0404699+0.0161712j 0.0188674-0.0185058j -0.0424919-0.00980733j -0.0257667+0.0217514j -0.0107822+0.0184254j -0.00581731+0.020446j -0.00378163+0.00826891j 0.00402019-0.024j -0.00942271+0.0183059j -0.01598+0.0132372j -0.00488516-0.0122124j 0.0154062+0.000138768j 0.00259714+0.00722961j 0.00276153+0.0246221j -0.00379593+0.0111415j -0.00280655-0.00845743j 0.00451222-0.0224859j 0.00599056-0.0169825j 0.00365699+0.0110571j 0.00759013-0.0100017j -0.00425453+0.00102043j 0.0182721+0.00122588j -0.00763083+0.00175199j 0.00535489-0.00573186j -0.00564662-0.000839923j -0.0153992+0.00205213j 0.00700426+0.00998973j -0.00933265-0.00761389j 0.00492905-0.00183095j 0.00578039+0.00837645j 0.0092971-0.0101664j -0.0192711+0.0144986j 0.00797047+0.00273185j 0.0020472-0.00272686j -0.00631067+0.0060891j 0.00644131-0.00367425j -0.017874-0.0111633j -0.00236516-0.00309109j 0.00926324-0.00443172j 0.00156048+0.00357909j -0.0193302-0.00673278j 0.00599211-0.00277174j -0.0193987-0.00123284j -0.00276662+0.00802713j 0.008513+0.00292958j 0.0065118+0.00490034j -0.00829981+0.00756075j -0.0121074-0.0214486j -0.00408084+0.00293931j 0.00241347-0.0085303j 0.0120356-0.00109559j -0.00698769+0.0128737j 0.00146417+0.00527359j 0.00417447-0.0131395j 0.00859285-0.0131274j 0.0191963+0.00221179j 0.0018235-0.010138j -0.0044792+0.00517843j -0.0196243-0.0172024j -0.00209919+0.0117421j 0.0105421-0.0174429j -0.00644079-0.00147892j -0.012136+0.00673028j 0.00965107+0.00941293j -0.0112557+0.00317399j -0.00488962+0.0170588j 0.002844+0.0158001j -0.00396688+0.00807912j 0.0149006+0.00915483j -0.00922958+0.0117757j 0.0094603-0.00124927j 0.0195246-0.00961951j 0.0103149+0.0227299j 0.0100589-0.00154003j -0.000444323-0.0111939j 
