0.117657-0.00645031j -0.00185977-0.126498j -0.0373881-0.0154773j 0.0123012-0.0409717j 0.0310885+0.0423508j -0.0395165+0.0213665j 0.0165541+0.0121107j 0.0202271-0.00924144j 0.00478673-0.0334412j 0.0529199-0.00743759j -0.00669608-0.00682283j 0.00438275-0.0210743j 0.00898755+0.00593078j -0.00266281-0.00687748j -0.0137939-0.00437634j 0.0130012+0.00390349j -0.00492832-0.00895997j 0.00826831-0.00765516j -0.012142-0.00580578j 0.015471-0.00706733j 0.00695922+0.0371117j -0.0420092+0.0258446j -0.00444033+0.0278102j 0.0516694+0.0112814j 0.016434-0.000846495j 0.00997626-0.0064655j -0.000372599+0.00149354j -0.00658884+0.00478123j -0.0196907-0.0274133j 0.0192795+0.0207197j -0.00558119-0.014975j 0.00139549+0.0197907j 0.000968515-0.0140886j 0.000849686-0.00377439j 0.0107233-0.023762j 0.00480678-0.0226693j -0.000121466+0.00158921j -0.017387-0.00611029j 0.0152302-0.00257663j -0.0168601-0.0104922j 0.0118342+0.000829845j -0.019608+0.00923615j 0.0116086+0.0113967j -0.015707+0.00244314j -0.0138984+0.0363885j -0.0149371-0.00474126j -0.0110223+0.000615551j -0.0248131+0.0180236j 0.0147895-0.00518704j 0.00367589+0.0248201j 0.00500075-0.0270591j -0.0358945+0.0169239j -0.0044948-0.0142013j 0.0105635-0.00113905j -0.00688614+0.000368635j -0.00879332-0.00130084j -0.0134429-0.00459954j 0.0233696-0.00268314j -0.0048855+0.0173437j 0.0189255+0.00121451j -0.00112834+0.0237213j -0.0111922-0.00533638j -0.0229407-0.0120397j 0.0300067+0.00797542j -0.0114008-0.0239395j 0.0332508+0.00245364j -0.00806519-0.00789256j 0.00982856+0.0102629j 0.0282688-0.00863747j -0.0156809+0.0148415j -0.0226305+0.0273923j -0.00911883+0.000436894j -0.0142236+0.0206724j -0.00404866-0.0322476j 0.0141636-0.00398275j 0.0071901-0.0206275j -0.00642739+0.00157773j 0.0149321-0.00137251j 0.000593379-0.0109408j 0.0271556+0.0245795j -0.00888867+0.00270421j 0.0283932+0.038451j -0.00632146+0.00914558j -0.0169225-0.0100317j 0.00517716-0.00885837j 0.00508255-0.021842j -0.0145863+0.000832911j 0.0191668-0.0206028j 0.0070101-0.0210484j 0.00202137-0.0106856j -0.00233651-0.00841931j 0.00475106+0.00408427j 0.0188864+0.00224791j 0.0106872+0.00567631j 0.00513291+0.00603536j -0.00889736+0.00275828j 0.0028+0.0214389j -0.0181088+0.00474717j 0.00964146+0.00149358j 0.00377511+0.0028709j -0.0116581+0.00983645j -0.00224749-6.17383e-05j -0.0242683+0.0152979j -0.00972467+0.00868189j -0.0110994-0.000498614j -0.02147-0.00331783j -0.00651089+0.0102135j 0.0147944-0.0106116j 0.0107538-0.00412611j -0.00563589-0.00634776j -0.0165177+0.031559j -0.0119065+0.00388622j 0.00323178+0.00917631j 0.000668551+0.0124384j -0.0152796+0.00823692j -0.0177764-0.0044936j -0.00185681-0.00257652j -0.012183+0.00924078j 0.00764047-0.00525398j -0.00035265-0.0232968j 0.0213404-0.0088118j 0.00536884+0.00720559j 0.02928-0.00976299j 0.00379587+0.0226585j 0.00473578-0.00643009j 0.00322378-0.00239742j -0.00239238+0.00228749j 0.0351491-0.00849441j -0.0219028-0.0100751j 0.0183442-0.00324207j 0.0126829+0.0046366j 0.0258958-0.0112258j 0.00882993+0.00684105j -0.0128938+0.0297038j -0.0131064-0.0234017j 0.00514929-0.00427472j 0.0345518+0.0402527j 0.033383+0.0107711j 0.032064+0.00718533j -0.0132751+0.010337j 0.0270831+0.0124346j 0.00631831+0.0168531j -0.0044457-0.0471267j -0.0181395-0.00707529j -0.00640291+0.00990494j 0.000509391-0.019947j -0.0170882+0.0205666j 0.0532176+0.0020447j 0.0133584+0.031349j -0.0146013-0.00730659j 0.0226495+0.0303644j 0.00438131-0.00529243j 0.0227604-0.00194722j -0.0436566-0.060468j 0.0641886-0.0444842j 0.00031479-0.132104j 0.128567-0.00124017j 
0.0392315+0.0501015j 0.0484829-0.0439729j -0.0312034+0.0116497j -0.0141914-0.0257928j 0.00563322-0.03111j 0.0245229-0.00700368j -0.00594643-0.030344j 0.00136732-0.00255442j -0.03616-0.00478364j 0.0011186-0.0316249j -0.00414711-0.0115481j -0.0223771+0.0157105j -0.0150928-0.00950121j -0.0111863-0.00689044j 0.00517756+0.0202814j -0.00217945-0.0117517j -0.0066748-0.000934657j -0.00600691+0.00092389j -0.0136638+0.0043296j -0.00091793-0.00716315j 0.0150603-0.0122647j 0.0194367+0.0193822j -0.00284077-0.00642642j 0.0137441-0.0112704j -0.0160052-0.0142858j 0.0155949-0.0203862j 0.0014905-0.0216804j 0.00554916+0.0113948j -0.0203605-0.00638459j 0.0172494-0.0054151j 0.00123206+0.00367295j 0.00189833-0.000982129j 0.00751767-0.0066147j -0.00473414-0.0204829j -0.00158724-0.0092687j 9.40435e-05-0.012995j 0.0276207+0.00875218j -0.000195385-0.0282483j 0.0114113+0.0150924j 0.0166912+0.0081634j 0.0186762-0.00377449j 0.000319584+0.0132833j -0.0134124+0.0151365j 0.0170265-0.00482705j 0.0174567-0.00448765j -0.0129882-0.0129278j -0.0185505-0.000440549j 7.03968e-05+0.0219664j -0.0192428+0.0027938j -0.0104372-0.0151614j 0.0077915+0.0105811j 0.00510366-0.00498173j -0.00369807-0.00118116j -0.00842592-0.00327911j -0.00828996+0.00121916j 0.00326334+0.00899647j -0.00254549-0.00558622j 0.0161162-0.023202j -0.000428945+0.0139286j 0.0294417-0.00654402j 0.0166215+0.000137435j 0.00664003-0.00347141j 0.00825828+0.00619171j -0.000593524+0.0119774j -0.00821838+0.0071304j 0.000945923+0.0124283j 0.00732394+0.000535398j 0.00853202+0.00247746j 0.00116137+0.00322963j 0.00296546+0.000680507j -0.0342696+0.0122023j 0.0208635+0.01704j -0.028285-0.0188461j -0.00393048+0.0101491j -0.00501572+0.00206082j -0.00598707-0.000424455j 0.0113038+0.0086262j -0.0100079+0.0277613j 0.00430461-0.0279507j -0.0127175+0.0128055j -0.0084422-0.00775956j 0.000322397-0.00830679j -0.00911089-0.0127431j -0.0133405+0.00600517j 0.006409-0.0137078j 0.00471512+0.0108166j -0.00288345-0.00960364j -0.00265-0.0249702j 0.00578784+0.00768503j 0.00187741-0.00182108j -0.00251869-0.0031563j -0.00656687-0.00821603j 0.00508333-0.0120605j 0.00287595+0.00452171j 0.00536823-0.0182605j 0.0243692+0.00453546j -0.000343099-0.00208113j 0.00929763-0.00834916j 0.00481657-0.0151122j -0.00291708-0.00847421j 0.0115561+0.0133995j -8.84844e-05-0.00658913j -0.0101086-0.001438j 0.00750573-0.0149348j 0.00749472+0.00818846j -0.0294266+0.0110965j 0.0264475+0.00189109j -0.00610406-0.00491873j 0.00304366-0.00814048j 0.00720121-0.000249668j 0.0193711+0.00444736j 0.0107293-0.00359911j 0.00420185+0.00875124j 0.00905562+0.00787972j 0.0201217-0.00686265j 0.0183148-0.00626677j 0.00987162+0.0014819j -0.000208895+0.0119038j -0.0425745+0.00875549j 0.00466411-0.026444j -0.00998032+0.00758318j 0.0139459+0.012356j 0.0230732+0.0018811j 0.00210216+0.0146585j -0.000607812+0.00483958j 0.000867862-0.0231548j -0.00634504+0.0158368j 0.0111553-0.0132882j -0.00468823-0.00563544j 0.00476295-0.00451626j -0.025006-0.00695491j -0.00329468-0.00277211j -0.0149242+0.0159361j -0.0143775-0.0313856j 0.00749184-0.0331842j -0.00976439-0.0244552j 0.0039825+0.00273365j 0.0114526+0.00307142j 0.00106826-0.00596596j -0.00393885+0.00359706j 0.0216688+0.0194958j 0.00198178-0.00159401j -0.0128894-0.0021981j 0.0112666+0.0071871j 0.00562571+0.00444125j -0.0135309-0.0137371j 0.0532889+0.0218864j 0.00593962-0.0550736j 0.070889-0.00727604j -0.0129435+0.0421959j 0.0262351+0.0124537j -0.0333766+0.0280287j -0.0349133-0.0467447j -0.0249419+0.0414105j -0.0246461-0.00757632j 0.0542765+0.00194169j -0.00614027+0.0542476j 
-0.0728991-0.0257762j -0.0259728+0.0774296j -0.0889112-0.0514039j 0.0933424-0.128925j 0.0506902+0.0744889j -0.0496056-0.00342921j -0.11848-0.0501749j 0.0352788+0.0936534j -0.0387902+0.121883j -0.0628038+0.0109021j -0.0906997+0.0272634j -0.0611834-0.0335532j 0.00352966-0.0271535j 0.0145027+0.0364373j 0.0128307-0.00493814j -3.29963e-05+0.00483855j 0.0024697+0.0129844j -0.00158197+0.0283589j 0.00170844+0.0121396j -0.0415411+0.0260034j 0.0502406-0.120102j 0.135206-0.0168628j 0.0525938-0.0896138j -0.233594+0.0728233j -0.21073-0.0952845j -0.0867268-0.0896132j 0.0596288+0.0455353j -0.0123154+0.0820192j 0.119385+0.304096j -0.111501+0.0790023j 0.00890043-0.0307418j 0.00572305+0.0104191j -0.0134444+0.166949j 0.0266691+0.237902j -0.0279997+0.0647769j -0.0534737+0.189845j -0.260924+0.0702361j 0.100868-0.050193j -0.141254-0.0369345j 0.114033+0.0671089j 0.206526-0.00944816j 0.0184022+0.127694j 0.0235405-0.173061j -0.168688+0.0258613j -0.0689835+0.0446582j -0.0786665+0.130425j 0.109405+0.12423j -0.0616986+0.00298319j -0.0370453+0.000574662j 0.0297215-0.0479636j 0.113577+0.0621129j 0.0432869-0.0966048j 0.0226278+0.0899331j 0.0397996+0.0188093j 0.0385109-0.0465428j -0.0169615-0.00754257j 0.0333237-0.0154977j 0.00638864+0.058954j 0.0172953-0.0280831j -0.00500304+0.0602705j 0.0510801-0.0115505j 0.0385024-0.00596631j -0.0550507+0.0381148j -0.00381873+0.0377803j 0.00626653+0.0236928j -0.0244953+0.0159874j -0.00775139-0.0270967j -0.0213264-0.0037349j 0.028982-0.0187685j -0.00574576-0.0190165j 0.0437459-0.0132325j 0.0151734-0.0434026j 0.0422603-0.0126876j 0.0155557+0.0514085j -0.00594747-0.0158415j 0.0216977+0.00647819j 0.00532938+0.017932j -0.020947+0.0398004j -0.0326366-0.0217728j -0.021646+0.0404868j -0.0215528+0.00940233j -0.00234014+0.0166207j -0.00770435-0.0157568j 0.0379729+0.020667j -0.0287889-0.00594672j -0.0174766+0.00419576j 0.0253986-0.014656j -0.0248745+0.0013478j -0.00501336-0.0189653j 0.0574419-0.00354269j 0.00188356+0.0094156j 0.0123202-0.00490585j -0.000787518-0.0173665j 0.00812919-0.0122489j 0.00196245-0.0096061j 0.0615475+0.00137636j -0.00955903-0.01484j 0.0314446+0.000340467j -0.00703452-0.0203416j 0.00653162+0.0273834j -0.00380534+0.0183558j 0.0313748-0.0064437j -0.00856725-0.0183077j 0.00616692-0.00569351j -0.0147425+0.00410717j 0.0271469+0.0199626j 0.0186281-0.0283825j 0.000305776+0.00736204j 0.0130155+0.0223048j 0.0126345-0.00665466j -0.021312-0.012985j -0.00544048+0.0229758j 0.0140624-0.0332295j 0.00299262-0.00923357j 0.017852-0.00828314j -0.00947185+0.0183311j -0.00169763+0.00312144j -0.0100842-0.0199237j -0.0290251-0.0168673j -0.00609235+0.0314875j -0.0288753+0.00333599j 0.0100249-0.0182136j -0.0522662-0.020224j 0.0347846-0.00382j 0.00105625-0.0014965j 0.0202744+0.0194236j 0.00724087+0.00574913j -0.0202856+0.0192855j 0.0116517+0.00224687j -0.00767388-0.000321382j -0.00254495+0.0170265j 0.0175275+0.0268744j 0.00834367-0.011033j 0.0227895-0.017492j -0.0230906-0.0297083j -0.0223361-0.00280375j -0.00515331-0.0171633j -0.010036-0.0082852j 0.0234122-0.0229874j 0.0266411+0.0113039j -0.035133-0.0237779j -0.00733276+0.0354763j 0.0304271+0.0138584j 0.0309579+0.00777804j 0.00546033-0.0394169j 0.00965625+0.0188499j 0.00719455-0.0134191j -0.0337039-0.00257519j -0.00918973-0.0482469j 0.0254427+0.0180449j 0.0361582-0.0230459j -0.0338537+0.004765j 0.0174586-0.0393275j -0.0411304-0.0734546j 0.0539697-0.0279583j 0.0163916+0.0545843j -0.0498688+0.0166935j 
0.0806323-0.0253065j -0.0198551-0.087039j 0.013177-0.0613535j 0.0472354+0.0131047j 0.00108571-0.00580903j 0.0253089+0.00825679j 0.00158427+0.00963291j 0.0334691+0.0613727j 0.0403664-0.0208012j -0.00234034+0.0375867j -0.0322876+0.022832j -0.018981-0.0158208j 0.00798472-0.0110374j 0.0248495-0.0278219j -0.0185164-0.016328j -0.000884137-0.0164102j 0.00855986+0.00532588j 0.0214822+0.0194742j -0.0499603-1.67821e-05j -0.000582073-0.00814505j 0.0297175-0.0130749j 0.00967837+0.0273892j -0.0025578+0.0359194j -0.0138143+0.0331966j 0.0210409-0.00669628j -0.029264+0.00255719j 0.0382468+0.0467665j -0.0166106+0.00217323j 0.0278467+0.0590063j -0.0110096+0.0565446j 0.0152997-0.0128846j 0.00586555-0.00630108j 0.00983062+0.0436157j 0.0102395+0.0584764j -0.0125698+0.03218j -0.0223523+0.0183879j -0.0547092-0.00439367j -0.0190858-0.0556576j -0.0543646-0.033108j 0.0272538-0.0150682j 0.0970818-0.00707542j -0.0260859+0.0567305j 0.0320273-0.0684182j -0.0902432+0.039261j 0.000822914+0.074559j -0.0424586-0.0433414j 0.0347239+0.047357j -0.0702629+0.0593438j 0.0118553+0.00777578j 0.0268365-0.00642784j 0.0768456-0.0264293j -0.0252392+0.0132143j 0.00767693+0.0692232j 0.0207411+0.0136928j -0.00117445+0.0212921j -0.0509306-0.0108031j -0.00576133-0.00326936j 0.0168048+0.00517775j -0.0152787-0.00804345j 0.0292195+0.00563856j 0.00250058+0.0365174j -0.00943109+0.0014011j -0.0421891-0.0261519j 0.0805492+0.000327282j -0.0865263-0.014207j 0.0485772-0.00579121j 0.0387723-0.0139507j 0.0153017+0.0114764j 0.0489846-0.0216277j 0.00930681+0.00965607j -0.0277853+0.0432644j -0.0249237-0.00179465j -0.0592574+0.0317179j -0.0100316-0.0238594j 0.0287053-0.00633419j -0.0167861-0.00487394j -0.0174444+0.0170844j 0.0268588+0.0297821j 0.00906726-0.0857075j 0.0736481+0.049437j -0.013801+0.0187337j 0.0381611+0.0898433j -0.0361993+0.0162573j -0.0556209-0.0340354j -0.00341848-0.0264971j 0.00894702-0.0296182j -0.0400175+0.00474941j 0.052355-0.0433952j -0.00258553-0.045452j -0.0158334-0.0304323j -0.0162317-0.0227558j -0.00360198+0.00500925j 0.0254356+0.0327502j -0.0137305+0.0257822j -0.00958591+0.0088526j -0.0131055-0.00220827j 0.0294698+0.0715975j 0.0144758-0.0237648j 0.00937415+0.0152373j -0.026731+0.0098773j -0.0228926+0.021338j -0.0135252-0.0190983j -0.0134366+0.0213377j -0.0179485+0.00699187j -0.0194424-0.012382j 0.00127176-0.046321j 0.011253+0.0296575j 0.016546+0.00317047j -0.00504482-0.00544343j -0.00371717-0.0220468j -0.0067587+0.0381051j -0.0145476-0.00119049j 0.0149369+0.0155649j -0.0220721+0.00953523j -0.00765018+0.0257482j 0.000357632-0.0335696j 9.51669e-05-0.00640734j -0.0100861+0.0025402j -0.0320207+0.00795404j 0.0163603-0.0480532j 0.0100071-0.0202751j 0.00316866-0.00157593j 0.0491257+0.0159242j -0.039907+0.0362619j 0.0160742-0.027543j 0.0105063-0.0108348j -0.00618796-0.0114177j 0.0377948+0.0172212j -0.0162382+0.013995j 0.0342754+0.0119529j -0.01266+0.00341064j 0.0284784-0.00359408j 0.00207148+0.00611616j -0.0125917+0.00900726j 0.030647+0.00623427j 0.0170131-0.0311463j 0.0282627-0.0240583j 0.0398411+0.0223229j 0.0259836+0.00902621j -0.0352407-0.0141722j -0.0129857+0.0185318j 0.0310907+0.00131428j -0.00478044-0.0486075j -0.0195438-0.0132255j -0.0277419-0.0118129j -0.000300469+0.035567j -0.0400858+0.00523365j 0.00289432-0.0316707j -0.034852+0.0658338j -0.0721727-0.0325163j 0.0225205-0.0308617j -0.0341127+0.00135065j -0.0170044-0.0253374j 0.0287599+0.0131618j -0.0154574+0.0500569j -0.0373922-0.0909116j 0.0809707-0.0349443j 
0.0615938+0.00940088j 0.0114678-0.0653026j 0.0403769+0.0364999j -0.00538277+0.04938j -0.0433984+0.107305j -0.120091-0.0249208j 0.0159736-0.0192513j 0.0405755+0.0268485j -0.0227127-0.0315527j -0.0171037-0.009202j -0.0455369+0.0669119j 0.015882+0.000949011j 0.000632216+0.0320085j -0.00241928-0.0149561j 0.000107338-0.0229894j -0.0147794+0.0166847j 0.0103534-0.00698526j 0.0290803-0.00423479j -0.0420326+0.0281712j 0.00627221-0.0181j 0.0713538-0.00548564j 0.0285695+0.0644049j -0.0290221+0.0556103j 0.029679+0.0236304j 0.0417018+0.0461985j -0.0168289-0.0233247j -0.0190815+0.0567552j -0.00414674-0.0222331j 0.00771101+0.0539162j 0.0143432+0.0693911j 0.0383851-0.0470493j -0.0038258+0.0284567j 0.00760189+0.0198868j 0.052034+0.0279752j 0.0074955+0.0267186j -0.0273331+0.0299513j -0.058831-0.051294j -0.0419056-0.013229j -0.0685991-0.0275536j -0.0241631-0.0752882j 0.0825571+0.0113696j -0.0405725+0.0282692j 0.0649699-0.0694955j -0.0915134+0.0967483j 0.0375294+0.138623j 0.0135405-0.0660407j 0.101479+0.0294293j -0.122834+0.0180658j 0.0772727-0.0458076j 0.00938819+0.0179552j -0.000164183-0.0479999j -0.0525581+0.0938234j -0.00709399+0.116124j -0.0332314+0.00395191j 0.025913+0.0491712j -0.104395+0.0752804j -0.0284416+0.00424453j 0.0355525-0.0082824j -0.0665632-0.0222528j 0.00432277+0.0537193j -0.0474102+0.038804j -0.0403993-0.0312798j -0.0898136-0.00939772j 0.140552+0.0338825j -0.0565945-0.0533703j 0.0428531-0.0795882j -0.0471524-0.0552625j -0.00305199+0.0165956j 0.0108653-0.0392894j 0.0288715+0.0302813j 0.0104912-0.0387903j -0.0879673-0.0273078j -0.0310421+0.0531735j -0.00988851-0.0353719j 0.120868+0.0254283j -0.0174856+0.00749033j -0.0510824-0.0306631j 0.0859098+0.0467097j 0.0342211-0.0701818j 0.0905457+0.0674004j -0.0433603+0.121714j 0.0288853+0.087236j -0.0704869+0.0536669j -0.0353195-0.0555422j -0.019833-0.0255455j -0.0297224-0.0379997j -0.0322859+0.00746703j 0.0526262-0.0428717j -0.0286733-0.0276979j -0.0350888-0.0165587j -0.0071663+0.0103454j -0.031484+0.0429967j 0.0563948+0.043213j -0.0419267+0.0338793j 0.015308+0.0353402j -0.054386-0.000436119j 0.00558229+0.0913439j -0.0115025-0.0304348j 0.0429917+0.099669j -0.0791899+0.0289621j -0.0152473-0.0529892j 0.00238922+0.0257295j 0.00805876+0.0407393j -0.0256397+0.0207465j 0.0422417-0.0484379j 0.0245532-0.0706611j 0.00336025+0.0444987j -0.00177594+0.0178137j -0.0450053-0.0125668j 0.0207084-0.00235669j -0.0504512+0.0358041j -0.0315315-0.0214939j 0.0437469+0.047844j -0.0260653-0.00633396j -0.00591718+0.0638316j -0.00859103-0.016317j -0.00103008-0.00316158j 0.00429224-0.00285322j 0.0290976+0.0172131j 0.00597414-0.0266587j 0.0276612-0.00301345j -0.0105241+0.0263754j 0.0547698+0.013285j -0.0717927+0.0292635j 0.0198436+0.00617713j -0.0158512-0.00773408j -0.0080242-0.0288595j 0.0166603-0.0109895j 0.0146141+0.00755416j 0.03227-0.0109377j 0.00218664-0.0379833j 0.0140272-0.0202731j -0.0459947+0.0520582j 0.0171626+0.033887j -0.00796804-0.00367845j 0.0604074-0.000768599j -0.0148219-0.00397495j 0.0266056-0.00651702j 0.0305422+0.0387215j -0.0435364-0.00615036j 0.0233602+0.023385j 0.0442824-0.0160479j 0.000860135-0.0123006j -0.0134974+0.0319224j 0.0153469-0.00902811j 0.0153477+0.0193108j -0.0562402+0.0102894j -0.000113667+0.00976467j 0.057078+0.0235463j -0.00616863+0.0372857j -0.0112102+0.0219994j 0.124364-0.0950811j 0.0785625+0.124852j 0.00387853+0.0264543j -0.0326024-0.0554116j -0.0107725-0.0536691j 0.0465929-0.0103333j 
0.0756448+0.0731695j 0.0723321-0.0809832j -0.00788467+0.0148822j -0.0470494-0.0189308j 0.0493765-0.120626j 0.10294+0.0425726j 0.0247698-0.046365j 0.0326831+0.0409554j -0.03477-0.0530438j -0.00554336-0.00663081j -0.0549343-0.0176406j -0.0251934-0.00143205j -0.0244042-0.012422j -0.0366597-0.0156222j -0.0221351+0.0146342j 0.000533925-0.0334714j -0.00787543+0.0116475j 0.00264106-0.00557083j -0.052181+0.0461322j -0.0198706-0.0197825j 0.014522-0.0145478j 0.0486075+0.0359283j 0.0248241+0.0208369j -0.0302909+0.0274123j 0.00991743-0.0780075j 0.0555458+0.00188027j 0.0696979-0.0193724j -0.0107314+0.0604064j -0.0482213+0.0405918j 0.00847616+0.0162857j 0.0163568+0.0159851j -0.00231046-0.00743049j 0.0442062+0.00999924j 0.00222669+0.00281484j -0.00472653-0.030897j -0.00600627-0.0134848j -0.0121262+0.0208997j 0.0151589-0.00320583j 0.0803374+0.0266845j -0.0666024+0.0774236j 0.0793837-0.128449j 0.0229883+0.0127953j -0.081095-0.0580742j -0.0283517-0.0698324j -0.0114362-0.0179764j -0.100651-0.133907j -0.0849847+0.0775378j 0.0396167+0.13722j -0.116494+0.0904923j 0.0163542-0.0431741j 0.168239-0.0408417j -0.0516991-0.0974903j 0.0455924-0.0768109j 0.0897826+0.0225492j -0.0792017-0.0298498j 0.0363606-0.107393j -0.00867774-0.0906276j 0.0105576-0.0504383j 0.0566705+0.0509103j 0.0843956-0.0699363j 0.0976425+0.0445227j 0.0303414+0.0180136j 0.00874938-0.0700308j 0.00795057-0.0600502j -0.11209+0.00774028j 0.0328542+0.0984831j 0.0945307+0.0362989j -0.0083737+0.0121014j 0.153565+0.0611588j -0.0681897+0.0239344j -0.0687687+0.0800419j 0.082049-0.00824235j -0.102004-0.0486324j 0.0246177+0.0164001j -0.140182-0.019325j 0.0129501-0.0503336j -0.00818838+0.0933137j -0.0561833+0.0173105j 0.0372256-0.0768923j 0.0520107+0.0271089j 0.00643702-0.103765j 0.0518269+0.119506j 0.0102402-0.0699148j -0.0455538+0.0704731j 0.0751705-0.0703593j 0.0565993-0.0261907j -0.0571104+0.00614407j 0.059372-0.0600126j 0.0782753-0.0581971j -0.0180102-0.0456363j -0.0200104-0.0786318j 0.0614061-0.00966462j -0.0333994-0.00501411j 0.0299921-0.0137353j -0.037385-0.0615719j 0.050279+0.076573j 0.0547713+0.0115347j 0.0339297+0.00358589j -0.0724617-0.0842029j 0.0640735-0.00800879j 0.00884815+0.1224j 0.0219704-0.0901174j 0.0308851-0.0767892j 0.0438159-0.0361877j -0.0538533+0.0567736j -0.0789764-0.054655j 0.0169375+0.0165962j -0.0526464-0.0240596j -0.010297-0.0164777j -0.0476943-0.0283696j 0.0448951+0.00985739j -0.031546+0.033313j 0.00440083-0.00268747j -0.00756625+0.00413127j 0.0680775-0.000786935j -0.00133717-0.033005j -0.0147041+0.00801903j 0.0154863+0.0505257j -0.0408481+0.0176638j 0.0435215-0.0369406j -0.0155221-0.0111919j 0.00467188-0.0299603j 0.0219217-0.00453231j -0.00428069+0.0255513j -0.0124426-0.00903987j 0.0385682-0.0476876j -0.0325594-0.0117907j 0.0528432+0.00697155j -0.0101902-0.0401963j -0.00135173+0.0164504j -0.0366175-0.0318403j 0.00639566-0.0374757j -0.0199102+0.0129318j -0.0443475+0.00523183j 0.048515-0.0259905j -0.0175194-0.0496276j -0.00219008-0.0166592j 0.0157234-0.028602j 0.00429919-0.0128544j 0.00917907+0.00115469j 0.0609993+0.057681j 0.0490278-0.0355439j -0.0220624+0.0167051j 0.00216871-0.0194471j -0.0118054-0.00525496j -0.0197741+0.0102871j -0.0110504+0.000171598j 0.000682284+0.00276365j 0.0363974+0.00115094j -0.0029687+0.0186993j -0.0134064+0.0101471j -0.0232976+0.04724j -0.0618844-0.0403637j -0.0309105+0.0619889j -0.0382501-0.0400596j 0.0425257-0.0570332j 0.051809+0.0468413j 
