-0.0190093-0.0756681j 0.00020829-0.039914j -0.231137-0.233553j 0.0423424+0.322987j -0.281713+0.336627j -0.0571416-0.106777j 0.152977+0.00390344j 0.0368799-0.317546j -0.224355-0.202409j 0.0490006-0.359398j 0.0644309-0.291954j -0.00116365-0.0707028j 0.0163741+0.322571j 0.0502894+0.137616j -0.0341166-0.0556561j 0.0894073+0.00664305j -0.0177915-0.00111779j -0.0474043-0.00996306j -0.000964256-0.0028586j 0.014463-0.00475156j 0.0250053-0.0787903j 0.0170864+0.00373623j -0.025508+0.0177128j 0.0162181+0.00911509j -0.022312-0.0062697j -0.024973+0.00116084j -0.00259738-0.00204492j -0.0602729-0.00311854j 0.00646207-0.0274013j 0.00980909+1.25419e-05j -0.00332128-0.00951406j -0.00590343-0.0311098j 0.00699888-0.00511714j 0.000722897+0.0195775j 0.0123248+0.0254676j 0.031079+0.0261021j -0.014098+0.0239207j 0.0102916-0.0197585j 0.0123969-0.0196911j -0.00905855+0.00567885j -0.0371167+0.0154563j -0.00997352+0.0228116j 0.0255132-0.00185509j -0.00171281-0.0156015j -0.0185286-0.000913278j -0.0169429-0.0377702j -0.000677068-0.00798364j -0.00535309+0.0233165j 0.0111754-0.00732161j -0.0105129+0.00297971j -0.0168544-0.0183111j 0.0010975-0.0196967j 0.00063357-0.00659721j -0.0017969+0.00319501j -0.00164441+0.00291048j 0.0122141-0.0187265j 0.00509907+0.0191615j -0.00110169+0.0133796j 0.00103307+0.0121461j 0.0121243+0.00405682j -0.010354-0.00795834j -0.0103913+0.0120556j 0.00954694+0.0111542j 0.0090294-0.00987259j -0.000804238-0.0052515j 0.0078839-0.000899907j -0.0206564+0.00213676j 0.0204163+0.0102314j -0.0162708+0.00342921j 0.00398792-0.00731794j 0.00187807-0.00119175j -0.0123259-0.0118187j 0.00969229+0.00384741j -0.00377238-0.000680091j 0.00775429+0.00418241j 0.00161005+0.0133279j 0.00633921+0.00258513j 0.00805175+0.0184128j 0.00720458-0.00230543j -0.0115587+0.00280068j -0.0113464+0.00244829j 0.00334234-0.000468216j -0.00393016-0.00189006j 0.00939282+0.0180156j 0.00124058-0.004713j -0.00747033-0.00331471j 0.00690614-0.0120996j -0.0207277-0.0233814j -1.4382e-05+0.0242411j -0.00178857-0.00939935j 0.000585595+0.00461646j -0.00436123+0.00197361j -0.000907366+0.0115547j 0.00242441+0.0137594j -0.00022325-0.00251666j -0.00186876+0.0086935j 0.0136867+0.00434088j -0.00257589-0.00286584j 0.0325076-0.0143046j 0.0061477-0.000898907j -0.0116788+0.00194426j 0.00339636-0.0104128j 0.00579375+0.00491078j -0.00251726+0.0101725j -0.0135297-0.0137049j -0.0133738-0.0292332j -0.0100595+0.00912872j -0.00152317+0.000616319j -0.00430672-0.00811291j 0.000919124-0.00882409j -0.00104063+0.00608634j -0.00635047-0.00625911j -0.00217589+0.00468857j -0.00533261-0.0105048j -0.000669694-0.00621144j 0.010006-0.000954829j -0.0010896+0.00763915j 0.00774409+0.00588373j -0.00458243+0.0109232j 0.0139028+0.00599083j 0.013437-0.00843505j 0.000236994-0.000825038j -0.00737503+0.00677426j 0.000159268-0.00556023j -0.00251597+0.00560547j -0.000477533-0.00354544j -0.000567327+0.00624866j -0.00616842-0.00607783j 0.000556749+0.00220247j 0.0109748+0.00427118j -0.0109917+0.00590401j -0.00137275-0.00437157j -0.00456873+0.0111293j -0.00389463-0.00803072j -0.0108299-0.00910063j 0.0064075+0.00519809j 0.00402172+0.0156391j -0.0100427+0.00790557j -0.0121984+0.00428388j -0.00194185-0.00372028j 0.00725188+0.00702369j -0.00529729+0.00417179j -0.0107039+0.0103518j 0.00264692-0.0129483j -0.00883287+0.00567244j -0.00413563+0.00756824j 0.0237795+0.00232387j 0.00761294+0.000851131j -0.00846143+0.00234518j -0.00946443+0.00125439j -0.00987875-0.0110998j -0.00459706-0.0115698j 0.00833758+0.0168087j 0.0138391-0.0145375j -0.0266036-0.0135154j -0.00163405-0.0111272j -0.0189997-0.00879347j 0.00458162+0.0284639j 0.0212797+0.010115j -0.0102964-0.0191754j 
-0.00190851-0.0873063j 0.021889+0.00801246j -0.102335-0.333913j -0.268427+0.00879632j -0.000447977-0.051752j -0.252837-0.105446j -0.245474-0.261529j -0.404706+0.332324j -0.0198347+0.295827j -0.0858605-0.276559j 0.257388+0.0170132j 0.220829-0.0659155j -0.113037-0.0657349j -0.00550303+0.126499j 0.0350639+0.00258504j -0.0302202+0.064365j -0.0293507+0.0368624j 0.0210138-0.00447695j 0.036657+0.0418312j 0.000671359-0.0417239j -0.061585+0.0244351j 0.000493594+0.0088922j 0.00784711+0.0529794j 0.0180843-0.0160345j -0.0381443+0.00268319j -0.0120275-0.00305016j 0.00771016-0.0305833j 0.0034057-0.025136j 0.0124985-0.0219627j 0.00322326+0.00720251j -0.0053423+0.0172725j -0.00650095-0.0375472j 0.0041853-0.00604333j -0.00372249+0.00435757j 0.00444617+0.00860766j 0.0102372+0.0333666j 0.00490574+0.0265507j 0.0147438+0.0169087j -0.00109646+0.019547j 0.00181951+0.0042759j 0.020288+0.00749971j 0.0153883-0.0238604j 0.0184782+0.00803964j 0.00209872-0.011309j 0.0261734-0.0102691j 0.00641688+0.0090088j 0.0254733+0.0124369j 0.00117652+0.0139261j -0.0200778+0.00827747j -0.00485517-0.00170014j -0.00911763+0.0266848j -0.000357975-0.0111033j 0.00181598+0.00237498j 0.0107313+0.00598271j 0.00977675-0.00854577j -0.00161573-0.00773945j -0.028591-0.000654324j 0.0315509+0.0124969j -0.0174093+0.00583077j -0.00832495+0.00786632j -0.00229161-0.00405347j -0.0185507-0.00709856j -0.00343932+0.0268975j 0.00360132+0.00548174j -0.00286433+0.00918682j -0.0104305+0.00592501j 0.00558324+0.000504312j 0.0134693-0.00399936j 0.00287402-0.00470716j 0.00553263-0.0127019j 0.0120809-0.000631804j 0.00185931-0.000333409j 0.0164766+0.00646609j 0.00510251+0.00805065j 0.00950731+0.000125138j -0.000243262+0.00750063j 0.0023768-0.0162226j 0.0133469+0.0207266j 0.00491579-0.00585699j 0.00239219-0.0069599j -0.00802718+0.000552232j 0.006112-0.0022738j 0.00872172-0.00673307j -0.00404965+0.0171292j 0.00290949+0.00400499j -0.000129879-0.00694383j -0.00358498+0.00129844j -0.00268818-0.00758497j 0.00757006+0.0191395j 0.0022017+0.0154257j -0.0110968+0.000824674j -0.00575618-0.000114003j -0.0155614-0.00127426j -0.00305635-0.00633685j -0.000581931-0.0214832j 0.0101921+0.000106475j -0.0104969+0.00718752j -0.0175435+0.012806j -0.0125236+0.0157051j -0.00967324-0.00292751j -0.000675437+0.0146453j 0.0108955-0.00840461j 0.000381294-0.00797947j -0.00377598+0.0122777j -0.0120967-0.00745119j 0.0156938+0.0123453j 0.00859041+0.00315513j -0.0068405+0.0024777j 0.00281395-0.00696303j -0.00324401+0.00201878j 0.0126466-0.00652831j -0.0071616+0.00106886j 0.00755841-0.00809105j -0.00603221+0.000640993j -0.00721162-0.00801236j 0.00927608-0.00759276j -0.000794183-0.0106653j 0.00445265-0.00576722j -0.00386642-0.00206469j 0.00199714-0.00231144j -0.0200861-0.00249334j -0.0119621-9.39706e-05j -0.00647913+0.0027888j -0.0104844+0.000881197j 0.00215175-0.00501461j 0.00661789-0.00646177j 0.00341885-0.0049189j 0.00672071+0.0118116j 0.00508413-0.00204012j 0.01451+0.00808133j -0.00881318+0.00419089j 0.00199037-0.0108646j -0.0033351+0.0018028j 0.010927-0.00342657j 0.0153203+0.00498445j 0.00755269+0.00709936j 0.00320829+0.0110079j -0.00236926-0.0082384j -0.00781858-0.00486936j 0.00471679-0.00396948j 0.00332922+0.0119473j -0.00737571-0.0097487j -0.000164132-0.00751332j 0.00563168+0.00342365j -0.00177816-0.00495322j -0.0103157+0.0043879j -0.00514475+0.0051426j 0.0179888-0.0116404j 0.00441544+0.00659911j -0.00294394-0.0078032j 0.00779824-0.00137071j -0.00404856-0.00761219j 0.0152073+0.0130541j 0.00983641+0.0102045j -0.00629356-0.0115251j 0.0180789-0.000696315j -0.00622858-0.0231112j -0.00908116+0.0083811j 0.0134732+0.0121393j 0.010847-0.000146542j 
0.0147969-0.0518475j 0.0152748+0.0536139j 0.244282-0.31531j -0.0369228-0.0822012j 0.325112+0.328312j 0.0791919+0.480848j -0.147369+0.268804j -0.00975302-0.135585j 0.24989-0.0634976j -0.0446655-0.351864j -0.0832903+0.252541j -0.0301187-0.0298511j -0.0271579+0.0652424j -0.0991108+0.0800984j 0.00627943-0.00180956j -0.0481114-0.0507466j -0.0246723-0.0313208j -0.00931295-0.0222097j 0.0160544-0.0455271j -0.0646636-0.0369452j 0.00272132-0.0136632j 0.0125281-0.0261204j -0.00657484-0.00799593j 0.00701608-0.0279964j -0.0440244+0.029991j 0.0360871+0.020976j 0.0063424+0.0169959j -0.00468129-0.0100328j 0.0179823+0.00092257j 0.00106117-0.00109372j 0.00320847+0.026196j -0.00736635-0.0110649j 0.00702965+0.00361208j -0.00244375+0.0023698j -0.00154581+0.0219556j -0.0310812+0.0254589j -0.0178305+0.0064891j -0.00760764+0.0154755j -0.00105544-0.00179549j -0.00771049+0.0101157j 0.00177238+0.00751408j 0.0144947+0.0238843j -0.0104775+0.00383607j -0.0173212+0.015981j -0.00696037+0.00465368j -0.00244632+0.000649641j 0.0134575-0.0213076j 0.000507722-0.00911711j 0.0124067-0.0194175j 0.0105393-0.000387038j 0.0127705+0.0232476j -0.00255199-0.030309j -0.0077252-0.00222599j 0.0133601+0.00924435j -0.0303935+0.0114407j 0.0238269+0.0231167j -0.00964153-0.00139027j 0.0152212-0.00380026j -0.00837315-0.0252109j 0.0155636-0.00182639j -0.00193243+0.0118901j 0.0015837+0.0035617j 0.00285436-0.00216886j -0.00660358-0.0022734j -0.00299889+0.00704803j -0.00675546+0.00170296j 0.0050867+0.00372559j 0.00689524-0.00128619j -0.0038172-0.00857895j -0.00349584+0.0020031j 0.000754792-0.00303926j 0.0046327-0.00225144j 0.00269543-0.00301493j 0.0167357+0.00263496j 0.00242371-0.0085312j 0.00301553-0.00227051j -0.00843609-0.020723j 0.00898195-0.000762533j -0.00563476+0.00283202j -0.000938165-0.0157043j 0.00526185-0.00349145j 0.00380582+0.00264279j 0.00759731+0.00149376j -0.010043+0.00160906j -0.00750178-0.00131049j 0.00847611+0.00142663j -0.00314174-0.0058173j 0.0101057-0.012479j -0.0138692+0.0128165j -0.0143115-0.00183518j -0.00210852-0.0156232j 0.00300134+0.00393896j 0.00252081+0.00228564j 0.00168802-0.00584561j 0.00962239-0.000156358j 0.00430541+0.0153014j -0.00729415-0.00829357j 0.000197741-0.00293908j -0.00343642-5.82744e-05j 0.00511816+0.00719326j 0.0113585-0.0142584j -0.00291954-0.000615074j -0.00243505-0.0119968j -0.00267748+0.00114539j -0.00236011+0.0130419j 0.00647623-0.0117818j -0.00147185+0.00447579j -0.00939579+0.00965143j -0.0154499-0.00729089j 0.0136071-0.00634202j -0.00737003+0.00258624j 0.000869454+0.00215256j 0.000106473-0.00292363j 0.00091285-2.67836e-05j 0.000463946-0.00573343j -0.000700977-0.00635824j 0.0083889-0.0182265j -0.00671994-0.0109457j 0.0117083+0.00745376j 0.000362371-0.00073457j 0.0053501-0.00341238j 0.000848526+0.00028778j 0.0129881-0.0101447j 0.0061495-0.00280262j -0.000320094+0.0157129j 0.0174526-0.00361409j -0.00683082-0.00533044j 0.00802557+0.00307033j 0.00955436-0.0138295j 0.0155515+0.00311713j -0.00439253-0.0126165j 0.0182002+0.0135354j 0.000633213-0.00749357j -0.00299691+0.00774847j -0.00407299+0.0172951j 0.00316196-0.00274119j 0.00162267+0.00321642j 0.00260811+0.00320909j -0.00410016+0.00339021j -0.0072376-0.00790919j 0.00789403+0.0033301j -0.00144425+0.00115326j -0.00421259-0.00545477j -0.00997498+0.00406313j 0.00102148-0.00313004j -0.00859304-0.00397555j -0.00627224+0.00549781j -0.000360272-0.00112036j -0.0015456-0.00591967j -0.00151216+0.00191192j 0.00902342+0.00798566j -0.00808473-0.00173986j 0.00533106+0.00838325j 0.00155583+0.00780348j 0.00393017-0.00512777j 0.00619556+0.00133461j 0.000429941-0.00852134j -0.00485347-0.00233752j 0.00088084+0.00353762j 0.00676985+0.0015189j 
0.0682328+0.039808j -0.00945127+0.00962402j 0.0145442-0.0312511j -0.0169285+0.0225206j -0.054079-0.00144772j -0.0101952-0.0379115j 0.00300629-0.0117851j -0.0303513-0.0493775j -0.0427571-0.0172266j 0.00644792-0.0420919j 0.0251115+0.01264j 0.0458801-0.0574376j 0.0488235+0.0700272j 0.190735+0.0597764j -0.0647451-0.194935j -0.0144663-0.299614j 0.103554+0.14061j 0.198951-0.267464j -0.0394179+0.0515797j 0.0535904-0.0299457j -0.0759536+0.0191724j -0.112918+0.212366j 0.000754253-0.0254721j -0.0654898-0.13614j 0.0965234-0.0770531j 0.0985243-0.0171816j 0.0329725+0.191752j 0.195951-0.189878j -0.0657595-0.00851618j -0.0878721-0.202453j -0.0235432-0.0229308j 0.0232779+0.0445091j -0.0481288-0.0480583j 0.0959765-0.0736174j 0.0165677-0.0376551j -0.0516787+0.042564j 0.0152059-0.0212432j -0.0427062+0.0464563j -0.00391754-0.0155162j -0.00750207-0.00325928j -0.0137932+0.0121081j -0.0493184-0.0293177j -0.00182169-0.00589481j 0.0625621+0.0306259j -0.0463907-0.0454234j 0.0326214+0.0604746j 0.0151577-0.000243731j 0.0327033-0.0232273j -0.0392045-0.0491983j 0.0336594-0.000479238j 0.020744-0.054882j 0.0149002+0.0248783j 0.0274731-0.04505j 0.0328345-0.00384326j 0.00896737+0.00653999j 0.0062086+0.0405265j 0.00550178-0.0479108j 0.0028566-0.0609374j 0.0117465+0.0405362j -0.0137499+0.0242431j -0.00115894+0.0284j 3.93067e-05-0.00610287j -0.0136903-0.00372714j -0.0156297+0.0421917j 0.0286699+0.0404779j -0.0232277-0.00819169j -0.0142824+0.00334799j -0.00522186+0.0079831j 0.0485993-0.00163372j 0.0257604+0.0431646j -0.0538575+0.0267346j 0.0711296+0.0342304j -0.0272025-0.0141722j -0.00244208+0.0363338j -0.00556781-0.00788476j 0.0179203-0.0322797j -0.00471393-0.00788716j -0.0159861-0.00379093j 0.0264684+0.000376541j 0.0336125+0.0340617j 0.00812236-0.0107334j -0.0213364+0.00218468j 0.00458554-0.00154395j -0.00301709-0.0468634j -0.00577041+0.0537976j 0.0100264-0.00424705j -0.00563529+0.00445517j 1.25855e-05-0.0096018j -0.00792177-0.0156109j -0.0072784+0.0217782j -0.00504725-0.0242429j 0.00147496+0.00844463j 0.00171944-0.019304j 0.00160069-0.0101134j -0.0138574+0.016203j -0.0103001-0.00251775j -0.024653-0.0189968j 0.0197583+0.000460606j 0.0139762-0.00220626j 0.00105686-0.00421552j -0.0156353+0.0127972j -0.00620888+0.0147538j -0.0203531+0.0339935j -0.00718103-0.0246341j -0.00582436+0.029873j 0.00489916-0.00352476j 0.0101332-0.00603324j -0.0165345+0.0151618j 0.0278122+0.0129535j 0.0306116+0.0365182j 0.0078773+0.00278891j 0.00476513-0.00779734j 0.0185984-0.0181883j -0.00333692+0.00641653j 0.0186766-0.00647219j -0.0128804-0.00138718j -0.0256805-0.00235752j -0.0122183-0.0154448j -0.00211206-0.0208421j -0.00839494-0.00458433j 0.00690151+0.00277264j -0.0180167-0.0267571j 0.0165589-0.0116749j -0.000301502+0.0271353j -0.00528274-0.0140494j 0.00956777+0.0122361j -0.0211197-0.00435039j 0.0348479+0.0180846j -0.0131225-0.0082855j -0.00415761-0.0159426j 0.0453062+0.00531197j 0.0146243-0.008465j 0.0183174-0.0115041j 0.00127088-0.0222803j 0.0120294-0.00519317j -0.00952118-0.0429201j -0.0189899-0.028259j -0.015684-0.0143243j 0.0013694-0.0214002j 0.00196413-0.0182193j 0.00606371-0.04524j -0.00547543-0.00140237j 0.0136327-0.038877j 0.00573901+0.0184955j 0.0159071-0.0031229j 0.00771419-0.0164326j -0.02471-0.0103637j 0.00677055+0.017552j -0.0139404+0.00137875j 0.00319304-0.0279801j 0.000202939-0.0031789j 0.0333381+0.0348631j -0.0118248-0.0523991j -0.0361476+0.0720459j 0.0587727+0.00796481j 0.00898508+0.0362897j 0.102333+0.045644j -0.00674239-0.114007j -0.101417-0.0293294j 0.0493024+0.0803039j 
0.011979+0.0282719j -0.0799826-0.0263226j 0.0106139+0.00523279j 0.00300754-0.0284591j 0.0209886+0.0074623j -0.024779+0.0166778j -0.0480787-0.0609113j -0.032605+0.0430042j -0.0296761+0.0514557j -0.014084-0.0332241j 0.00350175+0.0185747j 0.0601852+0.023463j -0.0270085+0.0383728j 0.0474308+0.180566j 0.218411-0.0929251j -0.000617041-0.0801987j 0.0172578-0.0472587j 0.0179722+0.084571j 0.201663-0.111231j 0.0325532+0.168147j 0.17549+0.0708824j 0.242083-0.00469238j -0.159972+0.184724j 0.0953162+0.0960727j 0.183534+0.0584113j -0.0369539+0.15881j 0.0320422+0.140366j 0.0815664+0.215374j -0.0824956-0.114769j 0.103259-0.127794j -0.0170325-0.0466912j 0.00544787+0.0484203j 0.031103-0.0373381j 0.0228722+0.0112775j -0.0284615+0.0234491j 0.00974374-0.0312672j -0.0301744-0.00923363j 0.00932336-0.0176664j 0.00334227+0.0247949j 0.0213831+0.0217515j -0.0808878-0.0169342j -0.00489005-0.00632888j -0.102734+0.0308526j -0.0128354-0.0468865j 0.0336018+0.0657889j -0.0141997-0.0297658j 0.0154593+0.00143133j 0.0309501-0.0345522j 0.000917954+0.0271966j -0.0375744-0.0346734j -0.0223801-0.02263j 0.0238638+0.00724297j -0.0265009-0.0461904j 0.00944529-0.0647104j 0.00944659+0.0107098j 0.0190821+0.016093j -0.0431358+0.00568302j -0.0837466+0.0357283j 0.066229+0.0282902j 0.0342169-0.0192868j 0.0532834+0.0337667j -0.0103016+0.0347215j -0.0125941+0.0110505j 0.0274949+0.0191363j -0.0282551-0.04134j 0.00177641-0.0320164j -0.0127359-0.00602034j 0.0046065-0.00862368j 0.0214609+0.0228668j -0.0488234+0.0178577j -0.0418214+0.0142869j -0.0522164+0.028241j -0.00416466-0.0381883j -0.0207555+0.00377414j -0.0127448-0.00727985j 0.0298672+0.00800891j 0.0144182+0.00349863j -0.00620235-0.0147645j -0.000187241+0.00284177j 0.00269443+0.0341094j 0.0119442+0.0187499j -0.0135521-0.0170654j -0.0144832-0.00224267j 0.0255512-0.0169969j -0.0231719-0.00815206j -0.00414642+0.016634j 0.00433212+0.00952528j -0.0023086-0.00405624j -0.00953309+0.00314034j 0.0134403+0.000163401j 0.00464963+0.00699867j -0.0119549+0.00432176j 0.0278137-0.0217996j -0.0223546+0.011859j -0.00238947+0.00419055j 0.000794487+0.019668j 0.0353226+0.00529735j -0.00161036-0.00662959j 0.00100028+0.00952903j 0.0204088-0.0198031j -0.00702412+0.00119043j 0.000454973-0.00155031j 0.0292253+0.00803212j 0.0249223+0.00390341j 0.0144364+0.00554579j -0.0172206+0.00289649j 0.0164016+0.00321985j -0.0101986-0.0129904j 0.00606574-0.0027817j 0.0134703-0.0251039j 0.0257527-0.0140372j 0.00779506+0.00546918j -0.018388+0.0036699j 0.0237432+0.00810337j 0.027461-0.00139267j -0.0188744-0.00655136j 0.020908+0.0285335j -0.0226617+0.00529734j -0.0168111-0.00218241j 0.0111476+0.019798j 0.00696399-0.0179519j -0.0065602+0.00739774j -0.022433-0.0310745j 0.0218526+0.00773813j -0.00439241+0.0133419j -0.00405516-0.0191464j 0.00299424+0.00472638j 0.0195946-0.0238329j 0.00246988+0.023735j -0.018056+0.00258953j -0.0211292-0.0351808j 0.00139208+0.0165564j -0.0108971-0.017901j 0.00982609+0.0124559j -0.018901-0.0346703j -0.0280775-0.00196641j -0.0238933-0.00151435j -0.00326259+0.00817116j -0.0177042-0.0151833j -0.00746079-0.00894775j -0.0126352+0.00657774j -0.0131353-0.00506302j -0.0226539+0.0313576j -0.0209276+0.000341469j 0.0091367+0.0203121j 0.0252845-0.000305646j 0.0173978-0.0289332j -0.0129142-0.000996836j 0.0264368-0.00683169j -0.0147176-0.00871174j -0.0385455+0.00891709j 0.00223293+0.0294727j -0.023712-0.00894556j -0.0485195-0.04349j 0.000345776+0.0417293j -0.0515496+0.00828866j -0.00233229+0.103783j 0.0781406+0.023255j -0.0452726-0.0588079j -0.0834704-0.0297748j 
0.037349-0.0460151j 0.0446337+0.00894532j -0.0158699-0.0377708j -0.0332519+0.00746219j -0.00822829-0.0449249j -0.0088165+0.00215501j -0.00101735-0.0378764j -0.00975632-0.0481969j -0.0762029-0.0139974j 0.0199037+0.00547392j -0.0024133-0.040038j -0.0141152+0.00317647j 0.0075501+0.000477191j -0.0145481-0.192305j -0.154018-0.0512753j 0.0658947-0.0319575j -0.232281+0.072534j -0.0756149+0.134762j -0.00501757-0.0289766j 0.0868963+0.238119j 0.279428+0.0818428j 0.145624-0.132535j 0.133208+0.236707j 0.289365-0.000696581j -0.172853-0.0615569j 0.222753+0.021405j 0.146612-0.134465j 0.0215259+0.0624506j 0.0206966+0.175848j -0.066623+0.080496j 7.99747e-06+0.0249228j 0.0293909-0.0510677j -0.00645295+0.0258588j 0.0741214-0.044369j -0.00134918-0.000253795j -0.00505095+0.0326078j 0.000148608+0.028055j 0.0199805-0.0333021j 0.00699752-0.00149714j 0.0209773+0.0414429j 0.00868314-0.00387389j 0.0107053+0.0368486j 0.0121794+0.0599029j -0.0159792-0.0282138j 0.0142989-0.0146545j -0.0577789+0.00345655j -0.0155058-0.0178152j 0.0411313+0.0133759j 0.0367221-0.00039828j 0.0400429-0.00340649j 0.0474598+0.0136336j 0.0430171+0.0443557j 0.0600072-0.00375165j 0.0211498-0.0131211j 0.0357418+0.0264227j 0.0100796+0.00180774j -0.00854491+0.0108101j -0.0134653-0.0142651j -0.00215852+0.0117654j 0.0290522+0.0278223j 0.016858+0.0689983j 0.000614754-0.0388917j 0.00766476-0.00503073j -0.00939786-0.0183834j -0.0151758+0.0356896j -0.00860929-0.0387367j 0.00777383-0.00647361j -0.00658484-0.013996j -0.00448428-0.0201462j 0.0170871+0.0147955j 0.0143784+0.00187909j -0.00669489-0.00577054j -0.0123306+0.0382663j 0.013243-0.00113578j 0.0132544-0.000205892j -0.00377699-0.00278838j -0.00380018-0.00296418j -0.00891059+0.0127384j -0.00501078+0.00936965j 0.00134775-0.0311221j 0.00563698-0.00425678j 0.00879445+0.00845558j 0.0185764+0.02775j -0.0206345+0.0010068j 0.00567626+0.0028374j -0.00551366-0.0107021j -0.0253554-0.00186315j 0.00307795+0.00642885j 0.00883641+0.00228917j -0.0185471+0.0146843j 0.00471501-0.00426488j -0.0164468-0.00944485j -0.0210891+0.0200591j 0.00673496+0.0151945j -0.00238015+0.018471j 0.00261226+0.0187367j 0.0197755-0.0132702j -0.00228998+0.00370753j 0.00583006+0.00622349j 0.0114032-0.024384j 0.0057434-0.0168178j -0.0158257+0.00768381j 0.0057272+0.00351922j -0.00651389-0.00481331j 0.00661712-0.00739388j -0.0030989-0.00101446j -0.00725273-0.00731242j -0.0191439-0.00103391j 0.0142115-0.000758793j -0.00899313+0.00404102j 0.0145779-0.00953285j -0.00132778+0.00360479j -0.00596926+0.0140675j 0.001533+0.00556797j -0.0078144+0.0044598j -0.00448109-0.00329984j -0.00365374-0.00313568j -0.019025-0.00603778j 0.0124234-0.00556031j -0.00672222-0.00120319j -0.00097823-0.00158204j 0.0115424-0.000183708j -0.0192586+0.00246993j -0.00457544+0.0297975j -0.00780861-0.00143831j 0.0181626+0.00434083j -0.00381076+0.0175543j 0.00723081+0.00387213j 0.0156056-0.0103964j -0.00721215-0.0115166j 0.00284977-0.0156373j -0.000545769-0.00915623j -0.000287476-0.0207339j -0.000976316-0.0151371j 0.00227927+0.00875367j 0.00985873+0.0226349j 0.00282474+0.0253626j 0.0060324+0.0108449j 0.0128202-0.00555449j 0.00790071+0.00904836j 0.000815543-0.00456037j 0.00900055-0.0121774j -0.00345961-0.0010372j -0.0252015+0.00357589j 0.000487187+0.00434314j -0.0182297-0.0130188j -0.00385914-0.0130078j 0.00972182+0.0128574j -0.0204949-0.0183266j -0.011918+0.0227626j 0.0186998+0.0328793j -0.0406003-0.0040276j -0.000189721+0.0371789j 0.0018333+0.0173986j 0.0141285-0.0149641j 0.00613364-0.00101214j 0.00207968-0.0229548j -0.0147089-0.0189952j -0.000238394+0.00371179j 0.0234851+0.00244412j 
