0.112153-0.433627j -0.398131-0.058042j -0.2389+0.391312j 0.0617367+0.178157j 0.483639+0.251457j -0.156608+0.227348j 0.134269+0.178825j -0.0237846+0.00694376j -0.00649046+0.062143j 0.0473795+0.0166423j 0.0239366-0.00863903j 0.0408831-0.0475413j -0.0604781-0.024658j -0.0144862+0.0447736j 0.0126506+0.012315j -0.024598-0.0019723j -0.00141846-0.0602927j 0.0454465-0.0146969j 0.00846838+0.014099j 0.0133779-0.00519011j 0.00799857-0.00521625j 0.0200885+0.000340089j -0.00373823+0.018629j 0.00707059+0.00920206j 0.00198523-0.0251106j 0.0237846+0.0101596j -0.0248259+0.0138331j -0.0037083+0.0220724j -0.0103832-0.0176176j 0.0139016+0.0130832j -0.00707444-0.01605j 0.00515944-0.0132534j -0.0248413+0.0203916j -0.0108933+0.000147716j -0.000665347+0.0104234j 0.0103307+0.000901557j -0.00714094-0.010975j 0.00284183+0.00547195j -0.0112891-0.00266429j 0.00185166+0.00811915j -0.00544887+0.00821939j 0.0137562+0.0266216j 0.0123002-0.0235871j -0.00391575-0.0247068j -0.0336232+0.00294257j -0.00268011+0.0121272j 0.000149146-0.00232606j -0.00177404-0.0133404j 0.0058781+0.00268507j 0.00586676-0.00240637j -0.013169+0.00702243j 0.002101-0.00976941j -0.0198868-0.0122665j 0.00577044-0.0051292j -0.0079043+0.0168146j -4.11269e-05-0.00708441j -0.00482962-0.00579113j -0.00968885-0.00605828j -0.00491847+0.0113962j 0.0122074+0.00293128j -0.00746173+0.00694532j 0.00518953-0.021257j 0.0036368-0.0125584j -0.00454645+0.00135301j 0.0173492+0.00383208j 0.0145714+0.00948664j 0.000127437+0.00123496j 0.00823024-0.0134557j 0.00105249-0.00415257j -0.00958649+0.013276j 0.00172306+0.00107181j 0.0185767+0.00469394j -0.00616693-0.011913j 0.0105528-0.0116843j 0.00825567-0.00262191j 0.0010928+0.0070133j -0.0125391+0.00323128j -0.000373016-0.00289315j 0.00106809-0.000427915j 0.00310448+0.00171981j 0.000869046+0.00130759j -0.00420619+0.00128001j -0.00582031-0.00583403j -0.0020937+0.00373036j -0.00207767-0.00744584j -0.00316334+0.00435112j -0.00646699-0.00154481j -0.00466307-0.0108427j -0.00168581-0.0063124j 0.00236115-0.00672937j -0.00115458+0.00381538j -3.76089e-05-0.00175928j -0.000966708+0.00729123j 0.00101813+0.00626593j -0.00276433+0.00858677j 0.011533+0.00999488j 0.00522925-0.00229258j 2.58313e-05+0.0253341j -0.0216549+0.00885017j 0.000633135+0.000485077j -0.00962411-0.00348903j 0.00446799-0.00491964j -0.00710609-0.000513135j 0.00233684+0.000287466j -0.00131483+3.99816e-06j 0.000587498-0.000123348j -0.00190227+0.00713529j 0.00783022+0.00669953j -0.000445078-0.00653467j 0.00651038+0.00485058j 0.00114293+0.000256687j -0.00192539-0.00647447j 0.00110246+0.00426293j 0.0090243-0.00462867j -0.0120345+0.00887265j 0.00676085-0.00629756j -0.00213328-0.00048549j 0.00373727+0.00424967j 0.00270397+0.00351742j 0.00375849+0.00186838j -0.00145918-0.00632575j 0.0039771-0.00221184j -0.0101573-0.0194801j -0.0112793-0.00846291j 0.00134205-0.00279144j -0.0058498+0.00189789j 0.00437887-0.00402673j -0.000891291+0.000419964j 0.00194152-0.00115623j -0.00023062-0.0012758j -0.00229425+0.00284767j 0.00657451+0.00463618j -0.00426441+0.00695479j -0.00223056-8.90244e-05j -0.00401077+0.00899661j -0.00260421-0.00247175j -0.00139612-0.00244382j 0.000906942-0.00575603j -0.00319197+0.00678924j -0.00807211-0.000791536j 0.00350991+0.00597577j -0.00452227-0.005266j -0.00618763+0.00374102j 0.00145101+0.00399764j -0.00852851+0.00946185j -0.0157203+0.00537318j 0.00387862-0.00740243j -0.00222731-0.00257339j -0.00324354-0.00547178j -0.000577185+0.00510197j -0.00964547-0.00340915j -0.00644743+0.00246293j 0.00145635+0.00680446j -0.000154947+0.00293225j 0.00513692+0.00139527j -0.00440357-0.0024785j 0.00265414-0.00520683j -0.00413821+0.00145354j 0.00783074-0.00242641j -0.001713-0.00109704j 0.000442896-0.00125244j 0.00602759-0.0053417j 0.00110421+0.00299197j 0.00848358-0.00951197j 3.34298e-06+0.00822897j -0.00722469-0.00527368j 0.0113264-0.00404801j -0.00541743-0.00215464j 0.00276384-0.0129715j 0.00283079-0.000247929j -0.0105382-0.00216922j 0.00674423+0.00137805j -0.00158312-0.00131391j 0.00770555+0.00254995j 0.00758214-0.00082509j 0.00309141-0.00566281j -0.00399275-0.000850365j 0.000833655-0.00386752j -0.00113861+0.00563535j -0.00152669-0.00854747j 0.00891849+0.000779232j -0.00478701-0.00565027j -0.0026725+0.00517102j 0.00722834+0.00623525j 0.00835017+0.00109397j 4.01476e-05-0.00143391j 0.00214011+0.010712j 0.00485279+0.00537812j 0.00320761+0.00566089j 
0.0174327+0.129108j -0.0245357+0.013371j -0.0489398-0.0295122j -0.0297413+0.0747677j 0.0564313-0.0454393j -0.0487715+0.123136j 0.0461731+0.0407085j 0.116273+0.524278j 0.267284-0.0437992j -0.301801+0.0621595j -0.202483-0.183355j 0.189843+0.436579j -0.0999709+0.0155972j -0.0858882+0.271127j -0.0195604-0.255448j 0.0682902-0.00634266j -0.020603+0.0274854j 0.0249699+0.051822j -0.0310387-0.0719291j 0.00260067+0.0501072j 0.0295424+0.0536628j -0.000903447-0.0252683j -0.0113018+0.0477499j -0.00776491-0.00188915j 0.00921804+0.022995j 0.0136039+0.0276913j 0.0192847-0.00933732j 0.000913748+0.020678j 0.0346149+0.0135348j 0.0270124-0.0256251j -0.022137+0.0128134j 0.0281592-0.00445159j -0.0138388-0.0116787j 0.0866433-0.0438582j 0.0467364+0.0308785j 0.0257278-0.0049967j -0.00333142-0.0132385j 0.0325632-0.0239296j -0.00094729+0.0551403j 0.00803978-0.0131062j 0.010053-0.0119766j 0.00356745-0.0567407j -0.0132698+0.00618952j 0.0264677+0.0044291j -0.00677494-0.0256693j 0.00161074+0.031418j -0.0121981+0.0177563j 0.0210257+0.0132607j -0.0144162-0.000343915j 0.00815013+0.00791712j 0.000681753+0.0119136j 0.0185425+0.0299665j -0.0118564+0.00962825j -0.00515387+0.0250475j 0.00448528-0.00467424j -0.00102842+0.00142094j 0.0129239-0.0118959j 0.00146945+0.00119258j 0.00307204+0.00574233j -0.00333836-0.0269024j 0.00551616+0.0080516j 0.00143325-0.0101519j 0.0094606-0.00304361j -0.00337196+0.00810748j 0.0116262+0.0154368j 0.000474167+0.00397406j 0.00438525-0.0343433j -0.0121456+0.0112882j 0.00664606-0.00411653j 0.00898547-0.00281578j -0.00955302-0.00642991j 0.00798902+0.00268158j 0.0167392-0.00811378j 0.0068907+0.000968426j 0.0115032-0.00784407j 9.26906e-05-0.00386184j 0.0272332-0.0127926j 0.00777598-0.00502293j -0.0013541-0.0100706j -0.0236696-0.00902517j -0.00868998-0.000668271j 0.0168905+0.0233804j -0.00294587+0.00927511j 0.0122463+0.00615463j -0.000183575+0.0134444j 0.00598519+0.0200595j -0.00891719+0.00885371j -0.0113921+0.00681596j 0.0165643-0.00288003j 0.0139531+0.0206086j -0.00305576+0.00275039j 0.0144436+0.0194736j 0.00386866-0.0180539j -0.00745324-0.00911093j 0.008336-0.0186078j 0.000200629-0.0211361j 0.00271561+0.0084604j 0.00245406-0.0017792j 0.00221663-0.00772979j -0.0123684-0.0213789j 0.00366088-0.0264222j 0.0138461-0.00173419j -0.00211971-0.00869554j 0.0138733-0.0120608j 0.000274912+0.0164624j 0.00410223-0.00521522j 0.0035053+0.00305137j -0.0201994-0.0144105j 0.0101989+0.00177837j -0.00358559+0.0129741j -0.0155498+0.00542205j -0.00351919-0.00722779j -0.0119486-0.00150618j 9.26289e-05-0.0140527j -0.00034848-0.00302886j 0.00707169+0.0031817j -0.0023939-0.001419j 0.00100363+0.00298641j -0.00750414-0.00613562j 0.00761824+0.0081809j -0.00811104-0.00759425j 0.00227372+0.00210133j -0.00752733+0.000227937j -0.00209029+0.00703262j -0.00267931-0.00502195j -0.00187878+0.00785332j -0.00551147+0.0118908j 0.00739474-0.000357671j -0.00515397+0.0140447j -0.00169308+0.00392092j -0.00239263-0.00614897j -0.0116171+0.00536761j 0.001013-0.00297624j -0.000779377+0.0141557j 0.00530611-0.00774281j 0.00406259-0.00643317j 0.00156093-0.000991652j 0.00638995+0.00264261j 0.00195084+0.0036591j 0.0135864-0.0012982j 0.000581142+0.000440352j -2.49654e-05+0.0120718j -0.00347172+0.00351983j 0.0138326-0.0123436j -0.000796693+0.0100192j -0.00355415+0.0031556j -0.00326581-0.00183672j -0.00355574-0.000776359j 0.00584145+0.00540756j -0.00785179-0.00182778j -0.0101853-0.011106j -0.000771921-0.00352347j 0.00494535-0.0113344j -0.00160587+0.00165349j -0.00152605-0.00278507j 0.00682945-0.00257238j 0.0122685+0.00226759j -0.00436034-0.00283008j -0.0171014-0.0056226j 0.00696115-0.0028456j 0.0125091+0.00345824j -0.00477125-0.0186504j 0.00303859+0.00665946j 0.00282931+0.0117815j 0.0170184-0.00298286j 0.00446608+0.00211706j -0.00405147+0.00383745j -0.00254856-0.00664741j 0.00641227+0.00414273j -0.00812623+0.00206861j 0.0154776-0.0151663j 0.0113203-0.00225393j 0.00323309+0.00909577j -0.0168436-0.00231474j 0.00352983+0.00744553j -0.00214917+0.00417937j 0.011586+0.00950372j -0.00548641+0.0275874j 0.00481276-0.009164j 0.0125272+0.00807789j -0.01104+0.0119731j 0.00378894+0.0123989j 0.0172327-0.0227238j -0.0322444-0.0283374j -0.0266842+0.0162379j -0.0176709+0.000615449j -0.00972127-0.0447849j -0.0264587-0.0121733j -0.0129124-0.0336676j 
0.0111487-0.0610065j 0.014586+0.0623296j -0.0537905+0.0322626j -0.108126-0.0309341j -0.0172457-0.0364993j 0.00261127-0.0646728j -0.0353857+0.0405201j 0.363533-0.188342j 0.458676+0.147757j -0.120146-0.263033j 0.47957-0.30772j 0.212438+0.00533116j 0.160802-0.141493j -0.0505766-0.178187j -0.140794+0.03003j 0.0184734-0.0395651j -0.0459423-0.0108353j 0.0608101-0.0697773j -0.0894189-0.0472162j 0.0134286+0.0196842j -0.0679984+0.0312706j 0.0467154-0.0168871j 0.000613722-0.00249058j 0.0389642-0.0177959j -0.0164781+0.0181887j -0.0230088-0.0167734j 0.00643159+0.0209238j -0.0304286-0.0151902j 0.0218304+0.0175513j 0.0391988+0.0425345j -0.0179029-0.0482721j -0.000890881+0.053119j -0.00182733+0.0241393j -0.000930784-0.0196084j -0.0574741-0.0243175j -0.00512338+0.0463155j 0.0110511-0.018264j -0.0102404-0.00727936j -0.00446533-0.0293937j -0.00831864+0.0221098j 0.0129485-0.00394658j -0.0224059-0.00814858j -0.00966357+0.00197599j 0.0148747-0.00945227j -0.0138304+0.0116832j 0.0307594-0.00118415j -0.00837329+0.0166161j 0.0350334+0.00603653j -0.0236114-0.0136781j -0.00688255-0.0266447j 0.00711234-0.00637138j -0.0202885+0.00734786j -0.00262359+0.00248944j -0.00372713+0.00768076j -0.029796+0.0102278j -0.0186963+0.000783885j -0.0073593-0.00891274j 0.00524753+0.00669865j 0.00910031-0.00868689j 0.0174534+0.00398931j 0.0173029+0.0143546j -0.0140585+0.00149167j 0.00173138+0.00724216j 0.0126715-0.0119078j 0.00383837-0.0037761j -0.00833704-0.0153242j -0.00272507+0.00791447j 0.0118162-0.00995173j 0.0169851+0.0132438j -0.0204453-0.011624j -0.00679017-0.0113291j 0.00599175+0.0199344j -0.0106705-0.0157025j -0.00223908+0.00603885j 0.00323394-0.0239186j 0.0016265-0.00766125j 0.00401078-0.00108637j -0.0099699+0.00305232j -0.00318173+0.013302j 0.00148208+0.000727907j -0.0107844+0.000343276j -0.00809072-0.0014242j -0.00833625-0.0155539j -0.0107354-0.000698518j 0.0114339-0.00540705j -0.00535807-0.00642845j 0.00386214-0.0200138j -0.000250936-0.00583192j 0.00791457+0.010134j -0.00923426-0.0157749j -0.0213218+0.0171464j 0.00877857-0.00149053j -0.0148873+0.00731017j -0.00625302+0.00867234j 0.00875398+0.00294299j -0.0152164-0.00286571j -0.00170463-0.000559383j -0.00278218-0.00898845j -0.00211158-0.00633419j -0.0255718-0.00159308j 0.0029901+0.00470958j 0.0159594-0.00954741j -0.00345221-0.00153958j -0.00535736-0.0056156j -0.00510085+0.000896j -0.00717488-0.00300661j -0.00334975-0.00487333j -0.00519322-0.00446975j 0.0168837+0.00339249j 0.00994998-0.00419323j -0.00185169-0.0128625j 0.0106025-0.0154302j -0.00105218-0.00871698j 0.00586026-0.00138295j -0.000309147+0.0131651j -0.0112614+2.56862e-05j -0.000792007-0.00170169j -0.00133341+0.00363787j 0.00411615+0.00204686j -0.0098163+0.00289303j 0.000193293+6.63576e-06j -0.00894309+0.00146418j -0.0127054+0.00159196j 0.00247801+0.000726473j 0.0111773-0.0033446j 0.000341199+0.00021794j -0.00248589-0.00570125j -0.00795932+0.00188117j -0.00240492+0.00548052j 0.00367308+0.00176238j -0.00845073+0.000563766j 0.00101864-0.00188266j -0.00327482-0.000118263j -0.00749312-0.00296081j -0.0168818-0.00135797j -0.000947034-0.00157593j -0.00526443+0.00090199j -0.00587421+0.0035086j -0.00477329-0.00635962j -0.0114773+0.001454j 0.00139815-0.000439558j 6.56911e-07+0.00513707j 0.00192596+0.00068323j 0.010418+0.0116495j 0.00797379+0.00212303j 0.00706877-0.000218548j -0.00734449+0.00194866j -0.000424802+0.000338904j -0.00386917+0.00893772j -0.0124899-0.0108224j 9.5347e-05+0.00462567j 0.000506163+0.00369354j -0.00410754+0.00192596j -0.000901087-0.0139346j 0.013853+0.0064776j -0.00353056+0.00232216j 0.000974431-0.00761478j 0.00209479-0.00139049j 0.00456702-0.0190541j -0.00700156+0.00754436j -0.00238775+0.00807596j 0.00634727+0.00497487j -0.00527481-0.0147656j -0.0022507+0.00767818j -0.010709-0.00647371j 0.000639756-0.012842j 0.0047348+0.00520467j -0.00742767+0.00454816j 0.00159412-0.0106522j 0.0111877+0.0114286j -0.00736443-0.0157873j 0.0051567-0.00522743j -0.0088749-0.00488147j -0.00770744+0.012417j 0.0030363-0.000805622j 0.00608467-0.00435887j -0.00158045-0.00515763j -0.00840164-0.0166406j -0.00755792+0.000763039j 0.0040869-0.00162174j -0.0131725+0.00691296j -0.00795646+0.00476829j -0.0155632-0.00467927j -0.00903884+0.0167853j 0.0125032+0.00224809j 0.00916111+0.0108114j -0.00826805+0.00797906j 0.00752272+0.00983676j -0.00979729+0.000518925j 
0.0196261+0.00272222j -0.00738495-0.00581064j 0.0001339-0.000794802j 0.00340167-0.0173613j 0.00728937+0.0119637j 0.0467972+0.0769593j -0.032798+0.0209638j 0.0394514-0.00173527j -0.0309656-0.0255549j 0.0417824+0.0669781j 0.0925447-0.0103185j -0.0763981-0.0610054j 0.0156536-0.096873j 0.0673565-0.0567135j 0.159356+0.271816j 0.100129-0.0759887j 0.0245364+0.0704364j 0.0293558-0.129449j 0.178859-0.270472j -0.00159561+0.218956j 0.0523177+0.0643918j -0.0551036-0.113318j -0.112844+0.101501j 0.000574848+0.0195103j -0.0428274-0.0816894j 0.0907725-0.0643247j 0.0797334-0.0183198j 0.0644689-0.0135466j 0.169952+0.0629968j 0.0655582+0.0629202j 0.00977001+0.146301j -0.0221367-0.212424j -0.0317546-0.053992j 0.0736065-0.261609j 0.0536992+0.0317977j -0.0458096+0.179672j 0.00248903-0.0326008j 0.0457482+0.232471j -0.00304722+0.0896913j -0.0356682-0.189233j -0.00429264-0.0726298j 0.0102557-0.0129194j -0.0725846+0.00192252j 0.102474-0.00949092j -0.0292499+0.014454j 0.00249417-0.0177534j 0.0559014+0.0539674j -0.0294875+0.0100201j -0.0132823+0.0500611j 0.0612284+0.030783j 0.0295244+0.0154833j 0.00819356+0.00898826j 0.0135917+0.0264021j -0.0160696+0.0308991j -0.0133746-0.0300919j 0.00437183+0.00952149j -0.00425682-0.00318571j -0.037012-0.0333023j 0.0155238-0.0101828j 0.0153812-0.067063j 0.0138869+0.0370881j 0.0130442+0.0145703j 0.00699303-0.0223902j 0.00970102+0.00392994j -0.0237469+0.0485064j 0.0135574-0.044804j 0.000769947-0.00611705j 0.00747547+0.00740921j 0.000247273-0.0493141j 0.0184604-0.0108479j -0.0396833-0.0358255j -0.000768766-0.0109365j 0.0178428-0.00342561j -0.00219758-0.00274567j -0.00416695-0.0172032j 0.0267952-0.000740534j -0.0118375-0.018826j 0.0477107-0.044922j 0.00235345-0.0270133j -0.0926554+0.0132351j -0.0590087-0.0210869j -0.00581808+0.0408796j 0.01131-0.0212915j 0.0115052+0.0101296j -0.0218167+0.00946729j -0.0159225+0.00899955j 0.0219417+0.0111346j 0.00292982+0.00262946j -0.000513775+0.0201713j 0.0213517+0.0346011j -0.000444994-0.0346386j 0.0211504+0.0452608j 0.0116178-0.0145126j -0.0196624+0.00145536j 0.0120431-0.0451087j -0.00182859-0.00218115j -0.00385587+0.0293468j -0.00288993+0.0115837j 0.00826264+0.00694954j -0.0144638+0.0131025j -0.012344-0.0136996j 0.00309016-0.000633396j -0.00802444+0.0213725j -0.000588246-0.00685176j -0.00999716+0.0470492j 0.0062156-0.00735982j -0.0117949+0.0421679j -0.0100586-0.0226406j -0.00736226+0.0123236j -0.000436207-0.00394411j -0.0250969+0.0184525j -0.0132148+0.00327406j 0.0067369-0.0070346j 0.0113567-0.0175802j 0.00980909-0.0135758j -0.00518824+0.00206594j -0.00505499-0.00680447j -0.00599946+0.00567603j 0.00804623+0.0226923j 0.0201748+0.0133519j -0.0180155+0.00190992j 0.00629165-0.0101727j 0.00679266-0.00761897j 0.005624+0.0209868j 0.0179743-0.00525121j 0.0145406+0.00513097j -0.0177718+0.0137565j 0.0212657-0.0094795j 0.0149661-0.00562867j 0.0074005+0.00478086j -0.0184356-0.00552139j -0.0309545+0.0172998j -0.0119281+0.00882186j -0.000673691+0.0114088j 0.00562829-0.00817349j 0.00917701-0.00455626j 0.00863981-0.000832399j 0.0306069+0.00906756j -0.0101214+0.00868515j 0.0247715-0.0159156j 0.0300037+0.00918127j -0.0057934+0.00417509j 0.00318849-0.00242848j 0.0169747-0.00951948j 0.0262648+0.00980155j -0.00328693-0.0151161j -0.00427057+0.0111446j 0.0134047+0.0107069j 0.00532967+0.0152154j -0.0160556+0.00974537j -0.0118762-0.0115085j -0.00303554+0.0020704j -0.0154383-0.013899j 0.0135131-0.0171675j -0.0156041-0.0129206j 0.0284259+0.0190039j 0.035465-0.000922606j -0.00314753+0.0154301j -0.0105384-0.00945209j 0.00614673+0.0115534j 0.0124913-0.0156829j -0.0146356-0.0456845j -0.0114846+0.0319022j 0.00970091+0.0522756j 0.00619589-0.00854266j 0.00139192+0.00212017j -0.0081407+0.00412592j 0.0024676+0.00892343j -0.00741715+0.00716128j -0.00391785-0.0135536j 0.0109548+0.000114181j 0.00501352-0.00774097j 0.000830068+0.019602j -0.0145551+0.00703132j 0.00545712+0.00767516j -0.000305974+0.00650396j 0.0383312+0.0551095j 0.00939684+0.0536844j -0.012959+0.000667252j 0.0237838-0.0231171j 0.000707972+0.0405045j -0.0284316+0.0454259j 0.0147123-0.0500675j -0.0838424-0.0552133j -0.0441428+0.0586215j -0.0771669-0.0161699j -0.00812716-0.11614j -0.0871791-0.00939681j -0.039618-0.0872659j 
-0.0195306+0.000136236j -0.00513532-0.00558226j 0.00639064-0.000883835j -0.0343219-0.00915259j 0.0125425+0.00963812j -0.0170288+0.0453919j -0.0494321-0.0410144j 0.0026883+0.0301336j -0.0237142+0.0311282j -0.0675564-0.0677404j 0.0170901-0.0111894j 0.0347141-0.053488j 0.0397626-0.0390973j -0.0069293+0.0261933j -0.0812144+0.151322j 0.146138+0.204326j -0.0792412+0.0604646j 0.167466+0.0996496j -0.170531+0.146729j 0.0564404+0.0506425j 0.109345-0.0299555j 0.000800784-0.039429j -0.0880443+0.130451j 0.0209187-0.0631368j -0.319873+0.0614694j 0.0102486-0.188341j -0.188603-0.0910417j -0.0280573-0.0224274j 0.128838-0.363181j -0.101478-0.130101j 0.0671385-0.034204j -0.161628-0.0593775j -0.0152154-0.13857j 0.162272+0.185101j 0.0577964+0.105993j -0.0402556+0.0451454j 0.0499033+0.138233j -0.0494755+0.121992j 0.011397+0.0463018j 0.0912884-0.00941214j 0.0170651-0.0368976j -0.0674064+0.0162503j 0.0161287+0.0119642j -0.124132+0.0420674j -0.00400808+0.0192051j -0.0230747+0.0471851j -0.0693314+0.0462593j -0.0294492+0.0134197j 0.0374128+0.022781j 0.00468595-0.00177401j 0.0253078-0.00755022j 0.037455+0.0123195j -0.0102029+0.00771871j 0.0048244-0.0369554j -0.0346806+0.00840652j 0.00361358-0.0333054j -0.00433951+0.0529156j -0.0359641-0.0392666j 0.00504907+0.0511932j -0.0588161+0.0336574j 0.0438743-0.0549032j 0.0355606+0.0146182j -0.0093109+0.0276692j 0.00324454+0.0133174j 0.0483991-0.00561801j -0.0205268-0.0253592j 0.041953-0.00423263j -0.0197739-0.0413779j -0.045396-0.012091j 0.0175593-0.0174073j -0.011604+0.00354934j -0.00645534+0.00287818j -0.0160379+0.000467501j 0.0267067-0.0200448j 0.0339822+0.0426328j -0.00101398-0.0103625j 0.0223101+0.0114934j 0.0321094-0.0378796j 0.0426598-0.0278717j 0.0277451-0.0441395j 0.00260952-0.0225467j -0.0279944+0.0242964j 0.0133102+0.00500432j 0.0101243+0.00311263j -0.00244327-0.00498305j -0.00841126-0.0153752j -0.0112748+0.00547144j 0.00624251-0.0140251j -0.0140325-0.00289865j -0.00857344+0.0444456j 0.00742497-0.0097488j -0.0125594+0.0226443j 0.0293829+0.0456621j 0.0137193-0.0234952j 0.000686699+0.00391486j -0.000875449+0.0131376j -0.00275159-0.0160717j -0.0104159-0.0104641j 0.0150209+0.0243287j 0.00873044-0.0246549j -0.0167641-0.0146062j -0.010615+0.0126156j -0.0105715-0.00132591j -0.00979261-0.00302115j 0.00398599-0.0147926j 0.0356889+0.00635225j 0.0178292-0.00429202j -0.0100081+0.0187495j -0.00668559+0.0195693j -0.0301075-0.0125676j 0.0001657+0.0140236j 0.00175708+0.00565074j 0.0145012-0.0188321j -0.0123537+0.00152849j 0.0300722-0.0152113j 0.0345922+0.00477071j -0.00491893+0.0209212j -0.028974+0.00155968j -0.0120799-0.0208886j 0.0109643-0.026724j -0.00813623-0.00450402j -0.0204766-0.00761365j -0.021772-0.000459922j -0.00760391+0.0111311j -0.000530074-0.0130292j -0.00397488+0.00986106j 0.0116011+0.0211129j -0.00608848-0.0172353j 0.0024688-0.00280777j -0.00219065-0.0036769j -0.00367485+0.00230457j 0.0142102+0.0156518j -0.00289635-0.00216198j 0.00362549+0.000313735j -0.00381695+0.00682589j 0.0143766-0.000752618j 0.00944356+0.00192927j 0.0265011-0.00868132j -0.00459394-0.00889273j -0.0101661-0.0135717j -0.0131816-0.0296972j 3.68603e-05-0.000132392j -0.0056414-0.00415182j -0.0157951-0.0112506j 0.00214131-0.011177j -0.0063515+0.00602247j -0.00172295-0.0217528j -0.019449-0.00604575j 0.0157693-0.00512452j 0.0303137+0.0139384j 0.00801711+0.00927959j -0.0187953-0.00341887j -0.00491385-0.00377452j 0.0129736+0.00301973j -0.0104381+0.0129109j 0.00635833-0.0233286j -0.000555661+0.00807107j 0.00354587-0.00400247j -0.0104763+0.0380829j 0.0185122-0.0113176j 0.00347366-0.0245608j -0.041562-0.0162229j 0.00203054-0.00789424j 0.0360684+0.000973257j -0.0157073+0.0132813j -0.00597376-0.00441821j -0.0200978+0.000811019j -0.00658433+0.00678136j -0.000754041-0.00262339j -0.00723224+0.00721459j 0.00961496+0.0173068j 0.00727106+0.00741489j 0.0279471-0.00797732j 0.0308654-0.0141562j -0.0105227-0.00286192j -0.0183198-0.00247452j 0.0212476+0.0382388j 0.00341875+0.0195441j 0.0228962+0.00752148j -0.0309433+0.0316937j 0.00190209-0.0227426j -0.000868634-0.0160073j 0.0563651+0.0273608j 0.0448294-0.0818865j -0.0452615-0.0372413j -0.0240219-0.0557172j 0.0618008+0.00408379j -0.0278136-0.0490974j 0.0691064+0.0150908j 
