-0.0343891-0.0152939j 0.00474577-0.00549201j 0.00201944+0.000358073j -0.00183033-0.000821442j -0.00969899-0.00450501j -0.02468-0.00960938j -0.0108058+0.0361204j 0.00727708-0.018851j 0.00431894+0.00536338j -0.0083804+0.00354559j 0.00603728+0.00161289j -5.55445e-05+0.00797281j 0.0214404+0.0145154j -0.0351135+0.0153669j -0.0240995+0.01124j 0.0256259-0.0103072j -0.00642017+0.0580594j 0.033606+0.0185222j -0.0104699-0.000150102j -0.0244216+0.0037549j 0.0173605-0.0144473j 0.00334542-0.0457547j -0.000952452+0.00359408j -0.00583982+0.00927493j -0.00813027-0.0155462j 0.027875+0.0219451j 0.00329048+0.0172432j -0.0187834+0.00792864j -0.0124318+0.0285218j -0.0326699+0.0307861j -0.00844499-0.046751j -0.0346398+0.0468567j -0.00419212+0.0123783j 0.0118853+0.0145301j 0.00307541+0.0163739j -0.00358507+0.0123025j 0.0355936-0.0317298j 0.0229659+0.0211524j -0.00942552-0.0449793j -0.0201803-0.0464986j -0.00324775-0.0441j 0.0367541-0.0762627j -0.0230082-0.0283298j -0.0070258+0.00708882j 0.0507216+0.000610106j -0.00802158-0.0806114j -0.0566823-0.0140319j 0.0119989-0.0102629j 0.0636989-0.0322431j 0.0759087-0.0743634j -0.00672239-0.0478177j -0.00578656+0.0339092j -0.0411808+0.018376j -0.000736402-0.0557984j 0.0181491-0.0554554j -0.0161478-0.0496257j 0.0234572-0.0451461j -0.00321055-0.0173881j 0.0860637-0.016316j -0.0444327+4.75474e-05j -0.0233999+0.0143151j -0.0120641-0.04173j 0.0377119-0.0246374j -0.0149666-0.00978337j 0.0339522-0.0670365j 0.0330359-0.0504208j 0.00195078-0.0306714j -0.0296513+0.0490765j -0.0847139-0.0142437j 0.0304931+0.0783892j 0.0839564-0.000154639j -0.13357+0.107503j 0.0485988-0.0499225j -0.204394+0.0347711j -0.0825843-0.0475916j 0.0225616+0.00761406j -0.116335-0.262573j -0.0176808-0.0467135j -0.00478589-0.0249907j -0.104872+0.00664974j 0.0110972-0.0831388j -0.0165682-0.020837j 0.0188127-0.0643824j -0.0559527+0.0085746j -0.0390286-0.0885699j 0.0584275-0.0657058j 0.0145931+0.0436328j 0.0555664+0.0472219j 0.0580111-0.063685j -0.0292634-0.0278531j -0.00712276-0.0273255j 0.0227677-0.0619445j 0.0491067+0.0181839j 0.0281232-0.0413927j -0.0529441+0.0425499j -0.0668805-0.021173j -0.000813542-0.0121899j 0.0300909+0.0389225j -0.00568539-0.00301915j 0.0073583-0.00796164j 0.0379131+0.00244837j -0.00814164+0.0375404j 0.0146684-0.00837944j 0.0297375+0.0124701j 0.0806502+0.042838j 0.0126452+0.0187337j 0.0415091-0.0460898j -0.0187314-0.00217686j 0.00256139+0.0330172j -0.00940473+0.0239545j -0.0167465-0.0326624j -0.00111529-0.0160512j -0.0428375-0.0191179j -0.0292386-0.0194167j -0.00743667-0.00979278j 0.0169142+0.0279665j 0.01756-0.00381349j -0.0306267-0.00961517j -0.0190265-0.0349523j -0.0165576-0.00286355j -0.00497479-0.0146804j -0.0211655+0.00237893j -0.0144826-0.00439831j -0.000377881-0.00231169j -0.00208524+0.00532001j -0.0015049+0.0038894j -0.007323+0.00516581j -0.00612852-0.0283426j -0.0229534-0.00885719j -0.00299227+0.00216775j -0.00642598-0.014916j -0.00453321-0.00306033j -0.015257-0.00792176j -0.000732527-0.0107511j -0.0123366-0.0126899j 0.0126999+0.0140605j 0.00390865+0.0128405j 0.00930293-0.0223772j -0.0025187+0.00220432j -0.00309152+2.5406e-05j -0.0117919-0.022441j -0.00671756-0.0134318j 0.00279191-0.018114j 0.00911361+0.00642175j 0.0239985+0.0352717j 0.0290791+0.0158721j -0.0428824-0.0469141j 0.0148013-0.00413463j -0.0115916+0.00397667j 0.000944169+0.00297589j -0.00861899-0.015581j 0.0106979+0.00155935j 0.00408341-0.00943602j 0.00873638+0.0171247j -0.0045004+0.00103506j 0.0112898-0.0019172j 0.00549262-0.00107805j -0.00459305-0.0112265j -0.0069435-0.0163822j -0.00653101-0.0321244j 0.0090296+0.0453237j 0.0201218+0.0341554j 0.0229134+0.0449722j 0.0114927+0.026471j -0.0617095-0.0844062j 0.0409095+0.0826716j -0.031839-0.0821288j 0.0202218+0.0766898j -0.00458447-0.0748421j 0.00733904+0.0345783j -0.0056893-0.0604989j -0.0191873-0.0922793j -0.00373677-0.019705j -0.0101541+0.0258592j 0.0886749-0.0797249j 0.0567775-0.0368775j -0.0165249-0.0300641j -0.0450665+0.0326061j -0.0394388+0.0553912j -0.0363433+0.03113j 0.0514982+0.0482134j 0.0594602-0.00125315j 0.0359715-0.0253001j -0.111986+0.00518999j -0.0614807+0.198606j 0.20616+0.0328373j -0.0601089+0.100504j -0.125102-0.0900983j -0.369041+0.051426j 
0.0198511-0.00269453j 0.031961+0.0136282j 0.0171354+0.00696929j -0.00832822-0.00325534j -0.0066564-0.00248868j 0.00121791-0.0337438j -0.0303269-0.00660284j 0.00719707+0.0164962j -0.00169325+0.00273021j -0.00553277-0.019588j -0.000750203+0.0124473j -0.0060505+0.00800186j 0.0324234-0.0103046j 0.0260689+0.00926227j -0.0408386-0.0161554j -0.0253039+0.0614996j 0.0140304+0.0260149j 0.0179013-0.0370032j -0.0142378-0.0174352j -0.0232834+0.0411772j 0.000174824-0.00483462j 0.00281029-0.0297284j -0.0120454+0.0195304j -0.0061152+0.0128994j 0.000617872-0.00674903j 0.00459312-0.0112189j -0.00239436-0.00742832j -0.00370772+0.0127604j -0.00329594+0.0124147j 0.00546815+0.027761j 0.00195207+0.042632j 0.0348767+0.00419163j -0.00975127+0.05166j 0.0332038-0.00808267j 0.0120565-0.0126941j 0.00988395+0.0138377j 0.000943009+0.0489536j -0.0206585-0.0332683j 0.0187687-0.0619372j -0.0248044-0.0204626j 0.0569844-0.0580813j 0.0508318+0.0173401j 0.0565002-0.0101769j -0.00125981-0.0265254j 0.0228573-0.0228514j -0.0312738-0.0408335j 0.00838743-0.00223026j -0.0119695+0.0436374j 0.0547838-0.0161506j 0.0118062+0.0212176j -0.00399947+0.0379158j -0.00045392+0.0209314j 0.0361953+0.0136212j -0.00602876+0.023994j -0.00331198+0.0111713j -0.0106948-0.00804525j -0.00964518+0.0332838j 0.0232786+0.00448069j 0.0209676-0.0065668j 0.0143956-0.0184192j 0.0155632+0.0276203j -0.000857446-0.0200423j -0.00533193+0.0296516j -0.0173313+0.0183556j -0.0484408+0.0628346j -0.0676108+0.0334852j -0.0365435+0.112193j -0.0151613-0.0232704j 0.0233033-0.0410183j 0.0786704-0.101274j -0.00795397-0.0631017j -0.160524+0.125903j -0.128256+0.0241377j 0.152314+0.00880294j -0.0239802-0.065894j 0.217487+0.224529j -0.0297559-0.00226097j -0.0577875+0.136438j 0.00402007-0.0615011j -0.0186712+0.087614j -0.0427876+0.0124842j -0.00190822+0.0878275j 0.022279-0.0344047j 0.0212059-0.0383386j 0.0380432-0.0839367j 0.0528467+0.0771262j -0.0724395-0.0190722j -0.0221333+0.0165979j 0.0305948+0.00740379j 0.0523151-0.0689715j -0.0590377+0.00923792j 0.0830082-0.00526311j -0.00084206+0.0798124j 0.0174557+0.022309j -0.071282-0.0469323j -0.00558633-0.0453592j 0.00361529-0.0104043j -0.00880412+0.00764344j -0.00683141+0.012254j -0.0126072+0.0265257j -0.0119064+0.00640431j -0.0176825-0.0354638j -0.0179835-0.0140582j -0.0304994+0.00761745j 0.00329391+0.0332089j 0.0149817-0.000854293j 0.022481+0.00824633j -0.00237769-0.0302955j -0.00646259+0.00211109j 0.00778175-0.0158861j 0.0251934-0.0321775j 0.0152609-0.0164901j 0.0200674-0.00477794j 0.0224979+0.015281j 0.00655432+0.00733026j -0.00445456-0.000189688j -0.00843992+0.00288347j 0.0123226+0.0118174j 0.0276601+0.0101512j 0.017002-0.00266974j 0.00486349+0.00794365j -0.0103184-0.0118597j 0.00715488+0.0146451j -0.000232207+0.00529085j -0.0045845-0.0078867j -0.00560716-0.0210249j 0.0139087+0.00695727j 0.00333483-0.00509754j -0.0154257-0.00922701j -0.00793454+0.0017364j 0.0333976-0.000624123j -0.0256724-0.0301022j 0.0260604-0.00736658j 0.0111021+0.00044904j -0.0065779+0.00586445j 0.00588028+0.00427326j -0.00845308-0.00395673j 0.0155894+0.00427373j -0.0151673-0.00640484j 0.00619531-0.00820411j 0.0101184+0.00362086j 0.00659272+0.0125319j 0.0106169-0.00682692j -0.012796-0.0236481j -0.0131988-0.0373174j -0.00421345-0.00833721j 0.03471+0.0235859j 0.00891216+0.00448889j 0.00236806-0.000411941j -0.00585192+0.00174415j -0.0408822-0.060781j 0.0124547+0.0163867j -0.00831241+0.00695227j 0.0191854+0.0334551j -0.00347808-0.010387j 0.0350351+0.0279535j -0.00601958-0.0168242j -0.00919085-0.0164317j -0.00470479-0.00577091j 0.000220316-0.00617012j 0.00498255-0.0169021j 0.0422186+0.0944974j -0.00190002+0.00223878j -0.0567133-0.0701609j -0.022375-0.0523669j -0.00637756-0.0575967j 0.0406393+0.0728241j 0.00739101-0.0255535j -0.0441128-0.134945j 0.0150117+0.0326704j -0.000851374-0.0369472j 0.000676536+0.07317j -0.00899267-0.00707898j -0.0111107+0.0323045j -0.0481712+0.0599479j 0.094458-0.0894315j 0.0193635-0.0421607j -0.039238+0.00646538j 0.0598794+0.0126473j -0.0238654-0.0443453j -0.0571264+0.0096757j -0.00317253+0.0415235j 0.0695903-0.00958665j -0.0248577+0.141994j 0.181802+0.00545371j 0.0843689-0.168509j 0.148506+0.0343917j 0.363828-0.0496331j -0.121028-0.0911763j 
0.0213903-0.00657501j 0.00901442-0.00170605j -0.00903091-0.00625526j 0.00466336+0.00227099j 0.0276731+0.0112745j -0.00639841-0.019671j -0.0460583-0.0103483j 0.0360229-0.0128406j 0.00352002-0.0158381j -0.0301817+0.0188146j 0.0120958-0.0141959j 0.0147343-0.0495121j 0.00487745+0.00325742j 0.0214523-0.00753605j -0.0471906-0.0264161j 0.0127081+0.0762932j 0.0229826+0.0271734j 0.0386504-0.0185482j -0.0295268-0.0161681j -0.0414497+0.0385781j 0.00601579-0.0161937j -0.00453066-0.0648646j -0.00976662+0.0306375j 0.0119995+0.0360633j 0.00661001-0.000385768j 0.0511511+0.0266207j 0.0222477-6.77718e-06j -0.0105415-0.0018021j -0.0310554+0.0537899j -0.0466299+0.059252j 0.0119356-0.0172528j -0.0228659+0.00102546j 0.0148579-0.0485998j -0.0562282-0.00592604j 0.0121843-0.0020799j 0.000225449+0.0117506j -0.0177694+0.0390194j 0.0142028-0.022326j 0.0124247-0.0355948j -0.00767641+0.000732496j 0.0205124-0.0616143j 0.00697985-0.0306586j 0.0592669-0.00547935j 0.0108524-0.0133012j 0.0141292-0.0220786j -0.0294864-0.0644022j -0.0557661-0.0197251j 0.00865169-0.0414504j 0.106618-0.0747267j 0.0379426-0.0730568j 0.00141907-0.0452469j -0.0206813+0.00954529j -0.0353936+0.0797982j -0.0309955+0.0157749j -0.00174475-0.0313817j -0.0128354-0.0392461j -0.00079676-0.0143112j -0.00362538+0.005763j 0.0868745-0.0836243j -0.00810489+0.0148523j -0.00765744+0.0792293j 0.0922261-0.137159j 0.0315569-0.0326425j -0.0994656+0.109742j -0.0251887-0.0594962j -0.0621935-0.0925507j 0.0481077+0.000102243j -0.197845-0.0800496j -0.246502+0.00102015j 0.131385-0.0395879j -0.0622613+0.00235997j 0.242134-0.102435j -0.153292-0.154709j 0.0263262-0.0988306j 0.00318883-0.262235j -0.168602-0.0994731j 0.114556+0.317562j -0.0188113-0.15936j 0.0188323+0.00946598j 0.202623-0.0819774j -0.0922415+0.0370932j 0.00837473+0.0717959j 0.0301087+0.0120377j 0.0394487-0.087232j 0.0246816-0.0818934j 0.0244442+0.0499474j -0.0494571-0.0237594j -0.0430273-0.0249039j 0.00700424-0.0135638j 0.0262485-0.0560616j -0.0290577+0.00142486j 0.0829987-0.0412695j 0.0335973+0.00181453j 0.0461061-0.0144061j -0.057624-0.00513201j -0.0391856-0.0181188j -0.0147878-0.00852828j 0.0361703-0.00666548j -0.0133471+0.00396203j 0.00532864+0.0212806j 0.0155786+0.000669396j 0.0255086+0.00588353j 0.0211821-0.0169639j 0.0123052-0.013664j 0.0830322+0.0194888j 0.0527272+0.0210047j 0.00704476-0.0147999j -0.00103412-0.0250095j 0.0114949+0.0128052j 0.0384962+0.0120134j 0.000544478-0.0202028j -0.0223399-0.0380904j -0.0235608+0.0190525j -0.0190956+0.0112753j -0.0103361+0.0137857j 0.0184541+0.00315329j 0.00387309+0.00119678j -0.00359313+0.0354585j -0.0483752-0.011995j 0.0308841-0.002337j -0.0207397-0.0243382j -0.00904634-0.00637778j -0.0295156-0.00877096j -0.0273774-0.0330237j 0.000139584+0.00586327j 0.0163962-0.000307734j 0.0333337+0.0359944j -0.014298-0.0221394j -0.022659-0.046655j -0.00802539-0.0128956j 0.0165983+0.0298549j -0.0019288-0.0134439j 0.018733+0.0321511j 0.0143712+0.00597234j 0.00523399-0.00691913j -0.0094678+0.0112633j 0.0264381+0.0221044j -0.0106517-0.0042748j 0.00458386-0.00047128j 0.0144743+0.0181143j -0.0209606-0.0346144j -0.0218239-0.00507788j -0.00967048-0.0125502j 0.0139317+0.0213204j 0.0180419+0.0414964j 0.0195082+0.03987j -0.0358234-0.0750427j -0.0067873+0.00728294j 0.0218551+0.00642637j 0.00666327-0.0110851j -0.00593785+0.0046647j -0.0190842-0.00550298j 0.00905968+0.00517278j -0.0160309+0.0145985j 0.0139895+0.0114236j -0.0220857+0.0242814j 0.0139434+0.0377409j 0.00855216-0.026606j 0.00848077+0.00501877j 0.011585-0.0415885j 0.00526173+0.0105896j 0.0100805-0.00713491j -0.00761268-0.072681j -0.00425006+0.0174971j 0.0269818+0.0297914j 0.00546844-0.0671118j -0.0109893+0.0165322j 0.0105844-0.0262608j 0.00934358-0.015958j 0.000734753-0.018196j 0.018354+0.0344201j 0.0859802-0.0558995j 0.0242635-0.00762788j 0.0243652-0.107247j 0.0123694+0.0168315j -0.0307163-0.0107627j 0.000587689-0.0281045j -0.0562305+0.00772873j -0.00644494+0.0669712j 0.0718221-0.0423674j -0.0260457-0.00836654j -0.0145984-0.0540332j 0.0607095-0.0706807j -0.0171339-0.068525j 0.120272+0.00542438j -0.0298477-0.0391392j -0.172825+0.032661j 0.00579108+0.00477699j -0.0437539-0.00361128j 
0.0433227+0.0145084j -0.00795999+0.00898575j 0.00138479+0.0080416j 0.00971217-0.000609798j -0.0220142-0.00922032j 0.0261763+0.00541593j -0.0249166-0.0205647j 0.0147251-0.00513523j -0.00736047-0.00714728j 0.00538351+0.0103141j -0.0130712-0.0267159j -0.0236844+0.0241501j -0.0162762+0.0198126j 0.0275773-0.0228576j -0.0483512-0.0330023j -0.000983257+0.0744044j 0.02799-0.0391169j 0.0137487-0.0225563j 0.00396316-0.0126618j -0.0228795+0.044713j -0.0146386-0.0162042j 0.00982457-0.0201534j -0.00911008+0.0121148j 0.0250776+0.0140406j 0.0382152+0.0268057j 0.00425913-0.0175423j 0.0167935-0.0537111j 0.0175797-0.0275944j -0.0177394+0.0211798j 0.00385145+0.0174084j 0.020309+0.025022j 0.0110357-0.00718226j -0.0175858+0.0309081j 0.0248313+0.0234024j 0.025174-0.0146738j 0.00208858-0.00907746j -0.0179491+0.060442j 0.0110966-0.0184318j -0.0192313+0.0219274j -0.0370309+0.0022586j 0.0412853-0.0616263j -0.0303778-0.0395225j 0.0491435+0.0240816j 0.00737341+0.00232571j -0.028209-0.0165158j -0.0109042-0.0140691j -0.0651571-0.00290896j 0.0429589-0.0435918j 0.0755632-0.0274916j 0.00176657-0.014643j 0.0222135-0.0164209j -0.0220103-0.0652619j -0.00556689+0.0715443j -0.0788746+0.0893021j -0.0232141+0.042498j 0.0129483+0.0364645j -0.0201157+0.0496671j -0.0252608+0.00994416j -0.072596-0.02907j 0.0373528-0.00502127j 0.0561362+0.0504687j 0.102783-0.0974955j -0.0302481+0.0330602j -0.0290436+0.0320784j -0.142639+0.0900334j -0.243593+0.0801711j -0.012772+0.0604496j -0.120507-0.0680769j -0.0260833-0.0352438j -0.344914-0.161288j -0.117496+0.00498844j -0.034645-0.154494j 0.123286-0.291807j -0.0389704+0.0237242j -0.0444281+0.295181j -0.110189-0.195336j -0.11562-0.264034j 0.120649-0.0232888j -0.147408+0.0245035j -0.181718+0.0419406j 0.107829-0.0035564j -0.00418179+0.0313855j -0.0208763+0.109754j 0.0621127-0.0592773j 0.0331152-0.027176j -0.0496692+0.0184959j -0.0319351-0.0312098j -0.0585345-0.0896076j -0.0248561+0.00508507j 0.0172409-0.035733j 0.00119788+0.0119158j 0.0783716-0.00647617j 0.0286313-0.014182j 0.0755929+0.0204048j 0.0265963-0.025778j -0.0311659+0.00536974j -0.0379359+0.0347336j 0.0103501-0.00513966j -0.00821053-0.0036028j -0.00289329+0.0294077j 0.0199323+0.00902662j 0.00403616+0.0321434j 0.0285844-0.00348744j 0.0153754-0.0293293j 0.0281963+0.00931727j 0.0569462+0.0443026j -0.00354826-0.018651j 0.0420891-0.0294124j -0.0106563-0.00952571j 0.0281814+0.00948569j 0.00771484-0.0147526j -0.00238215-0.0352153j 0.00439912+0.00526428j 0.00289932+0.0206502j -0.0157834+0.00718466j 0.0129573+0.0127862j -0.00790358-0.00230751j 0.021794+0.0210102j 0.0251245-0.00307111j 0.00690192+0.00547288j -0.0127517-0.0206809j 0.00565102-0.00336288j 0.00487973-0.000577573j -0.0134499-0.0198181j 0.0064269+0.0126514j 0.00279202-0.000245626j 0.0208866+0.0260222j -0.00385212+0.01021j -0.0169586+0.0036215j -0.00635672+0.00496392j 0.0240923+0.0110389j -0.0222129-0.0253479j 0.0188234+0.0233482j 0.0197638+0.0128747j -0.00365478+0.00900407j -0.00986883+0.0123257j 0.0101553+0.00342151j 0.0104065+0.0282939j -0.00496995-0.0111974j 0.000983002-0.01836j 0.0209012+0.0293188j 0.00372205-0.00545585j -0.00273967-0.00825944j -0.009772-0.00471836j -0.00746477-0.0146885j -0.0155912-0.0245379j 0.023335+0.0408502j -0.00911629-0.000694929j -0.00980484-0.0104748j -0.00930736-0.0228042j -0.0210247-0.0232587j 0.0223439+0.0166945j -0.018301+0.0165301j 0.00419747+0.04148j 0.00257903-0.0218607j 0.00446699+0.0261367j -0.00196939+0.0207496j -0.00742239-0.0228407j 0.00560022-0.020704j -0.0099266-0.00738346j -0.0143848+0.0170123j -0.000281888-0.0370793j 0.00219782+0.00477464j -0.00695227+0.0705435j 0.031807-0.0417292j 0.0443407-0.0123645j -0.0125593+0.00596326j -0.0431202-0.00596284j -0.000683128+0.00954855j -0.0257904+0.0290129j -0.0055246-0.00333673j -0.0463236+0.0297163j 0.0171952-0.000872388j -0.00943913-0.0616337j 0.0314635-0.0307259j -0.00795441-0.00313963j -0.0100712+0.0312956j -0.046706+0.021023j 0.030114-0.0350863j 0.00621443-0.0220517j -0.0145778+0.00457122j -0.0536953+0.0353347j -0.0499463-0.0622385j 0.117484-0.0250634j 0.041303+0.0230512j 0.0664844-0.0331989j -0.0590903-0.0300144j 0.0393458+0.00665759j -0.00444726-0.00458786j 
0.000289711-0.0167702j 0.00736833-0.00231645j 0.00679596+0.00148312j 0.0366012+0.0120229j 0.00562753-0.00697643j 0.000536178-0.00722266j -0.0225669+0.00395925j 0.0152997+0.0114467j -0.0158562+0.0584532j -0.0153155-0.023604j 0.0186043-0.0340671j 0.0124807+0.0795288j -0.000562263+0.0173784j 0.00170107+0.0252627j -0.0207516-0.00590961j -0.00567324+0.0157037j 0.00564155+0.0102722j 0.0144325-0.0164607j -0.0191089-0.0206093j -0.0216656+0.0211302j 0.0187101+0.00671115j -0.00534864-0.0390533j -0.0108773+0.0127975j -0.0235347+0.00547279j -0.0135941-0.0375649j 0.00963998+0.000729283j -0.0315931-0.014716j -0.0174068+0.0650304j -0.0211842+0.00707454j 0.0313402-0.0122995j -0.0338743-0.0263719j -0.0362746-0.00765581j -0.0080881-0.0519223j -0.0540999+0.0016598j 0.00366994-0.0026641j 0.00966403+0.00615124j -0.00345316+0.0108777j 0.00278081-0.00701271j 0.0023142-0.0185747j -0.00697039-0.0196672j 0.0293534-0.0217014j 0.0318348-0.0179934j -0.00850978-0.0138224j 0.00503969+0.00822211j 0.0152051-0.0119796j -0.0107977-0.0291532j -0.00800153-0.00768789j -0.00483312+0.0548063j 0.0371122-0.0180861j 0.046364-0.0567196j -0.00214739-0.00483641j -0.00221693+0.014184j -0.00810297+0.0112392j 0.00286679-0.0486281j 0.0602126-0.0891297j 0.0229986-0.113176j 0.0343932+0.0235189j -0.00355595-0.0230078j 0.153307+0.0250108j -0.039679+0.0203904j 0.0726507+0.00102549j -0.136214+0.0728339j 0.249167-0.139013j 0.18127-0.228289j -0.0884406+0.0218932j -0.103375+0.113745j 0.0168084+0.135268j 0.391344+0.260157j -0.112402-0.225566j -0.123089-0.00381568j 0.0740724-0.324898j 0.0115228-0.223323j 0.0219877+0.0887326j 0.215217+0.0357706j -0.0906524+0.105275j -0.169479-0.0437808j 0.0274869+0.112979j 0.0538042-0.0873308j -0.0147933+0.0217486j 0.0799771-0.0293678j -0.0202189+0.00680169j 0.00968184+0.0182254j 0.00639941+0.00241262j 0.026416-0.0219323j 0.0162569-0.0219138j 0.00641886+0.0160461j -0.0378759-0.0152975j 0.0189479+0.00497472j 0.0184143+0.00627889j 0.0322997-0.0105909j -0.021439+0.00941972j 0.0287297+0.00148384j 0.00709757+0.0513993j -0.00433486+0.019496j -0.0168432+0.00959344j -0.0010631-0.010327j 0.0104863-0.0215951j -0.00718048+0.00845559j 0.00867606-0.00476548j 0.000727905+0.00271495j 0.00634979-0.000530899j -0.0331496-0.00152572j -0.0188658+0.00304917j 0.0195643-0.0104875j 0.0247094-0.000284086j -0.00366546+0.0103564j 0.0104301-0.00426902j -0.013794+0.00822896j 0.00498493-0.000846048j -0.0192915-0.00650688j -0.0171279-0.0151403j -0.019817+0.0175833j -0.0362477-0.0285563j 0.0185861-0.0135322j 0.0263516-0.00932983j 0.0147438+0.0225129j -0.00426465-0.0292105j 0.00527473-0.00412523j 0.00244703-0.0317128j -0.00517938+0.0208034j -0.0199868-0.0204562j -0.00707514-0.0345764j -0.0148877-0.0294817j 0.00953544+0.0234145j 0.0132456+0.00761689j 0.00311022+0.0121784j -0.0435087-0.0130314j -0.0304419-0.0122551j -0.0216383-0.0061397j -0.000459937+0.00340182j -0.0344886-0.0176504j 0.0269435+0.003331j -0.0414954-0.0307931j 0.00365848-0.00510652j -0.0108486-0.00303214j 0.0118188+0.00757289j 0.0129136+0.00906569j -0.00224032-0.00680767j 0.0142248+0.00903007j -0.00650778+0.000773072j 0.00461253-0.0142301j 0.00492954+0.0176091j 0.000893778-0.0157088j 0.0169978-0.0217688j -0.0191013-0.012076j -0.0241326-0.0178767j 0.0317003+0.00997904j 0.0207864-0.0324773j 0.00518263+0.0146345j -0.014563-0.0314113j 0.00437225-0.00319132j -0.00190438-0.032434j 0.00103666-0.0102233j -0.0154939+0.00484872j -0.0133677+0.00912251j 0.013219-0.0304859j -0.0352881+0.0352207j -0.0117757+0.0262427j -0.00921589+0.0462259j 0.0160621-0.0410134j -0.00417581-0.0257207j -0.00941135-0.00134469j -0.0063476+0.0173941j -0.00377277+0.0113536j 0.0198992-0.00750025j -0.0178298+0.0176094j -0.0156385+0.0249953j 0.0214342-0.0217947j 0.00755294-0.0142733j -0.00209878+0.0082059j -0.0300389+0.0474368j 0.00861598-0.0241575j 0.0450704-0.0100666j -0.0296782+0.0152804j 0.0182208+0.0040509j 0.0103444+0.00122197j 0.0124465+0.0171393j 0.0375856-0.00258515j 0.058966+0.00989898j 0.0197318-0.00987648j 0.0119144+0.00926324j 0.0203532-0.00799585j 0.00344921-0.0102855j -0.00889987-0.00145049j 0.00387645+0.014156j 0.0109828-0.00546739j -0.015698+0.00869874j 0.000585599-0.00792256j -0.0241362+0.0010114j 
