-0.216565-0.429967j -0.621577+0.351804j 0.2761+0.45305j -0.0580932-0.0687338j -0.0924203+0.0552474j -0.0346174-0.0760743j -0.00733153-0.038497j -0.0585645+0.0259045j 0.00740625-0.00115552j -0.00290172+0.00473758j 0.00498287-0.00767355j -0.0248497-0.0398791j -0.0471812+0.0254067j -0.0242498-0.0138113j -0.0212661-0.0200627j -0.00211041-0.0216122j -0.000407212+0.0264963j -0.00875953-0.01175j -0.0136677+0.0379738j -0.0286393+0.0168491j 0.03224+0.0106184j 0.0053366+0.00812088j -0.00138588-0.00184794j 5.64083e-07+0.00181729j -0.000385043-0.00621346j -0.0157239-0.000258592j -0.002166+0.006079j 0.00118416-0.00847043j -0.000969926+0.00824289j 0.0240641+0.00993861j 0.0181184-0.030548j -0.0012334-0.0185898j -0.0277179-0.00479548j -0.0156281-0.0105533j -0.00788328-0.00421979j -0.00524595-0.00964356j -0.00928388-0.0147483j -0.0061655-0.0148595j -0.000475151-0.0175024j 0.000411206-0.0138935j -0.00454397+0.00481453j -0.00555508-0.00509698j -0.0025482+0.00848336j 0.00795426+0.00388104j -0.0014157+0.00291246j -0.0198351+0.0201168j 0.0164272-0.00619756j -0.00737373+0.0179245j -0.0163272-0.00479394j -0.0217983-0.0111213j 0.00307284-0.0103916j -0.00602047+0.00458424j 0.00626107+0.00870314j 0.00330888-0.000685995j -0.000570799+0.00291572j -0.000240592+0.000325357j 0.000260921+0.000125396j -0.00273556+0.00173331j 0.00046776-0.00142547j -0.000880147-0.00115241j 0.00276+0.00110755j 0.00224499-0.0103777j -0.0154738+9.50225e-05j 0.00193645-0.00114087j -0.000619582-0.00109641j -0.00804651-0.00673805j -0.000571069+0.00984718j -0.00385917+0.00274951j -0.00127635+0.00141262j 9.6082e-05-0.0007013j 0.00150805-0.00406231j -0.00453802+0.000481717j 0.00784794-0.014836j 0.00861071-0.00412432j 0.00730443+0.026515j -0.023936+0.00713114j 0.0201809+0.006237j 0.00437995+6.53949e-05j -0.00643686-0.00289665j -0.00665827-0.0110136j 0.00725969+0.0015444j 0.00372812+0.00331445j 6.63565e-05+0.00269918j 0.000700196-0.00222837j -0.000264714+8.05597e-05j 0.000168348+0.00412799j 0.0017017+0.0126823j 0.000919526+0.00219658j -0.00109653-0.00540008j 0.00213218+0.00798179j -0.0015255+0.00641432j -0.00283684+0.00347611j -0.000692563+0.000347732j 0.00173057-0.0109837j 0.000849565+0.00721116j 0.00459373-0.0105932j -0.00307605+0.00149817j 0.000872436+0.000540584j -0.00324925+0.0122247j 0.000574203-0.00563733j 0.00447654-0.00289089j -0.00247831-0.000787705j -0.000154501-0.00059259j 0.00196728-0.00563935j -0.0126776+0.000232718j 0.0063692-0.00352031j -0.0170654+0.00139793j -0.00240209+0.00574105j -0.0176887+0.00251378j 0.00291088-0.019855j -0.0131872-0.00865925j -0.00475641-0.00501575j -0.00386478-0.000193197j -4.41756e-05+0.00118863j 0.00342876+0.00453126j -0.00423826+0.00246026j 0.00594885+0.00220292j 0.000902782-0.005237j -0.00383732-0.00223559j -0.00321923+0.00530208j -0.00158251-0.00377907j -0.00674268-0.00255712j -0.00142872+0.00286468j 0.00377186-0.000397995j 0.00034754-0.00273115j 0.000534837+0.00552439j 0.000216055-0.000813429j -0.00411975+0.00123782j 0.00252103-0.00177519j -0.00249547+0.00248121j 
0.120201+0.00298485j 0.00763644-0.00684174j 0.100477+0.00806679j -0.423246-0.157374j -0.0862495+0.379735j 0.416384+0.175402j -0.140925+0.0537475j 0.229781-0.483211j -0.126831-0.18851j 0.216782-0.0886933j -0.0128494-0.0301516j 0.0151678+0.00552252j -0.0027676-0.0266763j -0.0584562+0.0298671j 0.0511359+0.05126j 0.0235156-0.053656j 0.0303944+0.0422341j 0.0178429-0.0372325j -0.000445294-0.0204293j 0.00699028+0.00149688j 0.0183252+0.0186968j -0.0842645-0.0377701j -0.0190191+0.0238519j 0.00241646+0.0126771j -0.0376562+0.0239606j 0.0526342+0.0399481j 0.0249833-0.0152487j -0.0078314+0.0242861j -0.0123747+0.00673152j -0.00581947-0.00045455j -0.00943693+4.81895e-05j 0.0268532-0.000978249j -0.0229327-0.0103377j 0.00155465-0.0171448j -0.00343587-0.000428205j -0.00580058-0.00184965j -0.00579908+0.00964689j 0.0326092+0.00285874j -0.00303541+0.00575628j -0.0131406+0.0125348j 0.00893747-0.00319052j -0.0174878+0.0247773j -0.00310746+0.0138366j -0.0193477+0.00890855j -0.00243611+0.0210615j -0.000258381+0.0115694j -0.0117409-0.0121185j -0.0148256-0.00599396j 0.00964062+0.0063811j -0.0200887-0.0206608j -0.00882788-0.0035268j 0.00164816-0.0155974j -0.0248926-0.0111764j 0.00896552+0.00677979j -0.00811817-0.0230357j -0.00259733-0.00740478j -0.00109528+0.00148521j 0.0118228+0.00446446j -0.0218206+0.0115645j -0.00300405+7.74697e-05j 0.0017281-0.000129131j -0.0249634+0.0106184j 0.0281463+0.014504j 0.00896921-0.0291042j 0.027068+0.0033286j -0.00956632+0.0064928j -0.00649706-0.0144829j 0.000280985-0.0084693j 0.00621275+0.00468108j 0.00982141-0.0012401j 0.0077317+0.00139776j 0.00862807-0.00814879j 0.00432211-0.00941548j -0.00619903-0.00570145j -0.0022541-0.00176941j -0.0147301-0.00291518j 0.00904039+0.00891716j -0.00911082+0.000278918j -0.000238785+0.00390124j 0.0056255-0.00839155j -0.00946576-0.00356846j -0.0102643+0.00974396j 0.0109434+0.00818884j -0.00606038+0.0102262j 0.00362066-0.00525209j 0.00573612-0.000785022j -0.00292638-0.0062295j 0.000377916+0.00415387j 0.00370658-0.00548386j -0.0103597+3.68343e-05j 0.0156518+0.00359482j 0.00312215+0.000517973j -0.0115792+0.00592731j 0.00450722+0.00111166j 0.0126449-0.00168263j -0.00613388+0.00962754j -0.00471403-0.010677j -0.000423952-0.0113283j 0.0035912-0.00919559j -0.00292084+0.0049077j -0.000857162+0.00157758j 0.00417015-0.00486229j 0.00828144+0.00404511j 0.0102336-0.00892504j 0.0110109+0.00785243j -0.00114213-0.016144j -0.00747969-0.000238116j 0.00491602-0.0105673j -0.000716128+0.00577446j 0.00458667-0.0046316j -0.00932251-0.0102871j 0.00208228-0.00741652j 0.008698+0.0054499j -0.00461993+0.00952804j 0.000801747-0.013788j 0.0102005-0.0083047j -0.00510342+0.000861374j -0.00724006-0.000860434j 0.010141+0.0126078j -0.0110944-0.00722436j 0.0201564+0.00913095j 0.0120463-0.00735936j -0.00578421+0.00589545j -0.0273794-0.00727574j -0.0150279+0.0168745j -0.0163327-0.0240097j 0.000299821-0.015603j 0.0218223-0.00513832j -0.0068852+0.0144511j 0.0237737-0.0103564j 
0.0142154+0.00989877j 0.000485819+0.00366486j 0.00538814-0.00551818j 0.0844208-0.0442284j -0.00586714+0.0641664j -0.00438327+0.0565457j -0.101262-0.00840954j -0.0147148-0.119616j -0.202472-0.0837044j 0.0744594-0.0514697j -0.414522+0.0669784j -0.103348+0.0214211j -0.120481+0.0646591j 0.109676-0.0640845j -0.076407-0.17727j 0.12474+0.0711198j -0.0890083-0.163719j 0.0802321+0.0646049j -0.0457477+0.158158j 0.108358-0.0882736j -0.0176632-0.0180824j 0.317133-0.121267j -0.02893+0.134926j 0.166171+0.0314417j 0.135355+0.0429396j -0.051908-0.0242083j 0.0909607+0.0703904j -0.0240965+0.0641091j 0.0145646-0.00738227j -0.0255622-0.0171759j 0.0553292-0.0149539j -0.0668902+0.0104148j 0.0374252-0.051665j -0.0814303+0.0188356j 0.10552+0.0254602j 0.0173776+0.0434009j -0.00108114+0.000377728j -0.00971729-0.0029788j -0.0438895-0.0104114j 0.00342881-0.0129226j 0.00740719+0.0235014j -0.00933515+0.0130803j 0.0330968+0.0106751j 0.0473492+0.00580839j 0.00518938-0.0620115j -0.0419186+0.0509653j 0.0271546+0.0785151j 0.0225352+0.00245815j 0.0171234-0.00851621j 0.0128557+0.00102884j 0.0177302+0.00874289j -0.0273951+0.00398765j -0.0166918-0.0292042j -0.062293+0.00292502j 0.0842748+0.0919445j -0.0171787+0.0145216j -0.0106581+0.00490288j 0.028264-0.0188347j 0.0538284+0.00280307j -0.0218925+0.0190889j -0.0167376+0.00388168j 0.00331542+0.00443082j -0.0516612+0.00643808j -0.0351225-0.0031801j -0.00595561-0.00534109j 0.0412871-0.000581269j 0.0253678-0.00808749j 0.0180423+0.0313862j -0.0295835-0.0243541j 0.0104761+0.0198366j 0.0107115-0.0112836j 0.00907978+0.0223114j 0.00452803-0.0316768j 0.00910893+0.0281933j -0.00790991-0.00129715j 0.0220176-0.0151291j 0.00622275+0.00023965j 0.0041718-0.00826969j -0.0003084+0.0108215j -0.0308331-0.0222231j 0.00838369+0.00483615j -0.00132037-0.00691651j 0.00214259-0.00107873j 0.0244141-0.0186156j -0.00789235-0.0011127j -0.00455852+0.00858893j 0.00216301-0.0106546j -0.0153592+0.00262378j -0.0125993+0.0345102j -0.0168567-0.00608091j -0.0091533-0.0109256j -0.000282745+0.0236434j -0.0124997+0.0160551j 0.0150652-0.00101484j -0.0309078+0.0054494j -0.0161142-0.0176916j 0.0108792+0.00338465j -0.0129567+0.00879663j 0.017106-0.0072822j 0.0165723-0.0101956j -0.00658113+0.00746426j 0.00418076+0.00487067j 0.00435464-0.000801475j -0.0263664-0.00620786j -0.00100692+0.0143396j -0.0244444+0.0130646j 0.0140296-0.0106129j 0.00259514+0.00872068j -0.0501099+0.0115674j 0.00102248+0.00157443j 0.0112866-0.000251932j -0.00103461-0.00930654j 0.0166222+0.013107j 0.0266341-0.0284697j -0.0401103+0.0292844j -0.013341+0.0286264j -0.0261191+0.0221418j 0.0133584+0.0216266j -0.0398488+0.00851644j 0.0514099+0.0221777j -0.00761278+0.00821839j -0.0360964-0.00829094j -0.0165977-0.0374841j 0.0795218-0.00962556j 0.0609616-0.0585483j 0.0630755+0.0629661j -0.00882148+0.0778963j -0.0904218-0.0204344j -0.00279361-0.0757543j -0.0828035+0.0237889j 
0.0238301+0.00980407j -0.0117339+0.0218001j -0.0117755-0.0172092j 0.000225446+0.0151942j -0.0657287+0.00723308j 0.00056611-0.0773105j -0.00566377+0.0900256j 0.0631206-0.00611571j -0.0587471+0.0104555j -0.0951247-0.053461j 0.12425-0.254228j -0.223148-0.140013j 0.00595333-0.0607139j 0.320442-0.142958j 0.0295275+0.332341j 0.140875-0.0453044j -0.216825+0.020878j 0.228176+0.243077j 0.24208+0.133594j -0.0530555-0.242473j 0.248567-0.17746j -0.0189053+0.127957j 0.0974598+0.0613262j 0.0699438-0.0628276j -0.121554+0.0396193j -0.0144948+0.0560797j -0.00304698+0.0433323j -0.00737698-0.0255496j 0.0147625+0.0779454j 0.0150021-0.00348413j -0.0302614+0.0101222j 0.099197-0.0154612j -0.0218728-0.0313241j 0.0290584+0.00380694j -0.0141982-0.0108771j 0.000348847+0.0672669j 0.00720596-0.00629098j 0.0204213-0.00475013j -0.0219045+0.0205463j 0.00245658-0.040438j 0.00327116+0.00706523j 0.000690233+0.000354676j 0.0372546-0.018488j 0.0332624-0.0251204j 0.00232539+0.0307794j -0.0128646+0.00985266j 0.0585975+0.00305948j 0.0224337-0.0136952j 0.0604148-0.0365743j 0.000831288+0.0121439j -0.0115087+0.0560826j -0.0185067+0.0378457j 0.0079823+0.0271089j -0.0555607-0.0154106j -0.0381066-0.00486513j -0.0130397+0.0137518j 0.0150173+0.0060308j -0.0205578+0.000329251j 0.0183084+0.000454769j -0.0202614-0.0146635j -0.00496093-0.0231006j -0.0422537+0.0156243j 0.0169428+0.00597467j -0.0162706+0.00787284j -0.0319641-0.00811532j -0.000678286+0.0221114j -0.00727762+0.0193831j 0.00596753-0.00681003j -0.00661919+0.037841j 0.0201575-0.0172605j 0.0172082-0.0257384j -0.0257175-0.0200807j 0.0347423+0.00321289j 0.0331979+0.0144542j 0.00329266+0.0120197j 0.00953022+0.0159509j 0.00230405+0.0193091j -0.0216349+0.00826942j 0.0148044-0.0118512j -0.00567355+0.0190531j -0.0116225-0.00340531j 0.00337399-0.00558496j 0.00275192+0.0125854j 0.00903307+0.0141984j -0.00366111-0.00622283j -0.00231807+0.0120975j -0.00660409-0.0144733j -0.0107139+0.0217793j 0.00772161+0.009183j 0.0200747-0.00778678j -0.00760986-0.00870127j -0.00901018+0.0107416j -0.00765582+0.00543033j -0.00265059-0.0047216j -0.0123055+0.00213579j 0.0129821-0.00400314j 0.00202066+0.0128612j 0.0217099+0.0180054j -0.00689873+0.00593924j -0.0396552-0.00947766j -0.0139723+0.0170545j 0.0050665+0.00943537j 0.0057679+0.00200045j -0.00675126+0.0145476j 0.0109448+0.000224623j 0.00176069-0.0138503j -0.000574984-0.0280452j 0.00287296-0.00579793j -0.00206654+0.0230579j -0.00406116+0.00856618j -0.00297238-0.00200589j 0.0138428-0.00460276j -0.0143543-0.00933876j 0.0149498-0.010598j 0.0126531+0.022113j -0.031589-0.0247643j -0.026833+0.0110198j 0.0147397-0.00296599j -0.00582292+0.00619414j 0.0107142+0.0043803j 0.0203006-0.016221j 0.000355986-0.0157687j 0.0202901-0.00191319j -0.0242509+0.0519763j 0.0522671+0.038807j -0.0510984+0.0227326j -0.0325375+0.0114326j -0.000380721-0.0286652j 0.0289311-0.00724275j 0.00616353-0.0446313j 
-0.0365479+0.00106918j -0.00675344-0.0424804j 0.0269238+0.00276554j 0.0595044+0.00545937j -0.0375734+0.00583269j -0.034304-0.055035j -0.0367429+0.0928462j 0.0187572-0.000378934j -0.0716334-0.0103212j -0.00339117-0.0404944j -0.206486-0.184367j 0.12609+0.0709172j 0.0855518-0.0252731j -0.332273+0.177452j -0.256764+0.233467j -0.0325592+0.351649j -0.0317055+0.3127j 0.0384843+0.00243726j 0.0364223+0.204337j -0.195235-0.264133j -0.32893+0.113473j -0.127752+0.189619j 0.0359047+0.0789217j 0.0950888-0.0326246j 0.0788109+0.0800608j 0.0379562-0.0318029j -0.063407+0.0304316j -0.0920572-0.0296724j -0.0279638+0.0528867j 0.0103989+0.0349379j -0.0219646+0.0424363j -0.0257176+0.00402419j 0.000243972+0.018248j 0.033164+0.0378571j -0.0169832+0.0349951j 0.000183851+0.0374652j -0.0354904-0.0334563j -0.0143219+0.0102977j 0.0225624+0.00150417j -0.000271104-0.00679822j -0.00689075+0.0340246j -0.021958-0.0023837j -0.00371824+0.0345361j -0.0264801-0.00178111j -0.0305823-0.00479439j -0.00488109+0.0104203j 0.0231713-0.0210472j 0.0151337-0.00397796j 0.0355131-0.0549299j 0.000877442-0.00582248j -0.0271351+0.00227684j -0.0513532+0.0118154j -0.0168104-0.0218486j -0.0129221+0.0204564j -0.0266953-0.00727798j -0.0110405+0.0226666j 0.0122302+0.00407542j 0.0043956-0.0187142j 0.0293175-0.000803951j -0.0019632-0.0105104j -0.016158-0.00435919j 0.00766727+0.0152122j -0.00584941-0.0178218j 0.0266316-0.0186937j 0.0212364+0.021922j 0.0239851+0.00018006j -0.00836707-0.0010136j -0.00108649-0.000170591j -0.00271209+0.00461876j -0.0359707-0.00698399j 0.00281838-0.0123771j 0.025124-0.0310495j -0.0205235-0.000737797j -0.0338465-0.00645228j 0.0096163-0.00211314j -0.0102942-0.00500686j -0.00229295+0.00900812j -0.0005252-0.0018827j -0.00110829+0.0382045j 0.00194916+0.0150735j 0.0294679-0.00650941j -0.0141294-0.00230892j 0.00731624-0.0306988j 0.000315596+0.00188576j 0.00751286+0.00759866j -0.0020829+0.00168351j 0.020238+0.0168071j 0.010922+0.00791786j 0.0129198+0.0122674j -0.00636049+0.00920524j -0.00199764+0.00183917j -0.00388652-0.0237275j -0.0132573-0.0077273j -0.00079649+0.00672407j -0.00161179+0.00807257j 0.00551394-0.0100862j -0.0211245+0.00961708j -0.00917187-0.0152879j 0.0119346-0.00292996j 0.00255727-0.00208405j -0.00856057+0.0118323j 0.0333462-0.00465123j -0.00554412-0.0119595j 0.00860673-0.00160443j -0.017149+0.00373608j -0.00242074-0.00164196j 0.0131009+0.00236934j -0.00642216+0.00266547j -0.00587118-0.0014192j -0.0014477-0.0104059j -0.0102925-0.00376159j 0.00586842+0.0183584j -0.000225111+0.0283632j 0.00107637-0.00783299j -0.0199222+0.0208572j 0.0178976+0.0157705j -0.00403392+0.0115801j 0.030449+0.00591511j 0.00888312-0.0200673j 0.00234053-0.0290448j 0.0128846+0.00351884j -0.00194029+0.00533188j 0.0128285+0.0105391j 0.015772+0.00760523j 0.00316511-0.00764149j 0.00373429-0.00212281j 0.000119958-0.00122979j 0.00747915-0.0132765j 0.000333403-0.00295525j -0.00132536-0.00711895j 
0.0035801+0.0316824j -0.0512973-0.00996287j 0.00574452-0.0360208j -0.0307143-0.00226065j 0.0233835-0.000176201j 0.0156517+0.0348598j -0.00467084-0.0626619j -0.0209111+0.00491467j 0.0416794+0.009165j -0.0113247+0.022534j 0.0402392+0.117699j -0.285123-0.0840179j 0.0214485+0.241766j 0.0717288+0.351226j 0.134536-0.224363j -0.218823+0.0550931j -0.0670353+0.384277j 0.332891+0.375012j -0.140554-0.246946j 0.00798141-0.18533j -0.0247492+0.179878j 0.0503367-0.0496687j -0.0119732-0.0253037j -0.0442583+0.0133357j -0.0300763-0.033243j 0.0334027+0.0353478j 0.0883243-0.0165315j 0.0162189+0.110182j -0.0032329-0.0329718j 0.0162253+0.0194994j 0.034894-0.0132566j -0.0267742+0.0400502j 0.0188057+0.0474486j 0.00979647-0.0378489j -0.0139925-0.00646743j -0.010209+0.00761504j -0.00280032+0.00230287j -0.0302217-0.0360335j 0.00549136+0.0124613j -0.00363725-0.0182918j -0.00979172+0.0171167j 0.028057-0.0235626j -0.00390022-0.0128177j 0.00281619+0.0103757j 0.0353528-0.0173479j 0.0110714-0.0201908j 0.0234775+0.00624909j -0.0347701+0.0253161j -0.00803693+0.00243238j 0.00443764-0.00670809j -0.027081+0.0080423j 0.0235225-0.00509217j -0.016703-0.00546697j 0.0031232-0.00423014j 0.0118214+0.00773484j 0.00388363-0.00895059j -0.00624753-0.00033843j 0.00101324+0.00244248j -0.0103053+0.00465417j -0.00140716+0.0067317j 0.00990107+0.00209658j -0.00111616+0.00519888j 0.0224611+0.00767382j -0.0110291+0.0261041j -0.036268+0.00372668j 0.0194092+0.0219048j 0.0224451-0.0104608j 0.0094424+0.00881574j -0.0101019-0.0196232j -0.00349211+0.0447563j -0.0032034+0.0195157j -0.0155376-0.0201432j 0.00757675+0.0199103j -0.00934215-0.00697754j 0.00461863+0.0058059j -0.0265246+0.00535127j -0.0113944-0.0114835j -0.00324624+0.022715j 0.000921808+0.0336004j -0.00841636-0.00623745j 0.0176456-0.00639563j -0.0132127+0.00898462j 0.0234458+0.0115333j -0.0103996-0.00303693j 0.000340593+0.0199493j 0.00253326+0.00472411j 0.0043092+0.00152897j -0.00349878+0.0452545j -0.00691921-0.00633114j -0.000231663+0.0160808j -0.0153806-0.0118096j 0.00602216-0.00367916j 0.00662793-0.0167975j -0.0151326-0.00270007j 0.00254822-0.0175038j 0.0102031-0.00647061j 0.00710117+0.000736061j 0.000835876-0.0134659j -0.016115+0.00907624j -0.00366572-0.00057289j -0.00734785+0.00957861j 0.0139631-0.00758671j 0.0242173+0.00983757j -0.00945482-7.53433e-05j -0.0213148+0.0140164j 0.000305971+0.00743262j 0.0165335-0.0337756j 0.00685819-0.00767154j 0.00213594+0.00165339j 0.0149411-0.00669973j -0.0223337+0.00290504j 0.0253495-0.00664962j 0.0073301-0.00640898j 0.00759638+0.0220315j 0.007588-0.00991153j 0.0194859-0.0091096j -0.0171576+7.69867e-05j -0.00856277+0.0197274j 0.00829291+0.00842278j 0.00671906+0.00477534j -0.00723809-0.00706424j 0.00101204+0.00861035j 0.00118565-0.00615173j -0.00757751-0.00345809j -0.00367795+0.0029148j -0.00143656-0.00649466j 0.000875173+0.00280031j -0.00438829-0.000477772j -0.000644462+0.00129663j -0.00318366+0.00259654j 
-0.0140281+0.00204404j -0.0105246+0.00180938j -0.00597859-0.000921247j 0.105961+0.00837731j 0.0145044+0.0020895j -0.0435005+0.0126448j -0.0645591-0.00685517j -0.0425227-0.015244j -0.0434396-0.0969758j -0.000772519-0.0535709j -0.236983-0.000365876j -0.0480503-0.00288767j -0.0698043+0.0348493j 0.0657325-0.0158686j -0.0193722-0.1177j 0.0523196+0.0677256j -0.0320731-0.118394j 0.0177632+0.055646j -0.0262577+0.162318j 0.0219235-0.106419j -0.0470138-0.0203969j 0.243909-0.122145j 0.104775+0.0424111j 0.194533+0.0714764j 0.229192-0.0643796j -0.0213194+0.0107617j 0.175539-0.0848389j -0.0620899-0.0395889j 0.0914132-0.0586027j 0.106531-0.00751316j -0.0432195-0.0316184j 0.181414-0.0105109j -0.00547863+0.0118961j 0.0705526-0.00475874j -0.135398-0.0574027j -0.0262713-0.0448938j 0.0391795-0.0046141j -0.00132647+0.0348787j 0.0303352+0.0285455j -0.0300536+0.0355297j -0.0118954-0.0204669j 0.0021879-0.0279162j -0.0759083+0.0349403j -0.0365931-0.0325837j 0.0280429+0.0630107j -0.0307848-0.0447599j -0.0491458-0.0685921j 0.0102261+0.00727131j 0.0489559+0.00431078j 0.00408013-0.00989916j -0.0585554-0.0189461j 0.0690682-0.0397279j 0.0596278+0.00251798j 0.101393-0.0125509j -0.118157-0.0140191j 0.00239408+0.0534363j 0.0133578+0.0535175j -0.0605833-0.0226502j -0.0144828+0.0251088j 0.0922535+0.0185127j 0.0556568-0.00919855j 0.040422+0.00810768j 0.0415818+0.0114719j 0.00531083-0.0070906j 0.000861388+0.0172066j -0.0464863+0.00196569j 0.0478624+0.0178827j 0.0331406-0.0395017j 0.0638512+0.0258104j 0.0100692-0.00225881j 0.00468334+0.0265332j -0.0278653-0.0161363j -0.00643272+0.0342773j -0.0215229-0.0597624j -0.00884952+0.00702804j -0.0244523+0.0267839j -0.00250217+0.0293432j 0.0198061-0.0175406j -0.034328-0.0312397j 0.0293492+0.00511102j -0.0292972+0.00405251j 0.0178101-0.0184502j 0.00250819-0.0132298j -0.0294097+0.0378557j 0.00654893+0.00543053j -0.0062289-0.0114907j -0.0213433+0.00657706j 0.0197728+0.0107768j 0.00930373-0.050982j 0.00757284-0.00511051j 0.0135549-0.00340029j 0.00268212-0.0345933j 0.0172782-0.0229454j -0.00170944+0.0129249j 0.0328549-0.00681141j -0.00415062+0.0337258j 0.0126445+0.0164797j 0.0177414+0.00095477j -0.00129852+0.00746171j -0.00852038+0.0110476j 0.016092-0.00896342j 0.0153683+0.016945j -0.0185353-0.0050093j 0.0236381+0.0191513j 0.0117549+0.00209006j 0.0219545-0.0236742j -0.0318696+0.0249756j -0.021137-0.0317075j 0.0644915-0.0102645j -0.00570095-0.00514467j -0.04446-0.0105914j 0.0282959-0.00334605j -0.0419785-0.0339918j -0.0439872+0.0336327j 0.0496536-0.0203116j -0.00745436-0.0076207j 0.0177828-0.029107j -0.0205253-0.0389141j 0.0381109-0.00390453j -0.0776447-0.0380623j 0.00952408-0.0342585j 0.0436648-0.00929676j 0.00973561+0.0064619j -0.0338562+0.0345555j -0.0496164+0.0729849j -0.0490068-0.0524775j 0.0113939-0.0813264j 0.112754+0.0570263j 0.0154369+0.088511j 0.07036-0.016751j 
-0.004495-0.00996746j 0.00705856-0.0114346j 0.00721931+0.00266393j -0.0276217+0.0046576j 0.0155173+0.0108016j -0.00384169+0.00736738j 0.036802-0.0432763j -0.000417834-0.0099783j 0.0197152-0.0259056j -0.047688+0.0406334j -0.0517002+0.0211559j 0.0182947+0.0697093j -0.0159535-0.00442047j -0.0701559-0.0138018j 0.0779352-0.0702618j -0.0943534-0.0021553j 0.0649451+0.0271367j -0.0398654-0.0964385j -0.029271-0.0438592j -0.0440925+0.0865988j -0.115314+0.03159j 0.00405871-0.0782578j -0.063815-0.0699392j 0.0201819+0.0218731j 0.0831595-0.0353846j 0.0102208-0.0204431j -0.063183-0.124585j -0.21541+0.0203127j 0.0381362-0.0980996j -0.00175891-0.0586151j -0.00800314-0.123185j 0.0790068+0.0928j 0.0352633-0.0325002j 0.00577611-0.00131212j 0.0454261-0.025902j -0.0400615+0.050507j -0.0277666-0.0226106j -0.0270076-0.0254707j -0.0636482-0.0139165j 0.0488004-0.050218j -0.041487-0.0168847j -0.0119009+0.0314013j 0.100067-0.103738j 0.115126+0.126138j -0.0252684+0.055091j -0.0343722+0.0188981j 0.140557+0.0561058j -0.00192047-0.032642j 0.086843+0.0985159j 0.0136394-0.0568582j 0.0109058+0.140308j 0.0574704+0.108806j 0.00263902+0.0289196j -0.0957721-0.0308803j -0.0895034-0.0119945j 0.00815244-0.0420881j -0.0473464+0.000745836j -0.0547349-0.00527262j 0.0432822-0.00185395j -0.0317059-0.0549108j 0.0228237+0.0343132j 0.00582626-0.0090084j 0.0348399+0.00916165j -0.00748043+0.0216407j 0.00567027-0.000674536j -0.0048839-0.020952j -0.00319979-0.0174031j 0.0581649-0.0243707j -0.0328674+0.0344021j 0.0107089-0.0434913j 0.00506171-0.0469703j -0.00215957-0.00874202j -0.0259406+0.0539055j 0.0408029-0.0175958j 0.00553174+0.0052158j -0.032345+0.0107688j -0.0216577-0.0164159j -0.00336467+0.0210891j 0.00274078+0.00782029j -0.0140188-0.0475322j -0.00888841-0.0480126j -0.00221413-0.0292107j 0.0148429+0.0231171j 0.0177124-0.00840388j -0.0124396-0.0321239j 0.0106156-0.00903743j 0.0110514-0.0069799j -0.00665975+0.00656275j 0.0318512+0.0384273j 0.00545696+0.013994j -0.0115565+0.0233882j -0.0162439-0.0011655j -0.0122663+0.0146631j -0.000829711+3.13661e-06j -0.0462671-0.0152009j 0.0241912+0.0378106j -0.0126478+0.0103462j 0.0206542+0.0245435j 0.00738967+0.00921032j -0.00456856-0.0590324j -0.036283+0.0194018j 0.0214701+0.0362273j -0.0166396-0.0594176j -0.00285119+0.00151569j 0.00614575-0.0107385j -0.0305646-0.00389388j 0.022242-0.00386521j 0.0412122-0.00738562j -0.0587553+0.0516523j -0.00296693+0.000660809j 0.0423044-0.0400279j -0.00745923-0.00746302j -0.0079638-0.0143985j 0.0447307-0.00824619j 0.0792375+0.0305973j -0.0397801-0.0182654j -0.0542789-0.00608487j 0.00207874+0.0291286j -0.0248354-0.0234012j 0.0122865+0.0232595j 0.00481013-0.0039186j 0.0100045-0.00397095j 0.0272381-0.023798j -0.0683462+0.0516598j 0.0633296+0.149649j -0.146615+0.000893345j -0.0791442-0.054185j 0.0452246-0.0721793j 0.0703812+0.0270455j 0.0644248-0.103553j 
