0.0917691+1.52656e-16j -0.172591-0.0103088j 0.0931043+0.121556j 0.0138767-0.0446739j 0.055411+0.00978132j 0.000730057-0.00932616j 0.0367697+0.0547388j 0.0118309+0.00344519j 0.0190357-0.0194025j -0.0448957-0.0427677j -0.0245326+0.0114684j 0.0132805-0.0243036j -0.00229592-0.0132427j -0.00384005-0.00856136j -0.00750832+0.00171448j -0.00526694+0.0139461j 4.43428e-05-0.00607127j 0.0264102-0.00242419j -0.00991996+0.00222823j -0.00499337-0.00356414j 0.00328091-0.0306721j 0.00846317+0.045127j -0.00455164+0.00606912j -0.0156764+0.0381912j -0.036881-0.0271011j -0.0308764+0.0231698j -0.00231679-0.00861025j 0.0311213-0.0131828j -0.0112095-0.0200085j -0.0172971+0.00967887j 0.0127045-0.0112924j -0.000684793-0.0167552j 0.0103244+0.0151611j 0.0163607-0.0062597j 0.00357101-0.025755j -0.0235951-0.00179222j -0.00964367-0.0260076j -0.0105628-0.0110265j 0.0105776-0.0147355j 0.00277817-0.0277349j 0.0191327-0.0185373j -0.00899612-0.0449507j 0.00617239+0.0348633j -0.0252574+0.0146272j 0.00745352+0.00735856j 0.0112172-0.0109555j -0.000217246+0.00518193j 0.0126412+0.00658764j 0.00174744-0.0118713j -0.00114083+0.00472286j 0.0139256+0.00885691j -0.0205578+0.0175496j 0.00176124-0.007652j -0.0133572+0.0040093j -0.0256059+0.0064217j 0.0156802-0.0225142j -0.0175048+0.0121721j -0.0149296+0.0161129j -0.0101926-0.0156652j 0.0342977-0.00401568j -0.0193964-0.0104861j -0.0169979+0.00424826j -0.0100402+0.00252819j 0.0083126+0.00535599j 0.00831044+0.0154825j -0.0261563+0.0140285j -0.0119786-0.00338689j -0.00814919+0.0054135j 0.00398375+0.0154438j 0.00310607-0.00957056j 0.000807406-0.017233j -0.00408019+0.00370521j -0.00162521+0.0163835j 0.0111608+0.0113173j -0.00330342+0.00671629j -0.00875731+0.00394123j 0.012729+0.0189789j 0.00244014-0.0106708j -0.0163886-0.0151543j 0.00486225-0.0238267j -0.0179459+0.0141141j -0.0126336+0.0192397j 0.0211578+0.00396593j -0.00485977+0.0372155j -0.0127095+0.0198866j -0.00780797-0.000741346j 0.0153617+0.0097737j -0.0258286+0.0348087j -0.0079271-0.00293992j 0.00358515-0.000954011j -0.00220149+0.0213002j 0.0114929-0.016713j -0.00479184-0.0113509j 0.0119181-0.0067435j -0.00956259+0.00662746j 0.0104568-0.00557378j -0.00621619-0.0230751j -0.00274527+0.0115981j -0.00850199-0.00177025j 0.0128509+0.00498905j 0.00429385-0.0199662j 0.00181371+0.020366j 0.000460468+0.00605416j 0.00344897+0.00318151j -0.00337251-0.00859759j 0.00380744+0.0240885j -0.00757308-0.0165948j 0.015513-0.0203984j 0.00487832-0.00353477j 0.0069758-0.00395131j -0.0170271+0.00735576j 0.00891788+0.000856457j -0.00463399-0.00245402j -0.00588458+0.0104512j -0.00210606-0.000566526j 0.0117711+0.00617884j -0.000110272-0.00867506j -0.0184594+0.0135031j 0.000910532-0.00997971j 0.00735204-0.0081387j 0.00864198-0.0137226j -0.00541873+0.0159313j -0.00758714-0.0577354j 0.0155838+0.0279308j 0.0284641-0.0238254j -0.00924957+0.0379123j 0.0124332+0.0182797j -0.00479871-0.0141832j 0.0172043-0.000370121j -0.00316357-0.0342901j 0.0135295+0.00552911j 0.0317732-0.0284448j 0.0130772-0.0146098j -0.0234071+0.00786924j -0.0572592+0.00762034j -0.0338004+0.0403287j 0.0200121+0.0352697j -0.0289534+0.0510109j -0.00898935+0.0338961j -0.0137415+0.0431146j -0.0210358+0.0101924j 0.0201251-0.0203639j 0.0469686-0.0162681j 0.0254446-0.0250192j -0.0241673+0.0375228j 0.0486079-0.112636j 0.0613821+0.0584914j 0.0646645+0.0950758j 0.152328-0.147744j 0.309395+0.185926j -0.013002+0.155851j 0.028242-0.119924j 0.0316119+0.0225667j -0.0616103+0.179668j 0.0172422+0.0119307j -0.0062379+0.0136578j -0.212327-0.132793j 
-0.172591+0.0103088j -0.102671-1.59595e-16j 0.014507+0.0042627j 0.0346744+0.116391j 0.0110784-0.00468953j 0.0755798+0.0551359j -0.00109069-0.0192757j 0.0487478-0.0555179j 0.00154395-0.0364328j -0.0152496-0.0348659j -0.00082332+0.0272738j 0.000212736+0.0385932j 0.00972393-0.00685882j -0.00461199-0.00549984j -0.0133813+0.0110608j 0.0133312-0.0245282j 0.0013644+0.0204195j -0.00289438-0.0135167j 0.0115784+0.0365661j -0.00499761-0.0227559j 0.0091882+0.0124129j 0.0376014-0.0287092j -0.00679606-0.0319879j 0.013628-0.0275233j 0.00354708+0.0114624j -0.0199223+0.0116228j -0.00827479-0.0170729j 0.00299218-0.00341459j 0.00554863+0.0414506j 0.0264052-0.00109728j -0.000837289+0.0361893j 0.00451659+0.00461448j -0.0172851-0.0127543j 0.0335895+0.0100332j -0.0137076-0.00953798j 0.00332716+0.00875021j 0.0135675-0.000294933j -0.00808783+0.0339846j -0.0119599-0.0128401j -0.0199205+0.000454198j -0.00641618+0.0275147j -0.00798143+0.0121301j 0.00379647-0.0157433j 0.00632073-0.00475201j 0.0131484-0.00549328j 0.0313449-0.0303124j 0.0223555+0.0224195j 0.0139249-0.00538597j 0.00159301-0.00895929j 0.0110616-0.0208665j 0.00237901-0.011936j -0.0070177+0.00614432j -0.0106309+0.00137333j -0.00601332-0.000399025j -0.0142244+0.00582543j -0.0109633+0.0201989j 0.012656+0.0106957j 0.0128304+0.00275219j 0.00854927+0.0103124j 0.00155873-0.0155751j -0.00478045+0.00962731j 0.000110093+0.0120543j 0.011991-0.0117679j 0.0185631-0.011511j -0.00513579-0.00530971j -0.00564644-0.00768072j 0.0164087+0.0210814j -0.0152249-0.0179296j -0.017982+0.00508046j -0.00233773-0.00885728j -0.00467615-0.0262411j -0.00923684-0.0138485j -0.011958-0.0207041j -0.0113553-0.00490054j 0.00168515+0.0119882j 0.00406042+0.0175968j 0.00627915-0.0183571j -0.00552536+0.0126563j -0.0126394+0.00245015j -0.000653311+0.00417894j -0.00804182+0.00968905j 0.000285589+0.0113372j 0.0238752-0.0318183j 0.00753254+0.0201583j 0.0127888+0.00925377j 0.0083667+0.0145399j 0.00188956-0.0124606j -0.00633607+0.0104521j 1.91159e-07+0.00914578j -0.0091489-0.0056233j -0.00822606-0.00439044j 0.00300556-0.00378671j -0.00899463-0.0250475j -0.00678046+0.00780879j -0.0123881-0.00570575j -0.00800464-0.0218915j 0.00247805+0.00673465j 0.00108927-0.012537j -0.0123559+0.00271597j 0.00525517+0.0053223j 0.00678273+0.00717169j -0.00438748-0.00431256j 0.0123972-0.0131563j 0.00730102+0.00265445j 0.00959213+0.011885j 0.000648898-0.00676256j -0.012132-0.00587643j -0.00977705+0.00144332j -0.0231159+0.00405205j -0.0112863+0.00561097j 0.0230157-0.0332928j 0.00994582+0.0102548j -0.000445481-0.0127101j 0.00676934-0.0191105j 0.00567872+0.00412206j 0.00970424+0.0143414j -0.00954648+0.00577316j -0.000474136-0.0128498j 0.00996196-0.0290839j 0.0160699+0.0443935j 0.0227796-0.00752279j 0.00246691-0.0139423j -0.00607838-0.00523035j -0.00857064-0.0230135j 0.0159341+0.00648829j 0.000551609+0.0247676j 0.00344115+0.00700392j 0.0049148+0.022111j -0.00315199-0.00298919j 0.0050502+0.0115978j 0.00585403-0.00834999j 0.0221836+0.0200517j 0.0212614-0.0266372j 0.0106172+0.00432587j -0.0093241+0.0243449j 0.00692908+0.0179006j 0.0436369-0.0342177j 0.00415071-0.00623891j -0.0212702+0.0135536j -0.0407653+0.0532112j 0.00060357-0.0236033j 0.0561227+0.0276876j -0.0742977+0.0167264j -0.0156177-0.0265568j 0.00263472+0.00519503j -0.0460668-0.0283848j 0.112978-0.0711705j 0.0881983-0.0642007j -0.270216-0.222578j 0.14256-0.244395j 0.0519256+0.128327j -0.0302741-0.0364484j 0.0407893-0.080034j 0.0242608-0.0173058j -0.0930207+0.130551j 0.24139+0.115609j 0.0140925-0.0119649j 
0.0931043-0.121556j 0.014507-0.0042627j -0.0531927+9.71445e-17j 0.0444345+0.0208202j -0.0353076-0.0177276j -0.0587477+0.0750549j -0.016575+0.0589852j -0.0398883-0.00834458j -0.0203956+0.00549395j 0.0496173-0.00521273j -0.0148463-0.0100063j 0.00711833+0.0269524j -0.0199076+0.0223796j -0.0110276+0.0015191j 0.0127648-0.0214702j -0.038409-0.00731524j 0.000841039+0.00330697j 0.0385197-0.0129897j -0.0232668-0.0069293j 0.0134661-0.0187743j 0.0216295+0.0107512j -0.0490881-0.0743786j 0.0189389-0.00780399j -0.0588984-0.0499324j 0.0245+0.0392059j 0.0443457-0.00550122j 0.0199418-0.0211126j 0.0166056+0.0496143j 0.0190126-0.00623725j -0.0441459-0.0148106j 0.00941011+0.0235273j -0.0295052+0.00749775j -0.0145669-0.0309119j -0.0167353+0.0334273j 0.0510826-0.00411156j -0.0197897+0.0104503j 0.0334721+0.00608058j 0.0274999-0.00878123j 0.0217825-0.00830514j 0.0332997+0.0167202j 0.0169444-0.0144267j 0.0356231+0.0183246j -0.0311552-0.00144942j -0.0359596+0.000296314j -0.00500395-0.0233803j 0.0185668+0.0141779j 0.0118894+0.0115901j -0.0192606+0.0092643j -0.0116178+0.0163865j 0.000269465+0.0386777j 0.0111844+0.000541053j 0.00526493+0.0396258j 0.0136541+0.00697136j -0.00844674+0.00932042j 0.000975171+0.0299986j -0.0159625-0.00513022j -0.0157681+0.0189811j -0.00491748+0.000598699j -0.00558417+0.038413j -0.0120644-0.0165639j 0.00811266+0.0366316j 0.0105291+0.0136042j -0.0111595+0.00685385j 0.00273644-0.0136216j -0.0245127+0.0214621j 0.00458334-0.00364633j 0.0152974-0.0193343j 0.0069179+0.00126418j 0.00583565+0.00146305j 0.0222765-0.0119707j 0.0276058+0.0136541j -0.0136715+0.0065235j -0.020008+0.0221639j -0.015212-0.00593383j -0.00521993-0.0107613j -0.0123377-0.00432747j -0.00576789-0.00959879j 0.0108617-0.00157122j -0.0330584-0.0306952j 0.00375997-0.0270389j 0.0081932+0.0121001j 0.0298133+0.0108495j 0.0246529+0.014431j -0.0337895+0.000865166j -0.041724+0.0204869j -0.00319661+0.0299286j -0.0194675-0.00072421j -0.0201647+0.0289171j -0.0227717+0.00888077j -0.0131436+0.0142105j -0.0231022+0.038863j 0.0290403+0.014123j 0.0225964-0.00137171j 0.00850227+0.00908553j 0.0106309+0.0119812j 0.0419104-0.00465377j 0.0321505-0.0371168j -0.00183917-0.0078947j 0.0194029+0.00885497j 0.00846107+0.00418125j 0.0158312-0.0261504j -0.00228217+0.00408185j 0.00887442-0.0219063j 0.0121455-0.0476485j -0.00313569-0.0523165j -0.017789+0.054583j 0.0254719-0.0059104j 0.0383091+0.00244916j 0.0101449+0.0582641j 0.00458066-0.000435001j -0.000439146-0.0247689j 0.0255251-0.0554326j -0.000868192-0.0162025j 0.00236552+0.0169534j 0.00076689-0.0633222j 0.0022755-0.0516654j 0.0175301-0.00981209j -0.0344097+0.000436007j 0.0270923-0.00300491j -0.0246841-0.00367759j -0.00899461+0.0331608j -0.0011451+0.0158166j 0.00732697+0.0838148j -0.0033159-0.017045j 0.0169536-0.00130067j -0.0343294+0.00438949j -0.00555044+0.00298796j -0.0162867+0.029349j 0.0182786-0.0712626j 0.0210811+0.0257491j -0.0101683-0.00242236j 0.0286224+0.00182435j 0.0477417+0.0485927j 0.0465595-0.0529324j 0.0150129-0.0746204j 0.0143888-0.058764j -0.089224+0.075099j 0.0839228+0.0326933j 0.0461834+0.000243451j -0.0206812+0.0809781j -0.0310114-0.00344306j -0.178054+0.0741876j 0.109273+0.151958j 0.0141441-0.0458703j -0.00482606+0.114799j 0.0963893-0.201293j 0.0788336+0.00918872j -0.0979064+0.105709j 0.0368187-0.0736843j -0.0692057-0.140396j -0.107556-0.0360133j 0.0458668-0.0383521j -0.00159945-0.0607397j -0.010837-0.0477606j -0.0216398+0.14194j -0.0883225+0.124292j -0.0205487+0.000941923j 
0.0138767+0.0446739j 0.0346744-0.116391j 0.0444345-0.0208202j -0.0292868-5.55112e-17j -0.0611769+0.075043j 0.10229-0.0222523j 0.00329078+0.000283612j -0.0407009-0.0799294j -0.00599692+0.040399j -0.0297957+0.03747j 0.0439832+0.0561436j -0.0549977+0.0552407j 0.0141823-0.00661151j 0.0273364-0.0283733j -0.00363641+0.0135217j -0.000353161+0.0118564j 0.00683486-0.0356858j -0.0198266+0.0259383j -0.0120098+0.0207464j 0.00592074+0.0301857j -0.0512937-0.0456304j 0.00288703-0.0292896j -0.0175635+0.00863669j -0.0330539+0.0245713j 0.0448686-0.0104637j -0.0135271-0.0240925j 0.0146498+0.00691262j -0.0344059+0.0149334j -0.0276314+0.0303215j 0.0368147-0.00385663j 0.00526432-0.0488601j 0.0491892-0.0196933j -0.00840562+0.00996904j -0.0565345+0.0189159j -0.0214907+0.0603236j -0.00739991+0.0106188j -0.0110177+0.0103289j 0.0397235-0.0253535j 0.00411855+0.0145374j 0.00683767+0.0360286j 0.0277172-0.0382365j 0.0024221-0.000794742j 0.00166271-0.000334735j 0.00497094-0.00991302j -0.0166374+0.00421493j 0.021158-0.0872309j -0.0184616-0.00793661j -0.0146266-0.00435332j -0.0164367+0.035199j 0.00971634-0.0241645j -0.020132-0.0144766j -0.022396+0.00508187j 0.0136579-0.0193411j 0.00897607+0.00988818j -0.0315465+0.0305056j 0.0121274+0.00800668j -0.0153895-0.00156562j -0.00953736-0.0041674j -0.00863012+0.0211805j 0.0136481-0.0191132j 0.0114966+0.00952934j 3.06224e-05-0.00144702j -0.0011103-0.0182657j 0.00943213-0.0236419j -0.0454733-0.0122133j 0.0140705-0.0183589j 0.00797329-0.0269483j 0.00261283+0.00997285j -0.0235522-0.00863142j 0.0204238+0.0322942j 0.00850124-0.019378j 0.0149327+0.010637j -0.0429885-0.0336643j -0.00691603-0.00910032j 0.00617307+0.0421278j -0.00502051-0.0100869j 0.00525161+0.011213j -0.00441908+0.0101019j 0.0519759-0.0273682j 0.00122736-0.0345573j -0.0391055+0.0425419j -0.0256577-0.0247351j -0.0329355+0.00476092j 0.00295023+0.0115417j -0.00697455+0.0105364j -0.0340562+0.00453157j -0.0118154+0.00211827j -0.028107-0.000759061j 0.031615-0.0047601j 0.0371462+0.00746353j -0.0292723-0.00870327j -0.0153855+0.00561808j 0.00724121+0.0169231j 0.0041757+0.0148501j -0.00710272+0.0129899j 0.0220694-0.0142173j 0.0146139-0.00454449j 0.0269478-0.0509057j -0.0370234+0.0464283j -0.0403479+0.00840833j 0.00739308-0.00733995j 0.011025-0.0408479j -0.00728135-0.0256717j 0.00138416-0.00595669j 0.0345188-0.0205734j 0.0414357-0.0638356j -0.00323925+0.0106427j -0.011202+0.0373655j -0.0182051+0.0124775j 0.0193328-0.00779339j -0.0137337+0.00852448j 0.00687535+0.00946304j 0.0246515-0.00608521j -0.0244583+0.0333255j -0.00197416-0.00521978j 0.0124163+0.0122893j 0.000116977+0.0170349j 0.033233-0.0283137j -0.0337508+0.0561566j -0.0037259-0.0130709j -0.0191827+0.0599335j -0.00208594+0.0400512j -0.00915683+0.0431353j -0.0301895+0.000727399j 0.0302186+0.0195427j 0.00989865-0.0196136j 0.000907135+0.0115695j 0.00384716+0.0201883j -0.00654408-0.00666841j 0.041101-0.00847288j 0.00863842-0.0103886j 0.0177863-0.0289049j -0.0692314+0.0105099j 0.0887308-0.079588j 0.0551088+0.0334318j 0.0834109+0.00353768j 0.0449872-0.0544938j -0.0695837+0.114171j -0.0166003-0.0419926j -0.123216+0.0442591j 0.109461-0.0871186j -0.0356267-0.231442j -0.0735617+0.122201j -0.0246088-0.0136025j -0.0916211+0.0172342j 0.0996597+0.0116951j -0.0843386+0.110022j -0.083704+0.0267538j -0.0740343-0.0879592j -0.0198481+0.024914j 0.100553-0.0569446j 0.0559643-0.0116146j -0.0190142+0.0669361j 0.106822+0.0726424j -0.0307604-0.00815226j 0.0320151-0.00384699j 0.0594203-0.178712j 
0.055411-0.00978132j 0.0110784+0.00468953j -0.0353076+0.0177276j -0.0611769-0.075043j 0.0797294-4.16334e-17j 0.0794111-0.0337579j 0.0223879-0.0539526j 0.0417798+0.105843j -0.0466154+0.014544j 0.0105236+0.00268483j 0.0600425+0.0193751j -0.0240136-0.020077j 0.0534282+0.0351112j 0.0379394+0.0208797j -0.0418152-0.0566616j 0.0272184-0.0831927j 0.022127+0.0501492j -0.0780145+0.0309177j -0.0267908-0.0200936j -0.0132262+0.00645691j 0.0286698+0.0451411j 0.0321472+0.0976036j -0.0687062-0.0533651j -0.0583157-0.0846446j 0.0430837+0.0209938j -0.0081546-0.0362737j 0.010182-0.00856885j -0.0190458+0.00663614j 0.024899-0.0102242j -0.00331575-0.016505j 0.0306802+0.0210678j 0.0106154+0.0349935j -0.0102565+0.00841928j 0.0370439+0.0360211j 0.00177728-0.00250886j 0.00978065-0.0436776j 0.0164949-0.0239811j -0.00496249-7.3667e-05j 0.00990191-0.00412568j -0.00420178+0.0802022j -0.0214046-0.0106461j -0.00512425+0.0419557j -0.026254-0.0442637j 0.00280134+0.0222177j -0.00205063-0.0283793j 0.00705444+0.040433j -0.0282446-0.0381682j 0.0277017+0.0151274j -0.00231454+0.000340137j 0.0171107+0.00777667j -0.0349392-0.006799j -0.00315497-0.00280123j -0.0176731+0.0219069j -0.0224204-0.0134602j -0.0143744-0.00426092j 0.0180114+0.000617957j 0.00663266-0.0179597j -0.00654407+0.0331948j 0.0176941-0.00774628j 0.0150405+0.020136j -0.0151756+0.00822896j -0.0212064-0.00427617j -0.00922026+0.0311752j -0.0267548-0.00125491j 0.0314498-0.00970763j -0.00164638+0.0243039j -0.00696241-0.038j 0.0294543+0.0138805j -0.0423461-0.0344289j -0.00090773-0.0230608j -0.0148216-0.0240196j 0.0164715+0.00374896j -0.000171694-0.0325624j 0.00603093+0.0290894j -0.0117913-0.0183174j 0.0136656-0.0361388j -0.0251063+0.0321241j -0.019205+0.00428558j 0.0143354+0.00721383j -0.00233711-0.00549279j 0.0183353+0.0118969j -0.00274038+0.0343332j 0.000670876-0.0609403j -0.0126307+0.0149103j 0.00857599-0.00918457j 0.00102265-0.00967978j 0.00405557-0.0505479j -0.0337374+0.0352329j 0.0420858-0.00686416j -0.0147292-0.0361695j -0.0108555-0.0146741j -0.0180316-0.0153127j -0.0183341-0.0334211j 0.00378113-0.0100912j 0.00742986-0.0409272j -0.0162737-0.0175361j -0.0143509-0.028541j -0.00206691-0.00987545j 0.00701068-0.045397j -0.0214676-0.0250164j 0.0148673+0.0226418j 0.00258179-0.0420122j -0.0389679-0.0323422j 0.00293457-0.0363135j 0.00853846+0.0218108j -0.0122468+0.0491393j -0.0037263-0.0190844j -0.0134851-0.00880537j 0.0278326+0.0170792j -0.0119618-0.00158036j -0.000490172-0.0137687j 0.0312294-0.0158841j -0.0283581-0.0102022j 0.00809+0.00680504j -0.0048046-0.0281293j 0.0260553+0.0201998j 0.0181597+0.0193982j -0.0321771+0.0315503j 0.00935139-0.0211024j 0.0419508-0.0217818j 0.0059371-0.0361649j -0.0348015-0.0179065j -0.00321006-0.00346976j -0.0276776-0.0046179j 0.00885466-0.0136811j -0.0174837+0.0313402j -0.00415443+0.034358j -0.00505962+0.0316687j -0.0364834-0.0312931j -0.0430815+0.0275142j 0.0209386+0.0280972j -0.0389771-0.0303104j 0.0272362-0.00353553j 0.0452655+0.0246771j 0.0375198-0.0945154j -0.0193862-0.0273608j -0.00790164+0.0988014j -0.0935442-0.0928136j -0.00934222-0.0723215j 0.0888387+0.0141263j 0.22233+0.125351j 0.0461552-0.0825852j -0.0306774+0.206237j 0.0663077-0.00925294j 0.011888-0.092785j -0.016678+0.0167254j 0.127557-0.126332j 0.0582977-0.0881794j 0.0581304-0.0839939j 0.000997987-0.000404788j -0.0424707-0.00467353j 0.104395+0.0617287j -0.160074-0.125458j 0.0640332+0.0134753j 0.0209473+0.0210284j -0.0448613+0.0449269j 0.00975543+0.0510434j 
0.000730057+0.00932616j 0.0755798-0.0551359j -0.0587477-0.0750549j 0.10229+0.0222523j 0.0794111+0.0337579j -0.0225563-5.41234e-16j 0.0513439-0.0217262j -0.0212619-0.0585477j 0.0790573+0.0136669j -0.0656204-0.0342035j -0.0195084-0.0307072j 0.0662654+0.00228535j 0.0190244-0.0053156j 0.0088316+0.0188269j 0.0152914-0.0201324j 0.056546-0.0325409j 0.0036573+0.0479485j -0.0412224-0.00501948j 0.0994065-0.000383234j 0.0110052-0.0693841j 0.0564558+0.0288566j 0.0539935-0.0127983j 0.0132657-0.00484141j 0.0555289+0.0467053j -0.0334935-0.0119738j 0.00450742+0.00638202j -0.00441919-0.0308085j -0.040043+0.00281845j 0.0214-0.0488779j 0.0189822-0.0243715j -0.0292261+0.0153738j -0.00910721+0.0213559j -0.0186799-0.0206274j -0.0139122+0.0336578j -0.0295928-0.0636466j 0.0102789-0.0158271j 0.00874566+0.0137374j 0.00270604-0.0147896j -0.0462075-0.0110092j -0.0313692+0.00139069j 0.00386195+0.0024792j 0.00935435-0.0172531j -0.0353691+0.0341603j 0.0137533-0.0305353j 0.0101523-0.0190505j 0.00635062-0.0190805j 0.0288881-0.0237413j 0.00455309+2.6455e-06j 0.00919135+0.00277285j -0.0259856+0.0268341j 0.00984679+0.0312396j -0.0301452+0.0279375j -0.0132001+0.0517147j 0.0158059+0.0277908j 0.0109954+0.0194846j -0.0308709+0.0141156j 0.0250186+0.0204577j 0.0305274+0.0208264j -0.013433+0.00715516j 0.00589762+0.0106341j -0.0184338+0.0178505j -0.0237031+0.00696649j 0.0193592-0.0289506j 0.0158003-0.0362819j -0.00308802+0.0112947j -0.000881142+0.00658679j 0.0338296-0.0285488j 0.0130443+0.0392856j 0.000812885+0.0211106j 0.015685-0.00224674j -0.0219863-0.00382365j 0.0104149+0.00308134j 0.0199584+0.0414915j -0.00662133+0.0134628j 0.00592798-0.0223848j 0.0266598+0.0283988j 0.0015039+0.0107214j 0.0128254-0.0396624j -0.00383001-0.031286j 0.0292549+0.015376j 0.00553158+0.0044279j 0.0128914-0.00188074j -0.00276608-0.0083372j -0.0103968+0.0571899j 0.0258767+0.00344992j 0.0316934-0.0322233j 0.00469109+0.00229802j 0.00784264-0.0522507j 0.00476307+0.0497827j 0.0198766+0.0290135j -0.00507291+0.0128078j 0.0030753-0.0293593j 0.0258514-0.0368462j 0.00900542+0.0448274j 0.00128529-0.00415405j 0.0213619+0.0371325j 0.0289197+0.0135791j -0.00971836+0.00643911j -0.0241936+0.0199262j 0.0255828+0.00702538j 0.031799-0.00431474j 0.00609389+0.00657735j -0.000139001-0.0645678j 0.0141262-0.00992496j 0.0091529-0.0300873j -0.0103159-0.0324146j -0.0269251+0.000749334j 0.0106114-0.0294921j -0.0120484+0.0405409j -0.0365071-0.0116626j 0.01945-0.0198959j 0.0190517-0.0156851j -0.00926078+0.00538743j 0.004844-0.00978582j 0.0275711+0.021492j -0.0123326-0.0123785j -0.0210406+0.00478184j -0.0115177+0.0222923j 0.0407392-0.044981j 0.00282684+0.0198098j 0.0331112-0.0219475j 0.000284353-0.00523113j -0.00852051-0.0545961j 0.00771789+0.0608967j -0.029311+0.00380262j 0.00873373+0.00847339j -0.0362047+0.0399334j 0.0184604+0.0151551j 0.0149941-0.0474824j -0.000727119-0.0380675j -0.012493-0.00437745j -0.0354077+0.0099178j -0.0521047+0.0195907j 0.0147414+0.0205508j 0.102665+0.0192775j 0.0482948-0.0179609j -0.172059-0.053472j 0.0639953-0.0434058j 0.064616+0.0861432j 0.0141344+0.170718j -0.0313178+0.159308j 0.0975857+0.0558599j -0.195999+0.0544897j -0.00754884+0.0969076j 0.00110201+0.0241851j 0.0357305-0.00547994j -0.0680501+0.168977j 0.064359-0.108805j 0.0177139-0.0443374j 0.0129431+0.0695324j 0.0230061-0.0564583j -0.139199-0.107902j -0.123054-0.0725738j -0.0340351-0.0415585j -0.0488682+0.0304726j 0.0017803+0.0652798j 0.0443214-0.109747j 
