-0.0170362-4.16334e-17j -0.0277084+0.000624618j -0.0404349+0.00470167j 0.00472254-0.013073j -0.0160865-0.00420065j 0.0066365+0.000586129j 0.0152854-0.0116034j 0.0122669+0.00743155j -0.00654304-0.00579067j -0.0023343-0.00476162j -0.00734559-0.00241611j -0.0210088+0.000928463j 0.0524788+0.0176362j -0.0278236+0.00191253j 0.0108623-0.0169497j -0.0114106+0.0123369j 0.00590181-0.0232344j -0.00648962-0.0110132j 0.00652088-0.00332569j -0.0152889-0.00188747j 0.010047-0.0016493j 0.00578386+0.0270215j 0.0132648+0.0120401j -0.000836012-0.0172095j -0.0231799-0.0143129j 0.0130373+0.0207351j -0.0219046-0.0114197j 0.0246869+0.0162687j -0.0214673-0.0210186j -0.00570428+0.0240231j -0.028109+0.0165226j 0.00356493-0.00945476j -0.00108842+0.00543849j -0.00791766-0.00706942j 0.0117207-0.0137884j -0.00686099+0.00425416j -0.00762935-0.00048629j -0.0146694+0.0312464j -0.00517915+0.01769j 0.00584004-0.00146894j 0.00578625+0.00547074j -0.00517123+0.00256501j 0.00904755-0.0071411j 0.0226111-0.0136432j -0.00506154-0.0266501j 0.0118499-0.00292521j 0.0146001-0.00829296j -0.00964339-0.00904145j -0.0173109+0.00939328j 0.00243654+0.00727948j -0.0242754-0.0076434j -0.00312801-0.0063832j 0.0113599-0.00405048j 0.00306798+0.00170657j 0.0100146-0.00797541j -0.00332566-0.01069j 0.0059904+0.00602124j -0.00627987+0.00617365j 0.0174723+0.00143444j -0.0174404-0.00168913j 0.00123466-0.00626483j -0.0120793+0.00687563j -0.0128573-0.0101324j -0.00408318-0.0017494j 0.00259753-0.000469114j 0.00698473-0.00760375j 0.0140141-0.0062039j -0.001872-0.00309249j -0.00625224-0.00449193j 0.00722349+0.00251071j -0.000463705+0.00557222j 0.000679047-0.01274j -0.0095392+0.00581067j 0.00366097+0.0117468j -0.00159901+0.00146555j 0.00448783+0.00374055j 0.0016397+0.00741892j -0.0127018-0.00400038j 0.00350243-0.018285j 0.0117411-0.00248192j -0.0026195-0.0102716j -0.00751004-0.00914173j 0.00339798+0.0147003j 0.0191527+0.0026107j -0.0140177+0.0143126j 0.0108363-0.00928076j -0.00547716-0.00724078j 0.00728434+0.010689j -0.0265558+0.00900397j -0.0069005+0.00516596j -0.0109561-0.0255201j 0.00543153-0.00492055j -0.00219101+0.0173053j 0.0115195-0.0107533j -0.00525381-0.0148706j -0.0129303+0.0276993j 0.0112689-0.00698368j -0.0268094+0.0194747j 0.00330662+0.00570956j 0.013622-0.00798837j -0.0279008+0.00353619j 0.0170132+0.00657752j 0.00891392-0.0122475j 0.00924942-0.00232382j -0.00401082-0.00495345j 0.00882878-0.00586049j -0.00942712+0.00517646j 0.00559843+0.00913334j 0.00363401+0.02024j 0.0118977-0.0046659j -0.00273623-0.00920517j 0.0160657-0.00957703j -0.00175941-0.0260334j 0.0227192+0.00211296j 0.0107398-0.0367752j -0.00627179+0.0258618j -0.0245557+0.00124935j 0.0135679-0.00597654j -0.0124944+0.00366346j 0.00437539-0.0152431j 0.00373505-0.016908j -0.00177145-0.00361076j -0.0234054+0.0303777j 0.00437094+0.0102203j 0.00783741-0.00380446j 0.0238099-0.0068471j -0.000972896+0.00311559j 0.00245499+0.00454485j 0.0111137+0.000275849j 0.0081254-0.00494411j 0.0129966+0.00802685j -0.0183898+0.0162517j 0.0070284-0.016409j 0.00143941-0.00753131j -0.0151298+0.0184869j -0.00222076-0.00102983j -0.00367405+0.00182111j 0.00944802-0.0133737j -0.017693+0.005993j 0.0217309+0.0042053j 0.00628157-0.00703016j 0.00829071+0.00232192j 0.000386013+0.00920591j 0.0153891-0.0186759j 0.0250831+0.00172848j 0.00372726+0.0206663j 0.000882306-0.029239j 0.00349544-0.00815925j -0.00940611+0.00900361j 0.00718271-0.00154897j 0.033101-0.00261335j 0.0152968-0.0124475j -0.00546975-0.00156875j 0.0113203+0.0109577j -0.00279431-0.00537044j -0.0139554+0.00104918j 0.00217368+0.00724183j 0.0121326+0.0162709j 0.0196753-0.0162707j -0.00483097-0.00120212j -0.00790357+0.0164823j -0.0141415+0.00446959j 0.0507346-0.0163361j -0.0267394+0.0470807j -0.0468545-0.0515969j 0.0318722-0.0289807j 0.00417626+0.00541832j 0.0271374+0.033393j 0.0392441-0.00588199j -0.00319422-0.0238973j -0.00218868-0.0376318j 0.00716628+0.0107974j -0.00272676-0.0268183j -0.052886+0.0213131j 0.0311549+0.078212j 0.159397-0.0479721j -0.0100182+0.00887327j 0.114263+0.0902995j -0.100117-0.0701496j -0.0130557+0.0144079j 0.034109+0.0656697j -0.112551-0.0533195j 0.00042333-0.0552175j -0.0761387-0.000734407j 0.109383-0.356399j 0.10443-0.0277448j 0.101937-0.240745j 0.0283418-0.00310795j -0.502023-0.198587j 
-0.0277084-0.000624618j 0.00847215-0j 0.0001513+0.0014365j -0.0186766+0.00176693j 0.00648944-0.0119787j 0.0334898+0.0135109j -0.0101919-0.00998498j 0.0118329+0.000768551j -0.00079141-0.00808719j -0.0148407+0.00369076j -0.00978758-0.00115144j 0.026044-0.00875143j 0.0207828+0.0110254j 0.0122232-0.0255189j -0.00401131-0.0104645j -0.00116611-0.00283742j 0.0192118-0.0136715j -0.0163583+0.0154829j 0.0135652-0.0119978j -0.00382082-0.00416276j -0.00705426-0.0025193j 0.012564-0.0238556j -0.0148059-0.0163326j 0.0163764-0.0180641j -0.00552889+0.0144208j -0.00990154-0.00597719j -0.00327431-0.00292141j -0.0232589-0.00873233j 0.00356522-0.00982067j 0.0071877-0.000323332j 0.00868202-0.00213079j 0.0131177-0.00752131j 0.000872315+0.0213135j 0.00405967-0.000533753j 0.0114221-0.0335737j 0.0149636-0.00352345j -0.00430866-0.0111247j -0.026871-0.00258613j -0.00819779-0.00960883j 0.00806082+0.00246681j 0.000179845+0.0252403j -0.0160595-0.00908731j -0.000524829+0.00578747j 0.0158647+0.00568755j 0.0160135-0.00656785j -0.00175975+0.018689j 0.0145939+0.016235j 0.0157085-0.0144368j 0.00683017-0.000547171j 0.00247008-0.00322072j -0.00698055+0.0116562j -0.00175371+0.0076023j -0.00347412-0.00627895j -0.00578925-0.00588613j -0.0019462-0.00298086j 0.000347114-0.00377557j -0.0217324+0.00579569j 0.00547197-0.0227686j -0.0192338+0.00570193j 0.0105476-0.00694566j 0.00395092-0.000843693j 0.0141159+0.00801057j 0.0153844-0.00223656j 0.0116968-0.00459868j 0.0167363+0.015421j 0.00157491+0.0040401j 0.00710561+0.00617305j 0.00774948+0.0117576j 0.00642287+0.00431315j -0.0238561+0.00116556j 0.00480222+0.0113104j 0.0170068+0.00531161j -0.00539762-0.0108121j -0.02278+0.00299021j 0.00225957-0.0123854j -0.0104685-0.00732874j -0.00835049-0.0110228j -0.0202322+0.0029781j -0.0283943-0.00702908j 0.0203625-0.00485169j -0.00471495-0.00891754j -0.00601167-0.0102256j 0.0119737-0.00326109j 0.00488136+0.000390813j -0.0269574+0.00541866j 0.0179552-0.0192622j 0.00767765-0.00477236j -0.0120439+0.015274j 0.00230789+0.00290819j -0.0203353+0.00431217j 0.00706585+0.000542175j -0.011762-0.0118655j 0.00232647-0.00431534j -0.0018948+0.00156571j -0.00473766-0.00662793j 0.00685695-0.0134217j 0.00438344+0.0166507j -0.0319398+0.00453827j -0.00888561+0.012059j -0.00725248-0.0145522j -0.00482325-0.017436j 0.013711-0.00169046j -0.0154696+0.0223225j 0.00815243-0.00939949j 0.00996092+0.0300591j -0.0132896+0.00871099j -0.0175519+0.0163887j -0.013564-0.00786158j 0.0124766+0.00740754j -0.0174811-0.00941836j -0.00296263-0.00517213j 0.00702204-0.00958939j 0.00633782+0.0126533j 0.00131516+0.003537j 0.00645196-0.00402095j -0.0159369+0.0048235j -0.00672923+0.001993j -0.0185215-0.011787j 0.00985711+0.00655682j 0.00529576+0.00154302j 0.0160498+0.00803204j 0.00735314-0.00681749j 0.00734828-0.00519913j -0.00590641+0.0117655j 0.00776142+0.0255924j 0.0269223-0.0102887j 0.00177801-0.00983893j 0.00198523-0.0101391j -0.00936352+0.0112105j -0.0207588+0.0248592j 0.0124169+0.0120262j -0.00578198-0.0164465j 0.0119755-0.00699963j -0.00260236-0.00728245j 0.0090622-0.0126467j 0.015672-0.0169365j 0.00838537-0.000426952j 0.0207379-0.0133985j 0.0285664-0.0233052j -0.00173782+0.00987362j -0.00808234+0.00864311j 0.0194508-0.00794856j -0.00277554+0.0125582j -0.0128369+0.00288407j 0.00571997+0.0168265j 0.000447579+0.0149235j -0.0133212-6.86739e-05j -0.00521941+9.63856e-05j -0.0129591+0.00508724j -0.0122859+0.0284909j 0.00581888-0.0174197j -0.0028842+0.0241249j 0.00086587-0.00696643j -0.00975427+0.0037159j 0.00653287-0.0177339j -0.00252309+0.00409535j -0.00448539-0.0158779j -0.0227211+0.0256872j 0.00614108+0.0108429j 0.00887899-0.00740361j 0.018089+0.0175505j -0.0169039+0.0520696j -0.00577975-0.0135288j 0.0147425-0.00434717j -0.0551173+0.0273531j -0.0384131-0.0438677j -0.0212155+0.0164231j -0.00663423-0.0196885j -0.00910209-0.0406556j -0.00508855-0.0191558j -0.0280002+0.0208057j -0.00559757+0.0266046j -0.0146421-0.0232298j 0.0311638-0.0134148j -0.137406+0.0584336j 0.0479132+0.0906512j -0.125128-0.0454859j -0.0825909-0.0148077j -0.0129784+0.0275964j -0.0716626+0.0167062j 0.12751+0.123161j 0.023766+0.0586461j -0.0235993-0.000195749j 0.0354718-0.220005j 0.127323-0.0195121j -0.139494+0.373716j 0.0444882-0.000629011j 0.513616+0.176702j 0.0271046+0.00237074j 
-0.0404349-0.00470167j 0.0001513-0.0014365j -0.0470047+1.52656e-16j -0.0141789-0.000869373j -0.0109736-0.00886693j 0.0315287+0.0335311j -0.0413984-0.0205155j 0.0196012+0.013629j -0.0431822-0.00884314j -0.0316579+0.00938034j 0.00180055-0.0110148j 0.0430266-0.0185939j 0.0387663+0.0330137j -0.043896-0.03377j 0.035125-0.00600996j -0.00394951+0.00280519j 0.0405396-0.0172214j -0.0200604+0.00690305j -0.00588994-0.000501598j -0.0293929-0.0125732j 0.000596459+0.00513517j 0.00102525-0.0251363j 0.0206478-0.00998072j -0.0244186+0.0145348j -0.0260994-0.00146532j 0.0207903+0.02132j -0.00119082-0.00294174j -0.0188743+0.0226245j -0.0362512-0.014701j -0.0172467+0.0137724j -0.0487658+0.00504553j 0.0169568-6.93999e-05j -0.00226295+0.0276836j -0.00394662-0.0163571j 0.0189419-0.00138561j 0.00821144+0.0186797j -0.0123481+0.0284888j -0.0321306+0.0246095j 0.00888022-0.0128059j 0.0166471-0.0217583j -0.00144396-0.0308818j 0.00389832+0.0171499j 0.00324291+0.0414176j 0.0308142+0.00954107j -0.0189459+0.0236664j -0.0100173+0.00408329j -0.0312297-0.0195523j 0.0336451-0.0125458j -0.00613957-0.00223617j -0.00633048+0.00287331j -0.0234004+0.0127626j 0.00389661-0.00813949j 0.0233615+0.00149688j 0.000237075+0.00339239j 0.00276573-0.0155656j 0.00983783-0.013093j -0.0203517-0.00266583j 0.0174653-0.0310499j -0.00554788-0.00205204j -0.0263018-0.00909361j 0.018445+0.00355321j -0.0217566+0.00268446j 0.0158771-0.00640619j 0.0278242-0.0164067j -0.0055848+0.030458j -0.021536+0.0123116j 0.0151268+0.0192982j -0.0143973+0.00470335j -0.0155056-0.0107666j 0.000432665+0.011032j 0.0113514-0.00481927j -0.0149325+0.00728246j -0.0113252-0.0205564j 1.46153e-06-0.00700264j -0.00152772-0.0164747j -0.00491126-0.0151293j -0.019197-0.00234449j -0.0155313-0.00656542j -0.00882887+0.0115776j -0.00517092-0.0175954j -0.00723426+0.0106989j 0.00770675-0.00802499j -0.00412181-0.0221057j -0.00560058-0.0123166j 0.0106253-0.00196254j 0.0112104-0.0200608j -0.00426884-0.0220232j -0.0105894+0.0262901j 0.0250723+0.0363154j -0.00845282+0.000852644j 0.0131837-0.0353587j 0.0204847-0.027385j 0.0218029-0.0131325j -0.00998591-0.00239505j 0.0182435+0.0137875j 0.0310689+0.0242866j -0.00449492+0.00873309j -0.0230858+0.00733349j -0.0454838+0.018627j -0.0111361-0.0130685j 0.0048552+0.0142854j -0.0002498-0.00924767j -0.0241376-0.0182337j -0.00505944-0.00556049j -0.0247717+0.0130014j -0.00545203+0.00323061j -0.00608206+0.0139644j -0.0133937-0.013373j -0.00580486+0.00292399j 0.0175745-0.00470082j -0.00911308+0.0150084j 0.000976789-0.0368349j -0.030649+0.0163903j -0.004462-0.0497763j 0.0202611+0.0307652j 0.0216946-0.0140422j -0.00781103-0.0171125j 0.0191672-0.0213969j 0.00450775+0.0105715j -0.00446713-0.00622873j 0.0186529+0.0274561j 0.0115396+0.00893474j -0.0195854+0.0222886j 0.00030984+0.0182321j 0.017051-0.00604019j 0.0358676+0.0308062j -0.00188472+0.00302393j -0.00441822+0.000471806j 0.00296558-0.0195304j 0.0029756+0.00644983j 0.0112844+0.0043664j -0.00837616-0.0119354j -0.0112038+0.00438463j 0.00594938-0.0148431j 0.00907144-0.00282758j 0.010136-0.00450689j 0.00248989+0.000179529j 0.00427235+0.0135871j 0.0118026+0.02366j 0.00342058+0.014479j 0.0188646+0.0128195j 0.0504488+0.0199238j 0.006598+0.0176799j 0.0109188-0.0195185j 0.010235+0.0117442j 0.00814217+0.0221776j -0.0346154-0.0322242j -0.0262914-0.019093j -0.0173401+0.00974292j -0.00474071+0.0111001j -0.0072945-0.0288229j 0.0180451-0.00721156j -0.0125466-0.000987031j 0.0286029+0.0217106j 0.00916363-0.0290822j -0.0260938-0.00263656j 0.00465513-0.033166j -0.0092961-0.00695984j -0.0123697+0.00447851j 0.000381779-0.00149531j 0.0329835+0.0180635j 0.0946032+0.0014705j 0.0831529+0.0679817j -0.0327681-0.00478606j -0.0884209-0.0189035j -0.00414443-0.0139345j -0.0138218+0.0921538j 0.0448516+0.0338712j -0.0439494+0.025629j -0.0552589-0.0935217j -0.0127647+0.0907086j 0.0333933+0.0308211j -0.0192807-0.0511564j -0.0148974+0.112649j 0.00342142+0.0413355j -0.0598041+0.148312j 0.0359713+0.0662802j -0.0508592+0.0271352j 0.00677571+0.0485258j -0.0367398+0.0810864j -0.160477+0.0123455j -0.138501+0.130763j -0.112325+0.28572j -0.00730813+0.0894151j 0.155464+0.101491j -2.90399e-05-0.0237602j -0.378614-0.209899j -0.0706098+0.0156494j 0.0871714-0.199131j 
0.00472254+0.013073j -0.0186766-0.00176693j -0.0141789+0.000869373j 0.0395297+2.77556e-17j -0.0156061-0.00633251j -0.00635679-0.0231307j 0.110506-0.00198303j 0.0353512-0.004007j 0.0151795-0.000698632j -0.0462519+0.00232725j -0.0480789+0.0034159j 0.00800521-0.00452098j 0.114609-0.0024557j -0.00432002+0.0019511j 0.0400989-0.00691495j -0.0384997+0.00794385j 0.0313758-0.0211544j 0.0282898+0.00357304j 0.00144166-0.007251j 0.014475+0.0042587j -0.000281341+0.00203805j -0.00365119+0.0105488j -0.0144213+0.000732303j -0.0317223-0.032509j 0.000357433-0.0216791j -0.0113664+0.00825303j -0.0279307+0.000197582j 0.0107584+0.0157218j 0.00203471-0.0202735j 0.00721778+0.0142024j 0.0058869-0.00221465j -0.00720226-0.01317j 0.00432052+0.0100701j -0.000799566-0.00841264j -0.00237758-0.0242507j -0.00443229-0.00835855j -0.000621062-0.00349273j -0.011897+0.0304646j -0.0218593+0.0134801j 0.00092872+0.00213493j 0.00744772+0.0182126j -0.00396726-0.000558585j 0.0160469+0.0215707j 0.0363548-0.00806581j 0.0268886-0.0172057j 0.00404457+0.00783818j 0.0109892+0.0177273j -0.0338941-0.0201955j -0.0119572+0.0194401j 0.00252163+0.001026j -0.00108312-0.000432871j -0.00616864+0.000764939j -0.00442818-0.0123419j -0.0152912-0.0160319j 0.0200485-0.00205088j -0.016354-0.0226288j 0.00843842+0.0117521j -0.0370153-0.000531472j 0.017762+0.00725225j -0.0199056-0.0134669j 0.00116321-0.0210699j -0.0025077+0.016461j -0.0141114-0.00558681j -0.00176035+0.0120494j 0.00697114+0.00339531j 0.00495351-0.00575852j 0.0195471-0.00544857j 0.013958-0.00364005j 0.00761047+0.00287968j 0.0180303-0.0125205j -0.000272265-0.00971859j -0.0113605-0.0104831j -0.0189495+0.0153424j 0.00617339+0.0147449j 0.00103549+0.00125506j 0.00735601-0.00107367j 0.000658581+0.00845096j -0.0208186-0.00630686j 0.0132538-0.0175971j -0.000733172+0.00484542j 0.0190028-0.00097232j -0.0148999-0.00737902j -0.0106029+0.0218562j 0.0185641+0.0101957j -0.00220048-0.0121762j 0.00389679+0.00678116j -0.0194214+0.0185056j -0.00310757+0.0435172j -0.00077549+0.0162187j 0.0304502+0.00599117j 0.00912381+0.00528644j -0.0145344-0.0346821j -0.00469388-0.0294389j 0.0136201-0.00210409j 0.00573382-0.0298374j -0.0176859+0.059445j -0.0186574+0.0232265j 0.0181137+0.00591441j 0.00495301+0.0354954j -0.0124239+0.0151523j -0.0116334-0.0273719j -0.0270395+0.00168748j 0.00287258-0.00136355j -0.0112659+0.016964j -0.0198797-0.0322177j 0.00546792+0.00939604j 0.00812156-0.0206023j -0.00083663+0.0115467j 0.0127384+0.00782396j -0.0100543-0.00453471j 0.00737215-0.00615176j -0.00900743+0.0149451j 0.0356246+0.0216263j -0.0168118+0.017737j 0.0140205-0.0401021j -0.0260321+0.00429109j -0.019138-0.00424471j -0.0150511-0.0138745j -0.00196019+0.000230306j 0.00562892+0.00388055j 0.00651005-0.0106249j 0.000299396-0.0118756j -0.0122107-0.00695609j 0.0129996+0.00430202j 0.00725535-0.00448308j 0.0127777-0.0305271j 0.00124818-0.00250216j 0.00429862-0.0077722j -0.00648095+0.0205762j -0.00340121-0.00360871j 0.00549012+0.00592952j -0.0149674-0.00956344j 0.0105057-0.0255137j -0.00569366-0.00850007j -0.00617475+0.0283521j -0.00220261+0.00324246j -0.00203466+0.0171671j 0.0127195+0.00388924j 0.00326893-0.0160348j 0.016397+0.0199479j -0.00868101+0.000390141j -0.00889298-0.0445385j -0.0108253+0.0083968j 0.00866527-0.00486565j 0.00380221-0.00308485j 0.00360908+0.00200736j 0.00906647-0.0306623j 0.0166682+0.0365568j -0.00955512+0.0106766j 0.000500338-0.00353289j 0.0171258+0.0122779j -0.00320569-0.00400427j 0.0129575+0.00780305j 0.0105185+0.000589662j 0.0122008-0.00324828j -0.000121053-0.0156556j 0.00116356+0.0230365j 0.0109805+0.0286392j 0.00565101+0.0115584j 0.00139907+0.00925638j 0.0271802-0.034673j -0.0256303-0.0288182j -0.0272451-0.0412862j 0.0196574+0.0416697j -0.0546172+0.0122303j 0.00519921+0.0223389j 0.0511634+0.0183118j 0.0679943-0.00176896j 0.0573101-0.00347666j -0.0175976-0.0457235j -0.0161598-0.0958733j -0.00949232+0.0235501j -0.0121207-0.0177286j -0.0430945-0.0203545j -0.0569136+0.230415j 0.0718087-0.151709j 0.059378-0.00829237j -0.155584-0.00276463j 0.102313+0.0563731j 0.0736883+0.123803j -0.147941+0.236427j 0.00909679+0.186922j 0.167807-0.0640871j -0.0859369+0.0395172j -0.0517692+0.0368087j -0.191079-0.128466j -0.0290944+0.0726818j 0.0759652-0.352395j 0.181839-0.114189j 
-0.0160865+0.00420065j 0.00648944+0.0119787j -0.0109736+0.00886693j -0.0156061+0.00633251j -0.0289243+7.35523e-16j -0.00831056+0.00562115j 0.0320904-0.0232499j -0.0967977-2.14911e-05j 0.0142637-0.00367202j 0.0446945+0.00521735j 0.0916677-0.00559159j -0.0873898+0.0102145j 0.070282-0.00251736j -0.0266031-0.0176253j 0.0334148+0.00805206j -0.0483478-0.00347185j -0.0320813+0.00102232j -0.000735635+0.00251471j -0.035618-0.0103839j -0.0129095-0.00300654j -0.028513-0.00146237j 0.0237021-0.00269137j 0.0366519+0.0190547j -0.0189744-0.00315046j 0.00301428-0.0001056j 0.025218+0.0243746j 0.0028105-0.00902666j 0.00137215+0.00585923j -0.0139452+0.000712468j -0.0139314+0.00649379j -0.0183658-0.00463213j -0.00981748-0.0105831j 0.00646627-0.00289572j -0.00549618-0.00188337j -0.0132763+0.00953473j 0.00218186+0.0251879j -0.011441+0.0223783j 0.00340542+0.0442562j 0.01039+0.0169689j 0.00232766-0.0219911j 0.0235792-0.0278075j -0.00673748+0.03961j 0.0103137-0.00413541j 0.00157489-0.00441862j -0.0564317-0.0181957j -0.0119666-0.0281634j 0.0093566-0.0518434j -0.0161139+0.0258219j -0.00953279+0.000168154j -0.000568084+0.00468141j 0.00361254-0.00348799j -0.00883874-0.0162505j -0.0143539-0.0175028j -0.0160226-0.00670746j 0.0108572-0.0252727j -0.0269183+0.00863198j 0.0145921-0.00381501j 0.0416272+0.0151295j -0.00743859-0.00516942j -0.00692134-0.013148j -0.00879777+0.0128183j 0.00169625+0.0112794j 0.0070202-0.017908j 0.0195417+0.0167614j -0.0231817-0.00581093j -0.0156801-0.00409049j -0.0109429-0.00569941j -0.0115972-0.021789j 0.00359447-0.013849j 0.000268785+0.00750685j 0.0047053+0.0296253j -0.00557796-0.00301799j -0.00607644+0.00634274j -0.0225399+0.0138256j 0.000891478-0.00584798j -0.00674446+0.0122864j 0.00742078-0.00738327j 0.00886151+0.0171371j 0.00887678-0.0267942j 0.000109921+0.016732j -0.0134527+0.00525086j 0.00298498+0.025632j 0.0222055+0.00367577j -0.00967997-0.0131556j -0.010622-0.000643818j 0.0149602-0.0135206j 0.00960699-0.0280428j 0.016352-0.0232906j 0.0180494-0.00881483j -0.000231473-0.00493382j 0.00982622-0.0423974j -0.0087704+0.0112576j -0.0124327+0.0198572j -0.00583358+0.0102765j 0.00826982-0.015438j 0.0232343+0.0193528j 0.0148815+0.044946j -0.0200003+0.0227862j -0.0136954+0.011612j -0.0178694+0.050743j -0.00117242+0.0545927j 0.00931158-0.00860276j 0.00430767-0.0452131j -0.00315538+0.0159224j -0.00668599-0.0134936j -0.00733483-0.0186214j 0.00443467+0.0173451j 0.012437-0.0048959j 0.0122035-0.0135821j -0.00619831+0.0305434j -0.0273633+0.0169329j -0.00891443-0.00574457j -0.0101902-0.0132134j 0.0083035-0.00991981j -0.0430377+0.026422j 0.0224752+0.0228573j 0.0123351+0.0127433j -0.00363711-0.00194209j -0.00900553+0.0241128j -0.0164334-0.00756636j -0.0111624+0.00277386j -0.0109809+0.000546494j -0.0194495+0.0124509j 0.011893+0.004202j 0.0115668+0.00607854j 0.00856385-0.00284608j 0.000359077-0.00126052j 0.00435947+3.31315e-05j 0.0408205+0.00133755j 0.00429674+0.00321151j 0.01163-0.0287501j -0.0140938+0.0187569j -0.00920576-0.00679184j 0.00405401-0.00190431j 0.0149345-0.00397069j 0.00468502-0.0199182j -0.00632409+0.00519459j 0.00716511-0.0235573j -0.0053439+0.00308198j 0.0123285-0.000749225j -0.00320789-0.0154462j -0.0045814+0.0152116j 0.0117305+0.0093023j -0.0123628-0.00731656j 0.0152306-0.00974597j 0.0198874-0.0112124j -0.0551593-0.0326814j 0.0112921-0.015454j 0.000746245+0.00170188j -0.0314793+0.00650882j 0.0119426-0.0193604j 0.0370499-0.0201746j -0.0387071-0.00269762j -0.0011137-0.0225361j -0.00964622-0.0107339j -0.013955-0.0209036j 0.0125402+0.0146112j -0.0171605+0.0005492j 0.00632283-0.0312185j 0.000343911-0.00965227j -0.0375023+0.00218514j -0.0253644-0.0284416j 0.0964396+0.0449268j -0.037823+0.0217327j -0.0357152-0.0166219j 0.00851574-0.0178368j -0.0645665-0.0252321j -0.018747+0.0193221j 0.0286543+0.0596808j 0.0306352+0.0186368j -0.0208953+0.0630022j 0.0175522-0.0208551j -0.032493+0.0341035j -0.0975309+0.263532j 0.104822-0.0618543j 0.032665-0.220261j -0.100209-0.114297j -0.143729+0.0956182j 0.124452-0.1649j 0.0663346-0.0517078j 0.0417466+0.103571j 0.0664056-0.031306j -0.0720804+0.00251477j 0.200449+0.10726j 0.150525+0.188537j 0.0143472+0.0431663j -0.0546723-0.0991602j 0.181663-0.193755j -0.00137838+0.259929j 
