-0.00805988+0.00456487j -0.0132299-0.0123147j 0.0133507+0.0118341j 0.0108032-0.00937582j -0.00621172+0.00848j 0.0156128+0.000170867j 0.014753-0.00913226j -0.0103163-0.00504151j 0.00154814-0.00117309j 0.0119119-0.00122444j -0.00421199+0.00763215j -0.00239291+0.0230204j -0.000630976+0.00543673j 0.000398747-0.0133981j -0.000988845-0.00863355j -0.00769592-0.00932468j 0.00668943-0.00858289j 0.00648248-0.0179371j -0.0122208+0.0203366j -0.00369605+0.0236419j -0.0213807+0.0456243j 0.0297578+0.0343113j -0.0812515-0.0652431j -0.0927119+0.0882581j -0.00984026-0.0411876j -0.0395243+0.0337303j 0.00216782-0.0108189j 0.0141402-0.00107167j -0.00878503+0.0159051j -0.00596115+0.00448511j 0.00362685-0.0105124j -0.000730684-0.00475708j -0.00124915+0.00508207j -0.0212812+0.00397546j 0.0183742-0.0149075j -0.006961-0.00460978j -0.0152975+0.00755805j 0.0100686+0.00295344j 0.00472178-0.00557022j -0.0103684+0.00316378j -0.00168887+0.00416016j -0.00743186+0.00735759j 0.00510847+0.000822443j 0.00350177-0.00486611j -0.0125194-0.00278785j 0.00177055-0.0145729j -0.0141171-0.00267877j -0.00579544-0.00482665j 0.014684+0.000149082j 0.0214166-0.00773269j -0.0219353-0.00185292j -0.00343552+0.0117285j -0.00564479+0.0165391j 0.0221812+0.0106945j -0.0163189-0.00715355j -0.0152263+0.0105141j -0.0219554-0.00308684j 0.013956-0.0177297j 0.00486888-0.00528645j 0.0127354-0.00385282j 0.00306501+0.00655409j -0.0191493+0.00755989j -0.00651955-0.0144681j 0.0123073-0.0104819j 0.000898625-0.0022764j 0.000703277-0.0017586j 0.00269029-0.00188522j 2.71435e-05+0.00188009j -0.00127721-0.00384733j 0.00578923-0.00507745j -0.0097319+0.0014936j 0.000484025-0.00344141j -0.00575677-0.00501538j -0.00181553+0.00186158j -0.00391317+0.00207151j 0.00197816+0.00868457j 0.00182414-0.000334723j -0.00415972+0.00857676j 0.00130664+0.00756834j -0.000854537-0.00261442j 0.000708675-0.0033625j -0.00544823+0.00840108j 0.0021286-0.00581491j 0.000539675+0.00534994j -0.0129342-0.00314973j 0.00250926+0.00408668j -0.00443633-0.0029707j -0.000855499+0.00950872j 0.00304312-0.000700786j 0.00103618-0.00201262j -0.000747402+0.000459257j -0.000352362+0.00417414j -0.00190659+0.00166458j 0.00327504-0.000717075j -0.0133852+7.11552e-05j -0.00297063-0.000514637j -0.00762031-0.0040019j -0.00447011+0.00685723j -0.00218944-0.00591297j 0.0026145-0.00255172j -0.00616835+0.00495392j -0.00400936+0.00219424j -0.00549232+0.00774777j 0.00468592+0.0012431j -0.000214421-0.00305526j -0.00451756-0.00594599j 0.00448259+0.00156138j 0.000778208+0.00387913j 0.00318533+0.00287393j 0.00182251-0.010058j 0.00184245-0.000772302j 0.00280971-0.00561608j 0.00730176+0.00515764j -0.000972705+0.00555051j 9.17241e-05-0.00310816j -0.00677365+0.00662556j 0.00269672-0.000622752j 0.00133408-0.00229282j -0.00980437+0.0037156j 0.000352707-0.00260938j -0.00606471+0.000447846j 0.0104081+0.00354946j -0.00137934-0.0100064j 0.00276155+0.00318168j 0.00328595-0.00288037j -0.00437174+0.00212893j 0.00382098-0.000864035j 0.0106108-0.00710858j 0.0070503+0.0167058j -0.0132964+0.00791913j 0.0046023+0.00935318j -0.0237744+0.00709319j -0.00142893-0.00807571j 0.00976859+0.0081953j -0.0186999-0.00789962j -0.0247646+0.0131471j 
-0.0129069-0.00522566j 0.000458721-0.00620138j 0.0053001-0.0131744j 0.00691082-0.0085404j 0.0037421-0.00974473j -0.00284978-0.0103176j 0.00475659-0.00946982j -0.00972432-0.016306j -0.0112161+0.00297005j -0.014945-0.0266549j 0.00234659-0.00442139j 0.00812413-0.0103422j 0.00891752-0.00779039j 6.65332e-05+0.0129778j 0.00783921+0.00518878j -0.0111547-0.0151479j 0.00346715+0.0154558j 0.000928897-0.0070336j -0.0212967+0.00877178j 0.00185022+0.0066367j -0.0113406+0.0233592j 0.0227823+0.0107158j -0.0698647+0.0816997j 0.0634878+0.0553426j -0.0309569+0.0212261j 0.0104652+0.0201896j -0.014331+0.0121703j 0.0129063-0.0117168j 0.00334614+0.00910263j -0.00681408+0.0089653j -0.0046817+0.00184591j 0.00854345-0.003215j 0.000644397+0.000526373j 0.0020646+0.00483539j -0.0083689+0.00243878j -0.0176121+0.0106358j 0.00536023-0.000536436j 0.023195+0.00374821j -0.00866656-0.000914675j 0.0111564+0.00699824j 0.0135346-0.00964668j 0.00609709+0.00322781j -0.0122278-0.00063988j 0.0209435-0.00756671j -0.00851569-0.000114198j -0.00617979-0.00872142j -0.00162089+0.00480586j -0.00309955-0.00760844j -0.0102444+0.0022174j -0.00144584+0.00983844j -0.00644351-0.00535919j -0.00264919-0.00529566j 0.011306+0.00175942j -0.00696374-0.0134334j -0.0139596+0.0073719j 0.0174231+0.0061842j -0.0161171+0.0129033j -0.0122023-0.00943929j 0.00586961+0.0026618j -0.00599891-7.26231e-05j 0.00649048-0.00446405j 0.00280347+0.00216719j -0.00992836+0.00563328j -0.00113316+0.00140225j 0.000229167+0.00528623j -0.0043839+0.0088315j 0.00226158-0.00417498j 0.0123471+0.00105704j -0.00145223+0.00331965j -0.00414342-0.00483426j -0.000989555+0.010234j -0.00623107+0.00324384j -0.00546536+0.00749513j 0.00292264-0.00310662j 0.00531499+0.00551315j -0.00590868+0.00374509j 0.00272813+0.0033307j -0.00721223-0.00126963j -0.00134977+0.00476527j -0.00579718+0.00161417j -0.00126197-0.000374161j 0.00178681+0.0016584j -0.0074374-0.00114287j -0.00703152+0.00341003j 0.00222621+0.000847414j 0.00414107+0.00294902j -0.00436393-0.00133566j 0.00665566-0.00224802j -0.00744112-0.00262802j 0.000708045-0.00196168j -0.000905564-0.00795997j 0.00773562-0.00477811j 0.00417881-0.00376348j -0.00118094+0.0113064j -0.000602637+0.00632266j 0.00427548+0.00640574j -0.00959293+0.00430802j -0.00300994-0.00107793j 0.00336729+0.000431413j -0.00314203-0.000873117j 0.00690014+0.00670227j -0.000321504-0.00505493j 0.000732879-0.00515269j 0.00991429-0.00145399j -0.00283546-0.00558473j 0.00394947-0.00975629j -0.00410719-0.0103549j -0.000463646-0.0020921j -0.00308456+0.00575449j 0.00053451-0.00538582j -0.00378526+0.000806179j -0.00617587+0.00396381j -0.000159179+0.00686169j -0.000881949+0.00545862j 0.00589981+0.0112696j -0.00226554-0.000495049j 0.00353974-0.00169841j -0.00131341-0.0003354j -0.00288195-0.00811078j -0.00052916-0.00299226j -0.0003721+0.00101329j 0.00201947-0.000594518j 5.62457e-05+0.00339254j -0.00644861-0.00690138j 0.0080615+0.00506082j 0.00626044-0.00112921j -0.00182794+0.00655209j 0.0087946-0.00292726j -0.00702574+0.0101131j 0.00259313-0.00506221j 0.0149853-0.00266513j 0.00125281+0.00776224j -0.00293097-0.000139711j 0.00364733-0.00130602j -0.0172052+0.011717j 0.011686+0.00585925j 
-0.0075076-0.00257953j 0.00166135-0.00549757j 0.00694279-0.00585669j 0.00834565+0.0062578j 0.00239656-0.0104821j 0.00119384-0.00304338j -0.00236166-0.00668572j -0.00352855+0.00293242j -0.00543179-0.00679048j -0.00672684+0.00181856j 0.00318774+0.0161146j -0.000534606+0.0158341j 0.00150054-0.0449995j -0.00628451+0.017784j 0.00175574+0.0198226j 0.00641682+0.00400035j 0.00681439-0.0373714j -0.00477059+0.0180279j -0.00826921-0.0318255j -0.000256185-0.00433946j -0.00235801+0.0404753j 0.0314909-0.0269898j -0.00848509+0.011296j 0.00969801+0.00858799j -0.00587691+0.00510267j 0.00715069+0.000104678j 0.00276302-0.000805151j 0.0112458-0.0108415j -0.00171605+0.00679638j 0.0029336+9.17437e-05j 0.0160997-0.00829534j 0.0011928+0.000939477j 0.0211131-0.00898387j 0.0180203-0.000216295j -0.00135661+0.000763537j 0.00884892+0.00140353j 0.0140089-0.00200576j 0.000570443+0.00595261j 0.000611438+0.00215284j -0.00383734+0.00760289j -0.0244098-0.00217511j -0.0117983+0.00391264j 0.0257687+0.000301245j 0.00979769+0.000960745j -0.00399848-0.00291519j 0.00130423-0.00107731j -0.00317111+0.0066948j 0.00814569-0.000757383j -0.00963425-0.00344811j -0.00347087-0.000447993j -0.015977-0.00138917j 0.0148014+0.00631235j -0.0100829-0.000403802j 0.00191526+0.00281052j 0.00340431+0.00196378j 0.00267905-0.00316199j -0.00773283+0.005344j -0.00686839-0.00684763j 0.00347441-0.00202252j -0.00503539+0.00242512j -0.00279179+0.000529303j -0.00482803-0.00345945j -0.00280186-0.000310016j 0.00223456-0.000269026j -0.00661491-0.0013568j -6.47425e-05-0.00172233j -0.00294991-0.00778007j 0.00677347-0.000988991j -0.00405465-0.00873474j -0.000990955-0.00327127j -0.00346338+0.000291546j -0.00399693-0.00688398j 0.00472818+0.00593705j -0.00317876-0.00169124j -0.00538053+0.00936329j -0.00144949-0.00407593j -0.0015582-0.00175571j 0.00820768-0.00126673j 0.00673818+0.00159078j 0.00201272+0.00762944j 0.00625175-0.0061454j 0.00296247-0.00167449j 0.00015012+0.00340687j -0.00703922+0.0069474j 0.00760168+0.00924359j 0.00936358-0.00292267j 0.0025169-0.00377169j 1.64578e-05-0.00521294j -0.00157466+0.00234235j 0.0162867-0.00242442j 0.00304253-0.00342391j 0.000957722+0.00218785j 0.00163372+0.00493122j 0.00641438-0.00792414j -0.00540227-0.00340792j 0.001807-0.00166883j 0.0106189+0.00321031j 0.0091378-0.00656077j 0.00265982-0.00553539j 0.00802342+0.00905923j -0.0016041+0.00045361j 0.00349112+0.0070437j -0.00187417-0.00971925j -0.000358288-0.00361313j 0.0112718+3.77803e-05j -0.0031524+0.00540774j 0.00565055-0.00369283j 0.000280136+0.000786336j -0.00220822-0.000516823j -0.00606186-0.00183439j 0.00357235-0.00121211j -0.00497088+0.00307526j -0.00428997+0.00606501j 0.000976671-0.00725889j -0.00182846-0.000901932j -0.00145745+0.00950395j -0.0124545-0.000670876j 0.000536831+0.00535262j 0.00215592-0.000940884j 0.00647053+0.000184257j 0.00170561-0.000312483j 0.00184369+0.00891802j -0.00069258+0.00561297j 0.00382092+0.00200278j 0.00856032-0.0009755j -0.00520404-0.00755815j 0.00649496-0.00919508j 0.00397838+0.00373641j -1.33564e-05+0.00128221j 0.00233628+0.00046558j 0.00489651-0.00119565j -0.00144099+0.00331773j 0.000742015-0.00746649j 0.00447774+0.00170607j -0.00543455+0.00304213j 0.00167148+0.000328817j 
0.00335795+0.00165828j -0.00139195+0.00259452j -0.000956733+0.00471812j -0.00334322-0.000192665j -0.00404339-0.00234267j -0.00106851-0.0037733j -0.00517732-0.0156147j 0.000157162-0.00563474j -0.00779367-0.0333627j 0.00606636+0.0103315j -0.0037229-0.0153376j 0.00325846-0.0113636j -0.00298111+0.00613383j -0.000222475-0.0144207j 0.000751502-0.0160425j -0.000383358-1.05869e-05j 0.00239969+0.014154j -0.00120053+0.0375083j 0.00545842+0.00257444j -0.0228103+0.0388706j 0.00141496-0.00430835j -0.00518175+0.001143j 0.00597015-0.0052118j -0.00411881-0.00639154j 0.00575812-0.00613002j -0.00395436-0.00165891j 0.00278928-0.00230272j 0.010923-0.00488348j -0.012931+0.00679885j 0.00297351-0.00490644j -0.0279609+0.0112305j -0.0120205+0.00384397j 0.0108075-0.0036507j 0.0095466-0.00658142j 0.00277321-0.00154366j -0.00360324+0.00119404j 0.00561109+0.000300081j 0.0156074-0.00240112j 0.0097114-0.00503034j -0.0178628-0.00233408j -0.000112139+0.00118861j 0.00686534+0.00269144j -0.00312197+0.00253741j -0.0203008-0.000771797j 0.00720798-0.00303104j 0.00475292+0.00333995j 0.00262852-0.000709432j -0.0065029+0.00469414j -0.0293577-0.00524938j 0.0160898+0.00903949j -0.00428989+0.00157735j 0.00133495+0.00122483j 0.00276362+0.000315909j 0.000574452-0.00029752j -0.00228963-0.000892322j -0.000863977+0.00222053j 0.00442211-0.000353274j -0.000913971+0.00252313j -0.00216555-0.00389356j 0.000243183-0.00413026j 0.00240433+0.00212201j -0.00316397-0.00499201j 0.00921648+0.00231664j 0.0030683+0.010107j -0.00563712-0.00699938j 0.0019532-0.00240827j 0.00650067+0.0112707j 0.00432067-0.00945622j 0.00551513+0.00280582j 0.000258584-0.0108473j -0.00500993-0.00210756j -0.00693804-0.00136389j 6.19497e-05+0.00111196j -0.0025915-0.00218629j 0.00791055-0.000617301j 0.0127781-0.00419865j -0.00152973-0.00128125j 0.00623905-0.0060118j -0.0109404+0.00194517j -0.00136464+0.00213787j 0.00070662+0.00236643j -0.00154018+0.0074239j 0.000632288-0.00115465j 0.00292473-1.525e-05j 0.00517777-0.000475282j -0.000809028+0.0042746j 0.00601062+0.00221533j 0.00221161+0.00665983j -0.00808035+0.00239086j -0.00212326-0.00386636j -0.0023901-0.00501706j -0.00400663+0.00291022j 0.00439156+0.000958738j 0.00409974-0.00542509j -0.0124979-0.00370943j -0.00269333+0.00291968j 0.00027048+0.00559361j -0.00615375+0.00289361j 0.00205327-0.00568604j 0.00202252+0.00123307j 0.000104695+0.00206224j -0.00437943+0.000993301j 0.00305445+0.00435559j -0.00833966+0.00560875j -0.0110232-0.000935146j -0.00314981-0.00687162j -0.00320222-0.00269623j -0.00342681+0.00385783j -0.00579254-0.00552169j -0.00804418-0.0018361j -0.00557402-0.00309947j -0.00529666-0.00453962j -0.0112681-0.00464417j -0.00699727+0.00327481j -9.04299e-05-0.00525033j 0.00273064-0.00378829j -0.00570578+0.00643555j -0.00254941+0.0101321j -0.0128367-0.00839348j -0.00283218+0.0104017j 0.000395693+0.00168202j 0.0032355-0.00561467j -0.00335311+0.0105248j -0.00189883+9.25847e-05j -0.00243708-0.000297161j 0.00019987-0.000370541j 0.000242884-0.00363761j 0.000928133-0.00361656j 0.000897503+0.00914308j -0.00181734+0.00380649j -0.0024933-0.000105835j 0.000165923-0.000950923j 0.000657459+0.00126929j -0.00118169+5.79866e-05j 0.00257977-0.00133886j -0.000969673-0.000128866j 
0.00263336+0.00375209j -0.00429461+0.001613j -0.00743993+0.00393315j -0.00734889-0.0141817j -0.00988971-0.015956j 0.00141421+0.0027051j 0.0073284+0.0110078j -0.00381521-0.00587713j -0.000831797-0.00833549j 0.00185949-0.00979611j 0.00075864+0.052489j 0.00505141+0.00514461j -0.00198299-0.0234908j 0.00901976+0.00367128j -0.00247985+0.00427472j -0.0104354+0.0454447j 0.00688964+0.00211813j 0.00525988-3.09115e-05j 0.0106757-0.0207676j -0.00217828+0.00714658j -0.00703874-0.0102968j -0.0107493+0.017486j -0.000417133-0.0100353j -0.00909741-3.01248e-05j -0.0029333-0.00284423j -0.0100855+0.0111238j -0.0114022+0.0093232j 0.00897053-0.00067977j 0.00835873-0.0062888j 0.0154046-0.00638116j -0.000107736+0.00159946j 0.00589891+0.00124101j 0.0112406+0.00150503j -0.00663067-0.00187604j -0.0234699-0.0011681j -0.00147027+0.00381095j -0.0134724-0.00631662j 0.00467674+0.00305034j 0.00662273-0.00216483j 0.0182083-0.00496281j -0.0167296+0.008564j -0.0230901-0.00412895j -0.00860953+7.01396e-05j -0.0194537-0.000120255j -0.0167031-0.0052542j 0.00750605-0.00179771j -0.00466618-0.00139979j 0.00685896+0.00435024j -0.00415521-0.0025567j -0.00157819-0.000929971j 0.00338827+0.00113517j -0.00112027-0.00108885j 0.00599531+0.000322266j -0.00314628-0.00264266j -0.00295663+0.00383397j 0.0044536+0.00224322j 0.00842234-0.00443832j 0.0118399+0.00627178j 0.00543205+0.00460724j 0.00188443-0.00849976j 0.00958856+0.000951081j -0.00218104-0.00548209j -0.00115072-0.00400946j 9.50307e-05-0.00635253j -0.00130958-0.00472496j -0.000748098+0.00661717j -0.00127218+0.00201161j 0.00625267-0.00293559j 0.000580029-0.00546429j -0.00498311+0.000574772j 0.000729231-0.00796786j 0.00711613+0.000599533j -0.00224516+0.00619133j -0.00512515+0.0101365j 0.00682621+0.00362363j -0.00179481+0.0008396j -0.00139738-0.000554679j 0.00292236+0.00252995j 0.0022433-0.00077307j -0.00283347-0.000812981j 0.00157091+0.00156446j -8.7066e-05+0.0075781j 0.0129621+0.00129663j -0.00738773+0.00940017j -0.00114443-0.0018205j -0.00400834-0.00549812j 0.0070042-0.00913129j 0.00369653-0.00293125j 0.00618831-0.00389329j 0.00346393+0.00581363j -0.0159227-0.0021981j 0.00578217+0.00581206j -0.00491264+0.00575027j -0.000825164+0.00908416j 0.0031545+0.00152234j -0.00610709-0.00745091j -0.00371754-0.00109798j 0.00634444+0.00162799j 0.0122397-0.00244231j 0.00139148-0.00673783j -0.000622943+0.000498516j 0.00540847-7.69431e-05j -0.00463208-0.00628093j -0.000463494-0.00209972j 0.00164414+0.000285986j -0.000149511+0.00417874j 0.00387482-0.00619538j 0.00725871-0.00255893j 0.00651873+0.00620587j -0.0121414-0.00355469j -0.00112856-0.00734292j 0.000295084-0.00380501j 0.00343519+0.000107041j -0.00828375+0.000489398j -0.00255061-0.00691367j -0.00456498+0.00284556j 0.00011048-0.00102458j 0.00115817+0.00361423j -0.00514779+0.00534398j -0.00426847+0.00134562j -0.00239565-0.00698251j -0.00398274+0.00338076j -0.000984686+0.00369692j -0.00355214-0.0103722j -0.0038232+0.00227524j 0.004824+0.00263047j -0.00513849+0.00146979j 1.24867e-05-0.00250475j -0.000488774+0.00480835j -0.00298651-0.00354801j -0.0022425+0.00134447j -0.00104231-0.00140542j -0.00106536+0.00520672j -0.00206472-0.00176617j 0.00127321-0.00174064j -0.00261667+0.00150784j 
0.0186342-0.0107389j -0.000746389+0.000338561j 0.00986448-0.000404151j 0.0293574-0.0111472j -0.0112097+0.0299468j 0.00422336-0.00330508j 0.0197786+0.017131j -0.00512604-0.0188304j 0.0107543-0.0230113j 0.0224868+0.00134488j -0.00921356+0.0108738j -0.0155212+0.0120723j -0.00338027+0.00747803j 0.0143244+0.0132124j -0.0045711+0.0273979j 0.0134069-0.0244931j 0.0156469-0.00225765j 0.00587623-0.00671289j -0.00509234-0.0127187j -0.00559466+0.0240835j -0.0430891+0.0316408j -0.0119743+0.0716568j -0.0237874-0.143133j -0.148492-0.00519953j 0.00416109-0.0437942j -0.0454874+0.00336987j -0.00249136-0.00747782j -0.000459143+0.0104375j -0.00839332+0.00885628j -0.00828329-0.000202425j -0.00397955-0.00219886j -0.00497354-0.00375992j 0.00185749+0.00483186j 0.0024236-0.00565425j -0.00627378+0.000743466j -0.0001502-0.00881757j 0.00297549+0.00389915j -0.00705763+0.000697985j 0.00776237-0.00234642j -0.0012176-0.000484061j 0.00742127+0.00224531j -0.00127381+0.00353225j 0.00454926-0.000968445j 0.0139884+0.00247556j -0.00531866+0.00461747j -0.00293539-0.00240401j 0.00247397+0.00289755j 0.00565156-0.00828532j -0.0041294-0.00475141j 0.00150798-0.0142082j -0.0181943+0.00478712j -0.0018659+0.010417j -0.00662709+0.0181977j 0.0155337+0.00575245j -0.0188271-0.0204231j -0.0159521+0.0221699j -0.043423-0.020418j 0.0312566-0.0324275j 0.0132513+0.000455953j 0.0101825-0.00790622j 0.00957102+0.0122995j -0.0182644+0.00430236j -0.0128293-0.02528j 0.0232233-0.0170802j 0.00550872-0.00194192j -0.00474969-0.0056658j 0.0142993+0.00330879j -0.00588833+0.00682675j -0.00187162+0.00106679j 0.0106649-0.00688903j -0.0187757-0.00928814j 4.84288e-05-0.012276j -0.00518964+0.00324679j 0.000394888-0.00490467j -0.00799868+0.00722418j -0.000850775-0.00442487j 0.00696117-0.00328494j -0.00135971-0.00299991j -0.00414323+0.00296723j -0.000998786-0.00414441j 0.00544132-0.000285165j 0.00213492+0.00464269j 0.00496277-0.00702851j 0.00158756+0.00284518j 0.000965323-0.00654076j 0.00270293-0.000106282j 0.000534262-0.00274606j 0.00751735+0.00549595j 0.0117191-0.00327571j 0.00347482+0.00348305j 0.0129857+0.00472068j -0.000564963-0.00436864j 0.00046907-0.00106208j -0.0026154-0.00281883j -0.00440628+2.75863e-05j 0.00811864+0.00337818j -0.00386051-0.00557481j -0.000212207+0.00577573j 0.0109379-0.00292863j -0.00171073-0.00433894j 0.00564439+0.001684j -0.00221836-0.00284656j -0.00825112+0.000967726j -0.00165636-0.00209772j 0.00369282+0.00588834j 0.00566696+0.0040087j 0.000486747+0.0046336j 0.00201734+0.00519133j -0.00374641+0.00778187j -0.00516746-0.0029664j 0.00395394-0.00166219j 0.00029807-0.00112508j -0.00333263-0.00948534j -0.00512496+0.000915559j 0.0100259-0.000180235j -0.00505428+0.00354673j 0.0041988+0.000495571j -0.00153841+0.000515139j -0.00241455-0.00130871j 0.00655609+0.00041872j -0.00212575+0.00178713j 0.0110486-3.82637e-05j 0.000579442+0.00633864j -0.00205904+0.00429594j 0.00659206+0.00145504j 0.0070895+0.00729773j -0.00185501-0.00160775j 0.00722252-0.0157168j 0.0093097+0.00308835j -0.0155441+0.0150862j 0.00479938+0.0126541j -0.00507957+0.0124629j -0.00536549-0.0143582j 0.025321-0.00737282j -0.0088074-0.0562516j -0.0426868+0.0152729j 
-0.000413612+0.00437649j 0.0174525-0.0156525j -0.023792+0.0128148j 0.00213308+0.0236963j -0.0125458-0.0203766j 0.00940181+0.0211071j -0.0158761+0.0122681j 0.011519-0.00897838j 0.0140764+0.0145038j 0.00212161+0.029434j -0.00283272-0.00944541j -0.00170784-0.00657479j -0.0100114-0.00550725j -0.00149107+0.0268322j -0.0206577-0.0025799j 0.018025+0.0194784j -0.00472462+0.0289406j -0.0021925+0.018389j 0.02601+0.0219939j -0.00212601+0.000231495j -0.00121409-0.0142632j -0.0584845+0.00441585j 0.157813-0.0316949j -0.0372451-0.15212j 0.0533043-0.00386343j 0.00497942-0.0492593j 0.00606682-0.00126523j -0.00378409+0.00125138j -0.0123972-0.00895456j 0.00168799-0.00568071j 0.00914384-0.0033578j 0.00724835-0.00297717j -0.00924201-0.000100206j 0.00180018-0.00607282j 0.00701044-5.50955e-05j -0.00318271-0.00174746j -0.00262123+0.00158255j 0.00649515-3.16708e-06j -0.00963529+0.00505174j -0.00162203-0.00322219j -0.00561291+0.00750362j -0.0132963+0.000707955j -0.00999121+0.00930627j 0.0136254+0.00952322j 0.00181921-0.00385185j 0.0125946+0.00173861j -0.00281151+0.00371015j -0.000491656+0.0102982j -0.0155407+0.00684832j -0.00594911-0.00587216j -0.0112536-0.00476298j -0.0246418-0.000867892j -0.0195609-0.00407118j -0.0150009+0.0201737j 0.0140385-0.0227766j -0.0385659-0.0226486j 0.0332042-0.0325316j 0.0365918+0.0203882j -0.000700195+0.00886131j -0.00555522-0.00117344j -0.0134351+0.0142235j -0.00811302-0.0256936j 0.0322309-0.0108422j 0.0189484+0.00402415j 0.00864416+0.00729318j -0.000695886-0.00510829j -0.00149195+0.0110026j -0.00373037-0.00423838j 0.009002+0.00442487j 0.0111577+0.0119871j 0.0111683-0.0181307j 0.00948966+0.00504496j -0.00180653-0.0133799j 0.00709478-0.00504025j -0.00880643+0.000834655j 0.0013661+3.16229e-05j 0.00948419+0.00793214j 0.006625-0.0104193j -0.00337486-0.000154314j 0.0095745+0.000150118j -0.00436932+0.00775718j -0.00308748+0.000914841j 0.00863594+0.00273999j -0.000975916+0.000781953j 0.00237085-0.000971807j 0.0007249+0.000219193j -0.000528806-0.00126356j -0.0116019-0.00203862j -0.000879007+0.00205089j -0.00351743+0.00510449j -0.010821+0.00275009j 0.00807534+0.0039911j 0.00227761-0.0035637j -0.00109468-0.00539756j -0.00531223-0.00521041j 0.00072763+0.00472568j -0.00556074+0.00464188j -0.00710845-5.50554e-06j 0.0121132+0.00666421j 0.0127872+0.00212435j -0.00257558-0.000386489j 0.00253115-0.00299577j -0.00428352+0.000648298j 0.0102441+0.00627011j 0.00247891+0.00508211j -0.00224427+0.00650797j -0.00339164+0.00216563j -0.00343105-0.00288998j 0.000294032-0.00405572j 0.00056526+0.00527116j 0.00628369+0.00148309j 0.000485777-0.00110524j -0.00314466-0.00513141j 0.00386211+0.00615846j 0.00801688-0.00146409j 0.00524833+0.000908174j -0.000680053-0.00491629j -0.00867751-0.0052512j 0.00285634+0.00274981j -0.00345608-0.00064999j 0.000972734+0.00191458j 0.00309102-0.0101333j 0.00456828+0.0049172j 0.00474932+0.00401601j 0.00834024-0.00845427j 0.000376851-7.51953e-06j -0.00686736-0.00140901j -0.0067191-0.00618233j 0.0150609-0.02412j 0.00403809+0.0152719j -0.0100783+0.0131326j -0.0114461-0.0109169j -0.0132013-0.00461791j -0.00539935-0.0298423j 0.0418078-0.0136065j -0.0140807-0.0529035j 
