0.00342369+0.00539689j 0.00417812-0.00484742j 0.0150828+0.000943777j 0.0035606-0.00930601j 0.00091418+0.00594062j 0.0351125+0.0161834j 0.0127305-0.0390739j -0.0104116+0.000239302j -0.00456662+0.00746912j -0.00497818-0.00465267j -0.00110856-0.00037043j 0.00298415-0.00158017j -0.00390295+0.000957219j -0.00382875-0.000967948j 0.00496494-0.00857214j 0.0230266-0.0692617j -0.0668124-0.013096j -0.0469146-0.0397925j -0.0186233+0.0135067j -0.0293254+0.0280357j 0.00132526+0.0420726j -0.000783991+0.00275814j 0.0189834+0.0100091j 0.0143961-0.0178398j 0.0133812-0.00771881j 0.00340464+0.000755294j 0.0159978+0.000335947j -0.00188721+0.00636895j -0.00123864+0.00326927j 0.0099119+0.00307661j 0.0109932-0.00758203j -0.00592909+0.00335844j -0.0121929-0.00346127j -0.00562276-0.00253595j -0.00406607-0.0129688j -0.00694095-0.00135115j 0.0400433+0.027072j -0.0229295+0.0499795j 0.000176078-0.0717919j -0.110673-0.000224887j -0.0079925-0.00488808j -0.0190137+0.0967868j -0.0366068-0.0783484j 0.121205+0.00097128j 0.00330012-0.0595947j 0.0156313-0.0389492j 0.0241394+0.030554j -0.0273075-8.36087e-05j -0.0487862+0.00918105j -0.0114022-0.0591474j 0.0507539+0.00618528j -0.00242624-0.0161678j 0.00414892-0.0462465j -0.0158797-0.0292568j -0.0162136+0.0303874j 0.0236583-0.0537917j 0.0218937+0.0261973j 0.0357093+0.0274706j 0.0133845+0.0184975j -0.017036+0.0172825j 0.0128436-0.0265704j 0.00134054-0.0225628j -0.0060747-0.0231315j -0.00561745+0.0161231j 0.00812633-0.019417j -0.00912198-0.000124432j -0.0113378+0.00924616j -0.0232469-0.00474213j -0.014958+0.0256685j 0.00868385+0.00275063j -0.00152325+0.0094959j -0.00727451+0.00723277j -0.00499992-0.00279391j 0.00820851-0.0348529j 0.0143047-0.00831066j 0.0127368-0.0115391j -0.0156116+0.00222618j -0.0360468+0.0353778j 0.00895615-0.00989655j 0.0250476-0.00160022j 0.041535+0.000223339j 0.029222+0.00898622j -0.0290381+0.0154042j 0.0247396-0.00889976j 0.0117921-0.0177878j -0.0225759+0.0170802j 0.0440654+0.0435268j -0.00313459-0.0124099j -0.0416261+0.0291711j -0.0504802-0.0467535j -0.0221815+0.0446636j -0.0209054+0.0118089j 0.020665+0.0152711j -0.0213646+0.0243681j 0.0531089+0.0434843j 0.0440449-0.0727098j -0.0076088+0.0506241j 0.0823122+0.0477022j -0.13695-0.0247456j -0.0584417+0.1191j 0.0407353+0.169033j 0.0724914+0.102125j -0.105759+0.0785795j 0.0255687+0.0365544j 0.0936733+0.0387157j 0.0670389-0.0162335j -0.0179262+0.0270971j -0.0430181-0.0508967j -0.0302251+0.113032j -0.0930154-0.0608959j -0.0117515-0.154013j 0.0451933-0.0468655j -0.0974096+0.152266j -0.0885071+0.0309914j -0.0335693-0.00657808j -0.0211639+0.0686269j -0.0869737+0.0179165j 0.0688523+0.0143221j 0.0114036-0.0425677j 0.0480865-0.0152391j 0.00422618-0.0175519j -0.017547+0.0112218j 0.0298077+0.0127775j -0.0233811+0.0216357j 0.00386772+0.00725851j 0.0617186-0.0318391j 0.0726367+0.0207948j -0.0435136+0.0274006j -0.0442531+0.039064j -0.0625144+0.0200248j -0.00859363+0.0308989j -0.067451+0.0413505j 0.0197015+0.00383761j -0.000771983-0.00539833j 0.0199219-0.00954994j 0.017905-0.020649j -0.0115583+0.00812043j -0.0577761+0.0230754j -0.0507916+0.0222365j -0.0932759+0.0373613j -0.0629426-0.0053778j 0.0207062-0.00254634j -0.0441584+0.0446248j 0.0283017-0.00957709j 0.00807655-0.00470358j 0.0408953-0.00370956j 0.0348291-0.00435993j -0.00135605-0.00617396j 0.0281625+0.00116908j 0.0335991-0.0256768j -0.00892783-0.000118479j -0.0130658+0.00435267j 0.0517197+0.0249557j 0.0111984+0.0156277j -0.0373481-0.0203336j -0.00910611-0.0308423j 0.0224014-0.0439853j -0.0652162+0.010131j 0.00966646+0.0268011j 0.0472621+0.0562481j 0.0585578-0.0319303j -0.0336864-0.0166793j 0.101576+0.000274816j -0.0476962-0.0220986j -0.0294298-0.00416542j 0.073923+0.0304762j -0.0518838-0.0361477j 0.057938+0.00775336j 0.0476147-0.0467109j 0.0251797+0.033902j -0.0519885-0.0273253j -0.130279-0.09389j -0.0769762-0.0540284j -0.0379522-0.0198803j 0.0611965+0.0409595j 0.0358817-0.0255249j 0.0367191-0.0226358j 0.0528743+0.0175595j 0.0294922+0.104177j 0.0457204+0.0904652j -0.0642651+0.127232j -0.0431452-0.04883j -0.0886019-0.0771391j -0.0282242+0.0760822j 0.100966-0.169692j 0.0191392+0.107702j 0.0421172+0.0274972j -0.0858686-0.02425j 0.0430668-0.0290584j 0.0498518+0.0518357j -0.214233-0.183986j -0.191946+0.181161j 0.0417666-0.068847j -0.0243661-0.0599998j 0.0196257+0.224358j -0.215175+0.0157437j 
0.00492651+0.004j 0.0049094-0.00807588j 0.0133706+0.011377j 0.00293366-0.0180384j 0.0113899-0.00714632j -0.0136583+0.0609912j 0.0663628+0.0127507j 0.00397345-0.0306884j -0.00735237-0.000790816j -0.0144002-0.00344503j -0.00982047+0.00432745j 0.00792197-0.00691884j -0.0131207+0.00574343j -0.000489635+0.00308873j -0.0103068-0.0117597j 0.0827372-0.00723539j -0.014041-0.0794445j 0.0151147-0.0497123j -0.00872494-0.00153241j -0.0321446-0.016813j -0.0302789-0.00101579j -0.000434107-0.00104904j -0.0109273+0.00944241j 0.0126019+0.015023j 0.0010762+0.00963069j -0.00393846-0.00284832j -0.0119236+0.0208016j 0.00191887+0.00722814j 0.00435766-0.00445931j -0.00783953+0.0198492j -0.00467523-0.000761473j 0.00253959-0.00425824j 0.00390299-0.0108981j -0.0324889-0.00132199j 0.0123601-0.00766707j 0.00682045+0.02856j 0.0471555+0.0568408j -0.0624666+0.0590828j 0.0149029-0.0670071j -0.0926267-0.0137887j 0.0251524+0.0226892j -0.00450155+0.0259038j -0.0242758-0.0590944j 0.00523553-0.0040735j -0.00583001+0.0312816j -0.0157737+0.0109191j -0.00741102-0.00664187j -0.017161+0.0121152j 0.00309452+0.0123018j -0.0170232-0.0159964j -0.014604-0.0096153j -0.0082916+0.00432402j 0.0156775-0.0317736j 0.0286685+0.00105953j -0.0195232+0.024595j -0.0512213+0.0253117j -0.0131813-0.0482648j -0.0325374-0.0584805j 0.00606375-0.00333561j -0.00639573+0.00761588j -0.00059036-0.0126371j -0.0162231+0.00175533j -0.0073938-0.00301339j -0.00175527+0.00233808j -0.0145153-0.000918306j 0.00356818-0.0066221j 0.0218738-0.00234564j 0.00254633-0.00577672j 0.0103498-0.00937649j -0.010776+0.00736826j -0.00240788+0.00590431j -0.0055815+0.00509874j 0.00761491-0.00286646j -0.0318842+0.0255145j 0.0187784-0.0054845j 0.0158634-0.0143941j -0.0201577+0.00650256j -0.00971908+0.00783466j -0.0193381+0.0181062j 0.024414-0.0142322j -0.0162132-0.00835315j -0.00967632-0.0160478j 0.00631376+0.012697j -0.00197455-0.00498711j 0.0133347-0.00340114j 0.0122515-0.0213353j 0.00964695-0.00442686j 0.0451968+0.0314611j 0.0072247-0.0305338j 0.00406543-0.0126034j -0.0137525+0.00541358j -0.0398838+0.0389327j 0.0660805+0.0374875j -0.0231588+0.0455957j 0.0716142+0.0661814j 0.0285869-0.0341091j -0.0144015+0.0896907j 0.0238954+0.0737668j -0.0453426-0.00489378j -0.0155477-0.00663273j -0.0313052+0.0318665j 0.0124349+0.0210344j -0.0217463+0.0584251j -0.0478621+0.0276484j -0.0664904+0.0169653j -0.0260533-0.0321437j -0.0053776+0.0249361j -0.0361683+0.0825414j 0.0782269-0.0577655j 0.0521791+0.101641j 0.0655752+0.0482129j -0.00945284+0.0245317j 0.015909-0.12916j 0.161217-0.00274896j -0.0415197+0.0541235j -0.0154392-0.068963j 0.0508351+0.0731638j 0.00323491-0.111775j -0.0653869+0.049945j 0.0210774-0.0416895j -0.0056709+0.0314874j -0.0298485-0.0054044j 0.0375234-0.0549924j 0.00683523-0.0115005j 0.0199943+0.0639592j 0.00783611+0.0178349j 0.0867228+0.154164j -0.00830318+0.0638394j 0.11514+0.0201462j -0.0942459+0.0967365j 0.137315-0.0712792j -0.0119901+0.0945852j 0.114351-0.114676j 0.00621372-0.0201498j 0.061647-0.0841906j -0.0066768-0.0242277j 0.0106118+0.00782323j 0.0403034-0.00141979j 0.0483136-0.00957141j 0.0796197-0.00285326j -0.00447923+0.00398487j -0.00664731-0.00834014j 0.0815677+0.0336524j -0.0132947-0.0223699j 0.00895783-0.000638494j 0.0207001-0.0193289j 0.0153043+0.039927j -0.0164602+0.00139301j -0.0223705+0.0310386j -0.124328-0.0189894j -0.00111688-0.0144603j -0.0432847-0.00831337j 0.0286932+0.0178266j -0.00467145-0.00783342j 0.0699394+0.00838161j -0.111905-0.02743j 0.00487752-0.0251613j -0.0428687+0.0137942j 0.118125+0.0225593j 0.0747093-0.00733658j -0.0970186-0.0218046j -0.00909287+0.00837386j 0.0377417+0.0109541j -0.0151961+0.0143522j 0.00621939+0.041483j 0.00132534-0.0394161j 0.047229+0.1063j -0.114297-0.0803444j -0.024774-0.0792546j 0.0214713+0.0349837j 0.00206327-0.108288j -0.0800422+0.0382174j 0.0741799+0.0736823j -0.0263092+0.0541383j 0.122417-0.126262j 0.0501337+0.105999j 0.00820719-0.0226813j -0.0692297-0.026737j -0.0491396-0.0478847j 0.0560107+0.0395044j 0.141345-0.074506j -0.0870619-0.00425888j 0.108203+0.0808206j 0.0839677-0.128734j -0.0644127-0.0384028j 0.0383264+0.0839042j -0.0462665+0.00271892j 0.0555278+0.238913j 0.176501-0.0298868j 0.00863568+0.0511542j 0.0311968-0.058763j -0.0420479-0.0277849j -0.136582+0.063191j 0.0705631+0.148061j -0.188583+0.114068j -0.105372-0.180404j 
-0.0169608-0.0134666j -0.0129614+0.0183072j -0.00820028+0.00785283j 0.00302533+0.00790242j -0.00452427-0.00299466j -0.0277377+0.0440661j 0.0452837+0.0286725j 0.00677273-0.00859179j 0.0191407+5.3459e-05j -0.00152018+0.0201931j -0.00532739+0.00308352j -0.00273047+0.0129619j -0.000496865-0.0093195j 0.0171301+0.000246449j 0.0029368-0.00281362j 0.0820024+0.013957j 0.00871667-0.0816431j 0.00365855-0.0356766j 0.00542749+0.0370373j -0.05341+0.00453331j 0.0152576+0.00659676j 0.0145864+0.0179373j 0.0289658-0.023256j -0.0208665-0.0365357j -0.00610536+0.0112121j -0.0217141-0.0131622j 1.28593e-05+0.00622471j 0.0170636-0.0127483j -0.00308076-0.0091504j 0.0129612-0.00951764j -0.0318334+0.0240197j 0.0060074-0.0159618j 0.00702576-0.00182934j 0.00919289+0.0158468j 0.0113625+0.0140403j 0.00927989+0.0170022j 0.0515343+0.0685299j -0.0758716+0.0630357j 0.00656846-0.0644657j -0.0921764+0.0079499j 0.0369316+0.0377449j 0.0282329+0.020634j -0.0339641-0.0699146j 0.0123489-0.0280512j -0.0180191+0.02372j -0.00855797+0.0107539j -0.0163232-0.02596j -0.0129389+0.00628837j 0.0197518-0.00383019j -0.0047716-0.0120601j 0.0133532-0.00778149j -0.00845864+0.00597714j 0.00789178-0.0289278j 0.0130105+2.66732e-05j -0.00510293+0.0351431j -0.00282161-0.0043059j -0.00849568-0.00263648j -0.000323686-0.0079364j 0.0059726+0.0130177j -0.00919712+0.00447273j 0.00302835-0.00477467j -0.01623+0.00428158j -0.00586923+0.000393817j -0.00237157+0.00282056j -0.0098353+0.00580435j 0.00287821-0.000160467j 0.000883504-0.00197646j -0.00921501+0.00141422j -0.00320487+0.00248207j -0.00161661+0.00362394j -0.0121307+0.00445599j -0.0181135+0.0181103j -0.00287421-0.00784085j -0.00678815+0.00875551j 0.00670799-0.00355293j 0.0161176-0.013643j 0.000474428+0.00667643j -0.0198561+0.0157676j -0.00123347+0.00974486j 0.0114368-0.0135745j 0.00524444+0.00449926j 0.00716928+0.00726949j -3.87584e-05+0.0124331j 0.000329244+0.00070818j 0.0193364+0.00129022j -0.0112442+0.0106819j 0.0201677+0.0183015j 0.00280699-0.000298849j -0.0172856+0.0156222j -0.0211576-0.0205702j -0.0137817+0.00902315j -0.0523606+0.0497091j 0.0840222+0.0571973j -0.0192582+0.0424285j 0.0506248+0.0619012j -0.00894524-0.00136723j -0.00870283+0.102155j -0.0131451+0.0447748j -0.0195041+0.0522777j 0.0391361-0.00587373j -0.00504642-0.0536424j -0.00309091+0.0158746j 0.00475159+0.0638772j -0.0739839+0.0260023j -0.0158076+0.0152068j 0.0446388-0.0344158j -0.0275047+0.0249415j -0.082662+0.0740592j 0.0813459+0.0821213j -0.0243406+0.0683892j 0.0815945+0.028454j -0.040493+0.0341115j 0.0252896-0.0846088j 0.0693954-0.0544759j -0.00235259+0.0324643j -0.0335822-0.024406j 0.00151409+0.0102655j -0.0220406-0.0297999j 0.0204176+0.0519227j 0.0146088+0.0255511j 0.00503916-0.00610804j -0.0287176+0.0452019j 0.060721+0.0626568j 0.0176004+0.0329332j 0.0258007-0.0944863j -0.0161813-0.0440542j -0.160364-0.182438j -0.0514084-0.055302j -0.0603777-0.0254623j 0.0181403-0.00484778j -0.143431+0.0225134j 0.126237-0.161987j -0.19288+0.163879j -0.0158337+0.0358343j -0.0781496+0.0889233j -0.0180067+0.00135994j -0.00219312+0.00398045j 0.0228467-0.0143577j 0.0176835-0.0287143j 0.00957823-0.0167244j 0.00805942-0.0473823j -0.0240044+0.0164615j 0.0502529-0.000899478j -0.0328322-0.0182977j 0.0405289+0.0103885j 0.0479598-0.0250623j -0.0364472-0.0462044j -0.0210084+0.0163532j -0.0540218-0.0487445j 0.0578235+0.025327j -0.0243994-0.0019463j 0.186586+0.0599718j -0.0523877-0.0421475j -0.0650876-0.00648697j -0.0540171+0.0193436j 0.0124715+0.0291552j 0.0531924+0.0694336j -0.0562852-0.0619192j -0.0800506+0.00504978j -0.0102707-0.074673j -0.0219666+0.0590708j -0.00836222-0.0056896j -0.0421084-0.0356226j 0.0675328+0.0658269j -0.0878515-0.106736j 0.0462189-0.000929113j 0.0482924-0.122963j 0.10811+0.0191372j -0.0905823+0.167864j -0.0258852+0.0246983j 0.0800287+0.108453j 0.0609584+0.0337487j 0.0697733+0.0241142j 0.135574+0.0184054j -0.083794-0.033865j 0.083637-0.045669j -0.0373783+0.117805j 0.0922762+0.0734641j 0.10094-0.113508j 0.0391722+0.0299613j -0.0248394+0.0817943j -0.0113257-0.0477821j -0.0957847-0.0188763j 0.0356817+0.114693j -0.014785+0.0978197j -0.0790719+0.00985554j -0.104314-0.0941814j 0.0578187+0.0188084j -0.066657-0.0751123j -0.060232+0.134591j -0.11291+0.0530707j 0.00103042+0.0845142j -0.169431-0.0939071j -0.069713+0.151515j -0.11618+0.0681707j -0.064929-0.109537j 
0.0169177+0.0110336j 0.0108834-0.0167007j 0.00975275-0.00859976j -0.00835041-0.0133931j 0.0101-0.00354504j 0.0134732-0.00932591j -0.00693672-0.015013j -0.0199059-0.00403629j 0.00853504+0.00938285j -0.00750039+0.0193521j 0.000935237+0.00879949j -0.0039653-0.00610321j 0.00252908+0.0107077j 0.00506594-0.00223684j -0.0151195+0.00373434j -0.0473847+0.0146806j 0.0199895+0.0454624j -0.0185177+0.028844j 0.00724593+0.0360911j -0.00517645+0.0182528j 0.0536807+0.00588197j 0.0134278+0.0123365j 0.00625731-0.0369641j -0.0367759-0.0206191j -0.00722555+0.00414414j -0.0131929+0.00897944j 0.00408364-0.0267836j 0.00682399-0.0198403j -0.00672005+0.0117278j 0.00534942-0.0282508j -0.00823503+0.0173668j 0.0113954-0.0101353j -0.000155826+0.0127393j 0.0405611-0.00149476j 0.00343824+0.0203331j -0.00610321-0.00758447j -0.0161772-0.037494j 0.0414296-0.0222003j -0.00326384+0.0065787j 0.00968041+0.00514882j -0.0295911-0.0177614j -8.96025e-05+0.0191358j -0.00576847+0.0139312j 0.00814814-0.0228821j -0.0432888+0.0312662j -0.0235471-0.018213j -0.0612069-0.0509029j 0.00112306-0.065557j 0.0607737-0.0460087j 0.0416892+0.0141319j 0.02524+0.00715084j 0.0115836-0.00845232j 0.0114951+0.0143623j 0.0177856+0.0149843j 0.0135511+0.0337877j -0.0106098-0.000191234j 0.00493472-0.0021445j -0.00453789-0.014229j 0.00508375+0.0183245j 0.00510972-0.0254754j -0.0060326+0.019906j 0.00270654-0.00341657j -0.00746062+0.0221974j -0.00612533-0.00776349j 0.0175086-0.0165713j -0.00570264+0.0221026j 0.000665079+0.00149088j 0.00802246+0.0103363j 0.00446028-0.000850391j -0.00667532+0.0150575j -0.0115483+0.00874189j -0.0141122+0.0116146j 0.000471305+0.00336405j 0.00025532-0.0012255j 0.00633488+0.00968636j 0.0023441+0.00206466j 0.034261-0.00612572j 0.00959709-0.0084382j -0.0210897-0.00676612j 0.00503177+0.0040684j 0.0263012+0.0114977j -0.0116075-0.0051483j -0.00280905+0.0155923j -0.0101589+0.0178343j 0.000688164+0.00940638j -0.00319569-0.00459938j -0.00503567+0.00896149j -0.0214835-0.00160307j 0.00134285+0.0232056j -0.00961615+0.0015881j -0.00253731-0.00016985j 0.0205664-0.0195021j -0.0313715-0.0224832j -0.000407068-0.0151456j -0.00226736-0.0251606j -0.0117369-0.0334298j 0.0143548-0.0294238j -0.00113867-0.00511041j -0.0478579+0.0312898j 0.128149+0.0406345j -0.0171942-0.169235j -0.117883+0.123318j 0.089188-0.000904091j -0.0705076-0.0735089j 0.120665+0.095234j 0.159278-0.000474069j -0.044201+0.0620296j -0.00221627-0.0291798j 0.026517+0.224427j -0.0722803+0.0484875j 0.116817-0.000445413j -0.0346523+0.098299j -0.0285885+0.00991462j -0.00800604-0.134728j 0.0121001-0.0187851j 0.0266647-0.0167972j -0.0403547+0.0352645j -0.0693974+0.0705119j 0.111511+0.0369857j -0.0640683+0.0976861j 0.0100535-0.00860419j -0.0935068+0.112446j -0.0205229+0.0560762j 0.00607508-0.00223462j 0.0808095-0.0504629j -0.0345896+0.0519027j 0.060705+0.114563j 0.0378544+0.0643934j -0.00269149-0.00580217j -0.115459+0.07614j 0.0277546+0.0403742j -0.0276744+0.0662199j 0.00654897-0.0594432j 0.0581607+0.00345204j 0.127022-0.0066809j 0.0550195-0.0288334j 0.0202782-0.0214703j 0.0379601-0.0167125j -0.024455+0.0155758j 0.0272232-0.0250902j 0.0172674-0.0297924j 0.0210253+0.0076959j -0.107624+0.010398j -0.160867-0.007956j 0.0842-0.00955974j 0.0048056-0.0097942j 0.0701128+0.0372913j 0.00444261-0.000284502j -0.0611599-0.000942698j -0.0322578-0.0098178j -0.0226097+0.0159981j -0.0294282-0.0118224j 0.119231+0.0937545j -0.0466058-0.0435814j -0.0737915-0.00676015j -0.0116049-0.0447492j 0.0817382-0.0849944j 0.0290364+0.00710839j 0.0665678-0.0595485j -0.0835687+0.0413385j -0.0050049-0.0284425j -0.0558209-0.0645418j 0.0173603+0.0116653j 0.0186304+0.0510432j 0.0591392+0.0425911j 0.0669897+0.071012j 0.0485766+0.0847976j -0.0180492-0.0759178j 0.110946+0.0623641j 0.0975348+0.175202j 0.0922519-0.0232281j -0.0137995-0.0069795j 0.0513953-0.0399416j -0.0636363+0.0836555j 0.0440442-0.0643867j 0.0424305-0.0143469j -0.0476764+0.0957888j -0.0802771-0.0357825j -0.000112642+0.155747j -0.0115333-0.0820018j -0.135997+0.0272564j 0.0382207-0.0667681j -0.085403+0.0425697j 0.175405+0.119966j -0.0676825+0.227273j -0.144199+0.0841018j -0.000522861+0.0636148j 0.151281+0.101915j 0.0620257-0.0646885j -0.000795156-0.0380374j -0.0313903-0.00173737j 0.00995672+0.0307452j 0.0335367-0.00347803j -0.0129626-0.0351908j 0.0507018-0.0387794j 0.0361016+0.0474596j 
0.000272451-0.00136193j -0.000884409-0.000373244j -0.0190648+0.0218934j 0.0246993+0.0257658j -0.0187174+0.0138812j -0.0226275+0.0205155j 0.01858+0.01994j -0.0126438-0.01429j -0.0168471+0.0269024j -0.0352972-0.0161723j -0.00706206-0.00209826j 0.00261099-0.0276852j -0.00712636+0.0197806j -0.0225823+0.00358073j -0.00694806-0.00367403j 0.0664867+0.0249661j 0.019871-0.067611j 0.00425118-0.0244302j 0.0126328+0.0489791j -0.0593028+0.00866132j 0.0265952+0.00677332j 0.00969607+0.017507j -0.0246183+0.00460638j 0.0155501+0.0117999j -0.00102983+0.0260274j -0.00702991+0.0234235j -0.000521922+0.00886927j 0.00380589-0.00798972j -0.0159204+0.0278069j -0.00710129+0.0119568j 0.00291045+0.00966599j 0.0235908-0.00104832j -0.00883199-0.0105452j -0.00866104+0.00522982j 0.0151502+0.00021869j 0.00789379+0.0179219j 0.0369034+0.0530041j -0.0605585+0.0440686j 0.00935956-0.0452028j -0.0625319+0.00115216j 0.0306279+0.0375582j 0.0262194-0.0040331j -0.0170806-0.0371865j -0.0408552-0.0221597j -0.0170261+0.0596329j -0.0211323+0.0252522j -0.0316096-0.0389995j -0.00504139+0.00577279j 0.0403848-0.00482966j -0.00390303+0.00851793j 0.00708385-0.0224176j -0.0109251+0.0092241j 0.0012308-0.01114j 0.00170557+0.0179035j 0.00850006+0.0235064j 0.0385225-0.0153277j -0.00146031+0.0105225j 0.024036+0.0402237j 0.00397618+0.01228j -0.00874906-0.0101711j -0.00152952+0.00454373j -0.0070617+0.0142254j -0.0042374+0.0101992j -0.00605297-0.00312862j -0.00707596+0.0160861j 0.0036158+0.00161465j -0.00762914-0.00204755j -0.0033803+0.00919148j -0.0023689+0.00368131j 0.0130749-0.00754363j 0.00400225-0.00113923j -0.0254155+0.0269309j 0.0197038-0.0113325j -0.00322642+0.00492844j -0.0114808-0.0152235j 0.0172898-0.00241049j 0.0120724-0.00731383j -0.0109442+0.0097621j -0.00384476-0.00702012j 0.000552275+0.00426238j 0.00849282+0.00793753j 0.0021921-0.00707606j 0.000468945+0.0116671j -0.00757053+0.00972519j 0.014988+0.0013302j 0.0069034-0.00315114j 0.00398678+0.00881665j 0.0147245+0.000567135j -0.00879075-0.0034276j -0.00225139-0.0079877j -0.00733528-0.00164055j -0.0419904+0.0421563j 0.0668882+0.0528874j -0.00590871+0.0273946j 0.0297921+0.0238175j -0.0507323+0.00406375j -0.00440121+0.0852338j -0.0444803+0.0255874j -0.0115699+0.0757673j 0.0913844-0.0300055j -0.0349418-0.171409j -0.0993406+0.0301507j 0.048505+0.00244922j -0.105356-0.00798248j -0.0139138+0.0699887j 0.0172309+0.0669673j -0.0114337-0.0341472j -0.0313102+0.0361768j -0.115544-0.116599j 0.111207-0.0377457j -0.195717+0.0974429j 0.0389508-0.0476902j 0.0158216+0.199121j -0.0938356-0.0736473j -0.0110511-0.00985539j -0.0342091+0.0645275j -0.11644+0.0297183j -0.0181007+0.114183j -0.0681772-0.181074j -0.0830192+0.0169881j 0.0393718+0.00492943j -0.0197069-0.0471648j 0.0258735-0.0606701j 0.0732392-0.0926876j -0.0260649+0.0459436j -0.0400961+0.0544913j 0.0485085-0.0178456j 0.0338511+0.00335757j 0.0242391+0.0243901j 0.0885482-0.0579715j -0.0175604+0.0142576j -0.039455+0.0198777j 0.0455346-0.0596965j -0.0273298+0.010076j 0.0917949-0.0139314j -0.188407+0.0592034j 0.0161832-0.00160246j -0.0138382+0.00601771j 0.00300035+0.00812443j -0.0429598+0.0260216j -0.0231657+0.0251306j -0.0681092-0.0206024j -0.0877084-0.0113294j -0.0379296+0.0497209j -0.0456962-0.016373j -0.00589219+0.0246891j -0.0279989+0.0354406j -0.0432643-0.0496458j 0.073551-0.0450103j 0.0256763+0.0159191j 0.0711434+0.0116984j -0.0781685-0.0525014j -0.0640573-0.0622178j 0.0537013+0.0329997j -0.0190998+0.00972246j -0.022723+0.0145166j 0.0449133+0.0357763j 0.156193+0.116169j -0.0362029+0.0230304j 0.0563629+0.0486634j 0.0344033+0.0170611j -0.0139901-0.00666531j 0.0392753+0.0650466j -0.02405-0.0604343j -0.044726+0.116274j 0.102435+0.0660079j -0.0120537+0.0259605j -0.0693281+0.101948j 0.0444793-0.106811j 0.0265407-0.0682221j -0.0770136+0.0448973j 0.0312763+0.107748j -0.0662081-0.0838537j 0.0595754+0.049705j -0.0202185+0.177657j -0.241988-0.0553993j -0.0726907-0.0145258j 0.00645632-0.197259j -0.155606+0.0861156j 0.0238787-0.0311053j -0.0807844-0.0486897j -0.036355-0.0441734j -0.024415-0.0415734j -7.79239e-05-0.00341696j -0.03721+0.0755752j 0.0107997+0.00178219j -0.0122624-0.104314j 0.089973+0.00599777j -0.0397641-0.0923135j -0.067076+0.0640454j -0.0659672+0.0333571j 0.00535436+0.038554j -0.0916714-0.0626314j -0.0456686+0.0858799j -0.0779895+0.03032j -0.0290097-0.0736541j 
