-0.0819422-0.217684j 0.217855-0.0822271j -0.0723843-0.192371j -0.199129+0.0746247j 0.0248619+0.094779j -0.0499401+0.00990409j 0.00201118+0.00321263j 0.00825985+0.0202894j 0.0699434-0.0383376j -0.0420045-0.061966j -0.0403629+0.0569967j 0.0471968+0.0367522j -0.0266981+0.0180993j 0.0627314-0.0105589j -0.0309327-0.003731j -0.0356967+0.0261602j 0.0304335-0.000361215j -0.0556573-0.0783649j 0.0581752-0.0633213j -0.0176072-0.0398767j 0.0148141+0.00192438j -0.0378888+0.0176926j -0.0172211-0.0624149j 0.0189256+0.0118184j 0.0497692-0.0403593j 0.0120441+0.0585578j 0.0421838-0.0152352j 0.0149821-0.0503226j 0.0084243-0.00683368j -0.0279-0.0430964j -0.0591164-0.00313631j -0.00538603+0.00554917j 0.00837878-0.0317577j 0.0923305+0.0243414j -0.00551432+0.05089j -0.0202319-0.0328904j 0.0395261-0.00382313j 0.0895789-0.01465j 0.023076-0.139182j 0.0363293+0.0180845j -0.0958128-0.0829488j -0.0503766+0.114795j -0.083806+0.0368677j -0.00391619-0.0402912j -0.129986+0.0751226j -0.0439256-0.0986593j -0.00722867+0.0139169j 0.0568204-0.0346682j -0.0751697+0.0142584j 0.0171466-0.00746043j -0.0673285+0.050234j -0.103227+0.0007891j -0.043067-0.0348785j -0.096197-0.0340831j 0.0101452+0.0331315j -0.0640741-0.0419684j -0.0890981-0.00408953j -0.0455612-0.0222588j 0.0401338+0.0195748j 0.0182144+0.0070412j -0.0626412-0.0271904j -0.00339624+0.0625713j 0.0151054-0.0633667j 0.0337593-0.0233219j -0.0542156-0.0163424j -0.0052533-0.014822j -0.0355672-0.0620899j 0.00527407-0.00172193j -0.0884873-0.128377j 0.00441885+0.0417056j 0.000220996-0.00686517j 0.0079975+0.0186524j -0.00609536-0.022298j 0.00889945-0.0123884j 0.00458485-0.00414134j -0.0459825-0.00455247j -0.0683846-0.0439102j 0.0634773+0.00733755j 0.0350474+0.0941191j 0.0179555-0.0886985j -0.018278+0.0523932j -0.0273746+0.101128j 0.0154139-0.0559353j 0.0111907+0.0282752j 0.0290673-0.0663163j 0.00944997+0.0650439j -0.0162281+0.104488j 0.0797418-0.0838352j 0.00407289+0.0488793j 0.152684-0.0690777j -0.165585-0.0618699j -0.0635504-0.0638929j -0.0661492-0.110774j 0.100643-0.152925j 0.233307+0.097964j -0.0894513+0.216944j -0.216489-0.0772769j -0.0770882+0.215952j 
-0.0497355-0.0225677j 0.0226078-0.0495712j -0.0017654+0.0142924j 0.0165151-0.000566539j -0.0157769-0.00856007j 0.00382211-0.00714281j -0.0155475+0.00391485j -0.000123694-0.0196311j -0.00305303+0.0112753j -0.00749372+0.00346067j -0.000846048+0.0089095j 0.0105926+0.00647634j 0.00540808+0.000855374j 0.0104141-0.00593049j 0.00840042-0.00296799j 0.000168019+0.0114028j 0.00532999-0.00897433j -0.0131161-0.00970632j -0.00401887-0.0103743j -0.011421-0.00223855j 0.00386427-0.00810132j -0.0115023+0.0133245j -0.0127278-0.000957349j 0.000129908-0.011856j 0.00828029-0.00719027j 0.00814955+0.00841013j -4.96753e-05-0.00802693j -0.00753423-0.00667794j 0.0044354+0.00393531j -0.00624308+0.00694476j -0.00822302+0.010505j 0.000155756-0.0116707j -0.00923924-0.00934097j -0.0080185-0.00929563j 0.0183735-0.00362524j -0.0114979+0.00952972j 0.00344819-0.00767364j -0.0124719-0.00425711j -0.00789825+0.0171558j -0.0134698-0.00623277j 0.00189027+0.0159441j 0.00776505-0.00649369j 0.0117151-0.00749377j -0.00367616+0.012098j 0.00572546-0.0411034j 0.0185579+0.0036963j 0.0115232-0.0325399j -0.0423503+0.00972476j 0.025752-0.000853826j -0.0207323-0.00309365j 0.0254971-0.0166834j 0.02899+0.017627j -0.0143045-0.0144314j 0.0203276+0.00434734j 0.00617768+0.00892542j 0.0329071-0.0120915j 0.0277202+0.022403j 0.018908-0.00391528j -0.00914116-0.0161824j -0.00514501+0.000867002j -0.0061363+0.0129266j -0.0118684+0.0111914j 0.00367415-0.00720741j -0.0076947-0.00904098j 0.00135037+0.0219595j 0.0034977-0.012835j 0.0221409+0.0176865j 0.00239847-0.00147484j 0.0261893+0.0306178j -0.0160078-0.0146718j 0.00927682+0.0104613j -0.0187744-0.0241791j 0.00759846+0.0128893j 0.012537-0.0072666j -0.00802194+0.00910667j -0.00304824+0.0122967j -0.0082549+0.0158653j 0.0112516-0.00932822j 0.00549093-0.0114633j 0.0119417+0.0135947j -0.00932855-0.00722797j -5.10114e-05-0.0437358j -0.00721137+0.021208j -0.00699231-0.00334606j -0.00681825+0.0297701j 0.0304253-0.0146418j 0.023877+0.00214719j 0.000129018+0.0131452j -0.00965856+0.016215j -0.0279209+0.0278345j 0.0364609+0.0250486j -0.0229408+0.0107239j 0.0100608-0.0164951j 0.00328967+0.0184469j -0.00394134+0.0159235j -0.0160742-0.00196791j -0.0430024-0.0602133j -0.0599799+0.0428853j 
0.0179445+0.0324338j -0.0327266+0.017973j 0.00634778+0.00511035j 0.00649527-0.0067589j -0.0147657+0.00739379j 0.0141008-0.0118751j 0.00687996+0.0285344j -0.00709815+0.0168307j 0.0418551+0.000321851j 0.00265413-0.00366236j -0.00702863-0.0156146j -0.0117195+0.0213845j -0.0301328-0.00510448j 0.00399842+0.00821705j -0.00859236-0.0145726j -0.00595413-0.00606193j 0.00380585+0.0147292j 0.0045698-0.0172575j -0.00107033-0.00335689j -0.00764496-0.0141427j 0.0072685+0.00519712j -0.00647753-0.00758006j 0.00961429-0.0218166j 0.0164569+0.0190754j 0.00286202-0.0113915j -0.0139192-0.00790862j 0.00136223-0.0127502j 0.00753792-0.0132198j -0.00519084+0.00400817j -0.00142075-0.000303654j -0.0171608+0.0020977j 0.0012488+0.00445977j 0.000767+0.00255422j 0.0119512-0.0203078j 0.00664644+0.0124161j -0.00547889-0.0121547j -0.0170055+0.00285609j -0.00322471-0.00576422j -0.00569513+0.0108742j 0.00693278-0.00808897j -0.00591607-0.00832125j -0.0103334+0.00280779j 0.00844245-0.00625059j 0.00845676-0.00216749j 0.0256352+0.00727231j -0.00020616+0.0200873j 0.00831908+0.0202108j 0.0127253-0.0179553j -0.0203757+0.0173412j -0.0167713-0.00403065j -0.0116697-0.0125099j -0.00839726+0.00225588j 0.00508742-0.0100313j -0.0123845-0.00112512j 8.64377e-05+0.00862717j 0.00332428-0.0034448j -0.0127314-0.00345313j 0.00130994+0.00320326j 0.00144633+0.00246408j 4.38736e-06+0.00271561j -0.00734319-0.00600623j -0.00400606-0.00486872j 0.00193964+0.00176616j 0.00595295-0.00239723j -0.00667121-0.00897242j -0.000628692+0.00107725j -0.00493445-0.00309443j 0.00280723-0.0031893j -0.00756362-0.00667477j 0.00323437-0.000803052j -0.000975899-0.000665814j 0.00447964+0.00196393j -0.0045506-0.00112804j -0.00258348+0.00465647j 0.00182664-0.000214206j -0.00115475-0.00272997j -0.00358614-0.00717956j -0.00310238+0.00646488j -0.0017811+0.00653436j -0.00396505-0.00443705j 0.00331171+0.000939182j 0.00117648+0.0102663j -0.000518074-0.00433098j 0.00138507+0.00031958j -0.00182135-0.00785134j -0.00765408+0.0046246j -0.00416856+0.00301317j 0.00133469-0.00548904j 0.0011425-0.00431551j 0.00626582-0.00726786j -0.00885204-0.00525837j 0.00495307-0.00110272j -0.00436993+0.00337032j -0.00072956-0.0057618j 0.00158141-0.00458609j 0.00478351+0.00118394j 0.00597849+0.0177566j 0.0177404-0.00589263j 
0.00611733+0.0212242j -0.0216992+0.00596523j 0.0033173-0.00155613j -0.00120708-0.00271933j 0.000829811+0.00240964j -0.000624029+0.000530654j 0.00488963-0.00153918j 0.0010783+0.00622182j 0.000376178-0.00264732j 0.00225203+0.000290079j 0.00212427-0.00410108j -0.00320487-0.00397459j 0.000267879-0.00117297j -0.00631013+0.000728241j -0.00447631+0.000653678j 0.00193035-0.00381564j -0.00263301+0.00290977j 0.00263502+0.00543891j -0.00170662+0.00408365j 0.00258082+0.00400082j -0.00290986+0.00139952j 0.00603947-0.00135864j 0.00168725+0.00201447j -0.000482019+0.00339451j -0.00602259-0.00139384j -0.00151499-0.00390853j -0.00376705+0.00170486j 0.000550525+0.00203498j -0.000173694-0.00219526j 0.0029972-0.000935254j 0.00388261+0.00109362j -0.00234813+0.00433817j 6.51974e-05+0.00412947j 0.000401055+0.00113154j -0.00260048-0.00260791j 0.00198317-0.00111602j -0.00342489+0.00204264j 0.00134083+0.00147689j 0.00221065-0.00354724j -0.000258803+0.0019972j 0.000715549-0.00188085j 0.00144586+0.00336852j -0.00602738-0.00334039j 0.00254036-0.00654422j 0.00382722+0.0110838j -0.00374571-0.000944612j -0.000595667+0.0115089j 0.011007-0.00404526j -0.00187541+0.00190425j 0.0122829+0.001429j -0.00781607+0.00669725j -0.00482415-0.00371283j 0.0116699+0.00646528j -0.00289398+0.00476741j -0.00200705-0.00164945j -0.00595164+0.00218876j -0.0097602-0.00443896j 0.000291262+0.00560778j -5.0746e-05+0.00692002j 0.000774851-0.000970172j -0.000391031+0.00335011j -0.00262366-0.00896273j 0.00303944+0.00578988j 0.00200289-0.00231984j -0.00376831-0.00848165j -0.00383078+0.00870738j -0.0052746-0.0015704j -0.00074776-0.00454811j -0.00625969+0.00215209j 0.00228587-0.000537963j -0.000188998-0.00314315j 0.00184864+0.0063563j -0.00268468-0.00182505j -0.00464623+0.00789567j 0.0026058-0.00243285j -0.000916634-0.00235054j -0.00117022-0.00198681j -0.00378549+0.0102222j -0.00192135+0.00247411j -0.00816871+0.00134263j 0.00611241-0.00327711j 5.85821e-05+0.00572953j -0.00181581-0.00176123j 0.00283007-0.000198392j -0.00540889-0.00282492j -0.0121109+0.00096824j 0.000798747-0.00289319j -0.00354617-0.00354399j 0.00209623-0.00744907j 0.000229737-0.00152426j 0.00238013-0.00549746j 0.00982175+0.00532257j -0.004219+0.00728633j -0.00395423+0.000648335j -0.0130812-0.00786747j 0.00793191-0.0127048j 0.00314041-0.00621092j -0.00603-0.00293066j 
-0.0113606-0.0128557j 0.0129639-0.0109987j -0.000114208+0.00835605j 0.00882147-0.00207448j -0.00389169+0.00180188j 0.00749089-0.00728643j 0.00729241+0.0146529j -0.0057077+0.000681815j 0.0101457-0.00382469j 0.0067868-7.84238e-06j -0.00580639-0.00430239j 0.00454037+0.00275267j -0.0026053+0.00359407j 0.00311247-0.00109218j -0.00611599-0.00315362j -0.00356263+4.53316e-05j 0.0014686+0.00666305j -0.00396678-0.00410903j 0.00294399+0.0043181j -0.00195839-0.00309981j 0.00283943-0.00253761j -0.00221485-0.000926866j -0.00144283-0.00967038j 0.00570277-0.00398505j 0.000714744-0.000761442j 0.000638879+0.0100151j 0.00181377-0.000303907j 0.00305022-0.00538888j -0.00377268+0.00250898j -0.00291696-0.0023903j -0.005255+0.00396159j 0.00554426-0.00417813j 0.00273288-0.00512028j 0.000533981-0.0033456j 0.00666379+0.000210248j -0.00688677+0.00352096j 0.0024584-0.00773643j -0.00675828-0.00572223j -0.00523465+0.00585235j -0.00312516-6.33091e-05j 0.0105579+0.00336139j -0.00116041-0.0107954j 0.00186368+0.00118257j -0.00255287+0.00350272j -0.0069468-5.1425e-05j -0.000884168-0.000895024j -0.00738423-0.0055502j -0.00331313+0.00795363j -0.00596339-0.00435839j -0.00653408+0.000266968j 0.00612984-0.00897904j 0.00383404-0.000478847j -0.00814043+0.0100785j -0.00472144-0.0116061j -0.00292714+0.00352903j 0.00202184+0.00286949j 0.0111889-0.00741761j -0.00967342+0.000441069j -0.00323239-0.00527398j -0.00145179+0.00060658j 0.00337369-0.00849386j 0.0150184+0.0031354j -0.00737951-0.00578402j 0.00446435+0.00247137j 0.0142832+0.00148381j -0.0010311-0.00661367j 0.00336233-0.00237558j 0.00803918+0.00469774j 0.0057324-0.00629169j 0.0042583+0.00314469j -0.00246243+0.00391523j 0.000442473-0.00174603j -0.000361175-0.00469581j -0.00632848-0.00955069j 0.000156117+0.00197531j 0.000993399+0.000872896j 0.00553926-0.00349469j -0.00746929-0.0159817j -0.00880859-0.00891258j 0.00688384-0.00825343j -0.00169441+0.00895728j -0.00211174+0.00234385j 0.00332871-0.00115083j 0.00288928+0.000445879j 0.00673153-0.0106922j 0.00702651-0.0135481j -0.00421962-0.00110838j 0.00866107+0.00374909j 0.0101995-0.0019324j 0.00631756-0.00390663j -0.0104932-0.00245303j -0.0033637-0.00396734j -0.00505249-0.00145171j -0.00204599-0.0107497j 0.0128268-0.00898937j 0.00823253+0.0105476j 0.0387915-0.00246252j -0.00253108-0.0390486j 
-0.000208396+0.00570813j -0.00573813-0.00023157j -0.00935223+0.00810667j 0.00902035+0.0101098j -0.00383581+0.000951852j -0.010706-0.00444704j -0.00931195-0.0154296j 0.0144578-0.0110138j -0.00351956-0.0032935j -0.00819411-0.00141012j 0.000204042+0.00112877j 0.000872346-0.00102593j 3.58941e-05-0.00514951j -0.000150293+0.00233351j -0.00196677+0.00172102j -0.00141117+0.00637599j 0.000641128-0.00851479j -0.00315758-0.00376178j -0.00607683-0.00698638j -0.00334479-0.00106708j -0.0015977+0.000700893j -0.00369647+0.0070537j -0.00763521+0.00604702j -0.00345115+0.0039431j 0.000728314-0.00627303j 0.00345368-0.00390816j 0.00283591-0.00654139j -0.00173556+0.000889589j 0.00600877-0.00403513j 7.80705e-05+0.00315938j 0.00570448+0.00316379j -0.00290667-7.22732e-05j -0.01005-0.000290642j 0.00410388-0.00165914j 0.00124991+0.000603365j 0.00459757+0.000724152j 0.00313523-0.00033265j 0.00644824+0.00120938j -0.00636088-0.00545254j -0.00516093+0.00359845j -0.0050618+0.0182989j 0.0185931+0.00568722j -0.00377545-0.00287918j 0.00474532-0.0116918j 0.016967-9.57271e-05j 0.00572449+0.0132218j 0.0126153+0.0181306j 0.0197219-0.0138516j -0.00378606-0.00643631j 0.00844582+0.00936989j -0.00600862+0.00360901j 0.00169474-0.00891415j -0.00188778+0.00585943j -0.000684156-0.00796107j 0.00165564+0.0113688j 0.00195274-0.000523674j 0.00737051+0.000850018j 0.00646063+0.00904673j -0.00465221+0.0106359j -0.00653495-0.000102645j 0.0026346+0.00322203j 0.0047144-0.00226369j 0.0077296-0.00667002j 0.00836743-0.00938892j 0.00200578-0.0021926j -0.00673481+0.00897985j -0.000968769+0.00232234j 0.00189021-0.000961758j 0.00681531+0.00779803j -0.000555659-0.0049439j -0.00168858-0.00386628j -0.000738545-0.00411637j -0.00154415-0.00209892j -0.0106009+0.00209944j 0.0118976+0.000508051j -0.00622286+0.00282193j -0.00474409-0.000130307j 0.0017632+0.00101905j -0.00575531-0.00331937j -0.00702318+0.00359321j 0.00337558-0.00161173j -0.0014381-0.000871079j -0.00325589+0.00847511j 0.0102052+0.00633515j -0.00579801-0.00525541j -0.00753164-0.00933527j 0.00133608-0.00115002j 0.00124984-0.00409056j 0.00738616-0.00806918j 0.00277527-0.000306838j 0.00633468-0.0193975j 0.0187985+0.0151192j -0.0142748+0.00788669j 0.00765071-0.00319954j -0.00717603+0.0220112j -0.0204729-0.00690622j 0.00288321-0.00398077j -0.00392869-0.00285323j 
-0.00520555+0.00944527j -0.00946146-0.00497103j 0.00485847+0.0141843j 0.0152109-0.00678735j -0.00242605+0.00494499j -0.00503221-0.00173666j -0.0083591+0.000418059j 0.000394249-0.0153492j 0.000992278-0.0106471j 0.00585108-0.0111774j -0.0120305-0.00727745j 0.00463711-0.0058174j -0.000856641-0.00173119j -0.00177377+0.0088956j -0.0195181+0.00518334j -0.0115283+0.0039569j 0.00343937-0.000105877j -0.00156927-0.00674645j 0.00137828+0.00552446j 0.00310351-0.00238161j -0.00249322+0.000444838j -0.00405924+0.00246031j -0.013745-0.00546093j 0.00359878+0.00224933j -0.00544075-0.00135732j 0.00198947+0.01176j 0.00491393+0.00238288j 0.00392839-0.00164136j 0.00348425-0.00362727j 0.000247803-0.0029163j 0.00735962+0.012842j 0.00781153+0.00143844j -0.00379711-0.00754454j 0.000483998-0.000627553j 0.00433157-0.00276888j -0.00394465+0.00835115j 0.00929618-3.0795e-05j -0.00175401-0.00111544j -0.00411125-0.00442234j -0.00834655+8.6559e-05j 0.00376174+0.0248752j 0.0219488-0.00366852j -0.00140919-0.00210226j 0.00140739-0.00582179j -0.00326891+0.00415968j 0.00020798-0.00178257j 0.003469+0.0014041j 0.00560259-0.00782422j -0.0120501-0.0108266j 0.00770189-0.00879286j 0.00996462-0.000628555j -0.00293944-0.00204941j 0.0015094+0.00727578j -0.00267945-0.0100406j -0.00337317+0.00396599j 0.0023085+0.00538275j 0.0063678-0.0046638j 0.00116179+0.00237469j 0.00197984+0.00200955j -0.00488363+0.00161756j 0.00544252-0.00505497j 0.00478634-0.00188215j -0.000675373-0.00652342j 0.00287366-0.00229892j 0.00473-0.00182183j 0.00331339+0.00342392j 0.000504807+0.00141512j 0.00348064+0.00257038j 0.0055418+0.00138238j 0.00075883-0.000493129j -0.00393772+0.000983114j 0.000753076-0.00155783j -0.00335387-0.00291126j -0.00441266+0.00166931j 0.0023194-0.00306416j -0.00122116+0.0029579j 0.000800829-0.000577167j -0.000227007-0.00557791j -0.00508522-0.00301576j 0.00189479+0.00268658j 1.5827e-05-0.000293892j 4.75147e-05+0.000819015j 0.00222921+0.00335823j 0.00630486-0.00205463j -0.00206393-0.00322396j -0.00153998-0.00285503j -0.000705053-0.000642193j 0.000419576+0.000663171j 0.00264275-0.00573242j 0.000717447-0.00251542j -0.00861199-0.00841179j 0.0115039-0.00512576j -0.00102135+0.00854605j 0.000105064-0.00618626j 0.0105154+0.00739714j -0.00692803+0.00941136j 0.00525333-0.00842831j -0.00837504-0.00534674j 
0.012427-0.0147204j 0.0146441+0.0122089j 0.0133597+0.0138902j 0.0157781-0.0119517j 0.000285382-0.00765242j -0.0048522+0.0146777j -0.0248336-0.00532705j -0.00238289-0.0177503j -0.0103663+0.00328419j -0.0119989+0.00209996j -0.00197392+0.00499363j 0.00246811+0.00338544j -0.0070765-0.00502093j 0.0109911+0.0069179j 0.0065116-6.35002e-05j -0.00342205+0.0133651j -0.00431395-0.0178148j -0.000256813-0.0135284j -0.0125127-0.0068868j -0.00451945-0.00695795j -0.00139484+0.000578039j -0.0107113+0.00976641j -0.00666386+0.0110858j -0.00862791+0.00615624j 0.010504-0.000580713j -0.00105538-0.00713391j 0.00545275-0.0111147j 0.00195714+0.0059103j 0.0107087-0.00326407j 0.00492111+0.00973017j 0.00607615-0.00289602j -0.00065437-0.00420311j -0.0121082-0.00289341j -0.00510962+0.00590202j -0.00414839+0.00279917j 0.0144807-0.00164137j 0.00601045+0.00880058j 0.00412917+0.0153996j 0.00894428-0.00221607j -0.00555108-0.00957343j -0.0101018+0.0113977j -0.000529198+0.00925649j 0.0201487-0.0108604j 0.0135223+0.0128884j 0.000429421+0.0017874j 0.00156899+0.00538392j -0.00424256+0.0103738j 0.00903502+0.00303006j -0.00493177+0.00817129j -0.0173037+0.0102704j -0.015077-0.0135592j 0.00132925-0.00135013j -0.00805182-0.00713704j -0.00308785-0.00242661j -9.29091e-05-0.00122158j 0.00103148-0.0096092j -0.00215954-0.00324967j -0.00603166-0.00553874j -0.00360649-0.0051361j 0.00418869+0.00108163j -0.00685821-0.00303478j 0.00071701+0.00397154j -0.0024743+0.00464356j -0.000535471+0.00583112j 0.00141506+0.00033069j -0.00130474-0.0102198j 0.00257133-0.00498145j 0.000838318-0.000410808j -0.00300429-0.00879429j -0.000654907+0.00439607j 0.00332871+0.00391325j -0.00166288+4.86676e-05j 0.00117481+0.00248346j 0.00349195-0.00781799j -0.00473136+0.00431184j 0.00409542-0.00455713j 0.00173223-0.00330326j -0.00491752-0.00248876j 0.00199254+0.00210064j 0.00490276-0.0080124j -0.00141362+0.00427689j -0.000105257+0.0017943j 0.00322866-0.00547948j -0.00906672-0.000890834j 0.00647236-0.000918751j 0.00884227+0.000247097j -0.0011378+0.00183433j 0.00252548+0.00100956j -0.00214755+0.00887477j 0.00174383-0.000704621j -0.00379283+0.014856j -0.0166943-0.00780768j 0.00661327-0.00748155j -0.00643646-0.000440316j 0.00760446-0.0188916j 0.0174244+0.00717383j 0.00617957+0.00653643j 0.00642508-0.00615365j 
0.00432846+0.015984j -0.01603+0.00461209j 0.0184485-0.0081875j -0.00816743-0.0209344j 0.00160456+0.00201885j 0.00768856+0.00618245j -0.00491849+0.0128563j -0.0135006-0.00249667j -0.00117292-0.00434874j 0.00873338-0.0155288j -0.0133446-0.00569189j -0.000522967-0.00885015j -0.0014925+0.0013169j 0.000554559+0.00999398j -0.019183+0.00897539j -0.0104437+0.00206202j -0.000387531+0.00352055j 0.0011279-0.00616689j 0.00817392+0.0113192j 0.00682989-0.00280119j -0.00361797+0.00355307j -0.000620322-0.000890798j -0.00939521-0.00461882j 0.00532471+0.00532943j -0.00404436+0.00360797j -0.00117336+0.0135089j 0.00452468+0.00732027j 0.007729-0.000829563j 0.00263455-0.00516972j 0.00412488-0.00839051j 0.00786001+0.00859005j 0.00905828+0.00253001j 0.000960663-0.00671377j 0.00149901+0.00924547j -0.000958599-6.2419e-06j -0.00323345+0.00324417j 0.0145508+0.00439374j 0.00426503+0.00428905j 0.00427579-0.0136573j -0.0111118-0.00308916j -0.00334726+0.0156582j 0.0143508+0.00738234j -0.00304985-0.0112024j 0.0120878-0.0021204j -0.0102648+0.0158506j -0.0130393-0.00789067j -0.00646328-0.00256926j -0.000380827+0.00407243j -0.001344-0.0056657j 0.00139401-0.0126824j 0.00848841+0.00297318j -0.00254218+0.00691028j 0.00401026-0.00830035j 0.00630498+0.00146756j -0.0122868-0.00385937j -0.000781473+0.00625603j -0.00755461+0.00748874j -0.00240001-0.00120622j 0.00224647-0.00619682j 0.000750868-0.00382217j 0.000197072+0.00115394j -0.00925262+0.0036471j 0.00586932+0.00604826j -0.000317767+0.00882924j -0.00654189+0.00139088j 0.00308754-0.00347874j -0.00219287+0.000527291j -0.00368968+0.00353206j -0.00818693+0.00621025j 0.00133096+0.0016011j 0.000837799-0.00112495j 0.00512535+0.00243386j 0.00133476+0.000761456j 0.00883309-0.00148025j -0.00859073+0.00290409j -0.000232448-0.00416962j 0.0012278-0.00104358j 0.00580386+0.006951j 0.010837+0.000797397j 0.00184911+0.00176616j -0.0015973-0.00240727j 0.00351578-0.00237122j -0.00471389-0.00542246j -0.00832607-3.19215e-05j 0.0032956+0.00659618j 0.00710472+0.0109797j 0.000741406+0.00145148j -0.00413545+0.00333772j -0.00587694+0.00957221j -0.00446682+0.00329016j 0.00923466+0.0143828j -0.0172244-0.000417476j 0.00852945-0.0121116j -0.000509029+0.0111374j -0.0118932-0.010448j 0.0100323-0.0104908j -0.0125075+0.0070713j 0.00712515+0.012523j 
-0.00627208+0.0130974j -0.0133855-0.00563051j 0.00272142-0.00997829j -0.0096247-0.00390125j -0.000565534+0.0034045j -0.00210126+0.00167889j -0.00247171-0.00429094j 0.00256776-0.00109518j -0.00197098+0.00175093j -0.00149072-5.96693e-05j 0.000203203+0.000856924j -0.000256597-0.00203029j 0.000929847-0.00237152j -0.000667292+0.00119605j -0.00124405+0.00192464j 0.00188816-0.000363349j -0.00152187-0.0021438j -0.00199745+0.00163432j -0.000623537-0.00142552j -0.000561569+0.00242494j -0.00257944-0.000171333j 0.00258044+0.00239975j -0.00172264+0.00145782j -0.00278832+0.000464286j -4.7778e-05-0.00234711j 0.00163992-0.00197059j -2.7837e-05-0.00220426j -0.00152281-0.00071375j 0.00333783+0.000382184j 0.00128094-0.000620883j 0.00172853+0.000813336j -0.00413948-0.000131951j -0.00114704+0.00206294j 0.00156277+0.00439832j -0.000907152-0.00157495j 0.00127788-0.000841382j -0.000472673+0.00267361j 0.00289931+0.00501619j 0.00308899-0.00439164j -0.00349211+0.00211435j -0.00582894-0.00671236j -0.00570143+0.00743981j -0.0044075-0.0038708j 0.00352086+0.000673088j 0.00515302-0.0048038j -0.000584293-0.000323459j 0.00698955+0.00332523j 5.69854e-05-0.00410267j 0.00592858-0.000544217j 0.00556874-0.0083574j -0.000605655+0.00740845j 0.00135634-0.000197256j 0.0119828-0.00928493j 0.00299398+0.00787946j 0.00223725+0.00465241j -0.00122905-0.00197807j -0.00764242+0.00392083j 0.0134717+0.00382753j 0.00028223+0.000623026j -0.00417377-0.000486374j 0.00145007+0.00664485j -0.0102582-0.00129761j 0.00424962+0.000743454j -0.00203238-0.00574072j -0.00807976-0.00389615j 0.00230506+0.000532191j -0.000639417+0.00103605j -0.00295875-0.0016888j -0.000200803+0.00584642j -0.00213111-0.00384181j -0.000683068-0.0052699j 0.00197985+0.0035911j 0.000585523-0.00255721j 0.00429697+0.00813188j -0.00260136+0.000303386j -0.00331665+0.00451861j -0.00282085+0.00422136j 0.00369907+0.0102293j 0.00342993+0.00368974j 0.00083453+0.00308434j -0.000606936-0.00266158j -0.00162235-0.00268703j -0.00284687+0.0014639j 0.000911708-0.00275722j -0.0043018+0.00621407j -0.00656224+0.00354675j 0.00316907-2.95526e-05j 0.00321317-0.0022136j -0.00417008-0.0031433j -0.00164683+0.00576321j 0.00534781+0.00134328j -0.00651113+0.00251897j -0.00026925-0.00626669j 0.0022114+0.00309534j 0.00249611+0.000310954j -0.000207522+0.00292258j -0.00278963-0.0011887j -0.00110222+0.00239859j 
