0.972573-0j -0.013908-0j -0.0106224-0j -0.00503865-0j -0.00950097-0j -0.00650487-0j -0.00551957-0j -0.0015116-0j -0.00503865-0j -0.00308553-0j -0.00290907-0j -0.00206984-0j -0.00137989-0j -0.000400822-0j -0.00169002-0j -0.000422504-0j -0.00065454-0j -0.000400822-0j -9.8181e-05-0j -0.00013444-0j -2.32857e-05-0j -2.08738e-06-0j 
0.013908-0j 0.751315-0j 0.00538655-0j -0.0202281-0j 0.00481787-0j 0.00329857-0j -0.00967991-0j -0.00948589-0j -0.0088365-0j 0.00156465-0j 0.00147517-0j -0.00830953-0j -0.00553969-0j -0.00342152-0j -0.00296385-0j 0.000214249-0j -0.00410751-0j -0.00160913-0j -0.00106007-0j -0.00114761-0j -0.000304063-0j -3.66953e-05-0j 
0.0106224-0j 0.00538655-0j 0.855519-0j -0.0510777-0j 0.00367971-0j 0.00251933-0j -0.016984-0j 0.000585439-0j 0.00195146-0j -0.0201837-0j -0.00895135-0j -0.006369-0j 0.00053443-0j 0.000155238-0j -0.0110551-0j -0.00569117-0j -0.00201405-0j -0.00401053-0j 3.80253e-05-0j -0.000879426-0j -7.16512e-05-0j 8.08438e-07-0j 
-0.00503865-0j 0.0202281-0j 0.0510777-0j 0.555348-0j -0.00174544-0j -0.00119502-0j 0.00802777-0j -0.0259689-0j 0.00732832-0j -0.000566848-0j -0.00053443-0j -0.00871597-0j -0.00581064-0j -0.0150117-0j 0.00245799-0j -7.76189e-05-0j -0.0112449-0j -0.00168784-0j -0.00638451-0j -0.00503506-0j -0.00232641-0j -0.000399892-0j 
0.00950097-0j 0.00481787-0j 0.00367971-0j 0.00174544-0j 0.884696-0j 0.00225335-0j -0.0412503-0j -0.0112969-0j -0.0217475-0j 0.00106886-0j -0.0261196-0j 0.000717013-0j -0.0123896-0j 0.000138849-0j -0.00729432-0j 0.00014636-0j -0.00282508-0j 0.000138849-0j -0.000423762-0j 4.65713e-05-0j 8.06639e-06-0j 7.23089e-07-0j 
0.00650487-0j 0.00329857-0j 0.00251933-0j 0.00119502-0j 0.00225335-0j 0.890448-0j 0.00130908-0j 0.000358506-0j -0.0418319-0j -0.0256167-0j 0.000689946-0j -0.0171842-0j 0.00032727-0j -0.00332771-0j 0.000400822-0j 0.000100206-0j 0.000155238-0j 9.50634e-05-0j 2.32857e-05-0j 3.18852e-05-0j 5.52268e-06-0j 4.95065e-07-0j 
-0.00551957-0j 0.00967991-0j 0.016984-0j 0.00802777-0j 0.0412503-0j -0.00130908-0j 0.658464-0j -0.0812176-0j 0.00350688-0j 0.0104878-0j 0.00465126-0j -0.0262003-0j 0.00219849-0j 0.00135787-0j -0.0198665-0j 0.00295722-0j -0.0129512-0j -0.0164982-0j 0.000420702-0j -0.00769238-0j -0.000958722-0j 1.4563e-05-0j 
0.0015116-0j -0.00948589-0j 0.000585439-0j 0.0259689-0j -0.0112969-0j 0.000358506-0j 0.0812176-0j 0.382948-0j -0.00343659-0j 0.000170055-0j 0.000160329-0j 0.0106678-0j 0.00711188-0j -0.0323376-0j -0.00115267-0j 2.32857e-05-0j -0.00768615-0j 0.00206581-0j -0.0226757-0j -0.0108464-0j -0.011454-0j -0.00305368-0j 
-0.00503865-0j 0.0088365-0j -0.00195146-0j 0.00732832-0j 0.0217475-0j 0.0418319-0j 0.00350688-0j 0.00343659-0j 0.678186-0j 0.00963789-0j 0.013852-0j -0.0511848-0j -0.0520183-0j -0.0210758-0j -0.0133786-0j -7.76189e-05-0j -0.018541-0j 0.000582964-0j -0.00478506-0j 0.000415762-0j 0.000110157-0j 1.32941e-05-0j 
-0.00308553-0j -0.00156465-0j 0.0201837-0j -0.000566848-0j -0.00106886-0j 0.0256167-0j 0.0104878-0j -0.000170055-0j 0.00963789-0j 0.739184-0j 0.00552754-0j -0.0668697-0j -0.000155238-0j 0.00076669-0j -0.0238121-0j -0.0422832-0j 0.0012437-0j -0.0192725-0j -1.10454e-05-0j -0.00189424-0j 4.42452e-05-0j -2.3483e-07-0j 
