-0.0169343-0.0347428j -0.0352446+0.0177876j 0.00318514+0.00161096j 0.00294064+0.000246835j 0.00590087+0.00414014j 0.0044466-0.00181453j -0.00613762+0.00963501j 0.00561769-0.001112j -0.000872507+0.00547767j 0.00872189+0.0131348j 0.016709-0.00740674j 0.00744321+0.0170553j 0.0084597-0.000149288j 0.00184822+0.0219394j -0.0209781+0.00310331j 0.00173768+0.000767259j 0.00164738-0.00662645j -0.00132883+0.00417043j -0.00770622+0.00454525j 0.00394002-0.0021602j -0.00475219-0.0075859j 0.0104475+0.0120982j -0.00436268+0.00761685j 0.000851446-0.00927524j -0.0225238+0.00106686j -0.00757182+0.0214699j -0.0109076-0.00964769j 0.009566-0.00616294j -0.0230501-0.00168322j 0.00997011+0.0240111j -0.00854771-0.00142304j 0.0121395-0.0132301j 0.00261375-0.0172461j -0.00398268+0.000298597j 0.000475862-0.00398425j 0.00425876-0.00354974j 0.00831023+0.00336229j -0.00785171+0.00304654j -0.00328487-0.000255939j 0.0038232+0.00261209j -0.00372911+0.00296918j 0.00216473+0.00137942j -0.00199844+0.000265447j 0.000365697-0.000833418j 0.00330968+0.0036314j -0.000640309-0.000285428j 0.00428087+0.00207466j 0.00422638-0.00261977j 0.00155687+0.00316847j -0.00390653-0.000789612j -0.000951902+0.00167967j -0.00357844-0.000928255j 0.000410586+0.00386943j 0.00150052+0.00163043j 0.000283828-0.00356844j 0.00017113-0.00146667j 0.00238879+0.000276526j 0.00598606-0.00297496j 0.0028583-0.00941846j 0.000184839+0.00914408j -0.000285913+0.00374953j -0.00363861+0.00129968j 0.014071+0.00773215j -0.00355878-0.00555752j -0.00984318+0.00231579j 0.00967958+0.019451j 0.0284607-0.0158349j -0.0150244-0.0183533j -0.0110816+0.0173267j 0.0132303+0.0152479j -0.00405509-0.0298403j 0.0266907-0.00946453j -0.00732484+0.01204j 0.00283584-0.00411199j -0.00207572-0.0222098j 0.0355736-0.0137623j -0.00246466-0.00674963j -0.00652311+0.00446375j -0.00822675+0.00935289j -0.0140124+0.00494262j -0.0268515-0.0121546j -0.0274144-0.00109691j 0.0130573+0.0212717j 0.0152751+0.00382297j -0.00977764-0.0232053j 0.0172044-0.00466265j -0.0153952-0.018023j 0.0040648+0.00217063j -0.0103956-0.00621395j -0.000688499+0.00494425j -0.0105748-0.0195751j -0.0100568-0.0154165j -0.00722309-0.0126228j 0.00259615+0.00789963j -0.00460849-0.000296064j -0.0100104-0.0138073j 0.00575254-0.00757033j -0.00479857+0.00712761j -0.0050993-0.00135614j 0.00571442+0.0109505j 0.000801184+0.0022961j 0.000608308-0.0198418j -0.00809324+0.00900677j 0.0107963+0.00141683j -0.00510561+0.00350919j -0.00566371-0.00543859j -0.00603817+0.0033846j -0.00066262-0.0054074j -0.00549288+0.00572893j -0.00233595+0.000531689j -6.43836e-05+0.0125761j -0.000482752-0.00587061j 0.00312308-0.0120032j -0.00586753+0.0159992j -0.00137369+0.00765425j 0.00325787-0.000662119j -0.0082778-0.000342782j 0.00242296-0.000270528j -0.000761713+0.00255598j 0.000326518-0.0199944j 5.67464e-05+0.00855359j 0.00273716-0.0148411j 0.00412167+0.00530481j -0.00220238+0.0126257j 0.00466883-0.00945611j 0.00342352-0.00656773j -0.00435817+0.0121366j 0.0014686-0.00421005j 0.00528064-0.0109114j 0.000850555+0.00785111j 0.00963492-0.0198469j -0.00523373-0.00615891j -0.00130209+0.0031279j -0.00848124-0.00345284j 0.00736975+0.00153495j -0.00125284+0.0131153j -0.00306926-0.00333447j -0.000505453-0.0100065j 0.00781516-0.00334271j 0.00920304-0.0147924j -0.00159392-0.0165146j -0.00832314+0.00143505j -0.0259483+0.0136904j 0.0162777-0.0128814j 0.0144289-0.0136449j -0.0282642-0.00272159j -0.00713908-0.020383j -0.0023022-0.00645526j 0.0160176-0.0156251j 0.033985+6.82575e-05j -0.00429025-0.0211514j -0.0234983+0.0129322j -0.0183482-0.00906867j 0.0213239+0.031533j -0.0488344+0.00462813j -0.000585795+0.0441903j -0.040473+0.0206341j -0.0217264-0.0418043j -0.0778317+0.0168808j -0.0172347-0.0773027j 
0.0132298-0.0278078j -0.0284222-0.0136167j -0.00244092+0.00376585j 0.00301097-0.000660137j 0.00176246+0.00467575j 0.00305737+0.00113189j -0.00653507+0.00244242j 0.00186795+0.000257147j -0.00144896+0.00427136j 3.99377e-05+0.0122893j 0.0102236+0.00158915j 0.000121252+0.00602068j 0.00101726+0.0020177j -0.0126496+0.0156814j -0.0180008-0.0133136j 0.00137548-0.00606872j 0.000409195-0.00774877j -0.00233172+0.00679629j -0.00188169+0.00344955j -0.000534156+0.00153953j -0.00201786+0.00175848j 0.00333334-0.000993869j -0.000842559+0.00147386j 0.00303899-0.00348721j 0.000856852-0.00446496j -0.00551784+0.00176657j -0.00766099+0.00330797j -0.00600453-0.0032086j -0.0151062-0.0123219j -0.0136898+0.0144803j 0.00656368+0.0192999j -0.0109917+0.0119878j 0.0244572-0.000996261j -0.0120853-0.00607703j 0.000108409+0.0117563j -0.00298004-0.00138212j -6.63051e-05+0.00587904j -0.0110487-0.0137912j 0.000982686-0.00700928j 0.00610322+0.00721429j -0.00511552+0.00656757j 0.00202863-0.00420932j -0.0032859+0.0130674j -0.00373688+0.0028287j 0.00649441+0.00218931j -0.00273077+0.000737252j 0.00113524+0.00386307j 0.00218097-0.0085785j 0.00395554+0.000297803j -0.00088539+0.00422508j 5.00001e-06+0.00304228j -0.00332921-0.00401146j 0.00364571+0.00514162j -0.0023774+0.00852592j 0.00465104-0.00660259j -0.0021887-0.00751487j 0.00581336-0.00402054j 0.00394777-0.0120065j -0.00742846-0.00652095j 0.00461862+0.0065126j 0.00390662-0.00241878j -0.000725786-0.000757499j 0.0125445-0.0100649j -0.0130098+0.00365972j -0.00887561+0.0118731j 0.0244885-0.00507575j -0.0157741-0.0134757j -0.00519139+0.0183781j 0.00791914+0.011495j 0.00581471-0.00593302j -0.0211132-0.015231j 0.00940156-0.0181557j 0.0110456+0.0122874j -0.0238588+0.00980734j -0.000316965+0.0216772j -0.0150915-0.0155931j -0.0148258+0.0293624j -0.0275869-0.00917174j 0.0058979+0.00163602j 0.0129675+0.0143358j -0.00828382+0.0130007j 0.00258249-0.00753641j 0.0111146-0.0137872j -0.0171978+0.00796577j -0.021964+0.00209447j -0.0157235-0.00680105j -0.00199662-2.39524e-05j -0.0276256-0.00964959j -0.00228917+0.0174098j 0.00881829+0.0206831j -0.00300254+0.00338969j -0.00592513+0.00750618j 0.00512033+0.00208151j 0.00806492+0.0123238j 0.0137925+0.00137041j -0.00248522+0.0144945j -0.00261813-0.0110481j -0.00225398+0.0010064j -0.00966598-0.013984j 0.00599212-0.00140571j -0.00400541-0.000509149j -0.00334175+0.00143593j 0.00352526-0.00141158j -0.000670255-0.0174544j -0.00551459-0.0024975j 0.00373267+0.0201851j 0.00390486+0.0115321j -0.00199485-0.000314522j 0.00151814+0.00461042j -0.000287492+0.000607583j 0.00646384-0.00637738j -0.000983409-0.00206484j -0.00467573-0.00954916j 0.00899768+0.00514875j 0.00597291-0.00163593j -0.00282232+0.00770161j 0.00703797+0.0103312j -0.00256533+0.00519779j 0.00255138+0.00496695j 0.00694904-0.00826769j -0.000687018+0.0036772j -0.00565309+0.00824843j -0.00159822+0.00630487j 0.00416024-0.00283955j -0.00322733+0.00527173j -0.00372309+0.00414054j 0.00982482-0.0172359j -0.00907114+0.013824j -0.00470618-0.00964826j 0.0108965-0.00369112j -0.00413845-0.00486847j -0.0131128-0.000630193j 0.00821488-0.00227563j -0.0147938+0.0106623j 0.00605994-0.0101762j 0.00523042+0.00389685j -0.00174467+0.0176071j -0.0210976+0.00717865j -0.0116292-0.00125935j -0.00444079-0.0150751j 0.00659321+0.00688009j 0.00388113-0.00452122j 0.0181146-0.00373997j -0.0138837-0.0175729j 0.0193318-0.0155177j 0.0137862+0.0141652j -0.00806483+0.036431j -0.0330184-0.00840239j 0.00620603-0.00886067j 0.00202826-0.015533j -0.0347436+0.00534809j -0.00883408-0.00701809j 0.0128429+0.0151208j -0.00175449+0.0205031j 0.0272977+0.0316957j 0.0310801-0.0330583j -0.0354334-0.0135507j 0.0108996-0.026227j -0.0134939-0.0299139j 0.0297789-0.0126636j 
0.0127541-0.0260131j -0.0271337-0.013366j -0.0143529+0.0140115j -0.0153025-0.0198202j 0.00454372-0.00132558j -1.82616e-05-0.00607237j 0.00141351+0.00508366j -0.00490955+0.0083698j 0.00583421-0.00625764j 0.0120733-0.00787107j -0.00381816+0.0025539j -0.0179191+0.00254219j 0.00586062+0.0158772j -0.00871608-7.74479e-05j 0.00304612-0.0103729j 0.00647177+0.00711211j 0.00758301-0.000362154j 0.000797038-0.00636919j -0.00765126+0.000221203j 0.00601557-0.00513764j -0.00372881-0.00944312j 0.00627729+0.011061j -0.000640503+0.00945211j -0.00603447-0.00475604j -0.0176301+0.00876368j 0.00259365+0.0100252j 0.00671178+0.00503778j -0.000548983+0.00624351j -0.0211566-0.000949081j 0.00326446+0.0125384j -0.0115244+0.0258573j -0.0181768-0.0127163j 0.00774782-0.00218415j -0.00970379-0.00665774j -0.0143843+0.0015372j -0.011548-0.0155251j 0.018091-0.0156829j 0.00184404-0.00603052j 0.0181689+0.00824392j 0.0111985+0.00461659j -0.00450114-0.00411465j -0.00498125-0.00784644j -0.00291625+0.0124154j -0.00417819-0.00471184j 0.00383204-0.0119493j -0.0029762-0.00782846j -0.00162842-0.00768013j -0.00570593-0.00539988j -0.00159611-0.00417298j 0.00474898+0.00284026j 0.00421477-0.00240029j 0.000964387-0.014096j 0.00159857+0.00201644j -0.00403718+0.00802383j -0.00376665+0.012683j -0.00480268-0.013329j 0.00437246+0.000481002j -0.00409581-0.00471305j -0.0134546+0.00585344j -0.00222727+0.00377587j 0.0122755-0.00808906j 0.00962096-0.00899301j -0.0123569-0.00807793j -0.0140275+0.00377274j -0.00971717+0.00226152j 0.0107915-0.00926592j 0.00480902+0.0173309j 0.0258561-0.000139346j 0.00450399+0.0308116j 0.0202935-0.000492279j -0.0123268-0.00630155j 0.00542724-0.0135623j 0.000619322+0.0085679j -0.00533257+0.00423209j 0.00287973-0.00212403j 0.00837707-0.00595107j 0.00502426-0.00271259j -0.000250852+0.00875705j -0.00373975-0.00251075j 0.00854057+3.57255e-05j -0.00857952+0.00585485j -0.010873-0.00466844j 0.00581809-0.00189775j 0.000911344+0.00566813j -0.0104973-0.00498077j -0.00214455-0.00103778j -0.00720047-0.00246049j 0.000641525+0.00448539j -0.000173724-0.00664623j 0.0135251+0.00337904j 0.00187889-0.0026099j -0.00161307-0.00154724j -0.00310181-0.00199317j 0.00336738+0.00733543j -0.00286899-0.00283963j 0.00225049+0.00245767j 0.000302178-0.00430632j 0.00280047+0.0069983j -0.0029716+0.00330864j 0.00300928+0.00186207j 0.000172177+0.00146684j -0.00184552-0.00494002j -0.0021118+0.000198785j -0.00250466-0.0101108j -0.00252946-0.0032542j 0.000922228-0.000882863j 0.00173316+0.00108274j 0.000885024+0.00459465j -0.000891824-0.00103804j -0.00142151+0.00047766j 0.00031941+0.00313508j 0.00204901-0.00622496j 0.000996598-0.00559078j 0.000631437+0.00101152j 0.000865288+0.00382272j 0.000902603+0.00171608j 0.00265829+0.00210561j 0.00145965-0.00180867j 0.000775656+0.00519013j -0.00275056-0.0106587j 0.0015719+0.00364892j 0.00294417-0.00537984j 0.00645385-0.00345j 0.00176168+0.000325121j -0.00135788+0.00144085j 0.00184384-0.00532707j -0.00157916-0.00299493j -0.00100687+0.0043752j -0.00189761-0.0059848j 0.0028603-0.00267032j -0.00348845-0.00233872j 0.00206336-0.00528951j -0.00208408-0.000710436j 0.000241018+0.00662718j 0.00907667-0.00305809j -0.00025665+0.00509971j -0.00174825+0.00143785j -0.000838546+0.00802532j 0.00541224+0.00179318j -0.00603344+0.00188572j -0.00261649-0.0111534j 0.0101053-0.00260991j -0.000901966+0.00507037j -0.000625602-0.00889993j 0.0130958-0.0101029j -0.00199306+0.00633393j 0.00588759-0.000520415j 0.00218158+0.009319j -0.00194381+0.00565077j 0.015203-0.0117191j -0.021642-0.00845051j -0.00528856+0.000479557j -0.00210329+0.00828638j 0.00240506+0.0159496j -0.00935447+0.0161327j 0.0150404+0.0059118j -0.0234198-0.00251398j 0.000573392-0.0209143j -0.0234253-0.00356727j 0.0035837-0.0229428j 
-0.00803188+0.0112591j 0.0116803+0.00838439j 0.00605499-0.00545105j 0.00560429+0.00717789j -0.00114026-2.22999e-05j -7.17441e-05+0.00168603j 0.000243961-0.000841846j 0.0020401-0.00361153j -0.0016384+0.00255516j -0.00243708+0.00233513j 0.00139304-0.00319513j 0.00885278-0.000757062j -0.00164422-0.0069854j 0.00948525+0.00457895j -0.00895538+0.0129074j -0.0098369-0.00840266j -0.010587-0.00224856j 0.00308794+0.0118941j 0.00805466+0.00263853j -0.00421173+0.0073637j 0.00371212+0.0106721j -0.00300064-0.0124736j -0.0025881-0.00738785j 0.00728929-0.0017734j 0.012302-0.0118273j -0.00120274-0.000135884j -0.022669+0.0041427j -0.00608023-0.0173848j 0.00585799-0.0100958j -0.00931663-0.0110436j -0.0153872+0.0168442j -0.0207989-0.0104086j -0.00309745+0.0172364j 0.000251319-0.00925249j -0.019151-0.000149094j -0.0110852-0.0137472j 0.00993842-0.0201903j 0.0172464-0.00407171j 0.0233766+0.0110966j 0.00387103-0.000122442j -0.00478779-0.00988926j -0.0059226-0.00425693j -0.00346575+0.00510428j -0.00507746-0.00752484j -0.00258874-0.0150914j -0.0026866-0.00854717j -0.00676718-0.0111499j -0.00460072+0.00270105j -0.0048761-0.00419485j 0.00630142-0.00110956j 0.00396953-0.00639271j 0.00456413-0.0126164j -0.00185462-0.00216661j -0.00421874+0.002654j -0.00238158+0.021542j -0.00551236-0.00762775j 0.00210852+0.00297157j -0.00693076+0.00553134j -0.00948906+0.015052j -0.00596263-0.00155511j 0.00998068-0.00948031j 0.00993017-0.0106547j -0.0257794+0.00205662j -0.00667323+0.00309366j -0.00300357-0.00701495j -0.0111975-0.0117158j 0.012622+0.0364761j 0.0406808-0.0131928j 0.0082246+0.0219239j 0.0128358-0.0069387j 0.00410471+0.00939147j -0.00585634+0.000271739j -0.00970891-0.00870172j 0.0120267-0.0107917j -0.00428131-0.0054302j -0.00855594+0.00477542j -0.0010943+0.0199775j -0.0188458-0.00239424j 0.00379451+0.0162882j -0.0230242-0.00471501j 0.00737131-0.0158038j -0.00294251+0.00906769j -0.0107805+0.0073884j 0.0106767+0.00409514j 0.00547468+0.0107007j 0.00684536+0.00458791j 0.00409128-0.00946127j -0.0161362+0.00102711j 0.000727446+0.017987j -0.0169483-0.00266569j -0.00783962-0.00471089j 0.000609141-0.00272156j 0.00564888-0.00398621j 0.00578684-0.0107756j 0.00768216+0.00149725j -0.00469894-0.00632838j -0.00506641+0.0014099j -0.00819312-0.00721016j -0.00544359-0.00978987j -0.000182634+0.00228591j -0.000178742-0.000784514j 0.00502906+0.000611318j -0.00123446+0.00312135j 0.00185281+0.00998807j -0.00167925+0.00736108j 0.00459223+0.00725832j -0.00138449+0.00200168j -0.00250738-0.00985802j 0.00138339+0.0069128j 0.00168865+0.00118362j -0.000233238-0.00297642j -0.0054635+0.00622437j -0.00580561+0.00184359j 0.000142566+0.00583008j -0.0030147-0.00502384j 0.00181789+0.000114843j -0.00567879-7.45854e-05j 0.000390483+0.00657311j 0.000252731-0.0061783j 0.00368572+0.00490931j -0.00105501-0.000776689j -0.00474983+0.00607878j -0.00719375+0.0115974j -0.00325361+0.00346423j 0.00408992-0.00265411j -0.0014437+0.00786503j 0.00185671-0.00113978j 0.00149798+0.000305604j 0.00370733+0.001882j -0.00223071+0.00428291j 0.00716924-0.00359065j -0.00947436+0.00916734j 0.00508625-0.000793737j -0.00829862-0.00485692j -0.0115369+0.000985718j 0.00390401-0.00335455j 0.00195199+0.00318656j -0.00850428-0.0109695j -0.00886225-0.00284909j 0.00880822-0.014754j 0.00531796+0.0112739j -0.0167892+0.000551352j -0.00220587-0.00497592j 0.00194712+0.00493505j -0.00958189+0.00333268j -0.000393612-0.00712949j -0.0122745+0.00534673j -0.0145285-0.0172364j 0.00991818-0.016544j -0.0101951+0.0113088j 0.0184672+0.00676371j -0.00237843+0.00221817j 0.000255066-0.00996861j 0.00137516-0.00631329j 0.000392033-0.0100811j -0.00985024+0.00123396j 0.0105518+0.00318231j -0.00188684+0.00895608j 0.00902428+0.00321143j -0.00321256+0.00880794j 
-0.0199414+0.00376261j 0.00354304+0.0206863j 0.00179847+0.0186105j -0.0279162-0.00403845j -0.000669869-0.00915419j -0.00761944-0.00441538j 0.0121722-0.0022732j -0.00489611+0.00888029j 0.00514746-0.0126477j 0.00465584-0.025664j -0.0161677+0.00497396j -0.0180197-0.00691515j 0.00277872+0.0138372j 0.0201765-0.00125538j -0.0040586+0.024684j -0.0144453-0.00697234j -0.0136932+0.000732762j 0.00628153+0.0128735j 0.0102458+0.00100207j -0.00390055+0.00936021j 0.00689147+0.0117489j -0.00743788-0.0130119j -0.00375956-0.00956602j 0.00936283-0.00168963j 0.0139464-0.0186256j -0.00684929-0.00220573j -0.0213232-0.000144702j -0.00351892-0.0150904j 0.0161596-0.00749802j -0.00716522-0.00978563j 0.000405191-0.020306j 0.0143066+0.00384324j -0.00685112+0.00538119j 0.00935615+0.00130592j 0.00774841-0.00373541j 0.0116183+0.00832632j -0.0110371+0.013159j 0.00209116+0.00540379j -0.0131461-0.00273026j -0.00918991-0.00239737j 0.00220947+0.00163959j 0.00493196+0.00621151j -0.000945432-0.00962352j 0.00288115+0.00173945j -0.00093472+0.00892535j 0.00260157+0.00503408j 0.00181734+0.00460367j 0.00580068+0.00450231j 0.00145389+0.00355698j -0.0038707-0.0022502j -0.00229957+0.00175468j 0.000981459+0.0102127j -0.00190792-0.00121916j 0.00199732-0.00622389j 0.00167632-0.00820763j 0.00392488+0.00936345j -0.00254772+0.000410983j 0.00397945+0.00370893j 0.00971717-0.00601101j 0.000275059-0.00171624j -0.00806689+0.0069222j -0.00689851+0.0070141j 0.00955529+0.0075148j 0.00914621-0.00491852j 0.00563919-0.00301832j -0.00777483+0.00984161j 0.00225927-0.0102561j -0.0165937-0.00392318j -0.005293-0.0182472j -0.0130305+0.00217157j 0.0108317+0.000652092j -0.000244485+0.0102022j -0.00505192-0.00762079j 0.00671583-0.00873051j -0.00546222-0.00114307j -0.00706786+0.00302864j -0.00671485+0.0163177j -0.0154119-0.00849278j 0.0065827+0.0118869j -0.020184+0.00384373j 0.00294659-0.0139964j 0.00467143+0.00779779j -0.0054253+0.00890409j 0.00524876-0.00289374j 0.00873176+0.00551791j 0.00720264+0.000822907j 0.00439493-0.00611997j -0.0124261-0.00297902j -9.32464e-05+0.0172827j -0.0207379+0.00169905j -0.00932349-0.0023772j -0.0021775-0.00200834j 0.00459918-0.00314642j 0.000206402-0.00980409j 0.0084741+0.00315756j -0.00833996-0.00573382j -0.00182967+0.00211663j -0.00944028-0.00825174j -0.00391692-0.0102302j -0.000441083+0.00135828j -0.000829902-0.00138075j 0.00354251+0.000588152j 0.000747719+0.00340804j 0.00673122+0.0131819j 0.000608344+0.00754799j 0.00164802+0.00637655j -0.00264536+0.00296774j -0.00354356-0.0109131j 0.00176517+0.00657207j 0.00215991+0.000114722j 0.000560844-0.00275515j -0.00490428+0.008546j -0.00416019+0.00294593j 0.000384496+0.00639388j -0.00208836-0.00486194j 0.000338371-0.00101496j -0.00605407+0.000280976j -0.000303362+0.00579661j -0.00112998-0.00702935j 0.00553336+0.0072979j -0.00210503-0.0015561j -0.00544736+0.00745931j -0.00842182+0.0127698j -0.00307008+0.00460654j 0.00372921-0.00474058j -0.00213605+0.00908621j 0.00293725+0.00232378j 0.000782902-0.00309242j 0.00426645+0.00262568j -0.00196489+0.00648059j 0.00860331-0.00578574j -0.00963025+0.00949551j 0.00577339+7.47152e-05j -0.00911856-0.00742704j -0.0130571+0.0036123j 0.0026582-0.00363696j 0.00203699+0.00215208j -0.00803443-0.0141476j -0.0103389-0.00335271j 0.0108069-0.0160713j 0.00653372+0.0140805j -0.0207055+0.00314589j -0.00321253-0.00511946j 0.00334337+0.00583795j -0.0128635+0.00638885j -0.0024205-0.00901313j -0.0142118+0.00459027j -0.0165092-0.019537j 0.0107124-0.0206633j -0.0117551+0.0158284j 0.0264643+0.00745562j -0.00232731+0.00320438j -0.00045036-0.0137715j 0.00270882-0.00993213j 0.000632702-0.0161383j -0.0161641+0.00189832j 0.0151661+0.00683194j -0.00480788+0.0127156j 0.0108701+0.00541151j -0.00543722+0.0106079j 
0.00860912+0.0203545j 0.0216816-0.0087311j -0.00387035-0.00275028j -0.00325954-0.000572674j -0.00310771-0.00192105j -0.0018668+0.000259956j 0.00383354-0.00395237j -0.00253929-0.00169479j 0.000470567-0.00332815j -0.00584573-0.00977906j -0.0113645+0.00166999j -0.000828994-0.00937497j -0.00764505-0.00211344j -0.00409391-0.0129763j 0.0107394-0.00424328j 0.000821+0.003083j 0.00107306+0.00258013j -0.00383825+0.00142433j 0.00264388-0.00414594j -0.00405321+0.000501607j 0.00155059+0.00362697j -0.00392502-0.00983406j 0.00335586-0.00404886j 0.000945409+0.00764745j 0.0130254+0.00504524j 0.0118232-0.0142234j 0.00460631+0.00320074j -0.00633561-0.00137608j 0.0123054+0.000773929j -0.00731107-0.00738261j 0.00211684+0.00668774j -0.00992727+0.00523049j 0.00571847+0.00855491j 0.000824856+0.00166701j 0.000174483+0.0015179j -0.00509399+0.00262979j -0.00166082-0.000865706j 0.0015517-0.00524405j 0.00201305-0.00126194j -0.000131246+0.000736304j 0.00162202-0.00189328j -0.00138171-0.00366804j 0.00139297-8.95375e-05j -0.0013318+0.000643367j -0.00263086-0.000489847j 0.00122249-0.00075033j -0.00307272-0.00041205j -0.00210768-0.000788334j 8.01484e-05-0.00312027j 0.00236721+3.56768e-05j -0.0016669-0.0015421j 0.0007745-0.00160672j 0.00238266-0.00325468j -1.45604e-05-0.0016608j 0.00262985+0.00358425j 0.000812621-0.000708444j -0.00156378-9.07628e-05j -0.00425189-0.00101128j -0.00404253+0.00621574j 0.00486455-0.00301051j 0.000931812-0.0018806j 0.00273412-9.2937e-05j -0.00663665-0.00324381j 0.000397678+0.00431678j 0.00781449-0.000990433j -0.00607893-0.0184977j -0.0225246+0.00214628j 0.00465634+0.0147798j 0.012364-0.00844148j -0.000945289-0.0137469j -0.00327839+0.00997778j -0.00485153-0.00171442j 0.00574014-0.00511206j -0.00423901+0.000514308j -0.00320974+0.0167805j -0.0228448+0.00804873j 0.00249416+0.00414182j 0.00378594-0.00253329j 0.00474316-0.00691418j 0.009271-0.00222843j 0.0174671+0.00657721j 0.0194889+0.000750008j -0.00367506-0.0154615j -0.00910056+0.00472951j 0.00241624+0.00532806j -0.014205-0.0020085j 0.0107275+0.00885226j -0.00395935-0.000277122j 0.00877821+0.00443587j -0.000406135+0.00022742j 0.00731708+0.00653868j 0.00492738+0.0110591j 0.00767079+0.0074074j -0.00113634-0.00368061j 0.00360264+0.00152655j 0.00719895+0.00785843j -0.00175155-0.00153199j 0.00341291-0.00255598j 0.00260794+0.0010459j -0.00362838-0.00882918j -0.00206866+6.59739e-05j -2.7399e-05+0.00927032j 0.00341379-0.000943385j -0.00444381-0.00748565j 0.00208467+0.00185514j 0.00401982+0.00585028j 0.00218214+0.000858109j -0.000770654+0.00347001j 0.000689753-0.000123263j -0.00112816+0.00139003j 0.000339114-0.00727962j 0.00221551+0.00318871j 0.00302531+0.00531279j 0.000726132-0.00697116j 0.00208672-0.0046098j -0.00168223-0.00124215j 0.00382105+0.00251913j -0.000813102-0.00054847j 0.00183448-0.00208532j 0.00845834+0.0128776j -0.00285942-0.00520319j 0.000834016+0.00781808j -0.0018789-0.00474802j -0.00024109-0.00938285j -0.00128997+0.00446061j -0.000536948+0.0021886j 0.000479325-0.00604675j -0.00196554+0.00292939j 0.000324592+0.00593695j 0.000632149-0.00600718j -0.0034085+0.0126476j 0.000352916+0.00575226j 0.00355772+0.000311025j -0.000387538+0.0024202j 0.00166516-0.00298816j -0.000848381-0.00967077j -0.000400242+0.00499527j -0.00217009+0.00588068j -0.00345119-0.00239027j -0.0047882+0.00937391j -0.000325968+0.0125438j 0.00535607+0.00446051j 0.00855416-0.00753602j -0.0123011+0.00996314j 0.00281389+0.0107807j 0.0101094+0.00361859j 0.00231776+0.0210496j -0.00476882-0.000955708j -0.00846318+0.0152391j -0.0225019+0.00507175j -0.00746667+0.00445335j 0.0128499-0.00787823j 0.00315456+0.0100419j -0.0115918-0.00912218j 0.0347121+0.00438905j 0.00774935-0.0319467j 0.0239297-0.0143554j 0.0135473+0.0246253j 0.00902517-0.0101037j 0.00913169+0.0072474j 
